molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
17a_a25|0.0|0|0.0|0.0|1|6.842683282|0|1.373200859|1.826085128|0.0055894319999999|-0.036457743|2|-0.017081614|-0.0688716509999999|1|1|0.006423059|-0.047099434|-0.07654898|2|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.8005589320000001|1|0.874586929|-0.06234901|0.348821736|-44.46905084|-56.61512986|9.033070252|93.75234138|0.125413071|89.44809639|-0.0297670279999999|-40.379488|-1.666953566|-31.71656603|67.57985355|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|2432.071525|-15.142307999999998|0.882500365|6250.571217000001|28.08362601|-365.1448527|1572.683056|781.7487682|1.0|1.0|1.0|1.0|0.11|-9.98|4.83|72.7|2.0|0.0|131.06|0.0|1.0|7.0|-5.12|33.0|4.0|-6.18|0.0|0.0|1.0|4.04|0.00325|7.44e-06|0.0|0.0|-1391.625102|1271.9|315.11|235.34|598.67|-0.16304|-0.21559|5.1401|25.0|7.6021|7.6021
9o_a24|0.0|0|2.9340792330000003|0.0|0|6.605297921|1|1.294229152|0.0|-0.064667223|-0.044044637|3|-0.087807028|-0.097596429|1|1|0.002019902|0.00177843|0.00294424|2|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0|0.770273808|-0.088586421|0.6253256110000001|-51.29122728|-51.14964436|10.7072496|32.50178358|0.229726192|133.0106596|-0.032911684|-29.61546471|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|0.4861134689999999|2892.333138|445.9858336|1906.512273|-11.03321234|0.945954873|6697.297449000001|28.52459128|-194.5965258|1454.754155|663.2688909|1.0|1.0|1.0|2.0|0.04|-7.91|3.75|92.79|1.0|0.0|120.73|0.0|1.0|6.0|-4.49|32.0|5.0|-6.83|0.0|0.0|0.0|3.01|0.0137|3.9500000000000005e-05|0.0|0.0|-1388.147972|1126.94|290.75|210.85|432.84|-0.17826|-0.22353|5.9089|446.0|6.3507|6.3507
4r_a46|0.0|0|0.0|-0.03033057|1|7.832410927000001|1|1.13129629|2.051582577|-0.173617329|-0.074041799|2|-0.15196733|-0.1129698999999999|1|1|0.0061041|-0.055572881|-0.086905208|2|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.8549242340000001|0|0.8478197820000001|-0.079297367|0.261414008|-42.06465252|-43.14814202|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|-1.220098292|-22.31391864|51.22472631|-13.77068362|48.13649426|0.456487948|2137.47734|449.7405899|1451.6122289999998|-7.304896049|0.839885604|4775.760774|19.26963463|-227.7097083|905.6728276|496.0386301|0.0|0.0|1.0|1.0|0.35|-6.25|3.56|63.83|0.0|0.0|97.9|0.0|1.0|3.0|-3.09|25.0|4.0|-6.83|0.0|1.0|0.0|2.7|271.0|0.000279|0.0|0.0|-1069.447946|986.04|274.25|274.25|467.85|-0.18999|-0.2207199999999999|3.5979|1413.0|5.8499|5.8499
1_a15|0.0|0|0.0|0.0|0|0.0|0|1.419940974|0.0|-0.22215316|-0.043374667|2|0.06459652|-0.068297833|0|0|0.003816011|-0.1816819589999999|-0.270248221|2|0.836466114|0.705825714|0.101406325|-0.001544849|0.74357498|0|0.875723465|-0.068077117|0.7100707390000001|-44.01415991|-72.24770503|16.94887506|121.3844816|0.124276535|80.34898605|-0.031142386|-46.71058649|-1.899685524|-28.45664402|90.40184737|-20.13460632|60.96303497|0.437969049|3000.975833|566.1848585|2855.495631|-13.01770443|0.77926144|7284.337537|33.22939752|-136.9714493|2026.993248|851.7423982|1.0|1.0|1.0|1.0|0.19|-10.02|5.46|74.73|3.0|0.0|132.94|0.0|0.0|8.0|-6.55|34.0|6.0|-5.38|1.0|0.0|0.0|4.68|0.00013|1.08e-06|0.0|0.0|-1510.136281|1271.06|385.18|282.85|598.34|-0.1365|-0.17792|2.3261|44.0|7.3565|7.3565
16b_a23|0.0|1|0.0|0.0|2|7.423568444|1|1.197960988|3.418247774|0.031073244|-0.013240238|3|0.054655144|-0.068280331|2|2|0.011266252|-0.123524943|-0.224300431|2|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.830577373|1|0.928579764|-0.050637391|0.2256448969999999|-37.52431601|-58.69232154|13.79443768|7.971529518|0.071420236|52.92522904|-0.031407956|-43.49333918|-1.821661419|-27.80700713|72.31582904|-23.2745413|51.31875369|0.4870072789999999|3370.826124|688.1144512|2256.698672|-17.24735864|0.949345397|7575.784511|31.49562341|-354.1828792|1826.746158|896.9989312000001|1.0|1.0|0.0|1.0|0.07|-7.33|3.02|108.26|2.0|1.0|146.03|0.0|1.0|6.0|-6.19|36.0|4.0|-6.3|0.0|0.0|0.0|2.9|0.000314|2.16e-06|0.0|0.0|-1877.655481|1340.35|772.92|772.92|607.92|-0.13741|-0.21093|14.8849|96.0|7.0191|7.0191
14aa_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.19796312|3.4143268310000003|0.066582026|-0.026892547|2|0.031136154|-0.029037128|2|2|0.012103325|-0.074579388|-0.13397874|2|0.725358161|0.75434493|0.055269665|-0.070471939|0.8072028240000001|1|0.924108042|-0.052155763|0.204831806|-35.51947393|-51.83122853|12.26959478|40.49537336|0.075891958|51.68445972|-0.03159178|-35.2984572|-1.6743643259999998|-24.18971469|61.21989213|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|2263.821505|-14.65218978|0.972590939|6651.23042|27.00633206|-404.0660854|1431.335599|733.3886349999999|0.0|1.0|1.0|1.0|0.12|-8.16|4.4|105.02|2.0|1.0|130.22|0.0|1.0|5.0|-6.23|32.0|4.0|-5.92|0.0|0.0|0.0|4.1|0.000259|2.81e-06|0.0|0.0|-1708.5626|1231.11|345.03|345.03|588.45|-0.1449|-0.21573|8.3532|4.0|8451.0|8451.0
8c_a12|0.0|0|0.0|0.0|0|0.0|1|1.283851303|0.0|0.1948786139999999|-0.055163114|3|-0.106633503|-0.036504737|0|0|-0.00160589|-0.210669119|-0.370782022|2|0.905486734|0.782864175|-0.10899871|-0.130288596|0.8425863029999999|0|0.840397446|-0.067004282|0.239216075|-34.19075142|-52.04233846|10.00357546|83.24714315|0.159602554|81.4415307|-0.038245644|-26.55601426|-1.529825767|-17.44675795|61.66383178|-19.51587692|44.19432689|0.472503372|2190.852814|428.8355831|1245.6132289999998|-9.958505349|0.8957467170000001|4610.945152|25.52931025|-269.8853937|1021.17241|390.0159026|0.0|0.0|1.0|1.0|0.11|-7.14|2.81|63.06|0.0|0.0|98.07|0.0|1.0|3.0|-3.47|24.0|5.0|-6.44|0.0|1.0|1.0|2.23|107.0|0.0001899999999999|0.0|0.0|-1022.77302|909.19|323.37|284.38|402.43|-0.15571|-0.2227699999999999|2.4806|0.04|7.3979|7.3979
12f_a30|0.0|0|0.0|-4.734662095|0|7.412764017000001|2|0.60498366|0.0|0.156569208|-0.274237737|2|0.1468972409999999|-0.008663584|1|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0|0.8357464459999999|-0.090450992|0.56363596|-63.81176255|-76.85198573|11.07796031|101.2862703|0.164253554|115.8783181|-0.0452183279999999|-54.21787616|-2.396571368|-45.01820228|89.21786458|-31.90082427|74.88972286|0.472521727|3305.792133|589.6060704|2712.844784|-22.5055335|0.8958126809999999|7634.176316|39.1336968|-444.7025522|2074.08593|696.6414817000001|1.0|1.0|0.0|1.0|0.17|-7.18|4.43|90.88|2.0|0.0|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|-5.66|0.0|0.0|0.0|3.42|9.63e-05|1.2e-06|0.0|0.0|-1988.032639|1225.63|351.25|245.09|574.31|-0.14958|-0.20422|4.6865|19.0|7.7144|7.7144
12au_a36|-3.3109381210000004|0|3.422314661|0.0|0|7.412764017000001|2|0.2992539489999999|0.0|0.074839187|-0.351827031|2|0.075815782|-0.023640632|1|1|-0.001160331|-0.15024383|-0.261631709|1|0.8183043390000001|0.825565083|-0.021932444|-0.058671909|0.877827228|0|0.698996981|-0.090166553|0.284342092|-64.86748076|-79.35600767|15.51748637|102.3999102|0.301003019|216.5471227|-0.038036474|-57.09017539|-2.206115469|-46.66686194|95.91776213|-27.36414058|80.38496714|0.492871181|3484.987058|502.8713191000001|2384.109036|-19.68626738|0.97188557|7239.100414|38.21494522|-310.873098|2216.466823|805.2286932|0.0|0.0|0.0|3.0|0.17|-6.87|1.28|123.75|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|0.0|0.0|0.0|1.18|0.0668|0.0001889999999999|0.0|0.0|-1876.207937|1283.4|334.15|241.65|618.65|-0.15162|-0.2087099999999999|8.0814|47.0|7.3279|7.3279
11_a27|0.0|0|2.680511093|0.0|0|7.535296702|1|1.1606177359999998|0.0|0.100091619|-0.003527607|2|-0.080272515|-0.0864111069999999|0|0|0.005111147|-0.041662169|-0.067428705|2|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|1|0.7645505|-0.079921166|0.349764196|-42.27430065|-50.15555389|8.553922917000001|143.3238715|0.2354494999999999|124.5410133|-0.034296948|-26.52978026|-1.611956546|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|2339.465471|404.4089873|1646.903525|-9.595877966|0.82770457|5186.240841|22.42732497|-326.780942|1054.084273|504.209846|1.0|0.0|0.0|1.0|0.35|-6.09|2.72|61.88|0.0|0.0|106.33|0.0|1.0|2.0|-3.68|26.0|4.0|-6.47|0.0|1.0|0.0|2.04|0.0716|9.45e-05|0.0|0.0|-1122.456105|974.29|499.21|370.92|415.32|-0.1022|-0.16205|4.2894|5.0|8301.0|8301.0
4o_a46|0.0|0|0.0|0.160026534|1|7.825245291|1|1.13463699|2.138144369|-0.24479566|0.042766097|1|-0.2363624889999999|-0.203025042|1|1|0.010144781|-0.018058762|-0.028735607|1|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0|0.950732618|-0.0648126359999999|0.372146122|-35.54402423|-36.03345669|5.332434441|5.821925821000001|0.049267382|27.01882145|-0.021901697|-19.76117845|-1.051281434|-19.49276784|42.00638612|-12.01115223|40.87645867|0.460981009|2195.436986|521.3931342|1705.3950960000002|-6.587059484|0.855222204|4966.476822|15.99310518|-275.3254498|767.6690487000001|544.7877262000001|1.0|1.0|1.0|0.0|0.32|-7.26|4.77|54.5|1.0|0.0|103.66|0.0|1.0|2.0|-4.91|26.0|3.0|-5.51|0.0|1.0|1.0|3.92|0.00422|1.34e-05|0.0|0.0|-1070.456878|1022.29|286.64|286.64|501.08|-0.18282|-0.22909|4.8244|162.0|6.7905|6.7905
8e_a8|0.0|0|3.01599663|0.0|1|7.05012252|0|1.394799502|1.311619189|-0.018155171|-0.205927741|0|-0.000766016|-0.102167262|1|1|-0.004224671|0.090898585|0.183313231|0|0.650073857|0.7233950809999999|0.02023118|-0.079493088|0.7742101929999999|0|0.661490276|-0.115572516|0.280304418|-70.49962428|-64.32539698|12.87136047|106.0087621|0.338509724|206.4920729|-0.04393787|-39.238709|-2.109017754|-43.00500847|75.57562034|-26.80224874|83.37098475|0.483244415|2692.975753|403.5112981|2080.07805|-16.34946208|0.935150832|6095.6213210000005|33.36487904|-370.0368722|1601.514194|561.882658|0.0|1.0|0.0|2.0|0.04|-7.78|4.33|90.11|2.0|0.0|111.81|0.0|1.0|5.0|-5.27|30.0|4.0|-6.14|0.0|0.0|0.0|3.71|0.00215|1.25e-05|0.0|0.0|-1376.957298|1090.07|378.73|267.77|526.86|-0.13719|-0.19972|7.7951|19.89|4.7014|4.7014
4b_a46|0.0|0|0.0|0.206072846|1|7.825245291|1|1.1346370890000002|2.189591837|-0.155670183|-0.022119857|2|-0.082722572|-0.135121207|1|1|0.011806162|-0.079238184|-0.123416853|2|0.6901151990000001|0.7306307590000001|-0.263387881|-0.153841155|0.768651645|0|0.935245062|-0.0524080009999999|0.27128814|-28.58477842|-38.30877966|4.127907383|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|-1.123779397|-15.59093155|42.65239101|-12.50898928|32.7126858|0.428987199|2105.172229|510.1086157|1750.333702|-6.822749952000001|0.751274223|4681.895329999999|15.43427855|-338.6757579|756.2796491|538.4165208|1.0|0.0|1.0|0.0|0.38|-7.2|4.69|43.6|1.0|0.0|101.7|0.0|1.0|2.0|-4.35|25.0|3.0|-5.67|0.0|1.0|1.0|3.76|0.0149|2.35e-05|0.0|0.0|-1033.556797|1020.9|272.4|272.4|508.79|-0.19082|-0.21811|3.7571|548.0|6.2612|6.2612
18a_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604987543|0.0|0.045071414|-0.02919335|2|-0.041327798|-0.01286191|1|1|0.005458948|-0.053309522|-0.094526372|1|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0|0.85918121|-0.072474599|0.294303776|-45.11907802|-59.38972262|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|-1.812552105|-28.08889239|69.35818061|-23.02866795|55.73981304|0.445995681|2721.874248|534.88346|2814.429655|-14.33650253|0.8050400790000001|5942.293347|29.1318055|-361.7006453|1427.458469|620.9195447000001|1.0|1.0|0.0|1.0|0.14|-6.64|3.84|81.65|2.0|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|-5.98|0.0|0.0|0.0|2.63|0.00208|1.4e-05|0.0|0.0|-1575.786909|1120.46|357.18|357.18|508.08|-0.1418|-0.19785|5.2813|25.0|7.6108|7.6108
12aa_a36|0.0|0|3.4172704080000003|0.0|0|7.412764017000001|2|1.297043479|0.0|0.033952382|-0.135770278|2|0.03597264|0.010538281|1|1|-0.004569485|-0.052743904|-0.090926893|1|0.892815402|0.833911317|0.156337925|-0.023185884|0.888163057|0|0.688945241|-0.1066659309999999|0.4679233379999999|-72.94175494|-80.19356964|16.1504726|132.3194611|0.3110547589999999|212.7097172|-0.04126187|-54.83906299|-2.228140982|-49.88002793|96.18613736|-28.21625599|89.09222754|0.44829258|2928.7759760000004|471.12395210000005|2418.848273|-19.29522587|0.812554922|6438.603019|38.58180913|-316.3903377|2083.417693|689.2886595|0.0|0.0|0.0|3.0|0.13|-6.14|1.92|112.29|1.0|0.0|131.85|0.0|1.0|6.0|-3.52|32.0|5.0|-7.79|0.0|0.0|0.0|1.15|129.0|0.000359|0.0|0.0|-1401.662677|1183.76|318.73|318.73|520.19|-0.15718|-0.20829|4.7433|9.0|8.0458|8.0458
3p_a32|0.0|1|3.456037415|0.0|0|8.02059915|1|0.609420752|0.0|0.007752757|-0.028895521|0|-0.050639647|-0.111150118|3|3|0.000920756|-0.146606489|-0.26891009|0|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.918782026|1|0.8195708759999999|-0.070907174|0.366898545|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|106.1908248|-0.029183126|-34.21384146|-1.28405753|-24.56127372|73.07639870000001|-17.1756096|54.24719019|0.416240891|2650.4178850000003|482.3550967|3037.061498|-10.10863498|0.713035367|5960.446219|27.70403125|-141.21321609999998|1218.977375|530.5658569|1.0|1.0|1.0|1.0|0.26|-6.79|6.06|131.25|1.0|0.0|112.37|0.0|1.0|4.0|-5.11|27.0|4.0|-6.8|0.0|0.0|1.0|3.23|0.00308|5.629999999999999e-05|0.0|0.0|-1879.554272|1057.58|340.28|340.28|471.04|-0.15055|-0.20018|5.4496|26.0|7585.0|7585.0
13_a47|0.0|1|2.920663104|0.0|0|6.605297921|0|1.417757826|0.0|-0.174238791|-0.0777650159999999|2|-0.047120094|0.003874205|1|1|-0.000211465|-0.0101047869999999|-0.0233277889999999|2|0.6427334020000001|0.794037882|0.030290722|0.065869272|0.8582665429999999|1|0.781675563|-0.081148294|0.244975411|-41.79730418|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|112.453046|-0.032468557|-23.38063458|-1.23380515|-21.52866736|57.38622954|-16.72368034|50.9329486|0.472007922|2190.316257|402.6200617|669.2729199|-8.613918003|0.8939678120000001|4542.479565|24.29844849|-193.936606|923.3410426|359.12161539999994|1.0|0.0|1.0|2.0|0.06|-7.9|4.06|66.49|0.0|0.0|91.59|0.0|1.0|3.0|-4.24|24.0|4.0|-6.0|0.0|1.0|1.0|3.19|0.0185|5.41e-05|0.0|0.0|-1067.820961|895.21|307.63|307.63|404.73|-166.0|-0.22065|4.8308|16.0|7.8|7.8
14g_a23|0.0|1|0.0|-4.794439428|2|7.423568444|0|1.197957711|3.0793867980000003|0.180361525|-0.301504331|2|0.058422864|-0.031968899|2|2|-0.0004039459999999|-0.0962526|-0.2952674819999999|2|0.598213287|0.796412133|0.010202051|-0.044895912|0.854683662|1|0.907334473|-0.072819606|0.297855753|-51.82254036|-68.52397802|13.05300369|95.64648102|0.092665527|65.94601775|-0.041536002|-48.76552945|-2.118336119|-36.87984398|83.15907597|-29.55936307|64.87554405|0.461846955|3400.464046|645.7104105000001|2531.8503170000004|-21.03611074|0.8582074559999999|8005.353973|37.88128151|-398.9771038|1931.945357|676.4530574|0.0|1.0|1.0|1.0|0.09|-7.95|3.97|114.25|2.0|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|-5.94|1.0|0.0|0.0|4.35|6.38e-05|1e-06|0.0|0.0|-2042.1835260000005|1233.48|334.71|334.71|583.38|-0.1519|-0.23201|10245.0|0.01|8.0|8.0
5b_a40|0.0|0|0.0|0.0|1|8.149890544|0|0.604912077|1.616656116|-0.067567502|0.064329005|0|-0.096549823|0.179058252|2|2|0.006372485|0.007986879|0.013573521|0|0.537115914|0.817071232|-0.400500595|0.029485257|0.88618123|1|0.881264402|-0.077031845|0.313503463|-38.64461938|-45.78637031|9.59023102|169.18694230000003|0.118735598|59.56617021|-0.036507111|-22.96968039|-1.095213344|-19.38687321|52.08187888|-18.31454812|48.2348504|0.477304896|2126.9310920000003|442.1045286|764.9528181|-9.187872156|0.913161214|4813.179854|22.09185326|-330.1175669|662.7555978999999|285.9136384|1.0|1.0|0.0|0.0|0.21|-5.25|4.93|75.5|1.0|1.0|84.17|0.0|2.0|3.0|-5.43|21.0|3.0|-5.42|0.0|0.0|1.0|3.83|0.00125|1.44e-05|0.0|0.0|-2096.782087|847.01|311.84|311.84|411.1|-0.15999|-0.23068|9.3069|64.0|7.1938|7.1938
11b_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1.3979498330000002|4.071188272|-0.154649459|-0.014702942|1|-0.007722567|-0.218953127|2|2|0.012037198|-0.162848233|-0.277408878|1|0.701976536|0.800774662|-0.146696566|-0.20645662|0.862408925|1|0.931316325|-0.0445367309999999|0.229754094|-23.23499995|-36.43643854|10.1501574|7.949039772000001|0.068683675|35.832562100000004|-0.02494328|-19.0090431|-1.047617742|-12.12179711|47.72173991|-13.01301376|33.38515735|0.42907551|2286.724895|485.8716402|1650.235214|-6.788943965|0.751545111|4884.730303|20.26785036|-148.2182458|851.2497152000001|439.9973344|0.0|1.0|1.0|0.0|0.15|-5.87|3.09|48.53|0.0|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|0.0|1.0|1.0|2.96|0.0862|6.97e-05|0.0|0.0|-1045.98235|955.4|311.03|266.8|431.63|-0.16684|-0.19501|3.7922|1.7|5.7696|5.7696
8b_a31|0.0|0|3.37710223|0.0|0|7.765993078999999|1|0.610137861|0.0|-0.01883655|-0.12841288|0|-0.130371116|-0.211457443|2|2|-0.006785954|-0.05421947|-0.092604362|0|0.928940547|0.843119174|-0.058494079|-0.1155280009999999|0.8956498159999999|0|0.6076192260000001|-0.120703408|0.281200674|-63.04219151|-69.24221375|16.89414614|129.8921115|0.392380774|204.9365822|-0.040792077|-36.1645207|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|2189.617009|317.3534883|1587.743824|-11.12754483|0.920410507|4696.728592|30.28603362|-212.5400476|1181.155311|372.3224834|0.0|1.0|1.0|2.0|0.25|-5.73|4.52|114.29|0.0|0.0|88.64|0.0|2.0|4.0|-4.05|23.0|5.0|-6.87|0.0|0.0|1.0|2.52|0.0294|0.000399|0.0|0.0|-1386.852117|927.61|321.36|321.36|439.96|-0.16015|-0.19265|5.6001|2.2|5.6576|5.6576
8d_a32|0.0|1|3.474433107|0.0|0|7.765993078999999|0|0.609420756|0.0|0.143684876|-0.089662873|0|0.062782795|-0.044765977|3|3|-0.005162219|0.001558357|0.002805572|0|0.825020753|0.825978584|-0.054095278|-0.11492754|0.875986707|1|0.7107041559999999|-0.109612139|0.261692269|-68.88621406|-69.11005922|10.01177286|321.2496412|0.2892958439999999|181.8092016|-0.03346862|-43.43251025|-1.539556512|-43.2918338|81.54594837|-21.03349629|78.89798692|0.47012654|2556.198518|446.6450457|2371.595484|-13.21859008|0.887243042|5523.492436|29.684549600000004|-262.14980440000005|1365.489282|557.1050635|1.0|1.0|1.0|2.0|0.26|-7.26|6.42|154.03|1.0|0.0|110.38|1.0|1.0|7.0|-6.08|27.0|4.0|-6.47|1.0|0.0|1.0|3.57|0.000334|4.36e-05|0.0|0.0|-1880.773727|111.16|348.39|348.39|540.98|-0.14765|-0.20115|1873.0|8.0|8.0809|8.0809
3q_a32|0.0|1|3.4364803|0.0|0|7.765993078999999|0|0.609420748|0.0|-0.017280695|-0.04718311|0|0.02785755|-0.022925245|3|3|0.002487149|-0.167040501|-0.295228244|0|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|1|0.84993799|-0.067604132|0.34156046|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|0.46136998|2649.276311|524.6043311000001|3335.898591|-10.6629646|0.856561949|6079.482066|27.20679986|-166.61896299999998|1333.133193|618.9134881|1.0|1.0|1.0|1.0|0.3|-7.31|6.43|131.25|1.0|0.0|115.37|0.0|1.0|7.0|-5.91|28.0|4.0|-6.35|0.0|0.0|1.0|3.86|0.000508|2.4100000000000003e-05|0.0|0.0|-1920.066488|1136.46|342.16|342.16|549.78|-0.15001|-0.19969|5.2657|28.0|7.5528|7.5528
13p_a6|0.0|0|3.449535594|0.0|0|6.842683282|0|1.424099253|0.0|0.024837222|-0.1144898999999999|2|0.072850973|-0.014153926|1|1|-0.005708558|-0.068532678|-0.116250572|2|0.865935935|0.784414352|-0.059663359|-0.125636943|0.837659336|1|0.7265205579999999|-0.099405155|0.196002517|-70.52421289|-76.17631587|12.27472016|80.30786544|0.273479442|194.0233618|-0.03767435|-54.04422654|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|3833.042283|-18.9628865|0.703081362|6590.216479|35.16646396|-369.0018868|2004.488446|794.5462391|1.0|1.0|1.0|3.0|0.12|-10.06|4.58|122.47|1.0|0.0|132.01|0.0|0.0|7.0|-5.09|34.0|5.0|-7.01|0.0|0.0|1.0|2.96|0.00365|2.79e-05|0.0|0.0|-1463.08132|1283.98|415.53|258.45|573.39|-0.12251|-0.1971099999999999|12163.0|92.0|7.0362|7.0362
12y_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984019|0.0|0.048343649|-0.037335306|2|-0.089502772|0.061944378|1|1|0.006346396|-0.053700437|-0.0922059569999999|1|0.842068099|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0|0.8489185109999999|-0.070903795|0.374181804|-47.598277|-61.25585229|10.05775555|85.17057711|0.151081489|101.4221952|-0.034840345|-41.1215369|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|2847.362782|569.8856940000001|2411.415644|-15.70095045|0.804154433|6301.067405|28.51891948|-429.782246|1568.540572|754.3941655|1.0|1.0|0.0|1.0|0.21|-7.38|4.87|81.65|2.0|0.0|137.21|0.0|1.0|5.0|-6.04|31.0|4.0|-5.64|0.0|0.0|0.0|3.19|0.00039|3.48e-06|0.0|0.0|-1654.41361|1227.82|357.11|238.56|585.59|-0.1475|-0.19815|5.1209|22.0|7.6576|7.6576
7e_a8|0.0|0|3.038052327|0.0|1|7.05012252|0|1.394799915|1.3496955309999998|-0.150447714|-0.052939815|0|-0.03633378|-0.11032771|1|1|0.002669179|0.034227147|0.07125309|0|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.790500031|0|0.8291560379999999|-0.08608941|0.286669793|-51.4880895|-53.04282692|12.91806855|86.03149870000001|0.170843962|102.177831|-0.037446454|-31.72369068|-1.6850904519999998|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2605.914474|495.8990914|2032.501296|-13.39444718|0.902163597|5808.479788000001|28.86058693|-330.14031780000005|1298.726412|519.5762494|1.0|1.0|0.0|1.0|0.04|-8.29|5.16|70.81|2.0|0.0|108.43|0.0|1.0|4.0|-5.75|29.0|4.0|-5.43|0.0|0.0|1.0|4.31|0.000686|3.87e-06|0.0|0.0|-1300.495519|1060.05|383.1|325.06|544.55|-0.13577|-0.2054699999999999|11.4436|35.1|4.4547|4.4547
8d_a12|0.0|1|2.976279182|0.0|0|6.580639137|1|1.283835213|0.0|0.057525383|-0.048642535|2|0.0276482139999999|-0.065870394|1|1|0.001575111|0.00930483|0.016135176|1|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8078610759999999|1|0.858710112|-0.077834742|0.266886187|-43.27410838|-57.57034769|6.309558958999999|90.34024296|0.141289888|78.55353315|-0.039118358|-32.00762818|-1.760326118|-24.05928792|64.53435462|-21.74879802|49.58366734|0.465113852|2466.513191|477.4206699|1288.818257|-12.09177064|0.8695567329999999|5255.11762|26.08195789|-371.2392138|1173.6881050000002|503.2240425|1.0|1.0|1.0|2.0|0.1|-8.37|3.87|65.96|2.0|0.0|112.14|0.0|1.0|3.0|-4.58|27.0|4.0|-5.96|0.0|1.0|1.0|3.02|0.0093|2.43e-05|0.0|0.0|-1138.296407|1007.85|331.53|292.53|433.32|-0.15306|-0.20794|3.0277|25.0|7.6021|7.6021
