molecula|n9FaHRing|NaasN|nARing|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
14m_a23|1|2|0|3.1160758160000004|-0.008929306|0.0431917209999999|0.665608656|-0.482182526|0.001027627|-0.034213923|2|2|0.001951778|-0.07256543|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|74.61692699|-27.32379205|63.1440955|0.476833897|643.9145427|-1366.189602|-19.00406438|0.204166091|8.595073462|16.42895711|7588.823133|-950.2032192|0.017997351|-411.5129154|1716.6767920000002|1.0|1.0|1.0|1.0|1.0|3.51|-8.23|4.42|6.19|105.02|2.0|1.0|1.0|6.0|7.0|-6.06|1.0|4.41|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|2.85e-06|-0.08347|3.6774|4.2|-1966.945041|707.56|1209.21|337.15|0.3335|-1966.721362|-0.15208|-0.23555|0.02296475|-1966.785519|8.5171|8.5171
12e_a31|0|0|1|0.0|-0.011519192|0.037098765|0.0|-0.70267073|-0.002475146|-0.107630327|2|2|-0.000231353|-0.08867626|-0.543945776|0|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0.76012894|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|19.38343763|166.1479229|-58.15044546|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|95.1187282|-26.65419063|87.71292755|0.474858042|524.7092721|-1519.288866|-19.38348182|0.274879568|10.24381236|19.50674899|6557.418968999999|-1104.858464|0.020841203|-327.4245209|2095.222806|1.0|1.0|1.0|1.0|2.0|3.87|-9.31|6.69|5.4|117.37|3.0|0.0|1.0|9.0|5.0|-5.93|0.0|4.5|-5.42|2.16e-07|9.96e-05|3.83e-06|4.48|0.0|2.27e-07|-0.03445|5.3264|6.33|-1809.85374|781.61|1308.13|322.95|0.3831|-1809.581226|-0.15934|-0.19379|0.04614662|-1809.650069|6.7696|6.7696
7g_a8|0|1|1|1.336155045|-0.01002363|0.0448526079999999|0.0|-0.481134236|-0.00087806|-0.027838247|1|1|0.0002620309999999|0.021974492|-0.418049442|0|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.79995525|0.606087461|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|-67.26263865|19.08352484|144.290464|-40.31185423|11.43714084|56.75323443|0.806738465|-2.020168201|-38.68948451|78.41805331|-27.51653399|83.63914665|0.470618047|419.1502102|-1210.7274960000002|-16.4912131|0.193261535|7.588498875|14.3346384|6293.364606|-725.6133762000001|0.018613449|-367.6690814|1500.768277|1.0|1.0|1.0|0.0|1.0|3.29|-7.91|4.94|4.66|80.04|2.0|0.0|1.0|3.0|5.0|-5.63|0.0|4.14|-5.44|1.67e-06|0.000667|3.59e-06|4.38|0.0|4.92e-06|-0.06621|3.7874|6.26|-1374.4533210000002|620.67|1053.9|327.36|0.5165|-1374.291597|-0.15508|-0.22129|0.03974865|-1374.3479960000002|4.6772|4.6772
21_a4|0|1|1|2.026698554|-0.003068098|0.042924837|0.0|-0.131928225|0.012362563|-0.2897937889999999|1|1|0.012094249|-0.063064908|-0.228430899|1|0.6952936|0.777866961|0.090847781|-0.174578783|0.833191212|0.674434042|-0.076470465|0.239652988|0.020173071|-28.99048719|-38.7880598|10.23237244|63.37635587|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-1.147056976|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|472.812128|-581.8208971|-7.377915035|0.276832377|5.961506745|9.956436217|4277.396118|-295.1166014|0.017563978|-226.3943104|804.5450027|1.0|1.0|1.0|1.0|0.0|3.37|-5.94|3.7|3.85|39.94|0.0|0.0|2.0|3.0|3.0|-5.76|0.0|3.23|-4.19|0.000133|0.0403|6.51e-05|3.36|0.0|0.000352|-0.02956|5.1623|3.31|-973.5481197|549.71|916.76|308.08|0.2016|-973.400097|-0.16632|-0.19588|0.020181098|-973.449892|6.9172|6.9172
16h_a32|1|0|0|0.0|-0.015656019|0.039958333|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|3|3|-0.002310082|-0.123297852|-0.71364354|0|0.804503712|0.832040698|-0.003188883|-0.03617945|0.881181048|0.7619492790000001|-0.121464999|0.44308098|0.02096013|-51.56009529|-77.17316899|13.31708433|70.02855767|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|-1.821974989|-32.75886858|90.15529448|-24.62973479|64.87717961|0.459750275|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|6.710057805|12.42028916|6151.056721|-735.4832318|0.020432929|-299.7661014|1573.02555|1.0|1.0|1.0|1.0|2.0|3.61|-7.0|5.86|4.6|149.27|2.0|0.0|1.0|7.0|5.0|-6.22|1.0|3.74|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|3.66|0.0|4.09e-05|-0.05028|3.6182|4.54|-1955.970762|679.82|1130.4|342.67|0.2914|-1955.772465|-0.14972|-0.2|0.02818755|-1955.832545|8.0655|8.0655
12ae_a36|0|0|2|0.0|-0.009867085|0.041555556|0.0|-0.611759277|-0.006862238|-0.083959343|1|1|-0.001160331|-0.15024383|-0.513686975|1|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0.750657639|-0.105648609|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|96.60079598|-58.64180087|13.25108213|19.97715962|0.6849975640000001|-2.11297219|-47.65297933|97.76153993|-27.14173115|81.74750345|0.465246185|533.6188092|-1574.220407|-20.22131065|0.315002436|8.676756505|16.22570287|7331.209763|-1172.836017|0.025570256|-275.6561988|2298.140152|0.0|0.0|1.0|0.0|3.0|5.03|-6.87|1.28|2.15|123.75|1.0|0.0|1.0|7.0|6.0|-8.03|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|1.64|0.0|6.45e-05|-0.0548899999999999|5235.0|6.24|-1876.152311|754.15|1281.69|320.67|0.4832|-1875.897072|-0.1566|-0.21149|0.0508577|-1875.963244|7.8239|7.8239
32_a47|1|1|1|1.998170616|-0.003573735|0.035568182|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|1|1|0.002350172|-0.077485193|-0.2749014|2|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|0.634406338|-0.0726950079999999|0.266433793|0.019295804|-41.57905445|-52.38450683|13.90468487|28.55112477|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-29.9621436|68.76811937|-18.77935151|55.48373932|0.44289006|613.6886524|-995.3056298|-13.53252578|0.35883878|8.656942728999999|15.53902041|6235.398576|-717.2238666000001|0.022735861|-203.4434306|1552.348456|1.0|0.0|1.0|1.0|2.0|3.35|-8.82|4.18|5.07|67.66|2.0|0.0|1.0|5.0|5.0|-6.34|0.0|3.94|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|6.55e-07|-0.05682|4.9046|2.97|-1778.0970140000002|692.49|1184.76|336.65|0.2969|-1777.843462|-0.1509599999999999|-0.20778|0.03062031|-1777.90286|7.0|7.0
3b_a12|0|0|1|0.0|-0.007916598|0.0375|0.0|-0.332497127|-0.004028952|-0.065558712|0|0|-0.003019113|-0.071149325|-0.547002361|1|0.914614654|0.768772928|-0.008328578|-0.007397776|0.82914101|0.802482465|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|-46.11064215|5.401901357000001|41.13468455|-24.04018959|2.816328871|0.0|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|4665.346939|-360.6028438|0.0166212889999999|-280.3056362|899.6353646|1.0|1.0|0.0|1.0|1.0|3.82|-8.1|4.05|3.14|37.28|1.0|0.0|1.0|3.0|3.0|-5.65|0.0|3.59|-4.64|5.539999999999999e-05|0.0184|2.28e-05|3.78|0.0|2.63e-06|-0.07091|4.2092|3.96|-1410.947421|548.05|915.37|328.51|0.5013|-1410.826913|-0.15229|-0.2232|0.02444371|-1410.8759220000002|7.3098|7.3098
19_a47|1|1|0|1.445775615|-0.00973456|0.032764858|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|1|1|-0.010153352|-0.046265509|-0.439165562|2|0.635684951|0.823945134|-0.024256505|0.095841135|0.8873627890000001|0.614975047|-0.104459947|0.270767873|0.026805875|-58.28861174|-57.87554797|14.85167037|335.10989930000005|-32.06567824|8.228498913|66.13355777|0.637832605|-1.566899206|-32.2945343|76.13237258|-20.66983856|73.14028211|0.463378097|354.3911695|-868.1332196000001|-11.45202794|0.362167395|7.06969105|13.17443625|5846.960345|-480.9851737|0.03295186|-152.7310283|1361.067484|0.0|1.0|1.0|1.0|2.0|3.13|-6.92|2.49|3.84|98.72|1.0|0.0|1.0|5.0|6.0|-7.22|0.0|2.34|-3.66|0.000214|0.0816|0.000217|1.97|0.0|4.59e-05|-0.05326|3.8423|3.51|-1335.725639|571.23|974.59|322.68|0.3243|-1335.580357|-0.15845|-0.2117099999999999|0.03178118|-1335.634976|7.3|7.3
3c_a32|1|0|0|0.0|-0.006923974|0.043817204|2.224112182|-0.270034997|-0.00017094|-0.113334836|3|3|0.00124359|-0.0779821129999999|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|-48.52416391|7.772301225|59.72163595|-24.94510426|3.995552912|0.0|0.693952122|-1.038301506|-17.94949454|57.94025396|-14.82682786|42.68833949|0.423167668|456.8935699|-533.7658031000001|-7.622115192000001|0.306047878|5.605165488|9.717148607|4598.027604999999|-274.3961469|0.018316536|-199.4122311|769.1680542|1.0|1.0|1.0|1.0|1.0|3.22|-6.89|6.61|4.68|110.94|1.0|0.0|1.0|3.0|3.0|-5.35|0.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|4.14|0.0|4.18e-05|-0.05487|3.5169|3.02|-1633.419633|544.22|903.81|352.54|0.5017|-1633.297494|-0.14219|-0.1970599999999999|0.02415856|-1633.348356|8.0458|8.0458
10_a27|0|2|0|3.383341915|-0.006285923|0.040512821|1.296293777|-0.282866526|0.00991794|0.034318674|1|1|0.010329671|-0.2030237389999999|-0.487435299|2|0.639413469|0.804375252|0.129719095|-0.001453596|0.862408925|0.614205449|-0.087022238|0.346344305|0.017676458|-32.5969511|-46.27574168|9.399794974|6.0140309720000005|-24.60801194|4.998521009|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|55.05868025|-16.5270506|41.99674607|0.477162521|453.4194305|-694.1361252|-8.788575695|0.254639309|6.761146212000001|12.9316403|4894.8090170000005|-369.1201792|0.01651645|-260.9504933|931.2754667000002|1.0|1.0|0.0|1.0|0.0|3.01|-6.24|2.81|2.97|65.6|0.0|0.0|1.0|3.0|4.0|-6.51|0.0|2.74|-3.92|0.000266|0.0882|0.0001189999999999|2.55|0.0|0.000192|-0.0498|4.1495|4.66|-1083.1151289999998|573.31|958.95|298.79|0.4452|-1082.956472|-0.16805|-0.21785|0.0227416|-1083.008551|7.1612|7.1612
18d_a25|0|1|0|1.918453956|-0.0029605|0.042843137|2.029297802|-0.180590503|0.006452854|-0.070413428|1|1|0.0062422|-0.035684977|-0.292727912|2|0.722349659|0.780221059|-0.03671629|0.029728702|0.838260077|0.696372329|-0.076328248|0.278576218|0.011158458|-46.31109519|-57.45144813|8.39885106|70.58850837|-43.24308488|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|68.15463481|-21.166323|54.70994625|0.476833495|705.8822532|-1206.480411|-15.93166285|0.24206301|9.479218984|18.11893325|6876.316137000001|-908.1047824|0.014219928|-388.2927768|1591.795131|1.0|1.0|1.0|1.0|1.0|3.66|-10.23|6.33|5.98|111.51|2.0|1.0|0.0|7.0|4.0|-6.21|1.0|4.5|-5.54|5.47e-07|0.00026|2.86e-06|4.21|0.0|2.81e-08|-0.07287|5.6512|4.56|-1806.812778|792.79|1358.25|340.69|0.3986|-1806.514606|-0.14723|-0.2201|0.03560672|-1806.582751|6.6345|6.6345
12ac_a36|0|0|2|0.0|-0.007639626|0.042560386|0.0|-0.450737917|0.000584134|-0.046730704|1|1|0.0018565629999999|-0.098698552|-0.433636165|1|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.863165958|0.770400825|-0.104391657|0.4712820929999999|0.021508835|-55.68500110000001|-72.4798052|14.93372351|118.0445703|-50.32319912|10.36858115|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|-25.03847816|70.61872461|0.44477577|541.3322795|-1377.116299|-17.38437788|0.268353853|8.126831024|14.63702516|6378.288017|-956.1407834|0.020208014|-321.66684580000003|1882.216294|1.0|0.0|1.0|0.0|2.0|4.86|-6.89|3.16|2.09|86.27|1.0|0.0|1.0|6.0|5.0|-7.21|0.0|1.84|-3.95|0.000154|0.0653|0.000112|2.36|0.0|5.4600000000000006e-05|-0.0527399999999999|3.8843|4.84|-1385.566143|711.77|1200.61|321.25|0.3302|-1385.3211789999998|-0.15675|-0.20949|0.03998989|-1385.382927|7.8861|7.8861
12g_a30|0|0|2|0.0|-0.010447128|0.039951691|0.0|-0.574592016|0.001371944|0.007330206|1|1|0.0026474159999999|-0.084317059|-0.539112991|1|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.886776351|0.770326886|-0.10344931|0.487608738|0.027436565|-58.41940906|-70.11305057|18.59520651|133.2169768|-47.51931027|12.60295167|237.7754135|0.7743107290000001|-2.068986201|-39.593913|83.29752441|-27.49531395|77.01461557|0.459011202|531.1295763|-1402.261011|-18.63502363|0.225689271|8.694447089|16.07139949|6688.137428|-950.3862054|0.019453222|-371.8296813|1810.9797|1.0|1.0|1.0|0.0|1.0|4.67|-6.42|3.4|2.48|114.67|2.0|1.0|1.0|6.0|6.0|-6.22|0.0|2.36|-5.01|1.01e-06|0.000444|9.71e-06|3.89|0.0|0.000165|-0.0576|5.0703|3.88|-1743.174676|717.55|1206.02|348.35|0.2449|-1742.965961|-0.15077|-0.2083699999999999|0.04012224|-1743.029147|8.0334|8.0334
47l_a18|0|0|1|0.0|-0.006400878|0.035308642|0.0|-0.428858819|-0.00046896|-0.010426981|0|0|0.000787517|-0.103458566|-0.4925232479999999|0|0.7452092359999999|0.7435044540000001|0.00676294|-0.0973326269999999|0.781148177|0.733228144|-0.083884237|0.2820044969999999|0.009199889|-57.15119372|-59.6654726|6.543729374|11.54768766|-42.43906517|4.654446622|51.44279524|0.796109347|-2.0132216990000003|-40.65070014|68.83398609|-22.37455223|63.6949231|0.4897655489999999|571.4972966|-1431.971342|-15.91464944|0.203890653|9.423637134|18.46922943|6572.90106|-1018.537564|0.012890098|-421.235376|1798.711882|1.0|0.0|1.0|1.0|3.0|4.17|-9.37|3.69|3.19|85.29|3.0|1.0|1.0|9.0|3.0|-6.39|0.0|2.72|-4.84|5.44e-06|0.00247|1.4499999999999998e-05|3.78|0.0|1.93e-07|-0.0520399999999999|3.2026|7.71|-1455.5497369999998|764.74|1334.6|387.13|0.5019|-1455.165122|-0.1314|-0.18344|0.02606651|-1455.233431|7.4949|7.4949
13c_a5|0|0|1|0.0|-0.005082338|0.024822695|0.0|-0.284610951|0.005288472|-0.098760742|1|1|0.006110714|-0.092592608|-0.324868153|2|0.705487111|0.770478689|0.003545487|-0.033833834|0.822789227|0.6775573359999999|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|-50.50012762|15.25960958|158.67712230000004|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|-16.50965711|66.23254483|0.46617977|527.6071331999999|-858.5021696|-10.8855893|0.448671765|8.492261628|15.90846721|5989.714507|-566.0506435|0.0302745689999999|-67.68621352|1557.152554|0.0|1.0|1.0|1.0|1.0|3.13|-8.09|4.23|3.29|84.0|1.0|0.0|1.0|5.0|5.0|-7.28|0.0|2.68|-3.96|0.0002839999999999|0.1169999999999999|0.000109|2.15|0.0|3.36e-06|-0.05615|4706.0|3.99|-1351.2369640000002|676.53|1153.36|294.18|509.0|-1351.008469|-0.17324|-0.22939|0.03747691|-1351.067237|6.9101|6.9101
28_a47|1|1|0|1.408016295|-0.009689834|0.038387534|1.121067445|-0.436042548|-0.013020816|-0.00496711|1|1|-0.010153352|-0.046265509|-0.435485503|2|0.635684951|0.832144916|-0.175007067|0.074217097|0.896193695|0.614975047|-0.106779291|0.310094808|0.026080156|-67.33744077|-63.47150284|15.50250691|365.2310214|-37.72858603|9.214964819|83.61576722|0.65225927|-1.601689367|-40.02656804|82.27079846|-22.66839387|82.83994768|0.472690874|359.8303775|-952.0725426|-13.47449501|0.34774073|7.864990866|14.91533234|5633.990508|-565.9287905|0.031626405|-181.0112167|1459.653524|0.0|1.0|1.0|1.0|2.0|3.08|-6.92|2.49|3.84|98.72|1.0|0.0|1.0|5.0|6.0|-7.22|0.0|2.4|-3.66|0.000214|0.0816|0.000217|1.97|0.0|4.59e-05|-0.05471|3675.0|3.51|-1335.722248|599.88|995.5|337.37|0.2996|-1335.571655|-0.15049|-0.2052|0.03698465|-1335.6279869999998|7.6|7.6
3_a20 (SB-525334)|0|0|0|0.0|-0.005492814|0.0526353279999999|1.728260385|-0.274640708|0.001924142|-0.175513234|1|1|0.0033523629999999|-0.169090412|-0.500412918|2|0.818922083|0.7186587|0.087932573|-0.17447922|0.76423988|0.7835436240000001|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|-51.80299691|6.965173618|43.70154849|-29.26136697|3.934338039|0.0|0.784910502|-1.375645142|-19.50382741|58.45718743|-16.53287135|41.49386505|0.457398769|494.6267525|-777.0449536|-9.33873414|0.215089498|5.943823875|10.9543133|4905.195832|-438.9205046|0.0117802769999999|-321.8682802|989.9790502999998|1.0|1.0|1.0|1.0|1.0|3.37|-8.39|5.2|4.69|67.35|1.0|0.0|1.0|3.0|4.0|-5.74|0.0|3.63|-4.73|1.42e-05|0.00489|1.88e-05|3.74|0.0|1.4e-06|-0.0671399999999999|4.9821|3.9|-1086.56485|605.71|1030.31|390.77|367.0|-1086.329436|-0.13417|-0.20131|0.02096048|-1086.383308|6.7905|6.7905
3q_a32|1|0|0|0.0|-0.008072705|0.03898374|2.120544848|-0.419780649|0.000773658|-0.022925245|3|3|0.002487149|-0.167040501|-0.5448044360000001|0|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|0.716172604|-0.097961799|0.34156046|0.018527744|-41.72706804|-60.46462749|11.43581616|41.73511731|-37.3203761|7.058489861|53.27315741|0.6349739010000001|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|0.46136998|524.6043311000001|-846.5047848999999|-10.6629646|0.365026099|6.428518903|11.93494358|6079.482066|-522.4852655000001|0.022526037|-166.61896299999998|1333.133193|1.0|1.0|1.0|1.0|1.0|3.57|-7.31|6.43|4.72|131.25|1.0|0.0|1.0|7.0|4.0|-6.35|0.0|3.86|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|3.47|0.0|2.01e-05|-0.04968|3.6236|5.15|-1920.042674|666.16|1136.46|342.16|0.2897|-1919.821707|-0.15001|-0.19969|0.02381444|-1919.883144|7.5528|7.5528
47f_a18|0|0|1|0.0|-0.005817448|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|0|0|0.00531392|-0.264839041|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0.745431271|-0.084851044|0.375218907|0.0138461289999999|-54.18475173|-72.03501774|11.75478965|111.1889928|-61.15474298|9.979328976|58.84834254|0.726550657|-2.290978185|-46.00060733|86.11217859|-24.61956302|65.93954138|0.483843526|711.5604361000001|-1944.945479|-20.90098811|0.273449343|10.55465562|20.44855806|7870.103594|-1651.17806|0.016581683|-384.6642262|2676.957843|1.0|0.0|1.0|1.0|2.0|4.87|-9.22|3.22|3.6|88.97|3.0|2.0|1.0|13.0|4.0|-6.4|0.0|2.83|-5.52|7.76e-07|0.000421|3.01e-06|4.52|1.0|3.27e-07|-0.04439|3.0964|8.13|-1743.346389|908.66|1602.99|400.42|0.5741|-1741.724929|-0.12802|-0.1724099999999999|0.02902413|-1741.802171|8.0458|8.0458
13d_a6|0|0|1|0.0|-0.010665225|0.041728395|0.0|-0.607917822|-0.003346018|-0.042531782|1|1|-0.000899678|-0.106686991|-0.49314765|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|-0.110731261|0.19992155|0.030793771|-63.04181168|-75.40072983|20.96853949|156.67194009999997|-51.34295409|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|-27.03045032|84.01035117|0.4128711229999999|536.999346|-1432.613867|-18.40596467|0.230567155|9.086171078|15.47559904|6185.117192000001|-975.5161277|0.018542644|-366.9322097|1861.908905|1.0|1.0|1.0|1.0|2.0|3.64|-9.4|5.38|4.57|95.85|2.0|0.0|1.0|6.0|5.0|-5.88|0.0|3.74|-5.27|1.11e-06|0.000471|5.42e-06|4.23|0.0|1.68e-07|-0.05252|4.85|4.5|-1389.374844|723.61|1219.11|341.57|0.7905|-1389.125098|-0.14894|-0.20146|0.02846332|-1389.188211|6.4437|6.4437
27a_a34|0|1|1|1.963136117|-0.012620846|0.0408037829999999|0.0|-0.7320090459999999|-0.012495918|-0.026428049|1|1|-0.005234221|-0.158932197|-0.53047808|1|0.8186389829999999|0.779284547|-0.07177581|-0.012251785|0.832753533|0.749941528|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|18.62986903|176.4623026|-60.54917431|13.06088842|22.69787432|0.764921711|-2.340647376|-52.42823715|100.7752505|-30.38821209|93.41277507|0.436895447|421.319507|-1640.9634529999998|-21.30433911|0.235078289|8.960143164|15.91204178|7104.26596|-1150.434312|0.020552444|-371.4586403|2145.269808|1.0|1.0|1.0|1.0|2.0|3.66|-7.61|2.01|3.97|129.74|1.0|0.0|1.0|6.0|7.0|-7.29|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|2.59|0.0|1.13e-05|-0.03924|5.0012|7.38|-1861.695683|737.7|1247.85|300.73|0.2896|-1861.468024|-0.16691|-0.20615|0.04629882|-1861.534743|6.6198|6.6198
8c_a32|1|0|0|0.0|-0.0093793719999999|0.036711712|2.143746338|-0.459589251|-0.003484915|-0.026048985|3|3|-0.001662219|-0.0852122769999999|-0.578242111|0|0.788133615|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.7507116140000001|-0.097480366|0.263222951|0.016240436|-46.47597924|-58.93213925|9.818219446|126.6561213|-35.6276568|5.935643221|78.19443734|0.600684883|-1.267244762|-28.09723623|74.36515033|-16.654735000000002|56.29419869|0.447542891|484.6996147|-766.1178102000001|-10.06868562|0.399315117|7.079719717000001|12.81496717|5773.240734|-463.1595384|0.025527931|-121.7388847|1275.407176|1.0|1.0|1.0|1.0|2.0|3.46|-7.65|6.49|4.19|140.04|1.0|0.0|1.0|7.0|4.0|-6.45|1.0|3.56|-4.39|1.5e-06|0.000597|4.11e-05|3.21|0.0|8.86e-06|-0.04161|3.5673|4.28|-1880.733377|646.97|1090.0|347.56|0.3272|-1880.537558|-0.14712|-0.18873|0.03115673|-1880.597039|7.4318|7.4318
47p_a18|0|0|1|0.0|-0.005394244|0.037575758|0.0|-0.3775970529999999|0.00235332|-0.015960677|0|0|0.003537135|-0.1736074389999999|-0.441700685|0|0.72025564|0.726294118|0.030970815|-0.082977829|0.7611910209999999|0.710266593|-0.082580968|0.278332428|0.007989903|-51.14496913|-61.12351185|5.913843751|10.25627035|-45.24146169|4.377217987|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|-22.80728054|57.05881288|0.488811071|616.5234972999999|-1528.087796|-16.88114242|0.181540558|9.923659881|19.41290064|6726.61969|-1131.036542|0.01090303|-471.4248324|1867.029344|1.0|0.0|1.0|1.0|2.0|4.29|-9.03|3.65|3.34|76.5|3.0|1.0|1.0|9.0|3.0|-6.07|0.0|2.9|-5.27|2.13e-06|0.000998|5.34e-06|4.35|0.0|4.38e-07|-0.05628|3.2036|7.98|-1493.731375|795.43|1391.71|387.01|595.0|-1493.338659|-0.13118|-0.18746|0.02843634|-1493.407248|7.1938|7.1938
12bg_a36|0|0|2|0.0|-0.0076819|0.044197531|0.0|-0.414822602|-0.001012333|-0.060117593|1|1|-0.00097037|-0.101451485|-0.4459167329999999|1|0.884841888|0.836170906|-0.023460562|-0.033696875|0.892249657|0.771220556|-0.102664465|0.543472602|0.019606406|-51.74990566|-70.42534258|13.44952052|107.3347739|-48.31008346|9.22604612|14.85588272|0.747867728|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|576.6383913|-1267.656166|-17.39163005|0.252132272|7.549463377|14.04434294|6753.439903|-869.5815023|0.01946912|-340.0625449|1695.0272350000002|1.0|1.0|1.0|0.0|2.0|4.75|-7.76|3.99|3.19|69.2|2.0|0.0|1.0|5.0|4.0|-6.26|0.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|3.93|0.0|7.83e-06|-0.0542299999999999|3.8944|4.42|-2152.104584|703.94|1186.75|318.36|0.4409|-2151.914954|-0.15743|-0.21166|0.03334656|-2151.975577|7.8239|7.8239
