molecula|SddssS|n9FaRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|GeomShapeIndex|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
4r_a46|0.0|0|0.0|1|1|1.13129629|2.051582577|-0.15196733|0.0|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|1|0.0061041|-0.237647432|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.8549242340000001|0.76719475|0|0.261414008|0.011446215|-43.14814202|6.071841742999999|176.18445569999997|80.72661483|-0.0259595379999999|-22.88867429|3.220912917|-1.220098292|-22.31391864|51.22472631|0.456487948|2137.47734|-647.2221302999999|1451.6122289999998|0.839885604|-343.3301143|19.26963463|905.6728276|496.0386301|8.076584289|0.0|1.0|1.0|1.0|3.82|0.35|17.0|-6.25|3.43|63.83|1.52|0.0|97.9|0.0|-3.09|4.0|-6.83|334.41|0.0|0.0|2.7|0.00081|271.0|0.000279|0.0|5.64e-07|0.000188|-0.03073|4.5209|2.3|4.5209|-1069.447946|-1069.419677|986.04|274.25|0.1404|467.85|0.69085|0.69085|-0.18999|-0.2207199999999999|0.02826942|3.5979|5.8499|5.8499
5a_a40|0.0|0|0.0|1|1|0.604913477|1.688148148|-0.108428634|0.808197279|0.011345707|0.180125135|10.31198338|-0.02394636|2|0.010425818|-0.191663433|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|1|0.04987082|0.020641204|-40.27003217|9.135164355|174.99981530000002|64.97877226|-0.036396585|-17.82228195|4.042943749|-1.091897544|-15.30358975|46.06507254|0.4889874279999999|1847.672595|-483.24038600000006|508.8362301|0.956899016|-213.8673835|19.58503709|587.5511127|244.8873477|5.795040371|1.0|0.0|0.0|1.0|3.04|0.21|14.0|-4.05|3.08|75.5|1.85|1.0|74.15|0.0|-4.13|3.0|-5.9|269.32|0.0|1.0|2.8|7.49e-05|0.0202|0.000213|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|4.36|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|0.4461|353.51|0.69499|0.69499|-0.15066|-0.21644|0.01514427|7.6003|7.0915|7.0915
8_a27|0.0|0|2.599100867|1|0|1.406757715|1.7626247169999998|-0.14212377|1.21499748|0.0040883959999999|0.093450172|10.93783465|0.067074515|1|0.004801929|-0.24946295|-0.187486926|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|1|0.3608031339999999|0.021852066|-43.96130162|10.41179748|122.0597403|106.5457267|-0.035880862|-20.94612822|4.960882344|-1.291711016|-17.86879446|53.20197882|0.479730655|2132.9321670000004|-615.4582227000001|989.0070768|0.92208134|-293.2457951|22.74314225|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|2.79|0.06|21.0|-6.28|2.48|76.46|2.19|0.0|87.68|0.0|-3.23|4.0|-6.73|303.32|0.0|1.0|2.38|0.000586|178.0|0.000299|0.0|5.2e-07|0.000158|-0.05015|4.1276|3.96|4.1276|-1004.515654|-1004.489001|848.58|300.38|0.2336|374.88|0.64893|0.64893|-0.16958|-0.21973|0.02665292|4.2899|8.2218|8.2218
7l_a46|0.0|0|0.0|1|1|1.160371354|2.1525548|-0.203375108|0.0|0.013150047|-0.074511843|10.9642261|0.050638298|1|0.0125870169999999|-0.331246137|-0.143129469|-0.1082221709999999|2|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0|0.253138137|0.011594057|-30.34397256|5.5935102720000005|8.13531199|44.79605077|-0.022013621|-14.63933792|2.698568452|-0.880544835|-13.17144326|38.22273917|0.46327253|1920.310099|-424.8156159|1246.417766|0.863142947|-204.9507309|15.74158869|629.6635476|375.721552|7.878766604|1.0|1.0|1.0|1.0|3.04|0.28|17.0|-6.29|3.59|43.6|1.89|0.0|86.96|0.0|-3.18|3.0|-6.22|290.36|0.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0|5.19e-07|0.000151|-0.03324|4.5464|2.42|4.5464|-915.6081232|-915.5830363|879.87|272.71|0.2024|414.82|0.68834|0.68834|-0.18993|-0.2231699999999999|0.025086919|3.9009|5.7122|5.7122
21_a4|0.0|0|0.0|1|1|1.399863887|2.026698554|0.019346682|0.0|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|0.012094249|0.030586117|-0.099702401|-0.228430899|1|0.6952936|0.777866961|0.090847781|-0.174578783|0.833191212|0.674434042|0|0.239652988|0.020173071|-38.7880598|10.23237244|63.37635587|34.4171635|-0.028676424|-19.67444009|5.190159022|-1.147056976|-14.70482428|47.69702403|0.401240904|2045.488184|-581.8208971|1584.866567|0.670120767|-295.1166014|20.11362507|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|1.0|3.37|0.16|17.0|-5.94|3.85|39.94|2.32|0.0|91.59|0.0|-3.88|3.0|-5.76|303.36|0.0|1.0|3.23|0.000133|0.0403|6.51e-05|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|4.0245|-973.5683008|-973.5481197|916.76|308.08|0.2016|446.0|0.5260600000000001|0.66476|-0.16632|-0.19588|0.020181098|2.9409|6.9172|6.9172
12p_a30|0.0|0|0.0|0|2|0.604984421|0.0|-0.062956958|0.0|0.005613018|0.000321545|10.31162861|-0.128484994|1|0.005965451|-0.109773594|-0.09353607|-0.456474815|1|0.8414737059999999|0.7867133140000001|-0.051402518|-0.2210072669999999|0.8371763179999999|0.7991060659999999|0|0.371591982|0.015107947|-60.65858419|9.659715461|75.21136863|100.1386407|-0.0364888379999999|-38.78387161|6.176226649|-1.897419563|-30.39737673|68.98315679|0.469983155|2783.628159|-1213.171684|2326.5244390000003|0.886732486|-775.6774321|28.4530386|1479.558007|686.039456|8.3245726|1.0|0.0|1.0|0.0|4.76|0.17|17.0|-7.01|2.93|81.65|3.04|0.0|132.24|0.0|-5.66|4.0|-5.81|412.51|0.0|1.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|0.0|9.75e-08|4.02e-05|-0.05169|5.1922|4.14|3.4955|-1615.094336|-1615.0623480000002|1167.16|354.69|0.1768|526.91|0.33929|0.68561|-0.14823|-0.19992|0.03198743|4.6103|7.7721|7.7721
1o_a5|0.0|0|2.923171926|0|0|1.427566509|0.0|-0.033273504|0.0|0.0057302559999999|-0.102739602|10.94518594|-0.008511304|1|0.0051989459999999|-0.05876042|0.06759341|-0.231165601|2|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|0|0.447318682|0.01325562|-39.1638643|7.122612351|167.3051756|62.16682117|-0.028770932|-21.04383087|3.827177229|-1.093295425|-22.90899675|50.11479279|0.470590799|2238.291862|-587.4579645|833.537568|0.8888980340000001|-315.657463|22.08761368|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|1.0|2.81|0.0|23.0|-8.11|4.07|78.25|1.23|0.0|95.2|0.0|-4.08|4.0|-6.3|323.35|0.0|1.0|2.95|8.329999999999999e-05|0.0269|8.340000000000001e-05|0.0|7.85e-09|2.54e-06|-0.07037|4.5011|2.66|4.1692|-1043.577386|-1043.536121|938.37|297.38|0.3966|443.88|0.4988899999999999|0.5492100000000001|-0.1693599999999999|-0.23973|0.04126499|5.4919|7.4559|7.4559
35_a18|0.0|0|0.0|0|2|1.251175948|0.0|-0.069149293|0.0|-7.44e-05|0.027469086|10.94702087|-0.0098863069999999|0|0.00113101|-0.104482176|-0.117857059|-0.5009599889999999|0|0.737701788|0.737094825|-0.032017257|-0.017913121|0.774007861|0.7277482059999999|0|0.3888901179999999|0.008853796|-62.06945887|6.525195505|118.7214377|146.8343246|-0.033440195|-45.74482543|4.809030636|-2.273933228|-44.44264921|67.9315105|0.465531336|3038.429834|-1675.875389|1761.858479|0.87101708|-1235.110287|28.17969862|1916.219506|1056.535856|5.862051629|1.0|1.0|1.0|1.0|4.3|0.3|18.0|-9.55|3.35|85.29|3.33|1.0|151.05|0.0|-6.06|3.0|-6.0|480.6|0.0|1.0|3.07|8.629999999999999e-07|0.000415|2.96e-06|0.0|2.81e-10|1.35e-07|-0.04879|3.2146|8.09|3.2146|-1533.002975|-1532.976969|1400.62|385.69|0.4981|657.07|0.69279|0.69279|-132.0|-0.18079|0.02600607|2.7788|7.6198|7.6198
12a_a40|0.0|0|0.0|1|0|0.604990853|1.784989449|0.17758258|0.8332127109999999|0.01039129|0.100414476|10.31197265|-0.226763788|2|0.007890601|0.298197213|0.031326603|-0.4764003679999999|0|0.58630452|0.718281767|0.023863832|-0.375724138|0.7867243829999999|0.525051106|1|0.000279043|0.011766311|-38.17175304|6.001293955|107.5277007|30.15370934|-0.033799|-19.46913691|3.060902482|-1.047769006|-16.73754566|43.65970865|0.476055146|2185.594734|-534.4045424999999|600.1247016|0.908597808|-272.5679167|20.24838026|627.699788|323.26151960000004|5.487955617999999|1.0|0.0|0.0|0.0|3.2|0.0|20.0|-7.21|5.43|58.43|4.34|0.0|91.76|0.0|-6.41|2.0|-4.56|346.23|0.0|1.0|4.78|3.86e-07|0.000134|1.13e-06|0.0|6.15e-08|2.13e-05|-0.08015|3.0966|5.01|3.0966|-2097.826771|-2097.8163050000003|875.15|400.39|0.3701|429.21|0.6998800000000001|0.6998800000000001|-0.12895|-0.2091|0.0104658999999999|3.8054|5.7501|5.7501
12aj_a36|0.0|0|3.482902101|0|2|1.29704406|0.0|0.064171987|0.0|0.002951176|-0.103202936|10.95354213|-0.042227364|1|0.003962098|0.1087087|-0.1763783589999999|-0.43462267|1|0.90414347|0.812278823|0.091113865|-0.072770961|0.8632656809999999|0.856274847|0|0.251263868|0.018305468|-65.89100364|11.73352271|82.34300699|110.89910559999998|-0.0368515929999999|-42.23511741|7.521007149|-1.953134451|-29.99399664|76.5855549|0.47532973|2710.647462|-1251.929069|2275.825451|0.905958957|-802.4672307|30.48195872|1615.543812|662.0530478999999|10.69455126|1.0|0.0|1.0|0.0|4.84|0.17|17.0|-6.97|2.19|69.2|2.24|0.0|128.72|0.0|-4.16|4.0|-6.55|395.46|0.0|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.48|3.6017|-1272.27339|-1272.241135|1157.64|344.24|0.5616|539.55|0.4112|0.70423|-0.14818|-0.20093|0.03225532|7.8393|7.7696|7.7696
37_a18|0.0|0|0.0|0|2|1.251176176|0.0|-0.018268775|0.0|0.002300582|-0.034593342|10.94702064|-0.011713125|0|0.003512954|-0.0276034839999999|-0.224171123|-0.44541772|0|0.7100921609999999|0.725028151|0.020848396|-0.020149364|0.761336899|0.699483099|0|0.385121249|0.009098426|-54.7389628|6.653112344|12.63119843|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|-1.946306811|-36.62790634|65.15554136|0.488368082|3055.795406|-1423.213033|1571.7484060000002|0.954530133|-1040.70711|27.36337253|1860.709332|1056.535856|10.41657856|0.0|1.0|1.0|1.0|4.31|0.3|18.0|-8.82|3.3|76.5|3.33|1.0|151.14|0.0|-5.68|3.0|-6.14|480.6|0.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|-1532.997117|-1532.974371|1395.35|385.91|499.0|673.45|0.69305|0.69305|-0.13194|-0.18119|0.02274574|3.0375|7.4559|7.4559
30_a47|0.0|1|0.0|1|0|1.304327883|1.435022468|0.013114301|1.192095911|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.079370393|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|0.651797437|1|0.384732322|0.022747897|-64.38108459|13.64937081|350.5257774|192.6285289|-0.0383202979999999|-38.63044093|8.190002019|-1.609452527|-38.96726396|81.25550675|0.4680850139999999|2626.927627|-965.7162688|1558.731067|0.879999675|-579.456614|33.84108731|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|1.0|3.03|0.05|21.0|-7.24|3.93|98.72|1.78|0.0|104.25|0.0|-4.22|5.0|-6.95|396.81|0.0|1.0|2.61|6.05e-05|24.0|7.94e-05|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|3.89|3.7159|-1696.12008|-1696.078047|1032.35|333.66|0.3566|478.04|0.6944899999999999|0.6944899999999999|-0.1517|-0.20813|0.0420327|3.6487|7.9|7.9
12ar_a36|0.0|0|3.46014932|0|2|1.297042582|0.0|0.083451772|0.0|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|0.002112069|0.145909555|-0.169341326|-0.4194638229999999|1|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|0|0.317338373|0.022389124|-66.9989409|15.19305207|86.85924228|110.9204982|-0.0347392029999999|-45.46486105|10.30986449|-1.875916952|-37.18892821|82.17472548|0.4743067589999999|2902.67985|-1272.979877|2404.999137|0.902250063|-863.83236|33.4098581|1804.132337|708.5476357999999|15.17578458|1.0|0.0|1.0|0.0|4.86|0.17|17.0|-7.05|1.95|92.99|1.59|0.0|133.27|0.0|-3.92|5.0|-7.21|420.47|0.0|0.0|1.8|0.0001199999999999|0.0503|0.000122|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.23|3.8489|-1364.511244|-1364.467971|1211.1|322.13|0.5586|580.53|0.41433|0.67174|-0.15631|-0.21291|0.04327285|8.7322|7.6021|7.6021
36_a18|0.0|0|0.0|0|2|1.25117638|0.0|-0.05224259|0.0|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|0.000825855|-0.079553246|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|-0.010091893|0.0059061|0.780206307|0.721836103|0|0.3847791889999999|0.009440278|-56.82615305|6.722004572|110.8288932|139.3536816|-0.031922305|-40.46339026|4.786442152|-2.074949798|-39.43509046|65.59412783|0.4751830729999999|2979.013751|-1477.479979|1547.485543|0.905426346|-1052.048147|27.99124609|1819.430996|975.4099618|8.767974776|1.0|1.0|1.0|1.0|4.19|0.28|18.0|-9.16|2.96|85.29|3.13|1.0|146.24|0.0|-5.68|3.0|-6.18|466.57|0.0|1.0|2.8|2.09e-06|0.000975|5.19e-06|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|7.75|3.1908|-1493.686737|-1493.661092|1350.57|388.57|0.4674|636.33|0.69372|0.69372|-0.13133|-0.18124|0.02564498|2.7547|7.4949|7.4949
8d_a8|0.0|0|3.190160226|1|0|1.395657339|1.41693287|0.071729931|0.0|-0.00267541|-0.077977198|10.94649761|-0.117111249|1|-0.001038264|0.111668404|0.025642021|-0.4385133129999999|1|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0.734212688|0|0.377028311|0.028038295|-67.26951954|18.28507531|57.93693239|200.0182229|-0.03820405|-43.86958028|11.92454747|-2.063018716|-45.62337399|86.29065071|0.483207744|2863.968296|-1345.390391|2093.380666|0.935013517|-877.3916055999999|36.89090464|1992.108851|682.0472537|19.02113117|0.0|0.0|1.0|1.0|3.61|0.12|23.0|-7.62|3.32|112.23|1.92|0.0|121.1|0.0|-4.91|5.0|-6.87|430.46|0.0|0.0|3.0|1.24e-05|0.00533|3.4200000000000005e-05|0.0|2.38e-08|1.03e-05|-0.0600299999999999|4.6765|6.22|3.2963|-1447.595474|-1447.559429|1185.65|376.13|0.3|572.21|0.62361|0.70165|-0.13754|-0.19757|0.03604461|7.5674|4.7303|4.7303
12a_a50|0.0|1|0.0|2|1|1.397770359|4.075037557|-0.111689174|2.112397566|0.01164808|0.014596049|10.94501645|-0.122912558|2|0.011790103|-0.193999688|-0.291865836|-0.247407423|1|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|1|0.29507467|0.021013336|-33.44733598|10.58650394|7.457998037999999|48.30443297|-0.02383238|-16.85074424|5.333473207|-0.929462803|-12.88231829|47.2792242|0.469674946|2223.666558|-468.2627037|1462.827156|0.885635975|-235.9104193|20.873331|814.0599092|388.171611|13.83188822|1.0|1.0|1.0|1.0|3.3|0.11|20.0|-5.49|3.42|48.53|2.02|0.0|94.69|0.0|-3.16|3.0|-6.44|313.36|0.0|1.0|2.55|0.000685|215.0|0.000144|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|4.0783|-1006.659456|-1006.632973|908.22|304.01|0.1807|394.52|0.65267|0.65267|-0.16806|-0.20172|0.02648238|7.9123|7.1249|7.1249
47l_a18|0.0|0|0.0|0|1|1.251176792|0.0|-0.0057783619999999|0.0|-0.00046896|-0.010426981|10.94702063|-0.056270425|0|0.000787517|-0.008768679|-0.156998637|-0.4925232479999999|0|0.7452092359999999|0.7435044540000001|0.00676294|-0.0973326269999999|0.781148177|0.733228144|0|0.2820044969999999|0.009199889|-59.6654726|6.543729374|11.54768766|139.7861865|-0.031456589|-42.43906517|4.654446622|-2.0132216990000003|-40.65070014|68.83398609|0.4897655489999999|2852.093627|-1431.971342|1427.032023|0.959883341|-1018.537564|28.10487315|1798.711882|931.8364349|9.168513486|1.0|1.0|1.0|1.0|4.17|0.25|18.0|-9.37|3.19|85.29|2.94|1.0|139.63|0.0|-5.26|3.0|-6.39|454.56|0.0|0.0|2.72|5.44e-06|0.00247|1.4499999999999998e-05|0.0|4.26e-10|1.93e-07|-0.0520399999999999|3.2026|7.71|3.2026|-1455.5758039999998|-1455.5497369999998|1334.6|387.13|0.5019|667.5|0.69291|0.69291|-0.1314|-0.18344|0.02606651|3.3864|7.4949|7.4949
8g_a12|0.0|1|2.897921027|0|1|1.28383574|0.0|-0.038463841|1.714060666|0.005898773|-0.094550033|10.95472263|-0.040257632|1|0.005405355|-0.068810076|0.122649613|-0.532504083|1|0.804158158|0.7475224290000001|-0.04981165|-0.070405398|0.80546986|0.7714487940000001|1|0.274352085|0.008910823|-57.6443411|4.915102972|84.95000993|78.53214058|-0.042752517|-31.79592789|2.7111119089999995|-1.881110729|-23.38345638|61.99654413|0.463772637|2506.427441|-1037.59814|1356.883205|0.864880588|-572.326702|26.15353224|1150.7554189999998|480.0590283|4.352203029|0.0|1.0|1.0|1.0|4.07|0.1|21.0|-8.0|2.07|78.85|2.89|0.0|109.93|0.0|-4.38|5.0|-6.28|353.38|0.0|0.0|2.77|4.15e-05|0.0146|4.61e-05|0.0|9.98e-09|3.53e-06|-0.06432|4.2057|3.68|3731.0|-1154.321531|-1154.281986|989.66|332.31|0.3786|418.41|462.0|0.55027|-0.1520099999999999|-0.21633|0.03954539|4.2131|5.43|5.43
4d_a46|0.0|0|0.0|1|1|1.134637067|2.146507937|-0.131948546|0.0|0.0116902869999999|-0.111025108|10.96333164|-0.076521434|1|0.010756749|-0.206000242|-0.1271933999999999|-0.240143042|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0.623144956|0|0.290035518|0.008652238|-38.85529917|4.750218646|8.241078584|35.10521457|-0.024616555|-21.33218735|2.607946825|-1.132361533|-16.99546444|43.60839351|0.441136013|2181.291783|-621.6847867|2233.65548|0.7893441379999999|-341.3149976|16.6147308|764.2776167999999|509.0572545|4.753094337|1.0|0.0|1.0|1.0|3.78|0.35|17.0|-7.41|5.11|43.6|2.84|1.0|101.75|0.0|-4.93|3.0|-5.4|352.86|0.0|1.0|4.11|1.18e-05|0.00416|7.8e-06|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|4.4265|-1453.840712|-1453.817782|1009.78|280.09|0.1313|503.76|0.69884|0.69884|-0.18639|-0.22603|0.02292966|3.7104|6.2865|6.2865
9d_a40|0.0|0|0.0|1|0|0.604992329|1.839557351|0.153818743|0.89023715|0.011823978|0.15723868|10.3119722|-0.137738587|2|0.010101686|0.259969752|0.019621984|-0.4887998529999999|0|0.601831605|0.7572844040000001|-0.3969541689999999|-0.223631751|0.8221990920000001|0.55759121|1|0.002088915|0.010749826|-36.92750973|5.539796446|108.1468558|30.08152399|-0.031613312|-19.03015798|2.854868966|-1.074852592|-16.01918037|41.42218692|0.467275972|2109.570685|-553.912646|336.6614768|0.87714454|-285.4523697|18.80327978|639.3115126|346.9019309|4.49467719|1.0|0.0|0.0|0.0|3.25|0.06|20.0|-7.0|5.09|58.43|4.07|0.0|91.71|0.0|-6.13|2.0|-4.62|325.82|0.0|1.0|4.63|7.37e-07|0.0002399999999999|2.23e-06|0.0|1.01e-07|3.3e-05|-0.06906|4.6073|4.7|3.3464|-1677.551678|-1677.540538|892.69|370.51|0.4888|446.84|0.4557199999999999|0.69986|-0.13875|-0.20781|0.01113991|7.9502|6.9706|6.9706
21b_a23|0.0|1|0.0|2|0|1.197963051|3.351726269|0.057405955|0.745297595|0.01055698|-0.103470358|10.31321725|-0.0490623259999999|2|0.009872313|0.107996329|-0.130528352|-0.481470603|2|0.7038407329999999|0.7717839409999999|0.131951284|-0.078097375|0.8339434929999999|0.668547062|1|0.224930782|0.014481931|-58.25915868|10.15224639|41.6766724|48.56114386|-0.034219814|-40.84133198|7.117014296|-1.745210489|-29.31080756|67.68046598|0.458461834|3074.083057|-1223.442332|2531.041828|0.846591917|-857.6679716|29.53101081|1506.081551|712.6737861|9.421307298|0.0|0.0|1.0|1.0|3.59|0.08|26.0|-7.84|4.2|128.81|2.6|1.0|129.97|0.0|-6.1|5.0|-6.42|450.52|0.0|0.0|3.57|8.02e-07|0.000361|6.06e-06|0.0|1.43e-08|6.45e-06|-0.08401|4.0023|3.57|3.6237|-1761.498874|-1761.4722969999998|1247.38|342.15|0.2607|611.6|0.57848|0.70139|-0.15033|-0.23434|0.02657688|13.2567|7.0691|7.0691
18_a4|0.0|0|0.0|1|1|1.3998285519999998|1.904090136|0.049240675|0.0|0.000379379|-0.200683549|10.94611841|-0.063708832|1|0.00042|0.108754635|0.015390457|-0.319213511|1|0.624748358|0.793041267|0.102914528|-0.105846349|0.8547339420000001|0.615655659|0|0.269470313|0.017694182|-42.33787448|8.729352711|203.5264327|110.7087804|-0.03479101|-20.88721799|4.306590617|-1.287267373|-22.93503169|50.98777224|0.405586004|2069.649003|-635.0681172000001|1573.744396|0.682329162|-313.3082699|22.30718562|825.3658678999999|337.0066459|8.649897756|0.0|1.0|1.0|0.0|3.32|0.11|17.0|-5.53|3.43|50.94|2.2|0.0|86.22|0.0|-2.95|4.0|-6.58|307.32|0.0|1.0|2.78|0.00113|349.0|0.000312|0.0|2.96e-06|0.0009109999999999|-0.03538|4.5152|3.02|4.2045|-1033.480025|-1033.454769|870.74|294.88|0.2083|404.27|0.52475|0.57777|-0.17345|-0.20883|0.02525528|3498.0|5.5817|5.5817
3p_a32|0.0|1|3.456037415|0|1|0.609420752|0.0|-0.050639647|2.1365141480000003|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|0.000920756|-0.092884784|-0.26891009|-0.53666614|0|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.918782026|0.6956696440000001|1|0.366898545|0.021264377|-58.13283248|12.5150622|40.28175307|106.1908248|-0.029183126|-34.21384146|7.365688817|-1.28405753|-24.56127372|73.07639870000001|0.416240891|2650.4178850000003|-755.7268222|3037.061498|0.713035367|-444.779939|27.70403125|1218.977375|530.5658569|14.94356622|1.0|0.0|1.0|1.0|3.38|0.26|19.0|-6.79|3.71|131.25|1.1|0.0|112.37|0.0|-5.11|4.0|-6.8|395.5|0.0|1.0|3.23|7.78e-06|0.00308|5.629999999999999e-05|0.0|1.62e-07|6.4e-05|-0.04963|3.6436|4.26|3.6436|-1879.554272|-1879.527843|1057.58|340.28|0.3083|471.04|0.7017100000000001|0.7017100000000001|-0.15055|-0.20018|0.02642856|5.4496|7585.0|7585.0
19g_a38|0.0|0|3.229090845|0|2|1.297044182|0.0|-0.037579797|0.0|-0.006877664|-0.009881824|10.96052467|-0.046735135|1|-0.004358975|-0.096139701|-0.250781298|-0.438254637|1|0.653741315|0.836170906|-0.063110203|-0.076414544|0.892249657|0.632625562|0|0.5322242429999999|0.022953686|-72.29378538|14.52522351|137.56612280000002|177.181631|-0.038842708|-45.74791999|9.191644336|-1.942135378|-34.56416368|86.78105144|0.455443492|2897.384301|-1228.994351|2506.378649|0.836356715|-777.7146399000001|34.14148263|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|1.0|4.82|0.14|17.0|-7.12|3.11|81.23|2.78|0.0|125.65|0.0|-4.25|5.0|-6.81|419.43|0.0|1.0|2.97|5.68e-05|0.0238|4.67e-05|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.66|3.6887|-1431.419426|-1431.386981|1104.29|336.12|0.2285|475.84|0.3937|0.69982|-0.15269|-0.20748|0.03244515|6.1765|7.3778|7.3778
5a_a50|0.0|1|0.0|2|1|1.3972442980000002|4.202707546|0.017227585|2.475383677|0.012640587|-0.256097122|10.93256969|-0.130929632|2|0.01228899|0.028229556|-0.168135655|-0.161169418|1|0.699970832|0.788709546|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|0.2814514|0.010185297|-34.7974024|5.435098605|6.819160781|16.06582337|-0.022747617|-18.56865899|2.900288114|-0.978147545|-11.08625592|44.17662122|0.4528093929999999|2246.106104|-521.9610361|1605.985157|0.8275167520000001|-278.5298849|18.24602704|784.5791628|462.1867149|9.379218813|1.0|0.0|1.0|1.0|3.5|0.14|20.0|-6.24|4.33|35.64|2.62|0.0|101.86|0.0|-3.89|2.0|-5.83|326.39|0.0|1.0|3.47|0.000129|42.0|3.14e-05|0.0|5.7e-07|0.000186|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|976.41|308.73|0.2735|455.34|0.39948|0.6725399999999999|-0.16659|-0.19146|0.02452028|5649.0|5.3872|5.3872
