molecula|SddssS|n9FaRing|SaaNH|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12ao_a36|0.0|0|3.477902101|0|1.297043885|0.0|-0.058597382|5.351858133|-0.065314765|2|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|1|-0.1619981409999999|-0.435820128|1|0.82626942|-0.05785124|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|-51.52001456|11.76697353|85.17634667|-0.03775988|-44.63177966|0.0|0.7820981779999999|-34.08795068|-24.98362913|63.28698809|0.462968912|-1349.115973|-16.53028876|8.769931502999999|16.33039817|0.8620895909999999|144.1736112|-892.6355932|31.9443643|-373.2975961|11.05528527|1.0|1.0|0.0|2.0|4.87|0.12|17.0|-7.01|0.0|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|2.37|2.6e-05|2.82e-05|0.0115|3.45|0.0|3.94e-05|3.4743|-1310.361099|-1310.328652|356.86|266.08|0.4962|0.7045|0.0033|-0.14207|5.4691|-1310.138396|7.447999999999999|0.03|7.5229|7.5229
15_a15|0.0|0|0.0|0|1.435688991|0.0|-0.132759299|0.0|-0.031457366|3|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0|-0.272482143|-0.3597407929999999|2|0.724319314|0.003774415|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|13.71976186|142.8140301|-0.031405332|-40.20430373|4.306196778|0.702544178|-27.31834743|-20.86598874|54.83651811|0.435723718|-1210.227347|-13.86355301|6.673906339|11.8273735|0.772181523|197.6323578|-804.0860746000001|29.700607300000005|-269.1443943|13.48441779|1.0|0.0|0.0|1.0|4.04|0.07|24.0|-8.9|0.0|6.0|-6.32|34.0|4.0|-5.26|448.52|1.0|4.64|4.77e-07|7.970000000000001e-07|0.000357|5.32|0.0|5.7e-07|2582.0|-1450.7538470000002|-1450.725355|480.19|335.38|0.67524|0.70572|0.0066|-0.10964|1.6365|-1450.462493|2.9566|109.0|6.9626|6.9626
23_a10|0.0|0|0.0|1|1.34383709|2.140123457|-0.12979844|5.4161004020000005|0.012558932|2|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|1|-0.207994181|-0.233801237|2|0.754150918|-0.043248272|0.800727358|0.706648116|1|0.915208645|-0.049653973|-0.072395864|0.535680357|0.009615852|-35.17017083|6.81095873|72.17779806|-0.02685653|-36.32074126|53.00900704|0.7611996520000001|-24.91121732|-19.02262196|41.98112956|0.485561757|-1179.402562|-13.47382337|8.755988318|17.02048484|0.943867925|169.14354509999998|-835.377049|24.9903188|-370.018179|9.487107794|1.0|1.0|1.0|0.0|3.8|0.21|27.0|-9.84|0.0|6.0|-5.38|35.0|5.0|-5.93|461.56|0.0|4.5|4.19e-06|2e-06|0.000923|4.48|0.0|6.66e-08|3.8034|-1470.1960279999998|-1470.166163|325.98|325.98|0.67647|0.67647|0.2089|-0.15858|3.8115|-1469.902562|4.8954|0.75|6.1249|6.1249
4b_a49|0.0|0|0.0|1|1.343847828|2.075628989|-0.109946885|5.4161004020000005|-0.077626337|2|1.645329244|-0.402986655|0.001769804|-0.033486358|10.92776533|1|-0.089371493|-0.390006034|2|0.798826417|0.049923437|0.852400617|0.6967593559999999|1|0.7581492670000001|-0.091725536|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|14.84890147|41.97072627|-0.030696709|-34.19753462|64.87087098|0.645330839|-34.74338731|-18.89220999|71.30114509|0.477868186|-944.6104994|-11.62716177|7.588962922|14.53457293|0.915225186|218.2802175|-581.3580885|29.27523192|-178.8869784|15.73185141|1.0|1.0|1.0|1.0|3.37|0.22|21.0|-7.05|0.0|6.0|-3.81|30.0|6.0|-7.12|400.43|0.0|2.8|0.000155|0.000132|0.0527|2.28|0.0|3.570000000000001e-05|3.7413|-1333.063439|-1333.026419|331.39|267.08|0.4151899999999999|0.68242|0.0615|-0.15635|1.8265|-1332.8586269999998|2.2306|79.0|7.1024|7.1024
21_a47|0.0|1|0.0|1|1.408713027|1.2247108|0.072733799|4.727387819|-0.13650463|2|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|1|-0.277479519|-0.5406500129999999|2|0.826796636|0.0927058819999999|0.8856299320000001|0.591185263|1|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|0.022739546|-46.63227351|12.83540744|34.75044485|-0.033866638|-30.34731959|47.95893876|0.6448452960000001|-26.32173133|-19.11612865|59.46768095|0.463113582|-860.2257893999999|-10.79015808|7.071346534|13.17102891|0.862591353|200.4681737|-485.55711339999993|29.64451905|-163.5167523|16.33715751|0.0|1.0|1.0|2.0|3.29|0.1|21.0|-7.7|0.0|6.0|-4.44|29.0|6.0|-6.58|394.38|0.0|3.43|3.6e-05|4.84e-05|0.0191|3.0|0.0|7.8e-06|3917.0|-1375.061089|-1375.028093|316.53|316.53|0.68296|0.68296|0.2249|-0.16158|3.6767|-1374.914223|4.9172|5.0|8.3|8.3
17a_a22|0.0|0|0.0|1|1.2689202|1.866510299|-0.0422459529999999|4.727387819|-0.092107225|2|1.67348685|-0.314134834|0.00220634|-0.094996254|10.94643739|1|-0.126659773|-0.3626566539999999|2|0.7562495659999999|-0.010355535|0.805071997|0.7994946709999999|1|0.8594770140000001|-0.072161482|-0.08790445|0.345497724|0.0140462319999999|-49.30541729|9.597299109|286.3611391|-0.030843667|-41.03828927|0.0|0.710958975|-33.68866751|-21.07439877|58.9027164|0.485943988|-1201.24073|-14.39939974|8.549622191000001|16.63169381|0.945313306|197.4916253|-820.7657853999999|29.64221498|-288.28178110000005|13.19906822|1.0|1.0|1.0|1.0|4.02|0.15|27.0|-9.13|1.0|7.0|-4.75|33.0|5.0|-6.39|435.5|0.0|2.25|1.7899999999999998e-05|1.09e-05|0.00473|3.62|0.0|3.23e-07|1.3971|-1408.300966|-1408.279257|887.46|255.63|0.46268|0.71303|0.0085|-0.06214|3.0156|-1407.935792|2268.0|82.0|7.0862|7.0862
4m_a46|0.0|0|0.0|1|1.134637002|2.12888511|-0.245599013|5.587248657999999|0.051308728|1|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|1|-0.029022201|-0.098201489|1|0.747676221|0.011235955|0.7975218959999999|0.626578283|0|0.948973877|-0.067320375|-0.0672468|0.373463876|0.010905551|-35.4774406|5.74716122|6.161736337000001|-0.0224155999999999|-18.67596877|35.77391986|0.733236381|-18.69640205|-11.81288911|41.22460182|0.463006576|-531.5800101|-6.225322922999999|5.329061873000001|9.923886653|0.8622201970000001|140.5828543|-280.1395315|16.11061509|-245.828396|6.446588969|1.0|1.0|1.0|0.0|3.59|0.29|17.0|-6.88|0.0|2.0|-4.52|25.0|3.0|-5.68|328.41|0.0|3.59|2.99e-05|2.68e-05|0.0088|3.69|0.0|4.31e-05|4.3476|-1031.138426|-1031.109224|285.18|205.21|0.38389|0.68505|0.1557|-0.18308|3.9226|-1030.980844|5.2326|1288.0|5.8901|5.8901
11_a47|0.0|0|0.0|0|1.381898438|0.0|0.035230036|0.0|-0.156077888|3|1.311097861|-0.427212659|-0.007419345|0.081235787|10.93671007|0|-0.079543257|-0.451384505|3|0.715054643|0.07716247|0.770028429|0.686454722|1|0.796863393|-0.08164597|-0.096486559|0.572646116|0.008462682|-50.01659041|5.184267117|119.4035378|-0.035945973|-36.20974614|1.882633323|0.816608795|-30.64032829|-22.02062158|55.20085753|0.4686568239999999|-1123.0517|-13.48990542|5.966142027|11.22841564|0.8820228529999999|112.34605729999998|-687.9851765999999|26.96593732|-387.9111844|7.881596968999999|1.0|1.0|1.0|2.0|3.28|0.04|28.0|-10.55|0.0|4.0|-6.29|32.0|5.0|-5.28|422.45|1.0|4.69|5.110000000000001e-07|9.32e-07|0.000394|5.06|0.0|1.19e-08|3.7253|-1396.184699|-1396.145101|332.82|332.82|0.6915399999999999|0.6915399999999999|0.2321|-0.1546|2.9142|-1395.980918|4.6111|0.04|7.4|7.4
12a_a50|0.0|1|0.0|2|1.397770359|4.075037557|-0.199881787|5.82008293|-0.0016330379999999|1|2.112397566|-0.126263256|0.01164808|0.014596049|10.94501645|2|-0.291865836|-0.247407423|1|0.795582575|-0.2018898489999999|0.862192416|0.660148928|1|0.904119689|-0.05075501|-0.0663902|0.29507467|0.021013336|-25.57033815|10.58650394|7.457998037999999|-0.02383238|-16.85074424|69.83817338|0.575218972|-12.88231829|-12.00673599|36.15684209|0.469674946|-468.2627037|-6.048985111|5.116970861|9.648744341|0.885635975|214.004382|-235.9104193|20.873331|-75.79052945|13.83188822|1.0|1.0|1.0|0.0|3.3|0.11|20.0|-5.49|0.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|2.55|0.000685|0.000144|45.0|2.5|0.0|0.00101|4.0783|-1006.659456|-1006.632973|304.01|304.01|0.65267|0.65267|0.1807|-0.16806|5.7662|-1006.546706|7.9123|75.0|7.1249|7.1249
14i_a23|0.0|1|0.0|2|1.197963212|3.2692375460000003|0.142566578|5.351858133|-0.130330047|2|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|2|-0.033435987|-0.569707595|2|0.8025091329999999|-0.04255066|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|14.65077903|324.811841|-0.039760909|-45.14777443|93.48624142|0.7780956840000001|-41.59306642|-27.18760085|75.47917433|0.478050606|-1386.567643|-18.59026006|8.107659819|15.53342127|0.915894552|151.7330992|-948.103263|34.94120504|-380.3109456|13.18112713|0.0|1.0|0.0|2.0|3.56|0.04|26.0|-6.96|1.0|6.0|-5.21|33.0|5.0|-7.33|454.51|1.0|2.61|6.11e-06|4.03e-05|0.0183|2.46|0.0|5.03e-05|3.6931|-1798.64228|-1798.608335|335.72|335.72|0.55606|0.55606|0.3639|-0.1509599999999999|5.9563|-1798.434186|8.3755|3.0|8.4622|8.4622
11c_a31|0.0|0|3.336985072|0|0.6101368770000001|0.0|0.069254998|5.733341277|-0.141329185|0|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|2|-0.16065803|-0.572548808|0|0.839810365|-0.139933586|0.8906705429999999|0.787929678|0|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|-80.82023592|20.06220362|264.7428792|-0.042457317|-48.16624372|70.98337779|0.676089232|-47.33176279|-24.864808|100.8824395|0.47997061|-1069.186744|-14.56188764|7.259183801|13.95917988|0.922968238|189.6959033|-626.1611682999999|36.77740577|-206.2506659|17.07472346|1.0|1.0|1.0|2.0|3.51|0.28|16.0|-5.84|0.0|6.0|-5.11|26.0|6.0|-6.56|371.41|0.0|3.04|7.68e-06|0.000105|39.0|2.82|0.0|0.000537|3.8551|-1559.3980869999998|-1559.353434|321.61|321.61|0.7005899999999999|0.7005899999999999|0.2627|-0.15994|5289.0|-1559.253116|7.5091|0.13|6.8861|6.8861
12b_a50|0.0|1|0.0|2|1.397986833|4.058595679|-0.19841119|5.82008293|-0.0016330379999999|1|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|2|-0.291865836|-0.246831987|1|0.804535572|-0.189976035|0.8718949979999999|0.660148928|1|0.925916085|-0.045602469|-0.066155918|0.24516882|0.0214891|-22.92589265|10.80329197|8.07905572|-0.0237482779999999|-16.72031641|86.49656508|0.5731907470000001|-11.52561607|-11.93905701|33.72918462|0.430791247|-465.6232233|-6.002164865|5.7232816060000005|10.05480253|0.756824707|214.5713436|-234.0844297|20.82911679|-73.59089223|13.86849326|1.0|1.0|1.0|0.0|3.31|0.11|20.0|-5.49|0.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|2.59|0.000685|0.000144|45.0|2.5|0.0|0.00101|3.9305|-1006.664619|-1006.641541|315.44|263.3|0.6016199999999999|0.6581|0.0777|-0.16451|4.0567|-1006.550688|5.6617|4.74|5.3242|5.3242
19_a20|0.0|0|3.423603867|0|1.4009239059999998|0.0|0.071176085|4.727387819|-0.130949446|3|1.622562232|-0.539158264|-0.006620594|0.077469518|10.94899558|1|-0.083481481|-0.5838248970000001|3|0.7619768840000001|-0.105118869|0.8193003000000001|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|0.25624423|0.013643765|-60.26825633|8.964643162|339.8339889|-0.038340404|-43.03556944|88.19441661|0.796070588|-39.5992891|-25.1915821|69.23289949|0.483310517|-1309.962269|-16.55214209|7.950138729|15.38668579|0.935398401|133.9919257|-860.7113887|31.64490997|-389.0666676|10.48665779|1.0|1.0|1.0|2.0|3.49|0.08|27.0|-9.63|0.0|5.0|-4.89|32.0|5.0|-6.8|420.47|0.0|3.16|1.29e-05|2.6600000000000003e-05|0.0112|2.91|0.0|9.86e-08|3.3616|-1368.413151|-1368.378274|368.83|368.83|0.6987399999999999|0.6987399999999999|0.2998|-0.13903|4.2507|-1368.190746|6.3327|2.6|5585.0|5585.0
17b_a50|0.0|1|0.0|2|1.348984601|4.35392516|-0.145258626|5.82008293|0.013050204|1|2.206759705|-0.144000296|0.012409091|-0.152660972|10.94500663|2|-0.357011777|-0.237489143|1|0.7621727979999999|-0.257646121|0.799772151|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|8.976922737999999|9.9094658|-0.02681014|-36.59177249|86.9549829|0.803386523|-23.14256283|-18.65764227|42.23167946|0.4835366239999999|-1156.773821|-12.98417734|8.324966952|16.11918162|0.936245718|136.82673369999998|-805.0189948|23.22374317|-422.2639022|7.077456382|1.0|1.0|1.0|0.0|4.17|0.35|20.0|-7.54|0.0|8.0|-4.75|32.0|4.0|-6.09|426.56|0.0|3.87|1.7899999999999998e-05|1.22e-05|0.0052|3.96|0.0|1.22e-05|4.0418|-1337.1910779999998|-1337.164673|306.75|292.09|0.6269899999999999|0.66195|0.1758|-0.16699|6.3333|-1336.899093|8.4096|122.0|6.9136|6.9136
13_a12|0.0|0|0.0|0|1.508548782|0.0|0.202052156|0.0|-0.0619247109999999|2|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0|-0.281096572|-0.595629719|2|0.6809340620000001|0.039235452|0.7300173240000001|0.804066411|0|0.90006391|-0.058167326|-0.092483398|0.122164874|0.008188151|-28.51381164|4.01385817|64.74666684|-0.034993718|-22.2236882|66.2289548|0.8829921740000001|-13.97756285|-17.15403411|32.52766981|0.466560112|-634.6992622|-8.408963103|6.06407675|11.36787272|0.874625469|57.35761558|-311.13163480000003|19.42716439|-375.4880089|3.656774794|1.0|0.0|1.0|1.0|2.7|0.12|18.0|-7.14|0.0|3.0|-4.26|21.0|3.0|-5.49|276.34|0.0|3.22|5.520000000000001e-05|6.3e-05|0.0174|3.51|0.0|2.01e-05|3.9329|-876.3661620999999|-876.3370809|315.25|273.31|0.6622399999999999|0.64974|0.0155|-0.16458|1.3023|-876.258343|1.5686|93.0|7.0315|7.0315
17_a15|0.0|0|0.0|0|1.43568899|0.0|-0.046866421|0.0|-0.071708785|2|0.0|-0.442454151|0.0016674189999999|-0.032903349|10.9544604|0|-0.263401148|-0.461493931|2|0.721188086|-0.023779626|0.76362781|0.740986227|0|0.880459235|-0.052869016|-0.079844675|0.605886597|0.012890299|-40.50376584|9.875456386|34.35335309|-0.027065991|-46.86345493|58.47512431|0.653207369|-31.03055741|-20.73567196|50.37922222|0.474165158|-1223.4046460000002|-15.88591693|7.967418828|15.15194163|0.90173781|265.6831633|-937.2690986|31.74439379|-234.74904|16.654220199999997|1.0|1.0|1.0|1.0|3.63|0.15|24.0|-9.72|0.0|7.0|-5.93|33.0|4.0|-5.58|438.52|1.0|4.44|1.19e-06|2.26e-06|0.00099|4.78|0.0|8.43e-08|3.8006|-1413.897695|-1413.857182|326.22|299.04|0.68787|0.7045100000000001|0.0377|-0.15573|5.1268|-1413.624817|7.1743|12.0|7.9208|7.9208
14e_a25|0.0|0|0.0|1|1.4200152069999998|1.5926486519999998|0.039261746|4.727387819|-0.138693649|2|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|1|0.025802692|-0.50909623|2|0.776960216|0.018432983|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|10.99497534|372.1805977|-0.038772226|-53.79722636|97.78313402|0.806446896|-54.14823405|-28.3735856|84.98800478|0.491527882|-1617.294379|-20.76384175|8.459867391|16.63781964|0.966676175|141.642515|-1183.53898|35.18345194|-448.516796|11.09035375|1.0|1.0|1.0|2.0|3.62|0.07|27.0|-9.14|0.0|7.0|-5.14|35.0|5.0|-6.96|462.5|0.0|3.02|7.29e-06|1.86e-05|0.0085799999999999|3.04|0.0|3.38e-07|3.9613|-1521.012915|-1520.964156|312.99|212.19|0.31019|0.69958|0.0007|-0.15787|5.3651|-1520.767443|7.2625|75.0|7.1249|7.1249
27a_a34|-3.727789|0|0.0|1|0.300206665|1.963136117|0.0257175079999999|5.351858133|-0.456594848|1|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|1|-0.264978526|-0.53047808|1|0.779284547|-0.012251785|0.832753533|0.749941528|0|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|18.62986903|176.4623026|-0.043345322|-60.54917431|22.69787432|0.764921711|-52.42823715|-30.38821209|93.41277507|0.436895447|-1640.9634529999998|-21.30433911|8.960143164|15.91204178|0.7758691440000001|164.80691819999998|-1150.434312|39.72721867|-371.4586403|14.40875302|1.0|1.0|1.0|2.0|3.66|0.13|23.0|-7.61|0.0|6.0|-4.96|33.0|7.0|-7.29|463.51|0.0|2.44|1.09e-05|3.43e-05|0.0159|2.59|0.0|1.13e-05|4.1228|-1861.741982|-1861.695683|300.73|247.91|0.40378|0.69818|0.0203|-0.16691|10.8591|-1861.534743|13.9023|0.24|6.6198|6.6198
14e_a23|0.0|1|0.0|2|1.197957573|3.052208981|0.059967018|5.351858133|-0.272389934|2|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|2|-0.226146643|-0.5232404310000001|2|0.791790895|-0.014216155|0.8510270329999999|0.5415996160000001|1|0.925392058|-0.073376247|-0.089453046|0.267882223|0.018022127|-51.07141556|12.5437807|48.244071000000005|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-35.54678231|-27.39493099|63.61519626|0.49543439|-1369.74655|-19.06744972|8.020794334|15.89643482|0.981902808|141.6222839|-953.3724859|34.39302091|-412.7765217|12.49658915|0.0|1.0|1.0|1.0|3.54|0.09|26.0|-8.23|1.0|6.0|-6.38|34.0|7.0|-6.06|479.48|1.0|4.5|4.1200000000000004e-07|1.61e-06|0.000773|4.46|0.0|2.85e-06|3.7033|-1966.96594|-1966.943431|334.8|334.8|0.63922|0.63922|0.3178|-153.0|3.7696|-1966.785007|5.5469|3.0|8.5214|8.5214
4_a18 (SD-208)|0.0|0|0.0|0|1.304335262|0.0|0.055002235|0.0|-0.113324634|3|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|0|-0.3630339729999999|-0.564165402|1|0.83508768|-0.098971722|0.904723479|0.721664823|0|0.77909674|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|10.90456851|103.6318511|-0.034985357|-26.40375252|0.0|0.602029021|-20.652731600000003|-18.01551972|51.01127638|0.454067432|-666.5742296|-9.276994128|6.239898178|11.42979655|0.831728055|204.9329964|-343.2487827|29.9246699|-105.0785813|18.35993987|0.0|1.0|1.0|1.0|2.77|0.0|22.0|-8.15|0.0|3.0|-4.29|25.0|6.0|-6.31|352.75|0.0|3.11|5.12e-05|4.14e-05|0.0146|3.02|0.0|2.49e-06|3.2777|-1542.296276|-1542.276332|378.26|239.56|0.4646|0.69028|0.2316|-0.13588|3.4629|-1542.207472|5.2085|0.08|7.0969|7.0969
12_a15|0.0|0|0.0|0|1.435689014|0.0|-0.071096525|0.0|-0.0455566929999999|2|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|0|-0.184255041|-0.380490701|2|0.723852961|-0.019064393|0.769289315|0.7933685340000001|0|0.89637291|-0.061084417|-0.094209248|0.738437971|0.015018226|-39.00359933|9.58943236|72.18361893|-0.031995594|-38.40979933|4.192089814|0.746489397|-24.90456371|-20.42981445|48.59303169|0.476419838|-1082.780166|-13.04483751|5.448223888999999|10.40571107|0.909927213|161.8714956|-691.376388|27.36785616|-314.7766363|10.50617745|1.0|1.0|1.0|1.0|3.56|0.12|24.0|-9.82|0.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|4.7|5.99e-07|1.47e-06|0.000584|5.29|0.0|5.99e-08|3.8538|-1281.087109|-1281.060163|321.72|276.63|0.50595|0.70444|0.0093|-0.15858|4.3338|-1280.871722|6.0547|4.0|8.3979|8.3979
21a_a23|0.0|1|0.0|2|1.197963603|3.43622302|0.1049806919999999|5.4161004020000005|-0.038876045|2|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|2|-0.136106024|-0.484404194|2|0.7367638240000001|-0.137122549|0.79188323|0.6906097959999999|1|0.926538469|-0.051521215|-0.082341001|0.224766417|0.011564247|-34.01266735|7.634348008|39.56172507|-0.03458322|-35.88602363|82.08958626|0.842121383|-22.45408125|-22.83074225|41.64701536|0.492301762|-1141.537112|-15.07212993|7.950891003|15.66066298|0.969673962|104.2264415|-753.6064963|27.11098744|-451.7153132|7.379733085|0.0|1.0|1.0|1.0|3.53|0.09|26.0|-7.78|1.0|5.0|-5.89|31.0|4.0|-6.07|425.51|0.0|3.78|1.3e-06|5.29e-06|0.00225|3.98|0.0|7.03e-06|3.6993|-1669.250866|-1669.23053|335.16|335.16|0.60824|0.60824|0.3692|-0.15024|5.3733|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
17c_a50|0.0|1|0.0|2|1.347835869|4.349159921|-0.212075666|5.82008293|0.024219848|2|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|10.94500663|2|-0.373205592|-0.2256811219999999|1|0.774994313|-0.212611846|0.816442883|0.728169863|1|0.89719894|-0.051905615|-0.073693343|0.446454378|0.021675174|-35.70979598|14.91199042|133.46240020000002|-0.021745577|-34.87982686|94.15397246|0.569750429|-24.567468100000003|-14.96042594|50.6217864|0.49503436|-912.5859825|-10.29240792|8.310163601000001|16.45688922|0.98033276|296.00120400000003|-627.8368834|26.25785813|-95.97318605|16.02658985|0.0|1.0|1.0|0.0|4.12|0.35|20.0|-6.79|0.0|6.0|-3.8|33.0|5.0|-6.96|440.54|0.0|3.1|0.000158|3.75e-05|0.0165|2.86|0.0|7.08e-05|4.0432|-1411.187392|-1411.157813|306.65|292.44|0.63122|0.66213|0.1801|-0.16697|6.3989|-1410.902767|8.5146|69.0|7.1612|7.1612
5_a27|0.0|0|0.0|2|1.4026035369999998|3.2927747860000003|0.126882432|4.727387819|-0.068518519|2|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|-0.341622797|-0.4982037479999999|2|0.760083119|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|-0.085078576|0.333977277|0.01695771|-29.50048722|8.936508815|10.48961936|-0.030385206|-23.6277072|56.35994804|0.741481472|-15.54640123|-16.01263727|38.43699603|0.439066197|-672.5307653|-8.438466859|6.160679036|10.98289851|0.7827415529999999|136.2361487|-354.41560810000004|21.59546513|-254.5156507|8.684398894|0.0|0.0|1.0|0.0|3.07|0.16|21.0|-6.22|0.0|2.0|-3.61|25.0|4.0|-6.49|331.37|0.0|2.82|0.000248|9.78e-05|0.0324|2.58|0.0|0.0002|4.0989|-1083.143246|-1083.124207|302.48|302.48|0.64548|0.64548|0.2448|-0.16952|2.3781|-1083.019748|3.5632|3.0|8.5229|8.5229
9_a15|0.0|0|0.0|0|1.419941378|0.0|-0.217598467|0.0|-0.042227775|1|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|10.95880687|0|-0.295062413|-0.344978312|1|0.7059441040000001|0.010183805|0.742680335|0.8105478740000001|0|0.846156316|-0.073701648|-0.11668349|0.416635119|0.032464905|-41.10356167|18.10574464|105.5304352|-0.028575549|-36.29225274|54.69975317|0.51257747|-22.92354152|-15.93664265|59.20930631|0.4517825079999999|-780.8954896|-8.88789863|5.485176331|10.00547485|0.8240935659999999|271.83655510000006|-435.5070329|31.09118831|-14.02896218|20.06953345|1.0|0.0|1.0|1.0|3.16|0.19|18.0|-7.57|0.0|7.0|-5.25|27.0|5.0|-5.52|366.41|0.0|3.69|5.63e-06|1.53e-05|0.00562|4.24|0.0|9.86e-06|3.7487|-1223.705126|-1223.687392|330.74|285.37|0.6512399999999999|0.70552|0.0115|-0.1565099999999999|1.4625|-1223.522216|2188.0|107.0|6.9706|6.9706
12v_a36|0.0|0|3.468871488|0|1.297043692|0.0|-0.077763989|5.351858133|-0.04314418|2|0.0|-0.487854327|0.00127667|-0.086194201|10.96020642|1|-0.239932418|-0.401336708|1|0.828393514|-0.041914045|0.8792981679999999|0.84179881|0|0.802291339|-0.078158778|-0.105200486|0.334379501|0.027145269|-51.4172081|17.85767346|113.7463918|-0.033118671|-45.52806671|0.462992841|0.6276553979999999|-33.82511043|-21.78731129|69.27488156|0.461799225|-1176.51481|-14.33290989|8.456596706000001|15.71271745|0.8580426609999999|244.9490697|-773.9771341000001|34.71221847|-167.9576969|18.86337805|1.0|1.0|0.0|2.0|4.82|0.17|17.0|-6.69|0.0|6.0|-3.95|31.0|5.0|-6.93|411.46|0.0|1.81|0.000113|8.499999999999999e-05|35.0|2.65|0.0|8.340000000000001e-05|3.7035|-1347.475543|-1347.442792|334.77|319.16|0.69298|0.7016100000000001|0.0223|-0.15185|6.1869|-1347.260743|7.9237|14.0|7.8539|7.8539
