molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|MATS2c|n6HRing|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
12a_a5|1|0|2.981252568|7.139660336|1|-0.256282289|2|0.0|-0.09350376|-0.114419442|10.94553751|-0.032601907|1|0.008649556|-0.006024869|-0.057691345|2|0.779533861|0.1121034509999999|-0.063558439|0|0.894590896|-0.058605038|-0.067680123|0.337539208|-36.01436435|-41.59124655|-0.026030816|-25.55893402|3.0925714930000003|0.0|-1.353602454|-22.13179066|50.40529807|41.04680832|2524.410428|-831.8249311000001|899.5599904|0.253214907|8.741980056000001|16.12184989|0.844187448|155.6073368|-511.1786804|-303.31208710000004|1113.8745800000002|650.3600841|8.814051518|0.0|1.0|1.0|1.0|1.0|1.0|2.96|0.21|23.0|1.0|0.0|5.0|-4.27|29.0|4.0|381.47|1.0|0.0|-4.59|5.37e-05|0.0205|0.00977|3.38|0.0|5.660000000000001e-07|-0.04076|4.6865|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|508.81|0.50831|0.67169|-1201.750315|0.0296|-0.17152|2.5642|-0.21228|3.9457|19.0|7.7212
6d_a40|0|0|0.0|8.421342866|1|0.12627602|0|0.683786612|-0.722057579|0.086704068|10.30179973|-0.205140551|2|-0.00448098|-0.249967637|-0.025143559|0|0.8361555479999999|-0.039077432|-0.289988439|1|0.663670372|-0.115007564|-0.119563634|0.372705643|-73.59650182|-76.51205671|-0.050049893|-48.96216855|7.108696385|38.04267542|-2.15214542|-47.09642482|85.47607798|84.70509846|3063.227702|-1377.2170210000002|3212.360755|0.13994759|6.908972922999999|12.08146906|0.7486635420000001|89.55631|-881.3190339|-460.8148719|1601.317552|555.2010623|8.964021265|1.0|0.0|1.0|0.0|1.0|1.0|2.84|0.21|14.0|2.0|2.0|5.0|-7.21|30.0|6.0|460.52|0.0|1.0|-5.15|6.18e-08|2.85e-05|0.00327|3.87|1.0|0.0226|-0.09462|2.9559|2.9559|-2470.82949|-2470.793925|656.5|1111.69|419.45|0.3518|511.88|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|-0.11938|7.8884|-214.0|10.9021|1.0|8.9208
7_a47|0|0|0.0|0.0|0|0.00763426|2|1.303301032|-0.3939082339999999|-0.085507035|10.93671034|-0.0781924059999999|0|-0.00794321|-0.262805289|-0.021071408|2|0.817389583|-0.04402021|-0.124285418|1|0.8473227320000001|-0.081264417|-0.095957591|0.427432212|-45.82735481|-54.113260200000006|-0.036250645|-30.51603217|2.8353037860000003|0.0|-1.631279045|-25.84337052|61.47335819|50.85512286|2491.885862|-919.9254234|1968.695833|0.1830206469999999|6.485224033|10.90440708|0.681423344|103.2106353|-518.7725468|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|1.0|0.0|1.0|1.0|2.0|3.14|0.09|22.0|2.0|0.0|4.0|-6.47|28.0|4.0|393.84|0.0|1.0|-6.06|3.41e-07|0.000134|0.000345|5.49|0.0|1.3900000000000001e-07|-0.05297|3.7203|3.7203|-1647.996662|-1647.963177|604.84|1043.33|333.26|0.2144|455.81|0.69314|0.69314|-1647.7863539999998|0.2144|-0.1544|3406.0|-0.2073699999999999|4.4255|25.0|7.6
3e_a32|1|1|3.501917045|7.773594467000001|0|0.015619823|0|2.220794149|-0.275255791|-0.114649277|10.31100276|-0.080731823|3|0.002004382|-0.1046390059999999|-0.076494363|0|0.8046468659999999|-0.061561535|-0.12378337|1|0.8681696109999999|-0.073411249|-0.100056595|0.290874543|-39.56206964|-53.92151824|-0.030786645|-29.05885545|3.608094688|0.0|-1.200679139|-21.32040233|60.86894767|46.25723848|2212.661182|-647.0582188|1732.3689949999998|0.224744634|5.863649531|10.68709999|0.822602107|121.1171726|-348.70626539999995|-296.6758413|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|1.0|1.0|1.0|3.04|0.24|19.0|1.0|0.0|3.0|-6.52|23.0|3.0|340.47|0.0|1.0|-5.18|3.02e-07|0.000103|0.00225|4.47|0.0|4.13e-05|-0.0534399999999999|3.5589|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|0.2914|456.76|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|5.6928|8.0|8.0862
8_a4|0|0|0.0|7.535296702|1|-0.208165266|2|1.987684188|-0.056197036|-0.011835327|10.9295757|0.05775266|1|0.009595591|-0.1193184819999999|-0.048133994|2|0.813333185|-0.07377839|0.097165358|1|0.925132446|-0.05397993|-0.065595042|0.546157592|-27.90231822|-33.90618946|-0.024598141|-17.52616744|2.772101712|37.17889653|-0.983925625|-14.42275611|41.57817329|33.26523662|2297.5526170000003|-508.5928419|1737.932042|0.273845898|5.695730546|9.972991122|0.750959081|141.55141369999998|-262.8925116|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|1.0|1.0|0.0|3.19|0.15|21.0|1.0|0.0|2.0|-4.35|25.0|3.0|346.81|1.0|1.0|-4.84|4.49e-05|0.0156|0.00506|3.74|0.0|5.72e-06|-0.05864|5.3544|3.9863|-1450.239105|-1450.21384|561.6|949.09|311.03|0.1687|391.01|0.30471|0.57675|-1450.071352|0.0642|-0.16821|4.5781|-0.22685|5.7488|54.0|7.2676
11_a4|0|0|0.0|7.535296702|1|-0.20567828|2|2.216390726|-0.056016567|-0.073554945|10.33765061|-0.0043410079999999|1|0.010782511|-0.030003079|-0.0278843589999999|2|0.820318166|-0.163623353|-0.007574475|1|0.930113409|-0.054262142|-0.06530408|0.4523305489999999|-31.35942689|-37.74083422|-0.023620625|-21.81135655|3.118219598|59.55648883|-1.110169356|-18.12338426|44.63993001|36.75497433|2452.527871|-641.5941818|1640.559148|0.243908684|6.850305797000001|13.18281017|0.924411925|140.96082869999998|-370.7930613|-296.0029432|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|1.0|1.0|0.0|3.49|0.23|21.0|2.0|0.0|4.0|-5.14|27.0|3.0|372.49|0.0|1.0|-4.97|7.27e-06|0.00271|0.00395|3.99|0.0|3.31e-06|-0.05582|4907.0|3.78|-1467.463842|-1467.440475|630.04|1071.03|328.0|151.0|479.99|0.4444|0.65942|-1467.20045|0.0403|-0.15885|4187.0|-0.2146699999999999|5.3012|0.11|6.9586
15a_a10|0|0|0.0|7.535296702|1|-0.214195114|2|2.038992189|-0.144512841|-0.060539141|10.92966696|-0.062038567|1|0.01192767|-0.19937094|-0.179723568|2|0.77630271|-0.0232534929999999|-0.1074837719999999|1|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|-49.47045259|-0.025155581|-31.83957238|6.503087289|122.7715002|-1.3835569680000002|-18.99256188|60.98047923|39.61363829|2656.305166|-890.4681466|2413.560937|0.323526799|6.71451044|11.33516398|0.68815941|208.2243923|-573.1123029|-227.1590805|1316.339132|697.5493042|11.51002664|0.0|1.0|1.0|1.0|1.0|0.0|3.58|0.29|21.0|1.0|0.0|6.0|-3.97|30.0|5.0|399.49|1.0|1.0|-4.4|0.000108|0.0432|0.0157|3.12|0.0|6.51e-06|-0.04742|5.7646|3.7639|-1278.452284|-1278.4225210000002|687.57|1179.28|329.41|0.3558|563.27|0.47484|0.68863|-1278.141052|0.1583|-0.1559299999999999|4.7512|-0.20335|6.1108|24.0|7.6198
12ay_a36|1|0|3.50559949|7.412764017000001|2|-0.05976542|2|0.0|-0.404030255|0.012286423|10.9463292|-0.06756661|1|0.0045625|0.1689021819999999|-0.101854847|1|0.78699829|-0.109624825|-0.111814717|0|0.829406408|-0.074251203|-0.098945129|0.419950383|-48.12939044|-64.13591431|-0.035337546|-41.57269314|7.569978132|8.677627506|-1.978902589|-31.1973159|74.29343346|59.80790901|2766.899844|-1282.718286|3238.138932|0.221835195|6.466730436000001|11.82248632|0.828201506|143.79285900000002|-831.4538627999999|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.21|17.0|1.0|0.0|5.0|-4.54|31.0|4.0|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|1.86e-05|-0.0526|3.9348|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|0.2939|532.22|0.6727|0.6914|-1311.282556|0.1464|-0.15056|6.2579|-0.2031599999999999|9.1844|18.0|7.7447
4h_a46|0|0|0.0|7.825245291|1|0.128214845|2|0.0|-0.404500343|-0.021951549|10.31928028|-0.09922757|1|0.003087227|-0.0932537609999999|-0.030014575|2|0.7543177040000001|0.075704004|-0.134568896|0|0.767244275|-0.083155747|-0.083997524|0.659584488|-65.24476749|-65.90523417|-0.0305445539999999|-51.70985599|6.198442205|19.09455432|-2.015940586|-51.19164773|74.99848132|73.14480467|3472.1185880000003|-1581.72562|3180.526173|0.194493895|8.138240742999999|15.85230406|0.947878486|152.6017078|-1241.036544|-479.405829|1963642.0|1021.999374|9.093247153|1.0|0.0|0.0|1.0|1.0|2.0|2.99|0.3|23.0|2.0|0.0|6.0|-6.53|36.0|6.0|502.63|0.0|0.0|-5.69|2.97e-07|0.000149|0.00104|4.21|0.0|3.210000000000001e-07|-0.0389199999999999|4.2444|4.18|-1923.926093|-1923.878801|792.61|1397.46|296.62|0.5451|682.14|0.55428|0.54445|-1923.543349|291.0|-0.1711599999999999|1.7601|-0.21008|2.9086|229.0|6.6402
1j_a5|1|0|2.9426852410000004|6.605297921|0|-0.2031633169999999|2|0.0|-0.175183967|-0.07622096|10.9487794|-0.032333695|1|0.006957291|-0.190920568|-0.010807075|2|0.7862755770000001|-0.084090414|-0.0614852279999999|0|0.847163872|-0.073803258|-0.074505844|0.35883584|-39.64241895|-40.01980349|-0.027258236|-21.49609451|5.680936139|1.471030887|-1.117587665|-21.29338752|54.3827755|50.21875634|2242.805131|-600.2970524|847.5275797|0.383510433|7.328149934|13.80288876|0.883543443|205.997426|-322.4414176|-125.1415813|973.7343247|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|1.0|1.0|2.66|0.05|23.0|0.0|0.0|4.0|-4.03|25.0|4.0|328.37|1.0|1.0|-4.2|9.27e-05|0.0304|0.0206|3.03|0.0|2.36e-06|-0.03832|4.4331|4.1205|-1065.849941|-1065.817476|572.47|959.39|300.89|0.5115|445.81|0.66182|0.6449|-1065.671975|0.1644|-0.16813|2.2503|-0.20645|3.0364|24.0|7.6198
16g_a32|1|1|3.363965155|7.765993078999999|0|0.1739995319999999|0|2.084553994|-0.771439265|-0.029193403|10.31100263|0.004735761|3|-0.00030659|-0.085591073|-0.117577419|0|0.83902731|-0.026098259|0.008494733|1|0.8206422409999999|-0.078387439|-0.105500574|0.542303725|-57.77542509|-77.75914881|-0.033839807|-57.31234426|13.01585399|43.37912747|-1.79350976|-42.58335004|94.54074206|75.43482709|2833.521937|-1321.90553|3497.469035|0.313667656|9.3963701|15.58880229|0.65902387|231.1885989|-974.3098525|-274.67233460000006|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|1.0|1.0|2.0|3.42|0.33|19.0|3.0|0.0|10.0|-7.51|30.0|5.0|441.57|0.0|1.0|-5.32|3.08e-08|1.36e-05|0.00213|4.65|0.0|3.04e-06|-0.05|3.6161|3.6161|-2034.621991|-2034.593036|752.29|1245.25|342.86|0.2879|639.49|0.70222|0.70222|-2034.342619|0.2879|-0.14968|3.7346|-0.19968|4.3204|11.0|7.9586
26_a20|0|0|0.0|6.842683282|0|-0.000846851|2|2.01129617|-0.3297182369999999|-0.054222344|10.93106273|-0.033102079|1|0.003149352|0.249416844|0.0346782989999999|2|0.7541508029999999|-0.070815554|-0.055150498|1|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|-58.21621279|-55.81998701|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|-1.737317706|-39.28020352|65.85953426|66.82118688|2825.254798|-1172.219727|2534.075607|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|145.1419493|-790.9313788|-384.4457279|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|1.0|1.0|3.07|0.08|27.0|2.0|0.0|5.0|-5.14|32.0|4.0|419.48|0.0|1.0|-5.02|7.27e-06|0.00305|0.00399|3.63|0.0|2.780000000000001e-07|-0.05097|4.8421|3.8894|-1352.315376|-1352.277633|715.27|1211.34|318.77|0.2081|543.96|0.50878|0.68167|-1352.036122|0.0814|-0.16129|3.8173|-0.21226|4.8742|131.0|6.8827
25b_a34|0|0|0.0|7.412764017000001|1|0.133975789|1|0.0|-0.861190687|-0.112970844|10.95957635|-0.061390533|1|-0.000223677|-0.2360985169999999|-0.278635968|1|0.7969500890000001|0.08214612|-0.101529052|0|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|-64.37123451|-86.13394472|-0.042438204|-53.79083879|11.75402804|49.2835599|-2.206786613|-40.19997818|98.0416108|83.19266998|2611.55928|-1378.143115|2671.608537|0.23725451|6.383564979|11.00434095|0.723855085|148.1659658|-860.6534206|-328.1702779|1806.819095|595.8522372|11.90766609|0.0|1.0|1.0|1.0|1.0|2.0|3.39|0.29|17.0|1.0|0.0|7.0|-3.82|29.0|5.0|393.44|0.0|0.0|-3.69|0.00015|59.0|0.0796|2.29|0.0|0.00015|-0.03539|4.2253|4.2253|-1313.388114|-1313.361559|668.48|1136.16|293.43|0.2259|562.84|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|-0.17564|7.0586|-0.21103|9.0174|2.08|5.6819
12v_a30|0|0|0.0|7.412764017000001|2|0.037440652|2|0.0|-0.369659818|0.020607357|10.31162873|-0.04950715|1|0.001805829|-0.173424818|-0.0493878409999999|1|0.83236194|-0.029852321|-0.080971844|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|-52.18846092|-65.72041011|-0.037666615|-44.46327619|7.242869835|0.0|-1.845664126|-35.30820865|75.73440678|62.89402328|3001.758432|-1248.687792|2483.120571|0.193930933|8.114588039|15.56114504|0.917675298|131.2043645|-844.8022477|-414.1432908000001|1549.107692|685.6665849999999|10.01399667|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|2.0|0.0|5.0|-6.58|31.0|4.0|467.37|0.0|1.0|-6.04|2.64e-07|0.000123|0.0004269999999999|5.12|0.0|7.39e-06|-0.0563|3.5507|3.5507|-2494.963646|-2494.92869|715.58|1209.1|349.18|0.1601|573.82|0.68405|0.68405|-2494.739831|0.1601|-0.1505099999999999|2.9171|-0.20681|4105.0|22.0|7.6596
12ba_a36|1|0|3.389685532|7.412764017000001|2|-0.090865777|2|0.0|-0.423472625|0.003750685|10.9478512|-0.011949092|1|-0.000621302|0.159880159|-0.091676619|1|0.8256014690000001|0.041478447|-0.0202572689999999|0|0.849738126|-0.083210415|-0.108410153|0.330220757|-56.0578808|-73.03464847|-0.037526591|-49.20258616|11.16896162|16.1479891|-1.951382748|-37.76553687|89.06670390000001|72.63670824|3035.390784|-1314.6236720000002|2492.5731100000003|0.293104216|7.409667253999999|14.59456478|0.969665341|197.4608731|-885.6465508|-278.7665262|1859.713557|688.1986357999999|16.03205543|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.12|17.0|1.0|0.0|5.0|-4.77|33.0|6.0|431.45|0.0|0.0|-4.25|1.6800000000000002e-05|0.0072599999999999|0.0244|2.67|0.0|8.240000000000001e-05|-0.08446|5.2506|3.0114|-1417.454721|-1417.426327|687.23|1187.56|411.71|0.7436|547.82|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|3.1996|-0.21033|4.5448|21.0|7.6778
35_a18|0|0|0.0|7.03438793|2|0.068150325|1|0.0|-0.44784362|0.027469086|10.94702087|-0.0098863069999999|0|0.00113101|-0.104482176|-0.078001173|0|0.737094825|-0.032017257|-0.017913121|0|0.800765945|-0.081822342|-0.084219749|0.3888901179999999|-60.302584200000005|-62.06945887|-0.033440195|-45.74482543|4.809030636|74.92670772|-2.273933228|-44.44264921|67.9315105|66.82777970000001|3038.429834|-1675.875389|1761.858479|0.125426193|9.184536969|17.18442554|0.87101708|92.43836482|-1235.110287|-552.1173777|1916.219506|1056.535856|5.862051629|1.0|1.0|0.0|1.0|1.0|3.0|0.0|0.3|18.0|3.0|1.0|8.0|-6.06|36.0|3.0|480.6|0.0|1.0|-5.53|8.629999999999999e-07|0.000415|0.0014199999999999|4.55|0.0|1.35e-07|-0.04879|3.2146|3.2146|-1533.002975|-1532.976969|796.47|1400.62|385.69|0.4981|657.07|0.69279|0.69279|-1532.557542|0.4981|-132.0|2.0432|-0.18079|2.7788|24.0|7.6198
47d_a18|0|0|0.0|7.03438793|1|-0.017398129|0|0.0|-0.480899596|-0.07722825|10.94702255|0.016324953|0|0.005144085|0.104380139|-0.272202025|0|0.7430748709999999|-0.002494715|0.027971797|0|0.836999127|-0.06394156|-0.087315963|0.445704576|-52.14267013|-71.20388424|-0.028722356|-58.06490563|10.15469843|58.93717545|-2.182899066|-42.52098397|86.29525584|64.59518279|3304.705347|-1780.097106|1947.023498|0.30185619|9.940531282|19.16475647|0.927940864|246.1558296|-1451.622641|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|1.0|0.0|1.0|1.0|2.0|0.0|0.32|18.0|3.0|2.0|12.0|-5.74|39.0|4.0|527.66|0.0|0.0|-5.28|1.83e-06|0.000968|0.00276|4.16|1.0|7.790000000000001e-07|-0.04561|3.1079|3.1079|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.5820000000000001|817.06|0.69905|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|-0.17405|4.2225|8.0|8.0969
12c_a5|1|0|2.977832018|6.605297921|1|-0.212798523|3|0.0|-0.16115723|-0.096073591|10.9455378|0.0072946769999999|1|0.00586291|-0.1386392109999999|-0.01261147|2|0.797601178|0.05430631|0.014673577|0|0.841092921|-0.070873852|-0.066083881|0.450827114|-46.62294305|-43.47195613|-0.022421317|-28.59715492|7.085796743|13.26856229|-1.25559373|-30.6699685|59.40070647|57.39441476|2697.345008|-825.9671665|2045.184304|0.416414105|7.293547043999999|13.53008071|0.855075538|273.9296719|-543.3459436|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|1.0|0.0|1.0|1.0|2.0|2.78|0.24|23.0|1.0|0.0|6.0|-4.09|31.0|5.0|411.5|0.0|0.0|-4.33|8.159999999999999e-05|0.0336|0.0191|2.84|0.0|2.03e-07|-0.04565|4.6671|4.0116|-1316.542713|-1316.5202869999998|694.24|1200.02|309.06|0.1513|519.21|0.52074|0.6893600000000001|-1316.244961|105.0|-0.16563|3.0135|-0.21128|3.5993|47.0|7.3279
47j_a18|0|0|0.0|7.03438793|1|0.070097424|0|0.0|-0.569931053|-0.006923502|10.94702285|0.0033281|0|0.002317206|-0.073551529|-0.218974385|0|0.7444236670000001|-0.002262399|0.005740124|0|0.80651845|-0.073041469|-0.094744194|0.476575952|-56.816779|-73.69868165|-0.033837212|-57.32800549|9.661420661|99.50526447|-2.368604851|-44.19607713|86.31641604|69.23713027|3172.831382|-1842.467041|2064.803327|0.235574938|9.597380968|18.50538303|0.928170101|183.246715|-1433.2001369999998|-411.3767328|2410.265089|1081.726154|12.6177344|1.0|1.0|0.0|1.0|1.0|3.0|0.0|0.28|18.0|3.0|2.0|11.0|-5.83|37.0|4.0|499.6|0.0|0.0|-5.14|1.49e-06|0.000743|0.00366|4.07|1.0|8.159999999999999e-07|-0.04423|3.1054|3.1054|-1625.445572|-1625.413107|839.37|1459.55|399.25|0.5439|776.31|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|4.1619|-0.17273|5.2118|35.0|7.4559
8h_a8|1|0|2.975382653|7.05012252|0|0.038482973|0|0.0|-0.485274006|-0.085125857|10.94341368|0.007079485|1|-0.007036544|0.021094825|0.09830823|0|0.6971223040000001|0.111824921|0.010682683|0|0.602405134|-0.122706004|-0.11302328|0.273425421|-72.14530885|-66.4523265|-0.048805507|-39.07081527|3.871662077|53.78973456|-2.147442322|-42.41801879|70.94463092|78.73029948|2623.688756|-1262.594204|2019.780061|0.081684095|7.453557203|13.58738632|0.822939833|48.02637252|-742.3454901|-491.8998117|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|0.0|2.0|2.73|0.0|23.0|2.0|0.0|4.0|-5.21|29.0|4.0|391.37|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|0.00395|3.82|0.0|4.43e-06|-0.06344|4801.0|3.7327|-1361.651799|-1361.618499|608.39|1029.51|332.16|0.3011|480.09|0.56196|0.69844|-1361.455676|272.0|-0.15475|3.4779|-0.21819|4.4356|11.59|4.9359
10_a15|0|0|0.0|0.0|0|-0.137104477|2|0.0|-0.384887119|-0.077096984|10.95972828|0.010152859|0|0.0034254209999999|-0.132759909|-0.120626133|2|0.713794823|0.0107135269999999|0.018211609|0|0.933136945|-0.052826735|-0.101494566|0.640780603|-30.73805622|-59.05618983|-0.036384844|-34.36276159|3.550143186|0.0|-1.928396745|-17.88541558|65.80736417|36.83936823|2605.82709|-1122.067607|2305.991259|0.169827351|5.555044294|10.08767698|0.815948972|98.81668286|-652.8924702|-384.2321709|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|1.0|1.0|1.0|3.64|0.12|24.0|2.0|0.0|6.0|-6.22|30.0|4.0|397.47|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|5.99e-08|-0.03581|4.4682|3.6448|-1281.088565|-1281.061184|631.2|1136.48|340.17|0.1412|487.16|0.66799|0.70313|-1280.804272|0.0042|-0.15377|1.6654|-0.18958|3.1460000000000004|7.0|8.1549
22_a10|0|0|0.0|7.535296702|1|-0.067641834|2|1.880539113|-0.332316729|0.01204992|10.92966136|-0.020475007|1|0.008903905|-0.042831367|-0.129989728|2|0.747363443|-0.02603707|-0.033474297|1|0.8698299140000001|-0.053881447|-0.0649866779999999|0.775071808|-41.96631248|-50.61577509|-0.022372463|-39.42279832|10.14325785|60.10354816|-1.3647202319999998|-32.68604442|71.13124588|54.98945848|3241.833491|-1062.931277|2668.5420940000004|0.435676666|8.84228648|15.30289992|0.730649641|339.3328129|-827.8787647|-100.1982412|1883.550109|916.8601445|20.51547079|1.0|1.0|1.0|1.0|1.0|0.0|4.14|0.17|27.0|2.0|0.0|6.0|-5.34|36.0|5.0|475.54|0.0|0.0|-5.53|4.55e-06|0.00217|0.0014|4.1|0.0|2.03e-07|-0.05712|4.8251|3.8517|-1544.237634|-1544.203968|770.92|1339.48|321.89|0.2624|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|-0.16095|4.8409|-0.2180699999999999|6.5841|1.1|5.9586
19h_a38|1|0|3.2723542610000003|7.412764017000001|2|-0.088176988|2|0.0|-0.420209249|-0.043452674|10.96083376|-0.070688288|1|-0.000673716|0.303981987|-0.101303149|1|0.819222745|-0.054149342|-0.121374121|0|0.7746288020000001|-0.082211319|-0.109986804|0.3263113569999999|-48.43313101|-64.79649453|-0.03959525|-38.17354026|7.370099699|0.0|-1.979762478|-28.533396600000003|76.70128100000001|60.94327866|2774.611523|-1166.336902|1839.424968|0.24620669|6.820483788|12.98143834|0.903301693|145.047677|-687.1237247|-299.0343596|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|1.0|3.0|2.43|0.14|17.0|1.0|0.0|5.0|-4.14|30.0|4.0|401.44|0.0|1.0|-4.17|7.209999999999999e-05|29.0|0.0272|2.78|0.0|5.610000000000001e-05|-0.05708|3.7384|3.5358|-1332.187847|-1332.1538779999998|626.65|1092.17|350.65|0.2355|452.01|0.68472|0.69012|-1331.941646|88.0|-0.1467099999999999|6.9749|-0.20379|9.0777|9.0|8.0348
LY580276_a4|0|0|0.0|7.535296702|1|-0.156842923|1|0.0|-0.063298854|-0.172607392|10.94681614|0.011772853|1|0.009622161|0.064209689|-0.019747846|1|0.7921620090000001|0.035666446|0.019144144|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|-27.6229776|-34.22831819|-0.028035586|-16.49563923|2.027582675|82.46094409|-1.065352257|-13.31233017|38.23432817|31.83019528|1948.220005|-513.4247728|1511.5340210000002|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|73.32703409|-247.4345884|-335.2755182|605.5630025|345.4102548|4.0060099860000005|1.0|1.0|0.0|1.0|1.0|0.0|3.04|0.22|17.0|0.0|0.0|2.0|-3.67|22.0|3.0|293.34|1.0|1.0|-4.21|0.000213|0.0624|0.0181|3.35|0.0|8.08e-05|-0.0225|5.2983|4.4918|-959.4958788|-959.4723321|519.23|865.23|276.03|0.1905|402.99|0.36903|0.68002|-959.356125|0.1842|-0.18746|2.5355|-0.2099599999999999|3.2891|175.0|6757.0
13c_a6|1|0|3.441255118|7.412764017000001|1|-0.046663393|1|0.0|-0.605286688|0.054910284|10.95129637|-0.0942387559999999|1|-0.000899678|0.081059709|-0.106686991|1|0.780680481|0.085414885|-0.167542194|0|0.786809832|-0.093635525|-0.111231609|0.22875443|-63.73961873|-75.71763296|-0.039875482|-51.54254258|14.15496611|567.1031411|-2.11340057|-43.38886312|88.21184769|84.53371376|2880.850692|-1438.635026|3135.546462|0.2279674589999999|8.038175951|15.07660437|0.875625075|155.1821156|-979.308309|-370.3562372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|1.0|2.0|2.53|0.16|23.0|2.0|0.0|6.0|-5.95|32.0|5.0|423.47|0.0|1.0|-5.27|1.11e-06|0.000471|0.00229|4.23|0.0|1.68e-07|-0.05015|5.992000000000001|3.6519|-1389.39897|-1389.371325|719.8|1217.77|339.5|0.5471|596.15|0.48478|0.7008800000000001|-1389.122252|0.28|-0.14975|7.7129|-0.1999|9.2467|73.0|7.1367
