molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|BCUTi-1|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
6_a27|0.0|0|0|2.6137160880000003|0.0|0|1.7996617540000002|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|0.042942943|1.221528093|10.93737136|0.0058042269999999|-0.406859288|-0.1044763|0.787663648|0.1272522519999999|1|-0.0786267609999999|0.344065059|0.020552125|-38.92545695|-44.56839492|125.8234721|0.214952384|-22.06430895|0.774820398|-1.35037664|52.66373343|49.10012093|0.47262982|2196.1151210000003|-668.5259238|-8.486272674|0.2251796019999999|9.500048379|0.896201262|4761.820508|111.4788253|-330.96463430000006|22.12343713|0.01635203|373.9912084|8.095338503999999|0.0|0.0|0.0|1.0|2.49|0.11|-6.67|3.48|76.46|2.42|0.0|0.0|92.65|0.0|2.0|-3.62|4.0|317.34|0.0|2.71|-3.82|0.000242|0.0768|2.37|0.0|0.0|2.16e-07|-0.04793|5.5447|4.1391|526.9|0.1915|0.61083|-1043.678244|-1043.728133|4.0597|9.0|9.0
9b_a31|0.0|0|0|3.338934004|0.0|1|0.0|0.010411229|-0.0141390689999999|5.733341277|-0.070525429|0.03995614|0.0|10.31169871|-0.001981487|-0.075191042|-0.143280211|0.852813666|-0.154083843|0|-0.103937658|0.241728566|0.034595809|-63.73317225|-80.40427495|152.8702381|0.330879448|-49.30281875|0.689175183|-1.835754351|95.78862992|84.94685678|0.469546953|2534.356888|-1125.659849|-14.68594601|0.310824817|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|0.025089192|524.0230338|15.38435497|1.0|1.0|1.0|2.0|2.76|0.32|-6.84|5.26|117.37|0.86|1.0|0.0|103.36|0.0|7.0|-4.76|5.0|384.45|0.0|3.0|-3.86|1.76e-05|0.00675|2.64|0.0|0.0|1.44e-07|-0.0422899999999999|5.5119|3.8435|663.06|0.2732|0.70102|-1578.604164|-1578.665571|6.8028|7.2007|7.2007
13b_a6|0.0|0|0|3.423777636|0.0|1|0.0|-0.0411179|-0.011206134|5.351858133|-0.0265090529999999|0.042739018|0.0|10.95129557|-0.00194781|0.100281317|-0.10896749|0.7788169070000001|-0.11338525|0|-0.093125205|0.202093555|0.032036214|-61.06841733|-74.04643339|154.7847961|0.2242827939999999|-48.5571926|0.757233678|-2.032484418|87.39962829999999|82.07670290000002|0.408780634|2821.72831|-1332.835801|-17.48058934|0.2427663219999999|15.37022155|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|0.0203627189999999|627.4287311|13.35319491|1.0|1.0|1.0|2.0|2.85|0.12|-9.01|4.98|95.85|1.29|2.0|0.0|116.79|0.0|5.0|-5.51|5.0|409.44|0.0|3.45|-4.99|3.11e-06|0.0012699999999999|3.8|0.0|0.0|9.77e-10|-0.0525799999999999|4.8494|3.6322|694.33|0.7846|0.7006600000000001|-1349.837661|-1349.898848|13.5746|6.7595|6.7595
8j_a46|0.0|0|0|0.0|0.214753401|1|2.1279894180000003|-0.13040237|-0.0017688329999999|5.533389489|-0.008523199|0.043903904|0.0|10.96391738|0.0108603019999999|-0.204674804|-0.084266433|0.789844634|-0.074207717|0|-0.054707287|0.308052557|0.008672342|-29.38737046|-37.04976799|7.723448142|0.065351579|-19.90219786|0.822112519|-1.103544698|41.80044861|34.04593326|0.427798746|2121.846387|-592.7962878|-7.405468973|0.177887481|9.817783823|0.747636856|4759.107832|95.55665364|-318.43516580000005|16.76894569|0.008843828|453.1959065|4.750680627|1.0|1.0|1.0|0.0|3.25|0.32|-7.26|4.71|43.6|2.62|1.0|1.0|96.94|0.0|2.0|-4.59|3.0|338.83|0.0|3.82|-4.83|2.59e-05|0.00878|3.97|0.0|0.0|5.46e-08|-0.04068|4.9636|4.4107|576.48|0.1728|0.70121|-1414.349865|-1414.402087|6.4463|5.9108|5.9108
15_a10|0.0|0|0|0.0|0.0|1|2.124460476|-0.166303336|-0.0027892409999999|5.4161004020000005|0.035396617|0.0353864729999999|1.981569297|10.92966702|0.009514122|-0.1157120169999999|-0.085979341|0.808676284|-0.105662909|1|-0.059234364|0.710970489|0.018614889|-35.30133759|-44.18725043|33.67392858|0.084473199|-26.33385303|0.646412648|-1.186313662|56.66229609|46.39507481|0.434181679|2549.580207|-706.9960069|-8.964715924|0.353587352|11.23924661|0.767351752|5769.347123|210.7240726|-421.3416484|23.27068984|0.020932674|563.875765|12.47504566|1.0|1.0|1.0|0.0|3.31|0.23|-8.3|4.91|52.83|2.53|2.0|1.0|111.21|0.0|5.0|-4.48|4.0|390.87|0.0|3.83|-4.81|3.32e-05|13.0|3.68|0.0|0.0|5.01e-09|-0.05243|5.7922|3.7997|641.98|0.4553|0.68543|-1603.851644|-1603.907391|6.1563|7.4815|7.4815
1h_a5|0.0|0|0|2.9516097130000003|0.0|0|0.0|-0.259241577|-0.001978474|4.59511985|-0.009075016|0.026339869|0.0|10.94466758|0.007357977|-0.043247682|0.034752304|0.780175595|-0.082079343|0|-0.067599619|0.39793593|0.008798715|-35.25675213|-36.2462047|160.0744187|0.119359774|-18.90429957|0.7450549759999999|-1.111947978|44.51475742|39.84574434|0.489507204|2107.271793|-579.9392753|-7.561719827|0.2549450239999999|13.14687756|0.958891501|4334.547353|132.96722079999998|-302.4687931|19.45961351|0.01585373|409.0289917|8.268552715|1.0|1.0|1.0|1.0|2.07|0.05|-8.41|4.99|54.46|2.13|0.0|0.0|95.45|0.0|3.0|-4.25|3.0|312.37|0.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.43|0.0|0.0|3.87e-09|-0.04124|4652.0|4.3651|556.57|0.3333|0.57155|-990.472129|-990.523098|3.3752|7.5528|7.5528
4o_a46|0.0|0|0|0.0|0.160026534|1|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.042766097|0.043320988|0.0|10.93828256|0.010144781|-0.376106593|-0.018058762|0.7699448320000001|-0.09492635|0|-0.0648126359999999|0.372146122|0.00972341|-35.54402423|-36.03345669|5.821925821000001|0.049267382|-19.76117845|0.7510206490000001|-1.051281434|42.00638612|40.87645867|0.460981009|2195.436986|-576.535307|-6.587059484|0.248979351|10.25486577|0.855222204|4966.476822|136.5432529|-316.1788552|15.99310518|0.0108913189999999|544.7877262000001|5.972929428|1.0|1.0|1.0|0.0|3.12|0.32|-7.26|4.77|54.5|2.72|1.0|0.0|103.66|0.0|2.0|-4.91|3.0|342.44|0.0|3.92|-4.87|1.23e-05|0.00422|4.06|0.0|0.0|5.5e-08|-0.04627|4.3255|4.3255|581.59|0.1598|0.6843|-1070.223416|-1070.276387|4.8244|6.7905|6.7905
14a_a23|0.0|1|1|0.0|0.0|0|3.39397765|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|0.042992424|0.757767133|10.31321831|0.011363191|0.083206288|-0.073893976|0.7556436440000001|-0.123790952|1|-0.055677662|0.225448915|0.019504497|-35.20994211|-50.79675604|38.57988954|0.081322962|-32.12331106|0.7807587890000001|-1.606503401|61.36268093|47.54437201|0.462434482|2816.527785|-1015.935121|-13.66949407|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|601.8533922|10.56592489|1.0|1.0|1.0|1.0|2.86|0.05|-7.41|3.36|105.02|3.03|2.0|1.0|120.28|0.0|5.0|-5.47|4.0|411.48|0.0|3.37|-4.96|3.38e-06|0.00139|3.58|0.0|0.0|3.92e-08|-0.07379|3.7119|3.7119|665.5|0.3764|0.6289100000000001|-1629.690316|-1629.748476|8.3962|8.5498|8.5498
9b_a36|0.0|0|0|3.513187594|0.0|2|0.0|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|0.040166667|0.0|10.33767255|0.005458948|0.146828453|-0.053309522|0.7885597609999999|-0.1177413269999999|0|-0.074181597|0.2602997|0.017007854|-46.58565720000001|-61.73294817|67.12293326|0.154620539|-38.76797062|0.78242217|-1.769430355|71.70079424|57.26650122|0.453252346|2715.020034|-1111.193067|-14.24129533|0.21757783|13.80758516|0.828997331|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|0.015872498|620.9195447000001|9.967846072|1.0|1.0|0.0|1.0|0.0|0.14|-6.64|3.6|82.47|2.82|1.0|0.0|126.17|0.0|5.0|-4.6|4.0|398.48|0.0|2.48|-4.43|2.49e-05|0.00992|3.2|0.0|0.0|2.3100000000000002e-07|-0.05146|3.8535|3.8535|666.01|0.5392|0.69763|-1575.557248|-1575.616432|8.4288|7.6778|7.6778
5b_a40|0.0|0|0|0.0|0.0|0|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0.064329005|0.044946237|0.7222376540000001|10.31198309|0.006372485|-0.164084255|0.007986879|0.817071232|0.029485257|1|-0.077031845|0.313503463|0.019116586|-38.64461938|-45.78637031|169.18694230000003|0.118735598|-22.96968039|0.829018186|-1.095213344|52.08187888|48.2348504|0.477304896|2126.9310920000003|-549.4364437|-9.187872156|0.1709818139999999|12.47657231|0.913161214|4813.179854|85.77656597|-275.6361647|22.09185326|0.012549086|285.9136384|6.2955085660000005|1.0|0.0|0.0|0.0|2.82|0.21|-5.25|4.93|75.5|2.89|1.0|1.0|84.17|0.0|3.0|-5.43|3.0|338.21|0.0|3.83|-4.84|3.69e-06|0.00125|4.14|0.0|0.0|5.65e-06|-0.07069|3.9759|3.9759|515.23|0.3005|0.59928|-2096.707754|-2096.757832|9.3069|7.1938|7.1938
7g_a8|0.0|0|0|3.095238804|0.0|1|1.336155045|-0.092384028|-0.01002363|5.4161004020000005|-0.067360394|0.0448526079999999|0.0|10.9431888|0.0002620309999999|-0.065174707|0.021974492|0.7363841520000001|-0.044866536|0|-0.107714754|0.306360885|0.031841955|-64.55562181|-67.26263865|144.290464|0.300623857|-40.31185423|0.806738465|-2.020168201|78.41805331|83.63914665|0.470618047|2802.2242920000003|-1210.7274960000002|-16.4912131|0.193261535|14.3346384|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|509.2753308|11.15541466|1.0|1.0|0.0|1.0|3.32|0.04|-7.91|4.94|80.04|3.4|2.0|0.0|108.0|0.0|3.0|-5.78|5.0|399.37|0.0|4.14|-5.44|1.67e-06|0.000667|4.38|0.0|0.0|1.23e-08|-0.06621|3.7874|3.7874|620.67|0.5165|0.62073|-1374.291597|-1374.3479960000002|12.9547|4.6772|4.6772
7_a15|0.0|0|0|0.0|0.0|0|0.0|-0.2269896539999999|-0.010310394|0.0|-0.038088878|0.035075075|0.0|10.95880715|0.002150323|0.213947987|-0.211522056|0.70084115|0.00364345|0|-0.074406877|0.403524276|0.036600739|-41.29775265|-61.50761094|103.8062879|0.158599673|-34.13832456|0.448664402|-1.2190126140000002|85.26222186|61.6121151|0.396557391|2330.667514|-676.5837204|-8.163512395|0.551335598|9.971755103|0.657158418|5097.868552|306.0056033|-375.5215702|32.78250222|0.042799094|474.9756287|23.75461091|1.0|0.0|1.0|1.0|3.14|0.15|-7.19|3.38|61.84|1.74|2.0|0.0|99.77|0.0|7.0|-4.83|5.0|352.38|0.0|3.35|-4.49|1.46e-05|0.00516|3.84|0.0|0.0|6.41e-08|-0.0284899999999999|4.4386|3.7495|580.73|0.3463|0.70497|-1184.168094|-1184.224637|1631.0|6644.0|6644.0
13b_a50|0.0|1|1|0.0|0.0|2|4.253030728|-0.067327798|-0.003876697|5.82008293|0.010464577|0.032833333|2.117002752|10.94500743|0.011379776|-0.03182432|-0.173463805|0.788327682|-0.097736369|1|-0.051509874|0.435064196|0.019899348|-36.81915624|-57.74541064|104.0753113|0.093835987|-41.27630533|0.700410304|-1.696498291|70.09526468|51.04317051|0.4321103879999999|3036.874979|-1212.6536230000002|-13.75876844|0.299589696|16.75483549|0.7609056040000001|6639.077063000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|900.2031356000001|12.34985404|1.0|1.0|1.0|0.0|4.17|0.37|-7.23|4.24|66.99|2.52|2.0|0.0|133.36|0.0|7.0|-5.02|5.0|455.55|0.0|3.99|-5.1|9.65e-06|0.0044|3.91|0.0|0.0|5.87e-08|-0.02606|4.2315|4.1161|780.4|0.1589|0.63872|-1470.039226|1470.104535|7.1645|5.7375|5.7375
AKLKII_a46|0.0|0|0|2.917217813|0.0|0|0.0|-0.206312209|-0.003417504|4.59511985|-0.030657|0.0386379929999999|1.744747103|10.96959256|0.006731579|-0.015805561|-0.037291767|0.758995484|0.064690027|1|-0.071827497|0.271156366|0.010384859|-34.061229|-42.37969553|160.85204040000002|0.162358606|-20.09682339|0.7721395329999999|-1.161800612|49.76981906|38.98582025|0.47999819|2000.353437|-550.9360419|-7.464534402999999|0.2278604669999999|11.22955511|0.92307023|4110.764451|108.05343229999998|-261.2587041|20.38625028|0.015584114|314.0966684|7.390123534|1.0|1.0|1.0|1.0|1.6|0.06|-7.21|3.9|67.35|1.18|0.0|0.0|85.32|0.0|2.0|-3.24|4.0|287.32|0.0|2.45|-3.58|0.000578|166.0|2.19|0.0|0.0|6.18e-08||||||||||6.7423|6.7423
47g_a18|0.0|0|0|0.0|0.0|1|0.0|-0.005500039|-0.005817448|4.844187086|-0.034211867|0.031179487|0.0|10.94702253|0.00531392|-0.071877686|-0.264839041|0.750610215|-0.014370598|0|-0.065225536|0.413435809|0.013404131|-55.35188184|-72.53379954|111.5517627|0.165575846|-61.55384106|0.731870777|-2.307753726|86.33162323|66.72693367|0.4913566339999999|3367.0578530000003|-1958.412588|-21.03738872|0.268129223|20.32265524|0.966014041|7870.887027|227.5405903|-1661.953709|33.87214455|0.016259076|1347.416568|13.79782369|1.0|1.0|1.0|2.0|0.0|0.34|-9.22|3.22|88.97|2.79|3.0|2.0|164.47|1.0|13.0|-6.11|4.0|541.68|0.0|2.83|-5.52|7.76e-07|0.000421|4.52|1.0|1.0|6.04e-10|-0.04413|3.0965|3.0965|905.71|0.5955|0.69828|-1742.7686640000002|-1742.847918|5.9864|8.0458|8.0458
12aq_a36|0.0|0|0|3.427017327|0.0|2|0.0|0.0332421529999999|-0.0116333169999999|5.351858133|-0.135770278|0.041728395|0.0|10.95447882|-0.004569485|0.131910912|-0.052743904|0.839953955|-0.047695595|0|-0.1093001919999999|0.162384515|0.021389734|-73.0277723|-81.56528598|86.6958382|0.318529388|-54.49698711|0.7619767479999999|-2.319486422|95.39676382|87.31909781|0.426481765|2932.54604|-1549.740434|-19.17486584|0.238023252|14.98931431|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|0.020701483|689.2886595|13.83147784|0.0|1.0|0.0|3.0|0.0|0.13|-6.14|1.92|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-3.52|5.0|424.46|0.0|1.15|-3.45|0.000304|129.0|1.55|0.0|0.0|7.19e-07|-0.06059|3.9049|3.3759|703.04|0.4988|0.7058300000000001|-1401.391057|-1401.452487|8671.0|7.2596|7.2596
2_a27|0.0|0|0|0.0|0.0|0|3.250529415|0.09890645|-0.0065894809999999|4.59511985|-0.0609613559999999|0.0427777779999999|1.267636369|10.93783218|0.00988756|-0.337316432|-0.21066171|0.796022385|0.027777778|1|-0.058444848|0.408120957|0.019809599|-29.42169804|-41.03489597|9.194894069|0.153130039|-20.65736087|0.6684621829999999|-1.141195033|52.43208086|39.39404027|0.4424192289999999|2210.487938|-574.4885436000001|-7.415462877|0.331537817|9.527176544|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|22.03636323|0.022639983|373.9912084|11.39718489|0.0|0.0|1.0|0.0|3.06|0.11|-5.84|2.43|65.6|2.42|0.0|0.0|92.58|0.0|2.0|-3.19|4.0|317.34|0.0|2.52|-3.7|0.000644|204.0|2.18|0.0|0.0|1.45e-06|-0.04933|4.1624|4.1624|538.57|0.3217|0.55857|-1043.665151|-1043.715364|6.8854|7.8861|7.8861
3e_a32|0.0|1|1|3.501917045|0.0|0|0.0|0.015619823|-0.006553709|5.733341277|-0.058503168|0.044949495|2.220794149|10.31100276|0.002004382|-0.1046390059999999|-0.076494363|0.8046468659999999|-0.12378337|1|-0.073411249|0.290874543|0.0124235339999999|-39.56206964|-53.92151824|47.09895162|0.131830389|-29.05885545|0.7752553659999999|-1.200679139|60.86894767|46.25723848|0.4513338939999999|2212.661182|-647.0582188|-8.941186293|0.224744634|10.68709999|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|0.012891628|421.3548777|6.94742943|1.0|1.0|1.0|1.0|3.04|0.24|-6.92|6.8|110.94|1.94|1.0|0.0|97.86|0.0|3.0|-6.52|3.0|340.47|0.0|4.3|-5.18|3.02e-07|0.000103|4.47|0.0|0.0|1.2099999999999998e-07|-0.0534399999999999|3.5589|3.5589|578.77|0.2914|0.7025399999999999|-1672.576776|-1672.62984|5.6928|8.0862|8.0862
13e_a6|0.0|0|0|3.433539068|0.0|0|0.0|-0.089778965|-0.006882528|4.727387819|-0.008507023|0.044021739|1.643912856|10.95053349|-0.001446486|0.032420935|-0.126749697|0.765593573|-0.067328767|1|-0.074242826|0.175643236|0.0183790889999999|-49.62570093|-62.36320497|66.59852278|0.138323399|-41.68507499|0.722530518|-1.679379203|75.42629799|61.91072885|0.4442079679999999|2868.489025|-1122.537689|-14.71237941|0.277469482|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|-750.3313497|30.46313253|0.019543118|676.2770877|13.06309302|1.0|1.0|1.0|2.0|2.79|0.08|-10.18|5.01|103.17|0.92|1.0|0.0|123.82|0.0|5.0|-5.11|5.0|417.47|0.0|3.31|-4.78|7.74e-06|0.00323|3.27|0.0|0.0|6.59e-11|-0.07534|5.9885|3.2475|713.3|0.8312|0.7034199999999999|-1347.014564|-1347.074898|13.2999|7.9208|7.9208
14_a4|0.0|0|0|0.0|0.0|1|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|-0.04986736|0.0409444439999999|0.0|10.94612798|0.008943549|-0.031578333|-0.016862096|0.77505994|0.204594017|0|-0.065776751|0.218112446|0.013047382|-29.91067393|-32.31961528|12.12963775|0.148961754|-14.69670456|0.768457211|-0.995039765|39.49511556|35.84371234|0.40126838|1911.448021|-452.4746139|-6.23496557|0.231542789|8.859498364|0.6701974079999999|3944.638539|105.2894945|-205.7538638|17.84270058|0.015779688|280.2639278|7.175500282000001|1.0|1.0|0.0|0.0|2.39|0.06|-5.71|3.59|30.71|2.82|0.0|0.0|80.09|0.0|2.0|-3.4|3.0|277.3|0.0|3.2|-3.97|0.000396|0.11|3.09|0.0|0.0|1.95e-06|-0.03639|4.5233|4.2312|475.32|0.1864|0.55975|-918.851356|-918.896242|3.3312|5.8794|5.8794
13c_a5|0.0|0|0|2.944180713|0.0|1|0.0|-0.2071929139999999|-0.005082338|4.59511985|-0.0090268969999999|0.024822695|0.0|10.94530327|0.006110714|-0.017427549|-0.092592608|0.770478689|-0.033833834|0|-0.077308234|0.4148662979999999|0.023143526|-50.97293525|-50.50012762|158.67712230000004|0.19980328|-33.29709668|0.551328235|-1.302049531|70.46156718|66.23254483|0.46617977|2793.480751|-858.5021696|-10.8855893|0.448671765|15.90846721|0.873289814|5989.714507|295.8302846|-566.0506435|29.94524142|0.0302745689999999|656.208474|19.96143955|0.0|1.0|1.0|1.0|2.58|0.17|-8.09|4.23|84.0|1.16|1.0|0.0|120.88|0.0|5.0|-3.55|5.0|411.46|0.0|2.68|-3.96|0.0002839999999999|0.1169999999999999|2.15|0.0|0.0|8.170000000000001e-09|-0.05615|4706.0|4.2145|676.53|509.0|0.51479|-1351.008469|-1351.067237|2.9732|6.9101|6.9101
18d_a30|0.0|0|0|0.0|0.0|2|0.0|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|0.040899471|0.0|10.31163881|0.002064369|-0.159104532|-0.0541804029999999|0.815003426|-0.149451598|0|-0.07812727|0.346980269|0.017843227|-49.44608411|-65.3088221|78.23108693|0.196719738|-41.33339749|0.783284395|-1.85744132|75.80070349|60.73891035|0.443774287|2848.574353|-1175.558798|-15.18369704|0.216715605|12.69833771|0.797831306|6367.958933|137.15746130000002|-744.0011548|30.62871675|0.016577694|618.6004214|10.49188139|1.0|1.0|0.0|1.0|0.0|0.14|-6.9|4.25|81.65|3.2|2.0|0.0|127.24|0.0|5.0|-5.39|5.0|416.47|0.0|2.92|-5.01|4.12e-06|0.00171|3.97|0.0|0.0|1.26e-07|-0.05506|5.0125|3.4682|669.66|0.3856|0.69017|-1674.785879|-1674.8453470000002|6.2946|7.6737|7.6737
34_a20|0.0|0|0|0.0|0.0|0|1.877209467|0.0305860929999999|-0.0057643419999999|4.727387819|-0.104520106|0.0396875|1.991704333|10.93244905|0.003149352|0.327535029|0.0346782989999999|0.74801464|-0.090732503|1|-0.0851907119999999|0.408491116|0.0130295999999999|-57.31821177|-57.49912174|297.5548445|0.203342854|-38.68669181|0.776414086|-1.709191893|67.53437417|66.0848174|0.462785432|2825.042137|-1149.982435|-14.59875162|0.223585914|14.7802149|0.8614536140000001|6211.26199|150.43359099999998|-773.7338361000001|27.94614651|0.01491516|712.1606951|10.03525243|1.0|1.0|1.0|1.0|2.92|0.08|-9.18|4.5|86.69|2.47|2.0|0.0|125.0|0.0|5.0|-5.14|4.0|419.48|0.0|3.63|-5.02|7.27e-06|0.00305|3.63|0.0|0.0|6.64e-10|-0.05181|5.4132|3.8699|711.19|0.4388|0.68845|-1352.041015|-1352.102407|5.4994|7.2147|7.2147
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|2.12386814|0.1369980459999999|-0.005995748|5.587248657999999|-0.370202917|0.041636905|0.0|10.31928077|0.002688298|-0.135489528|-0.030065705|0.77019676|-0.076733489|0|-0.0835371459999999|0.68427144|0.010671173|-63.39469142|-64.33855433|105.0139519|0.246284959|-48.825259|0.7951078540000001|-1.949960781|73.87174786|71.49283399|0.4753010039999999|3411.457836|-1479.78675|-17.82509456|0.204892146|15.06943449|0.905854609|7615.063066|155.48860530000002|-1122.980957|29.54149986|0.0125621839999999|942.2127953|9.533193534|1.0|1.0|1.0|2.0|2.68|0.27|-8.81|3.05|124.17|2.06|2.0|0.0|137.28|0.0|5.0|-6.08|6.0|488.6|1.0|3.5|-5.41|8.29e-07|0.000405|3.78|0.0|0.0|1.56e-09|-0.03893|4.2446|4.1773|757.1|0.4814|0.56481|-1884.255802|-1884.324182|3.2466|6.8125|6.8125
17a_a22|0.0|0|0|0.0|0.0|0|1.866510299|-0.0422459529999999|-0.005149751|4.727387819|-0.092107225|0.043274232|1.67348685|10.94643739|0.0027615779999999|-0.089641194|-0.076790454|0.7562495659999999|-0.010355535|1|-0.072161482|0.345497724|0.0140462319999999|-49.30541729|-60.0620365|286.3611391|0.140522986|-41.03828927|0.710958975|-1.758088991|73.26110471|58.9027164|0.485943988|2910.035347|-1201.24073|-14.39939974|0.289041025|16.63169381|0.945313306|6343.687177000001|197.4916253|-820.7657853999999|29.64221498|0.01931764|784.2697099|13.19906822|1.0|1.0|1.0|1.0|-3.24|0.15|-9.13|3.93|68.52|2.01|2.0|1.0|128.29|0.0|7.0|-4.75|5.0|435.5|0.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|3.62|0.0|0.0|7.41e-10|-0.15124|4.8502|1.3971|731.19|185.0|0.71303|-1407.8711|-1407.935792|2268.0|7.0862|7.0862
1_a3|0.0|0|0|0.0|0.0|1|0.0|0.079857077|-0.006053652|4.727387819|-0.073036903|0.034166667|2.194605012|10.33805862|-0.005006707|-0.007705076|0.05038525|0.7905285390000001|0.057919092|1|-0.098872259|0.521474118|0.008036786|-45.44133321|-42.54530997|289.8942564|0.2237487219999999|-19.55367089|0.7920857179999999|-1.295994381|49.05980305|49.13501083|0.4490711529999999|2012.9704|-595.6343396000001|-7.203984013|0.207914282|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|19.78900457|0.014174378|373.1494221|6.514493077999999|1.0|1.0|1.0|1.0|0.0|0.18|-5.77|2.28|77.1|1.52|0.0|0.0|91.52|0.0|2.0|-3.07|4.0|306.38|0.0|1.5|-3.3|0.0008529999999999|261.0|1.83|0.0|0.0|1.69e-06|-53.0|5.8805|3.8645|496.09|0.1775|0.68912|-1273.1763970000002|-1273.22339|3.4319|6.1403|6.1403
20_a4|0.0|0|0|0.0|0.0|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|-0.00123671|0.039635417|0.0|10.9459449|0.012025268|-0.098992154|-0.064248765|0.7797803109999999|-0.105783279|0|-0.060595472|0.210083785|0.022933651|-29.16642156|-34.74640079|63.27373076|0.081852712|-16.72448692|0.6435852470000001|-1.010636274|46.45917085|40.20507689|0.421704107|1982.961908|-486.4496111|-6.32818424|0.356414753|9.58599918|0.729218575|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|338.71903330000004|11.71277006|1.0|1.0|1.0|0.0|3.06|0.11|-5.55|3.2|39.94|2.09|0.0|0.0|86.62|0.0|3.0|-3.46|3.0|289.33|0.0|2.97|-3.87|0.000346|0.1|2.96|0.0|0.0|2.79e-06|-0.03048|5.1778|4.0419|517.72|0.2364|0.66028|-934.103809|-934.150871|5.5779|6.1898|6.1898
17f_a50|0.0|1|1|0.0|0.0|1|4.305828452|-0.2208117919999999|-0.002205848|5.82008293|0.022892513|0.03135101|2.187498662|10.94501702|0.0129274519999999|-0.275290802|-0.247590736|0.7851209440000001|-0.2257632789999999|1|-0.047333916|0.333180181|0.016414675|-29.10566644|-46.03121141|6.382846132999999|0.088541266|-28.30463221|0.721122105|-1.422331714|55.9791334|39.19906437|0.472769049|2582.272632|-874.5930167000001|-10.14694362|0.278877895|13.65716648|0.896702|5579.97966|171.48226169999998|-537.7880119|22.88344084|0.01617809|652.6793116|9.947921993|1.0|1.0|1.0|0.0|2.97|0.26|-6.38|2.87|51.77|2.09|1.0|0.0|116.81|0.0|6.0|-3.58|4.0|384.48|0.0|2.92|-4.12|0.000266|102.0|2.83|0.0|0.0|4.15e-07|-0.0336399999999999|4.0664|4.0664|653.63|0.1708|0.6573899999999999|-1218.966516|-1219.02507|8.312999999999999|6.4001|6.4001
