molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12b_a32|1|1|3.477905329|7.765993078999999|0|0|0.609420757|0.0|0.115940697|-0.009432679|-0.055500132|0.0388738739999999|2.153718992|-0.003484915|-0.031446256|10.31100269|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.584995111|0|0.788133615|0.838021287|-0.0533240309999999|0.8887585240000001|0.7507116140000001|-0.097525366|0.2996018789999999|0.016282332|-60.93328667|10.17310723|90.57560878|0.217407|-38.07076621|6.356098747000001|-1.267829764|-31.79562339|76.65746734|-17.22027667|61.06285882|0.430631506|2573.006963|-792.1327267000001|3148.185476|-10.75912958|0.39579391|7.076348793999999|5653.268811|-494.9199607|28.50066715|0.025166975|-130.2147289|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|2.9|0.26|-7.65|4.19|140.04|1.1|0.0|1.0|-5.9|27.0|-6.4|397.52|1.0|3.59|1.27e-06|0.0148|0.0|2.23e-08|-0.05173|3.5703|-1880.770588|663.89|1109.93|347.27|0.2865|347.27|541.49|0.70258|-1880.537231|0.2865|-0.14803|3208.0|0.0385132|4.1080000000000005|26.0|7585.0|7585.0
13n_a6|1|0|3.425442623|6.842683282|0|0|1.4290206230000002|0.0|0.030890422|-0.010884884|-0.135152403|0.04393617|1.628408574|-0.0093684169999999|-0.06507689|10.95053349|1|1|-0.00687003|-0.068956229|-0.118693789|-0.57091314|2|0.870730542|0.7767360059999999|-0.064779873|0.832753533|0.82642394|-0.109392959|0.307384948|0.017758385|-75.07706271|12.18768927|90.97854097|0.29109784|-51.52585133|8.36448634|-2.078466222|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|2952.259627|-1426.464192|2535.307313|-18.12946621|0.251032943|8.872063579|6386.381394|-978.9911754|35.2699138|0.019904118|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|1.9|0.08|-9.67|3.76|122.47|0.81|0.0|0.0|-4.64|33.0|-7.23|435.48|0.0|2.62|2.27e-05|0.0228|0.0|2.1499999999999998e-10|-0.07131|4.8185|-1423.765005|727.69|1232.6|369.99|0.9117|257.31|548.09|0.55028|-1423.451366|0.1945|-0.13863|7.1946|0.05026727|10.1967|75.0|7.1249|7.1249
8b_a12|0|0|0.0|0.0|1|1|1.283836078|0.0|0.190292199|-0.012630509|-0.1676879319999999|0.03977208|0.0|-0.010117477|-0.036536396|10.95438057|0|0|-0.007926474|0.003898807|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.010950243|0.792160599|0.856390139|-0.116554734|0.4384536329999999|0.011257065|-67.44287685|6.513753986|319.0086845|0.259073691|-39.02494133|3.769098814|-2.097985204|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|2388.888334|-1213.971783|1437.536303|-15.27062922|0.111063646|6.373278096|5217.318476|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1365.645333|510.3677388|5.416912474|0.0|1.0|1.0|2.57|0.1|-7.45|1.9|80.37|2.23|0.0|0.0|-4.1|27.0|-6.51|355.39|0.0|2.51|7.890000000000001e-05|0.0346|0.0|3.56e-08|-0.0589|4.2263|-1159.405202|611.93|1020.47|331.1|0.3179|293.37|460.08|0.53425|-1159.188228|127.0|-0.15294|4.2554|0.03936706|6.1286|263.0|6.58|6.58
12c_a31|1|0|3.387641566|7.765993078999999|1|1|0.6101358029999999|0.0|0.046986783|-0.013026643|-0.055520387|0.040982906|0.0|-0.003618466|-0.094991098|10.311698300000002|2|2|-0.000813398|-0.138799714|-0.223856622|-0.54466023|0|0.8083148840000001|0.842823186|0.066071056|0.8856644770000001|0.770283733|-0.129736755|0.343619017|0.030543026|-82.33748068|19.38414321|153.400467|0.334536497|-52.25551342|12.30215386|-1.816314565|-42.14855504|97.28775086|-23.05449459|85.79638585|0.448512808|2592.4503010000003|-1152.7247289999998|1894.297124|-14.63154376|0.3182913|8.091269314|5676.394271|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|3.1|0.35|-7.24|3.7|117.37|1.08|0.0|0.0|-5.23|28.0|-6.53|398.48|0.0|3.32|5.85e-06|0.0277|0.0|5.79e-08|-0.0338399999999999|3.8328|-1618.1530810000002|679.71|1138.89|323.48|0.2625|323.48|578.69|0.7007399999999999|-1617.888981|0.2625|-0.15904|1.6786|0.04023903|2.2908|0.38|6.4202|6.4202
6a_a40|0|0|0.0|8.421342866|1|2|0.604893625|1.78213955|0.117890918|-0.014623575|-0.077397672|0.035707071|0.775942224|-0.001347823|0.104332675|10.30179985|2|2|-0.001171195|-0.021759541|-0.040435852|-0.620787469|0|0.682273668|0.801647855|-0.012261923|0.861720535|0.657059571|-0.117413572|0.360858579|0.016399125|-73.33687786|10.24294396|185.06174|0.266249007|-45.80643937|6.397774285|-2.113444291|-42.542782200000005|81.37714586|-30.69915817|78.35465194|0.41480944|2936.1501780000003|-1320.063801|2536.88262|-19.17478857|0.132148181|6.945713476|7059.617542|-824.5159087000001|35.37373259|0.012872604|-459.522754|1521.070502|557.4018948|8.040268001|1.0|1.0|1.0|3.01|0.21|-4.05|3.07|173.43|1.62|2.0|1.0|-7.11|29.0|-6.32|442.53|1.0|3.17|7.85e-08|0.00457|0.0|8.950000000000001e-05|-0.0926|2.9836|-2371.579899|649.48|1103.4|415.55|0.4015|415.55|497.78|0.6782699999999999|-2371.3827|0.4015|-0.11995|6.9379|0.01952089|9.3893|0.04|7.3979|7.3979
12al_a36|1|0|3.469383582|7.412764017000001|2|2|1.297043737|0.0|-0.06777947|-0.008463062|-0.04314418|0.042739018|0.0|0.00127667|-0.074215038|10.96020817|1|1|0.003077071|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.125005134|0.885733922|0.84179881|-0.105915949|0.2689491989999999|0.026927826|-69.69632923|17.71943397|114.2305891|0.198820783|-45.86257662|11.65999569|-1.906487074|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|2843.740855|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|6049.668466|-825.5263792000001|34.61874732|0.025956027|-225.1591357|1869.412355|679.7230552999999|17.07995636|1.0|0.0|0.0|0.0|0.17|-6.69|1.89|78.43|1.72|0.0|0.0|-3.95|31.0|-6.93|411.46|0.0|1.81|0.000113|35.0|0.0|2.03e-07|-0.04998|3878.0|-1347.479819|702.95|1181.84|349.14|0.4466|319.71|554.23|0.6945399999999999|-1347.196501|0.0095|-0.14558|6.4473|0.03469224|8.1781|48.0|7.3188|7.3188
26_a20|0|0|0.0|6.842683282|0|0|1.4165417530000002|1.877209467|-0.000846851|-0.00578453|-0.104520106|0.0396875|2.01129617|0.003085806|-0.054222344|10.93106273|1|1|0.003149352|0.0346782989999999|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|0.690530489|-0.082729415|0.423153994|0.012753218|-55.81998701|8.604974082|299.8332395|0.20662747|-37.66339899|5.806030949|-1.737317706|-39.28020352|65.85953426|-22.11735334|66.82118688|0.472355054|2825.254798|-1172.219727|2534.075607|-14.92323356|0.215111274|7.598632688999999|6221.067002000001|-790.9313788|28.17896678|0.014879363|-384.4457279|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|3.07|0.08|-9.18|4.62|86.69|2.47|0.0|0.0|-5.14|32.0|-6.28|419.48|0.0|3.66|7.27e-06|0.00399|0.0|6.64e-10|-0.05097|4.8421|-1352.315376|715.27|1211.34|318.77|0.2081|256.05|543.96|0.50878|-1352.036122|0.0814|-0.16129|3.8173|0.03774288|4.8742|131.0|6.8827|6.8827
8g_a8|1|0|3.073183107|7.535296702|1|1|1.39137364|1.298078704|-0.000475415|-0.014340328|-0.222784884|0.0438779959999999|0.0|-0.009140059|-0.025002199|10.94318883|1|1|-0.007047583|0.0794962979999999|0.162134281|-0.508072694|0|0.6784762320000001|0.734188081|0.121495775|0.790058057|0.656457444|-0.129695841|0.298992226|0.031118325|-79.46906035|19.06725815|171.26571059999998|0.466064505|-48.6934008|11.68315869|-2.464220973|-51.33906829|90.27531534|-32.12579035|102.8541256|0.479218966|2889.141422|-1509.912147|2148.49832|-19.68456628|0.166939179|7.440878437999999|6581.432140999999|-925.1746152|38.56355928|0.017636126|-408.1554248|1812.487286|551.1746801|10.80625499|0.0|1.0|0.0|2.96|0.04|-7.4|3.89|99.34|3.01|0.0|0.0|-5.3|31.0|-6.34|417.39|0.0|3.5|5.01e-06|0.00483|0.0|4.01e-08|-0.05849|3.7495|-1450.9549470000002|635.27|1083.78|330.67|0.3904|330.67|489.97|0.69221|-1450.728709|0.3904|-0.15542|6.0697|0.04147516|7.5762|4.2|5.3768|5.3768
4g_a46|0|0|0.0|7.825245291|1|1|1.134637064|2.156712018|-0.153373738|-0.001702489|-0.010706405|0.046415344|0.0|0.011488768|-0.055084605|10.96333695|1|1|0.010608122|-0.078780402|-0.121452903|-0.2455749539999999|2|0.662386484|0.74106323|-0.200628401|0.7796270059999999|0.635494818|-0.070153728|0.318162858|0.00801562|-40.24987057|4.598866947|7.38470955|0.053170267|-23.0928866|2.638545451|-1.192613373|-18.72788427|44.72726697|-13.96424081|37.24073329|0.448462961|2242.010126|-684.2477996|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|5176.321714|-392.5790722|16.88825479|0.007803902|-375.0653627|827.5244845|568.1534007|4.477396402|1.0|1.0|1.0|3.61|0.38|-7.8|5.37|43.6|3.06|1.0|0.0|-5.38|26.0|-5.18|366.89|0.0|4.39|4.22e-06|0.00153|0.0|1.57e-08|-0.03985|4.4163|-1493.154666|615.33|1064.92|280.74|0.1294|280.74|530.39|0.6983199999999999|-1492.923098|0.1294|-0.18602|3.5526|0.02266493|3.7113|2745.0|5.5615|5.5615
18_a15|0|0|0.0|0.0|0|0|1.435689019|0.0|-0.020185809|-0.006149666|-0.090130715|0.037948718|0.0|-0.001044324|-0.066226471|10.95986315|0|0|0.000539978|-0.072506962|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|-0.0374132629999999|0.765450925|0.645117465|-0.090730185|0.819442071|0.007146033|-55.48918283|4.370403779|40.37881101|0.163771093|-33.93632895|2.672871589|-1.723873519|-25.27062952|60.86009645|-21.51621375|45.69032922|0.415796832|2541.440611|-1054.294474|2510.854462|-13.15898469|0.132569119|5.990767063|5705.360332|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|3.75|0.08|-9.98|6.86|47.04|3.6|0.0|0.0|-6.16|29.0|-4.8|385.43|1.0|5.06|6.86e-07|0.0004559999999999|0.0|1.0399999999999999e-10|-0.03581|4543.0|-1265.810138|650.53|1110.18|324.29|0.2686|272.91|535.02|0.6074|-1265.556558|0.0066|-0.1579|4.2476|0.03989594|6.5864|129.0|6.8894|6.8894
21_a4|0|0|0.0|7.535296702|1|1|1.399863887|2.026698554|-0.164057585|-0.003068098|-0.014982235|0.042924837|0.0|0.012362563|-0.2897937889999999|10.94593332|1|1|0.012094249|-0.063064908|-0.099702401|-0.228430899|1|0.6952936|0.777866961|0.090847781|0.833191212|0.674434042|-0.076470465|0.239652988|0.020173071|-38.7880598|10.23237244|63.37635587|0.067853265|-19.67444009|5.190159022|-1.147056976|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|4277.396118|-295.1166014|20.11362507|0.017563978|-226.3943104|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|2.92|0.16|-5.94|3.85|39.94|2.32|0.0|0.0|-3.88|23.0|-5.76|303.36|0.0|3.23|0.000133|0.0197|0.0|1.16e-06|-0.02956|5.1623|-973.5683008|549.71|916.76|308.08|0.2016|240.17|446.0|0.5260600000000001|-973.400097|0.1457|-0.16632|2.0282|0.020181098|2.9409|121.0|6.9172|6.9172
LY580276_a4|0|0|0.0|7.535296702|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|-0.020236527|0.044357639|0.0|0.010217376|-0.172607392|10.94681614|1|1|0.009622161|-0.019747846|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.035666446|0.847526918|0.518109998|-0.071023484|0.243350596|0.008729943|-34.22831819|4.207217677|11.22286434|0.131473004|-16.49563923|2.027582675|-1.065352257|-13.31233017|38.23432817|-13.51117823|31.83019528|0.437093506|1948.220005|-513.4247728|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|4098.640927|-247.4345884|15.93586849|0.008312438|-335.2755182|605.5630025|345.4102548|4.0060099860000005|1.0|0.0|1.0|3.04|0.22|-6.56|4.43|30.71|3.13|0.0|0.0|-3.67|22.0|-5.71|293.34|0.0|3.69|0.000213|0.0181|0.0|2.75e-07|-0.0225|5.2983|-959.4958788|519.23|865.23|276.03|0.1905|234.01|402.99|0.36903|-959.356125|0.1842|-0.18746|2.5355|0.023546627|3.2891|175.0|6757.0|6757.0
10_a27|0|0|0.0|6.605297921|0|0|1.400533489|3.383341915|0.122016352|-0.006285923|-0.044164147|0.040512821|1.296293777|0.00991794|0.034318674|10.93783185|1|1|0.010329671|-0.2030237389999999|-0.341622797|-0.487435299|2|0.639413469|0.804375252|0.129719095|0.862408925|0.614205449|-0.087022238|0.346344305|0.017676458|-46.27574168|9.399794974|6.0140309720000005|0.147337847|-24.60801194|4.998521009|-1.305333567|-17.33405307|55.05868025|-16.5270506|41.99674607|0.477162521|2270.538352|-694.1361252|943.2258247|-8.788575695|0.254639309|6.761146212000001|4894.8090170000005|-369.1201792|22.1732254|0.01651645|-260.9504933|931.2754667000002|424.8821143|8.782938574|1.0|1.0|1.0|3.15|0.16|-6.24|2.97|65.6|2.25|0.0|0.0|-3.57|25.0|-6.51|331.37|0.0|2.74|0.000266|0.0394|0.0|5.81e-07|-0.0498|4.1495|-1083.137871|573.31|958.95|298.79|0.4452|298.79|450.26|0.63894|-1082.956472|0.4452|-0.16805|4.6684|0.0227416|6.9456|69.0|7.1612|7.1612
17c_a50|0|1|0.0|7.934155233999999|2|2|1.347835869|4.349159921|-0.212075666|-0.002676029|0.024219848|0.031870748|2.193763306|0.01130519|-0.144763835|10.94500663|2|2|0.012222674|-0.233451925|-0.373205592|-0.2256811219999999|1|0.762883243|0.774994313|-0.139943634|0.816442883|0.728169863|-0.073693343|0.446454378|0.021675174|-50.69922125|14.91199042|133.46240020000002|0.10280106|-34.87982686|10.25908547|-1.32648017|-24.567468100000003|66.7258111|-14.96042594|50.6217864|0.49503436|2951.495914|-912.5859825|2014.72331|-10.29240792|0.430249571|8.310163601000001|6438.380804|-627.8368834|26.25785813|0.0232952879999999|-95.97318605|1601.729346|849.1345426000001|16.02658985|0.0|1.0|1.0|3.61|0.35|-6.79|3.53|61.0|1.91|0.0|0.0|-3.8|33.0|-6.96|440.54|0.0|3.1|0.000158|0.0165|0.0|1.6100000000000005e-07|-0.03121|4.2397|-1411.187392|746.5|1289.05|306.65|0.1814|292.44|596.23|0.63122|-1410.838844|0.1801|-0.16697|6.3989|0.02957871|8.5146|69.0|7.1612|7.1612
47d_a18|0|0|0.0|7.03438793|1|1|1.251175994|0.0|-0.017398129|-0.006087337|-0.041876322|0.032916667|0.0|0.003376831|-0.07722825|10.94702255|0|0|0.005144085|-0.272202025|-0.406388629|-0.417659275|0|0.7640994990000001|0.7430748709999999|-0.002494715|0.773981237|0.741366815|-0.087315963|0.445704576|0.015270278|-71.20388424|12.45251265|64.92967228|0.163000873|-58.06490563|10.15469843|-2.182899066|-42.52098397|86.29525584|-23.42233034|64.59518279|0.481311892|3304.705347|-1780.097106|1947.023498|-19.1002979|0.30185619|9.940531282|7780.945962999999|-1451.622641|33.54943497|0.018506261|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|0.0|1.0|0.0|0.32|-8.83|3.21|88.97|2.6|2.0|1.0|-5.74|39.0|-6.57|527.66|0.0|2.56|1.83e-06|0.00276|1.0|1.4800000000000003e-09|-0.04561|3.1079|-1704.061013|875.6|1544.09|398.94|0.5820000000000001|398.94|817.06|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|0.02826074|4.2225|8.0|8.0969|8.0969
47l_a18|0|0|0.0|7.03438793|1|1|1.251176792|0.0|0.0340353029999999|-0.006400878|-0.0603838109999999|0.035308642|0.0|-0.00046896|-0.010426981|10.94702063|0|0|0.000787517|-0.103458566|-0.156998637|-0.4925232479999999|0|0.7452092359999999|0.7435044540000001|0.00676294|0.781148177|0.733228144|-0.083884237|0.2820044969999999|0.009199889|-59.6654726|6.543729374|11.54768766|0.196526687|-42.43906517|4.654446622|-2.0132216990000003|-40.65070014|68.83398609|-22.37455223|63.6949231|0.4897655489999999|2852.093627|-1431.971342|1427.032023|-15.91464944|0.203890653|9.423637134|6572.90106|-1018.537564|28.10487315|0.012890098|-421.235376|1798.711882|931.8364349|9.168513486|1.0|0.0|1.0|0.0|0.25|-9.37|3.19|85.29|2.94|1.0|0.0|-5.26|34.0|-6.39|454.56|0.0|2.72|5.44e-06|0.0066099999999999|0.0|4.26e-10|-0.0520399999999999|3.2026|-1455.5758039999998|764.74|1334.6|387.13|0.5019|387.13|667.5|0.69291|-1455.165122|0.5019|-0.1314|2.4594|0.02606651|3.3864|32.0|7.4949|7.4949
10_a32|1|1|3.294952523|7.765993078999999|0|0|0.6094207629999999|0.0|0.153272514|-0.016404762|-0.087497559|0.03995614|2.067772926|-0.0064007569999999|-0.028431775|10.31100271|3|3|-0.00369116|-0.1260956869999999|-0.229450999|-0.690879647|0|0.809370315|0.8607827790000001|0.012125768|0.915639476|0.764217655|-0.1223816869999999|0.266552538|0.02575778|-75.59866726|15.91131724|57.97512956|0.237716043|-46.69945835|9.828875607|-1.7133436169999998|-33.69815077|91.10767604|-24.0541214|70.46302679|0.449853016|2649.882742|-1058.381342|2980.525719|-14.85891856|0.305365257|7.079344111|5842.926058|-653.7924168|34.62844557|0.025106509|-240.4628923|1523.651605|513.9156315|15.50900878|1.0|1.0|1.0|3.12|0.22|-6.99|4.21|149.27|0.88|0.0|1.0|-6.04|27.0|-6.44|399.49|1.0|3.42|9.17e-07|0.0155|0.0|1.0300000000000001e-07|-0.05434|3.6441|-1916.668776|654.7|1086.09|340.24|0.2983|340.24|533.89|0.70228|-1916.460049|0.2983|-0.15088|2.4919|0.03701539|3.2297|7.0|8.1427|8.1427
1f_a5|1|0|2.824395738|6.605297921|0|0|1.218960329|0.0|-0.139907335|-0.00645569|-0.31059482|0.029105691|0.0|-0.0012491689999999|-0.174016111|10.94527671|1|1|-0.000700145|0.001493879|0.004923698|-0.401165734|2|0.525406088|0.771487328|-0.060528915|0.834250802|0.513260607|-0.083857856|0.45528118|0.008403353|-46.77243802|4.687041957|201.7057715|0.111926552|-26.08772825|2.614237829|-1.425583552|-28.43795894|57.83835135|-19.87828616|55.67318607|0.4670794829999999|2482.949545|-795.1314464|979.2285994|-11.0872845|0.242477611|7.117418022000001|5474.331675|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|11.06591332|1.0|0.0|1.0|2.61|0.05|-8.88|6.37|54.46|2.73|0.0|0.0|-4.79|27.0|-5.73|366.34|1.0|4.23|1.6100000000000002e-05|0.00396|0.0|1.3300000000000002e-09|-0.05346|4.7485|-1288.353339|577.11|958.06|270.96|0.6959|261.1|442.04|0.47267|-1288.209882|0.0228|-0.18224|3.7852|0.03370206|4.9879|0.24|6.6198|6.6198
14a_a3|0|0|0.0|6.823286122000001|0|0|0.6050202020000001|0.0|0.111575338|-0.009312773|-0.1160619169999999|0.043464052|1.772745969|-0.00603969|-0.039177314|10.3116301|1|1|-0.004161699|-0.050943323|-0.094863591|-0.582572884|3|0.882394075|0.7574238740000001|0.164994144|0.822587422|0.8255789570000001|-0.094609848|0.21389849|0.0140376889999999|-46.53709886|6.904918591|256.5548327|0.209105063|-22.89086827|3.396421044|-1.324537874|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|2160.698862|-651.519384|1186.412113|-8.902004327|0.239123122|5.308770254|4716.423352000001|-320.4721558|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|2.2|0.06|-6.89|3.71|105.82|1.04|0.0|0.0|-4.45|23.0|-6.42|319.38|0.0|2.76|3.54e-05|0.0327|0.0|1.28e-07|-0.06736|3.2363|-1327.513792|528.91|822.33|383.1|0.4524|383.1|373.85|0.69708|-1327.354384|0.4524|-0.1321|3.5358|0.02860456|4.6689|0.03|7.5229|7.5229
8_a27|1|0|2.599100867|6.605297921|0|0|1.406757715|1.7626247169999998|0.188762686|-0.008444078|-0.077396262|0.039673203|1.21499748|0.0040883959999999|0.093450172|10.93783465|1|1|0.004801929|-0.106814855|-0.187486926|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.8688656459999999|0.64927069|-0.092265073|0.3608031339999999|0.021852066|-43.96130162|10.41179748|122.0597403|0.223615972|-20.94612822|4.960882344|-1.291711016|-17.86879446|53.20197882|-17.09606174|47.91445451|0.479730655|2132.9321670000004|-615.4582227000001|989.0070768|-8.145716531|0.248298166|5.016799703|4522.989286999999|-293.2457951|22.74314225|0.019394143|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|2.28|0.06|-6.28|2.48|76.46|2.19|0.0|0.0|-3.23|23.0|-6.73|303.32|0.0|2.38|0.000586|0.0907|0.0|5.2e-07|-0.05015|4.1276|-1004.515654|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|-1004.385302|0.2336|-0.16958|3.0415|0.02665292|4.2899|6.0|8.2218|8.2218
12c_a5|1|0|2.977832018|6.605297921|1|1|1.236775191|0.0|-0.212798523|-0.002685954|0.020594766|0.0252713179999999|0.0|0.0054189009999999|-0.096073591|10.9455378|1|1|0.00586291|-0.01261147|-0.020144382|-0.223631474|2|0.808899433|0.797601178|0.05430631|0.8446264459999999|0.782051277|-0.066083881|0.450827114|0.016374249|-43.47195613|10.77147171|143.44655559999998|0.158907079|-28.59715492|7.085796743|-1.25559373|-30.6699685|59.40070647|-14.74941369|57.39441476|0.4609383929999999|2697.345008|-825.9671665|2045.184304|-9.702606135|0.416414105|7.293547043999999|5877.765289|-543.3459436|25.27376659|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|0.0|1.0|2.78|0.24|-9.31|4.32|75.72|1.57|0.0|0.0|-4.09|31.0|-6.79|411.5|0.0|3.31|8.159999999999999e-05|0.0191|0.0|4.93e-10|-0.04565|4.6671|-1316.542713|694.24|1200.02|309.06|0.1513|265.66|519.21|0.52074|-1316.244961|105.0|-0.16563|3.0135|0.02242648|3.5993|47.0|7.3279|7.3279
8a_a31|1|0|3.28085223|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|-0.015034136|-0.158899731|0.043817204|0.0|-0.013230176|-0.135144546|10.31170053|2|2|-0.009293513|-0.054025775|-0.094359203|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|0.895174844|0.883113019|-0.136459435|0.272259026|0.0375544779999999|-67.46619355|18.56711239|131.2406629|0.405860136|-33.35560699|9.179668678|-1.501053781|-29.89286568|82.32407724|-20.61467025|79.02944672|0.4512945479999999|2128.209198|-742.1281291|1443.955093|-10.19199103|0.333562641|5.83708559|4538.505909|-366.9116769|30.93264504|0.030052065|-164.57484340000002|1113.575221|324.7430642|14.85788369|0.0|0.0|1.0|2.05|0.2|-5.33|2.54|114.29|0.36|0.0|0.0|-3.57|22.0|-7.11|314.36|0.0|2.13|0.000269|243.0|0.0|4.62e-06|-0.02993|3.8097|-1347.541429|538.75|872.11|325.45|0.2604|325.45|396.15|0.7027100000000001|-1347.3959220000002|0.2604|-0.1587599999999999|3.7141|0.03432763|5.3042|0.79|6.1024|6.1024
14h_a23|0|1|0.0|7.423568444|0|0|1.197963488|3.309480899|0.043538466|-0.005921293|0.006191846|0.04255787|0.7290938920000001|0.009895793|-0.024318144|10.31321773|2|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4460845129999999|2|0.708395022|0.79263722|0.143102066|0.860920386|0.669357479|-0.081058742|0.223157991|0.021982565|-54.6468131|14.81983413|41.34207782|0.076569426|-36.84086528|9.990985411|-1.621174834|-29.00823506|67.44368679|-22.76950546|57.84834575|0.48032488|3010.418229|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|6722.809649|-736.8173055999999|30.23434844|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|3.2|0.04|-7.47|3.89|128.81|2.39|1.0|0.0|-5.68|32.0|-6.62|436.49|0.0|3.23|2.09e-06|0.00554|0.0|3.39e-08|-0.08532|4.0506|-1722.1762399999998|699.86|1190.62|337.93|0.3424|306.09|569.53|0.67365|-1721.9314420000003|0.2727|-0.15209|9.7146|0.02796857|13.4823|5.0|8.3468|8.3468
12bb_a36|1|0|3.3296932480000003|7.412764017000001|2|2|1.29704416|0.0|-0.07834963|-0.008239316|-0.117921811|0.04625323|0.0|-0.006877664|-0.018516159|10.96022185|1|1|-0.004358975|-0.098027247|-0.250781298|-0.421445726|1|0.653741315|0.836170906|0.0534307559999999|0.892249657|0.632625562|-0.114330726|0.314702945|0.022069757|-73.39466247|14.16769093|88.91215764|0.311151789|-47.11573753|9.094955748|-1.943622342|-37.36110291|88.14984373|-24.95418524|72.36704599|0.4808928389999999|2902.055617|-1247.709262|2458.790147|-16.01935076|0.280705922|7.854524291000001|6285.088971|-800.967538|34.69260487|0.022984922|-281.5518699|1734.6302440000002|593.6088758|14.75518126|1.0|0.0|0.0|0.0|0.14|-7.12|3.0|69.2|2.78|0.0|0.0|-3.99|31.0|-6.8|417.41|0.0|2.44|0.000102|0.0201|0.0|7.599999999999999e-08|-0.0566799999999999|5.2382|-1431.4091|667.88|1120.72|326.27|0.4172|236.69|515.92|0.38838|-1431.178978|0.0736|-0.15507|6251.0|0.03421884|8657.0|0.01|8.0|8.0
