molecula|SddssS|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
1_a3|0.0|0|0.0|6.823286122000001|1|0.0|-0.006053652|4.727387819|-0.073036903|2|0.034166667|-0.004409693|2.194605012|10.33805862|0.032569462|0|-0.005006707|-0.007705076|2|-0.126299711|0.057919092|0.8457792829999999|0.943582278|0.7762512779999999|-0.098872259|0.521474118|-45.44133321|-42.54530997|3.693677623|289.8942564|0.2237487219999999|-0.034105115|1.697600903|0.0|0.7920857179999999|-20.88467272|49.05980305|-15.67458788|49.13501083|356.76228530000003|-595.6343396000001|1162.737831|0.207914282|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|0.014174378|373.1494221|6.514493077999999|1.0|1.0|1.0|1.0|3.83|0.0|0.18|16.0|-5.77|2.28|0.0|91.52|2.0|22.0|4.0|-6.87|306.38|0.0|0.0|0.0|0.0008529999999999|0.0|1.69e-06|0.000518|-53.0|5.8805|2.08|3.8645|-1273.316428|496.09|0.1775|210.84|316.61|0.68912|0.0096|-0.21886|0.02599563|-1273.22339|6.1403|6.1403
13k_a6|0.0|0|3.423411754|7.412764017000001|1|0.0|-0.014257799|5.351858133|-0.132667824|1|0.04162037|0.051404465|0.0|10.95129637|-0.072504783|1|-0.006280295|0.08217847|1|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0.641032542|-0.11937574|0.212093198|-82.8774254|-88.29427104|20.6185734|183.1261118|0.3589674579999999|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|-31.53366823|103.4959988|445.0412356000001|-1765.8854210000002|3332.974951|0.202868306|14.58291125|0.7422570490000001|6492.211639|140.8427117|-1225.9780560000002|0.017981419|741.5222707|12.48372364|1.0|1.0|1.0|1.0|3.68|2.8|0.16|23.0|-8.89|4.55|0.0|124.98|1.0|33.0|5.0|-6.59|441.48|0.0|0.0|1.0|3.26e-06|0.0|1.29e-09|5.7e-07|-0.04851|5112.0|5.41|3.5476|-1465.862962|731.25|0.3971|242.53|577.68|0.70536|0.0137|-0.1944|0.0308324|-1465.621288|7.3372|7.3372
12av_a36|0.0|0|3.4520047430000003|7.412764017000001|2|0.0|-0.009925128|5.351858133|-0.081537769|2|0.04250591|0.06882889|0.0|10.96037173|-0.039627578|1|-0.000472698|0.1168328169999999|1|-0.018133027|-0.067408377|0.8571025990000001|0.817582774|0.752447733|-0.082283524|0.277834652|-57.31621925|-73.55299094|15.09249582|99.2415672|0.247552267|-0.035197712|10.51297704|124.9387725|0.671916917|-39.92474833|91.5101903|-24.51766365|72.40871507|524.1323793|-1397.506828|2354.591519|0.328083083|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|0.025779468|757.7532208|17.95719936|0.0|0.0|1.0|0.0|4.96|0.0|0.17|17.0|-6.93|2.38|0.0|138.06|1.0|33.0|5.0|-7.66|438.48|0.0|0.0|0.0|0.000292|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|4.5|3.4402|-1440.988179|733.21|0.6698|256.12|588.31|0.70455|0.0027|-0.19429|0.04308001|-1440.738332|7.4089|7.4089
25_a12|0.0|0|0.0|0.0|0|0.0|-0.004103693|0.0|-0.045725323|2|0.038787879|-0.089297664|2.050456822|10.93676625|-0.11195017|0|0.001783739|-0.141917694|2|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|0.947937175|-0.054734834|0.120087607|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|-0.03323193|1.3444869730000002|0.0|0.917298637|-14.85843094|44.42528172|-17.31450713|31.09844409|493.8944271000001|-709.8947922|1907.027255|0.082701363|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|0.005118351|430.4348528|2.666764531|1.0|1.0|1.0|1.0|2.81|3.43|0.05|22.0|-8.78|4.7|0.0|99.48|1.0|24.0|2.0|-4.82|311.38|0.0|1.0|1.0|5.19e-06|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|3.4532|-974.6569575|560.14|0.4483|290.68|442.64|0.69029|0.1897|-0.19655|0.024123749|-974.508059|7.6576|7.6576
24_a47|0.0|1|0.0|6.86171134|0|1.225600378|-0.010774404|4.727387819|-0.1160443999999999|2|0.039520202|0.0251322929999999|1.081401467|10.95005721|0.071506228|1|-0.004514441|0.056234624|2|-0.005097239|0.113432542|0.875198713|0.627160379|0.7839491009999999|-0.075894947|0.214985826|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|-0.032498249|6.81713713|47.170683|0.611603578|-24.03877652|69.27912772|-18.28983173|54.82626523|441.2021442|-768.1729327|1239.381181|0.388396422|13.48797266|0.920079732|6022.202634|218.5873217|-432.3234052|0.032103375|457.1122177|18.06759887|0.0|1.0|0.0|1.0|3.14|3.12|0.05|21.0|-7.63|2.78|0.0|104.73|1.0|28.0|5.0|-6.48|396.81|0.0|0.0|1.0|2.46e-05|0.0|2.32e-08|9.22e-06|-0.06517|3.9675|4.46|3.9675|-1696.105723|578.94|0.2618|312.5|450.98|0.6835|0.2618|-0.2285|0.03414611|-1695.98597|8.5|8.5
12j_a36|0.0|0|3.502198129|7.412764017000001|2|0.0|-0.007086381|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|0.0|10.33556498|-0.051080247|1|0.003710345|0.161289379|1|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0.852586292|-0.069970795|0.362692602|-46.2113679|-69.66341599|11.99396966|26.39145693|0.147413708|-0.037113558|7.921272637|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|563.0803357000001|-1323.6049039999998|2536.987511|0.224187058|13.78874575|0.8425708820000001|6352.018345|148.06163930000002|-874.1588982999999|0.016546717|725.9470896|10.92807939|1.0|0.0|1.0|1.0|4.86|0.0|0.17|17.0|-7.05|3.33|0.0|135.47|1.0|31.0|4.0|-6.64|427.52|0.0|0.0|0.0|1.4300000000000002e-05|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.37|3.7807|-1670.448063|694.28|0.4981|238.1|536.01|0.69967|98.0|-0.20593|0.02793415|-1670.245584|8.0|8.0
18_a31|0.0|0|3.281949877|7.401841579|0|0.0|-0.013634202|5.351858133|-0.138136629|0|0.0427124179999999|-0.051184519|0.0|10.31169929|-0.096301845|2|-0.007811355|-0.084218532|0|0.022160691|-0.1647054359999999|0.904870098|0.838968212|0.72588713|-0.11789212|0.258135789|-69.19879619|-75.99442464|8.49194438|238.9516432|0.27411287|-0.040279446|4.984491996|0.0|0.7774768320000001|-40.61741697|85.81723707|-23.64270989|77.69074057|426.0718665|-1063.9219449999998|1935.374782|0.222523168|12.84812443|0.8155571290000001|4856.251645|130.6137795|-624.4871824|0.01673486|477.1857166|9.822812434|1.0|1.0|1.0|1.0|3.41|2.85|0.28|16.0|-6.54|4.9|0.0|99.32|1.0|25.0|4.0|-6.72|356.44|0.0|0.0|1.0|2.42e-05|0.0|2.9e-07|0.000104|-0.03702|5.0092|4.81|3.9105|-1465.528656|630.26|444.0|247.51|541.33|0.70058|0.2457|-0.19914|0.04825999|-1465.359325|6.8861|6.8861
3c_a32|0.0|1|3.452148526|7.765993078999999|0|0.0|-0.006923974|5.733341277|-0.048337951|0|0.043817204|-0.0522536959999999|2.224112182|10.31100278|-0.01180891|3|0.00124359|-0.097512832|0|-0.003205869|-0.019130435|0.901864778|0.774363061|0.888766719|-0.0679200029999999|0.216289509|-34.91603827|-48.52416391|7.772301225|59.72163595|0.1112332809999999|-0.0288417079999999|3.995552912|0.0|0.693952122|-17.94949454|57.94025396|-14.82682786|42.68833949|456.8935699|-533.7658031000001|1393.156794|0.306047878|9.717148607|0.733606015|4598.027604999999|157.331845|-274.3961469|0.018316536|370.5811396|9.416090047|1.0|1.0|1.0|1.0|3.22|2.95|0.19|19.0|-6.89|6.61|0.0|93.05|1.0|22.0|3.0|-5.35|326.44|0.0|0.0|1.0|6.65e-07|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|3.5169|-1633.443791|544.22|0.5017|352.54|425.74|0.7034600000000001|0.5017|-0.1970599999999999|0.02415856|-1633.348356|8.0458|8.0458
13_a47|0.0|1|2.920663104|6.605297921|0|0.0|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|1.5940801480000002|10.9452934|0.038682232|1|-0.000211465|-0.108780879|2|0.030290722|0.065869272|0.8582665429999999|0.626280497|0.781675563|-0.081148294|0.244975411|-41.79730418|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|-0.032468557|4.705524762|0.0|0.688261242|-21.52866736|57.38622954|-16.72368034|50.9329486|402.6200617|-635.4998528|669.2729199|0.311738758|13.33103985|0.8939678120000001|4542.479565|160.5682509|-327.3288841|0.023284817|359.12161539999994|11.99338291|1.0|1.0|1.0|1.0|2.9|1.75|0.06|21.0|-7.9|4.06|0.0|91.59|1.0|24.0|4.0|-6.0|319.34|0.0|1.0|1.0|5.79e-05|0.0|1.26e-08|4.04e-06|-0.05465|4.0302|2.7|4.0302|-1067.820961|542.62|0.3382|307.63|404.73|0.67466|0.3382|-0.22065|0.03639189|-1067.71601|7.8|7.8
15_a4|0.0|0|0.0|7.535296702|1|1.956386054|-0.001986535|5.4161004020000005|-0.061469545|1|0.044357639|0.0432718859999999|0.0|10.94611612|0.022446689|1|0.00918585|0.097046535|1|0.095534883|0.036363636|0.8347553529999999|0.509447294|0.867716376|-0.062151785|0.2517542889999999|-29.80513879|-35.36161572|5.223809291|12.70877085|0.132283624|-0.030724393|2.505098786|86.01453643|0.8438913020000001|-14.29317436|40.03406565|-14.73400655|35.02894809|416.1168833|-530.4242358|1495.715718|0.156108698|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|0.009743323|324.5687005|4.672449937|1.0|0.0|1.0|0.0|3.28|3.01|0.11|17.0|-6.09|4.09|0.0|85.06|1.0|22.0|3.0|-5.6|291.32|0.0|1.0|1.0|0.000152|0.0|8.070000000000001e-07|0.000235|-0.03539|4.5048|3.8|4.2148|-958.270023|512.65|0.1996|275.22|396.58|0.56413|0.0969999999999999|-0.2091199999999999|0.018092091|-958.195344|6757.0|6757.0
17b_a25|0.0|0|0.0|6.842683282|0|1.785120622|-0.004368141|4.727387819|-0.002108117|2|0.042843137|-0.026412432|1.968416259|10.93106294|0.016982601|1|0.005244553|-0.044260194|2|0.068812225|0.029728702|0.838260077|0.636746066|0.882170399|-0.068207754|0.410780725|-51.71860811|-60.19950116|12.04068508|99.61874923|0.1178296009999999|-0.029249891|9.129863339|87.61586206|0.724866184|-39.21569422|73.52844745|-22.17876359|63.75929319|668.9067217|-1264.189524|2514.295488|0.275133816|18.52147096|0.909403632|6674.061446|208.6205329|-958.573164|0.0175785369999999|832.226697|13.32894629|1.0|1.0|1.0|1.0|3.56|3.25|0.11|27.0|-10.04|4.88|0.0|135.78|0.0|35.0|5.0|-6.53|458.51|0.0|0.0|1.0|4.75e-06|0.0|9.08e-11|4.16e-08|-0.05531|5.4236|5.89|3961.0|-1483.873254|781.08|0.4635|228.6|654.18|0.6594800000000001|0.1741|-0.21939|0.04272963|-1483.630939|6.9957|6.9957
12ax_a36|0.0|0|3.429529478|7.412764017000001|2|0.0|-0.007681676|5.351858133|-0.040458296|2|0.043383838|0.075802407|0.0|10.958822|-0.034663063|1|-0.00097037|0.128253871|1|-0.0394369539999999|-0.056676035|0.892249657|0.771220556|0.846837721|-0.073739612|0.375647684|-49.32384393|-72.11700812|12.79462904|36.17982162|0.153162279|-0.038813619|8.558226304|1.236876307|0.7648530440000001|-32.99232962|84.58859134|-25.96212292|62.11847297|566.4430628|-1298.106146|2471.295987|0.235146956|14.78635841|0.955040697|6741.969187999999|157.28794140000002|-868.2929481000001|0.018645135|661.6709012|12.47158322|1.0|0.0|1.0|0.0|4.74|0.0|0.14|17.0|-7.76|3.99|0.0|133.77|1.0|31.0|4.0|-6.26|450.32|0.0|1.0|1.0|8.27e-06|0.0|1.74e-08|7.83e-06|-0.05596|5.2372|4.42|3.8889|-2152.130959|699.67|0.5236|236.74|552.0|0.69348|0.4167|-0.21324|0.03044421|-2151.971761|7.9208|7.9208
19l_a38|0.0|0|3.280796643|7.412764017000001|2|0.0|-0.007360265|5.351858133|-0.10490608|2|0.04391253|0.103904811|0.0|10.94917392|-0.032264281|1|0.000347207|0.217841852|1|-0.032569307|-0.053823023|0.89459881|0.700181525|0.799611189|-0.079681862|0.51306986|-51.6277901|-65.35669452|14.19254029|133.9992534|0.200388811|-0.037359603|9.195687319|19.55998015|0.7374102309999999|-33.45088372|79.04689476|-24.20618316|65.82033039|518.0872716|-1307.13389|2934.313773|0.262589769|11.52660233|0.754730276|6705.993411|170.13821069999997|-846.9234048000001|0.021129331|696.3887025|13.69020024|1.0|0.0|1.0|1.0|4.94|2.7|0.12|17.0|-7.28|4.03|0.0|135.78|1.0|32.0|4.0|-6.39|427.48|0.0|0.0|1.0|1.15e-05|0.0|5.27e-08|2.25e-05|-0.0603299999999999|3.6709|4.08|3354.0|-1409.5865199999998|660.04|0.2883|337.75|502.31|0.7044|0.0233|-0.2001|0.02856649|-1409.37001|7.8633|7.8633
8k_a46|-3.737070812|0|0.0|7.727094485|1|2.105349622|-0.006208399|5.533389489|-0.380857136|2|0.038616352|-0.061030265|0.0|10.31928125|-0.038125|1|0.002202734|-0.1017929319999999|2|0.095179795|-0.051289238|0.8341090329999999|0.687020939|0.7381768390000001|-0.08638304|0.400181795|-61.98124174|-61.95565276|6.774333772|104.0919365|0.261823161|-0.033099828|4.860695117|19.34993627|0.8265691140000001|-44.4725532|70.036452|-23.74966689|68.75557551|529.6539372999999|-1424.980013|2328.360804|0.173430886|15.94634031|0.975803904|7352.280688|124.4394929|-1022.446432|0.0112621819999999|865.6610153999999|8.080799245|1.0|0.0|1.0|1.0|3.94|2.82|0.24|23.0|-8.66|2.94|0.0|132.47|1.0|34.0|6.0|-6.75|474.58|0.0|0.0|0.0|1.82e-06|0.0|2.17e-09|1.03e-06|-0.0398699999999999|5.0379|7.63|4.1034|-1845.304274|742.04|0.1354|246.1|642.39|0.5577300000000001|0.1166|-0.20954|0.04718819|-1845.037411|6.8327|6.8327
7c_a8|0.0|0|3.17138259|7.05012252|0|1.4416758790000002|-0.007509694|4.844187086|-0.025233184|1|0.043533333|0.0493777859999999|0.0|10.94670214|-0.118915929|1|0.004301963|0.079425146|1|0.0092411059999999|-0.196826366|0.795846675|0.6881348629999999|0.848923958|-0.080277893|0.292274414|-50.34151168|-56.2991566|19.18974586|49.43944876|0.151076042|-0.03366688|12.03370912|75.43825735|0.626902145|-31.56868845|76.40286308|-21.11218373|69.53125754|532.3522286|-1013.384819|2162.326414|0.373097855|15.18314943|0.971698707|6013.168519|233.9661552|-635.4840877|0.032058696|572.8089095|20.10370648|0.0|1.0|0.0|1.0|3.44|3.1|0.09|23.0|-7.76|4.22|0.0|112.76|1.0|30.0|5.0|-6.34|398.41|0.0|0.0|0.0|1e-05|0.0|1.73e-08|6.91e-06|-0.07472|4.6061|5.01|3.1406|-1331.8206369999998|662.05|275.0|269.17|579.97|0.70321|0.1779|-0.20658|0.02732536|-1331.625743|4.7307|4.7307
4p_a46|0.0|0|0.0|7.825245291|1|2.102855253|-0.004413243|5.587248657999999|-0.038295755|0|0.046533816|-0.164311513|0.0|10.93681929|-0.120823841|1|0.004453195|-0.251219946|0|-0.078703563|-0.1623103719999999|0.7911509609999999|0.751334374|0.905966489|-0.0997229069999999|0.3352802039999999|-56.55658053|-47.22779946|4.195717966|175.10295019999998|0.094033511|-0.029978645|2.379548177|0.0|0.87420565|-32.07534663|51.05047787|-17.00200781|60.7522985|513.8073925|-850.1003902999998|2219.4587530000003|0.12579435|10.10955243|0.734640605|5167.091582|71.34266847|-482.1236438|0.006740305|585.8536976|3.822678404|1.0|0.0|1.0|0.0|3.89|3.2|0.3|17.0|-7.05|4.85|0.0|107.89|1.0|27.0|3.0|-5.09|357.45|0.0|1.0|1.0|1.59e-06|0.0|8.95e-08|3.2e-05|-0.0393|5.4796|4.89|3.9958|-1129.65844|598.19|0.2363|226.26|537.47|0.70138|0.0763|-0.20749|0.03979459|-1129.4459470000002|6.4672|6.4672
7f_a10|0.0|0|0.0|7.535296702|1|1.924772416|-0.011104817|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.309622111|2|-0.009545801|-0.137271684|0.8499946070000001|0.5209683970000001|0.931773786|-0.064238302|0.7359022890000001|-35.78096407|-53.02456669|4.441786155|15.96885516|0.068226214|-0.03645808|2.474090768|0.3440879|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|519.0013298|-954.4422004|2375.702381|0.178213448|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|0.012813716|527.8079877|7.137285626000001|1.0|0.0|1.0|1.0|3.37|2.97|0.23|21.0|-8.13|5.07|0.0|106.77|1.0|30.0|7.0|-5.47|410.39|1.0|0.0|0.0|2.9e-06|0.0|7.38e-09|3.03e-06|-0.0613|5.7757|4.93|3.6256|-1442.216293|597.28|348.0|214.67|426.07|0.6833600000000001|0.0191|-0.2175699999999999|0.01616879|-1442.058773|6.8508|6.8508
3g_a32|0.0|1|3.542426304|7.78113851|0|0.0|-0.006258272|5.733341277|-0.072619634|0|0.05052381|-0.058985916|2.2144733530000003|10.31100273|-0.125170068|3|0.002565215|-0.105402305|0|-0.1015732219999999|-0.1719626169999999|0.802214256|0.786074011|0.887695945|-0.070213101|0.273439311|-38.9071564|-54.47722347|6.647498326|42.56199385|0.112304055|-0.030429702|3.683575459|0.0|0.8007401590000001|-21.55960626|60.55421302|-16.86199774|45.55465473|491.89858160000006|-708.2039051|1886.244271|0.199259841|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|0.01096673|475.3634141|6.076989555|1.0|0.0|1.0|1.0|3.43|3.44|0.28|19.0|-7.29|7.02|0.0|102.55|1.0|24.0|3.0|-4.9|354.49|0.0|0.0|1.0|8.12e-08|0.0|5.08e-08|1.8e-05|-0.0535|3.5456|4.13|3.5456|-1712.060085|593.24|0.2859|349.68|495.4|0.70275|0.2859|-0.20065|0.02384763|-1711.919273|7.8539|7.8539
11a_a31|0.0|0|2.856083711|7.773594467000001|1|0.0|-0.02376325|5.733341277|-0.259732443|0|0.044949495|-0.087576474|0.0|10.31170041|-0.019865299|2|-0.017433557|-0.149933348|0|0.022073976|-0.030335912|0.910334509|0.819138461|0.486754956|-0.151872243|0.271818874|-76.64827023|-81.26889906|20.91187076|258.8577775|0.513245044|-0.056833284|10.55399384|71.03772901|0.735254945|-38.68354874|97.23036756|-28.68314085|97.560141|245.6599349|-975.2267888|1769.346573|0.264745055|10.5643234|0.8241360790000001|4940.657452|133.6139513|-492.1863586|0.031626337|302.14325319999995|15.96146849|0.0|0.0|0.0|1.0|3.26|2.16|0.13|16.0|-4.65|3.93|0.0|83.12|2.0|23.0|6.0|-6.51|329.33|0.0|0.0|1.0|1.5399999999999998e-05|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.97|3.8042|-1441.452616|529.63|0.2797|325.92|407.76|0.69222|0.2797|-0.20589|0.04099365|-1441.37897|6.7212|6.7212
12f_a30|0.0|0|0.0|7.412764017000001|2|0.0|-0.015345198|5.351858133|-0.274237737|2|0.041555556|0.1468972409999999|0.0|10.31162828|-0.046588557|1|-0.004395528|0.4304505939999999|1|-0.043091382|-0.071123509|0.876441789|0.593245722|0.8357464459999999|-0.090450992|0.56363596|-63.81176255|-76.85198573|11.07796031|101.2862703|0.164253554|-0.0452183279999999|7.815328055|1.45550709|0.815175332|-45.01820228|89.21786458|-31.90082427|74.88972286|589.6060704|-1690.743686|2712.844784|0.184824668|15.86072943|0.8958126809999999|7634.176316|130.3909181|-1192.793275|0.01752821|696.6414817000001|12.36587885|1.0|0.0|1.0|0.0|4.73|0.0|0.17|17.0|-7.18|4.43|0.0|133.96|1.0|34.0|8.0|-5.66|482.48|0.0|0.0|0.0|1.99e-07|0.0|6.61e-08|3.19e-05|-0.05464|5.0587|5.52|3.5298|-1988.032639|729.87|0.2166|245.09|574.31|0.68471|0.1596|-0.20422|0.03400408|-1987.848015|7.7144|7.7144
4o_a46|0.0|0|0.0|7.825245291|1|2.138144369|-0.000627744|5.587248657999999|0.042766097|1|0.043320988|-0.2363624889999999|0.0|10.93828256|-0.06855792|1|0.010144781|-0.376106593|1|-0.121466731|-0.09492635|0.8176134690000001|0.6418406720000001|0.950732618|-0.0648126359999999|0.372146122|-35.54402423|-36.03345669|5.332434441|5.821925821000001|0.049267382|-0.021901697|2.9243708|31.19780621|0.7510206490000001|-19.49276784|42.00638612|-12.01115223|40.87645867|521.3931342|-576.535307|1705.3950960000002|0.248979351|10.25486577|0.855222204|4966.476822|136.5432529|-316.1788552|0.0108913189999999|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|3.73|3.12|0.32|17.0|-7.26|4.77|0.0|103.66|1.0|26.0|3.0|-5.51|342.44|0.0|1.0|1.0|1.23e-05|0.0|5.5e-08|1.88e-05|-0.04627|4.3255|3.76|4.3255|-1070.456878|581.59|0.1598|286.64|501.08|0.6843|0.1598|-0.22909|0.02815574|-1070.276387|6.7905|6.7905
12c_a5|0.0|0|2.977832018|6.605297921|1|0.0|-0.002685954|4.59511985|0.020594766|3|0.0252713179999999|-0.086795626|0.0|10.9455378|0.0072946769999999|1|0.00586291|-0.1386392109999999|2|0.05430631|0.014673577|0.8446264459999999|0.782051277|0.841092921|-0.070873852|0.450827114|-46.62294305|-43.47195613|10.77147171|143.44655559999998|0.158907079|-0.022421317|7.085796743|13.26856229|0.583585895|-30.6699685|59.40070647|-14.74941369|57.39441476|553.2961182|-825.9671665|2045.184304|0.416414105|13.53008071|0.855075538|5877.765289|273.9296719|-543.3459436|0.024214085|735.3048881|15.92875034|0.0|1.0|1.0|1.0|3.27|2.78|0.24|23.0|-9.31|5.03|0.0|121.26|1.0|31.0|5.0|-6.79|411.5|0.0|0.0|0.0|8.159999999999999e-05|0.0|4.93e-10|2.03e-07|-0.04565|4.6671|2.06|4.0116|-1316.542713|694.24|0.1513|265.66|519.21|0.6893600000000001|105.0|-0.21128|0.02242648|-1316.305277|7.3279|7.3279
12be_a36|0.0|0|3.466734143|7.412764017000001|2|0.0|-0.009368126|5.351858133|-0.0419484829999999|2|0.043854875|0.118420241|0.0|10.95957887|0.00430921|1|0.002872872|0.19405344|1|0.132962547|0.00734728|0.858971809|0.8350231859999999|0.798015877|-0.0780531429999999|0.330453338|-54.15309606|-75.59805505|23.42501577|63.31681179|0.201984123|-0.031937334|16.25222352|0.0|0.5660743979999999|-37.57129686|99.62604537|-22.15805062|77.57811183|553.6616295|-1285.166936|2552.721046|0.433925602|16.14074295|0.839796323|6592.168374|301.05661160000005|-891.645944|0.034632557|766.4854363|24.02799032|1.0|0.0|1.0|1.0|4.96|0.0|0.21|17.0|-6.79|2.83|0.0|136.74|1.0|33.0|6.0|-7.13|441.49|0.0|0.0|0.0|7.75e-05|1.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|2.68|3.3487|-1462.0007349999998|739.48|0.7034|237.59|594.44|0.70465|0.0018|-0.18969|0.03245204|-1461.747501|7.3565|7.3565
37_a18|0.0|0|0.0|7.03438793|2|0.0|-0.005351023|4.844187086|-0.018808538|1|0.036746032|-0.018268775|0.0|10.94702064|-0.011713125|0|0.003512954|-0.0276034839999999|0|0.020848396|-0.020149364|0.761336899|0.699483099|0.831783747|-0.068500679|0.385121249|-50.09028298|-54.7389628|6.653112344|12.63119843|0.168216253|-0.0286221589999999|4.865006968|60.1335413|0.7648766029999999|-36.62790634|65.15554136|-20.92960342|56.74339533|608.2316837999999|-1423.213033|1571.7484060000002|0.2351233969999999|18.49074823|0.954530133|7035.839448000001|171.9311063|-1040.70711|0.0142451319999999|1056.535856|10.41657856|0.0|1.0|1.0|1.0|4.31|0.0|0.3|18.0|-8.82|3.68|1.0|151.14|1.0|36.0|3.0|-6.14|480.6|0.0|1.0|0.0|2.08e-06|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|-1532.997117|794.5|499.0|385.91|673.45|0.69305|499.0|-0.18119|0.02274574|-1532.622404|7.4559|7.4559
6c_a31|0.0|0|3.423005244|7.78113851|1|0.0|-0.015192833|5.733341277|-0.151732713|0|0.038901235|0.137523742|0.0|10.31169965|-0.107687565|2|-0.00668344|0.2301743489999999|0|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|0.641197273|-0.120905075|0.138124296|-76.54198229|-79.97295595|20.09112958|163.6316745|0.358802727|-0.044739967|12.71919216|105.7632176|0.7653239190000001|-48.45681657|93.4208388|-28.32375523|96.63311186|405.9259734|-1359.540251|2357.829685|0.234676081|14.63492011|0.8061548709999999|6283.091868|148.5675636|-860.6909647|0.0212421629999999|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|3.67|3.13|0.14|22.0|-7.72|5.58|0.0|114.5|1.0|30.0|5.0|-6.27|418.47|0.0|0.0|1.0|8.179999999999999e-07|0.0|1.89e-08|7.9e-06|-0.0581799999999999|3.2974|5.08|3.2974|-1691.984862|667.01|0.5028|376.01|524.56|0.7014699999999999|0.5028|-0.19169|0.03620884|-1691.794585|6.4685|6.4685
