molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|AATSC1are|BCUTi-1|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
SB431542_a8|0.0|1|0|0|3.172627551|1|7.535296702|1|1.4114120369999998|-0.014434378|5.4161004020000005|1|0.096884952|-0.0075336219999999|10.94951956|0.156874293|0.055198015|-0.494976661|0.76592324|0.229470029|-0.072891515|0.8220300859999999|0.7318727540000001|0|0.5653298489999999|-0.128342313|-0.124595991|-74.57768059|20.78806656|260.1744351|-0.048754953|-44.6389196|89.26670319|-45.98111161|-29.18257067|97.60813043|2801.428659|338.38158389999995|-1342.398251|-17.46740332|0.239171941|7.360028263999999|14.04829994|38.35632812|0.025179219|-312.2404091|1764.391093|529.053307|0.0|0.0|1.0|0.0|2.0|2.75|0.05|3.13|1.9|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|5.0|-7.04|0.0|0.0|2.58|16.0|7.28e-05|0.0292|2.4|0.0|6.96e-05|||||||||||||||4.1019|4.1019
12ba_a36|0.0|1|0|0|3.389685532|0|7.412764017000001|2|0.0|-0.0075620109999999|5.351858133|2|0.087201747|-0.002123045|10.9478512|0.159880159|-0.091676619|-0.410941182|0.844641715|0.041478447|-0.0202572689999999|0.890675195|0.796093405|0|0.849738126|-0.083210415|-0.108410153|-73.03464847|16.57882744|101.229662|-0.037526591|-49.20258616|16.1479891|-37.76553687|-25.28122447|72.63670824|3035.390784|572.4586103999999|-1314.6236720000002|-17.03166444|0.293104216|7.409667253999999|14.59456478|35.76372225|0.023797439|-278.7665262|1859.713557|688.1986357999999|1.0|0.0|1.0|0.0|2.0|0.0|0.12|2.79|0.74|1.0|0.0|133.18|0.0|5.0|-4.77|33.0|6.0|-7.04|0.0|0.0|1.57|0.0072599999999999|5.65e-05|0.0244|2.67|0.0|8.240000000000001e-05|2.79|-1417.454721|687.23|411.71|547.82|0.70432|-1417.187763|0.0009|-0.12587|3.1996|-0.21033|0.02839417|-1417.249741|4.5448|7.6778|7.6778
14g_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.0793867980000003|-0.014609495|5.351858133|2|0.058422864|-0.002390707|10.3132174|0.179219801|-0.0962526|-0.648987099|0.598213287|0.010202051|-0.044895912|0.854683662|0.575188253|1|0.907334473|-0.072819606|-0.096288005|-68.52397802|13.05300369|65.94601775|-0.041536002|-48.76552945|1.5679977319999998|-36.87984398|-29.55936307|64.87554405|3400.464046|645.7104105000001|-1507.527516|-21.03611074|0.219684185|8.788027188|16.32997765|37.88128151|0.020564836|-398.9771038|1931.945357|676.4530574|0.0|0.0|0.0|1.0|1.0|3.79|0.09|3.97|3.04|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|8.0|-5.94|0.0|0.0|4.35|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|5.57e-06|5.17|-2042.1835260000005|730.13|334.71|583.38|0.56658|-2041.934312|0.3478|-0.1519|7.2913|-0.23201|0.0221162|-2042.000034|10245.0|8.0|8.0
3g_a32|0.0|1|1|1|3.542426304|0|7.78113851|0|0.0|-0.006258272|5.733341277|0|-0.058985916|0.001276735|10.31100273|-0.105402305|-0.074808287|-0.563371932|0.833981748|-0.1015732219999999|-0.1719626169999999|0.802214256|0.786074011|1|0.887695945|-0.070213101|-0.098311343|-54.47722347|6.647498326|62.23099889|-0.030429702|-30.18744099|0.0|-21.55960626|-16.86199774|45.55465473|2271.746759|491.89858160000006|-708.2039051|-9.343731735|0.199259841|5.917878616|10.70834299|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|1.0|0.0|1.0|1.0|1.0|3.44|0.28|7.02|2.18|2.0|0.0|102.55|0.0|3.0|-7.09|24.0|3.0|-4.9|0.0|1.0|4.61|2.88e-05|2.58e-06|0.000915|5.02|0.0|1.8e-05|4.13|-1712.060085|593.24|349.68|495.4|0.70275|-1711.865318|0.2859|-0.14715|3.3082|-0.20065|0.02384763|-1711.919273|5.5816|7.8539|7.8539
34_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.883479676|-0.004157676|4.727387819|3|-0.094313757|0.003530307|10.98214103|-0.208989427|-0.1430639269999999|-0.2829549719999999|0.62974551|0.046668352|0.128336294|0.89234354|0.609110565|1|0.8260556609999999|-0.061957581|-0.090141168|-49.91779281|10.92238452|96.32577107|-0.029348287|-27.64315244|0.0|-19.00022922|-16.25230464|45.23285281|2371.236125|457.4477611|-698.8490993|-9.000096143|0.346006784|7.066583143|12.96364153|24.85087647|0.023023142|-170.55473480000003|1068.587688|439.9906467|1.0|1.0|1.0|1.0|1.0|3.0|0.16|3.34|1.75|0.0|0.0|99.09|0.0|4.0|-3.57|26.0|5.0|-6.66|1.0|1.0|3.02|0.0929|0.000125|0.0436|2.49|0.0|1.17e-05|2.41|-1162.4815230000002|585.79|318.79|436.88|0.69314|-1162.283641|0.1718|-0.16086|4.4605|-0.21536|0.03084502|-1162.33788|6.2235|8.7|8.7
4_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.156628874|-0.001234337|5.4161004020000005|2|-0.0214610589999999|0.011760626|10.92992837|-0.035166634|-0.048056862|-0.157959343|0.646069495|-0.168712277|-0.063012715|0.8306695270000001|0.636572383|1|0.933276024|-0.049768752|-0.06873731|-35.41518716|4.4155367960000005|34.37786704|-0.0255766729999999|-18.24679326|42.42341622|-13.21145879|-13.17774406|30.05764711|2221.6122010000004|480.8472306|-566.6429946000001|-6.78950447|0.2062820269999999|5.326452915|8.855289118|16.60255217|0.010586293|-302.661743|713.9097433|462.1867149|1.0|1.0|1.0|1.0|0.0|3.09|0.19|4.52|2.66|1.0|0.0|100.08|0.0|2.0|-4.12|25.0|3.0|-5.79|1.0|1.0|3.64|0.0248|2.69e-05|0.00877|3.52|0.0|8.85e-06|3.24|-1029.960398|566.84|307.95|394.06|0.6010800000000001|-1029.763465|67.0|-0.1696599999999999|2.6814|-0.21831|0.02323788|-1029.813844|3.1195|7.1079|7.1079
14ad_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.3437482860000003|-0.00790478|5.351858133|2|0.118047355|0.008996289|10.31321689|0.2086248289999999|-0.143336826|-0.376350719|0.7763406840000001|0.165157698|-0.050707765|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.059168372|-0.085840335|-61.35364811|24.18091285|80.67170209999999|-0.029653934|-43.85199724|114.237062|-30.226481300000003|-21.19489662|66.47100256|3209.330728|634.0697778|-1165.7193140000002|-15.14887177|0.424119041|8.661363236|16.34071148|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|0.0|0.0|1.0|1.0|1.0|3.49|0.12|3.48|2.42|2.0|1.0|133.27|0.0|7.0|-5.8|34.0|6.0|-6.68|0.0|0.0|3.39|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|1.17e-05|2.99|-1858.957788|747.83|366.09|618.01|0.6956600000000001|-1858.668058|0.4106|-0.13734|5.2331|-0.20659|0.01481488|-1858.733603|6.7584|8.3595|8.3595
15_a47|0.0|1|1|1|2.9226792460000004|0|6.605297921|0|0.0|-0.00516949|4.59511985|2|-0.130885389|-0.0026314909999999|10.9497222|-0.299654464|-0.007670908|-0.332654104|0.644280611|-0.131424138|0.081171071|0.897881853|0.614613723|1|0.791753677|-0.084413593|-0.0904066519999999|-48.36220049|8.917011222000001|111.3994409|-0.033307714|-25.87091101|0.0|-24.15592798|-17.81765281|54.07328082|2327.320914|423.5412927|-677.0708068|-9.531388265|0.288369895|6.984778596|13.37174753|25.03780079|0.021370407|-226.4191275|951.4364299|383.4213189|1.0|1.0|1.0|1.0|2.0|2.1|0.06|4.69|2.83|2.0|0.0|96.6|0.0|3.0|-4.89|25.0|4.0|-5.76|0.0|1.0|3.74|0.00455|1.41e-05|0.00499|3.8|0.0|1.14e-06|3.33|-1527.4104|552.16|305.43|419.75|0.68008|-1527.265523|0.0759|-0.16762|2.2271|-0.2268|0.03425526|-1527.316555|3.7709|7.8|7.8
3m_a32|0.0|1|1|1|3.575728458|0|7.773594467000001|0|0.0|-0.006290106|5.733341277|0|-0.0370712179999999|-0.000514191|10.31100268|-0.065422345|-0.04918838|-0.49476131|0.6943636479999999|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|-56.15082133|8.029854976000001|120.7751424|-0.027127559|-33.57626169|0.0|-30.25923462|-16.22134838|58.63348955|2588.590536|477.1904954|-729.9606772999999|-9.699808932|0.325531778|7.0752395770000005|13.31775015|24.05057475|0.018412178|-208.6520032|1082.275864|554.9424306|1.0|0.0|1.0|1.0|1.0|2.93|0.3|7.02|1.74|2.0|0.0|110.36|0.0|3.0|-5.94|27.0|4.0|-6.17|0.0|1.0|4.12|0.000449|1.39e-05|0.00547|3.57|0.0|1.65e-05|5.1|-1863.502681|641.52|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|7.6383|7.6383
12ag_a36|0.0|1|0|0|3.408828027|0|7.412764017000001|2|0.0|-0.008085448|5.351858133|2|0.063109409|-0.002526241|10.96052849|0.135431487|-0.101303149|-0.445549431|0.724208473|0.124298337|-0.0861053359999999|0.8910146309999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|-68.21579593|12.70005599|159.6746787|-0.038937089|-43.02381535|0.0|-32.81436052|-24.55768654|64.72839664|2773.9654530000003|471.0269757|-1227.884327|-15.48857353|0.2411026289999999|7.849377942|15.13240062|32.35969377|0.019328689|-326.5740008|1617.984688|595.8790650000001|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.13|2.4|1.0|0.0|123.71|0.0|5.0|-3.89|30.0|5.0|-6.76|1.0|0.0|2.15|0.0515|6.96e-05|0.0278|2.78|0.0|5.58e-05|3.41|-1332.185403|658.68|334.04|507.72|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|5.4459|-0.20713|0.03415856|-1332.003616|7.5405|7.7696|7.7696
4d_a49|0.0|0|0|0|0.0|1|7.535296702|1|2.097463308|-0.006135653|5.4161004020000005|2|-0.090862681|0.000607064|10.92777282|-0.151004418|0.000511959|-0.417231241|0.7745859279999999|-0.008564167|0.023137464|0.834151595|0.749565191|1|0.752634646|-0.089942837|-0.085966608|-52.95392476|8.392883773|152.3727245|-0.0281044679999999|-32.61868996|57.16412513|-34.12740785|-17.31186002|63.79609555|2658.242991|463.6097566000001|-900.2167208999999|-10.66380249|0.3452719489999999|7.998287218|15.09148245|26.44129877|0.022019681|-190.6195379|1374.947536|641.1445234|0.0|1.0|1.0|1.0|2.0|2.68|0.22|3.16|1.25|1.0|0.0|115.63|0.0|6.0|-3.13|30.0|5.0|-7.7|0.0|1.0|2.27|296.0|0.0004509999999999|0.18|1.45|0.0|1.05e-05|2.99|-1293.333712|668.09|325.87|495.7|0.6782100000000001|-1293.049085|0.0879|-0.15888|4.3005|-0.2219699999999999|0.0395418|-1293.107454|5.5765|7.7447|7.7447
11_a15|0.0|0|0|0|0.0|0|0.0|1|0.0|-0.0064953419999999|0.0|3|-0.036023137|0.001806571|10.95979791|-0.056500144|-0.173728081|-0.363940085|0.843715005|0.0234789439999999|0.0432314409999999|0.76664841|0.796300317|0|0.8945381259999999|-0.064429158|-0.0974577669999999|-66.78526188|12.69062406|72.27026771|-0.033606127|-45.76619542|0.0|-30.25595097|-23.02940065|56.84224275|3022.859488|613.0036107000001|-1335.705238|-15.7814467|0.260684316|6.233494755|11.76226306|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.25|0.07|4.33|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|4.0|-5.26|0.0|0.0|4.62|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|5.7e-07|5.04|-1450.740771|739.57|418.94|568.22|0.70577|-1450.39211|0.0011|-0.12134|812.0|-0.16011|0.03503399|-1450.457814|1.3581|6.1314|6.1314
16b_a23|0.0|0|1|1|0.0|2|7.423568444|1|3.418247774|-0.005139233|5.351858133|3|0.054655144|0.0116350769999999|10.31321583|0.099244509|-0.123524943|-0.401493392|0.75524548|0.14319927|-0.09063701|0.830577373|0.711576167|1|0.928579764|-0.050637391|-0.07920267|-58.69232154|13.79443768|52.92522904|-0.031407956|-43.49333918|100.0262487|-27.80700713|-23.2745413|51.31875369|3370.826124|688.1144512|-1349.923395|-17.24735864|0.261023|9.472884487|18.46592377|31.49562341|0.018384316|-354.1828792|1826.746158|896.9989312000001|1.0|0.0|1.0|0.0|1.0|0.0|0.07|3.02|3.14|2.0|1.0|146.03|0.0|6.0|-6.19|36.0|4.0|-6.3|0.0|0.0|2.9|0.000314|2.16e-06|0.00106|4.21|0.0|2.26e-05|4.24|-1877.655481|772.84|772.92|607.92|0.95419|-1877.270284|0.3456|-0.13741|9.2317|-0.21093|0.03978022|-1877.335869|14.8849|7.0191|7.0191
4_a47|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.008204735|0.0|2|-0.158636969|-0.007295208|10.93671044|-0.247195952|-0.017555555|-0.462831711|0.893350891|-0.095209424|0.019305509|0.84420422|0.8124901999999999|1|0.874200878|-0.07804769|-0.092556319|-50.35610033|4.22896799|68.44214684|-0.03525955|-27.39669054|0.0|-23.10213311|-19.18327632|46.69151766|2306.463316|475.6168721|-805.6976052|-10.43683449|0.193395607|6.468023748999999|10.818777699999998|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|1.0|1.0|1.0|2.0|3.01|0.05|4.83|3.1|2.0|0.0|106.52|0.0|3.0|-5.92|26.0|3.0|-4.99|0.0|1.0|4.32|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|0.0|5.81e-07|4.44|-1509.453558|576.9|332.4|432.89|0.69157|-1509.262887|0.2221|-0.1547|4.2607|-0.21076|0.03342033|-1509.3147789999998|5.4892|7.5|7.5
27_a47|0.0|0|1|1|0.0|1|6.842683282|1|2.041063341|-0.003631596|4.727387819|3|-0.067535989|0.001861676|10.95005714|-0.137440913|-0.077485193|-0.280944221|0.6636125860000001|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|1|0.846469886|-0.0630454209999999|-0.079484997|-50.87821306|10.56549582|98.27436776|-0.028494622|-32.56705871|3.180329084|-25.8313393|-18.2393594|50.9207639|2804.020752|541.8239522999999|-966.6860481|-11.67498331|0.299267237|7.083168776|13.50334344|26.02898047|0.018969968|-256.9774086|1379.535965|682.9868225|1.0|1.0|1.0|1.0|2.0|3.52|0.26|4.18|3.11|2.0|0.0|125.17|0.0|5.0|-4.81|31.0|5.0|-6.34|0.0|1.0|3.91|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|6.55e-07|2.97|-1778.1049670000002|673.27|325.21|517.82|0.69381|-1777.830739|0.1839|-0.1578|4.0365|-0.21594|0.02633483|-1777.891054|5.2214|5.6|5.6
47g_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.005817448|4.844187086|0|-0.048472184|0.0036509859999999|10.94702253|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|-0.009917608|-0.014370598|0.780474694|0.745431271|0|0.834424154|-0.065225536|-0.08547236|-72.53379954|11.37505183|140.5114492|-0.029212072|-61.55384106|47.07867403|-46.97287277|-24.79003275|66.72693367|3367.0578530000003|708.1114197|-1958.412588|-21.03738872|0.268129223|10.33698377|20.32265524|33.87214455|0.016259076|-393.5416883|2675.8994190000003|1347.416568|1.0|1.0|1.0|1.0|2.0|0.0|0.34|3.22|2.79|3.0|2.0|164.47|1.0|13.0|-6.11|40.0|4.0|-6.4|0.0|0.0|2.83|0.000421|3.01e-06|0.00163|4.52|1.0|3.27e-07|8.13|-1743.375845|905.71|400.4|874.26|0.69828|-1742.7686640000002|0.5955|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|8.0458|8.0458
12aw_a36|0.0|1|0|0|3.28940051|0|7.412764017000001|2|0.0|-0.008293935|5.351858133|2|0.066435701|-0.006877664|10.96021804|0.169961228|-0.098027247|-0.4191703539999999|0.653741315|-0.022464907|-0.056676035|0.892249657|0.632625562|0|0.706174871|-0.088516379|-0.114701005|-73.52224315|14.76755422|188.3390873|-0.041292362|-47.12705211|1.343623915|-36.36860892|-26.46800754|71.5057033|2901.451841|452.6513136|-1323.400377|-16.96573876|0.250947713|7.545677222999999|14.32425315|35.33532702|0.02161528|-319.2802512|1766.7663510000002|593.6088758|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.55|2.78|1.0|0.0|123.67|0.0|5.0|-3.99|31.0|6.0|-6.8|1.0|0.0|2.44|0.0424|4.81e-05|0.0201|2.88|0.0|3.17e-05|3.66|-1431.404673|666.09|319.85|507.71|0.69109|-1431.180191|0.3892|-0.15688|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|8.0458|8.0458
9i_a24|0.0|1|0|0|2.9199957480000003|1|7.153833802|0|1.865102513|-0.005148312|5.209486153|2|-0.076024544|0.004814196|10.96661275|-0.140841749|-0.1818753839999999|-0.32068769|0.783500303|0.139004845|-0.0106944439999999|0.898194715|0.73094562|0|0.8260893640000001|-0.064657333|-0.069812876|-33.00219474|11.87389334|82.21166337|-0.024639839|-15.60091656|1.634015079|-14.44881966|-11.64783344|42.43894111|2061.729154|390.5119445|-396.0263368|-5.506205845|0.500761711|5.946747117|11.18382556|23.33121014|0.038195951|0.720157264|793.2611447|295.8603625|1.0|1.0|1.0|1.0|1.0|1.36|0.0|2.42|0.67|0.0|0.0|82.17|0.0|3.0|-2.6|22.0|4.0|-7.01|1.0|0.0|1.73|716.0|0.000791|228.0|1.48|0.0|0.000258|1.13|-945.286637|501.48|299.06|363.15|0.6755800000000001|-945.174716|0.0029|-0.17204|7.1135|-0.21943|0.0239838|-945.222448|9.2818|7.0555|7.0555
6_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.0|-0.008934536|4.727387819|2|-0.025021661|-0.007540435|10.3116226|-0.0445675709999999|0.020589494|-0.594308852|0.881253042|-0.155862559|0.055002252|0.8632654590000001|0.773152968|1|0.783322023|-0.1042506469999999|-0.098669224|-49.23401228|5.449560482000001|108.118071|-0.037726468|-24.56680878|77.06094911|-25.95647951|-18.8247694|57.46859326|2196.107822|390.8623623|-640.0421597|-9.393191593|0.19718501|5.498222293|8.982311462|23.4484528|0.0150025189999999|-302.19751|797.2473951000001|353.7528308|1.0|1.0|1.0|1.0|1.0|2.65|0.0|4.96|2.11|1.0|0.0|95.5|0.0|2.0|-5.44|23.0|3.0|-5.68|0.0|1.0|3.63|0.00124|1.34e-05|0.00455|3.79|0.0|1.11e-05|3.09|-1731.735113|524.88|365.05|366.93|0.69323|-1731.602363|129.0|-0.1465|2.8131|-0.21179|0.03079258|-1731.6508010000002|3.7185|5.7501|5.7501
8_a47|0.0|0|0|0|0.0|0|7.252053952000001|0|0.0|-0.007835945|5.476463552|2|-0.087101663|-0.008756|10.93671024|-0.177626636|-0.00158075|-0.4497577479999999|0.686795267|-0.035681436|-0.223459904|0.842571655|0.659210804|1|0.8497568740000001|-0.075955381|-0.091482011|-53.11155658|5.043798869|87.2263982|-0.035797309|-30.83488674|0.0|-25.60148752|-20.78278301|49.14108595|2621.772106|493.3419136|-956.0080185|-12.06582525|0.180297967|6.492934319|11.08581716|25.35407034|0.012935553|-371.2177396|1166.287236|559.4973856|1.0|1.0|1.0|1.0|2.0|3.21|0.13|5.67|3.9|2.0|0.0|113.97|0.0|4.0|-6.59|29.0|4.0|-4.79|0.0|1.0|5.03|0.000104|6.490000000000001e-07|0.000263|5.61|0.0|2.28e-07|4.91|-1686.068471|621.06|337.87|433.38|0.6877800000000001|-1685.8518170000002|0.2249|-0.15357|3585.0|-0.2085199999999999|0.03283575|-1685.908004|4.6281|7.3|7.3
22_a47|0.0|0|1|1|0.0|1|6.86171134|0|1.202720059|-0.010579222|4.727387819|2|-0.029311184|-0.006808306|10.95023117|-0.077468004|-0.1049885469999999|-0.538310301|0.612295986|-0.077787113|0.004104478|0.890264057|0.591185263|1|0.698649132|-0.080744803|-0.089280419|-52.67991531|13.07198749|177.81209280000002|-0.031744149|-31.08378631|54.21581266|-28.11203407|-18.73063655|60.71546178|2692.510471|412.2379505|-842.8786448999999|-11.05201291|0.390313552|6.9553262170000005|12.91589555|30.72175314|0.031534452|-129.440987|1382.478891|482.9384172|0.0|1.0|1.0|1.0|2.0|3.16|0.1|3.07|2.97|1.0|0.0|104.64|0.0|5.0|-4.44|29.0|6.0|-6.58|0.0|1.0|3.41|0.0142|4.16e-05|0.0164|3.0|0.0|8.11e-06|4.4|-1375.05033|605.12|308.65|466.95|0.68312|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|0.02840507|-1374.914437|5.7009|9.0|9.0
3_a27|0.0|0|0|0|0.0|2|6.605297921|0|3.127072625|-0.00648099|4.59511985|2|-0.172132163|0.009082086|10.93782973|-0.296039263|-0.1984716939999999|-0.479874452|0.640545265|0.136381755|0.038685745|0.8759548629999999|0.610158103|1|0.862115922|-0.06145119|-0.086153958|-44.61323499|9.960129259|71.40072181|-0.032307734|-23.10213938|57.97805043|-16.47810502|-16.72996312|41.78149261|2294.213272|446.4308003|-669.1985248999999|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|1.0|0.0|0.0|1.0|0.0|3.11|0.05|2.8|2.18|0.0|0.0|97.71|0.0|3.0|-3.7|25.0|4.0|-6.41|1.0|1.0|2.74|0.0658|0.000103|0.0339|2.67|0.0|0.000423|4.92|-1081.905135|547.92|312.93|425.72|0.6734600000000001|-1081.744053|0.2208|-0.16457|2.7811|-0.21969|0.02032437|-1081.794829|4.1551|8.3979|8.3979
47f_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.005817448|4.844187086|0|-0.048472184|0.0036509859999999|10.94702253|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|-0.009917608|-0.014370598|0.780474694|0.745431271|0|0.838156881|-0.063824969|-0.084851044|-72.03501774|11.75478965|137.3980967|-0.0289997239999999|-61.15474298|58.84834254|-46.00060733|-24.61956302|65.93954138|3367.7324700000004|711.5604361000001|-1944.945479|-20.90098811|0.273449343|10.55465562|20.44855806|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|1.0|1.0|1.0|1.0|2.0|0.0|0.34|3.22|2.79|3.0|2.0|164.47|1.0|13.0|-6.11|40.0|4.0|-6.4|0.0|0.0|2.83|0.000421|3.01e-06|0.00163|4.52|1.0|3.27e-07|8.13|-1743.375413|908.66|400.42|874.24|0.6984600000000001|-1741.724929|0.5741|-0.12802|3.8532|-0.1724099999999999|0.02902413|-1741.802171|4.4861|8.0458|8.0458
13_a47|0.0|1|1|1|2.920663104|0|6.605297921|0|0.0|-0.0049262279999999|4.59511985|2|-0.047120094|-0.00105415|10.9452934|-0.108780879|-0.0101047869999999|-0.316563793|0.6427334020000001|0.030290722|0.065869272|0.8582665429999999|0.626280497|1|0.781675563|-0.081148294|-0.088128939|-45.39284663|9.13564442|112.453046|-0.032468557|-23.38063458|0.0|-21.52866736|-16.72368034|50.9329486|2190.316257|402.6200617|-635.4998528|-8.613918003|0.311738758|7.038683428|13.33103985|24.29844849|0.023284817|-193.936606|923.3410426|359.12161539999994|1.0|1.0|1.0|1.0|2.0|1.75|0.06|4.06|2.34|0.0|0.0|91.59|0.0|3.0|-4.24|24.0|4.0|-6.0|1.0|1.0|3.19|0.0185|5.41e-05|0.0173|3.17|0.0|4.04e-06|2.7|-1067.820961|542.62|307.63|404.73|0.67466|-1067.665127|0.3382|-166.0|3.5455|-0.22065|0.03639189|-1067.71601|4.8308|7.8|7.8
14_a1|0.0|1|0|0|3.3674017380000003|0|7.423568444|1|0.0|-0.015636898|5.351858133|1|0.1008839219999999|-0.011639964|10.94959842|0.164429684|-0.020716495|-0.567791164|0.838928085|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.593170871|-0.12658238|-0.122581374|-72.59355177|19.5711254|240.9270705|-0.046308519|-42.99041175|104.2594419|-44.39360096|-27.42423067|94.53410059|2678.985809|351.2799603|-1234.09038|-16.24082222|0.246642602|7.46120838|14.21658628|36.40268318|0.0243658979999999|-300.0800645|1638.120743|513.4628663999999|1.0|1.0|1.0|1.0|2.0|2.35|0.05|4.04|1.54|1.0|0.0|106.85|0.0|4.0|-4.52|29.0|5.0|-6.73|0.0|1.0|2.85|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|7.81e-06|4.57|-1292.588129|621.08|375.01|464.08|0.69894|-1292.359534|0.3497|-0.1336|4.1207|-0.19322|0.03490867|-1292.415211|5.3099|7.0269|7.0269
10_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.146166934|-0.002959121|5.4161004020000005|2|0.00941601|0.01107733|10.92992762|0.014917047|-0.083887216|-0.241683916|0.6990620390000001|-0.120059574|-0.150288496|0.861225169|0.6799081490000001|1|0.921653019|-0.051015897|-0.079432495|-45.97324097|8.440134933|45.34497624|-0.027007048|-26.60798798|64.26218096|-17.08910641|-15.63090193|37.96666686|2480.063587|533.4262268|-781.5450965|-9.046715915|0.255470315|5.759414166|11.20225306|20.99433004|0.014040792|-283.0534799|1049.716502|594.7358385|1.0|1.0|1.0|1.0|0.0|3.38|0.26|4.93|2.53|2.0|0.0|111.38|0.0|4.0|-4.66|28.0|4.0|-5.83|1.0|1.0|3.9|0.00818|1.4e-05|0.00519|3.85|0.0|3.15e-06|3.34|-1183.812875|619.99|340.01|470.02|0.7038399999999999|-1183.54701|0.0176|-0.15561|1.4517|-0.2025|0.02232068|-1183.602045|2.2386|7.0555|7.0555
