molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|MATS8s|GATS1pe|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50|pIC50
3_a27|0.0|0|0|0.0|2|6.605297921|0|0|3.127072625|4.59511985|2|0.040512821|1.177265999|0.009082086|0.024154412|1|-0.296039263|-0.1984716939999999|-0.479874452|0.136381755|0.610158103|0.397733752|0.019234305|9.960129259|10.71226495|0.137884078|71.40072181|-0.032307734|-23.10213938|-1.292309364|54.32114618|-16.72996312|41.78149261|0.44566003|2294.213272|446.4308003|1043.697725|-8.663302268999999|11.64968556|0.803947133|137.8189165|22.79740761|0.018747239|9.707911187|1.0|0.0|1.0|0.0|1.0|3.03|3.11|21.0|-5.89|2.8|2.94|65.6|2.18|0.0|97.71|3.0|-3.7|25.0|4.0|-6.41|329.36|0.0|1.0|-3.99|0.0002|0.0658|0.000103|0.0|1.29e-06|0.000423|-0.05512|5.5045|-1081.905135|312.93|0.2305|425.72|0.34864|0.6734600000000001|-1081.744053|0.2208|-0.16457|4.1551|4.0|8.3979|8.3979
13a_a6|0.0|1|0|0.0|0|7.412764017000001|1|1|0.0|5.351858133|1|0.041767677|0.0|-0.00460563|-0.0525259259999999|1|0.05269025|-0.10896749|-0.488098052|0.090839165|0.8013954109999999|0.22670695|0.031866842|20.83876732|154.9639272|0.22549456|147.4582473|-0.040840697|-48.51283287|-2.042034827|87.37044493|-26.70706346|82.36189896|0.467070451|2820.31296|506.474367|2626.396685|-17.46461983|15.08351934|0.8764206290000001|157.0011174|35.14492428|0.02016134|13.18415753|1.0|1.0|1.0|1.0|1.0|3.53|3.2|23.0|-9.01|4.98|4.32|95.85|1.29|2.0|116.79|5.0|-5.51|31.0|5.0|-6.1|409.44|0.0|1.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.0|9.77e-10|4e-07|-0.05018|5.9934|-1350.085889|339.59|0.5352|571.9|0.4816|0.70072|-1349.834826|0.2697|-0.14969|9.2157|46.0|7.3372|7.3372
47f_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.0|4.844187086|0|0.031179487|0.0|0.0036509859999999|-0.008224928|0|-0.071877686|-0.264839041|-0.4138670829999999|-0.009917608|0.745431271|0.375218907|0.0138461289999999|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|-61.15474298|-2.290978185|86.11217859|-24.61956302|65.93954138|0.483843526|3367.7324700000004|711.5604361000001|2343.062749|-20.90098811|20.44855806|0.937396993|232.14715330000004|33.88554232|0.016581683|14.07716085|1.0|1.0|0.0|1.0|1.0|4.87|0.0|18.0|-9.22|3.22|3.6|88.97|2.79|3.0|164.47|13.0|-6.11|40.0|4.0|-6.4|541.68|0.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|1.0|6.04e-10|3.27e-07|-0.04439|3.0964|-1743.375413|400.42|0.5741|874.24|0.6984600000000001|0.6984600000000001|-1741.724929|0.5741|-0.12802|4.4861|9.0|8.0458|8.0458
11a_a5|0.0|1|0|0.0|0|6.605297921|0|1|0.0|4.59511985|2|0.021060606|0.0|0.007993132|-0.02394636|1|-0.081506|0.003975818|-0.254944026|-0.037220974|0.7410766209999999|0.369563711|0.011860803|8.474559367000001|61.32301293|0.10656566|76.14130253|-0.026223112|-36.51058972|-1.573386716|61.4470419|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|1170.247903|-13.38721623|18.25640338|0.874191508|185.1520983|25.28995251|0.014482324|10.34763929|0.0|1.0|0.0|1.0|1.0|3.53|3.68|23.0|-9.93|6.38|6.55|63.69|3.05|2.0|128.51|7.0|-7.25|32.0|4.0|-4.54|424.54|1.0|1.0|-6.4|5.63e-08|2.39e-05|3.95e-07|0.0|1.18e-10|5.019999999999999e-08|-0.03694|4.4033|-1339.8362619999998|302.86|0.5473|578.8|0.6735|0.65363|-1339.493223|0.1838|-0.16735|3.6525|81.0|7.0915|7.0915
13l_a6|0.0|1|0|0.0|0|7.412764017000001|1|1|0.0|5.351858133|1|0.0408037829999999|0.0|-0.009326562|-0.086595185|1|0.144180269|-0.045794891|-0.564860904|-0.058931734|0.827754203|0.210844002|0.030012523|20.90615311|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|-2.53042863|100.8610837|-31.47586631|103.1523329|0.4257335779999999|2967.923804|447.9705372|3127.831037|-21.92549054|15.34147837|0.7413520309999999|143.7247666|39.65857501|0.018273048|12.72865798|1.0|1.0|1.0|1.0|1.0|3.64|2.22|23.0|-8.89|4.55|3.8|115.15|1.39|1.0|124.98|7.0|-5.49|33.0|5.0|-6.59|441.48|0.0|1.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|0.0|1.29e-09|5.7e-07|-0.04885|3.6675|-1465.865882|349.26|0.3115|578.91|0.7002|0.70515|-1465.560303|0.0165|-0.14562|8.9893|385.0|6.4145|6.4145
1a_a5|0.0|0|0|0.0|0|6.605297921|1|1|0.0|4.59511985|2|0.021346801|0.0|0.005921049|-0.004213083|0|-0.123867037|0.069867374|-0.179831877|0.11504495|0.808272639|0.3602068089999999|0.008036994|4.047117885|83.60943679|0.166361767|83.77332129999999|-0.027665419|-19.17495143|-1.134282187|46.38422909|-13.93123008|40.24669785|0.455258786|1940.139869|419.7878208000001|902.6910106|-7.015226132|11.38004491|0.835734058|138.1496441|19.19815378|0.016493595|8.305533524|0.0|1.0|0.0|1.0|1.0|3.54|0.0|18.0|-7.15|3.08|1.42|37.81|2.09|0.0|93.49|3.0|-2.6|23.0|4.0|-6.58|298.34|0.0|0.0|-3.44|0.00253|755.0|0.000365|0.0|7.13e-08|2.13e-05|-0.1040099999999999|4.6707|-951.1394906|437.61|0.2109|386.8|0.44868|0.54123|-951.178584|0.0126|-0.12226|6.7017|107.0|6.9706|6.9706
36_a18|0.0|0|0|0.0|0|7.03438793|2|2|0.0|4.844187086|1|0.036625514|0.0|-0.000451777|0.003321395|0|-0.079553246|-0.079721028|-0.493920601|-0.010091893|0.721836103|0.3847791889999999|0.009440278|6.722004572|110.8288932|0.195706133|139.3536816|-0.031922305|-40.46339026|-2.074949798|65.59412783|-22.73046122|62.10402945|0.4751830729999999|2979.013751|572.70209|1547.485543|-16.1853561|18.21710397|0.905426346|133.8265619|27.99124609|0.0123136069999999|8.767974776|1.0|1.0|0.0|1.0|1.0|4.19|0.0|18.0|-9.16|3.73|2.96|85.29|3.13|2.0|146.24|7.0|-5.68|35.0|3.0|-6.18|466.57|0.0|1.0|-5.28|2.09e-06|0.000975|5.19e-06|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|-1493.686737|388.57|0.4674|636.33|0.69372|0.69372|-1493.266344|0.4674|-0.13133|2.7547|32.0|7.4949|7.4949
8d_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.0|5.733341277|0|0.0388738739999999|2.146260246|-0.006974711|-0.0682721729999999|3|0.113030335|0.001558357|-0.629535754|-0.054095278|0.789198712|0.261692269|0.01593079|10.01177286|321.2496412|0.2892958439999999|181.8092016|-0.03346862|-43.43251025|-1.539556512|81.54594837|-21.03349629|78.89798692|0.47012654|2556.198518|446.6450457|2371.595484|-13.21859008|15.29958432|0.887243042|183.1522214|29.684549600000004|0.019788058|12.43588915|1.0|0.0|1.0|1.0|1.0|3.5|2.84|19.0|-7.26|6.42|4.32|154.03|1.1|1.0|110.38|7.0|-6.08|27.0|4.0|-6.47|397.52|1.0|1.0|-4.36|8.41e-07|0.000334|4.36e-05|0.0|5.51e-08|2.19e-05|-0.0535|3.5588|-1880.773727|348.39|0.3018|540.98|0.7026100000000001|0.7026100000000001|-1880.540067|0.3018|-0.14765|1873.0|8.0|8.0809|8.0809
13_a1|0.0|1|0|0.0|0|7.423568444|1|1|0.0|5.351858133|1|0.036382114|0.0|-0.008672236|-0.084271845|1|0.1769162319999999|-0.07665159|-0.485427571|-0.051729721|0.833702788|0.207843387|0.033737733|19.62059449|148.7311076|0.320539533|186.4137189|-0.040302516|-36.08180773|-1.813613202|77.55889436|-23.43842502|84.56244352|0.477212829|2555.623166|395.1486144|1786.445642|-13.63090514|14.33466671|0.912824292|169.6632599|33.09282789|0.026679865|15.51600461|1.0|1.0|1.0|1.0|1.0|3.35|2.83|23.0|-7.94|4.75|3.87|80.26|1.74|1.0|104.88|4.0|-4.29|28.0|5.0|-6.48|371.39|0.0|1.0|-4.34|5.16e-05|0.0192|4.58e-05|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|-1238.395767|359.55|0.5339|472.52|0.65363|0.69782|-1238.174491|0.3535|-0.13921|3.9446|0.26|6585.0|6585.0
4_a47|0.0|0|0|0.0|0|0.0|0|0|0.0|0.0|2|0.038479532|1.42341819|-0.007295208|0.011775922|0|-0.247195952|-0.017555555|-0.462831711|-0.095209424|0.8124901999999999|0.444849947|0.007772995|4.22896799|96.20929041|0.1257991219999999|68.44214684|-0.03525955|-27.39669054|-1.48090111|57.78603076|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|1528.797085|-10.43683449|10.818777699999998|0.67265584|105.2186243|23.78275706|0.013656479|7.429930428|1.0|1.0|0.0|1.0|1.0|2.75|3.01|22.0|-8.79|4.83|5.71|58.04|3.1|2.0|106.52|3.0|-5.92|26.0|3.0|-4.99|361.82|0.0|1.0|-5.64|1.21e-06|0.0004379999999999|2.31e-06|0.0|1.61e-09|5.81e-07|-0.05606|5.7708|-1509.453558|332.4|0.2304|432.89|0.45947|0.69157|-1509.262887|0.2221|-0.1547|5.4892|32.0|7.5|7.5
9b_a31|0.0|1|0|0.0|0|7.765993078999999|1|1|0.0|5.733341277|0|0.03995614|0.0|-0.0050444109999999|-0.091236608|2|-0.075191042|-0.143280211|-0.554573699|0.01752821|0.77051712|0.241728566|0.034595809|21.21368453|152.8702381|0.330879448|202.8908225|-0.039058603|-49.30281875|-1.835754351|95.78862992|-23.95020956|84.94685678|0.469546953|2534.356888|410.2957125|1711.969694|-14.68594601|15.2652837|0.88518099|190.5935925|34.75199071|0.025089192|15.38435497|1.0|1.0|1.0|1.0|1.0|3.58|2.76|16.0|-6.84|5.26|3.5|117.37|0.86|1.0|103.36|7.0|-4.76|27.0|5.0|-6.77|384.45|0.0|1.0|-3.86|1.76e-05|0.00675|0.000137|0.0|1.44e-07|5.520000000000001e-05|-0.0422899999999999|5.5119|-1578.839267|322.58|0.2732|562.68|0.41622|0.70102|-1578.604164|0.2627|-0.15907|6.8028|63.0|7.2007|7.2007
11a_a50|0.0|0|1|0.0|2|7.927685046000001|1|1|4.088412042|5.82008293|1|0.038040936|2.114272566|0.011959339|-0.129547471|2|-0.0739260509999999|-0.162848233|-0.267331063|-0.158172459|0.667956827|0.2931724189999999|0.01848869|9.774322692|7.53108119|0.0828728879999999|43.81199235|-0.025421565|-19.89396594|-1.067705728|48.67321197|-13.43949068|35.26290548|0.463749257|2286.226222|484.8529701000001|1550.320581|-7.104987834|11.123941699999998|0.864799282|182.7270002|20.53832944|0.020887781|11.04263807|0.0|0.0|1.0|1.0|1.0|3.44|2.8|20.0|-5.87|3.09|3.73|48.53|2.25|0.0|99.65|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|1.0|-4.16|0.000263|0.0862|6.97e-05|0.0|1.35e-06|0.000441|-0.03284|4.0636|-1045.978598|305.11|0.1761|437.9|0.65485|0.65485|-1045.794689|0.1761|-0.16769|7.5619|59.0|7.2291|7.2291
12aq_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.041728395|0.0|-0.006653538|-0.028591187|1|0.131910912|-0.052743904|-0.5356623070000001|-0.0606936879999999|0.849217847|0.162384515|0.021389734|14.29132551|86.6958382|0.318529388|212.8220574|-0.042953452|-54.49698711|-2.319486422|95.39676382|-28.69889692|87.31909781|0.426481765|2932.54604|455.31741460000006|2906.024504|-19.17486584|14.98931431|0.743623723|159.03272990000002|37.66374367|0.020701483|13.83147784|0.0|0.0|0.0|1.0|0.0|4.83|0.0|17.0|-6.14|1.92|0.98|112.29|1.28|1.0|131.85|6.0|-3.52|32.0|5.0|-7.79|424.46|0.0|0.0|-3.45|0.000304|129.0|0.000359|0.0|7.19e-07|0.000305|-0.06059|3.9049|-1401.669694|367.26|0.4988|534.96|0.6933199999999999|0.7058300000000001|-1401.391057|0.0059|-0.13908|8671.0|55.0|7.2596|7.2596
16a_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.0|5.733341277|0|0.03995614|2.095743605|-0.008098765|-0.058518519|3|-0.0999399409999999|-0.107321286|-0.707456102|0.039965071|0.81143469|0.283324612|0.020664867|12.86051026|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|-1.6726008419999998|88.96104768|-23.13158502|69.11326055|0.450892763|2615.514164|470.82456669999993|2992.60858|-14.39564033|13.08168264|0.8211379000000001|188.6800971|33.19592405|0.023475264|14.6095244|1.0|0.0|1.0|1.0|1.0|3.53|2.66|19.0|-7.3|5.32|3.79|152.07|0.88|1.0|108.86|7.0|-5.49|27.0|4.0|-6.85|398.51|1.0|1.0|-4.04|3.2e-06|0.00128|9.14e-05|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|-1896.81177|341.42|0.2859|535.63|0.70245|0.70245|-1896.589348|0.2859|-0.15045|1.8274|11.0|7.9586|7.9586
14u_a23|0.0|0|1|0.0|2|7.423568444|0|0|3.357982471|5.351858133|2|0.043321995|0.743634137|0.010561248|-0.0569153009999999|2|0.091604179|-0.110069159|-0.4086345999999999|-0.001778422|0.71381683|0.445665682|0.0254134689999999|16.97420126|43.06242147|0.090245088|60.27663131|-0.033908155|-38.57404134|-1.729315897|73.50348823|-22.64798452|53.88349042|0.47648509|3015.478095|607.6448353|2430.634114|-15.12707504|14.12094979|0.910165272|198.4601847|32.2221994|0.023582305|15.75112771|0.0|0.0|1.0|1.0|1.0|3.59|3.68|26.0|-7.51|3.42|4.03|114.25|2.72|2.0|126.78|6.0|-5.63|32.0|5.0|-6.47|441.51|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|1.3699999999999998e-05|-0.0618299999999999|4.0409|-1744.446261|389.66|0.2253|549.0|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|-0.1543|8.1549|6.0|8.2449|8.2449
9a_a31|0.0|1|0|0.0|0|7.765993078999999|1|1|0.0|5.733341277|0|0.036891534|0.0|-0.006189303|-0.0007638889999999|2|-0.084652799|-0.093527289|-0.542342338|0.045292529|0.76226755|0.235442032|0.033245595|21.33533299|163.6011874|0.308231868|197.8075471|-0.043430228|-50.50275387|-2.0846509230000003|94.03540892|-27.87131275|86.0923113|0.484502446|2855.751316|443.941629|1955.13855|-17.886392|15.15483138|0.939873412|168.29310269999996|37.77835579999999|0.0239033229999999|15.33993762|1.0|1.0|1.0|1.0|1.0|3.6|2.78|22.0|-8.13|5.51|4.02|117.37|1.58|1.0|113.64|6.0|-5.62|30.0|5.0|-6.39|418.47|0.0|1.0|-4.77|2.42e-06|0.00101|1.7100000000000002e-05|0.0|7.35e-09|3.07e-06|-0.04275|3.7892|-1691.9526239999998|327.21|0.7028|540.01|0.7028|0.7028|-1691.716118|0.7028|-0.15757|6.2203|0.15|6.8239|6.8239
12aj_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.043848238|0.0|0.002951176|-0.042227364|1|0.1087087|-0.104118159|-0.43462267|0.091113865|0.856274847|0.251263868|0.018305468|11.73352271|82.34300699|0.173013687|110.89910559999998|-0.0368515929999999|-42.23511741|-1.953134451|76.5855549|-23.62130319|58.52715472|0.47532973|2710.647462|530.0854761|2275.825451|-15.14089115|15.35536375|0.905958957|144.26810480000003|30.48195872|0.016684569|10.69455126|1.0|0.0|0.0|1.0|0.0|4.84|0.0|17.0|-6.97|3.24|2.19|69.2|2.24|1.0|128.72|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|0.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|-1272.27339|344.24|0.5616|539.55|0.4112|0.70423|-1271.9998859999998|0.0082|-0.14818|7.8393|17.0|7.7696|7.7696
19d_a38|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.04572104|0.0|-0.011156837|-0.024688524|1|0.041924146|-0.060668296|-0.529632789|0.111104525|0.730686013|0.3509455999999999|0.024158903|15.53007152|158.6487879|0.36832051|236.7675313|-0.04393982|-51.60489663|-2.372750256|94.84426896|-28.24584108|90.37127996|0.478151237|3055.168373|406.0626253|2995.494247|-18.15727844|13.52121974|0.916264002|161.0407189|37.68716585|0.022660131|14.56661536|0.0|0.0|0.0|1.0|0.0|4.91|2.38|17.0|-6.41|2.34|1.65|124.32|1.65|1.0|133.79|6.0|-3.87|33.0|5.0|-7.84|444.46|0.0|0.0|-3.62|0.000134|0.0594|0.0002399999999999|0.0|3.94e-07|0.000175|-0.05091|5.3771|-1500.898316|338.89|0.3167|517.77|0.3356699999999999|0.6957800000000001|-1500.621723|0.0699|-0.15054|10.6621|11.0|7.9586|7.9586
12ba_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.040566449|0.0|-0.002123045|-0.011949092|1|0.159880159|-0.091676619|-0.410941182|0.041478447|0.796093405|0.330220757|0.0246090489999999|16.57882744|100.798163|0.150261874|101.229662|-0.037526591|-49.20258616|-1.951382748|89.06670390000001|-25.28122447|72.63670824|0.49229954|3035.390784|572.4586103999999|2492.5731100000003|-17.03166444|14.59456478|0.969665341|197.4608731|35.76372225|0.023797439|16.03205543|1.0|0.0|1.0|1.0|0.0|4.8|0.0|17.0|-6.72|2.79|1.63|116.78|0.74|1.0|133.18|5.0|-4.77|33.0|6.0|-7.04|431.45|0.0|0.0|-4.25|1.6800000000000002e-05|0.0072599999999999|5.65e-05|0.0|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|-1417.454721|411.71|0.7436|547.82|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|4.5448|21.0|7.6778|7.6778
12z_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.040566449|0.0|0.003529389|-0.045463448|1|0.05890953|-0.12254489|-0.39205163|-0.02232319|0.794193541|0.315493739|0.030875938|21.47520633|54.40462246|0.167079923|116.2094523|-0.034034824|-52.13870496|-1.939984979|95.20867045|-23.67231332|71.1566605|0.48740649|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|15.74641625|0.950863559|256.7627363|37.52507564|0.029109145|20.24634493|1.0|0.0|1.0|1.0|1.0|4.86|0.0|17.0|-6.83|3.94|2.63|100.11|2.2|2.0|140.26|7.0|-5.61|33.0|6.0|-6.39|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.0|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|-1804.814868|360.02|0.1855|580.6|0.5513100000000001|0.6853199999999999|-1804.51674|0.1441|-146.0|7.2113|44.0|7.3615|7.3615
8a_a8|0.0|1|0|0.0|1|7.535296702|1|1|1.4114120369999998|5.4161004020000005|1|0.040243056|0.0|-0.0075336219999999|-0.0298924089999999|1|0.044579097|0.055198015|-0.5028388229999999|0.089031731|0.7318727540000001|0.22299265|0.034374791|20.58762475|170.9592896|0.449170525|269.0155755|-0.049054408|-42.60049244|-2.256502762|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|1746.6927010000002|-17.59585557|14.52342059|0.927876056|141.2206861|38.44444383|0.025786572|15.44399996|0.0|0.0|1.0|1.0|0.0|3.37|2.64|23.0|-6.76|3.13|2.72|112.23|1.9|1.0|109.21|4.0|-4.4|30.0|5.0|-7.04|400.39|0.0|0.0|-4.14|3.99e-05|16.0|7.28e-05|0.0|1.74e-07|6.96e-05|-0.06922|4.6017|-1367.776863|399.45|0.2035|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|-0.13015|6.8427|11.34|4.9454|4.9454
47r_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.0|4.844187086|0|0.035706215|0.0|-0.005176133|-0.030106257|0|0.0646283159999999|-0.233665901|-0.360670551|0.017110504|0.7554975009999999|0.26560995|0.0155038689999999|11.59378448|13.30156885|0.230421778|172.30927739999998|-0.031669652|-48.70193962|-2.090197013|81.99788849|-23.68254797|74.34599189|0.49394971|3389.050097|575.4901675|1504.28892|-17.70979622|19.40516312|0.976088187|233.2574532|34.41856352|0.0225607039999999|16.87088158|1.0|1.0|1.0|1.0|1.0|4.55|0.0|18.0|-7.46|0.43|3.76|111.03|2.23|3.0|145.82|9.0|-6.65|36.0|4.0|-6.12|504.6|0.0|0.0|-5.64|2.26e-07|0.0001139999999999|2.31e-06|0.0|3.48e-08|1.76e-05|-0.0522799999999999|3.1705|-1964.841529|391.06|0.6007|729.75|0.69545|0.69545|-1964.443758|0.6007|-0.13021|3.2001|231.0|6.6364|6.6364
8c_a12|0.0|0|0|0.0|0|0.0|1|1|0.0|0.0|3|0.038787879|0.0|-0.004211843|-0.07003012|0|-0.1876771789999999|-0.210669119|-0.606245231|-0.10899871|0.845077891|0.239216075|0.019604202|10.00357546|83.24714315|0.159602554|81.4415307|-0.038245644|-26.55601426|-1.529825767|61.66383178|-19.51587692|44.19432689|0.472503372|2190.852814|428.8355831|1245.6132289999998|-9.958505349|10.74930819|0.8957467170000001|120.19586|25.52931025|0.018855428|9.621493319|0.0|1.0|0.0|0.0|1.0|3.91|2.24|18.0|-7.14|2.81|1.59|63.06|2.02|0.0|98.07|3.0|-3.47|24.0|5.0|-6.44|314.34|0.0|1.0|-3.72|0.000339|107.0|0.0001899999999999|0.0|7.24e-08|2.28e-05|-0.06706|4.3598|-1022.77302|323.37|466.0|402.43|0.53657|0.67318|-1022.613451|0.1355|-0.15571|2.4806|0.04|7.3979|7.3979
8a_a12|0.0|0|0|0.0|0|0.0|1|1|0.0|0.0|3|0.0420317459999999|0.0|-0.001510006|-0.084035283|0|-0.3422915179999999|-0.135424346|-0.5385001079999999|-0.1261547959999999|0.862306783|0.221703535|0.010336879|5.354053791|46.32568673|0.107343574|55.59930083|-0.033836466|-24.96342938|-1.4888045019999998|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|2093.2274030000003|-9.077610683|9.607296424|0.878904705|108.02980890000002|22.14447395|0.014012546|7.257889351|1.0|1.0|1.0|0.0|1.0|4.06|3.06|18.0|-7.89|3.87|2.5|50.17|2.89|0.0|105.24|3.0|-3.9|25.0|4.0|-6.04|327.38|0.0|1.0|-4.21|0.000125|0.0408|6.19e-05|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|-1046.0428949999998|317.17|0.2486|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|0.2486|-0.15696|5.4032|199.0|6.7011|6.7011
12bc_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.04625323|0.0|-0.001012333|-0.027636036|1|0.115647623|-0.101451485|-0.442519304|0.006621918|0.771220556|0.326764696|0.01824287|12.2593899|83.35308244|0.165694502|111.3483497|-0.038558877|-48.36968394|-1.927943855|83.97121855|-25.91194805|64.13376391|0.467645467|2927.476132|560.6615736|2623.395239|-17.41308622|15.54183457|0.878447423|153.57572439999998|33.5878425|0.017847333|11.99358509|1.0|0.0|1.0|1.0|0.0|4.73|0.0|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|133.77|5.0|-5.08|31.0|4.0|-6.26|450.32|0.0|1.0|-5.18|8.27e-06|0.00372|6.55e-06|0.0|1.74e-08|7.83e-06|-0.05828|5.2189|-2152.134749|320.4|0.7456|563.76|0.35775|0.69094|-2151.9100780000003|0.3478|-0.15671|9.2445|8.0|8.0969|8.0969
8k_a46|-3.737070812|0|0|0.1337610719999999|1|7.727094485|1|1|2.105349622|5.533389489|2|0.038616352|0.0|-0.002099764|-0.038125|1|-0.1017929319999999|-0.030019362|-0.510222233|0.095179795|0.687020939|0.400181795|0.009441365|6.774333772|104.0919365|0.261823161|187.86239430000003|-0.033099828|-44.45419269|-1.985989657|70.036452|-23.74966689|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|2328.360804|-17.04077386|15.94634031|0.975803904|124.4394929|28.73282642|0.0112621819999999|8.080799245|1.0|0.0|1.0|1.0|1.0|3.94|2.82|23.0|-8.66|2.94|5.37|124.17|1.86|1.0|132.47|5.0|-5.74|34.0|6.0|-6.75|474.58|0.0|0.0|-5.13|1.82e-06|0.000866|7.47e-06|0.0|2.17e-09|1.03e-06|-0.0398699999999999|5.0379|-1845.304274|302.15|0.1354|642.39|0.41618|0.5577300000000001|-1844.970617|0.1166|-0.16967|3.8107|147.0|6.8327|6.8327
10_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.0|5.733341277|0|0.03995614|2.067772926|-0.0064007569999999|-0.047619048|3|-0.03673326|-0.1260956869999999|-0.690879647|0.012125768|0.764217655|0.266552538|0.02575778|15.91131724|57.97512956|0.237716043|146.8439966|-0.038939628|-46.69945835|-1.7133436169999998|91.10767604|-24.0541214|70.46302679|0.449853016|2649.882742|470.8845962|2980.525719|-14.85891856|12.86809583|0.81769605|188.6328503|34.62844557|0.025106509|15.50900878|1.0|0.0|1.0|1.0|1.0|3.56|3.12|19.0|-6.99|5.64|4.21|149.27|0.88|1.0|107.14|7.0|-6.04|27.0|5.0|-6.44|399.49|1.0|1.0|-4.41|9.17e-07|0.000366|3.89e-05|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|-1916.668776|340.24|0.2983|533.89|0.70228|0.70228|-1916.460049|0.2983|-0.15088|3.2297|7.0|8.1427|8.1427
