molecula|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC7i|MATS1i|AATSC1i|GATS1are|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
2_a20 (SB-505124)|1|0|3.485765306|-0.09011519|0|7.434257382|1|1|0.0|-0.006955944|5.351858133|1|0.05042042|0.013612077|0.0|0.001622309|-0.177905025|-0.137383329|0.02072518|-0.150708132|-0.229461916|0.827730504|0.765632979|0.790275077|0|0.7694360659999999|-0.083565835|-0.117328885|0.214264156|0.02856542|-45.98170774|122.8758934|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|0.831919306|-1.759933279|-25.30121848|70.87109323|61.69969596|0.475937029|2195.369524|-968.3950117|1709.9571620000002|0.1680806939999999|5.952040367|4762.83693|25.30541763|0.011470204|-365.2740749|477.95809620000006|6.311425784|1.0|3.4|17.0|5.16|4.47|60.03|0.0|97.55|0.0|3.0|25.0|0.0|1.0|3.81|-4.91|5.72e-06|1.22e-05|0.0040799999999999|4.27|0.0|6.070000000000002e-08|-0.03717|3.6404|-1089.371784|-1089.358727|995.68|340.58|340.58|0.69947|-1089.147716|0.3267|2.5584|0.01305739|169.0|6.7721|6.7721
12a_a36|1|0|3.4715209280000003|0.0|0|7.412764017000001|2|2|0.0|-0.0632801509999999|5.351858133|2|0.040166667|0.078063311|0.0|0.002039107|-0.070252245|-0.065913514|0.134423193|-0.1063550619999999|-0.183140926|0.907322874|0.846614758|0.855821486|0|0.820684627|-0.076154312|-0.104828755|0.436020272|0.019595485|-46.76212019|109.9069212|110.1075804|-0.037738352|-39.52572284|7.388485123|0.755315434|-1.886917597|-28.71401279|76.09903547|58.79461567|0.470444928|2647.835699|-1158.650972|2258.5909920000004|0.244684566|6.600635115|5710.355735|30.67992313|0.019102103|-313.5499672|598.1535763999999|11.72953701|0.0|4.75|17.0|2.72|1.88|69.2|0.0|123.75|0.0|5.0|29.0|0.0|0.0|1.86|-4.0|0.000164|0.000101|0.0384|2.68|0.0|2.56e-07|-0.04946|3.6682|-1232.951968|-1232.916523|1096.31|338.0|323.35|0.6997|-1232.707754|0.0012|6.3637|0.03544528|13.0|7.8861|7.8861
3m_a32|1|1|3.575728458|0.0|0|7.773594467000001|0|1|0.0|0.013867955|5.733341277|0|0.03962963|-0.0370712179999999|2.175099216|-0.000514191|-0.084132138|-0.078038283|-0.065422345|-0.04918838|-0.086806406|0.6943636479999999|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|0.317009723|0.013428623|-50.60363458|92.61088121|120.7751424|-0.027127559|-33.57626169|4.801577352|0.674468222|-1.220740175|-30.25923462|67.1606709|58.63348955|0.4687361229999999|2588.590536|-729.9606772999999|2363.601309|0.325531778|7.0752395770000005|5724.714257|24.05057475|0.018412178|-208.6520032|554.9424306|11.00984957|1.0|3.51|19.0|7.02|5.35|128.01|0.0|110.36|0.0|3.0|27.0|0.0|1.0|4.12|-4.86|1.14e-06|1.39e-05|0.00547|3.57|0.0|4.190000000000001e-08|-0.05731|3.5749|-1863.502681|-1863.46877|1073.31|346.82|346.82|0.7026600000000001|-1863.279862|0.2952|5082.0|0.0339106999999999|23.0|7.6383|7.6383
14c_a22|0|0|0.0|0.0|1|6.842683282|0|0|1.596256692|-0.134137693|4.727387819|2|0.038137255|-0.026986769|1.568396937|0.003784292|-0.023927419|0.006275578|-0.047249795|-0.0917078119999999|-0.160566657|0.667111824|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|0.024569649|-48.57709197|36.22825261|96.05497587|-0.030217952|-41.50359456|12.73426132|0.66168729|-1.60155147|-34.9718749|75.5139152|66.26540251|0.462147828|3079.4894480000003|-1152.997336|2092.7515510000003|0.33831271|8.626337592|6882.45|32.87756477|0.024813755|-232.8055235|731.8178649|17.86404838|1.0|3.49|27.0|3.9|4.18|109.38|0.0|128.77|0.0|6.0|34.0|0.0|0.0|2.98|-4.62|1.39e-05|2.4e-05|0.0107|2.9|0.0|5.269999999999997e-10|-0.07399|3.6741|-1460.602657|-1460.571156|1241.55|337.45|216.15|0.69113|-1460.324494|0.0694|7.3824|0.03150011|153.0|6.8153|6.8153
16_a4|0|0|0.0|0.0|1|7.535296702|1|1|1.843196334|-0.219944434|5.4161004020000005|1|0.04501634|0.007101649|0.0|0.0067511459999999|-0.148022089|0.019290123|0.020218035|-0.018051608|-0.0513920109999999|0.490768328|0.8366279120000001|0.482473457|0|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|0.013727656|-36.11951685|13.51923899|103.5057102|-0.033372358|-19.42906425|3.330045338|0.832461695|-1.201404885|-17.789707500000002|45.11883447|42.88070889|0.455802506|2101.6948030000003|-591.7200271|1522.164774|0.167538305|5.548106463|4520.2597670000005|19.74465314|0.0115138339999999|-327.4903335|322.8922084|5.67083266|0.0|3.26|17.0|4.49|4.96|30.71|0.0|85.02|0.0|2.0|23.0|0.0|1.0|3.91|-4.43|0.0001199999999999|3.68e-05|0.0114|3.59|0.0|4.33e-07|-0.03965|4.2257|-1057.494456|-1057.478071|856.55|293.41|274.85|0.54061|-1057.3808390000002|0.1006|1863.0|0.01638524|343.0|6.4647|6.4647
11f_a5|1|0|2.967866825|0.0|0|6.605297921|1|1|0.0|-0.251797205|4.59511985|3|0.021060606|-0.083432989|0.0|0.00722997|-0.178881726|-0.0080939669999999|-0.1323098|-0.128153787|-0.203228986|0.785419245|0.800575032|0.750555185|0|0.847356138|-0.068361657|-0.074612137|0.368815548|0.0221464629999999|-47.57801621|70.39517801|106.23633909999998|-0.022252743|-36.14073513|10.72733576|0.5109475960000001|-1.268406334|-33.11311829|73.05195434|62.99140465|0.463183664|2853.401015|-882.7793242999999|1125.122028|0.489052404|9.683662007|5969.213977|30.31104695|0.030351311|-15.23851001|753.9168511|21.12375879|1.0|3.35|23.0|4.61|3.53|76.16|0.0|126.79|0.0|7.0|32.0|0.0|0.0|2.95|-4.26|0.000112|5.479999999999999e-05|0.0234|2.7|0.0|2.12e-09|-0.03862|4.1356|-1391.7602960000002|-1391.722248|1239.35|299.8|278.47|0.64937|-1391.444853|0.1834|2.1313|0.03804804|12.0|7.9208|7.9208
14_a1|1|0|3.3674017380000003|0.0|0|7.423568444|1|1|0.0|0.043282217|5.351858133|1|0.035620155|0.1008839219999999|0.0|-0.011639964|-0.029658865|-0.0492229479999999|0.164429684|-0.020716495|-0.033765606|0.838928085|0.805877431|0.795744863|0|0.593170871|-0.12658238|-0.122581374|0.206941175|0.033047776|-74.96297518|161.1772893|240.9270705|-0.046308519|-42.99041175|11.59015807|0.753357398|-2.083883365|-44.39360096|87.02320758|94.53410059|0.47517581|2678.985809|-1234.09038|1876.042189|0.246642602|7.46120838|5748.712211|36.40268318|0.0243658979999999|-300.0800645|513.4628663999999|14.42965582|1.0|3.25|23.0|4.04|3.63|103.12|0.0|106.85|0.0|4.0|29.0|0.0|1.0|2.85|-4.25|3.03e-05|5.660000000000001e-05|0.0218|2.7|0.0|2.03e-08|-0.05962|3.3061|-1292.588129|-1292.55322|1049.56|375.01|323.35|0.69894|-1292.359534|0.3497|4.1207|0.03490867|94.0|7.0269|7.0269
14c_a23|0|1|0.0|0.0|2|7.423568444|0|0|3.349976042|0.06596946|5.351858133|2|0.043538647|0.04174584|0.743546646|0.010682694|-0.047853455|-0.047410593|0.077009731|-0.071484865|-0.13187015|0.722187957|0.857184548|0.659570836|1|0.922935039|-0.0567889659999999|-0.0800086929999999|0.2273163289999999|0.018842596|-37.73933093|38.43627129|51.21382308|-0.034046252|-35.33439343|8.321492112|0.7834075309999999|-1.600173862|-25.07982076|64.05912299|50.26125234|0.459622824|2955.304496|-1063.401832|2379.221378|0.2165924689999999|7.832948614|6755.962581999999|28.88097191|0.016385474|-376.6791777|633.3278634|10.88903141|1.0|3.4|26.0|4.0|4.67|105.02|1.0|125.29|0.0|5.0|31.0|0.0|0.0|4.0|-5.55|7.49e-07|2.83e-06|0.00126|4.21|0.0|1.02e-08|-0.0795299999999999|3.7031|-2089.523959|-2089.501598|1177.63|334.81|334.81|0.56781|-2089.293299|356.0|7.2704|0.02236136|2.0|8.6253|8.6253
12aa_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|-0.101407312|5.351858133|2|0.043854875|-0.014017531|0.0|0.003529389|0.059360681|-0.007369513|-0.023695642|-0.12254489|-0.207153446|0.8397577820000001|0.855880335|0.794193541|0|0.8126513129999999|-0.078042288|-0.101368383|0.418522684|0.030906491|-54.50378741|55.0567406|130.84205079999998|-0.033789461|-49.44198469|15.0745057|0.630759573|-1.925999268|-38.06478415|91.51563481|76.08850600000001|0.4659424379999999|3115.249471|-1345.094532|2455.130164|0.369240427|8.65813938|6944.511023|37.41227352|0.029670025|-182.6418006|792.3440337000001|20.72118575|1.0|4.86|17.0|3.94|2.63|100.11|0.0|140.26|0.0|7.0|33.0|0.0|0.0|2.52|-5.0|2.47e-06|9.94e-06|0.00456|3.81|0.0|1.47e-07|-0.04966|3.4642|-1804.818818|-1804.784381|1275.73|357.9|238.78|0.68642|-1804.516348|0.1506|5.8962|0.03443621|8.0|8.1135|8.1135
12x_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.044575215|5.351858133|2|0.043383838|-0.0606216429999999|0.0|0.00604028|0.027312213|-0.1066694919999999|-0.104089964|-0.053700437|-0.0922059569999999|0.842068099|0.829606585|0.803183654|0|0.848844277|-0.071909912|-0.091725339|0.398925866|0.014757946|-47.48669555|74.51844582|99.81775209|-0.035022402|-39.99960559|6.435648079|0.824674971|-1.926232129|-31.35848986|68.52587215|57.2323071|0.4490846539999999|2845.417984|-1272.013771|2374.777496|0.175325029|7.794822643|6359.545311|28.04441012|0.012044556|-428.8071293|754.3941655|7.953787804|0.0|4.86|17.0|4.87|3.23|81.65|0.0|137.21|0.0|5.0|31.0|0.0|0.0|3.19|-5.46|9.14e-07|3.48e-06|0.00148|4.6|0.0|4.12e-08|-0.05093|3.4831|-1654.40976|-1654.3784|1211.79|355.95|355.95|0.68589|-1654.1207|0.1517|4.3702|0.03136007|22.0|7.6556|7.6556
18_a10|0|0|0.0|0.0|1|7.78113851|2|2|2.142254323|-0.182332901|5.733341277|2|0.035770975|-0.092424959|2.026949641|0.009941402|-0.052165302|-0.0280813039999999|-0.144233311|-0.091730492|-0.143149563|0.7155022459999999|0.832812971|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|0.019095409|-36.52271591|40.99617452|72.64119073|-0.024889861|-30.63863373|7.692822451|0.641615544|-1.368942347|-23.18149476|61.38857307|48.64284759|0.4670293179999999|2788.499133|-868.8874593|2137.914113|0.358384456|7.204851347999999|6213.631543|24.62214943|0.020666062|-179.7708584|713.2632062000001|13.11704755|1.0|4.07|21.0|4.65|4.66|62.06|0.0|119.81|0.0|5.0|31.0|0.0|1.0|3.67|-4.77|3.34e-05|1.7100000000000002e-05|0.00705|3.49|0.0|1.32e-08|-0.0495699999999999|3.7977|-1336.433782|-1336.404041|1181.5|326.47|214.93|0.6866300000000001|-1336.126835|0.1637|4.7596|0.02974086|0.13|6.8861|6.8861
12y_a36|1|0|3.479963309|0.0|0|7.412764017000001|2|2|0.0|-0.061103469|5.351858133|2|0.041767677|0.036174187|0.0|0.002782748|-0.049845887|-0.028440975|0.06152178|-0.095253274|-0.1619981409999999|0.90500247|0.873588247|0.856135378|0|0.83704133|-0.076585128|-0.098532865|0.424572485|0.019404665|-51.48548385|114.430624|109.55137340000002|-0.036493654|-44.53093547|8.769742642|0.755735734|-1.970657299|-34.61187706|78.8341402|64.53055627|0.487285656|2793.629988|-1324.80348|2304.463084|0.244264266|7.589386902|6082.16777|32.46293206|0.01873364|-343.8442493|698.847203|12.59396622|0.0|4.88|17.0|3.62|2.42|69.2|0.0|133.84|0.0|6.0|31.0|0.0|0.0|2.37|-4.55|2.6e-05|2.82e-05|0.0115|3.45|0.0|9.66e-08|-0.05002|3.8794|-1310.350902|-1310.315063|1183.75|319.6|319.6|0.66796|-1310.077567|0.4358|6.1376|0.03583863|12.0|7.9208|7.9208
12al_a36|1|0|3.469383582|0.0|0|7.412764017000001|2|2|0.0|-0.06777947|5.351858133|2|0.042739018|0.1030147719999999|0.0|0.00127667|-0.074215038|-0.031635802|0.172830414|-0.1430106119999999|-0.239932418|0.8913597320000001|0.885733922|0.84179881|0|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|0.026927826|-51.22331485|114.2305891|130.8308989|-0.035305316|-45.86257662|11.65999569|0.671084645|-1.906487074|-33.70669917|86.77628559|68.94274882|0.456856406|2843.740855|-1254.533926|2244.88081|0.328915355|8.774664332|6049.668466|34.61874732|0.025956027|-225.1591357|679.7230552999999|17.07995636|0.0|4.81|17.0|2.77|1.89|78.43|0.0|130.24|0.0|6.0|31.0|0.0|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|2.65|1.0|2.03e-07|-0.04998|3.5511|-1347.479819|-1347.445127|1181.84|349.14|319.71|0.70417|-1347.196501|0.0095|6.4473|0.03469224|48.0|7.3188|7.3188
12ap_a36|1|0|3.4417292610000003|0.0|0|7.412764017000001|2|2|0.0|-0.06398791|5.351858133|2|0.042739018|0.066185994|0.0|-0.000143196|-0.105824575|-0.042675894|0.117738331|-0.098598933|-0.175397741|0.8707354620000001|0.893689741|0.8212311840000001|0|0.830587483|-0.082622504|-0.106173763|0.27547717|0.0217479329999999|-54.21070432|82.56761031|111.1558165|-0.037473093|-45.7078307|9.36249036|0.737851886|-1.91112774|-35.56900768|83.16347311|68.48007054|0.464588|2843.18721|-1253.939017|2328.307856|0.262148114|8.766216204|6003.481614|33.32245946|0.020575639|-312.1212186|642.3830552000001|13.50019441|0.0|4.78|17.0|2.75|1.76|92.99|0.0|128.47|0.0|5.0|31.0|0.0|0.0|1.66|-3.95|0.000101|0.000113|0.0458|2.4|0.0|2.21e-07|-0.06084|3.8801|-1325.199863|-1325.159466|1160.79|319.54|252.39|0.6929|-1324.95298|0.3982|7.0249|0.04039655|32.0|7.4949|7.4949
12p_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.038440292|5.351858133|2|0.040899471|-0.062956958|0.0|0.005613018|0.000321545|-0.128484994|-0.109773594|-0.053644471|-0.09353607|0.8414737059999999|0.8371763179999999|0.7991060659999999|0|0.843381594|-0.074356395|-0.094870978|0.371591982|0.015107947|-47.54197452|75.21136863|100.1386407|-0.0364888379999999|-38.78387161|6.176226649|0.8199554720000001|-1.897419563|-30.39737673|68.98315679|57.20168999|0.469983155|2783.628159|-1213.171684|2326.5244390000003|0.180044528|7.392482526|6166.812731|28.4530386|0.0130197619999999|-409.146112|686.039456|8.3245726|0.0|4.76|17.0|4.35|2.93|81.65|0.0|132.24|0.0|5.0|30.0|0.0|1.0|2.91|-5.15|2.21e-06|7.05e-06|0.00291|4.23|0.0|9.75e-08|-0.05169|3.4955|-1615.094336|-1615.0623480000002|1167.16|354.69|238.79|0.68561|-1614.830085|0.1527|4.0456|0.03198743|17.0|7.7721|7.7721
27c_a34|0|0|0.0|0.0|1|7.412764017000001|1|1|1.996958431|0.02583752|5.351858133|1|0.041728395|-0.08157574|0.0|-0.008017781|-0.028344637|-0.014364543|-0.132026575|-0.128393271|-0.2077985889999999|0.850511415|0.8353837409999999|0.804740647|0|0.631065353|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|-76.84420762|176.7076265|248.17931940000005|-0.042782312|-57.00328784|13.79934071|0.7381974290000001|-2.26746252|-51.69246989|100.1948155|97.35782216|0.424716257|2921.328444|-1525.30349|2477.818875|0.261802571|8.808655321|6308.331369|38.98592708|0.022975949|-320.4669239|673.8038326000001|15.45573273|1.0|3.55|23.0|3.11|3.34|104.29|0.0|119.71|0.0|6.0|32.0|0.0|1.0|2.83|-4.45|1.7800000000000002e-05|3.52e-05|0.0151|2.9|0.0|2.13e-08|-0.03792|3.9186|-1426.521813|-1426.482676|1203.69|316.4|289.89|0.70336|-1426.246896|0.0093|7.6204|0.03913684|0.8|6.0969|6.0969
15_a47|1|1|2.9226792460000004|0.0|0|6.605297921|0|0|0.0|-0.164258919|4.59511985|2|0.042285714|-0.130885389|1.56205245|-0.0026314909999999|0.086682657|0.0506476009999999|-0.299654464|-0.007670908|-0.017562097|0.644280611|0.897881853|0.614613723|1|0.791753677|-0.084413593|-0.0904066519999999|0.429825305|0.016669157|-45.1562696|61.0548099|111.3994409|-0.033307714|-25.87091101|4.770072524|0.711630105|-1.265693121|-24.15592798|59.79410145|54.07328082|0.477646539|2327.320914|-677.0708068|869.1027727|0.288369895|6.984778596|5075.773767000001|25.03780079|0.021370407|-226.4191275|383.4213189|11.43190096|1.0|2.89|21.0|4.69|5.28|66.49|0.0|96.6|0.0|3.0|25.0|0.0|1.0|3.74|-4.85|1.29e-05|1.41e-05|0.00499|3.8|0.0|3.22e-09|-0.0591799999999999|4.0594|-1527.4104|-1527.376145|930.51|305.43|286.26|0.68008|-1527.265523|0.0759|2.2271|0.03425526|16.0|7.8|7.8
12ah_a36|1|0|3.456839001|0.0|0|7.412764017000001|2|2|0.0|-0.050415481|5.351858133|2|0.043848238|0.078459408|0.0|0.0005016269999999|-0.083956827|-0.050147748|0.133939811|-0.103922055|-0.177407665|0.8941919290000001|0.8910146309999999|0.8065052890000001|0|0.828405275|-0.0758457179999999|-0.1059368909999999|0.271553945|0.0184777819999999|-49.0084977|82.70705743|110.8777131|-0.038137281|-44.23111357|7.714903458999999|0.768906425|-1.906864035|-31.66734951|80.02464883|60.9481085|0.468162246|2786.56479|-1232.13999|2334.380591|0.231093575|8.26712637|6015.129321|32.04915319|0.017909528|-347.5133554|629.5017194000001|11.57242717|0.0|4.73|17.0|3.35|2.54|69.2|0.0|128.76|0.0|5.0|30.0|0.0|1.0|2.34|-4.59|3.64e-05|2.55e-05|0.0106|3.31|0.0|6.65e-08|-0.05637|3.7792|-1692.545871|-1692.512868|1148.39|328.07|237.25|0.6970000000000001|-1692.3109559999998|0.0485|5.4979|0.03300341|11.0|7.9586|7.9586
11_a27|1|0|2.680511093|0.0|0|7.535296702|1|2|0.0|0.100091619|5.4161004020000005|2|0.042533875|-0.080272515|1.3706083080000002|0.004538653|-0.0864111069999999|-0.027287578|-0.1299181459999999|-0.041662169|-0.067428705|0.734834532|0.8629676709999999|0.7146215429999999|1|0.7645505|-0.079921166|-0.094820973|0.349764196|0.016171515|-42.27430065|143.3238715|124.5410133|-0.034296948|-26.52978026|4.524597532|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|0.1911041289999999|5.231762955|5186.240841|22.42732497|0.012694323|-326.780942|504.209846|6.714661907000001|0.0|3.95|16.0|2.72|1.67|61.88|0.0|106.33|0.0|2.0|26.0|0.0|0.0|2.04|-4.02|0.000207|9.45e-05|0.0326|2.73|0.0|8.2e-07|-0.05985|2.4836|-1122.456105|-1122.433411|974.29|499.21|370.92|0.59222|-1122.190727|0.0793|3.1278|0.0226944|5.0|8301.0|8301.0
4S4l_a46|0|0|0.0|0.171853072|1|7.825245291|1|1|2.155247543|-0.058870177|5.587248657999999|1|0.049498645|-0.067419714|0.0|0.0066560469999999|-0.060895366|-0.161358058|-0.1012114369999999|0.0071939419999999|0.010799648|0.7940662409999999|0.762625193|0.7936534740000001|0|0.894782107|-0.090807851|-0.084663086|0.213675946|0.007140583|-49.45536962|178.19783940000002|57.30330315|-0.029881089|-25.11158939|2.117940478|0.877939134|-1.523935543|-26.93416438|49.6055056|53.34424204|0.469439238|2166.052483|-829.959026|1744.8220399999998|0.1220608659999999|5.668394116|4920.211524|18.5362581|0.006420439|-411.6630752|579.2365607|3.496670823|1.0|3.92|17.0|4.64|5.02|50.94|0.0|105.77|0.0|3.0|26.0|0.0|1.0|4.08|-5.11|5.25e-06|7.78e-06|0.0027|4.49|0.0|9.980000000000001e-08|-0.02015|4.1414|-1092.753999|-1092.727031|1040.96|299.38|234.25|0.6763600000000001|-1092.489558|0.0614|2.5083|0.02696794|261.0|6.5834|6.5834
6_a27|1|0|2.6137160880000003|0.0|1|6.823286122000001|0|0|1.7996617540000002|0.1718757239999999|4.727387819|2|0.042942943|-0.237047381|1.221528093|0.00526746|0.075248207|0.081320966|-0.406859288|-0.1044763|-0.179319226|0.678057835|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-38.92545695|125.8234721|106.4156743|-0.034625042|-22.06430895|5.03713293|0.774820398|-1.35037664|-19.27068071|52.66373343|49.10012093|0.47262982|2196.1151210000003|-668.5259238|1193.992326|0.2251796019999999|5.010042219|4761.820508|22.12343713|0.01635203|-272.1086175|373.9912084|8.095338503999999|0.0|3.0|21.0|3.48|2.79|76.46|0.0|92.65|0.0|2.0|24.0|0.0|1.0|2.71|-3.82|0.000242|0.000153|0.0485|2.37|0.0|2.16e-07|-0.04793|4.1391|-1043.831559|-1043.806618|896.68|299.55|223.61|0.61083|-1043.678244|163.0|2.7521|0.02494141|1.0|9.0|9.0
12ao_a36|1|0|3.477902101|0.0|0|7.412764017000001|2|2|0.0|-0.058597382|5.351858133|2|0.042739018|0.0895536619999999|0.0|0.002782748|-0.113963585|-0.033032344|0.1523047569999999|-0.095253274|-0.1619981409999999|0.90500247|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|-51.52001456|85.17634667|110.7707502|-0.03775988|-44.63177966|7.785557064|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|63.28698809|0.462968912|2794.663089|-1349.115973|2298.760179|0.217901822|8.769931502999999|5943.227395|31.9443643|0.016708791|-373.2975961|698.847203|11.05528527|0.0|4.87|17.0|3.62|2.42|69.2|0.0|133.84|0.0|6.0|31.0|0.0|0.0|2.37|-4.55|2.6e-05|2.82e-05|0.0115|3.45|0.0|9.66e-08|-0.05455|3.4743|-1310.361099|-1310.328652|1190.17|356.86|266.08|0.7045|-1310.077853|0.0033|5.4691|0.03244719|0.03|7.5229|7.5229
12be_a36|1|0|3.466734143|0.0|0|7.412764017000001|2|2|0.0|-0.148313814|5.351858133|2|0.043854875|0.118420241|0.0|0.000482522|-0.08981965|0.00430921|0.19405344|-0.176729938|-0.289604649|0.884226781|0.858971809|0.8350231859999999|0|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|-54.15309606|63.31681179|140.1361326|-0.031937334|-52.44976141|16.25222352|0.5660743979999999|-1.852365352|-37.57129686|99.62604537|77.57811183|0.4564615729999999|3039.9167260000004|-1285.166936|2552.721046|0.433925602|8.773114043|6592.168374|39.14335412|0.034632557|-91.68453892|766.4854363|24.02799032|1.0|4.96|17.0|2.83|1.9|87.66|0.0|136.74|0.0|7.0|33.0|0.0|0.0|1.75|-4.15|7.75e-05|7.13e-05|0.0315|2.62|1.0|1.6100000000000005e-07|-0.0518799999999999|3.3487|-1462.0007349999998|-1461.968283|1256.67|370.25|237.59|0.70465|-1461.68274|0.0018|7.7861|0.03245204|44.0|7.3565|7.3565
14b_a50|0|1|0.0|0.0|2|7.934155233999999|2|2|4.240438135|-0.092558007|5.82008293|2|0.030219907|-0.068176984|2.115127752|0.010215823|0.037777505|-0.041169251|-0.106938404|-0.1786649189999999|-0.280243276|0.74726683|0.831689551|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|25.31245624|62.89861413|-0.025558317|-32.9673668|9.64109526|0.637281054|-1.533499045|-21.65397937|64.58491917|47.72661339|0.445384689|2967.872393|-1005.538915|2984.248708|0.362718946|6.3538844910000005|6737.145102|26.29763086|0.021820402|-180.03459850000002|825.4425942|14.30797341|1.0|4.64|20.0|3.72|4.81|66.99|0.0|128.39|0.0|7.0|33.0|0.0|0.0|3.6|-4.78|2.51e-05|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|1.3900000000000001e-07|-0.02486|4.0775|-1431.068494|-1431.037684|1253.87|304.07|234.67|0.64303|-1430.72987|0.1373|5.3711|0.03081037|6.58|5.1818|5.1818
4_a3|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.2122551539999999|4.727387819|1|0.035345345|-0.08769805|1.882124381|-0.008407895|0.057349653|0.0248526079999999|-0.208888686|0.053425134|0.127253753|0.640351067|0.785381728|0.628171026|1|0.74053397|-0.110345083|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|235.6982345|123.350856|-0.039478171|-22.30593113|1.809595554|0.866976271|-1.381735991|-24.93884341|51.71950126|56.26480013|0.415852758|2142.972568|-656.8810472|1548.626215|0.133023729|5.05182773|4885.093366|21.6476858|0.0100954959999999|-348.9230345|347.9532383|4.799426464|1.0|2.94|21.0|5.3|5.17|80.04|0.0|92.65|0.0|2.0|23.0|0.0|1.0|4.09|-5.09|2.02e-06|8.22e-06|0.00264|4.3|0.0|2.950000000000001e-08|-0.0584299999999999|3.4771|-1355.332318|-1355.303098|858.45|356.58|208.93|0.6896|-1355.192416|119.0|2.3542|0.02921941|1259.0|5.9|5.9
3b_a12|0|0|0.0|0.0|0|0.0|1|1|0.0|0.156777705|0.0|2|0.0375|-0.1215705419999999|0.0|-0.004028952|-0.065558712|-0.003968827|-0.19952566|-0.071149325|-0.116772665|0.914614654|0.82914101|0.802482465|0|0.903204699|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|41.13468455|50.46508298|-0.034016616|-24.04018959|2.816328871|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|38.97406803|0.390744506|2186.64676|-691.6596323|1935.211747|0.2311778089999999|6.6333156660000006|4665.346939|23.06757345|0.0166212889999999|-280.3056362|406.0361621|8.665655511|1.0|3.82|18.0|4.05|3.14|37.28|0.0|102.53|0.0|3.0|24.0|0.0|1.0|3.59|-4.64|5.539999999999999e-05|2.28e-05|0.00759|3.78|0.0|7.91e-09|-0.07091|3.7741|-1410.971864|-1410.947421|915.37|328.51|294.55|0.6654800000000001|-1410.826913|0.2418|5.9551|0.02444371|49.0|7.3098|7.3098
