molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|GATS1pe|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Lipinski|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
7c_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|2.1219657030000003|5.4161004020000005|0.012145872|2|0.039433962|-0.1122332619999999|1.798334646|-0.206388032|0.01006918|-0.033792245|10.92926158|-0.066271289|1|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|-0.105104647|0.6952665379999999|0.027436939|-51.2378943|16.04055193|0.093723511|54.79389751|-0.0223398779999999|9.377842892|58.07647902|0.52630639|-1.139333798|-17.34382833|67.01436709|-13.06063972|45.70671102|-666.0926258|1881.379304|0.47369361|6.703148323|0.8781281320000001|276.93712|-389.4200163|0.0269852389999999|15.7764728|1.0|1.0|1.0|0.0|3.48|21.0|4.59|4.43|62.06|1.99|1.0|0.0|113.07|0.0|4.0|29.0|5.0|-6.2|386.45|0.0|1.0|1.0|3.59|0.0|2.76|-1258.985004|635.47|323.24|0.4049|228.47|488.89|0.68708|-1258.744382|-0.16055|-1258.801509|5.4191
13n_a6|0.0|1|0|3.425442623|0.0|0|6.842683282|0|0.0|4.727387819|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|-0.06507689|10.95053349|-0.033224059|1|-0.068956229|-0.118693789|-0.57091314|2|0.870730542|-0.056293641|0.82642394|0.017758385|-75.07706271|12.18768927|0.29109784|199.7822434|-0.038490115|8.36448634|103.012404|0.748967057|-2.078466222|-47.27287681|88.73738138|-26.41600355|81.06784641|-1426.464192|2535.307313|0.251032943|8.872063579|0.889160748|172.28545730000002|-978.9911754|0.019904118|13.66031867|1.0|1.0|1.0|3.0|3.55|27.0|4.19|3.76|122.47|0.81|1.0|0.0|127.2|0.0|6.0|33.0|5.0|-7.23|435.48|0.0|0.0|1.0|2.62|0.0|4.27|-1423.714738|727.69|369.99|0.9117|257.31|548.09|0.64027|-1423.451366|-0.13863|-1423.514154|7.1249
17d_a50|0.0|0|1|0.0|0.0|2|8.105609402|2|4.380250483|6.042632834|0.03538699|1|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|-0.125540541|2|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|-0.2177003589999999|0.7276268779999999|0.0152123589999999|-48.40178147|10.55016861|0.070113177|48.62532158|-0.025589979|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|57.5414543|-17.74731987|41.18485076|-1064.839192|2950.99157|0.24594297|6.996105516|0.8041037459999999|170.5678813|-738.4938272999999|0.013178555|9.139672835|0.0|1.0|1.0|0.0|4.07|20.0|4.0|4.29|51.77|2.71|2.0|0.0|133.19|0.0|6.0|32.0|4.0|-6.25|424.54|0.0|1.0|0.0|3.68|0.0|3.41|-1335.962757|727.15|306.09|0.1819|306.09|579.45|0.66103|-1335.649722|-0.16716|-1335.713194|7.1308
14b_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|2|4.240438135|5.82008293|0.0228205129999999|2|0.030219907|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|-0.041169251|2|-0.1786649189999999|-0.280243276|-0.306633966|1|0.74726683|-0.076752616|0.71456262|0.022423099|-50.27694576|14.70317076|0.095923652|62.89861413|-0.025558317|9.64109526|192.8987555|0.637281054|-1.533499045|-21.65397937|64.58491917|-16.75898192|47.72661339|-1005.538915|2984.248708|0.362718946|6.3538844910000005|0.8030515570000001|237.8403928|-659.347336|0.021820402|14.30797341|1.0|1.0|1.0|0.0|4.64|20.0|3.72|4.81|66.99|2.32|2.0|0.0|128.39|0.0|7.0|33.0|5.0|-6.5|441.52|0.0|1.0|0.0|3.6|0.0|3.05|-1431.037684|718.64|304.07|0.1637|234.67|533.25|0.64303|-1430.72987|-0.16874|-1430.7933859999998|5.1818
12l_a36|0.0|1|0|3.426092687|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.008712073|2|0.039061728|0.128666217|0.0|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|1|-0.098598933|-0.175397741|-0.428857427|1|0.8707354620000001|-0.079106537|0.8212311840000001|0.0220227089999999|-70.17688229|14.33450402|0.15618077|101.6575135|-0.038052612|9.330278191|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|83.76912404|-24.7683114|66.38812034|-1263.1838810000002|2385.788754|0.262041641|7.471134223|0.8586718990000001|170.5619816|-822.2019402000001|0.02088234|13.59224175|1.0|1.0|0.0|2.0|4.78|17.0|2.75|1.76|92.99|1.38|1.0|0.0|128.47|0.0|5.0|31.0|5.0|-6.68|406.44|0.0|0.0|0.0|1.77|0.0|2.98|-1325.15957|686.83|321.05|0.4524|321.05|530.75|0.6925|-1324.954011|-0.15869|-1325.0137550000002|7699.0
5_a47|0.0|0|0|0.0|0.0|0|0.0|0|0.0|0.0|-0.188550227|2|0.037492877|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|-0.019811664|-0.0428873159999999|-0.454659897|2|0.7063295709999999|0.0743193|0.675164258|0.009936558|-52.90420509|5.246458665|0.192042245|101.3974575|-0.038537768|2.770107005|0.0|0.781571204|-1.502972943|-24.46654029|62.14504725|-20.34777119|51.58499074|-793.5630764|1349.003107|0.218428796|5.861037845|0.8997183470000001|115.3294396|-418.9977997|0.017501741|9.240842159|1.0|0.0|1.0|2.0|2.67|22.0|4.73|5.96|58.04|3.26|2.0|0.0|101.51|0.0|3.0|26.0|4.0|-5.19|365.79|1.0|0.0|1.0|4.29|0.0|4.37|-1569.333281|561.61|334.35|0.2108|334.35|401.16|0.69291|-1569.20723|-0.15419|-1569.258939|7.7
14j_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|3.278390512|5.351858133|-0.071396109|2|0.046283951|0.037350515|0.722606603|-0.322724299|0.007671236|-0.026319216|10.31321824|-0.055708465|2|-0.073945564|-0.17267308|-0.463194548|2|0.616699629|-0.091426449|0.5935522360000001|0.020485263|-53.34139172|13.28905737|0.154547838|100.2571987|-0.034989992|8.620784882999999|83.17168000000001|0.7739671709999999|-1.644529644|-26.17681598|64.88069411|-22.69846456|53.64097592|-1066.827834|2175.598042|0.226032829|7.83426417|0.988615047|146.63044480000002|-692.0651337|0.017787992|11.53930239|0.0|1.0|1.0|1.0|3.39|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|0.0|5.0|31.0|5.0|-6.31|429.47|0.0|0.0|0.0|3.77|0.0|3.72|-1729.1379190000002|670.6|338.1|0.3886|338.1|528.18|0.65128|-1728.9293280000002|-0.14816|-1728.988797|8.3883
4R4l_a46|0.0|0|0|0.0|0.171853072|1|7.825245291|1|2.155247543|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.229089688|0.7936534740000001|0.007084496|-45.96797819|3.844966512|0.103346328|56.0891211|-0.02989332|2.086777505|0.0|0.8782984840000001|-1.524559305|-26.65896664|49.44228224|-16.223992300000003|52.96512128|-827.4236073|1766.0974600000002|0.121701516|5.669819400000001|0.8412270820000001|66.05102684|-449.0673625|0.006401537|3.474304058|1.0|1.0|1.0|1.0|3.92|17.0|4.64|5.02|50.94|3.06|1.0|0.0|105.77|0.0|3.0|26.0|3.0|-5.23|347.45|0.0|1.0|1.0|4.09|0.0|4.99|-1092.728268|584.44|301.29|0.1678|266.65|498.78|0.67823|-1092.4898449999998|-0.17475|-1092.544322|6.8633
9_a1|0.0|1|0|3.358585365|0.0|0|6.86171134|0|0.0|4.727387819|-0.1075163359999999|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|-0.079063236|10.94877277|0.016589221|1|-0.044035724|-0.093062585|-0.483335578|1|0.582499378|0.02778394|0.572272366|0.011266799|-49.42275468|6.495805626|0.244723542|141.093898|-0.031896718|3.745117974|0.0|0.7816897429999999|-1.371558857|-26.88743664|57.60218193|-18.38986221|53.13133578|-790.7640749|1739.0376789999998|0.2183102569999999|7.61577077|0.826725116|125.865476|-455.910309|0.014186995|8.17942725|1.0|1.0|1.0|1.0|2.78|23.0|5.86|5.57|58.64|2.74|2.0|0.0|102.84|0.0|4.0|27.0|4.0|-5.81|357.38|0.0|0.0|1.0|4.12|0.0|5.6|-1187.193365|600.6|370.88|0.5409|370.88|487.19|0.70296|-1187.011122|-0.13413|-1187.065335|5.2218
9s_a24|0.0|1|0|2.9568988810000003|0.0|0|6.605297921|1|0.0|4.59511985|-0.00570386|4|0.023585859|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|10.96129902|0.013901071|1|-0.204128966|-0.359715589|-0.248704391|3|0.799076569|0.0256742079999999|0.748077475|0.016792118|-39.48555839|10.42725806|0.116650168|72.43525688|-0.019465646|6.474925237000001|0.695462853|0.445160769|-0.953816666|-19.21235005|61.19761205|-12.08741583|41.36694069|-592.2833757999999|969.5210193|0.554839231|9.124394347|0.889829339|344.5337711|-367.7851412|0.03496522|21.71205366|0.0|1.0|1.0|1.0|3.43|29.0|3.15|4.29|77.21|0.81|1.0|0.0|115.67|0.0|4.0|30.0|4.0|-7.2|393.44|0.0|0.0|0.0|2.63|0.0|1.82|-1270.994965|654.28|464.24|0.5112|403.51|521.4|0.6907300000000001|-1270.738032|-0.10865|-1270.796154|7.4949
11_a33|0.0|1|1|3.221176304|0.0|0|7.686621335|0|0.0|5.6869753560000005|-0.039406316|0|0.034984568|0.055664124|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|-0.008908194|3|-0.122478641|-0.232296883|-0.393892466|0|0.8389087140000001|-0.014463304|0.781083337|0.033701864|-50.94714637|16.37099833|0.142712759|69.3240686|-0.030847481|7.95236684|0.0|0.552878386|-1.048814353|-16.71585694|68.11455221|-14.98445481|50.78279943|-509.4714637|979.349175|0.447121614|5.24049311|0.8772525659999999|217.193541|-247.4805685|0.035341374|17.16740584|1.0|1.0|1.0|1.0|3.19|19.0|5.77|4.13|120.17|0.89|0.0|0.0|89.77|0.0|3.0|22.0|4.0|-5.97|328.41|0.0|0.0|1.0|3.28|0.0|1.93|-1669.304085|506.55|353.74|0.5408|353.74|378.1|0.70381|-1669.202327|-0.14132|-1669.251123|8.3188
9d_a31|0.0|1|0|3.456767212|0.0|0|7.765993078999999|1|0.0|5.733341277|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|-0.134504227|-0.214049412|-0.550392027|0|0.8066174070000001|-0.0375445629999999|0.771222772|0.029032453|-81.53295088|19.79432796|0.305664196|208.401866|-0.033844766|13.49577391|560.5224416|0.6636195229999999|-1.793772606|-45.65350116|97.84665015|-23.07536346|86.75457645|-1222.994263|1932.363213|0.336380477|9.436176796|0.8433415740000001|229.34422830000003|-833.8375571|0.023927395|16.31369927|1.0|1.0|1.0|2.0|3.8|16.0|6.04|4.09|117.37|1.31|2.0|0.0|112.97|0.0|9.0|29.0|5.0|-6.36|412.51|0.0|0.0|1.0|3.65|0.0|5.0|-1657.428165|727.27|322.22|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|-0.15969|-1657.245966|6.2218
28_a34|0.0|0|0|0.0|0.0|1|7.423568444|1|1.767685185|5.351858133|-0.206909349|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|-0.189821204|-0.311884247|-0.5437894289999999|1|0.8318609690000001|-0.078146961|0.7829667309999999|0.03768308|-72.11491331|19.29162755|0.4540644379999999|232.4555747|-0.048190604|9.876233397|88.32197602|0.7298701059999999|-1.831242935|-34.24669822|85.99382787|-24.6708914|86.18702382|-937.4938731|1689.357471|0.270129894|5.613534285|0.832642882|138.2913845|-479.9443839|0.0271102189999999|13.87891455|0.0|1.0|1.0|1.0|3.02|17.0|1.99|2.07|92.26|0.88|0.0|0.0|85.92|0.0|3.0|24.0|5.0|-7.04|322.32|0.0|0.0|1.0|1.84|0.0|4.11|-1100.760824|544.24|289.3|0.2043|289.3|417.28|0.69263|-1100.6525880000002|-0.17802|-1100.704833|5.4179
14aa_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|3.4143268310000003|5.351858133|-0.026892547|2|0.046678487|0.031136154|0.758549568|-0.287870566|0.013012022|-0.029037128|10.313217300000002|-0.044957534|2|-0.074579388|-0.13397874|-0.4506138879999999|2|0.725358161|-0.070471939|0.693959193|0.018016316|-51.83122853|12.26959478|0.075891958|51.68445972|-0.03159178|8.355923226|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|61.21989213|-21.51484958|47.78906871|-1140.287028|2263.821505|0.203340553|8.000512184|0.972590939|138.4803717|-776.5660584|0.013786041|9.388663605|0.0|1.0|1.0|1.0|3.63|26.0|4.4|4.63|105.02|3.45|2.0|1.0|130.22|0.0|5.0|32.0|4.0|-5.92|439.54|0.0|0.0|0.0|4.1|0.0|4.1|-1708.5422620000002|715.57|345.03|0.4157|345.03|588.45|0.6805899999999999|-1708.276011|-0.1449|-1708.338059|8451.0
12bg_a36|0.0|1|0|3.434779148|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.044573523|2|0.044197531|0.057879142|0.0|-0.414822602|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|1|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|-0.033696875|0.771220556|0.019606406|-70.42534258|13.44952052|0.159389648|109.3374477|-0.036959207|9.22604612|14.85588272|0.747867728|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|-1267.656166|2915.548359|0.252132272|7.549463377|0.860310096|172.9566471|-869.5815023|0.01946912|13.35534589|1.0|1.0|0.0|2.0|4.75|17.0|3.99|3.19|69.2|2.99|2.0|0.0|133.77|0.0|5.0|31.0|4.0|-6.26|450.32|0.0|1.0|1.0|2.82|0.0|4.42|-2152.104584|703.94|318.36|0.4409|318.36|554.7|0.69395|-2151.914954|-0.15743|-2151.975577|7.8239
14y_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|3.3149940630000003|5.351858133|-0.022719307|2|0.046678487|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|-0.069023218|-0.125978901|-0.4598871539999999|2|0.719722236|-0.049318182|0.64069202|0.018804822|-55.74067298|13.00274534|0.074747068|51.68445972|-0.034303507|8.990852582999999|82.29531392|0.78322549|-1.612264842|-27.63946733|67.16839951|-23.71943531|52.97547894|-1114.8134599999998|2336.815247|0.21677451|8.213390641|0.948293868|149.890474|-770.8467102999999|0.016527|11.42772654|0.0|1.0|1.0|1.0|3.41|26.0|4.64|5.32|105.02|3.99|2.0|1.0|130.3|0.0|5.0|32.0|4.0|-5.8|480.37|0.0|0.0|0.0|4.45|0.0|4.73|-2549.091817|713.1|340.49|444.0|340.49|585.2|0.61338|-2548.8917260000003|-0.14942|-2548.953933|8.4225
8_a15|0.0|0|0|0.0|0.0|0|0.0|0|0.0|0.0|-0.044406425|1|0.039181287|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|-0.014489333|0|-0.203104439|-0.295062413|-0.342749125|1|0.85357243|-0.025923166|0.8105478740000001|0.0336657729999999|-69.07571287|19.65860939|0.146103518|85.31489861|-0.028969856|11.47934212|55.99586988|0.519427411|-1.419522941|-24.39801408|89.80283608|-16.91650111|61.44071008|-828.9085544|1919.535904|0.480572589|6.093505548|0.638601279|280.62296039999995|-484.0283816000001|0.035495625|20.72712321|1.0|1.0|1.0|1.0|3.14|18.0|3.9|4.95|61.84|1.96|2.0|0.0|104.74|0.0|7.0|27.0|5.0|-5.52|366.41|0.0|1.0|1.0|3.76|0.0|3.36|-1223.687714|598.84|331.28|251.0|279.58|538.51|0.70524|-1223.463981|-0.1558|-1223.523393|6.9666
13b_a5|0.0|1|0|2.948625157|0.0|0|7.153833802|1|0.0|5.209486153|0.011339656|2|0.02468599|-0.006314305|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|-0.017963913|1|-0.055701188|-0.091464693|-0.357011244|2|0.6700114770000001|-0.0330907489999999|0.653356347|0.0138892369999999|-48.3067033|8.980592802|0.168442764|108.9128108|-0.02636836|5.806729729|46.77748445|0.654076389|-1.344786367|-29.05440446|62.24204745|-17.04942469|53.91565742|-869.5206594|1177.571784|0.345923611|8.427551282000001|0.837970799|223.6695238|-562.2202871000001|0.021552174|13.93534415|0.0|1.0|1.0|1.0|2.97|23.0|4.64|4.06|74.77|1.96|1.0|0.0|119.8|0.0|5.0|30.0|4.0|-6.58|395.46|0.0|1.0|1.0|3.26|0.0|4.66|-1276.030896|672.43|296.66|0.5528|265.31|503.93|0.57482|-1275.806761|-0.17274|-1275.865034|6.9586
14o_a23|0.0|0|1|0.0|-4.758526534|2|7.423568444|0|3.133942289|5.351858133|-0.301504331|2|0.046090147|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|-0.0962526|-0.2952674819999999|-0.653629157|2|0.598213287|-0.072078004|0.575188253|0.018054548|-66.92857564|12.835973699999998|0.0959220569999999|68.19627862|-0.042454824|9.125801389|0.8929505459999999|0.800301554|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|-1539.35724|2297.392496|0.199698446|9.016411722|0.958697036|141.97663490000002|-1094.413931|0.019295686|13.71836682|0.0|1.0|1.0|1.0|3.55|26.0|3.97|6.18|114.25|3.04|2.0|1.0|126.97|0.0|7.0|35.0|8.0|-5.94|495.48|1.0|0.0|0.0|4.31|0.0|5.17|-2042.161288|729.11|335.19|385.0|335.19|582.89|0.58581|-2041.934645|-0.1517|-2042.000938|8.4815
12u_a36|0.0|1|0|3.508898495|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.0407717229999999|2|0.042560386|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|-0.099596099|-0.163978382|-0.438988314|1|0.901715152|-0.018047007|0.860667615|0.017639065|-67.50289394|12.27663887|0.157772171|109.8080843|-0.03452119|8.544435884|5.944854912|0.77938748|-2.036750221|-35.17050511|78.06218646|-24.02645378|62.80959338|-1417.5607730000002|2455.7556010000003|0.22061252|7.65672775|0.946117173|153.5444314|-986.6102007|0.015171583|10.55929252|1.0|1.0|1.0|2.0|5.05|17.0|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|6.0|32.0|4.0|-6.19|423.51|0.0|1.0|1.0|2.66|0.0|4.21|-1350.865506|739.12|337.37|0.4267|319.16|590.18|0.70272|-1350.575382|-0.15109|-1350.638138|7.7959
1k_a5|0.0|1|0|2.9020229360000003|0.0|0|6.605297921|0|0.0|4.59511985|-0.064652321|2|0.026339869|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|-0.011848312|1|0.019611905|0.045204303|-0.254495542|2|0.567806811|-0.022280685|0.558485747|0.010892351|-38.00629774|5.571869083999999|0.216307319|110.6497654|-0.0301207529999999|2.850231839|0.498979532|0.724954458|-1.114467843|-20.67084672|47.83775802|-15.40795854|45.98095096|-570.0944662|824.0133397999999|0.275045542|6.710535795|0.929220303|140.69669409999997|-291.6259112|0.019219352|9.83146028|1.0|0.0|1.0|1.0|2.71|23.0|4.88|4.76|54.46|2.29|0.0|0.0|90.44|0.0|3.0|24.0|4.0|-5.99|316.33|0.0|1.0|1.0|3.42|0.0|3.1|-1050.51717|533.8|281.38|0.6242|262.56|398.63|0.5282|-1050.418953|-0.1798799999999999|-1050.468159|7.3188
22_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|1.915285809|4.727387819|0.023539095|2|0.0388043479999999|0.09301076|2.041494094|-0.079707783|0.009265667|-0.066832578|10.93106272|-0.038668966|1|-0.036258691|-0.060582944|-0.177976478|2|0.616352201|-0.067650395|0.607038752|0.0122876139999999|-44.14650378|8.001165067999999|0.053484974|34.8271111|-0.027118811|5.21001405|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|52.90592556|-17.65860151|47.00134116|-882.9300756000001|2396.806062|0.22936173|7.408914181|0.913422548|149.350479|-574.9260339|0.01345209|8.759421782|1.0|1.0|1.0|0.0|3.36|27.0|5.33|5.39|67.39|2.61|2.0|0.0|121.62|0.0|4.0|31.0|4.0|-5.58|401.46|0.0|0.0|1.0|4.24|0.0|4.07|-1275.816275|694.15|312.05|0.2636|223.03|563.43|0.66063|-1275.598059|-0.16176|-1275.657902|6.6364
19_a47|0.0|0|1|0.0|0.0|1|6.842683282|0|1.445775615|4.727387819|-0.227538423|2|0.032764858|0.027033021|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|10.95058274|0.0604168609999999|1|-0.046265509|-0.126992366|-0.439165562|2|0.635684951|0.095841135|0.614975047|0.026805875|-57.87554797|14.85167037|0.360357109|199.6541807|-0.037307124|8.228498913|66.13355777|0.637832605|-1.566899206|-32.2945343|76.13237258|-20.66983856|73.14028211|-868.1332196000001|1238.799875|0.362167395|7.06969105|0.8635094740000001|200.6571609|-480.9851737|0.03295186|18.25682461|0.0|1.0|1.0|2.0|3.13|21.0|2.49|3.84|98.72|1.67|1.0|0.0|99.2|0.0|5.0|28.0|6.0|-7.22|380.35|0.0|0.0|1.0|2.34|0.0|3.51|-1335.725639|571.23|322.68|0.3243|322.68|412.31|0.68924|-1335.580357|-0.15845|-1335.634976|7.3
9a_a36|0.0|1|0|3.4090209280000003|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.046964839|2|0.040166667|0.095192109|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|-0.12019672|-0.202876718|-0.398235589|1|0.839235677|-0.1177413269999999|0.79302567|0.0236784079999999|-66.44342306|14.47407729|0.1734403769999999|106.0201967|-0.039929147|8.847677483|0.0|0.7638345870000001|-1.956528182|-27.53468726|78.37175688|-24.40778806|59.5185754|-1195.981615|2167.77208|0.236165413|7.546661564|0.828482664|144.36259840000002|-731.0766269999999|0.019513779|11.92833382|1.0|0.0|0.0|1.0|4.69|17.0|3.04|2.04|66.4|2.02|1.0|0.0|120.94|0.0|5.0|29.0|5.0|-6.74|382.42|0.0|1.0|0.0|1.95|0.0|3.38|-1252.77514|648.41|320.56|0.4811|320.56|495.18|0.68682|-1252.578886|-0.15925|-1252.636005|7.8861
8a_a8|0.0|1|0|3.150966553|0.0|1|7.535296702|1|1.4114120369999998|5.4161004020000005|-0.1950388569999999|1|0.040243056|0.027531877|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|-0.048064085|0.7318727540000001|0.034374791|-71.12928513|20.58762475|0.449170525|269.0155755|-0.049054408|12.33026525|84.91322996|0.76420633|-2.256502762|-47.27503672|86.57328508|-29.37948733|99.52191337|-1351.456417|1746.6927010000002|0.23579367|7.533378788999999|0.927876056|141.2206861|-809.4093564|0.025786572|15.44399996|0.0|1.0|0.0|2.0|3.37|23.0|3.13|2.72|112.23|1.9|1.0|0.0|109.21|0.0|4.0|30.0|5.0|-7.04|400.39|0.0|0.0|0.0|2.56|0.0|6.1|-1367.744724|620.68|399.45|0.2035|269.43|476.69|0.7036899999999999|-1367.539526|-0.13015|-1367.595683|4.9454
9i_a24|0.0|1|0|2.9199957480000003|0.0|1|7.153833802|0|1.865102513|5.209486153|2.01e-05|2|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|-0.00532872|2|-0.1818753839999999|-0.336939175|-0.32068769|2|0.783500303|-0.0106944439999999|0.73094562|0.025118046|-33.00219474|11.87389334|0.173910636|82.21166337|-0.024639839|5.613069697999999|1.634015079|0.499238289|-0.837754515|-14.44881966|51.05832236|-11.64783344|42.43894111|-396.0263368|761.9885477000001|0.500761711|5.946747117|0.8806627109999999|236.7218826|-187.2109987|0.038195951|18.05612763|1.0|0.0|1.0|1.0|2.76|22.0|2.42|2.72|72.28|0.67|0.0|0.0|82.17|0.0|3.0|22.0|4.0|-7.01|288.31|0.0|1.0|0.0|1.73|0.0|1.13|-945.2626532|501.48|299.06|0.2373|268.3|363.15|0.6755800000000001|-945.174716|-0.17204|-945.222448|7.0555
6e_a31|0.0|1|0|3.402951625|0.0|0|7.773594467000001|1|0.0|5.733341277|-0.178758575|0|0.037803618|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|-0.0462850729999999|2|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|-0.072882794|0.795570315|0.032627586|-79.81721349|19.89514173|0.376659006|229.6732654|-0.046541668|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|93.68572477|-28.37945369|94.88738762|-1277.075416|2188.417358|0.239502096|7.513687859|0.916695963|146.03985980000002|-778.7151665|0.022744048|13.86851128|1.0|1.0|1.0|2.0|3.55|22.0|5.19|4.0|131.36|1.36|1.0|0.0|109.69|0.0|4.0|29.0|5.0|-6.5|404.44|0.0|0.0|1.0|3.27|0.0|4.31|-1652.63264|634.34|374.76|0.5103|374.76|490.75|0.70391|-1652.445002|-0.13418|-1652.503557|6.4318
11_a15|0.0|0|0|0.0|0.0|0|0.0|1|0.0|0.0|-0.029665252|3|0.02962963|-0.036023137|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|-0.173728081|-0.272482143|-0.363940085|2|0.843715005|0.0432314409999999|0.796300317|0.018519054|-66.78526188|12.69062406|0.105461874|72.27026771|-0.033606127|8.696553172|0.0|0.739315684|-1.949155337|-30.25595097|79.1792768|-23.02940065|56.84224275|-1335.705238|2565.707165|0.260684316|6.233494755|0.8869452090000001|178.640152|-915.3239085|0.018086221|12.39401492|1.0|1.0|0.0|1.0|4.1|24.0|4.33|6.69|59.51|2.52|2.0|0.0|138.24|0.0|6.0|34.0|4.0|-5.26|448.52|1.0|0.0|0.0|4.62|0.0|5.04|-1450.705737|739.57|418.94|0.2657|263.2|568.22|0.70577|-1450.39211|-0.12134|-1450.457814|6.1314
