molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9i_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0.604992808|5.4161004020000005|0|0.045555556|0.187127708|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|2|0.004019925|0.187399127|0|0.831946443|-0.28972973|0.7947633409999999|1|-0.092881258|-0.088485615|0.006324687|0.011010661|-46.80087537|-44.58600513|5.548036224|-0.036869006|-22.46593254|62.68854553|0.8590224540000001|49.81256531|-18.57750214|52.34891159|0.477626156|2056.370683|418.7133986|-668.7900768999999|335.9672843|0.140977546|14.74203307|4201.058793|71.03556427|-361.8074422|778.5478408|351.4600612|5.226560183|1.0|1.0|3.25|2.9|0.06|-6.03|4.02|84.45|2.99|1.0|1.0|1.0|2.0|22.0|-5.44|0.0|0.0|1.0|4.79e-06|1.97e-05|0.00603|0.0|0.0|9.31e-07|-0.05989|3.2|2.8936|-1273.31399|428.48|284.3|0.70339|-1273.167389|0.3362|2.0895|-0.17956|0.02072395|-1273.217301|2.7887|1.25|5.9031|5.9031
37_a18|0.0|0|0|0.0|0.0|0|7.03438793|2|1.251176176|4.844187086|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|0|0.003512954|-0.224171123|0|0.7100921609999999|-0.020149364|0.699483099|0|-0.068500679|-0.074857954|0.385121249|0.009098426|-50.09028298|-54.7389628|6.653112344|-0.0286221589999999|-40.02719655|60.1335413|0.7648766029999999|65.15554136|-20.92960342|56.74339533|0.488368082|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|0.2351233969999999|18.49074823|7035.839448000001|171.9311063|-387.3755475|1860.709332|1056.535856|10.41657856|0.0|1.0|4.31|0.0|0.3|-8.82|3.3|76.5|3.33|2.0|1.0|1.0|7.0|36.0|-6.14|0.0|1.0|0.0|2.08e-06|3.35e-06|0.00161|0.0|0.0|1.51e-09|-0.04925|8.11|3.2127|-1532.974371|385.91|385.91|0.69305|-1532.553949|499.0|2.2872|-0.18119|0.02274574|-1532.622404|3.0375|35.0|7.4559|7.4559
33_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|1.4175014119999998|4.727387819|2|0.0388043479999999|0.148855442|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|10.93244905|1|0.008780074|-0.060582944|2|0.616352201|-0.10978034|0.607038752|1|-0.058927252|-0.069838312|0.399354817|0.012738882|-38.58254635|-45.72654913|8.340767701|-0.0265385579999999|-29.9394021|64.93395624|0.759356182|54.60811436|-17.37608867|46.92331405|0.465855239|2737.8873550000003|621.611679|-868.8044333999999|2274.654579|0.240643818|15.094865900000002|5916.443448|157.56124519999997|-339.6262863|1144.132956|664.4562602999999|8.881565237|1.0|1.0|3.39|3.59|0.08|-9.69|5.39|67.39|2.61|2.0|0.0|1.0|4.0|31.0|-5.58|0.0|0.0|1.0|2.48e-06|2.98e-06|0.0012|0.0|0.0|2.04e-10|-0.0582899999999999|4.07|3.8867|-1275.823229|318.99|227.79|0.6129|-1275.602977|0.0463|3.5714|-0.21788|0.02957286|-1275.662457|5.0369|34.0|7.4685|7.4685
3o_a32|0.0|1|1|3.644417045|0.0|0|7.773594467000001|1|0.609420753|5.733341277|1|0.035643275|-0.064818511|2.240993002|-0.306416317|-0.001411347|-0.117781901|10.3110027|3|0.000243592|-0.11221537|0|0.90022001|-0.154436834|0.840991936|1|-0.073742105|-0.095457829|0.252703854|0.012519666|-42.51640563|-55.03672286|7.218280399|-0.031819276|-31.73171751|0.0|0.7850948190000001|62.56936516|-18.34557429|49.73468603|0.455089918|2488.133192|483.0270239|-825.5508427999999|2469.87467|0.214905181|11.73098001|5488.777096|123.9047338|-328.7458915|1051.530112|541.0877621000001|7.532642302|1.0|1.0|3.47|3.06|0.32|-7.27|4.2|122.97|1.58|1.0|0.0|1.0|3.0|26.0|-6.17|0.0|0.0|1.0|1.89e-06|1.87e-05|0.00714|0.0|0.0|5.35e-08|-0.05413|2.35|3.5333|-1805.473626|350.9|350.9|0.70216|-1805.277864|0.2851|3.2729|-0.20065|0.03088166|-1805.333039|5.8476|0.24|6.6198|6.6198
10_a47|0.0|0|0|0.0|0.0|0|0.0|0|1.381868067|0.0|2|0.042276423|-0.169242585|1.329777427|-0.384667159|-0.008120645|0.0814897|10.93671036|0|-0.0065562469999999|-0.045289209|2|0.7027461220000001|0.011239977|0.6913602740000001|1|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|-40.80144983|-50.08559665|5.088920549|-0.035388634|-26.77924406|0.0|0.801882632|57.59863288|-18.9212254|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|1567.859561|0.198117368|10.66897998|5482.319019|105.9273263|-322.8149102|1061.820157|498.0016816|7.51303623|1.0|1.0|3.02|2.97|0.09|-8.85|5.92|58.04|3.21|2.0|0.0|1.0|3.0|27.0|-5.08|1.0|0.0|1.0|1.77e-06|3.18e-06|0.00114|0.0|0.0|1.4199999999999999e-09|-0.0486399999999999|4.37|3.7236|-1188.3744|332.97|214.9|0.69212|-1188.1907199999998|0.2175|1.9281|-0.20309|0.03158831|-1188.244739|2.8795|13.0|7.9|7.9
4c_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343847672|5.4161004020000005|2|0.03583878|-0.099764463|1.78683516|-0.339843311|0.001379959|-0.102999091|10.92777281|1|0.00202792|-0.001647802|2|0.7745214140000001|0.010868461|0.752601535|1|-0.087753156|-0.086290519|0.407675441|0.012079228|-56.5385923|-55.59622798|7.782541015|-0.029809452|-35.82016427|59.70585149|0.724053828|66.77901229|-19.20596967|64.32113331|0.473304159|2719.702873|490.6910965|-1056.328332|1683.872161|0.275946172|16.089682800000002|6046.668361|177.78970959999998|-288.71184960000005|1458.908567|707.2397315000001|11.182784300000002|1.0|1.0|3.49|2.97|0.25|-7.97|3.19|98.72|1.47|1.0|0.0|1.0|7.0|31.0|-7.53|0.0|0.0|1.0|0.000314|0.000265|109.0|0.0|0.0|1.07e-08|-0.0623299999999999|3.04|3.8067|-1332.607539|325.7|216.0|0.67789|-1332.336755|0.0821|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935|6.5935
13b_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984129|5.351858133|2|0.041728395|-0.035340334|0.0|-0.627919307|-0.003436924|0.042845487|10.31162842|1|-0.002215642|0.006103754|1|0.841060094|-0.0771674659999999|0.802578397|0|-0.109962789|-0.113554975|0.3529073379999999|0.018555474|-74.24619275|-76.67161447|12.52854078|-0.042850934|-51.76819834|105.341977|0.800290866|88.26741491|-28.93268471|86.77473353|0.454574838|3002.926824|468.6532296|-1533.432289|2319.48655|0.1997091339999999|16.1428924|6627.406474|134.8423681|-405.5090587|1916.093704|713.7769663|11.59580043|1.0|1.0|4.76|0.0|0.13|-6.19|1.72|124.74|2.06|1.0|0.0|1.0|6.0|32.0|-7.05|0.0|0.0|0.0|9.68e-06|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|-0.05434|4.54|3.5056|-1744.446479|353.68|245.51|0.6862699999999999|-1744.2179010000002|0.1415|3.8495|-0.20313|0.0455651|-1744.281763|5.3762|26.0|7.5901|7.5901
14b_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605016869|4.727387819|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|1|-0.004161699|-0.094863591|3|0.882394075|-0.170297225|0.8255789570000001|1|-0.090994113|-0.100993354|0.379746504|0.012828558|-44.49789848|-49.38772279|6.273415527999999|-0.036469822|-24.15156108|82.79166784|0.766915433|57.87172082|-17.83445545|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|1289.104749|0.233084567|9.738358819|4803.535505|113.9829058|-261.0537205|837.1723509999999|358.3503513|8.483998032|0.0|1.0|3.18|2.5|0.06|-6.89|3.71|105.82|1.04|0.0|0.0|1.0|2.0|23.0|-6.42|0.0|0.0|1.0|3.54e-05|0.000103|0.0327|0.0|0.0|1.28e-07|-0.06676|2.22|3.0724|-1327.4859310000002|403.54|403.54|0.70123|-1327.349444|0.2276|2.8743|-0.19618|0.02844675|-1327.398177|3.8724|0.38|6.4202|6.4202
3b_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343850026|5.4161004020000005|2|0.034155556|-0.090939066|1.844602991|-0.322592863|0.000607064|-0.010613212|10.92976559|1|0.001356445|0.000850823|2|0.7745859279999999|0.006213385|0.749565191|1|-0.0883601469999999|-0.0846496|0.482434361|0.013576151|-54.04959517|-51.77986692|8.304484449|-0.0276739079999999|-31.67356498|81.60358988|0.656865946|64.91785551|-16.92803342|62.35407961|0.477583842|2660.339607|458.224537|-880.2577376|1796.6760370000002|0.3431340539999999|13.85181805|5934.158315|209.89391040000004|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|3.37|2.43|0.22|-7.58|3.2|98.72|1.25|1.0|0.0|1.0|6.0|30.0|-7.42|0.0|0.0|1.0|0.000293|0.000256|102.0|0.0|0.0|2.64e-08|-0.06115|3.4|3.8418|-1293.291817|322.72|265.67|0.6632|-1293.048179|0.0759|3.0055|-0.21985|0.0368692|-1293.106236|3.1637|25.0|7.6021|7.6021
3t_a32|0.0|1|1|3.4477303|0.0|0|7.765993078999999|0|0.609420752|5.733341277|0|0.03995614|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|3|0.00139283|-0.122301673|0|0.710773544|-0.146047869|0.687253845|1|-0.080203824|-0.0974995|0.217914628|0.014242899|-50.65701113|-61.58101978|8.995863948|-0.026967947|-38.89478416|0.0|0.684474482|72.43498782|-17.03304802|59.65287508|0.481726305|2530.60497|523.3947687|-800.5532571|2241.507646|0.315525518|15.64252992|5525.861115|199.2870037|-233.0294362|1169.58817|582.0730423|10.85396804|1.0|1.0|3.58|3.41|0.3|-8.01|5.42|128.01|1.74|2.0|0.0|1.0|7.0|27.0|-5.81|0.0|0.0|1.0|3.28e-07|1.16e-05|0.00462|0.0|0.0|9.86e-09|-0.05507|5.5|3.5487|-1864.678788|349.38|349.38|0.70286|-1864.472646|0.2906|1.2641|-0.20246|0.03020622|-1864.534478|2.7003|9.0|8.0458|8.0458
15c_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|1.343850105|5.4161004020000005|3|0.034807692|-0.06400528|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|1|0.012271987|-0.35845963|2|0.7655272009999999|0.022187689|0.733973277|1|-0.046967376|-0.072537853|0.418835517|0.014703076|-32.5870313|-50.32840842|10.2013281|-0.019267867|-34.91899195|136.2098503|0.528228415|66.5866765|-13.36848349|42.7883594|0.449308156|3012.018586|627.5338454|-855.5829431|1817.047455|0.471771585|15.6886947|6673.826433|327.3258326|-39.17102961|1619.721543|924.9341455|16.25826809|0.0|1.0|3.85|4.09|0.37|-7.79|2.97|59.31|1.74|1.0|0.0|1.0|6.0|34.0|-6.99|0.0|1.0|0.0|0.0001419999999999|2.68e-05|0.0122|0.0|0.0|1.6100000000000002e-08|-0.04724|2.2|3.6709|-1450.500669|337.75|221.75|0.70511|-1450.139335|0.0|2.4256|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0|7.0
12h_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|5.351858133|2|0.043848238|-0.074988669|0.0|-0.391119352|0.001139238|0.001698966|10.31162898|1|0.002064369|-0.120380857|1|0.669561738|-0.1240820219999999|0.64876559|0|-0.083127678|-0.09907575|0.353607682|0.017389133|-52.88851758|-63.03519645|11.06352871|-0.038417127|-40.10503079|0.0|0.7979748729999999|73.14241438|-24.44221903|63.95204629|0.468446216|2848.98238|485.8069155|-1197.668733|2268.811589|0.202025127|15.1759206|6252.192213|128.5349203|-379.1625034|1500.88527|618.6004214|10.10721793|1.0|1.0|4.63|0.0|0.14|-6.9|3.18|81.65|3.2|2.0|0.0|1.0|5.0|30.0|-6.02|0.0|0.0|0.0|4.12e-06|9.71e-06|0.00405|0.0|0.0|1.26e-07|-0.05347|4.07|3.5101|-1674.977665|353.22|246.54|0.68543|-1674.777786|155.0|2.9684|-0.2023599999999999|0.03372393|-1674.838376|3.4138|9.0|8065.0|8065.0
20a_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343837243|5.4161004020000005|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|0.008297595|-0.081587712|2|0.661219642|0.019448804|0.63495222|1|-0.066386563|-0.072821454|0.591835899|0.013618456|-43.19189039|-47.37850712|8.860330345|-0.028008251|-30.82502228|47.01787447|0.733451892|58.1398225|-18.22250274|52.05222074|0.452402751|2998.608651|594.4519837|-947.5701424|2021.669282|0.266548108|15.37476788|6729.996773999999|173.41938059999998|-303.7731758|1291.932235|719.5272609|10.76131538|1.0|1.0|3.48|3.63|0.11|-9.44|5.77|76.62|2.53|2.0|0.0|1.0|4.0|33.0|-5.82|0.0|0.0|1.0|2.07e-06|2.56e-06|0.0011|0.0|0.0|3.61e-10|-0.06611|3.98|3.8312|-1389.1321289999998|323.62|259.16|0.6864600000000001|-1388.897416|107.0|2.9429|-0.2274199999999999|0.03217287|-1388.957848|3.2116|1.2|5.9208|5.9208
12ab_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604983638|5.351858133|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|0.005111479|-0.207153446|1|0.8397577820000001|0.026596859|0.794193541|0|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|-71.0035788|22.23130678|-0.031859359|-49.97135112|0.0|0.603952976|92.49334877|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|2618.234172|0.3960470239999999|15.6704374|6918.884105|278.7324985|-146.321375|2116.165447|792.3440337000001|21.48976996|1.0|1.0|4.87|0.0|0.21|-6.83|2.63|100.11|2.2|2.0|0.0|1.0|7.0|33.0|-6.39|0.0|0.0|0.0|2.47e-06|9.94e-06|0.00456|0.0|0.0|1.47e-07|-49.0|3.34|3.4919|-1804.79081|355.06|258.2|0.68324|-1804.523449|0.1511|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825|7.7825
27a_a34|-3.727789|0|0|0.0|0.0|1|7.412764017000001|1|0.300206665|5.351858133|1|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|1|-0.005234221|-0.264978526|1|0.8186389829999999|-0.012251785|0.749941528|0|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|18.62986903|-0.043345322|-60.54917431|22.69787432|0.764921711|100.7752505|-30.38821209|93.41277507|0.436895447|3394.470264|421.319507|-1640.9634529999998|2252.433058|0.235078289|15.91204178|7104.26596|164.80691819999998|-371.4586403|2145.269808|718.5861133999999|14.40875302|1.0|1.0|3.66|2.58|0.13|-7.61|3.97|129.74|1.06|1.0|0.0|1.0|6.0|33.0|-7.29|0.0|0.0|0.0|1.09e-05|3.43e-05|0.0159|0.0|0.0|2.44e-08|-0.03924|7.38|4.1228|-1861.695683|300.73|247.91|0.69818|-1861.468024|0.0203|10.8591|-0.20615|0.04629882|-1861.534743|13.9023|0.24|6.6198|6.6198
7h_a8|0.0|1|0|2.99743835|0.0|1|7.05012252|0|1.391840221|4.844187086|0|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|1|0.00084936|0.141285105|0|0.515235986|0.041366689|0.507325475|0|-0.093181899|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|-0.041038456|-31.05895923|47.81104825|0.892830345|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|0.107169655|13.42380338|5657.402114|61.77519141|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|0.0|3.12|3.2|0.0|-8.46|5.49|61.58|4.27|2.0|0.0|1.0|3.0|28.0|-5.27|0.0|0.0|1.0|2.09e-06|3.16e-06|0.00118|0.0|1.0|3.5e-09|-0.06799|6.81|3.9282|-1285.151298|315.62|315.62|0.6963199999999999|-1285.017252|0.3885|7.0847|-0.22875|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
17a_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|1.349854788|5.82008293|1|0.034142512|-0.109740063|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|2|0.012893333|-0.3891730779999999|1|0.762224122|-0.215448852|0.732114362|1|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|-51.14229199|8.977762705|-0.0280449529999999|-33.3079288|84.34722313|0.7899109000000001|58.69900789|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|-1022.84584|1799.721631|0.2100891|15.76161018|5718.782531|136.82673369999998|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|1.0|3.95|3.29|0.29|-6.76|4.14|51.77|2.3|1.0|0.0|1.0|6.0|30.0|-6.44|0.0|1.0|0.0|0.000102|3.61e-05|0.0144|0.0|0.0|1.75e-07|-0.03196|3.08|4.0477|-1258.540058|306.31|291.88|0.66046|-1258.260865|0.1754|6.2113|-0.1992|0.02594911|-1258.322582|8.2991|85.0|7.0706|7.0706
14a_a5|0.0|1|0|2.948727373|0.0|0|6.605297921|1|1.226142247|4.59511985|3|0.027375887|-0.132625457|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|1|0.003668464|-0.016337128|2|0.7333482170000001|0.047169811|0.71006207|0|-0.080875277|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|-53.20786056|11.74431806|-0.0271808479999999|-35.98151967|55.04914434|0.629783335|69.71575554|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|-1010.949351|1315.573182|0.370216665|15.89694877|6177.303329|250.3569601|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|3.24|2.41|0.2|-8.84|4.38|92.79|1.37|1.0|0.0|1.0|6.0|32.0|-7.08|0.0|0.0|1.0|7.15e-05|6.02e-05|0.0256|0.0|0.0|1.45e-09|-0.0507699999999999|4.3|4.1501|-1390.546425|298.75|298.75|0.65789|-1390.29207|0.5853|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|0|7.03438793|2|1.251175715|4.844187086|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|0|0.0036739159999999|-0.216531385|0|0.7140745620000001|-0.040022105|0.7061155790000001|0|-0.068989967|-0.078246932|0.420002762|0.008501088|-52.09190866|-59.08151918|6.418873637000001|-0.029755876|-44.61038661|50.25564119|0.8159410579999999|67.25977848|-22.46761997|58.5107823|0.483962172|3115.979466|636.6978809999999|-1595.201018|1645.395714|0.184058942|18.98829281|7221.114573000001|138.97646310000002|-477.1120625|1955.044427|1140.896548|8.178259299999999|0.0|1.0|4.42|0.0|0.32|-9.21|3.69|76.5|3.52|3.0|1.0|1.0|8.0|37.0|-5.96|0.0|1.0|0.0|8.590000000000001e-07|1.91e-06|0.000946|0.0|0.0|6.18e-10|-0.04938|8.45|3.2027|-1572.290174|378.13|378.13|0.69298|-1571.843719|0.4825|2.3389|-0.18092|0.02305362|-1571.914419|2.8009|34.0|7.4685|7.4685
9g_a24|0.0|1|0|2.931798469|0.0|1|7.273092596000001|0|1.427608366|5.283203728999999|2|0.0279797979999999|-0.162313932|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|2|0.013119312|-0.049325609|2|0.683676657|-0.045107345|0.657503038|0|-0.064835725|-0.065668047|0.383340003|0.01876163|-32.080056199999994|-32.49188065|9.283063574|-0.021297745|-16.07665151|0.0|0.4819264479999999|49.25777584|-10.53790724|41.36311977|0.427531635|2123.257348|429.0504306|-389.9025677|1196.910121|0.518073552|10.69818114|4355.725609|256.3375151|17.88521849|809.0499476|341.3207334|16.76589519|0.0|1.0|2.8|1.78|0.06|-6.43|2.93|72.28|0.64|0.0|0.0|1.0|3.0|23.0|-7.17|0.0|1.0|0.0|0.00323|0.0008179999999999|247.0|0.0|0.0|3.720000000000001e-07|-0.03585|0.75|4.2802|-984.5565078|289.67|236.07|0.64993|-984.447764|0.1023|2.9691|-0.21391|0.032630457|-984.497752|4.4131|68.0|7.1675|7.1675
7c_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343178184|5.4161004020000005|2|0.039433962|-0.1122332619999999|1.798334646|-0.206388032|0.01006918|-0.033792245|10.92926158|1|0.0107756969999999|-0.191576261|2|0.725146704|-0.105104647|0.6952665379999999|1|-0.05074318|-0.0876410609999999|0.487148112|0.027436939|-29.66615908|-51.2378943|16.04055193|-0.0223398779999999|-29.95538587|58.07647902|0.52630639|67.01436709|-13.06063972|45.70671102|0.4675549639999999|2616.8970870000003|529.8395322|-666.0926258|1881.379304|0.47369361|12.58937144|6034.895823|276.93712|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|3.48|3.49|0.26|-7.78|4.43|62.06|1.99|1.0|0.0|1.0|4.0|29.0|-6.2|0.0|1.0|1.0|3.59e-05|2.05e-05|0.00793|0.0|0.0|1.66e-08|-0.04004|2.76|3.8357|-1258.985004|323.24|228.47|0.68708|-1258.744382|0.0921|3.9465|-0.20059|0.02659395|-1258.801509|5.0714|3.81|5.4191|5.4191
14k_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|1.1979621459999998|5.351858133|2|0.046283951|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|2|0.009263715|-0.13187015|2|0.722187957|-0.091426449|0.659570836|1|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-37.43135588|-53.17069631|12.53019305|-0.033999976|-35.38329134|80.31548917|0.783562394|64.04991522|-22.62582822|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|0.216437606|15.99703938|6715.186162999999|144.0318708|-377.4022725|1357.152837|633.3278634|10.87921891|0.0|0.0|3.39|3.56|0.05|-7.99|4.67|105.02|3.51|2.0|1.0|1.0|5.0|31.0|-6.03|0.0|0.0|0.0|7.49e-07|2.83e-06|0.00126|0.0|0.0|1.02e-08|-0.07933|4.1|3.6421|-2089.501786|340.42|340.42|0.63765|-2089.293765|0.4694|5.8718|-0.2271699999999999|0.02271117|-2089.354026|8.3627|4.0|8.4123|8.4123
19b_a38|0.0|1|0|3.26554965|0.0|0|7.412764017000001|2|1.297044256|5.351858133|2|0.044392765|0.013765516|0.0|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|1|-0.004358975|-0.250781298|1|0.653741315|-0.114123934|0.632625562|0|-0.086013549|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|13.92699891|-0.041606241|-44.51968852|0.0|0.7596369590000001|84.49751102|-25.82299118|67.31146923|0.478948837|2897.652112|452.6479704|-1291.149559|2436.66785|0.240363041|13.74014387|6518.872269|149.181772|-322.28833010000005|1699.692918|593.6088758|12.76697997|1.0|1.0|4.82|2.37|0.14|-7.12|3.11|81.23|2.78|1.0|0.0|1.0|5.0|31.0|-6.81|0.0|0.0|1.0|5.68e-05|4.67e-05|0.0196|0.0|0.0|7.599999999999999e-08|-0.05031|3.66|3.7509|-1431.38073|330.55|231.18|0.69411|-1431.18309|0.1945|5.5253|-0.20445|0.03336932|-1431.2418630000002|6.3396|12.0|7.9172|7.9172
6e_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|0.604892975|6.401917197|0|0.039160494|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|2|-0.002992481|-0.037027769|0|0.685858263|-0.289988439|0.648802794|1|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|-76.50178121|10.43262695|-0.04873174|-50.27304895|35.33106374|0.866991176|84.95203628|-32.02400144|80.95296505|0.441911406|3075.060648|490.3675161000001|-1377.032062|3854.417113|0.133008824|12.49434084|7585.605268000001|87.40658058|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|1.0|0.0|3.98|3.16|0.21|-4.63|3.72|173.43|2.12|2.0|2.0|2.0|5.0|30.0|-6.09|1.0|0.0|1.0|1.74e-08|2.6e-06|0.00124|1.0|0.0|2.35e-05|-0.09682|8.35|2.9549|-2831.156883|419.59|419.59|0.67187|-2830.986514|0.3625|8.3311|-0.2164|0.03482243|-2831.048968|11.5248|18.0|7.7447|7.7447
21_a12|0.0|0|0|0.0|0.0|0|6.605297921|1|0.609915045|4.59511985|3|0.037992832|-0.213225401|0.0|-0.362168355|-0.003879878|-0.01367083|10.31140747|1|-0.001825446|-0.211367878|2|0.923855679|-0.099516604|0.859899236|0|-0.068775342|-0.100098765|0.192026642|0.012230115|-34.60932333|-50.37198585|6.154473157000001|-0.036878492|-25.34833425|0.0|0.770818357|59.10840872|-18.55810005|40.76379649|0.473492395|2185.835701|426.8727514|-705.2078018999999|1080.052791|0.229181643|11.18947411|4652.242111|115.3294396|-272.5639702|914.8819508|380.2468615|8.736422872|1.0|0.0|4.05|2.81|0.12|-6.78|2.25|78.41|1.82|0.0|0.0|1.0|3.0|23.0|-6.45|0.0|0.0|1.0|0.00015|0.000173|0.0551|0.0|0.0|1.67e-07|-0.0546899999999999|2.56|3.9971|-1327.451966|310.18|264.64|0.57644|-1327.347724|0.1668|2327.0|-0.22253|0.02758166|-1327.397348|3.2551|22.0|7.6576|7.6576
