molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50
14a_a25|0.0|0|0|0|0.0|6.842683282|0|1.420015394|-0.092005241|-0.05112778|0.051906412|1.975771616|0.006085806|-0.046802062|10.93106303|-0.019985937|1|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.035531959|0.792935475|0.653818362|-0.069657015|0.326595394|0.012870836|-55.27820709|8.449104086|0.149573695|-0.033365179|-36.28756839|5.546443318|0.8067529940000001|63.96772039|-21.90268583|0.492236681|0.193247006|14.55676745|6315.975408|126.8576588|-762.0389362000001|27.14918443|-402.7381076|712.1606951|1.0|1.0|1.0|1.0|3.43|4.44|4.92|2.47|0.0|1.0|6.0|-5.39|32.0|4.0|0.0|3.81|4.03e-06|5.13e-06|4.16|0.0|0.0|1.08e-07|5.3631|3.9479|-1352.298438|-1352.265931|689.55|231.18|548.29|0.42461|0.6714|-1352.024616|0.1756|-0.16347|4.1656|207.0|6684.0
8_a27|0.0|1|0|0|0.0|6.605297921|0|1.406757715|0.188762686|-0.077396262|-0.14212377|1.21499748|0.0040883959999999|0.093450172|10.93783465|0.067074515|1|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|2|0.6812785379999999|0.8000360390000001|0.11158995|0.8688656459999999|0.64927069|-0.078709803|0.3608031339999999|0.021852066|-43.96130162|10.41179748|0.223615972|-0.035880862|-20.94612822|4.960882344|0.751701834|53.20197882|-17.09606174|0.479730655|0.248298166|9.642697094|4522.989286999999|118.305988|-293.2457951|22.74314225|-239.8554499|326.3351007|0.0|0.0|0.0|1.0|2.79|2.98|2.48|2.19|0.0|1.0|2.0|-3.23|23.0|4.0|1.0|2.38|0.000586|0.000299|2.0|0.0|0.0|0.000158|4.1276|4.1276|-1004.515654|-1004.489001|507.76|300.38|374.88|0.64893|0.64893|-1004.385302|0.2336|-0.16958|4.2899|6.0|8.2218
1h_a5|0.0|1|0|0|0.0|6.605297921|0|1.427564094|-0.259241577|-0.009075016|-0.02598568|0.0|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|1|0.007357977|-0.043247682|0.034752304|0.0578378779999999|2|0.71274658|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|-0.067599619|0.39793593|0.008798715|-36.2462047|4.588992214|0.119359774|-0.027798699|-18.90429957|2.393400474|0.7450549759999999|44.51475742|-14.49848188|0.489507204|0.2549450239999999|13.14687756|4334.547353|132.96722079999998|-302.4687931|19.45961351|-255.618083|409.0289917|1.0|1.0|1.0|1.0|2.8|4.99|4.51|2.13|0.0|1.0|3.0|-4.25|24.0|3.0|1.0|3.43|5.5700000000000005e-05|3.5600000000000005e-05|3.43|0.0|0.0|1.21e-06|4652.0|4.3651|-990.6346565|-990.6032645|556.57|266.52|430.83|0.4112699999999999|0.57155|-990.472129|0.1754|-0.17797|3.3752|28.0|7.5528
9i_a24|0.0|1|0|0|0.0|7.153833802|0|1.4281889280000002|-0.113620183|2.01e-05|-0.076024544|0.0|0.004814196|-0.087363979|10.96661275|-0.00532872|2|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|2|0.783500303|0.822658951|-0.0106944439999999|0.898194715|0.73094562|-0.064657333|0.379687415|0.025118046|-33.00219474|11.87389334|0.173910636|-0.024639839|-15.60091656|5.613069697999999|0.499238289|51.05832236|-11.64783344|0.468272544|0.500761711|11.18382556|4155.922671|236.7218826|-187.2109987|23.33121014|0.720157264|295.8603625|1.0|1.0|1.0|1.0|2.76|2.42|2.72|0.67|0.0|1.0|3.0|-2.6|22.0|4.0|1.0|1.73|0.00248|0.000791|1.48|0.0|0.0|0.000258|4.6212|4.1459|-945.286637|-945.2626532|501.48|268.3|363.15|0.58977|0.6755800000000001|-945.174716|0.0029|-0.17204|9.2818|88.0|7.0555
22_a47|0.0|0|1|1|0.0|6.86171134|0|1.408617385|0.048272293|-0.150248628|-0.029311184|1.016903613|-0.006808306|-0.075111395|10.95023117|0.002716049|1|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|2|0.612295986|0.831122912|0.004104478|0.890264057|0.591185263|-0.080744803|0.573087958|0.022154032|-52.67991531|13.07198749|0.301350868|-0.031744149|-31.08378631|7.713126784|0.6096864479999999|71.28682035|-18.73063655|0.4614909829999999|0.390313552|12.91589555|6107.923371|230.3045281|-497.3405809|30.72175314|-129.440987|482.9384172|1.0|1.0|1.0|2.0|3.31|3.07|4.85|2.97|0.0|1.0|5.0|-4.44|29.0|6.0|0.0|3.41|3.6e-05|4.16e-05|3.0|0.0|0.0|8.11e-06|4.7954|4017.0|-1375.05033|-1375.021925|605.12|258.55|466.95|0.50316|0.68312|-1374.857521|0.0799|-0.16704|5.7009|1.0|9.0
8a_a8|0.0|1|0|0|0.0|7.535296702|1|1.400027874|-0.021925912|-0.1950388569999999|0.027531877|0.0|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.044579097|0.055198015|0.089375589|1|0.76592324|0.762577159|-0.048064085|0.8220300859999999|0.7318727540000001|-0.131795179|0.22299265|0.034374791|-71.12928513|20.58762475|0.449170525|-0.049054408|-42.60049244|12.33026525|0.76420633|86.57328508|-29.37948733|0.481294455|0.23579367|14.52342059|6193.891189|141.2206861|-809.4093564|38.44444383|-316.4749864|529.053307|0.0|1.0|0.0|2.0|3.37|3.13|2.72|1.9|0.0|1.0|4.0|-4.4|30.0|5.0|0.0|2.56|3.99e-05|7.28e-05|2.4|0.0|0.0|6.96e-05|4.6017|3.1039|-1367.776863|-1367.744724|620.68|269.43|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|-0.13015|6.8427|11.34|4.9454
12g_a40|0.0|0|0|0|0.0|7.515889085|0|0.604990688|0.037440516|-0.129331216|0.167050952|0.726175674|-0.001011175|0.075327376|10.31197254|-0.211162861|2|2|-0.003205145|0.280045216|0.063401514|0.106286677|0|0.777835705|0.769016155|-0.326139923|0.8396782220000001|0.6941475490000001|-0.0951493559999999|0.289122732|0.012706769|-52.24208444|6.670206427999999|0.129798543|-0.0435406|-27.42361099|3.501413627|0.852031227|59.29860462|-22.85591194|0.465725912|0.147968773|14.39849078|5211.675486|77.67373972|-383.9305539|26.82520454|-369.5858437|335.7078145|0.0|0.0|0.0|1.0|3.24|4.83|5.14|3.76|0.0|1.0|2.0|-6.46|23.0|3.0|0.0|4.4|3.43e-07|1.62e-06|5.07|0.0|0.0|8.57e-05|4.0224|3.1577|-2173.044757|-2173.0224510000003|540.25|308.23|429.31|0.67055|0.6988|-2172.9382|0.2682|-0.13191|2.7075|724.0|6.1403
12bc_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.284647662|-0.058020733|-0.042515909|0.068351685|0.0|-0.001012333|-0.079009683|10.95883416|-0.027636036|1|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|1|0.884841888|0.836170906|-0.045186455|0.892249657|0.771220556|-0.077192869|0.326764696|0.01824287|-71.97763346|12.2593899|0.165694502|-0.038558877|-48.36968394|8.238431664|0.77146807|83.97121855|-25.91194805|0.467645467|0.22853193|15.54183457|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|-364.8584744|661.6709012|0.0|1.0|0.0|2.0|4.73|3.99|3.19|2.99|0.0|1.0|5.0|-5.08|31.0|4.0|1.0|2.82|8.27e-06|6.55e-06|3.93|0.0|0.0|7.83e-06|5.2189|3.8696|-2152.134749|-2152.100551|705.12|237.57|563.76|0.35775|0.69094|-2151.9100780000003|0.3478|-0.15671|9.2445|8.0|8.0969
16e_a32|0.0|1|1|1|0.0|7.765993078999999|0|0.609420752|0.180914799|-0.06951854|-0.04474426|2.080236877|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|0|0.804503712|0.86370575|-0.022651598|0.91471624|0.7619492790000001|-0.087117996|0.504569498|0.024145309|-75.36830928|15.50894749|0.209694841|-0.037448344|-48.41036206|9.961663868|0.702226562|90.34923861|-24.05371573|0.458956284|0.297773438|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|-259.78720209999994|573.3529948|0.0|1.0|1.0|2.0|3.64|6.03|4.6|1.12|0.0|1.0|8.0|-6.59|28.0|5.0|0.0|3.77|2.58e-07|1.7899999999999998e-05|3.76|0.0|0.0|1.73e-05|3.6214|3.6214|-1955.993572|-1955.965644|677.82|342.37|552.79|0.7022|0.7022|-1955.766505|0.2858|-0.14991|3.9389|7.0|8.1367
17a_a25|0.0|0|0|0|0.0|6.842683282|0|1.373200859|0.0055894319999999|-0.036457743|-0.017081614|2.008884939|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|1|0.006423059|-0.02776212|-0.047099434|-0.07654898|2|0.6741827509999999|0.748718056|0.0114970419999999|0.8005589320000001|0.659740852|-0.06234901|0.348821736|0.012665055|-56.61512986|9.033070252|0.125413071|-0.0297670279999999|-40.379488|6.442637379|0.755980502|67.57985355|-21.2306737|0.468791604|0.244019498|16.93624014|6250.571217000001|174.0415044|-847.969248|28.08362601|-365.1448527|781.7487682|1.0|1.0|1.0|1.0|3.48|4.83|5.31|2.67|0.0|1.0|7.0|-5.12|33.0|4.0|0.0|4.04|7.5e-06|7.44e-06|3.9|0.0|0.0|4.54e-08|5.2683|3.9347|-1391.625102|-1391.588873|747.06|235.34|598.67|0.35172|0.6722|-1391.321455|0.1735|-0.16304|5.1401|25.0|7.6021
12a_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297044783|-0.0632801509999999|-0.0427777779999999|0.078063311|0.0|0.002039107|-0.070252245|10.96083376|-0.065913514|1|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|1|0.907322874|0.7934042040000001|-0.119322074|0.846614758|0.855821486|-0.076154312|0.436020272|0.019595485|-64.36949846|12.03249549|0.179315373|-0.037738352|-39.52572284|7.388485123|0.755315434|76.09903547|-23.17301945|0.470444928|0.244684566|12.464492300000002|5710.355735|150.24716030000002|-711.4630111|30.67992313|-313.5499672|598.1535763999999|0.0|1.0|0.0|2.0|4.75|2.72|1.88|2.02|0.0|1.0|5.0|-3.79|29.0|4.0|1.0|1.86|0.000164|0.000101|2.68|0.0|0.0|9.78e-05|3.8343|3.6682|-1232.951968|-1232.916523|653.94|323.35|481.98|0.67869|0.6997|-1232.707754|0.0012|-0.1519299999999999|8.5603|13.0|7.8861
9d_a40|0.0|0|0|0|0.0|7.515889085|0|0.604992329|0.007834411|-0.022152094|0.153818743|0.89023715|0.011823978|0.15723868|10.3119722|-0.137738587|2|2|0.010101686|0.259969752|0.0116099239999999|0.019621984|0|0.601831605|0.7572844040000001|-0.223631751|0.8221990920000001|0.55759121|-0.060319196|0.002088915|0.010749826|-36.92750973|5.539796446|0.058372388|-0.031613312|-19.03015798|2.854868966|0.8664205709999999|41.42218692|-16.29154841|0.467275972|0.133579429|15.06105494|4401.742338|68.83858806|-285.4523697|18.80327978|-377.6610668|346.9019309|0.0|0.0|0.0|0.0|3.25|5.2|5.09|4.07|0.0|1.0|2.0|-6.13|22.0|2.0|1.0|4.63|7.37e-07|2.23e-06|5.16|0.0|0.0|3.3e-05|4.6073|3.3464|-1677.551678|-1677.540538|542.19|269.1|446.84|0.4557199999999999|0.69986|-1677.429981|0.4025|-0.13875|7.9502|107.0|6.9706
8d_a12|0.0|1|1|1|0.0|6.580639137|1|1.283835213|0.057525383|-0.048642535|0.0276482139999999|2.075171777|0.000925796|-0.065870394|10.94458983|-0.046326855|1|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|1|0.8857286320000001|0.751098108|-0.080872311|0.8078610759999999|0.8405406040000001|-0.077834742|0.266886187|0.011348654|-57.57034769|6.309558958999999|0.141289888|-0.039118358|-32.00762818|3.507952014|0.8338637040000001|64.53435462|-21.74879802|0.465113852|0.166136296|12.96695233|5255.11762|92.36749461|-544.129679|26.08195789|-371.2392138|503.2240425|1.0|1.0|1.0|2.0|4.06|3.87|2.67|2.83|0.0|1.0|3.0|-4.58|27.0|4.0|1.0|3.02|2.64e-05|2.43e-05|3.51|0.0|0.0|1.49e-06|4.2383|3.7397|-1138.296407|-1138.256361|600.2|292.53|433.32|0.6661|0.4997399999999999|-1138.086709|0.0853|-0.15306|3.0277|25.0|7.6021
4p_a46|0.0|0|0|0|0.122217892|7.825245291|1|1.134636977|-0.060700883|-0.038295755|-0.164311513|0.0|0.005152176|-0.205494852|10.93681929|-0.120823841|1|1|0.004453195|-0.251219946|0.066453878|0.101602982|0|0.7471162309999999|0.747019097|-0.1623103719999999|0.7911509609999999|0.751334374|-0.0997229069999999|0.3352802039999999|0.007398064|-47.22779946|4.195717966|0.094033511|-0.029978645|-26.78464688|2.379548177|0.87420565|51.05047787|-17.00200781|0.423511708|0.12579435|10.10955243|5167.091582|71.34266847|-482.1236438|19.44852199|-424.4519674|585.8536976|0.0|1.0|0.0|1.0|3.89|4.85|5.25|3.2|0.0|1.0|2.0|-5.8|27.0|3.0|1.0|4.25|1.59e-06|4.03e-06|4.77|0.0|0.0|3.2e-05|5.4796|3.9958|-1129.65844|-1129.618646|598.19|226.26|537.47|0.43709|0.70138|-1129.3914619999998|0.0763|-0.16819|5.3996|341.0|6.4672
12t_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.60498454|0.073057637|-0.097216874|-0.0596036729999999|0.0|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|1|0.609043558|0.83236194|-0.080971844|0.889479916|0.591758164|-0.090535776|0.408290036|0.018862708|-65.79920855|12.26965165|0.303586418|-0.037159417|-42.80050261|7.981057356|0.745705883|78.8278828|-24.17113783|0.445760296|0.254294117|14.358001500000002|6617.834146|165.4110479|-770.409047|32.41376848|-319.6492937|616.2856203|0.0|1.0|0.0|1.0|4.63|4.67|3.74|3.58|0.0|1.0|5.0|-5.49|31.0|6.0|0.0|3.21|3.24e-06|6.71e-06|4.07|0.0|0.0|3e-05|5.0693|3.5457|-1774.2421780000002|-1774.208418|677.85|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|-0.15029|3.2145|9.0|8.0496
12i _a30|0.0|0|0|0|0.0|7.412764017000001|2|0.604984133|0.04580336|-0.030422458|-0.0982344169999999|0.0|0.00372838|0.0109710489999999|10.31162888|-0.072247675|1|1|0.003603419|-0.172434349|-0.051371057|-0.090173435|1|0.8264832879999999|0.831176513|-0.1240820219999999|0.888213143|0.7463962120000001|-0.076575246|0.356921662|0.015808432|-63.00408424|10.32233418|0.156570866|-0.037414255|-41.13938837|6.740110893|0.806299097|72.59006433|-24.43015511|0.479900127|0.193700903|15.56818082|6362.153853|126.4796844|-781.648379|30.29912252|-400.0044646|652.8825454|0.0|1.0|0.0|1.0|4.62|4.47|3.27|3.31|0.0|1.0|5.0|-5.93|30.0|4.0|0.0|3.11|1.19e-06|3.61e-06|4.49|0.0|0.0|2.61e-05|5.0358|3.5242|-2035.373964|-2035.339603|691.59|246.2|542.74|0.43157|0.68497|-2035.141693|0.1577|-0.14945|3.0033|16.0|7.8013
14i_a23|0.0|0|1|1|0.0|7.423568444|0|1.197963212|0.142566578|-0.130330047|0.040408197|0.7151570629999999|0.002243702|-0.018541856|10.31321758|-0.026731172|2|2|0.002496501|0.075401108|-0.017918675|-0.033435987|2|0.77007911|0.8025091329999999|-0.04255066|0.864206467|0.7333675390000001|-0.0889593869999999|0.266320368|0.0214262489999999|-66.02703063|14.65077903|0.222047267|-0.039760909|-45.14777443|10.01786784|0.7780956840000001|79.20815775|-27.18760085|0.478050606|0.221904316|15.53342127|7030.347905|151.7330992|-948.103263|34.94120504|-380.3109456|693.3423458|0.0|1.0|0.0|2.0|3.56|2.57|3.12|2.28|1.0|1.0|6.0|-5.21|33.0|5.0|0.0|2.61|6.11e-06|4.03e-05|2.46|0.0|0.0|5.03e-05|3.6931|3.6931|-1798.64228|-1798.608335|715.68|335.72|580.74|0.55606|0.55606|-1798.371346|0.3639|-0.1509599999999999|8.3755|3.0|8.4622
26_a47|0.0|0|1|1|0.0|6.86171134|0|1.304328272|0.11828578|-0.200192886|-0.110530752|0.956774672|-0.0098410169999999|-0.046771537|10.94972213|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.035472095|-0.079370393|2|0.6850994429999999|0.845040087|0.0120097289999999|0.910081385|0.651797437|-0.098127284|0.549740398|0.020884606|-59.08415114|12.13564316|0.2895618|-0.038735145|-34.3326642|7.0517889060000005|0.717639177|73.39007585|-22.50824805|0.474969855|0.282360823|13.22794532|5994.406615|164.0744453|-549.3226272|31.36429668|-252.9318822|457.1122177|1.0|0.0|1.0|2.0|3.13|2.84|4.68|2.59|0.0|1.0|4.0|-4.86|28.0|5.0|0.0|3.18|1.3699999999999998e-05|2.77e-05|3.12|0.0|0.0|2.37e-05|4.7963|3992.0|-1696.096597|-1696.075481|592.84|258.5|443.78|0.50921|0.68707|-1695.9387359999998|77.0|-0.16642|4.8242|13.0|7.9
AKLKII_a46|0.0|1|0|0|0.0|6.605297921|0|1.4316666480000002|-0.206312209|-0.030657|-0.008897473|1.744747103|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|3|0.718266758|0.758995484|0.064690027|0.8264237520000001|0.687139108|-0.071827497|0.271156366|0.010384859|-42.37969553|4.924591245|0.162358606|-0.033194303|-20.09682339|2.335284369|0.7721395329999999|49.76981906|-15.74102977|0.47999819|0.2278604669999999|11.22955511|4110.764451|108.05343229999998|-261.2587041|20.38625028|-258.10190780000005|314.0966684|1.0|1.0|1.0|1.0|2.81|3.9|3.39|1.18|0.0|1.0|2.0|-3.24|22.0|4.0|1.0|2.45|0.000578|0.000266|2.19|0.0|0.0|1.7800000000000002e-05||||||||||||||181.0|6.7423
9b_a31|0.0|1|0|0|0.0|7.765993078999999|1|0.610136326|0.010411229|-0.070525429|-0.045938305|0.0|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|2|-0.001981487|-0.075191042|-0.143280211|-0.2345186269999999|0|0.811212624|0.852813666|-0.154083843|0.899394425|0.77051712|-0.103937658|0.241728566|0.034595809|-80.40427495|21.21368453|0.330879448|-0.039058603|-49.30281875|13.00794571|0.689175183|95.78862992|-23.95020956|0.469546953|0.310824817|15.2652837|5524.468603|190.5935925|-690.2394625|34.75199071|-231.99935|524.0230338|1.0|1.0|1.0|2.0|3.58|5.26|3.5|0.86|0.0|1.0|7.0|-4.76|27.0|5.0|0.0|3.0|1.76e-05|0.000137|2.64|0.0|0.0|5.520000000000001e-05|5.5119|3.8435|-1578.839267|-1578.801576|663.06|224.94|562.68|0.41622|0.70102|-1578.604164|0.2627|-0.15907|6.8028|63.0|7.2007
1_a3|0.0|0|0|0|0.0|6.823286122000001|1|0.6195934120000001|0.079857077|-0.073036903|-0.004409693|2.194605012|-0.006610844|0.038572075|10.33805862|0.032569462|0|0|-0.005006707|-0.007705076|0.05038525|0.08803837|2|1.005427002|0.7905285390000001|0.057919092|0.8457792829999999|0.943582278|-0.098872259|0.521474118|0.008036786|-42.54530997|3.693677623|0.2237487219999999|-0.034105115|-19.55367089|1.697600903|0.7920857179999999|49.05980305|-15.67458788|0.4490711529999999|0.207914282|9.046658216|4510.611026|95.55665364|-273.7513925|19.78900457|-268.4830832|373.1494221|1.0|1.0|1.0|1.0|3.83|2.28|1.85|1.52|0.0|2.0|2.0|-3.07|22.0|4.0|0.0|1.5|0.0008529999999999|0.000503|1.83|0.0|0.0|0.000518|5.8805|3.8645|-1273.316428|-1273.290432|496.09|210.84|316.61|0.30619|0.68912|-1273.1763970000002|0.0096|-0.1658599999999999|3.4319|724.0|6.1403
15a_a50|0.0|0|1|1|0.0|7.934155233999999|1|1.3530592819999998|-0.113976703|-0.06317118|-0.0446629609999999|2.020652006|0.005366038|-0.15010386|10.94500663|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|1|0.797917311|0.821868651|-0.207610131|0.8749408470000001|0.76745052|-0.0783960279999999|0.4349386739999999|0.018014615|-50.56454577|10.77967103|0.162210104|-0.029316925|-30.25705388|6.450390922|0.705410595|61.78266878|-17.54280159|0.4476230879999999|0.294589405|14.65582885|5401.219537|176.277812|-514.369916|24.86892274|-245.8291419|569.5267957000001|1.0|1.0|1.0|1.0|3.7|3.23|3.57|1.87|0.0|1.0|5.0|-3.6|28.0|4.0|1.0|2.76|0.000251|0.0001189999999999|2.51|0.0|0.0|0.0003|4.0408|4.0408|-1199.818129|-1199.784983|644.4|306.83|519.38|0.66132|0.66132|-1199.572081|0.1767|-0.16693|9.0948|41.0|7.3872
12c_a31|0.0|1|0|0|0.0|7.765993078999999|1|0.6101358029999999|0.046986783|-0.055520387|-0.030192572|0.0|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|0|0.8083148840000001|0.842823186|-0.098452311|0.8856644770000001|0.770283733|-0.104643824|0.343619017|0.030543026|-82.33748068|19.38414321|0.334536497|-0.036326291|-52.25551342|12.30215386|0.6817087|97.28775086|-23.05449459|0.448512808|0.3182913|14.67172662|5676.394271|202.0036947|-731.5771879|33.81868912|-230.6429907|583.9691392000001|1.0|1.0|1.0|2.0|3.69|5.64|3.7|1.08|0.0|1.0|8.0|-5.23|28.0|5.0|0.0|3.32|5.85e-06|6.94e-05|3.1|0.0|0.0|2.31e-05|3.8328|3.8328|-1618.1530810000002|-1618.112841|679.71|323.48|578.69|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|-0.15904|2.2908|0.38|6.4202
8d_a8|0.0|1|0|0|0.0|7.05012252|0|1.395657339|-0.12349902|-0.155313194|0.071729931|0.0|-0.00267541|-0.077977198|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|0.016471091|0.025642021|1|0.76211539|0.757805416|-0.179357354|0.804372443|0.734212688|-0.1072746469999999|0.377028311|0.028038295|-67.26951954|18.28507531|0.306707511|-0.03820405|-43.86958028|11.92454747|0.675359878|86.29065071|-24.91463687|0.483207744|0.324640122|14.52777156|6596.888351|211.7129122|-877.3916055999999|36.89090464|-228.7206541|682.0472537|0.0|1.0|1.0|2.0|3.61|3.93|3.32|1.92|0.0|1.0|6.0|-4.91|32.0|5.0|0.0|3.0|1.24e-05|3.4200000000000005e-05|2.89|0.0|0.0|1.03e-05|4.6765|3.2963|-1447.595474|-1447.559429|690.78|265.12|572.21|0.62361|0.70165|-1447.2928029999998|0.1879|-0.13754|7.5674|18.61|4.7303
12f_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297042537|-0.066269699|-0.032343041|0.10938259|0.0|0.003676818|0.012286423|10.95389399|-0.06756661|1|1|0.0045625|0.182557897|-0.101854847|-0.169994208|1|0.902377067|0.821599443|-0.1188384119999999|0.8700396090000001|0.857993338|-0.071035495|0.3416917479999999|0.01784834|-66.16123807|11.77610852|0.156443092|-0.035813075|-43.65234724|7.769727312|0.7803018709999999|76.51015325|-23.629013600000004|0.464240353|0.219698129|13.84366076|6000.985822|144.9540437|-873.0469447999999|30.28188764|-369.879252|729.1873176|0.0|1.0|0.0|2.0|4.94|3.62|2.45|2.45|0.0|1.0|6.0|-4.61|31.0|4.0|1.0|2.4|2.48e-05|2.6600000000000003e-05|3.47|0.0|0.0|1.7899999999999998e-05|5.2106|3.6545|-1311.57896|-1311.550167|699.88|237.95|545.55|0.37095|0.70126|-1311.285102|0.0231|-0.15011|7.8454|11.0|7.9586
11g_a5|0.0|1|0|0|0.0|7.139660336|0|1.388236041|-0.204002571|0.009272269|-0.083337229|0.0|0.00599982|-0.137618073|10.94877951|-0.007175378|2|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|2|0.777565622|0.814159231|-0.01453517|0.8737292720000001|0.73551511|-0.067247149|0.396049407|0.023215707|-50.16001519|15.25675|0.1620562619999999|-0.025442296|-32.96383785|10.02633335|0.543581314|71.21847290000001|-16.72000506|0.485790997|0.456418686|18.16867625|5817.569415|299.94631180000005|-560.3852433999999|30.75897687|-57.28097817|648.1198739|1.0|1.0|1.0|1.0|3.17|4.17|4.48|1.06|0.0|1.0|7.0|-4.12|31.0|5.0|0.0|2.96|7.65e-05|4.88e-05|2.75|0.0|0.0|3.770000000000001e-07|4.5106|4.2083|-1330.189793|-1330.144218|693.48|274.87|542.13|0.56924|0.63081|-1329.927772|0.2403|-0.1714|4314.0|0.03|7.5229
7h_a8|0.0|1|0|0|0.0|7.05012252|0|1.391840221|-0.118981425|-0.073219554|-0.016074683|0.0|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|-0.043606497|0.052081992|0.141285105|0|0.515235986|0.7051689170000001|0.041366689|0.7677336090000001|0.507325475|-0.093181899|0.314190914|0.011647275|-53.88211443|6.71377223|0.228988973|-0.041038456|-31.05895923|3.86998135|0.892830345|58.94376531|-23.65556243|0.4346108389999999|0.107169655|13.42380338|5657.402114|61.77519141|-559.0612661|26.49502512|-452.8739011|446.5544107|0.0|0.0|0.0|1.0|3.12|5.52|5.49|4.27|0.0|1.0|3.0|-5.68|28.0|4.0|0.0|4.63|2.09e-06|3.16e-06|4.66|0.0|1.0|1.31e-06|3.9282|3.9282|-1285.182226|-1285.151298|593.53|315.62|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.16076|9.1188|10.5|4.9788
