molecula|SddssS|NaaNH|SaaNH|SssssC|NaasN|SRW09|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
14d_a23|0.0|0|0.0|0.0|2|7.423568444|3.405551724|0.058368697|-0.005343003|-0.026530366|2|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|-0.019307114|10.313217800000002|0.059486662|-0.074441567|-0.136106024|2|0.772008792|0.006563565|0.829764975|0.921694462|-0.078282292|0.213597535|0.018596017|-35.40917327|51.59888942|-0.032878563|83.40396369|0.790346608|-23.33262837|61.49227899|-21.66510006|0.454495683|2878.955374|607.3441532|-1083.255003|0.209653392|0.833166062|6459.554383|138.1496441|-382.6437544|1370.607518|9.908707432|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|3.88|105.02|2.0|125.25|0.0|5.0|-5.85|-6.1|0.0|0.0|3.8|1.43e-06|5.61e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|3688.0|3.79|8.1555|-1669.24571|-1669.224874|696.21|1186.17|3688.0|0.3807|8.1555|-1668.983743|336.18|-0.14894|-1669.045136|8.4001
12bf_a36|0.0|1|3.31325137|0.0|0|7.412764017000001|0.0|-0.024689509|-0.00832865|-0.119979424|2|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|0.359635716|-0.098027247|-0.250781298|1|0.836170906|-0.0480253509999999|0.892249657|0.6791406640000001|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|206.6543367|-0.037486972|0.0|0.7054709690000001|-37.52534442|86.28460578|-24.14405495|0.474826911|2902.591295|437.4108773|-1207.2027480000002|0.294529031|0.904134124|6271.550446|189.6959033|-264.6734075|1711.2011699999998|15.27267945|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.12|3.55|69.2|1.0|123.67|0.0|5.0|-3.99|-6.8|0.0|1.0|2.44|0.000102|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|5.2319|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|0.69292|-1431.187555|0.4006|-0.15677|-1431.246893|8.2218
4f_a49|0.0|0|0.0|0.0|1|7.535296702|2.066693174|0.010266272|-0.008903208|-0.087045007|2|0.038839506|-0.087861524|1.5830545580000002|-0.418450768|0.001532832|-0.064058097|10.92775957|-0.14414265|-0.015845165|-0.025995042|2|0.7927086309999999|-0.00953448|0.8557769120000001|0.7370618040000001|-0.089955514|0.480786546|0.016591015|-55.88123394|142.7551002|-0.033471819|59.72286429999999|0.718306291|-30.33918719|60.18871783|-18.1726086|0.437355335|2458.261097|400.1675422|-781.4221699|0.2816937089999999|0.7773206840000001|5422.650822|152.9378926|-237.0468572|1087.86764|11.34983222|0.0|1.0|1.0|1.0|0.0|1.0|0.14|21.0|-6.54|3.42|80.9|1.0|102.08|0.0|3.0|-3.99|-6.6|0.0|0.0|2.85|0.000102|8.120000000000001e-05|0.0289|2.64|0.0|0.0|2.92e-07|4.6249|4.07|3.7098|-1179.23587|-1179.201105|575.01|982.46|334.21|0.2368|0.68474|-1179.029099|0.0579999999999999|-0.15517|-1179.080799|7.3979
8_a15|0.0|0|0.0|0.0|0|0.0|0.0|-0.208657545|-0.009853404|-0.044406425|1|0.039181287|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0.225620047|-0.203104439|-0.295062413|1|0.7059441040000001|0.0937475619999999|0.742680335|0.853896482|-0.118293578|0.381651497|0.0336657729999999|-41.7821007|85.31489861|-0.028969856|55.99586988|0.519427411|-24.39801408|89.80283608|-16.91650111|0.389723411|2393.276181|498.6196971|-828.9085544|0.480572589|0.638601279|5306.2234530000005|280.62296039999995|-22.68867482|1595.8121130000002|20.72712321|1.0|1.0|1.0|0.0|1.0|1.0|0.19|18.0|-7.57|3.9|61.84|2.0|104.74|0.0|7.0|-5.25|-5.52|0.0|1.0|3.76|5.63e-06|1.53e-05|0.00562|4.24|0.0|0.0|2.69e-08|4.4346|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|331.28|251.0|0.70524|-1223.463981|0.0155|-0.1558|-1223.523393|6.9666
LY580276_a4|0.0|0|0.0|0.0|1|7.535296702|2.067497166|-0.156842923|-0.001543874|-0.020236527|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|10.94681614|0.064209689|-0.019747846|-0.042912895|1|0.7921620090000001|0.035666446|0.847526918|0.8685269959999999|-0.071023484|0.243350596|0.008729943|-27.6229776|63.36073061|-0.028035586|82.46094409|0.8478469959999999|-13.31233017|38.23432817|-13.51117823|0.437093506|1948.220005|418.5688558|-513.4247728|0.152153004|0.7764939829999999|4098.640927|73.32703409|-335.2755182|605.5630025|4.0060099860000005|1.0|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-6.56|4.49|30.71|0.0|84.74|0.0|2.0|-3.67|-5.71|0.0|1.0|3.69|0.000213|6.18e-05|0.0181|3.35|0.0|0.0|2.75e-07|5.2983|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|276.03|0.1905|0.68002|-959.356125|0.1842|-0.18746|-959.404416|6757.0
3c_a49|0.0|0|0.0|0.0|1|7.535296702|2.108416128|0.034009672|-0.004876919|-0.016347266|2|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|10.92976555|-0.0780996759999999|-0.0612829229999999|-0.101919761|2|0.802792677|0.005559828|0.8605470759999999|0.7963363840000001|-0.074135885|0.501887054|0.0148240689999999|-41.0524769|116.4686425|-0.0252377479999999|77.29181095|0.637222556|-23.47658531|54.85343388|-14.4326528|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|0.362777444|0.919925763|5544.351498|207.4607002|-156.9462939|1064.517686|12.45751629|0.0|1.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.54|3.63|72.7|1.0|109.43|0.0|4.0|-3.45|-6.93|0.0|1.0|2.86|0.0003509999999999|0.000137|0.0505|2.29|0.0|0.0|2.89e-08|5.1584|3.99|3842.0|-1198.668772|-1198.634822|613.33|1046.53|322.71|0.4321|0.6692100000000001|-1198.430306|0.0729|-0.15853|-1198.484646|7.0605
15_a47|0.0|1|2.9226792460000004|0.0|0|6.605297921|0.0|-0.164258919|-0.00516949|-0.072588375|2|0.042285714|-0.130885389|1.56205245|-0.21194909|-0.0026314909999999|0.086682657|10.9497222|-0.299654464|-0.007670908|-0.017562097|2|0.830688568|-0.131424138|0.897881853|0.791753677|-0.0904066519999999|0.429825305|0.016669157|-45.1562696|111.3994409|-0.033307714|0.0|0.711630105|-24.15592798|59.79410145|-17.81765281|0.477646539|2327.320914|423.5412927|-677.0708068|0.288369895|0.914412511|5075.773767000001|154.260803|-226.4191275|951.4364299|11.43190096|1.0|1.0|0.0|1.0|1.0|2.0|0.06|21.0|-8.49|4.69|66.49|2.0|96.6|0.0|3.0|-4.89|-5.76|0.0|0.0|3.74|1.29e-05|1.41e-05|0.00499|3.8|0.0|0.0|3.22e-09|4.3312|3.33|4.0594|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|0.68008|-1527.265523|0.0759|-0.16762|-1527.316555|7.8
12ad_a36|0.0|1|3.428443248|0.0|0|7.412764017000001|0.0|-0.040810025|-0.01083262|-0.073048351|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|0.077659878|-0.136151085|-0.227404687|1|0.832674224|0.1563642469999999|0.8846605|0.760267769|-0.107772644|0.423689705|0.030769062|-58.34300549|169.7321223|-0.0365657189999999|81.68309557|0.656407461|-41.30726219|96.81391944|-25.88878839|0.477102332|3041.082692|538.2749789|-1449.77215|0.343592539|0.912420081|6569.653402|243.2659577|-221.4751857|2208.646667|20.51012207|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.62|2.7|95.5|1.0|135.03|0.0|7.0|-4.18|-7.18|0.0|0.0|1.76|6.579999999999999e-05|8.36e-05|0.0367|2.53|0.0|0.0|2.42e-07|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|321.93|0.6073|0.67215|-1460.5468529999998|0.2532|-0.15638|-1460.610659|7.7696
2_a49|0.0|0|0.0|0.0|1|7.535296702|2.12788659|-0.084499704|-0.004112807|-0.03981057|2|0.038726287|-0.100166139|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|-0.170631119|0.032521855|0.055400364|2|0.79056501|0.084099874|0.851413454|0.81348014|-0.079176085|0.41397907|0.01105681|-44.066695|95.04720801|-0.028277173|0.0|0.7154059890000001|-22.45560511|49.26352575|-14.409545199999998|0.454163307|2244.518609|414.5350312|-605.2008985|0.284594011|0.8320497920000001|4874.364109|145.02405359999997|-219.534132|845.9544764000001|8.91679918|0.0|1.0|0.0|1.0|1.0|1.0|0.15|21.0|-6.82|3.28|69.62|0.0|99.52|0.0|2.0|-3.53|-6.57|0.0|1.0|2.76|0.000292|0.000129|0.0421|2.43|0.0|0.0|1.51e-07|5.4614|1.79|3743.0|-1046.018455|-1045.981819|553.52|941.6|331.24|0.2988|0.68172|-1045.810794|0.0572|-0.1555099999999999|-1045.8595810000002|7.2291
2_a20 (SB-505124)|0.0|1|3.485765306|-0.09011519|0|7.434257382|0.0|-0.006955944|-0.010175551|-0.076310057|1|0.05042042|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|10.95129567|0.02072518|-0.150708132|-0.229461916|1|0.725030162|0.082053195|0.765632979|0.7694360659999999|-0.117328885|0.214264156|0.02856542|-45.98170774|126.8667205|-0.0382594189999999|441.9400248|0.831919306|-25.30121848|70.87109323|-21.05206547|0.475937029|2195.369524|423.3785776|-968.3950117|0.1680806939999999|0.908167636|4762.83693|92.48561162|-365.2740749|1164.049211|6.311425784|1.0|1.0|1.0|1.0|1.0|1.0|0.3|17.0|-7.22|5.16|60.03|1.0|97.55|0.0|3.0|-5.24|-5.31|0.0|1.0|3.81|5.72e-06|1.22e-05|0.0040799999999999|4.27|0.0|0.0|6.070000000000002e-08|3.6404|4.57|3.6404|-1089.371784|-1089.358727|593.8|995.68|340.58|0.3267|0.69947|-1089.147716|0.3267|-0.14928|-1089.201587|6.7721
9a_a31|0.0|1|3.348289714|0.0|0|7.765993078999999|0.0|-0.009086485|-0.01391798|-0.093457477|0|0.036891534|-0.05057805|0.0|-0.723734943|-0.006189303|0.03406986|10.31169772|-0.084652799|-0.093527289|-0.15653721|0|0.782715368|0.045292529|0.837697452|0.691768132|-0.122626525|0.235442032|0.033245595|-64.75697831|197.8075471|-0.043430228|95.14995868|0.737758755|-41.55773748|94.03540892|-27.87131275|0.484502446|2855.751316|443.941629|-1337.8230119999998|0.262241245|0.939873412|6273.506211999999|168.29310269999996|-305.16297060000005|1813.361078|15.33993762|1.0|1.0|1.0|1.0|1.0|2.0|0.14|22.0|-8.13|5.51|117.37|1.0|113.64|0.0|6.0|-5.62|-6.39|0.0|0.0|3.47|2.42e-06|1.7100000000000002e-05|0.00715|3.47|0.0|0.0|7.35e-09|3.7892|5.27|3.7892|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|327.21|0.7028|0.7028|-1691.716118|0.7028|-0.15757|-1691.7777600000002|6.8239
21_a10|0.0|0|0.0|0.0|1|7.535296702|2.093218896|0.036507898|-0.009308076|-0.085463279|2|0.035818182|-0.032405474|1.817620533|-0.549176498|0.001533145|-0.023060773|10.92966143|-0.051564917|-0.0236638829999999|-0.03765494|2|0.7620337359999999|0.057775125|0.81962595|0.7747854129999999|-0.084654798|0.8663152820000001|0.018892889|-64.32920271|159.11338909999998|-0.03292131|74.3822498|0.704106635|-45.44837698|75.80259699|-23.25880088|0.391384102|3104.255496|547.3834282|-1255.975247|0.295893365|0.643072426|7048.414464|209.0477207|-288.401376|1783.785559|15.99425187|1.0|1.0|1.0|1.0|0.0|1.0|0.11|27.0|-8.71|4.47|90.13|2.0|128.59|0.0|5.0|-5.77|-6.07|0.0|0.0|4.04|1.69e-06|3.12e-06|0.0014|4.17|0.0|0.0|1.94e-09|5.9596|5.57|3.8599|-1485.499561|-1485.461532|716.1|1225.01|321.21|0.2574|0.68165|-1485.216871|0.1489|-0.16178|-1485.278495|5.3188
8k_a46|-3.737070812|0|0.0|0.1337610719999999|1|7.727094485|2.105349622|0.1436554669999999|-0.006208399|-0.380857136|2|0.038616352|-0.061030265|0.0|-0.397337564|-0.002099764|-0.114070359|10.31928125|-0.1017929319999999|-0.030019362|-0.050069565|2|0.786206898|0.095179795|0.8341090329999999|0.7381768390000001|-0.0863473759999999|0.400181795|0.009441365|-61.98124174|187.86239430000003|-0.033099828|19.34993627|0.8265691140000001|-44.4725532|70.036452|-23.74966689|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|0.173430886|0.975803904|7352.280688|124.4394929|-468.6373459|1723.969585|8.080799245|1.0|0.0|1.0|1.0|1.0|2.0|0.24|23.0|-8.66|2.94|124.17|1.0|132.47|0.0|5.0|-5.74|-6.75|0.0|0.0|3.29|1.82e-06|7.47e-06|0.00355|3.45|0.0|0.0|2.17e-09|5.0379|7.63|4.1034|-1845.304274|-1845.257085|742.04|1302.56|302.15|0.1354|0.5577300000000001|-1844.970617|0.1166|-0.16967|-1845.037411|6.8327
3c_a12|0.0|0|0.0|0.0|0|6.555356892000001|0.0|0.06235058|-0.009252756|-0.058516436|2|0.039605735|-0.14679559|0.0|-0.379362977|-0.003879878|-0.008931246|10.3117069|-0.267255164|-0.116098308|-0.211367878|1|0.826033688|-0.0461654159999999|0.888353608|0.843855494|-0.099327724|0.242114395|0.013219706|-36.28720467|79.00277721|-0.033980537|0.0|0.7055242159999999|-18.35985151|61.16334136|-17.19277136|0.427357986|2186.344105|426.9566009|-653.3253118|0.2944757839999999|0.746291708|4629.005722|148.9927848|-207.9738085|926.0140155|10.90754815|1.0|1.0|1.0|0.0|1.0|1.0|0.12|17.0|-6.78|4.01|78.41|0.0|98.16|0.0|3.0|-4.22|-6.18|0.0|0.0|2.76|6.06e-05|9.940000000000002e-05|0.0318|2.91|0.0|0.0|1.67e-07|3.9848|2.56|3.5862|-1327.498519|-1327.471862|544.65|894.36|345.72|0.4687|0.68067|-1327.351991|0.1193|-0.14572|-1327.4004710000002|7699.0
11_a1|0.0|1|3.3361517380000003|0.0|0|7.423568444|0.0|0.033732316|-0.018080197|-0.196819043|1|0.035620155|0.08043435|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|0.126722854|-0.07452948|-0.117419838|1|0.747358374|-0.069193862|0.8086124090000001|0.5955245029999999|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|238.4902806|-0.048723884|84.40380304|0.751878145|-45.88191258|89.80732824|-28.7289904|0.47723847|2697.640232|351.1382199|-1264.075578|0.248121855|0.912918113|5798.645137|146.29971719999998|-297.0290662|1681.223993|15.44994131|1.0|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.47|4.28|97.33|1.0|105.71|0.0|4.0|-5.07|-6.27|0.0|0.0|3.22|8.48e-06|2.17e-05|0.00838|3.35|0.0|0.0|3.35e-08|3.7383|5.26|3.1924|-1312.462371|-1312.4282380000002|614.86|1036.18|388.38|0.5573|0.69914|-1312.241032|0.3201|-0.12916|-1312.2963630000002|6.7696
9d_a31|0.0|1|3.456767212|0.0|0|7.765993078999999|0.0|0.036844743|-0.012442213|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.091744753|-0.134504227|-0.214049412|0|0.8343242820000001|-0.030275712|0.873955169|0.6943358040000001|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|208.401866|-0.033844766|560.5224416|0.6636195229999999|-45.65350116|97.84665015|-23.07536346|0.457506946|2654.377004|473.3981899|-1222.994263|0.336380477|0.8433415740000001|5748.743284|229.34422830000003|-223.1115993|1842.914835|16.31369927|1.0|1.0|1.0|1.0|1.0|2.0|0.38|16.0|-7.63|6.04|117.37|2.0|112.97|0.0|9.0|-5.61|-6.36|0.0|0.0|3.65|2.48e-06|4.06e-05|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|3.8478|5.0|3.8478|-1657.471475|-1657.428165|727.27|1202.79|322.22|0.2611|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|-1657.245966|6.2218
15d_a10|0.0|0|0.0|0.0|1|7.535296702|2.147544195|-0.233802395|-0.002831383|0.0370874879999999|3|0.031742919|-0.059217023|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|-0.092884337|-0.1786649189999999|-0.280243276|2|0.745184875|0.02497303|0.7857977740000001|0.87609771|-0.070612242|0.565801561|0.02281891|-38.80896881|83.49776405|-0.018829931|141.0919598|0.471900166|-26.15336742|66.95020436|-12.68949225|0.473858537|2967.522813|590.402322|-761.3695352999999|0.5280998339999999|0.900629528|6511.656447|355.8865234|37.87296065|1613.412305|19.36460841|0.0|1.0|1.0|1.0|1.0|0.0|0.35|21.0|-7.82|4.14|65.3|1.0|131.43|0.0|6.0|-3.78|-7.04|0.0|1.0|3.18|0.000167|4.1200000000000005e-05|0.0182|2.75|0.0|0.0|1.5e-08|5.6004|2.05|3.8591|-1430.8144619999998|-1431.051425|737.09|1266.87|321.28|312.0|0.6814100000000001|-1430.733658|0.0856|-0.15916|-1430.795367|7.1612
12ao_a36|0.0|1|3.477902101|0.0|0|7.412764017000001|0.0|-0.058597382|-0.007081548|-0.065314765|2|0.042739018|0.0895536619999999|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|0.1523047569999999|-0.095253274|-0.1619981409999999|1|0.82626942|0.040831815|0.8800240009999999|0.832582759|-0.1019516769999999|0.264688501|0.017784426|-51.52001456|110.7707502|-0.03775988|0.0|0.7820981779999999|-34.08795068|78.51108393|-24.98362913|0.462968912|2794.663089|550.8740683|-1349.115973|0.217901822|0.8620895909999999|5943.227395|144.1736112|-373.2975961|1724.9956719999998|11.05528527|1.0|0.0|0.0|1.0|0.0|2.0|0.12|17.0|-7.01|3.62|69.2|1.0|133.84|0.0|6.0|-4.58|-6.34|0.0|1.0|2.37|2.6e-05|2.82e-05|0.0115|3.45|0.0|0.0|9.66e-08|4.6597|3.83|3.4743|-1310.361099|-1310.328652|701.9|1190.17|356.86|0.6249|0.7045|-1310.077853|0.0033|-0.14207|-1310.138396|7.5229
5b_a40|0.0|0|0.0|0.0|1|8.149890544|1.616656116|-0.067567502|-0.0049439079999999|0.064329005|0|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|0.008515162|0.179058252|10.31198309|-0.164084255|0.007986879|0.013573521|0|0.817071232|-0.400500595|0.88618123|0.881264402|-0.091267779|0.313503463|0.019116586|-38.64461938|59.56617021|-0.036507111|49.25022097|0.829018186|-19.38687321|52.08187888|-18.31454812|0.477304896|2126.9310920000003|442.1045286|-549.4364437|0.1709818139999999|0.913161214|4813.179854|85.77656597|-330.1175669|662.7555978999999|6.2955085660000005|1.0|0.0|1.0|0.0|0.0|0.0|0.21|14.0|-5.25|4.93|75.5|1.0|84.17|0.0|3.0|-5.43|-5.42|0.0|0.0|3.83|3.69e-06|1.44e-05|0.00488|4.14|0.0|0.0|5.65e-06|3.9759|5.62|3.9759|-2096.782087|-2096.767375|515.23|847.01|311.84|0.3005|0.59928|-2096.707754|0.3005|-0.15999|-2096.757832|7.1938
12s_a36|0.0|1|3.486136149|0.0|0|7.412764017000001|0.0|-0.057853364|-0.007059109|-0.045035034|2|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|0.063448144|-0.104118159|-0.1763783589999999|1|0.8060798779999999|-0.118671653|0.856677627|0.8303378090000001|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|109.5085883|-0.035868226|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|0.4604765839999999|2710.355028|535.942162|-1227.012177|0.245801617|0.853487672|5890.905249|158.6528381|-328.1450742|1626.909053|11.76167282|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.97|3.24|69.2|1.0|128.72|0.0|5.0|-4.16|-6.55|0.0|1.0|2.14|6.929999999999999e-05|5.05e-05|0.02|3.04|0.0|0.0|1.08e-07|3.8751|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.4501|0.6928|-1272.00109|0.0002|-0.15559|-1272.061111|8.0458
20a_a10|0.0|0|0.0|0.0|1|7.535296702|2.113798134|-0.0774974029999999|-0.0034618129999999|0.049376168|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|-0.058994157|-0.049146504|-0.081587712|2|0.755429696|0.036092601|0.817646497|0.913681336|-0.072821454|0.591835899|0.013618456|-43.19189039|56.1599532|-0.028008251|47.01787447|0.733451892|-28.10115947|58.1398225|-18.22250274|0.452402751|2998.608651|594.4519837|-947.5701424|0.266548108|0.826159649|6729.996773999999|173.41938059999998|-303.7731758|1291.932235|10.76131538|1.0|0.0|1.0|1.0|1.0|0.0|0.11|27.0|-9.44|5.06|76.62|2.0|126.35|0.0|4.0|-5.68|-5.82|0.0|0.0|4.27|2.07e-06|2.56e-06|0.0011|4.36|0.0|0.0|3.61e-10|4.7841|3.98|3.8312|-1389.164302|-1389.1321289999998|696.63|1200.92|323.62|0.2738|0.6864600000000001|-1388.897416|107.0|-0.1613099999999999|-1388.957848|5.9208
11b_a31|0.0|1|3.248213341|0.0|0|7.765993078999999|0.0|0.078614731|-0.01950528|-0.172248605|0|0.043380952|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|-0.129901143|-0.101934423|-0.16780872|0|0.834596039|0.067031897|0.889561759|0.545458754|-0.148709304|0.26165445|0.037758271|-80.0942166|253.1028809|-0.044612791|87.78853803|0.669723835|-44.59898223|100.3071755|-24.84180719|0.473305522|2410.572158|303.7286124|-993.6722875|0.330276165|0.8986339170000001|5202.545866|183.9081702|-189.0151528|1483.70453|17.50115151|1.0|0.0|1.0|1.0|1.0|2.0|0.24|16.0|-5.45|4.67|125.57|1.0|92.51|0.0|5.0|-4.74|-6.73|0.0|0.0|2.69|1.82e-05|0.000178|0.0637|2.46|0.0|0.0|3.59e-06|3.8437|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.2634|0.70073|-1519.909742|0.2634|-0.15936|-1519.967224|6.2757
5_a27|0.0|0|0.0|0.0|2|6.823286122000001|3.2927747860000003|0.126882432|-0.0063562359999999|-0.068518519|2|0.048947368|-0.149034787|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.250776983|-0.2030237389999999|-0.341622797|2|0.760083119|0.180356685|0.8149212259999999|0.8531787759999999|-0.085078576|0.333977277|0.01695771|-29.50048722|77.37301579999999|-0.030385206|56.35994804|0.741481472|-15.54640123|53.51978325|-16.01263727|0.439066197|2273.906133|449.6149323|-672.5307653|0.258518528|0.7827415529999999|4943.51602|136.2361487|-254.5156507|907.0095354|8.684398894|0.0|0.0|1.0|0.0|1.0|0.0|0.16|21.0|-6.22|2.94|65.6|0.0|97.55|0.0|2.0|-3.61|-6.49|0.0|1.0|2.82|0.000248|9.78e-05|0.0324|2.58|0.0|0.0|6.04e-07|4.0989|4.9|4.0989|-1083.143246|-1083.124207|566.68|955.22|302.48|0.2448|0.64548|-1082.967639|0.2448|-0.16952|-1083.019748|8.5229
14w_a23|0.0|0|0.0|0.0|2|7.423568444|3.132012648|0.013971812|-0.006481882|-0.109136569|2|0.046678487|0.045196333|0.6813799420000001|-0.330575965|0.003379755|-0.042151195|10.31321817|0.126238077|-0.073958723|-0.206574435|2|0.802520527|0.059273664|0.8668730109999999|0.7880718659999999|-0.088508061|0.228641034|0.022440155|-46.76570273|140.15462380000002|-0.035779855|90.15900589|0.743451788|-30.92760432|72.23920014|-23.66232347|0.4972095239999999|3071.908367|521.1762769999999|-1112.129203|0.256548212|0.988900044|6998.078982999999|169.6632599|-322.004381|1495.89956|13.70608418|0.0|0.0|1.0|1.0|0.0|1.0|0.05|26.0|-7.93|4.2|105.02|2.0|120.2|0.0|5.0|-5.68|-6.35|0.0|0.0|4.05|2.09e-06|5.41e-06|0.00242|3.78|0.0|0.0|1.17e-08|3.6632|3.97|3.6632|-1828.385903|-1828.363862|676.92|1150.31|338.46|0.3855|0.6219399999999999|-1828.161957|0.3855|-0.14844|-1828.222578|8.6737
10_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.0|0.190318474|-0.010609861|-0.1152010919999999|3|0.034166667|0.017396832|1.684975382|-0.381954986|-0.008037672|0.018484177|10.31162304|0.033279122|-0.0495219879999999|-0.0947326669999999|3|0.743072638|-0.140523767|0.8136572320000001|0.747406318|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|116.9745968|-0.0359752729999999|80.37219813|0.7066293240000001|-21.60122201|56.68388955|-16.65993003|0.41220272|2098.79955|346.1193167|-549.7776912|0.293370676|0.701266803|4600.496436|135.8581743|-191.3775649|778.0284121000001|10.86908195|0.0|1.0|0.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.79|105.82|0.0|88.28|0.0|2.0|-4.3|-6.44|0.0|0.0|2.52|5.07e-05|0.000145|0.0443|2.43|0.0|0.0|3.06e-07|5375.0|1.64|3.4217|-1288.190838|-1288.150029|498.67|830.63|362.35|0.2124|0.68995|-1288.050987|0.0463|-0.15011|-1288.097561|5.1
