molecula|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|AATSC1are|MATS8i|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
11d_a31|1|0.0|0|7.765993078999999|1|0.610136352|0.0|0.064475882|-0.116385886|0|0.0388738739999999|-0.009496378|-0.092360393|2|0.026806221|-0.096447723|0|0.819298311|0.822077662|-0.057505249|-0.13169885|0.868115289|0|0.585212816|-0.134048091|0.034417775|-82.05480081|-82.06512842|21.07078977|296.2476128|253.9354598|-50.24081482|-50.23449218|98.8237718|-24.97634343|0.4816588089999999|2532.447962|358.2711594|2039.207676|-15.29068277|0.318229459|7.885647873|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|16.75864338|1.0|1.0|1.0|1.0|3.6|2.83|1.26|1.0|0.0|7.0|27.0|6.0|0.0|0.0|3.34|3.33e-06|0.00128|0.0|0.0|5.83e-07|0.000225|3.8009|4.87|3.8009|-1598.7152199999998|-1598.671315|650.64|1077.69|326.2|703.0|-1598.4848980000002|0.2642|0.04390452|-1598.546288|4.6622|0.03|7.5229
14z_a23|0|0.0|2|7.423568444|0|1.197960872|3.305974434|0.08752343|-0.024897956|2|0.04314059|0.009174505|-0.0438568409999999|2|0.0708381429999999|-0.069023218|2|0.719722236|0.802520527|0.10796308|-0.035965909|0.8668730109999999|1|0.925301102|-0.079754981|0.018337664|-40.56245532|-55.54823244|12.77192721|40.18308023|52.02674091|-38.68856944|-28.25118461|66.77741935|-23.63754572|0.474697407|3094.698027|644.4593172|2692.627452|-16.46322104|0.214395551|7.834464959|7285.13008|149.3235124|-773.7713888999999|30.08835522|0.01612263|-397.8390333|1414.152695|11.22918692|0.0|1.0|0.0|1.0|3.42|3.67|3.99|2.0|0.0|5.0|32.0|4.0|0.0|0.0|4.49|1.7e-07|8.18e-05|0.0|0.0|2.6899999999999996e-09|1.29e-06|4032.0|4.73|3.6632|-2549.107748|-2549.0953670000004|715.41|1221.92|307.5|0.66217|-2548.895003|0.2917|0.01238131|-2548.957384|7.9877|5.0|8.2941
14m_a23|0|-4.405643132|2|7.423568444|0|1.197955072|3.1160758160000004|0.05521348|-0.272389934|2|0.0431917209999999|0.001027627|-0.034213923|2|0.0879380709999999|-0.07256543|2|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|1|0.9258118|-0.089285878|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|51.59888942|-43.19105542|-35.21393496|74.61692699|-27.32379205|0.476833897|3255.247038|643.9145427|2263.262957|-19.00406438|0.204166091|8.595073462|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|12.51739962|1.0|1.0|1.0|1.0|3.51|3.17|3.82|2.0|0.0|6.0|34.0|7.0|1.0|0.0|4.41|4.1200000000000004e-07|0.000198|0.0|0.0|5.94e-09|2.85e-06|3.6774|4.2|3.6774|-1966.968005|-1966.945041|707.56|1209.21|337.15|0.65552|-1966.721362|0.3335|0.02296475|-1966.785519|8.5477|3.0|8.5171
14u_a23|0|0.0|2|7.423568444|0|1.197962732|3.357982471|-0.066969083|-0.025360103|2|0.043321995|0.010561248|-0.026062012|2|0.091604179|-0.110069159|2|0.756252127|0.787538583|-0.001778422|-0.094773814|0.845160857|1|0.909754912|-0.086465795|0.0254134689999999|-36.90928915|-57.75236052|16.97420126|43.06242147|60.27663131|-38.57404134|-24.65250654|73.50348823|-22.64798452|0.47648509|3015.478095|607.6448353|2430.634114|-15.12707504|0.297131017|7.392527755|6913.009783|198.4601847|-771.4808267999999|32.2221994|0.023582305|-271.0010972|1643.332169|15.75112771|0.0|1.0|1.0|1.0|3.59|3.68|2.72|2.0|0.0|6.0|32.0|5.0|0.0|0.0|3.48|2.32e-06|0.0010199999999999|0.0|0.0|3.11e-08|1.3699999999999998e-05|4.0409|3.23|3.1819|-1744.446261|-1744.422541|712.54|1214.4|306.82|0.4523|-1744.1781010000002|0.0008|0.0237199999999999|-1744.2405670000005|8.1549|6.0|8.2449
12g_a30|0|0.0|0|7.412764017000001|2|0.6049842529999999|0.0|0.096186205|0.024086432|2|0.039951691|0.001371944|0.007330206|1|-0.067792064|-0.084317059|1|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.886776351|0|0.783662781|-0.10344931|0.027436565|-58.41940906|-70.11305057|18.59520651|133.2169768|146.623137|-47.51931027|-39.593913|83.29752441|-27.49531395|0.459011202|3058.2873170000003|531.1295763|2482.668258|-18.63502363|0.225689271|8.694447089|6688.137428|152.961516|-950.3862054|35.50940589|0.019453222|-371.8296813|1810.9797|13.18447384|1.0|1.0|1.0|0.0|4.67|0.0|2.06|2.0|0.0|6.0|32.0|6.0|0.0|0.0|2.36|1.01e-06|0.000444|0.0|0.0|3.7600000000000003e-07|0.000165|5.0703|3.88|3.5592|-1743.214798|-1743.174676|717.55|1206.02|244.53|0.26238|-1742.965961|0.1613|0.04012224|-1743.029147|5.3027|9.0|8.0334
41_a47|0|0.0|1|6.842683282|0|1.420292383|1.840145925|-0.225923786|-0.072088843|3|0.042537538|0.003530307|0.024881402|1|-0.178132441|-0.1430639269999999|3|0.62974551|0.8417952740000001|0.08640454|0.123676975|0.900915114|1|0.823168463|-0.0899793719999999|0.018348892|-34.50740631|-50.81597048|10.36256127|54.15850042|99.86584673|-28.69838714|-19.48810377|63.84353454|-16.54473457|0.447046066|2374.594252|464.8854878|1073.170368|-9.34366093|0.346852185|7.168742909|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|-172.98086630000003|1089.222944|13.02756406|1.0|1.0|1.0|1.0|3.18|3.18|1.75|0.0|0.0|4.0|26.0|5.0|0.0|1.0|3.06|0.000267|0.0929|0.0|0.0|3.36e-08|1.17e-05|4.0167|2.41|3.7144|-1162.492089|-1162.462261|603.1|995.43|308.67|0.6779|-1162.288187|0.2504|0.02982752|-1162.342476|6.8546|0.01|8.0
5g_a40|0|0.0|1|8.149890544|1|0.604913142|1.534673091|0.0094595959999999|-0.190406197|0|0.044946237|-0.012794054|0.122088541|2|-0.104356485|0.07917206|0|0.795454476|0.818555255|0.006643696|-0.1312278909999999|0.882781953|1|0.67772744|-0.14338431|0.024937196|-72.93994279|-68.05025116|11.83520323|216.425542|152.9506864|-32.29667648|-34.61732609|80.22859145|-23.39227384|0.488538966|2054.810452|321.64971460000004|593.8133184|-11.10198254|0.254650681|6.193485364|4358.890754999999|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|1004.297909|12.1783403|0.0|0.0|1.0|0.0|3.13|1.96|0.74|0.0|0.0|3.0|21.0|5.0|0.0|0.0|2.01|5.78e-05|0.0174|0.0|0.0|0.0013|391.0|3.48|4.02|3.48|-1328.055803|-1328.015099|489.04|800.98|356.27|0.6563|-1327.9345529999998|261.0|0.04070345|-1327.982732|6.7957|123.0|6.9101
6_a27|1|0.0|1|6.823286122000001|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.072298665|2|0.042942943|0.00526746|0.075248207|1|-0.406859288|-0.1044763|2|0.678057835|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|1|0.785047616|-0.090025109|0.020552125|-38.92545695|-44.56839492|10.17466399|125.8234721|106.4156743|-22.06430895|-19.27068071|52.66373343|-17.14169035|0.47262982|2196.1151210000003|388.6505938|1193.992326|-8.486272674|0.2251796019999999|5.010042219|4761.820508|111.4788253|-330.96463430000006|22.12343713|0.01635203|-272.1086175|862.8140479|8.095338503999999|0.0|0.0|0.0|0.0|3.0|2.49|2.42|0.0|0.0|2.0|24.0|4.0|0.0|1.0|2.71|0.000242|0.0768|0.0|0.0|2.16e-07|6.86e-05|5.5447|4.27|4.1391|-1043.831559|-1043.806618|526.9|896.68|223.61|0.3366099999999999|-1043.678244|163.0|0.02494141|-1043.728133|4.0597|1.0|9.0
12x_a36|1|0.0|0|7.412764017000001|2|0.629399587|0.0|-0.058295476|-0.046532211|2|0.041767677|0.00285431|-0.054184069|1|0.038200407|-0.07550872|1|0.906423012|0.828393514|0.056034339|-0.041914045|0.8792981679999999|0|0.836402835|-0.104368092|0.017625524|-49.60929169|-70.20305027|11.85578416|81.81168174|110.0434027|-47.22198284|-33.36962015|81.1499815|-24.70107324|0.458792701|2884.428214|562.6051882|2391.802689|-16.61514211|0.223146459|8.770758009|6193.10485|150.09915149999998|-897.2176739|31.79630645|0.016274369|-372.4502879|1717.000548|10.94693123|1.0|1.0|1.0|1.0|4.87|0.0|2.51|1.0|0.0|6.0|31.0|4.0|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|0.0|0.0|8.95e-08|3.83e-05|3.8776|3.37|3.7364|-1670.452834|-1670.419519|719.63|1209.23|319.74|0.6853600000000001|-1670.182026|0.0199|0.03331471|-1670.244307|7.2812|7.0|8.1549
16g_a32|1|0.0|0|7.765993078999999|0|0.609420729|0.0|0.1739995319999999|-0.0429252429999999|0|0.03898374|-0.002456725|-0.029193403|3|-0.085591073|-0.117577419|0|0.79965447|0.83902731|-0.026098259|0.008494733|0.8821580379999999|1|0.8206422409999999|-0.105500574|0.023959586|-57.77542509|-77.75914881|17.659402|90.88837862|132.1955522|-57.31234426|-42.58335004|94.54074206|-24.94161377|0.3972359179999999|2833.521937|604.8539801|3497.469035|-18.38320476|0.313667656|9.3963701|6372.261243999999|231.1885989|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1926.042887|16.78159325|1.0|1.0|1.0|1.0|3.87|3.42|1.57|3.0|1.0|10.0|30.0|5.0|1.0|0.0|4.37|3.08e-08|1.36e-05|0.0|0.0|6.890000000000001e-09|3.04e-06|3.6161|5.38|3.6161|-2034.621991|-2034.593036|752.29|1245.25|342.86|0.70222|-2034.342619|0.2879|0.02895494|-2034.408165|4.3204|11.0|7.9586
12h_a30|0|0.0|0|7.412764017000001|2|0.604984682|0.0|0.046965756|-0.06631353|2|0.043848238|0.001139238|0.001698966|1|-0.166613751|-0.0541804029999999|1|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0|0.763568404|-0.09907575|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|150.42542849999998|-40.10503079|-33.64938551|73.14241438|-24.44221903|0.468446216|2848.98238|485.8069155|2268.811589|-15.55093031|0.202025127|8.066818026|6252.192213|128.5349203|-761.9955851|30.63031164|0.015886049|-379.1625034|1500.88527|10.10721793|1.0|1.0|1.0|0.0|4.63|0.0|3.2|2.0|0.0|5.0|30.0|5.0|0.0|0.0|2.92|4.12e-06|0.00171|0.0|0.0|1.26e-07|5.260000000000001e-05|5.0289|4.07|3.5101|-1675.011389|-1674.977665|672.54|1132.06|246.54|-0.26697|-1674.777786|155.0|0.03372393|-1674.838376|3.4138|9.0|8065.0
13e_a6|1|0.0|0|6.842683282|0|1.429020445|0.0|-0.089778965|-0.008507023|2|0.044021739|-0.003356527|0.0266218529999999|1|0.032420935|-0.126749697|2|0.841211811|0.765593573|0.102257199|-0.067328767|0.827254552|1|0.861676601|-0.093298845|0.0183790889999999|-49.62570093|-62.36320497|12.28502792|66.59852278|92.4587065|-41.68507499|-33.17101912|75.42629799|-22.01054293|0.4442079679999999|2868.489025|575.965487|3457.565879|-14.71237941|0.277469482|7.973429837999999|6147.8097210000005|185.4673146|-750.3313497|30.46313253|0.019543118|-297.4895642|1553.619759|13.06309302|1.0|1.0|1.0|1.0|3.51|2.79|0.92|1.0|0.0|5.0|32.0|5.0|0.0|0.0|3.31|7.74e-06|0.00323|0.0|0.0|6.59e-11|2.75e-08|5.9885|3.36|3.2475|-1347.297639|-1347.25954|713.3|1202.5|207.04|0.38609|-1347.014564|0.0104|0.03809808|-1347.074898|13.2999|12.0|7.9208
25_a12|0|0.0|0|0.0|0|1.404967476|0.0|0.00700113|-0.045725323|2|0.038787879|0.000864238|-0.025245046|0|-0.141917694|-0.0542354559999999|2|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|1|0.947937175|-0.080147596|0.004952762|-28.517955|-41.75851719|2.580489093|37.96125329|27.12578432|-21.75703145|-14.85843094|44.42528172|-17.31450713|0.448858246|2067.69985|493.8944271000001|1907.027255|-9.021208163|0.082701363|5.34703037|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|-434.8420476|773.8971409|2.666764531|1.0|0.0|1.0|1.0|2.81|3.43|3.2|1.0|0.0|3.0|24.0|2.0|0.0|1.0|4.29|5.19e-06|0.00162|0.0|0.0|1.6399999999999995e-09|5.12e-07|4.2653|4.73|3.4532|-974.6569575|-974.6328337|560.14|945.73|290.68|0.63284|-974.458128|0.1897|0.024123749|-974.508059|2.2482|22.0|7.6576
1d_a5|1|-4.455320158|0|6.605297921|0|1.217311475|0.0|-0.133500214|-0.308010841|2|0.030074074|-0.0012491689999999|-0.2261588939999999|1|-0.389011185|0.001493879|2|0.525406088|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0|0.8965037640000001|-0.086213657|0.007937625|-47.76176205|-46.58221594|4.288788702|204.4506579|55.92018945|-25.16889922|-25.80622135|56.83734591|-19.79744178|0.471074204|2481.822293|484.3911442|1172.890724|-10.69678217|0.229495885|6.116537519|5717.438103|123.9992274|-427.8712868|25.69414151|0.018980039|-292.3128788|1027.76566|10.25512997|1.0|0.0|1.0|1.0|2.92|2.19|2.73|2.0|0.0|4.0|27.0|6.0|1.0|0.0|4.15|1.6100000000000002e-05|0.00589|0.0|0.0|1.3300000000000002e-09|4.86e-07|4.8725|3.58|4.6112|-1288.340378|-1288.306458|567.04|951.63|254.46|0.41781|-1288.201219|0.0982|0.03392008|-1288.253849|5.3765|9333.0|5.03
1a_a5|0|0.0|0|6.605297921|1|1.189701889|0.0|-0.271170445|0.009305578|2|0.021346801|0.005921049|-0.132197351|0|-0.123867037|0.069867374|2|0.8309401009999999|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0|0.833638233|-0.075618812|0.008036994|-36.19957997|-38.07869556|4.047117885|83.60943679|83.77332129999999|-19.17495143|-18.22870183|46.38422909|-13.93123008|0.455258786|1940.139869|419.7878208000001|902.6910106|-7.015226132|0.274345323|6.199179484|4005.068642|138.1496441|-287.62427139999994|19.19815378|0.016493595|-227.2618539|787.1243051|8.305533524|0.0|0.0|1.0|1.0|3.54|0.0|2.09|0.0|0.0|3.0|23.0|4.0|0.0|1.0|1.75|0.00253|755.0|0.0|0.0|7.13e-08|2.13e-05|4.6707|2.85|2.8332|-951.1394906|-951.110826|531.02|882.1|265.45|0.44868|-951.178584|0.0126|0.028664612|-951.226623|6.7017|107.0|6.9706
14f_a23|0|0.0|2|7.423568444|0|1.197963246|3.366063739|-0.002304087|-0.027380305|2|0.04255787|0.010561248|-0.0555907109999999|2|0.101910723|-0.110069159|2|0.756252127|0.796412133|0.070514687|-0.06885759|0.854683662|1|0.894162392|-0.084419703|0.027134452|-40.51498423|-57.07376861|18.34483401|96.47955427|71.55380685|-38.58595734|-27.39103254|74.08536976|-21.26277654|0.478733036|3014.916135|604.5178506|2322.5224120000003|-14.37516058|0.334221706|8.124287407|6768.918745|225.9578225|-733.1331894|31.93672236|0.025162423|-224.1560124|1628.77284|17.01160115|0.0|1.0|1.0|1.0|3.57|3.61|2.72|2.0|0.0|6.0|32.0|5.0|0.0|0.0|3.46|2.32e-06|0.0010199999999999|0.0|0.0|3.11e-08|1.3699999999999998e-05|5.8184|3.23|3.5753|-1744.452086|-1744.429532|711.98|1210.19|213.09|0.60917|-1744.182678|0.1699|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459
16e_a32|1|0.0|0|7.765993078999999|0|0.609420752|0.0|0.180914799|-0.06951854|0|0.040982906|-0.0048042729999999|-0.070351839|3|-0.079817994|-0.123297852|0|0.804503712|0.86370575|0.096017785|-0.022651598|0.91471624|1|0.7903051590000001|-0.117338144|0.024145309|-55.957388|-75.36830928|15.50894749|105.4021155|134.6906051|-48.41036206|-35.94239328|90.34923861|-24.05371573|0.458956284|2710.157931|507.6266039|3376.1299740000004|-15.45011555|0.297773438|6.573687662|6142.277629|191.2650034|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|1609.914378|14.98092934|1.0|1.0|1.0|1.0|3.64|3.36|1.12|3.0|1.0|8.0|28.0|5.0|1.0|0.0|3.77|2.58e-07|0.000107|0.0|0.0|4.18e-08|1.73e-05|3.6214|4.59|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.7022|-1955.766505|0.2858|0.02792775|-1955.827194|3.9389|7.0|8.1367
10_a47|0|0.0|0|0.0|0|1.381868067|0.0|-0.003570214|-0.166367455|2|0.042276423|-0.008120645|0.0814897|0|-0.349569106|-0.021926603|2|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.8077565520000001|1|0.841070966|-0.0936757959999999|0.00951788|-40.80144983|-50.08559665|5.088920549|103.41137940000002|84.97451737|-26.77924406|-21.81529334|57.59863288|-18.9212254|0.411647394|2355.515804|449.6950454|1567.859561|-10.11660331|0.198117368|6.277122171|5482.319019|105.9273263|-455.247149|23.5960035|0.014051737|-322.8149102|1061.820157|7.51303623|1.0|0.0|1.0|1.0|3.02|2.97|3.21|2.0|0.0|3.0|27.0|4.0|1.0|0.0|4.41|1.77e-06|0.000638|0.0|0.0|1.4199999999999999e-09|5.110000000000001e-07|5.7693|4.37|3.7236|-1188.405988|-1188.3744|579.86|997.16|214.9|0.53909|-1188.1907199999998|0.2175|0.03158831|-1188.244739|2.8795|13.0|7.9
8_a10|0|0.0|1|7.535296702|1|1.3430438530000002|2.071128354|-0.075368755|-0.012055162|2|0.035828092|0.0087730469999999|-0.15615298|1|-0.000504277|-0.082893697|2|0.6357042860000001|0.809386132|-0.015871527|-0.167376069|0.864927472|1|0.874843982|-0.086233061|0.015758182|-32.63117642|-47.16908772|8.619652859|32.98071169999999|68.45976606|-25.80127401|-17.849103399999997|56.7864899|-16.36478554|0.431797417|2612.274447|478.5356341|1899.542278|-8.951462413|0.277350551|6.112185271|6289.86818|151.7094758|-438.6216583|22.64553798|0.017582236|-243.5764486|1109.631361|9.617402178|0.0|1.0|1.0|1.0|3.42|3.27|2.46|1.0|0.0|4.0|29.0|5.0|0.0|1.0|3.55|3.05e-05|0.0117|0.0|0.0|2.49e-08|9.59e-06|4.6964|4.58|3684.0|-1257.84172|-1257.819281|594.63|1047.58|264.0|0.41583|-1257.59269|0.0916|0.02243902|-1257.648047|1.5482|526.0|6279.0
14_a1|1|0.0|0|7.423568444|1|1.430935835|0.0|0.043282217|-0.175408303|1|0.035620155|-0.011639964|-0.029658865|1|0.164429684|-0.020716495|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0|0.593170871|-0.122581374|0.033047776|-74.96297518|-72.59355177|19.5711254|161.1772893|240.9270705|-42.99041175|-44.39360096|87.02320758|-27.42423067|0.47517581|2678.985809|351.2799603|1876.042189|-16.24082222|0.246642602|7.46120838|5748.712211|146.0634832|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|1638.120743|14.42965582|1.0|1.0|1.0|1.0|3.25|2.35|1.54|1.0|0.0|4.0|29.0|5.0|0.0|0.0|2.85|3.03e-05|0.0116|0.0|0.0|2.03e-08|7.81e-06|3.8344|4.57|3.3061|-1292.588129|-1292.55322|621.08|1049.56|323.35|0.6572600000000001|-1292.359534|0.3497|0.03490867|-1292.415211|5.3099|94.0|7.0269
6d_a40|0|0.0|1|8.421342866|2|0.604893491|1.695192271|0.12627602|-0.091548968|0|0.039160494|-0.005066797|0.086704068|2|-0.249967637|-0.025143559|0|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|0.8988141140000001|1|0.663670372|-0.119563634|0.017359149|-73.59650182|-76.51205671|11.10859664|192.5638526|215.22657540000003|-48.96216855|-47.09642482|85.47607798|-32.02830281|0.428134701|3063.227702|424.7009165|3212.360755|-20.49579149|0.13994759|6.908972922999999|7436.576348|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|8.964021265|1.0|1.0|0.0|1.0|3.98|2.84|2.01|2.0|1.0|5.0|30.0|6.0|1.0|0.0|3.43|6.18e-08|2.85e-05|1.0|0.0|4.9e-05|0.0226|2.9559|7.98|2.9559|-2470.82949|-2470.793925|656.5|1111.69|419.45|0.6624800000000001|-2470.62267|0.3518|0.03556489|-2470.684323|10.9021|1.0|8.9208
12aw_a36|1|0.0|0|7.412764017000001|2|1.297044239|0.0|-0.135690414|-0.115864198|2|0.043383838|-0.006877664|-0.1066959869999999|1|0.169961228|-0.098027247|1|0.653741315|0.836170906|-0.022464907|-0.056676035|0.892249657|0|0.706174871|-0.114701005|0.023038651|-56.73814908|-73.52224315|14.76755422|54.50894809|188.3390873|-47.12705211|-36.36860892|87.37742985|-26.46800754|0.47322369|2901.451841|452.6513136|2380.579051|-16.96573876|0.250947713|7.545677222999999|6370.06138|160.8550748|-848.2869380000001|35.33532702|0.02161528|-319.2802512|1766.7663510000002|13.8551867|1.0|0.0|1.0|0.0|4.73|0.0|2.78|1.0|0.0|5.0|31.0|6.0|0.0|1.0|2.44|0.000102|0.0424|0.0|0.0|7.599999999999999e-08|3.17e-05|5.2313|3.66|3.8763|-1431.404673|-1431.373326|666.09|1120.43|237.0|0.38905|-1431.180191|0.3892|0.03134789|-1431.239759|6.5278|9.0|8.0458
19b_a38|1|0.0|0|7.412764017000001|2|1.297044256|0.0|-0.122009545|-0.115864198|2|0.044392765|-0.006877664|-0.1381849369999999|1|0.035216067|-0.098027247|1|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0.8851623040000001|0|0.7293105670000001|-0.11557289|0.0224393089999999|-53.38447032|-71.73053105|13.92699891|120.3048789|168.00390359999997|-44.51968852|-33.13317155|84.49751102|-25.82299118|0.478948837|2897.652112|452.6479704|2436.66785|-16.02708787|0.240363041|7.159317935|6518.872269|149.181772|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|1699.692918|12.76697997|1.0|1.0|1.0|0.0|4.82|2.37|2.78|1.0|0.0|5.0|31.0|5.0|0.0|0.0|2.94|5.68e-05|0.0238|0.0|0.0|7.599999999999999e-08|3.19e-05|5363.0|3.66|3.7509|-1431.414099|-1431.38073|646.81|1111.29|231.18|0.38952|-1431.18309|0.1945|0.03336932|-1431.2418630000002|6.3396|12.0|7.9172
14b_a23|0|0.0|2|7.423568444|0|1.197963628|3.2475997860000003|0.065240838|-0.071396109|2|0.043538647|0.007671236|-0.0644978|2|0.121308009|-0.073945564|2|0.616699629|0.793551289|-0.00399443|-0.077808321|0.857184548|1|0.8462596590000001|-0.082441268|0.020454632|-41.01458464|-53.44429544|13.26014776|40.76245006|99.66542762|-34.64639496|-26.58857202|64.97993029|-22.74225338|0.450973737|2943.803333|548.6057241000001|2280.830615|-14.74314679|0.225640295|7.833620016|6622.129837|146.2760938|-692.9278992000001|29.36910744|0.01779446|-355.71896410000005|1380.34805|11.53563485|0.0|1.0|1.0|1.0|3.42|3.44|3.4|2.0|0.0|5.0|31.0|5.0|0.0|0.0|3.78|2.66e-06|0.00114|0.0|0.0|2.14e-08|9.18e-06|3706.0|3.72|3706.0|-1729.161608|-1729.139722|673.05|1142.37|334.55|0.58097|-1728.9300010000002|0.3603|0.02188578|-1728.9893510000002|9.7544|4.0|8.3536
12a_a32|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.087371302|-0.057200812|0|0.036711712|-0.003484915|-0.031249617|3|-0.024155151|-0.0852122769999999|0|0.788133615|0.845443342|-0.018578911|-0.125149165|0.8966299409999999|1|0.788702323|-0.109151429|0.016535497|-53.20970382|-68.06885478|10.31184223|111.9735444|131.7691491|-42.44899997|-33.18255791|81.41372467|-19.23685026|0.456641145|2572.916338|491.8493928|3030.946307|-11.99645651|0.332293625|7.083688576|5656.0082|207.2244662|-551.8369996|28.81034388|0.021399091|-209.1696096|1325.275819|13.34486989|1.0|1.0|1.0|1.0|3.45|2.85|1.1|1.0|1.0|7.0|27.0|4.0|1.0|0.0|3.6|9.78e-07|0.000389|0.0|0.0|2.23e-08|8.86e-06|3576.0|4.63|3576.0|-1880.771042|-1880.734215|667.68|1114.3|346.71|0.7025600000000001|-1880.539078|0.2908|0.03682626|-1880.600043|4.2371|25.0|7.6021
25b_a34|0|0.0|1|7.412764017000001|1|1.290860233|1.94553288|0.133975789|-0.0929479709999999|1|0.04037037|-0.00378755|-0.112970844|1|-0.2360985169999999|-0.278635968|1|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0|0.656573108|-0.137924163|0.030138301|-64.37123451|-86.13394472|18.82143547|165.2408865|214.470853|-53.79083879|-40.19997818|98.0416108|-26.50275222|0.419904835|2611.55928|410.0313565|2671.608537|-16.55102732|0.23725451|6.383564979|5786.015654|148.1659658|-860.6534206|34.74652105|0.019067452|-328.1702779|1806.819095|11.90766609|0.0|1.0|1.0|1.0|3.53|3.39|1.56|1.0|0.0|7.0|29.0|5.0|0.0|0.0|2.58|0.00015|59.0|0.0|0.0|3.8100000000000004e-07|0.00015|4.2253|5.06|4.2253|-1313.388114|-1313.361559|668.48|1136.16|293.43|0.6925600000000001|-1313.132261|0.2259|0.02655501|-1313.194808|9.0174|2.08|5.6819
11_a47|0|0.0|0|0.0|0|1.381898438|0.0|0.035230036|-0.156077888|3|0.033931624|-0.007419345|0.081235787|0|-0.120383371|-0.038723054|3|0.702719047|0.715054643|-0.058523885|0.07716247|0.770028429|1|0.796863393|-0.096486559|0.008462682|-50.01659041|-59.10798423|5.184267117|119.4035378|124.4421556|-36.20974614|-30.64032829|66.9895812|-22.02062158|0.4686568239999999|2842.168734|488.1611434|2201.328597|-13.48990542|0.183391205|5.966142027|6736.717611|112.34605729999998|-687.9851765999999|26.96593732|0.0128657439999999|-387.9111844|1375.2628029999998|7.881596968999999|1.0|0.0|1.0|1.0|3.28|3.15|3.0|2.0|0.0|4.0|32.0|5.0|1.0|0.0|4.69|5.110000000000001e-07|0.000216|0.0|0.0|2.81e-11|1.19e-08|3.7253|4.84|3.7253|-1396.184699|-1396.145101|654.49|1146.42|332.82|0.6915399999999999|-1395.922861|0.2321|0.03959805|-1395.980918|4.6111|0.04|7.4
