molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FNSA4|WNSA5|FNSA1|FNSA2|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
4g_a46|0|0|0.0|0.171759574|1|7.825245291|1|1|1.134637064|2.156712018|-0.153373738|-0.010706405|2|0.046415344|-0.088529411|0.011488768|-0.055084605|-0.138341481|1|1|0.010608122|-0.144064904|-0.121452903|-0.2455749539999999|2|0.74106323|-0.200628401|0.7796270059999999|0.635494818|0|0.946829733|-0.070153728|-0.024339048|-23.0928866|0.826861093|-1.192613373|37.24073329|0.448462961|2242.010126|543.2323468999999|2285.43285|0.1731389069999999|10.60062169|5176.321714|99.33639766|16.88825479|0.007803902|-375.0653627|827.5244845|4.477396402|0.0|1.0|1.0|3.9|3.61|0.38|-7.8|5.37|43.6|2.0|1.0|3.0|26.0|3.0|-5.18|366.89|0.0|1.0|4.22e-06|4.16e-06|4.73|0.0|5.75e-06|4.4163|4.4163|-1493.154666|0.1294|280.74|530.39|0.6983199999999999|0.1294|-0.18602|3.5526|-0.22587|0.02266493|2745.0|5.5615|5.5615
3p_a32|1|1|3.456037415|0.0|0|8.02059915|1|1|0.609420752|0.0|0.007752757|-0.028895521|0|0.036666667|-0.419292538|-0.000971341|-0.111150118|-0.074544773|3|3|0.000920756|-0.092884784|-0.26891009|-0.53666614|0|0.8599558070000001|0.058054833|0.918782026|0.6956696440000001|1|0.8195708759999999|-0.098773656|-0.029183126|-34.21384146|0.6199678829999999|-1.28405753|54.24719019|0.416240891|2650.4178850000003|482.3550967|3037.061498|0.380032117|10.69458635|5960.446219|223.6663527|27.70403125|0.025390655|-141.21321609999998|1218.977375|14.94356622|0.0|1.0|1.0|3.38|2.6|0.26|-6.79|3.71|131.25|1.0|0.0|4.0|27.0|4.0|-6.8|395.5|0.0|0.0|7.78e-06|5.629999999999999e-05|2.7|0.0|6.4e-05|3.6436|3.6436|-1879.554272|0.3083|340.28|471.04|0.7017100000000001|0.3083|-0.15055|4.3094|-0.20018|0.02642856|26.0|7585.0|7585.0
18_a3|1|0|2.897754472|0.0|0|6.605297921|0|0|1.43179288|0.0|-0.256375952|-0.021283637|3|0.034712644|-0.122072724|0.0057881999999999|0.042606196|-0.025890816|1|1|0.005799063|0.150826737|-0.064953613|-0.2495754869999999|3|0.714658751|0.0355413979999999|0.784960175|0.6858831809999999|1|0.8419576209999999|-0.0846755|-0.031753312|-16.76239841|0.682492203|-1.016105994|37.21171433|0.483376636|1938.093995|374.610053|703.8534116000001|0.317507797|10.24658906|3928.183499|141.2679329|20.70048575|0.02363555|-162.3915791|662.4155441|10.51610501|1.0|1.0|1.0|2.62|1.81|0.0|-6.83|3.08|67.35|0.0|0.0|2.0|21.0|4.0|-6.7|273.29|0.0|1.0|0.0015|0.000537|1.79|0.0|4.07e-05|3.9765|3.9765|-889.9619321|0.3326|311.79|330.54|0.6671699999999999|0.3326|-0.1641099999999999|2.6366|-0.2218|0.02173162|0.03|7.5229|7.5229
12e_a36|1|0|3.490984269|0.0|0|7.412764017000001|2|2|1.29704412|0.0|-0.064019914|-0.043085717|2|0.040899471|-0.404736007|0.002951176|-0.0586405829999999|-0.084051264|1|1|0.003962098|0.244642918|-0.1763783589999999|-0.43688276|1|0.7975411790000001|-0.010494913|0.847602953|0.856274847|0|0.838086387|-0.100988761|-0.036203518|-40.85494129999999|0.7610764190000001|-1.918786459|56.96241436|0.466721981|2709.877204|533.058116|2309.239105|0.238923581|12.69013737|5929.071389|151.9654247|30.25577504|0.017716522|-332.11111980000004|1603.556077|11.26845175|0.0|1.0|0.0|4.85|0.0|0.17|-6.97|2.19|69.2|1.0|0.0|5.0|30.0|4.0|-6.55|395.46|0.0|1.0|6.929999999999999e-05|5.05e-05|3.04|0.0|4.270000000000001e-05|3.8364|3.6699|-1272.2668210000002|0.4537|323.18|507.03|0.70007|0.0006|-0.15189|6.5974|-0.20151|0.03037051|14.0|7.8539|7.8539
13_a47|1|1|2.920663104|0.0|0|6.605297921|0|0|1.417757826|0.0|-0.174238791|-0.0777650159999999|2|0.036632997|-0.20197533|-0.00105415|0.003874205|0.038682232|1|1|-0.000211465|-0.108780879|-0.0233277889999999|-0.316563793|2|0.794037882|0.030290722|0.8582665429999999|0.626280497|1|0.781675563|-0.088128939|-0.032468557|-23.38063458|0.688261242|-1.23380515|50.9329486|0.472007922|2190.316257|402.6200617|669.2729199|0.311738758|13.33103985|4542.479565|160.5682509|24.29844849|0.023284817|-193.936606|923.3410426|11.99338291|1.0|1.0|1.0|2.9|1.75|0.06|-7.9|4.63|66.49|0.0|0.0|3.0|24.0|4.0|-6.0|319.34|0.0|1.0|5.79e-05|5.41e-05|3.17|0.0|4.04e-06|4.0302|4.0302|-1067.820961|0.3382|307.63|404.73|0.67466|0.3382|-166.0|3.5455|-0.22065|0.03639189|16.0|7.8|7.8
12bi_a36|1|0|3.466222049|0.0|0|7.412764017000001|2|2|1.297042566|0.0|-0.088734077|-0.043740597|2|0.043854875|-0.559678363|0.000482522|-0.067142264|0.041834838|1|1|0.002872872|0.056936052|-0.289604649|-0.37220074|1|0.812921349|0.0997949019999999|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.107613368|-0.027831043|-52.46851415|0.4996603229999999|-1.614200516|82.05687954|0.461975362|3044.149713|548.1337538|2660.0547690000003|0.500339677|15.71382803|6572.410403|349.3664649|38.89295091|0.037590587|0.474365004|2255.791153|26.24794923|0.0|1.0|1.0|4.97|0.0|0.21|-6.79|1.9|87.66|1.0|0.0|7.0|33.0|6.0|-7.13|441.49|0.0|0.0|7.75e-05|7.13e-05|2.62|0.0|7.11e-05|3.8855|3.6851|-1461.997992|0.4214|319.1|603.92|0.69207|0.0252|-0.15078|7.0514|-0.2018|0.0318395999999999|14.0|7.8539|7.8539
14k_a23|0|1|0.0|0.0|2|7.423568444|0|0|1.1979621459999998|3.358995671|0.070940371|-0.024758731|2|0.046283951|-0.299174093|0.010682694|-0.055500851|-0.055708465|2|2|0.009263715|0.082632648|-0.13187015|-0.463402169|2|0.800643488|0.140087361|0.864845456|0.659570836|1|0.922397728|-0.079899943|-0.033999976|-35.38329134|0.783562394|-1.597998852|49.96154892|0.486654314|2955.4566170000003|613.8243395|2174.886074|0.216437606|15.99703938|6715.186162999999|144.0318708|28.87559227|0.016348271|-377.4022725|1357.152837|10.87921891|0.0|0.0|1.0|3.39|3.56|0.05|-7.99|4.67|105.02|2.0|1.0|5.0|31.0|4.0|-6.03|445.93|0.0|0.0|7.49e-07|2.83e-06|4.21|0.0|4.55e-06|3.6421|3.6421|-2089.524497|0.4694|340.42|552.65|0.63765|0.4694|-0.14784|5.8718|-0.2271699999999999|0.02271117|4.0|8.4123|8.4123
18c_a22|0|0|0.0|0.0|1|6.842683282|0|0|1.194229067|1.804590026|-0.191807441|0.013131848|2|0.038137255|-0.213698903|0.005449965|0.009519672|0.006275578|1|1|0.005597023|-0.081550274|-0.143402172|-0.305378181|2|0.7669483559999999|-0.032031791|0.8287956870000001|0.6922232890000001|1|0.931073539|-0.076388478|-0.028825841|-36.55965924|0.682690024|-1.52776956|53.82294919|0.4777430589999999|3090.601885|644.1264387|2574.178324|0.317309976|14.04085897|7101.057047|219.5183688|29.21094233|0.0215181079999999|-252.7737494|1548.179944|14.88645273|1.0|1.0|1.0|3.56|3.3|0.08|-9.46|4.98|124.4|1.0|1.0|6.0|34.0|5.0|-6.63|461.54|0.0|0.0|1.6e-06|7.98e-06|3.5|0.0|1.58e-07|5655.0|3.7222|-1783.562578|0.2996|219.25|583.88|0.60449|0.0817|-0.15158|1.2938|-0.22365|0.02279458|26.0|7585.0|7585.0
12a_a5|1|0|2.981252568|0.0|0|7.139660336|1|1|1.338814635|0.0|-0.256282289|0.043132749|2|0.023108466|-0.09350376|0.00873078|-0.114419442|-0.032601907|1|1|0.008649556|-0.006024869|-0.093973419|-0.175245466|2|0.779533861|0.1121034509999999|0.829536345|0.741588813|0|0.894590896|-0.067680123|-0.026030816|-25.55893402|0.746785093|-1.353602454|41.04680832|0.457755771|2524.410428|549.7500455|899.5599904|0.253214907|16.12184989|5294.775577|155.6073368|21.42066499|0.014342828|-303.31208710000004|1113.8745800000002|8.814051518|1.0|1.0|1.0|3.06|2.96|0.21|-8.83|4.26|57.7|1.0|0.0|5.0|29.0|4.0|-6.23|381.47|0.0|1.0|5.37e-05|2.56e-05|3.38|0.0|5.660000000000001e-07|4.6865|4.1610000000000005|-1202.02622|0.4794|264.55|508.81|0.67169|0.0296|-0.17152|2.5642|-0.21228|0.03567816|19.0|7.7212|7.7212
17_a12|0|0|0.0|0.0|0|6.823286122000001|1|1|0.610029543|0.0|0.132275232|-0.058347964|3|0.035816993|-0.38018419|-0.002523977|-0.072956553|-0.070249784|1|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|2|0.8198617429999999|-0.043392747|0.87653892|0.859088647|0|0.858119365|-0.096209886|-0.035198739|-26.12444199|0.786701219|-1.443148294|42.10235809|0.466056241|2246.161353|447.1583691000001|1470.257187|0.213298781|10.61752641|4866.339908|111.1480977|23.31475957|0.015049295|-298.7949107|955.9051425|7.842053909|1.0|0.0|1.0|4.13|2.97|0.17|-7.16|2.56|78.41|0.0|0.0|3.0|24.0|4.0|-6.07|333.41|0.0|1.0|3.1e-05|5.7100000000000006e-05|3.19|0.0|2.32e-05|4.4014|3.7723|-1366.804178|0.2213|281.69|419.49|0.62783|148.0|-0.15459|2128.0|-0.21781|0.02800938|16.0|7.7959|7.7959
12k_a36|1|0|3.483171769|0.0|0|7.412764017000001|2|2|1.297043952|0.0|-0.076124222|-0.063399056|2|0.039061728|-0.413145744|0.002782748|0.003690005|-0.058284869|1|1|0.003724542|0.163804836|-0.1619981409999999|-0.4373676689999999|1|0.811903388|-0.09344781|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.101946803|-0.037758075|-44.22843899|0.7806817009999999|-2.038936068|61.7723974|0.478908312|2792.202559|555.1026569|2294.707886|0.219318299|13.89698356|6027.033337|144.457092|31.85663123|0.016847116|-369.7499256|1720.258086|11.0965905|0.0|1.0|0.0|4.89|0.0|0.12|-7.01|2.42|69.2|1.0|0.0|6.0|31.0|4.0|-6.34|407.47|0.0|1.0|2.6e-05|2.82e-05|3.45|0.0|3.94e-05|5053.0|3.6631|-1310.3453949999998|0.3116|245.37|530.51|0.70031|0.0908|-0.15053|5.7818|-0.20023|0.03274587|14.0|7.8539|7.8539
11e_a5|1|0|2.971327032|0.0|0|7.139660336|1|1|1.338814635|0.0|-0.2114441819999999|0.038643235|2|0.020943152|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|1|0.008721244|-0.127225457|-0.147721258|-0.234433859|2|0.775794895|-0.048843135|0.8215345|0.747366251|0|0.876758791|-0.0790189759999999|-0.0282210629999999|-34.67724171|0.72163516|-1.580379517|49.63167715|0.483563144|2721.416353|580.8135016|960.0428704|0.27836484|18.17739133|5675.693973|184.4042616|25.90670947|0.016933845|-293.6467698|1450.77573|11.21791539|1.0|1.0|1.0|3.22|3.43|0.24|-8.95|4.29|66.93|2.0|0.0|7.0|31.0|5.0|-6.28|411.5|0.0|1.0|2.23e-05|1.9e-05|3.56|0.0|4.64e-07|4.4179|4.1036|-1316.547103|0.5347|280.64|571.06|0.6505|0.2125|-0.16751|2.3124|-0.20559|0.03460011|0.04|7.3979|7.3979
3b_a32|1|1|3.3653429710000005|0.0|0|7.758333467000001|0|0|0.609420808|0.0|0.046791596|-0.064476472|0|0.042528736|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|3|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0|0.800396027|0.094335058|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.100355499|-0.033451833|-24.14971513|0.764128338|-1.103910485|43.023961|0.460751087|2092.213643|412.4267349|1084.520517|0.2358716619999999|10.69254007|4448.251276|115.707414|21.47528975|0.0154889019999999|-259.1375886|708.6845618|7.59811844|1.0|1.0|1.0|3.11|2.57|0.13|-6.5|4.43|110.94|1.0|0.0|2.0|21.0|3.0|-5.57|312.41|0.0|0.0|1.86e-06|2.23e-05|3.71|0.0|9.97e-05|3.5545|3.5545|-1594.121087|0.2905|348.81|396.83|0.70257|0.2905|-0.1474099999999999|3.5719|-0.20137|0.02589511|6.0|8.2366|8.2366
18a_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604987543|0.0|0.045071414|-0.02919335|2|0.040166667|-0.353677943|0.005050384|-0.01286191|-0.094932667|1|1|0.005458948|-0.073280844|-0.094526372|-0.452377064|1|0.7885597609999999|0.003991162|0.842671963|0.7961424690000001|0|0.85918121|-0.095397479|-0.036990859|-36.97308547|0.7904991659999999|-1.812552105|55.73981304|0.445995681|2721.874248|534.88346|2814.429655|0.209500834|12.72666325|5942.293347|130.4247923|29.1318055|0.016012295|-361.7006453|1427.458469|9.968457988|0.0|1.0|0.0|4.75|0.0|0.14|-6.64|2.62|81.65|2.0|0.0|5.0|29.0|4.0|-5.98|398.48|0.0|0.0|5.23e-06|1.4e-05|3.87|0.0|9.21e-05|3.4712|3.4712|-1575.786909|0.3781|357.18|508.08|0.69033|0.3781|-0.1418|4.2514|-0.19785|0.03180853|25.0|7.6108|7.6108
19a_a22|0|0|0.0|0.0|1|6.842683282|0|0|1.422917238|1.572240489|-0.000989685|-0.144269652|2|0.0389622639999999|-0.548716971|-0.002607064|-0.011513343|0.016501913|1|1|-0.001355145|-0.03516233|-0.0611158559999999|-0.496053375|2|0.777600172|-0.155892259|0.834033833|0.699744887|1|0.744354735|-0.09370213|-0.035138299|-52.17015658|0.684706189|-1.967744721|85.79797858|0.4347718229999999|3167.140147|555.4133255|2607.322873|0.315293811|15.30120355|7095.27723|235.2620007|38.29242013|0.025888799|-275.6435167|2144.375527|19.31738094|1.0|1.0|1.0|3.61|2.27|0.08|-8.76|3.41|128.68|1.0|0.0|7.0|35.0|6.0|-7.67|463.49|0.0|0.0|4.16e-05|7.69e-05|2.05|0.0|8e-07|5.0397|3.5809|-1537.071348|0.2218|246.01|567.03|0.66605|0.0623|-0.1508|4.5288|-0.21478|0.04718381|48.0|7.3188|7.3188
11_a27|1|0|2.680511093|0.0|0|7.535296702|1|2|1.1606177359999998|0.0|0.100091619|-0.003527607|2|0.042533875|-0.344117757|0.004538653|-0.0864111069999999|-0.027287578|0|0|0.005111147|-0.1299181459999999|-0.067428705|-0.488734846|2|0.814843016|-0.0357410779999999|0.8629676709999999|0.7146215429999999|1|0.7645505|-0.094820973|-0.034296948|-26.52978026|0.8088958709999999|-1.611956546|50.82822357|0.4528656239999999|2339.465471|404.4089873|1646.903525|0.1911041289999999|9.562117063|5186.240841|101.0845293|22.42732497|0.012694323|-326.780942|1054.084273|6.714661907000001|0.0|1.0|0.0|3.95|0.0|0.35|-6.09|1.67|61.88|0.0|0.0|2.0|26.0|4.0|-6.47|345.4|0.0|1.0|0.000207|9.45e-05|2.73|0.0|0.000283|3.3426|2.4836|-1122.456105|0.3492|370.92|415.32|0.59222|0.0793|-0.1022|3.1278|-0.16205|0.0226944|5.0|8301.0|8301.0
32_a47|0|1|0.0|0.0|1|6.842683282|1|1|1.216307925|1.998170616|-0.1746026239999999|0.000921003|3|0.035568182|-0.2037028839999999|0.001861676|-0.026022099|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|2|0.810444864|-0.0094137619999999|0.858292442|0.634406338|1|0.851627782|-0.0726950079999999|-0.026060474|-37.74862456|0.64116122|-1.381205148|55.48373932|0.44289006|2808.210157|613.6886524|2255.632049|0.35883878|15.53902041|6235.398576|258.5816152|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|1.0|1.0|1.0|3.35|3.67|0.26|-8.82|5.07|67.66|2.0|0.0|5.0|31.0|5.0|-6.34|436.91|0.0|0.0|1.5399999999999998e-05|8.89e-06|3.7|0.0|6.55e-07|4.9046|3.6829|-1778.127634|0.2969|252.79|548.86|0.68986|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|0.1|7.0|7.0
9_a1|1|0|3.358585365|0.0|0|6.86171134|0|0|1.432397289|0.0|0.020428974|-0.1075163359999999|1|0.037578348|-0.282769361|-0.00314411|-0.079063236|0.016589221|1|1|-0.0018191779999999|-0.232860777|-0.093062585|-0.483335578|1|0.737794643|-0.053460262|0.7964939409999999|0.572272366|0|0.755276458|-0.085722429|-0.031896718|-28.49439431|0.7816897429999999|-1.371558857|53.13133578|0.452572261|2387.143654|435.4501351|1739.0376789999998|0.2183102569999999|13.91191974|5063.330971|125.865476|23.52578164|0.014186995|-324.81308110000003|1011.608611|8.17942725|1.0|1.0|1.0|2.78|2.66|0.05|-8.98|5.57|58.64|2.0|0.0|4.0|27.0|4.0|-5.81|357.38|0.0|0.0|2.07e-05|1.62e-05|3.76|0.0|3.7100000000000003e-07|3343.0|3343.0|-1187.226314|0.5409|370.88|487.19|0.70296|0.5409|-0.13413|4.1623|-0.21015|0.03294951|6.0|5.2218|5.2218
16_a31|1|0|3.096824452|0.0|0|7.758333467000001|1|1|0.61013894|0.0|0.152128735|-0.186617888|0|0.042528736|-0.726543099|-0.017017891|-0.00795845|0.06214876|2|2|-0.0125582419999999|-0.0897217219999999|-0.09530799|-0.60894688|0|0.8318419909999999|-0.038841601|0.8948140790000001|0.8944757390000001|0|0.546450126|-0.150315165|-0.050105055|-33.36862997|0.73080436|-1.653466811|84.57819254|0.427771627|2071.962924|257.4650715|1212.615438|0.26919564|9.649327262|4387.049328|126.8340354|32.30339751|0.027684692|-217.4912527|1066.012118|13.04390063|1.0|1.0|1.0|3.2|1.93|0.14|-4.94|2.83|114.29|0.0|0.0|2.0|21.0|4.0|-6.48|300.34|0.0|0.0|4.38e-05|0.000254|2.32|0.0|0.00347|3.6596|3.6596|-1308.242314|0.2534|338.79|369.73|0.70108|0.2534|-0.15231|3.7419|-0.1842|0.03948619|0.09|7.0458|7.0458
15a_a10|0|0|0.0|0.0|1|7.535296702|1|1|1.34383719|2.141907675|-0.214195114|0.022297552|2|0.033912037|-0.144512841|0.011418154|-0.060539141|-0.062038567|1|1|0.01192767|-0.19937094|-0.285973309|-0.188634555|2|0.77630271|-0.0232534929999999|0.820233357|0.713078124|1|0.915137224|-0.076864276|-0.025155581|-31.83957238|0.676473201|-1.3835569680000002|39.61363829|0.407638879|2656.305166|588.9895149|2413.560937|0.323526799|11.33516398|5929.563906|208.2243923|23.93343877|0.017883602|-227.1590805|1316.339132|11.51002664|1.0|1.0|1.0|3.5|3.58|0.29|-7.79|4.05|56.07|1.0|0.0|6.0|30.0|5.0|-6.52|399.49|0.0|1.0|0.000108|3.94e-05|3.12|0.0|6.51e-06|5.7646|3.7639|-1278.452284|0.3558|215.08|563.27|0.68863|0.1583|-0.1559299999999999|4.7512|-0.20335|0.02976259|24.0|7.6198|7.6198
14q_a23|0|1|0.0|0.0|2|7.423568444|0|0|1.19796338|3.292130907|0.141057047|-0.130330047|2|0.044138322|-0.5608967029999999|0.002243702|-0.058543701|-0.056324491|2|2|0.002496501|0.121109106|-0.033435987|-0.573130981|2|0.808928963|0.067394607|0.871119857|0.7333675390000001|1|0.773194598|-0.096370719|-0.039682061|-45.42467289|0.777340899|-2.023785094|76.3369885|0.472004985|3097.399651|530.8381985000001|2213.1193780000003|0.222659101|16.53853737|6982.066379000001|152.86702240000002|35.04742005|0.01932289|-380.8178266000001|1787.418422|13.26616596|0.0|1.0|0.0|3.52|2.66|0.04|-6.96|3.12|148.11|1.0|1.0|6.0|33.0|5.0|-7.33|454.51|1.0|0.0|6.11e-06|4.03e-05|2.46|0.0|5.03e-05|3.6431|3.6431|-1798.645459|0.4943|340.33|554.59|0.5949|0.4943|-0.14854|8375.0|-0.23013|0.03458552|16.0|7.8069|7.8069
5e_a40|0|0|0.0|0.0|1|8.149890544|0|1|0.604912776|1.661964758|-0.091305805|0.0601021459999999|0|0.044526749|-0.162528785|0.009890343|0.158430496|0.029272031|2|2|0.008306061|-0.184667138|0.010397494|-0.391074665|0|0.8092726020000001|-0.402340487|0.877722972|0.5087199929999999|1|0.864422751|-0.089724264|-0.035889706|-20.29110082|0.8223594679999999|-1.076691165|46.00255248|0.47779156|1986.384601|411.0778166|512.5703164|0.177640532|12.51197289|4158.984115|84.47727896|20.75420252|0.012921086|-306.597267|622.6260756|6.144645946|0.0|0.0|0.0|3.03|2.73|0.21|-4.65|3.74|75.5|1.0|1.0|3.0|20.0|3.0|-5.66|303.77|0.0|1.0|1.66e-05|5.56e-05|3.51|0.0|0.00678|3.7138|3.7138|-1637.197299|0.5262|333.85|390.33|0.69675|0.5262|-0.14786|7.87|-0.2201699999999999|0.01659566|25.0|7.6021|7.6021
3a_a12|0|0|0.0|0.0|0|0.0|1|1|1.28383802|0.0|0.13714555|-0.042445446|2|0.032544803|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|0|0|-0.001011111|-0.205054123|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|-0.021522321|0.759068438|0.8847197109999999|0|0.871985494|-0.090803706|-0.034924502|-21.73969523|0.781050096|-1.362055589|39.46272532|0.462077145|2045.857684|426.6622302|1050.730179|0.2189499039999999|11.01449587|4230.717811|107.1321197|21.87893986|0.015909241|-275.0354486|853.2786545|7.784386645|1.0|0.0|1.0|3.84|2.74|0.05|-7.5|2.49|37.28|0.0|0.0|3.0|23.0|3.0|-5.88|298.34|0.0|1.0|0.00025|8.8e-05|3.15|0.0|9.33e-06|4.2336|3.7304|-951.3711872|0.3201|292.86|383.08|0.66895|128.0|-0.15328|1.3824|-0.22157|0.023184956|194.0|6.7122|6.7122
15c_a22|0|0|0.0|0.0|1|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|-0.018518519|2|0.038137255|-0.298463715|0.003784292|-0.023927419|0.006275578|1|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|0.8665852140000001|-0.080088202|-0.0302219629999999|-41.51455167|0.661775114|-1.60176404|66.26407672|0.462157867|3079.491787|623.9175171|2092.620825|0.338224886|16.03890406|6882.442370999999|243.5126145|32.87972244|0.0248073129999999|-232.9472639|1742.625289|17.86058304|1.0|1.0|1.0|3.49|2.85|0.08|-9.28|4.18|109.38|1.0|0.0|6.0|34.0|6.0|-6.96|445.48|0.0|0.0|1.39e-05|2.4e-05|2.9|0.0|2.35e-07|5.7361|3674.0|-1460.602657|0.5082|216.15|575.8|0.69113|0.0694|-0.15408|7.382000000000001|-0.22807|0.03150096|737.0|6.1325|6.1325
12e_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984231|0.0|-0.0026669809999999|-0.029595542|2|0.041767677|-0.444243861|0.0043261129999999|0.005418617|-0.055954785|1|1|0.0053380919999999|-0.018475151|-0.154412059|-0.417089226|1|0.8246767140000001|0.002248768|0.876441789|0.7933543279999999|0|0.816703705|-0.098059338|-0.035153347|-43.14823836|0.7071208529999999|-1.863127413|68.59117243|0.46715936|2920.484542|541.7533217|2392.685958|0.292879147|15.14403079|6421.289402|194.2788429|32.97692061|0.022696477|-274.7836441|1747.776792|15.05551106|0.0|1.0|1.0|4.72|0.0|0.17|-6.74|2.63|90.88|2.0|0.0|6.0|31.0|5.0|-6.19|428.51|0.0|0.0|3.59e-06|1.19e-05|3.84|0.0|7.87e-05|5.0412|3.4747|-1690.3021629999998|0.2055|245.94|562.76|0.68605|151.0|-0.1476|5551.0|-0.19804|0.03344515|11.0|7.9431|7.9431
17a_a22|0|0|0.0|0.0|1|6.842683282|0|0|1.2689202|1.866510299|-0.0422459529999999|-0.092107225|2|0.043274232|-0.314134834|0.00220634|-0.094996254|-0.005724389|1|1|0.0027615779999999|-0.089641194|-0.126659773|-0.3626566539999999|2|0.7562495659999999|0.155547571|0.805071997|0.7994946709999999|1|0.8594770140000001|-0.08790445|-0.030843667|-41.03828927|0.710958975|-1.758088991|58.9027164|0.485943988|2910.035347|587.2505892999999|1934.881271|0.289041025|16.63169381|6343.687177000001|197.4916253|29.64221498|0.01931764|-288.28178110000005|1689.6062539999998|13.19906822|1.0|1.0|1.0|4.02|-3.24|0.15|-9.13|4.93|68.52|2.0|1.0|7.0|33.0|5.0|-6.39|435.5|0.0|1.0|1.7899999999999998e-05|1.09e-05|3.62|0.0|3.23e-07|4.8502|1.3971|-1408.300966|185.0|255.63|577.52|0.71303|0.0085|-0.06214|3.0156|-0.21338|0.02170866|82.0|7.0862|7.0862
16_a3|0|0|0.0|0.0|0|6.823286122000001|0|0|0.605020428|0.0|0.183636734|-0.186717242|2|0.045993266|-0.371147877|-0.010377537|-0.013328983|-0.018884246|1|1|-0.008409607|0.069124437|0.008045619|-0.614173961|2|0.767641592|-0.142670655|0.838125715|0.640070307|1|0.6974791290000001|-0.100138414|-0.041233465|-24.42909382|0.8296818009999999|-1.401937796|59.82469895|0.484889078|2184.788331|344.4962834|1290.305313|0.1703181989999999|11.22152755|4733.033232|84.12292796|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|3.13|2.59|0.0|-7.16|4.57|92.93|0.0|0.0|2.0|23.0|4.0|-5.89|322.36|0.0|0.0|1.05e-05|3.2200000000000003e-05|3.35|0.0|2.25e-05|3.2208|3.2208|-1371.388717|0.3866|384.94|368.22|0.6944100000000001|0.3866|-0.13195|2.8688|-0.2029|0.02847445|42.0|7.3768|7.3768
