molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|nFaHRing|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
16_a15|-3.726252327|0|0|0|0.0|0.0|0|0|0.300207157|0.0|-0.008593957|0.0|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|10.31928197|0|-0.00379317|-0.006331105|-0.046871961|2|0.080837546|0|-0.101500719|-60.63825695|-69.38556779999999|0.276402595|188.9479321|-0.039472502|3.31414791|17.68542055|0.868460507|-41.45211893|65.48636021|0.419910645|494.6488764|-1457.096924|-18.44568161|0.131539493|11.720499900000002|0.7238723509999999|6931.531554000001|-996.0668068|0.009783192|-503.7568532|6.687758643|1.0|1.0|0.0|1.0|2.0|2.93|0.08|3.37|115.58|0.0|124.45|0.0|1.0|32.0|6.0|-6.27|446.52|1.0|3.59|-5.21|9.89e-07|6.14e-06|3.88|0.0|6.1e-10|2.72e-07|-0.04082|8.26|4.1295|-1770.509465|716.79|297.1|600.98|0.6541100000000001|0.66615|0.1409|0.06079704|21.0|7.6778|7.6778
12af_a36|0.0|1|0|0|3.448611715|7.412764017000001|2|2|1.29704271|0.0|-0.00989889|5.351858133|2|0.039953704|0.091263447|0.0|-0.6038322939999999|10.96037047|1|-0.000472698|0.154914099|-0.126068378|1|-0.062279009|0|-0.1054605669999999|-57.32748365|-73.23838519|0.244724481|169.9519197|-0.035153522|10.57220682|127.6527374|0.6702409189999999|-39.81177462|72.55107063|0.448767097|524.5103537|-1391.529319|-16.95376516|0.329759081|15.59375751|0.8141152220000001|6499.41155|-966.3646141|0.0259433429999999|-236.4517911|18.01667275|0.0|0.0|1.0|0.0|3.0|0.0|0.17|2.38|98.3|0.0|138.06|0.0|1.0|33.0|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|0.000227|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|4.5|3.2299|-1440.982935|737.4|236.83|589.48|0.50179|0.70508|0.0035|0.02886569|15.0|7.8239|7.8239
19d_a38|0.0|1|0|0|3.314284769|7.412764017000001|2|2|1.297043205|0.0|-0.0120676969999999|5.351858133|2|0.04572104|0.019858574|0.0|-0.6999264340000001|10.95446448|1|-0.00835812|0.041924146|-0.060668296|1|0.111104525|0|-0.1248815919999999|-74.84120843|-80.2776536|0.36832051|236.7675313|-0.04393982|9.98319831|115.6739235|0.7494816990000001|-48.11018574|90.37127996|0.478151237|406.0626253|-1525.275418|-18.15727844|0.250518301|13.52121974|0.916264002|6934.7619620000005|-980.493036|0.022660131|-320.7487188|14.56661536|0.0|0.0|1.0|0.0|4.0|2.38|0.13|2.34|124.32|0.0|133.79|0.0|1.0|33.0|5.0|-7.84|444.46|0.0|1.94|-3.62|0.000134|0.0002399999999999|1.65|0.0|3.94e-07|0.000175|-0.05091|4.13|3.6586|-1500.898316|679.08|230.58|517.77|0.3356699999999999|0.6957800000000001|0.0699|0.04735828|11.0|7.9586|7.9586
14a_a10|0.0|0|0|0|0.0|7.535296702|2|2|1.3438495730000002|2.156210368|-0.002047597|5.4161004020000005|3|0.035660377|0.027446544|2.070512208|-0.147427016|10.92970798|1|0.012272222|0.042968756|-0.220250238|2|-0.011977878|1|-0.070610745|-32.23041637|-51.23835032|0.088450549|64.18371923|-0.018970051|7.140714112|134.15514270000003|0.542015878|-23.38784787|42.07091945|0.469029865|661.4615097|-922.2903058|-9.988888957|0.457984122|18.88856367|0.8833450959999999|6754.660977|-669.2555601|0.0219172279999999|-60.97724212|15.9041322|0.0|1.0|1.0|1.0|0.0|4.4|0.39|4.16|59.31|0.0|146.76|0.0|1.0|35.0|6.0|-6.82|468.59|0.0|3.43|-4.8|6.159999999999999e-05|1.58e-05|3.29|0.0|6.55e-09|3.07e-06|-46.0|2.25|3802.0|-1489.655581|800.01|222.16|645.26|0.34245|0.7047100000000001|0.0005|-0.14757681|74.0|7.1308|7.1308
11f_a5|0.0|1|0|0|2.967866825|6.605297921|1|1|1.370797007|0.0|-0.0037371509999999|4.59511985|3|0.021060606|-0.083432989|0.0|-0.227966183|10.94877949|1|0.008309782|-0.1323098|-0.128153787|2|-0.008110526|0|-0.074612137|-47.57801621|-51.92819555|0.152643862|106.23633909999998|-0.022252743|10.72733576|13.29510896|0.5109475960000001|-33.11311829|62.99140465|0.463183664|589.7388387999999|-882.7793242999999|-10.77881574|0.489052404|18.03905985|0.8628345190000001|5969.213977|-614.3924972|0.030351311|-15.23851001|21.12375879|0.0|1.0|1.0|1.0|1.0|2.87|0.24|4.61|76.16|0.0|126.79|0.0|1.0|32.0|6.0|-6.99|427.5|0.0|2.95|-4.26|0.000112|5.479999999999999e-05|2.7|0.0|2.12e-09|9.06e-07|-0.03862|2.25|4.1356|-1391.7602960000002|729.96|278.47|579.1|0.6593600000000001|0.64937|0.1834|0.03804804|12.0|7.9208|7.9208
12t_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.60498454|0.0|-0.007755575|5.351858133|2|0.044197531|-0.0596036729999999|0.0|-0.411045472|10.31162892|1|-0.001131023|-0.158448053|-0.0546637159999999|1|-0.003937967|0|-0.1011561919999999|-58.89093185|-65.79920855|0.303586418|197.4742794|-0.037159417|7.981057356|0.0|0.745705883|-38.30686627|71.1605835|0.445760296|452.99711|-1184.385754|-15.72263361|0.254294117|14.358001500000002|0.804273481|6617.834146|-770.409047|0.020029588|-319.6492937|13.02867425|1.0|1.0|1.0|0.0|1.0|0.0|0.14|4.67|81.65|0.0|127.19|0.0|1.0|31.0|6.0|-6.06|434.46|0.0|3.21|-5.17|3.24e-06|6.71e-06|4.07|0.0|6.900000000000002e-08|3e-05|-0.05542|4.32|3.5457|-1774.2421780000002|677.85|244.58|527.87|0.33647|0.6842600000000001|0.1561|0.0337599|9.0|8.0496|8.0496
4S4l_a46|0.0|0|0|0|0.0|7.825245291|1|1|1.134637095|2.155247543|-0.004736212|5.587248657999999|1|0.049498645|-0.067419714|0.0|-0.255755434|10.94631401|1|0.006162668|-0.1012114369999999|0.0071939419999999|1|-0.001318857|0|-0.084663086|-49.45536962|-46.10883478|0.105217893|57.30330315|-0.029881089|2.117940478|0.0|0.877939134|-26.93416438|53.34424204|0.469439238|487.3122681|-829.959026|-8.862913904|0.1220608659999999|10.68377935|0.884798257|4920.211524|-452.0086091|0.006420439|-411.6630752|3.496670823|1.0|1.0|1.0|1.0|1.0|3.19|0.36|4.64|50.94|0.0|105.77|0.0|1.0|26.0|3.0|-5.23|347.45|0.0|4.08|-5.11|5.25e-06|7.78e-06|4.49|0.0|9.980000000000001e-08|3.47e-05|-0.02015|4.99|4.1414|-1092.753999|583.76|234.25|500.66|0.57885|0.6763600000000001|0.0614|0.02696794|261.0|6.5834|6.5834
9_a3|0.0|0|0|0|0.0|6.823286122000001|0|0|0.605017128|0.0|-0.007847313|4.727387819|1|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|10.31162238|1|-0.003863265|-0.216450234|0.083014843|1|-0.260349706|0|-0.083555008|-44.74600478|-39.28853824|0.15350225|72.17854599|-0.038196575|1.6312253680000002|72.50764604|0.886859678|-21.04009269|48.21513485|0.413418346|398.0331029|-628.6166118|-8.445224386|0.1131403219999999|8.532203772|0.704792493|4430.929894|-295.5828535|0.008976383|-363.8118546|4.220799781|1.0|1.0|1.0|1.0|1.0|2.44|0.0|4.9|80.04|0.0|92.69|0.0|1.0|22.0|2.0|-5.21|303.38|0.0|3.7|-4.9|2.96e-06|1.25e-05|4.14|0.0|5.5e-08|1.67e-05|-0.03999|3.28|3.7356|-1256.087705|512.44|213.09|350.27|0.3639699999999999|0.6724600000000001|0.1127|0.0242342|10965.0|4.96|4.96
11_a27|0.0|1|0|0|2.680511093|7.535296702|1|2|1.1606177359999998|0.0|-0.0067474069999999|5.4161004020000005|2|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|10.93910312|0|0.005111147|-0.1299181459999999|-0.041662169|2|-0.0357410779999999|1|-0.094820973|-42.27430065|-50.15555389|0.2354494999999999|124.5410133|-0.034296948|4.524597532|72.60399149|0.8088958709999999|-22.36099135|50.82822357|0.4528656239999999|404.4089873|-852.6444161000001|-9.595877966|0.1911041289999999|9.562117063|0.82770457|5186.240841|-451.0062644|0.012694323|-326.780942|6.714661907000001|1.0|0.0|1.0|0.0|1.0|0.0|0.35|2.72|61.88|0.0|106.33|0.0|1.0|26.0|4.0|-6.47|345.4|0.0|2.04|-4.02|0.000207|9.45e-05|2.73|0.0|8.2e-07|0.000283|-0.05985|4.54|2.4836|-1122.456105|571.4|370.92|415.32|0.6125|0.59222|0.0793|0.0226944|5.0|8301.0|8301.0
2_a3|0.0|0|0|0|0.0|6.823286122000001|0|0|0.605017347|0.0|-0.008422099|4.727387819|2|0.034166667|-0.103423993|2.058239271|-0.311617665|10.31162302|1|-0.0045709459999999|-0.18746945|0.017902469|2|-0.192034735|1|-0.09392632|-49.07072207|-44.07280196|0.249793422|117.2099151|-0.033150466|2.628543258|74.89956423|0.727984269|-23.02532673|54.67257594|0.458202525|352.0174726|-528.8736235|-7.298882022000001|0.272015731|9.016533738|0.845708123|4446.904467|-248.1619888|0.019143348|-213.9529255|8.982583312000001|1.0|1.0|1.0|1.0|1.0|2.22|0.0|4.34|92.93|0.0|90.49|0.0|1.0|22.0|3.0|-5.93|304.37|0.0|3.06|-4.27|1.7800000000000002e-05|5.33e-05|3.13|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|1.97|3.3354|-1272.143337|503.34|227.92|340.69|0.37284|0.69543|0.0962|0.02925101|3981.0|5.4|5.4
19i_a38|0.0|1|0|0|3.169368622|7.412764017000001|2|2|1.297043925|0.0|-0.008447598|5.351858133|2|0.043197531|0.08414367|0.0|-0.4561702689999999|10.96052467|1|-0.004358975|0.215263198|-0.098027247|1|-0.040954326|0|-0.113250303|-51.15830416|-69.40536597|0.252841593|154.953787|-0.040770109|8.479305267|10.71501217|0.7419238420000001|-31.35232957|64.99417804|0.444551315|457.89548719999993|-1249.2965869999998|-15.31261014|0.258076158|12.04523072|0.800346329|6744.7785650000005|-765.6305068|0.022159015|-296.5257022|13.5801364|1.0|1.0|1.0|1.0|3.0|2.88|0.14|3.55|81.23|0.0|125.65|0.0|1.0|31.0|5.0|-6.81|419.43|0.0|3.04|-4.33|5.68e-05|4.67e-05|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.0564799999999999|3.66|3.6129|-1431.415351|641.31|217.36|457.26|0.4342|0.69267|0.1886|0.03110827|13.0|7.9031|7.9031
11e_a5|0.0|1|0|0|2.971327032|7.139660336|1|1|1.338814635|0.0|-0.003208975|5.209486153|2|0.020943152|-0.07965|0.0|-0.192538515|10.9487795|1|0.008721244|-0.127225457|-0.0924814769999999|2|-0.048843135|0|-0.0790189759999999|-41.64560703|-52.34653881|0.123241209|81.64179149|-0.0282210629999999|5.290414418|0.0|0.72163516|-27.58835281|49.63167715|0.483563144|580.8135016|-1046.930776|-12.38472918|0.27836484|18.17739133|0.936345148|5675.693973|-693.5448342|0.016933845|-293.6467698|11.21791539|0.0|1.0|1.0|1.0|1.0|3.43|0.24|5.03|66.93|0.0|125.71|0.0|1.0|31.0|5.0|-6.28|411.5|0.0|3.63|-4.72|2.23e-05|1.9e-05|3.56|0.0|1.13e-09|4.64e-07|-0.03808|2.91|4.1036|-1316.547103|717.76|280.64|571.06|0.66478|0.6505|0.2125|0.03460011|0.04|7.3979|7.3979
1h_a5|0.0|1|0|0|2.9516097130000003|6.605297921|0|0|1.427564094|0.0|-0.001978474|4.59511985|2|0.026339869|-0.02598568|0.0|-0.085074391|10.94466758|1|0.007357977|-0.043247682|0.034752304|2|0.070628165|0|-0.069496749|-35.25675213|-36.2462047|0.119359774|62.25239147|-0.027798699|2.393400474|0.484419999|0.7450549759999999|-18.38824808|39.84574434|0.489507204|459.3001331|-579.9392753|-7.561719827|0.2549450239999999|13.14687756|0.958891501|4334.547353|-302.4687931|0.01585373|-255.618083|8.268552715|1.0|0.0|1.0|1.0|1.0|2.07|0.05|4.99|54.46|0.0|95.45|0.0|1.0|24.0|3.0|-5.77|312.37|0.0|3.43|-4.45|5.5700000000000005e-05|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|-0.04124|3.17|4.3651|-990.6346565|556.57|266.52|430.83|0.4112699999999999|0.57155|0.1754|0.031392033|28.0|7.5528|7.5528
8d_a12|0.0|1|1|1|2.976279182|6.580639137|1|1|1.283835213|0.0|-0.0076893469999999|4.59511985|2|0.038347953|0.0276482139999999|2.075171777|-0.376778003|10.94458983|1|0.001575111|0.0479437859999999|0.00930483|1|-0.091036025|1|-0.103548595|-43.27410838|-57.57034769|0.141289888|78.55353315|-0.039118358|3.507952014|0.0|0.8338637040000001|-24.05928792|49.58366734|0.465113852|477.4206699|-978.6959108|-12.09177064|0.166136296|12.96695233|0.8695567329999999|5255.11762|-544.129679|0.012525773|-371.2392138|6.964006932|1.0|1.0|1.0|1.0|2.0|2.23|0.1|3.87|65.96|0.0|112.14|0.0|1.0|27.0|4.0|-5.96|352.39|0.0|3.02|-4.61|2.64e-05|2.43e-05|3.51|0.0|4.23e-09|1.49e-06|-0.05488|3.53|3.7397|-1138.296407|600.2|292.53|433.32|0.6661|0.4997399999999999|0.0853|0.04004678|25.0|7.6021|7.6021
19_a20|0.0|1|0|0|3.423603867|6.842683282|0|0|1.4009239059999998|0.0|-0.0096278259999999|4.727387819|3|0.0396875|0.103271147|1.622562232|-0.539158264|10.94899558|1|-0.004654742|0.175308615|-0.049177437|3|-0.143992458|1|-0.099685049|-60.26825633|-65.49811346|0.245547466|161.33709|-0.038340404|5.890223441|88.19441661|0.796070588|-39.5992891|69.23289949|0.483310517|495.7134289|-1309.962269|-16.55214209|0.203929412|15.38668579|0.935398401|6325.747732|-860.7113887|0.0159602|-389.0666676|10.48665779|1.0|1.0|1.0|1.0|2.0|2.49|0.08|4.97|110.44|0.0|122.86|0.0|1.0|32.0|5.0|-6.8|420.47|0.0|3.16|-4.57|1.29e-05|2.6600000000000003e-05|2.91|0.0|2.34e-10|9.86e-08|-0.06767|5.01|3.3616|-1368.413151|687.79|368.83|519.34|0.6987399999999999|0.6987399999999999|0.2998|0.03487615|2.6|5585.0|5585.0
12ao_a36|0.0|1|0|0|3.477902101|7.412764017000001|2|2|1.297043885|0.0|-0.007081548|5.351858133|2|0.042739018|0.0895536619999999|0.0|-0.410729809|10.94919858|1|0.003724542|0.1523047569999999|-0.095253274|1|0.040831815|0|-0.1019516769999999|-51.52001456|-67.45579866|0.167417241|110.7707502|-0.03775988|7.785557064|0.0|0.7820981779999999|-34.08795068|63.28698809|0.462968912|550.8740683|-1349.115973|-16.53028876|0.217901822|16.33039817|0.8620895909999999|5943.227395|-892.6355932|0.016708791|-373.2975961|11.05528527|1.0|0.0|1.0|0.0|2.0|0.0|0.12|3.62|69.2|0.0|133.84|0.0|1.0|31.0|4.0|-6.34|407.47|0.0|2.37|-4.55|2.6e-05|2.82e-05|3.45|0.0|9.66e-08|3.94e-05|-0.05455|3.83|3.4743|-1310.361099|701.9|266.08|548.59|0.4962|0.7045|0.0033|0.03244719|0.03|7.5229|7.5229
4g_a49|0.0|0|0|0|0.0|8.228176896|2|2|1.343847279|4.107873566|-0.003686314|6.107022888|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|10.92777048|2|0.007845545|-0.146265064|-0.038698906|4|-0.027032199|2|-0.0666753309999999|-61.24875669|-66.44036383|0.139812173|139.3194688|-0.0250032489999999|18.81105094|74.95505057|0.6273572239999999|-61.03291321|80.12633309|0.48934952|857.1564845|-1993.210915|-24.82733433|0.372642776|18.19125978|0.958286615|11516.07629|-1986.186746|0.023762615|-253.8168226|23.67887448|0.0|0.0|1.0|0.0|1.0|4.36|0.1|6.09|116.3|0.0|198.32|0.0|0.0|51.0|7.0|-6.6|663.73|1.0|5.23|-7.43|3.3700000000000004e-08|3.72e-08|5.28|1.0|2.13e-14|1.4199999999999998e-11|-0.06458|6.35|3.6269|-2147.721319|985.89|287.56|662.84|0.33449|0.69238|0.0265|0.05838924|106.0|6.9747|6.9747
12bf_a36|0.0|1|0|0|3.31325137|7.412764017000001|2|2|1.297043948|0.0|-0.00832865|5.351858133|2|0.044197531|0.140577067|0.0|-0.4497470879999999|10.96022305|1|-0.004358975|0.359635716|-0.098027247|1|-0.0480253509999999|0|-0.110255801|-58.26326838|-71.01192632|0.320859336|206.6543367|-0.037486972|9.026978489|0.0|0.7054709690000001|-37.52534442|72.27889645|0.474826911|437.4108773|-1207.2027480000002|-15.55034592|0.294529031|14.37031118|0.904134124|6271.550446|-777.5172959|0.02371294|-264.6734075|15.27267945|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.55|69.2|0.0|123.67|0.0|1.0|31.0|6.0|-6.8|417.41|0.0|2.44|-4.32|0.000102|4.81e-05|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|3.66|3874.0|-1431.413697|670.85|236.98|517.66|0.40663|0.69292|0.4006|0.03299488|6.0|8.2218|8.2218
18d_a25|0.0|0|0|0|0.0|6.842683282|0|0|1.193723212|1.918453956|-0.0029605|4.727387819|2|0.042843137|-0.031867489|2.029297802|-0.180590503|10.31285314|1|0.0062422|-0.055336237|-0.035684977|2|-0.03671629|1|-0.076328248|-46.31109519|-57.45144813|0.062186295|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|0.75793699|-34.85786147|54.70994625|0.476833495|705.8822532|-1206.480411|-15.93166285|0.24206301|18.11893325|0.911437354|6876.316137000001|-908.1047824|0.014219928|-388.2927768|10.70318668|1.0|1.0|1.0|1.0|1.0|3.57|0.11|6.33|111.51|1.0|143.37|0.0|0.0|35.0|4.0|-6.21|474.58|1.0|4.5|-5.54|5.47e-07|2.86e-06|4.21|0.0|5.92e-11|2.81e-08|-0.07287|4.56|3.6392|-1806.848384|792.79|219.39|664.72|0.41694|0.6823899999999999|0.0389|0.03560672|232.0|6.6345|6.6345
8_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.304250488|2.126514848|-0.001277205|5.4161004020000005|2|0.038726287|-0.072752231|1.987684188|-0.056197036|10.9295757|1|0.009595591|-0.1193184819999999|-0.048133994|2|-0.07377839|1|-0.065595042|-27.90231822|-33.90618946|0.074867554|38.69916707|-0.024598141|2.772101712|37.17889653|0.7261541020000001|-14.42275611|33.26523662|0.428884426|478.2025467|-508.5928419|-6.572312789|0.273845898|9.972991122|0.750959081|5162.482272|-262.8925116|0.0148422489999999|-233.7988862|7.671983829|1.0|1.0|1.0|1.0|0.0|3.19|0.15|4.63|43.6|0.0|100.13|0.0|1.0|25.0|3.0|-5.76|346.81|0.0|3.85|-4.84|4.49e-05|1.46e-05|3.74|0.0|1.65e-08|5.72e-06|-0.05864|3.29|3.9863|-1450.239105|561.6|231.56|391.01|0.30471|0.57675|0.0642|0.0252645|54.0|7.2676|7.2676
3j_a32|0.0|1|1|1|3.564417045|8.234564993|0|1|0.609420782|0.0|-0.006580847|6.3044488020000005|0|0.037373737|-0.029763115|2.248764828|-0.269814716|10.31100276|3|0.001173363|-0.055211759|-0.052818794|0|-0.020129489|1|-0.095013178|-37.33051857|-50.46105839|0.134898055|71.64373163|-0.030815085|3.885056172|0.0|0.7487739999999999|-19.82606536|44.64569478|0.4482615029999999|459.4516326|-605.5327007000001|-8.691773249|0.251226|10.69497519|0.812452828|4866.613493|-321.5956102|0.015301673|-264.245436|8.126647477|1.0|1.0|1.0|1.0|1.0|3.0|0.24|6.68|110.94|0.0|95.74|0.0|1.0|23.0|3.0|-5.6|338.45|0.0|4.09|-4.8|1.21e-06|1.58e-05|3.89|0.0|2.03e-07|6.86e-05|-0.05361|3.02|3.4982|-1671.507439|564.55|354.42|405.19|0.7028|0.7028|0.3005|0.02833407|8.0|8.0969|8.0969
47u_a18|0.0|0|0|0|0.0|7.03438793|1|1|1.251177393|0.0|-0.010219187|4.844187086|0|0.035393939|0.008108241|0.0|-0.633589579|10.94702032|0|0.00082284|0.0121925089999999|-0.126628013|0|-0.0112778039999999|0|-0.092271172|-62.99873374|-64.32800179|0.258933526|180.5187465|-0.0344062|10.0557163|77.59162925|0.721837463|-43.92035521|77.42251040000001|0.483819806|516.6437614|-1415.216039|-16.72263667|0.278162537|17.78724206|0.937307962|6837.350959|-986.6355633|0.021142007|-309.31352410000005|14.73941472|0.0|1.0|1.0|0.0|2.0|0.0|0.19|3.15|99.56|1.0|133.53|0.0|1.0|34.0|4.0|-6.31|455.51|0.0|2.6|-4.98|2.05e-06|1.04e-05|3.9|0.0|6.34e-09|2.89e-06|-0.06392|9.34|3.1186|-1510.182477|738.53|397.57|646.45|0.69143|0.69143|0.5849|0.02892505|1.97|5.7055|5.7055
12al_a36|0.0|1|0|0|3.469383582|7.412764017000001|2|2|1.297043737|0.0|-0.008463062|5.351858133|2|0.042739018|0.1030147719999999|0.0|-0.4908576189999999|10.96020817|1|0.003077071|0.172830414|-0.1430106119999999|1|0.125005134|0|-0.105915949|-51.22331485|-69.69632923|0.198820783|130.8308989|-0.035305316|11.65999569|0.0|0.671084645|-33.70669917|68.94274882|0.456856406|527.2034213000001|-1254.533926|-15.28752554|0.328915355|16.15533063|0.841133748|6049.668466|-825.5263792000001|0.025956027|-225.1591357|17.07995636|1.0|0.0|1.0|0.0|2.0|0.0|0.17|2.77|78.43|0.0|130.24|0.0|1.0|31.0|5.0|-6.93|411.46|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|2.65|0.0|2.03e-07|8.340000000000001e-05|-0.04998|2.92|3.5511|-1347.479819|702.95|319.71|554.23|0.6945399999999999|0.70417|0.0095|0.03469224|48.0|7.3188|7.3188
22_a20|0.0|0|0|0|0.0|6.842683282|0|0|1.4170330269999998|1.915285809|-0.00147607|4.727387819|2|0.0388043479999999|0.09301076|2.041494094|-0.079707783|10.93106272|1|0.008780074|0.155407313|-0.036258691|2|-0.044184455|1|-0.067797027|-39.00017609|-44.14650378|0.053484974|34.8271111|-0.027118811|5.21001405|54.71081293|0.77063827|-25.39523478|47.00134116|0.477376285|616.3298149|-882.9300756000001|-11.49852068|0.22936173|14.17638345|0.913422548|5924.626340999999|-574.9260339|0.01345209|-352.4559681|8.759421782|1.0|1.0|1.0|1.0|0.0|3.41|0.08|5.33|67.39|0.0|121.62|0.0|1.0|31.0|4.0|-5.58|401.46|0.0|4.24|-5.53|2.48e-06|2.98e-06|4.47|0.0|2.04e-10|8.199999999999999e-08|-0.0568|4.07|3.9732|-1275.84854|694.15|223.03|563.43|0.38233|0.66063|0.0015|0.03226475|231.0|6.6364|6.6364
5e_a40|0.0|0|0|0|0.0|8.149890544|0|1|0.604912776|1.661964758|-0.004925115|6.167516491000001|0|0.044526749|-0.106497535|0.7768055559999999|-0.162528785|10.31198323|2|0.008306061|-0.184667138|0.005996234|0|-0.402340487|1|-0.089724264|-36.56222854|-42.66853738|0.135577249|64.47400829|-0.035889706|4.489363277|51.7148695|0.8223594679999999|-17.38723451|46.00255248|0.47779156|411.0778166|-512.0224486000001|-8.116440327000001|0.177640532|12.51197289|0.914944155|4158.984115|-243.4932098|0.012921086|-306.597267|6.144645946|1.0|1.0|0.0|0.0|0.0|2.73|0.21|4.3|75.5|1.0|79.16|0.0|2.0|20.0|3.0|-5.66|303.77|0.0|3.33|-4.25|1.66e-05|5.56e-05|3.51|0.0|2.23e-05|0.00678|-0.07231|4.99|3.7138|-1637.197299|493.19|333.85|390.33|0.69675|0.69675|0.5262|0.01659566|25.0|7.6021|7.6021
5b_a40|0.0|0|0|0|0.0|8.149890544|0|1|0.604912077|1.616656116|-0.0049439079999999|6.167516491000001|0|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|10.31198309|2|0.006372485|-0.164084255|0.007986879|0|-0.400500595|1|-0.091267779|-38.64461938|-45.78637031|0.118735598|59.56617021|-0.036507111|4.811137897|49.25022097|0.829018186|-19.38687321|48.2348504|0.477304896|442.1045286|-549.4364437|-9.187872156|0.1709818139999999|12.47657231|0.913161214|4813.179854|-275.6361647|0.012549086|-330.1175669|6.2955085660000005|1.0|1.0|0.0|0.0|0.0|2.82|0.21|4.93|75.5|1.0|84.17|0.0|2.0|21.0|3.0|-5.42|338.21|0.0|3.83|-4.84|3.69e-06|1.44e-05|4.14|0.0|5.65e-06|0.00191|-0.07069|5.62|3.9759|-2096.782087|515.23|311.84|411.1|0.59928|0.59928|0.3005|0.01471235|64.0|7.1938|7.1938
12ah_a36|0.0|1|0|0|3.456839001|7.412764017000001|2|2|1.297013411|0.0|-0.007648622|5.351858133|2|0.043848238|0.078459408|0.0|-0.41302559|10.95983779|1|0.0010871589999999|0.133939811|-0.103922055|1|0.011674455|0|-0.1059368909999999|-49.0084977|-68.45222166|0.171594725|110.8777131|-0.038137281|7.714903458999999|0.0|0.768906425|-31.66734951|60.9481085|0.468162246|535.2826672|-1232.13999|-15.92320089|0.231093575|15.54445187|0.8802726820000001|6015.129321|-796.1600443|0.017909528|-347.5133554|11.57242717|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.35|69.2|0.0|128.76|0.0|1.0|30.0|4.0|-6.49|415.88|0.0|2.34|-4.59|3.64e-05|2.55e-05|3.31|0.0|6.65e-08|2.77e-05|-0.05637|3.79|3.7792|-1692.545871|682.21|237.25|532.36|0.40051|0.6970000000000001|0.0485|0.03300341|11.0|7.9586|7.9586
9_a47|0.0|0|0|0|0.0|0.0|0|0|1.3818994059999998|0.0|-0.008501246|0.0|2|0.037492877|-0.043270202|1.323246814|-0.382556052|10.93671087|0|-0.007880155|-0.091848897|-0.021556658|2|0.046690958|1|-0.0969292319999999|-44.13640712|-50.70744657|0.194850031|101.9336202|-0.036925422|2.611122094|0.0|0.790651977|-23.08946904|49.12766732|0.482896681|421.2052248|-811.319145|-10.10553715|0.209348023|10.93281031|0.93384951|5212.504394|-424.4325604|0.015793737|-304.1026787|8.262317504|1.0|0.0|1.0|1.0|2.0|2.78|0.05|4.61|58.04|0.0|101.46|0.0|1.0|26.0|4.0|-5.26|345.37|0.0|4.09|-5.2|4.29e-06|6.3e-06|4.43|0.0|3.4000000000000003e-09|1.17e-06|-0.05037|4.06|3.7183|-1149.090086|566.1|215.89|406.35|0.3885099999999999|0.69084|0.2208|0.03463008|25.0|7.6|7.6
