molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|FPSA1|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
21b_a23|0.0|1|1|0.0|0.0|2|7.525639975|0|1.197963051|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|0.745297595|-0.103470358|10.31321725|2|0.009872313|0.107996329|-0.069382957|-0.130528352|-0.481470603|2|0.7717839409999999|0.8339434929999999|0.668547062|0.930728719|-0.0596425779999999|-0.083105261|0.224930782|-41.81114831|-58.25915868|48.56114386|-0.034219814|-40.84133198|7.117014296|86.65837165|0.812334718|-1.745210489|-29.31080756|67.68046598|0.458461834|652.4673795|0.187665282|6919.229053|131.5587155|29.53101081|1506.081551|712.6737861|9.421307298|0.0|1.0|1.0|1.0|1.0|3.42|0.08|4.2|2.6|129.97|0.0|1.0|5.0|-6.1|33.0|5.0|-6.42|450.52|0.0|0.0|3.57|8.02e-07|0.000361|6.06e-06|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|342.15|0.2607|309.79|611.6|0.70139|-0.15033|9.5312|0.02657688|13.2567|85.0|7.0691|7.0691
13_a1|0.0|0|0|3.409865599|0.0|0|7.423568444|1|1.430073963|-0.046530797|-0.012199718|5.351858133|-0.144782061|0.0|-0.0594321759999999|10.94989555|1|-0.005924486|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|1|0.76714213|0.825117597|0.833702788|0.6794604670000001|-0.111667908|-0.10668313|0.207843387|-64.94184903|-62.04288975|186.4137189|-0.040302516|-36.08180773|11.41059871|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|77.55889436|0.477212829|395.1486144|0.291737016|5456.353212|169.6632599|33.09282789|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|1.0|2.0|2.83|0.09|3.87|1.74|104.88|0.0|1.0|4.0|-4.29|28.0|5.0|-6.48|371.39|0.0|1.0|3.23|5.16e-05|0.0192|4.58e-05|3.17|3.4483|-1238.395767|-1238.367298|613.52|359.55|0.5339|304.01|472.52|0.69782|-0.13921|2.7595|0.0284695999999999|3.9446|0.26|6585.0|6585.0
47c_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251176227|0.02368001|-0.007068829|4.844187086|-0.048726885|0.0|-0.058748345|10.94702285|0|0.002674691|0.071793992|-0.212991596|-0.320309303|-0.455055055|0|0.758269842|0.7912974190000001|0.7601847759999999|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|-75.57063623|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|88.76073429|0.489290189|653.4941186000001|0.251001849|7527.530240999999|201.7910841|34.55329606|2522.390613|1167.054827|13.19009806|1.0|0.0|1.0|1.0|3.0|0.0|0.3|2.87|2.41|154.77|1.0|1.0|12.0|-5.73|38.0|4.0|-6.61|513.63|0.0|0.0|2.42|1.84e-06|0.000947|8.12e-06|7.72|3.1096|-1664.753129|-1664.721977|850.89|398.71|0.5869|398.71|790.07|0.6983199999999999|-0.12841|3.3075|0.03115159|3.8573|3.0|8.5229|8.5229
7b_a10|0.0|0|0|0.0|0.0|0|7.535296702|2|1.186434511|-0.170920618|-0.001621737|5.4161004020000005|0.037541178|2.079721225|-0.01808249|10.93274506|0|0.010068964|-0.0982988509999999|-0.051052176|-0.082499103|-0.1874708719999999|2|0.764865564|0.8200487120000001|0.586354126|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-30.71062112|-37.45675757|39.29815915|-0.027444463|-19.47494818|2.6314862480000003|56.22969776|0.781045839|-1.152667458|-15.96741933|43.9185573|0.446575367|480.6333417|0.218954161|5212.568172|113.8411654|18.26940272|767.3149142000001|459.0250226|6.46179973|0.0|1.0|1.0|0.0|0.0|0.0|0.25|3.03|3.04|105.44|0.0|1.0|2.0|-5.28|25.0|3.0|-5.09|346.81|1.0|1.0|3.02|5.29e-06|0.00183|5.25e-06|3.44|3.6426|-1450.09312|-1450.06366|562.31|340.37|0.1488|205.85|400.65|0.66228|-0.1584799999999999|4.2068|0.02946054|5.6147|19.8|4.7033|4.7033
17a_a50|0.0|1|1|0.0|0.0|2|7.934155233999999|1|1.349854788|-0.186084687|-0.002225436|5.82008293|0.009691515|2.189373662|-0.0979202769999999|10.94500663|2|0.012893333|-0.178162528|-0.239713023|-0.3891730779999999|-0.220088198|1|0.784570118|0.828062407|0.732114362|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|-51.14229199|50.14419437|-0.0280449529999999|-33.3079288|5.847033234|84.34722313|0.7899109000000001|-1.570517366|-19.25896309|58.69900789|0.486855438|601.1353533|0.2100891|5718.782531|136.82673369999998|23.12299308|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|3.29|0.29|4.14|2.3|121.78|0.0|1.0|6.0|-3.99|30.0|4.0|-6.44|398.5|1.0|0.0|3.27|0.000102|0.0408|3.61e-05|3.08|4.0477|-1258.566007|-1258.540058|705.96|306.31|0.1817|291.88|616.93|0.66046|-0.16724|6.2113|0.02594911|8.2991|85.0|7.0706|7.0706
25b_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1.290860233|0.133975789|-0.015658012|5.351858133|-0.0929479709999999|0.0|-0.112970844|10.95957635|1|-0.000223677|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|1|0.7969500890000001|0.83883012|0.787858064|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|-64.37123451|-86.13394472|214.470853|-0.042438204|-53.79083879|11.75402804|49.2835599|0.76274549|-2.206786613|-40.19997818|98.0416108|0.419904835|410.0313565|0.23725451|5786.015654|148.1659658|34.74652105|1806.819095|595.8522372|11.90766609|1.0|1.0|1.0|1.0|2.0|3.39|0.29|3.03|1.56|108.21|0.0|1.0|7.0|-3.82|29.0|5.0|-7.07|393.44|0.0|0.0|2.58|0.00015|59.0|0.000202|5.06|4.2253|-1313.388114|-1313.361559|668.48|293.43|0.2259|293.43|562.84|0.6925600000000001|-0.17564|7.0586|0.02655501|9.0174|2.08|5.6819|5.6819
6_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605016564|0.155665791|-0.008934536|4.727387819|-0.106234254|2.000787282|0.05584062|10.3116226|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|0.790667152|0.8632654590000001|0.773152968|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|-52.01903278|-49.23401228|108.118071|-0.037726468|-24.56680878|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|56.71997588|0.387883362|390.8623623|0.19718501|4992.54948|98.39146166|23.4484528|797.2473951000001|353.7528308|7.485963593999999|1.0|1.0|1.0|1.0|1.0|2.65|0.0|4.66|2.11|95.5|0.0|1.0|2.0|-5.44|23.0|3.0|-5.68|338.81|0.0|1.0|3.63|3.67e-06|0.00124|1.34e-05|3.09|3.3963|-1731.735113|-1731.7043199999998|524.88|365.05|0.1997|212.74|366.93|0.69323|-0.1465|2.8131|0.03079258|3.7185|1778.0|5.7501|5.7501
19j_a38|0.0|0|0|3.235947106|0.0|0|7.412764017000001|2|1.29704352|-0.089207643|-0.007976154|5.351858133|-0.04575843|0.0|0.003554228|10.95429182|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|-0.42133715|1|0.846765471|0.908721232|0.6885713729999999|0.8071763829999999|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|-73.92901683|131.9851314|-0.038119963|-50.60340201|11.74054073|29.18585028|0.714369845|-1.944118135|-39.565701700000005|90.05233553|0.408533267|552.5012068|0.285630155|6704.612831|195.5099392|36.5253298|1862.79182|640.025745|16.123318700000002|0.0|1.0|1.0|1.0|3.0|2.34|0.13|2.42|1.76|130.41|0.0|1.0|5.0|-4.35|32.0|5.0|-7.13|426.45|0.0|0.0|2.44|4.46e-05|19.0|7.55e-05|3.23|3.6886|-1424.426858|-1424.390074|686.26|336.13|354.0|205.41|533.97|0.69435|-0.15182|10.8124|0.03678378|14.4895|8.0|8.1146|8.1146
3m_a32|0.0|1|1|3.575728458|0.0|0|7.773594467000001|1|0.609420748|0.013867955|-0.006290106|5.733341277|-0.017268778|2.175099216|-0.084132138|10.31100268|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0|0.817967125|0.872498916|0.6672533589999999|0.798023273|-0.084626325|-0.09390309|0.317009723|-50.60363458|-56.15082133|120.7751424|-0.027127559|-33.57626169|4.801577352|0.0|0.674468222|-1.220740175|-30.25923462|67.1606709|0.4687361229999999|477.1904954|0.325531778|5724.714257|194.65681730000003|24.05057475|1082.275864|554.9424306|11.00984957|0.0|1.0|1.0|1.0|1.0|2.93|0.3|5.35|1.74|110.36|0.0|1.0|3.0|-5.94|27.0|4.0|-6.17|394.51|0.0|1.0|4.12|1.14e-06|0.000449|1.39e-05|5.1|3.5749|-1863.502681|-1863.46877|641.52|346.82|0.2952|346.82|484.34|0.7026600000000001|-0.14835|5082.0|0.0339106999999999|8.0755|23.0|7.6383|7.6383
2_a27|0.0|0|0|0.0|0.0|2|6.605297921|0|1.402655014|0.09890645|-0.0065894809999999|4.59511985|-0.0609613559999999|1.267636369|0.11675125|10.93783218|1|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|2|0.796022385|0.8585302370000001|0.60904903|0.8468699609999999|-0.058444848|-0.081513931|0.408120957|-29.42169804|-41.03489597|77.08713259|-0.029261411|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|0.4424192289999999|426.3224749|0.331537817|4774.521748|166.89932209999998|22.03636323|859.4181658|373.9912084|11.39718489|0.0|1.0|0.0|1.0|0.0|3.06|0.11|2.49|2.42|92.58|0.0|2.0|2.0|-3.19|24.0|4.0|-6.69|317.34|1.0|1.0|2.52|0.000644|204.0|0.0002009999999999|4.32|4.1624|-1043.821085|-1043.7984|538.57|297.87|0.3217|297.87|420.7|0.55857|-0.16769|4.7049|0.02268519|6.8854|13.0|7.8861|7.8861
30_a47|0.0|1|1|0.0|0.0|1|6.842683282|0|1.304327883|-0.069449687|-0.0092264759999999|4.727387819|-0.184735553|1.192095911|-0.008774855|10.95005723|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|2|0.8485444809999999|0.913855507|0.651797437|0.67896733|-0.108232368|-0.107296835|0.384732322|-64.94243028|-64.38108459|192.6285289|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|0.679447569|-1.609452527|-38.96726396|81.25550675|0.4680850139999999|407.3992771|0.320552431|5852.817155|192.3403721|33.84108731|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|1.0|2.0|2.12|0.05|3.93|1.78|104.25|0.0|1.0|5.0|-4.22|28.0|5.0|-6.95|396.81|0.0|1.0|2.61|6.05e-05|24.0|7.94e-05|3.89|3.7159|-1696.12008|-1696.078047|615.85|333.66|0.3566|333.66|478.04|0.6944899999999999|-0.1517|2.7493|0.0420327|3.6487|13.0|7.9|7.9
16_a31|0.0|0|0|3.096824452|0.0|0|7.758333467000001|1|0.61013894|0.152128735|-0.020181753|5.733341277|-0.186617888|0.0|-0.00795845|10.31170095|2|-0.0125582419999999|-0.0897217219999999|-0.053194463|-0.09530799|-0.60894688|0|0.8318419909999999|0.8948140790000001|0.8944757390000001|0.546450126|-0.142079397|-0.150315165|0.29485045|-66.9420327|-70.82239128|213.694252|-0.050105055|-33.36862997|8.309441139|467.7901274|0.73080436|-1.653466811|-31.54036284|83.86629191|0.427771627|257.4650715|0.26919564|4387.049328|126.8340354|32.30339751|1066.012118|280.39844320000003|13.04390063|1.0|0.0|1.0|1.0|2.0|1.93|0.14|2.83|0.78|80.57|0.0|2.0|2.0|-4.36|21.0|4.0|-6.48|300.34|0.0|1.0|2.33|4.38e-05|0.0131|0.000254|1.7|3.6596|-1308.242314|-1308.202828|503.18|338.79|0.2534|338.79|369.73|0.70108|-0.15231|3.7419|0.03948619|5.5943|0.09|7.0458|7.0458
16_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605020428|0.183636734|-0.010031024|4.727387819|-0.186717242|1.614080058|-0.013328983|10.31163046|1|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|2|0.767641592|0.838125715|0.640070307|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|-53.7971544|-49.45999101|149.4199775|-0.041233465|-24.42909382|2.977102266|82.16042286|0.8296818009999999|-1.401937796|-26.57128935|56.56724056|0.484889078|344.4962834|0.1703181989999999|4733.033232|84.12292796|24.54661368|834.5848652000001|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|2.59|0.0|4.57|2.26|90.44|0.0|1.0|2.0|-4.98|23.0|4.0|-5.89|322.36|0.0|1.0|3.5|1.05e-05|0.0033799999999999|3.2200000000000003e-05|3.19|3.2208|-1371.388717|-1371.360243|520.28|384.94|0.3866|384.94|368.22|0.6944100000000001|-0.13195|2.8688|0.02847445|3613.0|42.0|7.3768|7.3768
12av_a36|0.0|0|0|3.4520047430000003|0.0|0|7.412764017000001|2|1.297042752|0.049150854|-0.009925128|5.351858133|-0.081537769|0.0|-0.021036176|10.96037173|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|1|0.8076780109999999|0.8571025990000001|0.817582774|0.752447733|-0.082283524|-0.105593135|0.277834652|-57.31621925|-73.55299094|172.4374372|-0.035197712|-51.2347934|10.51297704|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|0.491188387|524.1323793|0.328083083|6460.1184140000005|228.5327731|36.48912989|2079.880404|757.7532208|17.95719936|0.0|0.0|1.0|0.0|3.0|0.0|0.17|1.65|1.49|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|0.000292|128.0|0.000227|4.5|3.4402|-1440.988179|-1440.945099|733.21|360.39|0.6698|256.12|588.31|0.70455|-0.14122|4.7666|0.04308001|6.1075|39.0|7.4089|7.4089
2_a33|0.0|1|1|3.396444161|0.0|0|7.765993078999999|0|0.609420748|0.047294725|-0.009168933|5.733341277|-0.064926835|2.112255684|0.070526947|10.31100266|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0|0.833090592|0.8799816220000001|0.753434785|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|-49.13901703|-63.57699532|110.28338390000002|-0.031851158|-38.84811555|6.889294995|44.34034244|0.702597735|-1.56070672|-30.02592687|75.44970552|0.4699986339999999|500.7570617|0.297402265|6067.635829|181.7248125|27.70055258|1357.327077|618.9134881|11.8727102|0.0|1.0|1.0|1.0|2.0|3.51|0.3|4.63|1.33|115.28|1.0|1.0|7.0|-6.35|28.0|4.0|-6.17|411.54|0.0|1.0|3.98|4.44e-07|0.000183|1.6800000000000002e-05|5.11|3.6281|-1920.079174|-1920.049452|655.74|341.74|0.2911|341.74|525.38|0.70205|-0.15012|4.2519|0.02972182|5539.0|6.0|8.2596|8.2596
GW6604_a52|0.0|0|0|2.944144148|0.0|0|6.605297921|0|1.427583999|-0.277102285|-0.002149879|4.59511985|-0.005328809|0.0|-0.118272803|10.94914378|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|-0.201462112|2|0.693399445|0.7550228990000001|0.689009112|0.87346455|-0.071850787|-0.072069252|0.38374044|-35.51891876|-35.62691523|62.55188751|-0.029217264|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|44.37166117|0.4597869779999999|431.7909048|0.26470494|4168.525878|130.8549791|19.64292268|726.7881391|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|1.0|1.76|0.0|4.2|1.91|90.49|0.0|1.0|3.0|-3.87|23.0|3.0|-5.95|298.34|1.0|1.0|3.08|0.000135|0.0402|6.929999999999999e-05|||||||||||||||107.0|6.9706|6.9706
12b_a50|0.0|1|1|0.0|0.0|2|7.927685046000001|1|1.397986833|-0.19841119|-0.002929899|5.82008293|-0.0016330379999999|2.112397566|-0.101728189|10.94501743|2|0.011790103|-0.139522815|-0.168032508|-0.291865836|-0.246831987|1|0.804535572|0.8718949979999999|0.660148928|0.925916085|-0.045602469|-0.066155918|0.24516882|-22.92589265|-33.25880166|37.24447201|-0.0237482779999999|-16.72031641|5.43117764|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|0.430791247|465.4891075000001|0.4268092529999999|4672.843578|214.5713436|20.82911679|812.3355548|388.171611|13.86849326|1.0|0.0|1.0|1.0|0.0|2.45|0.11|3.42|2.02|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|-6.44|313.36|1.0|1.0|2.59|0.000685|215.0|0.000144|2.47|3.9305|-1006.664619|-1006.641541|539.15|315.44|0.2425|263.3|401.64|0.6581|-0.16451|4.0567|0.02307802|5.6617|4.74|5.3242|5.3242
17a_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|1.2689202|-0.0422459529999999|-0.005149751|4.727387819|-0.092107225|1.67348685|-0.094996254|10.94643739|1|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.7562495659999999|0.805071997|0.7994946709999999|0.8594770140000001|-0.072161482|-0.08790445|0.345497724|-49.30541729|-60.0620365|96.01444244|-0.030843667|-41.03828927|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|73.26110471|0.485943988|587.2505892999999|0.289041025|6343.687177000001|197.4916253|29.64221498|1689.6062539999998|784.2697099|13.19906822|1.0|0.0|1.0|1.0|1.0|-3.24|0.15|4.93|2.01|128.29|0.0|1.0|7.0|-4.75|33.0|5.0|-6.39|435.5|1.0|0.0|2.25|1.7899999999999998e-05|0.0078099999999999|1.09e-05|5.13|1.3971|-1408.300966|-1408.279257|731.19|887.46|185.0|255.63|577.52|0.71303|-0.06214|3.0156|0.02170866|2268.0|82.0|7.0862|7.0862
11g_a5|0.0|0|0|2.9590700880000003|0.0|1|7.139660336|0|1.388236041|-0.204002571|-0.004593347|5.209486153|0.009272269|0.0|-0.137618073|10.94877951|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|-0.267507083|2|0.814159231|0.8737292720000001|0.73551511|0.837943738|-0.067247149|-0.076326887|0.396049407|-44.19305139|-50.16001519|106.4990972|-0.025442296|-32.96383785|10.02633335|0.0|0.543581314|-1.297557078|-29.04250676|71.21847290000001|0.485790997|550.6745046|0.456418686|5817.569415|299.94631180000005|30.75897687|1568.70782|648.1198739|21.05845771|1.0|1.0|1.0|1.0|1.0|2.34|0.08|4.48|1.06|118.35|0.0|1.0|7.0|-4.12|31.0|5.0|-6.84|408.46|0.0|0.0|2.96|7.65e-05|0.0312|4.88e-05|2.3|4.2083|-1330.189793|-1330.144218|693.48|294.62|0.4609|274.87|542.13|0.63081|-0.1714|3.2282|0.04557484|4314.0|0.03|7.5229|7.5229
14b_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|1.420015222|-0.091382738|-0.004720915|4.727387819|-0.0166120069999999|1.929508048|-0.012989126|10.93106299|1|0.004892038|0.0028569959999999|-0.043923908|-0.074541111|-0.3691494039999999|2|0.7723870909999999|0.8333962429999999|0.632638761|0.859628015|-0.076156512|-0.084160084|0.329662946|-52.75064158|-58.29440389|97.23019209|-0.032728922|-40.37825712|7.678174472999999|57.85340824|0.772789587|-1.767361771|-36.53830946|69.2012501|0.490638154|595.4307570000001|0.227210413|6760.594953|157.3797801|29.33534086|1584.108407|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|1.0|3.21|0.07|4.79|1.8|130.97|0.0|1.0|6.0|-5.6|34.0|5.0|-6.26|444.49|0.0|1.0|3.63|2.49e-06|0.0011099999999999|5.86e-06|5.61|4069.0|-1444.544749|-1444.505985|716.14|304.7|0.3614|228.59|603.27|0.64983|-0.16309|2.7037|0.03876374|3.2784|22.0|7.6576|7.6576
12be_a36|0.0|0|0|3.466734143|0.0|0|7.412764017000001|2|1.297042758|-0.148313814|-0.009368126|5.351858133|-0.0419484829999999|0.0|-0.08981965|10.95957887|1|0.002872872|0.19405344|-0.176729938|-0.289604649|-0.3825349939999999|1|0.812921349|0.858971809|0.8350231859999999|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|-54.15309606|-75.59805505|140.1361326|-0.031937334|-52.44976141|16.25222352|0.0|0.5660743979999999|-1.852365352|-37.57129686|99.62604537|0.4564615729999999|553.6616295|0.433925602|6592.168374|301.05661160000005|39.14335412|2270.314539|766.4854363|24.02799032|0.0|0.0|1.0|1.0|2.0|0.0|0.21|1.9|1.42|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|441.49|0.0|0.0|1.75|7.75e-05|0.0342|7.13e-05|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|370.25|0.7034|237.59|594.44|0.70465|-0.13781|7.7861|0.03245204|10.3044|44.0|7.3565|7.3565
25_a12|0.0|0|0|0.0|0.0|0|0.0|0|1.404967476|0.00700113|-0.004103693|0.0|-0.045725323|2.050456822|-0.025245046|10.93676625|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.638255008|0.688743998|0.806844014|0.947937175|-0.054734834|-0.080147596|0.120087607|-28.517955|-41.75851719|27.12578432|-0.03323193|-21.75703145|1.3444869730000002|0.0|0.917298637|-1.362509125|-14.85843094|44.42528172|0.448858246|493.8944271000001|0.082701363|4329.321091|43.08908189|18.87554002|773.8971409|430.4348528|2.666764531|1.0|0.0|1.0|1.0|1.0|3.43|0.05|5.35|3.2|99.48|0.0|1.0|3.0|-5.28|24.0|2.0|-4.82|311.38|1.0|1.0|4.29|5.19e-06|0.00162|5.63e-06|4.73|3.4532|-974.6569575|-974.6328337|560.14|359.04|0.4483|290.68|442.64|0.69029|-0.14303|1.2494|0.024123749|2.2482|22.0|7.6576|7.6576
7d_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1.34384996|-0.117302383|-0.00179944|5.4161004020000005|-0.017919404|1.591760572|-0.071185424|10.929819300000002|1|0.008513576|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|2|0.809056885|0.869684772|0.525816226|0.841052067|-0.059327943|-0.070901708|0.421731106|-31.47566249|-37.61597161|84.32774259|-0.024733154|-19.95666068|2.9540236560000004|89.87999909999999|0.729585423|-1.063525614|-16.69900016|45.08492005|0.484115691|446.2091497|0.270414577|5174.981962|143.4649092|17.98535187|773.3701306|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|0.19|4.97|3.04|100.04|0.0|1.0|2.0|-4.22|26.0|4.0|-5.83|344.38|1.0|1.0|3.95|5.98e-05|0.0206|1.9e-05|3.49|3.8856|-1129.198363|-1129.175857|574.87|319.09|0.2593|212.18|417.68|0.68393|-0.1633099999999999|3.0178|0.02250617|3.4695|928.0|6.0325|6.0325
7_a15|0.0|0|0|0.0|0.0|0|0.0|0|1.419941457|-0.2269896539999999|-0.010310394|0.0|-0.038088878|0.0|0.038636783|10.95880715|0|0.002150323|0.213947987|-0.211522056|-0.310081401|-0.335491052|1|0.70084115|0.740089344|0.8115121240000001|0.841400327|-0.074406877|-0.110819329|0.403524276|-41.29775265|-61.50761094|88.02694557|-0.026500274|-34.13832456|11.27499976|56.30310755|0.448664402|-1.2190126140000002|-22.92132733|85.26222186|0.396557391|466.9990754|0.551335598|5097.868552|306.0056033|32.78250222|1507.995102|474.9756287|23.75461091|1.0|1.0|0.0|1.0|1.0|3.14|0.15|4.64|1.74|99.77|0.0|1.0|7.0|-4.83|26.0|5.0|-5.72|352.38|1.0|1.0|3.35|1.46e-05|0.00516|3.2e-05|2.78|3.7495|-1184.385377|-1184.367098|580.73|330.67|0.3463|279.33|499.86|0.70497|-0.15605|1.1115|0.01827873|1631.0|227.0|6644.0|6644.0
13c_a5|0.0|0|0|2.944180713|0.0|0|6.605297921|1|1.377702625|-0.2071929139999999|-0.005082338|4.59511985|-0.0090268969999999|0.0|-0.098760742|10.94530327|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|2|0.770478689|0.822789227|0.6775573359999999|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|-50.97293525|-50.50012762|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|0.46617977|527.6071331999999|0.448671765|5989.714507|295.8302846|29.94524142|1557.152554|656.208474|19.96143955|1.0|1.0|1.0|1.0|1.0|2.58|0.17|3.29|1.16|120.88|0.0|1.0|5.0|-3.55|31.0|5.0|-7.28|411.46|0.0|1.0|2.68|0.0002839999999999|0.1169999999999999|0.000109|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|509.0|263.46|513.33|0.51479|-0.17324|2.3276|0.03747691|2.9732|123.0|6.9101|6.9101
13d_a6|0.0|0|0|3.447870607|0.0|0|7.412764017000001|1|1.424214188|-0.045686501|-0.010665225|5.351858133|-0.0122495089999999|0.0|-0.042531782|10.95129636|1|-0.000899678|0.126028544|-0.106686991|-0.174259072|-0.49314765|1|0.786837131|0.841971795|0.7995080809999999|0.78862121|-0.092581323|-0.110731261|0.19992155|-63.04181168|-75.40072983|143.9350986|-0.039696112|-51.34295409|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|0.4128711229999999|536.999346|0.230567155|6185.117192000001|157.0011174|35.13035671|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|2.0|3.03|0.16|4.57|1.5|121.6|0.0|1.0|6.0|-5.95|32.0|5.0|-5.88|423.47|0.0|1.0|3.74|1.11e-06|0.000471|5.42e-06|4.5|3.6298|-1389.403308|-1389.374844|723.61|341.57|0.7905|255.64|598.06|0.7007399999999999|-0.14894|11.0994|0.02846332|14.0012|0.36|6.4437|6.4437
