molecula|n9FaHRing|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
14a_a5|0|0|2.948727373|0|1|1|1.226142247|0.0|-0.0053665219999999|4.59511985|3|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|1|-0.010147323|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|-0.080875277|0.4398855029999999|0.0173669719999999|-54.69145586|11.74431806|134.62273080000003|141.38542919999998|-0.0271808479999999|7.942029745|55.04914434|-1.494946644|-36.98479273|-18.38089729|66.43577392|0.470085022|534.8590069|-12.42997952|0.370216665|8.424031251|0.88709518|250.3569601|-683.6488737000001|0.024411136|-175.53051609999997|1605.23357|16.50789498|0.0|1.0|1.0|1.0|3.24|2.41|-8.84|92.79|1.37|0.0|0.0|1.0|6.0|425.48|0.0|0.0|1.0|-4.22|6.02e-05|0.0256|2.55|0.0|6.16e-07|-1390.592722|-1390.546425|1195.01|298.75|298.75|508.64|0.65789|0.65789|-0.1676|2.7115|-0.2183699999999999|2.8163|6.9508|6.9508
18d_a25|0|0|0.0|1|0|0|1.193723212|1.918453956|-0.0029605|4.727387819|2|2.029297802|-0.180590503|0.006452854|-0.070413428|10.31285314|1|-0.035684977|0.780221059|-0.03671629|0.029728702|0.838260077|0.696372329|-0.061527513|0.278576218|0.011158458|-46.31109519|8.39885106|70.58850837|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|-1.602893201|-34.85786147|-21.166323|54.70994625|0.476833495|705.8822532|-15.93166285|0.24206301|9.479218984|0.911437354|182.1982146|-908.1047824|0.014219928|-388.2927768|1591.795131|10.70318668|1.0|1.0|1.0|1.0|3.66|3.57|-10.23|111.51|2.4|1.0|0.0|0.0|7.0|474.58|1.0|0.0|1.0|-5.54|2.86e-06|0.0013599999999999|4.21|0.0|2.81e-08|-1806.848384|-1806.812778|1358.25|340.69|219.39|664.72|0.41694|0.6823899999999999|-0.14723|3.2353|-0.2201|4.3658|6.6345|6.6345
11e_a5|0|0|2.971327032|0|1|1|1.338814635|0.0|-0.003208975|5.209486153|2|0.0|-0.192538515|0.008268901|-0.16669151|10.9487795|1|-0.0924814769999999|0.775794895|-0.048843135|-0.02059071|0.8215345|0.747366251|-0.062865536|0.372098505|0.0120552589999999|-41.64560703|7.986070113999999|62.84782002|81.64179149|-0.0282210629999999|5.290414418|0.0|-1.580379517|-27.58835281|-18.69519243|49.63167715|0.483563144|580.8135016|-12.38472918|0.27836484|9.387474824|0.936345148|184.4042616|-693.5448342|0.016933845|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|3.22|3.43|-8.95|66.93|1.83|0.0|0.0|1.0|7.0|411.5|0.0|1.0|0.0|-4.72|1.9e-05|0.00782|3.56|0.0|4.64e-07|-1316.547103|-1316.512503|1220.1|302.14|280.64|571.06|0.66478|0.6505|-0.16751|2.3124|-0.20559|2.8694|7.3979|7.3979
11_a27|0|0|2.680511093|0|1|2|1.1606177359999998|0.0|-0.0067474069999999|5.4161004020000005|2|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|0|-0.041662169|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|0.7146215429999999|-0.079921166|0.349764196|0.016171515|-42.27430065|8.553922917000001|143.3238715|124.5410133|-0.034296948|4.524597532|72.60399149|-1.611956546|-22.36099135|-18.14137056|50.82822357|0.4528656239999999|404.4089873|-9.595877966|0.1911041289999999|5.231762955|0.82770457|101.0845293|-451.0062644|0.012694323|-326.780942|1054.084273|6.714661907000001|1.0|0.0|1.0|0.0|3.95|0.0|-6.09|61.88|3.06|0.0|0.0|1.0|2.0|345.4|0.0|1.0|0.0|-4.02|9.45e-05|0.0326|2.73|0.0|0.000283|-1122.456105|-1122.433411|974.29|499.21|370.92|415.32|0.6125|0.59222|-0.1022|3.1278|-0.16205|4.2894|8301.0|8301.0
8_a27|0|0|2.599100867|1|0|0|1.406757715|1.7626247169999998|-0.008444078|4.59511985|2|1.21499748|-0.329319041|0.0040883959999999|0.093450172|10.93783465|1|-0.106814855|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|-0.078709803|0.3608031339999999|0.021852066|-37.50265703|10.41179748|122.0597403|106.5457267|-0.035880862|4.960882344|61.18801154|-1.291711016|-17.86879446|-17.09606174|47.91445451|0.479730655|369.9216992|-8.145716531|0.248298166|5.016799703|0.92208134|118.305988|-293.2457951|0.019394143|-239.8554499|818.753121|9.240677197|0.0|0.0|0.0|0.0|2.79|2.28|-6.28|76.46|2.19|0.0|0.0|1.0|2.0|303.32|0.0|1.0|1.0|-3.52|0.000299|0.0907|2.0|0.0|0.000158|-1004.515654|-1004.489001|848.58|300.38|300.38|374.88|0.64893|0.64893|-0.16958|3.0415|-0.21973|4.2899|8.2218|8.2218
4e_a49|0|0|0.0|1|1|1|1.343847746|2.085628989|-0.006602016|5.4161004020000005|2|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|1|-0.037142108|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|-0.09422276|0.433385455|0.017142176|-57.79309816|10.51443916|313.22432680000003|149.0098632|-0.029288891|6.449206277999999|60.11195021|-1.493733437|-35.44835874|-17.96482878|68.30753733|0.471635821|464.3567821|-11.01902676|0.349671525|7.934910277|0.892633982|214.47685|-561.9703647000001|0.023622273|-184.4129453|1408.836153|14.48911428|0.0|1.0|1.0|1.0|3.35|2.89|-7.36|92.93|1.25|0.0|0.0|1.0|6.0|399.45|0.0|0.0|1.0|-3.52|0.000305|122.0|1.71|0.0|1.74e-05|-1313.199448|-1313.158118|1128.64|327.34|216.37|504.63|0.4078199999999999|0.68043|-0.1585099999999999|3.9718|-0.2231199999999999|4.8707|7.4685|7.4685
12be_a36|0|0|3.466734143|0|2|2|1.297042758|0.0|-0.009368126|5.351858133|2|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|1|-0.176729938|0.812921349|0.132962547|0.00734728|0.858971809|0.8350231859999999|-0.0780531429999999|0.330453338|0.033763464|-54.15309606|23.42501577|63.31681179|140.1361326|-0.031937334|16.25222352|0.0|-1.852365352|-37.57129686|-22.15805062|77.57811183|0.4564615729999999|553.6616295|-15.37320593|0.433925602|8.773114043|0.839796323|301.05661160000005|-891.645944|0.034632557|-91.68453892|2270.314539|24.02799032|1.0|0.0|1.0|1.0|4.96|0.0|-6.79|87.66|1.42|0.0|0.0|1.0|7.0|441.49|0.0|0.0|0.0|-4.15|7.13e-05|0.0315|2.62|0.0|7.11e-05|-1462.0007349999998|-1461.968283|1256.67|370.25|237.59|594.44|0.40844|0.70465|-0.13781|7.7861|-0.18969|10.3044|7.3565|7.3565
17g_a50|1|1|0.0|2|2|2|1.320916184|4.377239517|-0.002050512|5.82008293|2|2.236579664|-0.13328325|0.012079|-0.022378911|10.94501702|2|-0.200725906|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|0.7276268779999999|-0.048170917|0.442201795|0.014550016|-32.14758511|9.710172008|10.60268439|52.94662161|-0.025918901|6.48022912|85.51402581|-1.555134042|-21.45417373|-17.29736764|41.85775712|0.467997084|614.4183967|-11.54365807|0.250051612|8.130878433|0.879688945|166.8756987|-692.6194843|0.013645282|-333.6136209|1383.884645|9.106383854|0.0|1.0|1.0|1.0|4.04|3.66|-6.96|51.77|2.71|0.0|0.0|1.0|6.0|424.54|0.0|1.0|0.0|-4.86|1.39e-05|0.0059|3.68|0.0|4.6500000000000005e-05|-1335.976491|-1335.946919|1259.05|306.45|306.45|559.45|0.6623600000000001|0.6623600000000001|-0.16699|7.0584|-0.19929|9.1706|6.6091|6.6091
24_a47|1|1|0.0|1|0|0|1.304328602|1.225600378|-0.010774404|4.727387819|2|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|1|-0.111494046|0.812650394|-0.005097239|0.113432542|0.875198713|0.627160379|-0.075894947|0.214985826|0.021522987|-42.71324947|12.11301576|41.72753688|121.5922303|-0.032498249|6.81713713|47.170683|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|441.2021442|-10.29341441|0.388396422|7.024694045|0.920079732|218.5873217|-432.3234052|0.032103375|-125.6197312|1255.998102|18.06759887|0.0|1.0|0.0|1.0|3.14|3.12|-7.63|84.73|2.86|0.0|0.0|1.0|5.0|396.81|0.0|0.0|1.0|-4.52|3.05e-05|0.0121|3.16|0.0|9.22e-06|-1696.105723|-1696.071577|1002.04|312.5|312.5|450.98|0.6835|0.6835|-0.16333|2.6517|-0.2285|3.6008|8.5|8.5
7_a27|0|0|0.0|2|0|0|1.40247849|3.330197625|-0.00601016|4.727387819|2|1.280380317|-0.288487667|0.010291744|-0.096754293|10.93773474|1|-0.19575909|0.801251575|0.147753647|-0.08694032|0.8546689820000001|0.62067794|-0.060745542|0.358145768|0.015099075|-34.09779211|8.475438874|10.66993367|83.57286704|-0.0300556429999999|4.757447929|60.73467304|-1.352503929|-19.13983132|-16.87088515|42.57323098|0.466714317|477.7488532|-9.469994277|0.236435287|6.446345598|0.875167537|132.7162621|-426.1497425|0.014441323|-295.8891961|994.2704516|8.106228264|1.0|1.0|0.0|1.0|3.24|3.41|-6.61|65.6|2.88|0.0|0.0|1.0|3.0|345.4|0.0|1.0|1.0|-4.28|5.2e-05|18.0|3.02|0.0|8.4e-05|-1122.455548|-1122.433757|1016.96|300.9|300.9|505.5|0.61278|0.61278|-0.16734|4.2487|-0.2162099999999999|6.3813|9.0|9.0
13h_a6|0|0|3.464247528|0|0|0|1.424099498|0.0|-0.006619944|4.727387819|2|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|1|-0.12414699|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|-0.074151997|0.300800177|0.017441348|-51.85624128|12.1971464|77.20799814|92.37313621|-0.032362302|8.529752344|0.0|-1.747564296|-36.26429338|-22.63172141|64.05338768|0.461667017|606.9504647000001|-15.82689691|0.263081412|9.11292243|0.8575863490000001|183.9790404|-854.6524332|0.017825256|-331.36552|1658.40973|12.4656221|1.0|1.0|1.0|1.0|3.64|3.03|-10.57|103.17|1.13|0.0|0.0|0.0|6.0|431.49|0.0|0.0|1.0|-5.06|8.8e-06|0.0038|3.7|0.0|1.15e-08|-1386.613707|-1386.569017|1253.92|365.52|254.58|591.53|0.50716|0.69001|-0.14097|7.2872|-0.2153199999999999|10.0322|7.3279|7.3279
7b_a10|0|0|0.0|0|2|2|1.186434511|0.0|-0.001621737|5.4161004020000005|2|2.079721225|-0.07459988|0.011041815|-0.01808249|10.93274506|0|-0.051052176|0.764865564|-0.108464916|0.065705128|0.8200487120000001|0.586354126|-0.0590666679999999|0.5113525529999999|0.009734392|-30.71062112|5.061217187|13.37827368|39.29815915|-0.027444463|2.6314862480000003|56.22969776|-1.152667458|-15.96741933|-14.26924098|35.77183831|0.446575367|480.6333417|-7.419027879|0.218954161|4.854451707|0.8069307729999999|113.8411654|-311.5991709|0.012428175|-292.2491701|767.3149142000001|6.46179973|1.0|1.0|1.0|0.0|3.9|0.0|-6.99|41.38|3.04|1.0|0.0|1.0|2.0|346.81|0.0|1.0|1.0|-5.28|5.25e-06|0.00182|4.68|0.0|3.54e-05|-1450.09312|-1450.06366|951.55|340.37|205.85|400.65|0.4195399999999999|0.66228|-0.1584799999999999|4.2068|-0.21225|5.6147|4.7033|4.7033
14_a47|1|1|2.871076328|0|0|0|1.417758105|0.0|-0.006070958|4.59511985|2|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|1|-0.020596219|0.777675668|-0.085385518|0.050943962|0.8467634620000001|0.579833096|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|10.1400648|64.60629385|160.57883|-0.034963476|5.113919242|0.0|-1.223721666|-23.79514424|-17.63306222|57.32194098|0.474828277|343.7492333|-8.892848121|0.335290281|6.909385453|0.904139078|169.0962983|-311.2496842|0.028057496|-166.1354667|928.4611922|14.15018248|1.0|0.0|1.0|1.0|2.78|1.53|-7.79|66.49|2.49|0.0|0.0|1.0|3.0|323.3|0.0|1.0|1.0|-4.13|7.46e-05|0.0241|2.91|0.0|5.27e-06|-1127.737484|-1127.700693|849.76|312.53|312.53|375.43|0.68345|0.68345|-0.16377|2.2485|-0.22434|3665.0|8.1|8.1
14k_a23|1|1|0.0|2|0|0|1.1979621459999998|3.358995671|-0.005866159|5.351858133|2|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|2|-0.071484865|0.800643488|0.140087361|-0.091426449|0.864845456|0.659570836|-0.0562483359999999|0.226547411|0.018829201|-37.43135588|12.53019305|38.76597615|51.64167457|-0.033999976|8.338417622|80.31548917|-1.597998852|-24.9092952|-22.62582822|49.96154892|0.486654314|613.8243395|-15.05671972|0.216437606|8.21201115|0.948005074|144.0318708|-707.6658267999999|0.016348271|-377.4022725|1357.152837|10.87921891|0.0|1.0|0.0|1.0|3.39|3.56|-7.99|105.02|3.51|1.0|0.0|1.0|5.0|445.93|0.0|0.0|0.0|-5.55|2.83e-06|0.00126|4.21|0.0|4.55e-06|-2089.524497|-2089.501786|1179.17|340.42|340.42|552.65|0.63765|0.63765|-0.14784|5.8718|-0.2271699999999999|8.3627|8.4123|8.4123
13_a10|0|0|0.0|1|1|1|1.343837907|2.091672336|-0.0057715859999999|5.4161004020000005|2|1.794073077|-0.259721373|0.00384732|-0.002128014|10.9296146|1|-0.017015286|0.78472614|0.00746881|-0.002671425|0.84680169|0.736686715|-0.094726989|0.4676169839999999|0.0122005|-47.88975806|6.168030793|174.7319717|91.99711608|-0.030119651|3.118282386|0.0|-1.234905671|-24.21093442|-15.22715739|54.05778885|0.449563457|413.5584641|-7.698174391|0.285505651|5.069505473|0.816739845|144.338975|-315.62515|0.018979132|-216.8776303|873.7836118999999|9.595006108|1.0|0.0|1.0|1.0|3.02|2.58|-6.6|63.83|1.88|0.0|0.0|1.0|2.0|328.37|0.0|1.0|1.0|-4.1|7.87e-05|0.0258|2.76|0.0|8.170000000000001e-05|-1065.874094|-1065.839441|926.41|322.72|212.63|376.77|0.34881|0.68386|-0.15937|3.6904|-0.20959|5.3726|6.7959|6.7959
14n_a23|1|1|0.0|2|0|0|1.197963531|3.3716621960000004|-0.0068536419999999|5.351858133|2|0.747533142|-0.376950283|0.010561248|-0.049694913|10.3132176|2|-0.110069159|0.802854174|0.219354173|-0.099694124|0.861597051|0.71381683|-0.058928845|0.209387766|0.027028617|-39.82324087|18.26553926|97.93357279|72.12361433|-0.032325501|12.34358104|97.39429807|-1.648600566|-26.91195666|-21.84509525|58.08878013|0.469606631|603.6615822000001|-14.76259199|0.313179459|8.662092555|0.885393105|211.642042|-752.8921912999999|0.0242495529999999|-252.5011125|1622.112023|16.3874892|0.0|1.0|1.0|1.0|3.53|3.66|-7.51|114.25|2.72|1.0|0.0|1.0|6.0|441.51|0.0|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|3.55|0.0|1.3699999999999998e-05|-1744.450916|-1744.42791|1209.95|362.35|362.35|575.71|0.6955|0.6955|-0.1382|5.2196|-0.2077099999999999|7.2975|9.2441|9.2441
15b_a50|1|1|0.0|2|1|1|1.353059441|4.112770601|-0.0045393|5.82008293|1|2.018777006|-0.22696498|0.004641091|-0.06083723|10.94501702|2|-0.131737048|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|-0.082576068|0.447220762|0.020083792|-47.20879251|11.48191704|274.85729960000003|102.3838797|-0.028069672|6.564219549|0.0|-1.291204916|-26.98929785|-16.04745006|58.69070955|0.478989976|469.3167805|-9.174337796|0.3609826579999999|6.89125222|0.919348867|206.3740238|-422.0195386|0.024313507|-158.95261259999998|1155.184146|13.90004811|1.0|1.0|1.0|1.0|3.56|2.11|-5.72|68.76|1.66|0.0|0.0|2.0|5.0|357.41|0.0|1.0|1.0|-3.6|0.000249|0.0891|2.11|0.0|0.000687|-1160.4989460000002|-1160.463663|1035.3|305.67|305.67|475.99|0.65917|0.65917|-0.16737|6.9054|-0.20071|9.3788|7.1024|7.1024
7e_a8|0|0|3.038052327|1|0|0|1.394799915|1.3496955309999998|-0.006027596|4.844187086|0|0.0|-0.289324602|0.0024398329999999|-0.11032771|10.94332434|1|0.034227147|0.732001738|-0.023521398|-0.072307692|0.790500031|0.577394732|-0.08608941|0.286669793|0.0215993429999999|-51.4880895|12.91806855|86.03149870000001|102.177831|-0.037446454|7.725998682999999|63.5628736|-1.6850904519999998|-30.79383811|-22.39586026|64.40615805|0.4742828629999999|495.8990914|-13.39444718|0.223998448|7.70387217|0.902163597|133.9683023|-602.7501229|0.018708212|-330.14031780000005|1298.726412|11.18895001|1.0|1.0|0.0|0.0|3.2|3.38|-8.29|70.81|3.54|0.0|0.0|1.0|4.0|385.39|0.0|0.0|1.0|-5.41|3.87e-06|0.00149|4.54|0.0|1.95e-06|-1300.495519|-1300.467069|1060.05|383.1|325.06|544.55|0.6998300000000001|0.70177|-0.13577|9.0006|-0.2054699999999999|11.4436|4.4547|4.4547
13b_a30|0|0|0.0|0|2|2|0.604984129|0.0|-0.011016128|5.351858133|2|0.0|-0.627919307|-0.003436924|0.042845487|10.31162842|1|0.003429114|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.802578397|-0.109962789|0.3529073379999999|0.018555474|-74.24619275|12.52854078|385.2420923|206.54056530000005|-0.042850934|8.459192992|105.341977|-2.271099499|-50.13056864|-28.93268471|86.77473353|0.454574838|468.6532296|-19.53516918|0.1997091339999999|8.804739699999999|0.8334321|134.8423681|-1035.363967|0.017174033|-405.5090587|1916.093704|11.59580043|1.0|0.0|1.0|0.0|4.76|0.0|-6.19|124.74|2.06|0.0|0.0|1.0|6.0|441.51|0.0|0.0|0.0|-4.3|5e-05|0.0221|2.74|0.0|0.000288|-1744.492044|-1744.446479|1210.94|353.68|245.51|544.04|0.32563|0.6862699999999999|-0.14879|3.8495|-0.20313|5.3762|7.5901|7.5901
22_a20|0|0|0.0|1|0|0|1.4170330269999998|1.915285809|-0.00147607|4.727387819|2|2.041494094|-0.079707783|0.009265667|-0.066832578|10.93106272|1|-0.036258691|0.7478675859999999|-0.044184455|-0.067650395|0.809440795|0.607038752|-0.059893667|0.425968568|0.0122876139999999|-39.00017609|8.001165067999999|9.022387025|34.8271111|-0.027118811|5.21001405|54.71081293|-1.3559405430000002|-25.39523478|-17.65860151|47.00134116|0.477376285|616.3298149|-11.49852068|0.22936173|7.408914181|0.913422548|149.350479|-574.9260339|0.01345209|-352.4559681|1145.712729|8.759421782|1.0|1.0|1.0|1.0|3.36|3.41|-9.69|67.39|2.61|0.0|0.0|1.0|4.0|401.46|0.0|0.0|1.0|-5.53|2.98e-06|0.0012|4.47|0.0|8.199999999999999e-08|-1275.84854|-1275.816275|1181.95|312.05|223.03|563.43|0.38233|0.66063|-0.16176|4.8308|-0.21856|6141.0|6.6364|6.6364
9i_a24|0|0|2.9199957480000003|1|0|0|1.4281889280000002|1.865102513|-0.005148312|5.209486153|2|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|2|-0.1818753839999999|0.822658951|0.139004845|-0.0106944439999999|0.898194715|0.73094562|-0.064657333|0.379687415|0.025118046|-30.56504777|11.87389334|10.13249376|82.21166337|-0.024639839|5.613069697999999|1.634015079|-0.837754515|-14.44881966|-11.64783344|42.43894111|0.468272544|390.5119445|-5.506205845|0.500761711|5.946747117|0.8806627109999999|236.7218826|-187.2109987|0.038195951|0.720157264|793.2611447|18.05612763|1.0|0.0|1.0|1.0|2.76|1.36|-6.05|72.28|0.67|0.0|0.0|1.0|3.0|288.31|0.0|1.0|0.0|-3.1|0.000791|228.0|1.48|0.0|0.000258|-945.286637|-945.2626532|825.7|299.06|268.3|363.15|0.58977|0.6755800000000001|-0.17204|7.1135|-0.21943|9.2818|7.0555|7.0555
12bc_a36|0|0|3.43846811|0|2|2|1.284647662|0.0|-0.007661816|5.351858133|2|0.0|-0.413738077|-0.001012333|-0.079009683|10.95883416|1|-0.101451485|0.836170906|0.006621918|-0.045186455|0.892249657|0.771220556|-0.077192869|0.326764696|0.01824287|-51.87437401|12.2593899|83.35308244|111.3483497|-0.038558877|8.238431664|0.0|-1.927943855|-34.8600941|-25.91194805|64.13376391|0.467645467|560.6615736|-17.41308622|0.22853193|8.273766079|0.878447423|153.57572439999998|-870.6543108999999|0.017847333|-364.8584744|1679.392125|11.99358509|1.0|1.0|1.0|0.0|4.73|0.0|-7.76|69.2|2.99|0.0|0.0|1.0|5.0|450.32|0.0|1.0|1.0|-5.18|6.55e-06|0.00295|3.93|0.0|7.83e-06|-2152.134749|-2152.100551|1188.37|320.4|237.57|563.76|0.35775|0.69094|-0.15671|6.5854|-0.21499|9.2445|8.0969|8.0969
12o_a30|0|0|0.0|0|2|2|0.604984133|0.0|-0.0068750669999999|5.351858133|2|0.0|-0.364378536|0.00372838|0.019094532|10.31162888|1|-0.051371057|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|-0.076908942|0.402022325|0.015460222|-49.48891079|9.948252054|75.15128057|100.1600333|-0.037808155|6.401442327000001|0.0|-1.852599578|-31.84483128|-24.32856749|59.43716284|0.46964626|543.3140456|-15.65480256|0.186865502|7.400912529|0.885533983|120.2431068|-767.0853252|0.0141914589999999|-402.9878652|1466.05489|9.131836103|1.0|1.0|1.0|0.0|4.63|0.0|-7.22|81.65|3.31|0.0|0.0|1.0|5.0|432.93|0.0|0.0|1.0|-5.44|3.61e-06|0.00156|4.49|0.0|2.61e-05|-2035.37262|-2035.338699|1162.63|356.1|238.73|528.25|0.3493699999999999|0.6854399999999999|-0.1478799999999999|5559.0|-0.19873|6.8632|7.8097|7.8097
12h_a40|0|0|0.0|1|0|0|0.60499064|1.760542171|-0.008044548|5.4161004020000005|0|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|2|0.127299624|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|-0.0954337969999999|0.006997021|0.0117142839999999|-50.45378559|6.193088525|208.6717565|84.86252967|-0.038796498|3.274152035|59.68939644|-1.280284432|-26.67382585|-20.51086984|56.64687411|0.4958138139999999|443.8158546|-10.84365353|0.155991416|7.989299324|0.983394285|82.46928995|-357.8405665|0.012453938|-363.7398044|801.957134|6.584127851|1.0|1.0|1.0|1.0|3.19|3.0|-6.84|84.45|3.76|1.0|0.0|1.0|2.0|361.25|0.0|0.0|1.0|-5.58|2.61e-06|0.000942|4.75|0.0|5.2e-05|-2153.207198|-2153.186757|910.77|469.0|298.7|435.95|0.6503899999999999|0.7041|-0.1092|2.5573|-0.18432|3.5425|6.0846|6.0846
12e_a30|0|0|0.0|0|2|2|0.604984231|0.0|-0.0077937519999999|5.351858133|2|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|1|-0.089279071|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0.7933543279999999|-0.07914783|0.407218612|0.024254701|-52.50202674|16.08914569|106.2790684|121.5880081|-0.035153347|10.6725953|0.0|-1.863127413|-34.82676424|-23.31866823|68.59117243|0.46715936|541.7533217|-15.46823639|0.292879147|8.069355055|0.8767337279999999|194.2788429|-819.8165288|0.022696477|-274.7836441|1747.776792|15.05551106|1.0|1.0|1.0|1.0|4.72|0.0|-6.74|90.88|2.51|0.0|0.0|1.0|6.0|428.51|0.0|0.0|0.0|-4.93|1.19e-05|0.0050799999999999|3.84|0.0|7.87e-05|-1690.3021629999998|-1690.2687170000002|1201.05|356.82|245.94|562.76|0.3304|0.68605|-0.1476|5551.0|-0.19804|6.1598|7.9431|7.9431
6b_a40|0|0|0.0|1|1|2|0.604892326|1.710647518|-0.014861289|6.401917197|0|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|2|-0.018582337|0.842573207|0.003163118|-0.307881994|0.90571269|0.6462648870000001|-0.107699967|0.417254814|0.014588568|-72.13527644|9.771129787|176.8246355|165.1465831|-0.049599889|6.544506614|34.43877986|-2.132795227|-48.31476032|-33.22101012|81.90640622|0.442509019|504.6333458|-22.2507658|0.1218592019999999|6.976123351|0.793750992|81.61884754|-956.7829293|0.011838681|-506.5422338|1626.736212|7.929311055|1.0|1.0|0.0|1.0|4.02|3.36|-5.21|173.43|2.61|2.0|1.0|2.0|5.0|511.42|1.0|0.0|1.0|-6.18|6.55e-07|0.000335|5.03|1.0|0.00318|-3290.775349|-3290.745084|1183.07|399.62|399.62|552.01|0.69429|0.69429|-0.1237099999999999|8193.0|-0.21904|11.3203|7.5229|7.5229
13_a12|0|0|0.0|0|0|0|1.508548782|0.0|-0.0069874069999999|0.0|2|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0|-0.169387652|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0.804066411|-0.058167326|0.122164874|0.008188151|-28.51381164|4.01385817|64.74666684|48.98899535|-0.034993718|1.96760628|66.2289548|-1.2947675790000002|-13.97756285|-17.15403411|32.52766981|0.466560112|441.2142447|-8.408963103|0.117007826|6.06407675|0.874625469|57.35761558|-311.13163480000003|0.0074597119999999|-375.4880089|718.8050825|3.656774794|1.0|0.0|0.0|1.0|2.7|2.64|-7.14|50.7|2.42|0.0|0.0|1.0|3.0|276.34|0.0|1.0|1.0|-4.2|6.3e-05|0.0174|3.51|0.0|2.01e-05|-876.3661620999999|-876.3370809|867.79|315.25|273.31|437.91|0.6622399999999999|0.64974|-0.16458|1.3023|-0.20903|1.5686|7.0315|7.0315
