molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA3|PPSA3|FNSA4|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|FPSA1|GeomShapeIndex|GRAV|WNSA2|FPSA5|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
16b_a32|1|1|1|0.0|0|0|0|0.2980105389999999|0.0|0.0873104119999999|-0.008469352|5.733341277|-0.3723824429999999|-0.012739425|-0.008277865|-0.018753196|10.31100078|3|3|-0.023602065|-0.1202046419999999|-0.222700615|0|0.852956281|0.056127969|-0.098450203|0.907055332|0.7465375040000001|0.559199331|0.015808858|-56.84546999|10.12961779|-0.0345657579999999|6.490611388|0.7476362679999999|-1.624590613|80.37824892|-22.14820988|66.97508778|3037.795494|478.3482386|3264.235184|0.252363732|0.709394251|6612.089615999999|-667.0049190000001|0.017136832|597.8890744|0.0|1.0|1.0|1.0|3.71|2.48|0.28|19.0|5.4|4.88|165.49|0.41|1.0|0.0|114.43|1.0|7.0|-6.28|28.0|1.0|1.0|3.26|-4.55|5.19e-07|0.000225|2.84e-05|0.0123|3.14|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|3.6211|-2315.990437|676.92|1137.73|342.39|0.70233|0.70233|-0.14995|0.03900066|7.0093|7.7696|7.7696
18_a3|1|0|0|0.0|0|0|0|1.43179288|0.0|-0.256375952|-0.003487792|4.59511985|-0.021283637|0.08269134|0.0057881999999999|0.042606196|10.96965878|1|1|0.150826737|-0.035611069|-0.064953613|3|0.714658751|0.0355413979999999|-0.051083228|0.784960175|0.8419576209999999|0.217881538|0.013796397|-31.07331853|6.1383958|-0.031753312|2.73114076|0.682492203|-1.016105994|48.19055867|-14.12792012|37.21171433|1938.093995|374.610053|703.8534116000001|0.317507797|0.935646099|3928.183499|-201.1487809|0.02363555|270.539096|1.0|0.0|1.0|1.0|2.62|1.81|0.0|21.0|3.42|3.08|67.35|0.93|0.0|0.0|80.35|0.0|2.0|-2.82|21.0|0.0|1.0|2.21|-3.27|0.0015|411.0|0.000537|147.0|1.79|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|3.9765|-889.9619321|482.41|784.04|311.79|0.6671699999999999|0.6671699999999999|-0.1641099999999999|0.02173162|3.3664|7.5229|7.5229
21_a12|0|0|0|0.0|0|1|1|0.609915045|0.0|0.04375233|-0.008833375|4.59511985|-0.058516436|-0.213225401|-0.003879878|-0.01367083|10.31140747|1|1|-0.388196876|-0.116098308|-0.211367878|2|0.835359152|-0.061915124|-0.099516604|0.89838263|0.84827776|0.192026642|0.012230115|-34.60932333|6.154473157000001|-0.036878492|3.097071518|0.770818357|-1.401382713|59.10840872|-18.55810005|40.76379649|2185.835701|426.8727514|1080.052791|0.229181643|0.8993077970000001|4652.242111|-354.8766794|0.017360942|380.2468615|1.0|1.0|0.0|1.0|4.05|2.81|0.12|17.0|4.01|2.25|78.41|1.82|0.0|0.0|98.16|0.0|3.0|-3.82|23.0|0.0|1.0|2.68|-3.76|0.00015|48.0|0.000173|0.0551|2.53|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|3.9971|-1327.479547|539.67|893.17|310.18|0.59386|0.57644|-0.16784|0.02758166|3.2551|7.6576|7.6576
18c_a22|0|0|0|0.0|1|0|0|1.194229067|1.804590026|-0.191807441|-0.003749104|4.727387819|0.013131848|-0.044828537|0.005449965|0.009519672|10.31286086|1|1|-0.081550274|-0.078828791|-0.143402172|2|0.7669483559999999|-0.032031791|0.010828071|0.8287956870000001|0.931073539|0.5003904610000001|0.019843706|-40.094865000000006|13.72808419|-0.028825841|9.49723261|0.682690024|-1.52776956|67.73280290000001|-19.94201893|53.82294919|3090.601885|644.1264387|2574.178324|0.317309976|0.914766316|7101.057047|-731.1931848999999|0.0215181079999999|779.8043336000001|1.0|1.0|1.0|1.0|3.56|3.3|0.08|27.0|5.36|4.98|124.4|1.47|1.0|1.0|136.36|0.0|6.0|-5.8|34.0|0.0|1.0|3.72|-5.1|1.6e-06|0.000739|7.98e-06|0.0036799999999999|3.5|0.0|3.4299999999999995e-10|1.58e-07|-0.07207|5655.0|3.7222|-1783.562578|707.08|1249.84|333.1|0.4609|0.60449|-0.15158|0.02279458|1.0733|7585.0|7585.0
21_a4|0|0|0|0.0|1|1|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|-0.014982235|0.019346682|0.012362563|-0.2897937889999999|10.94593332|1|1|0.030586117|-0.063064908|-0.099702401|1|0.777866961|0.090847781|-0.174578783|0.833191212|0.932146735|0.239652988|0.020173071|-28.99048719|10.23237244|-0.028676424|5.190159022|0.7231676229999999|-1.147056976|47.69702403|-14.54552243|39.22285963|2045.488184|472.812128|1584.866567|0.276832377|0.670120767|4277.396118|-295.1166014|0.017563978|387.240586|1.0|1.0|1.0|1.0|3.37|2.92|0.16|17.0|3.7|3.85|39.94|2.32|0.0|0.0|91.59|0.0|3.0|-3.88|23.0|0.0|1.0|3.23|-4.19|0.000133|0.0403|6.51e-05|0.0197|3.36|0.0|1.16e-06|0.000352|-0.02956|5.1623|4.0245|-973.5683008|549.71|916.76|308.08|0.5260600000000001|0.66476|-0.16632|0.020181098|2.9409|6.9172|6.9172
13l_a6|1|0|0|0.0|0|1|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|5.351858133|-0.132667824|0.090187973|-0.009326562|-0.037558466|10.95129637|1|1|0.144180269|-0.045794891|-0.073210645|1|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.643098986|0.210844002|0.030012523|-82.24617981|20.90615311|-0.0451862259999999|14.56282911|0.793671137|-2.53042863|100.8610837|-31.47586631|103.1523329|2967.923804|447.9705372|3127.831037|0.206328863|0.7413520309999999|6462.086665999999|-1227.82747|0.018273048|741.5222707|1.0|1.0|1.0|1.0|3.64|2.22|0.16|23.0|4.55|3.8|115.15|1.39|1.0|0.0|124.98|0.0|7.0|-5.49|33.0|0.0|1.0|3.07|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|1.29e-09|5.7e-07|-0.04885|3.6675|3.5499|-1465.865882|735.52|1249.13|349.26|0.7002|0.70515|-0.14562|0.03092407|8.9893|6.4145|6.4145
12z_a36|1|0|0|0.0|0|2|2|1.297044126|0.0|-0.065211069|-0.007671785|5.351858133|-0.010732275|0.037307819|-0.000143196|-0.010881947|10.95429182|1|1|0.066366917|-0.098598933|-0.175397741|1|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0.834790405|0.492335362|0.023371488|-54.11489962|15.50078625|-0.036238222|10.28066212|0.712682362|-1.848149347|83.07227002|-24.03445318|69.61568586|2841.692299|553.6621150000001|2451.657399|0.287317638|0.844286292|6146.834385|-812.9648725|0.0225782039999999|642.3830552000001|0.0|0.0|1.0|0.0|4.76|0.0|0.13|17.0|2.75|1.76|92.99|1.38|1.0|0.0|128.47|0.0|5.0|-3.99|31.0|0.0|0.0|1.66|-3.95|0.000101|0.0412|0.000113|0.0458|2.4|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|3.8969|-1325.195958|686.33|1153.7|318.16|0.69397|0.69397|-0.1575|0.03845474|6.5892|8301.0|8301.0
12f_a36|1|0|0|0.0|0|2|2|1.297042537|0.0|-0.066269699|-0.006773586|5.351858133|-0.032343041|0.10938259|0.003676818|0.012286423|10.95389399|1|1|0.182557897|-0.101854847|-0.169994208|1|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.8435569079999999|0.3416917479999999|0.01784834|-46.86832019|11.77610852|-0.035813075|7.769727312|0.7803018709999999|-2.00553221|76.51015325|-23.629013600000004|58.64442871|2770.818472|556.5681681|2380.393255|0.219698129|0.8665086190000001|6000.985822|-873.0469447999999|0.015685228|729.1873176|0.0|0.0|1.0|0.0|4.94|0.0|0.21|17.0|3.62|2.45|69.2|2.45|1.0|0.0|133.52|0.0|6.0|-4.61|31.0|0.0|0.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|4.38e-08|1.7899999999999998e-05|-0.05035|5.2106|3.6545|-1311.57896|699.88|1195.77|339.27|0.37095|0.70126|-0.15011|0.02879265|7.8454|7.9586|7.9586
10_a4|0|0|0|0.0|1|1|1|1.343863662|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|0.005483539|0.00941601|0.01107733|-0.122141977|10.92992762|1|1|0.014917047|-0.083887216|-0.132895939|2|0.810105167|-0.120059574|-0.150288496|0.861225169|0.921653019|0.43000216|0.014582852|-29.52653193|8.440134933|-0.027007048|4.884907049|0.744529685|-1.350352423|54.09964719|-15.63090193|37.96666686|2480.063587|533.4262268|2064.276654|0.255470315|0.945033425|5598.949417|-452.3357957|0.014040792|594.7358385|1.0|1.0|1.0|1.0|3.46|3.38|0.26|21.0|4.93|4.81|52.83|2.53|2.0|0.0|111.38|0.0|4.0|-4.66|28.0|0.0|1.0|3.9|-4.85|2.21e-05|0.00818|1.4e-05|0.00519|3.85|0.0|8.51e-09|3.15e-06|-0.04689|4.9674|3.6465|-1183.812875|619.99|1083.65|340.01|0.4662|0.7038399999999999|-0.15561|0.02232068|2.2386|7.0555|7.0555
9a_a40|0|0|0|0.0|1|0|0|0.604993021|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0.168990628|0.01310675|0.157704751|10.31197235|2|2|0.291102625|0.009844552|0.016958188|0|0.690568477|-0.394662853|-0.2990540869999999|0.749764251|0.937600185|0.002467659|0.011033601|-29.02567082|5.334966331|-0.032156295|2.579562688|0.868476591|-1.093314022|39.45618424|-15.54821024|34.36063715|1971.148912|453.3484005|336.39741360000005|0.131523409|0.976056482|3991.317015|-255.607578|0.008714375|323.79254|0.0|1.0|0.0|1.0|3.26|3.28|0.06|20.0|4.58|4.43|58.43|3.57|1.0|0.0|86.7|0.0|2.0|-5.49|21.0|0.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|4.54|0.0|4.02e-07|0.000117|-0.06495|4.7066|3.3192|-1217.955997|515.96|847.69|373.53|0.47831|0.69958|-0.13808|0.01109672|5.09|6.6696|6.6696
17a_a22|0|0|0|0.0|1|0|0|1.2689202|1.866510299|-0.0422459529999999|-0.005149751|4.727387819|-0.092107225|-0.054347074|0.00220634|-0.094996254|10.94643739|1|1|-0.089641194|-0.076790454|-0.126659773|2|0.7562495659999999|0.155547571|-0.010355535|0.805071997|0.8594770140000001|0.345497724|0.0140462319999999|-49.30541729|9.597299109|-0.030843667|6.55749888|0.710958975|-1.758088991|73.26110471|-21.07439877|58.9027164|2910.035347|587.2505892999999|1934.881271|0.289041025|0.945313306|6343.687177000001|-820.7657853999999|0.01931764|784.2697099|1.0|0.0|1.0|1.0|4.02|-3.24|0.15|27.0|3.93|4.93|68.52|2.01|2.0|1.0|128.29|0.0|7.0|-4.75|33.0|0.0|0.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.00473|3.62|0.0|7.41e-10|3.23e-07|-0.15124|4.8502|1.3971|-1408.300966|731.19|1253.39|887.46|0.46268|0.71303|-0.06214|0.02170866|2268.0|7.0862|7.0862
14a_a5|1|0|0|0.0|0|1|1|1.226142247|0.0|-0.056730193|-0.0053665219999999|4.59511985|-0.005002101|-0.132625457|0.002956745|-0.086229994|10.9488747|1|1|-0.213526163|-0.010147323|-0.016337128|2|0.79661948|0.144729708|0.047169811|0.847379958|0.7909255559999999|0.4398855029999999|0.0173669719999999|-54.69145586|11.74431806|-0.0271808479999999|7.942029745|0.629783335|-1.494946644|69.71575554|-18.38089729|66.43577392|2836.468636|534.8590069|1315.573182|0.370216665|0.88709518|6177.303329|-683.6488737000001|0.024411136|723.0631751|1.0|1.0|1.0|1.0|3.24|2.41|0.2|23.0|4.56|4.38|92.79|1.37|1.0|0.0|123.0|0.0|6.0|-4.15|32.0|0.0|1.0|3.05|-4.22|7.15e-05|0.0304|6.02e-05|0.0256|2.55|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.1501|4.1501|-1390.592722|692.8|1195.01|298.75|0.65789|0.65789|-0.1676|0.04629687|2.8163|6.9508|6.9508
14m_a23|0|1|1|-4.405643132|2|0|0|1.197955072|3.1160758160000004|0.05521348|-0.008929306|5.351858133|-0.272389934|0.028217372|0.001027627|-0.034213923|10.3132176|2|2|0.0879380709999999|-0.07256543|-0.226146643|2|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.9258118|0.268552591|0.017992415|-50.63012925|12.51396625|-0.039285786|8.703631619|0.7958339090000001|-1.964289314|74.61692699|-27.32379205|63.1440955|3255.247038|643.9145427|2263.262957|0.204166091|0.911438824|7588.823133|-950.2032192|0.017997351|658.8108151|0.0|1.0|1.0|1.0|3.51|3.17|0.09|26.0|4.42|6.19|105.02|3.82|2.0|1.0|125.29|0.0|6.0|-6.38|34.0|1.0|0.0|4.41|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|3.6774|-1966.968005|707.56|1209.21|337.15|0.65552|0.65552|-0.15208|0.02296475|8.5477|8.5171|8.5171
37_a18|0|0|0|0.0|0|2|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|-0.018268775|0.002300582|-0.034593342|10.94702064|0|0|-0.0276034839999999|-0.1483628609999999|-0.224171123|0|0.725028151|0.020848396|-0.020149364|0.761336899|0.831783747|0.385121249|0.009098426|-50.09028298|6.653112344|-0.0286221589999999|4.865006968|0.7648766029999999|-1.946306811|65.15554136|-20.92960342|56.74339533|3055.795406|608.2316837999999|1571.7484060000002|0.2351233969999999|0.954530133|7035.839448000001|-1040.70711|0.0142451319999999|1056.535856|1.0|0.0|1.0|1.0|4.31|0.0|0.3|18.0|3.68|3.3|76.5|3.33|2.0|1.0|151.14|0.0|7.0|-5.68|36.0|0.0|0.0|2.93|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|3.2127|-1532.997117|794.5|1395.35|385.91|0.69305|0.69305|-0.13194|0.02274574|3.0375|7.4559|7.4559
18a_a25|0|0|0|0.0|1|0|0|1.194229606|1.875390684|-0.151473962|-0.0029953159999999|4.727387819|-0.019008377|0.062229409|0.007643634|-0.018419483|10.31286118|1|1|0.106305991|-0.037072518|-0.06333068|2|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|0.931628386|0.341320954|0.0095281269999999|-37.07961488|6.317215793|-0.03097773|4.188358905|0.817072039|-1.641819678|59.45091020000001|-20.53845469|43.39683067|2857.88027|617.676232|2331.966135|0.182927961|0.973559258|6523.923911999999|-721.7084848|0.011486699|759.4953883|1.0|1.0|1.0|1.0|3.5|3.43|0.08|27.0|5.89|5.72|87.72|2.88|2.0|1.0|133.85|0.0|6.0|-6.33|32.0|0.0|1.0|4.53|-5.77|4.65e-07|0.000202|1.71e-06|0.000744|4.76|0.0|1.67e-10|7.28e-08|-0.05591|5.4965|3.1711|-1675.274716|694.17|1229.09|390.98|0.2834|0.5274399999999999|-0.15732|0.02456497|4.3839|7.0269|7.0269
7c_a8|1|0|0|0.0|1|0|0|1.400027586|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|-0.025233184|0.0493777859999999|0.00325576|-0.0450662909999999|10.94670214|1|1|0.079425146|-0.047874|-0.077006275|1|0.740795639|0.0092411059999999|-0.196826366|0.795846675|0.848923958|0.292274414|0.0306012339999999|-50.34151168|19.18974586|-0.03366688|12.03370912|0.626902145|-1.6160102369999998|76.40286308|-21.11218373|69.53125754|2716.5013510000003|532.3522286|2162.326414|0.373097855|0.971698707|6013.168519|-635.4840877|0.032058696|572.8089095|1.0|1.0|0.0|1.0|3.44|3.1|0.09|23.0|4.22|3.78|92.93|1.82|1.0|0.0|112.76|0.0|5.0|-5.0|30.0|0.0|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|0.00851|3.37|0.0|1.73e-08|6.91e-06|-0.07472|4.6061|3.1406|-1331.8206369999998|662.05|1116.53|394.78|0.62361|0.70321|-0.1318599999999999|0.02732536|15.7056|4.7307|4.7307
17_a47|1|1|1|0.0|0|0|0|1.4168589319999998|0.0|-0.181485377|-0.003764469|4.59511985|-0.019259259|-0.105849578|0.0042378929999999|0.075303828|10.9385382|1|1|-0.180898239|-0.0184347939999999|-0.031505291|3|0.75807704|-0.034891905|-0.010871607|0.814790949|0.852282407|0.522140199|0.01291694|-43.82821253|7.87914003|-0.02987808|4.806157636|0.7457517659999999|-1.493904005|60.33408274|-18.22518223|51.70735256|2672.497352|519.8795281|1573.836082|0.2542482339999999|0.8569074879999999|5854.9736840000005|-555.8544359|0.0159160889999999|630.8611986000001|1.0|0.0|1.0|1.0|3.44|2.39|0.08|27.0|5.12|5.44|79.38|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|0.0|1.0|3.85|-5.21|3.98e-06|0.00156|6.11e-06|0.0024|4.03|0.0|7.96e-11|3.12e-08|-0.04873|4.2784|4.2784|-1254.985125|656.78|1127.7|289.79|0.6844100000000001|0.6844100000000001|-0.17606|0.04130125|5.6949|8.3|8.3
19e_a38|1|0|0|0.0|0|2|2|1.297043576|0.0|-0.082311936|-0.007550899|5.351858133|-0.10490608|0.021678225|-0.001197042|-0.104569193|10.94917392|1|1|0.045449529|-0.091460175|-0.191751024|1|0.839953955|0.04818471|-0.064035403|0.89459881|0.776562593|0.552393659|0.02118651|-56.34606212|14.27562164|-0.03783113|9.619015829|0.749190974|-2.042881001|82.37885703|-25.49088538|70.62168376|2920.436229|523.2534216|3426.997928|0.250809026|0.871249918|6531.762734|-927.5007945|0.020114756|696.3887025|0.0|1.0|1.0|1.0|4.96|3.08|0.12|17.0|4.03|3.09|81.23|2.75|2.0|0.0|135.78|0.0|6.0|-4.94|32.0|0.0|1.0|3.3|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|3.55|0.0|5.27e-08|2.25e-05|-0.05139|5.2322|3.8587|-1409.582478|685.34|1183.12|321.31|0.41961|0.58509|-0.15584|0.03483011|8.0952|8.0083|8.0083
14k_a23|0|1|1|0.0|2|0|0|1.1979621459999998|3.358995671|0.070940371|-0.005866159|5.351858133|-0.024758731|0.04479394|0.010682694|-0.055500851|10.31321813|2|2|0.082632648|-0.071484865|-0.13187015|2|0.800643488|0.140087361|-0.091426449|0.864845456|0.922397728|0.226547411|0.018829201|-37.43135588|12.53019305|-0.033999976|8.338417622|0.783562394|-1.597998852|64.04991522|-22.62582822|49.96154892|2955.4566170000003|613.8243395|2174.886074|0.216437606|0.948005074|6715.186162999999|-707.6658267999999|0.016348271|633.3278634|0.0|1.0|0.0|1.0|3.39|3.56|0.05|26.0|4.0|4.67|105.02|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|0.0|0.0|3.99|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|4.21|0.0|1.02e-08|4.55e-06|-0.07933|3.6421|3.6421|-2089.524497|691.9|1179.17|340.42|0.63765|0.63765|-0.14784|0.02271117|8.3627|8.4123|8.4123
18_a20|1|0|0|0.0|0|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|0.163548857|-0.005614194|-0.011236836|10.93301779|1|1|0.268927191|0.001996439|0.003282792|2|0.7602869659999999|-0.107446431|-0.090732503|0.8162774979999999|0.76136176|0.356461863|0.0108136339999999|-61.73239771|7.195302872999999|-0.035934845|4.787695004|0.8109110409999999|-1.904546783|72.31812218|-23.91074854|68.92770059|2809.844943|506.6038164|1822.210286|0.1890889589999999|0.936740671|6206.896662|-843.230756|0.013457694|712.1606951|1.0|1.0|1.0|1.0|3.48|2.76|0.08|27.0|5.54|4.69|97.55|2.06|2.0|0.0|125.07|0.0|5.0|-5.59|32.0|0.0|1.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|0.0029|3.85|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|3.5355|-1352.364724|703.24|1204.88|350.69|0.31154|0.6953699999999999|-0.14685|0.03787435|8.0505|7.4685|7.4685
12au_a36|1|0|0|0.0|0|2|2|0.2992539489999999|0.0|0.074839187|-0.009897048|5.351858133|-0.351827031|0.075815782|-0.006862238|-0.023640632|10.31810353|1|1|0.1320241419999999|-0.15024383|-0.261631709|1|0.825565083|-0.021932444|-0.058671909|0.877827228|0.698996981|0.284342092|0.021569487|-64.86748076|15.51748637|-0.038036474|11.16356587|0.7160586109999999|-2.206115469|95.91776213|-27.36414058|80.38496714|3484.987058|502.8713191000001|2384.109036|0.283941389|0.97188557|7239.100414|-1141.803508|0.023021031|805.2286932|0.0|0.0|1.0|0.0|5.0|0.0|0.17|17.0|1.28|2.15|123.75|0.84|1.0|0.0|142.02|0.0|7.0|-3.85|34.0|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|1.36e-07|6.45e-05|-0.0570899999999999|5.1307|3.7105|-1876.207937|752.27|1283.4|334.15|0.58518|0.70395|-0.15162|0.05174058|8.0814|7.3279|7.3279
12z_a30|0|0|0|0.0|0|2|2|0.604983642|0.0|-0.1155022219999999|-0.008819424|5.351858133|-0.026703371|0.034848862|0.003529389|0.018796341|10.31162784|1|1|0.05890953|-0.12254489|-0.207153446|1|0.809127478|-0.02232319|-0.077335468|0.855880335|0.832920077|0.315493739|0.030875938|-49.68145417|21.47520633|-0.034034824|14.93669572|0.630839856|-1.939984979|95.20867045|-23.67231332|71.1566605|3112.622632|579.3226647000001|2435.831516|0.3691601439999999|0.950863559|7074.004131999999|-938.4966892|0.029109145|792.3440337000001|0.0|1.0|1.0|1.0|4.86|0.0|0.21|17.0|3.94|2.63|100.11|2.2|2.0|0.0|140.26|0.0|7.0|-5.61|33.0|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|3.4438|-1804.814868|739.33|1266.9|360.02|0.5513100000000001|0.6853199999999999|-146.0|0.02895763|7.2113|7.3615|7.3615
21a_a23|0|1|1|0.0|2|0|0|1.197963603|3.43622302|0.1049806919999999|-0.005708466|5.4161004020000005|-0.038876045|0.071115216|0.01269616|-0.133417036|10.31321782|2|2|0.130024255|-0.074441567|-0.136106024|2|0.7367638240000001|0.1022509819999999|-0.137122549|0.79188323|0.926538469|0.224766417|0.011564247|-34.01266735|7.634348008|-0.03458322|5.039953753|0.842121383|-1.729161021|61.73864319|-22.83074225|41.64701536|2880.257677|611.67123|2272.736256|0.157878617|0.969673962|6464.524241|-753.6064963|0.011178565|666.0036144999999|0.0|1.0|1.0|1.0|3.53|3.48|0.09|26.0|3.88|4.33|105.02|3.24|2.0|1.0|125.25|0.0|5.0|-5.89|31.0|0.0|0.0|3.78|-5.28|1.3e-06|0.000552|5.29e-06|0.00225|3.98|0.0|1.65e-08|7.03e-06|-0.07243|3.6993|3.6993|-1669.250866|701.01|1189.63|335.16|0.60824|0.60824|-0.15024|0.0203361|7.9309|6.9914|6.9914
12bb_a36|1|0|0|0.0|0|2|2|1.29704416|0.0|-0.07834963|-0.008239316|5.351858133|-0.117921811|0.096309833|-0.006877664|-0.018516159|10.96022185|1|1|0.2463876689999999|-0.098027247|-0.250781298|1|0.836170906|0.0534307559999999|-0.045186455|0.892249657|0.6888482109999999|0.314702945|0.022069757|-58.19935506|14.16769093|-0.038872447|9.094955748|0.719294078|-1.943622342|88.14984373|-24.95418524|72.36704599|2902.055617|442.2064275|2458.790147|0.280705922|0.926384521|6285.088971|-800.967538|0.022984922|593.6088758|0.0|0.0|1.0|0.0|4.72|0.0|0.14|17.0|3.55|3.0|69.2|2.78|1.0|0.0|123.67|0.0|5.0|-3.99|31.0|0.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|3.8001|-1431.4091|667.88|1120.72|326.27|0.38838|688.0|-0.15507|0.03421884|8657.0|8.0|8.0
12u_a36|1|0|0|0.0|0|2|2|1.270259304|0.0|-0.054501792|-0.006461999|5.351858133|-0.0407717229999999|0.033763276|0.0042553209999999|-0.063855309|10.95266014|1|1|0.055588998|-0.099596099|-0.163978382|1|0.8101678720000001|0.080270195|-0.018047007|0.855176759|0.842227829|0.3765068079999999|0.017639065|-50.53295452|12.27663887|-0.03452119|8.544435884|0.77938748|-2.036750221|78.06218646|-24.02645378|62.80959338|2831.106839|586.1833819|2455.7556010000003|0.22061252|0.946117173|6127.402572|-986.6102007|0.015171583|799.5563855|0.0|1.0|1.0|1.0|5.05|0.0|0.24|17.0|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|3675.0|-1350.8981130000002|739.12|1254.5|337.37|0.69258|0.70272|-0.15109|0.03260752|7.8877|7.7959|7.7959
9d_a31|1|0|0|0.0|0|1|1|0.61013528|0.0|0.036844743|-0.012442213|5.733341277|-0.043220149|-0.057650507|-0.002456634|-0.0938310919999999|10.31169788|2|2|-0.091744753|-0.134504227|-0.214049412|0|0.8343242820000001|-0.030275712|-0.0375445629999999|0.873955169|0.6943358040000001|0.3655337879999999|0.029032453|-66.96024848|19.79432796|-0.033844766|13.49577391|0.6636195229999999|-1.793772606|97.84665015|-23.07536346|86.75457645|2654.377004|473.3981899|1932.363213|0.336380477|0.8433415740000001|5748.743284|-833.8375571|0.023927395|647.1500428999999|1.0|1.0|1.0|1.0|3.8|3.35|0.38|16.0|6.04|4.09|117.37|1.31|2.0|0.0|112.97|0.0|9.0|-5.61|29.0|0.0|1.0|3.65|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|3.8478|-1657.471475|727.27|1202.79|322.22|0.7006899999999999|0.7006899999999999|-0.15969|0.04331056|3.5077|6.2218|6.2218
