molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RPSA|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|GeomDiameter|WNSA2|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
3a_a32|0.0|1|1|1|3.226454082|0|0|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0|0.03382716|-0.014365682|2.211368234|-0.002794182|0.102212031|10.31100283|0.125185185|-0.001223394|-0.028290955|-0.1568626659999999|0|-0.045516432|0.215012723|0.921812162|0.7757299320000001|1|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|0.0224684379999999|-44.92473442|0.182929032|-20.78892268|4.811337463|0.0|-0.970820756|-14.97491147|0.461044711|378.0996237|-449.2473442|812.930125|10.67859439|-207.8892268|22.27382254|0.0236593529999999|-159.4728294|10.9483666|0.0|1.0|1.0|2.96|2.21|0.07|19.0|-6.12|5.77|1.19|0.0|83.28|0.0|1.0|-5.32|20.0|-5.77|0.0|0.0|3.32|0.00144|4.51e-05|0.0|0.0|-0.0558|3.6308|2.17|3.6308|-1554.796165|-1554.768725|492.91|801.12|341.48|0.2719|355.48|0.70229|-1554.7020630000002|-0.20638|0.02744024|-1554.748543|3.0|8.5686|8.5686
18c_a22|0.0|0|0|0|0.0|1|0|1.804590026|-0.191807441|-0.003749104|4.727387819|0.013131848|2|0.038137255|-0.044828537|1.642882533|0.005449965|0.009519672|10.31286086|0.006275578|0.005597023|-0.081550274|-0.143402172|2|-0.032031791|0.010828071|0.8287956870000001|0.6922232890000001|1|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|0.019843706|-52.84635017|0.068926461|-36.55965924|9.49723261|15.22791009|-1.52776956|-19.94201893|0.4777430589999999|644.1264387|-1056.927003|2574.178324|14.04085897|-731.1931848999999|29.21094233|0.0215181079999999|-252.7737494|14.88645273|1.0|1.0|1.0|3.56|3.3|0.08|27.0|-9.46|5.36|1.47|1.0|136.36|0.0|1.0|-5.8|34.0|-6.63|0.0|0.0|3.72|0.000739|7.98e-06|0.0|0.0|-0.07207|5655.0|3.5|3.7222|-1783.562578|-1783.5397829999995|707.08|1249.84|333.1|0.2996|583.88|0.4609|-1783.277296|-0.22365|0.02279458|-1783.340519|26.0|7585.0|7585.0
7s_a46|0.0|0|0|0|0.0|1|1|2.117265684|-0.0778653109999999|-0.005351046|5.533389489|-0.076841616|1|0.044509804|-0.210750635|0.0|0.0060802|-0.005405515|10.94651358|-0.020953253|0.005577925|-0.327656845|0.018964141|1|-0.036284605|-0.030371026|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|0.008871171|-41.72189594|0.141211538|-20.9694955|2.240932895|0.0|-1.3281895890000002|-15.894055599999998|0.433822088|431.6285339|-667.5503351|1619.4591|9.829721631|-335.5119279|19.38565529|0.01122216|-321.55195330000004|5.640276426000001|0.0|1.0|1.0|3.08|2.33|0.26|17.0|-6.08|3.65|2.39|0.0|91.19|0.0|1.0|-4.07|23.0|-5.81|0.0|1.0|3.12|0.0262|5.76e-05|0.0|0.0|-0.02024|5.2972|3.54|4293.0|-974.8067569|-974.7707066|539.99|916.7|288.81|0.4164|446.63|0.44692|-974.615216|-0.19947|0.036050328|-974.664103|1985.0|5.7022|5.7022
17_a3|0.0|0|0|0|0.0|0|0|0.0|0.188373421|-0.009450704|4.727387819|-0.118246266|2|0.047430556|-0.015463451|1.709081227|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|-0.006696449|-0.027542873|0.036673175|2|0.1789147639999999|-0.085686119|0.838125715|0.773152968|1|0.803075623|-0.098658557|-0.096067661|0.225087454|0.010321361|-48.88298017|0.1969243769999999|-24.87357062|2.672377884|76.17242478|-1.344947254|-20.12828595|0.4383349039999999|408.6362608|-684.3617224|1667.279771|11.12358659|-348.2299886|23.96047156|0.012803096|-346.0738521|6.514715538|1.0|1.0|1.0|3.13|2.65|0.0|21.0|-7.48|4.96|2.37|1.0|95.5|0.0|1.0|-5.53|23.0|-5.61|0.0|0.0|3.71|1.0|1.18e-05|0.0|0.0|-0.0720399999999999|3.2102|3.57|3.2102|-1731.75233|-1731.72355|537.32|891.3|386.22|0.4062|393.58|0.69481|-1731.6147670000005|-0.20359|0.02878063|-1731.663157|23.0|7.6383|7.6383
16d_a32|0.0|1|1|1|3.311658163|0|0|0.0|0.170838661|-0.017249763|5.733341277|-0.087123461|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|-0.005427254|0.021406827|-0.239509216|0|0.107238939|-0.0847953219999999|0.916850163|0.7689748270000001|1|0.7554930740000001|-0.091212351|-0.11491796|0.41654798|0.032003415|-67.07571683|0.244506926|-39.15098916|10.90312918|48.61700321|-1.493933474|-21.26791022|0.4429631189999999|440.9688416|-871.9843187999999|3152.666302|11.16880283|-508.962859|34.53986301|0.0332953229999999|-135.1223777|19.43393087|1.0|1.0|2.0|3.35|3.01|0.18|19.0|-6.59|5.26|0.65|1.0|102.33|1.0|1.0|-5.65|26.0|-6.62|1.0|0.0|3.12|0.000856|6.659999999999999e-05|0.0|0.0|-0.05068|3.6271|3.78|3.6271|-1877.360551|-1877.332369|621.59|1023.44|341.83|0.2915|489.97|0.70217|-1877.185022|-0.20077|0.02818209|-1877.241687|8.0|8.1135|8.1135
14a_a25|0.0|0|0|0|0.0|1|0|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|2|0.038167849|0.051906412|1.975771616|0.006085806|-0.046802062|10.93106303|-0.019985937|0.006158124|0.085350921|-0.077269115|2|-0.085643386|-0.035531959|0.792935475|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.326595394|0.012870836|-55.27820709|0.149573695|-36.28756839|5.546443318|58.18995584|-1.76835447|-21.90268583|0.492236681|558.2652611000001|-1160.842349|2142.5112510000004|14.55676745|-762.0389362000001|27.14918443|0.01323706|-402.7381076|8.689513304|1.0|1.0|1.0|3.43|3.06|0.08|27.0|-9.59|4.44|2.47|2.0|126.26|0.0|1.0|-5.39|32.0|-5.91|0.0|0.0|3.81|0.0016899999999999|5.13e-06|0.0|0.0|-0.05083|5.3631|5.79|3.9479|-1352.298438|-1352.265931|689.55|1202.13|314.05|0.3529|548.29|0.42461|-1352.024616|-0.2143|0.03250632|-1352.086073|207.0|6684.0|6684.0
12a_a40|0.0|0|0|0|0.0|1|0|1.784989449|0.021610099|-0.00431394|5.4161004020000005|-0.012791297|0|0.036587302|0.17758258|0.8332127109999999|0.01039129|0.100414476|10.31197265|-0.226763788|0.007890601|0.298197213|0.031326603|0|0.023863832|-0.375724138|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.000279043|0.011766311|-38.17175304|0.059120235|-19.46913691|3.060902482|49.24750281|-1.047769006|-17.23885621|0.476055146|479.8867095|-534.4045424999999|600.1247016|14.43505064|-272.5679167|20.24838026|0.010759845|-358.4254366|5.487955617999999|1.0|0.0|0.0|3.2|3.39|0.0|20.0|-7.21|5.33|4.34|1.0|91.76|0.0|1.0|-6.41|22.0|-4.56|0.0|1.0|4.78|0.000134|1.13e-06|0.0|1.0|-0.08015|3.0966|5.01|3.0966|-2097.826771|-2097.8163050000003|530.55|875.15|400.39|0.3701|429.21|0.6998800000000001|-2097.7296100000003|-0.2091|0.0104658999999999|-2097.779499|1778.0|5.7501|5.7501
12bi_a36|0.0|1|0|0|3.466222049|0|2|0.0|-0.088734077|-0.00902707|5.351858133|-0.043740597|2|0.043854875|0.03474497|0.0|0.000482522|-0.067142264|10.95958518|0.041834838|0.002872872|0.056936052|-0.289604649|1|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|0.034602166|-75.1419557|0.214998882|-52.46851415|16.87080604|0.0|-1.614200516|-19.43326441|0.461975362|548.1337538|-1127.129336|2660.0547690000003|15.71382803|-787.0277122|38.89295091|0.037590587|0.474365004|26.24794923|1.0|1.0|2.0|4.97|0.0|0.21|17.0|-6.79|2.83|1.42|1.0|136.74|0.0|1.0|-4.11|33.0|-7.13|0.0|0.0|1.75|0.0342|7.13e-05|0.0|0.0|-0.0510199999999999|3.8855|2.68|3.6851|-1461.997992|-1461.966152|742.94|1256.37|336.45|0.4214|603.92|0.68181|-1461.69263|-0.2018|0.0318395999999999|-1461.75632|14.0|7.8539|7.8539
2_a4|0.0|0|0|0|0.0|0|1|0.0|-0.072708147|-0.00708265|4.59511985|-0.103346554|1|0.037777778|0.08246129|0.0|-0.001386521|0.090707854|10.95268469|0.076479666|-0.0016168089999999|0.127695325|0.228655117|1|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|0.742518847|-0.117395215|-0.105102755|0.442778552|0.006330673|-44.27948986|0.257481153|-18.65482233|1.123639184|0.0|-1.366335816|-15.98981578|0.3961813179999999|312.82106489999995|-575.6333682|910.3327882|7.800989232999999|-242.5126903|18.96532986|0.011054731|-289.1005902|4.657326379|0.0|1.0|2.0|3.33|0.0|0.27|12.0|-4.83|2.12|1.63|0.0|79.59|0.0|2.0|-2.18|19.0|-6.69|0.0|1.0|1.24|1.67|0.00171|0.0|0.0|-0.01612|5.8961|2.46|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|764.77|384.69|0.1315|333.36|0.4682|-819.771754|-0.16226|0.033037353|-819.8174190000001|31.0|7.5086|7.5086
8_a10|0.0|0|0|0|0.0|1|1|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|1.546251312|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|0.009056935|-0.000504277|-0.132343104|2|-0.015871527|-0.167376069|0.864927472|0.616731847|1|0.874843982|-0.059655303|-0.086233061|0.597912185|0.015758182|-47.16908772|0.125156018|-25.80127401|4.714910465|9.35593124|-1.465962037|-16.36478554|0.431797417|478.5356341|-801.8744912000001|1899.542278|10.75705296|-438.6216583|22.64553798|0.017582236|-243.5764486|9.617402178|0.0|1.0|0.0|3.42|3.27|0.22|21.0|-7.6|4.46|2.46|1.0|111.36|0.0|1.0|-4.52|29.0|-6.25|0.0|1.0|3.55|0.0117|2.4100000000000003e-05|0.0|0.0|-0.0623299999999999|4.6964|4.58|3684.0|-1257.84172|-1257.819281|594.63|1047.58|336.55|0.1596|416.69|0.41583|-1257.59269|-0.21789|0.02243902|-1257.648047|526.0|6279.0|6279.0
7d_a10|0.0|0|0|0|0.0|1|1|2.087763133|-0.117302383|-0.00179944|5.4161004020000005|-0.017919404|2|0.041369509|-0.042667459|1.591760572|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|0.008513576|-0.09209689|-0.089622042|2|0.0658971929999999|-0.051603612|0.869684772|0.525816226|1|0.841052067|-0.059327943|-0.070901708|0.421731106|0.010495008|-37.61597161|0.158947933|-19.95666068|2.9540236560000004|89.87999909999999|-1.063525614|-13.12185056|0.484115691|446.2091497|-564.2395741|1597.531619|11.82615475|-299.34991010000005|17.98535187|0.014078094|-243.607074|7.468948447000001|1.0|1.0|0.0|3.21|3.21|0.19|21.0|-7.83|4.92|3.04|1.0|100.04|0.0|1.0|-4.22|26.0|-5.83|0.0|1.0|3.95|0.0206|1.9e-05|0.0|0.0|-0.05634|5.8433|3.49|3.8856|-1129.198363|-1129.175857|574.87|970.29|319.09|0.2593|417.68|0.32059|-1129.003694|-0.21965|0.02250617|-1129.0552810000002|928.0|6.0325|6.0325
14b_a3|0.0|0|0|0|0.0|0|0|0.0|0.143500839|-0.009130444|4.727387819|-0.1160619169999999|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.00603969|-0.008040839|10.31162234|-0.102362298|-0.004161699|-0.288944272|-0.094863591|3|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|1|0.786476513|-0.090994113|-0.100993354|0.379746504|0.012828558|-49.38772279|0.2135234869999999|-24.15156108|3.067822725|82.79166784|-1.312913604|-17.83445545|0.487615651|384.6023764|-642.0403962|1289.104749|9.738358819|-313.9702941|23.25478753|0.017348996|-261.0537205|8.483998032|0.0|1.0|1.0|3.18|2.5|0.06|21.0|-6.89|4.28|1.04|0.0|93.25|0.0|1.0|-4.45|23.0|-6.42|0.0|0.0|2.82|0.0113|0.000103|0.0|0.0|-0.06676|3.0724|2.22|3.0724|-1327.514377|-1327.4859310000002|524.27|879.19|403.54|0.2276|368.39|0.70123|-1327.349444|-0.19618|0.02844675|-1327.398177|0.38|6.4202|6.4202
12_a1|0.0|1|0|0|3.3894574360000003|0|1|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.076867966|0.0|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|-0.001416381|0.127560614|-0.173618873|1|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|0.033770552|-60.78517756|0.234878615|-35.28166588|11.37734536|477.1158679|-1.675584287|-23.15625812|0.46449367|444.1009824|-972.562841|1825.150911|14.34104294|-564.5066541|31.95435864|0.024485753|-260.8074567|14.21231622|1.0|1.0|1.0|3.29|2.72|0.05|23.0|-8.2|4.87|1.67|2.0|103.47|0.0|1.0|-4.98|28.0|-6.02|0.0|0.0|3.44|0.00379|1.77e-05|0.0|0.0|-0.07042|3734.0|3.67|3.1744|-1216.12881|-1216.099134|607.42|1018.84|390.57|0.5867|482.51|0.69114|-1215.922313|-0.19916|0.0296752|-1215.975876|2.95|5.5302|5.5302
6f_a40|0.0|0|0|0|0.0|1|2|1.750582483|0.134099184|-0.01691341|6.401917197|-0.156988665|0|0.038309179|-0.122783873|0.737582436|-0.009302776|0.075227997|10.30179966|-0.190617284|-0.008368734|-0.233222505|0.092206207|0|-0.032826285|-0.268802228|0.896373207|0.742681934|1|0.655786513|-0.134203859|-0.130571562|0.363785804|0.015998475|-83.88605319|0.344213487|-53.89282175|6.6032981820000005|40.01876255|-2.350288117|-33.55442128|0.410805404|421.31181889999993|-1509.948957|3072.581297|11.87042702|-970.0707913999998|38.88975659|0.013841059|-466.1748926|8.892225517|1.0|0.0|2.0|4.05|2.53|0.21|14.0|-3.67|3.66|1.1|1.0|124.54|1.0|3.0|-6.95|30.0|-6.9|1.0|0.0|2.61|5.18e-05|2.3e-05|1.0|0.0|-0.08982|3.5741|6.96|2.57|-2426.972609|-2426.924155|668.95|1139.55|482.43|0.2362|507.64|0.66642|-2426.725129|-203.0|0.04845403|-2426.787111|42.0|7.3768|7.3768
10_a47|0.0|0|0|0|0.0|0|0|0.0|-0.003570214|-0.008013899|0.0|-0.166367455|2|0.042276423|-0.169242585|1.329777427|-0.008120645|0.0814897|10.93671036|0.007193585|-0.0065562469999999|-0.349569106|-0.045289209|2|-0.138304661|0.011239977|0.8077565520000001|0.6913602740000001|1|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|-50.08559665|0.158929034|-26.77924406|2.720890925|0.0|-1.592488524|-18.9212254|0.411647394|449.6950454|-851.455143|1567.859561|10.66897998|-455.247149|23.5960035|0.014051737|-322.8149102|7.51303623|1.0|1.0|2.0|3.02|2.97|0.09|22.0|-8.85|5.12|3.21|2.0|106.43|0.0|1.0|-5.75|27.0|-5.08|1.0|0.0|4.41|0.000638|3.18e-06|0.0|0.0|-0.0486399999999999|5.7693|4.37|3.7236|-1188.405988|-1188.3744|579.86|997.16|332.97|231.0|426.55|0.53909|-1188.1907199999998|-0.20309|0.03158831|-1188.244739|13.0|7.9|7.9
8f_a12|0.0|0|1|1|0.0|0|1|0.0|0.110310585|-0.008295703|4.59511985|-0.062406088|2|0.038347953|-0.013400998|2.177023629|-0.002596875|0.028505422|10.31134658|-0.024023866|-0.00094279|-0.023769395|-0.125424286|1|-0.13747286|-0.042014638|0.80546986|0.8409290840000001|1|0.869823177|-0.072634742|-0.098932601|0.285353468|0.013287637|-56.220383|0.130176823|-31.9483307|4.290980116|0.0|-1.6818542230000002|-21.72151161|0.460344828|494.2940092|-955.746511|1448.568734|13.00131176|-543.1216218999999|25.9168408|0.012030968|-384.290491|6.836832748|1.0|1.0|1.0|4.09|3.26|0.1|21.0|-8.42|4.99|3.1|2.0|115.66|0.0|1.0|-5.7|27.0|-5.47|0.0|1.0|3.82|0.000735|5.72e-06|0.0|0.0|-0.06179|4.1744|4.19|3.6536|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|441.97|0.59107|-1480.955408|-0.2124|0.03056355|-1481.008909|646.0|6.1898|6.1898
4g_a46|0.0|0|0|0|0.0|1|1|2.156712018|-0.153373738|-0.001702489|5.587248657999999|-0.010706405|2|0.046415344|-0.093447672|0.0|0.011488768|-0.055084605|10.96333695|-0.138341481|0.010608122|-0.144064904|-0.121452903|2|-0.200628401|-0.193115055|0.7796270059999999|0.635494818|0|0.946829733|-0.056893316|-0.070153728|0.318162858|0.00801562|-40.24987057|0.053170267|-23.0928866|2.638545451|72.82863401|-1.192613373|-13.96424081|0.448462961|543.2323468999999|-684.2477996|2285.43285|10.60062169|-392.5790722|16.88825479|0.007803902|-375.0653627|4.477396402|1.0|1.0|0.0|3.9|3.61|0.38|17.0|-7.8|5.19|3.06|2.0|106.55|0.0|1.0|-5.38|26.0|-5.18|0.0|1.0|4.39|0.00155|4.16e-06|0.0|0.0|-0.03985|4.4163|4.65|4.4163|-1493.154666|-1493.132001|615.33|1064.92|280.74|0.1294|530.39|0.6983199999999999|-1492.923098|-0.22587|0.02266493|-1492.979142|2745.0|5.5615|5.5615
4m_a46|0.0|0|0|0|0.0|1|1|2.12888511|-0.245599013|-0.000686578|5.587248657999999|0.051308728|1|0.041865079|-0.302054595|0.0|0.011122528|-0.142061192|10.94319657|0.007901235|0.010359417|-0.487230027|-0.029022201|1|-0.099662698|0.011235955|0.7975218959999999|0.626578283|0|0.948973877|-0.067320375|-0.0672468|0.373463876|0.010905551|-35.43866734|0.051026123|-18.67596877|3.028720082|35.77391986|-1.008702005|-11.81288911|0.463006576|500.1036387|-531.5800101|1639.260563|9.923886653|-280.1395315|16.11061509|0.012232753|-245.828396|6.446588969|1.0|1.0|0.0|3.59|2.9|0.29|17.0|-6.88|4.25|2.5|1.0|98.69|0.0|1.0|-4.52|25.0|-5.68|0.0|1.0|3.59|0.00981|2.68e-05|0.0|0.0|-0.04808|6.0419|3.45|4.3476|-1031.138426|-1031.109224|558.63|975.72|285.18|0.2465|468.63|0.38389|-1030.929791|-0.23116|0.02920209|-1030.980844|1288.0|5.8901|5.8901
13_a12|0.0|0|0|0|0.0|0|0|0.0|0.202052156|-0.0069874069999999|0.0|-0.0619247109999999|2|0.037948718|-0.21832579|0.0|0.000830398|-0.083760082|10.96083169|0.021322992|0.002279068|-0.362308767|-0.281096572|2|-0.226526433|0.039235452|0.7300173240000001|0.804066411|0|0.90006391|-0.058167326|-0.092483398|0.122164874|0.008188151|-45.33566159|0.09993609|-22.2236882|1.96760628|66.2289548|-1.2947675790000002|-17.15403411|0.466560112|441.2142447|-634.6992622|664.9830294|11.36787272|-311.13163480000003|19.42716439|0.0074597119999999|-375.4880089|3.656774794|1.0|0.0|1.0|2.7|2.64|0.12|18.0|-7.14|3.63|2.42|1.0|84.74|0.0|1.0|-4.26|21.0|-5.49|0.0|1.0|3.22|0.0152|6.3e-05|0.0|0.0|-0.04445|4.5363|3.83|3.9329|-876.3661620999999|-876.3370809|532.86|867.79|315.25|0.6528|437.91|0.6622399999999999|-876.209109|-0.20903|0.0290811829999999|-876.258343|93.0|7.0315|7.0315
12ac_a36|0.0|1|0|0|3.4419617660000004|0|2|0.0|-0.050997272|-0.007639626|5.351858133|-0.073735973|2|0.042560386|0.03586247|0.0|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|0.0018565629999999|0.060445359|-0.166354116|1|0.135371136|-0.020272679|0.863165958|0.770400825|0|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|0.021508835|-72.4798052|0.220326632|-50.32319912|10.36858115|20.70356046|-1.98344149|-25.03847816|0.44477577|541.3322795|-1377.116299|2455.459827|14.63702516|-956.1407834|34.22211444|0.020208014|-321.66684580000003|14.03055543|1.0|1.0|2.0|4.86|0.0|0.17|17.0|-6.89|3.16|1.59|1.0|133.95|0.0|1.0|-3.81|32.0|-7.21|0.0|0.0|1.84|0.0653|0.000112|0.0|0.0|-0.0527399999999999|3.8843|4.84|3.8594|-1385.606133|-1385.566143|711.77|1200.61|321.25|0.3302|554.84|0.56186|-1385.3211789999998|-0.20949|0.03998989|-1385.382927|13.0|7.8861|7.8861
1g_a5|0.0|1|0|0|2.942391606|0|0|0.0|-0.203595168|-0.003919036|4.59511985|-0.010620031|2|0.027447447|-0.011534568|0.0|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|0.006957291|-0.019057802|-0.0178558139999999|2|0.030722968|-0.067172264|0.8393686990000001|0.717355058|0|0.8659209659999999|-0.070108797|-0.074361785|0.39389953|0.020418692|-39.8807456|0.134079034|-21.388323|5.8729303|0.589719781|-1.11542677|-14.59051668|0.4713154089999999|464.3994751|-598.211184|832.7655896000001|13.83149499|-320.82484500000004|23.76563316|0.02697793|-122.2065919|14.46845291|1.0|1.0|1.0|2.79|2.12|0.05|23.0|-8.14|4.5|1.57|0.0|96.98|0.0|1.0|-4.03|25.0|-6.15|0.0|1.0|3.09|0.0304|6.29e-05|0.0|0.0|-0.0393|4.7822|2.61|4.1733|-1065.846194|-1065.818889|572.15|961.17|297.09|0.1769|448.93|0.4386899999999999|-1065.675316|-0.20972|0.02730461|-1065.727193|115.0|6.9393|6.9393
2_a1|0.0|0|0|0|0.0|1|1|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|1|0.0409444439999999|-0.1056298369999999|0.0|0.001576763|-0.0619710709999999|10.9520472|0.101798469|0.003205156|-0.237981258|-0.326716897|1|0.079586368|0.1766333219999999|0.8571146190000001|0.5574897879999999|0|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|0.011282631|-35.17029414|0.191789935|-16.00805425|2.337413146|84.54541681|-0.927245426|-12.05838656|0.39830426|367.8635872|-422.0435297|1378.496713|8.779158091000001|-192.096651|17.36508791|0.017741989|-176.9692239|8.075415099999999|1.0|1.0|0.0|2.91|2.69|0.18|17.0|-6.18|4.0|2.49|0.0|79.77|0.0|1.0|-3.06|21.0|-6.04|0.0|1.0|3.21|243.0|0.000167|0.0|0.0|-0.02966|4.0877|3.31|4.0877|-920.2093796|-920.184721|489.42|807.98|303.31|0.2991|355.79|0.7007899999999999|-920.078239|-0.19826|0.024658671|-920.123726|5.8|5.2366|5.2366
17b_a50|0.0|0|1|1|0.0|2|1|4.35392516|-0.145258626|-0.002181823|5.82008293|0.013050204|1|0.032052154|0.035558152|2.206759705|0.012409091|-0.152660972|10.94500663|-0.15040528|0.012686493|0.05636897|-0.357011777|1|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-52.58062823|0.068150817|-36.59177249|6.247196459|86.9549829|-1.662228695|-18.65764227|0.4835366239999999|648.4900322000001|-1156.773821|1948.148592|16.11918162|-805.0189948|23.22374317|0.010169967|-422.2639022|7.077456382|1.0|1.0|0.0|4.17|3.57|0.35|20.0|-7.54|4.18|2.71|3.0|131.39|0.0|1.0|-4.75|32.0|-6.09|0.0|1.0|3.87|0.00763|1.22e-05|0.0|0.0|-0.0318|4.2447|3.77|4.0418|-1337.1910779999998|-1337.164673|752.09|1300.3|306.75|0.1817|647.75|0.6269899999999999|-1336.833957|-0.19879|0.02640483|-1336.899093|122.0|6.9136|6.9136
14u_a23|0.0|0|1|1|0.0|2|0|3.357982471|-0.066969083|-0.007017844|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|0.010508236|0.091604179|-0.199540201|2|-0.001778422|-0.094773814|0.845160857|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.445665682|0.0254134689999999|-57.75236052|0.090245088|-38.57404134|11.3374334|50.47632596|-1.729315897|-22.64798452|0.47648509|607.6448353|-1155.04721|2430.634114|14.12094979|-771.4808267999999|32.2221994|0.023582305|-271.0010972|15.75112771|0.0|1.0|1.0|3.59|3.68|0.09|26.0|-7.51|3.42|2.72|2.0|126.78|0.0|1.0|-5.63|32.0|-6.47|0.0|0.0|3.48|0.0010199999999999|9.57e-06|0.0|0.0|-0.0618299999999999|4.0409|3.23|3.1819|-1744.446261|-1744.422541|712.54|1214.4|389.66|0.2253|549.0|0.4523|-1744.1781010000002|-0.21613|0.0237199999999999|-1744.2405670000005|6.0|8.2449|8.2449
4_a4|0.0|0|0|0|0.0|1|1|2.156628874|-0.183963421|-0.001234337|5.4161004020000005|0.0159331539999999|2|0.036775068|-0.0214610589999999|2.183056868|0.011760626|-0.110597574|10.92992837|-0.037623601|0.0112367389999999|-0.035166634|-0.078747188|2|-0.168712277|-0.063012715|0.8306695270000001|0.636572383|1|0.933276024|-0.049768752|-0.06873731|0.456474074|0.008570112|-35.41518716|0.0667239759999999|-18.24679326|2.274995377|42.42341622|-1.099796957|-13.17774406|0.398500394|480.8472306|-566.6429946000001|1883.42405|8.855289118|-291.9486922|16.60255217|0.010586293|-302.661743|5.454324025|1.0|1.0|0.0|3.15|3.09|0.19|21.0|-7.57|4.52|2.66|1.0|100.08|0.0|1.0|-4.12|25.0|-5.79|0.0|1.0|3.64|0.0248|2.69e-05|0.0|0.0|-0.04865|5.382000000000001|3.24|4.0261|-1029.960398|-1029.93716|566.84|960.45|307.95|0.1106|394.06|0.55032|-1029.763465|-0.21831|0.02323788|-1029.813844|78.0|7.1079|7.1079
