molecula|SddssS|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|RASA|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|DPSA5|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
11a_a31|0.0|1|0|0.0|7.773594467000001|1|1|-0.02376325|-0.087576474|0.0|-0.8792402579999999|-0.1217573119999999|10.31170041|-0.019865299|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0|0.861302755|0.022073976|-0.030335912|0.486754956|-0.151872243|0.271818874|0.041435152|-76.64827023|20.91187076|258.8577775|259.0291941|-0.056833284|-41.01552988|10.55399384|-1.932331673|97.23036756|0.451795285|-975.2267888|0.264745055|10.5643234|0.8241360790000001|133.6139513|39.01114987|1326.379096|302.14325319999995|0.0|0.0|0.0|2.0|2.16|16.0|-4.65|3.93|2.94|0.57|0.0|0.0|2.0|3.0|6.0|-6.51|-3.79|0.000161|0.0531|2.53|0.0|-0.05074|3.8042|3.97|-1441.411622|325.92|0.2797|407.76|0.69222|0.69222|-1441.327731|-0.15515|6.4691|0.04099365|-1441.37897|8.9667|0.19|6.7212|6.7212
4R4k_a46|0.0|0|0|0.173180233|7.825245291|1|1|-0.0049602|-0.104665424|0.0|-0.252970193|-0.1149361969999999|10.94631314|-0.1032662209999999|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.003017362|-0.141706595|0.890625164|-0.089699228|0.237621572|0.007883196|-47.73036108|4.194771739|173.3171354|58.20005971|-0.030434186|-24.33134018|2.232103603|-1.4608409080000002|49.58292992|0.465590034|-777.3362788|0.133318901|10.33328154|0.871222588|70.94107067|18.68565706|896.9115391|519.5743695|1.0|1.0|1.0|1.0|3.12|17.0|-6.61|4.26|4.77|2.84|0.0|0.0|1.0|2.0|3.0|-5.46|-4.83|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|-0.02045|5.2965|4.52|-1053.413412|299.53|0.2896|490.83|0.54119|0.68404|-1053.202129|-0.17484|1.8559|0.0257622|-1053.254911|1.9753|97.0|7.0132|7.0132
4e_a49|0.0|0|0|0.0|7.535296702|1|1|-0.006602016|-0.080255074|1.713107022|-0.3631108529999999|-0.053787795|10.92777282|0.018857363|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.0063958109999999|0.032396301|0.757062331|-0.09422276|0.433385455|0.017142176|-57.79309816|10.51443916|313.22432680000003|149.0098632|-0.029288891|-33.05708028|6.449206277999999|-1.493733437|68.38360061|0.471635821|-916.2062675|0.349671525|15.01788083|0.892633982|214.47685|27.6242383|1408.836153|620.5697596|0.0|1.0|1.0|2.0|2.89|21.0|-7.36|3.4|2.83|1.25|0.0|0.0|1.0|6.0|5.0|-7.52|-3.52|0.000305|122.0|1.71|0.0|-0.06461|5.7301|3.34|-1313.158118|327.34|0.2273|504.63|0.4078199999999999|0.68043|-1312.924353|-0.1585099999999999|3.9718|0.04133034|-1312.98289|4.8707|34.0|7.4685|7.4685
12f_a40|0.0|0|0|0.0|7.515889085|0|0|-0.006206277|0.070099257|0.807254372|-0.235838511|0.108909202|10.31197207|-0.172869148|0.006841832|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|0.679527138|-0.160218113|-0.271493213|0.909993912|-0.067004323|3.43e-05|0.021549915|-37.02024147|11.90644165|62.72992556|49.72883796|-0.032879466|-25.09213464|6.57837176|-1.150781297|56.53158029|0.490421149|-635.8127312999999|0.268555948|16.49362536|0.962404834|148.3785764|24.83590915|869.2568204|384.1423925|1.0|0.0|0.0|0.0|3.61|20.0|-7.32|5.35|5.44|3.99|0.0|0.0|1.0|3.0|3.0|-4.76|-5.99|1.02e-06|0.0003819999999999|5.4|0.0|-0.07761|4.3313|4.77|-2212.348599|436.97|0.4348|487.85|0.6679999999999999|0.7029|-2212.222254|-0.11765|3.2818|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
1f_a5|0.0|1|0|-4.398485453999999|6.605297921|0|0|-0.00645569|-0.118028278|0.0|-0.277594656|-0.174016111|10.94527671|-0.000625|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.401165734|2|0.525406088|-0.060528915|-0.000969932|0.888073448|-0.091412569|0.45528118|0.008403353|-50.98614411|4.687041957|201.7057715|62.42799372|-0.035639589|-26.08772825|2.614237829|-1.425583552|57.83835135|0.4670794829999999|-795.1314464|0.242477611|13.35549635|0.8764524309999999|135.2439659|26.24118632|1049.647453|403.396385|1.0|1.0|1.0|1.0|2.61|23.0|-8.88|5.48|6.37|2.73|0.0|0.0|1.0|4.0|6.0|-5.73|-4.97|1.0800000000000002e-05|0.00396|3.95|0.0|-0.05346|4.7485|3.58|-1288.3196369999998|270.96|0.6959|442.04|0.47267|0.42446|-1288.209882|-0.18224|3.7852|0.03370206|-1288.263745|4.9879|0.24|6.6198|6.6198
12e_a31|0.0|1|0|0.0|7.765993078999999|1|1|-0.011519192|0.0113193469999999|0.0|-0.70267073|-0.107630327|10.3116965|-0.015755876|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0|0.7968154940000001|-0.039273975|-0.028502695|0.721526766|-0.0939597569999999|0.2642991189999999|0.02665413|-68.32948993|19.38343763|166.1479229|202.5115275|-0.036652129|-58.15044546|14.09603901|-2.089171358|95.1187282|0.474858042|-1519.288866|0.274879568|19.50674899|0.904247004|199.8981394|36.75829484|2095.222806|798.7285626|1.0|1.0|1.0|2.0|3.72|22.0|-9.31|6.69|5.4|2.21|0.0|0.0|1.0|9.0|5.0|-5.93|-5.42|3.83e-06|0.00176|4.48|0.0|-0.03445|5.3264|6.33|-1809.85374|322.95|0.3831|640.03|0.55114|0.7006600000000001|-1809.581226|-0.15934|2.6024|0.04614662|-1809.650069|3.4818|0.17|6.7696|6.7696
12ay_a36|0.0|1|0|0.0|7.412764017000001|2|2|-0.006733838|0.1012005419999999|0.0|-0.404030255|0.012286423|10.9463292|-0.06756661|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|1|0.902377067|-0.109624825|-0.111814717|0.829406408|-0.074251203|0.419950383|0.018016934|-48.12939044|11.67851857|126.7858133|110.578217|-0.035337546|-41.57269314|7.569978132|-1.978902589|74.29343346|0.4530143439999999|-1282.718286|0.221835195|11.82248632|0.828201506|143.79285900000002|29.43551742|1648.388976|729.1873176|1.0|0.0|1.0|2.0|0.0|17.0|-7.34|3.76|2.5|2.45|0.0|0.0|1.0|5.0|4.0|-6.38|-4.6|2.5e-05|0.0102|3.41|0.0|-0.0526|3.9348|3.79|-1311.547668|339.12|0.2939|532.22|0.6727|0.6914|-1311.282556|-0.15056|6.2579|0.02880431|-1311.343228|9.1844|18.0|7.7447|7.7447
12j_a30|0.0|0|0|0.0|7.412764017000001|2|2|-0.006336585|-0.02473642|0.0|-0.354848778|0.0074730759999999|10.31162861|-0.075816941|0.005965451|-0.0431311459999999|-0.053644471|-0.09353607|-0.456342646|1|0.8414737059999999|0.0060012969999999|-0.130412856|0.842199041|-0.073909106|0.328405591|0.015613498|-47.76354083|10.09017681|88.51817261|101.9784021|-0.036204884|-39.31313154|6.520746879|-1.882653966|69.55167701|0.476658597|-1216.65955|0.1865388989999999|15.41574553|0.91079856|120.550211|28.76265258|1495.657934|686.039456|1.0|0.0|1.0|1.0|0.0|17.0|-7.01|4.35|2.93|3.04|0.0|0.0|1.0|5.0|4.0|-5.81|-5.15|7.05e-06|0.00291|4.23|0.0|-0.05106|5.1971|4.14|-1615.064152|356.4|0.2163|549.64|0.3087|0.68625|-1614.831741|-0.14772|4.6727|0.03201935|-1614.894278|5.1081|9.0|8058.0|8058.0
8b_a12|0.0|0|0|0.0|0.0|1|1|-0.012630509|0.028584223|0.0|-0.618894925|-0.036536396|10.95438057|-0.1090955359999999|-0.007926474|0.047425677|0.003898807|0.006468729|-0.659952678|1|0.89481633|-0.010950243|-0.183648492|0.740926309|-0.1053827859999999|0.4384536329999999|0.011257065|-60.97837482|6.513753986|319.0086845|149.9096134|-0.045608374|-39.02494133|3.769098814|-2.097985204|72.85978933|0.480938153|-1213.971783|0.111063646|12.27845608|0.926552694|64.26553043|29.68794201|1365.645333|510.3677388|0.0|1.0|1.0|2.0|2.57|18.0|-7.45|3.11|1.9|2.23|0.0|0.0|1.0|4.0|4.0|-6.51|-4.01|9.74e-05|0.0346|2.76|0.0|-0.0589|4.2263|5.11|-1159.365835|331.1|0.3179|460.08|0.53425|0.57773|-1159.188228|-0.15294|4.2554|0.03936706|-1159.2425119999998|6.1286|263.0|6.58|6.58
9_a27|0.0|1|0|0.0|6.842683282|0|0|-0.0073742819999999|-0.152086653|1.233610009|-0.331842668|-0.051160217|10.93740461|-0.0447599329999999|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|-0.541535578|2|0.677253824|0.017503266|-0.071974951|0.7988644709999999|-0.078270599|0.36853691|0.019589991|-40.3551562|10.10030794|128.27738490000002|103.702486|-0.033677898|-23.50038785|5.20756849|-1.414471696|53.0685473|0.466349763|-729.2805601|0.210719846|9.442988795|0.873886547|108.6440173|21.99956856|923.9818797|424.8821143|1.0|0.0|0.0|1.0|2.62|21.0|-7.06|3.85|3.04|2.66|0.0|0.0|1.0|3.0|4.0|-6.33|-4.08|8.28e-05|0.0274|2.8|0.0|-0.0471|5.5421|4.67|-1083.118736|297.52|0.1982|425.08|0.35593|0.59444|-1082.965434|-0.1716|2.7456|0.02461151|-1083.017359|4.0436|2.0|8699.0|8699.0
12i _a30|0.0|0|0|0.0|7.412764017000001|2|2|-0.00691453|-0.0982344169999999|0.0|-0.366470081|0.0109710489999999|10.31162888|-0.072247675|0.003603419|-0.172434349|-0.051371057|-0.090173435|-0.469854551|1|0.8264832879999999|-0.029080032|-0.1240820219999999|0.8434291340000001|-0.076575246|0.356921662|0.015808432|-50.00086637|10.32233418|84.78576301|102.235113|-0.037414255|-41.13938837|6.740110893|-1.833298476|72.59006433|0.479900127|-1197.077601|0.193700903|15.56818082|0.92270764|126.4796844|30.29912252|1484.657003|652.8825454|1.0|0.0|1.0|1.0|0.0|17.0|-7.22|4.47|3.27|3.31|0.0|0.0|1.0|5.0|4.0|-5.75|-5.44|3.61e-06|0.00156|4.49|0.0|-0.05465|5.0358|4.45|-2035.339603|351.81|0.2384|542.74|0.43157|0.68497|-2035.141693|-0.14945|2.5397|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
8c_a32|0.0|1|1|0.0|7.765993078999999|0|0|-0.0093793719999999|-0.026467635|2.143746338|-0.459589251|-0.026048985|10.31100269|-0.0682721729999999|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|0.788133615|-0.024032462|-0.11492754|0.801747512|-0.076876481|0.263222951|0.016240436|-46.47597924|9.818219446|126.6561213|119.85432240000002|-0.027548799|-35.6276568|5.935643221|-1.267244762|74.36515033|0.447542891|-766.1178102000001|0.399315117|12.81496717|0.8100952690000001|241.4075262|27.72624296|1275.407176|557.1050635|1.0|1.0|1.0|2.0|2.82|19.0|-7.65|6.49|4.19|1.1|0.0|1.0|1.0|7.0|4.0|-6.45|-4.39|4.11e-05|0.0164|3.21|0.0|-0.04161|3.5673|4.28|-1880.733377|347.56|0.3272|516.78|0.70135|0.70135|-1880.537558|-0.14712|8.4922|0.03115673|-1880.597039|10.2656|37.0|7.4318|7.4318
21_a12|0.0|0|0|0.0|6.605297921|1|1|-0.008833375|-0.213225401|0.0|-0.362168355|-0.01367083|10.31140747|-0.0546514309999999|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|-0.061915124|-0.099516604|0.84827776|-0.068775342|0.192026642|0.012230115|-34.60932333|6.154473157000001|75.46830038|76.35009799|-0.036878492|-25.34833425|3.097071518|-1.401382713|59.10840872|0.473492395|-705.2078018999999|0.229181643|11.18947411|0.8993077970000001|115.3294396|24.07584081|914.8819508|380.2468615|1.0|1.0|0.0|1.0|2.81|17.0|-6.78|4.01|2.25|1.82|0.0|0.0|1.0|3.0|4.0|-6.45|-3.76|0.000173|0.0551|2.53|0.0|-0.0546899999999999|4.6851|2.56|-1327.451966|310.18|0.3665|397.31|0.59386|0.57644|-1327.347724|-0.16784|2327.0|0.02758166|-1327.397348|3.2551|22.0|7.6576|7.6576
11e_a5|0.0|1|0|0.0|7.139660336|1|1|-0.003208975|-0.07965|0.0|-0.192538515|-0.16669151|10.9487795|-0.010236262|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|2|0.77509232|-0.048843135|-0.02059071|0.876758791|-0.062865536|0.372098505|0.0120552589999999|-41.64560703|7.986070113999999|62.84782002|81.64179149|-0.0282210629999999|-34.67724171|5.290414418|-1.580379517|63.5644542|0.483563144|-1046.930776|0.27836484|18.17739133|0.936345148|184.4042616|25.90670947|1450.77573|735.3048881|0.0|1.0|1.0|1.0|3.43|23.0|-8.95|5.03|4.29|1.83|0.0|0.0|1.0|7.0|5.0|-6.28|-4.72|1.9e-05|0.00782|3.56|0.0|-0.03808|4.4179|2.91|-1316.512503|302.14|0.5347|571.06|0.66478|0.6505|-1316.239803|-0.16751|2.3124|0.03460011|-1316.301553|2.8694|0.04|7.3979|7.3979
20_a4|0.0|0|0|0.0|7.535296702|1|1|-0.003103385|-0.061689675|0.0|-0.124135414|-0.1473674569999999|10.9459449|-0.059498265|0.012025268|-0.098992154|-0.064248765|-0.103098674|-0.211751813|1|0.691307598|0.246357638|-0.105783279|0.918147288|-0.060595472|0.210083785|0.022933651|-29.16642156|11.03865532|63.27373076|39.3981702|-0.0273144939999999|-16.72448692|5.313236547|-1.010636274|46.45917085|0.421704107|-486.4496111|0.356414753|9.58599918|0.729218575|171.5531319|20.4281979|755.8433223999999|338.71903330000004|1.0|1.0|1.0|0.0|3.06|17.0|-5.55|3.2|3.54|2.09|0.0|0.0|2.0|3.0|3.0|-5.96|-3.87|0.000134|0.0388|2.96|0.0|-0.03048|5.1778|2.73|-934.2266312|306.74|0.2364|402.27|0.5152|0.66028|-934.103809|-0.16699|4.0681|0.022349042|-934.150871|5.5779|646.0|6.1898|6.1898
12h_a40|0.0|0|0|0.0|7.515889085|0|0|-0.008044548|0.208938531|0.803557099|-0.289603712|0.189869851|10.31197256|-0.21893421|-0.002126898|0.367928263|0.127299624|0.224167029|-0.556229094|0|0.809398262|0.116873629|-0.335801908|0.839481749|-0.0954337969999999|0.006997021|0.0117142839999999|-50.45378559|6.193088525|208.6717565|84.86252967|-0.038796498|-25.56004046|3.274152035|-1.280284432|54.9311782|0.4958138139999999|-676.8587047999999|0.155991416|15.84593062|0.983394285|82.46928995|24.30173133|801.957134|350.9435025|1.0|0.0|1.0|1.0|3.0|20.0|-6.84|4.59|5.02|3.76|1.0|0.0|1.0|2.0|2.0|-5.13|-5.58|2.61e-06|0.000942|4.75|0.0|-0.07512|4.1508|4.14|-2153.186757|469.0|0.3985|435.95|0.6503899999999999|0.7041|-2153.072091|-0.1092|2.5573|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
3_a3|0.0|0|0|0.0|7.285506549|0|0|-0.010040064|-0.015653979|2.063441043|-0.3413621639999999|0.0483259979999999|10.31154314|0.069435247|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.913546349|-0.082619043|0.123113049|0.7538064790000001|-0.107269779|0.583866845|0.012617742|-48.91675544|5.753894372|228.5396864|112.2682304|-0.035057023|-20.54492513|2.623868963|-1.086767728|55.67251784|0.415122657|-495.58367360000005|0.299996173|8.592908408|0.709760196|136.8031103|22.83783244|707.9728057|302.8386149|1.0|1.0|1.0|1.0|2.39|20.0|-6.15|5.0|4.07|1.41|0.0|0.0|1.0|2.0|3.0|-5.88|-4.39|4.06e-05|0.0126|3.26|0.0|-0.0637|5.8458|1.92|-1592.873593|370.38|0.2383|316.65|0.29441|0.69206|-1592.792349|-0.14599|2.1507|0.03099295|-1592.839065|2.8045|1175.0|5.93|5.93
8d_a32|0.0|1|1|0.0|7.765993078999999|0|0|-0.010604502|0.062782795|2.146260246|-0.519620595|-0.044765977|10.31100269|-0.0682721729999999|-0.005162219|0.113030335|0.001558357|0.002805572|-0.629535754|0|0.825020753|-0.054095278|-0.11492754|0.7107041559999999|-0.109612139|0.261692269|0.01593079|-68.88621406|10.01177286|321.2496412|181.8092016|-0.03346862|-43.43251025|6.291941176|-1.539556512|81.54594837|0.47012654|-967.5408291|0.2914328639999999|15.29958432|0.887243042|183.1522214|29.684549600000004|1365.489282|557.1050635|1.0|0.0|1.0|2.0|2.84|19.0|-7.26|6.42|4.32|1.1|0.0|1.0|1.0|7.0|4.0|-6.47|-4.36|4.36e-05|0.0173|3.17|0.0|-0.0535|3.5588|4.26|-1880.733071|348.39|0.3018|540.98|0.7026100000000001|0.7026100000000001|-1880.540067|-0.14765|1.0269|0.04065536|-1880.602038|1873.0|8.0|8.0809|8.0809
11_a4|0.0|0|0|0.0|7.535296702|1|1|-0.001098364|-0.017835936|2.216390726|-0.056016567|-0.073554945|10.33765061|-0.0043410079999999|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|0.6575743310000001|-0.163623353|-0.007574475|0.930113409|-0.054262142|0.4523305489999999|0.009336075|-31.35942689|5.395547437|12.88007087|40.38918044|-0.023620625|-21.81135655|3.118219598|-1.110169356|44.63993001|0.480360734|-641.5941818|0.243908684|13.18281017|0.924411925|140.96082869999998|18.0546182|848.5670554999999|575.2252237|1.0|1.0|1.0|0.0|3.49|21.0|-8.05|4.97|5.22|3.15|0.0|0.0|1.0|4.0|3.0|-5.74|-4.97|1.06e-05|0.00395|3.99|0.0|-0.05582|4907.0|3.2|-1467.440475|328.0|151.0|479.99|0.4444|0.65942|-1467.20045|-0.15885|4187.0|0.02336674|-1467.255521|5.3012|0.11|6.9586|6.9586
4g_a46|0.0|0|0|0.171759574|7.825245291|1|1|-0.001702489|-0.093447672|0.0|-0.088529411|-0.055084605|10.96333695|-0.138341481|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|2|0.662386484|-0.200628401|-0.193115055|0.946829733|-0.056893316|0.318162858|0.00801562|-32.64186634|4.598866947|7.38470955|30.50581108|-0.024339048|-23.0928866|2.638545451|-1.192613373|44.72726697|0.448462961|-684.2477996|0.1731389069999999|10.60062169|0.8131148579999999|99.33639766|16.88825479|827.5244845|568.1534007|1.0|0.0|1.0|0.0|3.61|17.0|-7.8|5.19|5.37|3.06|1.0|0.0|1.0|3.0|3.0|-5.18|-5.38|4.16e-06|0.00153|4.73|0.0|-0.03985|4.4163|4.65|-1493.132001|280.74|0.1294|530.39|0.6983199999999999|0.6983199999999999|-1492.923098|-0.18602|3.5526|0.02266493|-1492.979142|3.7113|2745.0|5.5615|5.5615
19h_a38|0.0|1|0|0.0|7.412764017000001|2|2|-0.007781653|0.14165187|0.0|-0.420209249|-0.043452674|10.96083376|-0.070688288|-0.000673716|0.303981987|-0.101303149|-0.217394466|-0.420225236|1|0.724208473|-0.054149342|-0.121374121|0.7746288020000001|-0.082211319|0.3263113569999999|0.021234963|-48.43313101|12.51014765|136.81322659999998|132.7728693|-0.03959525|-38.17354026|7.370099699|-1.979762478|76.70128100000001|0.47459722|-1166.336902|0.24620669|12.98143834|0.903301693|145.047677|30.94580137|1547.290068|595.8790650000001|1.0|1.0|1.0|3.0|2.43|17.0|-6.86|3.13|2.55|2.4|0.0|0.0|1.0|5.0|4.0|-6.77|-4.17|6.77e-05|0.0272|2.78|0.0|-0.05708|3.7384|3.41|-1332.1538779999998|350.65|0.2355|452.01|0.68472|0.69012|-1331.941646|-0.1467099999999999|6.9749|0.03396934|-1331.999352|9.0777|9.0|8.0348|8.0348
12h_a30|0.0|0|0|0.0|7.412764017000001|2|2|-0.00737961|-0.074988669|0.0|-0.391119352|0.001698966|10.31162898|-0.072247675|0.002064369|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.669561738|0.008644634|-0.1240820219999999|0.763568404|-0.083127678|0.353607682|0.017389133|-52.88851758|11.06352871|89.66095835|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|-1.882439244|73.14241438|0.468446216|-1197.668733|0.202025127|15.1759206|0.881277172|128.5349203|30.63031164|1500.88527|618.6004214|1.0|0.0|1.0|1.0|0.0|17.0|-6.9|4.25|3.18|3.2|0.0|0.0|1.0|5.0|5.0|-6.02|-5.01|9.71e-06|0.00405|3.97|0.0|-0.05347|5.0289|4.07|-1674.977665|353.22|0.1878|518.06|-0.26697|0.68543|-1674.777786|-0.14889|2.9684|0.03372393|-1674.838376|3.4138|9.0|8065.0|8065.0
5f_a40|0.0|0|0|0.0|8.149890544|0|1|-0.008387329|-0.085493191|0.769837491|-0.293556526|0.166865076|10.31198329|0.062183277|0.000706205|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.7039183109999999|-0.465573352|0.095322868|0.7414714309999999|-0.113521559|0.0528268609999999|0.020236763|-52.44868801|9.349692674|222.1847349|119.4441339|-0.041135239|-23.41506245|4.319700326|-1.316327637|57.61052946|0.484099946|-608.163404|0.185606315|11.20493646|0.938359946|85.75294257|23.33651|746.7683199|269.0442248|1.0|0.0|1.0|1.0|2.05|14.0|-3.69|2.94|2.68|1.29|2.0|0.0|3.0|3.0|3.0|-6.47|-3.31|0.000491|0.14|2.2|0.0|-0.06227|3.8036|3.5|-1232.959261|405.03|0.2747|361.03|0.56507|0.69727|-1232.851443|-0.13057|5.5961|0.02389588|-1232.898044|7.6183|112.0|6.9508|6.9508
4_a47|0.0|0|0|0.0|0.0|0|0|-0.008204735|-0.158636969|1.42341819|-0.3692130839999999|0.0687047279999999|10.93671044|0.011775922|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|0.893350891|-0.095209424|0.019305509|0.874200878|-0.07804769|0.444849947|0.007772995|-42.46254967|4.22896799|96.20929041|68.44214684|-0.03525955|-27.39669054|2.300808176|-1.48090111|57.78603076|0.402148382|-805.6976052|0.193395607|10.818777699999998|0.67265584|105.2186243|23.78275706|998.8757964|471.7712484|1.0|1.0|1.0|2.0|3.01|22.0|-8.79|4.83|5.71|3.1|0.0|0.0|1.0|3.0|3.0|-4.99|-5.64|2.31e-06|0.0008359999999999|4.96|0.0|-0.05606|5.7708|4.44|-1509.4201369999998|332.4|0.2304|432.89|0.45947|0.69157|-1509.262887|-0.1547|4.2607|0.03342033|-1509.3147789999998|5.4892|32.0|7.5|7.5
14z_a23|0.0|0|1|0.0|7.423568444|0|0|-0.005892861|0.038811869|0.729326158|-0.30053593|-0.0438568409999999|10.31321795|-0.0229244|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|2|0.719722236|0.10796308|-0.035965909|0.925301102|-0.0582387179999999|0.228957475|0.018337664|-40.56245532|12.77192721|40.18308023|52.02674091|-0.03393829|-38.68856944|8.895469235|-1.595099623|66.77741935|0.474697407|-1110.964649|0.214395551|14.91419434|0.903664694|149.3235124|30.08835522|1414.152695|665.6233736|0.0|0.0|0.0|1.0|3.67|26.0|-8.57|4.64|5.32|3.99|1.0|0.0|1.0|5.0|4.0|-5.8|-6.13|7.37e-07|0.000354|4.83|0.0|-0.08503|4032.0|4.73|-2549.0953670000004|338.46|0.3201|586.28|0.66217|0.69913|-2548.895003|-0.15195|5.9301|0.01238131|-2548.957384|7.9877|5.0|8.2941|8.2941
12a_a36|0.0|1|0|0.0|7.412764017000001|2|2|-0.007471648|0.078063311|0.0|-0.403468978|-0.070252245|10.96083376|-0.065913514|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|1|0.907322874|-0.012112722|-0.119322074|0.820684627|-0.076154312|0.436020272|0.019595485|-46.76212019|12.03249549|109.9069212|110.1075804|-0.037738352|-39.52572284|7.388485123|-1.886917597|76.09903547|0.470444928|-1158.650972|0.244684566|12.464492300000002|0.888377722|150.24716030000002|30.67992313|1533.996157|598.1535763999999|1.0|0.0|1.0|2.0|0.0|17.0|-6.59|2.72|1.88|2.02|0.0|0.0|1.0|5.0|4.0|-6.72|-4.0|0.000101|0.0384|2.68|0.0|-0.04946|3.8343|3.16|-1232.916523|338.0|0.4435|481.98|0.67869|0.6997|-1232.707754|-0.1519299999999999|6.3637|0.03544528|-1232.764108|8.5603|13.0|7.8861|7.8861
3_a20 (SB-525334)|0.0|1|0|-0.08980269|6.880384082000001|0|0|-0.005492814|0.001821898|1.728260385|-0.274640708|-0.175513234|10.95053359|-0.119584218|0.0033523629999999|0.002992397|-0.169090412|-0.277724429|-0.500412918|2|0.818922083|0.087932573|-0.17447922|0.8756647679999999|-0.061128029|0.246005838|0.0123308269999999|-34.52869143|6.965173618|43.70154849|70.23182172|-0.029269046|-29.26136697|3.934338039|-1.375645142|58.45718743|0.457398769|-777.0449536|0.215089498|10.9543133|0.8429740729999999|121.495147|21.06338405|989.9790502999998|520.6749407|1.0|1.0|1.0|1.0|2.82|21.0|-8.39|5.2|4.69|1.69|0.0|0.0|1.0|3.0|4.0|-5.74|-4.73|1.88e-05|0.00647|3.74|0.0|-0.0671399999999999|4.9821|3.9|-1086.56485|390.77|367.0|498.74|0.49443|0.70168|-1086.329436|-0.13417|3.7291|0.02096048|-1086.383308|4.8164|162.0|6.7905|6.7905
12f_a30|0.0|0|0|-4.734662095|7.412764017000001|2|2|-0.015345198|0.1468972409999999|0.0|-0.874676289|-0.008663584|10.31162828|-0.046588557|-0.004395528|0.4304505939999999|-0.077457998|-0.226973911|-0.6394697460000001|1|0.613786308|-0.043091382|-0.071123509|0.8357464459999999|-0.090450992|0.56363596|0.01570263|-63.81176255|11.07796031|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|-2.396571368|89.21786458|0.472521727|-1690.743686|0.184824668|15.86072943|0.8958126809999999|130.3909181|39.1336968|2074.08593|696.6414817000001|1.0|0.0|1.0|1.0|0.0|17.0|-7.18|4.43|4.78|2.82|0.0|0.0|1.0|7.0|8.0|-5.66|-5.92|1.2e-06|0.000579|5.05|0.0|-0.05464|5.0587|5.52|-1987.998635|351.25|0.2166|574.31|0.32483|0.68471|-1987.782125|-0.14958|3.6633|0.03400408|-1987.848015|4.6865|19.0|7.7144|7.7144
