molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|RPCS|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
36_a18|0.0|0|0|0.0|0|7.03438793|2|2|1.25117638|0.0|4.844187086|-0.020339784|1|0.036625514|-0.05224259|0.0|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0|0|0.000825855|-0.079553246|-0.079721028|-0.493920601|0.7343989059999999|0.741135729|-0.010091893|0.721836103|0|0.804293867|-0.07777765|0.009440278|6.722004572|0.195706133|-0.031922305|-40.46339026|4.786442152|83.34177364|65.59412783|62.10402945|0.4751830729999999|2979.013751|572.70209|1547.485543|-16.1853561|0.187943933|9.560644525|18.21710397|0.905426346|133.8265619|-1052.048147|0.0123136069999999|975.4099618|8.767974776|1.0|0.0|1.0|0.0|0.28|3.73|3.13|2.0|0.0|1.0|-5.68|35.0|3.0|0.0|2.8|-5.28|0.000975|5.19e-06|4.18|0.0|3.210000000000001e-07|-0.04991|3.1908|769.73|0.4674|636.33|0.69372|-1493.266344|0.4674|-0.13133|-0.18124|-1493.333297|7.4949
4g_a49|0.0|0|0|0.0|2|8.228176896|2|2|1.343847279|4.107873566|6.107022888|-0.008414823|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|2|0.007845545|-0.146265064|-0.038698906|-0.311927917|0.651833607|0.7559263270000001|-0.027032199|0.626581708|2|0.8601878270000001|-0.061465364|0.018944337|18.87757641|0.139812173|-0.0250032489999999|-66.20622488|18.81105094|74.95505057|90.11923831|80.12633309|0.48934952|4706.348867000001|857.1564845|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|0.958286615|371.3295653|-1986.186746|0.023762615|1714.878736|23.67887448|0.0|0.0|0.0|4.36|0.1|6.09|2.87|2.0|0.0|0.0|-7.47|51.0|7.0|0.0|5.23|-7.43|2.24e-05|3.72e-08|5.28|0.0|1.4199999999999998e-11|-0.06458|4.3116|985.89|0.1389|662.84|0.33449|-2147.217543|0.0265|-0.15087|-0.21545|-2147.295787|6.9747
10_a1|0.0|1|0|3.261363142|0|6.86171134|0|0|1.435871163|0.0|4.727387819|-0.23385288|1|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|10.94957578|1|1|-0.0106277489999999|0.107434253|-0.019835038|-0.623957903|0.674381582|0.7227844929999999|-0.0369911079999999|0.658433571|0|0.669963758|-0.116648443|0.014751098|8.34295348|0.330036242|-0.045402319|-35.02707638|4.718623023|64.49041745|70.6564636|74.31719486|0.459673515|2432.447088|378.9193385|1768.2330920000002|-14.52342192|0.165903744|7.376231317999999|13.65143394|0.850732895|93.83214542|-595.4602985|0.015427326|433.2550452|8.725415617000001|1.0|0.0|0.0|2.18|0.0|4.86|2.78|2.0|0.0|1.0|-4.98|27.0|5.0|0.0|3.7|-4.73|0.00372|1.87e-05|3.64|0.0|3.42e-06|-0.06802|3.4067|585.51|0.6754|464.77|0.70345|-1222.969096|0.6754|-0.13576|-0.20378|-1223.022387|5.8239
12r_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984545|0.0|5.351858133|-0.093024002|2|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.44083509|0.609043558|0.83236194|-0.007140234|0.591758164|0|0.72072745|-0.090229387|0.019137908|12.36992712|0.27927255|-0.040404659|-45.9515743|7.995393191000001|0.0|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|0.867350555|135.6928105|-827.1283373|0.016970201|616.2856203|10.96881384|0.0|1.0|0.0|0.0|0.14|4.67|3.58|2.0|0.0|1.0|-5.49|31.0|6.0|0.0|3.21|-5.17|0.00141|6.71e-06|4.07|0.0|3e-05|-0.05244|5067.0|679.64|0.1908|516.03|0.32409|-1774.009422|0.1522|-0.14894|-0.20138|-1774.070699|7.5317
7_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.60501656|0.0|4.727387819|-0.106234254|2|0.03757716|-0.047419994|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|1|-0.006696449|-0.084462575|0.020589494|-0.592753801|0.881253042|0.790667152|-0.224253635|0.773152968|1|0.782294598|-0.1034274319999999|0.009708941|4.804535747|0.217705402|-0.036877402|-23.61864737|2.377557323|76.07607751|55.15105143|55.98630667|0.3987206729999999|2196.07224|387.1238241|1952.029549|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|99.36002106|-307.0424158|0.0149999089999999|353.7528308|7.422807617|1.0|1.0|1.0|2.61|0.0|4.96|2.11|1.0|0.0|1.0|-5.44|23.0|3.0|0.0|3.63|-4.87|0.00124|1.34e-05|3.79|0.0|1.11e-05|-0.0640299999999999|5.8849|522.73|0.1926|362.61|0.3456|-1731.602893|0.1262|-0.14816|-0.21219|-1731.651178|5.9901
5b_a49|0.0|0|0|0.0|1|7.853604813|2|2|1.343848745|2.119588967|5.777652323|0.006327273|2|0.034466231|-0.072128552|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|1|1|0.006696215|-0.12209302|-0.13632743|-0.515894968|0.6981815290000001|0.7843021|-0.006962617|0.666573331|1|0.7969332440000001|-0.0698098759999999|0.020319986|11.94347454|0.203066756|-0.026008|-26.42668087|7.020013952999999|69.07083505|59.85065205|52.97561349|0.475192312|2764.188493|468.4133145|1956.050085|-8.985071494|0.3913052589999999|6.270195553|11.94760614|0.905459892|229.9974239|-449.2535747|0.025332565|612.7019937000001|14.88971719|1.0|1.0|1.0|2.9|0.22|2.98|2.07|1.0|0.0|1.0|-3.3|30.0|4.0|1.0|2.58|-3.93|0.1969999999999999|0.000118|2.08|0.0|2.3e-05|-0.04453|5.1653|633.92|0.4653|451.32|0.39241|-1291.873941|0.0747|-0.1624799999999999|-0.20701|-1291.929428|7.5528
11_a47|0.0|0|0|0.0|0|0.0|0|0|1.381898438|0.0|0.0|-0.156077888|3|0.033931624|-0.0586047379999999|1.311097861|-0.427212659|-0.007419345|0.081235787|10.93671007|0|0|-0.00580273|-0.120383371|-0.038723054|-0.451384505|0.702719047|0.715054643|-0.058523885|0.686454722|1|0.796863393|-0.08164597|0.008462682|5.184267117|0.203136607|-0.035945973|-36.20974614|3.175899139|1.882633323|66.9895812|55.20085753|0.4686568239999999|2842.168734|488.1611434|2201.328597|-13.48990542|0.183391205|5.966142027|11.22841564|0.8820228529999999|112.34605729999998|-687.9851765999999|0.0128657439999999|670.2339441|7.881596968999999|1.0|0.0|1.0|3.15|0.04|5.58|3.0|2.0|0.0|0.0|-6.29|32.0|5.0|0.0|4.69|-6.03|0.000216|9.32e-07|5.06|0.0|1.19e-08|-0.05094|3.7253|654.49|0.2321|549.52|0.6915399999999999|-1395.922861|0.2321|-0.1546|-0.20554|-1395.980918|7.4
5_a27|0.0|0|0|0.0|2|6.823286122000001|0|0|1.4026035369999998|3.2927747860000003|4.727387819|-0.068518519|2|0.048947368|-0.149034787|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|1|0.010329671|-0.250776983|-0.2030237389999999|-0.4982037479999999|0.639413469|0.760083119|0.180356685|0.614205449|1|0.8531787759999999|-0.055979434|0.01695771|8.936508815|0.146821224|-0.030385206|-23.6277072|4.709432444|56.35994804|53.51978325|38.43699603|0.439066197|2273.906133|449.6149323|1254.531539|-8.438466859|0.258518528|6.160679036|10.98289851|0.7827415529999999|136.2361487|-354.41560810000004|0.016479312|424.8821143|8.684398894|0.0|1.0|1.0|3.11|0.16|2.94|2.66|0.0|0.0|1.0|-3.61|25.0|4.0|1.0|2.82|-4.01|0.0821|9.78e-05|2.58|0.0|0.0002|-0.04554|4.0989|566.68|0.2448|463.87|0.64548|-1082.967639|0.2448|-0.16952|-0.21506|-1083.019748|8.5229
1_a3|0.0|0|0|0.0|0|6.823286122000001|1|1|0.6195934120000001|0.0|4.727387819|-0.073036903|2|0.034166667|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|0|-0.005006707|-0.007705076|0.05038525|-0.486774367|1.005427002|0.7905285390000001|-0.126299711|0.943582278|1|0.7762512779999999|-0.098872259|0.008036786|3.693677623|0.2237487219999999|-0.034105115|-19.55367089|1.697600903|0.0|49.05980305|49.13501083|0.4490711529999999|2012.9704|356.76228530000003|1162.737831|-7.203984013|0.207914282|4.984064981|9.046658216|0.8151164259999999|95.55665364|-273.7513925|0.014174378|373.1494221|6.514493077999999|1.0|0.0|1.0|0.0|0.18|2.28|1.52|0.0|0.0|2.0|-3.07|22.0|4.0|0.0|1.5|-3.3|261.0|0.000503|1.83|0.0|0.000518|-53.0|5.8805|496.09|0.1775|316.61|0.30619|-1273.1763970000002|0.0096|-0.1658599999999999|-0.21886|-1273.22339|6.1403
19k_a38|0.0|1|0|3.218103741|0|7.412764017000001|2|2|1.297042875|0.0|5.351858133|-0.17467835|2|0.0445691609999999|0.098947776|0.0|-0.6888696990000001|-0.011156837|0.016990252|10.95446448|1|1|-0.00835812|0.208892195|-0.060668296|-0.51857087|0.7581164340000001|0.853092207|0.04833864|0.730686013|0|0.658700057|-0.112748779|0.0232707939999999|14.76615358|0.341299943|-0.044662847|-51.10918191|9.369654226|116.0039747|94.38036132|86.30929885|0.4769127179999999|3055.355167|417.968819|2929.493496|-17.9828603|0.24035311|6.744851799999999|12.89431427|0.911726848|152.51267140000002|-971.0744563|0.021802691|686.8472757999999|13.8345897|0.0|0.0|0.0|2.2|0.13|2.34|1.65|1.0|0.0|1.0|-3.87|33.0|5.0|0.0|1.9|-3.62|0.0594|0.0002399999999999|1.65|0.0|0.000175|-0.05534|5.1869|677.64|0.2038|502.43|0.38269|-1500.618667|0.1156|-0.14568|-0.20102|-1500.680373|7.9666
16b_a32|-3.3094926630000003|1|1|3.2902303|0|7.765993078999999|0|0|0.2980105389999999|0.0|5.733341277|-0.3723824429999999|0|0.041958333|-0.012739425|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|3|3|-0.00180101|-0.023602065|-0.1202046419999999|-0.586122949|0.745820612|0.852956281|0.056127969|0.6762731040000001|1|0.7465375040000001|-0.088716278|0.015808858|10.12961779|0.253462496|-0.0345657579999999|-44.4669946|6.490611388|9.827907321|80.37824892|66.97508778|0.414997448|3037.795494|478.3482386|3264.235184|-14.19159402|0.252363732|6.466656381|11.05406524|0.709394251|161.7035261|-667.0049190000001|0.017136832|597.8890744|10.98052464|0.0|1.0|1.0|2.48|0.28|5.4|0.41|1.0|1.0|1.0|-6.28|28.0|6.0|0.0|3.26|-4.55|0.000225|2.84e-05|3.14|0.0|1.1e-05|-0.05946|3.6211|676.92|0.2849|567.01|0.70233|-2315.757928|0.2849|-0.14995|-0.2094099999999999|-2315.819979|7.7696
16a_a23|0.0|0|1|0.0|2|7.423568444|1|1|1.197962324|3.411338761|5.351858133|-0.013055633|3|0.046283951|0.062601621|0.759926978|-0.302174246|0.012426121|-0.088255625|10.31321796|2|2|0.01226642|0.115499047|-0.181609054|-0.380779155|0.765869487|0.8323974470000001|0.154144584|0.7199622309999999|1|0.934837094|-0.041095401|0.021379172|13.80568132|0.0651629059999999|-0.025724725|-30.39361398|8.915071155|91.92609822|65.21027197|40.34319246|0.49525751|2924.629647|603.6746046|1801.957216|-10.72715788|0.414079278|8.024409307|15.89802615|0.981208279|267.3932664|-547.0850515999999|0.02809646|668.3493171|18.14339594|0.0|0.0|0.0|0.0|0.14|2.03|2.04|1.0|0.0|2.0|-4.58|31.0|4.0|0.0|1.85|-4.31|0.0111|4.86e-05|2.66|0.0|0.0023|-0.0502|1.6239|670.04|0.2066|555.21|0.96307|-1685.580443|0.2066|-0.07625|-0.12645|-1685.6419010000002|7.4037
13b_a5|0.0|1|0|2.948625157|0|7.153833802|1|1|1.338814635|0.0|5.209486153|0.011339656|2|0.02468599|-0.006314305|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|1|1|0.0066003869999999|-0.010368468|-0.055701188|-0.357011244|0.6700114770000001|0.765309977|0.03431921|0.653356347|0|0.831557236|-0.0694958329999999|0.0138892369999999|8.980592802|0.168442764|-0.02636836|-31.23446039|5.806729729|46.77748445|62.24204745|53.91565742|0.455921715|2661.597781|537.6736515|1177.571784|-11.0239272|0.345923611|8.427551282000001|15.48959317|0.837970799|223.6695238|-562.2202871000001|0.021552174|638.8437454|13.93534415|1.0|1.0|1.0|2.64|0.17|4.64|1.96|1.0|0.0|1.0|-4.24|30.0|4.0|1.0|3.26|-4.43|0.0225|3.75e-05|3.01|0.0|1.72e-06|-0.05177|4.6733|672.43|0.5528|503.93|0.32779|-1275.806761|0.3064|-0.17274|-0.22451|-1275.865034|6.9586
8f_a8|0.0|1|0|2.939511291|1|7.05012252|0|0|1.394802091|1.241306689|4.844187086|-0.249095464|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|1|1|-0.007036544|0.152294451|0.09830823|-0.5373378529999999|0.578166105|0.6971223040000001|-0.016217844|0.56916135|0|0.5968139689999999|-0.122135295|0.013566221|7.91086576|0.403186031|-0.048375351|-36.18904175|4.613060521|67.99102163|67.4402386|79.13157981|0.456995667|2622.044457|348.0199311|1892.066521|-16.44956443|0.09422952|7.504290616|13.81994609|0.8416059290000001|54.94802877|-723.7808349999999|0.009226445|485.8626377000001|5.380213594|0.0|0.0|0.0|2.85|0.0|4.69|4.11|2.0|0.0|1.0|-5.21|29.0|4.0|0.0|4.04|-5.0|0.0023899999999999|1.01e-05|3.82|0.0|4.43e-06|-0.0675299999999999|4.7027|602.63|0.3188|477.92|0.55661|-1361.455053|0.1659|-0.14532|-0.21285|-1361.510739|4.6428
1a_a5|0.0|0|0|0.0|0|6.605297921|1|1|1.189701889|0.0|4.59511985|0.009305578|2|0.021346801|-0.075791863|0.0|-0.078562954|0.005921049|-0.132197351|10.9502215|0|0|0.00549829|-0.123867037|0.069867374|-0.179831877|0.8309401009999999|0.7427901179999999|0.11504495|0.808272639|0|0.833638233|-0.071887159|0.008036994|4.047117885|0.166361767|-0.027665419|-19.17495143|2.037971304|0.0|46.38422909|40.24669785|0.455258786|1940.139869|419.7878208000001|902.6910106|-7.015226132|0.274345323|6.199179484|11.38004491|0.835734058|138.1496441|-287.62427139999994|0.016493595|403.543273|8.305533524|1.0|0.0|1.0|0.0|0.16|3.08|2.09|0.0|0.0|1.0|-2.6|23.0|4.0|1.0|1.75|-3.44|755.0|0.000365|2.17|0.0|2.13e-05|-0.1040099999999999|4.6707|531.02|0.2109|386.8|0.44868|-951.178584|0.0126|-0.12226|-0.2262699999999999|-951.226623|6.9706
28_a34|0.0|0|0|0.0|1|7.423568444|1|1|1.454781307|1.767685185|5.351858133|-0.206909349|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|1|1|-0.007544188|-0.33032879|-0.189821204|-0.5437894289999999|0.8318609690000001|0.798057295|0.092890802|0.7829667309999999|0|0.545935562|-0.1306693569999999|0.03768308|19.29162755|0.4540644379999999|-0.048190604|-36.91879876|9.876233397|88.32197602|85.99382787|86.18702382|0.454339954|2252.098123|279.4884473|1689.357471|-12.63011537|0.270129894|5.613534285|10.28760365|0.832642882|138.2913845|-479.9443839|0.0271102189999999|344.69029950000004|13.87891455|1.0|1.0|1.0|2.55|0.12|1.99|0.88|0.0|0.0|2.0|-3.27|24.0|5.0|0.0|1.84|-3.25|172.0|0.000565|1.72|0.0|0.00535|-0.03896|4.2857|544.24|0.2043|417.28|0.69263|-1100.6525880000002|0.2043|-0.17802|-0.21698|-1100.704833|5.4179
3h_a32|0.0|1|1|3.579396967|0|7.765993078999999|0|0|0.609420752|0.0|5.733341277|-0.008243901|0|0.037731481|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|10.31100268|3|3|0.003284804|0.025035542|-0.071193103|-0.531669815|0.84279263|0.7926338540000001|-0.169197453|0.8030743229999999|1|0.87880263|-0.07183387|0.0111539339999999|6.98327435|0.12119737|-0.027590124|-34.60714056|4.372100625|0.0|62.63332945|51.95714963|0.4089962629999999|2398.020434|550.2022886|2911.160989|-10.81473143|0.226505997|8.107034244|13.71739929|0.692036677|141.8112711|-519.1071084|0.011751781|593.0848817000001|7.357575822|1.0|1.0|1.0|3.88|0.35|8.11|2.64|2.0|0.0|1.0|-8.23|26.0|3.0|0.0|5.4|-6.15|2.24e-06|7.140000000000001e-07|6.12|0.0|1.29e-06|-0.05318|3.5552|676.22|0.2926|578.86|0.70257|-1790.440663|0.2926|-0.1474099999999999|-0.20059|-1790.5004850000005|8.1549
12c_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984133|0.0|5.351858133|-0.030422458|2|0.042804233|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|1|1|0.003603419|-0.172653074|-0.051371057|-0.468696709|0.8264832879999999|0.824373792|-0.031986012|0.7463962120000001|0|0.8439327120000001|-0.076777688|0.01588025|10.36785909|0.156067288|-0.037411484|-41.12547305|6.768942632999999|0.0|72.5855533|60.4942895|0.452966315|2860.640481|550.9847369|2456.062146|-15.946612|0.193871231|7.652098812999999|13.9883503|0.828040991|126.574178|-781.3839879|0.014695647|652.8825454|9.594458155|0.0|1.0|0.0|0.0|0.14|4.47|3.31|2.0|0.0|1.0|-5.93|30.0|4.0|0.0|3.11|-5.44|0.0005139999999999|3.61e-06|4.49|0.0|2.61e-05|-0.0542299999999999|5.0582|695.96|0.2155|541.39|0.32037|-2035.141497|0.1568|-0.1496299999999999|-0.2038599999999999|-2035.202565|7.9914
3_a27|0.0|0|0|0.0|2|6.605297921|0|0|1.402697639|3.127072625|4.59511985|-0.096132106|2|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|1|1|0.00955169|-0.296039263|-0.1984716939999999|-0.479874452|0.640545265|0.810053853|0.136381755|0.610158103|1|0.862115922|-0.06145119|0.019234305|9.960129259|0.137884078|-0.032307734|-23.10213938|5.157668895|57.97805043|54.32114618|41.78149261|0.44566003|2294.213272|446.4308003|1043.697725|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|0.803947133|137.8189165|-346.53209080000005|0.018747239|401.7540197|9.707911187|0.0|1.0|1.0|3.11|0.05|2.8|2.18|0.0|0.0|2.0|-3.7|25.0|4.0|1.0|2.74|-3.99|0.0658|0.000103|2.67|0.0|0.000423|-0.05512|5.5045|547.92|0.2305|425.72|0.34864|-1081.744053|0.2208|-0.16457|-0.21969|-1081.794829|8.3979
32_a47|0.0|0|1|0.0|1|6.842683282|1|1|1.216307925|1.998170616|4.727387819|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|1|1|0.002350172|-0.0274939029999999|-0.077485193|-0.2749014|0.6636125860000001|0.810444864|-0.0094137619999999|0.634406338|1|0.851627782|-0.05770007|0.019295804|13.90468487|0.148372218|-0.026060474|-37.74862456|10.01980854|44.50423685|68.76811937|55.48373932|0.44289006|2808.210157|613.6886524|2255.632049|-13.53252578|0.35883878|8.656942728999999|15.53902041|0.794977846|258.5816152|-717.2238666000001|0.022735861|682.9868225|16.38361254|1.0|0.0|1.0|3.67|0.26|4.18|3.11|2.0|0.0|1.0|-4.81|31.0|5.0|0.0|3.94|-5.05|0.00674|8.89e-06|3.7|0.0|6.55e-07|-0.05682|4.9046|692.49|0.2969|548.86|0.48011|-1777.843462|0.2839|-0.1509599999999999|-0.20778|-1777.90286|7.0
7e_a8|0.0|1|0|3.038052327|1|7.05012252|0|0|1.394799915|1.3496955309999998|4.844187086|-0.052939815|0|0.043758865|-0.03633378|0.0|-0.289324602|0.0024398329999999|-0.11032771|10.94332434|1|1|0.002669179|-0.075638618|0.034227147|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|0.577394732|0|0.8291560379999999|-0.08608941|0.0215993429999999|12.91806855|0.170843962|-0.037446454|-31.72369068|7.725998682999999|63.5628736|64.23177694|64.40615805|0.4742828629999999|2605.914474|495.8990914|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|0.902163597|133.9683023|-602.7501229|0.018708212|519.5762494|11.18895001|0.0|1.0|0.0|3.38|0.04|5.16|3.54|2.0|0.0|1.0|-5.75|29.0|4.0|0.0|4.31|-5.41|0.000686|3.87e-06|4.54|0.0|1.95e-06|-0.0697|3.8142|622.23|0.3461|544.55|0.6998300000000001|-1300.271093|0.1522|-0.13577|-0.2054699999999999|-1300.327213|4.4547
16h_a32|0.0|1|1|3.340888605|0|7.765993078999999|0|0|0.609420754|0.0|5.733341277|-0.098975084|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|3|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.71364354|0.804503712|0.832040698|-0.003188883|0.7619492790000001|1|0.7991915079999999|-0.081151869|0.02096013|13.31708433|0.200808492|-0.038765425|-49.03221545|8.461051377999999|35.90298920000001|90.15529448|64.87717961|0.459750275|2709.44587|507.7688359|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|0.850995852|167.7935207|-735.4832318|0.020432929|573.3529948|12.98212548|0.0|1.0|1.0|3.45|0.26|5.86|1.12|2.0|1.0|1.0|-6.48|28.0|5.0|0.0|3.74|-4.75|0.000136|1.7800000000000002e-05|3.66|0.0|4.09e-05|-0.05028|3.6182|679.82|0.2914|556.05|0.70219|-1955.772465|0.2914|-0.14972|-0.2|-1955.832545|8.0655
11_a33|0.0|1|1|3.221176304|0|7.686621335|0|0|0.609352951|0.0|5.6869753560000005|-0.039406316|0|0.034984568|0.055664124|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|3|3|-0.00103193|0.105574347|-0.122478641|-0.393892466|0.8389087140000001|0.85401347|0.003391835|0.781083337|1|0.857287241|-0.070841241|0.033701864|16.37099833|0.142712759|-0.030847481|-24.74805685|7.95236684|0.0|68.11455221|50.78279943|0.4673066279999999|2220.315582|416.4353629|979.349175|-7.278840251|0.447121614|5.24049311|9.837729137|0.8772525659999999|217.193541|-247.4805685|0.035341374|335.4799765|17.16740584|1.0|1.0|1.0|2.31|0.13|5.77|0.89|0.0|0.0|1.0|-5.48|22.0|4.0|0.0|3.28|-4.38|0.00109|4.13e-05|3.28|0.0|0.000194|-0.05806|3.5049|506.55|0.5408|378.1|0.70381|-1669.202327|0.5408|-0.14132|-0.19938|-1669.251123|8.3188
6a_a31|0.0|1|0|3.3855253210000003|0|7.703007682000001|1|1|0.610184884|0.0|5.6869753560000005|-0.181987023|0|0.0357275129999999|0.08881108|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|2|2|-0.010591881|0.1533239019999999|0.0006473469999999|-0.568500407|0.848282918|0.784022685|-0.07385392|0.803505125|0|0.57216168|-0.132158278|0.034212524|20.08876284|0.42783832|-0.045153913|-43.59027182|11.79563339|98.49408082|92.52963742|97.68889243|0.478330896|2713.694431|335.9594356|1671.917893|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|180.411907|-653.8540772999999|0.031153284|479.200937|18.29245122|1.0|1.0|1.0|2.51|0.05|4.68|1.13|1.0|0.0|1.0|-5.22|28.0|5.0|0.0|2.96|-4.34|0.00238|4.55e-05|2.8|0.0|4.3200000000000007e-05|-0.05563|3.5428|607.79|0.6404|447.66|0.70416|-1613.1416|0.6404|-0.1428|-0.19843|-1613.198178|5.9586
13m_a6|0.0|1|0|3.415695704|0|6.842683282|0|0|1.429020166|0.0|4.727387819|-0.135152403|2|0.0446875|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|1|1|-0.00687003|0.037052986|-0.068956229|-0.568024162|0.870730542|0.7767360059999999|0.156982046|0.82642394|1|0.715612461|-0.0989137669999999|0.01858251|12.95736535|0.2843875389999999|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|89.65257305|81.92876874|0.48094941|2951.567781|498.9881336|2574.030011|-18.41524497|0.263701|8.435961541000001|16.2526769|0.926594475|183.8755989|-994.4232282|0.020928405|724.3873672999999|14.59313027|1.0|1.0|1.0|2.18|0.08|4.19|0.81|1.0|0.0|1.0|-4.64|33.0|5.0|0.0|2.67|-4.28|0.00987|5.24e-05|2.43|0.0|9.35e-08|-0.07137|3.9127|726.28|275.0|546.69|0.66475|-1423.448957|0.1924|-0.13817|-0.20954|-1423.511471|8.0
12g_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.6049842529999999|0.0|5.351858133|0.024086432|2|0.039951691|-0.037395048|0.0|-0.574592016|0.001371944|0.007330206|10.31162838|1|1|0.0026474159999999|-0.067792064|-0.084317059|-0.539112991|0.817497287|0.826316772|-0.0430471959999999|0.770326886|0|0.783662781|-0.086195758|0.027436565|18.59520651|0.216337219|-0.040568357|-47.51931027|12.60295167|237.7754135|83.29752441|77.01461557|0.459011202|3058.2873170000003|531.1295763|2482.668258|-18.63502363|0.225689271|8.694447089|16.07139949|0.8484671109999999|152.961516|-950.3862054|0.019453222|683.7405759|13.18447384|0.0|1.0|0.0|0.0|0.13|3.4|2.06|2.0|0.0|1.0|-6.0|32.0|6.0|0.0|2.36|-5.01|0.000444|9.71e-06|3.89|0.0|0.000165|-0.0576|5.0703|717.55|0.2449|577.31|0.26238|-1742.965961|0.1613|-0.15077|-0.2083699999999999|-1743.029147|8.0334
