molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|AATSC1c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
11a_a5|0.0|1|0|0|2.9781886010000003|0|6.605297921|0|1.212363224|-0.002894726|4.59511985|0.021060606|-0.052944925|0.0|-0.185262487|0.007993132|-0.02394636|1|0.007955512|-0.081506|0.003975818|0.006120569|-0.254944026|-0.037220974|0|0.89343434|-0.071517578|0.369563711|0.011860803|-46.13206353|-51.09940261|61.32301293|76.14130253|-0.026223112|6.055083705|-32.96141947|61.4470419|54.60662289|0.466436596|638.3599998999999|-1124.186857|1170.247903|-13.38721623|0.259134725|9.740948724|0.874191508|5756.783268|-803.2329738|25.28995251|-344.1971057|1517.39715|0.0|0.0|1.0|1.0|3.53|3.68|0.3|-9.93|6.38|6.55|63.69|3.05|2.0|128.51|1.0|-7.25|32.0|4.0|-4.54|1.0|1.0|5.16|-6.4|5.63e-08|2.39e-05|3.95e-07|0.000167|0.0|5.019999999999999e-08|-0.03694|4.4033|4.83|-1339.802852|739.79|0.5473|281.57|0.6735|0.1838|2.8611|-0.20429|0.03340977|-1339.555805|3.6525|7.0915|7.0915
12ae_a36|-3.3501500230000003|1|0|0|3.412870974|0|7.412764017000001|2|0.299253957|-0.009867085|5.351858133|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|0.006615826|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|-0.0931249669999999|0|0.7162413209999999|-0.105648609|0.439268891|0.023873046|-63.96145017|-78.71102033|96.60079598|211.4077529|-0.036430555|13.25108213|-47.65297933|97.76153993|81.74750345|0.465246185|533.6188092|-1574.220407|2634.745208|-20.22131065|0.315002436|8.676756505|0.870019385|7331.209763|-1172.836017|39.62310606|-275.6561988|2298.140152|0.0|0.0|0.0|3.0|5.03|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|1.0|142.02|1.0|-3.85|34.0|6.0|-8.03|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|6.45e-05|-0.0548899999999999|5235.0|6.24|-1876.152311|754.15|0.4832|236.84|0.40141|0.3366|6.7458|-0.21149|0.0508577|-1875.963244|8.9297|7.8239|7.8239
11b_a5|0.0|1|0|0|2.943854668|0|6.605297921|0|1.277648917|-0.003900104|4.59511985|0.023988604|-0.067519041|0.0|-0.1833048739999999|0.006121601|-0.0536971829999999|1|0.005685558|-0.108457009|-0.0109928619999999|-0.017658026|-0.252164213|-0.0497097529999999|0|0.8737310509999999|-0.080664777|0.378154801|0.016373566|-45.82509318|-48.42513182|55.25128526|75.80248447|-0.029332646|5.900883275|-27.50997723|62.16286481|55.65456427|0.456131351|524.5231302|-774.8021092|913.0178976|-10.5712171|0.33175528|8.936258446|0.83867925|5107.577902|-465.13355250000006|26.35133256|-202.0032297|1159.458633|1.0|1.0|1.0|1.0|2.99|2.55|0.1|-9.15|5.38|4.82|63.69|2.01|2.0|106.58|1.0|-4.65|27.0|4.0|-6.03|0.0|1.0|3.68|-4.69|2.26e-05|0.00853|2.04e-05|0.00767|0.0|2.68e-07|-0.0418399999999999|4.4995|3.31|-1564.72614|635.55|0.5806|275.55|0.61027|0.2013|1.9569|-0.21291|0.03575776|-1564.621301|2.8531|7.7212|7.7212
34_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.40499556|-0.004157676|4.727387819|0.03522792|-0.094313757|1.741433543|-0.191253079|0.003530307|0.078153957|1|0.0047106|-0.208989427|-0.1430639269999999|-0.317014709|-0.2829549719999999|0.046668352|1|0.8260556609999999|-0.090141168|0.437215023|0.019723558|-34.3104683|-49.91779281|31.17423189|96.32577107|-0.029348287|6.048527453999999|-19.00022922|62.66739933|45.23285281|0.45489212|457.4477611|-698.8490993|918.6458674|-9.000096143|0.346006784|7.066583143|0.834499257|5105.274301|-387.0041342|24.85087647|-170.55473480000003|1068.587688|1.0|1.0|1.0|1.0|3.19|3.0|0.16|-7.47|3.34|4.52|68.52|1.75|0.0|99.09|1.0|-3.57|26.0|5.0|-6.66|0.0|1.0|3.02|-3.9|0.000267|0.0929|0.000125|0.0436|0.0|1.17e-05|-0.0545|4.2077|2.41|-1162.450678|585.79|0.2309|294.66|0.6602399999999999|0.1718|4.4605|-0.21536|0.03084502|-1162.33788|6.2235|8.7|8.7
4r_a46|0.0|0|0|0|0.0|1|7.832410927000001|1|1.13129629|-0.002826188|5.587248657999999|0.044728682|-0.15196733|0.0|-0.141309389|0.006236535|-0.048758575|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|-0.077483502|0|0.8478197820000001|-0.081339886|0.261414008|0.011446215|-42.06465252|-43.14814202|176.18445569999997|80.72661483|-0.0259595379999999|3.220912917|-22.31391864|51.22472631|48.13649426|0.456487948|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|0.285368722|5.81085807|0.839885604|4775.760774|-343.3301143|19.26963463|-227.7097083|905.6728276|0.0|0.0|1.0|1.0|3.82|2.89|0.35|-6.25|3.56|3.43|63.83|1.52|0.0|97.9|1.0|-3.09|25.0|4.0|-6.83|0.0|0.0|2.7|-3.55|0.00081|271.0|0.000279|0.0933|0.0|0.000188|-0.03073|4.5209|2.3|-1069.419677|571.75|0.1404|274.25|0.69085|0.1404|2.6630000000000003|-0.2207199999999999|0.02826942|-1069.284137|3.5979|5.8499|5.8499
9_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.605017128|-0.007847313|4.727387819|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|-0.004918099|0.023606557|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|-0.260349706|0|0.84649775|-0.083555008|0.506753484|0.007377805|-44.74600478|-39.28853824|223.4501605|72.17854599|-0.038196575|1.6312253680000002|-21.04009269|43.50933802|48.21513485|0.413418346|398.0331029|-628.6166118|1383.145159|-8.445224386|0.1131403219999999|5.004834198999999|0.704792493|4430.929894|-295.5828535|20.25176593|-363.8118546|708.8118076000001|1.0|1.0|1.0|1.0|3.1|2.44|0.0|-7.26|4.9|4.62|80.04|2.42|1.0|92.69|1.0|-5.53|22.0|2.0|-5.21|0.0|1.0|3.7|-4.9|2.96e-06|0.000899|1.25e-05|0.00379|0.0|1.67e-05|-0.03999|5.8185|3.28|-1256.0634710000002|512.44|0.2069|213.09|0.3639699999999999|0.1127|2.0863|-0.19833|0.0242342|-1256.002529|2.6661|4.96|4.96
17b_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.3732004619999998|-0.004368141|4.727387819|0.042843137|-0.026412432|1.968416259|-0.266456625|0.005120507|0.016982601|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|-0.366585181|0.068812225|1|0.882170399|-0.079392561|0.410780725|0.015879547|-51.71860811|-60.19950116|99.61874923|89.34443096|-0.029249891|9.129863339|-39.21569422|73.52844745|63.75929319|0.476276266|668.9067217|-1264.189524|2514.295488|-16.81707305|0.275133816|9.700133933|0.909403632|6674.061446|-958.573164|30.59704545|-341.0100868|1744.031591|1.0|1.0|1.0|1.0|3.56|3.25|0.11|-10.04|4.88|5.18|96.49|2.0|2.0|135.78|0.0|-5.32|35.0|5.0|-6.53|0.0|1.0|3.78|-5.07|4.75e-06|0.00218|8.59e-06|0.00394|0.0|4.16e-08|-0.05531|5.4236|5.89|-1483.830524|781.08|0.4635|228.6|0.31395|0.1741|3.5074|-0.21939|0.04272963|-1483.630939|5.2142|6.9957|6.9957
24_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.40648755|-0.001547029|4.727387819|0.03625|0.087887688|2.041494094|-0.083539572|0.009265667|-0.04104|1|0.008780074|0.1468474119999999|-0.036258691|-0.060582944|-0.188335708|0.070857143|1|0.952027295|-0.067869875|0.531656762|0.012814211|-38.76683848|-42.82548904|12.83518119|30.27049276|-0.02714795|5.102023479|-24.46164548|51.30386873|46.85253003|0.457794721|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.228967757|6.852820269|0.844319927|6109.1040920000005|-540.4525990000001|22.21722343|-342.0394805|1110.861171|1.0|1.0|1.0|0.0|3.4|3.21|0.08|-9.32|4.76|4.78|80.28|1.86|2.0|119.42|1.0|-4.89|31.0|5.0|-6.26|0.0|1.0|3.63|-4.93|1.29e-05|0.00519|1.17e-05|0.00469|0.0|1.94e-07|-0.06748|5.3396|3.74|-1291.867578|685.66|0.2495|232.2|0.46668|0.0108|3.6107|-0.22435|0.02922392|-1291.706729|4.3906|6.4976|6.4976
20_a47|0.0|0|1|1|0.0|1|6.86171134|0|1.408721455|-0.011237762|4.727387819|0.039520202|0.031814023|1.010373001|-0.505699304|-0.009220816|0.071506228|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|-0.5332051720000001|-0.069674604|1|0.6888286020000001|-0.092005493|0.213977589|0.023587109|-45.68149289|-50.14789824|43.63174229999999|169.6050003|-0.032859105|7.00733184|-24.89884887|69.09296541|58.53772498|0.4642647929999999|375.4483088|-752.2184736|1219.306754|-9.761884958|0.404765791|7.022502229|0.86659377|5896.060936|-409.9991682|30.08893541|-103.815441|1263.735287|0.0|1.0|1.0|2.0|3.19|2.96|0.05|-7.31|2.56|4.54|84.73|2.75|1.0|99.68|1.0|-4.06|28.0|6.0|-6.75|0.0|1.0|3.09|-4.08|8.72e-05|0.0332|8.32e-05|0.0316|0.0|1.86e-05|-0.06357|3.9808|4.08|-1335.708279|557.84|0.2807|311.45|0.68219|0.2807|3.1747|-0.22734|0.03389691|-1335.620783|4.3277|8.6|8.6
4g_a49|0.0|0|0|0|0.0|2|8.228176896|2|1.343847279|-0.003686314|6.107022888|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.08591712|2|0.007845545|-0.146265064|-0.038698906|-0.066023903|-0.311927917|-0.027032199|2|0.8601878270000001|-0.0666753309999999|0.736530693|0.018944337|-61.24875669|-66.44036383|151.0705543|139.3194688|-0.0250032489999999|18.81105094|-61.03291321|90.11923831|80.12633309|0.48934952|857.1564845|-1993.210915|4747.967275999999|-24.82733433|0.372642776|9.28937554|0.958286615|11516.07629|-1986.186746|39.71443299|-253.8168226|3177.154639|0.0|0.0|0.0|1.0|4.83|4.36|0.1|-13.67|6.09|7.56|116.3|2.87|2.0|198.32|0.0|-7.47|51.0|7.0|-6.6|1.0|0.0|5.23|-7.43|3.3700000000000004e-08|2.24e-05|3.72e-08|2.47e-05|0.0|1.4199999999999998e-11|-0.06458|4.3116|6.35|-2147.66293|985.89|0.1389|287.56|0.33449|0.0265|3.4099|-0.21545|0.05838924|-2147.295787|4.5147|6.9747|6.9747
13d_a5 (GW788388)|0.0|1|0|0|2.945204608|0|6.605297921|1|1.236844097|-0.005668173|4.59511985|0.027375887|-0.092509033|0.0|-0.33442223|0.002956745|0.024793388|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|0.024905619|0|0.774103723|-0.0844793|0.54169129|0.014571846|-57.42492153|-55.87383979|151.3669372|149.40573999999998|-0.0291837579999999|6.374277851|-37.98032007|70.45205183|67.0626077|0.488398052|511.985152|-1061.602956|1377.863026|-12.76608229|0.330817879|8.077599766|0.954644629|6122.792779|-702.1345259999999|28.84397435|-223.7910275|1586.418589|0.0|1.0|1.0|2.0|3.21|2.74|0.2|-8.84|4.56|4.11|92.79|1.37|1.0|121.68|1.0|-4.35|32.0|5.0|-6.94|0.0|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|0.0192|0.0|6.16e-07|-0.05542|4.6091|3.81|-1390.548362|707.09|0.5251|269.0|0.42515|0.1549|2.4867|-0.22841|0.04130059|-1390.355751|3355.0|7.7447|7.7447
13b_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984129|-0.011016128|5.351858133|0.041728395|-0.035340334|0.0|-0.627919307|-0.003436924|-0.0463169629999999|1|-0.002215642|-0.062905093|0.003429114|0.006103754|-0.564815317|-0.045844862|0|0.694101802|-0.113554975|0.3529073379999999|0.018555474|-74.24619275|-76.67161447|385.2420923|206.54056530000005|-0.042850934|8.459192992|-50.13056864|88.26741491|86.77473353|0.454574838|468.6532296|-1533.432289|2319.48655|-19.53516918|0.1997091339999999|8.804739699999999|0.8334321|6627.406474|-1035.363967|36.15271139|-405.5090587|1916.093704|1.0|0.0|0.0|2.0|4.76|0.0|0.13|-6.19|3.04|1.72|124.74|2.06|1.0|135.37|1.0|-5.01|32.0|5.0|-7.05|0.0|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|0.0221|0.0|0.000288|-0.05434|5.0501|4.54|-1744.446479|721.48|0.2783|245.51|0.32563|0.1415|3.8495|-0.20313|0.0455651|-1744.281763|5.3762|7.5901|7.5901
14s_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197958333|-0.005854379|5.351858133|0.045277778|0.049317519|0.740898446|-0.298573309|0.010682694|-0.064006338|2|0.009263715|0.0909774219999999|-0.071484865|-0.13187015|-0.457212212|0.096014944|1|0.92763624|-0.080500435|0.2387634619999999|0.019970955|-35.30692476|-51.64162341|30.34480575|46.42188642|-0.034255504|8.218681552|-22.64965286|62.75905983|48.11843993|0.470919749|595.0854952000001|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|0.890072438|6938.271179|-662.5696522999999|28.36177131|-352.5931977|1333.003252|0.0|1.0|1.0|1.0|3.45|3.66|0.05|-7.99|4.0|4.67|105.02|3.51|2.0|125.29|1.0|-6.13|31.0|4.0|-6.03|0.0|0.0|4.01|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|0.0|4.55e-06|-0.07783|3.6828|4.1|-2089.500101|668.66|0.3669|336.66|0.60323|0.3669|4.7032|-0.22933|0.02112956|-2089.352478|6.4428|8.5482|8.5482
11_a47|0.0|0|0|0|0.0|0|0.0|0|1.381898438|-0.007767503|0.0|0.033931624|-0.0586047379999999|1.311097861|-0.427212659|-0.007419345|0.046339015|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|-0.451384505|-0.058523885|1|0.796863393|-0.096486559|0.572646116|0.008462682|-50.01659041|-59.10798423|119.4035378|124.4421556|-0.035945973|3.175899139|-30.64032829|66.9895812|55.20085753|0.4686568239999999|488.1611434|-1123.0517|2201.328597|-13.48990542|0.183391205|5.966142027|0.8820228529999999|6736.717611|-687.9851765999999|26.96593732|-387.9111844|1375.2628029999998|1.0|0.0|1.0|2.0|3.28|3.15|0.04|-10.55|5.58|6.68|70.93|3.0|2.0|124.7|0.0|-6.29|32.0|5.0|-5.28|1.0|1.0|4.69|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.000394|0.0|1.19e-08|-0.05094|3.7253|4.84|-1396.145101|654.49|0.2321|332.82|0.6915399999999999|0.2321|2.9142|-0.20554|0.03959805|-1395.980918|4.6111|7.4|7.4
12y_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984019|-0.005996863|5.351858133|0.044197531|-0.089502772|0.0|-0.353814891|0.00604028|-0.058184644|1|0.006346396|-0.153680104|-0.053700437|-0.0922059569999999|-0.4579359229999999|-0.05346283|0|0.8489185109999999|-0.091248521|0.374181804|0.0149823289999999|-47.598277|-61.25585229|85.17057711|101.4221952|-0.034840345|6.751850651|-31.95309886|69.55490151|57.65603256|0.445723724|569.8856940000001|-1286.372898|2411.415644|-15.70095045|0.179891855|8.067590558|0.804154433|6301.067405|-863.552275|28.51891948|-429.782246|1568.540572|1.0|1.0|0.0|1.0|4.86|0.0|0.21|-7.38|4.87|3.23|81.65|3.25|2.0|137.21|1.0|-6.04|31.0|4.0|-5.64|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|0.0|1.76e-05|-0.05065|5.1973|4.45|-1654.382468|728.75|0.2173|238.56|0.30617|0.1489|4.7043|-0.19815|0.0311422|-1654.190369|5.1209|7.6576|7.6576
12ax_a36|0.0|1|0|0|3.429529478|0|7.412764017000001|2|1.280791885|-0.007681676|5.351858133|0.043383838|0.075802407|0.0|-0.414810497|-0.001012333|-0.034663063|1|-0.00097037|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|-0.0394369539999999|0|0.846837721|-0.107815607|0.375647684|0.019128091|-49.32384393|-72.11700812|36.17982162|102.4490387|-0.038813619|8.558226304|-32.99232962|84.58859134|62.11847297|0.488501696|566.4430628|-1298.106146|2471.295987|-17.36585896|0.235146956|7.563197245|0.955040697|6741.969187999999|-868.2929481000001|33.94393618|-354.3162187|1697.196809|1.0|1.0|0.0|2.0|4.74|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|2.0|133.77|1.0|-5.08|31.0|4.0|-6.26|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|0.0|7.83e-06|-0.05596|5.2372|4.42|-2152.100515|699.67|0.5236|236.74|0.39564|0.4167|4.5001|-0.21324|0.03044421|-2151.971761|6.0402|7.9208|7.9208
12ak_a36|0.0|1|0|0|3.501132553|0|7.412764017000001|2|1.270373882|-0.006465433|5.351858133|0.041728395|0.12041792|0.0|-0.407322296|0.0042553209999999|-0.015708652|1|0.005035022|0.198260132|-0.099596099|-0.163978382|-0.439326642|0.051506104|0|0.848705143|-0.091761476|0.537460657|0.019931266|-49.87483724|-66.15829243|113.186508|109.0807368|-0.032660864|10.36054668|-35.95881638|79.17567486|64.24490364|0.423822657|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|7.98672125|0.735576751|6240.396899|-1001.676485|31.93194362|-342.3783571000001|1883.984673|1.0|1.0|1.0|2.0|5.05|0.0|0.24|-7.38|3.85|3.01|69.2|2.66|2.0|138.33|1.0|-4.95|32.0|4.0|-6.19|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|0.0|1.7800000000000002e-05|-0.04929|3.8734|4.21|-1350.865407|730.3|0.4514|320.09|0.69463|0.0001|6.3682|-0.20204|0.03471045|-1350.637958|8.5394|7.3372|7.3372
27c_a34|0.0|0|0|0|0.0|1|7.412764017000001|1|1.4335249819999998|-0.014036512|5.351858133|0.041728395|-0.08157574|0.0|-0.80008116|-0.008017781|-0.014364543|1|-0.004694534|-0.132026575|-0.128393271|-0.2077985889999999|-0.543350914|-0.0360159139999999|0|0.631065353|-0.12597014|0.32643486|0.0304948179999999|-76.84420762|-84.73908278|176.7076265|248.17931940000005|-0.042782312|13.79934071|-51.69246989|100.1948155|97.35782216|0.424716257|424.51250080000005|-1525.30349|2477.818875|-19.35960719|0.261802571|8.808655321|0.738272657|6308.331369|-1026.059181|38.98592708|-320.4669239|2066.254135|1.0|1.0|1.0|2.0|3.55|3.11|0.12|-7.67|3.11|3.34|104.29|1.71|1.0|119.71|1.0|-4.75|32.0|5.0|-6.85|0.0|1.0|2.83|-4.45|1.7800000000000002e-05|0.00759|3.52e-05|0.0151|0.0|9.1e-06|-0.03792|4277.0|5.23|-1426.482676|709.72|0.2385|289.89|0.68683|0.0093|7.6204|-0.19682|0.03913684|-1426.31053|9.6148|6.0969|6.0969
41_a47|0.0|0|1|1|0.0|1|6.842683282|0|1.420292383|-0.004083905|4.727387819|0.042537538|-0.080388467|1.601942802|-0.187859623|0.003530307|0.075316535|1|0.0047106|-0.178132441|-0.1430639269999999|-0.317014709|-0.276217719|0.08640454|1|0.823168463|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|-50.81597048|54.15850042|99.86584673|-0.02929561|5.852270304|-19.48810377|63.84353454|44.86996758|0.447046066|464.8854878|-711.4235867000001|1073.170368|-9.34366093|0.346852185|7.168742909|0.8084689140000001|5042.636398|-401.77742|25.33076615|-172.98086630000003|1089.222944|1.0|1.0|1.0|1.0|3.18|3.18|0.16|-7.47|3.34|4.52|68.52|1.75|0.0|99.09|1.0|-3.57|26.0|5.0|-6.66|0.0|1.0|3.06|-3.9|0.000267|0.0929|0.000125|0.0436|0.0|1.17e-05|-0.05053|4.0167|2.41|-1162.462261|603.1|0.2849|308.67|0.6779|0.2504|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|8.0|8.0
4d_a46|0.0|0|0|0|0.0|1|7.825245291|1|1.134637067|-0.001749881|5.587248657999999|0.047736111|-0.131948546|0.0|-0.085744171|0.0116902869999999|-0.076521434|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|-0.213089038|0|0.936057958|-0.070772596|0.290035518|0.008652238|-30.95621863|-38.85529917|8.241078584|35.10521457|-0.024616555|2.607946825|-16.99546444|43.60839351|35.70643728|0.441136013|513.9109507000001|-621.6847867|2233.65548|-7.419891252999999|0.186572035|5.757075209|0.7893441379999999|4993.774007|-341.3149976|16.6147308|-344.15403910000003|764.2776167999999|1.0|1.0|1.0|0.0|3.78|3.5|0.35|-7.41|4.81|5.11|43.6|2.84|2.0|101.75|1.0|-4.93|25.0|3.0|-5.4|0.0|1.0|4.11|-5.11|1.18e-05|0.00416|7.8e-06|0.00275|0.0|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|-1453.817782|588.18|0.1313|280.09|0.69884|0.1313|3.5318|-0.22603|0.02292966|-1453.688943|3.7104|6.2865|6.2865
19b_a38|0.0|1|0|0|3.26554965|0|7.412764017000001|2|1.297044256|-0.008652352|5.351858133|0.044392765|0.013765516|0.0|-0.467227005|-0.006877664|-0.0697981979999999|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|0.019437461|0|0.7293105670000001|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|120.3048789|168.00390359999997|-0.041606241|8.643817972|-33.13317155|84.49751102|67.31146923|0.478948837|452.6479704|-1291.149559|2436.66785|-16.02708787|0.240363041|7.159317935|0.91919733|6518.872269|-801.3543933999999|33.99385836|-322.28833010000005|1699.692918|1.0|1.0|0.0|3.0|4.82|2.37|0.14|-7.12|3.55|3.11|81.23|2.78|1.0|125.65|1.0|-4.25|31.0|5.0|-6.81|0.0|1.0|2.94|-4.33|5.68e-05|0.0238|4.67e-05|0.0196|0.0|3.19e-05|-0.05031|5363.0|3.66|-1431.38073|646.81|0.4634|231.18|0.38952|0.1945|5.5253|-0.20445|0.03336932|-1431.2418630000002|6.3396|7.9172|7.9172
12ap_a36|0.0|1|0|0|3.4417292610000003|0|7.412764017000001|2|1.2970441659999998|-0.007719624|5.351858133|0.042739018|0.066185994|0.0|-0.424579308|-0.000143196|-0.042675894|1|0.001194592|0.117738331|-0.098598933|-0.175397741|-0.436880644|-0.025198947|0|0.830587483|-0.106173763|0.27547717|0.0217479329999999|-54.21070432|-69.6632787|82.56761031|111.1558165|-0.037473093|9.36249036|-35.56900768|83.16347311|68.48007054|0.464588|544.9693552|-1253.939017|2328.307856|-16.13217554|0.262148114|8.766216204|0.86772056|6003.481614|-822.7409526|33.32245946|-312.1212186|1699.445432|1.0|0.0|0.0|2.0|4.78|0.0|0.13|-6.66|2.75|1.76|92.99|1.38|1.0|128.47|1.0|-3.99|31.0|5.0|-7.08|0.0|0.0|1.66|-3.95|0.000101|0.0412|0.000113|0.0458|0.0|8.97e-05|-0.06084|4.9124|2.98|-1325.159466|691.41|0.8819|252.39|0.59563|0.3982|7.0249|-0.21788|0.04039655|-1325.0127220000002|9.6512|7.4949|7.4949
4e_a49|0.0|0|0|0|0.0|1|7.535296702|1|1.343847746|-0.006602016|5.4161004020000005|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|0.018857363|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|0.0063958109999999|1|0.757062331|-0.087866673|0.433385455|0.017142176|-57.79309816|-53.89448633|313.22432680000003|149.0098632|-0.029288891|6.449206277999999|-35.44835874|68.38360061|68.30753733|0.471635821|464.3567821|-916.2062675|1647.641653|-11.01902676|0.349671525|7.934910277|0.892633982|5950.361470000001|-561.9703647000001|27.6242383|-184.4129453|1408.836153|0.0|1.0|1.0|2.0|3.35|2.89|0.22|-7.36|3.4|2.83|92.93|1.25|1.0|114.08|1.0|-3.28|30.0|5.0|-7.52|0.0|1.0|2.42|-3.52|0.000528|211.0|0.000305|122.0|0.0|1.74e-05|-0.06461|5.7301|3.34|-1313.158118|660.22|0.2273|216.37|0.4078199999999999|0.0789|3.9718|-0.2231199999999999|0.04133034|-1312.98289|4.8707|7.4685|7.4685
14u_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197962732|-0.007017844|5.351858133|0.043321995|0.050530143|0.743634137|-0.385981432|0.010561248|-0.0569153009999999|2|0.010508236|0.091604179|-0.110069159|-0.199540201|-0.4086345999999999|-0.001778422|1|0.909754912|-0.086465795|0.445665682|0.0254134689999999|-36.90928915|-57.75236052|43.06242147|60.27663131|-0.033908155|11.3374334|-24.65250654|73.50348823|53.88349042|0.47648509|607.6448353|-1155.04721|2430.634114|-15.12707504|0.297131017|7.392527755|0.910165272|6913.009783|-771.4808267999999|32.2221994|-271.0010972|1643.332169|0.0|1.0|1.0|1.0|3.59|3.68|0.09|-7.51|3.42|4.03|114.25|2.72|2.0|126.78|1.0|-5.63|32.0|5.0|-6.47|0.0|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|1.3699999999999998e-05|-0.0618299999999999|4.0409|3.23|-1744.422541|712.54|0.2253|306.82|0.4523|0.0008|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|8.2449|8.2449
