molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|E solv. Water  (Hartree)|pIC50
19e_a38|0.0|1|0|0.0|0|7.412764017000001|2|1.297043576|0.0|-0.082311936|5.351858133|2|0.021678225|0.0|-0.4379521229999999|1|1|0.000347207|0.045449529|-0.091460175|-0.191751024|-0.436305701|1|0.04818471|-0.064035403|0|0.776562593|-0.083623427|-0.10214405|0.02118651|-68.82539051|14.27562164|0.223437407|150.553721|-46.37503972|9.619015829|16.39385667|0.749190974|-2.042881001|-37.96637911|82.37885703|-25.49088538|2920.436229|-1376.50781|3426.997928|6.596408983|12.34352977|6531.762734|168.99691289999998|-927.5007945|34.02454948|0.020114756|-335.8133169|1837.325672|696.3887025|0.0|0.12|4.03|81.23|2.75|135.78|6.0|-4.94|4.0|-6.39|427.48|0.0|1.0|1.15e-05|0.0|5.27e-08|2.25e-05|-0.05139|5.2322|4.08|3.8587|685.34|1183.12|321.31|0.3948|236.96|0.41961|0.58509|-1409.315831|0.03483011|8.0083
9_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605017128|0.0|0.187952252|4.727387819|1|-0.126542538|2.4071976040000003|-0.298197887|1|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|1|-0.260349706|0.042154567|0|0.84649775|-0.095161413|-0.083555008|0.007377805|-39.28853824|3.469130065|0.15350225|72.17854599|-18.47392835|1.6312253680000002|72.50764604|0.886859678|-1.336880133|-21.04009269|43.50933802|-17.96047462|2017.0704920000005|-628.6166118|1383.145159|5.004834198999999|8.532203772|4430.929894|53.19989715|-295.5828535|20.25176593|0.008976383|-363.8118546|708.8118076000001|349.6957191|1.0|0.0|4.9|80.04|2.42|92.69|2.0|-5.53|2.0|-5.21|303.38|0.0|1.0|2.96e-06|0.0|5.5e-08|1.67e-05|-0.03999|5.8185|3.28|3.7356|512.44|857.36|331.9|0.2069|213.09|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.0242342|4.96
1g_a5|0.0|1|0|0.0|0|6.605297921|0|1.4275159730000002|0.0|-0.203595168|4.59511985|2|-0.011534568|0.0|-0.172437603|1|1|0.006957291|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|2|0.030722968|-0.067172264|0|0.8659209659999999|-0.070108797|-0.074361785|0.020418692|-39.8807456|10.9506874|0.134079034|71.90752413|-21.388323|5.8729303|0.589719781|0.61393343|-1.11542677|-20.16505667|54.34919851|-14.59051668|2243.103668|-598.211184|832.7655896000001|7.312498266|13.83149499|4639.260975|207.0502037|-320.82484500000004|23.76563316|0.02697793|-122.2065919|974.3909596|422.96706330000006|1.0|0.05|4.5|63.69|1.57|96.98|4.0|-4.03|4.0|-6.15|328.37|1.0|1.0|9.27e-05|0.0|7.190000000000001e-09|2.36e-06|-0.0393|4.7822|2.61|4.1733|572.15|961.17|297.09|0.1769|259.26|0.4386899999999999|0.66164|-1065.675316|0.02730461|6.9393
17b_a25|0.0|0|0|0.0|1|6.842683282|0|1.3732004619999998|1.785120622|0.001256821|4.727387819|2|-0.026412432|1.968416259|-0.266456625|1|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|-0.366585181|2|0.068812225|0.029728702|1|0.882170399|-0.068207754|-0.079392561|0.015879547|-60.19950116|12.04068508|0.1178296009999999|89.34443096|-45.64634114|9.129863339|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|-22.17876359|3100.8813760000003|-1264.189524|2514.295488|9.700133933|18.52147096|6674.061446|208.6205329|-958.573164|30.59704545|0.0175785369999999|-341.0100868|1744.031591|832.226697|1.0|0.11|4.88|96.49|2.0|135.78|7.0|-5.32|5.0|-6.53|458.51|0.0|1.0|4.75e-06|0.0|9.08e-11|4.16e-08|-0.05531|5.4236|5.89|3961.0|781.08|1329.35|313.02|0.4635|228.6|0.31395|0.6594800000000001|-1483.563965|0.04272963|6.9957
4a_a49|0.0|0|0|0.0|1|7.535296702|1|1.343847746|2.085628989|-0.076526919|5.4161004020000005|2|-0.080255074|1.713107022|-0.3631108529999999|1|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.0063958109999999|0.032396301|1|0.7570436159999999|-0.094228246|-0.087863033|0.017143497|-53.88810275|10.51443916|0.242956384|149.0098632|-33.05061877|6.448709504|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|68.37721704|-17.96270092|2675.628678|-916.0977468|1647.61849|7.934892916|15.01791558|5950.370212|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|1408.727632|620.5697596|1.0|0.22|3.4|92.93|1.25|114.08|6.0|-3.28|5.0|-7.52|399.45|0.0|1.0|0.000528|0.0|4.35e-08|1.74e-05|-0.06461|4.7259|3.34|3.7876|660.19|1128.22|327.34|0.1935|262.35|0.35731|0.68042|-1312.924353|0.04133192|7.4949
4g_a46|0.0|0|0|0.171759574|1|7.825245291|1|1.134637064|2.156712018|-0.153373738|5.587248657999999|2|-0.093447672|0.0|-0.088529411|1|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|2|-0.200628401|-0.193115055|0|0.946829733|-0.056893316|-0.070153728|0.00801562|-40.24987057|4.598866947|0.053170267|30.50581108|-23.0928866|2.638545451|72.82863401|0.826861093|-1.192613373|-18.72788427|44.72726697|-13.96424081|2242.010126|-684.2477996|2285.43285|5.8466355000000005|10.60062169|5176.321714|99.33639766|-392.5790722|16.88825479|0.007803902|-375.0653627|827.5244845|568.1534007|0.0|0.38|5.19|43.6|3.06|106.55|3.0|-5.38|3.0|-5.18|366.89|1.0|1.0|4.22e-06|0.0|1.57e-08|5.75e-06|-0.03985|4.4163|4.65|4.4163|615.33|1064.92|280.74|0.1294|280.74|0.6983199999999999|0.6983199999999999|-1492.923098|0.02266493|5.5615
12bf_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297043948|0.0|-0.024689509|5.351858133|2|0.140577067|0.0|-0.4497470879999999|1|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|1|-0.0480253509999999|-0.033696875|0|0.6791406640000001|-0.090461753|-0.110255801|0.0217611939999999|-71.01192632|14.01562806|0.320859336|206.6543367|-45.73631152|9.026978489|0.0|0.7054709690000001|-1.874348624|-37.52534442|86.28460578|-24.14405495|2902.591295|-1207.2027480000002|2522.341812|7.546900716000001|14.37031118|6271.550446|189.6959033|-777.5172959|34.22402339|0.02371294|-264.6734075|1711.2011699999998|593.6088758|0.0|0.14|3.55|69.2|2.78|123.67|5.0|-3.99|6.0|-6.8|417.41|1.0|0.0|0.000102|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|670.85|1120.94|320.04|0.4518|236.98|0.40663|0.69292|-1431.187555|0.03299488|8.2218
8a_a31|0.0|1|0|0.0|0|7.765993078999999|1|0.610138387|0.0|-0.039027368|5.733341277|0|-0.1480271209999999|0.0|-0.586331322|2|2|-0.009293513|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0|0.0502030679999999|-0.030149254|0|0.594139864|-0.122293189|-0.136459435|0.0375544779999999|-67.46619355|18.56711239|0.405860136|200.6591816|-33.35560699|9.179668678|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|-20.61467025|2128.209198|-742.1281291|1443.955093|5.83708559|10.63792161|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|-164.57484340000002|1113.575221|324.7430642|1.0|0.2|4.16|114.29|0.36|83.83|3.0|-3.57|5.0|-7.11|314.36|0.0|1.0|0.000269|0.0|4.62e-06|0.00145|-0.02993|3.8097|1.53|3.8097|538.75|872.11|325.45|0.2604|325.45|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.03432763|6.1024
47g_a18|0.0|0|0|0.0|0|7.03438793|1|1.251175676|0.0|-0.005500039|4.844187086|0|-0.048472184|0.0|-0.477030713|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|-0.009917608|-0.014370598|0|0.834424154|-0.065225536|-0.08547236|0.013404131|-72.53379954|11.37505183|0.165575846|140.5114492|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|86.33162323|-24.79003275|3367.0578530000003|-1958.412588|2268.439188|10.33698377|20.32265524|7870.887027|227.5405903|-1661.953709|33.87214455|0.016259076|-393.5416883|2675.8994190000003|1347.416568|1.0|0.34|3.22|88.97|2.79|164.47|13.0|-6.11|4.0|-6.4|541.68|0.0|0.0|7.76e-07|1.0|6.04e-10|3.27e-07|-0.04413|3.0965|8.13|3.0965|905.71|1604.37|400.4|0.5955|400.4|0.69828|0.69828|-1742.7686640000002|0.02960182|8.0458
12c_a5|0.0|1|0|0.0|0|6.605297921|1|1.236775191|0.0|-0.212798523|4.59511985|3|-0.086795626|0.0|-0.16115723|1|1|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|2|0.05430631|0.014673577|0|0.841092921|-0.070873852|-0.066083881|0.016374249|-43.47195613|10.77147171|0.158907079|104.5338363|-28.59715492|7.085796743|13.26856229|0.583585895|-1.25559373|-30.6699685|59.40070647|-14.74941369|2697.345008|-825.9671665|2045.184304|7.293547043999999|13.53008071|5877.765289|273.9296719|-543.3459436|25.27376659|0.024214085|-109.9706106|1415.330929|735.3048881|1.0|0.24|5.03|75.72|1.57|121.26|6.0|-4.09|5.0|-6.79|411.5|0.0|0.0|8.159999999999999e-05|0.0|4.93e-10|2.03e-07|-0.04565|4.6671|2.06|4.0116|694.24|1200.02|309.06|0.1513|265.66|0.52074|0.6893600000000001|-1316.244961|0.02242648|7.3279
17_a4|0.0|0|0|-4.533317957|1|7.535296702|1|1.219995452|1.690442177|-0.188642713|5.4161004020000005|1|-0.01849014|0.0|-0.25315101|1|1|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|1|0.0147116789999999|-0.12969185|0|0.888791225|-0.0887214819999999|-0.08932566|0.01061251|-46.06264282|5.472562628|0.111208775|57.34712812|-23.75316417|2.822041259|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|2351.601697|-783.0649279|1658.726841|5.923504372999999|10.65499029|5322.773303|71.31904507|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|0.0|0.11|4.59|30.71|3.66|85.09|3.0|-4.36|6.0|-5.56|345.29|0.0|1.0|4.39e-05|0.0|2.74e-07|9.44e-05|-0.04186|4.3363|4.44|4.3363|527.39|873.5|285.92|0.2045|285.92|0.47353|0.47353|-1255.881628|0.02636403|6057.0
12a_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.087371302|5.733341277|0|-0.0134169989999999|2.136609567|-0.463563696|3|3|-0.001662219|-0.024155151|-0.0852122769999999|-0.1534110109999999|-0.583507277|0|-0.018578911|-0.125149165|1|0.788702323|-0.085324121|-0.109151429|0.016535497|-68.06885478|10.31184223|0.211297677|131.7691491|-42.44899997|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|2572.916338|-884.8951120999999|3030.946307|7.083688576|13.03685125|5656.0082|207.2244662|-551.8369996|28.81034388|0.021399091|-209.1696096|1325.275819|557.1050635|1.0|0.26|6.49|140.04|1.1|110.47|7.0|-6.01|4.0|-6.32|397.52|0.0|1.0|9.78e-07|0.0|2.23e-08|8.86e-06|-0.05222|3576.0|4.63|3576.0|667.68|1114.3|346.71|0.2908|346.71|0.7025600000000001|0.7025600000000001|-1880.539078|0.03682626|7.6021
12_a15|0.0|0|0|0.0|0|0.0|0|1.435689014|0.0|-0.071096525|0.0|2|-0.035728911|0.0|-0.370766171|0|0|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.049877871|-0.019064393|0|0.89637291|-0.061084417|-0.094209248|0.015018226|-60.15445365|9.58943236|0.10362709|66.16793071|-38.40979933|6.123040777999999|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|-20.42981445|2613.57759|-1082.780166|2661.728915|5.448223888999999|10.40571107|5897.820841|161.8714956|-691.376388|27.36785616|0.016453962|-314.7766363|1450.496376|673.7288405|1.0|0.12|5.32|56.27|2.87|119.95|6.0|-6.22|4.0|-4.97|397.47|0.0|1.0|5.99e-07|0.0|1.51e-10|5.99e-08|-0.03196|4.4819|5.16|3.8538|688.91|1177.81|321.72|0.1374|276.63|0.50595|0.70444|-1280.810963|0.02694613|8.3979
46_a18|0.0|0|0|0.0|0|7.03438793|2|1.251088279|0.0|-0.001181461|4.844187086|1|-0.046124025|0.0|-0.3872848129999999|0|0|0.003512954|-0.069691797|-0.1483628609999999|-0.224171123|-0.448177615|0|-0.015124585|-0.090469229|0|0.8265445990000001|-0.069742249|-0.076485888|0.008975181|-54.33831169|6.376289807000001|0.173455401|123.2289237|-38.60388092|4.5299444310000005|58.66827342|0.782232748|-1.988633091|-35.20023815|63.70285871|-20.77641329|3052.94234|-1412.796104|1848.661552|8.980343774|16.47206875|7150.333139|154.7096476|-1003.700904|26.56039822|0.013181412|-401.0164861|1806.107079|1056.535856|1.0|0.3|3.68|76.5|3.33|151.14|7.0|-5.68|3.0|-6.14|480.6|1.0|0.0|2.08e-06|0.0|1.51e-09|7.27e-07|-0.04995|3225.0|8.11|3225.0|765.33|1380.79|384.45|0.4249|384.45|0.69181|0.69181|-1532.493789|0.0239301|6.7305
18_a20|0.0|1|0|0.0|0|6.842683282|0|1.400923654|0.0|0.1160337319999999|4.727387819|2|0.163548857|1.983673343|-0.5039851160000001|1|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|-0.107446431|-0.090732503|1|0.76136176|-0.0927760219999999|-0.095227339|0.0108136339999999|-63.36348363|7.195302872999999|0.23863824|158.7879106|-42.1615378|4.787695004|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|-23.91074854|2809.844943|-1267.269673|1822.210286|8.011174137000001|15.51556677|6206.896662|125.81822920000002|-843.230756|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|1.0|0.08|5.54|97.55|2.06|125.07|5.0|-5.59|4.0|-6.13|419.48|0.0|1.0|2.54e-06|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|5.35|3.5355|703.24|1204.88|350.69|0.2991|207.41|0.31154|0.6953699999999999|-1352.073755|0.03787435|7.4685
15a_a22|0.0|0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|2|0.021482585|1.614660505|-0.280236463|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|-0.09744639|-0.027029438|1|0.86664032|-0.061755825|-0.081705465|0.02126757|-55.4621036|14.43653926|0.13335968|90.52525878|-37.6479704|9.799599501|65.53409434|0.702735071|-1.634109304|-28.45564196|70.12529157|-21.33157831|2884.815511|-1109.242072|2169.226845|8.157552588|14.6895113|6322.278103000001|201.7850124|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|0.08|3.87|85.59|1.73|124.05|6.0|-4.65|5.0|-6.61|420.47|0.0|1.0|2.25e-05|0.0|6.1e-10|2.56e-07|-0.0600399999999999|5.0577|4.98|3.6496|696.57|1189.31|339.72|312.0|245.14|0.41078|0.69076|-1368.0755869999998|0.03153544|6.8447
14e_a25|0.0|0|0|0.0|1|6.842683282|0|1.4200152069999998|1.5926486519999998|0.039261746|4.727387819|2|0.0065927719999999|1.906869097|-0.524066339|1|1|-0.0005394919999999|0.010976703|0.015497482|0.025802692|-0.50909623|2|-0.144369439|0.018432983|1|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.015024526|-73.51338088|10.99497534|0.275949567|201.94039730000003|-53.79722636|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|-28.3735856|3126.080106|-1617.294379|2620.6698690000003|8.459867391|16.63781964|6952.485076999999|141.642515|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|1.0|0.07|3.65|115.79|1.69|134.35|7.0|-5.14|5.0|-6.96|462.5|0.0|0.0|7.29e-06|0.0|7.31e-10|3.38e-07|-0.0538|5.8431|6.51|3.9613|760.96|1300.08|312.99|0.2409|212.19|0.31019|0.69958|-1520.701142|0.04875868|7.1249
8b_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.113639567|5.733341277|0|-0.008128765|2.123714284|-0.458752924|3|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.060636167|-0.1152380009999999|1|0.788218098|-0.0850068559999999|-0.108971309|0.016711528|-68.4085006|10.49093175|0.211781902|132.9495116|-42.94454179|6.585851946|68.21751748|0.669149204|-1.4166270230000002|-33.50038167|81.73293254|-19.33283713|2573.703546|-889.3105078|2275.886421|8.10555784|14.95918599|5619.400983|207.6969342|-558.2790432999999|28.89166873|0.021225152|-212.3722924|1329.016762|557.1050635|1.0|0.26|6.49|140.04|1.1|110.47|7.0|-5.83|4.0|-6.44|397.52|0.0|1.0|1.47e-06|0.0|2.23e-08|8.86e-06|-0.05404|3.5442|4.22|3.5442|671.54|1114.24|349.82|0.2943|349.82|0.70285|0.70285|-1880.539698|0.03602276|7.9208
12af_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.29704271|0.0|0.04293386|5.351858133|2|0.091263447|0.0|-0.6038322939999999|1|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|-0.505160213|1|-0.062279009|0.002492952|0|0.755275519|-0.082549457|-0.1054605669999999|0.021921402|-73.23838519|15.22358698|0.244724481|169.9519197|-50.86129548|10.57220682|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|91.25505794|-24.41279506|3013.98446|-1391.529319|3082.869129|8.59579222|15.59375751|6499.41155|229.0052411|-966.3646141|36.42391023|0.0259433429999999|-236.4517911|2076.162883|757.7532208|0.0|0.17|2.38|98.3|1.49|138.06|7.0|-3.54|5.0|-7.66|438.48|0.0|0.0|0.000292|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|5.2352|4.5|3.2299|737.4|1246.55|383.86|427.0|236.83|0.50179|0.70508|-1440.675702|0.02886569|7.8239
15_a10|0.0|0|0|0.0|1|7.535296702|1|1.277647202|2.124460476|-0.166303336|5.4161004020000005|2|-0.0729795729999999|1.981569297|-0.142251304|1|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|2|-0.079744227|-0.105662909|1|0.915526801|-0.059234364|-0.074144604|0.018614889|-44.18725043|11.09373722|0.084473199|50.34268476|-26.33385303|6.61142847|108.7226878|0.646412648|-1.186313662|-21.03820054|56.66229609|-15.04246823|2549.580207|-706.9960069|2288.954984|6.35937164|11.23924661|5769.347123|210.7240726|-421.3416484|23.27068984|0.020932674|-174.5122907|1093.722422|563.875765|1.0|0.23|4.91|52.83|2.53|111.21|5.0|-4.48|4.0|-6.07|390.87|1.0|1.0|3.32e-05|0.0|5.01e-09|1.96e-06|-0.05243|5.7922|3.12|3.7997|641.98|1086.19|326.3|0.4553|214.05|0.41458|0.68543|-1603.851644|0.03039798|7.4815
5f_a40|0.0|0|0|0.0|1|8.149890544|1|0.60491326|1.656591081|-0.004886759|6.167516491000001|0|-0.085493191|0.769837491|-0.293556526|2|2|0.000706205|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|-0.465573352|0.095322868|1|0.7414714309999999|-0.113521559|-0.10969397|0.020236763|-50.68028366|9.349692674|0.258528569|119.4441339|-23.41506245|4.319700326|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|-19.00510637|1932.388838|-608.163404|599.1117195|5.780627322000001|11.20493646|3963.475837|85.75294257|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|0.0|0.21|2.94|101.52|1.29|78.56|3.0|-3.97|3.0|-6.47|284.34|0.0|1.0|0.000108|0.0|0.000207|0.0587|-0.06227|3.8036|3.5|3.0611|487.57|793.54|405.03|0.2747|325.97|0.56507|0.69727|-1232.851443|0.02389588|6.9508
SB431542_a8|0.0|1|0|0.0|1|7.535296702|1|1.401734117|1.4114120369999998|-0.007805495|5.4161004020000005|1|0.096884952|0.0|-0.721718925|1|1|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|1|0.229470029|-0.072891515|0|0.5653298489999999|-0.128342313|-0.124595991|0.034730361|-74.57768059|20.78806656|0.434670151|260.1744351|-44.6389196|12.44282236|89.26670319|0.7608280590000001|-2.242727845|-45.98111161|89.64885355|-29.18257067|2801.428659|-1342.398251|1947.072021|7.360028263999999|14.04829994|6203.505123|143.157805|-803.5005528|38.35632812|0.025179219|-312.2404091|1764.391093|529.053307|0.0|0.05|3.13|112.23|1.9|109.21|4.0|-4.4|5.0|-7.04|400.39|0.0|0.0|3.99e-05|0.0|1.74e-07|6.96e-05||||||||||||||4.1019
5g_a40|0.0|0|0|0.0|1|8.149890544|1|0.604913142|1.534673091|0.0094595959999999|6.167516491000001|0|-0.0602779129999999|0.64025463|-0.5611751220000001|2|2|-0.012008571|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0|0.006643696|-0.1312278909999999|1|0.67772744|-0.153687065|-0.14338431|0.024937196|-68.05025116|11.83520323|0.32227256|152.9506864|-32.29667648|5.616992201|0.0|0.745349319|-1.577227413|-34.61732609|80.22859145|-23.39227384|2054.810452|-748.5527627|593.8133184|6.193485364|12.10939827|4358.890754999999|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|1004.297909|266.8102663|0.0|0.21|2.69|115.96|0.74|78.2|3.0|-4.24|5.0|-6.6|301.32|0.0|1.0|5.78e-05|0.0|0.0013|391.0|-0.0540299999999999|3.48|4.02|3.48|489.04|800.98|356.27|261.0|356.27|0.6563|0.6563|-1327.9345529999998|0.04070345|6.9101
12b_a5|0.0|0|0|0.0|0|6.605297921|2|1.189701783|0.0|-0.297319874|4.59511985|3|-0.021265946|0.0|-0.1214831359999999|0|0|0.00751901|-0.033279992|-0.070406884|-0.110182753|-0.1708042239999999|2|0.066588785|-0.033036296|0|0.827613693|-0.066227158|-0.068586754|0.016556707|-43.25430513|10.44150403|0.172386307|108.7155967|-27.27837078|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|59.53145615|-12.90040679|2602.046823|-735.3231872|1071.500538|8.398709622|16.16438947|5501.255679|296.16656780000005|-463.7323032|24.32296891|0.025810077|-38.31786425|1386.409228|727.8586176|1.0|0.33|3.29|50.28|1.54|123.46|5.0|-2.3|6.0|-7.57|397.47|1.0|0.0|0.00503|0.0|2.14e-08|8.5e-06|-0.10395|4.6156|2.24|1.4454|669.05|1149.51|857.76|0.2345|268.62|0.42949|0.70615|-1276.940335|0.03447919|7.3768
11_a4|0.0|0|0|0.0|1|7.535296702|1|0.626711769|2.159635561|-0.20567828|5.4161004020000005|2|-0.017835936|2.216390726|-0.056016567|1|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|-0.163623353|-0.007574475|1|0.930113409|-0.054262142|-0.06530408|0.009336075|-37.74083422|5.395547437|0.069886591|40.38918044|-21.81135655|3.118219598|59.55648883|0.7560913159999999|-1.110169356|-18.12338426|44.63993001|-13.65094004|2452.527871|-641.5941818|1640.559148|6.850305797000001|13.18281017|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|0.011937709|-296.0029432|848.5670554999999|575.2252237|1.0|0.23|4.97|68.9|3.15|111.64|4.0|-5.14|3.0|-5.74|372.49|0.0|1.0|7.27e-06|0.0|8.89e-09|3.31e-06|-0.05582|4907.0|3.2|3.78|630.04|1071.03|328.0|151.0|252.67|0.4444|0.65942|-1467.20045|0.02336674|6.9586
9n_a24|0.0|1|0|0.0|0|6.605297921|0|1.388847168|0.0|-0.2452954769999999|4.59511985|2|-0.141205159|0.0|-0.182811885|1|1|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.048359202|-0.058520736|0|0.904556598|-0.052106597|-0.0777274979999999|0.017608478|-52.53031811|11.90027964|0.095443402|64.50319929|-35.50139138|8.042526681|24.72120326|0.652126509|-1.399094961|-23.79925701|67.36550766|-18.18357165|2542.730334|-945.545726|1361.307012|8.232847909|14.52410167|5356.5828|235.1021924|-639.0250449|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|1.0|0.17|4.41|66.93|1.42|114.29|7.0|-4.14|5.0|-6.47|385.46|1.0|0.0|7.2e-05|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|2.59|4.1028|686.19|1155.03|302.2|0.2522|252.31|0.44042|0.63085|-1238.856882|0.03188309|7.7212
12av_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297042752|0.0|0.049150854|5.351858133|2|0.06882889|0.0|-0.605432791|1|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|1|-0.018133027|-0.067408377|0|0.752447733|-0.082283524|-0.105593135|0.021666882|-73.55299094|15.09249582|0.247552267|172.4374372|-51.2347934|10.51297704|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|3011.024457|-1397.506828|2354.591519|8.975655204|17.64042914|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|0.17|2.38|98.3|1.49|138.06|7.0|-3.54|5.0|-7.66|438.48|0.0|0.0|0.000292|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|4.5|3.4402|733.21|1247.28|360.39|0.6698|256.12|0.43212|0.70455|-1440.67411|0.04308001|7.4089
