molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
32_a47|0.0|0|1|1|0.0|0.0|1|1|1.998170616|-0.1746026239999999|-0.003573735|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|0.6636125860000001|0.810444864|-0.0094137619999999|0.858292442|0.634406338|1|-41.57905445|-52.38450683|0.148372218|106.9180086|-0.026060474|-37.74862456|10.01980854|44.50423685|-1.381205148|68.76811937|-18.77935151|2808.210157|613.6886524|-995.3056298|2255.632049|0.35883878|8.656942728999999|15.53902041|6235.398576|258.5816152|29.28959351|-203.4434306|1552.348456|1.0|0.0|1.0|2.0|21.0|4.18|5.07|3.11|2.0|0.0|0.0|1.0|5.0|-4.81|31.0|5.0|-6.34|0.0|0.0|1.0|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|6.55e-07|-0.05682|4.9046|3.6829|1184.76|336.65|252.79|548.86|0.68986|-1777.843462|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|0.1|7.0|7.0
12aj_a36|0.0|1|0|0|3.482902101|0.0|0|2|0.0|-0.056210607|-0.00706023|-0.045035034|2|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|1|0.003962098|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|0.90414347|0.812278823|0.091113865|0.8632656809999999|0.856274847|0|-46.79363201|-65.89100364|0.173013687|110.89910559999998|-0.0368515929999999|-42.23511741|7.521007149|0.0|-1.953134451|76.5855549|-23.62130319|2710.647462|530.0854761|-1251.929069|2275.825451|0.22507266|8.056502837|15.35536375|5763.333098|144.26810480000003|30.48195872|-352.4483722|1615.543812|1.0|0.0|0.0|2.0|17.0|3.24|2.19|2.24|1.0|0.0|0.0|1.0|5.0|-4.16|30.0|4.0|-6.55|0.0|1.0|0.0|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|4.270000000000001e-05|-0.05275|5.2301|3.6017|1157.64|344.24|237.06|539.55|0.70423|-1271.9998859999998|0.0082|-0.14818|5.8554|-0.20093|0.03225532|-1272.060325|17.0|7.7696|7.7696
8c_a12|0.0|0|0|0|0.0|0.0|0|1|0.0|0.1948786139999999|-0.0104125509999999|-0.055163114|3|0.038787879|-0.106633503|0.0|-0.447739674|-0.004211843|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.370782022|-0.606245231|0.905486734|0.782864175|-0.10899871|0.8425863029999999|0.845077891|0|-34.19075142|-52.04233846|0.159602554|81.4415307|-0.038245644|-26.55601426|5.104595615|0.0|-1.529825767|61.66383178|-19.51587692|2190.852814|428.8355831|-780.6350769|1245.6132289999998|0.235550168|5.670223821|10.74930819|4610.945152|120.19586|25.52931025|-269.8853937|1021.17241|0.0|0.0|1.0|1.0|18.0|2.81|1.59|2.02|0.0|0.0|0.0|1.0|3.0|-3.47|24.0|5.0|-6.44|0.0|1.0|1.0|0.000339|107.0|0.0001899999999999|0.0598|2.5|0.0|2.28e-05|-0.06706|4.3598|3.8341|909.19|323.37|284.38|402.43|0.67318|-1022.613451|0.1355|-0.15571|1.7305|-0.2227699999999999|0.02263772|-1022.663298|0.04|7.3979|7.3979
3c_a32|0.0|1|1|1|3.452148526|0.0|0|0|0.0|0.025890116|-0.006923974|-0.048337951|0|0.043817204|-0.0522536959999999|2.224112182|-0.270034997|-0.00017094|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0.831186295|0.839409251|-0.003205869|0.901864778|0.774363061|1|-34.91603827|-48.52416391|0.1112332809999999|57.18235134|-0.0288417079999999|-24.94510426|3.995552912|0.0|-1.038301506|57.94025396|-14.82682786|2152.627425|456.8935699|-533.7658031000001|1393.156794|0.306047878|5.605165488|9.717148607|4598.027604999999|157.331845|21.36577928|-199.4122311|769.1680542|1.0|1.0|1.0|1.0|19.0|6.61|4.68|1.7|1.0|0.0|0.0|1.0|3.0|-6.18|22.0|3.0|-5.35|0.0|0.0|1.0|6.65e-07|0.000217|1.22e-05|0.00399|4.14|0.0|4.18e-05|-0.05487|3.5169|3.5169|903.81|352.54|352.54|425.74|0.7034600000000001|-1633.297494|0.5017|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|9.0|8.0458|8.0458
3_a27|0.0|0|0|0|0.0|0.0|2|0|3.127072625|0.124551908|-0.00648099|-0.096132106|2|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|1|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|0.640545265|0.810053853|0.136381755|0.8759548629999999|0.610158103|1|-31.82136336|-44.61323499|0.137884078|71.40072181|-0.032307734|-23.10213938|5.157668895|57.97805043|-1.292309364|54.32114618|-16.72996312|2294.213272|446.4308003|-669.1985248999999|1043.697725|0.266146248|6.457886343999999|11.64968556|4960.583812|137.8189165|22.79740761|-242.1936891|911.8963045|1.0|1.0|1.0|0.0|21.0|2.8|2.94|2.18|0.0|0.0|0.0|2.0|3.0|-3.7|25.0|4.0|-6.41|0.0|1.0|1.0|0.0002|0.0658|0.000103|0.0339|2.67|0.0|0.000423|-0.05512|5.5045|3962.0|931.06|312.93|225.24|425.72|0.6734600000000001|-1081.744053|0.2208|-0.16457|2.7811|-0.21969|0.02032437|-1081.794829|4.0|8.3979|8.3979
19a_a38|0.0|1|0|0|3.3685352889999995|0.0|0|2|0.0|-0.084389038|-0.007986407|-0.082283951|2|0.043848238|0.054257043|0.0|-0.431265985|-0.002526241|1|-0.000673716|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.819222745|0.031696119|0.8741648479999999|0.698414933|0|-51.36166266|-64.73159672|0.252847102|151.1278869|-0.038988111|-38.69037594|7.910363161|0.0|-1.949405536|77.20795279999999|-23.30337482|2774.129458|446.57675660000007|-1165.168741|2304.055966|0.255203463|6.923156054|12.96056449|6115.030149|152.5362948|31.28824271|-292.6320538|1564.412135|1.0|1.0|1.0|3.0|17.0|3.13|2.55|2.4|1.0|0.0|0.0|1.0|5.0|-4.14|30.0|4.0|-6.77|0.0|0.0|1.0|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|5.610000000000001e-05|-0.05271|3.9212|3.6504|1092.25|339.65|316.19|466.55|0.68835|-1331.94466|0.0721|-0.15108|4.7986|-0.20379|0.03338983|-1332.002093|0.01|8.0106|8.0106
1_a1 (SKF-104365)|0.0|0|0|0|0.0|0.0|1|1|2.196347317|0.011230812|-0.006055958|-0.01959813|1|0.0409444439999999|-0.091086986|0.0|-0.218014497|0.000663414|1|0.002250781|-0.221214316|-0.123703409|-0.300426726|-0.505981356|0.57031697|0.7926983559999999|-0.015406451|0.857919181|0.551667506|0|-31.45099608|-37.55389489|0.186844249|86.42113499|-0.029524467|-17.369816|2.859900586|63.42504103|-0.9743074|46.32985169|-13.65596178|1997.193006|376.1092109|-450.6467387|1551.362941|0.290255081|5.2735884010000005|9.042613965|4225.4765640000005|134.2517831|19.24066156|-194.0267797|634.9418316000001|1.0|1.0|1.0|0.0|17.0|3.93|4.28|2.52|0.0|0.0|0.0|1.0|2.0|-3.8|21.0|3.0|-6.01|0.0|1.0|1.0|0.000159|0.0472|9.65e-05|0.0287|2.96|0.0|0.000295|-0.03482|3.8901|3.8901|809.96|318.72|318.72|358.09|0.70081|-1278.971649|0.2178|-0.16142|4.5773|-0.19624|0.02377006|-1279.017667|1.6|5.7959|5.7959
14b_a23|0.0|0|1|1|0.0|0.0|2|0|3.2475997860000003|0.065240838|-0.006248709|-0.071396109|2|0.043538647|0.0519489729999999|0.716540473|-0.318684138|0.007671236|2|0.0075222369999999|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|0.616699629|0.793551289|-0.00399443|0.857184548|0.5935522360000001|1|-41.01458464|-53.44429544|0.153740341|99.66542762|-0.03508139|-34.64639496|8.596171261|84.36242964|-1.64882535|64.97993029|-22.74225338|2943.803333|548.6057241000001|-1068.885909|2280.830615|0.225640295|7.833620016|14.26820636|6622.129837|146.2760938|29.36910744|-355.71896410000005|1380.34805|0.0|1.0|1.0|1.0|26.0|3.78|4.58|3.4|2.0|1.0|0.0|1.0|5.0|-5.58|31.0|5.0|-6.31|0.0|0.0|0.0|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|9.18e-06|-0.07803|3706.0|3706.0|1142.37|334.55|334.55|525.66|0.58097|-1728.9300010000002|0.3603|-0.15064|6.8752|-0.2286699999999999|0.02188578|-1728.9893510000002|4.0|8.3536|8.3536
1o_a5|0.0|1|0|0|2.923171926|0.0|0|0|0.0|-0.266637757|-0.002633927|0.033105871|2|0.025987654|-0.033273504|0.0|-0.1079910069999999|0.0057302559999999|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|0.670787375|0.78144982|-0.003561205|0.85693939|0.650008224|0|-42.63505279|-39.1638643|0.11569628|62.16682117|-0.028770932|-21.04383087|3.827177229|1.01402588|-1.093295425|50.11479279|-15.45942012|2238.291862|475.1609233|-587.4579645|833.537568|0.300086449|7.522366517000001|14.20898333|4572.818263|161.2447749|22.08761368|-214.8381946|839.3293197999999|1.0|1.0|1.0|1.0|23.0|4.48|4.07|1.23|0.0|0.0|0.0|1.0|3.0|-4.08|25.0|4.0|-6.3|0.0|0.0|1.0|8.329999999999999e-05|0.0269|8.340000000000001e-05|27.0|2.78|0.0|2.54e-06|-0.07037|4.5011|4.1692|938.37|297.38|275.45|443.88|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|4.7435|-0.23973|0.04126499|-1043.472984|35.0|7.4559|7.4559
7f_a10|0.0|0|0|0|0.0|-4.8022906380000006|1|1|1.924772416|0.103083789|-0.011104817|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|0.00189949|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.009545801|0.8499946070000001|0.5209683970000001|1|-35.78096407|-53.02456669|0.068226214|38.0022453|-0.03645808|-29.53487321|2.474090768|0.3440879|-1.713529756|60.16185231|-20.30728086|2803.359424|519.0013298|-954.4422004|2375.702381|0.178213448|6.115784565|10.23679556|7070.755931000001|99.26552746|24.71113795|-358.4725202|1161.423484|1.0|1.0|1.0|0.0|21.0|5.07|6.57|2.64|2.0|0.0|0.0|1.0|4.0|-5.54|30.0|7.0|-5.47|1.0|0.0|0.0|2.9e-06|0.00119|2.52e-06|0.00103|4.7|0.0|3.03e-06|-0.0613|5.7757|3.6256|1034.38|341.96|214.67|426.07|0.6833600000000001|-1442.001311|0.0191|-0.15627|2.2631|-0.2175699999999999|0.01616879|-1442.058773|141.0|6.8508|6.8508
13b_a50|0.0|0|1|1|0.0|0.0|2|2|4.253030728|-0.067327798|-0.003876697|0.010464577|2|0.032833333|-0.0204949039999999|2.117002752|-0.263615417|0.010435712|2|0.011379776|-0.03182432|-0.173463805|-0.269353185|-0.319215353|0.749187803|0.788327682|-0.041506802|0.828965118|0.71935296|1|-36.81915624|-57.74541064|0.093835987|67.07377798|-0.026928544|-41.27630533|10.16729727|150.45293569999998|-1.696498291|70.09526468|-19.24847021|3036.874979|647.7242444|-1212.6536230000002|2147.355856|0.299589696|9.514897025|16.75483549|6639.077063000001|214.1461224|27.48170624|-286.5057775|1731.347493|1.0|1.0|1.0|0.0|20.0|4.24|5.12|2.52|2.0|0.0|0.0|1.0|7.0|-5.02|34.0|5.0|-6.3|0.0|0.0|0.0|9.65e-06|0.0044|7.92e-06|0.00361|3.91|0.0|2.68e-05|-0.02606|4.2315|4.1161|1339.39|301.22|293.0|617.26|0.63872|-1470.039226|0.1553|-0.1701599999999999|5.5271|-0.19622|0.03156473|1470.104535|1.83|5.7375|5.7375
7b_a8|0.0|1|0|0|3.213855584|0.0|1|1|1.4628217119999998|-0.119760914|-0.009659873|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|-60.75943432|-59.93853201|0.277652387|166.30684230000003|-0.041332642|-35.90168309|11.89970852|75.93423425|-1.901301524|73.70461365|-24.75721974|2776.185773|432.6681725|-1138.832108|1780.952171|0.246064343|7.698000901|14.76972982|6185.0105140000005|147.3863936|32.83731114|-304.2022276|1510.516312|0.0|1.0|1.0|1.0|23.0|4.48|3.8|2.23|2.0|0.0|0.0|1.0|3.0|-5.25|30.0|5.0|-6.15|0.0|0.0|1.0|5.64e-06|0.00224|1.14e-05|0.00454|3.61|0.0|8.94e-06|-0.06833|4.5945|3.26|1067.73|380.32|269.85|506.21|0.7025100000000001|-1330.392289|139.0|-0.13639|9.9463|-0.20472|0.0273745|-1330.448193|13.53|4.8687|4.8687
3j_a32|0.0|1|1|1|3.564417045|0.0|0|1|0.0|0.0053427669999999|-0.006580847|-0.017889768|0|0.037373737|-0.029763115|2.248764828|-0.269814716|-0.000202965|3|0.001173363|-0.055211759|-0.052818794|-0.097980957|-0.528541012|0.812195122|0.824282683|-0.020129489|0.8884057059999999|0.7557114|1|-37.33051857|-50.46105839|0.134898055|71.64373163|-0.030815085|-26.79963418|3.885056172|0.0|-1.140158136|58.58770587|-16.36574867|2282.569698|459.4516326|-605.5327007000001|1778.1826620000002|0.251226|5.900829539|10.69497519|4866.613493|133.42496409999998|21.85672669|-264.245436|808.6988876|1.0|1.0|1.0|1.0|19.0|6.68|4.93|1.94|1.0|0.0|0.0|1.0|3.0|-5.92|23.0|3.0|-5.6|0.0|0.0|1.0|1.21e-06|0.0004089999999999|1.58e-05|0.00533|3.89|0.0|6.86e-05|-0.05361|3.4982|3.4982|934.19|354.42|354.42|405.19|0.7028|-1671.351322|0.3005|-0.14498|3.6238|-0.19859|0.02833407|-1671.402462|8.0|8.0969|8.0969
12be_a36|0.0|1|0|0|3.466734143|0.0|0|2|0.0|-0.148313814|-0.009368126|-0.0419484829999999|2|0.043854875|0.118420241|0.0|-0.580823835|0.000482522|1|0.002872872|0.19405344|-0.176729938|-0.289604649|-0.3825349939999999|0.884226781|0.812921349|0.132962547|0.858971809|0.8350231859999999|0|-54.15309606|-75.59805505|0.201984123|140.1361326|-0.031937334|-52.44976141|16.25222352|0.0|-1.852365352|99.62604537|-22.15805062|3039.9167260000004|553.6616295|-1285.166936|2552.721046|0.433925602|8.773114043|16.14074295|6592.168374|301.05661160000005|39.14335412|-91.68453892|2270.314539|1.0|0.0|1.0|2.0|17.0|2.83|1.9|1.42|1.0|0.0|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|0.0|0.0|0.0|7.75e-05|0.0342|7.13e-05|0.0315|2.62|0.0|7.11e-05|-0.0518799999999999|5.2184|3.3487|1256.67|370.25|237.59|594.44|0.70465|-1461.68274|0.0018|-0.13781|7.7861|-0.18969|0.03245204|-1461.747501|44.0|7.3565|7.3565
11c_a5|0.0|1|0|0|2.930680267|0.0|0|0|0.0|-0.2117133739999999|-0.004590583|-0.050049777|2|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|1|0.005383056|-0.138950411|-0.011677718|-0.018887528|-0.269653478|0.679183645|0.8020105409999999|0.030085871|0.86113162|0.658307423|0|-47.99592739|-53.12487972|0.19527649|118.7750305|-0.0322785379999999|-32.31269264|6.604499968|4.089828494|-1.484812761|66.02857181|-19.63310772|2497.685314|489.4652669|-903.1229552|926.234805|0.292960365|8.88462927|16.09582374|5202.741647999999|178.1902995|27.76804404|-251.8596984|1277.330026|1.0|1.0|1.0|1.0|23.0|4.79|4.17|1.13|1.0|0.0|0.0|1.0|6.0|-4.13|28.0|5.0|-6.59|0.0|0.0|1.0|7.38e-05|0.0273|7.950000000000001e-05|0.0294|2.78|0.0|1.26e-06|-0.04315|4.5035|4.2087|1071.71|294.59|275.3|512.32|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|2.5278|-0.21448|0.03798847|-1218.336116|25.0|7.6021|7.6021
12a_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.033691224|-0.006711725|-0.02919335|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|0.005050384|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|0.8421237309999999|0.7885597609999999|-0.031179517|0.842671963|0.7961424690000001|0|-47.73588073|-60.22802588|0.163785284|101.5505506|-0.037665934|-37.34272719|6.263330101|0.0|-1.845630786|69.45678454|-23.35372432|2722.217443|518.4718832|-1144.332492|2256.680391|0.194809798|7.362386058999999|13.88603128|5936.682602000001|120.786445|29.00398472|-378.4495438|1421.195251|1.0|1.0|0.0|1.0|17.0|3.84|2.62|2.82|2.0|0.0|0.0|1.0|5.0|-5.28|29.0|4.0|-5.98|0.0|0.0|0.0|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|9.21e-05|-0.05184|5045.0|3.4885|1122.01|355.41|245.76|507.17|0.68599|-1575.538241|0.1511|-0.1481|4.1875|-0.19994|0.03289568|-1575.597759|11.0|7.9469|7.9469
13h_a6|0.0|1|0|0|3.464247528|0.0|0|0|0.0|-0.094781725|-0.006619944|0.004767264|2|0.04393617|0.060987639|1.656132209|-0.3839567379999999|-0.002407131|1|-0.000644109|0.105918119|-0.12414699|-0.215607882|-0.468842137|0.836982172|0.780222427|-0.0256002129999999|0.8391892870000001|0.789769968|1|-51.85624128|-64.32173453|0.132089259|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|-1.747564296|76.78735663|-22.63172141|2926.745635|606.9504647000001|-1222.112956|2829.19698|0.263081412|9.11292243|16.928040300000003|6302.785260000001|183.9790404|30.71129129|-331.36552|1658.40973|1.0|1.0|1.0|2.0|27.0|5.41|4.79|1.13|2.0|0.0|0.0|0.0|6.0|-5.56|33.0|5.0|-6.31|0.0|0.0|1.0|2.77e-06|0.0012|8.8e-06|0.0038|3.7|0.0|1.15e-08|-0.07435|4.8701|3392.0|1253.92|365.52|254.58|591.53|0.69001|-1386.302668|0.2121|-0.14097|7.2872|-0.2153199999999999|0.04469058|-1386.3651|47.0|7.3279|7.3279
16h_a32|0.0|1|1|1|3.340888605|0.0|0|0|0.0|0.217139852|-0.015656019|-0.098975084|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0.804503712|0.832040698|-0.003188883|0.881181048|0.7619492790000001|1|-51.56009529|-77.17316899|0.200808492|127.5843068|-0.038765425|-49.03221545|8.461051377999999|35.90298920000001|-1.821974989|90.15529448|-24.62973479|2709.44587|507.7688359|-1157.597535|3282.554439|0.2640948939999999|6.710057805|12.42028916|6151.056721|167.7935207|33.46862873|-299.7661014|1573.02555|1.0|1.0|1.0|2.0|19.0|5.86|4.6|1.12|2.0|0.0|1.0|1.0|7.0|-6.48|28.0|5.0|-6.22|1.0|0.0|1.0|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|4.09e-05|-0.05028|3.6182|3.6182|1130.4|342.67|342.67|556.05|0.70219|-1955.772465|0.2914|-0.14972|3516.0|-0.2|0.02818755|-1955.832545|9.0|8.0655|8.0655
9_a1|0.0|1|0|0|3.358585365|0.0|0|0|0.0|0.020428974|-0.00614716|-0.1075163359999999|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|1|-0.0018191779999999|-0.232860777|-0.044035724|-0.093062585|-0.483335578|0.582499378|0.737794643|-0.053460262|0.7964939409999999|0.572272366|0|-46.63553015|-49.42275468|0.244723542|141.093898|-0.031896718|-28.49439431|3.745117974|0.0|-1.371558857|57.60218193|-18.38986221|2387.143654|435.4501351|-790.7640749|1739.0376789999998|0.2183102569999999|7.61577077|13.91191974|5063.330971|125.865476|23.52578164|-324.81308110000003|1011.608611|1.0|1.0|1.0|1.0|23.0|5.86|5.57|2.74|2.0|0.0|0.0|1.0|4.0|-4.68|27.0|4.0|-5.81|0.0|0.0|1.0|2.07e-05|0.00739|1.62e-05|0.0057799999999999|3.76|0.0|3.7100000000000003e-07|-0.07602|3343.0|3343.0|1007.04|370.88|370.88|487.19|0.70296|-1187.011122|0.5409|-0.13413|4.1623|-0.21015|0.03294951|-1187.065335|6.0|5.2218|5.2218
AKLKII_a46|0.0|1|0|0|2.917217813|0.0|0|0|0.0|-0.206312209|-0.003417504|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.8264237520000001|0.687139108|1|-34.061229|-42.37969553|0.162358606|76.99187522|-0.033194303|-20.09682339|2.335284369|0.0|-1.161800612|49.76981906|-15.74102977|2000.353437|397.2168972|-550.9360419|792.7439217|0.2278604669999999|5.83938898|11.22955511|4110.764451|108.05343229999998|20.38625028|-258.10190780000005|713.5187596|1.0|0.0|1.0|1.0|21.0|3.9|3.39|1.18|0.0|0.0|0.0|1.0|2.0|-3.24|22.0|4.0|-6.5|0.0|1.0|1.0|0.000578|166.0|0.000266|0.0764|2.19|0.0|1.7800000000000002e-05||||||||||||||||181.0|6.7423|6.7423
12ad_a36|0.0|1|0|0|3.428443248|0.0|0|2|0.0|-0.040810025|-0.01083262|-0.073048351|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|1|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|0.817851296|0.832674224|0.1563642469999999|0.8846605|0.7767870459999999|0|-58.34300549|-76.30379737|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|15.4237324|81.68309557|-2.047680239|96.81391944|-25.88878839|3041.082692|538.2749789|-1449.77215|2474.175727|0.343592539|8.770308295|16.772513699999998|6569.653402|243.2659577|39.44011905|-221.4751857|2208.646667|1.0|0.0|0.0|2.0|17.0|2.7|1.67|1.89|1.0|0.0|0.0|1.0|7.0|-4.18|33.0|6.0|-7.18|0.0|0.0|0.0|6.579999999999999e-05|0.0289|8.36e-05|0.0367|2.53|0.0|0.000106|-0.05406|5733.0|3.8512|1236.64|321.93|216.26|588.2|0.67215|-1460.5468529999998|0.2532|-0.15638|5.3349|-0.21044|0.03648828|-1460.610659|17.0|7.7696|7.7696
19_a20|0.0|1|0|0|3.423603867|0.0|0|0|0.0|0.071176085|-0.0096278259999999|-0.130949446|3|0.0396875|0.103271147|1.622562232|-0.539158264|-0.006620594|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|0.8193003000000001|0.7741509329999999|1|-60.26825633|-65.49811346|0.245547466|161.33709|-0.038340404|-43.03556944|5.890223441|88.19441661|-1.993700989|75.98477124|-25.1915821|2849.084477|495.7134289|-1309.962269|1818.518838|0.203929412|7.950138729|15.38668579|6325.747732|133.9919257|31.64490997|-389.0666676|1645.535318|1.0|1.0|1.0|2.0|27.0|4.97|4.08|1.33|1.0|0.0|0.0|1.0|5.0|-4.89|32.0|5.0|-6.8|0.0|0.0|1.0|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|2.91|0.0|9.86e-08|-0.06767|3.3616|3.3616|1190.68|368.83|368.83|519.34|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|-0.2067|0.03487615|-1368.190746|2.6|5585.0|5585.0
13k_a6|0.0|1|0|0|3.423411754|0.0|0|1|0.0|0.031525207|-0.014257799|-0.132667824|1|0.04162037|0.051404465|0.0|-0.8554679409999999|-0.009326562|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|0.8694295409999999|0.7908110340000001|0.1373649019999999|0.84018367|0.827754203|0|-82.8774254|-88.29427104|0.3589674579999999|249.215618|-0.045420752|-61.29890279999999|14.31458589|113.5526088|-2.543562101|100.7779947|-31.53366823|2966.890288|445.0412356000001|-1765.8854210000002|3332.974951|0.202868306|8.370126134|14.58291125|6492.211639|140.8427117|39.55891914|-412.5714301|2215.299472|1.0|1.0|1.0|3.0|23.0|4.55|3.8|1.39|1.0|0.0|0.0|1.0|7.0|-5.49|33.0|5.0|-6.59|0.0|0.0|1.0|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|5.7e-07|-0.04851|5112.0|3.5476|1246.69|349.49|242.53|577.68|0.70536|-1465.557346|0.0137|-0.14589|8.1639|-0.1944|0.0308324|-1465.621288|46.0|7.3372|7.3372
14a_a10|0.0|0|0|0|0.0|0.0|1|2|2.156210368|-0.2090476269999999|-0.002047597|0.0437538159999999|3|0.035660377|0.027446544|2.070512208|-0.147427016|0.011509975|1|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|0.76857495|0.7348225290000001|-0.011977878|0.770129205|0.740051323|1|-32.23041637|-51.23835032|0.088450549|64.18371923|-0.018970051|-37.18086445|7.140714112|134.15514270000003|-1.270993412|67.14248252|-13.76552695|3075.550631|661.4615097|-922.2903058|1774.8853399999998|0.457984122|10.0292632|18.88856367|6754.660977|332.3339934|25.39690722|-60.97724212|1701.592784|0.0|1.0|1.0|0.0|21.0|4.16|3.36|1.94|1.0|0.0|0.0|1.0|7.0|-4.21|35.0|6.0|-6.82|0.0|1.0|0.0|6.159999999999999e-05|0.0288|1.58e-05|0.00743|3.29|0.0|3.07e-06|-46.0|5.5808|3802.0|1380.89|326.1|222.16|645.26|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|3.1205|0.19621|-0.14757681|-1489.487381|74.0|7.1308|7.1308
