molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|FNSA1|DPSA5|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
5b_a50|0.0|1|1|0.0|0.0|2|7.927685046000001|1.397278957|5.82008293|-0.003549558|0.034845679|2.473508677|-0.062071259|0.012641727|10.9325725|2|2|0.012290091|-0.0873662269999999|-0.1052449509999999|1|0.019856551|0.6642694929999999|0.958606481|-0.041157676|-0.061164973|-20.90908698|-31.07327358|6.200250541|21.02890062|3.149876031|60.5565203|0.5887490470000001|42.76068675|0.4462435279999999|486.9950914|1452.442728|-5.525088972000001|0.411250953|10.01036188|0.8058479690000001|4577.809819|208.925351|-90.17329003|738.8985723999999|11.68741316|1.0|0.0|1.0|1.0|3.37|2.91|-5.86|3.15|4.02|35.64|2.4|0.0|96.89|0.0|-3.48|2.0|-6.03|312.37|0.0|1.0|1.0|3.11|105.0|6.47e-05|0.0202|3.06|0.0|-0.0256899999999999|5.6332|4.0222|-990.6114185|547.35|922.49|308.25|0.2749|220.09|411.9|0.4270899999999999|-990.43875|0.1094|-0.19252|0.02651535|-990.487545|6.1284|12.23|4.9126
19e_a38|0.0|0|0|3.376977671|0.0|0|7.412764017000001|1.297043576|5.351858133|-0.10490608|0.04508642|0.0|-0.4379521229999999|-0.001197042|10.94917392|1|1|0.000347207|0.045449529|-0.091460175|1|0.04818471|0.700181525|0.776562593|-0.083623427|-0.10214405|-56.34606212|-68.82539051|14.27562164|150.553721|9.619015829|16.39385667|0.749190974|82.37885703|0.4655978389999999|523.2534216|3426.997928|-17.17594064|0.250809026|12.34352977|0.871249918|6531.762734|168.99691289999998|-335.8133169|1837.325672|13.55346651|1.0|1.0|1.0|1.0|4.96|3.08|-7.28|4.03|3.09|81.23|2.75|2.0|135.78|0.0|-4.94|4.0|-6.39|427.48|0.0|0.0|1.0|3.3|0.0049|1.89e-05|0.00807|3.55|0.0|-0.05139|5.2322|3.8587|-1409.582478|685.34|1183.12|321.31|0.3948|236.96|532.67|0.41961|-1409.315831|0.3738|-0.20723|0.03483011|-1409.37733|8.0952|0.01|8.0083
12z_a36|0.0|0|0|3.435113772|0.0|0|7.412764017000001|1.297044126|5.351858133|-0.010732275|0.041767677|0.0|-0.421948174|-0.000143196|10.95429182|1|1|0.001194592|0.066366917|-0.098598933|1|0.103551178|0.8212311840000001|0.834790405|-0.081592361|-0.102674964|-54.11489962|-68.09761735|15.50078625|109.572766|10.28066212|15.59091678|0.712682362|83.07227002|0.4577848329999999|553.6621150000001|2451.657399|-15.940487699999998|0.287317638|14.78435842|0.844286292|6146.834385|190.5590792|-282.1167226|1719.920651|14.97465267|1.0|0.0|1.0|0.0|4.76|0.0|-6.66|2.75|1.76|92.99|1.38|1.0|128.47|0.0|-3.99|5.0|-7.08|406.44|0.0|0.0|0.0|1.66|0.0412|0.000113|0.0458|2.4|0.0|-0.05642|3.8969|3.8969|-1325.195958|686.33|1153.7|318.16|0.4423|318.16|539.36|0.69397|-1324.951498|0.4423|-0.2139199999999999|0.03845474|-1325.010808|6.5892|5.0|8301.0
12i _a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604984133|5.351858133|-0.030422458|0.043848238|0.0|-0.366470081|0.00372838|10.31162888|1|1|0.003603419|-0.172434349|-0.051371057|1|-0.029080032|0.7463962120000001|0.8434291340000001|-0.076575246|-0.096489393|-50.00086637|-63.00408424|10.32233418|102.235113|6.740110893|0.0|0.806299097|72.59006433|0.479900127|550.7287204|2280.31966|-15.95200773|0.193700903|15.56818082|0.92270764|6362.153853|126.4796844|-400.0044646|1484.657003|9.585980094|1.0|1.0|1.0|0.0|4.62|0.0|-7.22|4.47|3.27|81.65|3.31|2.0|132.29|0.0|-5.93|4.0|-5.75|432.93|0.0|0.0|1.0|3.11|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|-0.05465|5.0358|3.5242|-2035.373964|691.59|1167.27|351.81|0.2384|246.2|542.74|0.43157|-2035.141693|0.1577|-0.2041|0.03436093|-2035.203042|3.0033|16.0|7.8013
14ae_a23|0.0|1|1|0.0|0.0|2|7.423568444|1.1979624290000002|5.351858133|-0.029948314|0.042903564|0.7338690390000001|-0.4448081789999999|0.008996289|10.31321689|2|2|0.009675528|0.047563299|-0.143336826|2|0.107765697|0.7317531540000001|0.872362051|-0.065169397|-0.087074783|-46.69131269|-62.38566188|24.84237243|91.4475768|17.79858399|110.5716332|0.53040766|87.09501229|0.479058976|625.0131414|2575.36078|-13.81539807|0.46959234|15.59484379|0.919603093|7308.981869|336.444465|-43.57178809|1999.511567|24.70935041|0.0|1.0|1.0|1.0|3.74|3.76|-7.6|3.48|4.03|123.48|2.42|2.0|133.27|0.0|-5.8|6.0|-6.68|471.53|0.0|0.0|0.0|3.44|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|-0.07122|3.6036|3.6036|-1858.967022|751.57|1285.52|344.06|0.3205|344.06|627.57|0.58144|-1858.675325|0.3205|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038
17b_a50|0.0|1|1|0.0|0.0|2|7.934155233999999|1.348984601|5.82008293|0.013050204|0.032052154|2.206759705|-0.144000296|0.012409091|10.94500663|2|2|0.012686493|0.05636897|-0.2252068689999999|1|-0.1585336269999999|0.748900413|0.931849183|-0.047785496|-0.07555585|-33.25475672|-52.58062823|8.976922737999999|47.42733742|6.247196459|86.9549829|0.803386523|59.65808461|0.4835366239999999|648.4900322000001|1948.148592|-12.98417734|0.1966134769999999|16.11918162|0.936245718|6059.076348|136.82673369999998|-422.2639022|1439.872076|7.077456382|1.0|1.0|1.0|1.0|4.17|3.57|-7.54|4.18|4.92|51.77|2.71|3.0|131.39|0.0|-4.75|4.0|-6.09|426.56|0.0|1.0|0.0|3.87|0.00763|1.22e-05|0.0052|3.96|0.0|-0.0318|4.2447|4.0418|-1337.1910779999998|752.09|1300.3|306.75|0.1817|292.09|647.75|0.6269899999999999|-1336.833957|0.1758|-0.19879|0.02640483|-1336.899093|8.4096|122.0|6.9136
21_a4|0.0|0|0|0.0|0.0|1|7.535296702|1.399863887|5.4161004020000005|-0.014982235|0.042924837|0.0|-0.131928225|0.012362563|10.94593332|1|1|0.012094249|0.030586117|-0.063064908|1|0.090847781|0.674434042|0.932146735|-0.0571545999999999|-0.076470465|-28.99048719|-38.7880598|10.23237244|34.4171635|5.190159022|66.03320922|0.7231676229999999|47.69702403|0.401240904|472.812128|1584.866567|-7.377915035|0.276832377|9.956436217|0.670120767|4277.396118|140.4174905|-226.3943104|804.5450027|8.908964226|1.0|1.0|1.0|1.0|3.37|2.92|-5.94|3.7|3.85|39.94|2.32|0.0|91.59|0.0|-3.88|3.0|-5.76|303.36|0.0|1.0|1.0|3.23|0.0403|6.51e-05|0.0197|3.36|0.0|-0.02956|5.1623|4.0245|-973.5683008|549.71|916.76|308.08|0.2016|240.17|446.0|0.5260600000000001|-973.400097|0.1457|-0.19588|0.020181098|-973.449892|2.9409|121.0|6.9172
12bi_a36|0.0|0|0|3.466222049|0.0|0|7.412764017000001|1.297042566|5.351858133|-0.043740597|0.043854875|0.0|-0.559678363|0.000482522|10.95958518|1|1|0.002872872|0.056936052|-0.176729938|1|0.0997949019999999|0.8350231859999999|0.7850011179999999|-0.082914301|-0.107613368|-57.89562053|-75.1419557|24.16125901|150.12481100000002|16.87080604|0.0|0.4996603229999999|101.3899049|0.461975362|548.1337538|2660.0547690000003|-13.56944331|0.500339677|15.71382803|0.85865094|6572.410403|349.3664649|0.474365004|2255.791153|26.24794923|1.0|0.0|1.0|1.0|4.97|0.0|-6.79|2.83|1.9|87.66|1.42|1.0|136.74|0.0|-4.11|6.0|-7.13|441.49|0.0|0.0|0.0|1.75|0.0342|7.13e-05|0.0315|2.62|0.0|-0.0510199999999999|3.8855|3.6851|-1461.997992|742.94|1256.37|336.45|0.4214|319.1|603.92|0.68181|-1461.69263|0.0252|-0.2018|0.0318395999999999|-1461.75632|8.8903|14.0|7.8539
GW6604_a52|0.0|0|0|2.944144148|0.0|0|6.605297921|1.427583999|4.59511985|-0.005328809|0.021346801|0.0|-0.085995143|0.007746755|10.94914378|1|1|0.0070554269999999|-0.131886693|0.039867344|2|0.074868979|0.689009112|0.87346455|-0.071850787|-0.072069252|-35.51891876|-35.62691523|4.459510077|62.55188751|2.204526664|0.2386028039999999|0.73529506|44.37166117|0.4597869779999999|431.7909048|799.8313017999999|-7.13996301|0.26470494|11.6571716|0.851121611|4168.525878|130.8549791|-232.6328342|726.7881391|8.744745933999999|1.0|0.0|1.0|1.0|2.68|1.76|-8.03|4.49|4.2|54.46|1.91|0.0|90.49|0.0|-3.87|3.0|-5.95|298.34|0.0|1.0|1.0|3.08|0.0402|6.929999999999999e-05|0.0207|3.06|0.0||||||||||||||||||107.0|6.9706
4d_a49|0.0|0|0|0.0|0.0|1|7.535296702|1.343847746|5.4161004020000005|-0.058204482|0.036555556|1.76904838|-0.343596561|0.000607064|10.92777282|1|1|0.001356445|-0.151004418|0.000511959|2|-0.008564167|0.749565191|0.752634646|-0.089942837|-0.085966608|-55.40321178|-52.95392476|8.392883773|152.3727245|5.16986937|57.16412513|0.654728051|66.51766234|0.470013152|463.6097566000001|1640.195062|-10.66380249|0.3452719489999999|15.09148245|0.8868392740000001|5915.214567|212.6814716|-190.6195379|1374.947536|13.56373757|0.0|1.0|1.0|1.0|3.38|2.68|-7.58|3.16|2.8|98.72|1.25|1.0|115.63|0.0|-3.13|5.0|-7.7|398.46|0.0|0.0|1.0|2.27|296.0|0.0004509999999999|0.18|1.45|0.0|-0.06309|5.7447|3.8047|-1293.333712|668.09|1144.04|325.87|0.2549|215.82|495.7|0.40593|-1293.049085|0.0879|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447
12h_a40|0.0|0|0|0.0|0.0|1|7.515889085|0.60499064|5.4161004020000005|-0.107711573|0.041915709|0.803557099|-0.289603712|-0.000134504|10.31197256|2|2|-0.002126898|0.367928263|0.127299624|0|0.116873629|0.6948809659999999|0.839481749|-0.0954337969999999|-0.091448888|-50.45378559|-48.34705035|6.193088525|84.86252967|3.274152035|59.68939644|0.844008584|54.9311782|0.4958138139999999|443.8158546|603.6697997|-10.84365353|0.155991416|15.84593062|0.983394285|5087.343024|82.46928995|-363.7398044|801.957134|6.584127851|1.0|1.0|1.0|1.0|3.19|3.0|-6.84|4.59|5.02|84.45|3.76|2.0|96.16|0.0|-6.25|2.0|-5.13|361.25|0.0|0.0|1.0|4.22|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|-0.07512|4.1508|2.6436|-2153.207198|548.82|910.77|469.0|0.3985|298.7|435.95|0.6503899999999999|-2153.072091|0.3693|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846
12_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0.605020506|4.727387819|-0.118456941|0.042795699|2.07135708|-0.336455156|-0.006049098|10.31163031|1|1|-0.0045709459999999|-0.218774634|0.017902469|2|-0.039834906|0.841871246|0.829399708|-0.092838926|-0.096133903|-44.07517037|-45.63945658|5.258353635|80.99228663|2.496397166|76.23910943|0.830418645|52.16354015|0.463780604|393.75653|1064.221958|-8.921820355|0.169581355|10.50748861|0.864908294|4400.493202000001|80.50854774|-313.7317211|769.4340634|6.524083564|1.0|1.0|1.0|1.0|3.2|2.17|-6.89|4.34|4.01|92.93|1.6|1.0|90.49|0.0|-5.68|3.0|-5.3|304.37|0.0|0.0|1.0|3.23|0.000629|1.44e-05|0.0044|4.03|0.0|-0.06361|3263.0|3263.0|-1272.152002|515.23|847.25|379.97|0.5056|379.97|361.95|0.69784|-1272.010995|0.5056|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45
13a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604984129|5.351858133|-0.118776867|0.042560386|0.0|-0.627166322|-0.003436924|10.31162842|1|1|-0.002215642|-0.065043716|0.003429114|1|0.019603815|0.802578397|0.6963945559999999|-0.109682335|-0.113507021|-74.02777574|-76.60916637|12.53013554|204.9120824|8.456950359|102.6479456|0.799862466|88.22659517|0.4661332179999999|470.0167988|2520.165025|-19.5115996|0.2001375339999999|15.1104742|0.873126469|6675.344631|135.07860209999998|-404.771677|1915.558478|11.6174288|1.0|0.0|1.0|0.0|4.76|0.0|-6.19|3.04|1.72|124.74|2.06|1.0|135.37|0.0|-5.01|5.0|-7.05|441.51|0.0|0.0|0.0|1.91|0.00427|5e-05|0.0221|2.74|0.0|-0.0555|5.0535|3.5288|-1744.491614|721.66|1211.54|351.35|0.1788|245.34|541.59|0.26119|-1744.217986|0.1603|-0.20503|0.04590378|-1744.281248|1.4855|14.0|7.8665
9_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0.605017128|4.727387819|-0.100592457|0.034166667|2.4071976040000003|-0.298197887|-0.004918099|10.31162238|1|1|-0.003863265|-0.216450234|0.083014843|1|-0.260349706|0.865283439|0.84649775|-0.095161413|-0.083555008|-44.74600478|-39.28853824|3.469130065|72.17854599|1.6312253680000002|72.50764604|0.886859678|43.50933802|0.413418346|398.0331029|1383.145159|-8.445224386|0.1131403219999999|8.532203772|0.704792493|4430.929894|53.19989715|-363.8118546|708.8118076000001|4.220799781|1.0|1.0|1.0|1.0|3.1|2.44|-7.26|4.9|4.62|80.04|2.42|1.0|92.69|0.0|-5.53|2.0|-5.21|303.38|0.0|0.0|1.0|3.7|0.000899|1.25e-05|0.00379|4.14|0.0|-0.03999|5.8185|3.7356|-1256.087705|512.44|857.36|331.9|0.2069|213.09|350.27|0.3639699999999999|-1255.9558029999998|0.1127|-0.19833|0.0242342|-1256.002529|2.6661|10965.0|4.96
9a_a36|0.0|0|0|3.4090209280000003|0.0|0|7.412764017000001|1.297044807|5.351858133|-0.046964839|0.040166667|0.0|-0.41624054|0.0034852859999999|10.96066876|1|1|0.00484375|0.160672128|-0.12019672|1|-0.019008343|0.79302567|0.826559623|-0.073689118|-0.10869601|-45.04449811|-66.44342306|14.47407729|106.0201967|8.847677483|0.0|0.7638345870000001|78.37175688|0.453098452|505.25728260000005|2167.77208|-14.91993116|0.236165413|13.79893984|0.828482664|5693.562367|144.36259840000002|-322.5522826|1565.759963|11.92833382|1.0|0.0|1.0|0.0|4.69|0.0|-6.28|3.04|2.04|66.4|2.02|1.0|120.94|0.0|-3.71|5.0|-6.74|382.42|0.0|1.0|0.0|1.95|0.0753|0.000102|0.0391|2.66|0.0|-0.05044|3.8677|3.8677|-1252.802159|648.41|1092.66|320.56|0.4811|320.56|495.18|0.68682|-1252.578886|0.4811|-0.20969|0.02701893|-1252.636005|7.4992|13.0|7.8861
12x_a36|0.0|0|0|3.494913155|0.0|0|7.412764017000001|0.629399587|5.351858133|-0.046532211|0.041767677|0.0|-0.40650598|0.00285431|10.33556641|1|1|0.003710345|0.038200407|-0.07550872|1|0.056034339|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|-49.60929169|-70.20305027|11.85578416|110.0434027|7.974776509|0.8295471390000001|0.7768535409999999|81.1499815|0.458792701|562.6051882|2391.802689|-16.61514211|0.223146459|16.20591229|0.847720832|6193.10485|150.09915149999998|-372.4502879|1717.000548|10.94693123|1.0|1.0|1.0|1.0|4.87|0.0|-7.05|3.33|2.61|94.5|2.51|1.0|135.47|0.0|-4.85|4.0|-6.64|427.52|0.0|0.0|0.0|2.33|0.0061|3.09e-05|0.0132|3.19|0.0|-0.05311|3.8776|3.7364|-1670.452834|719.63|1209.23|331.83|0.3901|319.74|569.01|0.6853600000000001|-1670.182026|0.0199|-0.2048199999999999|0.03331471|-1670.244307|7.2812|7.0|8.1549
7l_a46|0.0|0|0|0.0|0.256706467|1|7.727094485|1.160371354|5.533389489|0.017668261|0.04006734|0.0|-0.038903382|0.013150047|10.9642261|1|1|0.0125870169999999|-0.331246137|-0.087877164|2|-0.1237456669999999|0.6539666829999999|0.907148114|-0.0565894359999999|-0.06289606|-27.30136533|-30.34397256|5.5935102720000005|44.79605077|2.698568452|51.39110437|0.67467081|38.22273917|0.46327253|437.65027010000006|1246.417766|-5.1237682730000005|0.32532919|9.825660656|0.863142947|4046.614178|156.9538706|-168.5385796|629.6635476|7.878766604|1.0|0.0|1.0|1.0|3.04|2.64|-6.29|3.59|3.59|43.6|1.89|0.0|86.96|0.0|-3.18|3.0|-6.22|290.36|0.0|1.0|1.0|2.86|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.0|-0.03324|4.5464|4.5464|-915.6081232|517.29|879.87|272.71|0.2024|272.71|414.82|0.68834|-915.446686|0.2024|-0.2231699999999999|0.025086919|-915.493986|3.9009|1.94|5.7122
8a_a32|0.0|1|1|3.217128449|0.0|0|7.773594467000001|0.609420757|5.733341277|-0.056633919|0.04008547|2.059960334|-0.497414715|-0.003484915|10.31100269|3|3|-0.001662219|-0.050766252|-0.0852122769999999|0|-0.184419911|0.7507116140000001|0.814553726|-0.083474428|-0.109412858|-52.34893512|-68.61558335|11.48993376|116.298071|7.205629442999999|66.81560596|0.7490845290000001|79.73671389|0.480024324|510.8273411|3312.822051|-14.03170956|0.250915471|14.26997798|0.923166883|5659.295213|157.3554684|-312.4144752|1373.988797|11.12113054|1.0|1.0|1.0|1.0|3.48|3.67|-7.65|6.49|4.65|140.04|1.37|2.0|110.69|1.0|-6.82|4.0|-5.76|397.52|1.0|0.0|1.0|4.07|6.03e-05|1.02e-05|0.00406|4.17|0.0|-0.06166|3562.0|3562.0|-1880.767206|667.29|1110.23|348.07|0.4315|348.07|566.07|0.70316|-1880.536478|0.4315|-0.2061599999999999|0.03498398|-1880.595748|7.6703|45.0|7.3468
1g_a5|0.0|0|0|2.942391606|0.0|0|6.605297921|1.4275159730000002|4.59511985|-0.010620031|0.027447447|0.0|-0.172437603|0.00683534|10.94875199|1|1|0.006957291|-0.019057802|-0.010807075|2|0.030722968|0.717355058|0.8659209659999999|-0.070108797|-0.074361785|-37.59983870000001|-39.8807456|10.9506874|71.90752413|5.8729303|0.589719781|0.61393343|54.34919851|0.4713154089999999|464.3994751|832.7655896000001|-7.824996219|0.38606657|13.83149499|0.891486942|4639.260975|207.0502037|-122.2065919|974.3909596|14.46845291|1.0|1.0|1.0|1.0|2.79|2.12|-8.14|4.5|4.21|63.69|1.57|0.0|96.98|0.0|-4.03|4.0|-6.15|328.37|0.0|1.0|1.0|3.09|0.0304|6.29e-05|0.0206|3.03|0.0|-0.0393|4.7822|4.1733|-1065.846194|572.15|961.17|297.09|0.1769|259.26|448.93|0.4386899999999999|-1065.675316|0.0504|-0.20972|0.02730461|-1065.727193|5.2707|115.0|6.9393
8d_a8|0.0|0|0|3.190160226|0.0|1|7.05012252|1.395657339|4.844187086|-0.155313194|0.042323232|0.0|-0.633521883|-0.00267541|10.94649761|1|1|-0.001038264|0.111668404|0.016471091|1|0.0780635059999999|0.734212688|0.6932924890000001|-0.1072746469999999|-0.103150936|-69.95878302|-67.26951954|18.28507531|200.0182229|11.92454747|92.49576602|0.675359878|86.29065071|0.483207744|452.1282556|2093.380666|-16.2479927|0.324640122|14.52777156|0.935013517|6596.888351|211.7129122|-228.7206541|1992.108851|19.02113117|0.0|1.0|1.0|1.0|3.61|2.92|-7.62|3.93|3.32|112.23|1.92|1.0|121.1|0.0|-4.91|5.0|-6.87|430.46|0.0|0.0|0.0|3.0|0.00533|3.4200000000000005e-05|0.0147|2.89|0.0|-0.0600299999999999|4.6765|3.2963|-1447.595474|690.78|1185.65|376.13|0.3|265.12|572.21|0.62361|-1447.2928029999998|0.1879|-0.19757|0.03604461|-1447.354662|7.5674|18.61|4.7303
47g_a18|0.0|0|0|0.0|0.0|0|7.03438793|1.251175676|4.844187086|-0.034211867|0.031179487|0.0|-0.477030713|0.0036509859999999|10.94702253|0|0|0.00531392|-0.071877686|-0.264839041|0|-0.009917608|0.745431271|0.834424154|-0.065225536|-0.08547236|-55.35188184|-72.53379954|11.37505183|140.5114492|9.653129118|47.07867403|0.731870777|86.33162323|0.4913566339999999|708.1114197|2268.439188|-21.03738872|0.268129223|20.32265524|0.966014041|7870.887027|227.5405903|-393.5416883|2675.8994190000003|13.79782369|1.0|0.0|1.0|1.0|4.87|0.0|-9.22|3.22|3.6|88.97|2.79|3.0|164.47|1.0|-6.11|4.0|-6.4|541.68|0.0|0.0|0.0|2.83|0.000421|3.01e-06|0.00163|4.52|1.0|-0.04413|3.0965|3.0965|-1743.375845|905.71|1604.37|400.4|0.5955|400.4|874.26|0.69828|-1742.7686640000002|0.5955|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458
12x_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604984021|5.351858133|-0.0335688279999999|0.043383838|0.0|-0.3545061539999999|0.00604028|10.31162819|1|1|0.006346396|-0.104089964|-0.053700437|1|-0.062251445|0.803183654|0.848844277|-0.071909912|-0.091725339|-47.48669555|-60.57208434|9.745611551|99.81775209|6.435648079|0.0|0.824674971|68.52587215|0.4490846539999999|560.5459455|2374.777496|-15.27257668|0.175325029|14.14885734|0.815160907|6359.545311|115.7782842|-428.8071293|1542.442557|7.953787804|1.0|1.0|1.0|0.0|4.86|0.0|-7.38|4.87|3.23|81.65|3.25|2.0|137.21|0.0|-6.04|4.0|-5.64|426.54|0.0|0.0|0.0|3.19|0.00039|3.48e-06|0.00148|4.6|0.0|-0.05093|3.4831|3.4831|-1654.40976|703.75|1211.79|355.95|0.1517|355.95|558.65|0.68589|-1654.1207|0.1517|-0.19876|0.03136007|-1654.183467|4.8197|22.0|7.6556
12aj_a36|0.0|0|0|3.482902101|0.0|0|7.412764017000001|1.29704406|5.351858133|-0.045035034|0.043848238|0.0|-0.402433117|0.002951176|10.95354213|1|1|0.003962098|0.1087087|-0.104118159|1|0.091113865|0.856274847|0.8269863129999999|-0.073002742|-0.10279655|-46.79363201|-65.89100364|11.73352271|110.89910559999998|7.521007149|0.0|0.77492734|76.5855549|0.47532973|530.0854761|2275.825451|-15.14089115|0.22507266|15.35536375|0.905958957|5763.333098|144.26810480000003|-352.4483722|1615.543812|10.69455126|1.0|0.0|1.0|0.0|4.84|0.0|-6.97|3.24|2.19|69.2|2.24|1.0|128.72|0.0|-4.16|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|0.0274|5.05e-05|0.02|3.04|0.0|-0.05275|5.2301|3.6017|-1272.27339|682.84|1157.64|344.24|0.5616|237.06|539.55|0.4112|-1271.9998859999998|0.0082|-0.20093|0.03225532|-1272.060325|7.8393|17.0|7.7696
15_a31|0.0|0|0|3.155574452|0.0|0|7.765993078999999|0.610137926|5.733341277|-0.134784483|0.038809524|0.0|-0.775463115|-0.011797858|10.31169996|2|2|-0.007631228|-0.052339921|-0.157560864|0|-0.0869591359999999|0.782925607|0.567108776|-0.116196194|-0.131697567|-61.76522754|-70.00513464|20.47825449|230.1075793|10.88541717|514.6215199|0.641533577|88.05886218|0.466164359|301.452236|1675.977147|-11.75113151|0.358466423|11.51842782|0.873235738|5087.628096|190.5463457|-150.46712390000002|1309.458532|18.05372755|0.0|1.0|1.0|1.0|3.31|1.64|-5.66|4.12|3.0|117.37|0.41|0.0|90.47|0.0|-4.28|5.0|-6.84|342.37|0.0|0.0|1.0|2.27|18.0|0.000272|0.0931|2.18|0.0|-0.04192|4569.0|4569.0|-1460.900291|556.68|925.93|271.36|348.0|271.36|452.98|0.5241899999999999|-1460.736142|348.0|-0.19394|0.03843988|-1460.790873|7.5831|1.1|5.9586
8f_a8|0.0|0|0|2.939511291|0.0|1|7.05012252|1.394802091|4.844187086|-0.249095464|0.043758865|0.0|-0.485102985|-0.007796225|10.94343488|1|1|-0.007036544|0.152294451|0.09830823|0|-0.016217844|0.56916135|0.5968139689999999|-0.122135295|-0.1064257719999999|-71.22071405|-62.06002501|7.91086576|235.1097364|4.613060521|67.99102163|0.90577048|67.4402386|0.456995667|348.0199311|1892.066521|-16.44956443|0.09422952|13.81994609|0.8416059290000001|5948.547713|54.94802877|-473.23361|1370.325626|5.380213594|0.0|0.0|0.0|0.0|3.14|2.85|-7.95|4.69|4.72|80.88|4.11|2.0|105.27|0.0|-5.21|4.0|-5.98|391.37|0.0|0.0|0.0|4.04|0.0023899999999999|1.01e-05|0.00395|3.82|0.0|-0.0675299999999999|4.7027|3.4876|-1361.658484|602.63|1022.89|355.5|0.3188|263.65|477.92|0.55661|-1361.455053|0.1659|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428
14b_a25|0.0|0|0|0.0|0.0|1|6.842683282|1.420015222|4.727387819|-0.0166120069999999|0.038137255|1.929508048|-0.273813082|0.004725325|10.93106299|1|1|0.004892038|0.0028569959999999|-0.043923908|2|-0.085205646|0.632638761|0.859628015|-0.076156512|-0.084160084|-52.75064158|-58.29440389|11.08504021|97.23019209|7.678174472999999|57.85340824|0.772789587|69.2012501|0.490638154|595.4307570000001|2118.281186|-15.70265555|0.227210413|17.06102567|0.963240883|6760.594953|157.3797801|-377.9013888|1584.108407|10.90684621|1.0|1.0|1.0|1.0|3.51|3.21|-9.65|4.48|4.79|96.49|1.8|2.0|130.97|0.0|-5.6|5.0|-6.26|444.49|0.0|0.0|1.0|3.63|0.0011099999999999|5.86e-06|0.00261|3.88|0.0|-0.0584|5.4239|4069.0|-1444.544749|716.14|1257.11|304.7|0.3614|228.59|603.27|0.34735|-1444.266358|0.0006|-0.22149|0.03876374|-1444.330251|3.2784|22.0|7.6576
