molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|nFaHRing|PBF|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
4_a18 (SD-208)|0|0|0|0.0|0.0|0|1.304335262|-0.012457606|0.0|-0.113324634|0.040864198|0.0|-0.498304229|-0.009648044|-0.056245435|0|0|-0.015153358|-0.15379315|-0.3630339729999999|-0.564165402|0.773173718|0|0.115284206|-40.10670787|10.90456851|0.22090326|113.7529353|-0.034985357|-26.40375252|5.615248385|0.0|0.602029021|-1.2944582059999998|51.01127638|2395.526727|401.1916387|-666.5742296|1822.914738|-9.276994128|0.397970979|5348.394288|204.9329964|-343.2487827|0.035654206|-105.0785813|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|2.77|0.0|22.0|-8.15|3.54|4.44|76.48|2.02|0.0|92.87|0.0|1.0|3.0|-4.29|25.0|6.0|-6.31|1.0|3.11|18.0|0.0146|2.49e-06|-0.09992|5.1755|2.58|-1542.296276|378.26|0.2761|239.56|0.4646|0.69028|-1542.15786|0.2316|-0.13588|3.4629|-0.2358|-1542.207472|0.08|7.0969
1b_a5|1|0|0|2.881451247|0.0|0|1.4258024619999998|-0.00279809|4.59511985|-0.061874543|0.0248765429999999|0.0|-0.111923619|0.001241264|-0.028797464|1|1|0.003708988|0.019611905|0.045204303|-0.231956531|0.567806811|0|0.341795323|-39.38248661|5.438378717999999|0.191171377|96.23685048|-0.031306145|-19.56938257|2.737713392|0.769931305|0.7324812509999999|-1.158327367|44.82086533|2171.716467|407.1693177|-583.1091414|919.9167129|-7.933533473|0.267518749|4577.125071|134.6705884|-293.5407385|0.019229427|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|1.0|2.75|0.0|23.0|-8.3|4.88|4.76|54.46|2.29|0.0|90.44|0.0|1.0|3.0|-3.97|24.0|4.0|-5.99|1.0|3.38|0.0336|0.0157|1.58e-06|-0.04135|4789.0|3.1|-1050.538976|266.74|0.3101|258.89|0.5153800000000001|0.43728|-1050.413506|87.0|-0.1892|2891.0|-0.23055|-1050.462425|59.0|7.2291
13b_a5|1|0|0|2.948625157|0.0|0|1.338814635|-0.004573365|5.209486153|0.011339656|0.02468599|0.0|-0.251535058|-0.104404004|-0.017963913|1|1|0.0066003869999999|-0.055701188|-0.091464693|-0.357011244|0.6700114770000001|0|0.468748106|-44.93506461|8.980592802|0.168442764|108.9128108|-0.02636836|-31.23446039|5.806729729|46.77748445|0.654076389|-1.344786367|53.91565742|2661.597781|537.6736515|-869.5206594|1177.571784|-11.0239272|0.345923611|5678.380299|223.6695238|-562.2202871000001|0.021552174|-199.2474147|638.8437454|13.93534415|0.0|1.0|1.0|1.0|1.0|2.97|0.17|23.0|-8.36|4.64|4.06|74.77|1.96|0.0|119.8|0.0|1.0|5.0|-4.24|30.0|4.0|-6.58|1.0|3.26|0.0225|0.0148|1.72e-06|-0.05177|4.6733|4.66|-1276.066049|296.66|0.5528|265.31|0.32779|0.57482|-1275.806761|0.3064|-0.17274|3.5881|-0.22451|-1275.865034|0.11|6.9586
11c_a31|1|0|0|3.336985072|0.0|0|0.6101368770000001|-0.0184155389999999|5.733341277|-0.141329185|0.037731481|0.0|-0.847114804|-0.137912959|-0.085216451|2|2|-0.008375297|-0.0992097109999999|-0.16065803|-0.572548808|0.825336018|0|0.3608415239999999|-80.82023592|20.06220362|0.435856737|255.2562173|-0.042457317|-48.16624372|11.74927853|70.98337779|0.676089232|-1.825664624|100.8824395|2470.585429|330.3862551|-1069.186744|1770.045716|-14.56188764|0.323910768|5329.481371|189.6959033|-626.1611682999999|0.029155542|-206.2506659|449.7512005|17.07472346|1.0|0.0|1.0|1.0|2.0|3.51|0.28|16.0|-5.84|5.04|3.64|125.57|1.03|0.0|97.32|0.0|2.0|6.0|-5.11|26.0|6.0|-6.56|1.0|3.04|0.00285|39.0|0.000537|-0.03532|3.8551|4.47|-1559.3980869999998|321.61|0.2627|321.61|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|5289.0|-0.19526|-1559.253116|0.13|6.8861
16a_a32|1|1|1|3.357452523|0.0|0|0.6094207620000001|-0.014399612|5.733341277|-0.0848387459999999|0.03995614|2.095743605|-0.6911813920000001|-0.062610718|-0.058518519|3|3|-0.005552127|-0.107321286|-0.199563743|-0.707456102|0.859696525|1|0.283324612|-56.2527503|12.86051026|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|8.003570876|66.13699638|0.6968200370000001|-1.6726008419999998|69.11326055|2615.514164|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.303179963|5746.082161|188.6800971|-647.803815|0.023475264|-244.9767673|532.685565|14.6095244|1.0|0.0|1.0|1.0|3.0|3.53|0.22|19.0|-7.3|5.32|3.79|152.07|0.88|0.0|108.86|1.0|1.0|7.0|-5.49|27.0|4.0|-6.85|1.0|3.06|0.00128|0.0364|2.01e-05|-0.0567299999999999|3.6314|3.9|-1896.81177|341.42|0.2859|341.42|0.70245|0.70245|-1896.589348|0.2859|-0.15045|1.3736|-0.20718|-1896.649286|11.0|7.9586
12r_a30|0|0|0|0.0|0.0|0|0.604984545|-0.007553813|5.351858133|-0.093024002|0.043383838|0.0|-0.400352091|-0.0682882559999999|-0.0646674999999999|1|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.44083509|0.609043558|0|0.451652492|-58.32042638|12.36992712|0.27927255|180.5098625|-0.040404659|-45.9515743|7.995393191000001|0.0|0.790065337|-1.979828309|70.6903535|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|6735.090739|135.6928105|-827.1283373|0.016970201|-374.9717191|616.2856203|10.96881384|1.0|0.0|1.0|0.0|1.0|4.66|0.14|17.0|-7.16|4.67|3.74|81.65|3.58|0.0|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|-6.06|0.0|3.21|0.00141|0.00291|3e-05|-0.05244|5067.0|4.32|-1774.236548|353.12|0.1908|244.69|0.32409|0.68476|-1774.009422|0.1522|-0.14894|5.2021|-0.20138|-1774.070699|29.0|7.5317
14_a47|1|1|1|2.871076328|0.0|0|1.417758105|-0.006070958|4.59511985|-0.136491228|0.036632997|1.484493371|-0.2306964|-0.01670074|0.0295267039999999|1|1|-0.006335783|-0.020596219|-0.061837113|-0.33240126|0.5975877820000001|1|0.2662137639999999|-47.18187618|10.1400648|0.318401536|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|57.32194098|2254.664317|343.7492333|-617.1571777|670.2518865000001|-8.892848121|0.335290281|4695.98899|169.0962983|-311.2496842|0.028057496|-166.1354667|310.8026328|14.15018248|1.0|1.0|0.0|1.0|2.0|2.78|0.0|21.0|-7.79|3.97|4.88|66.49|2.49|0.0|86.58|0.0|1.0|3.0|-3.97|24.0|5.0|-6.21|1.0|3.16|0.0349|0.0241|5.27e-06|-0.06057|3.9671|2.64|-1127.737484|312.53|0.2452|312.53|0.68345|0.68345|-1127.610422|0.2452|-0.16377|2.2485|-0.22434|-1127.6593779999998|8.0|8.1
9a_a40|0|0|0|0.0|0.0|1|0.604993021|-0.003680068|5.4161004020000005|-0.020455825|0.0397333329999999|0.921628874|-0.136162501|0.157704751|-0.1720337089999999|2|2|0.011966382|0.009844552|0.016958188|-0.449508498|0.624889926|1|0.002467659|-29.02567082|5.334966331|0.062399815|30.17155594|-0.032156295|-17.0405052|2.579562688|51.49564873|0.868476591|-1.093314022|34.36063715|1971.148912|453.3484005|-528.6391483|336.39741360000005|-7.51786994|0.131523409|3991.317015|63.59419322|-255.607578|0.008714375|-356.33157|323.79254|4.213574358|1.0|0.0|1.0|1.0|0.0|3.26|0.06|20.0|-6.4|4.58|4.43|58.43|3.57|0.0|86.7|0.0|1.0|2.0|-5.49|21.0|2.0|-4.85|1.0|4.08|0.000944|0.00243|0.000117|-0.06495|4.7066|4.07|-1217.955997|373.53|0.4746|263.42|0.47831|0.69958|-1217.825264|0.3483|-0.13808|3.8656|-0.20303|-1217.873686|214.0|6.6696
9_a15|0|0|0|0.0|0.0|0|1.419941378|-0.009923019|0.0|-0.042227775|0.04022792|0.0|-0.506073953|0.05688176|0.005692073|0|0|0.003160815|-0.203104439|-0.295062413|-0.344978312|0.85357243|0|0.416635119|-41.10356167|18.10574464|0.153843684|85.79894134|-0.028575549|-36.29225274|10.09761131|54.69975317|0.51257747|-1.400201879|59.20930631|2392.3164920000004|471.903131|-780.8954896|1689.926339|-8.88789863|0.48742253|5375.400861|271.83655510000006|-435.5070329|0.03598612|-14.02896218|532.0914339999999|20.06953345|1.0|1.0|1.0|1.0|1.0|3.16|0.19|18.0|-7.57|3.9|4.95|61.84|1.96|0.0|104.74|0.0|1.0|7.0|-5.25|27.0|5.0|-5.52|1.0|3.69|0.00206|0.00562|9.86e-06|-0.0258899999999999|4.3447|3.36|-1223.705126|330.74|0.2693|285.37|0.6512399999999999|0.70552|-1223.463757|0.0115|-0.1565099999999999|1.4625|-0.1824|-1223.522216|107.0|6.9706
9g_a40|0|0|0|0.0|0.0|1|0.604992427|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0.043730159|0.895670535|-0.225327061|0.139758613|-0.145879501|2|2|0.0115573539999999|-0.037217966|-0.062672355|-0.383703998|0.694156166|1|0.002717414|-33.47455057|11.25704374|0.09545843|50.29077056|-0.031197254|-21.93596333|5.930596229|64.08637519|0.740240206|-1.185495647|44.73159432|2169.234651|476.5434822|-624.5597134|349.4421673|-8.658932892000001|0.259759794|4435.743087|136.8503571|-329.0394499|0.018087202|-253.1335385|384.6422631|9.528957565|0.0|1.0|0.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|87.53|0.0|1.0|3.0|-2.49|23.0|4.0|-7.17|0.0|1.93|977.0|247.0|0.000113|-0.0624|3.0778|3.83|-1332.487689|402.84|0.3563|402.84|0.70233|0.70233|-1332.31775|0.3563|-0.12765|3.4787|-0.19005|-1332.369643|3548.0|5.45
34_a20|0|0|0|0.0|0.0|1|1.416932073|-0.0057643419999999|4.727387819|-0.104520106|0.0396875|1.991704333|-0.328567476|-0.046356705|-0.054458882|1|1|0.003149352|0.0346782989999999|0.057022334|-0.4478820739999999|0.7071284179999999|1|0.408491116|-57.31821177|8.766605631000001|0.203342854|136.81360859999998|-0.032248904|-38.68669181|5.898367836|80.66541842|0.776414086|-1.709191893|66.0848174|2825.042137|536.0086996|-1149.982435|2319.742032|-14.59875162|0.223585914|6211.26199|150.43359099999998|-773.7338361000001|0.01491516|-371.9551262|712.1606951|10.03525243|1.0|1.0|1.0|1.0|1.0|3.43|0.08|27.0|-9.18|4.5|4.62|86.69|2.47|0.0|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|1.0|3.63|0.00305|0.00399|2.780000000000001e-07|-0.05181|5.4132|4.97|-1352.31921|320.38|0.4388|229.04|0.38519|0.68845|-1352.041015|0.0766|-0.16103|3.8519|-0.21284|-1352.102407|61.0|7.2147
9_a47|0|0|0|0.0|0.0|0|1.3818994059999998|-0.008501246|0.0|-0.1789147139999999|0.037492877|1.323246814|-0.382556052|0.022031244|0.045804989|0|0|-0.007880155|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|1|0.492394184|-44.13640712|4.991260197|0.194850031|101.9336202|-0.036925422|-26.52703503|2.611122094|0.0|0.790651977|-1.550867715|49.12766732|2292.652212|421.2052248|-811.319145|1333.091472|-10.10553715|0.209348023|5212.504394|109.5180831|-424.4325604|0.015793737|-304.1026787|442.7664664|8.262317504|1.0|1.0|0.0|1.0|2.0|2.87|0.05|22.0|-8.47|4.61|5.61|58.04|2.99|0.0|101.46|0.0|1.0|3.0|-5.37|26.0|4.0|-5.26|1.0|4.09|0.00148|0.00218|1.17e-06|-0.05037|5.7429|4.06|-1149.090086|333.44|0.2294|215.89|0.3885099999999999|0.69084|-1148.896866|0.2208|-0.1545099999999999|2.2966|-0.20488|-1148.949486|25.0|7.6
1_a3|0|0|0|0.0|0.0|0|0.6195934120000001|-0.006053652|4.727387819|-0.073036903|0.034166667|2.194605012|-0.248199745|0.038572075|0.032569462|0|0|-0.005006707|0.05038525|0.08803837|-0.486774367|1.005427002|1|0.521474118|-45.44133321|3.693677623|0.2237487219999999|102.8341051|-0.034105115|-19.55367089|1.697600903|0.0|0.7920857179999999|-1.295994381|49.13501083|2012.9704|356.76228530000003|-595.6343396000001|1162.737831|-7.203984013|0.207914282|4510.611026|95.55665364|-273.7513925|0.014174378|-268.4830832|373.1494221|6.514493077999999|1.0|1.0|0.0|1.0|1.0|3.83|0.18|16.0|-5.77|2.28|1.85|77.1|1.52|0.0|91.52|0.0|2.0|2.0|-3.07|22.0|4.0|-6.87|0.0|1.5|261.0|154.0|0.000518|-53.0|5.8805|2.08|-1273.316428|320.83|0.1775|210.84|0.30619|0.68912|-1273.1763970000002|0.0096|-0.1658599999999999|2.2332|-0.21886|-1273.22339|724.0|6.1403
20_a47|0|1|1|0.0|0.0|1|1.408721455|-0.011237762|4.727387819|-0.161476442|0.039520202|1.010373001|-0.505699304|-0.052370531|0.071506228|1|1|-0.006342241|-0.108236785|-0.297094867|-0.5332051720000001|0.61847122|1|0.213977589|-45.68149289|12.85623208|0.311171398|169.6050003|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|58.53772498|2630.63609|375.4483088|-752.2184736|1219.306754|-9.761884958|0.404765791|5896.060936|220.6189341|-409.9991682|0.034758191|-103.815441|428.5826478|18.94506718|0.0|1.0|1.0|1.0|2.0|3.19|0.05|21.0|-7.31|2.56|4.54|84.73|2.75|0.0|99.68|0.0|1.0|5.0|-4.06|28.0|6.0|-6.75|1.0|3.09|0.0332|0.0316|1.86e-05|-0.06357|3.9808|4.08|-1335.742176|311.45|0.2807|311.45|0.68219|0.68219|-1335.566785|0.2807|-0.16377|3.1747|-0.22734|-1335.620783|3.0|8.6
12c_a30|0|0|0|0.0|0.0|0|0.604984133|-0.006900253|5.351858133|-0.030422458|0.042804233|0.0|-0.3657134279999999|0.019094532|-0.072247675|1|1|0.003603419|-0.051371057|-0.090173435|-0.468696709|0.8264832879999999|0|0.39541773|-50.12643041|10.36785909|0.156067288|101.8928318|-0.037411484|-41.12547305|6.768942632999999|0.0|0.8061287690000001|-1.833162702|60.4942895|2860.640481|550.9847369|-1196.830808|2456.062146|-15.946612|0.193871231|6403.739746|126.574178|-781.3839879|0.014695647|-399.7292126|652.8825454|9.594458155|1.0|0.0|1.0|0.0|1.0|4.62|0.14|17.0|-7.22|4.47|3.27|81.65|3.31|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|-5.75|1.0|3.11|0.0005139999999999|0.00156|2.61e-05|-0.0542299999999999|5.0582|4.45|-2035.373591|351.37|0.2155|245.12|0.32037|0.68457|-2035.141497|0.1568|-0.1496299999999999|3.7377|-0.2038599999999999|-2035.202565|0.01|7.9914
8d_a8|1|0|0|3.190160226|0.0|1|1.395657339|-0.0111144189999999|4.844187086|-0.155313194|0.042323232|0.0|-0.633521883|-0.077977198|-0.117111249|1|1|-0.001038264|0.016471091|0.025642021|-0.4385133129999999|0.76211539|0|0.377028311|-69.95878302|18.28507531|0.306707511|200.0182229|-0.03820405|-43.86958028|11.92454747|92.49576602|0.675359878|-2.063018716|88.24385833|2863.968296|452.1282556|-1345.390391|2093.380666|-16.2479927|0.324640122|6596.888351|211.7129122|-877.3916055999999|0.029166961|-228.7206541|682.0472537|19.02113117|0.0|0.0|1.0|1.0|2.0|3.61|0.12|23.0|-7.62|3.93|3.32|112.23|1.92|0.0|121.1|0.0|1.0|6.0|-4.91|32.0|5.0|-6.87|0.0|3.0|0.00533|0.0147|1.03e-05|-0.0600299999999999|4.6765|6.22|-1447.595474|376.13|0.3|265.12|0.62361|0.70165|-1447.2928029999998|0.1879|-0.13754|6.0111|-0.19757|-1447.354662|18.61|4.7303
21_a4|0|0|0|0.0|0.0|1|1.399863887|-0.003068098|5.4161004020000005|-0.014982235|0.042924837|0.0|-0.131928225|-0.2897937889999999|-0.104638158|1|1|0.012094249|-0.063064908|-0.099702401|-0.228430899|0.6952936|0|0.239652988|-28.99048719|10.23237244|0.067853265|34.4171635|-0.028676424|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-1.147056976|39.22285963|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|4277.396118|140.4174905|-295.1166014|0.017563978|-226.3943104|387.240586|8.908964226|1.0|1.0|1.0|1.0|0.0|3.37|0.16|17.0|-5.94|3.7|3.85|39.94|2.32|0.0|91.59|0.0|2.0|3.0|-3.88|23.0|3.0|-5.76|1.0|3.23|0.0403|0.0197|0.000352|-0.02956|5.1623|3.31|-973.5683008|308.08|0.2016|240.17|0.5260600000000001|0.66476|-973.400097|0.1457|-0.16632|2.0282|-0.19588|-973.449892|121.0|6.9172
16e_a32|1|1|1|3.343660084|0.0|0|0.609420752|-0.0154404319999999|5.733341277|-0.06951854|0.040982906|2.080236877|-0.772021601|-0.070351839|-0.01320745|3|3|-0.002310082|-0.123297852|-0.219947482|-0.698621582|0.804503712|1|0.504569498|-55.957388|15.50894749|0.209694841|134.6906051|-0.037448344|-48.41036206|9.961663868|39.27920316|0.702226562|-1.760072163|71.46633549|2710.157931|507.6266039|-1130.524639|3376.1299740000004|-15.45011555|0.297773438|6142.277629|191.2650034|-726.1554308999999|0.023323257|-259.78720209999994|573.3529948|14.98092934|1.0|0.0|1.0|1.0|2.0|3.64|0.26|19.0|-7.38|6.03|4.6|149.27|1.12|0.0|111.95|1.0|1.0|8.0|-6.59|28.0|5.0|-6.15|1.0|3.77|0.000107|0.0074099999999999|1.73e-05|-0.0505899999999999|3.6214|4.59|-1955.993572|342.37|0.2858|342.37|0.7022|0.7022|-1955.766505|0.2858|-0.14991|3.2372|-0.2005|-1955.827194|7.0|8.1367
14h_a23|0|1|1|0.0|0.0|2|1.197963488|-0.005921293|5.351858133|0.006191846|0.04255787|0.7290938920000001|-0.307907256|-0.024318144|-0.034313725|2|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|1|0.223157991|-43.02851162|14.81983413|0.076569426|51.620282|-0.033774476|-36.84086528|9.990985411|86.83095818|0.753100584|-1.621174834|57.84834575|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|0.246899416|6722.809649|166.45047749999998|-736.8173055999999|0.018981866|-341.2621515|646.2584547|12.79687369|0.0|0.0|1.0|1.0|1.0|3.47|0.04|26.0|-7.47|3.4|3.89|128.81|2.39|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|-6.62|0.0|3.23|0.0009109999999999|0.00554|1.4800000000000002e-05|-0.08532|4.0506|3.29|-1722.1762399999998|337.93|0.3424|306.09|0.67365|0.69933|-1721.9314420000003|0.2727|-0.15209|9.7146|-0.2374099999999999|-1721.99264|5.0|8.3468
4_a4|0|0|0|0.0|0.0|1|1.343865392|-0.001234337|5.4161004020000005|0.0159331539999999|0.036775068|2.183056868|-0.058013858|-0.110597574|-0.037623601|1|1|0.0112367389999999|-0.048056862|-0.078747188|-0.157959343|0.646069495|1|0.456474074|-25.64211031|4.4155367960000005|0.0667239759999999|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|30.05764711|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|-6.78950447|0.2062820269999999|4878.070704|106.2816773|-291.9486922|0.010586293|-302.661743|462.1867149|5.454324025|1.0|1.0|0.0|1.0|0.0|3.15|0.19|21.0|-7.57|4.52|4.41|43.6|2.66|0.0|100.08|0.0|1.0|2.0|-4.12|25.0|3.0|-5.79|1.0|3.64|0.0248|0.00877|8.85e-06|-0.04865|5.382000000000001|3.24|-1029.960398|307.95|0.1106|230.37|0.55032|0.6010800000000001|-1029.763465|67.0|-0.1696599999999999|2.6814|-0.21831|-1029.813844|78.0|7.1079
16i_a32|1|1|1|3.352437091|0.0|0|0.6094207429999999|-0.0146198339999999|5.733341277|-0.075706124|0.0439583329999999|2.078707411|-0.7748511779999999|-0.104899053|0.006037736|3|3|-0.001202032|-0.120440534|-0.211019184|-0.700853898|0.801401734|1|0.5368697929999999|-56.03343427|14.59730623|0.198505292|129.7354415|-0.036726892|-49.02383532|9.540239197|32.3175507|0.718964113|-1.836344582|70.6307405|2770.767996|523.8261846|-1200.164351|3450.514629|-15.6876273|0.281035887|6355.471589|183.6742715|-784.3813651|0.021112022|-286.2130831|636.0251562999999|13.79800742|1.0|0.0|1.0|1.0|2.0|3.75|0.3|19.0|-7.4|6.25|4.85|149.27|1.34|0.0|116.75|1.0|1.0|8.0|-7.03|29.0|5.0|-5.93|0.0|3.96|3.96e-05|0.0035|1.7100000000000002e-05|-0.05044|3.6176|4.99|-1995.307733|342.72|0.2857|342.72|0.70222|0.70222|-1995.055356|0.2857|-0.14976|3353.0|-0.2002|-1995.11813|6.0|8.2596
12y_a36|1|0|0|3.479963309|0.0|0|1.29704385|-0.00707164|5.351858133|-0.065314765|0.041767677|0.0|-0.410155116|-0.049845887|-0.028440975|1|1|0.003724542|-0.095253274|-0.1619981409999999|-0.434990282|0.90500247|0|0.424572485|-51.48548385|13.04507243|0.16295867|109.55137340000002|-0.036493654|-44.53093547|8.769742642|14.40618351|0.755735734|-1.970657299|64.53055627|2793.629988|562.7133986|-1324.80348|2304.463084|-16.49293906|0.244264266|6082.16777|164.2102614|-890.6187094000001|0.01873364|-343.8442493|698.847203|12.59396622|1.0|0.0|0.0|0.0|2.0|4.88|0.12|17.0|-7.01|3.62|2.42|69.2|2.38|0.0|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|-6.34|0.0|2.37|0.0106|0.0115|3.94e-05|-0.05002|3.8794|3.83|-1310.350902|319.6|0.4358|319.6|0.66796|0.66796|-1310.077567|0.4358|-0.15671|6.1376|-0.20673|-1310.137888|12.0|7.9208
8g_a12|1|1|1|2.897921027|0.0|0|1.28383574|-0.0084227909999999|4.59511985|-0.029907264|0.038347953|1.714060666|-0.40429396|-0.094550033|-0.040257632|1|1|0.005405355|0.068559367|0.122649613|-0.532504083|0.804158158|1|0.274352085|-42.39297373|4.915102972|0.142374631|78.53214058|-0.042752517|-31.79592789|2.7111119089999995|0.0|0.90166696|-1.881110729|47.30807670000001|2506.427441|473.055878|-1037.59814|1356.883205|-13.00742505|0.09833304|5327.736626|54.23932676|-572.326702|0.007890315|-443.109365|480.0590283|4.352203029|0.0|1.0|1.0|1.0|2.0|4.07|0.1|21.0|-8.0|3.31|2.07|78.85|2.89|0.0|109.93|0.0|1.0|3.0|-4.38|27.0|5.0|-6.28|0.0|2.77|0.0146|0.0163|3.53e-06|-0.06432|4.2057|3.68|-1154.321531|332.31|0.3786|294.8|462.0|0.55027|-1154.121362|0.1601|-0.1520099999999999|2.9986|-0.21633|-1154.173831|3715.0|5.43
13e_a6|1|0|0|3.433539068|0.0|0|1.429020445|-0.006882528|4.727387819|-0.008507023|0.044021739|1.643912856|-0.378539035|0.0266218529999999|-0.037793156|1|1|-0.001446486|-0.126749697|-0.223618825|-0.462344944|0.841211811|1|0.175643236|-49.62570093|12.28502792|0.138323399|92.4587065|-0.032929004|-41.68507499|8.211609879|0.0|0.722530518|-1.679379203|61.91072885|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|0.277469482|6147.8097210000005|185.4673146|-750.3313497|0.019543118|-297.4895642|676.2770877|13.06309302|1.0|1.0|1.0|1.0|2.0|3.51|0.08|27.0|-10.18|5.01|4.53|103.17|0.92|0.0|123.82|0.0|0.0|5.0|-5.11|32.0|5.0|-6.52|1.0|3.31|0.00323|0.00688|2.75e-08|-0.07534|5.9885|3.36|-1347.297639|381.78|0.8312|207.04|0.38609|0.7034199999999999|-1347.014564|0.0104|-0.1327|10.1884|-0.20804|-1347.074898|12.0|7.9208
12n_a36|1|0|0|3.400581499|0.0|0|0.299253841|-0.0099988159999999|5.351858133|-0.350034917|0.0438779959999999|0.0|-0.619926573|-0.035989956|-0.000273044|1|1|-0.001160331|-0.15024383|-0.261631709|-0.5181211520000001|0.8183043390000001|0|0.239018516|-60.42525197|14.28426215|0.279888857|189.4391835|-0.039955874|-53.08197085|9.668119648|26.74179417|0.741751453|-2.317440678|74.70951411|3482.18259|487.397992|-1568.530003|3465.537153|-18.30412788|0.258248547|7657.057548000001|174.79221719999998|-1061.639417|0.021232665|-327.25274110000004|805.2286932|14.3710571|0.0|0.0|0.0|0.0|3.0|5.03|0.17|17.0|-6.87|1.28|2.15|123.75|0.84|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|0.0|1.18|0.0668|0.0897|6.45e-05|-0.05056|5.3573|6.24|-1876.201464|340.78|0.3921|231.43|0.32172|0.7046600000000001|-1875.89723|0.0155|-0.14928|10.8395|-0.19984|-1875.961945|15.0|7.8239
28_a20|0|0|0|0.0|0.0|1|1.417203216|-0.006492092|4.727387819|-0.114439513|0.0396875|1.650185059|-0.363557127|0.0313932529999999|-0.039965901|1|1|0.002695258|-0.016955137|-0.028782305|-0.447096101|0.715067047|1|0.3962228229999999|-57.59898971|9.799649234|0.218249263|145.66665480000003|-0.035068957|-40.6172876|6.540604536|88.39175809|0.773641727|-1.823585765|67.39863895|2865.917291|521.7658603|-1217.120433|2449.815677|-15.62203369|0.226358273|6348.941881000001|151.0788711|-812.3457521|0.016673728|-365.2747728|684.5377542|11.12858789|0.0|1.0|1.0|1.0|1.0|3.45|0.08|27.0|-8.8|3.93|4.01|99.58|1.73|0.0|122.8|0.0|1.0|5.0|-4.42|32.0|5.0|-6.96|1.0|3.04|0.0159|0.0156|6.590000000000001e-07|-0.06242|4.7905|4.64|-1368.363151|346.35|0.2354|258.81|0.50352|0.4701899999999999|-1368.085242|0.0153|-0.15572|3.5284|-0.21814|-1368.146882|255.0|6.5935
