molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nARing|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
4R4k_a46|0.0|0|0.0|0.173180233|1|1|-0.050636784|-0.0049602|1|0.0510113959999999|-0.104665424|0.006550513|-0.1149361969999999|10.94631314|0.006050983|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.089699228|0.237621572|0.007883196|4.194771739|173.3171354|0.109374836|58.20005971|2.232103603|0.0|-1.4608409080000002|-25.39807111|-16.19450581|0.465590034|2105.035168|-777.3362788|1767.850427|0.133318901|10.33328154|0.871222588|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|519.5743695|1.0|1.0|0.0|1.0|3.8|3.12|0.33|4.26|4.77|0.0|0.0|2.0|3.0|-5.46|0.0|1.0|3.81|-4.83|5.0|1.4800000000000002e-05|0.0|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|4.1392|-1053.413412|565.94|994.13|299.53|0.2896|234.09|0.68404|-0.17484|1.8559|0.0257622|7.0132|7.0132
3d_a32|0.0|1|3.503398526|0.0|0|0|0.0181036519999999|-0.006420365|0|0.041161616|-0.0620110029999999|0.000655875|-0.113314811|10.31100276|0.002004382|-0.076494363|-0.1395294259999999|-0.539652902|0.8315372|0.8444218509999999|-0.069007775|-0.100251236|0.90169022|0.77923808|-0.06869526|0.2214902789999999|0.014419776|7.807299836|62.43434632|0.107154498|58.01666174|4.22710649|0.0|-1.118246623|-20.13777259|-15.52441767|0.427813496|2213.978384|-605.4522892000001|1855.167124|0.2794597139999999|10.75032687|0.747681906|151.30787800000002|-327.8100438|21.54552351|0.0160633|-238.8142619|840.275417|421.3548777|1.0|1.0|1.0|1.0|3.34|3.11|0.24|6.97|5.07|0.0|0.0|4.0|3.0|-5.18|0.0|1.0|4.32|-5.13|9.58e-05|7.36e-06|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.42|3.5105|-1672.733979|569.29|959.11|353.18|0.5031|353.18|0.7035100000000001|-0.14189|3.2094|0.02457348|8.0915|8.0915
11_a33|0.0|1|3.221176304|0.0|0|0|-0.151505631|-0.008708023|0|0.034984568|0.055664124|-0.003303432|0.143981643|10.31100126|-0.00103193|-0.122478641|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.003391835|-0.014463304|0.921896958|0.781083337|-0.070841241|0.229250542|0.033701864|16.37099833|45.43139569|0.142712759|69.3240686|7.95236684|0.0|-1.048814353|-16.71585694|-14.98445481|0.4673066279999999|2220.315582|-509.4714637|979.349175|0.447121614|9.837729137|0.8772525659999999|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|335.4799765|1.0|1.0|1.0|1.0|3.19|2.31|0.13|5.77|4.13|0.0|0.0|3.0|4.0|-5.97|0.0|1.0|3.28|-4.38|0.00109|4.13e-05|0.0|0.0|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|-1669.304085|506.55|858.89|353.74|0.5408|353.74|0.70381|-0.14132|3.1406|0.02055276|8.3188|8.3188
5_a47|0.0|0|0.0|0.0|0|0|0.019688132|-0.009295857|2|0.037492877|0.003858593|-0.012670377|-0.002627182|10.9367109|-0.011237954|-0.019811664|-0.0428873159999999|-0.454659897|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.861595935|0.675164258|-0.087763105|0.526509524|0.009936558|5.246458665|104.9032216|0.192042245|101.3974575|2.770107005|0.0|-1.502972943|-24.46654029|-20.34777119|0.4736061789999999|2368.870941|-793.5630764|1349.003107|0.218428796|11.13432113|0.8997183470000001|115.3294396|-418.9977997|26.03444329|0.017501741|-297.3367046|1015.343288|416.1194472|1.0|1.0|0.0|1.0|2.67|2.79|0.0|4.73|5.96|0.0|0.0|3.0|4.0|-5.19|1.0|1.0|4.29|-5.5|0.000824|3.18e-06|0.0|0.0|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|4.37|3.7083|-1569.333281|561.61|951.68|334.35|0.2108|334.35|0.69291|-0.15419|2.9121|0.03591467|7.7|7.7
4p_a46|0.0|0|0.0|0.122217892|1|1|-0.060700883|-0.004413243|0|0.046533816|-0.164311513|0.005152176|-0.205494852|10.93681929|0.004453195|0.066453878|0.101602982|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|-0.1623103719999999|0.7911509609999999|0.751334374|-0.0997229069999999|0.3352802039999999|0.007398064|4.195717966|175.10295019999998|0.094033511|53.32991189|2.379548177|0.0|-1.498932241|-32.07534663|-17.00200781|0.423511708|2257.769185|-850.1003902999998|2219.4587530000003|0.12579435|10.10955243|0.734640605|71.34266847|-482.1236438|19.44852199|0.006740305|-424.4519674|972.4260993|585.8536976|1.0|0.0|1.0|0.0|3.89|3.2|0.3|4.85|5.25|0.0|0.0|2.0|3.0|-5.09|0.0|1.0|4.25|-5.4|0.000567|4.03e-06|0.0|0.0|8.95e-08|3.2e-05|-0.0393|5.4796|4.89|3.9958|-1129.618646|598.19|1058.54|310.28|0.2363|226.26|0.70138|-0.16819|3.6961|0.03979459|6.4672|6.4672
21b_a23|0.0|1|0.0|0.0|2|0|0.094654108|-0.005936474|2|0.042455556|0.057405955|0.01055698|-0.103470358|10.31321725|0.009872313|-0.069382957|-0.130528352|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|-0.078097375|0.8339434929999999|0.668547062|-0.0596425779999999|0.224930782|0.014481931|10.15224639|41.6766724|0.0692712809999999|48.56114386|7.117014296|86.65837165|-1.745210489|-29.31080756|-23.98906534|0.458461834|3074.083057|-1223.442332|2531.041828|0.187665282|16.20152864|0.846591917|131.5587155|-857.6679716|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|0.0|0.0|1.0|1.0|3.59|3.42|0.08|3.92|4.2|1.0|0.0|5.0|5.0|-6.42|0.0|0.0|3.57|-5.22|0.000361|6.06e-06|0.0|0.0|1.43e-08|6.45e-06|-0.08401|4.0023|3.57|3.6237|-1761.4722969999998|735.65|1247.38|342.15|0.2607|309.79|0.70139|-0.15033|9.5312|0.02657688|7.0691|7.0691
8b_a12|0.0|0|0.0|0.0|0|1|0.190292199|-0.012630509|2|0.03977208|0.028584223|-0.010117477|-0.036536396|10.95438057|-0.007926474|0.003898807|0.006468729|-0.659952678|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.856390139|-0.1053827859999999|0.4384536329999999|0.011257065|6.513753986|319.0086845|0.259073691|149.9096134|3.769098814|76.80174559999999|-2.097985204|-35.28434152|-26.39069094|0.480938153|2388.888334|-1213.971783|1437.536303|0.111063646|12.27845608|0.926552694|64.26553043|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1365.645333|510.3677388|0.0|1.0|1.0|1.0|4.11|2.57|0.1|3.11|1.9|0.0|0.0|4.0|4.0|-6.51|0.0|0.0|2.51|-4.01|28.0|9.74e-05|0.0|0.0|3.56e-08|1.26e-05|-0.0589|4.2263|5.11|3.7446|-1159.365835|611.93|1020.47|331.1|0.3179|293.37|0.57773|-0.15294|4.2554|0.03936706|6.58|6.58
9g_a24|0.0|0|2.931798469|0.0|1|0|-0.318471716|-0.00106361|2|0.0279797979999999|-0.162313932|0.0144065739999999|0.070915465|10.96318169|0.013119312|-0.0273623029999999|-0.049325609|-0.079421802|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0.657503038|-0.064835725|0.383340003|0.01876163|9.283063574|174.88817269999998|0.132863247|65.73938109|4.593165278|0.0|-0.788016565|-15.87288497|-10.53790724|0.427531635|2123.257348|-389.9025677|1196.910121|0.518073552|10.69818114|0.746821416|256.3375151|-192.9198181|21.8662148|0.033884884|17.88521849|809.0499476|341.3207334|0.0|1.0|0.0|1.0|2.8|1.78|0.06|2.91|2.93|0.0|0.0|3.0|4.0|-7.17|0.0|0.0|1.93|-3.09|977.0|0.0008179999999999|0.0|0.0|3.720000000000001e-07|0.000113|-0.03585|5.2521|0.75|4.2802|-984.5565078|524.03|879.99|289.67|0.2444|236.07|0.64993|-0.17806|2.9691|0.032630457|7.1675|7.1675
13d_a6|0.0|0|3.447870607|0.0|0|1|-0.045686501|-0.010665225|1|0.041728395|0.077158715|-0.003346018|-0.042531782|10.95129636|-0.000899678|-0.106686991|-0.174259072|-0.49314765|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|-0.092581323|0.19992155|0.030793771|20.96853949|156.67194009999997|0.21137879|143.9350986|14.27820079|564.780402|-2.103893962|-42.92734103|-27.03045032|0.4128711229999999|2882.382522|-1432.613867|3075.022992|0.230567155|15.47559904|0.703203572|157.0011174|-975.5161277|35.13035671|0.018542644|-366.9322097|1861.908905|692.8471883999999|1.0|1.0|1.0|1.0|3.64|3.03|0.16|5.38|4.57|0.0|0.0|6.0|5.0|-5.88|0.0|1.0|3.74|-5.27|0.000471|5.42e-06|0.0|0.0|3.96e-10|1.68e-07|-0.05252|4.85|4.5|3.6298|-1389.374844|723.61|1219.11|341.57|0.7905|255.64|0.7007399999999999|-0.14894|11.0994|0.02846332|6.4437|6.4437
17b_a50|0.0|1|0.0|0.0|2|1|-0.145258626|-0.002181823|1|0.032052154|0.035558152|0.012409091|-0.152660972|10.94500663|0.012686493|-0.2252068689999999|-0.357011777|-0.237489143|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|-0.047785496|0.4220781729999999|0.0128994089999999|8.976922737999999|9.9094658|0.068150817|47.42733742|6.247196459|86.9549829|-1.662228695|-23.14256283|-18.65764227|0.4835366239999999|2765.537065|-1156.773821|1948.148592|0.1966134769999999|16.11918162|0.936245718|136.82673369999998|-805.0189948|23.22374317|0.010169967|-422.2639022|1439.872076|862.3868512|1.0|1.0|1.0|1.0|4.17|3.57|0.35|4.18|4.92|0.0|0.0|8.0|4.0|-6.09|0.0|0.0|3.87|-4.91|0.00763|1.22e-05|0.0|0.0|2.87e-08|1.22e-05|-0.0318|4.2447|3.77|4.0418|-1337.164673|752.09|1300.3|306.75|0.1817|292.09|0.66195|-0.16699|6.3333|0.02640483|6.9136|6.9136
8f_a12|0.0|1|0.0|0.0|0|1|0.110310585|-0.008295703|2|0.038347953|-0.013400998|-0.002596875|0.028505422|10.31134658|-0.00094279|-0.070713228|-0.125424286|-0.560548116|0.902669729|0.7475224290000001|-0.13747286|-0.042014638|0.80546986|0.8409290840000001|-0.072634742|0.285353468|0.013287637|7.550959323|83.13642146|0.130176823|73.97552223|4.290980116|0.0|-1.6818542230000002|-23.45595611|-21.72151161|0.460344828|2541.921472|-955.746511|1448.568734|0.161876566|13.00131176|0.853035146|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|1.0|1.0|1.0|1.0|4.09|3.26|0.1|4.99|3.41|0.0|0.0|3.0|4.0|-5.47|0.0|1.0|3.82|-5.24|0.000735|5.72e-06|0.0|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|4.19|3.6536|-1481.115891|606.97|1020.81|339.35|312.0|297.01|0.65098|-0.15061|0.9092|0.03056355|6.1898|6.1898
9d_a40|0.0|0|0.0|0.0|1|0|0.007834411|-0.003961493|0|0.045555556|0.153818743|0.011823978|0.15723868|10.3119722|0.010101686|0.0116099239999999|0.019621984|-0.4887998529999999|0.601831605|0.7572844040000001|-0.3969541689999999|-0.223631751|0.8221990920000001|0.55759121|-0.060319196|0.002088915|0.010749826|5.539796446|108.1468558|0.058372388|30.08152399|2.854868966|50.47044708|-1.074852592|-16.01918037|-16.29154841|0.467275972|2109.570685|-553.912646|336.6614768|0.133579429|15.06105494|0.87714454|68.83858806|-285.4523697|18.80327978|0.0087217999999999|-377.6610668|639.3115126|346.9019309|1.0|0.0|1.0|0.0|3.25|3.63|0.06|5.2|5.09|0.0|0.0|2.0|2.0|-4.62|0.0|1.0|4.63|-5.65|0.0002399999999999|2.23e-06|0.0|0.0|1.01e-07|3.3e-05|-0.06906|4.6073|4.7|3.3464|-1677.540538|542.19|892.69|370.51|0.4888|269.1|0.69986|-0.13875|6.2032|0.01113991|6.9706|6.9706
12f_a36|0.0|0|3.50900085|0.0|0|2|-0.066269699|-0.006773586|2|0.039061728|0.10938259|0.003676818|0.012286423|10.95389399|0.0045625|-0.101854847|-0.169994208|-0.438198895|0.902377067|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|-0.071035495|0.3416917479999999|0.01784834|11.77610852|43.53853176|0.156443092|103.2191714|7.769727312|0.835268043|-2.00553221|-30.92312428|-23.629013600000004|0.464240353|2770.818472|-1323.224761|2380.393255|0.219698129|13.84366076|0.8665086190000001|144.9540437|-873.0469447999999|30.28188764|0.015685228|-369.879252|1695.785708|729.1873176|1.0|0.0|0.0|0.0|4.94|0.0|0.21|3.62|2.45|0.0|0.0|6.0|4.0|-6.33|0.0|0.0|2.4|-4.57|0.0102|2.6600000000000003e-05|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05035|5.2106|3.87|3.6545|-1311.550167|699.88|1195.77|339.27|0.4374|237.95|0.70126|-0.15011|5.9228|0.02879265|7.9586|7.9586
12o_a36|0.0|0|3.444418304|0.0|0|2|0.01340619|-0.0100574069999999|2|0.040770975|0.03842353|-0.00233752|-0.059733192|10.96036596|-0.000472698|-0.126068378|-0.213993335|-0.5110239679999999|0.859938421|0.799869816|0.141570244|-0.01854899|0.848816593|0.817582774|-0.082048664|0.514457955|0.023402195|16.85373064|55.47133795|0.2407887189999999|173.4105814|12.13767506|112.1259723|-2.018706878|-42.554984000000005|-25.50573629|0.469699889|3009.981519|-1453.826968|2778.220342|0.333537155|13.80895167|0.885724665|240.2059039|-1047.013252|38.27030489|0.026586303|-239.7655413|2181.407379|757.7532208|0.0|0.0|0.0|0.0|4.97|0.0|0.17|2.38|1.65|0.0|0.0|7.0|5.0|-7.66|0.0|0.0|1.47|-3.64|128.0|0.000227|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|3.8726|-1440.926241|728.07|1240.51|320.16|0.4075|238.77|0.67273|-0.15695|4.9237|0.04371335|7.3979|7.3979
8a_a12|0.0|0|0.0|0.0|0|1|0.082323047|-0.00771093|3|0.0420317459999999|-0.205012437|-0.001510006|-0.050603335|10.95472846|0.000249868|-0.135424346|-0.226106307|-0.5385001079999999|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0.8157289759999999|0.862306783|-0.05926895|0.221703535|0.010336879|5.354053791|46.32568673|0.107343574|55.59930083|2.773166902|0.0|-1.4888045019999998|-15.90061008|-17.52581709|0.46777503|2212.38965|-771.1359521|2093.2274030000003|0.208569274|9.607296424|0.878904705|108.02980890000002|-399.41487|22.14447395|0.014012546|-301.89687089999995|974.3568539|464.1781753|1.0|1.0|1.0|1.0|4.06|3.06|0.15|3.87|2.5|0.0|0.0|3.0|4.0|-6.04|0.0|1.0|3.1|-4.21|0.0408|6.19e-05|0.0|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0210880000002|556.3|952.71|317.17|0.2486|317.17|0.6309100000000001|-0.15696|3.6588|0.02180654|6.7011|6.7011
14b_a50|0.0|1|0.0|0.0|2|2|-0.092558007|-0.003935732|2|0.030219907|-0.068176984|0.010215823|0.037777505|10.94501788|0.011249462|-0.1786649189999999|-0.280243276|-0.306633966|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|0.71456262|-0.050362464|0.7031402240000001|0.022423099|14.70317076|25.31245624|0.095923652|62.89861413|9.64109526|192.8987555|-1.533499045|-21.65397937|-16.75898192|0.445384689|2967.872393|-1005.538915|2984.248708|0.362718946|11.45638132|0.8030515570000001|237.8403928|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|825.4425942|1.0|1.0|1.0|1.0|4.64|3.64|0.35|3.72|4.81|0.0|0.0|7.0|5.0|-6.5|0.0|0.0|3.6|-4.78|0.0111|1.6800000000000002e-05|0.0|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|3.05|4.0775|-1431.037684|718.64|1253.87|304.07|0.1637|234.67|0.64303|-0.16874|5.3711|0.03081037|5.1818|5.1818
12aj_a36|0.0|0|3.482902101|0.0|0|2|-0.056210607|-0.00706023|2|0.043848238|0.064171987|0.002951176|-0.103202936|10.95354213|0.003962098|-0.104118159|-0.1763783589999999|-0.43462267|0.90414347|0.812278823|0.091113865|-0.072770961|0.8632656809999999|0.856274847|-0.073002742|0.251263868|0.018305468|11.73352271|82.34300699|0.173013687|110.89910559999998|7.521007149|0.0|-1.953134451|-29.99399664|-23.62130319|0.47532973|2710.647462|-1251.929069|2275.825451|0.22507266|15.35536375|0.905958957|144.26810480000003|-802.4672307|30.48195872|0.016684569|-352.4483722|1615.543812|662.0530478999999|1.0|0.0|0.0|0.0|4.84|0.0|0.17|3.24|2.19|0.0|0.0|5.0|4.0|-6.55|0.0|0.0|2.14|-4.3|0.0274|5.05e-05|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.48|3.6017|-1272.241135|682.84|1157.64|344.24|0.5616|237.06|0.70423|-0.14818|5.8554|0.03225532|7.7696|7.7696
10_a27|0.0|0|0.0|0.0|2|0|0.122016352|-0.006285923|2|0.040512821|-0.184068581|0.00991794|0.034318674|10.93783185|0.010329671|-0.2030237389999999|-0.341622797|-0.487435299|0.639413469|0.804375252|0.129719095|-0.001453596|0.862408925|0.614205449|-0.061299064|0.346344305|0.017676458|9.399794974|6.0140309720000005|0.147337847|78.34972221|4.998521009|49.19800605|-1.305333567|-17.33405307|-16.5270506|0.477162521|2270.538352|-694.1361252|943.2258247|0.254639309|12.9316403|0.912640238|135.40932969999997|-369.1201792|22.1732254|0.01651645|-260.9504933|931.2754667000002|424.8821143|1.0|0.0|1.0|1.0|3.01|3.15|0.16|2.81|2.97|0.0|0.0|3.0|4.0|-6.51|0.0|1.0|2.74|-3.92|0.0882|0.0001189999999999|0.0|0.0|5.81e-07|0.000192|-0.0498|4.1495|4.66|4.1495|-1083.1151289999998|573.31|958.95|298.79|0.4452|298.79|0.63894|-0.16805|4.6684|0.0227416|7.1612|7.1612
12x_a30|0.0|0|0.0|0.0|0|2|0.044575215|-0.006008579|2|0.043383838|-0.0606216429999999|0.00604028|0.027312213|10.31162819|0.006346396|-0.053700437|-0.0922059569999999|-0.458718546|0.842068099|0.782514704|-0.062251445|-0.1759406839999999|0.829606585|0.803183654|-0.071909912|0.398925866|0.014757946|9.745611551|74.51844582|0.151155723|99.81775209|6.435648079|0.0|-1.926232129|-31.35848986|-23.12752311|0.4490846539999999|2845.417984|-1272.013771|2374.777496|0.175325029|14.14885734|0.815160907|115.7782842|-839.9917174000001|28.04441012|0.012044556|-428.8071293|1542.442557|754.3941655|1.0|0.0|1.0|0.0|4.86|0.0|0.21|4.87|3.23|0.0|0.0|5.0|4.0|-5.64|0.0|0.0|3.19|-5.46|0.00039|3.48e-06|0.0|0.0|4.12e-08|1.76e-05|-0.05093|3.4831|4.45|3.4831|-1654.3784|703.75|1211.79|355.95|0.1517|355.95|0.68589|-0.14783|4.3702|0.03136007|7.6556|7.6556
13n_a6|0.0|0|3.425442623|0.0|0|0|0.030890422|-0.010884884|2|0.04393617|0.058267173|-0.0093684169999999|-0.06507689|10.95053349|-0.00687003|-0.068956229|-0.118693789|-0.57091314|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.832753533|0.82642394|-0.100363599|0.307384948|0.017758385|12.18768927|90.97854097|0.29109784|199.7822434|8.36448634|103.012404|-2.078466222|-47.27287681|-26.41600355|0.47066442|2952.259627|-1426.464192|2535.307313|0.251032943|16.76075427|0.889160748|172.28545730000002|-978.9911754|35.2699138|0.019904118|-341.7352549|1904.575345|724.3873672999999|1.0|1.0|1.0|1.0|3.55|1.9|0.08|4.19|3.76|0.0|0.0|6.0|5.0|-7.23|0.0|1.0|2.62|-4.28|0.00987|5.24e-05|0.0|0.0|2.1499999999999998e-10|9.35e-08|-0.07131|4.8185|4.27|3.3510000000000004|-1423.714738|727.69|1232.6|369.99|0.9117|257.31|0.64027|-0.13863|7.1946|0.05026727|7.1249|7.1249
17d_a50|0.0|1|0.0|0.0|2|2|-0.152030219|-0.002166617|1|0.031990741|0.006071856|0.012079|-0.136180713|10.94500663|0.01245647|-0.200725906|-0.323333765|-0.2294807539999999|0.754575205|0.748516466|-0.1921395789999999|-0.2177003589999999|0.789310938|0.7276268779999999|-0.044172353|0.8020670809999999|0.0152123589999999|10.55016861|5.007868064|0.070113177|48.62532158|7.31681784|86.38197811|-1.535398758|-21.24595322|-17.74731987|0.445708152|2824.70142|-1064.839192|2950.99157|0.24594297|12.62170017|0.8041037459999999|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|0.0|1.0|1.0|1.0|4.07|3.68|0.35|4.0|4.29|0.0|0.0|6.0|4.0|-6.25|0.0|0.0|3.68|-4.88|0.0135|1.31e-05|0.0|0.0|8.55e-08|3.63e-05|-0.03251|4.0506|3.41|4.0506|-1335.962757|727.15|1263.22|306.09|0.1819|306.09|0.66103|-0.16716|5.6557|0.02625058|7.1308|7.1308
12al_a36|0.0|0|3.469383582|0.0|0|2|-0.06777947|-0.008463062|2|0.042739018|0.1030147719999999|0.00127667|-0.074215038|10.96020817|0.003077071|-0.1430106119999999|-0.239932418|-0.404703593|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.84179881|-0.077842923|0.2689491989999999|0.026927826|17.71943397|114.2305891|0.198820783|130.8308989|11.65999569|0.0|-1.906487074|-33.70669917|-23.23210974|0.456856406|2843.740855|-1254.533926|2244.88081|0.328915355|16.15533063|0.841133748|216.4375922|-825.5263792000001|34.61874732|0.025956027|-225.1591357|1869.412355|679.7230552999999|1.0|0.0|0.0|0.0|4.81|0.0|0.17|2.77|1.89|0.0|0.0|6.0|5.0|-6.93|0.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|2.92|3.5511|-1347.445127|702.95|1181.84|349.14|0.4466|319.71|0.70417|-0.14558|6.4473|0.03469224|7.3188|7.3188
16h_a32|0.0|1|3.340888605|0.0|0|0|0.217139852|-0.015656019|0|0.039958333|-0.069213021|-0.0048042729999999|0.061727488|10.31100268|-0.002310082|-0.123297852|-0.219947482|-0.71364354|0.804503712|0.832040698|-0.003188883|-0.03617945|0.881181048|0.7619492790000001|-0.081151869|0.44308098|0.02096013|13.31708433|70.02855767|0.200808492|127.5843068|8.461051377999999|35.90298920000001|-1.821974989|-32.75886858|-24.62973479|0.459750275|2709.44587|-1157.597535|3282.554439|0.2640948939999999|12.42028916|0.850995852|167.7935207|-735.4832318|33.46862873|0.020432929|-299.7661014|1573.02555|573.3529948|1.0|0.0|1.0|1.0|3.61|3.45|0.26|5.86|4.6|0.0|1.0|7.0|5.0|-6.22|1.0|1.0|3.74|-4.75|0.000136|1.7800000000000002e-05|0.0|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|4.54|3.6182|-1955.970762|679.82|1130.4|342.67|0.2914|342.67|0.70219|-0.14972|3516.0|0.02818755|8.0655|8.0655
4a_a46|0.0|0|0.0|0.210988875|1|1|-0.214093513|-0.001042349|2|0.0473245609999999|-0.137420119|0.012632881|-0.11172225|10.96352058|0.0120924389999999|-0.082000707|-0.129430244|-0.143806973|0.679741138|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.683616517|-0.05488948|0.264863483|0.00935578|4.858713991|6.579492736000001|0.076041983|39.49069232|2.523263761|55.05332552|-1.017947119|-14.80375017|-11.49234623|0.4289963579999999|2042.529911|-528.6479264|1427.844961|0.2573736219999999|9.831485239|0.751302315|133.66119809999998|-274.5414028|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|1.0|1.0|0.0|1.0|3.76|2.8|0.35|4.18|4.46|0.0|0.0|2.0|3.0|-5.87|0.0|1.0|3.43|-4.31|0.0372|4.89e-05|0.0|0.0|1.53e-07|4.86e-05|-0.02921|4.5454|3.4|4.5454|-994.2146342|560.87|967.0|272.77|0.1694|272.77|0.6893600000000001|-0.19067|3.1825|0.022810825|6.7423|6.7423
8a_a50|0.0|1|3.139870661|0.0|1|1|-0.0737162059999999|-0.00439531|1|0.03904321|-0.0224366579999999|0.007671336|-0.150515325|10.94501357|0.007801731|-0.065546446|-0.11385159|-0.352654037|0.75162266|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|-0.069208148|0.278028663|0.018809422|9.480859015|133.8183888|0.139123262|70.12485884|4.778811898|0.0|-1.234552044|-17.58335405|-15.95574341|0.46183401|2206.356773|-622.2739931|1503.563342|0.248584287|10.69309012|0.858162757|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|1.0|1.0|0.0|1.0|3.34|2.01|0.11|3.63|3.71|0.0|0.0|2.0|3.0|-6.12|0.0|1.0|2.87|-4.13|0.0433|7.48e-05|0.0|0.0|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.637067|548.47|912.7|297.06|0.18|220.53|0.60625|-0.17244|3.5509|0.03479985|7.3279|7.3279
