molecula|NaaNH|SaaNH|SssssC|nAHRing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|FNSA1|WNSA3|PNSA4|TASA|PNSA2|GeomRadius|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
3o_a32|1|3.644417045|0.0|1|0.609420753|-0.014299905|1|0.035643275|-0.064818511|2.240993002|-0.001411347|-0.117781901|10.3110027|-0.090297882|3|3|0.000243592|-0.061774721|-0.11221537|-0.483580522|0.90022001|-0.074509084|0.872498916|0.840991936|-0.095457829|0.252703854|0.012519666|-42.51640563|-55.03672286|7.218280399|62.67187821|93.52833522|-31.73171751|4.161738248|0.7850948190000001|-24.51306152|-18.34557429|483.0270239|-825.5508427999999|6.392329273|0.835165165|5488.777096|123.9047338|23.36733582|0.0130649069999999|1051.530112|7.532642302|1.0|1.0|1.0|1.0|1.0|2.0|3.47|0.32|-7.27|6.39|122.97|1.58|1.0|0.0|112.07|1.0|-5.72|26.0|4.0|0.0|-4.73|1.89e-06|0.00072|1.87e-05|0.00714|3.46|0.0|0.0|5.35e-08|2.04e-05|-0.05413|3.5333|3.5333|-1805.504508|-1805.473626|620.56|350.9|350.9|464.85|-1805.277864|3.2729|0.03088166|-1805.333039|5.8476|0.24|6.6198|6.6198
10_a47|0|0.0|0.0|0|1.381868067|-0.166367455|2|0.042276423|-0.169242585|1.329777427|-0.008120645|0.0814897|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.021926603|-0.045289209|-0.45272733|0.7027461220000001|-0.138304661|0.8077565520000001|0.6913602740000001|-0.0936757959999999|0.417511484|0.00951788|-40.80144983|-50.08559665|5.088920549|103.41137940000002|84.97451737|-26.77924406|2.720890925|0.801882632|-21.81529334|-18.9212254|449.6950454|-851.455143|6.277122171|0.699661037|5482.319019|105.9273263|23.5960035|0.014051737|1061.820157|7.51303623|1.0|1.0|0.0|1.0|1.0|2.0|3.02|0.09|-8.85|5.12|58.04|3.21|2.0|0.0|106.43|1.0|-5.75|27.0|4.0|0.0|-5.5|1.77e-06|0.000638|3.18e-06|0.00114|4.8|0.0|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|3.7236|-1188.405988|-1188.3744|579.86|332.97|214.9|426.55|-1188.1907199999998|1.9281|0.03158831|-1188.244739|2.8795|13.0|7.9|7.9
14w_a23|0|0.0|0.0|0|1.197963556|-0.109136569|2|0.046678487|0.045196333|0.6813799420000001|0.003379755|-0.042151195|10.31321817|-0.031435038|2|2|0.003906274|-0.073958723|-0.206574435|-0.427696371|0.5788469970000001|0.059273664|0.8668730109999999|0.558482531|-0.088508061|0.228641034|0.022440155|-46.76570273|-58.53311596|14.84036772|43.30287556|140.15462380000002|-38.70975831|9.814393755|0.743451788|-30.92760432|-23.66232347|521.1762769999999|-1112.129203|7.833745658|0.988900044|6998.078982999999|169.6632599|31.82765022|0.020725002|1495.89956|13.70608418|0.0|0.0|1.0|1.0|0.0|1.0|3.42|0.05|-7.93|4.2|105.02|3.78|2.0|1.0|120.2|1.0|-5.68|32.0|6.0|0.0|-5.27|2.09e-06|0.0009369999999999|5.41e-06|0.00242|3.78|0.0|0.0|1.17e-08|5.23e-06|-0.0798|3.6632|3.6632|-1828.385903|-1828.363862|676.92|338.46|338.46|535.54|-1828.161957|7.0157|0.02204118|-1828.222578|9.8981|2.0|8.6737|8.6737
12m_a30|0|0.0|0.0|2|0.6049842529999999|0.024086432|2|0.040839506|-0.1305457069999999|0.0|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|1|0.0026474159999999|-0.084317059|-0.152855196|-0.5409445629999999|0.817497287|-0.036924662|0.893689741|0.770326886|-0.103359773|0.415971907|0.027352277|-57.96147772|-70.1324196|18.55926485|133.774348|147.06395700000002|-47.58675592|12.59296644|0.773732767|-39.32844052|-27.50290965|531.4632661|-1402.648392|9.025816604|0.8173893040000001|6658.711303|153.52847759999997|35.54574762|0.019500715|1812.833129|13.2317657|1.0|0.0|1.0|1.0|0.0|1.0|4.66|0.13|-6.42|3.4|114.67|2.06|2.0|1.0|133.52|1.0|-6.0|32.0|6.0|0.0|-5.01|1.01e-06|0.000444|9.71e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-57.0|5.0617|3.5496|-1743.215323|-1743.174906|714.92|349.29|244.95|578.87|-1742.965888|3.6891|0.04041755|-1743.030004|5.1279|31.0|7.5114|7.5114
4f_a49|0|0.0|0.0|1|1.343848013|-0.087045007|2|0.038839506|-0.087861524|1.5830545580000002|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|1|0.001714014|-0.015845165|-0.025995042|-0.46436755|0.69044503|-0.00953448|0.8557769120000001|0.670594896|-0.089955514|0.480786546|0.016591015|-55.88123394|-48.83888562|9.007637695|193.615884|142.7551002|-26.51573683|4.89045046|0.718306291|-30.33918719|-18.1726086|400.1675422|-781.4221699|6.302023735|0.7773206840000001|5422.650822|152.9378926|25.29924744|0.020905063|1087.86764|11.34983222|0.0|1.0|1.0|1.0|0.0|1.0|3.07|0.14|-6.54|3.42|80.9|2.03|1.0|0.0|102.08|1.0|-3.99|27.0|5.0|0.0|-4.09|0.000102|0.0365|8.120000000000001e-05|0.0289|2.64|0.0|0.0|2.92e-07|0.000104|-0.06954|4.6249|3.7098|-1179.23587|-1179.201105|575.01|334.21|268.08|411.94|-1179.029099|1.7833|0.03476467|-1179.080799|1.8254|0.04|7.3979|7.3979
15_a47|1|2.9226792460000004|0.0|0|1.304329657|-0.072588375|2|0.042285714|-0.130885389|1.56205245|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.007670908|-0.017562097|-0.332654104|0.644280611|-0.131424138|0.897881853|0.614613723|-0.0904066519999999|0.429825305|0.016669157|-45.1562696|-48.36220049|8.917011222000001|61.0548099|111.3994409|-25.87091101|4.770072524|0.711630105|-24.15592798|-17.81765281|423.5412927|-677.0708068|6.984778596|0.914412511|5075.773767000001|154.260803|25.03780079|0.021370407|951.4364299|11.43190096|1.0|1.0|0.0|1.0|1.0|2.0|2.89|0.06|-8.49|4.69|66.49|2.83|2.0|0.0|96.6|1.0|-4.89|25.0|4.0|0.0|-4.85|1.29e-05|0.00455|1.41e-05|0.00499|3.8|0.0|0.0|3.22e-09|1.14e-06|-0.0591799999999999|4.3312|4.0594|-1527.4104|-1527.376145|552.16|305.43|286.26|419.75|-1527.265523|2.2271|0.03425526|-1527.316555|3.7709|16.0|7.8|7.8
15c_a10|0|0.0|0.0|2|1.343850105|0.040869377|3|0.034807692|-0.06400528|2.063253638|0.01143745|-0.1036030219999999|10.92970798|0.0123939039999999|1|1|0.012271987|-0.226679901|-0.35845963|-0.1742732839999999|0.7655272009999999|-0.03167553|0.772328328|0.733973277|-0.072537853|0.418835517|0.014703076|-32.5870313|-50.32840842|10.2013281|65.41494073|66.28884934|-34.91899195|7.077912953999999|0.528228415|-22.60962187|-13.36848349|627.5338454|-855.5829431|8.639636218|0.8158976029999999|6673.826433|327.3258326|25.30814911|0.023432886|1619.721543|16.25826809|0.0|1.0|1.0|1.0|1.0|0.0|3.85|0.37|-7.79|3.77|59.31|1.74|1.0|0.0|141.96|1.0|-3.85|34.0|6.0|1.0|-4.57|0.0001419999999999|0.0646|2.68e-05|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|5.5913|3.6709|-1450.241475|-1450.500669|762.21|337.75|221.75|595.63|-1450.139335|2.4256|-0.25919486|-1450.201574|4.8283|0.1|7.0|7.0
14k_a23|0|0.0|0.0|0|1.1979621459999998|-0.024758731|2|0.046283951|0.04479394|0.74561778|0.010682694|-0.055500851|10.31321813|-0.055708465|2|2|0.009263715|-0.071484865|-0.13187015|-0.463402169|0.722187957|0.140087361|0.864845456|0.659570836|-0.079899943|0.226547411|0.018829201|-37.43135588|-53.17069631|12.53019305|38.76597615|51.64167457|-35.38329134|8.338417622|0.783562394|-24.9092952|-22.62582822|613.8243395|-1063.413926|8.21201115|0.948005074|6715.186162999999|144.0318708|28.87559227|0.016348271|1357.152837|10.87921891|0.0|0.0|1.0|0.0|1.0|1.0|3.39|0.05|-7.99|4.0|105.02|3.51|2.0|1.0|125.29|1.0|-6.13|31.0|4.0|0.0|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|4.21|0.0|0.0|1.02e-08|4.55e-06|-0.07933|3.6421|3.6421|-2089.524497|-2089.501786|691.9|340.42|340.42|552.65|-2089.293765|5.8718|0.02271117|-2089.354026|8.3627|4.0|8.4123|8.4123
14d_a23|0|0.0|0.0|0|1.197963465|-0.026530366|2|0.043538647|0.03253552|0.758207139|0.01269616|-0.019307114|10.313217800000002|-0.054430189|2|2|0.01180744|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|0.006563565|0.829764975|0.6906097959999999|-0.078282292|0.213597535|0.018596017|-35.40917327|-51.58357156|12.25371621|39.26987634|51.59888942|-33.99063559|8.074501042|0.790346608|-23.33262837|-21.66510006|607.3441532|-1083.255003|7.832720777|0.833166062|6459.554383|138.1496441|27.41215037|0.015037275|1370.607518|9.908707432|0.0|0.0|1.0|1.0|1.0|1.0|3.52|0.09|-7.78|3.88|105.02|3.24|2.0|1.0|125.25|1.0|-5.85|31.0|4.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|8.1555|-1669.24571|-1669.224874|696.21|3688.0|336.18|554.84|-1668.983743|5.6156|0.02083626|-1669.045136|8.1555|4.0|8.4001|8.4001
14ab_a23|0|0.0|0.0|0|1.197962873|-0.028841865|2|0.04314059|0.021287386|0.7586471459999999|0.013012022|0.010803172|10.313217300000002|-0.03821899|2|2|0.012103325|-0.074579388|-0.13397874|-0.449699921|0.725358161|-0.085303124|0.8072028240000001|0.693959193|-0.076243539|0.20155691|0.017974612|-35.59605095|-52.21744789|12.31039874|40.23721489|51.89838547|-35.76253038|8.431109267|0.797837067|-24.37891748|-21.67516705|632.9786397|-1148.783854|7.83369055|0.885272615|6654.62616|138.4567483|27.16741043|0.013710439|1439.872753|9.389964491|0.0|0.0|1.0|1.0|1.0|1.0|3.63|0.12|-8.16|4.4|105.02|3.45|2.0|1.0|130.22|1.0|-6.23|32.0|4.0|0.0|-5.55|5.9e-07|0.000259|2.81e-06|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|3.6587|3.6587|-1708.563399|-1708.543268|719.66|338.88|338.88|595.23|-1708.277193|5.9624|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012|8.4012
12av_a36|1|3.4520047430000003|0.0|2|1.297042752|-0.081537769|2|0.04250591|0.06882889|0.0|-0.00233752|-0.021036176|10.96037173|-0.039627578|1|1|-0.000472698|-0.126068378|-0.213993335|-0.507136551|0.859938421|-0.018133027|0.8571025990000001|0.817582774|-0.105593135|0.277834652|0.021666882|-57.31621925|-73.55299094|15.09249582|99.2415672|172.4374372|-51.2347934|10.51297704|0.671916917|-39.92474833|-24.51766365|524.1323793|-1397.506828|8.975655204|0.965363947|6460.1184140000005|228.5327731|36.48912989|0.025779468|2079.880404|17.95719936|0.0|0.0|0.0|1.0|0.0|3.0|4.96|0.17|-6.93|2.38|98.3|1.49|1.0|0.0|138.06|1.0|-3.54|33.0|5.0|0.0|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|3.4402|-1440.988179|-1440.945099|733.21|360.39|256.12|588.31|-1440.67411|4.7666|0.04308001|-1440.738332|6.1075|39.0|7.4089|7.4089
19_a4|0|0.0|0.0|1|0.29641517|-0.3929802189999999|1|0.040511696|-0.052325802|0.0|0.006243904|-0.211341677|10.30966825|-0.136621315|1|1|0.009687676|-0.0255403279999999|-0.042058265|-0.245630631|0.55269662|0.152550043|0.834377354|0.514505012|-0.0759826109999999|0.285282038|0.013022539|-38.9063534|-41.82665583|7.168604362000001|15.411502800000004|98.66465411|-23.02459887|3.946149569|0.764880253|-21.41704046|-15.93396412|451.8120313999999|-669.2264932|5.9448291|0.85352261|5232.561157|129.4279389|20.83197214|0.0143733|874.9428297000001|7.912166787999999|1.0|0.0|1.0|0.0|1.0|0.0|3.46|0.16|-6.09|2.97|73.23|2.16|1.0|0.0|98.19|1.0|-3.81|25.0|4.0|1.0|-3.97|0.000156|0.0547|0.000106|0.0373|2.62|0.0|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|4.1858|-1446.939719|-1446.909868|583.39|296.2|296.2|500.34|-1446.760398|5.8295|0.02985188|-1446.813896|7.1079|19.5|4.71|4.71
9d_a31|1|3.456767212|0.0|1|0.61013528|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.134504227|-0.214049412|-0.550392027|0.8066174070000001|-0.030275712|0.873955169|0.771222772|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|19.79432796|154.8767865|208.401866|-55.58917047|13.49577391|0.6636195229999999|-45.65350116|-23.07536346|473.3981899|-1222.994263|9.436176796|0.8433415740000001|5748.743284|229.34422830000003|34.77197803|0.023927395|1842.914835|16.31369927|1.0|1.0|1.0|1.0|1.0|2.0|3.8|0.38|-7.63|6.04|117.37|1.31|2.0|0.0|112.97|1.0|-5.61|29.0|5.0|0.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|3.8478|-1657.471475|-1657.428165|727.27|322.22|322.22|630.49|-1657.1791449999998|2.6311|0.04331056|-1657.245966|3.5077|0.6|6.2218|6.2218
12l_a30|0|0.0|-4.712037416|2|0.60498366|-0.274237737|2|0.044036281|-0.102468864|0.0|-0.00695299|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.077457998|-0.226973911|-0.640870513|0.613786308|-0.045411075|0.883029843|0.593245722|-0.109810463|0.37422435|0.0154211289999999|-63.31694493|-76.82494797|10.78883933|103.5499036|115.9404641|-53.74781658|7.548024079|0.8218150790000001|-44.29742723|-31.88960104|583.6736326|-1690.148855|9.258542907|0.861252543|7576.362669|124.6606826|38.8038646|0.016896687|2056.604824|11.82116027|1.0|0.0|1.0|1.0|0.0|1.0|4.72|0.17|-7.18|4.43|90.88|2.82|2.0|0.0|133.96|1.0|-6.7|34.0|8.0|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|3.5245|-1988.033039|-1987.998976|729.17|351.78|245.74|574.72|-1987.782294|2.5031|0.03406276|-1987.848331|2.9851|61.0|7.2154|7.2154
1e_a5|1|2.953259375|0.0|0|1.427503886|-0.009075016|2|0.027873016|-0.080321049|0.0|0.008031558|-0.1197834419999999|10.94440038|-0.040441176|1|1|0.007357977|0.034752304|0.0578378779999999|-0.201027861|0.71274658|0.045376705|0.834250802|0.6977404359999999|-0.069725333|0.373935381|0.008587563|-35.30075748|-36.22202792|4.461204261000001|159.537038|62.03846573|-18.81719677|2.317577542|0.7473936259999999|-18.33860051|-14.48881117|457.4574833|-579.5524467|6.41473183|0.932665879|4342.827698|131.2279879|19.38578369|0.0157106539999999|775.4313476|8.161620868|1.0|1.0|0.0|1.0|1.0|1.0|2.83|0.05|-8.41|4.99|54.46|2.13|0.0|0.0|95.45|1.0|-4.25|24.0|3.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|4.4292|-990.6320386|-990.6006645|560.58|279.92|261.24|427.87|-990.471803|1916.0|0.0313740589999999|-990.522307|3.0386|191.0|6719.0|6719.0
14b_a3|0|0.0|0.0|0|0.605016869|-0.1160619169999999|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|1|-0.004161699|-0.050943323|-0.094863591|-0.575695827|0.882394075|-0.133815639|0.848135222|0.8255789570000001|-0.100993354|0.379746504|0.012828558|-44.49789848|-49.38772279|6.273415527999999|252.49572540000003|104.4171556|-24.15156108|3.067822725|0.766915433|-21.76034149|-17.83445545|384.6023764|-642.0403962|4.989782639|0.951659927|4803.535505|113.9829058|23.25478753|0.017348996|837.1723509999999|8.483998032|0.0|1.0|1.0|1.0|1.0|1.0|3.18|0.06|-6.89|4.28|105.82|1.04|0.0|0.0|93.25|1.0|-4.45|23.0|4.0|0.0|-3.99|3.54e-05|0.0113|0.000103|0.0327|2.58|0.0|0.0|1.28e-07|4.08e-05|-0.06676|3.0724|3.0724|-1327.514377|-1327.4859310000002|524.27|403.54|403.54|368.39|-1327.349444|2.8743|0.02844675|-1327.398177|3.8724|0.38|6.4202|6.4202
6_a1|0|0.0|0.0|1|1.3488280769999998|0.021203156|1|0.039635417|-0.114683042|0.0|0.005054086|-0.00983397|10.95180041|-0.0538497079999999|1|1|0.006851583|-0.230322048|-0.3632559589999999|-0.353456514|0.781885145|0.13761072|0.8524898329999999|0.741035199|-0.077422386|0.212044989|0.021009352|-27.63847818|-37.41011914|10.15161645|64.63457366|58.82435931|-18.076387|4.905211525|0.576759436|-13.35477777|-11.51080589|424.3707604|-448.9214297|5.555887839|0.7295841470000001|4061.042516|204.5077752|19.95772445|0.025250885|778.3512535|12.20110458|1.0|1.0|0.0|1.0|1.0|0.0|2.94|0.22|-6.02|3.61|39.94|1.75|0.0|0.0|86.31|1.0|-3.12|22.0|3.0|1.0|-3.68|0.0007599999999999|221.0|0.00021|0.0613|2.63|0.0|0.0|9.51e-07|0.000277|-0.02214|4.0635|4.0635|-935.5024827|-935.4750982|527.41|305.12|305.12|405.23|-935.330989|5.8386|0.027384499|-935.378591|8.0033|5.1|5.2924|5.2924
14j_a23|0|0.0|0.0|0|1.197963927|-0.071396109|2|0.046283951|0.037350515|0.722606603|0.007671236|-0.026319216|10.31321824|-0.055708465|2|2|0.0075222369999999|-0.073945564|-0.17267308|-0.463194548|0.616699629|0.143567854|0.864845456|0.5935522360000001|-0.082226482|0.226990358|0.020485263|-40.35191855|-53.34139172|13.28905737|40.38957571|100.2571987|-34.60325668|8.620784882999999|0.7739671709999999|-26.17681598|-22.69846456|548.455847|-1066.827834|7.83426417|0.988615047|6597.039681|146.63044480000002|29.32742551|0.017787992|1378.388999|11.53930239|0.0|0.0|1.0|1.0|1.0|1.0|3.39|0.05|-7.67|3.78|105.02|3.4|2.0|1.0|120.24|1.0|-5.58|31.0|5.0|0.0|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07581|3.6671|3.6671|-1729.15999|-1729.1379190000002|670.6|338.1|338.1|528.18|-1728.9293280000002|5.8037|0.02207124|-1728.988797|8.3233|4.0|8.3883|8.3883
17f_a50|0|0.0|0.0|1|1.349854916|0.022892513|1|0.03135101|-0.167275895|2.187498662|0.012475826|-0.028989535|10.94501702|-0.132773563|2|2|0.0129274519999999|-0.247590736|-0.407467272|-0.204651539|0.758335704|-0.132153434|0.8314734309999999|0.7241275009999999|-0.074859564|0.333180181|0.016414675|-29.10566644|-46.03121141|10.09339793|6.382846132999999|54.44410182|-28.30463221|6.206439227000001|0.721122105|-17.89709978|-16.50175503|560.4567739|-874.5930167000001|7.200480876|0.896702|5579.97966|171.48226169999998|22.88344084|0.01617809|1212.822364|9.947921993|1.0|1.0|1.0|1.0|1.0|0.0|3.81|0.26|-6.38|2.87|51.77|2.09|1.0|0.0|116.81|1.0|-3.58|29.0|4.0|1.0|-4.12|0.000266|102.0|7.57e-05|0.0291|2.83|0.0|0.0|4.15e-07|0.00016|-0.0336399999999999|4.0664|4.0664|-1219.2481369999998|-1219.220465|653.63|304.9|304.9|564.52|-1218.966516|6.1931|0.0276719|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
9_a47|0|0.0|0.0|0|1.3818994059999998|-0.1789147139999999|2|0.037492877|-0.043270202|1.323246814|-0.009607222|0.022031244|10.93671087|0.045804989|0|0|-0.007880155|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|0.046690958|0.853035126|0.689770023|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|-50.70744657|4.991260197|107.3271659|101.9336202|-26.52703503|2.611122094|0.790651977|-23.08946904|-19.3171225|421.2052248|-811.319145|5.653392499|0.93384951|5212.504394|109.5180831|24.43189048|0.015793737|1026.1394|8.262317504|1.0|1.0|0.0|1.0|1.0|2.0|2.87|0.05|-8.47|4.61|58.04|2.99|1.0|0.0|101.46|1.0|-5.37|26.0|4.0|0.0|-5.2|4.29e-06|0.00148|6.3e-06|0.00218|4.43|0.0|0.0|3.4000000000000003e-09|1.17e-06|-0.05037|5.7429|3.7183|-1149.090086|-1149.055456|566.1|333.44|215.89|406.35|-1148.896866|2.2966|0.03463008|-1148.949486|3.4815|25.0|7.6|7.6
12v_a36|1|3.468871488|0.0|2|1.297043692|-0.04314418|2|0.041767677|0.073329354|0.0|0.00127667|-0.086194201|10.96020642|-0.023932402|1|1|0.003077071|-0.1430106119999999|-0.239932418|-0.401336708|0.8913597320000001|0.024751559|0.8792981679999999|0.84179881|-0.105200486|0.334379501|0.027145269|-51.4172081|-69.20675352|17.85767346|113.7463918|130.0637965|-45.52806671|11.74777471|0.6276553979999999|-33.82511043|-21.78731129|527.7920397|-1176.51481|8.456596706000001|0.8580426609999999|6065.593390999999|244.9490697|34.71221847|0.02867403|1874.459798|18.86337805|1.0|0.0|0.0|1.0|0.0|2.0|4.82|0.17|-6.69|2.77|78.43|1.72|1.0|0.0|130.24|1.0|-3.95|31.0|5.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|0.0|0.0|2.03e-07|8.340000000000001e-05|-0.05219|3.8847|3.7035|-1347.475543|-1347.442792|671.56|334.77|319.16|502.83|-1347.2000369999998|6.1869|0.03275089|-1347.260743|7.9237|14.0|7.8539|7.8539
12ar_a36|1|3.46014932|0.0|2|1.297042582|0.000258844|2|0.040839506|0.083451772|0.0|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|1|0.002112069|-0.096853381|-0.169341326|-0.4194638229999999|0.86559137|-0.017348015|0.89459881|0.8196353679999999|-0.098732471|0.317338373|0.022389124|-54.80317647|-66.9989409|15.19305207|86.85924228|110.9204982|-45.46486105|10.30986449|0.705591187|-37.18892821|-23.57370143|567.6702443|-1272.979877|8.770514183|0.902250063|6155.432771|199.7830951|33.4098581|0.0223636779999999|1804.132337|15.17578458|1.0|0.0|0.0|1.0|0.0|2.0|4.86|0.17|-7.05|3.14|92.99|1.59|1.0|0.0|133.27|1.0|-3.92|32.0|5.0|0.0|-3.91|0.0001199999999999|0.0503|0.000122|0.0515|2.33|0.0|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.8489|-1364.511244|-1364.467971|717.19|322.13|237.29|580.53|-1364.235126|6.4688|0.04327285|-1364.2977050000002|8.7322|25.0|7.6021|7.6021
13_a4|0|0.0|0.0|1|1.399843898|-0.019846488|1|0.044357639|-0.059300584|0.0|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.0161529719999999|-0.025714912|-0.143303992|0.645708528|-0.215746851|0.7986239909999999|0.6490618429999999|-0.068249548|0.229685203|0.008746805|-24.48959182|-33.41617993|4.282589756|11.85953992|14.67530603|-16.36114989|2.096831328|0.862539527|-11.99053523|-13.70920202|474.9422962|-534.6588788|5.663493161|0.751144285|3983.972795|67.30306705|15.89399858|0.007566425|619.8659446|3.704655033|1.0|0.0|0.0|1.0|0.0|0.0|3.39|0.16|-6.2|4.18|30.71|2.9|1.0|0.0|90.06|1.0|-4.09|22.0|2.0|1.0|-4.42|8.18e-05|0.0235|3.77e-05|0.0108|3.75|0.0|0.0|6.28e-07|0.00018|-0.03168|4.4811|4.1733|-898.3562912999998|-898.3381672|536.09|297.09|276.68|429.36|-898.2009630000001|2471.0|0.018124154|-898.2503529999999|3.7228|4.0|5.3979|5.3979
4_a27|0|0.0|0.0|0|1.4008954130000002|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|0.00991794|0.13397347|10.93736915|-0.01660383|1|1|0.010329671|-0.2030237389999999|-0.341622797|-0.480852615|0.639413469|-0.07759915|0.842039655|0.614205449|-0.078787867|0.3485918529999999|0.0201467639999999|-29.89961815|-40.79296366|10.43112657|8.590238252999999|76.31512503|-21.12083948|5.40078803|0.682485674|-15.48073439|-14.56891559|441.4418013|-611.8944548999999|6.01592535|0.799110312|4988.6278600000005|164.3952417|21.34684457|0.020363697|896.5674718|10.54344507|0.0|0.0|1.0|0.0|1.0|0.0|3.11|0.16|-6.22|2.94|65.6|2.66|0.0|0.0|97.55|1.0|-3.57|25.0|4.0|1.0|-3.99|0.000266|0.0882|0.000102|0.0339|2.55|0.0|0.0|6.04e-07|0.0002|-0.0449899999999999|5.5485|4.1288|-1083.138303|-1083.119531|555.75|300.29|223.46|445.65|-1082.963712|2.7371|0.01877181|-1083.01571|3.9202|4.0|8.3979|8.3979
5b_a49|0|0.0|0.0|2|1.343848745|0.006327273|2|0.034466231|-0.072128552|1.926253727|0.005836378|-0.0695402359999999|10.9297646|0.059834711|1|1|0.006696215|-0.13632743|-0.230763367|-0.515894968|0.6981815290000001|-0.006962617|0.839963111|0.666573331|-0.076494119|0.615864196|0.020319986|-41.03213895|-44.96093486|11.94347454|170.0796998|119.3565117|-26.42668087|7.020013952999999|0.608694741|-24.11745318|-15.28671785|468.4133145|-764.3358925|6.270195553|0.905459892|6225.302624|229.9974239|25.1139312|0.025332565|1255.69656|14.88971719|0.0|1.0|1.0|1.0|1.0|1.0|3.34|0.22|-7.24|2.98|75.94|2.07|1.0|0.0|122.26|1.0|-3.3|30.0|4.0|1.0|-3.93|0.000496|0.1969999999999999|0.000118|0.0468|2.08|0.0|0.0|5.79e-08|2.3e-05|-0.04453|5.1653|3.9209|-1292.139616|-1292.100239|633.92|316.21|240.03|451.32|-1291.873941|4.3767|0.03937634|-1291.929428|6.1996|28.0|7.5528|7.5528
