molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
4o_a46|0|0|0|0.0|0.160026534|7.825245291|1|1|1.13463699|2.138144369|5.587248657999999|-0.2363624889999999|0.0|-0.032014955|0.010870588|10.93828256|0.010144781|-0.376106593|-0.096073163|1|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0.6418406720000001|0|-0.0648126359999999|-0.06570509|0.00972341|-35.54402423|-36.03345669|5.821925821000001|0.049267382|-19.76117845|0.7510206490000001|42.00638612|-12.01115223|0.460981009|2195.436986|1705.3950960000002|-6.587059484|0.855222204|4966.476822|136.5432529|-316.1788552|-275.3254498|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|0.0|3.73|3.12|0.32|17.0|-7.26|2.72|0.0|103.66|0.0|1.0|3.0|-5.51|0.0|1.0|1.0|-4.87|1.23e-05|0.00422|1.34e-05|0.0045899999999999|4.06|5.5e-08|1.88e-05|-0.04627|4.3255|-1070.428722|581.59|1022.29|286.64|286.64|501.08|0.6843|0.6843|0.1598|0.02815574|-1070.276387|162.0|6.7905|6.7905
1_a1 (SKF-104365)|0|0|0|0.0|0.0|7.535296702|1|1|0.626769342|2.196347317|5.4161004020000005|-0.091086986|0.0|-0.218014497|0.000663414|10.33812228|0.002250781|-0.221214316|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.551667506|0|-0.067997692|-0.081192283|0.0133681239999999|-31.45099608|-37.55389489|6.658828587|0.186844249|-17.369816|0.709744919|46.32985169|-13.65596178|0.416807085|1997.193006|1551.362941|-6.316296726|0.71469847|4225.4765640000005|134.2517831|-208.4377919|-194.0267797|297.2783688|8.775956802|1.0|1.0|1.0|1.0|0.0|2.97|2.68|0.12|17.0|-6.0|2.52|0.0|81.72|0.0|1.0|3.0|-6.01|0.0|1.0|1.0|-4.02|0.000159|0.0472|9.65e-05|0.0287|2.96|9.93e-07|0.000295|-0.03482|3.8901|-1279.060907|491.18|809.96|318.72|318.72|358.09|0.70081|0.70081|0.2178|0.02377006|-1279.017667|1.6|5.7959|5.7959
12w_a36|1|0|0|3.3131307480000003|-4.750262163|7.412764017000001|2|2|1.24014105|0.0|5.351858133|0.041058884|0.0|-0.917874106|-0.011700732|10.96020797|-0.007897954|0.115646674|-0.604676196|1|0.647732719|0.828393514|-0.098657593|-0.016393443|0.624142499|0|-0.086826396|-0.111267166|0.021104445|-62.34080876|-79.88912835|112.947763|0.171636756|-57.35989379|0.70536279|99.51883498|-29.58856606|0.4672300679999999|3230.870697|2602.5207|-21.24440511|0.8769828040000001|7418.252264|211.5476713|-1147.197876|-294.8983941|672.4630346|19.62970663|1.0|0.0|1.0|1.0|2.0|4.82|0.0|0.17|17.0|-7.14|2.04|0.0|130.43|0.0|1.0|8.0|-6.4|0.0|0.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.05326|3.8881|-1645.169951|712.88|1198.72|318.88|318.88|552.55|0.69466|0.69466|0.4508|0.0328886|-1645.017691|23.0|7.6383|7.6383
14d_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197963465|3.405551724|5.351858133|0.03253552|0.758207139|-0.288522152|0.01269616|10.313217800000002|0.01180744|0.059486662|-0.4483522929999999|2|0.725800261|0.772008792|0.006563565|-0.088996384|0.6906097959999999|1|-0.053736319|-0.078282292|0.018596017|-35.40917327|-51.58357156|39.26987634|0.078305538|-33.99063559|0.790346608|61.49227899|-21.66510006|0.454495683|2878.955374|2261.37838|-14.27606695|0.833166062|6459.554383|138.1496441|-713.8033475|-382.6437544|666.0036144999999|9.908707432|0.0|0.0|1.0|1.0|1.0|3.52|3.62|0.09|26.0|-7.78|3.24|1.0|125.25|0.0|1.0|4.0|-6.1|0.0|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|1.65e-08|7.03e-06|-0.0725799999999999|8.1555|-1669.224874|696.21|1186.17|3688.0|336.18|554.84|8.1555|8.1555|336.18|0.02083626|-1669.045136|4.0|8.4001|8.4001
3j_a32|1|1|1|3.564417045|0.0|8.234564993|0|1|0.609420782|0.0|6.3044488020000005|-0.029763115|2.248764828|-0.269814716|-0.000202965|10.31100276|0.001173363|-0.055211759|-0.528541012|0|0.812195122|0.824282683|-0.020129489|-0.084553991|0.7557114|1|-0.070289671|-0.095013178|0.013773753|-37.33051857|-50.46105839|47.55031019|0.134898055|-26.79963418|0.7487739999999999|58.58770587|-16.36574867|0.4482615029999999|2282.569698|1778.1826620000002|-8.691773249|0.812452828|4866.613493|133.42496409999998|-321.5956102|-264.245436|398.2788055|8.126647477|1.0|1.0|1.0|1.0|1.0|3.27|3.0|0.24|19.0|-6.69|1.94|0.0|95.74|0.0|1.0|3.0|-5.6|0.0|0.0|1.0|-4.8|1.21e-06|0.0004089999999999|1.58e-05|0.00533|3.89|2.03e-07|6.86e-05|-0.05361|3.4982|-1671.479105|564.55|934.19|354.42|354.42|405.19|0.7028|0.7028|0.3005|0.02833407|-1671.402462|8.0|8.0969|8.0969
14_a4|0|0|0|0.0|0.0|7.535296702|1|1|1.399909181|1.947126795|5.4161004020000005|-0.0135414919999999|0.0|-0.069682036|0.009588001|10.94612798|0.008943549|-0.031578333|-0.199315317|1|0.507307223|0.77505994|0.158051825|0.204594017|0.500893739|0|-0.065776751|-0.071074269|0.013047382|-29.91067393|-32.31961528|12.12963775|0.148961754|-14.69670456|0.768457211|39.49511556|-13.71135194|0.40126838|1911.448021|1378.961008|-6.23496557|0.6701974079999999|3944.638539|105.2894945|-205.7538638|-244.1511936|280.2639278|7.175500282000001|1.0|0.0|0.0|1.0|0.0|3.14|2.39|0.06|17.0|-5.71|2.82|0.0|80.09|0.0|2.0|3.0|-5.8|0.0|1.0|1.0|-3.97|0.000396|0.11|0.000106|0.0295|3.09|1.95e-06|0.000539|-0.03639|4.2312|-918.9304744|475.32|794.51|293.02|274.1|353.16|0.53298|0.55975|0.1067|0.020300099|-918.896242|1.32|5.8794|5.8794
17_a4|0|0|0|0.0|-4.533317957|7.535296702|1|1|1.219995452|1.690442177|5.4161004020000005|-0.01849014|0.0|-0.25315101|0.001892883|10.94611837|0.002155864|-0.073733221|-0.392770755|1|0.49887819|0.772721853|0.0147116789999999|-0.12969185|0.484393047|0|-0.0887214819999999|-0.08932566|0.01061251|-45.75108579|-46.06264282|17.08736223|0.111208775|-23.75316417|0.861696586|52.67753395|-21.75180355|0.4440629029999999|2351.601697|1658.726841|-11.21677197|0.798764653|5322.773303|71.31904507|-403.8037909|-373.0328031|319.5521911|6.61489113|1.0|0.0|0.0|1.0|0.0|3.31|2.94|0.11|17.0|-6.56|3.66|0.0|85.09|0.0|1.0|6.0|-5.56|1.0|0.0|1.0|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|0.00532|4.01|2.74e-07|9.44e-05|-0.04186|4.3363|-1255.968357|527.39|873.5|285.92|285.92|413.28|0.47353|0.47353|0.2045|0.02636403|-1255.932407|877.0|6057.0|6057.0
5_a47|0|0|0|0.0|0.0|0.0|0|0|1.304329328|0.0|0.0|0.003858593|1.284688504|-0.390426|-0.012670377|10.9367109|-0.011237954|0.0083528919999999|-0.454659897|2|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.675164258|1|-0.087763105|-0.1001981959999999|0.009936558|-46.33853208|-52.90420509|104.9032216|0.192042245|-27.93318665|0.781571204|62.14504725|-20.34777119|0.4736061789999999|2368.870941|1349.003107|-10.74353333|0.8997183470000001|5501.708422|115.3294396|-418.9977997|-297.3367046|416.1194472|9.240842159|1.0|1.0|0.0|1.0|2.0|2.67|2.79|0.0|22.0|-8.68|3.26|0.0|101.51|0.0|1.0|4.0|-5.19|1.0|0.0|1.0|-5.5|2.25e-06|0.000824|3.18e-06|0.00116|4.7|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|-1569.333281|561.61|951.68|334.35|334.35|401.16|0.69291|0.69291|0.2108|0.03591467|-1569.258939|0.02|7.7|7.7
1e_a5|1|0|0|2.953259375|0.0|6.605297921|0|0|1.427503886|0.0|4.59511985|-0.080321049|0.0|-0.084933308|0.008031558|10.94440038|0.007357977|-0.133677441|-0.201027861|2|0.71274658|0.771487328|0.045376705|-0.075239398|0.6977404359999999|0|-0.06795194|-0.069725333|0.008587563|-35.30075748|-36.22202792|159.537038|0.1194205|-18.81719677|0.7473936259999999|44.38364879|-14.48881117|0.482579989|2107.092939|827.4861275000001|-7.526878708|0.932665879|4342.827698|131.2279879|-301.0751483|-257.0399733|409.0289917|8.161620868|1.0|1.0|0.0|1.0|1.0|2.83|2.17|0.05|23.0|-8.41|2.13|0.0|95.45|0.0|1.0|3.0|-5.77|0.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|3.87e-09|1.21e-06|-0.04186|4.4292|-990.6006645|560.58|935.47|279.92|261.24|427.87|0.56258|0.51802|0.1355|0.0313740589999999|-990.522307|191.0|6719.0|6719.0
LY364947_a10|1|0|0|2.949609552|0.0|6.605297921|0|0|1.390175303|0.0|4.59511985|0.0938628109999999|2.084955541|-0.084940213|0.007575|10.9303125|0.006909045|0.1625645369999999|-0.204644982|2|0.706034038|0.711607778|-0.072740964|-0.012096774|0.681525895|1|-0.076999385|-0.075303751|0.009678082|-34.01613475|-33.26705198|144.7228349|0.156895451|-14.69643595|0.7234846559999999|41.53157099|-13.10520229|0.486715511|1896.845282|839.5356408|-5.78950507|0.948237326|3903.496845|122.1566022|-191.05366730000003|-197.4583104|287.99188260000005|8.264519015|1.0|1.0|0.0|1.0|1.0|2.46|1.88|0.0|21.0|-7.2|1.74|0.0|82.56|0.0|1.0|3.0|-6.02|0.0|1.0|1.0|-3.86|0.00029|0.0789|0.000137|0.0374|2.74|6.31e-08|1.7199999999999998e-05||||||||||||||59.0|7.2291|7.2291
12g_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.604990688|1.687211672|5.4161004020000005|0.167050952|0.726175674|-0.354104815|-0.001011175|10.31197254|-0.003205145|0.280045216|-0.512657141|0|0.777835705|0.769016155|0.020185301|-0.326139923|0.6941475490000001|1|-0.0951493559999999|-0.099521372|0.012706769|-49.94706785|-52.24208444|130.7472028|0.129798543|-27.42361099|0.852031227|59.29860462|-22.85591194|0.465725912|2287.970776|681.6778419|-11.99782981|0.871698484|5211.675486|77.67373972|-383.9305539|-369.5858437|335.7078145|7.056520179|1.0|0.0|1.0|0.0|1.0|3.24|3.2|0.0|20.0|-6.63|3.76|0.0|93.78|0.0|1.0|3.0|-4.91|0.0|0.0|1.0|-5.79|3.43e-07|0.000124|1.62e-06|0.000586|5.07|2.37e-07|8.57e-05|-0.07424|3.1577|-2173.0224510000003|540.25|896.63|392.64|308.23|429.31|0.67055|0.6988|0.2682|0.02230594|-2172.988604|724.0|6.1403|6.1403
12ac_a36|1|0|0|3.4419617660000004|0.0|7.412764017000001|2|2|1.297043188|0.0|5.351858133|0.03586247|0.0|-0.450737917|0.000584134|10.95345846|0.0018565629999999|0.060445359|-0.433636165|1|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.770400825|0|-0.080202334|-0.104391657|0.021508835|-55.68500110000001|-72.4798052|118.0445703|0.220326632|-50.32319912|0.7316461470000001|86.51036063|-25.03847816|0.44477577|2902.588755|2455.459827|-17.38437788|0.801074136|6378.288017|186.3198219|-956.1407834|-321.66684580000003|716.9974499|14.03055543|1.0|0.0|0.0|1.0|2.0|4.86|0.0|0.17|17.0|-6.89|1.59|0.0|133.95|0.0|1.0|5.0|-7.21|0.0|0.0|0.0|-3.95|0.000154|0.0653|0.000112|0.0476|2.36|1.29e-07|5.4600000000000006e-05|-0.0527399999999999|3.8594|-1385.566143|711.77|1200.61|321.25|319.2|554.84|0.56186|0.56357|0.0249|0.03998989|-1385.382927|13.0|7.8861|7.8861
12c_a5|1|0|0|2.977832018|0.0|6.605297921|1|1|1.236775191|0.0|4.59511985|-0.086795626|0.0|-0.16115723|0.0054189009999999|10.9455378|0.00586291|-0.1386392109999999|-0.223631474|2|0.808899433|0.797601178|0.05430631|0.014673577|0.782051277|0|-0.070873852|-0.066083881|0.016374249|-46.62294305|-43.47195613|143.44655559999998|0.158907079|-28.59715492|0.583585895|59.40070647|-14.74941369|0.4609383929999999|2697.345008|2045.184304|-9.702606135|0.855075538|5877.765289|273.9296719|-543.3459436|-109.9706106|735.3048881|15.92875034|0.0|1.0|0.0|1.0|2.0|3.27|2.78|0.24|23.0|-9.31|1.57|0.0|121.26|0.0|1.0|5.0|-6.79|0.0|0.0|0.0|-4.33|8.159999999999999e-05|0.0336|4.64e-05|0.0191|2.84|4.93e-10|2.03e-07|-0.04565|4.0116|-1316.5202869999998|694.24|1200.02|309.06|265.66|519.21|0.52074|0.6893600000000001|105.0|0.02242648|-1316.305277|47.0|7.3279|7.3279
12r_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984545|0.0|5.351858133|-0.093079817|0.0|-0.400352091|-0.002544958|10.31162892|-0.001131023|-0.247439715|-0.44083509|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.591758164|0|-0.090229387|-0.109990462|0.019137908|-58.32042638|-71.0931422|90.4724548|0.27927255|-45.9515743|0.790065337|82.06195604|-26.11584816|0.464481911|2976.944611|2433.580273|-16.88017015|0.867350555|6735.090739|135.6928105|-827.1283373|-374.9717191|616.2856203|10.96881384|1.0|0.0|1.0|1.0|1.0|4.66|0.0|0.14|17.0|-7.16|3.58|0.0|127.19|0.0|1.0|6.0|-6.06|0.0|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|6.900000000000002e-08|3e-05|-0.05244|3.5111|-1774.2026670000002|679.64|1141.54|353.12|244.69|516.03|0.32409|0.68476|0.1522|0.03388131|-1774.070699|29.0|7.5317|7.5317
13c_a5|1|0|0|2.944180713|0.0|6.605297921|1|1|1.377702625|0.0|4.59511985|-0.010689086|0.0|-0.284610951|0.005288472|10.94530327|0.006110714|-0.017427549|-0.324868153|2|0.705487111|0.770478689|0.003545487|-0.033833834|0.6775573359999999|0|-0.077308234|-0.076591149|0.023143526|-50.97293525|-50.50012762|158.67712230000004|0.19980328|-33.29709668|0.551328235|70.46156718|-16.50965711|0.46617977|2793.480751|1235.709541|-10.8855893|0.873289814|5989.714507|295.8302846|-566.0506435|-67.68621352|656.208474|19.96143955|0.0|1.0|1.0|1.0|1.0|3.13|2.58|0.17|23.0|-8.09|1.16|0.0|120.88|0.0|1.0|5.0|-7.28|0.0|0.0|1.0|-3.96|0.0002839999999999|0.1169999999999999|0.000109|0.0446|2.15|8.170000000000001e-09|3.36e-06|-0.05615|4.2145|-1351.2369640000002|676.53|1153.36|294.18|263.46|513.33|0.41594|0.51479|0.1666|0.03747691|-1351.067237|123.0|6.9101|6.9101
8b_a32|1|1|1|3.419952523|0.0|7.765993078999999|0|0|0.609420757|0.0|5.733341277|-0.008128765|2.123714284|-0.458752924|-0.003484915|10.31100269|-0.001662219|-0.014634534|-0.577864293|0|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.7507116140000001|1|-0.0850068559999999|-0.108971309|0.016711528|-53.36442734|-68.4085006|102.4297669|0.211781902|-42.94454179|0.669149204|81.73293254|-19.33283713|0.458155153|2573.703546|2275.886421|-12.13650094|0.845546757|5619.400983|207.6969342|-558.2790432999999|-212.3722924|557.1050635|13.32443194|1.0|1.0|1.0|1.0|2.0|3.46|3.04|0.26|19.0|-7.65|1.1|0.0|110.47|1.0|1.0|4.0|-6.44|1.0|0.0|1.0|-4.39|1.47e-06|0.000583|4.06e-05|0.0161|3.22|2.23e-08|8.86e-06|-0.05404|3.5442|-1880.735397|671.54|1114.24|349.82|349.82|558.16|0.70285|0.70285|0.2943|0.03602276|-1880.602014|12.0|7.9208|7.9208
8f_a8|1|0|0|2.939511291|0.0|7.05012252|0|0|1.394802091|1.241306689|4.844187086|0.0587545909999999|0.0|-0.485102985|-0.007796225|10.94343488|-0.007036544|0.152294451|-0.5373378529999999|0|0.578166105|0.6971223040000001|-0.016217844|0.010682683|0.56916135|0|-0.122135295|-0.1064257719999999|0.013566221|-71.22071405|-62.06002501|317.0847898|0.403186031|-36.18904175|0.90577048|67.4402386|-28.20910228|0.456995667|2622.044457|1892.066521|-16.44956443|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|-473.23361|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|2.0|3.14|2.85|0.0|23.0|-7.95|4.11|0.0|105.27|0.0|1.0|4.0|-5.98|0.0|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|1.01e-05|0.00395|3.82|1.13e-08|4.43e-06|-0.0675299999999999|3.4876|-1361.626748|602.63|1022.89|355.5|263.65|477.92|0.55661|0.69925|0.1659|0.03173623|-1361.510739|22.76|4.6428|4.6428
12h_a36|1|0|0|3.468184524|0.0|7.412764017000001|2|2|1.297043828|0.0|5.351858133|0.059920602|0.0|-0.503153567|0.00127667|10.96020037|0.003077071|0.100530266|-0.410826531|1|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0.84179881|0|-0.073572836|-0.10720355|0.027905055|-48.17643878|-70.19826261|82.11195464|0.180385475|-45.96672487|0.665254541|87.85958486|-23.39942087|0.464544951|2845.467486|2391.856014|-15.32224162|0.8675704009999999|6159.17335|219.1956304|-827.4010477|-216.42159590000003|679.7230552999999|17.66132225|1.0|0.0|0.0|1.0|2.0|4.8|0.0|0.17|17.0|-6.69|1.72|0.0|130.24|0.0|1.0|5.0|-6.93|0.0|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|2.03e-07|8.340000000000001e-05|-0.05013|3.4554|-1347.451759|697.29|1177.89|358.81|238.44|535.67|0.34589|0.7014600000000001|0.0056|0.02925492|-1347.260478|14.0|7.8539|7.8539
12_a4|0|0|0|0.0|0.0|7.535296702|1|1|0.295190368|2.070952433|5.4161004020000005|-0.0334644329999999|1.587386096|-0.113938738|0.005795666|10.31168324|0.009024784|-0.055590089|-0.220286906|2|0.5687812560000001|0.8157155359999999|-0.036425699|0.04172421|0.531333552|1|-0.070256284|-0.074699711|0.01168879|-41.69390404|-44.33087544|15.80191019|0.194761903|-26.30835499|0.717772573|53.59101661|-15.38009964|0.470780296|2927.48584|1962.933988|-9.127388465|0.889574393|6390.233612|167.4891205|-447.2420348|-258.476202|608.4548423|9.260141177|1.0|0.0|1.0|1.0|0.0|3.41|2.94|0.23|21.0|-7.84|2.17|0.0|113.02|0.0|1.0|5.0|-6.84|0.0|0.0|1.0|-4.33|6.57e-05|0.0266|4.64e-05|0.0188|2.72|1.45e-08|5.85e-06|-0.06898|3.8083|-1617.826064|640.67|1101.33|325.57|255.16|503.28|0.63967|0.68825|0.0464|0.03555871|-1617.634733|9.29|5032.0|5032.0
18a_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604987543|0.0|5.351858133|-0.041327798|0.0|-0.353677943|0.005050384|10.31163887|0.005458948|-0.073280844|-0.452377064|1|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.7961424690000001|0|-0.072474599|-0.095397479|0.017060045|-45.11907802|-59.38972262|79.18861306|0.14081879|-36.97308547|0.7904991659999999|69.35818061|-23.02866795|0.445995681|2721.874248|2814.429655|-14.33650253|0.8050400790000001|5942.293347|130.4247923|-702.4886239|-361.7006453|620.9195447000001|9.968457988|1.0|0.0|1.0|1.0|1.0|4.75|0.0|0.14|17.0|-6.64|2.82|0.0|127.28|0.0|1.0|4.0|-5.98|0.0|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|-1575.755101|665.12|1120.46|357.18|357.18|508.08|0.69033|0.69033|0.3781|0.03180853|-1575.604922|25.0|7.6108|7.6108
7_a4|0|0|0|0.0|0.0|7.535296702|1|1|1.343865525|2.060422336|5.4161004020000005|-0.07290303|2.048170299|-0.076100699|0.008409909|10.92992954|0.008242591|-0.162314698|-0.174410426|2|0.527072036|0.8046449179999999|0.022270259|0.0707653759999999|0.518356619|1|-0.0650223009999999|-0.071288428|0.01470626|-32.72992462|-35.88407105|14.01468959|0.174169393|-18.06277106|0.7179916670000001|44.34066533|-13.45652664|0.437317462|2286.169166|1915.566579|-6.773539148999999|0.7772010559999999|5022.496714|141.9530115|-270.9415659|-219.4585767|407.1471338|8.456594282000001|1.0|1.0|0.0|1.0|0.0|3.05|2.7|0.15|21.0|-7.46|2.82|0.0|95.07|0.0|1.0|4.0|-6.03|0.0|1.0|1.0|-4.41|0.000156|0.0514|3.92e-05|13.0|3.22|3.49e-08|1.15e-05|-0.05217|4.0379|-1089.847072|538.92|915.46|307.05|307.05|365.73|0.59702|0.59702|0.0697|0.02317758|-1089.753885|151.0|6821.0|6821.0
15_a15|0|0|0|0.0|0.0|0.0|1|1|1.435688991|0.0|0.0|-0.063032481|0.0|-0.395472407|0.001806571|10.95980315|0.003766915|-0.098862691|-0.3597407929999999|2|0.843715005|0.724319314|0.007958332|0.003774415|0.796300317|0|-0.061884697|-0.091075463|0.020649569|-41.11675625|-60.51136736|142.8140301|0.102793952|-40.20430373|0.702544178|73.99578515|-20.86598874|0.435723718|3027.719888|2868.890383|-13.86355301|0.772181523|7039.747576999999|197.6323578|-804.0860746000001|-269.1443943|830.7967967000001|13.48441779|1.0|1.0|1.0|0.0|1.0|4.04|4.34|0.07|24.0|-8.9|2.52|0.0|138.24|0.0|1.0|4.0|-5.26|1.0|0.0|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|1.27e-09|5.7e-07|-0.03786|2582.0|-1450.725355|700.82|1265.55|480.19|335.38|573.46|0.67524|0.70572|0.0066|0.02849263|-1450.462493|109.0|6.9626|6.9626
9_a47|0|0|0|0.0|0.0|0.0|0|0|1.3818994059999998|0.0|0.0|-0.043270202|1.323246814|-0.382556052|-0.009607222|10.93671087|-0.007880155|-0.091848897|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.689770023|1|-0.084368438|-0.0969292319999999|0.009540986|-44.13640712|-50.70744657|107.3271659|0.194850031|-26.52703503|0.790651977|58.96976407|-19.3171225|0.482896681|2292.652212|1333.091472|-10.10553715|0.93384951|5212.504394|109.5180831|-424.4325604|-304.1026787|442.7664664|8.262317504|1.0|1.0|0.0|1.0|2.0|2.87|2.78|0.05|22.0|-8.47|2.99|0.0|101.46|0.0|1.0|4.0|-5.26|0.0|0.0|1.0|-5.2|4.29e-06|0.00148|6.3e-06|0.00218|4.43|3.4000000000000003e-09|1.17e-06|-0.05037|3.7183|-1149.055456|566.1|959.59|333.44|215.89|406.35|0.3885099999999999|0.69084|0.2208|0.03463008|-1148.949486|25.0|7.6|7.6
13l_a6|1|0|0|3.433158672|0.0|7.412764017000001|1|1|1.4242139390000002|0.0|5.351858133|0.090187973|0.0|-0.858070925|-0.009326562|10.95129637|-0.006280295|0.144180269|-0.564860904|1|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.827754203|0|-0.118071236|-0.126521431|0.030012523|-82.24617981|-88.13242567|182.8275745|0.3569010139999999|-61.3913735|0.793671137|100.8610837|-31.47586631|0.4257335779999999|2967.923804|3127.831037|-21.92549054|0.7413520309999999|6462.086665999999|143.7247666|-1227.82747|-409.1314702|741.5222707|12.72865798|1.0|1.0|1.0|1.0|3.0|3.64|2.22|0.16|23.0|-8.89|1.39|0.0|124.98|0.0|1.0|5.0|-6.59|0.0|0.0|1.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|1.29e-09|5.7e-07|-0.04885|3.5499|-1465.834958|735.52|1249.13|349.26|338.07|578.91|0.7002|0.70515|0.0165|0.03092407|-1465.624566|385.0|6.4145|6.4145
12ay_a36|1|0|0|3.50559949|0.0|7.412764017000001|2|2|1.2970434|0.0|5.351858133|0.1012005419999999|0.0|-0.404030255|0.003676818|10.9463292|0.0045625|0.1689021819999999|-0.438622276|1|0.902377067|0.78699829|-0.109624825|-0.111814717|0.857993338|0|-0.074251203|-0.098945129|0.018016934|-48.12939044|-64.13591431|126.7858133|0.170593592|-41.57269314|0.778164805|74.29343346|-22.90568368|0.4530143439999999|2766.899844|3238.138932|-14.84739041|0.828201506|6204.216872999999|143.79285900000002|-831.4538627999999|-360.6110621|729.1873176|10.15751916|1.0|0.0|0.0|1.0|2.0|4.96|0.0|0.21|17.0|-7.34|2.45|0.0|133.68|0.0|1.0|4.0|-6.38|0.0|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|4.55e-08|1.86e-05|-0.0526|3.6561|-1311.547668|674.33|1184.45|339.12|315.09|532.22|0.6727|0.6914|0.1464|0.02880431|-1311.343228|18.0|7.7447|7.7447
14ae_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.1979624290000002|3.338149829|5.351858133|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|10.31321689|0.009675528|0.047563299|-0.363230717|2|0.7763406840000001|0.7830067820000001|0.107765697|0.0469453379999999|0.7317531540000001|1|-0.065169397|-0.087074783|0.03467374|-46.69131269|-62.38566188|111.4422142|0.127637949|-44.69687612|0.53040766|87.09501229|-19.28284095|0.479058976|3212.850883|2575.36078|-13.81539807|0.919603093|7308.981869|336.444465|-759.846894|-43.57178809|770.8206617000001|24.70935041|0.0|0.0|1.0|1.0|1.0|3.74|3.76|0.12|26.0|-7.6|2.42|1.0|133.27|0.0|1.0|6.0|-6.68|0.0|0.0|0.0|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|2.49e-08|1.17e-05|-0.07122|3.6036|-1858.952529|751.57|1285.52|344.06|344.06|627.57|0.58144|0.58144|0.3205|0.01449323|-1858.7404850000005|2.0|8.6038|8.6038
