molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|MATS8d|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
8b_a31|0.0|0|0|3.37710223|0.0|0|7.765993078999999|1|0.610137861|-0.01883655|-0.013629145|5.733341277|-0.12841288|-0.130371116|0.0|-0.57242407|10.31170011|-0.069423138|2|-0.006785954|-0.092604362|-0.510259793|0|-0.1155280009999999|0.8761979520000001|0|0.6076192260000001|0.281200674|0.03234629|16.89414614|129.8921115|0.392380774|204.9365822|-0.040792077|-36.1645207|0.703469355|-1.590890986|-32.92631065|-21.30529654|2189.617009|317.3534883|1587.743824|6.142377144|11.79588561|0.920410507|4696.728592|154.8750114|-433.9742484|30.28603362|-212.5400476|1181.155311|12.97217579|0.0|1.0|2.0|3.4|2.71|16.0|-5.73|4.52|88.64|0.0|4.0|-4.05|23.0|5.0|-6.87|328.39|0.0|0.0|1.0|2.52|-3.4|0.0294|131.0|2.02|0.0|1.86e-06|0.00061|-0.0325|3.8582|-1386.852117|566.18|321.36|321.36|0.70036|0.70036|0.2643|3.6945|-0.19265|0.03659821|-1386.734257|5.6576
17b_a6|0.0|0|0|3.375166525|0.0|0|7.412764017000001|1|1.425925343|0.1012747369999999|-0.01272079|5.351858133|-0.0265090529999999|0.139594234|0.0|-0.6869226490000001|10.949638|-0.0791229359999999|1|-0.00194781|-0.180339002|-0.563310199|1|-0.138423611|0.8013954109999999|0|0.753949098|0.318652397|0.03122461|20.48861696|155.8689396|0.246050902|161.4509401|-0.041494349|-47.0150166|0.7706671740000001|-2.074717455|-41.0971443|-27.2272998|2816.0632920000003|494.7179214|2207.972178|8.974770742|16.46390151|0.834464855|5985.963521|150.48105900000002|-893.2853154999999|35.32951798|-355.2067434|1766.4758989999998|13.06809384|1.0|1.0|2.0|3.53|2.89|23.0|-9.01|4.98|116.79|0.0|5.0|-5.81|31.0|5.0|-5.89|409.44|0.0|0.0|1.0|3.6|-5.17|0.000637|0.00274|4.09|0.0|9.77e-10|4e-07|-0.05736|3.5444|-1350.102764|690.98|413.78|349.8|0.69615|0.7016100000000001|0.0033|5.3385|-0.18281|0.02458322|-1349.892156|6.8153
7g_a8|0.0|0|0|3.095238804|0.0|1|7.535296702|1|1.39137419|-0.092384028|-0.01002363|5.4161004020000005|-0.067360394|-0.030968098|0.0|-0.481134236|10.9431888|-0.027717137|1|0.0002620309999999|0.046246982|-0.418049442|0|-0.044866536|0.606087461|0|0.699376143|0.306360885|0.031841955|19.08352484|144.290464|0.300623857|180.1699331|-0.045912914|-40.31185423|0.806738465|-2.020168201|-38.68948451|-27.51653399|2802.2242920000003|419.1502102|2079.55195|7.588498875|14.3346384|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|-367.6690814|1500.768277|11.15541466|1.0|0.0|1.0|3.29|3.32|23.0|-7.91|4.94|108.0|0.0|3.0|-5.78|30.0|5.0|-5.63|399.37|0.0|0.0|1.0|4.14|-5.44|0.000667|0.00143|4.38|0.0|1.23e-08|4.92e-06|-0.06621|3.7874|-1374.493069|620.67|327.36|327.36|0.62073|0.62073|0.5165|10.1546|-0.22129|0.03974865|-1374.3479960000002|4.6772
11_a47|0.0|0|0|0.0|0.0|0|0.0|0|1.381898438|0.035230036|-0.007767503|0.0|-0.156077888|-0.0586047379999999|1.311097861|-0.427212659|10.93671007|0.046339015|0|-0.00580273|-0.079543257|-0.451384505|3|0.07716247|0.686454722|1|0.796863393|0.572646116|0.008462682|5.184267117|119.4035378|0.203136607|124.4421556|-0.035945973|-36.20974614|0.816608795|-1.833244617|-30.64032829|-22.02062158|2842.168734|488.1611434|2201.328597|5.966142027|11.22841564|0.8820228529999999|6736.717611|112.34605729999998|-687.9851765999999|26.96593732|-387.9111844|1375.2628029999998|7.881596968999999|1.0|1.0|2.0|3.28|3.15|28.0|-10.55|5.58|124.7|0.0|4.0|-6.29|32.0|5.0|-5.28|422.45|1.0|0.0|1.0|4.69|-6.03|0.000216|0.000394|5.06|0.0|2.81e-11|1.19e-08|-0.05094|3.7253|-1396.184699|654.49|332.82|332.82|0.6915399999999999|0.6915399999999999|0.2321|2.9142|-0.20554|0.03959805|-1395.980918|7.4
18_a34|0.0|0|0|0.0|0.0|1|7.423568444|1|1.4547811819999998|-0.063113846|-0.014733513|5.351858133|-0.101546926|-0.100548575|0.0|-0.677741618|10.9595763|-0.136990511|1|0.002183342|-0.478810922|-0.493450778|1|-0.224951558|0.713979177|0|0.68981472|0.295523326|0.040845819|22.55015528|66.6880793|0.31018528|171.24705480000003|-0.0422555509999999|-39.55742812|0.695849945|-1.816988713|-27.53138148|-23.32844015|2424.18137|380.8328339|1774.550004|6.282442545|11.23989749|0.789096743|5296.289007|167.9151283|-553.8039936|33.52510165|-216.2496321|1441.579371|15.11918774|1.0|1.0|0.0|3.28|3.61|17.0|-5.65|3.13|93.91|0.0|5.0|-4.32|26.0|6.0|-6.26|351.36|0.0|1.0|1.0|2.89|-4.11|0.0167|0.0275|3.07|0.0|2.22e-06|0.000781|-0.03925|4.4335|-1199.288654|592.04|300.68|279.66|0.56101|0.60488|0.0303|5.0935|-0.21474|0.02902032|-1199.158044|5.6144
12g_a36|0.0|0|0|3.5202147110000004|0.0|0|7.412764017000001|2|1.2678464|-0.063344124|-0.006495469|5.351858133|-0.039008054|0.078990142|0.0|-0.409214521|10.95259306|-0.0521750109999999|1|0.005035022|-0.163978382|-0.44093902|1|-0.088251318|0.860667615|0|0.854238488|0.374686587|0.017738779|12.19441007|24.29006276|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|0.779745318|-2.038413337|-32.74608471|-23.75074918|2829.45056|587.240781|2476.712654|7.285010602000001|13.83075477|0.898522257|6223.658545|151.41267150000002|-963.3107298|30.45962398|-384.6182564|1797.1178149999998|10.41641087|1.0|1.0|2.0|5.06|0.0|17.0|-7.38|3.85|138.33|0.0|6.0|-4.95|32.0|4.0|-6.19|423.51|0.0|1.0|1.0|2.66|-4.86|0.0047799999999999|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|5.2092|-1350.887005|724.32|333.83|238.01|0.38165|0.70097|45.0|5.912000000000001|-0.20288|0.0255597|-1350.633209|7.8539
12ar_a36|0.0|0|0|3.46014932|0.0|0|7.412764017000001|2|1.297042582|-0.064363806|-0.007046017|5.351858133|0.000258844|0.083451772|0.0|-0.40866901|10.95407427|-0.036002609|1|0.002112069|-0.169341326|-0.4194638229999999|1|-0.064014394|0.8196353679999999|0|0.8365428659999999|0.317338373|0.022389124|15.19305207|86.85924228|0.163457134|110.9204982|-0.0347392029999999|-45.46486105|0.705591187|-1.875916952|-37.18892821|-23.57370143|2902.67985|567.6702443|2404.999137|8.770514183|16.68371115|0.902250063|6155.432771|199.7830951|-863.83236|33.4098581|-279.0245523|1804.132337|15.17578458|1.0|0.0|2.0|4.86|0.0|17.0|-7.05|3.14|133.27|0.0|6.0|-3.92|32.0|5.0|-7.21|420.47|0.0|0.0|0.0|1.8|-3.91|0.0503|0.0515|2.33|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|-1364.511244|717.19|322.13|237.29|0.41433|0.67174|0.2372|6.4688|-0.21291|0.04327285|-1364.2977050000002|7.6021
9n_a24|0.0|0|0|2.961528903|0.0|0|6.605297921|0|1.388847168|-0.2452954769999999|-0.003323852|4.59511985|0.001099755|-0.141205159|0.0|-0.182811885|10.94875265|-0.03088354|1|0.008809179|-0.200646773|-0.225226606|2|-0.058520736|0.755793189|0|0.904556598|0.331008994|0.017608478|11.90027964|48.691073|0.095443402|64.50319929|-0.026905672|-35.50139138|0.652126509|-1.399094961|-23.79925701|-18.18357165|2542.730334|611.3234977000001|1361.307012|8.232847909|14.52410167|0.764164944|5356.5828|235.1021924|-639.0250449|27.88350328|-205.6223122|1449.942171|14.83518955|1.0|1.0|1.0|3.17|2.6|23.0|-8.64|4.41|114.29|0.0|7.0|-4.14|29.0|5.0|-6.47|385.46|0.0|1.0|0.0|3.13|-4.29|0.0278|0.0198|3.07|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|-1239.1274939999998|686.19|302.2|252.31|0.44042|0.63085|0.0334|2.8552|-0.20399|0.03188309|-1238.917278|7.7212
14r_a23|0.0|1|1|0.0|0.0|2|7.423568444|0|1.197963203|-0.009140243|-0.006323791|5.351858133|-0.06921746|0.014148395|0.7087588690000001|-0.322513347|10.31321824|-0.064006338|2|0.0075222369999999|-0.17267308|-0.454010253|2|-0.1050445769999999|0.5935522360000001|1|0.8662226190000001|0.375360556|0.019185345|12.35476415|47.26552456|0.133777381|86.14846171|-0.03654528|-35.61466281|0.7882228370000001|-1.717628177|-25.96781003|-23.53402098|2945.137191|557.8203557999999|2306.754114|7.555307147000001|14.15357616|0.873329024|6744.848704999999|136.37788909999998|-712.2932561000001|29.85706563|-371.2130393|1403.282085|11.00678143|0.0|0.0|1.0|3.47|3.06|26.0|-7.67|3.78|120.24|0.0|5.0|-5.58|31.0|5.0|-6.31|429.47|0.0|0.0|0.0|3.7|-5.11|0.00114|0.00332|3.68|0.0|2.14e-08|9.18e-06|-0.06842|5.9406|-1729.1556449999998|678.08|389.92|208.71|0.30482|0.68115|0.0008|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.2684
1g_a5|0.0|0|0|2.942391606|0.0|0|6.605297921|0|1.4275159730000002|-0.203595168|-0.003919036|4.59511985|-0.010620031|-0.011534568|0.0|-0.172437603|10.94875199|-0.0353243789999999|1|0.006957291|-0.0178558139999999|-0.242737126|2|-0.067172264|0.717355058|0|0.8659209659999999|0.39389953|0.020418692|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|-21.388323|0.61393343|-1.11542677|-20.16505667|-14.59051668|2243.103668|464.3994751|832.7655896000001|7.312498266|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|23.76563316|-122.2065919|974.3909596|14.46845291|1.0|1.0|1.0|2.79|2.12|23.0|-8.14|4.5|96.98|0.0|4.0|-4.03|25.0|4.0|-6.15|328.37|0.0|1.0|1.0|3.09|-4.2|0.0304|0.0206|3.03|0.0|7.190000000000001e-09|2.36e-06|-0.0393|4.7822|-1065.846194|572.15|297.09|259.26|0.4386899999999999|0.66164|0.0504|3.4883|-0.20972|0.02730461|-1065.727193|6.9393
18c_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604986846|0.12157783|-0.0109670669999999|5.351858133|-0.118776867|0.011887112|0.0|-0.625122815|10.31163825|-0.0351777|1|-0.002215642|0.006103754|-0.562807327|1|-0.058608635|0.802578397|0|0.717052026|0.42531141|0.019360263|13.07260474|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|0.7859920029999999|-2.2313660090000003|-48.15493021|-28.4279687|3002.59061|484.1740985|3094.729399|7.646050338999999|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|-386.2200097|1916.918155|12.43138832|1.0|0.0|2.0|4.85|0.0|17.0|-6.19|3.04|135.37|0.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|0.0|1.91|-4.3|0.00427|0.0221|2.74|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|-1744.500825|711.56|355.78|355.78|0.69123|0.69123|0.3879|6.6462|-198.0|0.04503016|-1744.28923|7.9208
3c_a12|0.0|0|0|0.0|0.0|0|6.555356892000001|1|0.610140703|0.06235058|-0.009252756|4.59511985|-0.058516436|-0.14679559|0.0|-0.379362977|10.3117069|-0.056537396|1|-0.001825446|-0.211367878|-0.545592465|1|-0.10295082|0.859899236|0|0.843855494|0.242114395|0.013219706|6.688634392000001|73.9854678|0.156144506|79.00277721|-0.033980537|-25.42738988|0.7055242159999999|-1.291260406|-18.35985151|-17.19277136|2186.344105|426.9566009|1139.340748|6.231995392999999|10.88288188|0.746291708|4629.005722|148.9927848|-330.5560685|24.36878988|-207.9738085|926.0140155|10.90754815|1.0|1.0|1.0|3.94|2.78|17.0|-6.78|4.01|98.16|0.0|3.0|-4.22|23.0|4.0|-6.18|319.38|0.0|0.0|1.0|2.76|-4.0|0.0194|0.0318|2.91|0.0|1.67e-07|5.3200000000000006e-05|-0.07463|3.9848|-1327.498519|544.65|345.72|311.14|0.43415|0.68067|0.1193|1.6035|-0.22035|0.02665687|-1327.4004710000002|7699.0
4S4k_a46|0.0|0|0|0.0|0.173180233|1|7.825245291|1|1.134637098|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|-0.104665424|0.0|-0.252970193|10.94631314|-0.1032662209999999|1|0.006050983|0.012963356|-0.3860697829999999|1|-0.141706595|0.784722915|0|0.891734458|0.199356973|0.007749296|4.1078333030000005|172.7607401|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|0.8679099640000001|-1.46291223|-25.17446332|-16.15576699|2105.538282|472.7005375|1729.18312|5.523352655|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|-390.0516264|893.4991504000001|3.807172093|1.0|1.0|1.0|3.8|3.03|17.0|-6.61|4.26|100.96|0.0|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|1.0|3.79|-4.83|5.0|0.0049299999999999|4.05|0.0|2.48e-07|8.28e-05|-0.02074|5.2854|-1053.441953|566.82|304.07|234.58|0.5716|0.67893|0.0654|2.2655|-0.1947|0.02628818|-1053.255345|6.7055
16g_a32|0.0|1|1|3.363965155|0.0|0|7.765993078999999|0|0.609420729|0.1739995319999999|-0.013775701|5.733341277|-0.0429252429999999|-0.049658216|2.084553994|-0.771439265|10.31100263|0.004735761|3|-0.00030659|-0.202656848|-0.696926204|0|0.008494733|0.762429418|1|0.8206422409999999|0.542303725|0.023959586|17.659402|90.88837862|0.1793577589999999|132.1955522|-0.033839807|-57.31234426|0.6863323440000001|-1.79350976|-42.58335004|-24.94161377|2833.521937|604.8539801|3497.469035|9.3963701|15.58880229|0.65902387|6372.261243999999|231.1885989|-974.3098525|36.34043182|-274.67233460000006|1926.042887|16.78159325|1.0|1.0|2.0|3.87|3.42|19.0|-8.16|6.81|121.56|1.0|10.0|-7.51|30.0|5.0|-5.69|441.57|1.0|0.0|1.0|4.37|-5.32|1.36e-05|0.00213|4.65|0.0|6.890000000000001e-09|3.04e-06|-0.05|3.6161|-2034.621991|752.29|342.86|342.86|0.70222|0.70222|0.2879|3.7346|-0.19968|0.02895494|-2034.408165|7.9586
6f_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|0.604893424|0.134099184|-0.01691341|6.401917197|-0.156988665|-0.122783873|0.737582436|-0.8287570679999999|10.30179966|-0.190617284|2|-0.008368734|0.092206207|-0.628934821|0|-0.268802228|0.742681934|1|0.655786513|0.363785804|0.015998475|10.2782635|207.7174501|0.344213487|221.1408856|-0.052228625|-53.89282175|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|3021.330686|421.31181889999993|3072.581297|6.993991456|11.87042702|0.69723213|7328.308886|88.13890599|-970.0707913999998|38.88975659|-466.1748926|1750.039046|8.892225517|1.0|1.0|2.0|4.05|2.53|14.0|-3.67|3.66|124.54|1.0|5.0|-6.95|30.0|5.0|-6.9|457.55|1.0|0.0|0.0|2.61|-4.64|5.18e-05|0.0105|3.09|0.0|0.0002109999999999|0.0967|-0.08982|3.5741|-2426.972609|668.95|482.43|346.89|0.66642|0.69911|0.0158|6.2384|-203.0|0.04845403|-2426.787111|7.3768
3j_a32|0.0|1|1|3.564417045|0.0|0|8.234564993|0|0.609420782|0.0053427669999999|-0.006580847|6.3044488020000005|-0.017889768|-0.029763115|2.248764828|-0.269814716|10.31100276|-0.052622352|3|0.001173363|-0.097980957|-0.528541012|0|-0.084553991|0.7557114|1|0.865101945|0.27811778|0.013773753|7.315176208|47.55031019|0.134898055|71.64373163|-0.030815085|-26.79963418|0.7487739999999999|-1.140158136|-19.82606536|-16.36574867|2282.569698|459.4516326|1778.1826620000002|5.900829539|10.69497519|0.812452828|4866.613493|133.42496409999998|-321.5956102|21.85672669|-264.245436|808.6988876|8.126647477|1.0|1.0|1.0|3.27|3.0|19.0|-6.69|6.68|95.74|0.0|3.0|-5.92|23.0|3.0|-5.6|338.45|0.0|0.0|1.0|4.09|-4.8|0.0004089999999999|0.00533|3.89|0.0|2.03e-07|6.86e-05|-0.05361|3.4982|-1671.507439|564.55|354.42|354.42|0.7028|0.7028|0.3005|3.6238|-0.19859|0.02833407|-1671.402462|8.0969
5a_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|0.604913477|-0.116583806|-0.004609716|6.167516491000001|0.059258947|-0.108428634|0.808197279|-0.152120625|10.31198338|-0.02394636|2|0.010425818|0.007301856|-0.363338726|0|-0.0395444479999999|0.5263598389999999|1|0.8531783270000001|0.04987082|0.020641204|9.135164355|174.99981530000002|0.146821673|64.97877226|-0.036396585|-17.82228195|0.8224652720000001|-1.091897544|-15.30358975|-16.10801287|1847.672595|377.5905776|508.8362301|5.507689573|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|19.58503709|-285.426492|587.5511127|5.795040371|1.0|1.0|0.0|3.04|2.49|14.0|-4.05|3.68|74.15|0.0|3.0|-4.13|19.0|3.0|-5.9|269.32|0.0|1.0|1.0|2.8|-3.67|0.0202|0.0574|2.88|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|-1177.598691|466.79|326.96|326.96|0.69499|0.69499|0.4461|5.7163|-0.21644|0.01514427|-1177.555706|7.0915
3d_a32|0.0|1|1|3.503398526|0.0|0|7.765993078999999|0|0.609420786|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|-0.0620110029999999|2.230648962|-0.269655316|10.31100276|-0.0602430179999999|3|0.002004382|-0.1395294259999999|-0.539652902|0|-0.100251236|0.77923808|1|0.892845502|0.2214902789999999|0.014419776|7.807299836|62.43434632|0.107154498|58.01666174|-0.02867299|-27.31750365|0.720540286|-1.118246623|-20.13777259|-15.52441767|2213.978384|483.4133562|1855.167124|6.15119195|10.75032687|0.747681906|4752.534658|151.30787800000002|-327.8100438|21.54552351|-238.8142619|840.275417|8.697152881000001|1.0|1.0|1.0|3.34|3.11|19.0|-7.29|6.97|97.86|0.0|4.0|-6.55|23.0|3.0|-5.18|340.47|0.0|0.0|1.0|4.32|-5.13|9.58e-05|0.00251|4.5|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|-1672.758552|569.29|353.18|353.18|0.7035100000000001|0.7035100000000001|0.5031|3.2094|-0.19671|0.02457348|-1672.638515|8.0915
12_a4|-3.2834578760000004|0|0|0.0|0.0|1|7.535296702|1|0.295190368|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|-0.271149771|-0.0334644329999999|1.587386096|-0.113938738|10.31168324|0.028152112|1|0.009024784|-0.085553511|-0.220286906|2|0.04172421|0.531333552|1|0.805238097|0.636722126|0.01168879|6.936764267999999|15.80191019|0.194761903|115.5823166|-0.025916226|-26.30835499|0.717772573|-1.269895089|-24.74343259|-15.38009964|2927.48584|477.8721263000001|1962.933988|6.223583758999999|11.7599245|0.889574393|6390.233612|167.4891205|-447.2420348|21.42753878|-258.476202|1049.9494|9.260141177|1.0|1.0|0.0|3.41|2.94|21.0|-7.84|3.69|113.02|0.0|4.0|-4.18|29.0|5.0|-6.84|404.48|0.0|0.0|1.0|3.3|-4.33|0.0266|0.0188|2.72|0.0|1.45e-08|5.85e-06|-0.06898|4.8592|-1617.861623|640.67|325.57|255.16|0.63967|0.68825|0.0464|7.8701|-0.2312199999999999|0.03555871|-1617.634733|5032.0
17_a4|0.0|0|0|0.0|-4.533317957|1|7.535296702|1|1.219995452|-0.188642713|-0.006491052|5.4161004020000005|-0.319716072|-0.01849014|0.0|-0.25315101|10.94611837|-0.094767116|1|0.002155864|-0.07155304|-0.392770755|1|-0.12969185|0.484393047|0|0.888791225|0.332034943|0.01061251|5.472562628|17.08736223|0.111208775|57.34712812|-0.042181562|-23.75316417|0.861696586|-1.5185362180000002|-23.59250328|-21.75180355|2351.601697|458.3237652|1658.726841|5.923504372999999|10.65499029|0.798764653|5322.773303|71.31904507|-403.8037909|25.24299609|-373.0328031|908.7478594|6.61489113|1.0|0.0|0.0|3.31|2.94|17.0|-6.56|4.59|85.09|0.0|3.0|-4.36|25.0|6.0|-5.56|345.29|1.0|0.0|1.0|4.29|-4.81|0.0152|0.00532|4.01|0.0|2.74e-07|9.44e-05|-0.04186|4.3363|-1255.994721|527.39|285.92|285.92|0.47353|0.47353|0.2045|4.8197|-0.21745|0.02636403|-1255.932407|6057.0
12_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605020506|0.167987916|-0.009093383|4.727387819|-0.118456941|-0.120694579|2.07135708|-0.336455156|10.31163031|-0.069857022|1|-0.0045709459999999|0.032450556|-0.604704476|2|-0.125395523|0.841871246|1|0.829399708|0.101891875|0.011076075|5.258353635|239.2266101|0.170600292|80.99228663|-0.039584548|-21.667278|0.830418645|-1.345874639|-20.92463497|-18.79271742|2056.502939|393.75653|1064.221958|5.6343192|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|22.63041363|-313.7317211|769.4340634|6.524083564|1.0|1.0|1.0|3.2|2.17|21.0|-6.89|4.34|90.49|0.0|2.0|-5.68|22.0|3.0|-5.3|304.37|0.0|0.0|1.0|3.23|-4.84|0.000629|0.0044|4.03|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|3263.0|-1272.152002|515.23|379.97|379.97|0.69784|0.69784|0.5056|2.3762|-0.19514|0.02620998|-1272.058487|5.45
8e_a12|0.0|1|1|0.0|0.0|1|6.803505258|1|1.283834633|0.050021617|-0.006350143|4.727387819|-0.049397555|0.0661362779999999|2.197856963|-0.330207456|10.94458094|-0.0309579439999999|1|0.005744805|-0.136145064|-0.448676455|1|-0.051240735|0.797199175|1|0.939627917|0.001151979|0.0155147339999999|8.884082475|51.38557748|0.060372083|34.57040021|-0.031094185|-28.78776717|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|2548.979738|538.051884|2112.908299|6.446557205|11.80358346|0.830990262|5490.975165|165.34017769999997|-489.392042|25.03342862|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|4.11|3.01|21.0|-7.93|3.34|117.04|0.0|3.0|-4.37|28.0|4.0|-6.03|366.42|0.0|1.0|1.0|3.12|-4.69|0.0156|0.00744|3.53|0.0|1.19e-08|4.34e-06|-0.05739|5.247999999999999|-1177.619013|612.59|375.21|236.25|0.38889|0.6954899999999999|0.2252|1.0295|-0.19338|0.02580783|-1177.436953|6.2306
30_a47|0.0|1|1|0.0|0.0|1|6.842683282|0|1.304327883|-0.069449687|-0.0092264759999999|4.727387819|-0.184735553|0.013114301|1.192095911|-0.415191425|10.95005723|0.0467853809999999|1|-0.008325552|-0.079370393|-0.4370608039999999|2|0.074217097|0.651797437|1|0.67896733|0.384732322|0.022747897|13.64937081|350.5257774|0.32103267|192.6285289|-0.0383202979999999|-38.63044093|0.679447569|-1.609452527|-38.96726396|-22.9932445|2626.927627|407.3992771|1558.731067|6.886726437999999|12.94704346|0.879999675|5852.817155|192.3403721|-579.456614|33.84108731|-215.3470619|1421.325667|16.87442216|1.0|1.0|2.0|3.03|2.12|21.0|-7.24|2.71|104.25|0.0|5.0|-4.22|28.0|5.0|-6.95|396.81|0.0|0.0|1.0|2.61|-4.1|24.0|0.0315|2.5|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|-1696.12008|615.85|333.66|333.66|0.6944899999999999|0.6944899999999999|0.3566|2.7493|-0.20813|0.0420327|-1695.9887|7.9
9o_a24|0.0|0|0|2.9340792330000003|0.0|0|6.605297921|1|1.294229152|-0.064667223|-0.007052095|4.59511985|-0.044044637|-0.087807028|0.0|-0.387865233|10.94506726|-0.000236595|1|0.002019902|0.00294424|-0.38043264|2|-0.000453155|0.7086274779999999|0|0.770273808|0.6253256110000001|0.018492771|10.7072496|32.50178358|0.229726192|133.0106596|-0.032911684|-29.61546471|0.668046377|-1.678495905|-29.69744072|-19.05574986|2892.333138|445.9858336|1906.512273|6.080741586|11.83284872|0.945954873|6697.297449000001|192.1999837|-562.6938294|28.52459128|-194.5965258|1454.754155|15.09096602|1.0|1.0|2.0|3.96|2.84|23.0|-7.91|3.75|120.73|0.0|6.0|-4.49|32.0|5.0|-6.83|421.45|0.0|0.0|0.0|3.01|-4.4|0.0137|0.0167|2.88|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|-1388.147972|611.03|290.75|210.85|0.41688|0.65292|0.0288|4.3816|-0.22353|0.0533144|-1387.945865|6.3507
14p_a23|0.0|1|1|0.0|0.0|2|7.423568444|0|1.197963748|0.044380583|-0.005975594|5.351858133|0.006191846|0.041987653|0.733042138|-0.310730878|10.31321773|-0.053921569|2|0.009266617|-0.131709531|-0.4510651779999999|2|-0.090287278|0.669357479|1|0.923455749|0.223758613|0.0221104079999999|14.91710363|40.58186569|0.076544251|51.64167457|-0.033660197|-36.77082544|0.751638299|-1.615689464|-28.69113861|-22.70933393|3010.721939|623.0226425|2170.5738260000003|9.014073839|16.84664803|0.868927227|6696.264498|167.5607773|-735.4165088|30.21311441|-339.5427625|1450.229492|12.86362369|0.0|1.0|1.0|3.48|3.28|26.0|-7.47|3.4|125.0|0.0|5.0|-5.68|32.0|5.0|-6.62|436.49|0.0|0.0|0.0|3.25|-4.9|0.0009109999999999|0.00554|3.3|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|-1722.181612|699.61|346.79|346.79|0.6816|0.6816|0.3802|7.4033|-0.2382|0.02935511|-1721.994023|8.5302
