molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SRW07|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|PNSA4|DPSA3|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
11a_a5|0.0|1|0|0|2.9781886010000003|0.0|0|6.605297921|0|1|4.59511985|0.052217882|0.021060606|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|-0.02394636|1|1|0.007955512|-0.081506|0.003975818|-0.0489811909999999|0.7410766209999999|0|0.89343434|-0.064565402|0.369563711|-46.13206353|-51.09940261|8.474559367000001|61.32301293|0.10656566|76.14130253|-0.026223112|-36.51058972|6.055083705|-18.73644762|54.60662289|-1124.186857|1170.247903|9.740948724|18.25640338|0.874191508|5756.783268|185.1520983|-803.2329738|0.014482324|-344.1971057|1517.39715|835.912531|1.0|1.0|3.68|0.3|23.0|-9.93|63.69|3.05|0.0|128.51|0.0|1.0|7.0|-7.25|32.0|4.0|-4.54|424.54|1.0|1.0|3.95e-07|6.13|1.18e-10|5.019999999999999e-08|-0.03694|4.4033|4.83|739.79|1272.7|302.86|0.5473|281.57|578.8|0.6735|-1339.493223|-0.16735|2.8611|-0.20429|0.03340977|-1339.555805|3.6525|81.0|7.0915
4R4k_a46|0.0|0|0|0|0.0|0.173180233|1|7.825245291|1|1|5.587248657999999|-0.088084767|0.0510113959999999|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|-0.141706595|0.784722915|0|0.890625164|-0.089699228|0.237621572|-47.73036108|-45.72566346|4.194771739|173.3171354|0.109374836|58.20005971|-0.030434186|-24.33134018|2.232103603|-16.19450581|51.92513282|-777.3362788|1767.850427|5.522208638|10.33328154|0.871222588|4711.736397|70.94107067|-413.632783|0.007248925|-390.2334878|896.9115391|519.5743695|1.0|1.0|3.12|0.33|17.0|-6.61|50.94|2.84|0.0|100.96|0.0|1.0|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|1.4800000000000002e-05|4.05|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|565.94|994.13|299.53|0.2896|234.09|490.83|0.54119|-1053.202129|-0.17484|1.8559|-0.19529|0.0257622|-1053.254911|1.9753|97.0|7.0132
17_a4|0.0|0|0|0|0.0|-4.533317957|1|7.535296702|1|1|5.4161004020000005|-0.319716072|0.043084795|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|1|0.002155864|-0.073733221|-0.0179434139999999|-0.12969185|0.484393047|0|0.888791225|-0.0887214819999999|0.332034943|-45.75108579|-46.06264282|5.472562628|17.08736223|0.111208775|57.34712812|-0.042181562|-23.75316417|2.822041259|-21.75180355|51.22364842|-783.0649279|1658.726841|5.923504372999999|10.65499029|0.798764653|5322.773303|71.31904507|-403.8037909|0.012827738|-373.0328031|908.7478594|319.5521911|0.0|1.0|2.94|0.11|17.0|-6.56|30.71|3.66|0.0|85.09|0.0|1.0|3.0|-4.36|25.0|6.0|-5.56|345.29|1.0|1.0|1.5399999999999998e-05|4.01|2.74e-07|9.44e-05|-0.04186|4.3363|4.44|527.39|873.5|285.92|0.2045|285.92|413.28|0.47353|-1255.881628|-0.17559|4.8197|-0.21745|0.02636403|-1255.932407|6.3221|877.0|6057.0
12bd_a36|0.0|1|0|0|3.497517322|0.0|0|7.412764017000001|2|2|5.351858133|-0.045630197|0.04625323|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|1|0.0045625|0.042808724|-0.101854847|-0.047786573|0.857993338|0|0.832478093|-0.071083327|0.279020022|-46.92083391|-65.65179884|11.7156452|83.92365468|0.167521907|110.578217|-0.035521445|-43.33557909|7.733288012999999|-23.44707102|58.63647911|-1313.035977|2403.371086|8.050812711|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|0.015363883|-372.868829|1678.127264|729.1873176|0.0|1.0|0.0|0.21|17.0|-7.34|69.2|2.45|0.0|133.68|0.0|1.0|5.0|-4.54|31.0|4.0|-6.38|409.49|0.0|1.0|2.5e-05|3.41|4.55e-08|1.86e-05|-0.05236|3.8786|3.79|706.26|1200.23|349.84|0.4467|319.66|568.94|0.69411|-1311.291779|-0.1459|5.7533|-0.19826|0.03110617|-1311.352257|7.6908|17.0|7.7696
18_a20|0.0|1|0|0|3.463603867|0.0|0|6.842683282|0|0|4.727387819|-0.12050413|0.0396875|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|0.001996439|-0.090732503|0.778639593|1|0.76136176|-0.0927760219999999|0.356461863|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|158.7879106|-0.035934845|-42.1615378|4.787695004|-23.91074854|68.92770059|-1267.269673|1822.210286|8.011174137000001|15.51556677|0.936740671|6206.896662|125.81822920000002|-843.230756|0.013457694|-413.7552685|1562.772745|712.1606951|1.0|1.0|2.76|0.08|27.0|-10.0|97.55|2.06|0.0|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|-6.13|419.48|0.0|1.0|6.91e-06|3.85|9.93e-11|4.17e-08|-0.05604|5.9778|5.35|703.24|1204.88|350.69|0.2991|207.41|531.11|0.31154|-1352.073755|-0.14685|5.3978|-0.20289|0.03787435|-1352.135304|8.0505|34.0|7.4685
12g_a40|0.0|0|0|0|0.0|0.0|1|7.515889085|0|0|5.4161004020000005|-0.129331216|0.036630824|-0.354104815|-0.001011175|0.075327376|10.31197254|-0.211162861|2|2|-0.003205145|0.280045216|0.063401514|-0.326139923|0.6941475490000001|1|0.8702014570000001|-0.0951493559999999|0.289122732|-49.94706785|-52.24208444|6.670206427999999|130.7472028|0.129798543|68.1355805|-0.0435406|-27.42361099|3.501413627|-22.85591194|56.61727428|-731.3891821000001|681.6778419|7.692740528|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|0.013442698|-369.5858437|858.4065454|335.7078145|0.0|0.0|3.2|0.0|20.0|-6.63|78.66|3.76|0.0|93.78|0.0|1.0|2.0|-6.46|23.0|3.0|-4.91|362.23|0.0|1.0|1.62e-06|5.07|2.37e-07|8.57e-05|-0.07424|4.0224|4.84|540.25|896.63|392.64|0.3539|308.23|429.31|0.67055|-2172.9382|-0.13191|1.9175|-0.20615|0.02230594|-2172.988604|2.7075|724.0|6.1403
8a_a50|0.0|1|1|1|3.139870661|0.0|1|7.860570786|1|1|5.777652323|-0.021959577|0.03904321|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.038971589|-0.065546446|-0.095292123|0.7135713840000001|1|0.860876738|-0.069208148|0.278028663|-34.88425666|-41.48493288|9.480859015|133.8183888|0.139123262|70.12485884|-0.031655181|-20.91041439|4.778811898|-15.95574341|44.36511568|-622.2739931|1503.563342|5.754657432|10.69309012|0.858162757|4638.284496|125.2985144|-313.6562159|0.017017336|-253.4513797|828.1354551|388.171611|1.0|1.0|2.01|0.11|20.0|-6.32|59.39|2.02|0.0|94.75|0.0|1.0|2.0|-3.86|24.0|3.0|-6.12|313.36|0.0|1.0|7.48e-05|2.95|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|2.69|548.47|912.7|297.06|0.18|220.53|396.63|0.3462199999999999|-1006.508913|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|47.0|7.3279
13l_a6|0.0|1|0|0|3.433158672|0.0|0|7.412764017000001|1|1|5.351858133|-0.132667824|0.0408037829999999|-0.858070925|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|1|-0.006280295|0.144180269|-0.045794891|-0.1470289659999999|0.827754203|0|0.643098986|-0.118071236|0.210844002|-82.24617981|-88.13242567|20.90615311|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|-31.47586631|103.1523329|-1762.648513|3127.831037|8.810095892|15.34147837|0.7413520309999999|6462.086665999999|143.7247666|-1227.82747|0.018273048|-409.1314702|2220.880201|741.5222707|1.0|1.0|2.22|0.16|23.0|-8.89|115.15|1.39|0.0|124.98|0.0|1.0|7.0|-5.49|33.0|5.0|-6.59|441.48|0.0|1.0|1.7100000000000002e-05|3.39|1.29e-09|5.7e-07|-0.04885|3.6675|5.41|735.52|1249.13|349.26|0.3115|338.07|578.91|0.7002|-1465.560303|-0.14562|7.2582|-0.19447|0.03092407|-1465.624566|8.9893|385.0|6.4145
17_a20|0.0|1|0|0|3.445659565|0.0|0|6.842683282|0|0|4.727387819|0.00038506|0.0388043479999999|-0.28924577|-0.000495713|0.038629586|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.127696675|0.71987165|1|0.912053544|-0.063665681|0.3874475579999999|-41.75129828|-53.38406095|9.857999796|66.47074027|0.0879464559999999|57.67438055|-0.0315649079999999|-35.00871763|6.4647747870000005|-20.699942|51.60929807|-1014.297158|2210.790304|8.198616089|15.05121151|0.83582343|6012.640572|161.12498630000002|-665.1656349|0.016793117|-333.5397332|1344.679757|637.7803874|1.0|1.0|2.83|0.08|27.0|-10.14|91.14|1.45|0.0|119.48|0.0|0.0|4.0|-5.36|31.0|5.0|-6.09|402.45|0.0|1.0|8.35e-06|3.75|7.19e-11|2.9e-08|-0.0706799999999999|3.3926|4.11|673.68|1157.26|365.45|0.2977|365.45|543.09|0.69839|-1291.692325|-0.14021|3.9703|-0.21089|0.03030655|-1291.752049|5.3075|2.25|5.6478
3a_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.072328354|0.0355787039999999|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|1|1|0.000521532|-0.074886415|0.002357097|0.008391259|0.7476073409999999|1|0.72890527|-0.094437035|0.526915193|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|158.77029040000002|-0.030698626|-30.35026007|5.558553447|-17.97906469|64.79936082|-880.9741697000001|1793.526571|6.566343333|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|0.021141449|-222.2883651|1277.19098|578.2841135|1.0|1.0|2.11|0.18|21.0|-7.19|98.72|1.04|0.0|112.14|0.0|1.0|5.0|-3.06|29.0|5.0|-7.67|384.43|0.0|1.0|0.000503|1.38|6.52e-08|2.51e-05|-0.05732|5.1647|3.16|635.89|1082.21|320.04|0.3467|240.06|449.68|0.53794|-1253.756918|-0.15978|3801.0|-0.2171|0.03833529|-1253.8126619999998|4.2593|64.0|7.1938
28_a47|0.0|0|1|1|0.0|0.0|1|6.842683282|0|0|4.727387819|-0.23494583|0.038387534|-0.436042548|-0.013020816|-0.00496711|10.95058275|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.046265509|0.074217097|0.614975047|1|0.605349345|-0.1132830309999999|0.310094808|-67.33744077|-63.47150284|15.50250691|365.2310214|0.394650655|234.5873429|-0.038135461|-37.72858603|9.214964819|-22.66839387|82.83994768|-952.0725426|1337.037733|7.864990866|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|0.031626405|-181.0112167|1459.653524|428.5826478|1.0|1.0|2.03|0.05|21.0|-6.92|98.72|1.67|0.0|99.2|0.0|1.0|5.0|-3.67|28.0|6.0|-7.22|380.35|0.0|1.0|0.000217|1.97|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|3.51|599.88|995.5|337.37|0.2996|337.37|461.73|0.69002|-1335.571655|-0.15049|6.0847|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6
19_a4|-3.21497177|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.3929802189999999|0.040511696|-0.105763614|0.006243904|-0.211341677|10.30966825|-0.136621315|1|1|0.009687676|-0.086166959|-0.0255403279999999|-0.190513834|0.514505012|0|0.820765063|-0.070677568|0.285282038|-38.9063534|-41.82665583|7.168604362000001|15.411502800000004|0.1792349369999999|98.66465411|-0.028945757|-23.02459887|3.946149569|-15.93396412|46.07495776|-669.2264932|1697.595595|5.9448291|11.01887515|0.85352261|5232.561157|129.4279389|-368.3935819|0.0143733|-291.6208078|874.9428297000001|450.6848883|0.0|0.0|2.52|0.16|17.0|-6.09|73.23|2.16|0.0|98.19|0.0|1.0|3.0|-3.81|25.0|4.0|-6.58|351.42|0.0|1.0|0.000106|2.62|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|6.67|583.39|983.4|296.2|0.3806|296.2|500.34|0.67535|-1446.760398|-0.17004|5.8295|-0.22298|0.02985188|-1446.813896|7.1079|19.5|4.71
10_a47|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.166367455|0.042276423|-0.384667159|-0.008120645|0.0814897|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.349569106|-0.021926603|0.011239977|0.6913602740000001|1|0.841070966|-0.076311525|0.417511484|-40.80144983|-50.08559665|5.088920549|103.41137940000002|0.158929034|84.97451737|-0.035388634|-26.77924406|2.720890925|-18.9212254|45.89037038|-851.455143|1567.859561|6.277122171|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|0.014051737|-322.8149102|1061.820157|498.0016816|1.0|1.0|2.97|0.09|22.0|-8.85|58.04|3.21|0.0|106.43|0.0|1.0|3.0|-5.75|27.0|4.0|-5.08|359.4|1.0|1.0|3.18e-06|4.8|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|579.86|997.16|332.97|231.0|214.9|426.55|0.53909|-1188.1907199999998|-0.15445|1.9281|-0.20309|0.03158831|-1188.244739|2.8795|13.0|7.9
4c_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.044371138|0.03583878|-0.339843311|0.001379959|-0.102999091|10.92777281|0.006194124|1|1|0.00202792|-0.163476035|-0.001005604|0.010868461|0.752601535|1|0.76159824|-0.087753156|0.407675441|-56.5385923|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|-0.029809452|-35.82016427|5.014223225|-19.20596967|64.32113331|-1056.328332|1683.872161|8.474369008|16.089682800000002|0.898629005|6046.668361|177.78970959999998|-680.5831211|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|1.0|1.0|2.97|0.25|21.0|-7.97|98.72|1.47|0.0|120.43|0.0|1.0|7.0|-3.5|31.0|5.0|-7.53|412.49|0.0|1.0|0.000265|1.81|1.07e-08|4.4e-06|-0.0623299999999999|5.74|3.04|705.55|1199.04|325.7|0.2411|216.0|533.87|0.4164199999999999|-1332.336755|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935
1a_a5|0.0|0|0|0|0.0|0.0|0|6.605297921|1|1|4.59511985|0.009305578|0.021346801|-0.078562954|0.005921049|-0.132197351|10.9502215|-0.004213083|0|0|0.00549829|-0.123867037|0.069867374|-0.008431181|0.808272639|0|0.833638233|-0.071887159|0.3602068089999999|-36.19957997|-38.07869556|4.047117885|83.60943679|0.166361767|83.77332129999999|-0.027665419|-19.17495143|2.037971304|-13.93123008|40.24669785|-571.1804334|902.6910106|6.199179484|11.38004491|0.835734058|4005.068642|138.1496441|-287.62427139999994|0.016493595|-227.2618539|787.1243051|403.543273|1.0|1.0|0.0|0.16|18.0|-7.15|37.81|2.09|0.0|93.49|0.0|1.0|3.0|-2.6|23.0|4.0|-6.58|298.34|0.0|0.0|0.000365|2.17|7.13e-08|2.13e-05|-0.1040099999999999|4.6707|2.85|531.02|882.1|437.61|0.2109|265.45|386.8|0.44868|-951.178584|-0.12226|4.4956|-0.2262699999999999|0.028664612|-951.226623|6.7017|107.0|6.9706
14x_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|5.351858133|-0.111315218|0.04314059|-0.335030301|0.003379755|-0.075184011|10.31321817|-0.0229244|2|2|0.003906274|0.160327487|-0.073958723|-0.035965909|0.558482531|1|0.7768288609999999|-0.0708831479999999|0.229141189|-46.97594633|-55.83053941|14.64350681|42.44114495|0.223171139|147.90081730000003|-0.034056109|-37.00022522|9.704599953|-22.56979253|61.61945314|-1060.780249|2382.851643|7.777802167999999|14.62325432|0.880126802|6989.569075|184.0971574|-703.0042792|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|0.0|1.0|3.42|0.05|26.0|-7.93|105.02|3.78|1.0|120.2|0.0|1.0|5.0|-5.68|32.0|6.0|-6.35|447.46|0.0|0.0|5.41e-06|3.78|1.17e-08|5.23e-06|-0.08216|4.0641|3.97|675.21|1149.42|335.63|0.3184|305.07|537.48|0.6757|-1828.168422|-0.15259|5.7933|-0.23475|0.02165405|-1828.228912|8.1916|3.0|8.4949
19c_a38|0.0|1|0|0|3.332128134|0.0|0|7.412764017000001|2|2|5.351858133|-0.04575843|0.04508642|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|1|-0.002443797|0.04814981|-0.09493054|-0.071918235|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|0.396635872|-57.79749770000001|-68.18641054|15.30924906|139.1570837|0.240808376|151.612258|-0.038224114|-42.92996714|9.638658988|-24.06579196|73.10674676|-1227.35539|2660.812979|6.97753104|13.36189552|0.914989047|6618.350708|177.10114030000005|-772.7394084|0.023120664|-275.39483110000003|1707.726604|640.025745|0.0|1.0|3.0|0.13|17.0|-6.92|105.02|1.76|0.0|130.41|0.0|1.0|5.0|-4.35|32.0|5.0|-7.13|426.45|0.0|0.0|7.55e-05|2.5|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.23|652.09|1138.6|323.53|0.2961|210.74|517.28|0.2597|-1424.1880119999998|-0.15612|2495.0|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348
17a_a50|0.0|0|1|1|0.0|0.0|2|7.934155233999999|1|1|5.82008293|0.009691515|0.034142512|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.178162528|-0.239713023|-0.215448852|0.732114362|1|0.92300665|-0.045404408|0.4062532579999999|-29.57096251|-51.14229199|8.977762705|10.03717565|0.07699335|50.14419437|-0.0280449529999999|-33.3079288|5.847033234|-18.26510428|38.54872522|-1022.84584|1799.721631|8.087984548|15.76161018|0.948768582|5718.782531|136.82673369999998|-666.1585759999999|0.011602876|-377.6260803|1294.887612|719.3470265|1.0|1.0|3.29|0.29|20.0|-6.76|51.77|2.3|0.0|121.78|0.0|1.0|6.0|-3.99|30.0|4.0|-6.44|398.5|0.0|0.0|3.61e-05|3.23|1.75e-07|6.97e-05|-0.03196|4.2478|3.08|705.96|1204.79|306.31|0.1817|291.88|616.93|0.6244|-1258.260865|-0.16724|6.2113|-0.1992|0.02594911|-1258.322582|8.2991|85.0|7.0706
14b_a50|0.0|0|1|1|0.0|0.0|2|7.934155233999999|2|2|5.82008293|0.0228205129999999|0.030219907|-0.255822608|0.010215823|0.037777505|10.94501788|-0.041169251|2|2|0.011249462|-0.106938404|-0.1786649189999999|-0.076752616|0.71456262|1|0.904076348|-0.050362464|0.7031402240000001|-33.02344264|-50.27694576|14.70317076|25.31245624|0.095923652|62.89861413|-0.025558317|-32.9673668|9.64109526|-16.75898192|47.72661339|-1005.538915|2984.248708|6.3538844910000005|11.45638132|0.8030515570000001|6737.145102|237.8403928|-659.347336|0.021820402|-180.03459850000002|1577.857852|825.4425942|1.0|1.0|3.64|0.35|20.0|-6.86|66.99|2.32|0.0|128.39|0.0|1.0|7.0|-4.6|33.0|5.0|-6.5|441.52|0.0|0.0|1.6800000000000002e-05|3.51|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|3.05|718.64|1253.87|304.07|0.1637|234.67|533.25|0.55594|-1430.72987|-0.16874|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818
12d_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|5.351858133|-0.033312179|0.042804233|-0.354778373|0.005613018|0.036688757|10.31162861|-0.075816941|1|1|0.005965451|-0.162129948|-0.053644471|-0.130412856|0.7991060659999999|0|0.843009925|-0.073829724|0.366319099|-47.69710881|-60.88281322|10.05700314|85.1932288|0.156990075|101.4221952|-0.036246039|-39.33285959|6.497247279|-23.41646662|57.75411196|-1217.656264|2323.480646|7.557073995|13.92427286|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|0.013424098|-406.2173266|1495.177298|686.039456|0.0|1.0|0.0|0.17|17.0|-7.01|81.65|3.04|0.0|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|-5.81|412.51|0.0|1.0|7.05e-06|4.23|9.75e-08|4.02e-05|-0.05119|3.4821|4.14|695.57|1176.22|356.06|149.0|356.06|545.94|0.68608|-1614.831682|-0.1479099999999999|4434.0|-0.1991|0.03187624|-1614.894406|4.8843|11.0|7.9508
9a_a31|0.0|1|0|0|3.348289714|0.0|0|7.765993078999999|1|1|5.733341277|-0.093457477|0.036891534|-0.723734943|-0.006189303|0.03406986|10.31169772|-0.0007638889999999|2|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.001313433|0.76226755|0|0.691768132|-0.100906991|0.235442032|-64.75697831|-78.6954713|21.33533299|163.6011874|0.308231868|197.8075471|-0.043430228|-50.50275387|13.69193237|-27.87131275|86.0923113|-1337.8230119999998|1955.13855|7.812278516|15.15483138|0.939873412|6273.506211999999|168.29310269999996|-858.5468158|0.0239033229999999|-305.16297060000005|1813.361078|597.3075924999999|1.0|1.0|2.78|0.14|22.0|-8.13|117.37|1.58|0.0|113.64|0.0|1.0|6.0|-5.62|30.0|5.0|-6.39|418.47|0.0|1.0|1.7100000000000002e-05|3.47|7.35e-09|3.07e-06|-0.04275|3.7892|5.27|680.72|1145.99|327.21|0.7028|327.21|540.01|0.7028|-1691.716118|-0.15757|5.0244|-0.20032|0.03885662|-1691.7777600000002|6.2203|0.15|6.8239
8_a20 (IN-1130)|0.0|1|0|0|3.443195704|0.0|0|6.842683282|0|0|4.727387819|-0.124997065|0.0396875|-0.528090969|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|1|1|-0.004654742|0.293415753|-0.049177437|-0.0957193819999999|0.7741509329999999|1|0.7274271309999999|-0.09623672|0.354945501|-63.72828772|-64.75689362|10.46873389|336.574332|0.272572869|180.4986934|-0.035730972|-42.88223811|6.93243166|-23.66117267|74.19702161|-1230.3809789999998|1829.419484|8.005662608|15.46983888|0.932362084|6291.586155|166.8048285|-814.7625241000001|0.018957805|-328.593789|1644.660472|684.5377542|1.0|1.0|2.43|0.08|27.0|-9.63|110.44|1.33|0.0|122.86|0.0|1.0|5.0|-4.85|32.0|5.0|-6.83|420.47|0.0|1.0|2.82e-05|2.87|2.34e-10|9.86e-08|-0.07014|4.9797|4.53|696.06|1192.01|383.5|0.3782|248.98|517.94|0.4377|-1368.118751|-0.13622|3803.0|-0.20636|0.04004011|-1368.180121|5.4751|36.0|7.4437
3c_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.016347266|0.036335697|-0.248722888|0.006218639|-0.05815918|10.92976555|0.0127926339999999|1|1|0.006470561|-0.0780996759999999|-0.0612829229999999|0.0211518929999999|0.64702083|1|0.7963363840000001|-0.071786669|0.501887054|-41.0524769|-42.3959176|8.477406111|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|-14.4326528|49.52988301|-678.3346816000001|1667.1178220000002|6.567311051|12.60874968|0.919925763|5544.351498|207.4607002|-387.9176903|0.021783913|-156.9462939|1064.517686|542.7276591|1.0|1.0|2.67|0.18|21.0|-7.54|72.7|1.84|0.0|109.43|0.0|1.0|4.0|-3.45|28.0|4.0|-6.93|369.42|0.0|1.0|0.000137|2.29|2.89e-08|1.07e-05|-0.0606|5.1584|3.99|613.33|1046.53|322.71|0.4321|240.36|456.22|0.32539|-1198.430306|-0.15853|3.6122|-0.21913|0.03394942|-1198.484646|3.7789|87.0|7.0605
11_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|0|0|4.727387819|-0.127546771|0.042795699|-0.363112913|-0.008037672|0.044912659|10.31163053|-0.023103765|1|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.04179402|0.834020779|1|0.777803048|-0.0955396769999999|0.175996916|-45.19136777|-47.02715152|6.800350988|253.1353625|0.222196952|105.101718|-0.0391657429999999|-22.2443844|3.216644354|-18.52584757|51.99171876|-611.3529698|1105.41974|5.475372235|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|-289.1769972|0.021256639|-238.8563772|812.4456757999999|311.6695405|1.0|1.0|2.07|0.0|21.0|-6.51|105.82|0.8|0.0|88.28|0.0|1.0|2.0|-4.08|22.0|4.0|-6.59|305.36|0.0|1.0|0.000197|2.22|3.06e-07|9.35e-05|-69.0|3.2232|2.12|508.58|834.82|384.66|0.4441|384.66|346.18|0.6966600000000001|-1288.058926|-0.13118|3.3694|-0.20018|0.02994326|-1288.10577|4.4522|0.04|7.3979
14c_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|5.351858133|-0.024758731|0.043538647|-0.296935034|0.010682694|-0.047853455|10.31321813|-0.047410593|2|2|0.009263715|0.077009731|-0.071484865|-0.077808321|0.659570836|1|0.922935039|-0.0567889659999999|0.2273163289999999|-37.73933093|-53.17009158|12.52192141|38.43627129|0.077064961|51.21382308|-0.034046252|-35.33439343|8.321492112|-22.62557089|50.26125234|-1063.401832|2379.221378|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|143.9373772|-706.6878684999999|0.016385474|-376.6791777|1357.40568|633.3278634|0.0|0.0|3.6|0.05|26.0|-7.99|105.02|3.51|1.0|125.29|0.0|1.0|5.0|-6.13|31.0|4.0|-6.03|445.93|0.0|0.0|2.83e-06|4.21|1.02e-08|4.55e-06|-0.0795299999999999|3.7031|4.1|693.64|1177.63|334.81|356.0|334.81|549.86|0.56781|-2089.293299|-0.15143|7.2704|-0.23096|0.02236136|-2089.354057|10.369000000000002|2.0|8.6253
