molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA5|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12o_a36|0.0|0|3.444418304|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.079716275|2|0.040770975|0.03842353|0.0|-0.059733192|-0.010904454|1|1|-0.000472698|-0.126068378|-0.213993335|0.799869816|0.141570244|-0.01854899|0.848816593|0.7592112809999999|0.514457955|0.023402195|-76.51720886|0.2407887189999999|173.4105814|12.13767506|112.1259723|0.666462845|-2.018706878|-42.554984000000005|95.66406176|0.469699889|546.7667677000001|-1453.826968|2778.220342|0.333537155|7.322888607|13.80895167|0.885724665|38.27030489|0.026586303|19.1468529|0.0|0.0|1.0|0.0|3.0|4.97|0.17|17.0|2.38|98.3|1.0|0.0|1.0|33.0|-7.66|438.48|0.0|0.0|1.47|-3.64|128.0|0.000227|0.0997|0.0|0.0|1.1800000000000001e-07|-0.05456|3.8726|-1440.926241|238.77|560.88|0.67273|-1440.671057|-0.15695|4.9237|-0.21151|0.04371335|-1440.734965|0.04|7.3979|7.3979
18_a20|0.0|0|3.463603867|0.0|0|6.842683282|0|0|0.0|4.727387819|-0.12050413|2|0.0396875|0.163548857|1.983673343|-0.011236836|-0.054458882|1|1|-0.004071701|0.001996439|0.003282792|0.7602869659999999|-0.107446431|-0.090732503|0.8162774979999999|0.76136176|0.356461863|0.0108136339999999|-63.36348363|0.23863824|158.7879106|4.787695004|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|0.483668611|506.6038164|-1267.269673|1822.210286|0.1890889589999999|8.011174137000001|15.51556677|0.936740671|29.4862782|0.013457694|8.954638548|1.0|1.0|1.0|1.0|2.0|3.48|0.08|27.0|5.54|97.55|2.0|0.0|0.0|32.0|-6.13|419.48|0.0|0.0|3.78|-5.16|0.00107|6.91e-06|0.0029|0.0|0.0|9.93e-11|-0.05604|3.5355|-1352.32685|207.41|531.11|0.6953699999999999|-1352.073755|-0.14685|5.3978|-0.20289|0.03787435|-1352.135304|34.0|7.4685|7.4685
5f_a40|0.0|0|0.0|0.0|1|8.149890544|0|1|1.656591081|6.167516491000001|-0.0468504759999999|0|0.042936508|-0.085493191|0.769837491|0.166865076|0.062183277|2|2|0.000706205|0.100535344|0.18254908|0.811339477|-0.465573352|0.095322868|875.0|0.7414714309999999|0.0528268609999999|0.020236763|-50.68028366|0.258528569|119.4441339|4.319700326|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|0.484099946|342.5710869|-608.163404|599.1117195|0.185606315|5.780627322000001|11.20493646|0.938359946|23.33651|0.015000038|6.930245797|0.0|0.0|1.0|1.0|1.0|3.08|0.21|14.0|2.94|101.52|0.0|2.0|3.0|20.0|-6.47|284.34|0.0|0.0|2.23|-3.31|0.0307|0.000491|0.14|0.0|0.0|0.000207|-0.06227|3.0611|-1232.959261|325.97|361.03|0.69727|-1232.851443|-0.13057|5.5961|-0.19284|0.02389588|-1232.898044|112.0|6.9508|6.9508
12bc_a36|0.0|0|3.43846811|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.042515909|2|0.04625323|0.068351685|0.0|-0.079009683|-0.027636036|1|1|-0.00097037|-0.101451485|-0.1716508239999999|0.836170906|0.006621918|-0.045186455|0.892249657|0.834305498|0.326764696|0.01824287|-71.97763346|0.165694502|111.3483497|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|83.97121855|0.467645467|560.6615736|-1295.597402|2623.395239|0.22853193|8.273766079|15.54183457|0.878447423|33.5878425|0.017847333|11.99358509|0.0|1.0|1.0|0.0|2.0|4.73|0.14|17.0|3.99|69.2|2.0|0.0|1.0|31.0|-6.26|450.32|0.0|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|0.0|0.0|1.74e-08|-0.05828|3.8696|-2152.100551|237.57|563.76|0.69094|-2151.9100780000003|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|8.0|8.0969|8.0969
12k_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.029595542|2|0.042739018|-0.13882907|0.0|0.067265077|-0.038714845|1|1|0.0053380919999999|-0.089279071|-0.154412059|0.830875659|0.001281277|-0.067714819|0.883029843|0.815083558|0.340031035|0.024177669|-65.04897323|0.184916442|122.5057244|10.61148425|0.0|0.7081361979999999|-1.865577056|-34.68429919|80.03127603|0.47195436|539.9866061|-1235.930491|2277.687222|0.291863802|8.416930701|15.93977881|0.893775698|32.93073182|0.0226150579999999|14.9823028|0.0|1.0|1.0|1.0|1.0|4.72|0.17|17.0|3.89|90.88|2.0|0.0|1.0|31.0|-6.19|428.51|0.0|0.0|2.57|-4.93|0.00154|1.19e-05|0.0050799999999999|0.0|0.0|1.84e-07|-0.05055|3.4715|-1690.269144|238.62|564.62|0.6864899999999999|-1690.031103|-0.14743|4.9516|-0.19798|0.03357755|-1690.094082|24.0|7.6144|7.6144
6e_a40|0.0|0|0.0|0.0|1|8.421342866|1|2|1.75595616|6.401917197|-0.074872854|0|0.039160494|-0.15110197|0.744550501|0.103594243|-0.205140551|2|2|-0.002992481|-0.020200684|-0.037027769|0.8361555479999999|-0.011405885|-0.289988439|0.8988141140000001|0.74620476|0.376602018|0.015875595|-76.50178121|0.25379524|166.7812216|6.85578763|35.33106374|0.866991176|-2.095464821|-46.34235117|84.95203628|0.441911406|490.3675161000001|-1377.032062|3854.417113|0.133008824|6.972949117000001|12.49434084|0.791830204|36.93694043|0.012858969|8.450255075|0.0|1.0|0.0|1.0|1.0|3.98|0.21|14.0|5.02|173.43|2.0|2.0|2.0|30.0|-6.09|476.98|1.0|0.0|3.68|-5.58|8.31e-06|2.6e-06|0.00124|1.0|0.0|2.35e-05|-0.09682|2.9549|-2831.156883|419.59|537.07|0.67187|-2830.986514|-0.1195799999999999|8.3311|-0.2164|0.03482243|-2831.048968|18.0|7.7447|7.7447
8b_a32|0.0|1|3.419952523|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.057200812|0|0.03995614|-0.008128765|2.123714284|-0.024375676|-0.0684566009999999|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.788218098|0.253018806|0.016711528|-68.4085006|0.211781902|132.9495116|6.585851946|68.21751748|0.669149204|-1.4166270230000002|-33.50038167|81.73293254|0.458155153|494.8166492|-889.3105078|2275.886421|0.330850796|8.10555784|14.95918599|0.845546757|28.89166873|0.021225152|13.32443194|1.0|1.0|1.0|1.0|2.0|3.46|0.26|19.0|6.49|140.04|1.0|0.0|1.0|27.0|-6.44|397.52|1.0|0.0|3.61|-4.39|0.000583|4.06e-05|0.0161|0.0|0.0|2.23e-08|-0.05404|3.5442|-1880.735397|349.82|558.16|0.70285|-1880.539698|-0.14717|846.0|-0.20121|0.03602276|-1880.602014|12.0|7.9208|7.9208
12ao_a36|0.0|0|3.477902101|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.065314765|2|0.042739018|0.0895536619999999|0.0|-0.113963585|-0.033032344|1|1|0.003724542|-0.095253274|-0.1619981409999999|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.832582759|0.264688501|0.017784426|-67.45579866|0.167417241|110.7707502|7.785557064|0.0|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|0.462968912|550.8740683|-1349.115973|2298.760179|0.217901822|8.769931502999999|16.33039817|0.8620895909999999|31.9443643|0.016708791|11.05528527|0.0|0.0|1.0|0.0|2.0|4.87|0.12|17.0|3.62|69.2|1.0|0.0|1.0|31.0|-6.34|407.47|0.0|1.0|2.37|-4.55|0.0106|2.82e-05|0.0115|0.0|0.0|9.66e-08|-0.05455|3.4743|-1310.328652|266.08|548.59|0.7045|-1310.077853|-0.14207|5.4691|-0.19662|0.03244719|-1310.138396|0.03|7.5229|7.5229
14u_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|3.357982471|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.026062012|-0.0569153009999999|2|2|0.010508236|-0.110069159|-0.199540201|0.787538583|-0.001778422|-0.094773814|0.845160857|0.909754912|0.445665682|0.0254134689999999|-57.75236052|0.090245088|60.27663131|11.3374334|50.47632596|0.702868983|-1.729315897|-24.65250654|73.50348823|0.47648509|607.6448353|-1155.04721|2430.634114|0.297131017|7.392527755|14.12094979|0.910165272|32.2221994|0.023582305|15.75112771|0.0|1.0|1.0|1.0|1.0|3.59|0.09|26.0|3.42|114.25|2.0|1.0|1.0|32.0|-6.47|441.51|0.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|0.0|3.11e-08|-0.0618299999999999|3.1819|-1744.422541|306.82|549.0|0.6703100000000001|-1744.1781010000002|-0.1543|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|6.0|8.2449|8.2449
8a_a50|0.0|1|3.139870661|0.0|1|7.860570786|1|1|2.03117465|5.777652323|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|-0.150515325|-0.058014797|2|2|0.007801731|-0.065546446|-0.11385159|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|0.860876738|0.278028663|0.018809422|-41.48493288|0.139123262|70.12485884|4.778811898|0.0|0.751415713|-1.234552044|-17.58335405|50.06249379|0.46183401|433.9235497|-622.2739931|1503.563342|0.248584287|5.754657432|10.69309012|0.858162757|21.23424244|0.017017336|8.577560914|1.0|0.0|1.0|1.0|1.0|3.34|0.11|20.0|3.63|59.39|0.0|0.0|1.0|24.0|-6.12|313.36|0.0|1.0|2.87|-4.13|0.0433|7.48e-05|0.0234|0.0|0.0|4.82e-07|-0.0280699999999999|4.1738|-1006.637067|220.53|396.63|0.60625|-1006.508913|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|47.0|7.3279|7.3279
11_a4|0.0|0|0.0|0.0|1|7.535296702|1|1|2.159635561|5.4161004020000005|0.032861655|2|0.03617284|-0.017835936|2.216390726|-0.073554945|-0.0043410079999999|1|1|0.010782511|-0.0278843589999999|-0.046906237|0.820318166|-0.163623353|-0.007574475|0.875868891|0.930113409|0.4523305489999999|0.009336075|-37.74083422|0.069886591|40.38918044|3.118219598|59.55648883|0.7560913159999999|-1.110169356|-18.12338426|44.63993001|0.480360734|537.5354202000001|-641.5941818|1640.559148|0.243908684|6.850305797000001|13.18281017|0.924411925|18.0546182|0.011937709|6.89909579|1.0|1.0|1.0|1.0|0.0|3.31|0.23|21.0|4.97|68.9|2.0|0.0|1.0|27.0|-5.74|372.49|0.0|0.0|4.16|-4.97|0.00271|1.06e-05|0.00395|0.0|0.0|8.89e-09|-0.05582|3.78|-1467.440475|252.67|479.99|0.65942|-1467.20045|-0.15885|4187.0|-0.2146699999999999|0.02336674|-1467.255521|0.11|6.9586|6.9586
18c_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.118776867|2|0.042560386|0.011887112|0.0|0.0119521719999999|-0.0351777|1|1|-0.002215642|0.003429114|0.006103754|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.717052026|0.42531141|0.019360263|-75.33411705|0.282947974|191.0545887|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|87.76550537|0.448899917|484.1740985|-1506.682341|3094.729399|0.214007997|7.646050338999999|13.8741593|0.81455244|36.16826708|0.018410634|12.43138832|0.0|0.0|1.0|0.0|2.0|4.85|0.13|17.0|3.04|124.74|1.0|0.0|1.0|32.0|-7.05|441.51|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|-0.05575|3.4848|-1744.455795|355.78|543.46|0.69123|-1744.2261030000002|-0.14225|6.6462|-198.0|0.04503016|-1744.28923|12.0|7.9208|7.9208
17f_a50|0.0|1|0.0|0.0|2|7.934155233999999|1|1|4.305828452|5.82008293|0.022892513|1|0.03135101|-0.167275895|2.187498662|-0.028989535|-0.132773563|2|2|0.0129274519999999|-0.247590736|-0.407467272|0.7851209440000001|-0.132153434|-0.2257632789999999|0.8314734309999999|0.911458734|0.333180181|0.016414675|-46.03121141|0.088541266|54.44410182|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|55.9791334|0.472769049|560.4567739|-874.5930167000001|1929.981543|0.278877895|7.200480876|13.65716648|0.896702|22.88344084|0.01617809|9.947921993|1.0|1.0|1.0|1.0|0.0|3.81|0.26|20.0|2.87|51.77|1.0|0.0|1.0|29.0|-6.64|384.48|0.0|1.0|2.92|-4.12|102.0|7.57e-05|0.0291|0.0|0.0|4.15e-07|-0.0336399999999999|4.0664|-1219.220465|304.9|564.52|0.6573899999999999|-1218.966516|-0.16784|6.1931|-0.20148|0.0276719|-1219.02507|398.0|6.4001|6.4001
12f_a36|0.0|0|3.50900085|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.032343041|2|0.039061728|0.10938259|0.0|0.012286423|-0.06756661|1|1|0.0045625|-0.101854847|-0.169994208|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.8435569079999999|0.3416917479999999|0.01784834|-66.16123807|0.156443092|103.2191714|7.769727312|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|0.464240353|556.5681681|-1323.224761|2380.393255|0.219698129|7.416874811|13.84366076|0.8665086190000001|30.28188764|0.015685228|10.34891518|0.0|0.0|1.0|0.0|2.0|4.94|0.21|17.0|3.62|69.2|1.0|0.0|1.0|31.0|-6.33|409.49|0.0|1.0|2.4|-4.57|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|4.38e-08|-0.05035|3.6545|-1311.550167|237.95|545.55|0.70126|-1311.285102|-0.15011|5.9228|-0.20046|0.02879265|-1311.345557|11.0|7.9586|7.9586
6c_a31|0.0|0|3.423005244|0.0|0|7.78113851|1|1|0.0|5.733341277|-0.151732713|0|0.038901235|0.137523742|0.0|-0.00219333|-0.107687565|2|2|-0.00668344|-0.0055763209999999|-0.009333123|0.790900932|-0.078059285|-0.172780048|0.846458013|0.641197273|0.138124296|0.03173578|-79.97295595|0.358802727|227.1490414|12.71919216|105.7632176|0.7653239190000001|-2.147518413|-48.45681657|93.4208388|0.4463376229999999|405.9259734|-1359.540251|2357.829685|0.234676081|8.102804662|14.63492011|0.8061548709999999|37.00884624|0.0212421629999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.67|0.14|22.0|5.58|131.36|2.0|0.0|1.0|30.0|-6.27|418.47|0.0|0.0|3.64|-4.94|0.000343|1.15e-05|0.0048|0.0|0.0|1.89e-08|-0.0581799999999999|3.2974|-1691.948653|376.01|524.56|0.7014699999999999|-1691.734564|-0.13351|5.9253|-0.19169|0.03620884|-1691.794585|0.34|6.4685|6.4685
8b_a50|0.0|1|3.1324050960000003|0.0|1|7.860570786|1|1|2.021915391|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|-0.009441452|-0.0180233089999999|2|2|0.007057361|-0.065440141|-0.116174481|0.809463375|-0.027207307|-0.031953774|0.8836675340000001|0.845349082|0.267094693|0.021513107|-37.39727879|0.154650918|74.08248511|4.93661461|0.0|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|0.428882006|404.9478761|-523.561903|1401.458274|0.328290204|5.292277178|9.26652151|0.75095166|21.65129387|0.024280552|11.63112165|1.0|0.0|1.0|1.0|1.0|3.21|0.06|20.0|3.14|59.39|0.0|0.0|2.0|23.0|-6.32|299.33|0.0|1.0|2.51|-3.81|108.0|0.000154|46.0|0.0|0.0|1.16e-06|-0.02903|4.1804|-967.3160428|273.96|353.17|0.59283|-967.212701|-0.1724099999999999|3.8213|-0.20144|0.036701907|-967.258772|68.0|7.1675|7.1675
1_a3|0.0|0|0.0|0.0|0|6.823286122000001|1|1|0.0|4.727387819|-0.073036903|2|0.034166667|-0.004409693|2.194605012|0.038572075|0.032569462|0|0|-0.005006707|0.05038525|0.08803837|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|0.7762512779999999|0.521474118|0.008036786|-42.54530997|0.2237487219999999|102.8341051|1.697600903|0.0|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|0.4490711529999999|356.76228530000003|-595.6343396000001|1162.737831|0.207914282|4.984064981|9.046658216|0.8151164259999999|19.78900457|0.014174378|6.514493077999999|1.0|0.0|1.0|1.0|1.0|3.83|0.18|16.0|2.28|77.1|0.0|0.0|2.0|22.0|-6.87|306.38|0.0|0.0|1.5|-3.3|261.0|0.000503|154.0|0.0|0.0|1.69e-06|-53.0|3.8645|-1273.290432|210.84|316.61|0.68912|-1273.1763970000002|-0.1658599999999999|2.2332|-0.21886|0.02599563|-1273.22339|724.0|6.1403|6.1403
12ad_a36|0.0|0|3.428443248|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.073048351|2|0.040787037|0.046496301|0.0|-0.0072527669999999|0.010723827|1|1|0.000906224|-0.136151085|-0.227404687|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.760267769|0.423689705|0.030769062|-76.30379737|0.239732231|169.7321223|15.4237324|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|0.477102332|538.2749789|-1449.77215|2474.175727|0.343592539|8.770308295|16.772513699999998|0.912420081|39.44011905|0.028968808|20.51012207|0.0|0.0|1.0|0.0|2.0|4.9|0.17|17.0|2.7|95.5|1.0|0.0|1.0|33.0|-7.18|439.47|0.0|0.0|1.76|-4.08|0.0289|8.36e-05|0.0367|0.0|0.0|2.42e-07|-0.05406|3.8512|-1460.794632|216.26|588.2|0.67215|-1460.5468529999998|-0.15638|5.3349|-0.21044|0.03648828|-1460.610659|17.0|7.7696|7.7696
34_a47|0.0|1|0.0|0.0|1|6.842683282|0|0|1.883479676|4.727387819|-0.064842466|3|0.03522792|-0.094313757|1.741433543|-0.043634386|0.078153957|1|1|0.0047106|-0.1430639269999999|-0.317014709|0.833786184|0.046668352|0.128336294|0.89234354|0.8260556609999999|0.437215023|0.019723558|-49.91779281|0.1739443389999999|96.32577107|6.048527453999999|0.0|0.653993216|-1.261976347|-19.00022922|62.66739933|0.45489212|457.4477611|-698.8490993|918.6458674|0.346006784|7.066583143|12.96364153|0.834499257|24.85087647|0.023023142|12.74960652|1.0|1.0|1.0|1.0|1.0|3.19|0.16|21.0|3.34|68.52|0.0|0.0|1.0|26.0|-6.66|348.38|0.0|1.0|3.02|-3.9|0.0929|0.000125|0.0436|0.0|0.0|3.36e-08|-0.0545|3.8892|-1162.450678|294.66|436.88|0.69314|-1162.283641|-0.16086|4.4605|-0.21536|0.03084502|-1162.33788|2.0|8.7|8.7
13h_a6|0.0|0|3.464247528|0.0|0|6.842683282|0|0|0.0|4.727387819|0.004767264|2|0.04393617|0.060987639|1.656132209|-0.01698365|-0.090944829|1|1|-0.000644109|-0.12414699|-0.215607882|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.867910741|0.300800177|0.017441348|-64.32173453|0.132089259|92.37313621|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|76.78735663|0.461667017|606.9504647000001|-1222.112956|2829.19698|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|30.71129129|0.017825256|12.4656221|1.0|1.0|1.0|1.0|2.0|3.64|0.12|27.0|5.41|103.17|2.0|0.0|0.0|33.0|-6.31|431.49|0.0|0.0|3.61|-5.06|0.0012|8.8e-06|0.0038|0.0|0.0|2.67e-11|-0.07435|3392.0|-1386.569017|254.58|591.53|0.69001|-1386.302668|-0.14097|7.2872|-0.2153199999999999|0.04469058|-1386.3651|47.0|7.3279|7.3279
16g_a32|0.0|1|3.363965155|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.0429252429999999|0|0.03898374|-0.049658216|2.084553994|-0.029193403|0.004735761|3|3|-0.00030659|-0.117577419|-0.202656848|0.83902731|-0.026098259|0.008494733|0.8821580379999999|0.8206422409999999|0.542303725|0.023959586|-77.75914881|0.1793577589999999|132.1955522|13.01585399|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|0.3972359179999999|604.8539801|-1321.90553|3497.469035|0.313667656|9.3963701|15.58880229|0.65902387|36.34043182|0.02276861|16.78159325|1.0|1.0|1.0|1.0|2.0|3.87|0.33|19.0|6.81|149.27|3.0|0.0|1.0|30.0|-5.69|441.57|1.0|0.0|4.37|-5.32|1.36e-05|4.83e-06|0.00213|0.0|0.0|6.890000000000001e-09|-0.05|3.6161|-2034.593036|342.86|639.49|0.70222|-2034.342619|-0.14968|3.7346|-0.19968|0.02895494|-2034.408165|11.0|7.9586|7.9586
11c_a31|0.0|0|3.336985072|0.0|0|7.765993078999999|1|1|0.0|5.733341277|-0.141329185|0|0.037731481|-0.031640011|0.0|-0.137912959|-0.085216451|2|2|-0.008375297|-0.0992097109999999|-0.16065803|0.839810365|0.013528742|-0.139933586|0.8906705429999999|0.564143263|0.3608415239999999|0.034256743|-82.24513417|0.435856737|255.2562173|11.74927853|70.98337779|0.676089232|-1.825664624|-47.33176279|99.31985763|0.47997061|330.3862551|-1069.186744|1770.045716|0.323910768|7.259183801|13.95917988|0.922968238|36.77740577|0.029155542|17.07472346|0.0|1.0|1.0|1.0|2.0|3.51|0.28|16.0|5.04|125.57|1.0|0.0|2.0|26.0|-6.56|371.41|0.0|0.0|3.04|-3.98|0.00285|0.000105|39.0|0.0|0.0|1.45e-06|-0.03532|3.8551|-1559.353434|321.61|512.9|0.7005899999999999|-1559.194237|-0.15994|5289.0|-0.19526|0.04465349|-1559.253116|0.13|6.8861|6.8861
14_a4|0.0|0|0.0|0.0|1|7.535296702|1|1|1.947126795|5.4161004020000005|-0.04986736|1|0.0409444439999999|-0.0135414919999999|0.0|-0.08389836|0.117232935|1|1|0.008943549|-0.016862096|-0.039321879|0.77505994|0.158051825|0.204594017|0.843811017|0.8510382459999999|0.218112446|0.013047382|-32.31961528|0.148961754|67.73740575|2.697931638|85.72299913|0.768457211|-0.995039765|-13.60128622|39.49511556|0.40126838|386.9927769|-452.4746139|1378.961008|0.231542789|5.304461808|8.859498364|0.6701974079999999|17.84270058|0.015779688|7.175500282000001|0.0|0.0|1.0|0.0|0.0|3.14|0.06|17.0|3.59|30.71|0.0|0.0|2.0|21.0|-5.8|277.3|0.0|1.0|3.2|-3.97|0.11|0.000106|0.0295|0.0|0.0|1.95e-06|-0.03639|4.2312|-918.9304744|274.1|353.16|0.55975|-918.851356|-0.17381|2.3797|-0.2102|0.020300099|-918.896242|1.32|5.8794|5.8794
9h_a40|0.0|0|0.0|0.0|1|7.515889085|0|0|1.7679629630000002|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|0.814591837|0.133376308|-185.0|2|2|0.003099029|0.048470175|0.08305063|0.740778143|-0.160855189|-0.299768519|0.8022014000000001|0.864310149|0.219852623|0.012390387|-47.93581245|0.135689851|67.89350333|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|53.60044379|0.482124665|432.46450360000006|-719.0371868|418.2915223|0.136115065|6.922257828999999|13.366649|0.930966649|23.78085181|0.011321157|5.664631335|1.0|1.0|0.0|1.0|0.0|3.3|0.11|20.0|4.59|67.66|1.0|0.0|1.0|23.0|-5.06|321.4|0.0|1.0|4.06|-5.12|0.000716|7.6e-06|0.00244|0.0|0.0|3.09e-07|-0.05991|3.3675|-1293.151333|292.61|410.18|0.69809|-1293.033723|-0.14047|2.1413|-0.20038|0.02291279|-1293.083512|3.98|5.4001|5.4001
15b_a10|0.0|0|0.0|0.0|1|7.535296702|1|1|2.145379897|5.4161004020000005|0.024214591|2|0.033219955|-0.111812184|2.0455289690000003|-0.082365722|-0.058911857|1|1|0.011928706|-0.174170642|-0.27395395|0.791078367|-0.058258414|-0.104250125|0.83320417|0.921918974|0.697099355|0.015973068|-50.44100799|0.078081026|53.52386591|7.505718446|118.6253241|0.670236374|-1.398090862|-21.77253505|62.53159836|0.414077981|631.9674549|-958.3791518|2603.829652|0.329763626|6.6940006620000005|11.42472965|0.706711759|24.65365821|0.017637846|12.09059037|1.0|1.0|1.0|1.0|0.0|3.61|0.32|21.0|4.34|56.07|1.0|0.0|1.0|31.0|-6.34|413.51|0.0|1.0|3.66|-4.64|0.0185|2.28e-05|0.00943|0.0|0.0|6.609999999999999e-09|-0.04734|3.7625|-1317.736865|215.17|587.53|0.68906|-1317.429772|-0.15579|4.7752|-0.20313|0.02977516|-1317.4913390000002|85.0|7.0706|7.0706
19_a4|-3.21497177|0|0.0|0.0|1|7.535296702|1|1|1.943606348|5.4161004020000005|-0.3929802189999999|1|0.040511696|-0.052325802|0.0|-0.211341677|-0.136621315|1|1|0.009687676|-0.0255403279999999|-0.042058265|0.774746438|0.152550043|-0.190513834|0.834377354|0.820765063|0.285282038|0.013022539|-41.82665583|0.1792349369999999|98.66465411|3.946149569|13.25878373|0.764880253|-1.215721775|-21.41704046|49.73882261|0.460486754|451.8120313999999|-669.2264932|1697.595595|0.235119747|5.9448291|11.01887515|0.85352261|20.83197214|0.0143733|7.912166787999999|0.0|1.0|0.0|1.0|0.0|3.46|0.16|17.0|2.97|73.23|1.0|0.0|1.0|25.0|-6.58|351.42|0.0|1.0|2.92|-3.97|0.0547|0.000106|0.0373|0.0|0.0|8.070000000000001e-07|-0.05294|4.1858|-1446.909868|296.2|500.34|0.67535|-1446.760398|-0.17004|5.8295|-0.22298|0.02985188|-1446.813896|19.5|4.71|4.71
