molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|n6aHRing|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|FNSA4|WPSA3|RPCS|FNSA2|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12a_a36|1|0|0|0|7.412764017000001|2|2|1.297044783|-0.007471648|5.351858133|-0.0427777779999999|2|0.040166667|0.078063311|0.0|-0.070252245|-0.065913514|1|0.134423193|-0.183140926|1|-0.012112722|0.846614758|0.855821486|0|0.820684627|-0.104828755|0.019595485|-46.76212019|-64.36949846|-0.037738352|7.388485123|5.277117996|-1.886917597|2647.835699|503.9367075|-1158.650972|2258.5909920000004|-14.22926022|6.600635115|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|-313.5499672|1533.996157|598.1535763999999|11.72953701|0.0|0.0|1.0|0.0|4.75|0.14|17.0|2.72|69.2|2.02|123.75|0.0|1.0|5.0|-6.72|381.43|0.0|1.0|1.86|-4.0|0.000164|2.68|0.0|0.0|-0.04946|3.16|3.6682|653.94|1096.31|338.0|0.4435|481.98|0.6997|0.0012|-0.1519299999999999|6.3637|0.03544528|8.5603|13.0|7.8861
12u_a36|1|0|0|0|7.412764017000001|2|2|1.270259304|-0.006461999|5.351858133|-0.0407717229999999|2|0.042560386|0.033763276|0.0|-0.063855309|-0.010669561|1|0.055588998|-0.163978382|1|0.080270195|0.855176759|0.860667615|0|0.842227829|-0.0969881059999999|0.017639065|-50.53295452|-67.50289394|-0.03452119|8.544435884|5.944854912|-2.036750221|2831.106839|586.1833819|-1417.5607730000002|2455.7556010000003|-16.72220679|7.65672775|14.90088936|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|-388.9026034|1818.813889|799.5563855|10.55929252|0.0|1.0|1.0|1.0|5.05|0.24|17.0|3.85|69.2|2.66|138.33|0.0|1.0|6.0|-6.19|423.51|0.0|1.0|2.66|-4.86|1.13e-05|3.8|0.0|0.0|-53.0|4.21|3675.0|739.12|1254.5|337.37|0.4267|590.18|0.70272|0.0176|-0.15109|5.8702|0.03260752|7.8877|16.0|7.7959
14j_a23|0|1|1|2|7.423568444|0|0|1.197963927|-0.006327927|5.351858133|-0.071396109|2|0.046283951|0.037350515|0.722606603|-0.026319216|-0.055708465|2|0.087218599|-0.17267308|2|0.143567854|0.864845456|0.5935522360000001|1|0.8454521620000001|-0.082226482|0.020485263|-40.35191855|-53.34139172|-0.034989992|8.620784882999999|83.17168000000001|-1.644529644|2943.385528|548.455847|-1066.827834|2175.598042|-14.72479008|7.83426417|15.57933561|0.988615047|6597.039681|146.63044480000002|-692.0651337|29.32742551|-355.4521561|1378.388999|599.5697147999999|11.53930239|0.0|1.0|1.0|1.0|3.39|0.05|26.0|3.78|105.02|3.4|120.24|0.0|1.0|5.0|-6.31|429.47|0.0|0.0|3.77|-5.11|2.66e-06|3.68|0.0|0.0|-0.07581|3.72|3.6671|670.6|1142.37|338.1|0.3886|528.18|0.65128|0.3886|-0.14816|5.8037|0.02207124|8.3233|4.0|8.3883
4l_a46|0|0|0|1|7.825245291|1|1|1.134637095|-0.004736212|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0|-0.060895366|-0.161358058|1|-0.1012114369999999|0.010799648|1|-0.001318857|0.762625193|0.7936534740000001|0|0.892158627|-0.085194597|0.00657916|-51.45056667|-48.19533497|-0.030068681|2.10550531|0.0|-1.533502748|2165.620022|504.7020036|-867.5160294|2087.583804|-9.6227739|5.80829255|9.833034117|0.692930243|4865.794981|65.93290984|-490.7614689|19.25417715|-433.8429998|981.9630347|579.2365607|3.468091068|1.0|1.0|1.0|1.0|3.92|0.36|17.0|4.64|50.94|3.06|105.77|0.0|1.0|3.0|-5.23|347.45|0.0|1.0|4.08|-5.11|5.25e-06|4.49|0.0|0.0|-0.01784|4.99|4.4542|612.39|1057.06|278.36|0.2504|526.77|0.68584|0.1523|-0.18567|2.6588|0.03506136|3.7624|98.0|7.0088
4b_a46|0|0|0|1|7.825245291|1|1|1.1346370890000002|-0.00113356|5.587248657999999|-0.022119857|2|0.047736111|-0.082722572|0.0|-0.135121207|-0.111103941|1|-0.128843936|-0.123416853|2|-0.263387881|0.768651645|0.69830739|0|0.935245062|-0.070236212|0.007568202|-28.58477842|-38.30877966|-0.0229342729999999|2.251475261|56.7922535|-1.123779397|2105.172229|510.1086157|-612.9404746|1750.333702|-6.822749952000001|5.76401157|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|-338.6757579|756.2796491|538.4165208|4.343611349|0.0|0.0|1.0|1.0|3.9|0.38|17.0|4.69|43.6|2.58|101.7|0.0|1.0|2.0|-5.67|332.44|0.0|1.0|3.76|-4.63|4.49e-05|3.74|0.0|0.0|-0.02729|3.98|4.5515|588.79|1020.9|272.4|0.1784|508.79|0.68682|0.1784|-0.19082|3127.0|0.02176759|3.7571|548.0|6.2612
40_a47|0|1|1|1|6.823286122000001|0|0|1.420389717|-0.004181351|4.727387819|-0.0934645509999999|3|0.041396825|-0.056839794|1.566109469|-0.038143308|0.056362705|1|-0.130213023|-0.338113214|3|0.018609507|0.900790582|0.607650682|1|0.812233678|-0.083237511|0.02047837|-32.5926343|-44.90375373|-0.027052191|5.959674083|0.0|-1.082087641|2313.85811|438.171933|-583.7487984|868.5333132000001|-7.872806386000001|7.042383142|12.98034048|0.843174422|4862.524893|229.9974239|-314.91225539999994|25.43981292|-79.47051169|1017.592517|388.178924|16.06828586|1.0|1.0|1.0|1.0|3.07|0.11|21.0|2.96|68.52|1.52|94.28|0.0|1.0|3.0|-6.78|334.35|0.0|1.0|2.72|-3.72|0.000546|2.19|0.0|0.0|-0.05086|2.06|3.7236|571.5|947.27|332.97|271.0|444.47|0.68492|0.2612|-0.15231|4.7542|0.02983032|6.5995|4.0|8.4
3_a3|0|0|0|0|7.285506549|0|0|0.605000514|-0.010040064|5.283203728999999|-0.114647585|1|0.034259259|-0.015653979|2.063441043|0.0483259979999999|0.069435247|2|-0.030486489|0.081380229|1|-0.082619043|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.098797066|0.012617742|-48.91675544|-45.05306124|-0.035057023|2.623868963|75.88125246|-1.086767728|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|22.83783244|-182.4099648|707.9728057|302.8386149|10.6194566|1.0|1.0|1.0|1.0|3.11|0.0|20.0|5.0|121.17|1.41|88.36|0.0|1.0|2.0|-5.88|310.4|0.0|0.0|3.23|-4.39|3.32e-06|3.26|0.0|0.0|-0.0637|1.92|3.3475|491.26|817.21|370.38|0.2383|316.65|0.69206|0.0851|-0.14599|2.1507|0.03099295|2.8045|1175.0|5.93
12be_a36|1|0|0|0|7.412764017000001|2|2|1.297042758|-0.009368126|5.351858133|-0.0419484829999999|2|0.043854875|0.118420241|0.0|-0.08981965|0.00430921|1|0.19405344|-0.289604649|1|0.132962547|0.858971809|0.8350231859999999|0|0.798015877|-0.108962668|0.033763464|-54.15309606|-75.59805505|-0.031937334|16.25222352|0.0|-1.852365352|3039.9167260000004|553.6616295|-1285.166936|2552.721046|-15.37320593|8.773114043|16.14074295|0.839796323|6592.168374|301.05661160000005|-891.645944|39.14335412|-91.68453892|2270.314539|766.4854363|24.02799032|0.0|0.0|1.0|1.0|4.96|0.21|17.0|2.83|87.66|1.42|136.74|0.0|1.0|7.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.75e-05|2.62|1.0|0.0|-0.0518799999999999|2.68|3.3487|739.48|1256.67|370.25|0.7034|594.44|0.70465|0.0018|-0.13781|7.7861|0.03245204|10.3044|44.0|7.3565
8_a27|1|0|0|1|6.605297921|0|0|1.406757715|-0.008444078|4.59511985|-0.077396262|2|0.039673203|-0.14212377|1.21499748|0.093450172|0.067074515|1|-0.24946295|-0.187486926|2|0.141900468|0.8688656459999999|0.64927069|1|0.776384028|-0.092265073|0.021852066|-37.50265703|-43.96130162|-0.035880862|4.960882344|61.18801154|-1.291711016|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|-8.145716531|5.016799703|9.642697094|0.92208134|4522.989286999999|118.305988|-293.2457951|22.74314225|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|2.79|0.06|21.0|2.98|76.46|2.19|87.68|0.0|1.0|2.0|-6.73|303.32|0.0|1.0|2.38|-3.52|0.000586|2.0|0.0|0.0|-0.05015|3.96|4.1276|507.76|848.58|300.38|0.2336|374.88|0.64893|0.2336|-0.16958|3.0415|0.02665292|4.2899|6.0|8.2218
18_a10|0|0|0|1|7.78113851|2|2|1.243178376|-0.00309846|5.733341277|0.0307177839999999|2|0.035770975|-0.092424959|2.026949641|-0.052165302|-0.0280813039999999|1|-0.144233311|-0.143149563|2|0.048377088|0.832812971|0.6886547670000001|1|0.885552955|-0.076052353|0.019095409|-36.52271591|-48.27152552|-0.024889861|7.692822451|123.3621791|-1.368942347|2788.499133|562.0732377|-868.8874593|2137.914113|-10.02718922|7.204851347999999|13.51828833|0.876275815|6213.631543|227.471785|-551.4954071000001|24.62214943|-179.7708584|1354.218219|713.2632062000001|13.11704755|1.0|1.0|1.0|1.0|4.07|0.32|21.0|4.65|62.06|2.14|119.81|0.0|1.0|5.0|-6.34|412.48|0.0|1.0|3.67|-4.77|3.34e-05|3.49|0.0|0.0|-0.0495699999999999|2.65|3.7977|687.19|1181.5|326.47|0.2962|504.61|0.6866300000000001|0.1637|-0.15735|4.7596|0.02974086|5.9029|0.13|6.8861
16a_a10|0|0|0|1|7.535296702|1|1|1.325756911|-0.00230615|5.4161004020000005|0.023926176|2|0.0334858389999999|-0.085711535|2.009832665|0.014886502|-0.0048530629999999|1|-0.133979603|-0.254024476|2|-0.068377262|0.813036304|0.72613292|1|0.916148686|-0.076950669|0.013872737|-36.408063|-53.28817038|-0.026063936|6.652715932|99.81657855|-1.615964058|2862.681038|634.4309626|-1119.0515779999998|1823.310808|-12.4990447|8.531706024|15.88633689|0.862035195|6366.0631060000005|189.0108247|-774.9407716|24.82496066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|1.0|4.11|0.3|21.0|4.73|56.07|2.47|133.66|0.0|1.0|9.0|-5.91|439.55|0.0|1.0|4.24|-5.17|6e-06|4.33|0.0|0.0|-0.04647|3.46|3.8718|760.0|1310.44|320.22|0.3843|629.65|0.6852199999999999|0.0841|-0.1605|3.8323|0.02819643|4.6574|47.0|7.3279
20a_a10|0|0|0|1|7.535296702|1|1|1.343837243|-0.0034618129999999|5.4161004020000005|0.049376168|2|0.036415094|-0.035536682|1.896409603|-0.010695558|0.011011878|1|-0.058994157|-0.081587712|2|0.036092601|0.817646497|0.63495222|1|0.913681336|-0.072821454|0.013618456|-43.19189039|-47.37850712|-0.028008251|5.764636687|47.01787447|-1.456429076|2998.608651|594.4519837|-947.5701424|2021.669282|-11.8557778|8.419180593|15.37476788|0.826159649|6729.996773999999|173.41938059999998|-616.5004457|24.84485067|-303.7731758|1291.932235|719.5272609|10.76131538|0.0|1.0|1.0|1.0|3.48|0.11|27.0|5.06|76.62|2.53|126.35|0.0|1.0|4.0|-5.82|429.47|0.0|0.0|4.27|-5.59|2.07e-06|4.36|0.0|0.0|-0.06611|3.98|3.8312|696.63|1200.92|323.62|0.2738|524.02|0.6864600000000001|107.0|-0.1613099999999999|2.9429|0.03217287|3.2116|1.2|5.9208
14u_a23|0|1|1|2|7.423568444|0|0|1.197962732|-0.007017844|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.026062012|-0.0569153009999999|2|0.091604179|-0.199540201|2|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.086465795|0.0254134689999999|-36.90928915|-57.75236052|-0.033908155|11.3374334|50.47632596|-1.729315897|3015.478095|607.6448353|-1155.04721|2430.634114|-15.12707504|7.392527755|14.12094979|0.910165272|6913.009783|198.4601847|-771.4808267999999|32.2221994|-271.0010972|1643.332169|683.7405759|15.75112771|0.0|1.0|1.0|1.0|3.59|0.09|26.0|3.42|114.25|2.72|126.78|0.0|1.0|6.0|-6.47|441.51|0.0|0.0|3.48|-5.02|2.32e-06|3.55|0.0|0.0|-0.0618299999999999|3.23|3.1819|712.54|1214.4|389.66|0.2253|549.0|0.6703100000000001|0.0008|-0.1543|5.9743|0.0237199999999999|8.1549|6.0|8.2449
1a_a18 (SB-431542)|1|0|0|0|7.423568444|1|1|1.430935835|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.029658865|-0.0492229479999999|1|0.164429684|-0.033765606|1|-0.08530265|0.805877431|0.795744863|0|0.5940412860000001|-0.122555709|0.033020439|-74.98172333|-72.69619778|-0.0462988229999999|11.61820782|105.3125675|-2.083447046|2678.82389|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|7.52384981|14.26170773|0.895533283|5748.422847|146.3942108|-733.0587287000001|36.46179023|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|3.25|0.05|23.0|4.04|103.12|1.54|106.85|0.0|1.0|4.0|-6.73|384.39|0.0|0.0|2.85|-4.25|3.03e-05|2.7|0.0|0.0|-0.05971|4.57|3295.0|620.23|1048.7|376.27|0.5767|464.08|0.69868|0.3347|-0.13329|5.9926|0.03494548|8.8609|125.0|6.9031
12e_a36|1|0|0|0|7.412764017000001|2|2|1.29704412|-0.007100632|5.351858133|-0.043085717|2|0.040899471|0.144415507|0.0|-0.0586405829999999|-0.084051264|1|0.244642918|-0.1763783589999999|1|-0.010494913|0.847602953|0.856274847|0|0.838086387|-0.100988761|0.019063245|-44.83739063|-64.2330904|-0.036203518|7.71202397|5.735288795|-1.918786459|2709.877204|533.058116|-1220.428718|2309.239105|-14.64611103|6.767371321000001|12.69013737|0.875194483|5929.071389|151.9654247|-776.2438847|30.25577504|-332.11111980000004|1603.556077|662.0530478999999|11.26845175|0.0|0.0|1.0|0.0|4.85|0.17|17.0|3.24|69.2|2.24|128.72|0.0|1.0|5.0|-6.55|395.46|0.0|1.0|2.14|-4.3|6.929999999999999e-05|3.04|0.0|0.0|-0.04962|3.48|3.6699|673.57|1142.19|337.84|0.4537|507.03|0.70007|0.0006|-0.15189|6.5974|0.03037051|8735.0|14.0|7.8539
7_a3|0|0|0|0|6.823286122000001|0|0|0.60501656|-0.008855374|4.727387819|-0.106234254|2|0.03757716|-0.047419994|1.989724777|0.054347129|0.030246987|1|-0.084462575|0.036673175|2|-0.224253635|0.8632654590000001|0.773152968|1|0.782294598|-0.096448591|0.009708941|-51.18177092|-47.72824381|-0.036877402|2.377557323|76.07607751|-1.253831681|2196.07224|387.1238241|-620.4671695000001|1952.029549|-9.030659289|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|22.83370969|-296.13678660000005|776.3461295|353.7528308|7.422807617|1.0|1.0|1.0|1.0|3.02|0.0|21.0|4.96|92.93|2.11|95.5|0.0|1.0|2.0|-5.68|338.81|0.0|0.0|3.63|-4.87|3.67e-06|3.79|0.0|0.0|-0.0640299999999999|3.09|3.4435|522.73|883.88|360.06|0.1926|362.61|0.69224|0.1262|-0.14816|3.1299|0.03103579|3.9813|1023.0|5.9901
4R4l_a46|0|0|0|1|7.825245291|1|1|1.134637095|-0.004736212|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0|-0.060895366|-0.161358058|1|-0.1012114369999999|0.010799648|1|-0.001318857|0.762625193|0.7936534740000001|0|0.896653672|-0.084697739|0.007084496|-49.12015477|-45.96797819|-0.02989332|2.086777505|0.0|-1.524559305|2165.83681|486.6405745|-827.4236073|1766.0974600000002|-8.805242402000001|5.669819400000001|10.43942503|0.8412270820000001|4923.057044|66.05102684|-449.0673625|18.4720714|-410.6276419|942.0756413|579.2365607|3.474304058|1.0|1.0|1.0|1.0|3.92|0.36|17.0|4.64|50.94|3.06|105.77|0.0|1.0|3.0|-5.23|347.45|0.0|1.0|4.09|-5.11|5.25e-06|4.49|0.0|0.0|-0.0212699999999999|4.99|4.1152|584.44|1038.78|301.29|0.1678|498.78|0.67823|0.0851|-0.17475|2.1973|0.02589231|2.3035|137.0|6.8633
19b_a38|1|0|0|0|7.412764017000001|2|2|1.297044256|-0.008652352|5.351858133|-0.115864198|2|0.044392765|0.013765516|0.0|-0.1381849369999999|-0.0697981979999999|1|0.035216067|-0.250781298|1|0.019437461|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.11557289|0.0224393089999999|-53.38447032|-71.73053105|-0.041606241|8.643817972|0.0|-2.0803120280000003|2897.652112|452.6479704|-1291.149559|2436.66785|-16.02708787|7.159317935|13.74014387|0.91919733|6518.872269|149.181772|-801.3543933999999|33.99385836|-322.28833010000005|1699.692918|593.6088758|12.76697997|0.0|1.0|1.0|0.0|4.82|0.14|17.0|3.55|81.23|2.78|125.65|0.0|1.0|5.0|-6.81|419.43|0.0|0.0|2.94|-4.33|5.68e-05|2.88|0.0|0.0|-0.05031|3.66|3.7509|646.81|1111.29|330.55|0.4634|485.64|0.69411|0.1945|-0.15414|5.5253|0.03336932|6.3396|12.0|7.9172
9i_a24|1|0|0|1|7.153833802|0|0|1.4281889280000002|-0.005148312|5.209486153|2.01e-05|2|0.023854167|-0.076024544|0.0|-0.087363979|-0.00532872|2|-0.140841749|-0.336939175|2|0.139004845|0.898194715|0.73094562|0|0.8260893640000001|-0.069812876|0.025118046|-30.56504777|-33.00219474|-0.024639839|5.613069697999999|1.634015079|-0.837754515|2061.729154|390.5119445|-396.0263368|761.9885477000001|-5.506205845|5.946747117|11.18382556|0.8806627109999999|4155.922671|236.7218826|-187.2109987|23.33121014|0.720157264|793.2611447|295.8603625|18.05612763|1.0|0.0|1.0|1.0|2.76|0.0|22.0|2.42|72.28|0.67|82.17|0.0|1.0|3.0|-7.01|288.31|0.0|1.0|1.73|-3.1|0.00248|1.48|0.0|0.0|-0.0473899999999999|1.13|4.1459|501.48|825.7|299.06|0.2373|363.15|0.6755800000000001|0.0029|-0.17204|7.1135|0.0239838|9.2818|88.0|7.0555
6_a15|0|0|0|0|0.0|0|0|1.419941278|-0.00951284|0.0|-0.048804012|1|0.042926829|0.106485923|0.0|0.011857945|-0.009025163|0|0.153430865|-0.281352401|1|0.0371776429999999|0.7248900659999999|0.810779115|0|0.859308431|-0.123000073|0.02948637|-41.14459066|-71.76572566|-0.0307500179999999|10.03794313|55.65697829|-1.599000943|2454.904173|501.3728188|-932.9544335|1971.005637|-10.46812265|6.110075236|10.02135591|0.640136254|5589.043165|243.9013805|-544.3423775|30.82854077|-95.65807914|1603.08412|592.4420375|17.18281248|1.0|1.0|0.0|1.0|3.29|0.23|18.0|4.43|61.84|2.18|109.7|0.0|1.0|7.0|-5.33|380.44|0.0|1.0|4.11|-5.14|2.16e-06|4.64|0.0|0.0|-0.02419|3.94|3.7696|612.22|1092.02|328.9|0.2616|545.21|0.70554|0.0113|-0.15714|1.3789|0.01711539|1.9421|35.0|7.4559
12am_a36|1|0|0|0|7.412764017000001|2|2|1.240140551|-0.015884751|5.351858133|-0.297354748|2|0.044036281|0.122824831|0.0|-0.050505733|-0.037654321|1|0.345949079|-0.3344729369999999|1|-0.0147665219999999|0.885733922|0.624142499|0|0.814986544|-0.118101664|0.017590648|-63.19394154|-81.59051640000001|-0.045928425|8.395550408|1.038361162|-2.480134939|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|8.772646622|17.01968794|0.940085891|7238.033439|146.228847|-1183.702712|40.24894481|-398.3921535|2173.44302|672.4630346|13.94067198|0.0|1.0|1.0|0.0|4.81|0.17|17.0|3.31|78.43|2.04|130.43|0.0|1.0|7.0|-6.4|465.43|0.0|0.0|2.65|-5.07|6.26e-06|3.86|1.0|0.0|-0.0569799999999999|4.86|3.8606|714.21|1206.77|321.15|0.4894|562.14|0.6805100000000001|0.2987|-0.15658|5.9258|0.03550681|8.0872|0.06|7.2218
8b_a50|1|1|1|1|7.860570786|1|1|1.398299046|-0.0045301379999999|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|-0.009441452|-0.0180233089999999|2|-0.170496134|-0.116174481|1|-0.027207307|0.8836675340000001|0.71043578|1|0.845349082|-0.078068703|0.021513107|-34.79187329|-37.39727879|-0.030360051|4.93661461|0.0|-1.092961836|2143.807599|404.9478761|-523.561903|1401.458274|-6.966723542|5.292277178|9.26652151|0.75095166|4446.001554|157.2609748|-250.8020475|21.65129387|-164.5084115|779.4465792000001|339.5806858|11.63112165|1.0|0.0|1.0|1.0|3.21|0.06|20.0|3.14|59.39|1.79|89.78|0.0|2.0|2.0|-6.32|299.33|0.0|1.0|2.51|-3.81|0.000359|2.55|0.0|0.0|-0.02903|2.11|4.1804|515.81|857.53|296.58|0.1717|353.17|0.59283|121.0|-0.1724099999999999|3.8213|0.036701907|5.8205|68.0|7.1675
8_a1 (SB-202620)|1|0|0|0|6.86171134|0|0|1.4323973840000002|-0.013785521|4.727387819|-0.226277123|1|0.037578348|-0.0443137679999999|0.0|-0.1402198369999999|0.037553634|1|-0.095271547|-0.042643966|1|-0.042789124|0.805476065|0.658433571|0|0.648967503|-0.105271458|0.015526845|-66.76765693|-59.72618401|-0.041081545|4.997944864|64.70432539|-1.684343335|2431.842132|368.1943149|-955.6189441|1736.664204|-13.22376193|7.432247389|13.67402758|0.839824062|5170.286136|128.0860757|-542.1742393|30.104091200000003|-311.18185800000003|1234.267739|433.2550452|11.1459518|1.0|0.0|1.0|0.0|2.74|0.0|23.0|4.86|78.87|2.78|99.61|0.0|1.0|4.0|-5.94|359.35|0.0|0.0|3.7|-4.7|1.14e-05|3.6|0.0|0.0|-0.0736899999999999|5.32|3.4052|586.27|977.87|364.11|0.5339|460.4|0.7026600000000001|0.5339|-0.13683|3.4563|0.16177304|5.5005|0.4|6.3979
12q_a30|0|0|0|0|7.412764017000001|2|2|0.60498366|-0.015322396|5.351858133|-0.27228842|2|0.0438779959999999|-0.016509571|0.0|0.004165554|-0.021542639|1|-0.0483777279999999|-0.226973911|1|0.01661722|0.867367115|0.593245722|0|0.845745827|-0.115589613|0.014790072|-59.52322773|-78.7683329|-0.045799658|6.868090132000001|0.732186841|-2.427381881|3305.289025|576.3319634|-1654.134991|2844.418547|-21.2680622|7.346842839|13.96052394|0.900207238|7990.060758|122.2240555|-1127.2072970000002|38.03137394|-437.0000797|2015.662819|696.6414817000001|11.29774462|0.0|1.0|1.0|0.0|4.73|0.17|17.0|4.43|90.88|2.82|133.96|0.0|1.0|7.0|-5.66|482.48|0.0|0.0|3.42|-5.92|1.99e-07|5.05|0.0|0.0|-0.05105|5.52|3.4834|713.16|1214.92|355.93|0.1817|537.96|0.68516|0.1515|-0.14792|5.5755|0.03408298|6.821000000000001|36.0|7.4449
5_a47|0|0|0|0|0.0|0|0|1.304329328|-0.009295857|0.0|-0.188550227|2|0.037492877|0.003858593|1.284688504|-0.002627182|0.045246333|0|0.0083528919999999|-0.0428873159999999|2|0.065981732|0.861595935|0.675164258|1|0.807957755|-0.1001981959999999|0.009936558|-46.33853208|-52.90420509|-0.038537768|2.770107005|0.0|-1.502972943|2368.870941|426.5981263000001|-793.5630764|1349.003107|-10.74353333|5.861037845|11.13432113|0.8997183470000001|5501.708422|115.3294396|-418.9977997|26.03444329|-297.3367046|1015.343288|416.1194472|9.240842159|1.0|0.0|1.0|1.0|2.67|0.0|22.0|4.73|58.04|3.26|101.51|0.0|1.0|3.0|-5.19|365.79|1.0|0.0|4.29|-5.5|2.25e-06|4.7|0.0|0.0|-0.05535|4.37|3.7083|561.61|951.68|334.35|0.2108|401.16|0.69291|0.2108|-0.15419|2.9121|0.03591467|3.8816|0.02|7.7
6_a4|0|0|0|1|7.535296702|1|1|1.271761557|-0.001221193|5.4161004020000005|0.010164572|2|0.035283951|0.042096749|2.186806868|0.0032928379999999|-0.208689928|1|0.0671397079999999|-0.073630392|2|-0.169533683|0.810030118|0.664247086|1|0.945545838|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|-0.024618083|2.408866521|45.93422613|-1.206286076|2342.371538|526.7333132|-671.9833521|1968.0178670000005|-7.639600225|5.758624844|9.981741408|0.733355042|5256.215815|103.3523757|-374.340411|16.83786074|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|1.0|1.0|1.0|1.0|3.38|0.26|21.0|5.1|43.6|3.09|109.7|0.0|1.0|3.0|-5.42|354.45|0.0|1.0|4.23|-5.11|1.24e-05|4.28|0.0|0.0|-0.04867|4.11|4.0354|613.83|1057.7|307.24|0.1235|453.87|0.5877|0.0772|-0.16959|2.8026|0.02244097|3.2192|1.3|5.8861
8_a20 (IN-1130)|1|0|0|0|6.842683282|0|0|1.400923668|-0.009430196|4.727387819|-0.124997065|2|0.0396875|0.1728459339999999|1.622562232|-0.019554464|-0.0574882679999999|1|0.293415753|-0.083481481|2|-0.1221465319999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.097790028|0.0158089389999999|-63.72828772|-64.75689362|-0.035730972|6.93243166|89.35267123|-1.858010535|2849.395895|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|8.005662608|15.46983888|0.932362084|6291.586155|166.8048285|-814.7625241000001|31.628086|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|1.0|3.49|0.08|27.0|4.97|110.44|1.33|122.86|0.0|1.0|5.0|-6.83|420.47|0.0|0.0|3.14|-4.55|1.42e-05|2.87|0.0|0.0|-0.07014|4.53|3.2329|696.06|1192.01|383.5|0.3782|517.94|0.7007399999999999|0.1361|-0.13622|3803.0|0.04004011|5.4751|36.0|7.4437
