molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|pIC50
16j_a32|0.0|1|-0.082980188|0|7.765993078999999|0|0.609420735|0.0|0.175152442|-0.0139074189999999|5.733341277|-0.086195934|0|0.046788618|10.31100263|0.021997616|3|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0.168000908|0.839271289|0.762429418|1|0.8259884120000001|-0.07651119|-0.106897203|0.509776381|-54.71915795|-76.45058155|16.63953228|124.4493461|-0.034287782|11.90023573|-1.817252458|-39.13396528|-24.52188465|71.35869023|0.442735754|2830.682695|3448.428146|7.357962381|13.20372234|0.7944808170000001|214.7033741|-929.4888072999998|35.04175088|0.021655546|-285.7717513|1857.212797|701.9321161|1.0|0.0|2.0|3.86|3.38|0.33|19.0|-7.77|5.24|149.27|1.57|0.0|121.3|1.0|1.0|8.0|30.0|5.0|1.0|0.0|4.25|1.57e-05|3.89e-06|0.00172|0.0|0.0|7.5e-06|3629.0|5.5|3629.0|-2034.593521|0.70207|-2034.344833|0.2907|-0.15012|-0.2002799999999999|8.0315
12am_a36|0.0|0|-4.723487246|0|7.412764017000001|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|2|0.044036281|10.9602097|-0.037654321|1|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|-0.0147665219999999|0.885733922|0.624142499|0|0.814986544|-0.091472759|-0.118101664|0.305015372|-63.19394154|-81.59051640000001|12.15249658|127.81651770000002|-0.045928425|8.395550408|-2.480134939|-43.65752487|-31.72964526|75.34643812|0.484558903|3230.6292780000003|2603.072527|8.772646622|17.01968794|0.940085891|146.228847|-1183.702712|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|1.0|0.0|2.0|4.81|0.0|0.17|17.0|-7.14|4.04|78.43|2.04|0.0|130.43|0.0|1.0|7.0|34.0|8.0|0.0|0.0|2.65|0.00291|8.6e-06|4.0|1.0|0.0|3.37e-05|5.2317|4.86|3.8606|-1645.169789|0.6805100000000001|-1644.952145|0.2987|-0.15658|-0.21356|7.2218
7_a27|0.0|0|0.0|2|6.842683282|0|1.40247849|3.330197625|0.112935885|-0.00601016|4.727387819|-0.050197188|2|0.049625|10.93773474|-0.056500475|1|1|0.010596392|-0.220626658|-0.19575909|-0.323631281|-0.500327496|0.147753647|0.8546689820000001|0.62067794|1|0.85111414|-0.060745542|-0.084531496|0.358145768|-34.09779211|-47.44936449|8.475438874|83.57286704|-0.0300556429999999|4.757447929|-1.352503929|-19.13983132|-16.87088515|42.57323098|0.466714317|2334.058688|1497.873267|6.446345598|12.087978|0.875167537|132.7162621|-426.1497425|22.09489892|0.014441323|-295.8891961|994.2704516|479.0078184|1.0|0.0|0.0|3.24|3.41|0.2|21.0|-6.61|3.05|65.6|2.88|0.0|102.36|0.0|1.0|3.0|26.0|4.0|0.0|1.0|3.14|0.0299|5.2e-05|18.0|0.0|0.0|8.4e-05|4.1205|5.37|4.1205|-1122.433757|0.61278|-1122.249324|0.4179|-0.16734|-0.2162099999999999|9.0
6_a47|0.0|0|0.0|0|0.0|0|1.304328257|0.0|0.011739916|-0.008723045|0.0|-0.1738997619999999|2|0.042276423|10.93671042|0.0402365489999999|0|0|-0.0094242819999999|-0.302730533|-0.020576777|-0.04324355|-0.459934519|-0.149904224|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|-43.43026699|-52.41283988|5.323543706000001|85.6917678|-0.036834143|2.885749555|-1.547034008|-23.54237714|-19.96679614|48.75381069|0.4059072379999999|2431.668154|1577.98246|6.480620646|10.90843226|0.6832388209999999|111.4552019|-454.5854048000001|25.13472712|0.0154005|-319.1626428|1055.658539|469.7495559|1.0|1.0|2.0|2.82|2.91|0.05|22.0|-9.06|6.27|58.04|3.48|0.0|106.47|0.0|1.0|3.0|27.0|4.0|1.0|1.0|4.59|0.000362|1.63e-06|0.000619|0.0|0.0|3.310000000000001e-07|5.5188|4.69|3.7196|-1608.652005|0.69305|-1608.50108|0.2119|-0.1544|-0.20794|7.9
12at_a36|0.0|0|0.0|0|7.412764017000001|2|1.297042863|0.0|-0.04229234|-0.010886502|5.351858133|-0.073048351|2|0.039952719|10.95446888|-0.037590959|1|1|0.000906224|0.091520225|-0.136151085|-0.227404687|-0.48127276|-0.08859337|0.890810337|0.7767870459999999|0|0.751856692|-0.084721769|-0.110637955|0.301423347|-58.66704838|-76.61315774|20.43891035|171.8311073|-0.037537878|14.1532755|-2.102121151|-40.6250081|-25.99374995|79.10595873|0.49342323|3041.832389|2388.600265|8.837213274|17.44496351|0.974034457|225.4381077|-1007.989912|38.54110857|0.027424543|-241.591008|2158.30208|735.3783268|1.0|0.0|2.0|4.9|0.0|0.17|17.0|-6.62|1.67|95.5|1.89|0.0|135.03|0.0|1.0|7.0|33.0|6.0|0.0|0.0|1.76|0.0289|8.36e-05|0.0367|0.0|0.0|0.000106|4.7133|4.5|3.8408|-1460.797444|0.6802600000000001|-1460.549244|0.2076|-0.15607|-0.2131|7.1079
18a_a25|0.0|0|0.0|1|6.842683282|0|1.194229606|1.875390684|-0.151473962|-0.0029953159999999|4.727387819|-0.019008377|2|0.038167849|10.31286118|-0.019985937|1|1|0.007325341|0.106305991|-0.037072518|-0.06333068|-0.2936794219999999|-0.039007784|0.792935475|0.7291583840000001|1|0.931628386|-0.055926422|-0.078181889|0.341320954|-37.07961488|-51.83514755|6.317215793|45.33086513|-0.03097773|4.188358905|-1.641819678|-24.58404782|-20.53845469|43.39683067|0.493301255|2857.88027|2331.966135|7.39539242|14.59524518|0.973559258|121.2825364|-721.7084848|25.136651|0.011486699|-420.4420243|1332.242503|759.4953883|1.0|1.0|1.0|3.5|3.43|0.08|27.0|-9.78|5.72|87.72|2.88|1.0|133.85|0.0|1.0|6.0|32.0|3.0|0.0|1.0|4.53|0.000202|1.71e-06|0.000744|0.0|0.0|7.28e-08|5.4965|4.51|3.1711|-1675.2501519999998|0.5274399999999999|-1674.982248|0.0027|-0.15732|-0.21323|7.0269
12_a4|-3.2834578760000004|0|0.0|1|7.535296702|1|0.295190368|2.070952433|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|-0.271149771|2|0.0381179139999999|10.31168324|0.028152112|1|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|-0.220286906|-0.036425699|0.8749408470000001|0.531333552|1|0.805238097|-0.070256284|-0.074699711|0.636722126|-41.69390404|-44.33087544|6.936764267999999|115.5823166|-0.025916226|4.116653575|-1.269895089|-24.74343259|-15.38009964|48.6306683|0.470780296|2927.48584|1962.933988|6.223583758999999|11.7599245|0.889574393|167.4891205|-447.2420348|21.42753878|0.015603795|-258.476202|1049.9494|608.4548423|1.0|0.0|0.0|3.41|2.94|0.23|21.0|-7.84|4.98|86.12|2.17|0.0|113.02|0.0|1.0|4.0|29.0|5.0|0.0|1.0|3.3|0.0266|4.64e-05|0.0188|0.0|0.0|5.85e-06|4.8592|6.12|3.8083|-1617.826064|0.68825|-1617.57796|0.0464|-0.16224|-0.2312199999999999|5032.0
1h_a5|0.0|0|0.0|0|6.605297921|0|1.427564094|0.0|-0.259241577|-0.001978474|4.59511985|-0.009075016|2|0.026339869|10.94466758|-0.044117647|1|1|0.007357977|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|0.070628165|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|-0.067599619|-0.069496749|0.39793593|-35.25675213|-36.2462047|4.588992214|62.25239147|-0.027798699|2.393400474|-1.111947978|-18.38824808|-14.49848188|39.84574434|0.489507204|2107.271793|819.6979313999999|6.711386288|13.14687756|0.958891501|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|778.3845404|409.0289917|1.0|1.0|1.0|2.8|2.07|0.05|23.0|-8.41|4.51|54.46|2.13|0.0|95.45|0.0|1.0|3.0|24.0|3.0|0.0|1.0|3.43|0.0174|3.5600000000000005e-05|0.0111|0.0|0.0|1.21e-06|4652.0|3.17|4.3651|-990.6032645|0.57155|-990.472129|0.1754|-0.17797|-0.21921|7.5528
13i_a6|0.0|0|0.0|0|7.412764017000001|1|1.430639411|0.0|0.0359494989999999|-0.0149593219999999|5.351858133|-0.154502515|1|0.042560386|10.95129557|-0.032549318|1|1|-0.007703306|0.057038772|-0.045418125|-0.073507141|-0.560601136|0.145878803|0.8287956870000001|0.830577798|0|0.624046118|-0.120457274|-0.129526268|0.221116773|-80.75190740000001|-86.83156133|20.90143854|252.0312146|-0.046433945|14.01186473|-2.460999087|-54.13430283|-31.12829557|101.6533459|0.429711323|2906.257489|2880.134143|8.294136887|14.54375165|0.753497905|145.07130039999998|-1105.989413|39.72483975|0.019989461|-380.2354072|2105.416507|673.8038326000001|1.0|1.0|3.0|3.59|2.7|0.12|23.0|-8.5|3.54|115.15|1.18|0.0|120.17|0.0|1.0|6.0|32.0|5.0|0.0|1.0|2.91|0.00398|3.28e-05|14.0|0.0|0.0|1.36e-06|3.6668|4.94|3.5614|-1426.518007|0.70517|-1426.269916|19.0|-0.1464|-0.19454|7.6778
3q_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420748|0.0|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|0.03898374|10.31100266|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0.010109949|0.901790225|0.716172604|1|0.84993799|-0.067604132|-0.097961799|0.34156046|-41.72706804|-60.46462749|11.43581616|92.62226328|-0.027989085|7.058489861|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|0.46136998|2649.276311|3335.898591|6.428518903|11.93494358|0.856561949|225.3038157|-522.4852655000001|27.20679986|0.022526037|-166.61896299999998|1333.133193|618.9134881|1.0|0.0|1.0|3.57|3.34|0.3|19.0|-7.31|4.72|131.25|1.33|0.0|115.37|0.0|1.0|7.0|28.0|4.0|0.0|1.0|3.86|0.000508|2.4100000000000003e-05|0.00992|0.0|0.0|2.01e-05|3.6236|5.15|3.6236|-1920.042674|0.70216|-1919.821707|0.2897|-0.15001|-0.19969|7.5528
6b_a31|0.0|0|0.0|0|7.773594467000001|1|0.610136262|0.0|0.052690797|-0.016070861|5.733341277|-0.178758575|0|0.037803618|10.31169819|-0.053655833|2|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|-0.068433069|0.841537966|0.795570315|0|0.627853074|-0.12081047|-0.1284626569999999|0.146652651|-73.70779766|-78.37648097|20.12924648|227.0509355|-0.045675611|12.28107483|-2.055402513|-44.96993859|-27.86719323|93.83704414|0.4807018779999999|2776.92804|2063.736075|7.513612533|14.46878435|0.925676135|155.0167518|-765.0936586|37.35947255|0.024142162|-300.0775025|1681.1762649999998|536.6368656000001|1.0|1.0|2.0|3.55|2.73|0.1|22.0|-7.33|4.0|131.36|1.36|0.0|109.69|0.0|1.0|4.0|29.0|5.0|0.0|1.0|3.3|0.000947|2.18e-05|0.00883|0.0|0.0|1.89e-05|3.2949|4.61|3.2949|-1652.635711|0.7013199999999999|-1652.44739|0.4967|-0.13345|-0.1918|7.2676
8_a10|0.0|0|0.0|1|7.535296702|1|1.3430438530000002|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|2|0.035828092|10.92578782|-0.106100115|1|1|0.009056935|-0.000504277|-0.082893697|-0.132343104|-0.368590322|-0.015871527|0.864927472|0.616731847|1|0.874843982|-0.059655303|-0.086233061|0.597912185|-32.63117642|-47.16908772|8.619652859|68.45976606|-0.029917593|4.714910465|-1.465962037|-17.849103399999997|-16.36478554|41.25082928|0.431797417|2612.274447|1899.542278|6.112185271|10.75705296|0.7599356820000001|151.7094758|-438.6216583|22.64553798|0.017582236|-243.5764486|1109.631361|583.7217118|0.0|0.0|0.0|3.42|3.27|0.22|21.0|-7.6|4.2|69.9|2.46|0.0|111.36|0.0|1.0|4.0|29.0|5.0|0.0|1.0|3.55|0.0117|2.4100000000000003e-05|0.00926|0.0|0.0|9.59e-06|4.6964|4.58|3684.0|-1257.819281|0.68815|-1257.59269|0.0916|-0.15556|-0.21789|6279.0
12f_a40|0.0|0|0.0|1|7.515889085|0|0.604990261|1.768354671|-0.03356339|-0.006206277|5.4161004020000005|-0.015621373|0|0.040501792|10.31197207|-0.172869148|2|2|0.006841832|0.115814835|-0.033224348|-0.054891771|-0.397377446|-0.160218113|0.841769186|0.605644757|1|0.909993912|-0.067004323|-0.082198664|3.43e-05|-37.02024147|-45.41519509|11.90644165|49.72883796|-0.032879466|6.57837176|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|2383.68369|628.5604981|8.404802652999999|16.49362536|0.962404834|148.3785764|-351.2898849|24.83590915|0.0201199619999999|-255.7481174|869.2568204|384.1423925|1.0|0.0|0.0|3.24|3.61|0.06|20.0|-7.32|5.44|67.66|3.99|0.0|98.25|0.0|1.0|3.0|24.0|3.0|0.0|1.0|4.76|0.0001|1.02e-06|0.0003819999999999|0.0|0.0|1.8100000000000003e-05|4.3313|4.77|2.8374|-2212.348599|0.7029|-2212.222254|0.3858|-0.11765|-0.19526|6.4202
14a_a3|0.0|0|0.0|0|6.823286122000001|0|0.6050202020000001|0.0|0.111575338|-0.009312773|4.727387819|-0.1160619169999999|3|0.043464052|10.3116301|-0.172643335|1|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|0.164994144|0.822587422|0.8255789570000001|1|0.790894937|-0.091731577|-0.094609848|0.21389849|-45.12132248|-46.53709886|6.904918591|102.8554977|-0.036792719|3.396421044|-1.324537874|-22.1944701|-18.09776067|52.02624107|0.481997259|2160.698862|1186.412113|5.308770254|10.24853699|0.930491715|117.6209094|-320.4721558|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|0.0|1.0|1.0|3.27|2.2|0.06|21.0|-6.89|3.71|105.82|1.04|0.0|93.25|0.0|1.0|2.0|23.0|4.0|0.0|1.0|2.76|0.0113|0.000103|0.0327|0.0|0.0|4.08e-05|3.2363|2.44|3.2363|-1327.485188|0.69708|-1327.354384|0.4524|-0.1321|-0.19946|7.5229
3d_a12|0.0|0|0.0|0|0.0|1|1.28383852|0.0|0.092417272|-0.008186708|0.0|-0.053022041|3|0.038787879|10.95472859|-0.058191686|0|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|-0.097468573|0.82682708|0.8605417409999999|0|0.8547246829999999|-0.066850425|-0.0958414059999999|0.2443206489999999|-34.34601551|-49.24083018|5.717316796|74.63869204|-0.035063929|2.9374091630000003|-1.437621096|-17.64609244|-18.01493787|40.06333231|0.472404561|2148.979792|1205.356874|5.786006004|10.96674758|0.89539167|115.96727140000002|-379.4799315|23.26659057|0.01611886|-281.8395348|953.9302134|410.9162081|1.0|1.0|1.0|3.98|2.71|0.11|18.0|-7.51|2.19|50.17|2.26|0.0|100.28|0.0|1.0|3.0|24.0|4.0|0.0|1.0|2.67|0.0945|0.000123|0.0385|0.0|0.0|9.64e-06|4.2114|3.1|3.7719|-1006.704001|0.6572100000000001|-1006.556654|0.1583|-0.15387|-0.22229|7.6021
8c_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.080016722|-0.0093793719999999|5.733341277|-0.04699673|0|0.036711712|10.31100269|-0.0682721729999999|3|3|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|-0.024032462|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.076876481|-0.097480366|0.263222951|-46.47597924|-58.93213925|9.818219446|119.85432240000002|-0.027548799|5.935643221|-1.267244762|-28.09723623|-16.654735000000002|56.29419869|0.447542891|2571.62241|3038.837633|7.079719717000001|12.81496717|0.8100952690000001|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|1.0|1.0|2.0|3.46|2.82|0.26|19.0|-7.65|4.19|140.04|1.1|0.0|110.47|1.0|1.0|7.0|27.0|4.0|1.0|1.0|3.56|0.000597|4.11e-05|0.0164|0.0|0.0|8.86e-06|3.5673|4.28|3.5673|-1880.733377|0.70135|-1880.537558|0.3272|-0.14712|-0.18873|7.4318
12p_a36|0.0|0|0.0|0|7.412764017000001|2|1.297044387|0.0|-0.0494658159999999|-0.008017607|5.351858133|-0.084341564|2|0.042804233|10.96052769|-0.0433009009999999|1|1|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|-0.035871448|0.8839272779999999|0.698414933|0|0.748438833|-0.082569108|-0.108380023|0.315548061|-51.98017377|-68.22905781|12.71795723|158.3666517|-0.039016808|8.006403882999999|-1.950840419|-32.72335782|-24.56246081|64.698131|0.475504684|2774.926334|2308.958924|7.546742977|14.3885803|0.906594718|151.63860559999998|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|1.0|0.0|2.0|4.72|0.0|0.14|17.0|-6.86|2.44|69.2|2.4|0.0|123.71|0.0|1.0|5.0|30.0|5.0|0.0|0.0|2.15|0.0515|6.96e-05|0.0278|0.0|0.0|5.58e-05|5.3413|3.41|3.8372|-1332.148901|0.66559|-1331.947748|0.1841|-0.15608|-0.21131|8.0458
12l_a36|0.0|0|0.0|0|7.412764017000001|2|1.297044247|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|-0.008712073|2|0.039061728|10.95423322|-0.0452558729999999|1|1|0.001194592|0.228884463|-0.098598933|-0.175397741|-0.428857427|-0.041707369|0.8772535459999999|0.8212311840000001|0|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|-52.05361632|-70.17688229|14.33450402|101.6575135|-0.038052612|9.330278191|-1.940683231|-33.88151556|-24.7683114|66.38812034|0.4619814279999999|2843.514589|2385.788754|7.471134223|13.88638723|0.8586718990000001|170.5619816|-822.2019402000001|33.56329135|0.02088234|-309.7725155|1711.727859|642.3830552000001|1.0|0.0|2.0|4.78|0.0|0.13|17.0|-6.66|1.76|92.99|1.38|0.0|128.47|0.0|1.0|5.0|31.0|5.0|0.0|0.0|1.77|0.0111|5.08e-05|0.0206|0.0|0.0|8.97e-05|3.8619|2.98|3.8619|-1325.15957|0.6925|-1324.954011|0.4524|-0.15869|-0.20973|7699.0
14a_a10|0.0|0|0.0|1|7.535296702|2|1.3438495730000002|2.156210368|-0.2090476269999999|-0.002047597|5.4161004020000005|0.0437538159999999|3|0.035660377|10.92970798|-0.00421565|1|1|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|-0.011977878|0.770129205|0.740051323|1|0.911549451|-0.044416218|-0.070610745|0.43555903|-32.23041637|-51.23835032|9.840503082|64.18371923|-0.018970051|7.140714112|-1.270993412|-23.38784787|-13.76552695|42.07091945|0.469029865|3075.550631|1774.8853399999998|10.0292632|18.88856367|0.8833450959999999|332.3339934|-669.2555601|25.39690722|0.0219172279999999|-60.97724212|1701.592784|1003.968547|0.0|1.0|0.0|3.98|4.4|0.39|21.0|-8.18|3.36|59.31|1.94|0.0|146.76|0.0|1.0|7.0|35.0|6.0|0.0|0.0|3.43|0.0288|1.58e-05|0.00743|0.0|0.0|3.07e-06|5.5808|2.25|3802.0|-1489.803158|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|0.19621|7.1308
11a_a5|0.0|0|0.0|0|6.605297921|0|1.212363224|0.0|-0.165418719|-0.002894726|4.59511985|0.052217882|2|0.021060606|10.94877942|-0.02394636|1|1|0.007955512|-0.081506|0.003975818|0.006120569|-0.254944026|-0.037220974|0.773417838|0.7410766209999999|0|0.89343434|-0.064565402|-0.071517578|0.369563711|-46.13206353|-51.09940261|8.474559367000001|76.14130253|-0.026223112|6.055083705|-1.573386716|-32.96141947|-18.73644762|54.60662289|0.466436596|2727.027899|1170.247903|9.740948724|18.25640338|0.874191508|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|0.0|1.0|1.0|3.53|3.68|0.3|23.0|-9.93|6.55|63.69|3.05|0.0|128.51|0.0|1.0|7.0|32.0|4.0|1.0|1.0|5.16|2.39e-05|3.95e-07|0.000167|0.0|0.0|5.019999999999999e-08|4.4033|4.83|4.0938|-1339.802852|0.65363|-1339.493223|0.1838|-0.16735|-0.20429|7.0915
12_a3|0.0|0|0.0|0|6.823286122000001|0|0.605020506|0.0|0.167987916|-0.009093383|4.727387819|-0.118456941|2|0.042795699|10.31163031|-0.069857022|1|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|-0.039834906|0.784451598|0.841871246|1|0.829399708|-0.092838926|-0.096133903|0.101891875|-44.07517037|-45.63945658|5.258353635|80.99228663|-0.039584548|2.496397166|-1.345874639|-20.92463497|-18.79271742|49.333524|0.463780604|2056.502939|1064.221958|5.6343192|10.50748861|0.864908294|80.50854774|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|3.2|2.17|0.0|21.0|-6.89|4.01|92.93|1.6|0.0|90.49|0.0|1.0|2.0|22.0|3.0|0.0|1.0|3.23|0.000629|1.44e-05|0.0044|0.0|0.0|3.9500000000000005e-05|3263.0|2.94|3263.0|-1272.125792|0.69784|-1272.010995|0.5056|-0.13153|-0.19514|5.45
8e_a8|0.0|0|0.0|1|7.05012252|0|1.394799502|1.311619189|-0.018155171|-0.010579355|4.844187086|-0.205927741|0|0.0427891159999999|10.94332438|-0.051339286|1|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0.02023118|0.7742101929999999|0.636205913|0|0.661490276|-0.115572516|-0.105450888|0.280304418|-70.49962428|-64.32539698|12.87136047|206.4920729|-0.04393787|7.851573274|-2.109017754|-43.00500847|-26.80224874|83.37098475|0.483244415|2692.975753|2080.07805|7.50719734|14.52755918|0.935150832|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|1601.514194|561.882658|0.0|0.0|2.0|3.2|2.98|0.04|23.0|-7.78|4.17|90.11|3.4|0.0|111.81|0.0|1.0|5.0|30.0|4.0|0.0|0.0|3.71|0.00215|1.25e-05|0.00504|0.0|0.0|6.63e-06|4.6303|7.22|3.2737|-1376.924308|0.7013|-1376.708067|0.1671|-0.13719|-0.19972|4.7014
8_a27|0.0|0|0.0|1|6.605297921|0|1.406757715|1.7626247169999998|0.188762686|-0.008444078|4.59511985|-0.077396262|2|0.039673203|10.93783465|0.067074515|1|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.141900468|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|-0.092265073|0.3608031339999999|-37.50265703|-43.96130162|10.41179748|106.5457267|-0.035880862|4.960882344|-1.291711016|-17.86879446|-17.09606174|47.91445451|0.479730655|2132.9321670000004|989.0070768|5.016799703|9.642697094|0.92208134|118.305988|-293.2457951|22.74314225|0.019394143|-239.8554499|818.753121|326.3351007|0.0|0.0|1.0|2.79|2.28|0.06|21.0|-6.28|2.48|76.46|2.19|0.0|87.68|0.0|1.0|2.0|23.0|4.0|0.0|1.0|2.38|178.0|0.000299|0.0907|0.0|0.0|0.000158|4.1276|3.96|4.1276|-1004.489001|0.64893|-1004.385302|0.2336|-0.16958|-0.21973|8.2218
25_a47|0.0|1|0.0|1|6.86171134|0|1.30432753|1.234859637|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|10.94972207|0.002716049|1|1|-0.00269275|-0.120903298|-0.108691353|-0.235822787|-0.545763902|-0.077710529|0.906449648|0.622598899|1|0.786958319|-0.073339312|-0.08797211|0.574771479|-44.52300552|-53.40631957|12.27779881|129.3338553|-0.031278972|7.453635586|-1.407553754|-27.0291331|-18.98891362|56.80080434|0.4760601829999999|2704.5905190000003|1514.111398|6.951055196|13.26689626|0.908616158|228.3393366|-518.7525876|30.43708613|0.029261935|-150.4037281|1369.668876|513.2159236|0.0|1.0|2.0|3.26|3.27|0.1|21.0|-8.01|4.95|84.73|3.08|0.0|109.7|0.0|1.0|5.0|29.0|5.0|0.0|1.0|3.62|0.00417|1.52e-05|0.00626|0.0|0.0|4.02e-06|4.8002|4.78|3.9878|-1735.385814|0.68761|-1735.2218059999998|0.0702|-0.16588|-0.22919|7.8
12ay_a36|0.0|0|0.0|0|7.412764017000001|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|-0.043778345|2|0.043383838|10.9463292|-0.06756661|1|1|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|-0.109624825|0.833398429|0.857993338|0|0.829406408|-0.074251203|-0.098945129|0.419950383|-48.12939044|-64.13591431|11.67851857|110.578217|-0.035337546|7.569978132|-1.978902589|-31.1973159|-22.90568368|59.80790901|0.4530143439999999|2766.899844|3238.138932|6.466730436000001|11.82248632|0.828201506|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|1.0|0.0|2.0|4.96|0.0|0.21|17.0|-7.34|2.5|69.2|2.45|0.0|133.68|0.0|1.0|5.0|31.0|4.0|0.0|1.0|2.42|0.0117|2.5e-05|0.0102|0.0|0.0|1.86e-05|3.9348|3.79|3.6561|-1311.547668|0.6914|-1311.282556|0.1464|-0.15056|-0.2031599999999999|7.7447
5f_a40|0.0|0|0.0|1|8.149890544|0|0.60491326|1.656591081|-0.004886759|-0.008387329|6.167516491000001|-0.0468504759999999|0|0.042936508|10.31198329|0.062183277|2|2|0.000706205|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|-0.465573352|875.0|0.680674762|1|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|-52.44868801|-50.68028366|9.349692674|119.4441339|-0.041135239|4.319700326|-1.316327637|-24.23209217|-19.00510637|61.79838068|0.484099946|1932.388838|599.1117195|5.780627322000001|11.20493646|0.938359946|85.75294257|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|1.0|0.0|1.0|3.08|2.05|0.21|14.0|-3.69|2.68|101.52|1.29|2.0|78.56|0.0|3.0|3.0|20.0|3.0|0.0|1.0|2.23|0.0307|0.000491|0.14|0.0|0.0|0.0587|3.8036|3.5|3.0611|-1232.959261|0.69727|-1232.851443|0.0415|-0.13057|-0.19284|6.9508
