molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|pIC50
14i_a23|0.0|0|1|1|0.0|2|0|0|0.142566578|-0.010148243|2|0.0432555559999999|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|2|0.002496501|-0.017918675|-0.033435987|-0.569707595|2|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.864206467|0.7333675390000001|1|-0.096562208|14.65077903|151.83084580000002|-0.039760909|-45.14777443|10.01786784|93.48624142|0.7780956840000001|-2.027806362|-41.59306642|79.20815775|-27.18760085|75.47917433|0.478050606|2447.1741030000003|0.221904316|8.107659819|15.53342127|7030.347905|151.7330992|-948.103263|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|1.0|1.0|0.0|2.0|3.56|2.64|26.0|-6.96|2.57|148.11|2.28|1.0|1.0|128.38|1.0|1.0|-5.21|33.0|454.51|1.0|0.0|0.00278|0.0183|2.46|0.0|5.03e-05|-0.08025|3.6931|4.64|3.6931|-1798.608335|715.68|1224.02|335.72|0.3639|580.74|0.55606|0.55606|0.3639|5.9563|-1798.434186|8.4622
16a_a10|0.0|0|0|0|0.0|1|1|1|-0.187414728|-0.00230615|2|0.0334858389999999|2.009832665|-0.152205915|0.011207938|0.014886502|10.92947902|1|0.011558506|-0.162508526|-0.254024476|-0.1948324069999999|2|0.748039584|0.772481675|-0.068377262|-0.008879187|0.813036304|0.72613292|1|-0.076950669|9.606840334|58.06685151|-0.026063936|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|-25.21250404|63.53441386|-18.049219|46.01490333|0.4629532229999999|1823.310808|0.272940681|8.531706024|15.88633689|6366.0631060000005|189.0108247|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|1.0|0.0|4.11|4.46|21.0|-8.5|4.73|56.07|2.47|3.0|0.0|133.66|0.0|1.0|-5.22|33.0|439.55|0.0|1.0|0.00264|0.00297|4.33|0.0|1.4e-06|-0.04647|5.6019|3.46|3.8718|-1395.13019|760.0|1310.44|320.22|0.3843|629.65|332.0|0.6852199999999999|0.0841|3.8323|-1394.861824|7.3279
8_a20 (IN-1130)|0.0|1|0|0|0.0|0|0|0|0.063195236|-0.009430196|2|0.0396875|1.622562232|-0.528090969|-0.006620594|-0.019554464|10.94899447|1|-0.004654742|-0.049177437|-0.083481481|-0.573278819|2|0.811128636|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|-0.097790028|10.46873389|180.4986934|-0.035730972|-42.88223811|6.93243166|89.35267123|0.7481063720000001|-1.858010535|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|1829.419484|0.251893628|8.005662608|15.46983888|6291.586155|166.8048285|-814.7625241000001|31.628086|0.018957805|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|1.0|2.0|3.49|2.43|27.0|-9.63|4.97|110.44|1.33|1.0|0.0|122.86|0.0|1.0|-4.85|32.0|420.47|0.0|0.0|0.00596|0.0119|2.87|0.0|9.86e-08|-0.07014|4.9797|4.53|3.2329|-1368.372708|696.06|1192.01|383.5|0.3782|517.94|0.4377|0.7007399999999999|0.1361|3803.0|-1368.180121|7.4437
5a_a49|0.0|0|0|0|0.0|1|2|2|0.079751437|-0.009147269|2|0.034466231|1.878067786|-0.493952547|0.007647515|-0.046327135|10.92976459|1|0.008623164|-0.158356406|-0.26176436|-0.51958118|2|0.66494289|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|1|-0.0787216|16.71687776|116.9370825|-0.027311576|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|61.89135559|-15.97587337|58.89715956|0.490453006|1887.422375|0.393071247|6.0732145310000005|11.91885068|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|1.0|0.0|3.37|2.93|21.0|-6.92|3.3|73.14|2.07|1.0|0.0|116.62|0.0|1.0|-3.84|30.0|397.43|0.0|1.0|0.0578|0.0202|2.65|0.0|4.72e-05|-0.05062|5.2443|4.14|3.9219|-1311.960542|625.06|1082.25|316.13|795.0|443.78|0.31953|0.66225|0.0529|5.6104|-1311.799168|7.3665
9n_a24|0.0|1|0|0|0.0|0|0|0|-0.2452954769999999|-0.003323852|2|0.024179894|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|1|0.008809179|-0.12451554|-0.200646773|-0.225226606|2|0.786587307|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|0|-0.0777274979999999|11.90027964|64.50319929|-0.026905672|-35.50139138|8.042526681|24.72120326|0.652126509|-1.399094961|-23.79925701|67.36550766|-18.18357165|47.11530904|0.4331595789999999|1361.307012|0.347873491|8.232847909|14.52410167|5356.5828|235.1021924|-639.0250449|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|14.83518955|1.0|1.0|1.0|1.0|1.0|3.17|2.6|23.0|-8.64|4.41|66.93|1.42|1.0|0.0|114.29|0.0|1.0|-4.14|29.0|385.46|0.0|1.0|0.0278|0.0198|3.07|0.0|8.909999999999999e-07|-0.03818|4.9139|2.59|4.1028|-1239.095611|686.19|1155.03|302.2|0.2522|587.05|0.44042|0.63085|0.0334|2.8552|-1238.917278|7.7212
4m_a46|0.0|0|0|0|0.16407746|1|1|1|-0.245599013|-0.000686578|1|0.041865079|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|1|0.010359417|-0.017992096|-0.029022201|-0.098201489|1|0.615482006|0.747676221|-0.099662698|0.011235955|0.7975218959999999|0.626578283|0|-0.0672468|5.74716122|26.89046601|-0.0224155999999999|-18.67596877|3.028720082|35.77391986|0.733236381|-1.008702005|-18.69640205|41.88525631|-11.81288911|41.22460182|0.463006576|1639.260563|0.266763619|5.329061873000001|9.923886653|4750.325312|140.5828543|-280.1395315|16.11061509|0.012232753|-245.828396|724.9776792|486.9589609|6.446588969|0.0|1.0|1.0|1.0|0.0|3.59|2.9|17.0|-6.88|4.25|54.5|2.5|1.0|0.0|98.69|0.0|1.0|-4.52|25.0|328.41|0.0|1.0|0.00981|0.0088|3.69|0.0|4.31e-05|-0.04808|6.0419|3.45|4.3476|-1031.109224|558.63|975.72|285.18|0.2465|468.63|0.38389|0.68505|0.1557|3.9226|-1030.980844|5.8901
13h_a6|0.0|1|0|0|0.0|0|0|0|-0.094781725|-0.006619944|2|0.04393617|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|1|-0.000644109|-0.12414699|-0.215607882|-0.468842137|2|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|1|-0.091977068|12.1971464|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|76.78735663|-22.63172141|64.05338768|0.461667017|2829.19698|0.263081412|9.11292243|16.928040300000003|6302.785260000001|183.9790404|-854.6524332|30.71129129|0.017825256|-331.36552|1658.40973|744.1359788|12.4656221|1.0|1.0|1.0|1.0|2.0|3.64|3.03|27.0|-10.57|5.41|103.17|1.13|2.0|0.0|128.63|0.0|0.0|-5.56|33.0|431.49|0.0|0.0|0.0012|0.0038|3.7|0.0|1.15e-08|-0.07435|4.8701|3.83|3392.0|-1386.569017|738.61|1253.92|365.52|1.0978|591.53|0.50716|0.69001|0.2121|7.2872|-1386.3651|7.3279
5f_a40|0.0|0|0|0|0.0|1|0|1|-0.004886759|-0.008387329|0|0.042936508|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|2|0.000706205|0.100535344|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|-0.465573352|0.095322868|875.0|0.680674762|1|-0.10969397|9.349692674|119.4441339|-0.041135239|-23.41506245|4.319700326|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|-19.00510637|61.79838068|0.484099946|599.1117195|0.185606315|5.780627322000001|11.20493646|3963.475837|85.75294257|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|6.930245797|0.0|0.0|1.0|1.0|1.0|3.08|2.05|14.0|-3.69|2.94|101.52|1.29|0.0|2.0|78.56|0.0|3.0|-3.97|20.0|284.34|0.0|0.0|0.0307|0.14|2.2|0.0|0.0587|-0.06227|3.8036|3.5|3.0611|-1232.959261|487.57|793.54|405.03|0.2747|361.03|0.56507|0.69727|0.0415|5.5961|-1232.898044|6.9508
12_a1|0.0|1|0|0|0.0|0|1|1|-0.0455890429999999|-0.011221829|1|0.036382114|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|1|-0.001416381|-0.104622651|-0.173618873|-0.487073772|1|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|-0.104724018|19.60151089|136.3310784|-0.039894864|-35.28166588|11.37734536|477.1158679|0.724666653|-1.675584287|-32.50125347|74.99749378|-23.15625812|75.59644237|0.46449367|1825.150911|0.275333347|7.679719277999999|14.34104294|5468.378562|159.81230209999998|-564.5066541|31.95435864|0.024485753|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|1.0|1.0|3.29|2.72|23.0|-8.2|4.87|83.82|1.67|2.0|0.0|103.47|0.0|1.0|-4.98|28.0|366.37|0.0|0.0|0.00379|0.00649|3.54|0.0|2.3e-06|-0.07042|3734.0|3.67|3.1744|-1216.099134|607.42|1018.84|390.57|0.5867|482.51|0.69114|0.69763|0.2821|7.7454|-1215.975876|5.5302
6b_a31|0.0|1|0|0|0.0|0|1|1|0.052690797|-0.016070861|0|0.037803618|0.0|-0.787472195|-0.011483229|-0.032090772|10.31169819|2|-0.008439437|-0.002840672|-0.004825446|-0.57983695|0|0.838789705|0.78240875|-0.068433069|-0.084489161|0.841537966|0.795570315|0|-0.1284626569999999|20.12924648|227.0509355|-0.045675611|-47.81835367|12.28107483|101.4993391|0.7459204140000001|-2.055402513|-44.96993859|93.1058799|-27.86719323|93.83704414|0.4807018779999999|2063.736075|0.254079586|7.513612533|14.46878435|6099.567787|155.0167518|-765.0936586|37.35947255|0.024142162|-300.0775025|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|1.0|1.0|2.0|3.55|2.73|22.0|-7.33|5.19|131.36|1.36|1.0|0.0|109.69|0.0|1.0|-5.63|29.0|404.44|0.0|0.0|0.000947|0.00883|3.2|0.0|1.89e-05|-0.05835|3.2949|4.61|3.2949|-1652.635711|637.06|1077.19|376.29|0.4967|492.36|0.7013199999999999|0.7013199999999999|0.4967|5.9085|-1652.505041|7.2676
9_a1|0.0|1|0|0|0.0|0|0|0|0.020428974|-0.00614716|1|0.037578348|0.0|-0.282769361|-0.00314411|-0.079063236|10.94877277|1|-0.0018191779999999|-0.044035724|-0.093062585|-0.483335578|1|0.582499378|0.737794643|-0.053460262|0.02778394|0.7964939409999999|0.572272366|0|-0.085722429|6.495805626|141.093898|-0.031896718|-28.49439431|3.745117974|0.0|0.7816897429999999|-1.371558857|-26.88743664|57.60218193|-18.38986221|53.13133578|0.452572261|1739.0376789999998|0.2183102569999999|7.61577077|13.91191974|5063.330971|125.865476|-455.910309|23.52578164|0.014186995|-324.81308110000003|1011.608611|472.9447227|8.17942725|1.0|1.0|1.0|1.0|1.0|2.78|2.66|23.0|-8.98|5.86|58.64|2.74|2.0|0.0|102.84|0.0|1.0|-4.68|27.0|357.38|0.0|0.0|0.00739|0.0057799999999999|3.76|0.0|3.7100000000000003e-07|-0.07602|3343.0|5.6|3343.0|-1187.193365|600.6|1007.04|370.88|0.5409|487.19|0.70296|0.70296|0.5409|4.1623|-1187.065335|5.2218
28_a34|0.0|0|0|0|0.0|1|1|1|0.000561166|-0.016942875|1|0.04515873|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|1|-0.007544188|-0.189821204|-0.311884247|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0.7829667309999999|0|-0.140864841|19.29162755|232.4555747|-0.048190604|-36.91879876|9.876233397|88.32197602|0.7298701059999999|-1.831242935|-34.24669822|85.99382787|-24.6708914|86.18702382|0.454339954|1689.357471|0.270129894|5.613534285|10.28760365|4803.256974|138.2913845|-479.9443839|33.80175623|0.0271102189999999|-235.3612529|1284.466737|344.69029950000004|13.87891455|1.0|1.0|1.0|1.0|1.0|3.02|2.55|17.0|-4.78|1.99|92.26|0.88|0.0|0.0|85.92|0.0|2.0|-3.27|24.0|322.32|0.0|0.0|172.0|182.0|1.72|0.0|0.00535|-0.03896|4.2857|4.11|4.2857|-1100.760824|544.24|896.02|289.3|0.2043|417.28|0.69263|0.69263|0.2043|6.4596|-1100.704833|5.4179
38_a18|0.0|0|0|0|0.0|0|2|2|0.059724697|-0.00575311|1|0.035478927|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|0|0.001602741|-0.074661643|-0.11123356|-0.498932552|0|0.745084567|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|-0.082256123|6.675707878|134.4282836|-0.0322355079999999|-52.08807522|5.3122971560000005|74.46052717|0.880927895|-2.385427574|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|1855.157022|0.119072105|10.98254153|20.5922319|7261.130718|94.75345803|-1510.554181|29.11918324|0.007165119|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|0.0|1.0|1.0|3.0|4.53|0.0|18.0|-10.33|4.94|85.29|3.7|3.0|1.0|160.66|0.0|0.0|-6.98|38.0|508.65|0.0|0.0|5.36e-05|0.000399|5.43|1.0|2.38e-08|-0.0483699999999999|3.2241|8.95|3.2241|-1611.60375|861.93|1515.64|384.55|0.5147|734.93|0.69235|0.69235|0.5147|1.9877|-1611.206669|7041.0
19_a4|-3.21497177|0|0|0|0.0|1|1|1|-0.121320311|-0.0023503029999999|1|0.040511696|0.0|-0.105763614|0.006243904|-0.211341677|10.30966825|1|0.009687676|-0.0255403279999999|-0.042058265|-0.245630631|1|0.55269662|0.774746438|0.152550043|-0.190513834|0.834377354|0.514505012|0|-0.0759826109999999|7.168604362000001|98.66465411|-0.028945757|-23.02459887|3.946149569|13.25878373|0.764880253|-1.215721775|-21.41704046|49.73882261|-15.93396412|46.07495776|0.460486754|1697.595595|0.235119747|5.9448291|11.01887515|5232.561157|129.4279389|-368.3935819|20.83197214|0.0143733|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|0.0|1.0|0.0|1.0|0.0|3.46|2.52|17.0|-6.09|2.97|73.23|2.16|1.0|0.0|98.19|0.0|1.0|-3.81|25.0|351.42|0.0|1.0|0.0547|0.0373|2.62|0.0|0.0002839999999999|-0.05294|4.1858|6.67|4.1858|-1446.909868|583.39|983.4|296.2|0.3806|500.34|0.67535|0.67535|0.3806|5.8295|-1446.813896|4.71
GW6604_a52|0.0|1|0|0|0.0|0|0|0|-0.277102285|-0.002149879|2|0.021346801|0.0|-0.085995143|0.007746755|-0.118272803|10.94914378|1|0.0070554269999999|0.039867344|0.067497086|-0.201462112|2|0.709088617|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.689009112|0|-0.072069252|4.459510077|62.55188751|-0.029217264|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|44.37166117|-14.44334401|39.97842884|0.4597869779999999|799.8313017999999|0.26470494|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|19.64292268|0.01768964|-232.6328342|726.7881391|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|1.0|2.68|1.76|23.0|-8.03|4.49|54.46|1.91|0.0|0.0|90.49|0.0|1.0|-3.87|23.0|298.34|0.0|1.0|0.0402|0.0207|3.06|0.0|2.78e-06||||||||||||||||6.9706
16j_a32|0.0|1|1|1|-0.082980188|0|0|0|0.175152442|-0.0139074189999999|0|0.046788618|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|3|-0.00030659|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.798237393|0.168000908|0.032797932|0.839271289|0.762429418|1|-0.106897203|16.63953228|124.4493461|-0.034287782|-54.6758122|11.90023573|45.81893652|0.699790508|-1.817252458|-39.13396528|91.93816239|-24.52188465|71.35869023|0.442735754|3448.428146|0.3002094919999999|7.357962381|13.20372234|6507.757122|214.7033741|-929.4888072999998|35.04175088|0.021655546|-285.7717513|1857.212797|701.9321161|15.48758085|0.0|1.0|1.0|1.0|2.0|3.86|3.38|19.0|-7.77|6.49|149.27|1.57|3.0|0.0|121.3|1.0|1.0|-7.45|30.0|441.57|1.0|0.0|1.57e-05|0.00172|4.59|0.0|7.5e-06|-0.05016|3629.0|5.5|3629.0|-2034.593521|729.78|1225.27|341.65|0.2907|631.34|0.70207|0.70207|0.2907|3.4656|-2034.408854|8.0315
2_a20 (SB-505124)|0.0|1|0|0|-0.09011519|0|1|1|-0.006955944|-0.010175551|1|0.05042042|0.0|-0.498602014|0.001622309|-0.177905025|10.95129567|1|0.003789399|-0.150708132|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0.082053195|-0.19681999|0.765632979|0.790275077|0|-0.117328885|15.71798823|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|441.9400248|0.831919306|-1.759933279|-25.30121848|70.87109323|-21.05206547|61.69969596|0.475937029|1709.9571620000002|0.1680806939999999|5.952040367|11.3574908|4762.83693|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|3.4|3.1|17.0|-7.22|5.16|60.03|2.06|1.0|0.0|97.55|0.0|1.0|-5.24|25.0|335.4|0.0|1.0|0.0019199999999999|0.0040799999999999|4.27|0.0|2.03e-05|-0.03717|3.6404|4.57|3.6404|-1089.358727|593.8|995.68|340.58|0.3267|505.82|0.69947|0.69947|0.3267|2.5584|-1089.201587|6.7721
19h_a38|0.0|1|0|0|0.0|0|2|2|-0.088176988|-0.007781653|2|0.042622739|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|1|-0.000673716|-0.101303149|-0.217394466|-0.420225236|1|0.724208473|0.819222745|-0.054149342|-0.121374121|0.8741648479999999|0.698414933|0|-0.109986804|12.51014765|132.7728693|-0.03959525|-38.17354026|7.370099699|0.0|0.75379331|-1.979762478|-28.533396600000003|76.70128100000001|-23.32673803|60.94327866|0.47459722|1839.424968|0.24620669|6.820483788|12.98143834|6253.901215|145.047677|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|3.0|4.8|2.43|17.0|-6.86|3.13|81.23|2.4|1.0|0.0|125.69|0.0|1.0|-4.14|30.0|401.44|0.0|0.0|29.0|0.0272|2.78|0.0|5.610000000000001e-05|-0.05708|3.7384|3.41|3.5358|-1332.1538779999998|626.65|1092.17|350.65|0.2355|452.01|0.68472|0.69012|88.0|6.9749|-1331.999352|8.0348
27c_a34|0.0|0|0|0|0.0|1|1|1|0.02583752|-0.014036512|1|0.041728395|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|1|-0.004694534|-0.128393271|-0.2077985889999999|-0.543350914|1|0.850511415|0.783333463|-0.0360159139999999|-0.0239323839999999|0.8353837409999999|0.804740647|0|-0.12597014|20.51361454|248.17931940000005|-0.042782312|-57.00328784|13.79934071|119.8660257|0.7381974290000001|-2.26746252|-51.69246989|100.1948155|-28.77931113|97.35782216|0.424716257|2477.818875|0.261802571|8.808655321|15.31184469|6308.331369|176.1124482|-1026.059181|38.98592708|0.022975949|-320.4669239|2066.254135|673.8038326000001|15.45573273|1.0|1.0|1.0|1.0|2.0|3.55|3.11|23.0|-7.67|3.11|104.29|1.71|1.0|0.0|119.71|0.0|1.0|-4.75|32.0|427.46|0.0|0.0|0.00759|0.0151|2.9|0.0|9.1e-06|-0.03792|4277.0|5.23|3.9186|-1426.482676|709.72|1203.69|316.4|0.2385|558.04|0.68683|0.70336|0.0093|7.6204|-1426.31053|6.0969
25c_a34|0.0|0|0|0|0.0|1|2|2|0.024837617|-0.014384932|2|0.037424242|0.0|-0.834326082|-0.002827527|-0.056443595|10.95957635|1|0.001433865|-0.3609280379999999|-0.563411433|-0.5404076879999999|1|0.809687672|0.80135608|0.118901861|-0.072907053|0.844690266|0.760055383|0|-0.113392997|29.22363765|211.2752099|-0.031498055|-50.44285726|19.49130854|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|100.6665476|-21.008278|88.25954175|0.4356106729999999|2439.174137|0.4625715629999999|7.484891117|13.26192888|6306.980593|308.52165519999994|-756.6428589|39.09037289|0.037538004|-49.9273377|2110.880136|648.0187526000001|25.03674677|1.0|1.0|1.0|1.0|1.0|3.64|3.17|17.0|-5.71|2.18|90.74|1.0|1.0|0.0|116.0|0.0|2.0|-2.81|31.0|421.45|0.0|0.0|659.0|0.22|1.3|0.0|0.0008289999999999|-0.03272|4.2095|4.32|4.2095|-1426.666471|704.43|1180.85|294.54|0.2239999999999999|561.29|0.69247|0.69247|0.2239999999999999|7.12|-1426.48597|5.7496
4b_a46|0.0|0|0|0|0.206072846|1|1|1|-0.155670183|-0.00113356|2|0.047736111|0.0|-0.058945144|0.012332859|-0.135121207|10.96200942|1|0.011806162|-0.079238184|-0.123416853|-0.16915334|2|0.6901151990000001|0.7306307590000001|-0.263387881|-0.153841155|0.768651645|0.69830739|0|-0.070236212|4.127907383|35.31914031|-0.0229342729999999|-20.89467173|2.251475261|56.7922535|0.8104680259999999|-1.123779397|-15.59093155|42.65239101|-12.50898928|32.7126858|0.428987199|1750.333702|0.189531974|5.76401157|10.09436488|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|0.007963679|-338.6757579|756.2796491|538.4165208|4.343611349|0.0|0.0|1.0|1.0|0.0|3.9|3.03|17.0|-7.2|4.69|43.6|2.58|1.0|0.0|101.7|0.0|1.0|-4.35|25.0|332.44|0.0|1.0|0.0149|0.00782|3.74|0.0|2.12e-05|-0.02729|4.5515|3.98|4.5515|-1033.535029|588.79|1020.9|272.4|0.1784|508.79|0.68682|0.68682|0.1784|3127.0|-1033.378455|6.2612
14p_a23|0.0|0|1|1|0.0|2|0|0|0.044380583|-0.005975594|2|0.045165485|0.733042138|-0.310730878|0.009895793|-0.060144819|10.31321773|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4510651779999999|2|0.708395022|0.799506006|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|-0.080784473|14.91710363|51.64167457|-0.033660197|-36.77082544|10.06403753|84.65359899|0.751638299|-1.615689464|-28.69113861|67.36602512|-22.70933393|57.44364296|0.464933687|2170.5738260000003|0.248361701|9.014073839|16.84664803|6696.264498|167.5607773|-735.4165088|30.21311441|0.0190667019999999|-339.5427625|1450.229492|646.2584547|12.86362369|0.0|1.0|1.0|1.0|1.0|3.48|3.28|26.0|-7.47|3.4|128.81|2.39|1.0|1.0|125.0|0.0|1.0|-5.68|32.0|436.49|0.0|0.0|0.0009109999999999|0.00554|3.3|0.0|1.4800000000000002e-05|-0.09046|3.5752|3.29|3.5752|-1722.152257|699.61|1191.08|346.79|0.3802|573.24|0.6816|0.6816|0.3802|7.4033|-1721.994023|8.5302
20b_a10|0.0|0|0|0|0.0|1|1|1|0.048567614|-0.007463406|2|0.035818182|1.854149459|-0.447804373|0.001965496|-0.042013549|10.92966143|1|0.002637529|0.019531637|0.031942481|-0.450145946|2|0.725009545|0.761071345|0.052265135|-0.022843761|0.817426568|0.6980623109999999|1|-0.088479815|8.331370518|158.09355980000004|-0.033783202|-36.12803002|5.323735696|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|67.46831286|-21.58742537|69.02087825|0.454087415|2257.777328|0.238378673|7.554743755|13.838742600000002|7173.225184999999|152.3236842|-758.6886304|28.34404003|0.0171045989999999|-334.3514234|1558.922202|769.1246171|10.92981783|1.0|1.0|1.0|1.0|1.0|3.54|3.15|27.0|-8.93|4.23|95.92|2.41|2.0|0.0|129.73|0.0|1.0|-5.22|34.0|447.49|0.0|0.0|0.00271|0.00364|3.52|0.0|5.26e-07|-0.0578399999999999|5.9354|4.88|3.9013|-1465.587932|687.84|1218.74|317.8|0.2782|482.93|0.3246|669.0|0.1382|5725.0|-1465.395231|5.9586
18a_a22|0.0|0|0|0|0.0|1|0|0|-0.197348157|-0.003488994|2|0.038167849|1.6891461019999998|-0.19538364|0.007066388|-0.021976395|10.31286146|1|0.007079018|-0.0835538409999999|-0.147724859|-0.296897301|2|0.760537197|0.7329701259999999|-0.042139855|-0.027029438|0.7881113679999999|0.722009212|1|-0.076119803|11.62443251|49.84469832|-0.029276847|-35.04152115|7.887046626|18.5219848|0.710467198|-1.5223960559999998|-23.31437056|64.80092090000001|-19.86401135|45.98663929|0.487405342|2213.859172|0.289532802|7.037677899|13.72951861|6630.646100999999|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|1.0|3.49|3.17|27.0|-9.4|5.32|100.61|2.13|2.0|1.0|131.64|0.0|1.0|-5.59|32.0|436.53|0.0|0.0|0.00113|0.00305|3.78|0.0|1.73e-07|-0.0706799999999999|5.0214|3.69|3.4832|-1691.2957760000002|695.35|1211.84|355.95|0.3174|531.16|0.35107|0.68577|0.0354|3851.0|-1691.097989|7.8861
