molecula|NaaNH|n9FaHRing|Wavelength (max. Transition) (nm)|NaasN|Oscillator Force (HOMO-LUMO transition)|SRW09|Highest Occupied Molecular Orbital Energy|SRW07|n6HRing|n5aRing|GATS1pe|nFaHRing|PBF|RPSA|DPSA3|GeomPetitjeanIndex|GRAVp|WNSA4|DPSA2|CYP2C19 inhibitor|CYP3A4 inhibitor|Log Po/w Silicos-IT Log P|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|log P|Total Energy (water) (Hartree)|pIC50
12w_a36|1|0|318.88|0|0.4508|7.412764017000001|-0.21034|5.351858133|2|1|0.624142499|0|0.532980165|0.171636756|77.49366829|0.4672300679999999|3230.870697|-21.24440511|2265.1925920000003|1.0|0.0|3.31|7.0|-6.4|465.43|4.86|-1645.202839|7.6383
14z_a23|0|1|307.5|2|0.2917|7.423568444|-0.23698|5.351858133|2|2|0.64069202|1|0.228957475|0.074698898|53.33438253|0.474697407|3094.698027|-16.46322104|1414.152695|0.0|1.0|4.64|5.0|-5.8|480.37|4.73|-2549.107748|8.2941
19_a31|1|0|246.28|0|0.2271|7.401841579|-0.20675|5.351858133|0|2|0.6427749970000001|0|0.279690511|0.268735206|61.85348014|0.446100738|2265.6917350000003|-12.37297805|1197.365442|1.0|1.0|5.8|7.0|-6.41|358.43|5.24|-1489.532192|5.7447
8a_a32|1|1|348.07|0|0.4315|7.773594467000001|-0.2061599999999999|5.733341277|0|3|0.7507116140000001|1|0.221908108|0.185446274|63.83886888|0.480024324|2574.085885|-14.03170956|1373.988797|1.0|1.0|6.49|7.0|-5.76|397.52|4.98|-1880.767206|7.3468
8h_a8|1|0|258.25|1|272.0|7.05012252|-0.21819|4.844187086|0|1|0.56916135|0|0.273425421|0.397594866|78.73029948|0.451435543|2623.688756|-16.87148841|1374.901814|0.0|0.0|4.69|4.0|-5.98|391.37|7.71|-1361.651799|4.9359
15_a31|1|0|271.36|0|348.0|7.765993078999999|-0.19394|5.733341277|0|2|0.782925607|0|0.287991212|0.4328912239999999|82.24348203|0.466164359|2351.566145|-11.75113151|1309.458532|0.0|1.0|4.12|4.0|-6.84|342.37|3.9|-1460.900291|5.9586
IN1233_a59|1|0|237.54|0|0.2011|6.842683282|-0.20289|4.727387819|2|1|0.778639593|1|0.356444983|0.238675351|68.94000009|0.483639625|2809.840422|-15.91227368|1562.994677|1.0|1.0|5.54|5.0|-6.13|419.48|5.35|-1352.351584|7.4685
9d_a40|0|0|269.1|1|0.4025|7.515889085|-0.20781|5.4161004020000005|0|2|0.55759121|1|0.002088915|0.058372388|36.6245851|0.467275972|2109.570685|-8.395657932|639.3115126|1.0|0.0|5.2|2.0|-4.62|325.82|4.7|-1677.551678|6.9706
14o_a23|0|1|335.19|2|385.0|7.423568444|-0.23229|5.351858133|2|2|0.575188253|1|0.328340215|0.0959220569999999|64.33441296|0.48945652|3399.6213840000005|-21.45909668|1923.471511|0.0|1.0|3.97|7.0|-5.94|495.48|5.17|-2042.184285|8.4815
9d_a31|1|0|322.22|0|0.2611|7.765993078999999|-0.19426|5.733341277|0|2|0.771222772|0|0.3655337879999999|0.305664196|86.75457645|0.457506946|2654.377004|-15.732784099999998|1842.914835|1.0|1.0|6.04|9.0|-6.36|412.51|5.0|-1657.471475|6.2218
7g_a8|1|0|327.36|1|0.5165|7.535296702|-0.22129|5.4161004020000005|0|1|0.606087461|0|0.306360885|0.300623857|83.63914665|0.470618047|2802.2242920000003|-16.4912131|1500.768277|1.0|0.0|4.94|3.0|-5.63|399.37|6.26|-1374.493069|4.6772
12c_a5|1|0|265.66|0|105.0|6.605297921|-0.21128|4.59511985|3|1|0.782051277|0|0.450827114|0.158907079|57.39441476|0.4609383929999999|2697.345008|-9.702606135|1415.330929|0.0|1.0|5.03|6.0|-6.79|411.5|2.06|-1316.542713|7.3279
32_a47|0|1|252.79|1|0.2839|6.842683282|-0.20778|4.727387819|3|1|0.634406338|1|0.266433793|0.148372218|55.48373932|0.44289006|2808.210157|-13.53252578|1552.348456|1.0|1.0|4.18|5.0|-6.34|436.91|2.97|-1778.127634|7.0
14q_a23|0|1|340.33|2|0.4943|7.423568444|-0.23013|5.351858133|2|2|0.7333675390000001|1|0.227948491|0.226805402|76.3369885|0.472004985|3097.399651|-18.70427707|1787.418422|0.0|0.0|2.57|6.0|-7.33|454.51|4.19|-1798.645459|7.8069
16i_a32|1|1|342.72|0|0.2857|7.765993078999999|-0.2002|5.733341277|0|3|0.761506727|1|0.5368697929999999|0.198505292|70.6307405|0.455596751|2770.767996|-15.6876273|1669.296604|1.0|1.0|6.25|8.0|-5.93|427.54|4.99|-1995.307733|8.2596
12v_a36|1|0|319.16|0|0.0223|7.412764017000001|-0.20404|5.351858133|2|1|0.84179881|0|0.334379501|0.197708661|69.27488156|0.461799225|2846.057239|-14.33290989|1874.459798|1.0|0.0|2.77|6.0|-6.93|411.46|2.65|-1347.475543|7.8539
28_a34|0|0|289.3|1|0.2043|7.423568444|-0.21698|5.351858133|1|1|0.7829667309999999|0|0.316156689|0.4540644379999999|86.18702382|0.454339954|2252.098123|-12.63011537|1284.466737|0.0|1.0|1.99|3.0|-7.04|322.32|4.11|-1100.797628|5.4179
17a_a25|0|0|235.34|1|0.1735|6.842683282|-0.21559|4.727387819|2|1|0.659740852|1|0.348821736|0.125413071|53.50212109|0.468791604|2907.309477|-15.142307999999998|1572.683056|1.0|1.0|4.83|7.0|-6.18|433.5|6.04|-1391.625102|7.6021
12a_a40|0|0|400.39|1|0.3701|7.515889085|-0.2091|5.4161004020000005|0|2|0.525051106|1|0.000279043|0.059120235|38.81741016|0.476055146|2185.594734|-8.792513441|627.699788|1.0|0.0|5.33|2.0|-4.56|346.23|5.01|-2097.826771|5.7501
6g_a40|0|0|373.48|1|0.1307|8.421342866|-0.20479|6.401917197|0|2|0.808096413|1|0.400587529|0.3946532929999999|118.7493383|0.425569146|3142.74733|-24.9461968|2095.424743|0.0|1.0|3.43|5.0|-7.02|474.53|7.38|-2522.023752|7.3279
EW7203_a60|0|0|247.15|0|0.0448|7.412764017000001|-0.20654|5.351858133|2|1|0.760234689|0|0.345488097|0.113924842|62.22940284|0.497298165|2913.880231|-15.29301513|1541.885979|1.0|1.0|3.87|5.0|-6.35|425.51|3.64|-1668.025575|8.0334
12f_a40|0|0|286.25|1|0.3858|7.515889085|-0.19526|5.4161004020000005|0|2|0.605644757|1|3.43e-05|0.090006088|48.92668311|0.490421149|2383.68369|-10.03685385|869.2568204|1.0|0.0|5.35|3.0|-4.76|376.26|4.77|-2212.359379|6.4202
13l_a6|1|0|338.07|0|0.0165|7.412764017000001|-0.19447|5.351858133|1|1|0.827754203|0|0.210844002|0.3569010139999999|103.1523329|0.4257335779999999|2967.923804|-21.92549054|2220.880201|1.0|1.0|4.55|7.0|-6.59|441.48|5.41|-1465.865882|6.4145
15a_a10|0|0|215.08|1|0.1583|7.535296702|-0.20335|5.4161004020000005|2|1|0.713078124|1|0.754451037|0.084862776|39.61363829|0.407638879|2656.305166|-10.42022369|1316.339132|0.0|1.0|3.95|6.0|-6.52|399.49|2.4|-1278.452284|7.6198
12e_a36|1|0|323.18|0|0.0006|7.412764017000001|-0.20151|5.351858133|2|1|0.856274847|0|0.4347714629999999|0.161913613|56.96241436|0.466721981|2709.877204|-14.64611103|1603.556077|1.0|0.0|3.24|5.0|-6.55|395.46|3.48|-1272.2668210000002|7.8539
21_a4|0|0|240.17|1|0.1457|7.535296702|-0.19588|5.4161004020000005|1|1|0.674434042|0|0.239652988|0.067853265|39.22285963|0.401240904|2045.488184|-7.377915035|804.5450027|1.0|1.0|3.7|3.0|-5.76|303.36|3.31|-973.5683008|6.9172
2_a49|0|0|227.02|1|0.0572|7.535296702|-0.19923|5.4161004020000005|2|1|0.7701578720000001|1|0.41397907|0.18651986|49.7010488|0.454163307|2244.518609|-7.34284831|845.9544764000001|0.0|1.0|3.28|2.0|-6.57|327.38|1.79|-1046.018455|7.2291
31_a47|0|1|311.96|1|83.0|6.842683282|-0.20463|4.727387819|2|1|0.6463892179999999|1|0.486720182|0.303979962|79.74238158|0.4741051329999999|2689.159869|-14.46018796|1484.511202|1.0|1.0|3.23|5.0|-6.78|410.83|4.2|-1735.435432|7.8
8a_a50|1|1|220.53|1|0.1217|7.860570786|-0.20051|5.777652323|1|2|0.7135713840000001|1|0.278028663|0.139123262|44.36511568|0.46183401|2206.356773|-8.042467074|828.1354551|1.0|1.0|3.63|2.0|-6.12|313.36|2.69|-1006.671867|7.3279
13_a15|0|0|314.52|0|0.0003|0.0|-0.15229|0.0|3|0|0.796300317|0|0.708462114|0.114512421|53.45565817|0.482317225|3028.485145|-13.46007201|1638.227985|1.0|0.0|4.33|6.0|-5.26|448.52|5.04|-1450.756042|8.2218
8d_a8|1|0|265.12|1|0.1879|7.05012252|-0.19757|4.844187086|1|1|0.734212688|0|0.377028311|0.306707511|88.24385833|0.483207744|2863.968296|-16.2479927|1992.108851|0.0|1.0|3.93|6.0|-6.87|430.46|6.22|-1447.595474|4.7303
14u_a23|0|1|306.82|2|0.0008|7.423568444|-0.21613|5.351858133|2|2|0.71381683|1|0.445665682|0.090245088|53.88349042|0.47648509|3015.478095|-15.12707504|1643.332169|0.0|1.0|3.42|6.0|-6.47|441.51|3.23|-1744.446261|8.2449
5b_a49|0|0|240.03|1|0.0747|7.853604813|-0.20701|5.777652323|2|1|0.666573331|1|0.615864196|0.203066756|52.97561349|0.475192312|2764.188493|-8.985071494|1255.69656|0.0|1.0|2.98|3.0|-7.24|396.44|3.92|-1292.139616|7.5528
14a_a5|1|0|298.75|0|0.5853|6.605297921|-0.2183699999999999|4.59511985|3|1|0.71006207|0|0.4398855029999999|0.209074444|66.43577392|0.470085022|2836.468636|-12.42997952|1605.23357|0.0|1.0|4.56|6.0|-7.08|425.48|4.3|-1390.592722|6.9508
18c_a30|0|0|355.78|0|0.3879|7.412764017000001|-198.0|5.351858133|2|1|0.802578397|0|0.42531141|0.282947974|84.38908035|0.448899917|3002.59061|-19.19537998|1916.918155|1.0|0.0|3.04|6.0|-7.05|441.51|4.54|-1744.500825|7.9208
12ax_a36|1|0|236.74|0|0.4167|7.412764017000001|-0.21324|5.351858133|2|1|0.771220556|0|0.375647684|0.153162279|62.11847297|0.488501696|2926.929456|-17.36585896|1697.196809|1.0|0.0|3.99|5.0|-6.26|450.32|4.42|-2152.130959|7.9208
6_a47|0|0|224.66|0|0.2119|0.0|-0.20794|0.0|2|0|0.672308592|1|0.446564415|0.158081588|48.75381069|0.4059072379999999|2431.668154|-10.82346202|1055.658539|1.0|1.0|5.24|3.0|-5.02|379.81|4.69|-1608.684886|7.9
4h_a46|0|0|292.11|1|291.0|7.825245291|-0.21008|5.587248657999999|2|1|0.6947264059999999|0|0.659584488|0.232755725|73.14480467|0.4866209529999999|3472.1185880000003|-18.803584|1963642.0|1.0|1.0|3.46|6.0|-6.38|502.63|8.5|-1923.926093|6.6402
1_a1 (SKF-104365)|0|0|318.72|1|0.2178|7.535296702|-0.19624|5.4161004020000005|1|1|0.551667506|0|0.2405471019999999|0.186844249|37.63415922|0.416807085|1997.193006|-6.316296726|634.9418316000001|1.0|1.0|3.93|2.0|-6.01|297.35|3.45|-1279.084677|5.7959
9_a27|1|0|223.71|1|134.0|6.842683282|-0.2187|4.727387819|2|1|0.654138816|1|0.36853691|0.2011355289999999|50.45546414|0.466349763|2256.4955670000004|-8.952528705|923.9818797|1.0|1.0|3.85|3.0|-6.33|331.37|4.67|-1083.143348|8699.0
12a_a5|1|0|264.55|0|0.0296|7.139660336|-0.21228|5.209486153|2|1|0.741588813|0|0.337539208|0.105409104|41.04680832|0.457755771|2524.410428|-9.830359239|1113.8745800000002|0.0|1.0|5.12|5.0|-6.23|381.47|2.91|-1202.02622|7.7212
12x_a36|1|0|319.74|0|0.0199|7.412764017000001|-0.2048199999999999|5.351858133|2|1|0.855081905|0|0.3403819629999999|0.163597165|61.46507585|0.458792701|2884.428214|-16.61514211|1717.000548|1.0|1.0|3.33|6.0|-6.64|427.52|3.37|-1670.452834|8.1549
4a_a46|0|0|272.77|1|0.1694|7.825245291|-0.21988|5.587248657999999|2|1|0.683616517|0|0.264863483|0.076041983|33.36433008|0.4289963579999999|2042.529911|-5.968291366|711.8625758999999|1.0|1.0|4.18|2.0|-5.87|318.42|3.4|-994.237445|6.7423
LY364947_a10|1|0||0||6.605297921||4.59511985|2|1|0.681525895|1|0.449473391|0.156895451|38.29163558|0.486715511|1896.845282|-5.78950507|597.7620559999999|1.0|1.0|3.97|2.0|-6.02|272.3|||7.2291
19_a4|0|0|296.2|1|0.3806|7.535296702|-0.22298|5.4161004020000005|1|1|0.514505012|0|0.285282038|0.1792349369999999|46.07495776|0.460486754|2558.336814|-8.771275759|874.9428297000001|1.0|1.0|2.97|3.0|-6.58|351.42|6.67|-1446.939719|4.71
5a_a40|0|0|326.96|1|0.4461|8.149890544|-0.21644|6.167516491000001|0|2|0.5263598389999999|1|0.04987082|0.146821673|43.71412865|0.4889874279999999|1847.672595|-7.128912782|587.5511127|1.0|1.0|3.68|3.0|-5.9|269.32|4.36|-1177.598691|7.0915
14a_a23|0|1|334.02|2|0.3764|7.423568444|-0.2238099999999999|5.351858133|2|2|0.6888154959999999|1|0.225448915|0.081322962|47.54437201|0.462434482|2816.527785|-13.66949407|1301.215093|1.0|1.0|3.36|5.0|-6.27|411.48|3.47|-1629.928331|8.5498
17a_a22|0|0|255.63|1|0.0085|6.842683282|-0.21338|4.727387819|2|1|0.7994946709999999|1|0.345497724|0.140522986|58.9027164|0.485943988|2910.035347|-14.39939974|1689.6062539999998|1.0|1.0|3.93|7.0|-6.39|435.5|5.13|-1408.300966|7.0862
25c_a34|0|0|294.54|1|0.2239999999999999|7.412764017000001|-0.2069599999999999|5.351858133|2|1|0.760055383|0|0.478421157|0.316768377|88.25954175|0.4356106729999999|2884.104654|-14.01190479|2110.880136|0.0|1.0|2.18|6.0|-7.95|421.45|4.32|-1426.704645|5.7496
12t_a36|1|0|319.18|0|0.0155|7.412764017000001|-0.2039|5.351858133|2|1|0.857993338|0|0.318666358|0.166244358|60.71345614|0.48189543|2771.211293|-15.94144641|1711.395437|1.0|0.0|3.62|6.0|-6.33|409.49|3.87|-1311.585049|8.0969
11e_a5|1|0|280.64|0|0.2125|7.139660336|-0.20559|5.209486153|2|1|0.747366251|0|0.372098505|0.123241209|49.63167715|0.483563144|2721.416353|-12.38472918|1450.77573|0.0|1.0|5.03|7.0|-6.28|411.5|2.91|-1316.547103|7.3979
7_a4|0|0|307.05|1|0.0697|7.535296702|-0.2219199999999999|5.4161004020000005|2|1|0.518356619|1|0.470973822|0.174169393|40.13253521|0.437317462|2286.169166|-6.773539148999999|749.6759227000001|1.0|1.0|4.42|2.0|-6.03|330.36|2.91|-1089.870249|6821.0
17_a20|1|0|365.45|0|0.2977|6.842683282|-0.21089|4.727387819|3|1|0.71987165|1|0.3874475579999999|0.0879464559999999|51.60929807|0.455285305|2761.976599|-13.57480888|1344.679757|0.0|1.0|5.8|4.0|-6.09|402.45|4.11|-1291.949041|5.6478
47s_a18|0|0|385.29|0|0.5203|7.03438793|-0.18109|4.844187086|0|0|0.716761234|0|0.306379663|0.15456221|59.58080589|0.4740142|2992.734821|-17.25406952|1944.574596|1.0|1.0|4.06|10.0|-5.96|482.62|8.41|-1534.196027|6.2104
7b_a10|0|0|205.85|0|0.0899|7.535296702|-0.21225|5.4161004020000005|2|0|0.586354126|1|0.5113525529999999|0.07558334|35.77183831|0.446575367|2290.380138|-7.419027879|767.3149142000001|1.0|0.0|4.34|2.0|-5.09|346.81|3.44|-1450.09312|4.7033
3c_a32|1|1|352.54|0|0.5017|7.765993078999999|-0.1970599999999999|5.733341277|0|3|0.774363061|1|0.216289509|0.1112332809999999|42.68833949|0.423167668|2152.627425|-7.622115192000001|769.1680542|1.0|1.0|6.61|3.0|-5.35|326.44|3.02|-1633.443791|8.0458
20a_a10|0|0|259.16|1|107.0|7.535296702|-0.2274199999999999|5.4161004020000005|2|1|0.63495222|1|0.591835899|0.086318664|52.05222074|0.452402751|2998.608651|-11.8557778|1291.932235|1.0|1.0|5.06|4.0|-5.82|429.47|3.98|-1389.164302|5.9208
18a_a30|0|0|357.18|0|0.3781|7.412764017000001|-0.19785|5.351858133|2|1|0.7961424690000001|0|0.294303776|0.14081879|55.73981304|0.445995681|2721.874248|-14.33650253|1427.458469|1.0|0.0|3.84|5.0|-5.98|398.48|3.82|-1575.786909|7.6108
26_a20|0|0|256.05|1|0.0814|6.842683282|-0.21226|4.727387819|2|1|0.690530489|1|0.423153994|0.20662747|66.82118688|0.472355054|2825.254798|-14.92323356|1493.485239|1.0|1.0|4.5|5.0|-6.28|419.48|4.97|-1352.315376|6.8827
1n_a5|1|0|282.82|0|0.3789|6.605297921|-0.23278|4.59511985|2|1|0.656280207|0|0.428980979|0.214789986|60.44890447|0.483868192|2437.279452|-10.04713747|1198.959638|1.0|1.0|4.41|5.0|-6.41|356.38|4.19|-1179.209088|7.5686
16_a3|0|0|384.94|0|0.3866|6.823286122000001|-0.2029|4.727387819|2|1|0.640070307|1|0.252612735|0.302520871|59.82469895|0.484889078|2184.788331|-10.05903863|834.5848652000001|1.0|1.0|4.74|2.0|-5.89|322.36|3.19|-1371.388717|7.3768
7f_a10|0|0|214.67|1|0.0191|7.535296702|-0.2175699999999999|5.4161004020000005|2|1|0.5209683970000001|1|0.7359022890000001|0.068226214|40.22275023|0.402568457|2803.359424|-11.31122804|1161.423484|1.0|1.0|5.07|4.0|-5.47|410.39|4.93|-1442.216293|6.8508
27_a47|0|1|251.19|1|0.1839|6.842683282|-0.21594|4.727387819|3|1|0.634406338|1|0.337815064|0.153530114|50.9207639|0.475450742|2804.020752|-11.67498331|1379.535965|1.0|1.0|4.18|5.0|-6.34|436.91|2.97|-1778.1049670000002|5.6
7d_a10|0|0|212.18|1|0.0941|7.535296702|-0.21965|5.4161004020000005|2|1|0.525816226|1|0.421731106|0.158947933|37.04365163|0.484115691|2348.343588|-6.961625817000001|773.3701306|1.0|1.0|4.92|2.0|-5.83|344.38|3.49|-1129.198363|6.0325
27c_a34|0|0|289.89|1|0.0093|7.412764017000001|-0.19682|5.351858133|1|1|0.804740647|0|0.32643486|0.368934647|97.35782216|0.424716257|2921.328444|-19.35960719|2066.254135|1.0|1.0|3.11|6.0|-6.85|427.46|5.23|-1426.521813|6.0969
12bb_a36|1|0|236.69|0|0.0736|7.412764017000001|-0.21175|5.351858133|2|1|0.632625562|0|0.314702945|0.311151789|72.36704599|0.4808928389999999|2902.055617|-16.01935076|1734.6302440000002|1.0|0.0|3.55|5.0|-6.8|417.41|3.66|-1431.4091|8.0
21_a10|0|0|208.04|1|0.1489|7.535296702|-0.2226|5.4161004020000005|2|1|0.68876002|1|0.8663152820000001|0.225214587|77.676969|0.391384102|3104.255496|-16.4322688|1783.785559|1.0|0.0|4.47|5.0|-6.07|448.47|5.57|-1485.499561|5.3188
8b_a50|1|1|273.96|1|121.0|7.860570786|-0.20144|5.777652323|1|2|0.71043578|1|0.267094693|0.154650918|45.09730487|0.428882006|2143.807599|-6.966723542|779.4465792000001|1.0|1.0|3.14|2.0|-6.32|299.33|2.11|-967.3527447|7.1675
12b_a50|0|1|263.3|2|0.0777|7.927685046000001|-0.19425|5.82008293|1|2|0.660148928|1|0.24516882|0.074083915|33.72918462|0.430791247|2224.116359|-6.002164865|812.3355548|1.0|1.0|2.59|2.0|-6.44|313.36|2.47|-1006.664619|5.3242
13b_a30|0|0|245.51|0|0.1415|7.412764017000001|-0.20313|5.351858133|2|1|0.802578397|0|0.3529073379999999|0.305898198|86.77473353|0.454574838|3002.926824|-19.53516918|1916.093704|1.0|0.0|3.04|6.0|-7.05|441.51|4.54|-1744.492044|7.5901
12aw_a36|1|0|237.0|0|0.3892|7.412764017000001|-0.21201|5.351858133|2|1|0.632625562|0|0.373775982|0.2938251289999999|71.5057033|0.47322369|2901.451841|-16.96573876|1766.7663510000002|1.0|0.0|3.55|5.0|-6.8|417.41|3.66|-1431.404673|8.0458
1k_a5|1|0|262.56|0|0.1239|6.605297921|-0.22504|4.59511985|2|1|0.558485747|0|0.425724957|0.216307319|45.98095096|0.48165588|2171.394196|-7.881781385|786.3865923|1.0|1.0|4.88|3.0|-5.99|316.33|3.1|-1050.548505|7.3188
14l_a23|0|1|341.8|2|0.4239|7.423568444|-0.2183|5.351858133|2|2|0.6906097959999999|1|0.215920645|0.078732333|47.64388017|0.492922575|2879.181064|-14.29549842|1372.110688|0.0|1.0|3.88|5.0|-6.1|425.51|3.79|-1669.2363289999998|8.1798
47d_a18|0|0|398.94|0|0.5820000000000001|7.03438793|-0.17405|4.844187086|0|0|0.741366815|0|0.445704576|0.163000873|64.59518279|0.481311892|3304.705347|-19.1002979|2549.757058|1.0|1.0|2.81|12.0|-6.57|527.66|8.08|-1704.061013|8.0969
25d_a34|0|0|290.15|1|0.2106|7.412764017000001|-0.21234|5.351858133|1|1|0.778903495|0|0.631894475|0.325717647|85.89233572|0.478308897|2939.671168|-19.46475234|2006.828923|1.0|1.0|3.05|7.0|-6.74|427.46|6.05|-1426.496796|6.0223
GW6604_a52|1|0||0||6.605297921||4.59511985|2|1|0.689009112|0|0.38374044|0.12653545|39.97842884|0.4597869779999999|2044.612273|-7.13996301|726.7881391|1.0|1.0|4.49|3.0|-5.95|298.34|||6.9706
12r_a30|0|0|244.69|0|0.1522|7.412764017000001|-0.20138|5.351858133|2|1|0.591758164|0|0.451652492|0.27927255|70.6903535|0.464481911|2976.944611|-16.88017015|1619.709789|1.0|0.0|4.67|5.0|-6.06|434.46|4.32|-1774.236548|7.5317
13b_a50|0|1|293.0|2|0.1553|7.934155233999999|-0.19622|5.82008293|2|2|0.71935296|1|0.435064196|0.093835987|51.04317051|0.4321103879999999|3036.874979|-13.75876844|1731.347493|1.0|1.0|4.24|7.0|-6.3|455.55|3.63|-1470.401544|5.7375
7h_a8|1|0|315.62|1|0.3885|7.05012252|-0.22875|4.844187086|0|1|0.507325475|0|0.314190914|0.228988973|60.42608164|0.4346108389999999|2534.324886|-13.63564064|1086.29603|1.0|0.0|5.52|3.0|-5.27|373.35|6.81|-1285.182226|4.9788
4j_a46|0|0|229.82|1|0.1418|7.825245291|-0.20071|5.587248657999999|1|1|0.728293097|0|0.295221643|0.0501066629999999|43.80358011|0.402450715|2260.870095|-8.652995323999999|1018.288052|0.0|1.0|5.18|4.0|-5.09|361.48|4.93|-1132.043677|6.0942
12j_a30|0|0|238.56|0|0.1516|7.412764017000001|-0.1987799999999999|5.351858133|2|1|0.7991060659999999|0|0.328405591|0.157800959|57.85371764|0.476658597|2784.7999170000003|-15.12043521|1495.657934|1.0|0.0|4.35|5.0|-5.81|412.51|4.14|-1615.096172|8058.0
18a_a25|0|0|225.57|1|0.0027|6.842683282|-0.21323|4.727387819|2|1|0.7291583840000001|1|0.341320954|0.068371614|43.39683067|0.493301255|2857.88027|-13.61714122|1332.242503|1.0|1.0|5.89|6.0|-5.58|435.54|4.51|-1675.274716|7.0269
14n_a23|0|1|362.35|2|0.4229|7.423568444|-0.2077099999999999|5.351858133|2|2|0.71381683|1|0.209387766|0.10672565|58.08878013|0.469606631|3014.591033|-14.76259199|1622.112023|0.0|1.0|3.42|6.0|-6.47|441.51|3.23|-1744.450916|9.2441
6f_a40|0|0|346.89|1|0.0158|8.421342866|-203.0|6.401917197|0|2|0.742681934|1|0.363785804|0.344213487|96.49789556|0.410805404|3021.330686|-21.5571287|1750.039046|1.0|1.0|3.66|5.0|-6.9|457.55|6.96|-2426.972609|7.3768
22_a47|0|1|258.55|1|0.0799|6.86171134|-0.22828|4.727387819|2|1|0.591185263|1|0.573087958|0.301350868|60.71546178|0.4614909829999999|2692.510471|-11.05201291|1382.478891|0.0|1.0|3.07|5.0|-6.58|394.38|4.4|-1375.05033|9.0
13_a10|0|0|212.63|1|0.1514|7.535296702|-0.20959|5.4161004020000005|2|1|0.736686715|1|0.4676169839999999|0.181972309|54.05778885|0.449563457|2261.82488|-7.698174391|873.7836118999999|1.0|1.0|3.52|2.0|-6.34|328.37|2.48|-1065.874094|6.7959
3o_a32|1|1|350.9|0|0.2851|7.773594467000001|-0.20065|5.733341277|1|3|0.840991936|1|0.252703854|0.162219176|49.73468603|0.455089918|2488.133192|-10.57723917|1051.530112|1.0|1.0|6.39|3.0|-6.17|381.52|2.35|-1805.504508|6.6198
12n_a36|1|0|231.43|0|0.0155|7.412764017000001|-0.19984|5.351858133|2|1|0.750657639|0|0.239018516|0.279888857|74.70951411|0.454498749|3482.18259|-18.30412788|2114.630173|0.0|0.0|1.28|7.0|-8.03|474.54|6.24|-1876.201464|7.8239
4c_a46|0|0|227.16|1|0.2083|7.825245291|-0.21466|5.587248657999999|1|1|0.65145414|0|0.305199509|0.109222605|49.01980408|0.450883931|2455.604167|-11.85656505|1249.669579|1.0|1.0|5.11|5.0|-5.39|389.49|6.38|-1245.4159619999998|5.6972
12p_a30|0|0|238.79|0|0.1527|7.412764017000001|-0.19992|5.351858133|2|1|0.7991060659999999|0|0.371591982|0.156618406|57.20168999|0.469983155|2783.628159|-14.91687369|1479.558007|1.0|0.0|4.35|5.0|-5.81|412.51|4.14|-1615.094336|7.7721
40_a47|0|1|308.6|1|0.2612|6.823286122000001|-0.20317|4.727387819|3|1|0.607650682|1|0.237173658|0.1877663219999999|43.64000551|0.4574577489999999|2313.85811|-7.872806386000001|1017.592517|0.0|1.0|2.96|3.0|-6.78|334.35|2.06|-1123.174467|8.4
18c_a22|0|0|219.25|1|0.0817|6.842683282|-0.22365|4.727387819|2|1|0.6922232890000001|1|0.5003904610000001|0.068926461|53.82294919|0.4777430589999999|3090.601885|-13.79609783|1548.179944|1.0|1.0|5.36|6.0|-6.63|461.54|3.5|-1783.562578|7585.0
8d_a32|1|1|348.39|0|0.3018|7.765993078999999|-0.20115|5.733341277|0|3|0.789198712|1|0.261692269|0.2892958439999999|78.89798692|0.47012654|2556.198518|-13.21859008|1365.489282|1.0|1.0|6.42|7.0|-6.47|397.52|4.26|-1880.773727|8.0809
20b_a10|0|0|208.89|1|0.1382|7.535296702|-0.2217199999999999|5.4161004020000005|2|1|0.6980623109999999|1|0.6741049840000001|0.24740823|69.02087825|0.454087415|3085.433676|-13.79433873|1558.922202|1.0|1.0|4.23|5.0|-6.53|447.49|4.88|-1465.62724|5.9586
47n_a18|0|0|387.11|0|0.5056|7.03438793|-0.18391|4.844187086|0|0|0.711628292|0|0.288989992|0.207570604|74.19865731|0.482565384|3349.802294|-21.77346199|2591.682495|1.0|1.0|3.67|13.0|-6.68|539.67|9.78|-1743.3283440000002|7.1938
8g_a8|1|0|330.67|1|0.3904|7.535296702|-0.21391|5.4161004020000005|0|1|0.656457444|0|0.298992226|0.466064505|102.8541256|0.479218966|2889.141422|-19.68456628|1812.487286|0.0|0.0|4.11|4.0|-6.34|417.39|7.17|-1450.9549470000002|5.3768
8_a47|0|0|337.87|0|0.2249|7.252053952000001|-0.2085199999999999|5.476463552|2|0|0.659210804|1|0.517797505|0.150243126|49.14108595|0.414302597|2621.772106|-12.06582525|1166.287236|1.0|1.0|5.67|4.0|-4.79|405.85|4.91|-1686.068471|7.3
47l_a18|0|0|387.13|0|0.5019|7.03438793|-0.18344|4.844187086|0|0|0.733228144|0|0.2820044969999999|0.196526687|63.6949231|0.4897655489999999|2852.093627|-15.91464944|1798.711882|1.0|1.0|3.69|9.0|-6.39|454.56|7.71|-1455.5758039999998|7.4949
