molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA2|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
14o_a23|0|1|0.0|-4.758526534|2|0|3.133942289|0.18835477|-0.014680137|0.046090147|0.135737344|-0.807407518|-0.029012777|10.3132174|-0.049105045|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|2|0.598213287|0.000891427|-0.072078004|0.861597051|1|-51.49843925|-66.92857564|0.0959220569999999|68.19627862|-0.042454824|-47.58321438|9.125801389|0.800301554|80.64694246|-30.18347529|642.7588542000001|2297.392496|-21.45909668|0.199698446|9.016411722|17.66041891|0.958697036|7967.617129|141.97663490000002|-1094.413931|1923.471511|13.71836682|0.0|0.0|1.0|3.55|26.0|-7.95|3.97|6.18|3.04|126.97|1.0|7.0|-6.89|35.0|8.0|-5.94|1.0|0.0|4.31|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|5.57e-06|-0.08059|-2042.161288|729.11|1236.72|335.19|335.19|582.89|0.58581|385.0|-0.1517|5.9294|-0.23229|0.02299729|3.0|8.4815|8.4815
17_a15|0|0|0.0|0.0|0|0|0.0|-0.046866421|-0.0071363569999999|0.036595745|-0.033968088|-0.442454151|-0.032903349|10.9544604|-0.0141953639999999|0|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|-0.461493931|2|0.769376831|0.001376853|-0.023779626|0.76362781|0|-40.50376584|-61.17023228|0.119540765|91.58201681|-0.027065991|-46.86345493|7.56573889|0.653207369|77.82445248|-20.73567196|674.5333498|2104.883413|-15.88591693|0.346792631|7.967418828|15.15194163|0.90173781|6352.266784|265.6831633|-937.2690986|1872.919233|16.654220199999997|1.0|1.0|1.0|3.63|24.0|-9.72|4.89|6.0|2.53|131.36|1.0|7.0|-5.93|33.0|4.0|-5.58|1.0|0.0|4.44|-5.65|0.00052|0.00099|4.78|0.0|8.43e-08|-0.03936|-1413.857182|752.08|1298.37|326.22|299.04|663.81|0.7045100000000001|0.0377|-0.15573|5.1268|-0.19509|0.04051306|12.0|7.9208|7.9208
21_a4|0|0|0.0|0.0|1|1|2.026698554|-0.164057585|-0.003068098|0.042924837|0.019346682|-0.131928225|-0.2897937889999999|10.94593332|-0.104638158|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.6952936|0.090847781|-0.174578783|0.833191212|0|-28.99048719|-38.7880598|0.067853265|34.4171635|-0.028676424|-19.67444009|5.190159022|0.7231676229999999|47.69702403|-14.54552243|472.812128|1584.866567|-7.377915035|0.276832377|5.961506745|9.956436217|0.670120767|4277.396118|140.4174905|-295.1166014|804.5450027|8.908964226|1.0|1.0|1.0|3.37|17.0|-5.94|3.7|3.85|2.32|91.59|2.0|3.0|-3.88|23.0|3.0|-5.76|0.0|1.0|3.23|-4.19|0.0403|0.0197|3.36|0.0|0.000352|-0.02956|-973.5481197|549.71|916.76|308.08|240.17|446.0|0.66476|0.1457|-0.16632|2.0282|-0.19588|0.020181098|121.0|6.9172|6.9172
27b_a34|0|0|0.0|0.0|1|1|2.013418486|-0.056026127|-0.010183855|0.042739018|-0.106245942|-0.549928192|-0.029622037|10.95430634|-0.027175221|1|0.001228116|-0.175834895|-0.194619338|-0.322091086|-0.463926296|1|0.820914556|0.00102838|-0.047542374|0.8299950709999999|0|-57.66200309|-72.21552354|0.2165682119999999|142.58786569999998|-0.037292511|-47.54648562|13.44721755|0.712312759|87.24055613|-24.553278|515.8091561000001|2431.595232|-16.16580511|0.287687241|9.124440695|15.39406063|0.687123753|6032.666081|189.4124225|-808.2902556|1723.489976|15.02503259|1.0|1.0|1.0|3.54|23.0|-8.19|3.94|4.11|1.83|116.33|1.0|5.0|-5.23|31.0|5.0|-6.14|0.0|0.0|3.46|-4.96|0.00243|0.00449|3.75|0.0|2.67e-06|-0.04121|-1350.018975|691.97|1174.68|302.88|257.4|577.39|0.70001|0.0252|-0.1652799999999999|11.8546|-0.20649|0.03640275|0.65|6.1871|6.1871
14ab_a23|0|1|0.0|0.0|2|0|3.4171257980000003|0.065530542|-0.0050415|0.04314059|0.021287386|-0.287365522|0.010803172|10.313217300000002|-0.03821899|2|0.012103325|0.038241896|-0.074579388|-0.13397874|-0.449699921|2|0.725358161|-0.085303124|-0.05990912|0.8072028240000001|1|-35.59605095|-52.21744789|0.07577767|51.89838547|-0.031648261|-35.76253038|8.431109267|0.797837067|61.60741239|-21.67516705|632.9786397|2332.352369|-14.84482393|0.202162933|7.83369055|14.76864227|0.885272615|6654.62616|138.4567483|-786.7756682999999|1439.872753|9.389964491|0.0|1.0|1.0|3.63|26.0|-8.16|4.4|4.63|3.45|130.22|1.0|5.0|-6.23|32.0|4.0|-5.92|0.0|0.0|4.12|-5.55|0.000259|0.00123|4.31|0.0|3.07e-06|-0.07146|-1708.543268|719.66|1238.27|338.88|338.88|595.23|0.66532|0.3893|-0.14778|5.9624|-0.21924|0.02013145|4.0|8.4012|8.4012
4S4k_a46|0|0|0.0|0.173180233|1|1|2.145043462|-0.050636784|-0.0049602|0.0510113959999999|-0.104665424|-0.252970193|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.003017362|-0.141706595|0.787615341|0|-47.49082053|-45.61628327|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|2.177526049|0.8679099640000001|49.42345536|-16.15576699|472.7005375|1729.18312|-8.564028983|0.132090036|5.523352655|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|893.4991504000001|3.807172093|1.0|1.0|1.0|3.8|17.0|-6.61|4.26|4.77|2.84|100.96|1.0|2.0|-4.82|25.0|3.0|-5.46|0.0|1.0|3.79|-4.83|5.0|0.0049299999999999|4.05|0.0|8.28e-05|-0.02074|-1053.415665|566.82|997.07|304.07|234.58|487.43|0.67893|0.0654|-0.17396|2.2655|-0.1947|0.02628818|197.0|6.7055|6.7055
19e_a38|1|0|3.376977671|0.0|0|2|0.0|-0.082311936|-0.007550899|0.04508642|0.021678225|-0.4379521229999999|-0.104569193|10.94917392|-0.038386106|1|0.000347207|0.045449529|-0.091460175|-0.191751024|-0.436305701|1|0.723755855|0.04818471|-0.064035403|0.89459881|0|-56.34606212|-68.82539051|0.223437407|150.553721|-0.03783113|-46.37503972|9.619015829|0.749190974|82.37885703|-25.49088538|523.2534216|3426.997928|-17.17594064|0.250809026|6.596408983|12.34352977|0.871249918|6531.762734|168.99691289999998|-927.5007945|1837.325672|13.55346651|1.0|1.0|1.0|4.96|17.0|-7.28|4.03|3.09|2.75|135.78|1.0|6.0|-4.94|32.0|4.0|-6.39|0.0|0.0|3.3|-4.72|0.0049|0.00807|3.55|0.0|2.25e-05|-0.05139|-1409.547647|685.34|1183.12|321.31|236.96|532.67|0.58509|0.3738|-0.15584|5.8426|-0.20723|0.03483011|0.01|8.0083|8.0083
12f_a40|0|0|0.0|0.0|1|0|1.768354671|-0.03356339|-0.006206277|0.040501792|0.070099257|-0.235838511|0.108909202|10.31197207|-0.172869148|2|0.006841832|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|0.679527138|-0.160218113|-0.271493213|0.841769186|1|-37.02024147|-45.41519509|0.090006088|49.72883796|-0.032879466|-25.09213464|6.57837176|0.7314440520000001|56.53158029|-18.16607804|502.7764322|628.5604981|-10.03685385|0.268555948|8.404802652999999|16.49362536|0.962404834|5326.217734000001|148.3785764|-351.2898849|869.2568204|11.1163852|1.0|0.0|0.0|3.24|20.0|-7.32|5.35|5.44|3.99|98.25|1.0|3.0|-6.58|24.0|3.0|-4.76|0.0|0.0|4.76|-5.99|0.0001|0.0003819999999999|5.4|0.0|1.8100000000000003e-05|-0.07761|-2212.348599|572.63|951.55|436.97|286.25|487.85|0.7029|0.3858|-0.11765|3.2818|-0.19526|0.01077929|0.38|6.4202|6.4202
7_a47|0|0|0.0|0.0|0|0|0.0|0.00763426|-0.008206422|0.04030303|-0.128433676|-0.3939082339999999|-0.085507035|10.93671034|-0.0781924059999999|0|-0.00794321|-0.262805289|-0.021071408|-0.04311702|-0.46105149|2|0.6995252890000001|-0.04402021|-0.124285418|0.8755534909999999|1|-45.82735481|-54.113260200000006|0.152677268|86.09912617|-0.036250645|-30.51603217|2.8353037860000003|0.816979353|61.47335819|-20.44278719|477.8297898|1968.695833|-11.52827882|0.1830206469999999|6.485224033|10.90440708|0.681423344|5958.904826|103.2106353|-518.7725468|1126.008167|7.36009799|1.0|1.0|1.0|2.96|22.0|-9.45|5.63|6.52|3.69|111.28|1.0|4.0|-6.47|28.0|4.0|-4.8|1.0|0.0|4.89|-6.06|0.000134|0.000345|5.49|0.0|1.3900000000000001e-07|-0.05297|-1647.963177|604.84|1043.33|333.26|333.26|455.81|0.69314|0.2144|-0.1544|3406.0|-0.2073699999999999|0.03348545|25.0|7.6|7.6
21_a12|0|0|0.0|0.0|0|1|0.0|0.04375233|-0.008833375|0.037992832|-0.213225401|-0.362168355|-0.01367083|10.31140747|-0.0546514309999999|1|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|-0.061915124|-0.099516604|0.89838263|0|-34.60932333|-50.37198585|0.15172224|76.35009799|-0.036878492|-25.34833425|3.097071518|0.770818357|59.10840872|-18.55810005|426.8727514|1080.052791|-9.338859985|0.229181643|5.891343219|11.18947411|0.8993077970000001|4652.242111|115.3294396|-354.8766794|914.8819508|8.736422872|1.0|0.0|1.0|4.05|17.0|-6.78|4.01|2.25|1.82|98.16|1.0|3.0|-3.82|23.0|4.0|-6.45|0.0|0.0|2.68|-3.76|48.0|0.0551|2.53|0.0|5.3200000000000006e-05|-0.0546899999999999|-1327.451966|539.67|893.17|310.18|264.64|397.31|0.57644|0.1668|-0.16784|2327.0|-0.22253|0.02758166|22.0|7.6576|7.6576
19j_a38|1|0|3.235947106|0.0|0|2|0.0|-0.089207643|-0.007976154|0.04391253|0.105682345|-0.438688445|0.003554228|10.95429182|-0.036248822|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|-0.42133715|1|0.7163622890000001|-0.001131945|-0.060360554|0.908721232|0|-57.80349365|-73.92901683|0.192823617|131.9851314|-0.038119963|-50.60340201|11.74054073|0.714369845|90.05233553|-26.09259418|552.5012068|3109.238056|-17.86002424|0.285630155|7.506210369|12.69084117|0.6907121629999999|6704.612831|195.5099392|-910.8612362|1862.79182|16.123318700000002|1.0|1.0|1.0|4.81|17.0|-6.92|3.17|2.42|1.76|130.41|1.0|5.0|-4.35|32.0|5.0|-7.13|0.0|0.0|2.44|-4.12|19.0|0.0322|2.5|0.0|5.14e-05|-0.06447|-1424.390074|686.26|1163.3|336.13|205.41|533.97|0.69435|0.2625|-0.15182|10.8124|-0.21629|0.03678378|8.0|8.1146|8.1146
24_a47|0|1|0.0|0.0|1|0|1.225600378|0.0453435129999999|-0.010774404|0.039520202|0.0251322929999999|-0.484848181|-0.063708635|10.95005721|0.071506228|1|-0.004514441|0.056234624|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|-0.005097239|0.113432542|0.875198713|1|-42.71324947|-51.21152885|0.216050899|121.5922303|-0.032498249|-28.82156035|6.81713713|0.611603578|69.27912772|-18.28983173|441.2021442|1239.381181|-10.29341441|0.388396422|7.024694045|13.48797266|0.920079732|6022.202634|218.5873217|-432.3234052|1255.998102|18.06759887|0.0|0.0|1.0|3.14|21.0|-7.63|2.78|4.64|2.86|104.73|1.0|5.0|-4.61|28.0|5.0|-6.48|0.0|0.0|3.31|-4.52|0.00975|0.0121|3.16|0.0|9.22e-06|-0.06517|-1696.071577|578.94|1002.04|312.5|312.5|450.98|0.6835|0.2618|-0.16333|2.6517|-0.2285|0.03414611|3.0|8.5|8.5
12ba_a36|1|0|3.389685532|0.0|0|2|0.0|-0.090865777|-0.0075620109999999|0.040566449|0.087201747|-0.423472625|0.003750685|10.9478512|-0.011949092|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|0.844641715|0.041478447|-0.0202572689999999|0.890675195|0|-56.0578808|-73.03464847|0.150261874|101.229662|-0.037526591|-49.20258616|11.16896162|0.7068957840000001|89.06670390000001|-25.28122447|572.4586103999999|2492.5731100000003|-17.03166444|0.293104216|7.409667253999999|14.59456478|0.969665341|6722.60947|197.4608731|-885.6465508|1859.713557|16.03205543|1.0|1.0|0.0|4.8|17.0|-6.72|2.79|1.63|0.74|133.18|1.0|5.0|-4.77|33.0|6.0|-7.04|0.0|0.0|1.57|-4.25|0.0072599999999999|0.0244|2.67|0.0|8.240000000000001e-05|-0.08446|-1417.426327|687.23|1187.56|411.71|236.13|547.82|0.70432|0.0009|-0.12587|3.1996|-0.21033|0.02839417|21.0|7.6778|7.6778
12al_a36|1|0|3.469383582|0.0|0|2|0.0|-0.06777947|-0.008463062|0.042739018|0.1030147719999999|-0.4908576189999999|-0.074215038|10.96020817|-0.031635802|1|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|0.125005134|-0.055405405|0.885733922|0|-51.22331485|-69.69632923|0.198820783|130.8308989|-0.035305316|-45.86257662|11.65999569|0.671084645|86.77628559|-23.23210974|527.2034213000001|2244.88081|-15.28752554|0.328915355|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|-825.5263792000001|1869.412355|17.07995636|1.0|1.0|0.0|4.81|17.0|-6.69|2.77|1.89|1.72|130.24|1.0|6.0|-3.95|31.0|5.0|-6.93|0.0|0.0|1.81|-4.07|0.0464|35.0|2.65|0.0|8.340000000000001e-05|-0.04998|-1347.445127|702.95|1181.84|349.14|319.71|554.23|0.70417|0.0095|-0.14558|6.4473|-0.1955599999999999|0.03469224|48.0|7.3188|7.3188
2_a33|1|1|3.396444161|0.0|0|0|0.0|0.047294725|-0.009168933|0.039958333|-0.049900189|-0.476784502|0.070526947|10.31100266|-0.05997501|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0|0.787714775|-0.0212158239999999|-0.096644295|0.8799816220000001|1|-49.13901703|-63.57699532|0.1804845889999999|110.28338390000002|-0.031851158|-38.84811555|6.889294995|0.702597735|75.44970552|-19.46234551|500.7570617|3245.244678|-11.89228027|0.297402265|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|181.7248125|-582.7217333|1357.327077|11.8727102|1.0|1.0|1.0|3.57|19.0|-7.67|6.7|4.63|1.33|115.28|1.0|7.0|-6.35|28.0|4.0|-6.17|1.0|0.0|3.98|-4.78|0.000183|0.0069|3.72|0.0|8.78e-06|-0.04967|-1920.049452|655.74|1128.98|341.74|341.74|525.38|0.70205|0.2911|-0.15012|4.2519|-0.19979|0.02972182|6.0|8.2596|8.2596
12t_a36|1|0|3.500121488|0.0|0|2|0.0|-0.058770337|-0.00673635|0.041767677|0.035510516|-0.404180985|-0.030990165|10.95395385|-0.0288761339999999|1|0.0045625|0.059266516|-0.101854847|-0.169994208|-0.436022708|1|0.902377067|-0.009662203|-0.050788309|0.878510663|0|-48.97252784|-67.01551397|0.166244358|110.727965|-0.035934112|-44.63604995|7.820109571000001|0.78316808|77.32343502|-23.93411213|555.3275093999999|2320.375227|-15.94144641|0.21683192|7.960344391|15.36435856|0.930112292|5936.009091|144.422087|-892.7209991000001|1711.395437|10.30792105|1.0|1.0|0.0|4.94|17.0|-7.36|3.62|2.45|2.45|133.52|1.0|6.0|-4.61|31.0|4.0|-6.33|0.0|1.0|2.4|-4.57|0.0102|0.0109|3.47|0.0|1.7899999999999998e-05|-0.05302|-1311.552739|713.6|1208.04|337.89|319.18|562.72|0.70313|0.0155|-0.15088|5.9081|-0.2039|0.03230976|8.0|8.0969|8.0969
10_a27|0|0|0.0|0.0|2|0|3.383341915|0.122016352|-0.006285923|0.040512821|-0.184068581|-0.282866526|0.034318674|10.93783185|-0.000903965|1|0.010329671|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|2|0.639413469|0.129719095|-0.001453596|0.862408925|1|-32.5969511|-46.27574168|0.147337847|78.34972221|-0.031079371|-24.60801194|4.998521009|0.7453606909999999|55.05868025|-16.5270506|453.4194305|943.2258247|-8.788575695|0.254639309|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|135.40932969999997|-369.1201792|931.2754667000002|8.782938574|1.0|0.0|1.0|3.01|21.0|-6.24|2.81|2.97|2.25|97.39|1.0|3.0|-3.57|25.0|4.0|-6.51|0.0|1.0|2.74|-3.92|0.0882|0.0394|2.55|0.0|0.000192|-0.0498|-1083.1151289999998|573.31|958.95|298.79|298.79|450.26|0.63894|0.4452|-0.16805|4.6684|-0.21785|0.0227416|69.0|7.1612|7.1612
3_a3|0|0|0.0|0.0|0|0|0.0|0.159413311|-0.010040064|0.034259259|-0.015653979|-0.3413621639999999|0.0483259979999999|10.31154314|0.069435247|2|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.913546349|-0.082619043|0.123113049|0.885339037|1|-48.91675544|-45.05306124|0.246193521|112.2682304|-0.035057023|-20.54492513|2.623868963|0.7000038270000001|55.67251784|-15.98657012|343.74795510000007|1349.6286710000002|-7.290134722999999|0.299996173|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|707.9728057|10.6194566|1.0|1.0|1.0|3.11|20.0|-6.15|5.0|4.07|1.41|88.36|1.0|2.0|-5.48|21.0|3.0|-5.88|0.0|0.0|3.23|-4.39|0.00103|0.0126|3.26|0.0|0.000218|-0.0637|-1592.873593|491.26|817.21|370.38|212.09|316.65|0.69206|0.0851|-0.14599|2.1507|-0.20969|0.03099295|1175.0|5.93|5.93
9b_a31|1|0|3.338934004|0.0|0|1|0.0|0.010411229|-0.0141390689999999|0.03995614|-0.045938305|-0.706953442|0.014628521|10.31169871|-0.091236608|2|-0.001981487|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0|0.811212624|0.01752821|-0.154083843|0.899394425|0|-63.73317225|-80.40427495|0.330879448|202.8908225|-0.039058603|-49.30281875|13.00794571|0.689175183|95.78862992|-23.95020956|410.2957125|1711.969694|-14.68594601|0.310824817|8.097516252|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|1633.343563|15.38435497|1.0|1.0|1.0|3.58|16.0|-6.84|5.26|3.5|0.86|103.36|1.0|7.0|-4.76|27.0|5.0|-6.77|0.0|0.0|3.0|-3.86|0.00675|0.0527|2.64|0.0|5.520000000000001e-05|-0.0422899999999999|-1578.801576|663.06|1091.21|322.58|224.94|562.68|0.70102|0.2627|-0.15907|5.2851|-0.2013599999999999|0.03769117|63.0|7.2007|7.2007
12ae_a36|1|0|3.412870974|0.0|0|2|0.0|0.069118289|-0.009867085|0.041555556|0.087069205|-0.611759277|-0.083959343|10.31810353|0.006615826|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|0.8183043390000001|-0.0931249669999999|0.010209009|0.8837136859999999|0|-63.96145017|-78.71102033|0.2837586789999999|211.4077529|-0.036430555|-58.64180087|13.25108213|0.6849975640000001|97.76153993|-27.14173115|533.6188092|2634.745208|-20.22131065|0.315002436|8.676756505|16.22570287|0.870019385|7331.209763|234.6851816|-1172.836017|2298.140152|19.05051961|0.0|1.0|0.0|5.03|17.0|-6.87|1.28|2.15|0.84|142.02|1.0|7.0|-3.85|34.0|6.0|-8.03|0.0|0.0|1.18|-3.72|0.0668|0.0897|1.64|0.0|6.45e-05|-0.0548899999999999|-1876.152311|754.15|1281.69|320.67|236.84|615.71|0.68591|0.3366|-0.1566|6.7458|-0.21149|0.0508577|15.0|7.8239|7.8239
14i_a23|0|1|0.0|0.0|2|0|3.2692375460000003|0.142566578|-0.010148243|0.0432555559999999|0.040408197|-0.558153376|-0.018541856|10.31321758|-0.026731172|2|0.002496501|0.075401108|-0.017918675|-0.033435987|-0.569707595|2|0.77007911|0.158023239|-0.04255066|0.864206467|1|-60.8283953|-66.02703063|0.222047267|151.83084580000002|-0.039760909|-45.14777443|10.01786784|0.7780956840000001|79.20815775|-27.18760085|531.9462982|2447.1741030000003|-18.59026006|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|151.7330992|-948.103263|1782.001457|13.18112713|0.0|1.0|0.0|3.56|26.0|-6.96|2.57|3.12|2.28|128.38|1.0|6.0|-5.21|33.0|5.0|-7.33|1.0|0.0|2.61|-4.39|0.00278|0.0183|2.46|0.0|5.03e-05|-0.08025|-1798.608335|715.68|1224.02|335.72|335.72|580.74|0.55606|0.3639|-0.1509599999999999|5.9563|-0.23121|0.03394466|3.0|8.4622|8.4622
3p_a32|1|1|3.456037415|0.0|0|1|0.0|0.007752757|-0.008735261|0.036666667|-0.050639647|-0.419292538|-0.111150118|10.31100269|-0.074544773|3|0.000920756|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0|0.737842269|0.058054833|-0.120768771|0.918782026|1|-41.73212799|-58.13283248|0.180429124|106.1908248|-0.029183126|-34.21384146|7.365688817|0.6199678829999999|73.07639870000001|-17.1756096|482.3550967|3037.061498|-10.10863498|0.380032117|6.243062200000001|10.69458635|0.713035367|5960.446219|223.6663527|-444.779939|1218.977375|14.94356622|1.0|1.0|1.0|3.38|19.0|-6.79|6.06|3.71|1.1|112.37|1.0|4.0|-5.11|27.0|4.0|-6.8|0.0|0.0|3.23|-4.25|0.00308|0.0222|2.7|0.0|6.4e-05|-0.04963|-1879.527843|626.32|1057.58|340.28|340.28|471.04|0.7017100000000001|0.3083|-0.15055|4.3094|-0.20018|0.02642856|26.0|7585.0|7585.0
31_a47|0|1|0.0|0.0|1|0|1.441825189|-0.075563891|-0.00869363|0.042906977|-0.086842911|-0.417294247|0.074881792|10.9497221|0.001073537|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|2|0.677766155|-0.1978980839999999|0.001622323|0.917597019|1|-66.4670426|-65.56344002|0.303979962|188.5600536|-0.037580665|-40.66927863|8.234748813|0.70664003|80.58054906|-23.31144534|431.7441681|1322.82831|-14.46018796|0.29335997|8.214180216|15.6194341|0.901520747|6019.5391740000005|181.972428|-650.7084581|1484.511202|15.01710904|1.0|1.0|1.0|3.18|21.0|-7.62|3.23|4.24|2.0|109.21|1.0|5.0|-4.59|29.0|5.0|-6.78|0.0|0.0|2.94|-4.39|0.0105|0.0166|2.86|0.0|9.95e-06|-0.0532|-1735.400941|642.11|1079.4|340.91|311.96|508.69|0.69894|83.0|-0.15143|6.4248|-0.20463|0.03449081|16.0|7.8|7.8
5g_a40|0|0|0.0|0.0|1|1|1.534673091|0.0094595959999999|-0.016033575|0.044946237|-0.0602779129999999|-0.5611751220000001|0.122088541|10.31198315|-0.091116241|2|-0.012008571|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0|0.795454476|0.006643696|-0.1312278909999999|0.882781953|1|-72.93994279|-68.05025116|0.32227256|152.9506864|-0.049288357|-32.29667648|5.616992201|0.745349319|80.22859145|-23.39227384|321.64971460000004|593.8133184|-11.10198254|0.254650681|6.193485364|12.10939827|0.955183157|4358.890754999999|120.8573152|-355.2634413|1004.297909|12.1783403|0.0|1.0|0.0|3.13|14.0|-2.89|2.69|2.5|0.74|78.2|3.0|3.0|-4.24|21.0|5.0|-6.6|0.0|0.0|2.01|-3.37|0.0174|128.0|2.17|0.0|391.0|-0.0540299999999999|-1328.015099|489.04|800.98|356.27|356.27|367.19|0.6563|261.0|-0.14505|4.9132|-0.19908|0.04070345|123.0|6.9101|6.9101
8a_a12|0|0|0.0|0.0|0|1|0.0|0.082323047|-0.00771093|0.0420317459999999|-0.205012437|-0.362413703|-0.050603335|10.95472846|-0.084035283|0|0.000249868|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|2|0.913877696|-0.1261547959999999|-0.146966854|0.8157289759999999|0|-30.69873711|-48.195997|0.107343574|55.59930083|-0.033836466|-24.96342938|2.773166902|0.791430726|55.45388635|-17.52581709|462.3571879|2093.2274030000003|-9.077610683|0.208569274|5.113243051|9.607296424|0.878904705|4806.044707999999|108.02980890000002|-399.41487|974.3568539|7.257889351|1.0|0.0|1.0|4.06|18.0|-7.89|3.87|2.5|2.89|105.24|1.0|3.0|-3.9|25.0|4.0|-6.04|0.0|1.0|3.1|-4.21|0.0408|0.0203|3.18|0.0|4.2e-06|-0.06246|-1046.0210880000002|556.3|952.71|317.17|317.17|424.14|0.6309100000000001|0.2486|-0.15696|3.6588|-0.2194199999999999|0.02180654|199.0|6.7011|6.7011
5_a27|0|0|0.0|0.0|2|0|3.2927747860000003|0.126882432|-0.0063562359999999|0.048947368|-0.149034787|-0.286030638|-0.125237927|10.93772408|-0.013448351|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|2|0.639413469|0.180356685|-0.020087122|0.8149212259999999|1|-29.50048722|-44.83538435|0.146821224|77.37301579999999|-0.030385206|-23.6277072|4.709432444|0.741481472|53.51978325|-16.01263727|449.6149323|1254.531539|-8.438466859|0.258518528|6.160679036|10.98289851|0.7827415529999999|4943.51602|136.2361487|-354.41560810000004|907.0095354|8.684398894|0.0|0.0|1.0|3.07|21.0|-6.22|2.94|2.8|2.66|97.55|1.0|2.0|-3.61|25.0|4.0|-6.49|0.0|1.0|2.82|-4.01|0.0821|0.0324|2.58|0.0|0.0002|-0.04554|-1083.124207|566.68|955.22|302.48|302.48|463.87|0.64548|0.2448|-0.16952|2.3781|-0.21506|0.01903872|3.0|8.5229|8.5229
