molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|IC50|pIC50|pIC50
5b_a50|0.0|0|1|1|2|7.927685046000001|1|1|1.397278957|4.190114953|-0.00141071|5.82008293|-0.003549558|1|-0.052494624|2.473508677|0.012641727|-0.137595558|-0.113846154|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.175158017|-0.140506919|1|0.693611382|0.791163321|0.019856551|-0.1866330389999999|0.855527513|0.6642694929999999|1|-0.061164973|0.012204641|-20.90908698|6.656963127999999|0.041393519|-0.02140774|-15.78596849|60.5565203|0.5887490470000001|-10.62231784|42.76068675|-10.87564575|27.10933752|0.4462435279999999|2183.545404|486.9950914|1452.442728|-5.525088972000001|0.411250953|208.925351|18.47246431|0.023005632|-90.17329003|409.0289917|1.0|0.0|3.37|2.91|0.1|20.0|4.02|35.64|2.4|0.0|2.0|-3.48|24.0|-6.03|312.37|0.0|1.0|1.0|3.11|0.000335|105.0|6.47e-05|0.0|0.0004269999999999|-0.0256899999999999|5.6332|2.81|220.09|411.9|0.4270899999999999|-990.43875|0.1094|-0.16683|12.23|4.9126|4.9126
17a_a22|0.0|0|0|0|1|6.842683282|0|0|1.2689202|1.866510299|-0.005149751|4.727387819|-0.092107225|2|-0.054347074|1.67348685|0.00220634|-0.094996254|-0.005724389|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.830653242|0.7562495659999999|0.155547571|-0.010355535|0.805071997|0.7994946709999999|1|-0.08790445|0.0140462319999999|-49.30541729|286.3611391|0.140522986|-0.030843667|-41.03828927|0.0|0.710958975|-33.68866751|73.26110471|-21.07439877|58.9027164|0.485943988|2910.035347|587.2505892999999|1934.881271|-14.39939974|0.289041025|197.4916253|29.64221498|0.01931764|-288.28178110000005|784.2697099|1.0|1.0|4.02|-3.24|0.15|27.0|4.93|68.52|2.01|0.0|7.0|-4.75|33.0|-6.39|435.5|0.0|1.0|0.0|2.25|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.0|3.23e-07|-0.15124|4.8502|5.13|255.63|577.52|0.46268|-1407.8711|0.0085|-0.06214|82.0|7.0862|7.0862
12ab_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297042596|0.0|-0.007034881|5.351858133|0.000258844|2|0.035377607|0.0|0.000939229|-0.032623802|-0.029080933|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|0.831136366|-0.0852411419999999|-0.051707317|0.888163057|0.8196353679999999|0|-0.095025338|0.024102201|-54.63243106|116.6804416|0.158944244|-0.033434841|-45.21303385|15.55386871|0.679025324|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|2902.39241|580.1454645|2390.849902|-15.90828969|0.320974676|221.4026852|33.96451406|0.024384271|-246.9770378|708.5476357999999|0.0|2.0|4.86|0.0|0.17|17.0|1.95|92.99|1.59|0.0|6.0|-3.92|32.0|-7.21|420.47|0.0|0.0|0.0|1.8|0.0001199999999999|0.0503|0.000122|0.0|3.76e-05|-0.0523799999999999|3.8845|3.23|319.17|564.58|0.69294|-1364.236757|0.4451|-0.15699|11.0|7.9586|7.9586
13d_a6|0.0|1|0|0|0|7.412764017000001|1|1|1.424214188|0.0|-0.010665225|5.351858133|-0.0122495089999999|1|0.077158715|0.0|-0.003346018|-0.042531782|-0.10528143|-0.000899678|0.126028544|-0.106686991|-0.174259072|-0.49314765|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|0|-0.110731261|0.030793771|-63.04181168|156.67194009999997|0.21137879|-0.039696112|-51.34295409|564.780402|0.769432845|-42.92734103|88.02705449|-27.03045032|84.01035117|0.4128711229999999|2882.382522|536.999346|3075.022992|-18.40596467|0.230567155|157.0011174|35.13035671|0.018542644|-366.9322097|692.8471883999999|1.0|2.0|3.64|3.03|0.16|23.0|4.57|95.85|1.5|0.0|6.0|-5.95|32.0|-5.88|423.47|0.0|0.0|1.0|3.74|1.11e-06|0.000471|5.42e-06|0.0|1.68e-07|-0.05252|4.85|4.5|255.64|598.06|0.58381|-1389.125098|0.2513|-0.14894|0.36|6.4437|6.4437
14a_a5|0.0|1|0|0|0|6.605297921|1|1|1.226142247|0.0|-0.0053665219999999|4.59511985|-0.005002101|3|-0.132625457|0.0|0.002956745|-0.086229994|0.024793388|0.003668464|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|0|-0.078681402|0.0173669719999999|-54.69145586|134.62273080000003|0.209074444|-0.0271808479999999|-35.98151967|55.04914434|0.629783335|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|1315.573182|-12.42997952|0.370216665|250.3569601|29.18606491|0.024411136|-175.53051609999997|723.0631751|1.0|2.0|3.24|2.41|0.2|23.0|4.38|92.79|1.37|0.0|6.0|-4.15|32.0|-7.08|425.48|0.0|0.0|1.0|3.05|7.15e-05|0.0304|6.02e-05|0.0|6.16e-07|-0.0507699999999999|4.1501|4.3|298.75|508.64|0.65789|-1390.29207|0.5853|-0.1676|112.0|6.9508|6.9508
19_a15|-3.694652026|0|0|0|0|0.0|0|0|0.300209223|0.0|-0.009832375|0.0|-0.558905888|1|0.037722611|0.0|-0.012350591|-0.04003124|-0.032407407|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|1|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.770451673|0.7358168620000001|0|-0.112106433|0.00527267|-54.70558911|61.63983265|0.308930877|-0.042351319|-37.44217335|15.76831619|0.922135562|-31.61527447|68.10965742|-24.47553536|57.75275299|0.405429114|2625.952212|399.3803987|1857.369806|-14.14482104|0.077864438|44.99916039|26.54223128|0.005747326|-487.9183964|490.1808545|1.0|2.0|2.99|2.17|0.11|18.0|4.96|102.69|1.64|0.0|5.0|-5.12|26.0|-6.22|369.44|0.0|0.0|1.0|2.88|7.56e-06|0.00279|4.1200000000000005e-05|0.0|2.69e-05|-0.0372399999999999|4.1742|7.53|297.03|519.04|0.68945|-1523.196562|0.4895|-0.17018|72.0|7.1427|7.1427
14a_a3|0.0|0|0|0|0|6.823286122000001|0|0|0.6050202020000001|0.0|-0.009312773|4.727387819|-0.1160619169999999|3|-0.143740653|1.772745969|-0.00603969|-0.039177314|-0.172643335|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|3|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.822587422|0.8255789570000001|1|-0.094609848|0.0140376889999999|-45.12132248|256.5548327|0.209105063|-0.036792719|-22.89086827|83.70773843|0.7608768779999999|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|2160.698862|389.0288018|1186.412113|-8.902004327|0.239123122|117.6209094|23.78539971|0.0189212089999999|-256.6424807|358.3503513|1.0|1.0|3.27|2.2|0.06|21.0|3.71|105.82|1.04|0.0|2.0|-4.45|23.0|-6.42|319.38|0.0|0.0|1.0|2.76|3.54e-05|0.0113|0.000103|0.0|4.08e-05|-0.06736|3.2363|2.44|383.1|373.85|0.69708|-1327.354384|0.4524|-0.1321|0.03|7.5229|7.5229
5a_a50|0.0|0|1|1|2|7.927685046000001|1|1|1.3972442980000002|4.202707546|-0.00148647|5.82008293|-0.017108794|1|0.017227585|2.475383677|0.012640587|-0.256097122|-0.130929632|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.699970832|0.788709546|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|-0.065209836|0.010185297|-20.77548565|6.819160781|0.030107124|-0.022747617|-18.56865899|60.04351409|0.66527517|-11.08625592|44.17662122|-12.13862875|26.21058426|0.4528093929999999|2246.106104|517.556163|1605.985157|-6.477439183|0.33472483|178.61652859999998|18.24602704|0.017576522|-176.38892919999998|462.1867149|0.0|0.0|3.5|3.28|0.14|20.0|4.33|35.64|2.62|0.0|2.0|-3.89|25.0|-5.83|326.39|0.0|1.0|1.0|3.47|0.000129|42.0|3.14e-05|0.0|0.000186|-0.02487|5.6146|3.39|220.82|455.34|0.39948|-1029.734933|0.1156|-0.16659|4.1|5.3872|5.3872
12av_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297042752|0.0|-0.009925128|5.351858133|-0.081537769|2|0.06882889|0.0|-0.00233752|-0.021036176|-0.039627578|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|1|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.817582774|0|-0.105593135|0.021666882|-57.31621925|99.2415672|0.247552267|-0.035197712|-51.2347934|124.9387725|0.671916917|-39.92474833|91.5101903|-24.51766365|72.40871507|0.491188387|3011.024457|524.1323793|2354.591519|-17.07826447|0.328083083|228.5327731|36.48912989|0.025779468|-239.5042702|757.7532208|0.0|3.0|4.96|0.0|0.17|17.0|1.65|98.3|1.49|0.0|7.0|-3.54|33.0|-7.66|438.48|0.0|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|5.18e-05|-0.05307|4.8408|4.5|256.12|588.31|0.43212|-1440.67411|0.0027|-0.14122|39.0|7.4089|7.4089
1_a15|0.0|0|0|0|0|0.0|0|0|1.419940974|0.0|-0.0084598019999999|0.0|-0.043374667|2|0.06459652|0.0|0.001244652|-0.068297833|-0.000905902|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|2|0.836466114|0.705825714|0.101406325|-0.001544849|0.74357498|0.795437721|0|-0.1117462069999999|0.026214985|-44.01415991|121.3844816|0.124276535|-0.031142386|-46.71058649|63.14412039|0.605927517|-28.45664402|90.40184737|-20.13460632|60.96303497|0.437969049|3000.975833|566.1848585|2855.495631|-13.01770443|0.394072483|254.7811976|33.22939752|0.0280791829999999|-136.9714493|851.7423982|1.0|1.0|3.91|4.18|0.19|24.0|6.32|74.73|2.2|0.0|8.0|-6.55|34.0|-5.38|457.52|1.0|0.0|0.0|4.68|2.830000000000001e-07|0.00013|1.08e-06|0.0|4.36e-08|-0.04142|4.3834|4.68|282.85|598.34|0.64662|-1509.785098|0.0061|-0.1365|44.0|7.3565|7.3565
12o_a30|0.0|0|0|0|0|7.412764017000001|2|2|0.604984133|0.0|-0.0068750669999999|5.351858133|-0.028326022|2|-0.089996613|0.0|0.00372838|0.019094532|-0.087019298|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.8264832879999999|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|0|-0.0975052409999999|0.015460222|-49.48891079|75.15128057|0.1556551169999999|-0.037808155|-40.37291185|0.0|0.8131344979999999|-31.84483128|71.87393121|-24.32856749|59.43716284|0.46964626|2860.371518|543.3140456|2476.50603|-15.65480256|0.186865502|120.2431068|29.91948755|0.0141914589999999|-402.9878652|652.8825454|0.0|1.0|4.63|0.0|0.14|17.0|3.27|81.65|3.31|0.0|5.0|-5.93|30.0|-5.75|432.93|0.0|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.0|2.61e-05|-0.05085|5.1935|4.45|238.73|528.25|0.3493699999999999|-2035.139147|149.0|-0.1478799999999999|16.0|7.8097|7.8097
25b_a34|0.0|0|0|0|1|7.412764017000001|1|1|1.290860233|1.94553288|-0.015658012|5.351858133|-0.0929479709999999|1|-0.150946163|0.0|-0.00378755|-0.112970844|-0.061390533|-0.000223677|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|1|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0.787858064|0|-0.137924163|0.030138301|-64.37123451|165.2408865|0.343426892|-0.042438204|-53.79083879|49.2835599|0.76274549|-40.19997818|98.0416108|-26.50275222|83.19266998|0.419904835|2611.55928|410.0313565|2671.608537|-16.55102732|0.23725451|148.1659658|34.74652105|0.019067452|-328.1702779|595.8522372|1.0|2.0|3.53|3.39|0.29|17.0|3.03|90.3|1.56|0.0|7.0|-3.82|29.0|-7.07|393.44|0.0|0.0|0.0|2.58|0.00015|59.0|0.000202|0.0|0.00015|-0.03539|4.2253|5.06|293.43|562.84|0.6925600000000001|-1313.132261|0.2259|-0.17564|2.08|5.6819|5.6819
9_a47|0.0|0|0|0|0|0.0|0|0|1.3818994059999998|0.0|-0.008501246|0.0|-0.1789147139999999|2|-0.043270202|1.323246814|-0.009607222|0.022031244|0.045804989|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.853035126|0.689770023|1|-0.0969292319999999|0.009540986|-44.13640712|107.3271659|0.194850031|-0.036925422|-26.52703503|0.0|0.790651977|-23.08946904|58.96976407|-19.3171225|49.12766732|0.482896681|2292.652212|421.2052248|1333.091472|-10.10553715|0.209348023|109.5180831|24.43189048|0.015793737|-304.1026787|442.7664664|1.0|2.0|2.87|2.78|0.05|22.0|5.61|58.04|2.99|0.0|3.0|-5.37|26.0|-5.26|345.37|0.0|0.0|1.0|4.09|4.29e-06|0.00148|6.3e-06|0.0|1.17e-06|-0.05037|5.7429|4.06|215.89|406.35|0.3885099999999999|-1148.896866|0.2208|-0.1545099999999999|25.0|7.6|7.6
8a_a50|0.0|1|1|1|1|7.860570786|1|1|1.39826105|2.03117465|-0.00439531|5.777652323|-0.021959577|1|-0.0224366579999999|1.99158738|0.007671336|-0.150515325|-0.058014797|0.007801731|-0.038971589|-0.065546446|-0.11385159|-0.352654037|1|0.75162266|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|1|-0.08230347|0.018809422|-34.88425666|133.8183888|0.139123262|-0.031655181|-20.91041439|0.0|0.751415713|-17.58335405|50.06249379|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|1503.563342|-8.042467074|0.248584287|125.2985144|21.23424244|0.017017336|-253.4513797|388.171611|1.0|1.0|3.34|2.01|0.11|20.0|3.71|59.39|2.02|0.0|2.0|-3.86|24.0|-6.12|313.36|0.0|1.0|1.0|2.87|0.000138|0.0433|7.48e-05|0.0|0.000151|-0.0280699999999999|5.622000000000001|2.69|220.53|396.63|0.3462199999999999|-1006.508913|0.1217|-0.17244|47.0|7.3279|7.3279
3b_a49|0.0|0|0|0|1|7.535296702|1|1|1.343850026|2.104186262|-0.0057605869999999|5.4161004020000005|-0.055724324|2|-0.090939066|1.844602991|0.000607064|-0.010613212|0.00361222|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.794997634|0.021506499|0.006213385|0.845992028|0.749565191|1|-0.0846496|0.013576151|-54.04959517|325.6896751|0.250895642|-0.0276739079999999|-31.67356498|81.60358988|0.656865946|-33.06194987|64.91785551|-16.92803342|62.35407961|0.477583842|2660.339607|458.224537|1796.6760370000002|-10.35481932|0.3431340539999999|209.89391040000004|25.77091035|0.021477952|-191.9087104|641.1445234|1.0|2.0|3.37|2.43|0.22|21.0|3.2|98.72|1.25|0.0|6.0|-3.53|30.0|-7.42|398.46|0.0|0.0|1.0|2.38|0.000293|0.1169999999999999|0.000256|0.0|1.05e-05|-0.06115|4.6669|3.4|265.67|480.08|0.5798|-1293.048179|0.0759|-0.1587|25.0|7.6021|7.6021
21_a4|0.0|0|0|0|1|7.535296702|1|1|1.399863887|2.026698554|-0.003068098|5.4161004020000005|-0.014982235|1|0.019346682|0.0|0.012362563|-0.2897937889999999|-0.104638158|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.6952936|0.777866961|0.090847781|-0.174578783|0.833191212|0.674434042|0|-0.076470465|0.020173071|-28.99048719|63.37635587|0.067853265|-0.028676424|-19.67444009|66.03320922|0.7231676229999999|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|472.812128|1584.866567|-7.377915035|0.276832377|140.4174905|20.11362507|0.017563978|-226.3943104|387.240586|1.0|0.0|3.37|2.92|0.16|17.0|3.85|39.94|2.32|0.0|3.0|-3.88|23.0|-5.76|303.36|0.0|1.0|1.0|3.23|0.000133|0.0403|6.51e-05|0.0|0.000352|-0.02956|5.1623|3.31|240.17|446.0|0.5260600000000001|-973.400097|0.1457|-0.16632|121.0|6.9172|6.9172
28_a20|0.0|0|0|0|1|6.842683282|0|0|1.417203216|1.837209467|-0.006492092|4.727387819|-0.114439513|3|0.091462964|1.650185059|0.002234763|0.0313932529999999|-0.039965901|0.002695258|0.155263557|-0.016955137|-0.028782305|-0.447096101|3|0.715067047|0.755701837|-0.104458316|-0.06654421|0.812553182|0.690655217|1|-0.091179288|0.014682607|-57.59898971|318.7453661|0.218249263|-0.035068957|-40.6172876|88.39175809|0.773641727|-38.44343857|71.98460956|-23.40616218|67.39863895|0.468838001|2865.917291|521.7658603|2449.815677|-15.62203369|0.226358273|151.0788711|30.25452396|0.016673728|-365.2747728|684.5377542|1.0|1.0|3.45|2.86|0.08|27.0|4.01|99.58|1.73|0.0|5.0|-4.42|32.0|-6.96|420.47|0.0|0.0|1.0|3.04|3.77e-05|0.0159|3.72e-05|0.0|6.590000000000001e-07|-0.06242|4.7905|4.64|258.81|531.85|0.50352|-1368.085242|0.0153|-0.15572|255.0|6.5935|6.5935
9i_a40|0.0|0|0|0|1|7.515889085|0|0|0.604992808|1.841293462|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.187127708|0.891973262|0.004532692|0.201624407|-0.1788455119999999|0.004019925|0.333430103|0.105172175|0.187399127|-0.542471361|0|0.831946443|0.762774506|-0.154977678|-0.28972973|0.824009442|0.7947633409999999|1|-0.088485615|0.011010661|-46.80087537|213.7117392|0.169019238|-0.036869006|-22.46593254|62.68854553|0.8590224540000001|-23.58195819|49.81256531|-18.57750214|52.34891159|0.477626156|2056.370683|418.7133986|335.9672843|-9.360805225|0.140977546|71.03556427|21.62632891|0.010372658|-361.8074422|351.4600612|1.0|1.0|3.25|2.9|0.06|20.0|4.02|84.45|2.99|0.0|2.0|-5.32|22.0|-5.44|306.38|0.0|0.0|1.0|3.52|4.79e-06|0.00147|1.97e-05|0.0|0.000285|-0.05989|4.3611|3.2|284.3|417.75|0.56118|-1273.167389|0.3362|-0.11967|1.25|5.9031|5.9031
12l_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297044247|0.0|-0.0076430169999999|5.351858133|-0.008712073|2|0.128666217|0.0|-0.000143196|-0.05158636|-0.0452558729999999|0.001194592|0.228884463|-0.098598933|-0.175397741|-0.428857427|1|0.8707354620000001|0.8174432229999999|-0.041707369|-0.079106537|0.8772535459999999|0.8212311840000001|0|-0.107815735|0.0220227089999999|-52.05361632|39.27257375|0.15618077|-0.038052612|-45.67788557|1.281955437|0.7379583590000001|-33.88151556|83.76912404|-24.7683114|66.38812034|0.4619814279999999|2843.514589|549.2389652|2385.788754|-16.12160667|0.262041641|170.5619816|33.56329135|0.02088234|-309.7725155|642.3830552000001|0.0|2.0|4.78|0.0|0.13|17.0|1.76|92.99|1.38|0.0|5.0|-4.57|31.0|-6.68|406.44|0.0|0.0|0.0|1.77|2.72e-05|0.0111|5.08e-05|0.0|8.97e-05|-0.0510399999999999|3.8619|2.98|321.05|530.75|0.6925|-1324.954011|0.4524|-0.15869|0.02|7699.0|7699.0
14p_a23|0.0|0|1|1|2|7.423568444|0|0|1.197963748|3.3252287430000003|-0.005975594|5.351858133|0.006191846|2|0.041987653|0.733042138|0.009895793|-0.060144819|-0.053921569|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|2|0.708395022|0.799506006|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|-0.080784473|0.0221104079999999|-42.52653933|40.58186569|0.076544251|-0.033660197|-36.77082544|84.65359899|0.751638299|-28.69113861|67.36602512|-22.70933393|57.44364296|0.464933687|3010.721939|623.0226425|2170.5738260000003|-15.32117727|0.248361701|167.5607773|30.21311441|0.0190667019999999|-339.5427625|646.2584547|0.0|1.0|3.48|3.28|0.04|26.0|3.89|128.81|2.39|0.0|5.0|-5.68|32.0|-6.62|436.49|0.0|0.0|0.0|3.25|2.09e-06|0.0009109999999999|1.27e-05|0.0|1.4800000000000002e-05|-0.09046|3.5752|3.29|346.79|573.24|0.6816|-1721.933314|0.3802|-0.14774|3.0|8.5302|8.5302
8_a20 (IN-1130)|0.0|1|0|0|0|6.842683282|0|0|1.400923668|0.0|-0.009430196|4.727387819|-0.124997065|2|0.1728459339999999|1.622562232|-0.006620594|-0.019554464|-0.0574882679999999|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|2|0.811128636|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|-0.097790028|0.0158089389999999|-63.72828772|336.574332|0.272572869|-0.035730972|-42.88223811|89.35267123|0.7481063720000001|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|1829.419484|-15.66851008|0.251893628|166.8048285|31.628086|0.018957805|-328.593789|684.5377542|1.0|2.0|3.49|2.43|0.08|27.0|4.08|110.44|1.33|0.0|5.0|-4.85|32.0|-6.83|420.47|0.0|0.0|1.0|3.14|1.42e-05|0.00596|2.82e-05|0.0|9.86e-08|-0.07014|4.9797|4.53|248.98|517.94|0.4377|-1368.118751|0.1361|-0.13622|36.0|7.4437|7.4437
19d_a38|0.0|1|0|0|0|7.412764017000001|2|2|1.297043205|0.0|-0.0120676969999999|5.351858133|-0.17467835|2|0.019858574|0.0|-0.011156837|-0.0555594909999999|-0.024688524|-0.00835812|0.041924146|-0.060668296|-0.128079012|-0.529632789|1|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.908591797|0.730686013|0|-0.1248815919999999|0.024158903|-74.84120843|158.6487879|0.36832051|-0.04393982|-51.60489663|115.6739235|0.7494816990000001|-48.11018574|94.84426896|-28.24584108|90.37127996|0.478151237|3055.168373|406.0626253|2995.494247|-18.15727844|0.250518301|161.0407189|37.68716585|0.022660131|-320.7487188|686.8472757999999|0.0|4.0|4.91|2.38|0.13|17.0|1.65|124.32|1.65|0.0|6.0|-3.87|33.0|-7.84|444.46|0.0|0.0|0.0|1.94|0.000134|0.0594|0.0002399999999999|0.0|0.000175|-0.05091|5.3771|4.13|230.58|517.77|0.3356699999999999|-1500.621723|0.0699|-0.15054|11.0|7.9586|7.9586
12o_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297042837|0.0|-0.0100574069999999|5.351858133|-0.079716275|2|0.03842353|0.0|-0.00233752|-0.059733192|-0.010904454|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|1|0.859938421|0.799869816|0.141570244|-0.01854899|0.848816593|0.817582774|0|-0.10624773|0.023402195|-59.0895896|55.47133795|0.2407887189999999|-0.03541591|-55.10596064|112.1259723|0.666462845|-42.554984000000005|95.66406176|-25.50573629|75.94332024|0.469699889|3009.981519|546.7667677000001|2778.220342|-18.36865355|0.333537155|240.2059039|38.27030489|0.026586303|-239.7655413|757.7532208|0.0|3.0|4.97|0.0|0.17|17.0|1.65|98.3|1.49|0.0|7.0|-3.54|33.0|-7.66|438.48|0.0|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|5.18e-05|-0.05456|5.1927|4.5|238.77|560.88|0.36719|-1440.671057|0.2888|-0.15695|0.04|7.3979|7.3979
15c_a22|0.0|0|0|0|1|6.842683282|0|0|1.42291727|1.596256692|-0.005236206|4.727387819|-0.018518519|2|-0.026986769|1.568396937|0.003784292|-0.023927419|0.006275578|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|-0.080088202|0.024561528|-48.58045253|36.22825261|0.133414786|-0.0302219629999999|-41.51455167|78.22334636|0.661775114|-34.97658951|75.52188549|-21.75898206|66.26407672|0.462157867|3079.491787|623.9175171|2092.620825|-15.66586856|0.338224886|243.5126145|32.87972244|0.0248073129999999|-232.9472639|731.8178649|1.0|1.0|3.49|2.85|0.08|27.0|4.18|109.38|1.08|0.0|6.0|-4.86|34.0|-6.96|445.48|0.0|0.0|0.0|2.98|1.39e-05|0.00618|2.4e-05|0.0|2.35e-07|-0.07399|5.7361|4.79|216.15|575.8|0.30831|-1460.324493|0.0694|-0.15408|737.0|6.1325|6.1325
12s_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297044029|0.0|-0.007059109|5.351858133|-0.045035034|2|0.037454164|0.0|0.002951176|0.0056370119999999|-0.050363149|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.118671653|-0.086791463|0.856677627|0.856274847|0|-0.1000534719999999|0.019457471|-46.58030248|110.6090028|0.169662191|-0.035868226|-41.6829437|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|2710.355028|535.942162|2294.468358|-14.94294208|0.245801617|158.6528381|30.69639722|0.018222417|-328.1450742|662.0530478999999|0.0|2.0|4.85|0.0|0.17|17.0|2.19|69.2|2.24|0.0|5.0|-4.16|30.0|-6.55|395.46|0.0|1.0|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.0|4.270000000000001e-05|-0.04908|3.8751|3.48|319.95|523.72|0.6843600000000001|-1272.00109|0.0002|-0.15559|9.0|8.0458|8.0458
12al_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297043737|0.0|-0.008463062|5.351858133|-0.04314418|2|0.1030147719999999|0.0|0.00127667|-0.074215038|-0.031635802|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.84179881|0|-0.105915949|0.026927826|-51.22331485|114.2305891|0.198820783|-0.035305316|-45.86257662|0.0|0.671084645|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|2843.740855|527.2034213000001|2244.88081|-15.28752554|0.328915355|216.4375922|34.61874732|0.025956027|-225.1591357|679.7230552999999|0.0|2.0|4.81|0.0|0.17|17.0|1.89|78.43|1.72|0.0|6.0|-3.95|31.0|-6.93|411.46|0.0|0.0|0.0|1.81|0.000113|0.0464|8.499999999999999e-05|1.0|8.340000000000001e-05|-0.04998|3878.0|2.92|319.71|554.23|0.6945399999999999|-1347.196501|0.0095|-0.14558|48.0|7.3188|7.3188
