molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|FPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
17_a15|0|0.0|0.0|0|0.0|0|-0.046866421|-0.0071363569999999|-0.071708785|2|-0.033968088|0.0|10.9544604|-0.0141953639999999|0|0|0.0032452509999999|-0.052628162|-0.263401148|-0.461493931|2|0.721188086|0.76362781|0.740986227|0|0.880459235|-0.052869016|0.605886597|0.012890299|34.35335309|0.119540765|91.58201681|-0.027065991|-46.86345493|58.47512431|0.653207369|-31.03055741|77.82445248|50.37922222|2852.085573|674.5333498|-1223.4046460000002|2104.883413|-15.88591693|15.15194163|0.90173781|6352.266784|265.6831633|-937.2690986|31.74439379|0.0217385279999999|-234.74904|1872.919233|1.0|1.0|3.63|3.99|0.15|24.0|-9.72|4.89|6.0|0.0|131.36|0.0|1.0|-5.93|33.0|4.0|438.52|0.0|1.0|4.44|1.19e-06|2.26e-06|0.00099|4.78|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|4.1461|6.89|3.8006|-1413.857182|752.08|1298.37|326.22|0.7247|0.68787|0.7045100000000001|5.1268|-0.19509|0.04051306|-1413.624817|12.0|7.9208
14t_a23|1|0.0|0.0|2|7.423568444|0|0.04919958|-0.005383494|-0.024472753|2|0.073534004|0.758345646|10.31321779|-0.093434862|2|2|0.01180744|0.134446672|-0.136106024|-0.4515027279999999|2|0.7629258809999999|0.820002545|0.6906097959999999|1|0.920956836|-0.0553915009999999|0.361071229|0.017433037|36.6149406|0.079043164|51.51331913|-0.033286443|-33.66111722|42.20767549|0.799945841|-23.52629623|61.0040156|47.46057034|2878.4071670000003|600.1979272000001|-1084.657455|2286.063655|-14.13766923|14.13931199|0.872595673|6523.656379|130.3775455|-706.8834616|27.11827225|0.014352462|-390.9561553|1355.9136119999998|1.0|1.0|3.52|3.49|0.09|26.0|-7.78|3.88|4.33|1.0|125.25|0.0|1.0|-5.85|31.0|4.0|425.51|0.0|0.0|3.78|1.43e-06|5.61e-06|0.0023899999999999|3.94|0.0|1.65e-08|7.03e-06|-0.06666|3.9855|3.79|3.2060000000000004|-1669.21916|692.08|1184.43|386.72|0.2061|0.5824199999999999|0.68886|5.8672|-0.22291|0.02135191|-1669.040656|4.0|8.3979
16i_a32|1|3.352437091|0.0|0|7.765993078999999|0|0.175604846|-0.0146198339999999|-0.075706124|0|-0.056414399|2.078707411|10.31100265|0.006037736|3|3|-0.001202032|-0.098841478|-0.211019184|-0.700853898|0|0.836966894|0.8829894|0.761506727|1|0.801494708|-0.0857355019999999|0.5368697929999999|0.022335011|90.08098301|0.198505292|129.7354415|-0.036726892|-49.02383532|32.3175507|0.718964113|-36.62130242|88.80827938|70.6307405|2770.767996|523.8261846|-1200.164351|3450.514629|-15.6876273|12.57892808|0.836873682|6355.471589|183.6742715|-784.3813651|33.38593207|0.021112022|-286.2130831|1669.296604|1.0|1.0|3.75|3.16|0.3|19.0|-7.4|6.25|4.85|0.0|116.75|1.0|1.0|-7.03|29.0|5.0|427.54|0.0|0.0|3.96|9.25e-08|8.18e-06|0.0035|4.19|0.0|4.01e-08|1.7100000000000002e-05|-0.05044|3.6176|4.99|3.6176|-1995.279632|692.96|1175.51|342.72|0.2857|0.70222|0.70222|3353.0|-0.2002|0.02810109|-1995.11813|6.0|8.2596
17_a12|0|0.0|0.0|0|6.823286122000001|1|0.132275232|-0.00864055|-0.058347964|3|-0.210594127|0.0|10.31157659|-0.070249784|1|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|2|0.8198617429999999|0.87653892|0.859088647|0|0.858119365|-0.069570363|0.318309599|0.011226177|69.36398419|0.141880635|73.93273708|-0.035198739|-26.12444199|0.0|0.786701219|-18.89085387|57.97616997|42.10235809|2246.161353|447.1583691000001|-752.0117408|1470.257187|-9.557722681|10.61752641|0.8728564259999999|4866.339908|111.1480977|-391.8666299|23.31475957|0.015049295|-298.7949107|955.9051425|1.0|1.0|4.13|2.97|0.17|17.0|-7.16|4.51|2.56|0.0|103.12|0.0|1.0|-4.51|24.0|4.0|333.41|1.0|1.0|3.14|3.1e-05|5.7100000000000006e-05|0.0191|3.19|0.0|6.97e-08|2.32e-05|-0.06322|4.4014|2.87|3.7723|-1366.776169|560.09|933.62|328.67|0.2213|0.39539|0.62783|2128.0|-0.21781|0.02800938|-1366.689546|16.0|7.7959
1c_a5|0|2.955525321|0.0|0|6.605297921|0|-0.268536978|-0.001983746|-0.006491037|2|-0.080321049|0.0|10.9433337|-0.058823529|1|1|0.007357977|-0.133677441|0.0578378779999999|-0.20172074|2|0.7595197290000001|0.821309592|0.6977404359999999|0|0.88631419|-0.068062282|0.436308619|0.008349498|160.5407184|0.11368581|58.16640976|-0.0281385329999999|-18.41507338|0.0|0.753027268|-17.81716094|43.86175561|39.09545876|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|-258.918642|764.7451566000001|0.0|1.0|2.78|2.09|0.05|23.0|-8.41|4.99|4.51|0.0|95.45|0.0|1.0|-4.25|24.0|3.0|312.37|1.0|1.0|3.43|5.5700000000000005e-05|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.03965|4.8783|3.17|4.5088|-990.5931502|556.84|929.31|274.99|271.0|0.4444899999999999|0.53838|1.7105|-0.22684|0.029157178|-990.516371|3981.0|5.4
17a_a10|0|0.0|0.0|1|7.535296702|2|-0.218519541|-0.004333189|0.021150127|3|-0.082914437|1.863045777|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.360142554|-0.275154041|2|0.76281504|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|0.463842217|0.020088947|51.96456548|0.146175016|103.34686|-0.023625536|-41.33310046|87.61514901|0.564726042|-27.70403316|76.48633670000001|53.38795048|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|29.57794442|0.0254938|-91.52361858|1863.410498|1.0|1.0|3.8|3.66|0.33|21.0|-7.32|3.31|2.5|0.0|142.16|0.0|1.0|-3.68|35.0|6.0|468.55|1.0|0.0|2.64|0.00021|4.74e-05|0.0222|2.43|0.0|4.74e-08|2.22e-05|-0.04641|5.5285|3.95|3.9887|-1524.52012|767.6|1326.24|310.84|0.2142|0.32889|0.67671|4.1012|-0.21203|0.03725238|-1524.252023|49.0|7.3098
9_a15|0|0.0|0.0|0|0.0|0|-0.217598467|-0.009923019|-0.042227775|1|0.096418279|0.0|10.95880687|0.005692073|0|0|0.003160815|0.140072812|-0.295062413|-0.344978312|1|0.7059441040000001|0.742680335|0.8105478740000001|0|0.846156316|-0.073701648|0.416635119|0.032464905|105.5304352|0.153843684|85.79894134|-0.028575549|-36.29225274|54.69975317|0.51257747|-22.92354152|85.14415759|59.20930631|2392.3164920000004|471.903131|-780.8954896|1689.926339|-8.88789863|10.00547485|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|31.09118831|0.03598612|-14.02896218|1523.4682269999998|1.0|1.0|3.16|3.37|0.19|18.0|-7.57|3.9|4.95|0.0|104.74|0.0|1.0|-5.25|27.0|5.0|366.41|1.0|1.0|3.69|5.63e-06|1.53e-05|0.00562|4.24|0.0|2.69e-08|9.86e-06|-0.0258899999999999|4.3447|3.36|3.7487|-1223.687392|588.55|1042.17|330.74|0.2693|0.6512399999999999|0.70552|1.4625|-0.1824|0.01773342|-1223.522216|107.0|6.9706
19_a34|0|0.0|0.0|1|7.412764017000001|1|-0.068004837|-0.013066507|-0.169170251|1|-0.189862762|0.0|10.95957634|-0.014196676|1|1|-0.0042364759999999|-0.29861864|-0.401414514|-0.469568766|1|0.8022000659999999|0.8582665429999999|0.818710955|0|0.6399024520000001|-0.112877411|0.308793959|0.039589023|131.5318459|0.360097548|179.6256831|-0.039656969|-31.24772528|470.4453529|0.662289492|-28.08688512|77.38527508|76.05407906|2127.363207|319.1993829|-751.7118302|1537.244187|-9.86770272|10.31797048|0.877434994|4496.516479|168.4584665|-374.9727034|29.86894781|0.029554695|-161.90813300000002|1135.020017|0.0|1.0|3.07|2.77|0.18|17.0|-5.03|2.69|2.31|0.0|83.95|0.0|2.0|-2.73|23.0|5.0|309.32|1.0|1.0|2.1|0.00186|0.000704|218.0|1.66|0.0|9.42e-06|0.00291|-0.02901|4.1721|2.7|4.1721|-1046.5747720000002|538.96|882.87|297.18|0.2189|0.6897300000000001|0.6897300000000001|3.4272|-0.20251|0.03168624|-1046.509891|0.99|6.0044
33_a47|1|0.0|0.0|1|6.823286122000001|0|-0.229935275|-0.004263267|-0.085712613|3|-0.11544858|1.688794654|10.98214099|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.338113214|-0.270498605|3|0.82821379|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.060080724|0.404334141|0.022346992|30.94680001|0.1802998689999999|96.50148984|-0.0272154529999999|-23.98884914|0.0|0.57681348|-17.2112484|60.65229445|44.11759955|2311.28828|438.726241|-582.6585971|787.797733|-7.79637597|12.94292541|0.854471925|4889.09585|226.5011607|-311.85503880000005|25.25333652|0.029580684|-82.22540944|1010.133461|1.0|1.0|3.08|2.76|0.11|21.0|-7.08|2.96|4.04|0.0|94.28|0.0|1.0|-3.26|25.0|5.0|334.35|1.0|1.0|2.69|0.000546|0.000192|0.0643|2.19|0.0|8.339999999999999e-08|2.79e-05|-0.05462|4.1869|2.06|4.1869|-1123.135036|566.29|934.34|296.13|0.2566|0.67508|0.67508|4.5647|-0.21447|0.02924367|-1123.04547|4.0|8.4
10_a4|0|0.0|0.0|1|7.535296702|1|-0.180140166|-0.002959121|0.005483539|2|0.00941601|2.149387791|10.92992762|-0.090413559|1|1|0.011142889|0.014917047|-0.132895939|-0.241683916|2|0.810105167|0.861225169|0.6799081490000001|1|0.921653019|-0.051015897|0.43000216|0.014582852|39.48408698|0.078346981|45.34497624|-0.027007048|-26.60798798|64.26218096|0.744529685|-17.08910641|54.09964719|37.96666686|2480.063587|533.4262268|-781.5450965|2064.276654|-9.046715915|11.20225306|0.945033425|5598.949417|147.85886159999998|-452.3357957|20.99433004|0.014040792|-283.0534799|1049.716502|1.0|1.0|3.46|3.38|0.26|21.0|-8.07|4.93|4.81|0.0|111.38|0.0|1.0|-4.66|28.0|4.0|370.45|1.0|1.0|3.9|2.21e-05|1.4e-05|0.00519|3.85|0.0|8.51e-09|3.15e-06|-0.04689|4.9674|3.34|3.6465|-1183.790554|619.99|1083.65|340.01|0.1792|0.4662|0.7038399999999999|1.4517|-0.2025|0.02232068|-1183.602045|88.0|7.0555
5a_a49|0|0.0|0.0|1|7.853604813|2|0.079751437|-0.009147269|0.007039248|2|-0.072902329|1.878067786|10.92976459|0.076610236|1|1|0.008623164|-0.1205081119999999|-0.26176436|-0.51958118|2|0.7979412790000001|0.855876084|0.632463498|1|0.800090055|-0.072109357|0.6254267029999999|0.028578361|124.92862240000002|0.199909945|116.9370825|-0.027311576|-26.93578408|54.35929907|0.6069287529999999|-24.67330519|61.89135559|58.89715956|2797.737637|468.0117167|-782.8177953|1887.422375|-9.345067946|11.91885068|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|1.0|1.0|3.37|2.93|0.22|21.0|-6.92|3.3|3.68|0.0|116.62|0.0|1.0|-3.84|30.0|5.0|397.43|1.0|1.0|2.93|0.000146|5.09e-05|0.0202|2.65|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|5.2443|4.14|3.9219|-1311.960542|625.06|1082.25|316.13|795.0|0.31953|0.66225|5.6104|-0.21238|0.03478454|-1311.799168|43.0|7.3665
47l_a18|0|0.0|0.0|0|7.03438793|1|0.0340353029999999|-0.006400878|-0.0603838109999999|0|-0.0057783619999999|0.0|10.94702063|-0.056270425|0|0|0.000787517|-0.008768679|-0.156998637|-0.4925232479999999|0|0.7435044540000001|0.781148177|0.733228144|0|0.803473313|-0.08034939|0.2820044969999999|0.009199889|11.54768766|0.196526687|139.7861865|-0.031456589|-42.43906517|51.44279524|0.796109347|-40.65070014|68.83398609|63.6949231|2852.093627|571.4972966|-1431.971342|1427.032023|-15.91464944|18.46922943|0.959883341|6572.90106|145.02405359999997|-1018.537564|28.10487315|0.012890098|-421.235376|1798.711882|0.0|1.0|4.17|0.0|0.25|18.0|-9.37|3.69|3.19|1.0|139.63|0.0|1.0|-5.26|34.0|3.0|454.56|0.0|0.0|2.72|5.44e-06|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|4.26e-10|1.93e-07|-0.0520399999999999|3.2026|7.71|3.2026|-1455.5497369999998|764.74|1334.6|387.13|0.5019|0.69291|0.69291|2.4594|-0.18344|0.02606651|-1455.233431|32.0|7.4949
8c_a12|0|0.0|0.0|0|0.0|1|0.1948786139999999|-0.0104125509999999|-0.055163114|3|-0.106633503|0.0|10.95472932|-0.07003012|0|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|2|0.782864175|0.8425863029999999|0.845077891|0|0.840397446|-0.067004282|0.239216075|0.019604202|83.24714315|0.159602554|81.4415307|-0.038245644|-26.55601426|0.0|0.764449832|-17.44675795|61.66383178|44.19432689|2190.852814|428.8355831|-780.6350769|1245.6132289999998|-9.958505349|10.74930819|0.8957467170000001|4610.945152|120.19586|-398.3402139|25.52931025|0.018855428|-269.8853937|1021.17241|0.0|1.0|3.91|2.24|0.11|18.0|-7.14|2.81|1.59|0.0|98.07|0.0|1.0|-3.47|24.0|5.0|314.34|1.0|1.0|2.23|0.000339|0.0001899999999999|0.0598|2.5|0.0|7.24e-08|2.28e-05|-0.06706|4.3598|2.76|3.8341|-1022.750382|551.66|909.19|323.37|466.0|0.53657|0.67318|1.7305|-0.2227699999999999|0.02263772|-1022.663298|0.04|7.3979
5e_a40|0|0.0|0.0|1|8.149890544|0|-0.091305805|-0.004925115|0.0601021459999999|0|-0.106497535|0.7768055559999999|10.31198323|0.029272031|2|2|0.008306061|-0.184667138|0.010397494|-0.391074665|0|0.8092726020000001|0.877722972|0.5087199929999999|1|0.864422751|-0.076883794|0.0499188609999999|0.019851304|170.7311133|0.135577249|64.47400829|-0.035889706|-20.29110082|51.7148695|0.8223594679999999|-17.38723451|48.81318333|46.00255248|1986.384601|411.0778166|-512.0224486000001|512.5703164|-8.116440327000001|12.51197289|0.914944155|4158.984115|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|622.6260756|1.0|0.0|3.03|2.73|0.21|14.0|-4.65|4.3|3.74|1.0|79.16|0.0|2.0|-4.78|20.0|3.0|303.77|1.0|1.0|3.33|1.66e-05|5.56e-05|0.0169|3.51|0.0|2.23e-05|0.00678|-0.07231|3.7138|4.99|3.7138|-1637.180703|493.19|802.38|333.85|0.5262|0.69675|0.69675|7.87|-0.2201699999999999|0.01659566|-1637.162552|25.0|7.6021
15b_a10|0|0.0|0.0|1|7.535296702|1|-0.197213588|-0.002413027|0.024214591|2|-0.111812184|2.0455289690000003|10.92966694|-0.058911857|1|1|0.011928706|-0.175869992|-0.27395395|-0.195505087|2|0.791078367|0.83320417|0.7199249390000001|1|0.921918974|-0.046334564|0.697099355|0.015973068|43.96642219|0.078081026|53.52386591|-0.024105015|-34.57687319|118.6253241|0.670236374|-21.77253505|62.53159836|42.7113409|2716.468606|631.9674549|-958.3791518|2603.829652|-11.32690674|11.42472965|0.706711759|6105.426726|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|1.0|1.0|3.61|3.89|0.32|21.0|-8.18|4.34|4.44|0.0|123.73|0.0|1.0|-4.35|31.0|5.0|413.51|1.0|0.0|3.66|4.46e-05|2.28e-05|0.00943|3.49|0.0|6.609999999999999e-09|2.73e-06|-0.04734|5.7620000000000005|2.74|3.7625|-1317.736865|721.17|1231.3|329.52|0.3575|0.46711|0.68906|4.7752|-0.20313|0.02977516|-1317.4913390000002|85.0|7.0706
1g_a5|0|2.942391606|0.0|0|6.605297921|0|-0.203595168|-0.003919036|-0.010620031|2|-0.011534568|0.0|10.94875199|-0.0353243789999999|1|1|0.006957291|-0.019057802|-0.0178558139999999|-0.242737126|2|0.7778380309999999|0.8393686990000001|0.717355058|0|0.8659209659999999|-0.070108797|0.39389953|0.020418692|74.51397212|0.134079034|71.90752413|-0.027205531|-21.388323|0.589719781|0.61393343|-20.16505667|54.34919851|48.55052611|2243.103668|464.3994751|-598.211184|832.7655896000001|-7.824996219|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|23.76563316|0.02697793|-122.2065919|974.3909596|1.0|1.0|2.79|2.12|0.05|23.0|-8.14|4.5|4.21|0.0|96.98|0.0|1.0|-4.03|25.0|4.0|328.37|1.0|1.0|3.09|9.27e-05|6.29e-05|0.0206|3.03|0.0|7.190000000000001e-09|2.36e-06|-0.0393|4.7822|2.61|4.1733|-1065.818889|572.15|961.17|297.09|0.1769|0.4386899999999999|0.66164|3.4883|-0.20972|0.02730461|-1065.727193|115.0|6.9393
1_a6 (SB-431542)|0|3.3674017380000003|0.0|0|7.423568444|1|0.043282217|-0.015636898|-0.175408303|1|0.1008839219999999|0.0|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.033765606|-0.567791164|1|0.7462411859999999|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|0.210050443|0.033020439|160.410387|0.405958714|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|0.7531996609999999|-44.47680367|87.15852628|94.56841061|2678.823231|352.3666367|-1235.8353619999998|1890.228713|-16.29019397|14.26172029|0.895537592|5748.417262|146.3942108|-733.0587287000001|36.46179023|0.02438148|-300.3801761|1640.78056|1.0|1.0|3.25|2.35|0.05|23.0|-7.69|4.04|3.63|0.0|106.85|0.0|1.0|-4.52|29.0|5.0|384.39|0.0|1.0|2.85|3.03e-05|5.660000000000001e-05|0.0218|2.7|0.0|2.03e-08|7.81e-06|-0.05971|3.8208|4.57|3295.0|-1292.553086|619.92|1049.69|376.28|0.5765|0.55256|0.69868|6.0113|-193.0|0.03494577|-1292.41452|1542.0|5.8119
18c_a22|0|0.0|0.0|1|6.842683282|0|-0.191807441|-0.003749104|0.013131848|2|-0.044828537|1.642882533|10.31286086|0.006275578|1|1|0.005597023|-0.081550274|-0.143402172|-0.305378181|2|0.7669483559999999|0.8287956870000001|0.6922232890000001|1|0.931073539|-0.057956428|0.5003904610000001|0.019843706|30.63947336|0.068926461|47.68404831|-0.028825841|-36.55965924|15.22791009|0.682690024|-27.73804808|67.73280290000001|53.82294919|3090.601885|644.1264387|-1056.927003|2574.178324|-13.79609783|14.04085897|0.914766316|7101.057047|219.5183688|-731.1931848999999|29.21094233|0.0215181079999999|-252.7737494|1548.179944|1.0|1.0|3.56|3.3|0.08|27.0|-9.46|5.36|4.98|1.0|136.36|0.0|1.0|-5.8|34.0|5.0|461.54|0.0|1.0|3.72|1.6e-06|7.98e-06|0.0036799999999999|3.5|0.0|3.4299999999999995e-10|1.58e-07|-0.07207|5655.0|3.5|3.7222|-1783.5397829999995|707.08|1249.84|333.1|0.2996|0.4609|0.60449|1.2938|-0.22365|0.02279458|-1783.340519|26.0|7585.0
17g_a50|1|0.0|0.0|2|7.934155233999999|2|-0.185924266|-0.002050512|0.052557574|2|-0.05611228|2.236579664|10.94501702|-0.1155555559999999|2|2|0.01245647|-0.090386911|-0.323333765|-0.213708251|1|0.738521694|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.048170917|0.442201795|0.014550016|10.60268439|0.079336825|52.94662161|-0.025918901|-31.48270383|85.51402581|0.749948388|-21.45417373|56.28102287|41.85775712|2821.3922|614.4183967|-1037.842058|1975.996014|-11.54365807|15.28352231|0.879688945|6102.424958|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|1.0|1.0|4.04|3.66|0.35|20.0|-6.96|3.71|4.37|0.0|133.03|0.0|1.0|-4.46|32.0|4.0|424.54|1.0|0.0|3.63|3.4899999999999995e-05|1.39e-05|0.0059|3.68|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|4.0458|3.22|4.0458|-1335.946919|725.92|1259.05|306.45|0.1795|0.6623600000000001|0.6623600000000001|7.0584|-0.19929|0.02957267|-1335.693266|246.0|6.6091
15_a31|0|3.155574452|0.0|0|7.765993078999999|1|0.1893807519999999|-0.018913735|-0.134784483|0|-0.0302581979999999|0.0|10.31169996|-0.074455342|2|2|-0.007631228|-0.052339921|-0.272545088|-0.6215974160000001|0|0.8022000659999999|0.8582665429999999|0.782925607|0|0.567108776|-0.116196194|0.287991212|0.038524836|141.1489667|0.4328912239999999|230.1075793|-0.041588706|-37.21191643|514.6215199|0.641533577|-32.83191294|88.05886218|82.24348203|2351.566145|301.452236|-840.0616157|1675.977147|-11.75113151|11.51842782|0.873235738|5087.628096|190.5463457|-446.5429972|34.45943505|0.03396368|-150.46712390000002|1309.458532|1.0|1.0|3.31|1.64|0.19|16.0|-5.66|4.12|3.0|0.0|90.47|0.0|2.0|-4.28|24.0|5.0|342.37|0.0|1.0|2.27|5.27e-05|0.000272|0.0931|2.18|0.0|2.19e-06|0.000749|-0.04192|4569.0|3.9|4569.0|-1460.861851|556.68|925.93|271.36|348.0|0.5241899999999999|0.5241899999999999|5.5793|-0.19394|0.03843988|-1460.790873|1.1|5.9586
12av_a36|0|3.4520047430000003|0.0|0|7.412764017000001|2|0.049150854|-0.009925128|-0.081537769|2|0.06882889|0.0|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.213993335|-0.507136551|1|0.8076780109999999|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|0.277834652|0.021666882|99.2415672|0.247552267|172.4374372|-0.035197712|-51.2347934|124.9387725|0.671916917|-39.92474833|91.5101903|72.40871507|3011.024457|524.1323793|-1397.506828|2354.591519|-17.07826447|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|2079.880404|0.0|0.0|4.96|0.0|0.17|17.0|-6.93|2.38|1.65|0.0|138.06|0.0|1.0|-3.54|33.0|5.0|438.48|0.0|0.0|1.47|0.000292|0.000227|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|4.5|3.4402|-1440.945099|733.21|1247.28|360.39|0.6698|0.43212|0.70455|4.7666|-0.19429|0.04308001|-1440.738332|39.0|7.4089
16_a4|0|0.0|0.0|1|7.535296702|1|-0.219944434|-0.00228637|-0.095499301|1|0.007101649|0.0|10.94592242|0.019290123|1|1|0.006466406|0.020218035|-0.0513920109999999|-0.214481956|1|0.774455255|0.8366279120000001|0.482473457|0|0.7898461090000001|-0.073335635|0.292255386|0.013727656|13.51923899|0.210153891|103.5057102|-0.033372358|-19.42906425|74.430775|0.832461695|-17.789707500000002|45.11883447|42.88070889|2101.6948030000003|389.0176968|-591.7200271|1522.164774|-8.095443438|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|19.74465314|0.0115138339999999|-327.4903335|710.807513|0.0|0.0|3.26|3.08|0.11|17.0|-6.36|4.49|4.96|0.0|85.02|0.0|1.0|-3.92|23.0|4.0|309.31|1.0|1.0|3.91|0.0001199999999999|3.68e-05|0.0114|3.59|0.0|4.33e-07|0.000134|-0.03965|4511.0|4.05|4.2257|-1057.478071|515.68|856.55|293.41|0.2213|0.51149|0.54061|1863.0|-0.2134|0.01638524|-1057.429593|343.0|6.4647
3a_a12|0|0.0|0.0|0|0.0|1|0.13714555|-0.007671441|-0.042445446|2|-0.1231529169999999|0.0|10.95455336|-0.0161799839999999|0|0|-0.001011111|-0.205054123|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|0.759068438|0.8847197109999999|0|0.871985494|-0.07121814|0.241900756|0.009433302|71.11710277|0.128014506|62.63745781|-0.034924502|-21.73969523|0.0|0.781050096|-17.05063286|52.21461165|39.46272532|2045.857684|426.6622302|-666.453375|1050.730179|-8.361421244|11.01449587|0.859002624|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|-275.0354486|853.2786545|1.0|1.0|3.84|2.74|0.05|18.0|-7.5|3.43|2.49|0.0|97.52|0.0|1.0|-3.6|23.0|3.0|298.34|1.0|1.0|2.98|0.00025|8.8e-05|0.0263|3.15|0.0|3.13e-08|9.33e-06|-0.06829|4.2336|3.33|3.7304|-951.3480023|528.84|875.71|332.36|0.3201|-0.34688|0.66895|1.3824|-0.22157|0.023184956|-951.264072|194.0|6.7122
12aq_a36|0|3.427017327|0.0|0|7.412764017000001|2|0.0332421529999999|-0.0116333169999999|-0.135770278|2|0.076517478|0.0|10.95447882|-0.028591187|1|1|-0.004569485|0.131910912|-0.090926893|-0.5356623070000001|1|0.839953955|0.89459881|0.849217847|0|0.681470612|-0.1093001919999999|0.162384515|0.021389734|86.6958382|0.318529388|212.8220574|-0.042953452|-54.49698711|112.415579|0.7619767479999999|-48.79273723|95.39676382|87.31909781|2932.54604|455.31741460000006|-1549.740434|2906.024504|-19.17486584|14.98931431|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|0.020701483|-350.0740123|2033.842158|0.0|0.0|4.83|0.0|0.13|17.0|-6.14|1.92|0.98|0.0|131.85|0.0|1.0|-3.52|32.0|5.0|424.46|0.0|0.0|1.15|0.000304|0.000359|152.0|1.55|0.0|7.19e-07|0.000305|-0.06059|3.9049|3.88|3.3759|-1401.637414|703.04|1190.22|367.26|0.4988|0.6933199999999999|0.7058300000000001|6.7649|-0.19967|0.03228003|-1401.452487|55.0|7.2596
