molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC7i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|GeomRadius|PPSA1|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50|pIC50
19_a31|0.0|0|0.0|0|7.401841579|0|0|0.61013725|0.0|-0.01001901|5.351858133|0|-0.044625452|-0.46087445|-0.040386271|10.31169935|-0.081641954|-0.095997335|-0.1751017789999999|0|0.8558149140000001|0.019858798|-0.138769819|0.902130276|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|-0.113333675|0.279690511|0.014675044|-66.3863707|8.596058678|75.32978176|-0.036060715|5.035230173|-1.586671445|-31.1960848|75.31824576|-21.12293613|61.85348014|0.446100738|428.3459076|-929.4091898|7.0760696020000005|131.0862475|27.21285095|-323.5878356|8.931875058|1.0|1.0|1.0|1.0|1.0|2.0|0.28|16.0|-7.39|5.8|1.68|0.0|97.25|0.0|7.0|-4.67|25.0|-6.41|358.43|0.0|1.0|-3.92|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|0.0|0.0|4.08e-08|-0.04308|5.0344|625.93|1028.58|314.06|0.3205|246.28|0.5385300000000001|0.7005600000000001|-1489.323855|0.2271|-0.20675|-1489.382077|5.7447|5.7447
6_a27|0.0|0|0.0|1|6.823286122000001|0|0|1.404458667|1.7996617540000002|-0.007874167|4.727387819|2|-0.237047381|-0.330715016|0.075248207|10.93737136|0.081320966|-0.406859288|-0.179319226|2|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-44.56839492|10.17466399|125.8234721|-0.034625042|5.03713293|-1.35037664|-19.27068071|52.66373343|-17.14169035|49.10012093|0.47262982|388.6505938|-668.5259238|5.010042219|111.4788253|22.12343713|-272.1086175|8.095338503999999|0.0|0.0|0.0|0.0|0.0|1.0|0.11|21.0|-6.67|3.48|2.42|0.0|92.65|0.0|2.0|-3.62|24.0|-6.55|317.34|0.0|1.0|-3.82|0.000242|0.0768|0.000153|0.0485|0.0|0.0|2.16e-07|-0.04793|5.5447|526.9|896.68|299.55|0.1915|223.61|0.3366099999999999|0.61083|-1043.678244|163.0|-218.0|-1043.728133|9.0|9.0
3_a3|0.0|0|0.0|0|7.285506549|0|0|0.605000514|0.0|-0.010040064|5.283203728999999|1|-0.015653979|-0.3413621639999999|0.0483259979999999|10.31154314|0.069435247|-0.030486489|0.081380229|1|0.8083172479999999|-0.082619043|0.123113049|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.107269779|-0.098797066|0.583866845|0.012617742|-45.05306124|5.753894372|228.5396864|-0.035057023|2.623868963|-1.086767728|-22.30683222|55.67251784|-15.98657012|54.67064981|0.415122657|343.74795510000007|-495.58367360000005|5.025797436|136.8031103|22.83783244|-182.4099648|10.6194566|1.0|1.0|1.0|1.0|1.0|1.0|0.0|20.0|-6.15|5.0|1.41|0.0|88.36|0.0|2.0|-5.48|21.0|-5.88|310.4|0.0|1.0|-4.39|3.32e-06|0.00103|4.06e-05|0.0126|0.0|0.0|7.009999999999999e-07|-0.0637|5.8458|491.26|817.21|370.38|0.2383|212.09|0.29441|0.69206|-1592.792349|0.0851|-0.20969|-1592.839065|5.93|5.93
12l_a30|0.0|0|-4.712037416|0|7.412764017000001|2|2|0.60498366|0.0|-0.015371073|5.351858133|2|-0.102468864|-0.876151158|0.154540315|10.31162828|-0.02588969|-0.300262845|-0.226973911|1|0.830875659|-0.045411075|-0.0395239879999999|0.883029843|0.593245722|0|0.834279405|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|-76.82494797|10.78883933|103.5499036|-0.045581702|7.548024079|-2.415830189|-44.29742723|88.64610824|-31.88960104|74.10578426|0.462727396|583.6736326|-1690.148855|9.258542907|124.6606826|38.8038646|-450.2927313999999|11.82116027|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.18|4.43|2.82|0.0|133.96|0.0|7.0|-6.7|34.0|-5.66|482.48|0.0|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|0.000579|0.0|0.0|6.61e-08|-0.0545299999999999|5.0454|729.17|1223.54|351.78|0.2294|245.74|0.39486|0.68488|-1987.782294|0.1574|-0.20397|-1987.848331|7.2154|7.2154
12w_a36|0.0|0|-4.750262163|0|7.412764017000001|2|2|1.24014105|0.0|-0.015825416|5.351858133|2|0.041058884|-0.917874106|-0.041402825|10.96020797|-0.010726574|0.115646674|-0.3344729369999999|1|0.828393514|-0.098657593|-0.016393443|0.8792981679999999|0.624142499|0|0.828363244|-0.086826396|-0.111267166|0.532980165|0.021104445|-79.88912835|15.15285952|112.947763|-0.041210062|10.87965823|-2.225343322|-44.76031023|99.51883498|-29.58856606|77.49366829|0.4672300679999999|594.7596206000001|-1597.782567|8.365472166|211.5476713|41.94801097|-294.8983941|19.62970663|1.0|0.0|1.0|1.0|0.0|2.0|0.17|17.0|-7.14|3.31|2.04|0.0|130.43|0.0|7.0|-5.2|34.0|-6.4|465.43|0.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|4.0|0.0|0.0|7.24e-08|-0.05326|3.8881|712.88|1198.72|318.88|0.4508|318.88|0.69466|0.69466|-1644.953222|0.4508|-0.21034|-1645.017691|7.6383|7.6383
14t_a23|0.0|1|0.0|2|7.423568444|0|0|1.197962538|3.410065804|-0.005383494|5.351858133|2|0.073534004|-0.290708696|-0.041339801|10.31321779|-0.093434862|0.134446672|-0.136106024|2|0.7629258809999999|0.113493155|-0.152771194|0.820002545|0.6906097959999999|1|0.920956836|-0.0553915009999999|-0.079253435|0.361071229|0.017433037|-51.65035498|11.36130649|36.6149406|-0.033286443|7.404291213|-1.6643221380000002|-23.52629623|61.0040156|-21.69314909|47.46057034|0.465981891|600.1979272000001|-1084.657455|7.55064865|130.3775455|27.11827225|-390.9561553|9.353660614|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|3.88|3.24|1.0|125.25|0.0|5.0|-5.85|31.0|-6.1|425.51|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|0.0|1.65e-08|-0.06666|3.9855|692.08|1184.43|386.72|0.2061|311.09|0.5824199999999999|0.68886|-1668.980578|0.0003|-0.22291|-1669.040656|8.3979|8.3979
12a_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984824|0.0|-0.006711725|5.351858133|2|-0.096804291|-0.3557214489999999|0.009586623|10.31162903|-0.094932667|-0.171649606|-0.094526372|1|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0|0.836214716|-0.07699057|-0.097138462|0.337975309|0.016292604|-60.22802588|10.10177981|85.47365107|-0.037665934|6.263330101|-1.845630786|-29.59731695|69.45678454|-23.35372432|57.83766054|0.469799116|518.4718832|-1144.332492|7.362386058999999|120.786445|29.00398472|-378.4495438|9.228758655|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-6.64|3.84|2.82|0.0|127.28|0.0|5.0|-5.28|29.0|-5.98|398.48|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|0.0|0.0|2.3100000000000002e-07|-0.05184|5045.0|668.81|1122.01|355.41|0.1866|245.76|0.35338|0.68599|-1575.538241|0.1511|-0.19994|-1575.597759|7.9469|7.9469
12at_a36|0.0|0|0.0|0|7.412764017000001|2|2|1.297042863|0.0|-0.010886502|5.351858133|2|0.054794728|-0.653190113|-0.076129505|10.95446888|-0.037590959|0.091520225|-0.227404687|1|0.8384626709999999|-0.08859337|-0.063825255|0.890810337|0.7767870459999999|0|0.751856692|-0.084721769|-0.110637955|0.301423347|0.029516069|-76.61315774|20.43891035|95.16663336|-0.037537878|14.1532755|-2.102121151|-40.6250081|95.60375457|-25.99374995|79.10595873|0.49342323|520.6361161|-1455.649997|8.837213274|225.4381077|38.54110857|-241.591008|18.99059683|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.62|2.7|1.89|0.0|135.03|0.0|7.0|-4.18|33.0|-7.18|439.47|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0367|0.0|0.0|2.42e-07|-0.05703|4.7133|733.29|1238.61|322.81|0.4765|263.05|0.42968|0.6802600000000001|-1460.549244|0.2076|-0.2131|-1460.61293|7.1079|7.1079
18_a31|0.0|0|0.0|0|7.401841579|0|0|0.610137226|0.0|-0.013634202|5.351858133|0|-0.051184519|-0.640807491|-0.001973566|10.31169929|-0.096301845|-0.084218532|-0.107017926|0|0.8595579409999999|0.022160691|-0.1647054359999999|0.904870098|0.838968212|0|0.72588713|-0.11789212|-0.129469649|0.258135789|0.014467496|-75.99442464|8.49194438|238.9516432|-0.040279446|4.984491996|-1.81257508|-40.61741697|85.81723707|-23.64270989|77.69074057|0.4492048839999999|426.0718665|-1063.9219449999998|7.076684189|130.6137795|30.40953623|-325.73954460000004|9.822812434|1.0|1.0|1.0|1.0|1.0|3.0|0.28|16.0|-6.54|4.9|0.75|0.0|99.32|0.0|7.0|-4.62|25.0|-6.72|356.44|0.0|1.0|-3.62|2.42e-05|0.00862|0.000241|86.0|0.0|0.0|2.9e-07|-0.03702|5.0092|630.26|1041.21|317.05|444.0|247.51|0.51842|0.70058|-1465.300904|0.2457|-0.19914|-1465.359325|6.8861|6.8861
16_a31|0.0|0|0.0|0|7.758333467000001|1|1|0.61013894|0.0|-0.020181753|5.733341277|0|-0.050076586|-0.726543099|-0.00795845|10.31170095|0.06214876|-0.0897217219999999|-0.09530799|0|0.8318419909999999|-0.038841601|0.0980869569999999|0.8948140790000001|0.8944757390000001|0|0.546450126|-0.142079397|-0.150315165|0.29485045|0.0374314139999999|-70.82239128|17.63615984|130.369865|-0.050105055|8.309441139|-1.653466811|-31.54036284|83.86629191|-23.60746376|84.57819254|0.427771627|257.4650715|-779.0463041|5.521618837|126.8340354|32.30339751|-217.4912527|13.04390063|0.0|1.0|0.0|1.0|1.0|2.0|0.14|16.0|-4.94|3.8|0.78|0.0|80.57|0.0|2.0|-4.36|21.0|-6.48|300.34|0.0|1.0|-3.6|4.38e-05|0.0131|0.000254|0.0762|0.0|0.0|1.16e-05|-0.0318899999999999|3.6596|503.18|818.1|338.79|0.2534|338.79|0.70108|0.70108|-1308.113026|0.2534|-0.1842|-1308.161433|7.0458|7.0458
11c_a5|0.0|0|0.0|0|6.605297921|0|0|1.427567332|0.0|-0.004590583|4.59511985|2|-0.0859098|-0.224938556|-0.059682527|10.94877953|-0.023856811|-0.138950411|-0.018887528|2|0.8020105409999999|0.030085871|-0.044126759|0.86113162|0.658307423|0|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|0.01785211|-53.12487972|10.85837291|31.61751609|-0.0322785379999999|6.604499968|-1.484812761|-29.19305715|66.02857181|-19.63310772|58.854300300000006|0.448016491|489.4652669|-903.1229552|8.88462927|178.1902995|27.76804404|-251.8596984|12.90369209|1.0|1.0|1.0|1.0|1.0|1.0|0.09|23.0|-8.47|4.79|1.13|0.0|106.79|0.0|6.0|-4.13|28.0|-6.59|370.4|0.0|1.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|0.0294|0.0|0.0|3.4000000000000003e-09|-0.04315|4.5035|636.14|1071.71|294.59|0.5327|275.3|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.21448|-1218.336116|7.6021|7.6021
3c_a12|0.0|0|0.0|0|6.555356892000001|1|1|0.610140703|0.0|-0.009252756|4.59511985|2|-0.14679559|-0.379362977|-0.008931246|10.3117069|-0.056537396|-0.267255164|-0.211367878|1|0.826033688|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|0|0.843855494|-0.071719601|-0.099327724|0.242114395|0.013219706|-50.25579322|6.688634392000001|73.9854678|-0.033980537|3.384177297|-1.291260406|-18.35985151|61.16334136|-17.19277136|42.97583906|0.427357986|426.9566009|-653.3253118|6.231995392999999|148.9927848|24.36878988|-207.9738085|10.90754815|1.0|1.0|1.0|0.0|1.0|1.0|0.12|17.0|-6.78|4.01|1.82|0.0|98.16|0.0|3.0|-4.22|23.0|-6.18|319.38|0.0|1.0|-4.0|6.06e-05|0.0194|9.940000000000002e-05|0.0318|0.0|0.0|1.67e-07|-0.07463|3.9848|544.65|894.36|345.72|0.4687|311.14|0.43415|0.68067|-1327.351991|0.1193|-0.22035|-1327.4004710000002|7699.0|7699.0
12h_a36|0.0|0|0.0|0|7.412764017000001|2|2|1.297043828|0.0|-0.0086750619999999|5.351858133|2|0.059920602|-0.503153567|-0.003014954|10.96020037|-0.051080247|0.100530266|-0.239932418|1|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-70.19826261|18.27258858|82.11195464|-0.035734517|11.96512593|-1.929663894|-31.5465515|87.85958486|-23.39942087|66.44902736|0.464544951|536.6941285|-1263.568727|7.428908584|219.1956304|35.1736357|-216.42159590000003|17.66132225|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.69|2.77|1.72|0.0|130.24|0.0|6.0|-3.95|31.0|-6.93|411.46|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|1.0|0.0|2.03e-07|-0.05013|5.1998|697.29|1177.89|358.81|0.5756|238.44|0.34589|0.7014600000000001|-1347.199963|0.0056|-0.1926|-1347.260478|7.8539|7.8539
9d_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.61013528|0.0|-0.012442213|5.733341277|0|-0.057650507|-0.696763933|-0.0938310919999999|10.31169788|-0.021171445|-0.091744753|-0.214049412|0|0.8343242820000001|-0.030275712|-0.0375445629999999|0.873955169|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-81.53295088|19.79432796|154.8767865|-0.033844766|13.49577391|-1.793772606|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|473.3981899|-1222.994263|9.436176796|229.34422830000003|34.77197803|-223.1115993|16.31369927|1.0|1.0|1.0|1.0|1.0|2.0|0.38|16.0|-7.63|6.04|1.31|0.0|112.97|0.0|9.0|-5.61|29.0|-6.36|412.51|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|0.0|0.0|2.3500000000000002e-08|-0.03457|3.8478|727.27|1202.79|322.22|0.2611|322.22|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|-0.19426|-1657.245966|6.2218|6.2218
12ag_a36|0.0|0|0.0|0|7.412764017000001|2|2|1.297044434|0.0|-0.008085448|5.351858133|2|0.063109409|-0.436614203|0.0070889269999999|10.96052849|-0.050147748|0.135431487|-0.217394466|1|0.835013502|0.124298337|-0.0861053359999999|0.8910146309999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-68.21579593|12.70005599|85.84609192|-0.038937089|8.009946323|-1.946854457|-32.81436052|80.40643223|-24.55768654|64.72839664|0.481286668|471.0269757|-1227.884327|7.849377942|152.06382680000002|32.35969377|-326.5740008|12.1906363|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-6.86|3.13|2.4|0.0|123.71|0.0|5.0|-3.89|30.0|-6.76|399.42|0.0|0.0|-4.16|0.000129|0.0515|6.96e-05|0.0278|0.0|0.0|1.4e-07|-0.05486|3.8893|658.68|1112.68|334.04|0.4286|318.79|0.69204|0.7024699999999999|-1331.9454449999998|0.0191|-0.20713|-1332.003616|7.7696|7.7696
1_a3|0.0|0|0.0|0|6.823286122000001|1|1|0.6195934120000001|0.0|-0.006053652|4.727387819|2|-0.004409693|-0.248199745|0.038572075|10.33805862|0.032569462|-0.007705076|0.08803837|2|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|0.943582278|1|0.7762512779999999|-0.098872259|-0.0925710269999999|0.521474118|0.008036786|-42.54530997|3.693677623|289.8942564|-0.034105115|1.697600903|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|356.76228530000003|-595.6343396000001|4.984064981|95.55665364|19.78900457|-268.4830832|6.514493077999999|1.0|1.0|0.0|1.0|1.0|1.0|0.18|16.0|-5.77|2.28|1.52|0.0|91.52|0.0|2.0|-3.07|22.0|-6.87|306.38|0.0|0.0|-3.3|0.0008529999999999|261.0|0.000503|154.0|0.0|0.0|1.69e-06|-53.0|5.8805|496.09|845.2|320.83|0.1775|210.84|0.30619|0.68912|-1273.1763970000002|0.0096|-0.21886|-1273.22339|6.1403|6.1403
4_a47|0.0|0|0.0|0|0.0|0|0|1.304464196|0.0|-0.008204735|0.0|2|-0.158636969|-0.3692130839999999|0.0687047279999999|10.93671044|0.011775922|-0.247195952|-0.027355932|2|0.783871003|-0.095209424|0.019305509|0.84420422|0.8124901999999999|1|0.874200878|-0.07804769|-0.092556319|0.444849947|0.007772995|-50.35610033|4.22896799|96.20929041|-0.03525955|2.300808176|-1.48090111|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|475.6168721|-805.6976052|6.468023748999999|105.2186243|23.78275706|-333.62177030000004|7.429930428|1.0|1.0|0.0|1.0|1.0|2.0|0.05|22.0|-8.79|4.83|3.1|0.0|106.52|0.0|3.0|-5.92|26.0|-4.99|361.82|0.0|1.0|-5.64|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|0.0|1.61e-09|-0.05606|5.7708|576.9|988.42|332.4|0.2304|214.85|0.45947|0.69157|-1509.262887|0.2221|-0.21076|-1509.3147789999998|7.5|7.5
13h_a6|0.0|0|0.0|0|6.842683282|0|0|1.424099498|0.0|-0.006619944|4.727387819|2|0.060987639|-0.3839567379999999|-0.01698365|10.95053423|-0.090944829|0.105918119|-0.215607882|2|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|1|0.867910741|-0.074151997|-0.091977068|0.300800177|0.017441348|-64.32173453|12.1971464|77.20799814|-0.032362302|8.529752344|-1.747564296|-36.26429338|76.78735663|-22.63172141|64.05338768|0.461667017|606.9504647000001|-1222.112956|9.11292243|183.9790404|30.71129129|-331.36552|12.4656221|1.0|1.0|1.0|1.0|1.0|2.0|0.12|27.0|-10.57|5.41|1.13|0.0|128.63|0.0|6.0|-5.56|33.0|-6.31|431.49|0.0|1.0|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|0.0|0.0|2.67e-11|-0.07435|4.8701|738.61|1253.92|365.52|1.0978|254.58|0.50716|0.69001|-1386.302668|0.2121|-0.2153199999999999|-1386.3651|7.3279|7.3279
13b_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984129|0.0|-0.011016128|5.351858133|2|-0.035340334|-0.627919307|0.042845487|10.31162842|-0.0463169629999999|-0.062905093|0.006103754|1|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.802578397|0|0.694101802|-0.109962789|-0.113554975|0.3529073379999999|0.018555474|-76.67161447|12.52854078|385.2420923|-0.042850934|8.459192992|-2.271099499|-50.13056864|88.26741491|-28.93268471|86.77473353|0.454574838|468.6532296|-1533.432289|8.804739699999999|134.8423681|36.15271139|-405.5090587|11.59580043|1.0|0.0|0.0|1.0|0.0|2.0|0.13|17.0|-6.19|3.04|2.06|0.0|135.37|0.0|6.0|-5.01|32.0|-7.05|441.51|0.0|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|-0.05434|5.0501|721.48|1210.94|353.68|0.2783|245.51|0.32563|0.6862699999999999|-1744.2179010000002|0.1415|-0.20313|-1744.281763|7.5901|7.5901
25b_a34|0.0|0|0.0|1|7.412764017000001|1|1|1.290860233|1.94553288|-0.015658012|5.351858133|1|-0.150946163|-0.861190687|-0.112970844|10.95957635|-0.061390533|-0.2360985169999999|-0.435821207|1|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0.787858064|0|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|0.030138301|-86.13394472|18.82143547|165.2408865|-0.042438204|11.75402804|-2.206786613|-40.19997818|98.0416108|-26.50275222|83.19266998|0.419904835|410.0313565|-1378.143115|6.383564979|148.1659658|34.74652105|-328.1702779|11.90766609|0.0|1.0|1.0|1.0|1.0|2.0|0.29|17.0|-6.42|2.63|1.56|0.0|108.21|0.0|7.0|-3.82|29.0|-7.07|393.44|0.0|0.0|-3.69|0.00015|59.0|0.000202|0.0796|0.0|0.0|3.8100000000000004e-07|-0.03539|4.2253|668.48|1136.16|293.43|0.2259|293.43|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|-0.21103|-1313.194808|5.6819|5.6819
11_a1|0.0|0|0.0|0|7.423568444|1|1|1.430935838|0.0|-0.018080197|5.351858133|1|0.08043435|-0.867849442|-0.05257082|10.94957487|-0.044235537|0.126722854|-0.117419838|1|0.747358374|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|-74.35738693|20.62225192|274.39137789999995|-0.048723884|12.15946748|-2.143850877|-45.88191258|89.80732824|-28.7289904|98.43720241|0.47723847|351.1382199|-1264.075578|7.43666407|146.29971719999998|38.20963621|-297.0290662|15.44994131|1.0|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.47|4.28|1.95|0.0|105.71|0.0|4.0|-5.07|29.0|-6.27|385.37|0.0|1.0|-4.66|8.48e-06|0.00327|2.17e-05|0.00838|0.0|0.0|3.35e-08|-0.06546|3.7383|614.86|1036.18|388.38|0.5573|331.66|0.68162|0.69914|-1312.241032|0.3201|-0.19462|-1312.2963630000002|6.7696|6.7696
11f_a5|0.0|0|0.0|0|6.605297921|1|1|1.370797007|0.0|-0.0037371509999999|4.59511985|3|-0.083432989|-0.227966183|-0.178881726|10.94877949|-0.0080939669999999|-0.1323098|-0.203228986|2|0.756843253|-0.008110526|-0.016518403|0.800575032|0.750555185|0|0.847356138|-0.068361657|-0.074612137|0.368815548|0.0221464629999999|-51.92819555|15.41338844|70.39517801|-0.022252743|10.72733576|-1.268406334|-33.11311829|73.05195434|-15.48735657|62.99140465|0.463183664|589.7388387999999|-882.7793242999999|9.683662007|340.3683339|30.31104695|-15.23851001|21.12375879|0.0|1.0|1.0|1.0|1.0|1.0|0.24|23.0|-8.67|4.61|1.03|0.0|126.79|0.0|7.0|-3.95|32.0|-6.99|427.5|0.0|0.0|-4.26|0.000112|0.0477|5.479999999999999e-05|0.0234|0.0|0.0|2.12e-09|-0.03862|4.4523|729.96|1239.35|299.8|0.5834|278.47|0.6593600000000001|0.64937|-1391.444853|0.1834|-0.20772|-1391.50739|7.9208|7.9208
7_a47|0.0|0|0.0|0|0.0|0|0|1.304326965|0.0|-0.008206422|0.0|2|-0.128433676|-0.3939082339999999|-0.085507035|10.93671034|-0.0781924059999999|-0.262805289|-0.04311702|2|0.817389583|-0.04402021|-0.124285418|0.8755534909999999|0.671549194|1|0.8473227320000001|-0.081264417|-0.095957591|0.427432212|0.008915606|-54.113260200000006|5.027768049|103.5602725|-0.036250645|2.8353037860000003|-1.631279045|-25.84337052|61.47335819|-20.44278719|50.85512286|0.405265781|477.8297898|-919.9254234|6.485224033|103.2106353|25.02240371|-357.5076454|7.36009799|1.0|1.0|0.0|1.0|1.0|2.0|0.09|22.0|-9.45|5.63|3.69|0.0|111.28|0.0|4.0|-6.47|28.0|-4.8|393.84|1.0|1.0|-6.06|3.41e-07|0.000134|8.75e-07|0.000345|0.0|0.0|3.52e-10|-0.05297|3.7203|604.84|1043.33|333.26|0.2144|333.26|0.69314|0.69314|-1647.7863539999998|0.2144|-0.2073699999999999|-1647.841533|7.6|7.6
12_a1|0.0|0|0.0|0|7.423568444|1|1|1.430936075|0.0|-0.011221829|5.351858133|1|0.076867966|-0.516204114|-0.0811332759999999|10.94945122|-0.051772288|0.127560614|-0.173618873|1|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|0.033770552|-60.78517756|19.60151089|133.6600817|-0.039894864|11.37734536|-1.675584287|-32.50125347|74.99749378|-23.15625812|75.59644237|0.46449367|444.1009824|-972.562841|7.679719277999999|159.81230209999998|31.95435864|-260.8074567|14.21231622|1.0|1.0|1.0|1.0|1.0|1.0|0.05|23.0|-8.2|4.87|1.67|0.0|103.47|0.0|3.0|-4.98|28.0|-6.02|366.37|0.0|1.0|-4.75|1.04e-05|0.00379|1.77e-05|0.00649|0.0|0.0|6.28e-09|-0.07042|3734.0|607.42|1018.84|390.57|0.5867|332.04|0.69114|0.69763|-1215.922313|0.2821|-0.19916|-1215.975876|5.5302|5.5302
3j_a32|0.0|1|0.0|0|8.234564993|0|1|0.609420782|0.0|-0.006580847|6.3044488020000005|0|-0.029763115|-0.269814716|-0.086191775|10.31100276|-0.052622352|-0.055211759|-0.097980957|0|0.824282683|-0.020129489|-0.084553991|0.8884057059999999|0.7557114|1|0.865101945|-0.070289671|-0.095013178|0.27811778|0.013773753|-50.46105839|7.315176208|47.55031019|-0.030815085|3.885056172|-1.140158136|-19.82606536|58.58770587|-16.36574867|44.64569478|0.4482615029999999|459.4516326|-605.5327007000001|5.900829539|133.42496409999998|21.85672669|-264.245436|8.126647477|1.0|1.0|1.0|1.0|1.0|1.0|0.24|19.0|-6.69|6.68|1.94|0.0|95.74|0.0|3.0|-5.92|23.0|-5.6|338.45|0.0|1.0|-4.8|1.21e-06|0.0004089999999999|1.58e-05|0.00533|0.0|0.0|2.03e-07|-0.05361|3.4982|564.55|934.19|354.42|0.3005|354.42|0.7028|0.7028|-1671.351322|0.3005|-0.19859|-1671.402462|8.0969|8.0969
