molecula|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
6a_a31|0|0.0|0|1|0.0|0.038376178|-0.01694403|5.6869753560000005|0.0357275129999999|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|2|-0.010591881|0.1533239019999999|-0.568500407|0|-0.0436046509999999|0.848080284|0.803505125|-77.60012959|-74.23718620000001|20.08876284|157.9971748|0.42783832|251.216265|-0.045153913|-43.59027182|98.49408082|-1.896464366|92.52963742|97.68889243|335.9594356|-15.56795422|0.307253701|0.916923952|180.411907|38.27271371|-226.3518866|479.200937|18.29245122|1.0|1.0|1.0|1.0|2.0|0.05|4.68|3.69|1.13|1.0|0.0|104.73|0.0|4.0|-5.22|28.0|5.0|-6.69|1.0|2.96|-4.34|0.00238|4.55e-05|0.0178|0.0|1.11e-07|4.3200000000000007e-05|-0.05563|4.03|3.5428|-1613.34153|607.79|1028.95|0.6404|349.96|447.66|0.70416|0.6404|-0.1428|7.7514|-0.19843|0.04606915|11.2387|1.1|5.9586|5.9586
20_a31|1|0.0|0|0|0.0|0.0469387759999999|-0.009722467|5.733341277|0.03995614|-0.476400874|-0.003484915|-0.020082435|10.31100269|-0.078213611|3|3|-0.001662219|-0.023477148|-0.594513619|0|-0.131662689|0.912372776|0.7507116140000001|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|128.1960117|-0.033537774|-43.27297051|75.10345696|-1.542737604|81.35171021|65.91404723|498.4558574|-13.1700345|0.289292958|0.86775525|181.2859728|29.5712685|-264.0799235|557.1050635|12.29746712|1.0|1.0|1.0|1.0|2.0|0.26|6.49|4.38|1.1|1.0|0.0|110.47|1.0|7.0|-5.91|27.0|4.0|-6.39|1.0|3.6|-4.44|0.000493|3.66e-05|0.0146|0.0|2.23e-08|8.86e-06|-0.06065|4.78|3.5381|-1880.768349|666.67|1113.19|0.2011|350.43|560.67|0.7036600000000001|0.2011|-0.1483|3.7403|-0.20895|0.0336943|4.9218|8.0|8.0862|8.0862
12bg_a36|0|0.0|0|2|0.0|-0.040957653|-0.0076819|5.351858133|0.044197531|-0.414822602|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|1|1|-0.00097037|0.097928606|-0.4459167329999999|1|-0.033696875|0.892249657|0.771220556|-51.74990566|-70.42534258|13.44952052|107.3347739|0.159389648|109.3374477|-0.036959207|-48.31008346|14.85588272|-1.847960372|83.78068847|65.19942617|576.6383913|-17.39163005|0.252132272|0.860310096|172.9566471|33.900544700000005|-340.0625449|661.6709012|13.35534589|1.0|0.0|1.0|1.0|2.0|0.14|3.99|3.19|2.99|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|4.0|-6.26|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|0.0|1.74e-08|7.83e-06|-0.0542299999999999|4.42|3.8944|-2152.13793|703.94|1186.75|0.4409|318.36|554.7|0.69395|0.4409|-0.15743|6.6844|-0.21166|0.03334656|9.3601|15.0|7.8239|7.8239
LY580276_a4|0|0.0|1|1|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|0.044357639|-0.063298854|0.010217376|-0.172607392|10.94681614|0.011772853|1|1|0.009622161|0.064209689|-0.191806286|1|0.019144144|0.847526918|0.518109998|-27.6229776|-34.22831819|4.207217677|11.22286434|0.131473004|63.36073061|-0.028035586|-16.49563923|82.46094409|-1.065352257|38.23432817|31.83019528|418.5688558|-6.511436537000001|0.152153004|0.7764939829999999|73.32703409|15.93586849|-335.2755182|345.4102548|4.0060099860000005|1.0|1.0|0.0|1.0|0.0|0.22|4.49|4.43|3.13|0.0|0.0|84.74|0.0|2.0|-3.67|22.0|3.0|-5.71|1.0|3.69|-4.21|0.0624|6.18e-05|0.0181|0.0|2.75e-07|8.08e-05|-0.0225|3.64|4.4918|-959.4958788|519.23|865.23|0.1905|234.01|402.99|0.36903|0.1842|-0.18746|2.5355|-0.2099599999999999|0.023546627|3.2891|175.0|6757.0|6757.0
14e_a23|1|-4.45581912|2|0|3.052208981|0.059967018|-0.008865361|5.351858133|0.044241453|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|2|0.001951778|0.072830644|-0.5232404310000001|2|-0.014216155|0.8510270329999999|0.5415996160000001|-51.07141556|-62.2612068|12.5437807|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|-1.96796702|74.75779594|63.61519626|644.0923882999999|-19.06744972|0.203474128|0.981902808|141.6222839|34.39302091|-412.7765217|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|0.09|4.42|6.19|3.82|2.0|1.0|125.29|0.0|6.0|-6.38|34.0|7.0|-6.06|0.0|4.5|-5.79|0.000198|1.61e-06|0.000773|0.0|5.94e-09|2.85e-06|-0.08122|4.2|3.7033|-1966.96594|706.39|1209.58|0.3178|334.8|571.39|0.63922|0.3178|-153.0|3.7696|-0.2342199999999999|0.02250947|5.5469|3.0|8.5214|8.5214
12m_a36|0|0.0|0|2|0.0|0.013543656|-0.011502861|5.351858133|0.03912037|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|1|-0.004569485|0.245908938|-0.52644768|1|-0.064035403|0.8792981679999999|0.849217847|-67.27772044|-81.19927925|15.24099981|42.78660249|0.288038572|193.174369|-0.04260035|-54.45666327|107.233999|-2.300418875|96.11918789|82.51872026|477.48014630000006|-19.16067782|0.252881876|0.8702895190000001|169.596372|38.24042793|-331.4617713|689.2886595|14.91990864|0.0|0.0|0.0|1.0|3.0|0.13|1.92|0.98|1.28|1.0|0.0|131.85|0.0|6.0|-4.1|32.0|5.0|-7.39|0.0|1.26|-3.8|0.0338|0.000159|0.0676|0.0|7.19e-07|0.000305|-0.05114|3.88|3.8658|-1401.654499|692.4|1177.15|0.4718|320.72|505.51|0.69382|0.4718|-0.15879|6.5789|-0.20993|0.03861003|9.1003|0.03|7.5229|7.5229
27_a47|1|0.0|1|1|2.041063341|-0.160399235|-0.003631596|4.727387819|0.0304347829999999|-0.207000956|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|1|0.002350172|-0.137440913|-0.280944221|2|0.023325573|0.8517043879999999|0.634406338|-40.35526807|-50.87821306|10.56549582|20.73428323|0.153530114|98.27436776|-0.028494622|-32.56705871|3.180329084|-1.510214943|63.02085767|50.9207639|541.8239522999999|-11.67498331|0.299267237|0.906398657|191.5604557|26.02898047|-256.9774086|682.9868225|12.14264461|1.0|1.0|0.0|1.0|2.0|0.26|4.18|5.07|3.11|2.0|0.0|125.17|0.0|5.0|-4.81|31.0|5.0|-6.34|1.0|3.91|-5.05|0.00674|8.89e-06|0.0038799999999999|0.0|1.5e-09|6.55e-07|-0.05814|2.97|3.8125|-1778.1049670000002|673.27|1165.54|0.4007|251.19|517.82|0.40976|0.1839|-0.1578|4.0365|-0.21594|0.02633483|5.2214|2512.0|5.6|5.6
11f_a5|0|0.0|0|1|0.0|-0.251797205|-0.0037371509999999|4.59511985|0.021060606|-0.227966183|0.00722997|-0.178881726|10.94877949|-0.0080939669999999|1|1|0.008309782|-0.1323098|-0.230681941|2|-0.016518403|0.800575032|0.750555185|-47.57801621|-51.92819555|15.41338844|70.39517801|0.152643862|106.23633909999998|-0.022252743|-36.14073513|13.29510896|-1.268406334|73.05195434|62.99140465|589.7388387999999|-10.77881574|0.489052404|0.8628345190000001|340.3683339|30.31104695|-15.23851001|753.9168511|21.12375879|0.0|1.0|1.0|1.0|1.0|0.24|4.61|3.53|1.03|1.0|0.0|126.79|0.0|7.0|-3.95|32.0|6.0|-6.99|0.0|2.95|-4.26|0.0477|5.479999999999999e-05|0.0234|0.0|2.12e-09|9.06e-07|-0.03862|2.25|4.1356|-1391.7602960000002|729.96|1239.35|0.5834|278.47|579.1|0.6593600000000001|0.1834|-0.1691|2.1313|-0.20772|0.03804804|2.9697|12.0|7.9208|7.9208
27c_a34|0|0.0|1|1|1.996958431|0.02583752|-0.014036512|5.351858133|0.041728395|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|1|-0.004694534|-0.132026575|-0.543350914|1|-0.0239323839999999|0.8353837409999999|0.804740647|-76.84420762|-84.73908278|20.51361454|176.7076265|0.368934647|248.17931940000005|-0.042782312|-57.00328784|119.8660257|-2.26746252|100.1948155|97.35782216|424.51250080000005|-19.35960719|0.261802571|0.738272657|176.1124482|38.98592708|-320.4669239|673.8038326000001|15.45573273|1.0|1.0|1.0|1.0|2.0|0.12|3.11|3.34|1.71|1.0|0.0|119.71|0.0|6.0|-4.75|32.0|5.0|-6.85|1.0|2.83|-4.45|0.00759|3.52e-05|0.0151|0.0|2.13e-08|9.1e-06|-0.03792|5.23|3.9186|-1426.521813|709.72|1203.69|0.2385|289.89|558.04|0.68683|0.0093|-0.1589|7.6204|-0.19682|0.03913684|9.6148|0.8|6.0969|6.0969
3h_a32|1|0.0|0|0|0.0|0.01077056|-0.005281944|5.733341277|0.037731481|-0.269379119|0.002101838|-0.003152613|10.31100268|-0.111111111|3|3|0.003284804|0.025035542|-0.531669815|0|-0.2|0.834881529|0.8030743229999999|-44.97387528|-55.27575363|6.98327435|76.38838542|0.12119737|75.87946135|-0.027590124|-34.60714056|0.0|-1.324325944|62.63332945|51.95714963|550.2022886|-10.81473143|0.226505997|0.692036677|141.8112711|22.33200639|-342.4592076|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|1.0|0.35|8.11|6.24|2.64|2.0|0.0|112.28|0.0|7.0|-8.23|26.0|3.0|-4.29|1.0|5.4|-6.15|2.24e-06|7.140000000000001e-07|0.000273|0.0|3.37e-09|1.29e-06|-0.05318|4.61|3.5552|-1790.6908030000002|676.22|1127.45|0.2926|348.74|578.86|0.70257|0.2926|-0.1474099999999999|3.5952|-0.20059|0.02690554|5.8749|7.0|8.1549|8.1549
5a_a40|0|0.0|1|1|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0.0388888889999999|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|2|0.010425818|-0.191663433|-0.363338726|0|-0.0395444479999999|0.820901326|0.5263598389999999|-34.5789643|-40.27003217|9.135164355|174.99981530000002|0.146821673|64.97877226|-0.036396585|-17.82228195|52.43850484|-1.091897544|46.06507254|43.71412865|377.5905776|-7.128912782|0.177534728|0.956899016|78.57142892|19.58503709|-285.426492|244.8873477|5.795040371|1.0|0.0|1.0|0.0|0.0|0.21|3.68|3.08|1.85|0.0|1.0|74.15|0.0|3.0|-4.13|19.0|3.0|-5.9|1.0|2.8|-3.67|0.0202|0.000213|0.0574|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|466.79|757.45|0.4461|326.96|353.51|0.69499|0.4461|-0.15066|5.7163|-0.21644|0.01514427|7.6003|81.0|7.0915|7.0915
19j_a38|0|0.0|0|2|0.0|-0.089207643|-0.007976154|5.351858133|0.04391253|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|1|-0.002443797|0.23209815|-0.42133715|1|-0.060360554|0.908721232|0.6885713729999999|-57.80349365|-73.92901683|17.15233756|131.29876370000002|0.192823617|131.9851314|-0.038119963|-50.60340201|29.18585028|-1.944118135|90.05233553|74.95583121|552.5012068|-17.86002424|0.285630155|0.6907121629999999|195.5099392|36.5253298|-293.4664598|640.025745|16.123318700000002|1.0|0.0|1.0|1.0|3.0|0.13|3.17|2.42|1.76|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|5.0|-7.13|0.0|2.44|-4.12|19.0|7.55e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|-0.06447|3.23|3.6886|-1424.426858|686.26|1163.3|354.0|205.41|533.97|0.30419|0.2625|-0.15182|10.8124|-0.21629|0.03678378|14.4895|8.0|8.1146|8.1146
12ak_a36|0|0.0|0|2|0.0|-0.052930979|-0.006465433|5.351858133|0.041728395|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|1|0.005035022|0.198260132|-0.439326642|1|-0.0265703679999999|0.860939187|0.860667615|-49.87483724|-66.15829243|14.3700664|113.186508|0.151294857|109.0807368|-0.032660864|-47.69888026|25.9007405|-1.926990997|79.17567486|64.24490364|611.9003905000001|-16.97756755|0.262560805|0.735576751|189.3013851|31.93194362|-342.3783571000001|799.5563855|13.01738243|1.0|0.0|1.0|1.0|2.0|0.24|3.85|3.01|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|4.0|-6.19|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.00589|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|4.21|3.6895|-1350.900117|730.3|1247.89|0.4514|320.09|584.05|0.69463|0.0001|-0.15275|6.3682|-0.20204|0.03471045|8.5394|46.0|7.3372|7.3372
12bi_a36|0|0.0|0|2|0.0|-0.088734077|-0.00902707|5.351858133|0.043854875|-0.559678363|0.000482522|-0.067142264|10.95958518|0.041834838|1|1|0.002872872|0.056936052|-0.37220074|1|0.071329141|0.858971809|0.8350231859999999|-57.89562053|-75.1419557|24.16125901|129.685076|0.214998882|150.12481100000002|-0.027831043|-52.46851415|0.0|-1.614200516|101.3899049|82.05687954|548.1337538|-13.56944331|0.500339677|0.85865094|349.3664649|38.89295091|0.474365004|766.4854363|26.24794923|1.0|0.0|0.0|1.0|2.0|0.21|2.83|1.9|1.42|1.0|0.0|136.74|0.0|7.0|-4.11|33.0|6.0|-7.13|0.0|1.75|-4.15|0.0342|7.13e-05|0.0315|0.0|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|2.68|3.6851|-1461.997992|742.94|1256.37|0.4214|319.1|603.92|0.68181|0.0252|-0.15078|7.0514|-0.2018|0.0318395999999999|8.8903|14.0|7.8539|7.8539
13a_a6|0|0.0|0|1|0.0|-0.042110772|-0.01115741|5.351858133|0.041767677|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|1|-0.00194781|0.05269025|-0.488098052|1|-0.091892803|0.8299950709999999|0.8013954109999999|-61.52313164|-74.18628740000001|20.83876732|154.9639272|0.22549456|147.4582473|-0.040840697|-48.51283287|554.4922449|-2.042034827|87.37044493|82.36189896|506.474367|-17.46461983|0.240087608|0.8764206290000001|157.0011174|35.14492428|-339.9303794|627.4287311|13.18415753|1.0|1.0|1.0|1.0|2.0|0.12|4.98|4.32|1.29|2.0|0.0|116.79|0.0|5.0|-5.51|31.0|5.0|-6.1|1.0|3.52|-4.99|0.0012699999999999|1.02e-05|0.00417|0.0|9.77e-10|4e-07|-0.05018|4.04|3651.0|-1350.085889|695.29|1166.79|0.5352|206.87|571.9|0.4816|0.2697|-0.14969|7.7145|-0.19987|0.02818646|9.2157|46.0|7.3372|7.3372
12s_a30|0|0.0|0|2|0.0|-0.00019297|-0.007621736|5.351858133|0.04625323|-0.403952011|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|1|-0.001131023|-0.1597740919999999|-0.446807335|1|-0.080971844|0.889479916|0.591758164|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|189.9114627|-0.040189672|-43.45862792|0.0|-1.969293912|78.38074776|71.26547471|457.6180044|-16.8513047|0.209518167|0.877516163|135.66918710000002|32.92168852|-376.1910929|616.2856203|11.26623|1.0|0.0|1.0|1.0|1.0|0.14|4.67|3.74|3.58|2.0|0.0|127.19|0.0|5.0|-5.49|31.0|6.0|-6.06|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|3.5348|-1774.236634|677.35|1140.1|0.2148|245.81|526.07|0.43338|0.1576|-0.14985|3.0335|-0.20495|0.03401064|3.9579|7.0|8129.0|8129.0
5b_a50|1|0.0|2|1|4.190114953|-0.253064589|-0.00141071|5.82008293|0.034845679|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.113846154|2|2|0.012290091|-0.0873662269999999|-0.140506919|1|-0.1866330389999999|0.855527513|0.6642694929999999|-20.90908698|-31.07327358|6.200250541|6.656963127999999|0.041393519|21.02890062|-0.02140774|-15.78596849|60.5565203|-0.8563096170000001|42.76068675|27.10933752|486.9950914|-5.525088972000001|0.411250953|0.8058479690000001|208.925351|18.47246431|-90.17329003|409.0289917|11.68741316|1.0|1.0|0.0|1.0|0.0|0.1|3.15|4.02|2.4|0.0|0.0|96.89|0.0|2.0|-3.48|24.0|2.0|-6.03|1.0|3.11|-4.19|105.0|6.47e-05|0.0202|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|2.81|4.0222|-990.6114185|547.35|922.49|0.2749|220.09|411.9|0.4270899999999999|0.1094|-0.16683|4.4181|-0.19252|0.02651535|6.1284|12.23|4.9126|4.9126
27a_a34|0|0.0|1|1|1.963136117|0.0257175079999999|-0.012620846|5.351858133|0.0408037829999999|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|1|-0.005234221|-0.13716603|-0.53047808|1|-0.012251785|0.832753533|0.749941528|-74.78290605|-86.36649751|18.62986903|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|-60.54917431|22.69787432|-2.340647376|100.7752505|93.41277507|421.319507|-21.30433911|0.235078289|0.7758691440000001|164.80691819999998|39.72721867|-371.4586403|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|2.0|0.13|2.01|3.97|1.06|1.0|0.0|122.61|0.0|6.0|-4.96|33.0|7.0|-7.29|0.0|2.44|-4.47|0.00504|3.43e-05|0.0159|0.0|2.44e-08|1.13e-05|-0.03924|7.38|4.1228|-1861.741982|737.7|1247.85|0.2896|247.91|598.18|0.40378|0.0203|-0.16691|10.8591|-0.20615|0.04629882|13.9023|0.24|6.6198|6.6198
19_a3|0|0.0|0|0|0.0|-0.206312209|-0.003417504|4.59511985|0.0386379929999999|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.270506095|3|0.064690027|0.8264237520000001|0.687139108|-31.50932639|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|-0.032585664|-19.01853079|0.0|-1.140498238|48.55416845|36.92898885|397.1650228|-7.064025721|0.24201815|0.911365749|112.6836188|20.01615321|-240.2326308|314.0966684|7.706796952|1.0|1.0|0.0|1.0|1.0|0.06|3.9|3.39|1.18|0.0|0.0|85.32|0.0|2.0|-3.24|22.0|4.0|-6.5|1.0|2.45|-3.58|166.0|0.000266|0.0764|0.0|6.18e-08|1.7800000000000002e-05|-0.05757|2.43|3945.0|-929.2818523|499.93|832.23|0.3006|314.28|362.92|0.67351|0.3006|-0.16303|2191.0|-0.2206|0.020989746|2.8758|23.0|7.6383|7.6383
47t_a18|0|0.0|0|1|0.0|0.1115820769999999|-0.0128248239999999|4.844187086|0.03672956|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|-0.004985656|0.027313444|-0.600890268|0|-0.074774521|0.796935152|0.688453085|-79.78154029|-69.13537385|9.415011332|280.622476|0.32796681|219.5070758|-0.040580402|-46.27207168|78.43695402|-2.272502492|80.00407742|89.19655162|449.789539|-18.17831387|0.195468477|0.991199259|130.8263901|33.75918118|-407.6438346000001|747.6927426|10.86870356|0.0|0.0|0.0|1.0|3.0|0.15|2.6|2.93|1.64|2.0|1.0|129.21|0.0|7.0|-5.58|33.0|4.0|-6.46|0.0|2.15|-4.77|0.00117|1.7100000000000002e-05|0.0075299999999999|0.0|3.09e-08|1.36e-05|-0.06822|9.4|3.1164|-1470.873743|703.76|1218.95|0.5502|397.84|601.36|0.6895100000000001|0.5502|-0.12692|7.7656|-0.19514|0.03767603|9.6938|782.0|6.1068|6.1068
1d_a5|0|-4.455320158|0|0|0.0|-0.133500214|-0.006252818|4.59511985|0.030074074|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.010183824|1|1|-0.000700145|-0.389011185|-0.38633065|2|-0.015804188|0.821309592|0.513260607|-47.76176205|-46.58221594|4.288788702|204.4506579|0.1034962359999999|55.92018945|-0.036640804|-25.16889922|0.0|-1.465632167|56.83734591|52.05055075|484.3911442|-10.69678217|0.229495885|0.89062437|123.9992274|25.69414151|-292.3128788|403.396385|10.25512997|1.0|1.0|0.0|1.0|1.0|0.05|5.48|6.37|2.73|2.0|0.0|95.49|0.0|4.0|-4.79|27.0|6.0|-5.73|1.0|4.15|-4.97|0.00589|1.0800000000000002e-05|0.00396|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|3.58|4.6112|-1288.340378|567.04|951.63|0.2805|254.46|414.59|0.41781|0.0982|-0.18991|3.7798|-0.23519|0.03392008|5.3765|9333.0|5.03|5.03
12h_a40|0|0.0|1|0|1.760542171|0.104392974|-0.008044548|5.4161004020000005|0.041915709|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|2|-0.002126898|0.367928263|-0.556229094|0|-0.335801908|0.845904643|0.6948809659999999|-50.45378559|-48.34705035|6.193088525|208.6717565|0.160518251|84.86252967|-0.038796498|-25.56004046|59.68939644|-1.280284432|54.9311782|56.64687411|443.8158546|-10.84365353|0.155991416|0.983394285|82.46928995|24.30173133|-363.7398044|350.9435025|6.584127851|1.0|0.0|1.0|1.0|1.0|0.0|4.59|5.02|3.76|2.0|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|-5.13|1.0|4.22|-5.58|0.0002009999999999|2.61e-06|0.000942|0.0|1.44e-07|5.2e-05|-0.07512|4.14|2.6436|-2153.207198|548.82|910.77|0.3985|298.7|435.95|0.6503899999999999|0.3693|-0.1092|2.5573|-0.18432|0.02044063|3.5425|823.0|6.0846|6.0846
12bd_a36|0|0.0|0|2|0.0|-0.051990612|-0.006695407|5.351858133|0.04625323|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|1|0.0045625|0.042808724|-0.436345273|1|-0.047786573|0.833398429|0.857993338|-46.92083391|-65.65179884|11.7156452|83.92365468|0.167521907|110.578217|-0.035521445|-43.33557909|0.0|-1.989200921|75.7932235|58.63647911|549.5039111000001|-15.47699253|0.21755876|0.905749421|143.6066496|29.96655829|-372.868829|729.1873176|10.14142465|1.0|0.0|0.0|1.0|2.0|0.21|3.76|2.5|2.45|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|-6.38|1.0|2.42|-4.6|0.0117|2.5e-05|0.0102|0.0|4.55e-08|1.86e-05|-0.05236|3.79|3544.0|-1311.591775|706.26|1200.23|0.4467|319.66|568.94|0.69411|0.0058|-0.1459|5.7533|-0.19826|0.03110617|7.6908|17.0|7.7696|7.7696
4b_a46|0|0.206072846|1|1|2.189591837|-0.155670183|-0.00113356|5.587248657999999|0.047736111|-0.058945144|0.012332859|-0.135121207|10.96200942|-0.111103941|1|1|0.011806162|-0.128843936|-0.16915334|2|-0.153841155|0.768651645|0.69830739|-28.58477842|-38.30877966|4.127907383|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|56.7922535|-1.123779397|42.65239101|32.7126858|510.1086157|-6.822749952000001|0.189531974|0.751274223|103.3759991|15.43427855|-338.6757579|538.4165208|4.343611349|1.0|0.0|0.0|1.0|0.0|0.38|4.69|4.77|2.58|1.0|0.0|101.7|0.0|2.0|-4.35|25.0|3.0|-5.67|1.0|3.76|-4.63|0.0149|2.35e-05|0.00782|0.0|6.38e-08|2.12e-05|-0.02729|3.98|4.5515|-1033.556797|588.79|1020.9|0.1784|272.4|508.79|0.68682|0.1784|-0.19082|3127.0|-0.21811|0.02176759|3.7571|548.0|6.2612|6.2612
12t_a30|0|0.0|0|2|0.0|0.073057637|-0.007755575|5.351858133|0.044197531|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.464720444|1|-0.080971844|0.889479916|0.591758164|-58.89093185|-65.79920855|12.26965165|88.42093081|0.303586418|197.4742794|-0.037159417|-42.80050261|0.0|-1.82081145|78.8278828|71.1605835|452.99711|-15.72263361|0.254294117|0.804273481|165.4110479|32.41376848|-319.6492937|616.2856203|13.02867425|1.0|0.0|1.0|1.0|1.0|0.14|4.67|3.74|3.58|2.0|0.0|127.19|0.0|5.0|-5.49|31.0|6.0|-6.06|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|0.0|6.900000000000002e-08|3e-05|-0.05542|4.32|3.5457|-1774.2421780000002|677.85|1139.2|0.2094|244.58|527.87|0.33647|0.1561|-0.15029|2.6784|-0.20571|0.0337599|3.2145|9.0|8.0496|8.0496
12b_a30|0|0.0|0|2|0.0|0.047132642|-0.007353271|5.351858133|0.042804233|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|1|1|0.002064369|-0.165287712|-0.468842459|1|-0.1240820219999999|0.880943609|0.64876559|-53.05077947|-62.96700664|11.01246349|86.84905288|0.235262423|149.39744040000002|-0.038448551|-39.98560202|0.0|-1.883979001|73.02913136|64.06324295|485.6272203|-15.50462119|0.201479318|0.878381889|127.9443353|30.57626261|-379.1359902|618.6004214|10.06212472|1.0|0.0|1.0|1.0|1.0|0.14|4.25|3.18|3.2|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|5.0|-6.02|0.0|2.92|-5.01|0.00171|9.71e-06|0.00405|0.0|1.26e-07|5.260000000000001e-05|-0.05351|4.07|3.5207|-1675.0107779999998|673.18|1130.68|0.2079|245.19|516.78|0.3159099999999999|0.1525|-0.1493799999999999|3.7327|-0.20289|0.03351603|4.5545|7.0|8.1543|8.1543
