molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|WNSA2|FPSA5|DPSA2|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
33_a20|0.0|0|0|0.0|6.842683282|0|1.4175014119999998|1.915285809|-0.188733405|4.727387819|2|0.0388043479999999|0.148855442|2.0219022580000003|0.009265667|10.93244905|1|0.008780074|0.248715569|-0.036258691|-0.060582944|2|0.607038752|1|0.9493896|-0.058927252|-0.069838312|-38.58254635|-45.72654913|8.340767701|8.680600701|33.13709773|-29.9394021|5.46110745|64.93395624|0.759356182|-25.26187502|54.60811436|-17.37608867|621.611679|-868.8044333999999|-11.3769728|0.240643818|15.094865900000002|-568.84864|0.013564844|1144.132956|1.0|1.0|1.0|0.0|0.08|-9.69|5.33|5.39|2.61|121.62|0.0|4.0|-5.6|31.0|401.46|0.0|-5.53|4.47|0.0|2.04e-10|4.07|3.8867|-1275.852801|689.51|563.98|0.6129|-1275.602977|-0.15959|3.5714|-0.21788|0.02957286|-1275.662457|34.0|7.4685|7.4685
12k_a30|0.0|0|0|0.0|7.412764017000001|2|0.604984231|0.0|-0.001755273|5.351858133|2|0.042739018|-0.13882907|0.0|0.0043261129999999|10.31162844|1|0.0053380919999999|-0.240110949|-0.089279071|-0.154412059|1|0.7933543279999999|0|0.815083558|-0.079026221|-0.098188266|-52.35426525|-65.04897323|16.01752015|106.8195439|122.5057244|-43.09444587|10.61148425|0.0|0.7081361979999999|-34.68429919|80.03127603|-23.31944323|539.9866061|-1235.930491|-15.44895229|0.291863802|15.93977881|-818.7944715|0.0226150579999999|1745.328787|1.0|1.0|1.0|1.0|0.17|-6.74|3.89|2.63|2.51|133.77|0.0|6.0|-5.44|31.0|428.51|0.0|-4.93|3.84|0.0|1.84e-07|3.58|3.4715|-1690.302721|710.82|564.62|0.6864899999999999|-1690.031103|-0.14743|4.9516|-0.19798|0.03357755|-1690.094082|24.0|7.6144|7.6144
12_a47|0.0|1|1|2.903215905|6.605297921|0|1.304330736|0.0|-0.155854903|4.59511985|2|0.036632997|0.001435849|1.555521837|-0.0047488359999999|10.95005729|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|2|0.618808977|1|0.7840710409999999|-0.084846808|-0.091853238|-44.18983348|-47.83891561|9.382250925|63.89392714|112.4599133|-24.91541818|4.886454935|0.0|0.680723821|-23.01490672|61.09751253|-17.76874008|408.3591283|-621.9059029|-9.25429818|0.319276179|13.52358352|-323.9004363|0.025457205|913.5950352|1.0|1.0|1.0|2.0|0.0|-8.11|4.19|4.98|2.6|91.63|0.0|3.0|-4.51|24.0|339.75|0.0|-4.56|3.43|0.0|7.69e-09|3.01|3.9538|-1488.101254|537.79|400.09|0.68557|-1487.974738|-0.1633|2.1019|-0.2256|0.03721125|-1488.024564|6.0|8.2|8.2
9_a1|0.0|0|0|3.358585365|6.86171134|0|1.432397289|0.0|0.020428974|4.727387819|1|0.037578348|-0.110185988|0.0|-0.00314411|10.94877277|1|-0.0018191779999999|-0.232860777|-0.044035724|-0.093062585|1|0.572272366|0|0.755276458|-0.080888063|-0.085722429|-46.63553015|-49.42275468|6.495805626|63.73880199|141.093898|-28.49439431|3.745117974|0.0|0.7816897429999999|-26.88743664|57.60218193|-18.38986221|435.4501351|-790.7640749|-10.60256533|0.2183102569999999|13.91191974|-455.910309|0.014186995|1011.608611|1.0|1.0|1.0|1.0|0.05|-8.98|5.86|5.57|2.74|102.84|0.0|4.0|-4.68|27.0|357.38|0.0|-4.79|3.76|0.0|1.04e-09|5.6|3343.0|-1187.226314|600.6|487.19|0.70296|-1187.011122|-0.13413|4.1623|-0.21015|0.03294951|-1187.065335|6.0|5.2218|5.2218
16_a4|0.0|0|0|0.0|7.535296702|1|1.398650725|1.843196334|-0.219944434|5.4161004020000005|1|0.04501634|0.007101649|0.0|0.0067511459999999|10.94592242|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|1|0.482473457|0|0.7898461090000001|-0.073335635|-0.080093659|-36.11951685|-39.44800181|6.761192037000001|13.51923899|103.5057102|-19.42906425|3.330045338|74.430775|0.832461695|-17.789707500000002|45.11883447|-16.43666742|389.0176968|-591.7200271|-8.095443438|0.167538305|10.19502391|-291.4359638|0.0115138339999999|710.807513|1.0|1.0|0.0|0.0|0.11|-6.36|4.49|4.96|3.44|85.02|0.0|2.0|-3.92|23.0|309.31|0.0|-4.43|3.59|0.0|4.33e-07|4.05|4.2257|-1057.494456|515.68|407.99|0.54061|-1057.3808390000002|-0.17375|1863.0|-0.2134|0.01638524|-1057.429593|343.0|6.4647|6.4647
16e_a32|0.0|1|1|3.343660084|7.765993078999999|0|0.609420752|0.0|0.180914799|5.733341277|0|0.040982906|-0.04474426|2.080236877|-0.0048042729999999|10.31100268|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|0|0.7619492790000001|1|0.7903051590000001|-0.087117996|-0.117338144|-55.957388|-75.36830928|15.50894749|105.4021155|134.6906051|-48.41036206|9.961663868|39.27920316|0.702226562|-35.94239328|90.34923861|-24.05371573|507.6266039|-1130.524639|-15.45011555|0.297773438|12.15001203|-726.1554308999999|0.023323257|1609.914378|1.0|1.0|1.0|2.0|0.26|-7.38|6.03|4.6|1.12|111.95|1.0|8.0|-6.59|28.0|413.52|1.0|-4.75|3.76|0.0|4.18e-08|4.59|3.6214|-1955.993572|677.82|552.79|0.7022|-1955.766505|-0.14991|3.2372|-0.2005|0.02792775|-1955.827194|7.0|8.1367|8.1367
12n_a36|-3.404662145|0|0|3.400581499|7.412764017000001|2|0.299253841|0.0|0.039596635|5.351858133|2|0.0438779959999999|0.027627601|0.0|-0.006862238|10.31810354|1|-0.001160331|0.048110172|-0.15024383|-0.261631709|1|0.750657639|0|0.720111143|-0.089275906|-0.115872034|-60.42525197|-78.42650015|14.28426215|67.52548352|189.4391835|-53.08197085|9.668119648|26.74179417|0.741751453|-40.89805687|92.79755725|-27.04362074|487.397992|-1568.530003|-18.30412788|0.258248547|12.58209967|-1061.639417|0.021232665|2114.630173|0.0|1.0|0.0|3.0|0.17|-6.87|1.28|2.15|0.84|142.02|0.0|7.0|-3.85|34.0|474.54|0.0|-3.72|1.64|0.0|1.36e-07|6.24|3.6382|-1876.201464|714.14|566.87|0.7046600000000001|-1875.89723|-0.14928|10.8395|-0.19984|0.03261661|-1875.961945|15.0|7.8239|7.8239
1a_a5|0.0|0|0|0.0|6.605297921|1|1.189701889|0.0|-0.271170445|4.59511985|2|0.021346801|-0.075791863|0.0|0.005921049|10.9502215|0|0.00549829|-0.123867037|0.069867374|0.114184614|2|0.808272639|0|0.833638233|-0.071887159|-0.075618812|-36.19957997|-38.07869556|4.047117885|83.60943679|83.77332129999999|-19.17495143|2.037971304|0.0|0.7256546770000001|-18.22870183|46.38422909|-13.93123008|419.7878208000001|-571.1804334|-7.015226132|0.274345323|11.38004491|-287.62427139999994|0.016493595|787.1243051|0.0|1.0|1.0|1.0|0.16|-7.15|3.08|1.42|2.09|93.49|0.0|3.0|-2.6|23.0|298.34|0.0|-3.44|2.17|0.0|7.13e-08|2.85|2.8332|-951.1394906|531.02|386.8|0.54123|-951.178584|-0.12226|4.4956|-0.2262699999999999|0.028664612|-951.226623|107.0|6.9706|6.9706
7_a47|0.0|0|0|0.0|0.0|0|1.304326965|0.0|0.00763426|0.0|2|0.04030303|-0.128433676|1.303301032|-0.0091074509999999|10.93671034|0|-0.00794321|-0.262805289|-0.021071408|-0.04311702|2|0.671549194|1|0.8473227320000001|-0.081264417|-0.095957591|-45.82735481|-54.113260200000006|5.027768049|103.5602725|86.09912617|-30.51603217|2.8353037860000003|0.0|0.816979353|-25.84337052|61.47335819|-20.44278719|477.8297898|-919.9254234|-11.52827882|0.1830206469999999|10.90440708|-518.7725468|0.0130514639999999|1126.008167|1.0|1.0|1.0|2.0|0.09|-9.45|5.63|6.52|3.69|111.28|0.0|4.0|-6.47|28.0|393.84|1.0|-6.06|5.49|0.0|3.52e-10|5.08|3.7203|-1647.996662|604.84|455.81|0.69314|-1647.7863539999998|-0.1544|3406.0|-0.2073699999999999|0.03348545|-1647.841533|25.0|7.6|7.6
12_a1|0.0|0|0|3.3894574360000003|7.423568444|1|1.430936075|0.0|-0.0455890429999999|5.351858133|1|0.036382114|0.076867966|0.0|-0.0038943009999999|10.94945122|1|-0.001416381|0.127560614|-0.104622651|-0.173618873|1|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|-55.99493147|-60.78517756|19.60151089|133.6600817|136.3310784|-35.28166588|11.37734536|477.1158679|0.724666653|-32.50125347|74.99749378|-23.15625812|444.1009824|-972.562841|-13.44063462|0.275333347|14.34104294|-564.5066541|0.024485753|1342.083063|1.0|1.0|1.0|1.0|0.05|-8.2|4.87|4.41|1.67|103.47|0.0|3.0|-4.98|28.0|366.37|0.0|-4.75|3.54|0.0|6.28e-09|3.67|3.1744|-1216.12881|607.42|482.51|0.69763|-1215.922313|-0.12874|7.7454|-0.19916|0.0296752|-1215.975876|2.95|5.5302|5.5302
17c_a50|0.0|1|1|0.0|7.934155233999999|2|1.347835869|4.349159921|-0.212075666|5.82008293|2|0.031870748|0.021572081|2.193763306|0.01130519|10.94500663|2|0.012222674|0.034485992|-0.233451925|-0.373205592|1|0.728169863|1|0.89719894|-0.051905615|-0.073693343|-35.70979598|-50.69922125|14.91199042|133.46240020000002|70.72462009999998|-34.87982686|10.25908547|94.15397246|0.569750429|-24.567468100000003|66.7258111|-14.96042594|617.2509739|-912.5859825|-10.29240792|0.430249571|16.45688922|-627.8368834|0.0232952879999999|1601.729346|0.0|1.0|1.0|0.0|0.35|-6.79|3.59|3.53|1.91|134.28|0.0|6.0|-3.8|33.0|440.54|0.0|-4.43|2.86|0.0|1.6100000000000005e-07|2.74|4.0432|-1411.187392|746.5|596.23|0.66213|-1410.838844|-0.16697|6.3989|-0.19818|0.02957871|-1410.902767|69.0|7.1612|7.1612
20_a47|0.0|1|1|0.0|6.86171134|0|1.408721455|1.1934608|0.055662511|4.727387819|2|0.039520202|0.031814023|1.010373001|-0.009220816|10.95058273|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|2|0.59534794|1|0.6888286020000001|-0.083811055|-0.092005493|-45.68149289|-50.14789824|12.85623208|43.63174229999999|169.6050003|-27.33327788|7.00733184|49.00609086|0.595234209|-24.89884887|69.09296541|-17.90996366|375.4483088|-752.2184736|-9.761884958|0.404765791|13.10815891|-409.9991682|0.034758191|1263.735287|0.0|1.0|1.0|2.0|0.05|-7.31|2.56|4.54|2.75|99.68|0.0|5.0|-4.06|28.0|380.35|0.0|-4.08|2.63|0.0|4.89e-08|4.08|3.9808|-1335.742176|557.84|426.08|0.68219|-1335.566785|-0.16377|3.1747|-0.22734|0.03389691|-1335.620783|3.0|8.6|8.6
5_a15|0.0|0|0|0.0|0.0|0|1.419941043|0.0|-0.222657379|0.0|2|0.035982906|0.0729170329999999|0.0|0.000420839|10.95880662|0|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|2|0.7950674740000001|0|0.8740541479999999|-0.06128567|-0.0989946469999999|-45.57134103|-73.61131563|24.25353664|119.95308020000002|93.65193084|-54.73655332|18.03465935|64.12413387|0.5089899720000001|-33.88634094|100.6631306|-20.30656983|649.9369163|-1177.78105|-15.09973885|0.491010028|15.1701491|-875.7848531999999|0.036380071|2313.9572780000003|1.0|1.0|1.0|1.0|0.15|-9.65|4.92|6.01|2.0|127.97|0.0|8.0|-6.16|33.0|443.49|1.0|-5.66|4.86|0.0|2.25e-10|4.36|3.6257|-1470.816175|737.16|629.67|0.70244|-1470.487858|-0.14839|4.3576|-0.18553|0.03640044|-1470.55517|13.0|7.8861|7.8861
12f_a31|0.0|0|0|3.4780522210000004|7.765993078999999|1|0.6101347579999999|0.0|0.034876922|5.733341277|0|0.03703252|0.043286807|0.0|-0.00150321|10.31169747|2|0.000889251|0.068054139|-0.130400541|-0.205011573|0|0.7730604259999999|0|0.700992225|-0.097676974|-0.118239376|-68.14417693|-82.48950216|19.26761061|159.84734269999998|208.6022728|-57.54866283|13.44201623|569.7325277000001|0.686882955|-47.54067074|97.53070764|-23.56842919|489.0460499|-1319.832035|-16.44247509|0.313117045|19.05849748|-920.7786053|0.021559868|1921.480254|1.0|1.0|1.0|2.0|0.41|-8.02|6.43|4.48|1.53|117.78|0.0|10.0|-5.98|30.0|426.53|0.0|-4.63|3.82|0.0|9.53e-09|5.39|3.8305|-1696.785527|755.33|665.22|0.7006600000000001|-1696.466804|-0.15894|1.8803|-0.19211|0.04363832|-1696.53373|0.13|6.8861|6.8861
1k_a5|0.0|0|0|2.9020229360000003|6.605297921|0|1.427567903|0.0|-0.216088148|4.59511985|2|0.026339869|-0.095857885|0.0|0.003886035|10.9489659|1|0.003708988|-0.220946861|0.019611905|0.045204303|2|0.558485747|0|0.7836926809999999|-0.078995018|-0.074297856|-40.40908188|-38.00629774|5.571869083999999|165.11680719999998|110.6497654|-19.44172742|2.850231839|0.498979532|0.724954458|-20.67084672|47.83775802|-15.40795854|400.8898627|-570.0944662|-7.881781385|0.275045542|12.9461019|-291.6259112|0.019219352|786.3865923|1.0|1.0|1.0|1.0|0.0|-8.3|4.88|4.76|2.29|90.44|0.0|3.0|-3.97|24.0|316.33|0.0|-4.3|3.16|0.0|4.99e-09|3.1|4.4063|-1050.548505|533.8|398.63|0.5282|-1050.418953|-0.1798799999999999|1.5911|-0.22504|0.03133456|-1050.468159|48.0|7.3188|7.3188
13p_a6|0.0|0|0|3.449535594|6.842683282|0|1.424099253|0.0|0.024837222|4.727387819|2|0.042959184|0.072850973|1.633493259|-0.008008339|10.95053423|1|-0.005708558|0.123575608|-0.068532678|-0.116250572|2|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|-70.52421289|-76.17631587|12.27472016|80.30786544|194.0233618|-54.04422654|8.708451561|107.5669533|0.76005742|-50.03427239|89.17529231|-26.72853188|515.4389679999999|-1523.526317|-18.9628865|0.23994258|14.91957306|-1080.8845310000002|0.018322293|2004.488446|1.0|1.0|1.0|3.0|0.12|-10.06|4.58|4.01|1.01|132.01|0.0|7.0|-5.09|34.0|449.51|0.0|-4.55|2.86|0.0|8.73e-11|4.73|2.9837|-1463.08132|752.82|573.39|0.7056600000000001|-1462.740542|-0.12251|9.0546|-0.1971099999999999|0.03807447|-1462.804694|92.0|7.0362|7.0362
12bc_a36|0.0|0|0|3.43846811|7.412764017000001|2|1.284647662|0.0|-0.058020733|5.351858133|2|0.04625323|0.068351685|0.0|-0.001012333|10.95883416|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|1|0.771220556|0|0.834305498|-0.077192869|-0.107107992|-51.87437401|-71.97763346|12.2593899|83.35308244|111.3483497|-48.36968394|8.238431664|0.0|0.77146807|-34.8600941|83.97121855|-25.91194805|560.6615736|-1295.597402|-17.41308622|0.22853193|15.54183457|-870.6543108999999|0.017847333|1679.392125|1.0|1.0|0.0|2.0|0.14|-7.76|3.99|3.19|2.99|133.77|0.0|5.0|-5.08|31.0|450.32|0.0|-5.18|3.93|0.0|1.74e-08|4.42|3.8696|-2152.134749|705.12|563.76|0.69094|-2151.9100780000003|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|8.0|8.0969|8.0969
13_a47|0.0|1|1|2.920663104|6.605297921|0|1.417757826|0.0|-0.174238791|4.59511985|2|0.036632997|-0.047120094|1.5940801480000002|-0.00105415|10.9452934|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|2|0.626280497|1|0.781675563|-0.081148294|-0.088128939|-41.79730418|-45.39284663|9.13564442|63.12660940000001|112.453046|-23.38063458|4.705524762|0.0|0.688261242|-21.52866736|57.38622954|-16.72368034|402.6200617|-635.4998528|-8.613918003|0.311738758|13.33103985|-327.3288841|0.023284817|923.3410426|1.0|1.0|1.0|2.0|0.06|-7.9|4.06|4.63|2.34|91.59|0.0|3.0|-4.24|24.0|319.34|0.0|-4.27|3.17|0.0|1.26e-08|2.7|4.0302|-1067.820961|542.62|404.73|0.67466|-1067.665127|-166.0|3.5455|-0.22065|0.03639189|-1067.71601|16.0|7.8|7.8
6b_a31|0.0|0|0|3.404988662|7.773594467000001|1|0.610136262|0.0|0.052690797|5.733341277|0|0.037803618|0.11647286|0.0|-0.011483229|10.31169819|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|0|0.795570315|0|0.627853074|-0.12081047|-0.1284626569999999|-73.70779766|-78.37648097|20.12924648|159.79549319999998|227.0509355|-47.81835367|12.28107483|101.4993391|0.7459204140000001|-44.96993859|93.1058799|-27.86719323|383.0600707|-1254.023695|-17.0020813|0.254079586|14.46878435|-765.0936586|0.024142162|1681.1762649999998|1.0|1.0|1.0|2.0|0.1|-7.33|5.19|4.0|1.36|109.69|0.0|4.0|-5.63|29.0|404.44|0.0|-4.66|3.2|0.0|4.67e-08|4.61|3.2949|-1652.671944|637.06|492.36|0.7013199999999999|-1652.44739|-0.13345|5.9085|-0.1918|0.03623358|-1652.505041|54.0|7.2676|7.2676
11b_a31|0.0|0|0|3.248213341|7.765993078999999|1|0.610137403|0.0|0.078614731|5.733341277|0|0.043380952|-0.078907688|0.0|-0.014385937|10.31169957|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|0|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|-80.0942166|-82.80602396|21.02499452|286.7721447|253.1028809|-46.10900197|11.70737909|87.78853803|0.669723835|-44.59898223|100.3071755|-24.84180719|303.7286124|-993.6722875|-13.83270059|0.330276165|12.96936635|-553.3080237|0.0314298879999999|1483.70453|1.0|1.0|1.0|2.0|0.24|-5.45|4.67|3.25|0.79|92.51|0.0|5.0|-4.74|25.0|357.38|0.0|-3.75|2.46|0.0|3.59e-06|4.07|3.8437|-1520.085181|589.56|479.66|0.70073|-1519.909742|-0.15936|3.2104|-0.1951|0.04215313|-1519.967224|0.53|6.2757|6.2757
4p_a46|0.0|0|0|0.0|7.825245291|1|1.134636977|2.102855253|-0.060700883|5.587248657999999|0|0.046533816|-0.164311513|0.0|0.005152176|10.93681929|1|0.004453195|-0.251219946|0.066453878|0.101602982|0|0.751334374|0|0.905966489|-0.0997229069999999|-0.083274013|-56.55658053|-47.22779946|4.195717966|175.10295019999998|53.32991189|-26.78464688|2.379548177|0.0|0.87420565|-32.07534663|51.05047787|-17.00200781|513.8073925|-850.1003902999998|-9.642472876|0.12579435|10.10955243|-482.1236438|0.006740305|972.4260993|1.0|1.0|0.0|1.0|0.3|-7.05|4.85|5.25|3.2|107.89|0.0|2.0|-5.8|27.0|357.45|0.0|-5.4|4.77|0.0|8.95e-08|4.89|3.9958|-1129.65844|598.19|537.47|0.70138|-1129.3914619999998|-0.16819|3.6961|-0.20749|0.03979459|-1129.4459470000002|341.0|6.4672|6.4672
30_a47|0.0|1|1|0.0|6.842683282|0|1.304327883|1.435022468|-0.069449687|4.727387819|2|0.038387534|0.013114301|1.192095911|-0.0098410169999999|10.95005723|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|2|0.651797437|1|0.67896733|-0.108232368|-0.107296835|-64.94243028|-64.38108459|13.64937081|350.5257774|192.6285289|-38.63044093|8.190002019|76.90733636|0.679447569|-38.96726396|81.25550675|-22.9932445|407.3992771|-965.7162688|-13.79658605|0.320552431|12.94704346|-579.456614|0.028122734|1421.325667|1.0|1.0|1.0|2.0|0.05|-7.24|2.71|3.93|1.78|104.25|0.0|5.0|-4.22|28.0|396.81|0.0|-4.1|2.5|0.0|5.74e-08|3.89|3.7159|-1696.12008|615.85|478.04|0.6944899999999999|-1695.931037|-0.1517|2.7493|-0.20813|0.0420327|-1695.9887|13.0|7.9|7.9
6_a3|0.0|0|0|0.0|6.823286122000001|0|0.605016564|0.0|0.155665791|4.727387819|2|0.038650794|-0.025021661|2.000787282|-0.007540435|10.3116226|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|2|0.773152968|1|0.783322023|-0.1042506469999999|-0.098669224|-52.01903278|-49.23401228|5.449560482000001|236.2008316|108.118071|-24.56680878|2.7192240510000003|77.06094911|0.80281499|-25.95647951|56.71997588|-18.8247694|390.8623623|-640.0421597|-9.393191593|0.19718501|8.982311462|-319.3685142|0.0150025189999999|797.2473951000001|1.0|1.0|1.0|1.0|0.0|-7.48|4.96|4.66|2.11|95.5|0.0|2.0|-5.44|23.0|338.81|0.0|-4.87|3.79|0.0|3.28e-08|3.09|3.3963|-1731.735113|524.88|366.93|0.69323|-1731.602363|-0.1465|2.8131|-0.21179|0.03079258|-1731.6508010000002|1778.0|5.7501|5.7501
24_a47|0.0|1|1|0.0|6.86171134|0|1.304328602|1.225600378|0.0453435129999999|4.727387819|2|0.039520202|0.0251322929999999|1.081401467|-0.0060410169999999|10.95005721|1|-0.004514441|0.056234624|-0.111494046|-0.2494728939999999|2|0.627160379|1|0.7839491009999999|-0.075894947|-0.090995097|-42.71324947|-51.21152885|12.11301576|41.72753688|121.5922303|-28.82156035|6.81713713|47.170683|0.611603578|-24.03877652|69.27912772|-18.28983173|441.2021442|-768.1729327|-10.29341441|0.388396422|13.48797266|-432.3234052|0.032103375|1255.998102|0.0|0.0|1.0|2.0|0.05|-7.63|2.78|4.64|2.86|104.73|0.0|5.0|-4.61|28.0|396.81|0.0|-4.52|3.16|0.0|2.32e-08|4.46|3.9675|-1696.105723|578.94|450.98|0.6835|-1695.93106|-0.16333|2.6517|-0.2285|0.03414611|-1695.98597|3.0|8.5|8.5
12ab_a36|0.0|0|0|3.458948649|7.412764017000001|2|1.297042596|0.0|-0.064515677|5.351858133|2|0.039951691|0.035377607|0.0|0.000939229|10.9540584|1|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|1|0.8196353679999999|0|0.8410557559999999|-0.079202413|-0.095025338|-54.63243106|-65.54680623|16.62527454|116.6804416|109.6369437|-45.21303385|11.46782191|15.55386871|0.679025324|-37.68448987|82.3666474|-23.06276515|580.1454645|-1245.389318|-15.90828969|0.320974676|15.18764075|-859.0476432|0.024384271|1834.083759|1.0|1.0|0.0|2.0|0.17|-7.05|3.14|1.95|1.59|133.27|0.0|6.0|-3.92|32.0|420.47|0.0|-3.91|2.33|0.0|8.95e-08|3.23|3.8845|-1364.509957|712.73|564.58|0.69294|-1364.236757|-0.15699|3.6976|-0.2093699999999999|0.04167456|-1364.300531|11.0|7.9586|7.9586
3m_a32|0.0|1|1|3.575728458|7.773594467000001|0|0.609420748|0.0|0.013867955|5.733341277|0|0.03962963|-0.0370712179999999|2.175099216|-0.000514191|10.31100268|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|0|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|-50.60363458|-56.15082133|8.029854976000001|92.61088121|120.7751424|-33.57626169|4.801577352|0.0|0.674468222|-30.25923462|67.1606709|-16.22134838|477.1904954|-729.9606772999999|-9.699808932|0.325531778|13.31775015|-436.4914018999999|0.018412178|1082.275864|1.0|1.0|1.0|1.0|0.3|-7.38|7.02|5.35|1.74|110.36|0.0|3.0|-5.94|27.0|394.51|0.0|-4.86|3.57|0.0|4.190000000000001e-08|5.1|3.5749|-1863.502681|641.52|484.34|0.7026600000000001|-1863.279862|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|23.0|7.6383|7.6383
4a_a46|0.0|0|0|0.0|7.825245291|1|1.13463711|2.180332577|-0.214093513|5.587248657999999|2|0.0473245609999999|-0.137420119|0.0|0.012632881|10.96352058|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|2|0.683616517|0|0.923958017|-0.05488948|-0.067863141|-28.50561609|-35.24319509|4.858713991|6.579492736000001|39.49069232|-18.30276019|2.523263761|55.05332552|0.742626378|-14.80375017|41.15334508|-11.49234623|479.8368017|-528.6479264|-5.968291366|0.2573736219999999|9.831485239|-274.5414028|0.011380391|711.8625758999999|1.0|1.0|1.0|0.0|0.35|-6.82|4.18|4.46|2.35|96.74|0.0|2.0|-3.93|24.0|318.42|0.0|-4.31|3.34|0.0|1.53e-07|3.4|4.5454|-994.237445|560.87|467.4|0.6893600000000001|-994.028172|-0.19067|3.1825|-0.21988|0.022810825|-994.079365|181.0|6.7423|6.7423
9i_a40|0.0|0|0|0.0|7.515889085|0|0.604992808|1.841293462|0.074116257|5.4161004020000005|0|0.045555556|0.187127708|0.891973262|0.004532692|10.31197226|2|0.004019925|0.333430103|0.105172175|0.187399127|0|0.7947633409999999|1|0.830980762|-0.092881258|-0.088485615|-46.80087537|-44.58600513|5.548036224|213.7117392|85.16517222|-22.46593254|2.795536563|62.68854553|0.8590224540000001|-23.58195819|49.81256531|-18.57750214|418.7133986|-668.7900768999999|-9.360805225|0.140977546|14.74203307|-336.98898810000003|0.010372658|778.5478408|1.0|1.0|1.0|1.0|0.06|-6.03|3.84|4.02|2.99|91.11|0.0|2.0|-5.32|22.0|306.38|0.0|-4.71|3.85|0.0|9.31e-07|3.2|2.8936|-1273.334714|534.44|417.75|0.70339|-1273.167389|-0.11967|2.0895|-0.17956|0.02072395|-1273.217301|1.25|5.9031|5.9031
11_a1|0.0|0|0|3.3361517380000003|7.423568444|1|1.430935838|0.0|0.033732316|5.351858133|1|0.035620155|0.08043435|0.0|-0.0127744789999999|10.94957487|1|-0.009578125|0.126722854|-0.07452948|-0.117419838|1|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|-77.81495049|-74.35738693|20.62225192|274.39137789999995|238.4902806|-43.84323456|12.15946748|84.40380304|0.751878145|-45.88191258|89.80732824|-28.7289904|351.1382199|-1264.075578|-16.93943154|0.248121855|14.2257294|-745.3349875|0.02620284|1681.223993|1.0|1.0|1.0|2.0|0.05|-7.47|4.28|4.23|1.95|105.71|0.0|4.0|-5.07|29.0|385.37|0.0|-4.66|3.35|0.0|3.35e-08|5.26|3.1924|-1312.462371|614.86|471.76|0.69914|-1312.241032|-0.12916|5.0526|-0.19462|0.03413353|-1312.2963630000002|0.17|6.7696|6.7696
