molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PPSA3|RNCS|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
2_a4|0.0|0|0|0|0.0|0.0|0|6.605297921|1|1|1.189716144|0.0|-0.072708147|-0.00708265|1|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|0.076479666|0.127695325|0.228655117|0.930871261|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|0.742518847|-0.117395215|-0.105102755|2.667094277|166.102249|-0.0379537729999999|0.843107708|-1.366335816|-20.83662681|-15.98981578|52.12536246|1623.668791|312.82106489999995|-575.6333682|-6.736463618999999|0.156892292|4.710383035|7.800989232999999|0.656126301|3396.86527|66.09827364|-242.5126903|0.0|1.0|0.0|2.0|3.33|0.0|2.12|0.0|79.59|0.0|-2.18|4.0|0.0|1.0|0.0|-2.77|1.67|1.62|0.0|0.0|1.4800000000000002e-05|-0.01612|2.46|3.2230000000000003|-819.9326497000001|458.73|764.77|0.1315|210.28|0.6885600000000001|-819.771754|0.0008|-0.14614|1.7717|-0.16226|-819.8174190000001|3.0946|31.0|7.5086
7_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.60501656|0.0|0.198126776|-0.008855374|2|-0.047419994|1.989724777|-0.327648836|-0.007540435|0.054347129|0.030246987|-0.084462575|0.036673175|0.881253042|-0.224253635|0.0507482109999999|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|-0.096448591|4.804535747|230.9407974|-0.036877402|0.7992146109999999|-1.253831681|-25.32764885|-18.2490344|55.98630667|2196.07224|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|1.0|1.0|1.0|1.0|3.02|2.61|4.96|0.0|95.5|0.0|-5.44|3.0|0.0|0.0|1.0|-4.87|0.00124|3.79|0.0|0.0|3.28e-08|-0.0640299999999999|3.09|3.4435|-1731.7341420000002|522.73|883.88|0.1926|210.68|0.69224|-1731.602893|0.1262|-0.14816|3.1299|-0.21219|-1731.651178|3.9813|1023.0|5.9901
1k_a5|0.0|1|0|0|2.9020229360000003|0.0|0|6.605297921|0|0|1.427567903|0.0|-0.216088148|-0.0030192829999999|2|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|-0.011848312|-0.220946861|0.045204303|0.567806811|-0.011552666|-0.022280685|0.851987765|0.558485747|0|0.7836926809999999|-0.078995018|-0.074297856|5.571869083999999|165.11680719999998|-0.0301207529999999|0.724954458|-1.114467843|-20.67084672|-15.40795854|45.98095096|2171.394196|400.8898627|-570.0944662|-7.881781385|0.275045542|6.710535795|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|0.0|1.0|1.0|1.0|2.71|2.02|4.88|0.0|90.44|0.0|-3.97|4.0|0.0|1.0|1.0|-4.3|0.0336|3.16|0.0|0.0|4.99e-09|-0.04516|3.1|4.4063|-1050.548505|533.8|890.76|0.6242|262.56|0.5282|-1050.418953|0.1239|-0.1798799999999999|1.5911|-0.22504|-1050.468159|2.3036|48.0|7.3188
8a_a50|0.0|1|1|1|3.139870661|0.0|1|7.860570786|1|1|1.39826105|2.03117465|-0.0737162059999999|-0.00439531|1|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|-0.038971589|-0.11385159|0.75162266|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|1|0.860876738|-0.069208148|-0.08230347|9.480859015|133.8183888|-0.031655181|0.751415713|-1.234552044|-17.58335405|-15.95574341|44.36511568|2206.356773|433.9235497|-622.2739931|-8.042467074|0.248584287|5.754657432|10.69309012|0.858162757|4638.284496|125.2985144|-313.6562159|0.0|1.0|1.0|1.0|3.34|2.01|3.63|0.0|94.75|0.0|-3.86|3.0|0.0|1.0|1.0|-4.13|0.0433|2.95|0.0|0.0|4.82e-07|-0.0280699999999999|2.69|4.1738|-1006.671867|548.47|912.7|0.18|220.53|0.60625|-1006.508913|0.1217|-0.17244|3.5509|-0.20051|-1006.557694|5.5319|47.0|7.3279
13c_a5|0.0|1|0|0|2.944180713|0.0|0|6.605297921|1|1|1.377702625|0.0|-0.2071929139999999|-0.005082338|3|-0.010689086|0.0|-0.284610951|0.005288472|-0.098760742|-0.018055556|-0.017427549|-0.150963534|0.705487111|0.003545487|-0.033833834|0.822789227|0.6775573359999999|0|0.80019672|-0.077308234|-0.076591149|15.25960958|158.67712230000004|-0.025039414|0.551328235|-1.302049531|-33.60884086|-16.50965711|66.23254483|2793.480751|527.6071331999999|-858.5021696|-10.8855893|0.448671765|8.492261628|15.90846721|0.873289814|5989.714507|295.8302846|-566.0506435|1.0|1.0|1.0|1.0|3.13|2.58|4.23|0.0|120.88|0.0|-3.55|5.0|0.0|0.0|1.0|-3.96|0.1169999999999999|2.15|0.0|0.0|8.170000000000001e-09|-0.05615|3.99|4.2145|-1351.274441|676.53|1153.36|509.0|263.46|0.51479|-1351.008469|0.1666|-0.17324|2.3276|-0.22939|-1351.067237|2.9732|123.0|6.9101
14v_a23|0.0|0|1|1|0.0|-4.844615416|2|7.423568444|0|0|1.1979575059999998|3.004639728|0.135774541|-0.014768546|2|0.055572317|0.636416435|-0.8122700340000001|-0.002390707|0.017156562|-0.015149431|0.170475376|-0.2952674819999999|0.598213287|0.132882353|-0.022236834|0.845160857|0.575188253|1|0.916605275|-0.067342061|-0.09479984|13.08518422|78.86310829|-0.042752869|0.788328659|-2.180396311|-29.37629463|-28.23713101|57.56282152|3399.4261450000004|605.3933675|-1440.093681|-18.64987284|0.211671341|7.743452839|14.26610767|0.84234449|8458.789829000001|139.8032821|-951.143515|1.0|0.0|1.0|1.0|3.62|3.46|3.97|1.0|126.97|0.0|-6.89|8.0|1.0|0.0|0.0|-6.0|6.38e-05|4.76|0.0|0.0|1.12e-08|-0.07843|5.17|3694.0|-2042.182282|679.5|1206.02|348.0|335.64|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|4.5506|-0.2308599999999999|-2041.998955|6.3758|4.0|8.4001
41_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|1.251176562|0.0|0.115127295|-0.007587553|1|-0.089781154|0.0|-0.500778516|-0.0034878|0.022493846|0.0212700929999999|-0.137860739|-0.0091068809999999|0.759941674|-0.032217299|0.037097204|0.774395455|0.745631286|0|0.7349388459999999|-0.1020290859999999|-0.089139464|6.547189171|347.42621339999994|-0.037381065|0.903239484|-2.317626057|-47.95199341|-25.62671923|76.49358329|2899.29167|503.8398786|-1588.856592|-17.56848637|0.0967605159999999|8.787657952|17.13823195|0.950261611|6605.095612|66.33450764|-1089.246155|0.0|1.0|1.0|3.0|4.07|0.0|3.26|1.0|141.34|0.0|-5.56|3.0|0.0|0.0|1.0|-5.02|0.00125|3.78|0.0|0.0|4.18e-09|-0.04956|7.34|3.2123|-1454.374793|736.59|1294.52|482.0|385.97|0.69308|-1453.980175|482.0|-0.1319|2.0934|-0.1814599999999999|-1454.045308|2721.0|369.0|6433.0
19_a20|0.0|1|0|0|3.423603867|0.0|0|6.842683282|0|0|1.4009239059999998|0.0|0.071176085|-0.0096278259999999|3|0.103271147|1.622562232|-0.539158264|-0.006620594|0.077469518|-0.063133522|0.175308615|-0.083481481|0.811128636|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|8.964643162|339.8339889|-0.038340404|0.796070588|-1.993700989|-39.5992891|-25.1915821|69.23289949|2849.084477|495.7134289|-1309.962269|-16.55214209|0.203929412|7.950138729|15.38668579|0.935398401|6325.747732|133.9919257|-860.7113887|1.0|1.0|1.0|2.0|3.49|2.49|4.97|0.0|122.86|0.0|-4.89|5.0|0.0|0.0|1.0|-4.57|0.00541|2.91|0.0|0.0|2.34e-10|-0.06767|5.01|3.3616|-1368.413151|687.79|1190.68|0.2998|368.83|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|-0.2067|-1368.190746|6.3327|2.6|5585.0
A8301_a51|0.0|0|0|0|0.0|0.0|1|6.86171134|0|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|2|0.078523314|1.987294898|-0.242873103|0.00740124|-0.012770742|-0.1227504419999999|0.135886548|-0.0618359079999999|0.7595189840000001|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|1|0.934739895|-0.055295165|-0.0780376929999999|5.293803823|36.55933899|-0.032775831|0.854959635|-1.6387915469999998|-23.3177516|-21.28401067|41.20144811|2799.106729|607.0025787000001|-1064.200534|-13.82143785|0.145040365|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|94.18649643|-691.0718926|1.0|1.0|1.0|1.0|3.49|3.5|5.5|1.0|129.04|0.0|-6.6|3.0|0.0|0.0|1.0|-5.93|0.000105|5.02|0.0|0.0|4.12e-10|||||||||||||||||12.0|7.9208
12e_a36|0.0|1|0|0|3.490984269|0.0|0|7.412764017000001|2|2|1.29704412|0.0|-0.064019914|-0.007100632|2|0.144415507|0.0|-0.404736007|0.002951176|-0.0586405829999999|-0.084051264|0.244642918|-0.1763783589999999|0.90414347|-0.010494913|-0.144846626|0.847602953|0.856274847|0|0.838086387|-0.07049439|-0.100988761|12.12502373|65.27404529|-0.036203518|0.7610764190000001|-1.918786459|-28.51846223|-23.02695694|56.96241436|2709.877204|533.058116|-1220.428718|-14.64611103|0.238923581|6.767371321000001|12.69013737|0.875194483|5929.071389|151.9654247|-776.2438847|0.0|1.0|0.0|2.0|4.85|0.0|3.24|0.0|128.72|0.0|-4.16|4.0|0.0|1.0|0.0|-4.3|0.0274|3.04|0.0|0.0|1.08e-07|-0.04962|3.48|3.6699|-1272.2668210000002|673.57|1142.19|0.4537|323.18|0.70007|-1271.999945|0.0006|-0.15189|6.5974|-0.20151|-1272.0579810000002|8735.0|14.0|7.8539
6g_a40|0.0|0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893315|1.628664494|0.102683335|-0.022381557|0|-0.120745388|0.607999575|-1.09669629|-0.019683422|0.07194868|-0.251161616|-0.221674172|0.05728593|0.8316888240000001|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|0.605346707|-0.164941808|-0.156296046|11.53799852|328.78166810000005|-0.059045173|0.824204189|-2.657032782|-69.68682788|-38.37906336|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|6.95079805|12.10032156|0.740853565|7822.892656|114.2663866|-1122.578856|1.0|0.0|1.0|3.0|4.06|2.28|3.43|2.0|124.18|1.0|-7.22|7.0|1.0|0.0|0.0|-4.71|2.87e-05|3.06|1.0|0.0|0.0013599999999999|-0.08622|7.38|2.8135|-2522.023752|669.8|1144.59|0.4971|373.48|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|-2521.87499|8.9454|47.0|7.3279
8h_a8|0.0|1|0|0|2.975382653|0.0|1|7.05012252|0|0|1.3918396709999998|1.241306689|0.038482973|-0.010324979|0|0.008138299|0.0|-0.485274006|-0.007796225|-0.085125857|0.007079485|0.021094825|0.254819201|0.578166105|0.111824921|0.010682683|0.751162751|0.56916135|0|0.602405134|-0.122706004|-0.11302328|6.58499063|316.4918269|-0.048805507|0.918315905|-2.147442322|-42.41801879|-28.69532281|78.73029948|2623.688756|354.18563860000006|-1262.594204|-16.87148841|0.081684095|7.453557203|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|0.0|0.0|0.0|2.0|3.11|2.73|4.69|0.0|105.27|0.0|-5.21|4.0|0.0|0.0|0.0|-5.0|0.0023899999999999|3.82|0.0|0.0|1.13e-08|-0.06344|7.71|3.7327|-1361.651799|608.39|1029.51|0.3011|258.25|0.69844|-1361.455676|272.0|-0.15475|3.4779|-0.21819|-1361.5113789999998|4.4356|11.59|4.9359
12b_a5|0.0|0|0|0|0.0|0.0|0|6.605297921|2|2|1.189701783|0.0|-0.297319874|-0.001991527|3|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|-0.016614746|-0.033279992|-0.110182753|0.8417504029999999|0.066588785|-0.033036296|0.819417554|0.8121510009999999|0|0.827613693|-0.066227158|-0.068586754|10.44150403|138.67264319999998|-0.020455699|0.530379611|-1.165974822|-26.33991037|-12.90040679|52.20772716|2602.046823|521.9354031|-735.3231872|-8.135654442|0.4696203889999999|8.398709622|16.16438947|0.924627734|5501.255679|296.16656780000005|-463.7323032|0.0|1.0|1.0|1.0|4.05|0.0|3.29|0.0|123.46|0.0|-2.3|6.0|0.0|1.0|0.0|-3.45|2.0|1.63|0.0|0.0|2.14e-08|-0.10395|2.24|1.4454|-1276.928859|669.05|1149.51|0.2345|268.62|0.70615|-1276.940335|0.0001|-0.06212|5.7174|-0.16607|-1276.9984029999998|8.2868|42.0|7.3768
12e_a40|0.0|0|0|0|0.0|0.0|1|7.515889085|0|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|0|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|-0.192362496|0.292184471|0.172778196|0.889386453|0.047011204|-0.279310345|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|-0.122830115|8.195398107|206.0119599|-0.048387621|0.790818822|-1.596791495|-38.96782748|-26.26807189|79.97685498|2391.0322170000004|423.3709264|-866.8463724999999|-14.26008524|0.209181178|8.014314957|15.75963228|0.966435355|5478.52313|113.5576846|-470.5828129|1.0|0.0|0.0|2.0|3.27|3.05|4.34|0.0|95.8|0.0|-6.53|4.0|0.0|0.0|1.0|-5.64|0.000113|4.72|0.0|0.0|9.14e-07|-0.07296|4.66|3.0253|-2248.276958|552.91|918.38|0.4494|286.76|0.70157|-2248.154966|284.0|-0.12616|2.5946|-0.19912|-2248.206714|3.7268|1.17|5.9318
4b_a46|0.0|0|0|0|0.0|0.206072846|1|7.825245291|1|1|1.1346370890000002|2.189591837|-0.155670183|-0.00113356|2|-0.082722572|0.0|-0.058945144|0.012332859|-0.135121207|-0.111103941|-0.128843936|-0.123416853|0.6901151990000001|-0.263387881|-0.153841155|0.768651645|0.69830739|0|0.935245062|-0.0524080009999999|-0.070236212|4.127907383|7.986637869|-0.0229342729999999|0.8104680259999999|-1.123779397|-15.59093155|-12.50898928|32.7126858|2105.172229|510.1086157|-612.9404746|-6.822749952000001|0.189531974|5.76401157|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|0.0|1.0|1.0|0.0|3.9|3.03|4.69|0.0|101.7|0.0|-4.35|3.0|0.0|1.0|1.0|-4.63|0.0149|3.74|0.0|0.0|6.38e-08|-0.02729|3.98|4.5515|-1033.556797|588.79|1020.9|0.1784|272.4|0.68682|-1033.3243619999998|0.1784|-0.19082|3127.0|-0.21811|-1033.378455|3.7571|548.0|6.2612
18b_a25|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|1.194228955|1.824998189|-0.147813831|-0.003259453|2|-0.018632104|2.003993644|-0.189048258|0.006181503|0.014055398|0.0009956189999999|-0.032776381|-0.061048368|0.721100414|-0.026045966|0.001715854|0.8333962429999999|0.6915652390000001|1|0.936253893|-0.063132226|-0.078644297|8.972372556|80.36582704|-0.0305838929999999|0.7847794690000001|-1.6515302369999998|-31.08693686|-21.46130777|53.27347337|3051.645565|656.9874135|-1158.910619|-15.05981357|0.215220531|8.654596906|17.09119768|0.974811521|6973.180791|151.02439719999998|-813.229933|1.0|1.0|1.0|1.0|3.58|3.56|5.93|1.0|138.56|0.0|-6.54|4.0|0.0|0.0|1.0|-5.71|0.000132|4.48|0.0|0.0|1.4500000000000002e-10|-0.07066|4.32|3.6826|-1767.52411|728.12|1284.89|0.2658|223.65|0.54166|-1767.2232149999998|0.0468|-0.15079|2.8141|-0.22145|-1767.286778|2752.0|51.0|7.2924
12w_a36|0.0|1|0|0|3.3131307480000003|-4.750262163|0|7.412764017000001|2|2|1.24014105|0.0|0.081390556|-0.015825416|2|0.041058884|0.0|-0.917874106|-0.011700732|-0.041402825|-0.010726574|0.115646674|-0.3344729369999999|0.647732719|-0.098657593|-0.016393443|0.8792981679999999|0.624142499|0|0.828363244|-0.086826396|-0.111267166|15.15285952|112.947763|-0.041210062|0.70536279|-2.225343322|-44.76031023|-29.58856606|77.49366829|3230.870697|594.7596206000001|-1597.782567|-21.24440511|0.29463721|8.365472166|15.701847400000002|0.8769828040000001|7418.252264|211.5476713|-1147.197876|1.0|1.0|0.0|2.0|4.82|0.0|3.31|0.0|130.43|0.0|-5.2|8.0|0.0|0.0|0.0|-5.07|0.00291|3.86|0.0|0.0|7.24e-08|-0.05326|4.86|3.8881|-1645.202839|712.88|1198.72|0.4508|318.88|0.69466|-1644.953222|0.4508|-0.15708|5043.0|-0.21034|-1645.017691|7.0746|23.0|7.6383
14c_a22|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|2|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|0.006275578|-0.047249795|-0.160566657|0.667111824|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|-0.080077573|17.68831053|36.22825261|-0.030217952|0.66168729|-1.60155147|-34.9718749|-21.75466672|66.26540251|3079.4894480000003|623.8702703|-1152.997336|-15.66173379|0.33831271|8.626337592|16.03849168|0.8592469290000001|6882.45|243.5598613|-830.0718911|1.0|1.0|1.0|1.0|3.49|2.85|3.9|0.0|128.77|0.0|-4.86|6.0|0.0|0.0|0.0|-4.62|0.00618|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|4.79|3.6741|-1460.602657|715.52|1241.55|0.5079|216.15|0.69113|-1460.324494|0.0694|-0.15408|7.3824|-0.22807|-1460.38772|9.04|153.0|6.8153
8a_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1|1.283813597|0.0|0.082323047|-0.00771093|3|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|-0.084035283|-0.3422915179999999|-0.226106307|0.913877696|-0.1261547959999999|-0.146966854|0.8157289759999999|0.862306783|0|0.892656426|-0.05926895|-0.093050281|5.354053791|46.32568673|-0.033836466|0.791430726|-1.4888045019999998|-15.90061008|-17.52581709|36.0527909|2212.38965|462.3571879|-771.1359521|-9.077610683|0.208569274|5.113243051|9.607296424|0.878904705|4806.044707999999|108.02980890000002|-399.41487|1.0|0.0|1.0|1.0|4.06|3.06|3.87|0.0|105.24|0.0|-3.9|4.0|0.0|1.0|1.0|-4.21|0.0408|3.18|0.0|0.0|1.28e-08|-0.06246|3.41|3.9091|-1046.0428949999998|556.3|952.71|0.2486|317.17|0.6309100000000001|-1045.851982|0.2486|-0.15696|3.6588|-0.2194199999999999|-1045.902509|5.4032|199.0|6.7011
5b_a49|0.0|0|0|0|0.0|0.0|1|7.853604813|2|2|1.343848745|2.119588967|0.1108916119999999|-0.007610481|2|-0.072128552|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|0.059834711|-0.12209302|-0.230763367|0.6981815290000001|-0.006962617|0.099724518|0.839963111|0.666573331|1|0.7969332440000001|-0.0698098759999999|-0.076494119|11.94347454|170.0796998|-0.026008|0.608694741|-1.300400018|-24.11745318|-15.28671785|52.97561349|2764.188493|468.4133145|-764.3358925|-8.985071494|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|1.0|1.0|1.0|1.0|3.34|2.9|2.98|0.0|122.26|0.0|-3.3|4.0|0.0|1.0|1.0|-3.93|0.1969999999999999|2.08|0.0|0.0|5.79e-08|-0.04453|3.92|3.9209|-1292.139616|633.92|1093.32|0.4653|240.03|0.65269|-1291.873941|0.0747|-0.1624799999999999|4.3767|-0.20701|-1291.929428|6.1996|28.0|7.5528
8j_a46|0.0|0|0|0|0.0|0.214753401|1|7.727094485|1|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|2|-0.129276363|0.0|-0.081366324|0.011852046|-0.174853546|-0.053618988|-0.204674804|-0.133413527|0.645146311|-0.223292257|-0.074207717|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|4.658562801|7.723448142|-0.02566383|0.822112519|-1.103544698|-15.7861518|-13.78596018|34.04593326|2121.846387|502.0694817|-592.7962878|-7.405468973|0.177887481|5.617748211|9.817783823|0.747636856|4759.107832|95.55665364|-318.43516580000005|1.0|1.0|1.0|0.0|3.23|3.25|4.71|1.0|96.94|0.0|-4.59|3.0|0.0|1.0|1.0|-4.83|0.00878|3.97|0.0|0.0|5.46e-08|-0.04068|3.78|4.4107|-1414.53151|576.48|978.4|0.1728|249.79|0.70121|-1414.349865|0.1427|-0.18531|5.2361|-0.22599|-1414.402087|6.4463|1228.0|5.9108
13a_a6|0.0|1|0|0|3.417162147|0.0|0|7.412764017000001|1|1|1.430639975|0.0|-0.042110772|-0.01115741|1|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|-0.0525259259999999|0.05269025|-0.180339002|0.850080948|0.090839165|-0.091892803|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.094081761|-0.113446379|20.83876732|154.9639272|-0.040840697|0.759912392|-2.042034827|-40.23198232|-26.70706346|82.36189896|2820.31296|506.474367|-1335.353173|-17.46461983|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|1.0|1.0|1.0|2.0|3.53|3.2|4.98|0.0|116.79|0.0|-5.51|5.0|0.0|0.0|1.0|-4.99|0.0012699999999999|3.8|0.0|0.0|9.77e-10|-0.05018|4.04|3651.0|-1350.085889|695.29|1166.79|0.5352|206.87|0.70072|-1349.834826|0.2697|-0.14969|7.7145|-0.19987|-1349.895534|9.2157|46.0|7.3372
11a_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|1.397733996|4.088412042|-0.156121881|-0.002914262|1|-0.04339705|2.114272566|-0.134056065|0.011959339|-0.108592708|-0.129547471|-0.0739260509999999|-0.277408878|0.701976536|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|-0.071180382|9.774322692|7.53108119|-0.025421565|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|35.26290548|2286.226222|484.8529701000001|-564.4586084|-7.104987834|0.345638567|5.965221997|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|1.0|1.0|1.0|0.0|3.44|2.8|3.09|0.0|99.65|0.0|-3.58|3.0|0.0|1.0|1.0|-4.16|0.0862|2.9|0.0|0.0|1.35e-06|-0.03284|3.05|4.0636|-1045.978598|574.01|963.2|0.1761|305.11|0.65485|-1045.794689|0.1761|-0.16769|5.4342|-0.2005299999999999|-1045.84627|7.5619|59.0|7.2291
9_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.605017128|0.0|0.187952252|-0.007847313|1|-0.126542538|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|0.023606557|-0.216450234|0.141996379|0.923357627|-0.260349706|0.042154567|0.7327715159999999|0.865283439|0|0.84649775|-0.095161413|-0.083555008|3.469130065|223.4501605|-0.038196575|0.886859678|-1.336880133|-21.04009269|-17.96047462|48.21513485|2017.0704920000005|398.0331029|-628.6166118|-8.445224386|0.1131403219999999|5.004834198999999|8.532203772|0.704792493|4430.929894|53.19989715|-295.5828535|1.0|1.0|1.0|1.0|3.1|2.44|4.9|0.0|92.69|0.0|-5.53|2.0|0.0|0.0|1.0|-4.9|0.000899|4.14|0.0|0.0|5.5e-08|-0.03999|3.28|3.7356|-1256.087705|512.44|857.36|0.2069|213.09|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|2.0863|-0.19833|-1256.002529|2.6661|10965.0|4.96
28_a34|0.0|0|0|0|0.0|0.0|1|7.423568444|1|1|1.454781307|1.767685185|0.000561166|-0.016942875|1|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|-0.0500053959999999|-0.33032879|-0.311884247|0.8318609690000001|0.092890802|-0.078146961|0.8582665429999999|0.7829667309999999|0|0.545935562|-0.1306693569999999|-0.140864841|19.29162755|144.3404619|-0.048190604|0.7298701059999999|-1.831242935|-34.24669822|-24.6708914|86.18702382|2252.098123|279.4884473|-937.4938731|-12.63011537|0.270129894|5.613534285|10.28760365|0.832642882|4803.256974|138.2913845|-479.9443839|1.0|1.0|1.0|1.0|3.02|2.55|1.99|0.0|85.92|0.0|-3.27|5.0|0.0|0.0|1.0|-3.25|172.0|1.72|0.0|0.0|1.66e-05|-0.03896|4.11|4.2857|-1100.797628|544.24|896.02|0.2043|289.3|0.69263|-1100.6525880000002|0.2043|-0.17802|6.4596|-0.21698|-1100.704833|8.5886|3.82|5.4179
6c_a31|0.0|1|0|0|3.423005244|0.0|0|7.78113851|1|1|0.6101347220000001|0.0|0.047405064|-0.015192833|0|0.137523742|0.0|-0.790027307|-0.009477764|-0.00219333|-0.107687565|0.2301743489999999|-0.009333123|0.831901219|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|0|0.641197273|-0.120905075|-0.126324613|20.09112958|163.6316745|-0.044739967|0.7653239190000001|-2.147518413|-48.45681657|-28.32375523|96.63311186|2837.949799|405.9259734|-1359.540251|-17.93106176|0.234676081|8.102804662|14.63492011|0.8061548709999999|6283.091868|148.5675636|-860.6909647|1.0|1.0|1.0|2.0|3.67|3.13|5.58|0.0|114.5|0.0|-6.09|5.0|0.0|0.0|1.0|-4.94|0.000343|3.64|0.0|0.0|1.89e-08|-0.0581799999999999|5.08|3.2974|-1691.984862|667.01|1125.85|0.5028|376.01|0.7014699999999999|-1691.734564|0.5028|-0.13351|5.9253|-0.19169|-1691.794585|8.8847|0.34|6.4685
