molecula|SddssS|SaaNH|SssssC|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9g_a24|0.0|2.931798469|0.0|0|1.7647373919999998|-0.00106361|5.283203728999999|0.001126633|0.0279797979999999|-0.162313932|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|2|0.013119312|-0.049325609|-0.079421802|0.7931626959999999|-0.045107345|0.859302479|0.657503038|-0.065668047|0.383340003|0.01876163|174.88817269999998|0.132863247|65.73938109|-16.07665151|4.593165278|0.0|0.4819264479999999|-0.788016565|-15.87288497|-10.53790724|41.36311977|0.427531635|2123.257348|429.0504306|1196.910121|-5.214049137|0.518073552|6.124370267000001|10.69818114|4355.725609|256.3375151|-192.9198181|17.88521849|809.0499476|341.3207334|0.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.91|72.28|0.0|0.0|1.0|-7.17|302.33|0.0|1.0|0.00323|977.0|0.0|0.0|3.720000000000001e-07|5.2521|0.75|4.2802|524.03|289.67|0.2444|236.07|400.47|-984.447764|-0.17806|-0.21391|0.032630457|4.4131|68.0|7.1675|7.1675
3o_a32|0.0|3.644417045|0.0|1|0.0|-0.006253394|5.733341277|-0.014299905|0.035643275|-0.064818511|2.240993002|-0.306416317|-0.001411347|-0.117781901|10.3110027|3|0.000243592|-0.11221537|-0.483580522|0.8214857240000001|-0.154436834|0.872498916|0.840991936|-0.095457829|0.252703854|0.012519666|62.67187821|0.162219176|93.52833522|-31.73171751|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|-24.51306152|-18.34557429|49.73468603|0.455089918|2488.133192|483.0270239|2469.87467|-10.57723917|0.214905181|6.392329273|11.73098001|5488.777096|123.9047338|-475.9757626|-328.7458915|1051.530112|541.0877621000001|1.0|1.0|2.0|3.47|0.32|19.0|-7.27|6.39|122.97|0.0|0.0|1.0|-6.17|381.52|0.0|0.0|1.89e-06|0.00072|0.0|0.0|5.35e-08|3.5333|2.35|3.5333|620.56|350.9|0.2851|350.9|464.85|-1805.277864|-0.14652|-0.20065|0.03088166|5.8476|0.24|6.6198|6.6198
IN1166_a11|0.0|3.433539068|0.0|0|0.0|-0.006882528|4.727387819|-0.008507023|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|-0.001446486|-0.223618825|-0.462344944|0.765593573|-0.067328767|0.827254552|0.790249345|-0.0896538619999999|0.551933595|0.0200246639999999|112.0066065|0.136726441|94.40543077|-42.74230509|9.546719887|20.83871871|0.694302821|-1.6137695069999998|-35.26269962|-21.84820685|64.89703387|0.463497159|2865.055175|596.0640225999999|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|6310.825439|211.0745642|-769.3614916|-268.3203251|1604.859603|676.2770877|1.0|1.0|2.0|3.51|0.08|27.0|-10.18|5.01|103.17|0.0|0.0|0.0|-6.52|417.47|0.0|0.0|7.74e-06|0.00323|0.0|0.0|6.59e-11|4.9857|3.36|3.2827|704.48|377.7|0.3425|248.68|554.63|-1347.012407|-0.13823|-0.21098|0.04189898|4.3481|12.0|7.9318|7.9318
12z_a30|0.0|0.0|0.0|2|0.0|-0.008819424|5.351858133|-0.026703371|0.040566449|0.034848862|0.0|-0.537984876|0.003529389|0.018796341|10.31162784|1|0.005111479|-0.207153446|-0.39205163|0.809127478|-0.077335468|0.855880335|0.794193541|-0.107776943|0.315493739|0.030875938|54.40462246|0.167079923|116.2094523|-52.13870496|14.93669572|0.0|0.630839856|-1.939984979|-34.55504699|-23.67231332|71.1566605|0.48740649|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|7074.004131999999|256.7627363|-938.4966892|-182.00664430000003|2138.929312|792.3440337000001|1.0|1.0|1.0|4.86|0.21|17.0|-6.83|3.94|100.11|0.0|0.0|1.0|-6.39|458.54|0.0|0.0|2.47e-06|0.00113|0.0|0.0|1.47e-07|4.8063|3.34|3.4438|739.33|360.02|0.1855|257.96|580.6|-1804.51674|-146.0|-0.19279|0.02895763|7.2113|44.0|7.3615|7.3615
12j_a30|0.0|0.0|0.0|2|0.0|-0.006336585|5.351858133|-0.033312179|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|1|0.005965451|-0.09353607|-0.456342646|0.795446883|-0.130412856|0.846470093|0.7991060659999999|-0.094132698|0.328405591|0.015613498|88.51817261|0.157800959|101.9784021|-39.31313154|6.520746879|0.0|0.8134611009999999|-1.882653966|-30.8670468|-23.39729904|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|2258.891981|-15.12043521|0.1865388989999999|8.067697897|15.41574553|6105.3402670000005|120.550211|-786.2626307999999|-405.1466163|1495.657934|686.039456|1.0|0.0|1.0|4.76|0.17|17.0|-7.01|4.35|81.65|0.0|0.0|1.0|-5.81|412.51|0.0|0.0|2.21e-06|0.0009119999999999|0.0|0.0|9.75e-08|5.1971|4.14|3.4788|695.8|356.4|0.2163|238.56|549.64|-1614.831741|-0.14772|-0.1987799999999999|0.03201935|5.1081|9.0|8058.0|8058.0
3h_a32|0.0|3.579396967|0.0|0|0.0|-0.005281944|5.733341277|-0.008243901|0.037731481|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|10.31100268|3|0.003284804|-0.122769653|-0.531669815|0.7926338540000001|-0.2|0.834881529|0.8030743229999999|-0.0882883959999999|0.30907784|0.0111539339999999|76.38838542|0.12119737|75.87946135|-34.60714056|4.372100625|0.0|0.7734940029999999|-1.324325944|-28.15732254|-17.27367301|51.95714963|0.4089962629999999|2398.020434|550.2022886|2911.160989|-10.81473143|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|-519.1071084|-342.4592076|1071.936307|593.0848817000001|1.0|1.0|1.0|3.65|0.35|19.0|-8.47|8.11|110.94|0.0|0.0|1.0|-4.29|382.55|1.0|0.0|5.8700000000000014e-09|2.24e-06|0.0|0.0|3.37e-09|3.5552|4.61|3.5552|676.22|348.74|0.2926|348.74|578.86|-1790.440663|-0.1474099999999999|-0.20059|0.02690554|5.8749|7.0|8.1549|8.1549
8f_a12|0.0|0.0|0.0|1|0.0|-0.008295703|4.59511985|-0.062406088|0.038347953|-0.013400998|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|1|-0.00094279|-0.125424286|-0.560548116|0.7475224290000001|-0.042014638|0.80546986|0.8409290840000001|-0.098932601|0.285353468|0.013287637|83.13642146|0.130176823|73.97552223|-31.9483307|4.290980116|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|1448.568734|-12.34367323|0.161876566|7.016225129|13.00131176|5481.952981|91.98952021|-543.1216218999999|-384.290491|1140.340995|524.0516742|1.0|1.0|1.0|4.09|0.1|21.0|-8.42|4.99|78.41|0.0|0.0|1.0|-5.47|369.44|0.0|1.0|1.99e-06|0.000735|0.0|0.0|3.79e-09|4.1744|4.19|3.6536|606.97|339.35|312.0|297.01|441.97|-1480.955408|-0.15061|-0.2124|0.03056355|1.4701|646.0|6.1898|6.1898
18d_a30|0.0|0.0|0.0|2|0.0|-0.0072724869999999|5.351858133|-0.064217094|0.040899471|-0.071608958|0.0|-0.385441836|0.001139238|-0.053728319|10.31163881|1|0.002064369|-0.120380857|-0.4624430539999999|0.815003426|-0.149451598|0.870930234|0.64876559|-0.103191184|0.346980269|0.017843227|78.23108693|0.196719738|124.5022473|-41.33339749|7.147133584|0.0|0.783284395|-1.85744132|-31.29400567|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|2894.162522|-15.18369704|0.216715605|7.063141946|12.69833771|6367.958933|137.15746130000002|-744.0011548|-358.5765637|1500.807121|618.6004214|1.0|0.0|1.0|4.75|0.14|17.0|-6.9|4.25|81.65|0.0|0.0|1.0|-6.02|416.47|0.0|0.0|4.12e-06|0.00171|0.0|0.0|1.26e-07|5.0125|4.07|3.4682|669.66|357.49|0.3856|247.35|508.7|-1674.785879|-0.14167|-0.19673|0.03258724|6.2946|21.0|7.6737|7.6737
18c_a30|0.0|0.0|0.0|2|0.0|-0.0109670669999999|5.351858133|-0.118776867|0.042560386|0.011887112|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|-0.002215642|0.006103754|-0.562807327|0.8303425640000001|-0.058608635|0.885516463|0.802578397|-0.1115683|0.42531141|0.019360263|384.391404|0.282947974|191.0545887|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|0.448899917|3002.59061|484.1740985|3094.729399|-19.19537998|0.214007997|7.646050338999999|13.8741593|6685.737642|144.5043388|-1017.355139|-386.2200097|1916.918155|713.7769663|1.0|0.0|2.0|4.85|0.13|17.0|-6.19|3.04|124.74|0.0|0.0|1.0|-7.05|441.51|0.0|0.0|9.68e-06|0.00427|0.0|0.0|6.520000000000001e-07|3.4848|4.54|3.4848|711.56|355.78|0.3879|355.78|543.46|-1744.2261030000002|-0.14225|-198.0|0.04503016|8.64|12.0|7.9208|7.9208
3t_a32|0.0|3.4477303|0.0|0|0.0|-0.006089333|5.733341277|-0.0338714389999999|0.03995614|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|3|0.00139283|-0.122301673|-0.496165036|0.822076702|-0.146047869|0.870628579|0.687253845|-0.0974995|0.217914628|0.014242899|97.01046154|0.171323757|108.2086749|-38.89478416|5.681818647999999|0.0|0.684474482|-1.267493496|-31.99514268|-17.03304802|59.65287508|0.481726305|2530.60497|523.3947687|2241.507646|-10.75813179|0.315525518|8.107111779|15.64252992|5525.861115|199.2870037|-505.632194|-233.0294362|1169.58817|582.0730423|1.0|1.0|1.0|3.58|0.3|19.0|-8.01|7.65|128.01|0.0|0.0|1.0|-5.81|396.53|0.0|0.0|3.28e-07|0.00013|0.0|0.0|9.86e-09|3.5487|5.5|3.5487|677.16|349.38|0.2906|349.38|575.45|-1864.472646|-0.14739|-0.20246|0.03020622|2.7003|9.0|8.0458|8.0458
25c_a34|0.0|0.0|0.0|2|1.958290974|-0.014384932|5.351858133|-0.047513652|0.037424242|-0.16034464|0.0|-0.834326082|-0.002827527|-0.056443595|10.95957635|1|0.001433865|-0.563411433|-0.5404076879999999|0.80135608|-0.072907053|0.844690266|0.760055383|-0.113392997|0.478421157|0.043815478|183.6812574|0.316768377|211.2752099|-50.44285726|19.49130854|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|-21.008278|88.25954175|0.4356106729999999|2884.104654|455.6954382|2439.174137|-14.01190479|0.4625715629999999|7.484891117|13.26192888|6306.980593|308.52165519999994|-756.6428589|-49.9273377|2110.880136|648.0187526000001|0.0|1.0|1.0|3.64|0.32|17.0|-5.71|2.18|90.74|0.0|0.0|2.0|-7.95|421.45|0.0|0.0|0.00156|659.0|0.0|0.0|1.97e-06|4.2095|4.32|4.2095|704.43|294.54|0.2239999999999999|294.54|561.29|-1426.421463|-0.17424|-0.2069599999999999|0.03817361|9.8087|1.78|5.7496|5.7496
47u_a18|0.0|0.0|0.0|1|0.0|-0.010219187|4.844187086|-0.0872206669999999|0.035393939|0.008108241|0.0|-0.633589579|-0.000829573|0.031337464|10.94702032|0|0.00082284|-0.1904128389999999|-0.539738821|0.7517870059999999|-0.053126304|0.7960273840000001|0.646724968|-0.092271172|0.33777918|0.02068926|86.37253771|0.258933526|180.5187465|-44.84707106|10.0557163|77.59162925|0.721837463|-2.029965788|-43.92035521|-23.98671253|77.42251040000001|0.483819806|2965.254516|516.6437614|1415.590236|-16.72263667|0.278162537|9.18142206|17.78724206|6837.350959|193.9244919|-986.6355633|-309.31352410000005|1960.574384|818.9389171|0.0|0.0|2.0|3.98|0.19|18.0|-8.2|3.15|99.56|1.0|0.0|1.0|-6.31|455.51|0.0|0.0|2.05e-06|0.000932|0.0|0.0|6.34e-09|3.1186|9.34|3.1186|738.53|397.57|0.5849|397.57|646.45|-1509.771642|-0.12717|-0.19109|0.02892505|5.8058|1.97|5.7055|5.7055
1h_a5|0.0|2.9516097130000003|0.0|0|0.0|-0.001978474|4.59511985|-0.009075016|0.026339869|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|1|0.007357977|0.0578378779999999|-0.20140246|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|-0.069496749|0.39793593|0.008798715|160.0744187|0.119359774|62.25239147|-18.90429957|2.393400474|0.484419999|0.7450549759999999|-1.111947978|-18.38824808|-14.49848188|39.84574434|0.489507204|2107.271793|459.3001331|819.6979313999999|-7.561719827|0.2549450239999999|6.711386288|13.14687756|4334.547353|132.96722079999998|-302.4687931|-255.618083|778.3845404|409.0289917|1.0|1.0|1.0|2.8|0.05|23.0|-8.41|4.99|54.46|0.0|0.0|1.0|-5.77|312.37|0.0|1.0|5.5700000000000005e-05|0.0174|0.0|0.0|3.87e-09|4652.0|3.17|4.3651|556.57|284.03|0.3333|266.52|430.83|-990.472129|-0.17797|-0.21921|0.031392033|3.3752|28.0|7.5528|7.5528
8a_a12|0.0|0.0|0.0|1|0.0|-0.00771093|0.0|-0.052287869|0.0420317459999999|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|0|0.000249868|-0.226106307|-0.5385001079999999|0.763500863|-0.146966854|0.8157289759999999|0.862306783|-0.093050281|0.221703535|0.010336879|46.32568673|0.107343574|55.59930083|-24.96342938|2.773166902|0.0|0.791430726|-1.4888045019999998|-15.90061008|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|2093.2274030000003|-9.077610683|0.208569274|5.113243051|9.607296424|4806.044707999999|108.02980890000002|-399.41487|-301.89687089999995|974.3568539|464.1781753|1.0|1.0|1.0|4.06|0.15|18.0|-7.89|3.87|50.17|0.0|0.0|1.0|-6.04|327.38|0.0|1.0|0.000125|0.0408|0.0|0.0|1.28e-08|3.9091|3.41|3.9091|556.3|317.17|0.2486|317.17|424.14|-1045.851982|-0.15696|-0.2194199999999999|0.02180654|5.4032|199.0|6.7011|6.7011
18a_a25|0.0|0.0|0.0|0|1.875390684|-0.0029953159999999|4.727387819|-0.019008377|0.038167849|0.062229409|2.050257213|-0.170732995|0.007643634|-0.018419483|10.31286118|1|0.007325341|-0.06333068|-0.2936794219999999|0.7385460309999999|-0.035531959|0.792935475|0.7291583840000001|-0.078181889|0.341320954|0.0095281269999999|75.74077952|0.068371614|45.33086513|-34.36707071|4.188358905|0.0|0.817072039|-1.641819678|-24.58404782|-20.53845469|43.39683067|0.493301255|2857.88027|617.676232|2331.966135|-13.61714122|0.182927961|7.39539242|14.59524518|6523.923911999999|121.2825364|-721.7084848|-420.4420243|1332.242503|759.4953883|1.0|1.0|1.0|3.5|0.08|27.0|-9.78|5.89|87.72|1.0|0.0|1.0|-5.58|435.54|0.0|0.0|4.65e-07|0.000202|0.0|0.0|1.67e-10|5.4965|4.51|3.1711|694.17|390.98|0.3234|225.57|556.26|-1674.982248|-0.15732|-0.21323|0.02456497|4.3839|94.0|7.0269|7.0269
12f_a30|0.0|0.0|-4.734662095|2|0.0|-0.015345198|5.351858133|-0.274237737|0.041555556|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|1|-0.004395528|-0.226973911|-0.6394697460000001|0.8246767140000001|-0.071123509|0.876441789|0.593245722|-0.108935062|0.56363596|0.01570263|101.2862703|0.164253554|115.8783181|-54.21787616|7.815328055|1.45550709|0.815175332|-2.396571368|-45.01820228|-31.90082427|74.88972286|0.472521727|3305.792133|589.6060704|2712.844784|-22.5055335|0.184824668|8.366190175|15.86072943|7634.176316|130.3909181|-1192.793275|-444.7025522|2074.08593|696.6414817000001|1.0|0.0|1.0|4.73|0.17|17.0|-7.18|4.43|90.88|0.0|0.0|1.0|-5.66|482.48|0.0|0.0|1.99e-07|9.63e-05|0.0|0.0|6.61e-08|5.0587|5.52|3.5298|729.87|351.25|0.2166|245.09|574.31|-1987.782125|-0.14958|-0.20422|0.03400408|4.6865|19.0|7.7144|7.7144
25d_a34|0.0|0.0|0.0|1|1.940324546|-0.015046463|5.351858133|-0.089654563|0.041037037|-0.163072107|0.0|-0.8576484190000001|-0.005017781|-0.1266965|10.95957635|1|-0.001685762|-0.342090037|-0.605891389|0.7498681140000001|0.011919831|0.799694715|0.778903495|-0.124111479|0.631894475|0.0292772039999999|174.9700398|0.325717647|215.4372954|-54.29641443|12.8082206|69.64131956|0.7772035959999999|-2.358118108|-44.00298587|-29.42857839|85.89233572|0.478308897|2939.671168|445.9861716|2564.887803|-19.46475234|0.2227964039999999|6.933980884|13.29135354|6513.063805|147.36277019999997|-1031.631874|-366.6979266|2006.828923|673.8038326000001|1.0|1.0|2.0|3.58|0.12|23.0|-8.08|3.05|90.3|0.0|0.0|1.0|-6.74|427.46|0.0|0.0|2.44e-05|0.0104|0.0|0.0|8.26e-09|4.2732|6.05|4.2732|706.21|290.15|0.2106|290.15|554.05|-1426.243341|-0.1771299999999999|-0.21234|0.02807001|8.0068|0.95|6.0223|6.0223
14m_a23|0.0|0.0|-4.405643132|0|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|0.0431917209999999|0.028217372|0.665608656|-0.482182526|0.001027627|-0.034213923|10.3132176|2|0.001951778|-0.226146643|-0.527662006|0.798384929|-0.072906704|0.8581143859999999|0.5415996160000001|-0.089285878|0.268552591|0.017992415|47.23604193|0.0741882|51.59888942|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|63.1440955|0.476833897|3255.247038|643.9145427|2263.262957|-19.00406438|0.204166091|8.595073462|16.42895711|7588.823133|142.0002583|-950.2032192|-411.5129154|1716.6767920000002|658.8108151|1.0|1.0|1.0|3.51|0.09|26.0|-8.23|4.42|105.02|1.0|0.0|1.0|-6.06|479.48|1.0|0.0|4.1200000000000004e-07|0.000198|0.0|0.0|5.94e-09|3.6774|4.2|3.6774|707.56|337.15|0.3335|337.15|572.31|-1966.721362|-0.15208|-0.23555|0.02296475|8.5477|3.0|8.5171|8.5171
4d_a49|0.0|0.0|0.0|1|2.097463308|-0.006135653|5.4161004020000005|-0.058204482|0.036555556|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|1|0.001356445|0.000850823|-0.417231241|0.783870915|0.023137464|0.834151595|0.749565191|-0.085966608|0.410804214|0.013625199|85.21839288|0.2473653539999999|152.3727245|-32.61868996|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|-17.31186002|63.79609555|0.470013152|2658.242991|463.6097566000001|1640.195062|-10.66380249|0.3452719489999999|7.998287218|15.09148245|5915.214567|212.6814716|-554.5177292999999|-190.6195379|1374.947536|641.1445234|0.0|1.0|2.0|3.38|0.22|21.0|-7.58|3.16|98.72|0.0|0.0|1.0|-7.7|398.46|0.0|0.0|0.000743|296.0|0.0|0.0|2.64e-08|5.7447|2.99|3.8047|668.09|325.87|0.2549|215.82|495.7|-1293.049085|-0.15888|-0.2219699999999999|0.0395418|5.5765|18.0|7.7447|7.7447
12s_a30|0.0|0.0|0.0|2|0.0|-0.007621736|5.351858133|-0.095120438|0.04625323|-0.0601024909999999|0.0|-0.403952011|-0.002544958|-0.035768573|10.31162892|1|-0.001131023|-0.145315868|-0.446807335|0.83236194|-0.080971844|0.889479916|0.591758164|-0.103647048|0.404041243|0.019324097|89.91581294|0.2932862089999999|189.9114627|-43.45862792|8.102485674|0.0|0.790481833|-1.969293912|-38.04400919|-26.02399668|71.26547471|0.467381416|2977.11642|457.6180044|2368.4646620000003|-16.8513047|0.209518167|8.066744794|15.14544373|6639.7334200000005|135.66918710000002|-825.7139305|-376.1910929|1613.162737|616.2856203|1.0|0.0|1.0|4.63|0.14|17.0|-7.16|4.67|81.65|0.0|0.0|1.0|-6.06|434.46|0.0|0.0|3.24e-06|0.00141|0.0|0.0|6.900000000000002e-08|5.0438|4.32|3.5348|677.35|350.75|0.2148|245.81|526.07|-1774.01033|-0.14985|-0.20495|0.03401064|3.9579|7.0|8129.0|8129.0
3m_a32|0.0|3.575728458|0.0|0|0.0|-0.006290106|5.733341277|-0.017268778|0.03962963|-0.0370712179999999|2.175099216|-0.3082152019999999|-0.000514191|-0.084132138|10.31100268|3|0.000822186|-0.086806406|-0.49476131|0.817967125|-0.126422018|0.872498916|0.6672533589999999|-0.09390309|0.317009723|0.013428623|92.61088121|0.201976727|120.7751424|-33.57626169|4.801577352|0.0|0.674468222|-1.220740175|-30.25923462|-16.22134838|58.63348955|0.4687361229999999|2588.590536|477.1904954|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|-436.4914018999999|-208.6520032|1082.275864|554.9424306|1.0|1.0|1.0|3.51|0.3|19.0|-7.38|7.02|128.01|0.0|0.0|1.0|-6.17|394.51|0.0|0.0|1.14e-06|0.000449|0.0|0.0|4.190000000000001e-08|3.5749|5.1|3.5749|641.52|346.82|0.2952|346.82|484.34|-1863.279862|-0.14835|-0.2056599999999999|0.0339106999999999|8.0755|23.0|7.6383|7.6383
1_a15|0.0|0.0|0.0|0|0.0|-0.0084598019999999|0.0|-0.043374667|0.0381893|0.06459652|0.0|-0.541427319|0.001244652|-0.068297833|10.95880609|0|0.003816011|-0.270248221|-0.34192045|0.705825714|-0.001544849|0.74357498|0.795437721|-0.1117462069999999|0.7100707390000001|0.026214985|121.3844816|0.124276535|80.34898605|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|-20.13460632|60.96303497|0.437969049|3000.975833|566.1848585|2855.495631|-13.01770443|0.394072483|6.580146251|11.7078005|7284.337537|254.7811976|-794.0799704|-136.9714493|2026.993248|851.7423982|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|5.46|74.73|0.0|0.0|0.0|-5.38|457.52|1.0|0.0|2.830000000000001e-07|0.00013|0.0|0.0|9.53e-11|4.3834|4.68|3.2188|697.35|385.18|0.2464|282.85|598.34|-1509.785098|-0.1365|-0.17792|0.01894559|2.3261|44.0|7.3565|7.3565
32_a47|0.0|0.0|0.0|1|1.998170616|-0.003573735|4.727387819|0.000921003|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|1|0.002350172|-0.157688306|-0.2749014|0.810444864|-0.078006445|0.858292442|0.634406338|-0.0726950079999999|0.266433793|0.019295804|28.55112477|0.148372218|106.9180086|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-29.9621436|-18.77935151|55.48373932|0.44289006|2808.210157|613.6886524|2255.632049|-13.53252578|0.35883878|8.656942728999999|15.53902041|6235.398576|258.5816152|-717.2238666000001|-203.4434306|1552.348456|682.9868225|1.0|1.0|2.0|3.35|0.26|21.0|-8.82|4.18|67.66|0.0|0.0|1.0|-6.34|436.91|0.0|0.0|1.5399999999999998e-05|0.00674|0.0|0.0|1.5e-09|4.9046|2.97|3.6829|692.49|336.65|0.2969|252.79|548.86|-1777.843462|-0.1509599999999999|-0.20778|0.03062031|6.3139|0.1|7.0|7.0
18d_a25|0.0|0.0|0.0|0|1.918453956|-0.0029605|4.727387819|0.024310576|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|10.31285314|1|0.0062422|-0.061965108|-0.292727912|0.780221059|0.029728702|0.838260077|0.696372329|-0.076328248|0.278576218|0.011158458|70.58850837|0.062186295|46.80695276|-43.24308488|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|-21.166323|54.70994625|0.476833495|3113.122552|705.8822532|2625.142499|-15.93166285|0.24206301|9.479218984|18.11893325|6876.316137000001|182.1982146|-908.1047824|-388.2927768|1591.795131|883.4030667999999|1.0|1.0|1.0|3.66|0.11|27.0|-10.23|6.33|111.51|1.0|0.0|0.0|-6.21|474.58|1.0|0.0|5.47e-07|0.00026|0.0|0.0|5.92e-11|5.6512|4.56|3.6392|792.79|340.69|0.3986|219.39|664.72|-1806.514606|-0.14723|-0.2201|0.03560672|4.3658|232.0|6.6345|6.6345
47i_a18|0.0|0.0|0.0|1|0.0|-0.006882626|4.844187086|-0.066917145|0.037484277|-0.037689885|0.0|-0.440488042|-0.000919158|0.073977454|10.94702091|0|0.000427479|-0.162274487|-0.499939719|0.744472118|-0.068524374|0.7842882870000001|0.727767462|-0.089609068|0.279553995|0.009745543|72.81110823|0.196924826|137.1555392|-43.46880696|4.727502734|82.81385171|0.8608685909999999|-2.150617629|-37.84973202|-24.55535669|61.13143233|0.487446923|2795.907966|559.3312455|1333.332089|-17.10248143|0.139131409|9.573882864|18.67881257|6353.6617320000005|96.90318745|-1043.251367|-502.6804099|1739.959818|855.7438937000001|1.0|1.0|3.0|4.05|0.22|18.0|-8.98|3.28|85.29|1.0|0.0|1.0|-6.36|440.54|0.0|0.0|6.58e-06|0.0029|0.0|0.0|1.04e-09|3.2321|7.37|3.2321|744.95|383.61|0.5085|383.61|664.78|-1415.875678|-0.13237|-0.18299|0.02671774|3.5235|19.0|7.7212|7.7212
4c_a46|0.0|0.0|0.139403726|1|2.137504882|-0.005085922|5.587248657999999|-0.048990529|0.0440307329999999|-0.111750026|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|1|0.010040825|-0.083788154|-0.421467037|0.726862617|-0.0976963169999999|0.761921603|0.65145414|-0.087503927|0.305199509|0.013924723|35.22734468|0.109222605|69.02325225|-34.9456654|5.56099297|53.13410852|0.840753785|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|2487.942529|-11.85656505|0.159246215|7.172412106|13.06174141|5571.088357|100.6356847|-663.9676426|-430.6788754|1249.669579|696.2528933|1.0|1.0|0.0|4.09|0.38|17.0|-7.62|5.11|57.01|0.0|0.0|1.0|-5.39|389.49|0.0|1.0|2.8e-06|0.00109|0.0|0.0|2.39e-08|5.4579|6.38|4.1026|683.75|302.21|0.2296|227.16|617.56|-1245.114575|-0.17085|-0.21466|0.02299741|5.4491|2008.0|5.6972|5.6972
