molecula|n9FaHRing|SssssC|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|WNSA5|WPSA3|FNSA2|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
6d_a40|0|0.0|8.421342866|2|0.604893491|0.12627602|-0.015362927|6.401917197|0|0.039160494|-0.104206961|-0.722057579|-0.005066797|10.30179973|-0.205140551|2|-0.249967637|-0.025143559|0|0.8361555479999999|-0.039077432|-0.289988439|0.8988141140000001|0.663670372|-0.115007564|-0.119563634|0.372705643|0.017359149|-76.51205671|11.10859664|-48.96216855|7.108696385|-2.15214542|85.47607798|-32.02830281|84.70509846|424.7009165|-1377.2170210000002|3212.360755|-20.49579149|0.13994759|6.908972922999999|0.7486635420000001|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|555.2010623|8.964021265|1.0|1.0|1.0|3.98|14.0|-4.31|173.43|2.01|2.0|2.0|120.09|5.0|30.0|6.0|-6.36|460.52|0.0|3.43|-5.15|7.1e-06|0.00327|0.0|4.9e-05|0.0226|2.9559|-2470.793925|656.5|419.45|419.45|511.88|0.6624800000000001|0.6624800000000001|0.3518|-214.0|-2470.684323|1.0|8.9208|8.9208
12w_a30|0|0.0|7.412764017000001|2|0.604983445|0.063514061|-0.007019432|5.351858133|2|0.044197531|-0.0999572419999999|-0.372029919|0.002431329|10.31162873|-0.04950715|1|-0.173643543|-0.0493878409999999|1|0.83236194|-0.032835151|-0.080971844|0.889479916|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-65.85056003|10.59162334|-45.15435649|7.262777048999999|-1.824621925|75.77366969|-25.53389062|63.12469722|584.3729039|-1251.160641|2783.769563|-17.50883211|0.192202301|8.063690539|0.8230829059999999|131.7949495|-857.9327732|31.60926388|0.014471302|-422.1196298|685.6665849999999|9.923109661|1.0|0.0|1.0|4.63|17.0|-7.8|81.65|3.79|2.0|0.0|137.3|5.0|31.0|4.0|-5.52|467.37|0.0|3.59|-6.04|9.14e-07|0.0004269999999999|0.0|1.58e-08|7.39e-06|3.5585|-2494.932002|716.83|348.42|244.87|577.06|0.31353|0.68423|0.1614|-0.20755|-2494.807027|15.0|7821.0|7821.0
9_a1|0|0.0|6.86171134|0|1.432397289|0.020428974|-0.00614716|4.727387819|1|0.037578348|-0.110185988|-0.282769361|-0.00314411|10.94877277|0.016589221|1|-0.232860777|-0.044035724|1|0.737794643|-0.053460262|0.02778394|0.7964939409999999|0.755276458|-0.080888063|-0.085722429|0.166794384|0.011266799|-49.42275468|6.495805626|-28.49439431|3.745117974|-1.371558857|57.60218193|-18.38986221|53.13133578|435.4501351|-790.7640749|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|0.826725116|125.865476|-455.910309|23.52578164|0.014186995|-324.81308110000003|472.9447227|8.17942725|1.0|1.0|1.0|2.78|23.0|-8.98|58.64|2.74|2.0|0.0|102.84|4.0|27.0|4.0|-5.81|357.38|0.0|4.12|-4.79|1.62e-05|0.0057799999999999|0.0|1.04e-09|3.7100000000000003e-07|3343.0|-1187.193365|600.6|370.88|370.88|487.19|0.70296|0.70296|0.5409|-0.21015|-1187.065335|6.0|5.2218|5.2218
12al_a36|0|0.0|7.412764017000001|2|1.297043737|-0.06777947|-0.008463062|5.351858133|2|0.042739018|0.1030147719999999|-0.4908576189999999|0.00127667|10.96020817|-0.031635802|1|0.172830414|-0.1430106119999999|1|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|0.026927826|-69.69632923|17.71943397|-45.86257662|11.65999569|-1.906487074|86.77628559|-23.23210974|68.94274882|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|0.841133748|216.4375922|-825.5263792000001|34.61874732|0.025956027|-225.1591357|679.7230552999999|17.07995636|1.0|0.0|2.0|4.81|17.0|-6.69|78.43|1.72|1.0|0.0|130.24|6.0|31.0|5.0|-6.93|411.46|0.0|1.81|-4.07|8.499999999999999e-05|35.0|0.0|2.03e-07|8.340000000000001e-05|3.5511|-1347.445127|702.95|349.14|319.71|554.23|0.6945399999999999|0.70417|0.0095|-0.1955599999999999|-1347.257936|48.0|7.3188|7.3188
11a_a50|1|0.0|7.927685046000001|1|1.397733996|-0.156121881|-0.002914262|5.82008293|1|0.038040936|-0.04339705|-0.134056065|0.011959339|10.94500606|-0.129547471|2|-0.0739260509999999|-0.162848233|1|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-37.63057389|9.774322692|-19.89396594|5.167341939|-1.067705728|48.67321197|-13.43949068|35.26290548|484.8529701000001|-564.4586084|1550.320581|-7.104987834|0.345638567|5.965221997|0.864799282|182.7270002|-298.409489|20.53832944|0.020887781|-163.21096210000002|439.9973344|11.04263807|0.0|1.0|0.0|3.44|20.0|-5.87|48.53|2.25|0.0|0.0|99.65|2.0|25.0|3.0|-6.24|327.38|1.0|2.95|-4.16|6.97e-05|0.0228|0.0|1.35e-06|0.000441|4.0636|-1045.954278|574.01|305.11|305.11|437.9|0.65485|0.65485|0.1761|-0.2005299999999999|-1045.84627|59.0|7.2291|7.2291
38_a18|0|0.0|7.03438793|2|1.251175383|0.059724697|-0.00575311|4.844187086|1|0.035478927|-0.066676644|-0.448742607|0.000520558|10.94702086|-0.003893067|0|-0.0993372269999999|-0.074661643|0|0.719168079|-0.03302891|-0.007310849|0.751875124|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|0.00838904|-65.45657441|6.675707878|-52.08807522|5.3122971560000005|-2.385427574|71.15832778|-25.65190078|67.92930461|661.3370874|-1898.240658|1855.157022|-20.41289434|0.119072105|10.98254153|0.874996952|94.75345803|-1510.554181|29.11918324|0.007165119|-606.2584549|1228.492038|5.701753365|1.0|1.0|3.0|4.53|18.0|-10.33|85.29|3.7|3.0|1.0|160.66|10.0|38.0|3.0|-5.55|508.65|0.0|3.64|-6.11|7.85e-07|0.000399|1.0|4.68e-11|2.38e-08|3.2241|-1611.60375|861.93|384.55|384.55|734.93|0.69235|0.69235|0.5147|-0.18066|-1611.206669|91.0|7041.0|7041.0
3g_a32|1|-0.047725143|7.78113851|0|0.60942078|0.015803466|-0.006258272|5.733341277|0|0.05052381|-0.058985916|-0.2816222539999999|0.001276735|10.31100273|-0.125170068|3|-0.105402305|-0.074808287|0|0.755211939|-0.1015732219999999|-0.1719626169999999|0.802214256|0.887695945|-0.070213101|-0.098311343|0.273439311|0.0119962889999999|-54.47722347|6.647498326|-30.18744099|3.683575459|-1.278047464|60.55421302|-16.86199774|45.55465473|491.89858160000006|-708.2039051|1886.244271|-9.343731735|0.199259841|5.917878616|0.809490137|110.4157723|-392.4367329|21.05801434|0.01096673|-333.29803589999995|475.3634141|6.076989555|1.0|1.0|1.0|3.43|19.0|-7.29|110.94|2.18|2.0|0.0|102.55|3.0|24.0|3.0|-4.9|354.49|0.0|4.61|-5.59|2.58e-06|0.000915|0.0|5.08e-08|1.8e-05|3.5456|-1712.036238|593.24|349.68|349.68|495.4|0.70275|0.70275|0.2859|-0.20065|-1711.919273|14.0|7.8539|7.8539
19_a20|0|0.0|6.842683282|0|1.4009239059999998|0.071176085|-0.0096278259999999|4.727387819|3|0.0396875|0.103271147|-0.539158264|-0.006620594|10.94899558|-0.063133522|1|0.175308615|-0.049177437|3|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.754452534|-0.091725453|-0.099685049|0.25624423|0.013643765|-65.49811346|8.964643162|-43.03556944|5.890223441|-1.993700989|75.98477124|-25.1915821|69.23289949|495.7134289|-1309.962269|1818.518838|-16.55214209|0.203929412|7.950138729|0.935398401|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|684.5377542|10.48665779|1.0|1.0|2.0|3.49|27.0|-9.63|110.44|1.33|1.0|0.0|122.86|5.0|32.0|5.0|-6.8|420.47|0.0|3.16|-4.57|2.6600000000000003e-05|0.0112|0.0|2.34e-10|9.86e-08|3.3616|-1368.378274|687.79|368.83|368.83|519.34|0.6987399999999999|0.6987399999999999|0.2998|-0.2067|-1368.190746|2.6|5585.0|5585.0
13j_a6|0|0.0|7.412764017000001|1|1.430640326|0.0353600779999999|-0.015004989|5.351858133|1|0.041728395|0.07522656|-0.855284356|-0.011017781|10.95129557|-0.047513534|1|0.121750719|-0.045418125|1|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|0.03111288|-86.54032868|20.78979124|-57.82670518|13.89184843|-2.460720196|99.85109065|-31.02389141|101.1210779|416.2679342|-1644.266245|2634.320708|-20.73032827|0.215833159|8.741405506|0.765539515|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|673.8038326000001|13.31076198|1.0|1.0|3.0|3.56|23.0|-8.5|115.15|1.18|1.0|0.0|120.17|6.0|32.0|5.0|-6.81|427.46|0.0|2.82|-4.48|3.28e-05|14.0|0.0|3.18e-09|1.36e-06|3.5599|-1426.520775|712.52|348.28|339.64|555.0|0.69993|0.7045100000000001|0.0259|-0.19491|-1426.335207|262.0|6.5817|6.5817
12v_a36|0|0.0|7.412764017000001|2|1.297043692|-0.077763989|-0.008411281|5.351858133|2|0.041767677|0.073329354|-0.487854327|0.00127667|10.96020642|-0.023932402|1|0.123026459|-0.1430106119999999|1|0.828393514|0.024751559|-0.041914045|0.8792981679999999|0.802291339|-0.078158778|-0.105200486|0.334379501|0.027145269|-69.20675352|17.85767346|-45.52806671|11.74777471|-1.788408258|88.07013157|-21.78731129|69.27488156|527.7920397|-1176.51481|2328.221818|-14.33290989|0.372344602|8.456596706000001|0.8580426609999999|244.9490697|-773.9771341000001|34.71221847|0.02867403|-167.9576969|679.7230552999999|18.86337805|1.0|0.0|2.0|4.82|17.0|-6.69|78.43|1.72|1.0|0.0|130.24|6.0|31.0|5.0|-6.93|411.46|0.0|1.81|-4.07|8.499999999999999e-05|35.0|0.0|2.03e-07|8.340000000000001e-05|3.7035|-1347.442792|671.56|334.77|319.16|502.83|0.69298|0.7016100000000001|0.0223|-0.20404|-1347.260743|14.0|7.8539|7.8539
8_a1 (SB-202620)|0|0.0|6.86171134|0|1.4323973840000002|0.106916453|-0.013785521|4.727387819|1|0.037578348|-0.0443137679999999|-0.606562911|-0.012672753|10.94957568|0.037553634|1|-0.095271547|-0.019835038|1|0.743088715|-0.042789124|0.063001656|0.805476065|0.648967503|-0.117682533|-0.105271458|0.174628594|0.015526845|-59.72618401|8.809217494|-33.88588996|4.997944864|-1.684343335|70.8721358|-23.30777912|75.57687443|368.1943149|-955.6189441|1736.664204|-13.22376193|0.225760413|7.432247389|0.839824062|128.0860757|-542.1742393|30.104091200000003|0.019645498|-311.18185800000003|433.2550452|11.1459518|1.0|0.0|2.0|2.74|23.0|-8.02|78.87|2.78|2.0|0.0|99.61|4.0|27.0|5.0|-5.94|359.35|0.0|3.7|-4.7|1.98e-05|0.00713|0.0|9.53e-09|3.42e-06|3.4052|-1223.117248|586.27|364.11|364.11|460.4|0.7026600000000001|0.7026600000000001|0.5339|-0.2105199999999999|-1223.014114|0.4|6.3979|6.3979
13p_a6|0|0.0|6.842683282|0|1.424099253|0.024837222|-0.010395243|4.727387819|2|0.042959184|0.072850973|-0.634109842|-0.008008339|10.95053423|-0.072853186|1|0.123575608|-0.068532678|2|0.784414352|-0.059663359|-0.125636943|0.837659336|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|0.01730144|-76.17631587|12.27472016|-54.04422654|8.708451561|-2.14743793|89.17529231|-26.72853188|82.79893305|515.4389679999999|-1523.526317|3833.042283|-18.9628865|0.23994258|8.760340755|0.703081362|170.2302215|-1080.8845310000002|35.16646396|0.018322293|-369.0018868|794.5462391|12.99897644|1.0|1.0|3.0|3.64|27.0|-10.06|122.47|1.01|1.0|0.0|132.01|7.0|34.0|5.0|-7.01|449.51|0.0|2.96|-4.55|2.79e-05|0.0125|0.0|8.73e-11|3.92e-08|2.9837|-1463.0432449999998|752.82|415.53|258.45|573.39|0.47508|0.7056600000000001|0.0029|-0.1971099999999999|-1462.804694|92.0|7.0362|7.0362
6b_a40|0|0.0|8.421342866|2|0.604892326|0.135693438|-0.014861289|6.401917197|0|0.039863946|-0.137534783|-0.698480566|-0.003851208|10.30179924|-0.226457281|2|-0.248560671|-0.018582337|0|0.842573207|0.003163118|-0.307881994|0.90571269|0.753431574|-0.107699967|-0.118488624|0.417254814|0.014588568|-79.36130196|9.771129787|-53.15460718|6.544506614|-2.132795227|87.29061302|-33.22101012|81.90640622|504.6333458|-1428.503435|4049.386572|-22.2507658|0.1218592019999999|6.976123351|0.793750992|81.61884754|-956.7829293|37.83107469|0.011838681|-506.5422338|618.8882797|7.929311055|1.0|1.0|1.0|4.02|14.0|-5.21|173.43|2.61|2.0|2.0|130.16|5.0|31.0|5.0|-5.85|511.42|0.0|4.21|-6.18|6.55e-07|0.000335|1.0|6.21e-06|0.00318|3.1026|-3290.745084|687.2|399.62|399.62|552.01|0.69429|0.69429|0.4962|-0.21904|-3290.648012|0.03|7.5229|7.5229
12h_a36|0|0.0|7.412764017000001|2|1.297043828|-0.128701804|-0.0086750619999999|5.351858133|2|0.039061728|0.059920602|-0.503153567|0.00127667|10.96020037|-0.051080247|1|0.100530266|-0.1430106119999999|1|0.820041835|-0.10861416|-0.089459459|0.87043328|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-70.19826261|18.27258858|-45.96672487|11.96512593|-1.929663894|87.85958486|-23.39942087|66.44902736|536.6941285|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|7.428908584|0.8675704009999999|219.1956304|-827.4010477|35.1736357|0.026971557|-216.42159590000003|679.7230552999999|17.66132225|1.0|0.0|2.0|4.8|17.0|-6.69|78.43|1.72|1.0|0.0|130.24|6.0|31.0|5.0|-6.93|411.46|0.0|1.81|-4.07|8.499999999999999e-05|35.0|0.0|2.03e-07|8.340000000000001e-05|3.4554|-1347.451759|697.29|358.81|238.44|535.67|0.34589|0.7014600000000001|0.0056|-0.1926|-1347.260478|14.0|7.8539|7.8539
22_a10|0|0.0|7.535296702|1|1.343837143|-0.067641834|-0.005035102|5.4161004020000005|2|0.036101695|-0.026750502|-0.332316729|0.008350227|10.92966136|-0.020475007|1|-0.042831367|-0.129989728|2|0.747363443|-0.02603707|-0.033474297|0.79665945|0.8698299140000001|-0.053881447|-0.0649866779999999|0.775071808|0.016720696|-50.61577509|13.023146|-39.42279832|10.14325785|-1.3647202319999998|71.13124588|-17.4251029|54.98945848|677.4790907|-1062.931277|2668.5420940000004|-13.57178303|0.435676666|8.84228648|0.730649641|339.3328129|-827.8787647|30.87787063|0.026340252|-100.1982412|916.8601445|20.51547079|1.0|1.0|0.0|3.74|27.0|-9.37|73.14|2.8|2.0|0.0|139.53|6.0|36.0|5.0|-6.29|475.54|0.0|4.26|-5.53|2.95e-06|0.0014|0.0|4.27e-10|2.03e-07|3.8517|-1544.203968|770.92|321.89|256.95|602.93|0.4483899999999999|0.6834100000000001|0.1922|-0.2180699999999999|-1543.959333|1.1|5.9586|5.9586
8e_a12|1|0.0|6.803505258|1|1.283834633|0.050021617|-0.006350143|4.727387819|2|0.037430556|0.0661362779999999|-0.330207456|0.005196034|10.94458094|-0.0309579439999999|1|0.112673977|-0.079913108|1|0.761892879|-0.036433876|-0.051240735|0.815412281|0.939627917|-0.05202522|-0.087795345|0.001151979|0.0155147339999999|-50.273571200000006|8.884082475|-28.78776717|5.0872236|-1.492520871|61.4656313|-17.80522313|38.67488258|538.051884|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|6.446557205|0.830990262|165.34017769999997|-489.392042|25.03342862|0.019545275|-241.94192880000003|561.9859171|11.19206011|1.0|1.0|1.0|4.11|21.0|-7.93|55.1|3.05|2.0|0.0|117.04|3.0|28.0|4.0|-6.03|366.42|1.0|3.12|-4.69|2.03e-05|0.00744|0.0|1.19e-08|4.34e-06|3.3044|-1177.593205|612.59|375.21|236.25|481.04|0.38889|0.6954899999999999|0.2252|-0.19338|-1177.436953|588.0|6.2306|6.2306
6_a27|0|0.0|6.823286122000001|0|1.404458667|0.1718757239999999|-0.007874167|4.727387819|2|0.042942943|-0.237047381|-0.330715016|0.00526746|10.93737136|0.081320966|1|-0.406859288|-0.1044763|2|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-44.56839492|10.17466399|-22.06430895|5.03713293|-1.35037664|52.66373343|-17.14169035|49.10012093|388.6505938|-668.5259238|1193.992326|-8.486272674|0.2251796019999999|5.010042219|0.896201262|111.4788253|-330.96463430000006|22.12343713|0.01635203|-272.1086175|373.9912084|8.095338503999999|0.0|0.0|1.0|3.0|21.0|-6.67|76.46|2.42|0.0|0.0|92.65|2.0|24.0|4.0|-6.55|317.34|1.0|2.71|-3.82|0.000153|0.0485|0.0|2.16e-07|6.86e-05|4.1391|-1043.806618|526.9|299.55|223.61|401.49|0.3366099999999999|0.61083|163.0|-218.0|-1043.728133|1.0|9.0|9.0
7_a15|0|0.0|0.0|0|1.419941457|-0.2269896539999999|-0.010310394|0.0|1|0.035075075|0.145944639|-0.494898891|-0.0013239329999999|10.95880715|0.0019353679999999|0|0.213947987|-0.211522056|1|0.70084115|0.154068618|0.00364345|0.740089344|0.841400327|-0.074406877|-0.110819329|0.403524276|0.036600739|-61.50761094|20.31436245|-34.13832456|11.27499976|-1.2190126140000002|85.26222186|-14.70834175|61.6121151|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|0.657158418|306.0056033|-375.5215702|32.78250222|0.042799094|56.98518567|474.9756287|23.75461091|1.0|1.0|1.0|3.16|18.0|-7.19|61.84|1.74|2.0|0.0|99.77|7.0|26.0|5.0|-5.72|352.38|1.0|3.35|-4.49|3.2e-05|0.0113|0.0|6.41e-08|2.26e-05|3.7495|-1184.367098|580.73|330.67|279.33|499.86|0.64652|0.70497|0.0169|-0.18454|-1184.224637|227.0|6644.0|6644.0
13_a1|0|0.0|7.423568444|1|1.430073963|-0.046530797|-0.012199718|5.351858133|1|0.036382114|0.1129747169999999|-0.597786194|-0.008672236|10.94989555|-0.084271845|1|0.1769162319999999|-0.07665159|1|0.76714213|-0.051729721|-0.150485437|0.825117597|0.6794604670000001|-0.111667908|-0.10668313|0.207843387|0.033737733|-62.04288975|19.62059449|-36.08180773|11.41059871|-1.813613202|77.55889436|-23.43842502|84.56244352|395.1486144|-1054.729126|1786.445642|-13.63090514|0.291737016|7.493979856|0.912824292|169.6632599|-613.3907313999999|33.09282789|0.026679865|-242.2358135|505.2124255|15.51600461|1.0|1.0|2.0|3.35|23.0|-7.94|80.26|1.74|1.0|0.0|104.88|4.0|28.0|5.0|-6.48|371.39|0.0|3.23|-4.34|4.58e-05|17.0|0.0|1.14e-08|4.24e-06|3.4483|-1238.367298|613.52|359.55|304.01|472.52|0.65363|0.69782|0.3535|-0.18883|-1238.22919|0.26|6585.0|6585.0
9_a47|0|0.0|0.0|0|1.3818994059999998|0.00410268|-0.008501246|0.0|2|0.037492877|-0.043270202|-0.382556052|-0.009607222|10.93671087|0.045804989|0|-0.091848897|-0.021556658|2|0.792070785|0.046690958|0.075092937|0.853035126|0.805149969|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-50.70744657|4.991260197|-26.52703503|2.611122094|-1.550867715|58.96976407|-19.3171225|49.12766732|421.2052248|-811.319145|1333.091472|-10.10553715|0.209348023|5.653392499|0.93384951|109.5180831|-424.4325604|24.43189048|0.015793737|-304.1026787|442.7664664|8.262317504|1.0|1.0|2.0|2.87|22.0|-8.47|58.04|2.99|1.0|0.0|101.46|3.0|26.0|4.0|-5.26|345.37|0.0|4.09|-5.2|6.3e-06|0.00218|0.0|3.4000000000000003e-09|1.17e-06|3.7183|-1149.055456|566.1|333.44|215.89|406.35|0.3885099999999999|0.69084|0.2208|-0.20488|-1148.949486|25.0|7.6|7.6
9i_a40|0|0.0|7.515889085|0|0.604992808|0.074116257|-0.0071562119999999|5.4161004020000005|0|0.045555556|0.187127708|-0.279092262|0.004532692|10.31197226|-0.1788455119999999|2|0.333430103|0.105172175|0|0.762774506|-0.154977678|-0.28972973|0.824009442|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|-44.58600513|5.548036224|-22.46593254|2.795536563|-1.327284222|49.81256531|-18.57750214|52.34891159|418.7133986|-668.7900768999999|335.9672843|-9.360805225|0.140977546|7.700852478|0.91433781|71.03556427|-336.98898810000003|21.62632891|0.010372658|-361.8074422|351.4600612|5.226560183|1.0|1.0|1.0|3.25|20.0|-6.03|84.45|2.99|1.0|1.0|91.11|2.0|22.0|2.0|-5.44|306.38|0.0|3.52|-4.71|1.97e-05|0.00603|0.0|9.31e-07|0.000285|2.8936|-1273.31399|534.44|428.48|284.3|417.75|0.56118|0.70339|0.3362|-0.17956|-1273.217301|1.25|5.9031|5.9031
31_a47|1|0.0|6.842683282|0|1.304326813|-0.075563891|-0.00869363|4.727387819|2|0.042906977|-0.086842911|-0.417294247|-0.007525849|10.9497221|0.001073537|1|-0.188419195|-0.035190699|2|0.856640117|-0.1978980839999999|0.001622323|0.917597019|0.696020038|-0.10715233|-0.1056956209999999|0.486720182|0.021401336|-65.56344002|13.27533898|-40.66927863|8.234748813|-1.691129939|80.58054906|-23.31144534|79.74238158|431.7441681|-1049.01504|1322.82831|-14.46018796|0.29335997|8.214180216|0.901520747|181.972428|-650.7084581|32.98913783|0.024209265|-256.3593656|513.2159236|15.01710904|1.0|1.0|2.0|3.18|21.0|-7.62|98.72|2.0|1.0|0.0|109.21|5.0|29.0|5.0|-6.78|410.83|0.0|2.94|-4.39|4.03e-05|0.0166|0.0|2.42e-08|9.95e-06|3.6369|-1735.400941|642.11|340.91|311.96|508.69|0.68276|0.69894|83.0|-0.20463|-1735.284957|16.0|7.8|7.8
5g_a40|0|0.0|8.149890544|1|0.604913142|0.0094595959999999|-0.016033575|6.167516491000001|0|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.012794054|10.31198315|-0.091116241|2|-0.104356485|0.07917206|0|0.818555255|0.006643696|-0.1312278909999999|0.882781953|0.67772744|-0.153687065|-0.14338431|0.245639795|0.024937196|-68.05025116|11.83520323|-32.29667648|5.616992201|-1.577227413|80.22859145|-23.39227384|84.77514603|321.64971460000004|-748.5527627|593.8133184|-11.10198254|0.254650681|6.193485364|0.955183157|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|266.8102663|12.1783403|0.0|0.0|2.0|3.13|14.0|-2.89|115.96|0.74|0.0|1.0|78.2|3.0|21.0|5.0|-6.6|301.32|0.0|2.01|-3.37|0.000426|128.0|0.0|0.0013|391.0|3.48|-1328.015099|489.04|356.27|356.27|367.19|0.6563|0.6563|261.0|-0.19908|-1327.982732|123.0|6.9101|6.9101
18d_a25|0|0.0|6.842683282|0|1.193723212|-0.0881447869999999|-0.0029605|4.727387819|2|0.042843137|-0.031867489|-0.180590503|0.006452854|10.31285314|0.016982601|1|-0.055336237|-0.035684977|2|0.780221059|-0.03671629|0.029728702|0.838260077|0.937813705|-0.061527513|-0.076328248|0.278576218|0.011158458|-57.45144813|8.39885106|-43.24308488|6.3217245360000005|-1.602893201|68.15463481|-21.166323|54.70994625|705.8822532|-1206.480411|2625.142499|-15.93166285|0.24206301|9.479218984|0.911437354|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|883.4030667999999|10.70318668|1.0|1.0|1.0|3.66|27.0|-10.23|111.51|2.4|2.0|1.0|143.37|7.0|35.0|4.0|-6.21|474.58|0.0|4.5|-5.54|2.86e-06|0.0013599999999999|0.0|5.92e-11|2.81e-08|3.6392|-1806.812778|792.79|340.69|219.39|664.72|0.41694|0.6823899999999999|0.0389|-0.2201|-1806.582751|232.0|6.6345|6.6345
3i_a32|1|-4.547725143|7.78113851|0|0.6094207970000001|-0.157360524|-0.012358668|5.733341277|0|0.05052381|-0.21362765|-0.4449120629999999|-0.0131506889999999|10.3110028|0.022524712|3|-0.8373173840000001|-0.054335108|0|0.833699527|-0.337053202|0.030060554|0.902293804|0.893827987|-0.093279684|-0.1132851459999999|0.259644227|0.015296821|-59.72706743|8.064907632|-31.48976464|4.252042736|-1.472706897|71.27609889|-23.52884474|57.24454122|471.2508776000001|-776.4518766|2141.3084710000003|-12.4050588|0.22927653|5.826629089|0.732035793|120.8809386|-409.3669403|30.52825775|0.021905206|-285.465827|318.0257595|11.54903146|1.0|1.0|1.0|3.1|19.0|-6.96|110.94|2.09|2.0|0.0|88.28|3.0|24.0|6.0|-5.53|366.38|0.0|4.37|-5.16|6.85e-06|0.00251|0.0|1.0900000000000001e-07|4.01e-05|3642.0|-1891.811327|530.5|340.43|340.43|418.24|0.70322|0.70322|0.4765|-0.21278|-1891.790935|6.0|8.2366|8.2366
1l_a5|0|0.0|6.605297921|0|1.270375394|-0.244609612|-0.00183668|4.59511985|2|0.025672515|-0.111303801|-0.089997343|0.008244856|10.94421389|-0.05139414|1|-0.179824092|0.0271820189999999|2|0.7656671279999999|-0.174469948|-0.091849662|0.818803517|0.890289002|-0.068685233|-0.067755283|0.357062421|0.0078543119999999|-38.27406105|4.43679678|-21.62050954|2.506287665|-1.219595099|45.64819758|-14.9768065|43.23617395|502.9124512|-688.9330988|903.1631908|-8.460199385|0.230593886|7.401206343999999|0.896303416|130.25942849999998|-389.1691717|19.46541135|0.013054186|-304.3678822|518.5792364|7.374136537999999|1.0|1.0|1.0|2.98|23.0|-8.83|54.46|2.57|1.0|0.0|105.07|4.0|26.0|3.0|-5.4|340.42|1.0|4.06|-4.98|1.04e-05|0.00356|0.0|1.4800000000000003e-09|5.02e-07|4.3664|-1069.229786|609.85|283.95|267.19|486.81|0.45892|0.57392|187.0|-0.21939|-1069.101032|32.0|7.4949|7.4949
