molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|n5aRing|n5aHRing|AATSC7i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
14q_a23|0.0|1|1|0.0|2|7.423568444|0|0.141057047|-0.0101981219999999|5.351858133|-0.130330047|2|0.044138322|0.064903564|2|2|0.121109106|-0.573130981|0.77007911|0.808928963|0.067394607|0.871119857|0.773194598|-0.08960718|-0.096370719|-61.51997721|-66.16349731|14.81701129|350.836102|0.226805402|-0.039682061|10.17264683|97.13675614|-2.023785094|-42.23665548|-27.24379301|76.3369885|3097.399651|530.8381985000001|-1389.433443|2213.1193780000003|-18.70427707|6982.066379000001|152.86702240000002|-380.8178266000001|1787.418422|693.3423458|13.26616596|0.0|1.0|0.0|2.0|3.52|2.66|0.04|26.0|-6.96|148.11|2.28|1.0|1.0|1.0|6.0|-5.21|5.0|-7.33|454.51|0.0|0.0|-4.39|6.11e-06|4.03e-05|0.0183|0.0|0.0|5.03e-05|-0.08159|3.6431|4.19|3.6431|-1798.6108739999995|1222.17|340.33|0.4943|554.59|0.5949|-1798.3704079999998|-0.14854|8375.0|-1798.433122|16.0|7.8069|7.8069
27_a47|0.0|1|1|0.0|1|6.842683282|1|-0.160399235|-0.003631596|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|1|1|-0.137440913|-0.280944221|0.6636125860000001|0.804224077|0.0436226579999999|0.8517043879999999|0.846469886|-0.0630454209999999|-0.079484997|-40.35526807|-50.87821306|10.56549582|20.73428323|0.153530114|-0.028494622|6.762956126000001|3.180329084|-1.510214943|-25.8313393|-18.2393594|50.9207639|2804.020752|541.8239522999999|-966.6860481|2181.236691|-11.67498331|6433.288104|191.5604557|-256.9774086|1379.535965|682.9868225|12.14264461|1.0|0.0|1.0|2.0|3.37|3.52|0.26|21.0|-8.82|67.66|3.11|2.0|0.0|0.0|5.0|-4.81|5.0|-6.34|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|8.89e-06|0.0038799999999999|0.0|0.0|6.55e-07|-0.05814|4.9358|2.97|3.8125|-1778.078632|1165.54|325.21|0.4007|517.82|0.40976|-1777.830739|-0.1578|4.0365|-1777.891054|2512.0|5.6|5.6
9b_a36|0.0|0|0|0.0|0|7.412764017000001|2|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|2|0.040166667|0.082806042|1|1|0.146828453|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|0.8453794609999999|-0.074181597|-0.098301686|-46.58565720000001|-61.73294817|10.68084402|67.12293326|0.154620539|-0.036110824|6.707514535|0.0|-1.769430355|-29.25555061|-22.67740953|57.26650122|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|5838.085413000001|136.63774650000002|-354.7193098|1420.196295|620.9195447000001|9.967846072|1.0|1.0|0.0|1.0|4.73|0.0|0.14|17.0|-6.64|82.47|2.82|1.0|0.0|0.0|5.0|-4.6|4.0|-6.46|398.48|0.0|0.0|-4.43|2.49e-05|3.71e-05|0.0148|0.0|0.0|9.21e-05|-0.05146|3.8535|3.82|3.8535|-1575.751975|1127.85|321.74|0.5392|514.45|0.69763|-1575.557248|-0.15833|6.2846|-1575.616432|21.0|7.6778|7.6778
9_a47|0.0|0|0|0.0|0|0.0|0|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|0|0|-0.091848897|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.853035126|0.805149969|-0.084368438|-0.0969292319999999|-44.13640712|-50.70744657|4.991260197|107.3271659|0.194850031|-0.036925422|2.611122094|0.0|-1.550867715|-23.08946904|-19.3171225|49.12766732|2292.652212|421.2052248|-811.319145|1333.091472|-10.10553715|5212.504394|109.5180831|-304.1026787|1026.1394|442.7664664|8.262317504|1.0|0.0|1.0|2.0|2.87|2.78|0.05|22.0|-8.47|58.04|2.99|1.0|0.0|0.0|3.0|-5.37|4.0|-5.26|345.37|0.0|1.0|-5.2|4.29e-06|6.3e-06|0.00218|0.0|0.0|1.17e-06|-0.05037|5.7429|4.06|3.7183|-1149.055456|959.59|333.44|0.2294|406.35|0.3885099999999999|-1148.896866|-0.1545099999999999|2.2966|-1148.949486|25.0|7.6|7.6
12a_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.087371302|-0.009460484|5.733341277|-0.057200812|0|0.036711712|-0.0134169989999999|3|3|-0.024155151|-0.583507277|0.788133615|0.845443342|-0.018578911|0.8966299409999999|0.788702323|-0.085324121|-0.109151429|-53.20970382|-68.06885478|10.31184223|111.9735444|0.211297677|-0.0308471429999999|6.430656017|62.28768050000001|-1.4189685719999998|-33.18255791|-19.23685026|63.52154605|2572.916338|491.8493928|-884.8951120999999|3030.946307|-11.99645651|5656.0082|207.2244662|-209.1696096|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|2.0|3.45|2.85|0.26|19.0|-7.65|140.04|1.1|1.0|0.0|1.0|7.0|-6.01|4.0|-6.32|397.52|0.0|1.0|-4.5|9.78e-07|3.17e-05|0.0126|0.0|0.0|8.86e-06|-0.05222|3576.0|4.63|3576.0|-1880.734215|1114.3|346.71|0.2908|548.66|0.7025600000000001|-1880.539078|-0.14827|3.0517|-1880.600043|25.0|7.6021|7.6021
27c_a34|0.0|0|0|0.0|1|7.412764017000001|1|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|1|0.041728395|-0.08157574|1|1|-0.132026575|-0.543350914|0.850511415|0.783333463|-0.0360159139999999|0.8353837409999999|0.631065353|-0.114233896|-0.12597014|-76.84420762|-84.73908278|20.51361454|176.7076265|0.368934647|-0.042782312|13.79934071|119.8660257|-2.26746252|-51.69246989|-28.77931113|97.35782216|2921.328444|424.51250080000005|-1525.30349|2477.818875|-19.35960719|6308.331369|176.1124482|-320.4669239|2066.254135|673.8038326000001|15.45573273|1.0|1.0|1.0|2.0|3.55|3.11|0.12|23.0|-7.67|104.29|1.71|1.0|0.0|0.0|6.0|-4.75|5.0|-6.85|427.46|0.0|1.0|-4.45|1.7800000000000002e-05|3.52e-05|0.0151|0.0|0.0|9.1e-06|-0.03792|4277.0|5.23|3.9186|-1426.482676|1203.69|316.4|0.2385|558.04|0.68683|-1426.246896|-0.1589|7.6204|-1426.31053|0.8|6.0969|6.0969
13b_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.112353041|-0.011016128|5.351858133|-0.118776867|2|0.041728395|-0.035340334|1|1|-0.062905093|-0.564815317|0.841060094|0.836520136|-0.045844862|0.892104517|0.694101802|-0.109962789|-0.113554975|-74.24619275|-76.67161447|12.52854078|385.2420923|0.305898198|-0.042850934|8.459192992|105.341977|-2.271099499|-50.13056864|-28.93268471|86.77473353|3002.926824|468.6532296|-1533.432289|2319.48655|-19.53516918|6627.406474|134.8423681|-405.5090587|1916.093704|713.7769663|11.59580043|1.0|0.0|0.0|2.0|4.76|0.0|0.13|17.0|-6.19|124.74|2.06|1.0|0.0|0.0|6.0|-5.01|5.0|-7.05|441.51|0.0|0.0|-4.3|9.68e-06|5e-05|0.0221|0.0|0.0|0.000288|-0.05434|5.0501|4.54|3.5056|-1744.446479|1210.94|353.68|0.2783|544.04|0.32563|-1744.2179010000002|-0.14879|3.8495|-1744.281763|26.0|7.5901|7.5901
12e_a31|0.0|0|0|0.0|0|7.765993078999999|1|0.052663358|-0.011519192|5.733341277|-0.044316064|0|0.037098765|0.0113193469999999|2|2|0.01824365|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|0.82100963|0.721526766|-0.0939597569999999|-0.1099563869999999|-68.32948993|-79.96257188|19.38343763|166.1479229|0.2784732339999999|-0.036652129|14.09603901|595.9853231000001|-2.089171358|-49.6906263|-26.65419063|87.71292755|3040.353774|524.7092721|-1519.288866|1899.851187|-19.38348182|6557.418968999999|199.8981394|-327.4245209|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|2.0|3.87|3.72|0.24|22.0|-9.31|117.37|2.21|3.0|0.0|0.0|9.0|-6.66|5.0|-5.93|460.55|0.0|1.0|-5.42|2.16e-07|3.83e-06|0.00176|0.0|0.0|2.27e-07|-0.03445|5.3264|6.33|3.8391|-1809.85374|1308.13|322.95|0.3831|640.03|0.55114|-1809.581226|-0.15934|2.6024|-1809.650069|0.17|6.7696|6.7696
5_a27|0.0|0|0|0.0|2|6.823286122000001|0|0.126882432|-0.0063562359999999|4.727387819|-0.068518519|2|0.048947368|-0.149034787|1|1|-0.250776983|-0.4982037479999999|0.639413469|0.760083119|0.180356685|0.8149212259999999|0.8531787759999999|-0.055979434|-0.085078576|-29.50048722|-44.83538435|8.936508815|10.48961936|0.146821224|-0.030385206|4.709432444|56.35994804|-1.276178645|-15.54640123|-16.01263727|38.43699603|2273.906133|449.6149323|-672.5307653|1254.531539|-8.438466859|4943.51602|136.2361487|-254.5156507|907.0095354|424.8821143|8.684398894|0.0|1.0|1.0|0.0|3.07|3.11|0.16|21.0|-6.22|65.6|2.66|0.0|0.0|0.0|2.0|-3.61|4.0|-6.49|331.37|1.0|1.0|-4.01|0.000248|9.78e-05|0.0324|0.0|0.0|0.0002|-0.04554|4.0989|4.9|4.0989|-1083.124207|955.22|302.48|0.2448|463.87|0.64548|-1082.967639|-0.16952|2.3781|-1083.019748|3.0|8.5229|8.5229
47l_a18|0.0|0|0|0.0|0|7.03438793|1|0.0340353029999999|-0.006400878|4.844187086|-0.0603838109999999|0|0.035308642|-0.0057783619999999|0|0|-0.008768679|-0.4925232479999999|0.7452092359999999|0.7435044540000001|0.00676294|0.781148177|0.803473313|-0.08034939|-0.083884237|-57.15119372|-59.6654726|6.543729374|11.54768766|0.196526687|-0.031456589|4.654446622|51.44279524|-2.0132216990000003|-40.65070014|-22.37455223|63.6949231|2852.093627|571.4972966|-1431.971342|1427.032023|-15.91464944|6572.90106|145.02405359999997|-421.235376|1798.711882|931.8364349|9.168513486|1.0|0.0|1.0|3.0|4.17|0.0|0.25|18.0|-9.37|85.29|2.94|3.0|1.0|0.0|9.0|-5.26|3.0|-6.39|454.56|0.0|0.0|-4.84|5.44e-06|1.4499999999999998e-05|0.0066099999999999|0.0|0.0|1.93e-07|-0.0520399999999999|3.2026|7.71|3.2026|-1455.5497369999998|1334.6|387.13|0.5019|667.5|0.69291|-1455.165122|-0.1314|2.4594|-1455.233431|32.0|7.4949|7.4949
17b_a6|0.0|0|0|0.0|0|7.412764017000001|1|0.1012747369999999|-0.01272079|5.351858133|-0.0265090529999999|1|0.042739018|0.139594234|1|1|0.231025646|-0.563310199|0.850080948|0.7788169070000001|0.002947625|0.8370824240000001|0.753949098|-0.095450984|-0.109195656|-62.63196368|-71.65078895|20.48861696|155.8689396|0.246050902|-0.041494349|13.44399246|557.7093661|-2.074717455|-41.0971443|-27.2272998|83.12058064|2816.0632920000003|494.7179214|-1361.36499|2207.972178|-17.86570631|5985.963521|150.48105900000002|-355.2067434|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|1.0|2.0|3.53|2.89|0.12|23.0|-9.01|95.85|1.7|2.0|0.0|0.0|5.0|-5.81|5.0|-5.89|409.44|0.0|1.0|-5.17|1.56e-06|6.69e-06|0.00274|0.0|0.0|4e-07|-0.05736|3.5444|4.04|2.9964|-1350.078181|1168.62|413.78|0.3949|575.2|0.69615|-1349.830814|-0.12545|5.3385|-1349.892156|153.0|6.8153|6.8153
2_a4|0.0|0|0|0.0|0|6.605297921|1|-0.072708147|-0.00708265|4.59511985|-0.103346554|1|0.037777778|0.08246129|0|0|0.127695325|-0.3881618|0.930871261|0.802438682|0.11821091|0.847373823|0.742518847|-0.117395215|-0.105102755|-49.45826819|-44.27948986|2.667094277|166.102249|0.257481153|-0.0379537729999999|1.123639184|0.0|-1.366335816|-20.83662681|-15.98981578|52.12536246|1623.668791|312.82106489999995|-575.6333682|910.3327882|-6.736463618999999|3396.86527|66.09827364|-289.1005902|682.7518749|284.26458360000004|4.657326379|0.0|0.0|0.0|2.0|3.33|0.0|0.27|12.0|-4.83|45.15|1.63|0.0|0.0|0.0|2.0|-2.18|4.0|-6.69|253.3|1.0|0.0|-2.77|0.0066|0.00171|434.0|0.0|0.0|0.00374|-0.01612|5.8961|2.46|3.2230000000000003|-819.8996124|764.77|384.69|0.1315|333.36|0.4682|-819.771754|-0.14614|1.7717|-819.8174190000001|31.0|7.5086|7.5086
8a_a50|0.0|1|1|0.0|1|7.860570786|1|-0.0737162059999999|-0.00439531|5.777652323|-0.021959577|1|0.03904321|-0.0224366579999999|2|2|-0.038971589|-0.352654037|0.75162266|0.804535572|-0.188882361|0.8718949979999999|0.860876738|-0.069208148|-0.08230347|-34.88425666|-41.48493288|9.480859015|133.8183888|0.139123262|-0.031655181|4.778811898|0.0|-1.234552044|-17.58335405|-15.95574341|44.36511568|2206.356773|433.9235497|-622.2739931|1503.563342|-8.042467074|4638.284496|125.2985144|-253.4513797|828.1354551|388.171611|8.577560914|1.0|0.0|1.0|1.0|3.34|2.01|0.11|20.0|-6.32|59.39|2.02|0.0|0.0|0.0|2.0|-3.86|3.0|-6.12|313.36|1.0|1.0|-4.13|0.000138|7.48e-05|0.0234|0.0|0.0|0.000151|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.637067|912.7|297.06|0.18|396.63|0.3462199999999999|-1006.508913|-0.17244|3.5509|-1006.557694|47.0|7.3279|7.3279
1m_a5|0.0|0|0|0.0|0|6.605297921|0|-0.252787668|-0.002410445|4.59511985|-0.005518104|2|0.026339869|-0.07112464|1|1|-0.118494698|-0.2274929269999999|0.691858366|0.7824502320000001|0.077347244|0.851987765|0.8823955520000001|-0.070959368|-0.071478865|-37.380714700000006|-37.65438054|4.7571353730000006|154.6334216|0.117604448|-0.028977918|2.506013299|0.235629561|-1.072182971|-19.69180207|-15.26528941|42.13785007|2183.167528|464.8375158|-564.8157081|841.0375686000001|-8.041608085|4584.808374|137.7695311|-251.2513491|764.8419772000001|383.4128238|9.092103139|1.0|0.0|1.0|1.0|2.69|2.11|0.0|23.0|-8.63|54.46|2.4|1.0|0.0|0.0|3.0|-4.52|3.0|-5.71|332.79|1.0|1.0|-4.74|2.99e-05|1.82e-05|0.00607|0.0|0.0|7.82e-07|-0.0507699999999999|4.6678|3.48|4.3983|-1410.88022|926.13|281.89|0.5497|423.2|0.4527899999999999|-1410.783167|-0.1778|1939.0|-1410.833395|43.0|7.3665|7.3665
13_a1|0.0|0|0|0.0|0|7.423568444|1|-0.046530797|-0.012199718|5.351858133|-0.144782061|1|0.036382114|0.1129747169999999|1|1|0.1769162319999999|-0.485427571|0.87703849|0.76714213|-0.051729721|0.825117597|0.6794604670000001|-0.111667908|-0.10668313|-64.94184903|-62.04288975|19.62059449|148.7311076|0.320539533|-0.040302516|11.41059871|528.3795274|-1.813613202|-37.76773325|-23.43842502|84.56244352|2555.623166|395.1486144|-1054.729126|1786.445642|-13.63090514|5456.353212|169.6632599|-242.2358135|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|2.0|3.35|2.83|0.09|23.0|-7.94|80.26|1.74|1.0|0.0|0.0|4.0|-4.29|5.0|-6.48|371.39|0.0|1.0|-4.34|5.16e-05|4.58e-05|17.0|0.0|0.0|4.24e-06|-0.04962|4.0783|3.17|3.4483|-1238.367298|1035.04|359.55|0.5339|472.52|0.65363|-1238.174491|-0.13921|2.7595|-1238.22919|0.26|6585.0|6585.0
16b_a32|-3.3094926630000003|1|1|0.0|0|7.765993078999999|0|0.0873104119999999|-0.008469352|5.733341277|-0.3723824429999999|0|0.041958333|-0.012739425|3|3|-0.023602065|-0.586122949|0.745820612|0.852956281|0.056127969|0.907055332|0.7465375040000001|-0.088716278|-0.1083060409999999|-56.84546999|-69.39772428|10.12961779|53.96132589|0.253462496|-0.0345657579999999|6.490611388|9.827907321|-1.624590613|-36.42406481|-22.14820988|66.97508778|3037.795494|478.3482386|-1040.965864|3264.235184|-14.19159402|6612.089615999999|161.7035261|-317.3487516|1392.342653|597.8890744|10.98052464|1.0|1.0|1.0|2.0|3.71|2.48|0.28|19.0|-7.6|165.49|0.41|1.0|0.0|1.0|7.0|-6.28|6.0|-6.72|433.57|0.0|1.0|-4.55|5.19e-07|2.84e-05|0.0123|0.0|0.0|1.1e-05|-0.05946|3.6211|6.37|3.6211|-2315.951437|1137.73|342.39|0.2849|567.01|0.70233|-2315.757928|-0.14995|4.4055|-2315.819979|17.0|7.7696|7.7696
1n_a5|0.0|0|0|0.0|0|6.605297921|0|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|2|0.024388889|0.002508727|1|1|0.004115733|-0.393928416|0.6805709409999999|0.77828693|-0.013686011|0.8402078140000001|0.785210014|-0.082180848|-0.081950989|-47.1725036|-47.04056285|13.27640087|63.58796786|0.214789986|-0.030493391|7.620766672|55.29041202|-1.311215832|-27.07741706|-17.50346525|60.44890447|2437.279452|450.71720610000006|-752.6490056|889.4388375|-10.04713747|5101.31614|213.67365440000003|-146.6611704|1198.959638|467.1194103|16.53002342|1.0|1.0|1.0|1.0|2.88|2.67|0.05|23.0|-8.07|80.76|1.72|1.0|0.0|0.0|5.0|-4.27|5.0|-6.41|356.38|0.0|1.0|-4.18|5.41e-05|6.56e-05|0.0234|0.0|0.0|3.01e-06|-0.06186|4.3838|4.19|4.3838|-1179.169527|1017.23|282.82|0.3789|481.06|0.44786|-1179.018429|-0.17092|0.6234|-1179.073189|27.0|7.5686|7.5686
17a_a25|0.0|0|0|0.0|1|6.842683282|0|0.0055894319999999|-0.004137083|4.727387819|-0.036457743|2|0.043274232|-0.017081614|1|1|-0.02776212|-0.362222339|0.6741827509999999|0.748718056|0.168247187|0.8005589320000001|0.874586929|-0.06234901|-0.079378741|-44.46905084|-56.61512986|9.033070252|93.75234138|0.125413071|-0.0297670279999999|6.442637379|80.30332825|-1.666953566|-31.71656603|-21.2306737|53.50212109|2907.309477|623.7797651000001|-1188.917727|2432.071525|-15.142307999999998|6250.571217000001|174.0415044|-365.1448527|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|1.0|3.48|3.47|0.11|27.0|-9.98|72.7|2.67|2.0|0.0|0.0|7.0|-5.12|4.0|-6.18|433.5|0.0|1.0|-5.13|7.5e-06|7.44e-06|0.00323|0.0|0.0|4.54e-08|-0.05255|5.2683|6.04|3.9347|-1391.588873|1271.9|315.11|0.4076|598.67|0.35172|-1391.321455|-0.16304|3.4677|-1391.385492|25.0|7.6021|7.6021
12h_a36|0.0|0|0|0.0|0|7.412764017000001|2|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|2|0.039061728|0.059920602|1|1|0.100530266|-0.410826531|0.8913597320000001|0.820041835|-0.10861416|0.87043328|0.819614525|-0.073572836|-0.10720355|-48.17643878|-70.19826261|18.27258858|82.11195464|0.180385475|-0.035734517|11.96512593|1.413982241|-1.929663894|-31.5465515|-23.39942087|66.44902736|2845.467486|536.6941285|-1263.568727|2391.856014|-15.32224162|6159.17335|219.1956304|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|1.0|0.0|0.0|2.0|4.8|0.0|0.17|17.0|-6.69|78.43|1.72|1.0|0.0|0.0|6.0|-3.95|5.0|-6.93|411.46|0.0|0.0|-4.07|0.000113|8.499999999999999e-05|35.0|1.0|0.0|8.340000000000001e-05|-0.05013|5.1998|2.92|3.4554|-1347.451759|1177.89|358.81|0.5756|535.67|0.34589|-1347.199963|-0.14247|6754.0|-1347.260478|14.0|7.8539|7.8539
13_a47|0.0|1|1|0.0|0|6.605297921|0|-0.174238791|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|1|1|-0.108780879|-0.316563793|0.6427334020000001|0.794037882|0.030290722|0.8582665429999999|0.781675563|-0.081148294|-0.088128939|-41.79730418|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|-0.032468557|4.705524762|0.0|-1.23380515|-21.52866736|-16.72368034|50.9329486|2190.316257|402.6200617|-635.4998528|669.2729199|-8.613918003|4542.479565|160.5682509|-193.936606|923.3410426|359.12161539999994|11.99338291|1.0|0.0|1.0|2.0|2.9|1.75|0.06|21.0|-7.9|66.49|2.34|0.0|0.0|0.0|3.0|-4.24|4.0|-6.0|319.34|1.0|1.0|-4.27|5.79e-05|5.41e-05|0.0173|0.0|0.0|4.04e-06|-0.05465|4.0302|2.7|4.0302|-1067.78457|895.21|307.63|0.3382|404.73|0.67466|-1067.665127|-166.0|3.5455|-1067.71601|16.0|7.8|7.8
3q_a32|0.0|1|1|0.0|0|7.765993078999999|0|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|0.03898374|0.02785755|3|3|0.0492355779999999|-0.5448044360000001|0.751733573|0.853737093|0.010109949|0.901790225|0.84993799|-0.067604132|-0.097961799|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|-0.027989085|7.058489861|53.27315741|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|-10.6629646|6079.482066|225.3038157|-166.61896299999998|1333.133193|618.9134881|13.90366881|1.0|1.0|1.0|1.0|3.57|3.34|0.3|19.0|-7.31|131.25|1.33|1.0|0.0|0.0|7.0|-5.91|4.0|-6.35|411.54|0.0|1.0|-4.62|1.24e-06|2.4100000000000003e-05|0.00992|0.0|0.0|2.01e-05|-0.04968|3.6236|5.15|3.6236|-1920.042674|1136.46|342.16|0.2897|549.78|0.70216|-1919.821707|-0.15001|4.1362|-1919.883144|28.0|7.5528|7.5528
2_a1|0.0|0|0|0.0|1|7.535296702|1|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|1|0.0409444439999999|-0.1056298369999999|1|1|-0.237981258|-0.422863867|0.571324013|0.795932678|0.079586368|0.8571146190000001|0.808210065|-0.0622285999999999|-0.077270452|-28.32386891|-35.17029414|5.135384136|6.281701359|0.191789935|-0.026492726|2.337413146|84.54541681|-0.927245426|-12.89184641|-12.05838656|33.45925305|1884.85038|367.8635872|-422.0435297|1378.496713|-5.488475744|3920.383175|139.0945801|-176.9692239|607.7780769999999|299.6692382|8.075415099999999|1.0|0.0|1.0|0.0|2.91|2.69|0.18|17.0|-6.18|30.71|2.49|0.0|0.0|0.0|2.0|-3.06|3.0|-6.04|279.31|1.0|1.0|-3.78|0.000871|0.000167|0.0466|0.0|0.0|0.000185|-0.02966|4.0877|3.31|4.0877|-920.184721|807.98|303.31|0.2991|355.79|0.7007899999999999|-920.078239|-0.1686|3.5853|-920.123726|5.8|5.2366|5.2366
4_a38 (LY-2157299)|0.0|0|0|0.0|1|7.535296702|1|0.050460026|-0.00638266|5.4161004020000005|-0.080432741|2|0.041252955|-0.0501467259999999|1|1|-0.083399128|-0.463575124|0.702976795|0.8099394329999999|-0.041794304|0.868207983|0.754313773|-0.092570349|-0.089446059|-52.90108631|-51.11565158|7.104736984|260.7739337|0.2456862269999999|-0.03235283|4.060137052|71.22674185|-1.520583011|-30.23133173|-18.48863993|60.00582329|2501.945802|431.0669496|-868.9660769|1686.693134|-10.56568487|5566.495502000001|122.2274724|-327.0140711|1105.390176|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|3.27|2.6|0.18|21.0|-7.13|86.69|1.84|1.0|0.0|0.0|3.0|-3.85|4.0|-6.86|369.42|0.0|1.0|-3.99|0.0001409999999999|0.000102|0.0375|0.0|0.0|2.75e-05|-0.06|4.65|3.95|3.78|-1198.64695|1048.31|327.69|0.2|449.44|0.4|-1198.442536|-0.16|5.9043|-1198.49738|69.0|7.1586|7.1586
19_a3|0.0|0|0|0.0|0|6.605297921|0|-0.206312209|-0.003417504|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|1|1|-0.015805561|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.8264237520000001|0.853017902|-0.067674689|-0.087730634|-31.50932639|-40.8473715|5.419662458|161.5312186|0.146982098|-0.032585664|2.523394126|0.0|-1.140498238|-14.67073822|-15.17188084|36.92898885|2000.66399|397.1650228|-531.0158295|869.7868956|-7.064025721|4138.413977|112.6836188|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|0.0|1.0|1.0|2.81|1.6|0.06|21.0|-7.21|67.35|1.18|0.0|0.0|0.0|2.0|-3.24|4.0|-6.5|287.32|1.0|1.0|-3.58|0.000578|0.000266|0.0764|0.0|0.0|1.7800000000000002e-05|-0.05757|3945.0|2.43|3945.0|-929.2608626|832.23|314.28|0.3006|362.92|0.67351|-929.14689|-0.16303|2191.0|-929.193831|23.0|7.6383|7.6383
19_a31|0.0|0|0|0.0|0|7.401841579|0|0.062492295|-0.01001901|5.351858133|-0.086654127|0|0.0427124179999999|-0.044625452|2|2|-0.095997335|-0.615878515|0.656654981|0.8558149140000001|0.019858798|0.902130276|0.7312647940000001|-0.0909201569999999|-0.113333675|-53.25742146|-66.3863707|8.596058678|75.32978176|0.268735206|-0.036060715|5.035230173|67.42915967|-1.586671445|-31.1960848|-21.12293613|61.85348014|2265.6917350000003|428.3459076|-929.4091898|1992.2502|-12.37297805|4917.329034|131.0862475|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|2.0|3.44|2.62|0.28|16.0|-7.39|98.91|1.68|1.0|0.0|0.0|7.0|-4.67|4.0|-6.41|358.43|0.0|1.0|-3.92|2.14e-05|0.0001199999999999|0.0431|0.0|0.0|1.46e-05|-0.04308|5.0344|5.24|3.9477|-1489.4951640000002|1028.58|314.06|0.3205|537.66|0.5385300000000001|-1489.323855|-0.16367|1.7076|-1489.382077|1.8|5.7447|5.7447
