molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA5|PNSA3|RNCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|pIC50|pIC50
12au_a36|-3.3109381210000004|1|0|0|0.0|0|2|2|0.2992539489999999|0.0|0.074839187|-0.009897048|5.351858133|-0.351827031|2|0.044036281|0.0|-0.613616984|-0.023640632|10.31810353|-0.03802163|1|-0.001160331|-0.15024383|-0.261631709|1|0.8183043390000001|0.825565083|-0.021932444|0.877827228|0|-0.110305773|-64.86748076|102.3999102|-2.206115469|95.91776213|80.38496714|0.492871181|3484.987058|-1587.1201529999998|2384.109036|-19.68626738|0.283941389|17.67586495|7239.100414|-1141.803508|38.21494522|0.023021031|2216.466823|0.0|0.0|0.0|3.0|0.17|17.0|1.28|2.15|0.84|1.0|0.0|142.02|0.0|1.0|-3.85|34.0|6.0|474.54|0.0|0.0|-3.72|0.0001889999999999|0.0897|1.64|0.0|1.36e-07|6.45e-05|-0.0570899999999999|6.24|3.7105|-1876.156196|1283.4|241.65|0.70395|0.0158|-0.15162|6.1367|7.3279|7.3279
6c_a31|0.0|1|0|0|0.0|0|1|1|0.6101347220000001|0.0|0.047405064|-0.015192833|5.733341277|-0.151732713|0|0.038901235|0.0|-0.790027307|-0.00219333|10.31169965|-0.107687565|2|-0.00668344|-0.0055763209999999|-0.009333123|0|0.831901219|0.790900932|-0.078059285|0.846458013|0|-0.126324613|-76.54198229|163.6316745|-2.147518413|93.4208388|96.63311186|0.4463376229999999|2837.949799|-1359.540251|2357.829685|-17.93106176|0.234676081|14.63492011|6283.091868|-860.6909647|37.00884624|0.0212421629999999|1776.424619|1.0|1.0|1.0|2.0|0.14|22.0|5.58|4.26|1.58|2.0|0.0|114.5|0.0|1.0|-6.09|30.0|5.0|418.47|0.0|1.0|-4.94|1.15e-05|0.0048|3.64|0.0|1.89e-08|7.9e-06|-0.0581799999999999|5.08|3.2974|-1691.948653|1125.85|376.01|0.7014699999999999|0.5028|-0.13351|5.9253|6.4685|6.4685
47l_a18|0.0|0|0|0|0.0|0|1|1|1.251176792|0.0|0.0340353029999999|-0.006400878|4.844187086|-0.0603838109999999|0|0.035308642|0.0|-0.428858819|-0.010426981|10.94702063|-0.056270425|0|0.000787517|-0.103458566|-0.156998637|0|0.7452092359999999|0.7435044540000001|0.00676294|0.781148177|0|-0.083884237|-57.15119372|11.54768766|-2.0132216990000003|68.83398609|63.6949231|0.4897655489999999|2852.093627|-1431.971342|1427.032023|-15.91464944|0.203890653|18.46922943|6572.90106|-1018.537564|28.10487315|0.012890098|1798.711882|1.0|1.0|1.0|3.0|0.25|18.0|3.69|3.19|2.94|3.0|1.0|139.63|0.0|1.0|-5.26|34.0|3.0|454.56|0.0|0.0|-4.84|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|4.26e-10|1.93e-07|-0.0520399999999999|7.71|3.2026|-1455.5497369999998|1334.6|387.13|0.69291|0.5019|-0.1314|2.4594|7.4949|7.4949
13g_a6|0.0|1|0|0|0.0|0|0|0|1.424099171|0.0|-0.0961994219999999|-0.006574579|4.727387819|0.004767264|2|0.043020833|1.648997541|-0.381325604|0.073394284|10.95053423|-0.080022038|1|-0.000644109|-0.12414699|-0.215607882|2|0.836982172|0.774238891|0.095969451|0.832753533|1|-0.091949419|-51.67543048|68.57626488|-1.747038966|76.50577593|63.95581946|0.444443571|2929.039254|-1216.422234|3916.754765|-15.68456028|0.264266646|14.34268783|6332.20768|-846.9662551000001|30.61752948|0.017929016|1653.346592|1.0|1.0|1.0|2.0|0.12|27.0|5.41|4.79|1.13|2.0|0.0|128.63|0.0|0.0|-5.56|33.0|5.0|431.49|0.0|1.0|-5.06|8.8e-06|0.0038|3.7|0.0|2.67e-11|1.15e-08|-0.07536|3.83|3.2472|-1386.573241|1253.71|207.09|0.7034100000000001|0.0105|-0.1327|10.1708|6.9245|6.9245
12ak_a36|0.0|1|0|0|0.0|0|2|2|1.270373882|0.0|-0.052930979|-0.006465433|5.351858133|-0.0407717229999999|2|0.041728395|0.0|-0.407322296|-0.116440196|10.95268014|-0.015708652|1|0.005035022|-0.099596099|-0.163978382|1|0.901715152|0.815627016|0.051506104|0.860939187|0|-0.091761476|-49.87483724|113.186508|-1.926990997|79.17567486|64.24490364|0.423822657|2830.816014|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|13.86156772|6240.396899|-1001.676485|31.93194362|0.018055095|1883.984673|1.0|0.0|1.0|2.0|0.24|17.0|3.85|3.01|2.66|2.0|0.0|138.33|0.0|1.0|-4.95|32.0|4.0|423.51|0.0|1.0|-4.86|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|4.21|3.6895|-1350.865407|1247.89|320.09|0.7034699999999999|0.0001|-0.15275|6.3682|7.3372|7.3372
13b_a6|0.0|1|0|0|0.0|0|1|1|1.430640379|0.0|-0.0411179|-0.011206134|5.351858133|-0.0265090529999999|1|0.042739018|0.0|-0.6051312529999999|-0.104663349|10.95129557|-0.064811009|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.7788169070000001|-0.029988734|0.8370824240000001|0|-0.112915801|-61.06841733|154.7847961|-2.032484418|87.39962829999999|82.07670290000002|0.408780634|2821.72831|-1332.835801|2587.000662|-17.48058934|0.2427663219999999|15.37022155|6000.952027|-874.0294667999999|35.20276076|0.0203627189999999|1760.1380379999998|1.0|1.0|1.0|2.0|0.12|23.0|4.98|4.32|1.29|2.0|0.0|116.79|0.0|1.0|-5.51|31.0|5.0|409.44|0.0|1.0|-4.99|1.02e-05|0.00417|3.8|0.0|9.77e-10|4e-07|-0.0525799999999999|4.04|3.6322|-1350.061187|1167.21|255.67|0.7006600000000001|0.2461|-0.14898|10.8032|6.7595|6.7595
6_a15|0.0|0|0|0|0.0|0|0|0|1.419941278|0.0|-0.199979249|-0.00951284|0.0|-0.048804012|1|0.042926829|0.0|-0.513693384|0.011857945|10.95880677|-0.009025163|0|0.003942615|-0.195267558|-0.281352401|1|0.8511056929999999|0.691316481|0.0371776429999999|0.7248900659999999|0|-0.123000073|-41.14459066|105.4415725|-1.599000943|88.94853813|58.34873264|0.3902945579999999|2454.904173|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|10.02135591|5589.043165|-544.3423775|30.82854077|0.029449813|1603.08412|1.0|1.0|1.0|1.0|0.23|18.0|4.43|5.26|2.18|2.0|0.0|109.7|0.0|1.0|-5.66|28.0|5.0|380.44|0.0|1.0|-5.14|7.32e-06|0.00278|4.64|0.0|1.13e-08|4.3e-06|-0.02419|3.94|3.7696|-1263.0072300000002|1092.02|285.52|0.70554|0.0113|-0.15714|1.3789|7.4559|7.4559
18c_a25|0.0|0|0|0|0.0|1|0|0|1.193723817|1.959418462|-0.087958541|-0.002704524|4.727387819|-0.008080236|2|0.043274232|2.069766482|-0.162271435|-0.038865826|10.31285373|0.006360768|1|0.007488918|-0.038006869|-0.064145547|2|0.7644072209999999|0.748718056|0.084188427|0.8005589320000001|1|-0.0719340379999999|-31.96445203|26.54367263|-1.510614788|56.83666555|38.26446885|0.484730247|2917.369488|-992.8013635|2095.730631|-11.65153036|0.2520795489999999|14.65844196|6736.25597|-652.4856999|23.70385212|0.014546814|1327.415719|1.0|1.0|1.0|1.0|0.11|27.0|6.29|6.11|3.08|2.0|1.0|138.65|0.0|0.0|-6.05|33.0|3.0|449.57|1.0|1.0|-5.6|2.51e-06|0.00113|4.49|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|4.75|3.3396|-1714.5777670000002|1243.76|226.01|0.70516|0.0041|-0.13312|6.1775|7.0555|7.0555
9d_a40|0.0|0|0|0|0.0|1|0|0|0.604992329|1.839557351|0.007834411|-0.003961493|5.4161004020000005|-0.022152094|0|0.045555556|0.89023715|-0.146575228|0.15723868|10.3119722|-0.137738587|2|0.010101686|0.0116099239999999|0.019621984|0|0.601831605|0.7572844040000001|-0.3969541689999999|0.8221990920000001|1|-0.071656839|-31.08478865|108.1468558|-1.074852592|41.42218692|36.6245851|0.467275972|2109.570685|-553.912646|336.6614768|-8.395657932|0.133579429|15.06105494|4401.742338|-285.4523697|18.80327978|0.0087217999999999|639.3115126|1.0|0.0|0.0|0.0|0.06|20.0|5.2|5.09|4.07|1.0|0.0|91.71|0.0|1.0|-6.13|22.0|2.0|325.82|0.0|1.0|-5.65|2.23e-06|0.000727|5.16|0.0|1.01e-07|3.3e-05|-0.06906|4.7|3.3464|-1677.540538|892.69|269.1|0.69986|0.4025|-0.13875|6.2032|6.9706|6.9706
8e_a12|0.0|0|1|1|0.0|1|1|1|1.283834633|1.873617728|0.050021617|-0.006350143|4.727387819|-0.049397555|2|0.037430556|2.197856963|-0.330207456|-0.087658302|10.94458094|-0.0309579439999999|1|0.005744805|-0.079913108|-0.136145064|1|0.83954453|0.761892879|-0.036433876|0.815412281|1|-0.087795345|-29.79080011|51.38557748|-1.492520871|61.4656313|38.67488258|0.45384745|2548.979738|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|11.80358346|5490.975165|-489.392042|25.03342862|0.019545275|1201.604574|1.0|1.0|1.0|1.0|0.14|21.0|3.34|2.68|3.05|2.0|0.0|117.04|0.0|1.0|-4.37|28.0|4.0|366.42|0.0|1.0|-4.69|2.03e-05|0.00744|3.53|0.0|1.19e-08|4.34e-06|-0.05739|3.45|3.3044|-1177.593205|1048.44|236.25|0.6954899999999999|0.2252|-0.13599|1.0295|6.2306|6.2306
11_a1|0.0|1|0|0|0.0|0|1|1|1.430935838|0.0|0.033732316|-0.018080197|5.351858133|-0.196819043|1|0.035620155|0.0|-0.867849442|-0.05257082|10.94957487|-0.044235537|1|-0.009578125|-0.07452948|-0.117419838|1|0.823460272|0.747358374|-0.069193862|0.8086124090000001|0|-0.126108875|-77.81495049|274.39137789999995|-2.143850877|89.80732824|98.43720241|0.47723847|2697.640232|-1264.075578|1885.148133|-16.93943154|0.248121855|14.2257294|5798.645137|-745.3349875|38.20963621|0.02620284|1681.223993|1.0|1.0|1.0|2.0|0.05|23.0|4.28|4.23|1.95|1.0|0.0|105.71|0.0|1.0|-5.07|29.0|6.0|385.37|0.0|1.0|-4.66|2.17e-05|0.00838|3.35|0.0|3.35e-08|1.29e-05|-0.06546|5.26|3.1924|-1312.4282380000002|1036.18|331.66|0.69914|0.3201|-0.12916|5.0526|6.7696|6.7696
18d_a30|0.0|0|0|0|0.0|0|2|2|0.6049874|0.0|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|2|0.040899471|0.0|-0.385441836|-0.053728319|10.31163881|-0.087019298|1|0.002064369|-0.0541804029999999|-0.120380857|1|0.669561738|0.815003426|-0.001699165|0.870930234|0|-0.103191184|-49.44608411|78.23108693|-1.85744132|75.80070349|60.73891035|0.443774287|2848.574353|-1175.558798|2894.162522|-15.18369704|0.216715605|12.69833771|6367.958933|-744.0011548|30.62871675|0.016577694|1500.807121|1.0|0.0|0.0|1.0|0.14|17.0|4.25|3.18|3.2|2.0|0.0|127.24|0.0|1.0|-5.39|30.0|5.0|416.47|0.0|0.0|-5.01|9.71e-06|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05506|4.07|3.4682|-1674.987709|1129.46|247.35|0.69017|0.3788|-0.14167|5.0115|7.6737|7.6737
12bh_a36|0.0|1|0|0|0.0|0|2|2|1.297043258|0.0|-0.052761366|-0.006687484|5.351858133|-0.047482048|2|0.044197531|0.0|-0.401249012|0.075747971|10.94728093|-0.035747988|1|0.0045625|-0.101854847|-0.169994208|1|0.902377067|0.78699829|-0.211972014|0.833398429|0|-0.09959401|-47.04367494|83.08294358|-1.991880197|76.46867897|58.77476595|0.482052584|2773.193279|-1325.625342|2437.805332|-15.75398235|0.216705778|14.56834609|5957.443236|-882.2230117|30.2209316|0.015307571|1692.3721690000002|1.0|0.0|0.0|2.0|0.21|17.0|3.76|2.5|2.45|1.0|0.0|133.68|0.0|1.0|-4.54|31.0|4.0|409.49|0.0|1.0|-4.6|2.5e-05|0.0102|3.41|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.79|3.6255|-1311.558898|1208.61|319.46|0.7039|11.0|-0.14915|5.8338|7.8539|7.8539
3d_a49|0.0|0|0|0|0.0|1|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.3456333889999999|2|0.036335697|1.775376197|-0.173318804|-0.068390038|10.35020259|0.017871379|1|-0.004253844|-0.075636705|-0.129666234|2|0.914407252|0.808676284|0.01450704|0.863438637|1|-0.094384452|-57.52001036|137.78978830000003|-1.698920144|65.59130031|63.08192694|0.486368221|2809.9605100000003|-984.1537446|1660.7054380000002|-12.12984007|0.243377955|12.87442833|6018.145364|-570.1024832|27.67490257|0.018844179|1300.720421|1.0|0.0|1.0|3.0|0.15|21.0|0.72|4.46|1.07|1.0|0.0|111.41|0.0|1.0|-5.19|28.0|5.0|392.45|0.0|1.0|-4.44|3.6200000000000006e-05|0.0142|2.98|0.0|7.1e-07|0.000278|-0.05766|4.02|3.8907|-1594.552258|1044.19|239.15|0.67215|0.0931|-0.16147|2184.0|5.6308|5.6308
20_a4|0.0|0|0|0|0.0|1|1|1|1.399905568|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|-0.00123671|1|0.039635417|0.0|-0.124135414|-0.1473674569999999|10.9459449|-0.059498265|1|0.012025268|-0.064248765|-0.103098674|1|0.691307598|0.7797803109999999|0.246357638|0.8404413829999999|0|-0.072188305|-29.16642156|63.27373076|-1.010636274|46.45917085|40.20507689|0.421704107|1982.961908|-486.4496111|1379.418733|-6.32818424|0.356414753|9.58599918|4085.683488|-234.1428169|20.4281979|0.024334176|755.8433223999999|1.0|1.0|1.0|0.0|0.11|17.0|3.2|3.54|2.09|0.0|0.0|86.62|0.0|2.0|-3.46|22.0|3.0|289.33|0.0|1.0|-3.87|0.000134|0.0388|2.96|0.0|2.79e-06|0.000806|-0.03048|2.73|4.0419|-934.2266312|861.05|239.45|0.66028|0.1415|-0.16699|4.0681|6.1898|6.1898
14a_a25|0.0|0|0|0|0.0|1|0|0|1.420015394|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|2|0.038167849|1.975771616|-0.255585831|-0.046802062|10.93106303|-0.019985937|1|0.006158124|-0.0469914379999999|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.085643386|0.792935475|1|-0.084207356|-45.72658614|107.22698590000002|-1.76835447|63.96772039|54.17569023|0.492236681|2844.993903|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|14.55676745|6315.975408|-762.0389362000001|27.14918443|0.01323706|1438.906775|1.0|1.0|1.0|1.0|0.08|27.0|4.44|4.92|2.47|2.0|0.0|126.26|0.0|1.0|-5.39|32.0|4.0|419.48|0.0|1.0|-5.29|5.13e-06|0.00215|4.16|0.0|2.58e-10|1.08e-07|-0.05083|5.79|3.9479|-1352.265931|1202.13|231.18|0.6714|0.1756|-0.16347|3.0824|6684.0|6684.0
47g_a18|0.0|0|0|0|0.0|0|1|1|1.251175676|0.0|-0.005500039|-0.005817448|4.844187086|-0.034211867|0|0.031179487|0.0|-0.477030713|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.264839041|-0.3927204379999999|0|0.765824398|0.750610215|-0.009917608|0.780474694|0|-0.08547236|-55.35188184|111.5517627|-2.307753726|86.33162323|66.72693367|0.4913566339999999|3367.0578530000003|-1958.412588|2268.439188|-21.03738872|0.268129223|20.32265524|7870.887027|-1661.953709|33.87214455|0.016259076|2675.8994190000003|1.0|1.0|1.0|2.0|0.34|18.0|3.22|3.6|2.79|3.0|2.0|164.47|1.0|1.0|-6.11|40.0|4.0|541.68|0.0|0.0|-5.52|3.01e-06|0.00163|4.52|1.0|6.04e-10|3.27e-07|-0.04413|8.13|3.0965|-1743.346243|1604.37|400.4|0.69828|0.5955|-0.12789|4966.0|8.0458|8.0458
19a_a22|0.0|0|0|0|0.0|1|0|0|1.422917238|1.572240489|-0.000989685|-0.009145283|4.727387819|-0.144269652|2|0.0389622639999999|1.545757986|-0.548716971|-0.011513343|10.9464374|0.016501913|1|-0.001355145|-0.035723406|-0.0611158559999999|2|0.72808001|0.777600172|-0.155892259|0.834033833|1|-0.09370213|-67.26339083|373.8201781|-1.967744721|89.23486638|85.79797858|0.4347718229999999|3167.140147|-1468.267194|2607.322873|-19.56380872|0.315293811|15.30120355|7095.27723|-1095.573288|38.29242013|0.025888799|2144.375527|1.0|1.0|1.0|2.0|0.08|27.0|3.08|3.41|0.98|1.0|0.0|132.15|0.0|1.0|-4.38|35.0|6.0|463.49|0.0|0.0|-4.11|7.69e-05|0.0356|2.05|0.0|1.73e-09|8e-07|-0.06398|5.69|3.5809|-1537.0241640000002|1277.14|246.01|0.66605|0.0623|-0.1508|4.5288|7.3188|7.3188
19j_a38|0.0|1|0|0|0.0|0|2|2|1.29704352|0.0|-0.089207643|-0.007976154|5.351858133|-0.04575843|2|0.04391253|0.0|-0.438688445|0.003554228|10.95429182|-0.036248822|1|-0.002443797|-0.09493054|-0.20848518|1|0.7163622890000001|0.846765471|-0.001131945|0.908721232|0|-0.108006563|-57.80349365|131.29876370000002|-1.944118135|90.05233553|74.95583121|0.408533267|2969.234865|-1330.722303|3109.238056|-17.86002424|0.285630155|12.69084117|6704.612831|-910.8612362|36.5253298|0.023555355|1862.79182|1.0|0.0|1.0|3.0|0.13|17.0|3.17|2.42|1.76|1.0|0.0|130.41|0.0|1.0|-4.35|32.0|5.0|426.45|0.0|0.0|-4.12|7.55e-05|0.0322|2.5|0.0|1.2099999999999998e-07|5.14e-05|-0.06447|3.23|3.6886|-1424.390074|1163.3|205.41|0.69435|0.2625|-0.15182|10.8124|8.1146|8.1146
4j_a46|0.0|0|0|0|0.19521727|1|1|1|1.134637093|2.194310043|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|1|0.048126615|0.0|-0.130235627|-0.1051618459999999|10.94638774|-0.176133068|1|0.011684396|-0.0589746909999999|-0.087688953|1|0.72796254|0.7298040140000001|-0.061823242|0.763724435|0|-0.074417476|-34.99059698|70.56141095|-1.339514565|50.26191521|43.80358011|0.402450715|2260.870095|-791.1408955|2563.282153|-8.652995323999999|0.223067683|10.49957018|5077.124695|-467.2617475|18.85718615|0.0106831269999999|1018.288052|0.0|1.0|1.0|0.0|0.39|17.0|5.18|5.33|3.28|2.0|0.0|110.24|0.0|1.0|-5.38|27.0|3.0|361.48|0.0|1.0|-5.31|4.86e-06|0.00176|4.81|0.0|2.03e-08|7.33e-06|-0.01684|4.93|4.4093|-1132.018764|1112.13|229.82|0.69413|0.1418|-0.18387|2.9043|6.0942|6.0942
5b_a40|0.0|0|0|0|0.0|1|0|1|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0.064329005|0|0.044946237|0.7222376540000001|-0.163148971|0.179058252|10.31198309|0.020344828|2|0.006372485|0.007986879|0.013573521|0|0.537115914|0.817071232|-0.400500595|0.88618123|1|-0.091267779|-38.64461938|169.18694230000003|-1.095213344|52.08187888|48.2348504|0.477304896|2126.9310920000003|-549.4364437|764.9528181|-9.187872156|0.1709818139999999|12.47657231|4813.179854|-275.6361647|22.09185326|0.012549086|662.7555978999999|1.0|0.0|0.0|0.0|0.21|14.0|4.93|4.39|2.89|1.0|1.0|84.17|0.0|2.0|-5.43|21.0|3.0|338.21|0.0|1.0|-4.84|1.44e-05|0.00488|4.14|0.0|5.65e-06|0.00191|-0.07069|5.62|3.9759|-2096.767375|847.01|311.84|0.59928|0.3005|-0.15999|7.2947|7.1938|7.1938
12q_a36|0.0|1|0|0|0.0|0|2|2|1.29701394|0.0|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|2|0.042804233|0.0|-0.410984299|-0.0651906459999999|10.9598352|-0.0433009009999999|1|0.0010871589999999|-0.103922055|-0.177407665|1|0.8941919290000001|0.828371596|-0.017640538|0.8839272779999999|0|-0.1060430969999999|-49.18227989|82.68142965|-1.908775752|80.15866795|61.18276554|0.486620426|2786.514757|-1233.988474|2380.245597|-15.95501778|0.231307611|14.69971555|6040.52496|-797.7508892000001|32.10617123|0.017949083|1605.308562|1.0|0.0|0.0|2.0|0.14|17.0|3.35|2.54|2.51|1.0|0.0|128.76|0.0|1.0|-4.44|30.0|4.0|415.88|0.0|1.0|-4.59|2.55e-05|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.05602|3.79|3.8653|-1692.5102989999998|1148.35|236.72|0.6863199999999999|0.3419|-0.1566|4.6718|8.2218|8.2218
47k_a18|0.0|0|0|0|0.0|0|1|1|1.25117623|0.0|0.029145635|-0.0067578909999999|4.844187086|-0.0605329409999999|0|0.033777778|0.0|-0.5135996820000001|-0.02822032|10.94702256|-0.008576013|0|0.00493127|-0.279965025|-0.421027889|0|0.762665453|0.721697829|0.022512501|0.753132457|0|-0.088346874|-51.59195677|20.66242736|-2.208671853|84.23875372|63.50225571|0.467246896|3245.964586|-1744.369889|2009.418849|-18.87222501|0.284695579|18.35217454|7575.637462000001|-1377.672426|33.40602576|0.018313855|2438.639881|1.0|1.0|1.0|2.0|0.3|18.0|2.39|3.17|2.82|3.0|2.0|154.86|1.0|1.0|-5.84|38.0|4.0|513.63|0.0|0.0|-5.33|4.65e-06|0.0023899999999999|4.26|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|8.45|3.0948|-1664.728002|1492.36|400.63|0.69823|0.5920000000000001|-0.1277599999999999|4.1818|7.5376|7.5376
12h_a36|0.0|1|0|0|0.0|0|2|2|1.297043828|0.0|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|2|0.039061728|0.0|-0.503153567|-0.003014954|10.96020037|-0.051080247|1|0.003077071|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.820041835|-0.10861416|0.87043328|0|-0.10720355|-48.17643878|82.11195464|-1.929663894|87.85958486|66.44902736|0.464544951|2845.467486|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|13.87400978|6159.17335|-827.4010477|35.1736357|0.026971557|1899.376328|1.0|0.0|0.0|2.0|0.17|17.0|2.77|1.89|1.72|1.0|0.0|130.24|0.0|1.0|-3.95|31.0|5.0|411.46|0.0|0.0|-4.07|8.499999999999999e-05|35.0|2.65|1.0|2.03e-07|8.340000000000001e-05|-0.05013|2.92|3.4554|-1347.451759|1177.89|238.44|0.7014600000000001|0.0056|-0.14247|6754.0|7.8539|7.8539
6_a27|0.0|1|0|0|0.0|1|0|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|2|0.042942943|1.221528093|-0.330715016|0.075248207|10.93737136|0.081320966|1|0.0058042269999999|-0.1044763|-0.179319226|2|0.678057835|0.787663648|-0.1322552659999999|0.849515128|1|-0.090025109|-38.92545695|125.8234721|-1.35037664|52.66373343|49.10012093|0.47262982|2196.1151210000003|-668.5259238|1193.992326|-8.486272674|0.2251796019999999|9.500048379|4761.820508|-330.96463430000006|22.12343713|0.01635203|862.8140479|0.0|0.0|0.0|1.0|0.11|21.0|3.48|2.79|2.42|0.0|0.0|92.65|0.0|1.0|-3.62|24.0|4.0|317.34|0.0|1.0|-3.82|0.000153|0.0485|2.37|0.0|2.16e-07|6.86e-05|-0.04793|4.27|4.1391|-1043.806618|896.68|223.61|0.61083|163.0|-0.17007|2.7521|9.0|9.0
12o_a30|0.0|0|0|0|0.0|0|2|2|0.604984133|0.0|0.036331447|-0.0068750669999999|5.351858133|-0.028326022|2|0.040899471|0.0|-0.364378536|0.019094532|10.31162888|-0.087019298|1|0.003603419|-0.051371057|-0.090173435|1|0.8264832879999999|0.815003426|-0.054392357|0.870930234|0|-0.0975052409999999|-49.48891079|75.15128057|-1.852599578|71.87393121|59.43716284|0.46964626|2860.371518|-1192.099807|2476.50603|-15.65480256|0.186865502|13.95467208|6542.77337|-767.0853252|29.91948755|0.0141914589999999|1466.05489|1.0|0.0|0.0|1.0|0.14|17.0|4.47|3.27|3.31|2.0|0.0|132.29|0.0|1.0|-5.93|30.0|4.0|432.93|0.0|1.0|-5.44|3.61e-06|0.00156|4.49|0.0|6.03e-08|2.61e-05|-0.05085|4.45|3.4817|-2035.338699|1162.63|238.73|0.6854399999999999|149.0|-0.1478799999999999|5559.0|7.8097|7.8097
31_a47|0.0|0|1|1|0.0|1|0|0|1.304326813|1.441825189|-0.075563891|-0.00869363|4.727387819|-0.171198936|2|0.042906977|1.198626524|-0.417294247|0.074881792|10.9497221|0.001073537|1|-0.006265667|-0.035190699|-0.076351692|2|0.677766155|0.856640117|-0.1978980839999999|0.917597019|1|-0.1056956209999999|-66.4670426|355.5321928|-1.691129939|80.58054906|79.74238158|0.4741051329999999|2689.159869|-1049.01504|1322.82831|-14.46018796|0.29335997|15.6194341|6019.5391740000005|-650.7084581|32.98913783|0.024209265|1484.511202|1.0|1.0|1.0|2.0|0.1|21.0|3.23|4.24|2.0|1.0|0.0|109.21|0.0|1.0|-4.59|29.0|5.0|410.83|0.0|1.0|-4.39|4.03e-05|0.0166|2.86|0.0|2.42e-08|9.95e-06|-0.0532|4.2|3.6369|-1735.400941|1079.4|311.96|0.69894|83.0|-0.15143|6.4248|7.8|7.8
8b_a32|0.0|1|1|1|0.0|0|0|0|0.609420757|0.0|0.113639567|-0.009362305|5.733341277|-0.057200812|0|0.03995614|2.123714284|-0.458752924|-0.024375676|10.31100269|-0.0684566009999999|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|0.788133615|0.845443342|0.060636167|0.8966299409999999|1|-0.108971309|-53.36442734|102.4297669|-1.4166270230000002|81.73293254|63.85535908|0.458155153|2573.703546|-889.3105078|2275.886421|-12.13650094|0.330850796|14.95918599|5619.400983|-558.2790432999999|28.89166873|0.021225152|1329.016762|1.0|1.0|1.0|2.0|0.26|19.0|6.49|4.19|1.1|1.0|0.0|110.47|1.0|1.0|-5.83|27.0|4.0|397.52|1.0|1.0|-4.39|4.06e-05|0.0161|3.22|0.0|2.23e-08|8.86e-06|-0.05404|4.22|3.5442|-1880.735397|1114.24|349.82|0.70285|0.2943|-0.14717|846.0|7.9208|7.9208
