molecula|SddssS|NaasN|nARing|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Veber filter|Log S (Ali)|Log Kp (cm/s)|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
12i _a30|0.0|0|2|0.04580336|-0.00691453|5.351858133|2|-0.0982344169999999|-0.366470081|0.0109710489999999|10.31162888|-0.072247675|1|1|0.003603419|-0.172434349|-0.051371057|-0.090173435|-0.469854551|1|0.8264832879999999|0.831176513|-0.029080032|0|0.8434291340000001|-0.076575246|0.356921662|-50.00086637|-63.00408424|10.32233418|84.78576301|0.156570866|6.740110893|0.0|0.806299097|-1.833298476|-32.64875738|72.59006433|60.32320054|0.479900127|2860.704198|550.7287204|-1197.077601|2280.31966|-15.95200773|0.193700903|8.097008872|15.56818082|6362.153853|126.4796844|-781.648379|30.29912252|-400.0044646|1.0|0.0|1.0|4.62|0.0|0.14|17.0|-7.22|3.27|81.65|2.0|0.0|-5.93|-5.75|3.11|-5.44|1.19e-06|3.61e-06|0.00156|0.0|2.61e-05|5.0358|4.45|3.5242|-2035.373964|-2035.339603|691.59|351.81|0.2384|542.74|0.43157|0.1577|-0.2041|0.03436093|7.8013|7.8013
12l_a30|0.0|0|2|0.157020295|-0.015371073|5.351858133|2|-0.102468864|-0.876151158|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|1|0.613786308|0.830875659|-0.045411075|0|0.834279405|-0.0905026719999999|0.37422435|-63.31694493|-76.82494797|10.78883933|103.5499036|0.165720595|7.548024079|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|88.64610824|74.10578426|0.462727396|3306.001879|583.6736326|-1690.148855|2394.793539|-22.31041443|0.178184921|9.258542907|17.23248653|7576.362669|124.6606826|-1182.451965|38.8038646|-450.2927313999999|1.0|0.0|1.0|4.72|0.0|0.17|17.0|-7.18|4.78|90.88|2.0|0.0|-6.7|-5.66|3.42|-5.92|1.99e-07|1.2e-06|0.000579|0.0|3.19e-05|5.0454|5.52|3.5245|-1988.033039|-1987.998976|729.17|351.78|0.2294|574.72|0.39486|0.1574|-0.20397|0.03406276|7.2154|7.2154
12j_a36|0.0|0|2|-0.084183025|-0.007086381|5.351858133|2|0.091496219|-0.41101009|0.039869055|10.33556498|-0.051080247|1|1|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|0|0.852586292|-0.069970795|0.362692602|-46.2113679|-69.66341599|11.99396966|26.39145693|0.147413708|7.921272637|2.098786266|0.7758129420000001|-2.004132137|-30.5197407|80.59149538|58.20533756|0.457280037|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|7.483427579|13.78874575|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|-364.314663|1.0|0.0|2.0|4.86|0.0|0.17|17.0|-7.05|2.61|94.5|1.0|0.0|-4.85|-6.64|2.33|-4.51|1.4300000000000002e-05|3.09e-05|0.0132|0.0|3.83e-05|5.2072|3.37|3.7807|-1670.448063|-1670.420129|694.28|327.94|0.4981|536.01|0.37116|98.0|-0.20593|0.02793415|8.0|8.0
12r_a30|0.0|0|2|-0.015167821|-0.007553813|5.351858133|2|-0.093079817|-0.400352091|-0.0682882559999999|10.31162892|-0.0646674999999999|1|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|0|0.72072745|-0.090229387|0.451652492|-58.32042638|-71.0931422|12.36992712|90.4724548|0.27927255|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|6735.090739|135.6928105|-827.1283373|33.05530181|-374.9717191|1.0|0.0|1.0|4.66|0.0|0.14|17.0|-7.16|3.74|81.65|2.0|0.0|-5.49|-6.06|3.21|-5.17|3.24e-06|6.71e-06|0.00291|0.0|3e-05|5067.0|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|353.12|0.1908|516.03|0.32409|0.1522|-0.20138|0.03388131|7.5317|7.5317
LY580276_a4|0.0|1|1|-0.156842923|-0.001543874|5.4161004020000005|1|0.0295482979999999|-0.063298854|-0.172607392|10.94681614|0.011772853|1|1|0.009622161|0.064209689|-0.019747846|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.035666446|0|0.8685269959999999|-0.057317455|0.243350596|-27.6229776|-34.22831819|4.207217677|11.22286434|0.131473004|2.027582675|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|38.23432817|31.83019528|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|4098.640927|73.32703409|-247.4345884|15.93586849|-335.2755182|1.0|1.0|0.0|3.01|3.04|0.22|17.0|-6.56|4.43|30.71|0.0|0.0|-3.67|-5.71|3.69|-4.21|0.000213|6.18e-05|0.0181|0.0|8.08e-05|5.2983|3.64|4.4918|-959.4958788|-959.4723321|519.23|276.03|0.1905|402.99|0.36903|0.1842|-0.2099599999999999|0.023546627|6757.0|6757.0
12g_a36|0.0|0|2|-0.063344124|-0.006495469|5.351858133|2|0.078990142|-0.409214521|0.078155467|10.95259306|-0.0521750109999999|1|1|0.005035022|0.130052038|-0.099596099|-0.163978382|-0.44093902|1|0.901715152|0.8026482070000001|-0.19532883|0|0.854238488|-0.069292341|0.374686587|-47.63457647|-66.72829531|12.19441007|24.29006276|0.1457615119999999|8.382969151000001|5.097410387|0.779745318|-2.038413337|-32.74608471|77.14470618|59.82898654|0.473274545|2829.45056|587.240781|-1401.294202|2476.712654|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|6223.658545|151.41267150000002|-963.3107298|30.45962398|-384.6182564|1.0|0.0|2.0|5.06|0.0|0.24|17.0|-7.38|3.01|69.2|2.0|0.0|-4.95|-6.19|2.66|-4.86|1.13e-05|1.39e-05|0.00589|0.0|1.7800000000000002e-05|5.2092|4.21|3714.0|-1350.887005|-1350.861445|724.32|333.83|0.4393|657.02|0.38165|45.0|-0.20288|0.0255597|7.8539|7.8539
14e_a25|0.0|1|0|0.039261746|-0.008591251|4.727387819|2|0.0065927719999999|-0.524066339|0.002856489|10.93106299|0.011176663|1|1|-0.0005394919999999|0.010976703|0.015497482|0.025802692|-0.50909623|2|0.717460414|0.776960216|-0.144369439|1|0.7240504329999999|-0.1011107469999999|0.448918026|-73.99302943|-73.51338088|10.99497534|372.1805977|0.275949567|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|84.98800478|0.491527882|3126.080106|529.8614286999999|-1617.294379|2620.6698690000003|-20.76384175|0.1935531039999999|8.459867391|16.63781964|6952.485076999999|141.642515|-1183.53898|35.18345194|-448.516796|1.0|1.0|2.0|3.62|2.72|0.07|27.0|-9.14|4.02|115.79|1.0|0.0|-5.14|-6.96|3.02|-4.73|7.29e-06|1.86e-05|0.0085799999999999|0.0|3.38e-07|5.8431|6.51|3.9613|-1521.012915|-1520.964156|760.96|312.99|0.2409|596.96|0.31019|0.0007|-0.2116699999999999|0.04875868|7.1249|7.1249
14u_a23|0.0|2|0|-0.066969083|-0.007017844|5.351858133|2|0.050530143|-0.385981432|-0.026062012|10.31321759|-0.0569153009999999|2|2|0.010508236|0.091604179|-0.110069159|-0.199540201|-0.4086345999999999|2|0.756252127|0.787538583|-0.001778422|1|0.909754912|-0.055259924|0.445665682|-36.90928915|-57.75236052|16.97420126|43.06242147|0.090245088|11.3374334|50.47632596|0.702868983|-1.729315897|-24.65250654|73.50348823|53.88349042|0.47648509|3015.478095|607.6448353|-1155.04721|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|6913.009783|198.4601847|-771.4808267999999|32.2221994|-271.0010972|0.0|0.0|1.0|3.59|3.68|0.09|26.0|-7.51|4.03|114.25|2.0|0.0|-5.63|-6.47|3.48|-5.02|2.32e-06|9.57e-06|0.0042299999999999|0.0|1.3699999999999998e-05|4.0409|3.23|3.1819|-1744.446261|-1744.422541|712.54|389.66|0.2253|549.0|0.4523|0.0008|-0.21613|0.0237199999999999|8.2449|8.2449
3_a4|0.0|1|1|-0.241609351|-0.001141383|5.4161004020000005|2|-0.07806942|-0.0502208409999999|-0.010537082|10.92992985|0.050638298|1|1|0.011276682|-0.129930078|-0.048796855|-0.08121207|-0.133874898|2|0.637819558|0.773786787|-0.0862461019999999|1|0.919804716|-0.052578183|0.462670692|-25.5405205|-31.92506825|5.133610255|12.23442244|0.080195284|2.493716402|40.30885999|0.7196876640000001|-0.985822953|-12.40663231|39.38579676|30.67413075|0.430553837|2159.04913|446.8068266|-478.8760237|1602.411021|-5.815502811|0.280312336|4.832514477|8.486341272999999|4677.30755|136.1652785|-232.6201124|16.63485592|-213.4321476|1.0|1.0|0.0|2.99|2.86|0.15|21.0|-7.19|4.11|43.6|0.0|0.0|-3.7|-5.99|3.31|-4.26|0.000198|5.520000000000001e-05|0.0173|0.0|2.03e-05|4.9088|2.66|4.0639|-990.6395508|-990.6149055|535.44|305.09|0.1415|350.36|0.58445|0.0871|-0.21969|0.024645265|6983.0|6983.0
17a_a10|0.0|1|2|-0.218519541|-0.004333189|5.4161004020000005|3|-0.082914437|-0.2946568739999999|-0.093735748|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.7019075779999999|0.76281504|0.029106767|1|0.8538249840000001|-0.055423599|0.463842217|-39.18491085|-58.46202420000001|14.20303963|51.96456548|0.146175016|10.04165819|87.61514901|0.564726042|-1.488408763|-27.70403316|76.48633670000001|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|8.621193279|16.96492079|7078.918870999999|307.7420338|-743.9958084|29.57794442|-91.52361858|0.0|1.0|0.0|3.8|3.66|0.33|21.0|-7.32|2.5|76.38|1.0|0.0|-3.68|-7.43|2.64|-4.32|0.00021|4.74e-05|0.0222|0.0|2.22e-05|5.5285|3.95|3.9887|-1524.557372|-1524.52012|767.6|310.84|0.2142|603.73|0.32889|0.0867|-0.21203|0.03725238|7.3098|7.3098
8c_a12|0.0|0|1|0.1948786139999999|-0.0104125509999999|0.0|3|-0.106633503|-0.447739674|-0.036504737|10.95472932|-0.07003012|0|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.370782022|-0.606245231|2|0.905486734|0.782864175|-0.10899871|0|0.840397446|-0.067004282|0.239216075|-34.19075142|-52.04233846|10.00357546|83.24714315|0.159602554|5.104595615|0.0|0.764449832|-1.529825767|-17.44675795|61.66383178|44.19432689|0.472503372|2190.852814|428.8355831|-780.6350769|1245.6132289999998|-9.958505349|0.235550168|5.670223821|10.74930819|4610.945152|120.19586|-398.3402139|25.52931025|-269.8853937|0.0|1.0|1.0|3.91|2.24|0.11|18.0|-7.14|1.59|63.06|0.0|0.0|-3.47|-6.44|2.23|-3.72|0.000339|0.0001899999999999|0.0598|0.0|2.28e-05|4.3598|2.76|3.8341|-1022.77302|-1022.750382|551.66|323.37|466.0|402.43|0.53657|0.1355|-0.2227699999999999|0.02263772|7.3979|7.3979
11g_a5|0.0|1|0|-0.204002571|-0.004593347|5.209486153|2|-0.083337229|-0.252634073|-0.137618073|10.94877951|-0.007175378|2|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|-0.267507083|2|0.777565622|0.814159231|-0.075382189|0|0.837943738|-0.067247149|0.396049407|-44.19305139|-50.16001519|15.25675|68.77977167|0.1620562619999999|10.02633335|0.0|0.543581314|-1.297557078|-29.04250676|71.21847290000001|59.4498014|0.485790997|2823.738452|550.6745046|-852.7202582999998|935.4227938|-10.98794595|0.456418686|9.342496899|18.16867625|5817.569415|299.94631180000005|-560.3852433999999|30.75897687|-57.28097817|1.0|1.0|1.0|3.17|2.34|0.08|28.0|-9.04|4.48|81.51|1.0|0.0|-4.12|-6.84|2.96|-4.31|7.65e-05|4.88e-05|0.0199|0.0|3.770000000000001e-07|4.5106|2.3|4.2083|-1330.189793|-1330.144218|693.48|294.62|0.4609|542.13|0.56924|0.2403|-0.2146199999999999|0.04557484|7.5229|7.5229
12_a4|-3.2834578760000004|1|1|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|2|-0.0334644329999999|-0.113938738|-0.093414896|10.31168324|0.028152112|1|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|-0.220286906|2|0.5687812560000001|0.8157155359999999|-0.036425699|1|0.805238097|-0.070256284|0.636722126|-41.69390404|-44.33087544|6.936764267999999|15.80191019|0.194761903|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|48.6306683|0.470780296|2927.48584|477.8721263000001|-753.6248824|1962.933988|-9.127388465|0.282227427|6.223583758999999|11.7599245|6390.233612|167.4891205|-447.2420348|21.42753878|-258.476202|1.0|0.0|0.0|3.41|2.94|0.23|21.0|-7.84|4.98|86.12|1.0|0.0|-4.18|-6.84|3.3|-4.33|6.57e-05|4.64e-05|0.0188|0.0|5.85e-06|4.8592|6.12|3.8083|-1617.861623|-1617.826064|640.67|325.57|0.1194|503.28|0.63967|0.0464|-0.2312199999999999|0.03555871|5032.0|5032.0
14a_a3|0.0|0|0|0.111575338|-0.009312773|4.727387819|3|-0.143740653|-0.363198151|-0.039177314|10.3116301|-0.172643335|1|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|3|0.882394075|0.7574238740000001|0.164994144|1|0.790894937|-0.091731577|0.21389849|-45.12132248|-46.53709886|6.904918591|256.5548327|0.209105063|3.396421044|83.70773843|0.7608768779999999|-1.324537874|-22.1944701|55.84414456|52.02624107|0.481997259|2160.698862|389.0288018|-651.519384|1186.412113|-8.902004327|0.239123122|5.308770254|10.24853699|4716.423352000001|117.6209094|-320.4721558|23.78539971|-256.6424807|0.0|1.0|1.0|3.27|2.2|0.06|21.0|-6.89|3.71|105.82|0.0|0.0|-4.45|-6.42|2.76|-3.99|3.54e-05|0.000103|0.0327|0.0|4.08e-05|3.2363|2.44|3.2363|-1327.513792|-1327.485188|528.91|383.1|0.4524|373.85|0.69708|0.4524|-0.19946|0.02860456|7.5229|7.5229
20_a31|0.0|0|0|0.0469387759999999|-0.009722467|5.733341277|0|-0.013040402|-0.476400874|-0.020082435|10.31100269|-0.078213611|3|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0|0.788133615|0.8602874540000001|0.028036914|1|0.7954270659999999|-0.085849869|0.246878555|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|7.592555532|75.10345696|0.710707042|-1.542737604|-33.71260536|81.35171021|65.91404723|0.464597945|2576.1287230000003|498.4558574|-966.7594033|1758.762093|-13.1700345|0.289292958|8.289864307|15.48343758|5678.167489|181.2859728|-605.8215871|29.5712685|-264.0799235|1.0|1.0|2.0|3.46|2.74|0.26|19.0|-7.65|4.38|140.04|1.0|1.0|-5.91|-6.39|3.6|-4.44|1.24e-06|3.66e-05|0.0146|0.0|8.86e-06|3.5381|4.78|3.5381|-1880.768349|-1880.734655|666.67|350.43|0.2011|560.67|0.7036600000000001|0.2011|-0.20895|0.0336943|8.0862|8.0862
14q_a23|0.0|2|0|0.141057047|-0.0101981219999999|5.351858133|2|0.064903564|-0.5608967029999999|-0.058543701|10.31321757|-0.056324491|2|2|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|2|0.77007911|0.808928963|0.067394607|1|0.773194598|-0.08960718|0.227948491|-61.51997721|-66.16349731|14.81701129|350.836102|0.226805402|10.17264683|97.13675614|0.777340899|-2.023785094|-42.23665548|79.42966327|76.3369885|0.472004985|3097.399651|530.8381985000001|-1389.433443|2213.1193780000003|-18.70427707|0.222659101|8.732265278|16.53853737|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|-380.8178266000001|0.0|0.0|2.0|3.52|2.66|0.04|26.0|-6.96|3.12|148.11|1.0|1.0|-5.21|-7.33|2.62|-4.39|6.11e-06|4.03e-05|0.0183|0.0|5.03e-05|3.6431|4.19|3.6431|-1798.645459|-1798.6108739999995|714.22|340.33|0.4943|554.59|0.5949|0.4943|-0.23013|0.03458552|7.8069|7.8069
4r_a46|0.0|1|1|-0.173617329|-0.002826188|5.587248657999999|2|-0.15196733|-0.141309389|-0.1129698999999999|10.96363493|-0.048758575|1|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|0|0.8478197820000001|-0.079297367|0.261414008|-42.06465252|-43.14814202|6.071841742999999|176.18445569999997|0.152180218|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|51.22472631|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|0.285368722|5.81085807|10.69131411|4775.760774|151.3787482|-343.3301143|19.26963463|-227.7097083|0.0|1.0|1.0|3.82|2.89|0.35|17.0|-6.25|3.43|63.83|0.0|0.0|-3.09|-6.83|2.7|-3.55|0.00081|0.000279|0.0933|0.0|0.000188|4.5209|2.3|4.5209|-1069.447946|-1069.419677|571.75|274.25|0.1404|467.85|0.69085|0.1404|-0.2207199999999999|0.02826942|5.8499|5.8499
27c_a34|0.0|1|1|0.02583752|-0.014036512|5.351858133|1|-0.08157574|-0.80008116|-0.028344637|10.95447877|-0.014364543|1|1|-0.004694534|-0.132026575|-0.128393271|-0.2077985889999999|-0.543350914|1|0.850511415|0.783333463|-0.0360159139999999|0|0.631065353|-0.114233896|0.32643486|-76.84420762|-84.73908278|20.51361454|176.7076265|0.368934647|13.79934071|119.8660257|0.7381974290000001|-2.26746252|-51.69246989|100.1948155|97.35782216|0.424716257|2921.328444|424.51250080000005|-1525.30349|2477.818875|-19.35960719|0.261802571|8.808655321|15.31184469|6308.331369|176.1124482|-1026.059181|38.98592708|-320.4669239|1.0|1.0|2.0|3.55|3.11|0.12|23.0|-7.67|3.34|104.29|1.0|0.0|-4.75|-6.85|2.83|-4.45|1.7800000000000002e-05|3.52e-05|0.0151|0.0|9.1e-06|4277.0|5.23|3.9186|-1426.521813|-1426.482676|709.72|316.4|0.2385|558.04|0.68683|0.0093|-0.19682|0.03913684|6.0969|6.0969
14v_a23|0.0|2|0|0.135774541|-0.014768546|5.351858133|2|0.055572317|-0.8122700340000001|0.017156562|10.3132174|-0.015149431|2|2|-0.0004039459999999|0.170475376|-0.0962526|-0.2952674819999999|-0.650246427|2|0.598213287|0.787538583|0.132882353|1|0.916605275|-0.067342061|0.31419322|-44.4776373|-62.61276875|13.08518422|78.86310829|0.083394725|8.64241561|0.912757854|0.788328659|-2.180396311|-29.37629463|76.42257099|57.56282152|0.457213347|3399.4261450000004|605.3933675|-1440.093681|2679.111279|-18.64987284|0.211671341|7.743452839|14.26610767|8458.789829000001|139.8032821|-951.143515|35.81898321|-380.8667976|0.0|0.0|1.0|3.62|3.46|0.09|26.0|-7.95|6.18|114.25|2.0|0.0|-6.89|-5.94|4.28|-6.0|1.29e-07|1e-06|0.0004969999999999|0.0|5.57e-06|3694.0|5.17|3694.0|-2042.182282|-2042.161744|679.5|335.64|348.0|533.44|0.6017100000000001|348.0|-0.2308599999999999|0.02053833|8.4001|8.4001
12al_a36|0.0|0|2|-0.06777947|-0.008463062|5.351858133|2|0.1030147719999999|-0.4908576189999999|-0.074215038|10.96020817|-0.031635802|1|1|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.125005134|0|0.801179217|-0.077842923|0.2689491989999999|-51.22331485|-69.69632923|17.71943397|114.2305891|0.198820783|11.65999569|0.0|0.671084645|-1.906487074|-33.70669917|86.77628559|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|16.15533063|6049.668466|216.4375922|-825.5263792000001|34.61874732|-225.1591357|1.0|0.0|2.0|4.81|0.0|0.17|17.0|-6.69|1.89|78.43|1.0|0.0|-3.95|-6.93|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|0.0|8.340000000000001e-05|3878.0|2.92|3.5511|-1347.479819|-1347.445127|702.95|349.14|0.4466|554.23|0.6945399999999999|0.0095|-0.1955599999999999|0.03469224|7.3188|7.3188
12f_a36|0.0|0|2|-0.066269699|-0.006773586|5.351858133|2|0.10938259|-0.40641518|0.012286423|10.95389399|-0.06756661|1|1|0.0045625|0.182557897|-0.101854847|-0.169994208|-0.438198895|1|0.902377067|0.821599443|-0.109793154|0|0.8435569079999999|-0.071035495|0.3416917479999999|-46.86832019|-66.16123807|11.77610852|43.53853176|0.156443092|7.769727312|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|58.64442871|0.464240353|2770.818472|556.5681681|-1323.224761|2380.393255|-15.59012402|0.219698129|7.416874811|13.84366076|6000.985822|144.9540437|-873.0469447999999|30.28188764|-369.879252|1.0|0.0|2.0|4.94|0.0|0.21|17.0|-7.36|2.45|69.2|1.0|0.0|-4.61|-6.33|2.4|-4.57|2.48e-05|2.6600000000000003e-05|0.0109|0.0|1.7899999999999998e-05|5.2106|3.87|3.6545|-1311.57896|-1311.550167|699.88|339.27|0.4374|545.55|0.37095|0.0231|-0.20046|0.02879265|7.9586|7.9586
3h_a32|0.0|0|0|0.01077056|-0.005281944|5.733341277|0|0.014517903|-0.269379119|-0.003152613|10.31100268|-0.111111111|3|3|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0|0.84279263|0.7926338540000001|-0.169197453|1|0.87880263|-0.07183387|0.30907784|-44.97387528|-55.27575363|6.98327435|76.38838542|0.12119737|4.372100625|0.0|0.7734940029999999|-1.324325944|-28.15732254|62.63332945|51.95714963|0.4089962629999999|2398.020434|550.2022886|-829.1363044|2911.160989|-10.81473143|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|-519.1071084|22.33200639|-342.4592076|1.0|1.0|1.0|3.65|3.88|0.35|19.0|-8.47|6.24|110.94|2.0|0.0|-8.23|-4.29|5.4|-6.15|5.8700000000000014e-09|7.140000000000001e-07|0.000273|0.0|1.29e-06|3.5552|4.61|3.5552|-1790.6908030000002|-1790.663897|676.22|348.74|0.2926|578.86|0.70257|0.2926|-0.20059|0.02690554|8.1549|8.1549
11c_a5|0.0|0|0|-0.2117133739999999|-0.004590583|4.59511985|2|-0.0859098|-0.224938556|-0.059682527|10.94877953|-0.023856811|1|1|0.005383056|-0.138950411|-0.011677718|-0.018887528|-0.269653478|2|0.679183645|0.8020105409999999|0.030085871|0|0.80472351|-0.078909483|0.389427402|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|6.604499968|4.089828494|0.707039635|-1.484812761|-29.19305715|66.02857181|58.854300300000006|0.448016491|2497.685314|489.4652669|-903.1229552|926.234805|-11.94164728|0.292960365|8.88462927|16.09582374|5202.741647999999|178.1902995|-549.3157749|27.76804404|-251.8596984|1.0|1.0|1.0|2.96|2.14|0.09|23.0|-8.47|4.17|80.76|1.0|0.0|-4.13|-6.59|3.0|-4.1|7.38e-05|7.950000000000001e-05|0.0294|0.0|1.26e-06|4.5035|4.53|4.2087|-1218.492067|-1218.454079|636.14|294.59|0.5327|512.32|0.60118|0.2186|-0.21448|0.03798847|7.6021|7.6021
9h_a24|0.0|1|0|-0.203768024|-0.002864393|5.209486153|2|0.078066659|-0.105982525|-0.209618231|10.96661419|-0.002471577|2|2|0.012380829|0.144624936|-0.02551563|-0.047269812|-0.207206943|2|0.687815726|0.78742035|0.183289617|0|0.883775278|-0.060337884|0.4016070679999999|-28.52000725|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|4.123788393|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|47.51520531|37.24443236|0.477589721|2062.34011|417.7355164|-422.3569529|768.1954692|-5.871651668999999|0.427628742|5.805547147|11.11300329|4170.098082|202.1279819|-199.6361567|21.70315707|-68.41568372|1.0|0.0|1.0|2.84|1.96|0.0|22.0|-6.05|2.72|72.28|0.0|0.0|-2.83|-6.85|1.97|-3.24|0.00147|0.000575|166.0|0.0|0.000258|5.1739|1.16|4.3437|-945.2642633|-945.2337612|506.68|285.43|0.3844|363.48|0.54606|0.0073|-0.22593|0.0305020989999999|7.1135|7.1135
9g_a40|0.0|1|0|-0.058811055|-0.0054957819999999|5.4161004020000005|0|0.07954859|-0.225327061|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|0|0.694156166|0.764275277|-0.384131901|1|0.90454157|-0.063539055|0.002717414|-33.47455057|-41.63731423|11.25704374|65.74631496|0.09545843|5.930596229|64.08637519|0.740240206|-1.185495647|-17.63553984|51.16627179|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|349.4421673|-8.658932892000001|0.259759794|8.180261533|15.62271835|4435.743087|136.8503571|-329.0394499|22.20330888|-253.1335385|0.0|1.0|1.0|2.8|1.78|0.06|22.0|-6.43|2.93|72.28|0.0|0.0|-2.49|-7.17|1.93|-3.09|0.00323|0.0008179999999999|247.0|0.0|0.000113|3.0778|3.83|3.0778|-1332.487689|-1332.476347|559.04|402.84|0.3563|469.6|0.70233|0.3563|-0.19005|0.01134289|5.45|5.45
21_a12|0.0|0|1|0.04375233|-0.008833375|4.59511985|3|-0.213225401|-0.362168355|-0.01367083|10.31140747|-0.0546514309999999|1|1|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.061915124|0|0.84827776|-0.068775342|0.192026642|-34.60932333|-50.37198585|6.154473157000001|75.46830038|0.15172224|3.097071518|0.0|0.770818357|-1.401382713|-17.416202300000002|59.10840872|40.76379649|0.473492395|2185.835701|426.8727514|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|11.18947411|4652.242111|115.3294396|-354.8766794|24.07584081|-272.5639702|1.0|1.0|1.0|4.05|2.81|0.12|17.0|-6.78|2.25|78.41|0.0|0.0|-3.82|-6.45|2.68|-3.76|0.00015|0.000173|0.0551|0.0|5.3200000000000006e-05|4.6851|2.56|3.9971|-1327.479547|-1327.451966|539.67|310.18|0.3665|397.31|0.59386|0.1668|-0.22253|0.02758166|7.6576|7.6576
