molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA5|PNSA3|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA2|P-gp substrate|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12af_a36|0.0|1|0|3.448611715|0.0|7.412764017000001|2|2|0.0|0.04293386|-0.00989889|2|0.039953704|0.091263447|0.0|-0.6038322939999999|10.96037047|0.00146554|1|-0.000472698|0.154914099|-0.213993335|-0.505160213|0.859938421|0.813346624|0.002492952|0.817582774|0|-0.1054605669999999|-57.32748365|-73.23838519|89.56100543|169.9519197|-0.035153522|-50.86129548|127.6527374|-2.003750775|91.25505794|72.55107063|0.448767097|-1391.529319|0.329759081|15.59375751|0.8141152220000001|6499.41155|229.0052411|-966.3646141|0.0259433429999999|2076.162883|1.0|17.0|2.38|98.3|1.49|1.0|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|-3.64|0.000292|0.0997|0.0|-0.05882|5.2352|4.5|3.2299|-1440.982935|-1440.954069|737.4|1246.55|427.0|236.83|-1440.675702|0.0035|-0.13364|6.9003|-0.19246|-1440.740243|9.4631|15.0|7.8239
12b_a40|0.0|0|0|0.0|0.0|7.515889085|0|0|1.713497417|0.084915315|-0.004650218|0|0.04020202|0.1744506639999999|0.747253086|-0.158107422|10.31197236|-0.1537981269999999|2|0.004452418|0.279216571|0.038336814|-0.513870527|0.58925219|0.7137941109999999|-0.227384615|0.522580798|1|-0.074921647|-37.05091872|-42.67442006|80.72126798|25.26281742|-0.0338355829999999|-24.3068084|48.17000329|-1.048903063|48.54667776|43.22826564|0.494842289|-597.4418808999999|0.143170283|16.09989085|0.979579799|5933.385347|81.54797734|-340.29531769999994|0.010309671|697.2702616|1.0|20.0|6.58|58.43|5.07|2.0|101.78|0.0|1.0|2.0|-7.71|24.0|2.0|-4.09|415.12|1.0|0.0|5.79|-7.11|1.95e-08|3.2500000000000004e-05|1.0|-0.08279|3407.0|6.27|3407.0|-3016.999329|-3016.9868100000003|576.38|960.94|306.0|363.91|-3016.927883|306.0|-0.14267|4.5528|-0.22546|-3016.980996|6.3131|0.04|7.3979
8_a1 (SB-202620)|0.0|1|0|3.296085365|0.0|6.86171134|0|0|0.0|0.106916453|-0.013785521|1|0.037578348|-0.0443137679999999|0.0|-0.606562911|10.94957568|0.037553634|1|-0.0106277489999999|-0.095271547|-0.042643966|-0.612004804|0.674381582|0.743088715|0.063001656|0.658433571|0|-0.105271458|-66.76765693|-59.72618401|208.2071465|199.1596945|-0.041081545|-33.88588996|64.70432539|-1.684343335|70.8721358|75.57687443|0.4564697679999999|-955.6189441|0.225760413|13.67402758|0.839824062|5170.286136|128.0860757|-542.1742393|0.019645498|1234.267739|1.0|23.0|4.86|78.87|2.78|2.0|99.61|0.0|1.0|4.0|-4.94|27.0|5.0|-5.94|359.35|0.0|0.0|3.7|-4.7|1.14e-05|0.00713|0.0|-0.0736899999999999|3.4052|5.32|3.4052|-1223.279021|-1223.117248|586.27|977.87|0.5339|364.11|-1222.9606720000002|0.5339|-0.13683|3.4563|-0.2105199999999999|-1223.014114|5.5005|0.4|6.3979
12ae_a36|-3.3501500230000003|1|0|3.412870974|0.0|7.412764017000001|2|2|0.0|0.069118289|-0.009867085|2|0.041555556|0.087069205|0.0|-0.611759277|10.31810353|0.006615826|1|-0.001160331|0.151620635|-0.261631709|-0.513686975|0.8183043390000001|0.831101086|0.010209009|0.750657639|0|-0.105648609|-63.96145017|-78.71102033|96.60079598|211.4077529|-0.036430555|-58.64180087|19.97715962|-2.11297219|97.76153993|81.74750345|0.465246185|-1574.220407|0.315002436|16.22570287|0.870019385|7331.209763|234.6851816|-1172.836017|0.025570256|2298.140152|1.0|17.0|1.28|123.75|0.84|1.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|474.54|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0897|0.0|-0.0548899999999999|5235.0|6.24|3.8664|-1876.203168|-1876.152311|754.15|1281.69|0.4832|236.84|-1875.897072|0.3366|-0.1566|6.7458|-0.21149|-1875.963244|8.9297|15.0|7.8239
8b_a32|0.0|1|1|3.419952523|0.0|7.765993078999999|0|0|0.0|0.113639567|-0.009362305|0|0.03995614|-0.008128765|2.123714284|-0.458752924|10.31100269|-0.0684566009999999|3|-0.001662219|-0.014634534|-0.1534110109999999|-0.577864293|0.788133615|0.845443342|-0.1152380009999999|0.7507116140000001|1|-0.108971309|-53.36442734|-68.4085006|102.4297669|132.9495116|-0.03079624|-42.94454179|68.21751748|-1.4166270230000002|81.73293254|63.85535908|0.458155153|-889.3105078|0.330850796|14.95918599|0.845546757|5619.400983|207.6969342|-558.2790432999999|0.021225152|1329.016762|1.0|19.0|6.49|140.04|1.1|1.0|110.47|1.0|1.0|7.0|-5.83|27.0|4.0|-6.44|397.52|1.0|0.0|3.61|-4.39|1.47e-06|0.0161|0.0|-0.05404|3.5442|4.22|3.5442|-1880.77142|-1880.735397|671.54|1114.24|0.2943|349.82|-1880.539698|0.2943|-0.14717|846.0|-0.20121|-1880.602014|1.2797|12.0|7.9208
26_a20|0.0|0|0|0.0|0.0|6.842683282|0|0|1.877209467|-0.000846851|-0.00578453|2|0.0396875|0.1516835819999999|2.01129617|-0.3297182369999999|10.93106273|-0.033102079|1|0.003149352|0.249416844|0.057022334|-0.446730587|0.7071284179999999|0.7541508029999999|-0.055150498|0.690530489|1|-0.082729415|-58.21621279|-55.81998701|299.8332395|139.417676|-0.0327795789999999|-37.66339899|80.47551422|-1.737317706|65.85953426|66.82118688|0.472355054|-1172.219727|0.215111274|14.40103379|0.8952138340000001|6221.067002000001|145.1419493|-790.9313788|0.014879363|1493.485239|1.0|27.0|4.5|86.69|2.47|2.0|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|419.48|0.0|0.0|3.66|-5.02|7.27e-06|0.00399|0.0|-0.05097|4.8421|4.97|3.8894|-1352.315376|-1352.277633|715.27|1211.34|0.2081|256.05|-1352.036122|0.0814|-0.16129|3.8173|-0.21226|-1352.098465|4.8742|131.0|6.8827
19a_a22|0.0|0|0|0.0|0.0|6.842683282|0|0|1.572240489|-0.000989685|-0.009145283|2|0.0389622639999999|-0.020553065|1.545757986|-0.548716971|10.9464374|0.016501913|1|-0.001355145|-0.03516233|-0.0611158559999999|-0.496053375|0.72808001|0.777600172|0.0271939039999999|0.699744887|1|-0.09370213|-67.26339083|-69.91748544|373.8201781|190.7541925|-0.035138299|-52.17015658|106.645364|-1.967744721|89.23486638|85.79797858|0.4347718229999999|-1468.267194|0.315293811|15.30120355|0.76919701|7095.27723|235.2620007|-1095.573288|0.025888799|2144.375527|1.0|27.0|3.08|128.68|0.98|1.0|132.15|0.0|1.0|7.0|-4.38|35.0|6.0|-7.67|463.49|0.0|0.0|2.36|-4.11|4.16e-05|0.0356|0.0|-0.06398|5.0397|5.69|3.5809|-1537.071348|-1537.0241640000002|740.07|1277.14|0.2218|246.01|-1536.756515|0.0623|-0.1508|4.5288|-0.21478|-1536.823574|6.5658|48.0|7.3188
12a_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.0|0.033691224|-0.006711725|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|10.31162903|-0.094932667|1|0.005458948|-0.171649606|-0.094526372|-0.454270252|0.8421237309999999|0.7885597609999999|-0.171895425|0.7961424690000001|0|-0.097138462|-47.73588073|-60.22802588|85.47365107|101.5505506|-0.037665934|-37.34272719|0.0|-1.845630786|69.45678454|57.83766054|0.469799116|-1144.332492|0.194809798|13.88603128|0.88607758|5936.682602000001|120.786445|-709.5118166|0.014884556|1421.195251|1.0|17.0|3.84|81.65|2.82|2.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|0.0|2.63|-4.85|5.23e-06|0.0056|0.0|-0.05184|5045.0|3.82|3.4885|-1575.7783980000002|-1575.745502|668.81|1122.01|0.1866|245.76|-1575.538241|0.1511|-0.1481|4.1875|-0.19994|-1575.597759|4.7368|11.0|7.9469
9r_a24|0.0|1|0|2.950959457|0.0|6.605297921|0|0|0.0|-0.134192489|-0.004640179|3|0.024179894|-0.17821765|0.0|-0.264490176|10.96129392|-0.043274854|1|0.008722018|-0.29065818|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|-0.083458647|0.7526889940000001|0|-0.082022572|-41.49802275|-54.99020696|71.31566881|106.1180928|-0.025821921|-36.86695997|89.36724924|-1.394383716|70.79264457|51.92828155|0.473403843|-934.8335183|0.384785172|18.36822555|0.898988412|5501.824326|257.9706516|-626.7383196000001|0.02357068|1519.52371|1.0|23.0|4.23|79.82|1.02|2.0|116.9|0.0|1.0|8.0|-4.02|30.0|6.0|-6.83|400.48|0.0|0.0|2.98|-4.06|9.58e-05|0.0351|0.0|-0.04313|4.4722|1.82|4.2877|-1294.486221|-1294.451958|713.25|1199.71|0.3398|277.23|-1294.201456|0.0029|-0.1676099999999999|1.9698|-0.21074|-1294.263358|3.0322|11.0|7.9586
1c_a5|0.0|1|0|2.955525321|0.0|6.605297921|0|0|0.0|-0.268536978|-0.001983746|2|0.0248765429999999|-0.080321049|0.0|-0.085301064|10.9433337|-0.058823529|1|0.007357977|-0.133677441|0.0578378779999999|-0.20172074|0.71274658|0.7595197290000001|-0.109439124|0.6977404359999999|0|-0.070346332|-34.82350689|-35.99212225|160.5407184|58.16640976|-0.0281385329999999|-18.41507338|0.0|-1.12554131|43.86175561|39.09545876|0.476413155|-575.8739559999999|0.246972732|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|0.0153811389999999|764.7451566000001|1.0|23.0|4.99|54.46|2.13|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|312.37|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0111|0.0|-0.03965|4.8783|3.17|4.5088|-990.6223073|-990.5931502|556.84|929.31|271.0|254.15|-990.467026|0.1076|-0.18719|1.7105|-0.22684|-990.516371|2.6801|3981.0|5.4
9_a27|0.0|1|0|2.627701427|0.0|6.842683282|0|0|1.830911754|0.164227115|-0.0073742819999999|2|0.042847222|-0.152086653|1.233610009|-0.331842668|10.93740461|-0.0447599329999999|1|0.00651856|-0.2559122789999999|-0.171520296|-0.541535578|0.677253824|0.8214321609999999|-0.071974951|0.654138816|1|-0.088404481|-40.3551562|-45.58003501|128.27738490000002|103.702486|-0.033677898|-23.50038785|65.12542467|-1.414471696|53.0685473|50.45546414|0.466349763|-729.2805601|0.210719846|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|0.014524299|923.9818797|0.0|21.0|3.85|76.46|2.66|0.0|97.46|0.0|1.0|3.0|-4.06|25.0|4.0|-6.33|331.37|0.0|1.0|2.99|-4.08|8.66e-05|0.0274|0.0|-0.0471|5.5421|4.67|4.1673|-1083.143348|-1083.118736|549.64|945.35|0.1982|223.71|-1082.965434|134.0|-0.1716|2.7456|-0.2187|-1083.017359|4.0436|2.0|8699.0
9_a15|0.0|0|0|0.0|0.0|0.0|0|0|0.0|-0.217598467|-0.009923019|1|0.04022792|0.096418279|0.0|-0.506073953|10.95880687|0.005692073|0|0.003160815|0.140072812|-0.295062413|-0.344978312|0.85357243|0.7059441040000001|0.010183805|0.8105478740000001|0|-0.11668349|-41.10356167|-65.07462414|105.5304352|85.79894134|-0.028575549|-36.29225274|54.69975317|-1.400201879|85.14415759|59.20930631|0.4517825079999999|-780.8954896|0.48742253|10.00547485|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|0.03598612|1523.4682269999998|0.0|18.0|3.9|61.84|1.96|2.0|104.74|0.0|1.0|7.0|-5.25|27.0|5.0|-5.52|366.41|0.0|1.0|3.69|-4.81|5.63e-06|0.00562|0.0|-0.0258899999999999|4.3447|3.36|3.7487|-1223.705126|-1223.687392|588.55|1042.17|0.2693|285.37|-1223.463757|0.0115|-0.1565099999999999|1.4625|-0.1824|-1223.522216|2188.0|107.0|6.9706
4f_a46|0.0|0|0|0.0|0.2096617139999999|7.825245291|1|1|2.190536659|-0.2265364489999999|-0.001035775|2|0.045958333|-0.099507167|0.0|-0.053860324|10.96352592|-0.115631645|1|0.011806162|-0.154986658|-0.123416853|-0.150189733|0.6901151990000001|0.74106323|-0.1697014539999999|0.69830739|0|-0.0674830959999999|-30.29079362|-36.60887321|7.730129301|35.27635517|-0.022035297|-19.85993046|56.50645576|-1.079729539|42.21890747|35.0293449|0.424708366|-585.7419712999999|0.240157725|9.828175385|0.7382488140000001|4661.569032|130.2830519|-317.7588874|0.010341277|770.8731021000001|1.0|17.0|4.56|43.6|2.58|1.0|101.54|0.0|1.0|3.0|-4.38|25.0|3.0|-5.65|332.44|0.0|1.0|3.76|-4.58|4.18e-05|0.00872|0.0|-0.02947|4548.0|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|0.1719|272.61|-1033.315821|0.1719|-0.19079|3.2783|-0.2202599999999999|-1033.36869|3.7419|183.0|6.7375
LY364947_a10|0.0|1|0|2.949609552|0.0|6.605297921|0|0|0.0|-0.278922508|-0.00235945|2|0.0273958329999999|0.0938628109999999|2.084955541|-0.084940213|10.9303125|-0.006198347|1|0.006909045|0.1625645369999999|0.072909639|-0.204644982|0.706034038|0.711607778|-0.012096774|0.681525895|1|-0.075303751|-34.01613475|-33.26705198|144.7228349|69.31194102|-0.029665114|-14.69643595|0.0|-0.978948758|41.53157099|38.29163558|0.486715511|-432.4716757000001|0.276515344|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|0.018707677|597.7620559999999|1.0|21.0|3.97|54.46|1.74|0.0|82.56|0.0|1.0|2.0|-3.54|21.0|3.0|-6.02|272.3|0.0|1.0|2.8|-3.86|0.00029|0.0374|0.0||||||||||||||||||59.0|7.2291
47r_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|0.0|0.029358241|-0.0058631659999999|0|0.035706215|0.041686585|0.0|-0.40455848|10.35082951|-0.030106257|0|-0.0001597829999999|0.0646283159999999|-0.362261236|-0.360670551|0.806477847|0.7698681909999999|-0.048143486|0.7554975009999999|0|-0.087091542|-62.75220741|-65.12700692|13.30156885|172.30927739999998|-0.031669652|-48.70193962|60.66168882|-2.090197013|81.99788849|74.34599189|0.49394971|-1563.048166|0.311925149|19.40516312|0.976088187|7727.455993|233.2574532|-1168.846551|0.0225607039999999|2271.625192|1.0|18.0|0.43|111.03|2.23|3.0|145.82|0.0|1.0|9.0|-6.65|36.0|4.0|-6.12|504.6|0.0|0.0|2.2|-5.64|2.26e-07|0.00117|1.0|-0.0522799999999999|3.1705|9.2|3.1705|-1964.841529|-1964.813473|790.57|1387.23|0.6007|391.06|-1964.443758|0.6007|-0.13021|2.3873|-0.18249|-1964.516246|3.2001|231.0|6.6364
4S4l_a46|0.0|0|0|0.0|0.171853072|7.825245291|1|1|2.155247543|-0.058870177|-0.004736212|1|0.049498645|-0.067419714|0.0|-0.255755434|10.94631401|-0.161358058|1|0.006162668|-0.1012114369999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.229089688|0.7936534740000001|0|-0.084663086|-49.45536962|-46.10883478|178.19783940000002|57.30330315|-0.029881089|-25.11158939|0.0|-1.523935543|49.6055056|53.34424204|0.469439238|-829.959026|0.1220608659999999|10.68377935|0.884798257|4920.211524|66.47624804|-452.0086091|0.006420439|945.3491632|1.0|17.0|4.64|50.94|3.06|1.0|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|-5.23|347.45|0.0|1.0|4.08|-5.11|5.25e-06|0.0027|0.0|-0.02015|5.2929|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|0.2586|234.25|-1092.489558|0.0614|-0.17632|2.5083|-0.19647|-1092.543641|2.8473|261.0|6.5834
12z_a36|0.0|1|0|3.435113772|0.0|7.412764017000001|2|2|0.0|-0.065211069|-0.007671785|2|0.041767677|0.037307819|0.0|-0.421948174|10.95429182|-0.030529442|1|0.001194592|0.066366917|-0.175397741|-0.433580807|0.8707354620000001|0.826316772|-0.0533649729999999|0.8212311840000001|0|-0.102674964|-54.11489962|-68.09761735|114.3931487|109.572766|-0.036238222|-45.16471514|15.59091678|-1.848149347|83.07227002|69.61568586|0.4577848329999999|-1225.757112|0.287317638|14.78435842|0.844286292|6146.834385|190.5590792|-812.9648725|0.0225782039999999|1719.920651|1.0|17.0|2.75|92.99|1.38|1.0|128.47|0.0|1.0|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|0.0|1.66|-3.95|0.000101|0.0458|0.0|-0.05642|3.8969|2.98|3.8969|-1325.195958|-1325.157504|686.33|1153.7|0.4423|318.16|-1324.951498|0.4423|-0.1575|4814.0|-0.2139199999999999|-1325.010808|6.5892|5.0|8301.0
SB431542_a8|0.0|1|0|3.172627551|0.0|7.535296702|1|1|1.4114120369999998|-0.007805495|-0.014434378|1|0.041909722|0.096884952|0.0|-0.721718925|10.94951956|-0.0453332859999999|1|-0.005306541|0.156874293|0.089375589|-0.494976661|0.76592324|0.762577159|-0.072891515|0.7318727540000001|0|-0.124595991|-76.82006387|-74.57768059|170.1252996|260.1744351|-0.048754953|-44.6389196|89.26670319|-2.242727845|89.64885355|97.60813043|0.476091179|-1342.398251|0.239171941|14.04829994|0.908729075|6203.505123|143.157805|-803.5005528|0.025179219|1764.391093|1.0|23.0|3.13|112.23|1.9|1.0|109.21|0.0|1.0|4.0|-4.4|30.0|5.0|-7.04|400.39|0.0|0.0|2.58|-4.14|3.99e-05|0.0292|0.0||||||||||||||||||79.08|4.1019
3q_a32|0.0|1|1|3.4364803|0.0|7.765993078999999|0|0|0.0|-0.017280695|-0.008072705|0|0.03898374|0.02785755|2.120544848|-0.419780649|10.31100266|-0.098400506|3|0.002487149|0.0492355779999999|-0.295228244|-0.5448044360000001|0.751733573|0.853737093|-0.1585635|0.716172604|1|-0.097961799|-41.72706804|-60.46462749|41.73511731|92.62226328|-0.027989085|-37.3203761|53.27315741|-1.371465184|74.3682963|53.16288420000001|0.46136998|-846.5047848999999|0.365026099|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|0.022526037|1333.133193|1.0|19.0|6.43|131.25|1.33|1.0|115.37|0.0|1.0|7.0|-5.91|28.0|4.0|-6.35|411.54|0.0|0.0|3.86|-4.62|1.24e-06|0.00992|0.0|-0.04968|3.6236|5.15|3.6236|-1920.066488|-1920.042674|666.16|1136.46|0.2897|342.16|-1919.821707|0.2897|-0.15001|4.1362|-0.19969|-1919.883144|5.2657|28.0|7.5528
12q_a30|0.0|0|0|0.0|-4.76444841|7.412764017000001|2|2|0.0|0.144208934|-0.015322396|2|0.0438779959999999|-0.016509571|0.0|-0.873376576|10.31162828|-0.021542639|1|-0.004395528|-0.0483777279999999|-0.226973911|-0.636798458|0.613786308|0.816138015|-0.032887649|0.593245722|0|-0.115589613|-59.52322773|-78.7683329|82.72757145|105.1162273|-0.045799658|-53.67653794|0.732186841|-2.427381881|90.06607753|69.60189582|0.473741611|-1654.134991|0.179359278|13.96052394|0.900207238|7990.060758|122.2240555|-1127.2072970000002|0.016579022|2015.662819|1.0|17.0|4.43|90.88|2.82|2.0|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|-5.66|482.48|0.0|0.0|3.42|-5.92|1.99e-07|0.000579|0.0|-0.05105|5.0573|5.52|3.4834|-1988.033527|-1987.999444|713.16|1214.92|0.1817|245.16|-1987.781386|0.1515|-0.14792|5.5755|-0.19897|-1987.847256|6.821000000000001|36.0|7.4449
12_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0|0.0|0.167987916|-0.009093383|2|0.042795699|-0.120694579|2.07135708|-0.336455156|10.31163031|-0.069857022|1|-0.0045709459999999|-0.218774634|0.032450556|-0.604704476|0.899733837|0.718481325|-0.125395523|0.841871246|1|-0.096133903|-44.07517037|-45.63945658|239.2266101|80.99228663|-0.039584548|-21.667278|76.23910943|-1.345874639|52.16354015|49.333524|0.463780604|-638.9523922000001|0.169581355|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|0.01374218|769.4340634|1.0|21.0|4.34|92.93|1.6|1.0|90.49|0.0|1.0|2.0|-5.68|22.0|3.0|-5.3|304.37|0.0|0.0|3.23|-4.84|2.07e-06|0.0044|0.0|-0.06361|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|0.5056|379.97|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|-1272.058487|3.1979|3548.0|5.45
47c_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|0.0|0.02368001|-0.007068829|0|0.032688172|0.047739847|0.0|-0.537230966|10.94702285|0.028947131|0|0.002674691|0.071793992|-0.320309303|-0.455055055|0.784328127|0.758269842|0.050944273|0.7601847759999999|0|-0.094000037|-57.54296759|-75.57063623|67.68084951|150.4485025|-0.0321917939999999|-60.75445536|103.416376|-2.350000928|88.76073429|70.29678191|0.489290189|-1889.265906|0.251001849|18.73268473|0.958059115|7527.530240999999|201.7910841|-1518.861384|0.016406766|2522.390613|1.0|18.0|2.84|97.76|2.41|3.0|154.77|1.0|1.0|12.0|-5.73|38.0|4.0|-6.61|513.63|0.0|0.0|2.42|-5.09|1.84e-06|0.00417|1.0|-0.0449|3.1096|7.72|3.1096|-1664.753129|-1664.721977|850.89|1505.09|0.5869|398.71|-1664.201034|0.5869|-0.12841|3.3075|-0.17331|-1664.277127|3.8573|3.0|8.5229
12w_a36|0.0|1|0|3.3131307480000003|-4.750262163|7.412764017000001|2|2|0.0|0.081390556|-0.015825416|2|0.041555556|0.041058884|0.0|-0.917874106|10.96020797|-0.010726574|1|-0.007897954|0.115646674|-0.3344729369999999|-0.604676196|0.647732719|0.828393514|-0.016393443|0.624142499|0|-0.111267166|-62.34080876|-79.88912835|112.947763|123.23411609999998|-0.041210062|-57.35989379|0.780959767|-2.225343322|99.51883498|77.49366829|0.4672300679999999|-1597.782567|0.29463721|15.701847400000002|0.8769828040000001|7418.252264|211.5476713|-1147.197876|0.0273396629999999|2265.1925920000003|1.0|17.0|3.31|78.43|2.04|2.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|0.0|2.65|-5.07|6.26e-06|4.0|0.0|-0.05326|3.8881|4.86|3.8881|-1645.202839|-1645.169951|712.88|1198.72|0.4508|318.88|-1644.953222|0.4508|-0.15708|5043.0|-0.21034|-1645.017691|7.0746|23.0|7.6383
3_a3|0.0|0|0|0.0|0.0|7.285506549|0|0|0.0|0.159413311|-0.010040064|1|0.034259259|-0.015653979|2.063441043|-0.3413621639999999|10.31154314|0.069435247|2|-0.006362643|-0.030486489|0.081380229|-0.599804962|0.913546349|0.8083172479999999|0.123113049|0.8495058259999999|1|-0.098797066|-48.91675544|-45.05306124|228.5396864|112.2682304|-0.035057023|-20.54492513|75.88125246|-1.086767728|55.67251784|54.67064981|0.415122657|-495.58367360000005|0.299996173|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|0.023287455|707.9728057|1.0|20.0|5.0|121.17|1.41|0.0|88.36|0.0|1.0|2.0|-5.48|21.0|3.0|-5.88|310.4|0.0|0.0|3.23|-4.39|3.32e-06|0.0126|0.0|-0.0637|5.8458|1.92|3.3475|-1592.904586|-1592.873593|491.26|817.21|0.2383|212.09|-1592.792349|0.0851|-0.14599|2.1507|-0.20969|-1592.839065|2.8045|1175.0|5.93
16_a20|0.0|1|0|3.485659565|0.0|6.842683282|0|0|0.0|-0.014660441|-0.004705049|2|0.0388043479999999|0.126359252|2.013871268|-0.254072625|10.93301779|-0.062750442|1|0.001157852|0.211127741|-0.117308016|-0.458484451|0.7582110409999999|0.7478675859999999|-0.10978034|0.724665638|1|-0.077793092|-43.51359744|-51.18223058|69.28224942|55.92018945|-0.029561375|-33.67420774|3.46788153|-1.47806874|60.02453683|51.14820251|0.464473378|-972.4623811|0.219891897|15.24926152|0.8673208|5896.394536|144.672972|-639.8099471|0.013439632|1246.573875|1.0|27.0|6.38|78.25|2.2|2.0|121.69|0.0|0.0|4.0|-6.06|31.0|4.0|-5.42|401.46|0.0|0.0|4.37|-5.66|8.68e-07|0.0008699999999999|0.0|-0.05909|5.9837|4.45|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|0.3431|207.2|-1275.636924|0.1958|-0.1481299999999999|4.7315|-0.20722|-1275.6960869999998|6.5609|26.0|7585.0
3j_a32|0.0|1|1|3.564417045|0.0|8.234564993|0|1|0.0|0.0053427669999999|-0.006580847|0|0.037373737|-0.029763115|2.248764828|-0.269814716|10.31100276|-0.052622352|3|0.001173363|-0.055211759|-0.097980957|-0.528541012|0.812195122|0.824282683|-0.084553991|0.7557114|1|-0.095013178|-37.33051857|-50.46105839|47.55031019|71.64373163|-0.030815085|-26.79963418|0.0|-1.140158136|58.58770587|44.64569478|0.4482615029999999|-605.5327007000001|0.251226|10.69497519|0.812452828|4866.613493|133.42496409999998|-321.5956102|0.015301673|808.6988876|1.0|19.0|6.68|110.94|1.94|1.0|95.74|0.0|1.0|3.0|-5.92|23.0|3.0|-5.6|338.45|0.0|0.0|4.09|-4.8|1.21e-06|0.00533|0.0|-0.05361|3.4982|3.02|3.4982|-1671.507439|-1671.479105|564.55|934.19|0.3005|354.42|-1671.351322|0.3005|-0.14498|3.6238|-0.19859|-1671.402462|5.9266|8.0|8.0969
3e_a32|0.0|1|1|3.501917045|0.0|7.773594467000001|0|0|0.0|0.015619823|-0.006553709|0|0.044949495|-0.057366352|2.220794149|-0.275255791|10.31100276|-0.080731823|3|0.002004382|-0.1046390059999999|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.12378337|0.77923808|1|-0.100056595|-39.56206964|-53.92151824|47.09895162|71.04473954|-0.030786645|-29.05885545|0.0|-1.200679139|60.86894767|46.25723848|0.4513338939999999|-647.0582188|0.224744634|10.68709999|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|0.012891628|834.6388134|1.0|19.0|6.8|110.94|1.94|1.0|97.86|0.0|1.0|3.0|-6.52|23.0|3.0|-5.2|340.47|0.0|0.0|4.3|-5.18|3.02e-07|0.00225|0.0|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|0.2914|348.38|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|-1672.62984|5.6928|8.0|8.0862
