molecula|n9FaRing|Gibbs Free Energy|AATSC1s|MATS7i|ATSC1c|AATSC8d|AATSC1pe|SIC2|GATS1pe|RASA|TPSA_x|RPCS|FNSA2|WNSA4|GeomDiameter|PPSA5|CYP2D6 inhibitor|Fraction Csp3|TPSA_y|Molar refractivity|Heavy atom count|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Area (grid)|pIC50
25_a12|0|-974.508059|-0.045725323|-0.089297664|-0.180562493|-0.11195017|0.001783739|0.688743998|0.806844014|0.947937175|27.12578432|0.0|-1.362509125|-9.021208163|9.70173342|2.666764531|1.0|0.05|37.81|99.48|24.0|0.0|1.0|-5.25|5.63e-06|560.14|7.6576
8a_a12|0|-1045.902509|-0.052287869|-0.205012437|-0.362413703|-0.084035283|0.000249868|0.8157289759999999|0.862306783|0.892656426|55.59930083|0.0|-1.4888045019999998|-9.077610683|9.607296424|7.257889351|1.0|0.15|50.17|105.24|25.0|0.0|1.0|-4.21|6.19e-05|556.3|6.7011
1k_a5|0|-1050.468159|-0.064652321|-0.095857885|-0.120771321|-0.011848312|0.003708988|0.851987765|0.558485747|0.7836926809999999|110.6497654|0.498979532|-1.114467843|-7.881781385|12.9461019|9.83146028|1.0|0.0|54.46|90.44|24.0|0.0|1.0|-4.3|4.970000000000001e-05|533.8|7.3188
1a_a5|0|-951.226623|0.009305578|-0.075791863|-0.078562954|-0.004213083|0.00549829|0.794139321|0.808272639|0.833638233|83.77332129999999|0.0|-1.134282187|-7.015226132|11.38004491|8.305533524|1.0|0.16|37.81|93.49|23.0|0.0|1.0|-3.44|0.000365|531.02|6.9706
25d_a34|0|-1426.307095|-0.089654563|-0.163072107|-0.8576484190000001|0.00670464|-0.001685762|0.799694715|0.778903495|0.674282353|215.4372954|69.64131956|-2.358118108|-19.46475234|13.29135354|13.15041965|1.0|0.12|90.3|119.81|32.0|0.0|0.0|-4.48|3.3e-05|706.21|6.0223
19i_a38|0|-1431.239177|-0.115864198|0.08414367|-0.4561702689999999|-0.053762162|-0.004358975|0.892249657|0.632625562|0.747158407|154.953787|10.71501217|-2.038505453|-15.31261014|12.04523072|13.5801364|1.0|0.14|81.23|125.65|31.0|0.0|0.0|-4.33|4.67e-05|641.31|7.9031
9n_a24|0|-1238.917278|0.001099755|-0.141205159|-0.182811885|-0.03088354|0.008809179|0.804201677|0.755793189|0.904556598|64.50319929|24.72120326|-1.399094961|-12.28894317|14.52410167|14.83518955|1.0|0.17|66.93|114.29|29.0|0.0|1.0|-4.29|5.14e-05|686.19|7.7212
4f_a46|0|-1033.36869|-0.001868546|-0.099507167|-0.053860324|-0.115631645|0.011806162|0.7796270059999999|0.69830739|0.934973206|35.27635517|56.50645576|-1.079729539|-6.484875252999999|9.828175385|5.6100342670000005|1.0|0.38|43.6|101.54|25.0|0.0|1.0|-4.58|2.62e-05|591.51|6.7375
12x_a30|0|-1654.183467|-0.0335688279999999|-0.0606216429999999|-0.3545061539999999|-0.1066694919999999|0.006346396|0.829606585|0.803183654|0.848844277|99.81775209|0.0|-1.926232129|-15.27257668|14.14885734|7.953787804|0.0|0.21|81.65|137.21|31.0|0.0|0.0|-5.46|3.48e-06|703.75|7.6556
1_a1 (SKF-104365)|0|-1279.017667|-0.01959813|-0.091086986|-0.218014497|0.11172918|0.002250781|0.857919181|0.551667506|0.8131557509999999|86.42113499|63.42504103|-0.9743074|-6.316296726|9.042613965|8.775956802|1.0|0.12|56.01|81.72|21.0|0.0|1.0|-4.02|9.65e-05|491.18|5.7959
SB431542_a8|0||-0.1950388569999999|0.096884952|-0.721718925|-0.0453332859999999|-0.005306541|0.8220300859999999|0.7318727540000001|0.5653298489999999|260.1744351|89.26670319|-2.242727845|-17.46740332|14.04829994|15.07117296|0.0|0.05|112.23|109.21|30.0|0.0|0.0|-4.14|7.28e-05||4.1019
12_a3|0|-1272.058487|-0.118456941|-0.120694579|-0.336455156|-0.069857022|-0.0045709459999999|0.784451598|0.841871246|0.829399708|80.99228663|76.23910943|-1.345874639|-8.921820355|10.50748861|6.524083564|1.0|0.0|92.93|90.49|22.0|0.0|0.0|-4.84|1.44e-05|515.23|5.45
8h_a8|0|-1361.5113789999998|-0.249095464|0.008138299|-0.485274006|0.007079485|-0.007036544|0.751162751|0.56916135|0.602405134|233.7669182|53.78973456|-2.147442322|-16.87148841|13.58738632|4.492304417|0.0|0.0|80.88|105.27|29.0|0.0|0.0|-5.0|1.01e-05|608.39|4.9359
4c_a49|0|-1332.398001|-0.044371138|-0.099764463|-0.339843311|0.006194124|0.00202792|0.826523164|0.752601535|0.76159824|153.60017230000005|59.70585149|-1.639519861|-12.37423857|16.089682800000002|11.182784300000002|1.0|0.25|98.72|120.43|31.0|0.0|0.0|-3.58|0.000265|705.55|6.5935
9a_a36|0|-1252.636005|-0.046964839|0.095192109|-0.41624054|-0.06502499|0.00484375|0.842671963|0.79302567|0.826559623|106.0201967|0.0|-1.956528182|-14.91993116|13.79893984|11.92833382|0.0|0.14|66.4|120.94|29.0|0.0|1.0|-3.99|0.000102|648.41|7.8861
17c_a50|1|-1410.902767|0.024219848|0.021572081|-0.1766179239999999|-0.120904775|0.012222674|0.816442883|0.728169863|0.89719894|70.72462009999998|94.15397246|-1.32648017|-10.29240792|16.45688922|16.02658985|1.0|0.35|61.0|134.28|33.0|0.0|1.0|-4.43|3.75e-05|746.5|7.1612
1m_a5|0|-1410.833395|-0.005518104|-0.07112464|-0.096417794|-0.011848312|0.00520748|0.851987765|0.63664685|0.8823955520000001|61.95289543|0.235629561|-1.072182971|-8.041608085|13.35855701|9.092103139|1.0|0.0|54.46|95.5|24.0|0.0|1.0|-4.74|1.82e-05|553.42|7.3665
12am_a36|0|-1645.016323|-0.297354748|0.122824831|-0.921315581|-0.037654321|-0.007897954|0.885733922|0.624142499|0.814986544|127.81651770000002|1.038361162|-2.480134939|-21.92042059|17.01968794|13.94067198|0.0|0.17|78.43|130.43|34.0|0.0|0.0|-5.07|8.6e-06|714.21|7.2218
14d_a23|1|-1669.045136|-0.026530366|0.03253552|-0.288522152|-0.054430189|0.01180744|0.829764975|0.6906097959999999|0.921694462|51.59888942|83.40396369|-1.6439281280000002|-14.27606695|14.358677900000002|9.908707432|0.0|0.09|105.02|125.25|31.0|0.0|0.0|-5.25|5.61e-06|696.21|8.4001
6_a47|0|-1608.554019|-0.1738997619999999|-0.14404966|-0.392537045|0.0402365489999999|-0.0094242819999999|0.84654143|0.672308592|0.8419184120000001|85.6917678|0.0|-1.547034008|-10.82346202|10.90843226|8.348196185|1.0|0.05|58.04|106.47|27.0|1.0|0.0|-5.79|1.63e-06|576.56|7.9
19_a31|0|-1489.382077|-0.086654127|-0.044625452|-0.46087445|-0.081641954|-0.0038998559999999|0.902130276|0.6427749970000001|0.7312647940000001|157.414423|67.42915967|-1.586671445|-12.37297805|12.77501178|8.931875058|1.0|0.28|98.91|97.25|25.0|0.0|0.0|-3.92|0.0001199999999999|625.93|5.7447
3g_a32|1|-1711.919273|-0.072619634|-0.058985916|-0.2816222539999999|-0.125170068|0.002565215|0.802214256|0.786074011|0.887695945|62.23099889|0.0|-1.278047464|-9.343731735|10.70834299|6.076989555|0.0|0.28|110.94|102.55|24.0|0.0|0.0|-5.59|2.58e-06|593.24|7.8539
8j_a46|0|-1414.402087|-0.008523199|-0.129276363|-0.081366324|-0.053618988|0.0108603019999999|0.837678812|0.6109926379999999|0.934648421|35.10521457|64.83187221|-1.103544698|-7.405468973|9.817783823|4.750680627|0.0|0.32|43.6|96.94|24.0|0.0|1.0|-4.83|1.47e-05|576.48|5.9108
20b_a10|0|-1465.395231|-0.073703704|-0.030238422|-0.447804373|-0.013623188|0.002637529|0.817426568|0.6980623109999999|0.75259177|158.09355980000004|91.02309592|-1.85807612|-13.79433873|13.838742600000002|10.92981783|1.0|0.11|95.92|129.73|34.0|0.0|0.0|-5.09|8.13e-06|687.84|5.9586
18_a15|0|-1265.614679|-0.090130715|-0.094812415|-0.319782642|0.002685285|0.000539978|0.765450925|0.645117465|0.8362289070000001|100.159876|1.833724661|-1.723873519|-13.15898469|10.2545953|5.370913621000001|1.0|0.08|47.04|113.42|29.0|1.0|0.0|-5.93|1.18e-06|650.53|6.8894
3_a47|0|-1470.0192869999998|-0.130414103|-0.013350303|-0.367098851|0.013073797|-0.007967014|0.780628097|0.815682427|0.854727481|76.18000386|1.139378223|-1.422001494|-10.02652614|10.84023999|8.511255722000001|1.0|0.0|58.04|101.55|25.0|0.0|1.0|-5.35|4.49e-06|556.65|6.5
19g_a38|0|-1431.244906|-0.117921811|-0.037579797|-0.458841138|-0.046735135|-0.004358975|0.892249657|0.632625562|0.7200062690000001|177.181631|18.41027014|-1.942135378|-15.5542928|11.62016299|14.48726605|1.0|0.14|81.23|125.65|31.0|0.0|0.0|-4.33|4.67e-05|638.82|7.3778
47f_a18|0|-1741.802171|-0.034211867|-0.048472184|-0.477030713|-0.008224928|0.00531392|0.780474694|0.745431271|0.838156881|137.3980967|58.84834254|-2.290978185|-20.90098811|20.44855806|14.07716085|1.0|0.34|88.97|164.47|40.0|0.0|0.0|-5.52|3.01e-06|908.66|8.0458
12u_a36|0|-1350.638138|-0.0407717229999999|0.033763276|-0.407105926|-0.010669561|0.005035022|0.855176759|0.860667615|0.842227829|109.8080843|5.944854912|-2.036750221|-16.72220679|14.90088936|10.55929252|0.0|0.24|69.2|138.33|32.0|0.0|1.0|-4.86|1.39e-05|739.12|7.7959
1f_a5|0|-1288.263745|-0.31059482|-0.118028278|-0.277594656|-0.000625|-0.000700145|0.834250802|0.513260607|0.888073448|62.42799372|0.21377016|-1.425583552|-11.0872845|13.35549635|11.06591332|1.0|0.05|54.46|95.49|27.0|1.0|0.0|-4.97|1.0800000000000002e-05|577.11|6.6198
14e_a23|1|-1966.785007|-0.272389934|0.023369734|-0.4787294729999999|-0.009871698|0.001951778|0.8510270329999999|0.5415996160000001|0.925392058|51.92870134|0.5612316039999999|-1.96796702|-19.06744972|15.89643482|12.49658915|0.0|0.09|105.02|125.29|34.0|1.0|0.0|-5.79|1.61e-06|706.39|8.5214
27b_a34|0|-1349.873325|-0.016803292|-0.106245942|-0.549928192|-0.027175221|0.001228116|0.8299950709999999|0.770240631|0.783431788|142.58786569999998|540.9533124|-1.864625537|-16.16580511|15.39406063|15.02503259|1.0|0.12|84.99|116.33|31.0|0.0|0.0|-4.96|1.1e-05|691.97|6.1871
5_a27|0|-1083.019748|-0.068518519|-0.149034787|-0.286030638|-0.013448351|0.010329671|0.8149212259999999|0.614205449|0.8531787759999999|77.37301579999999|56.35994804|-1.276178645|-8.438466859|10.98289851|8.684398894|0.0|0.16|65.6|97.55|25.0|0.0|1.0|-4.01|9.78e-05|566.68|8.5229
3_a3|0|-1592.839065|-0.114647585|-0.015653979|-0.3413621639999999|0.069435247|-0.006362643|0.885339037|0.8495058259999999|0.7538064790000001|112.2682304|75.88125246|-1.086767728|-7.290134722999999|8.592908408|10.6194566|1.0|0.0|121.17|88.36|21.0|0.0|0.0|-4.39|4.06e-05|491.26|5.93
9_a1|0|-1187.065335|-0.1075163359999999|-0.110185988|-0.282769361|0.016589221|-0.0018191779999999|0.7964939409999999|0.572272366|0.755276458|141.093898|0.0|-1.371558857|-10.60256533|13.91191974|8.17942725|1.0|0.05|58.64|102.84|27.0|0.0|0.0|-4.79|1.62e-05|600.6|5.2218
4_a47|0|-1509.3147789999998|-0.121159855|-0.158636969|-0.3692130839999999|0.011775922|-0.006506051|0.84420422|0.8124901999999999|0.874200878|68.44214684|0.0|-1.48090111|-10.43683449|10.818777699999998|7.429930428|1.0|0.05|58.04|106.52|26.0|0.0|0.0|-5.64|2.31e-06|576.9|7.5
19_a4|0|-1446.813896|-0.3929802189999999|-0.052325802|-0.105763614|-0.136621315|0.009687676|0.834377354|0.514505012|0.820765063|98.66465411|13.25878373|-1.215721775|-8.771275759|11.01887515|7.912166787999999|0.0|0.16|73.23|98.19|25.0|0.0|1.0|-3.97|0.000106|583.39|4.71
8e_a8|0|-1376.766245|-0.205927741|-0.000766016|-0.539547088|-0.051339286|-0.004224671|0.7742101929999999|0.636205913|0.661490276|206.4920729|76.40535608|-2.109017754|-16.34946208|14.52755918|11.25022336|0.0|0.04|90.11|111.81|30.0|0.0|0.0|-4.9|1.25e-05|639.38|4.7014
13n_a6|0|-1423.514154|-0.135152403|0.058267173|-0.631323273|-0.033224059|-0.00687003|0.832753533|0.82642394|0.70890216|199.7822434|103.012404|-2.078466222|-18.12946621|16.76075427|13.66031867|1.0|0.08|122.47|127.2|33.0|0.0|0.0|-4.28|5.24e-05|727.69|7.1249
14ae_a23|1|-1858.7404850000005|-0.029948314|0.026913008|-0.4448081789999999|0.0289586779999999|0.009675528|0.8356326820000001|0.7317531540000001|0.872362051|91.4475768|110.5716332|-1.480271319|-13.81539807|15.59484379|24.70935041|0.0|0.12|123.48|133.27|34.0|0.0|0.0|-5.08|8.22e-06|751.57|8.6038
A8301_a51|0||-0.028789626|0.078523314|-0.242873103|-0.1227504419999999|0.007083041|0.750630149|0.7234449559999999|0.934739895|42.37868986|78.46116212|-1.6387915469999998|-13.82143785|13.24988678|6.225421319|1.0|0.04|87.72|129.04|31.0|0.0|0.0|-5.93|1.17e-06||7.9208
47r_a18|0|-1964.516246|-0.216996268|0.041686585|-0.40455848|-0.030106257|-0.0001597829999999|0.8075001|0.7554975009999999|0.769578222|172.30927739999998|60.66168882|-2.090197013|-17.70979622|19.40516312|16.87088158|1.0|0.22|111.03|145.82|36.0|0.0|0.0|-5.64|2.31e-06|790.57|6.6364
12h_a40|0|-2153.123274|-0.107711573|0.208938531|-0.289603712|-0.21893421|-0.002126898|0.845904643|0.6948809659999999|0.839481749|84.86252967|59.68939644|-1.280284432|-10.84365353|15.84593062|6.584127851|0.0|0.0|84.45|96.16|23.0|0.0|0.0|-5.58|2.61e-06|548.82|6.0846
22_a10|0|-1543.959333|-0.017163935|-0.026750502|-0.332316729|-0.020475007|0.008903905|0.79665945|0.646474494|0.8698299140000001|101.3847763|60.10354816|-1.3647202319999998|-13.57178303|15.30289992|20.51547079|1.0|0.17|73.14|139.53|36.0|0.0|0.0|-5.53|2.95e-06|770.92|5.9586
14i_a23|1|-1798.434186|-0.130330047|0.040408197|-0.558153376|-0.026731172|0.002496501|0.864206467|0.7333675390000001|0.777952733|151.83084580000002|93.48624142|-2.027806362|-18.59026006|15.53342127|13.18112713|0.0|0.04|148.11|128.38|33.0|1.0|0.0|-4.39|4.03e-05|715.68|8.4622
47l_a18|0|-1455.233431|-0.0603838109999999|-0.0057783619999999|-0.428858819|-0.056270425|0.000787517|0.781148177|0.733228144|0.803473313|139.7861865|51.44279524|-2.0132216990000003|-15.91464944|18.46922943|9.168513486|1.0|0.25|85.29|139.63|34.0|0.0|0.0|-4.84|1.4499999999999998e-05|764.74|7.4949
12av_a36|0|-1440.738332|-0.081537769|0.06882889|-0.605432791|-0.039627578|-0.000472698|0.8571025990000001|0.817582774|0.752447733|172.4374372|124.9387725|-2.006269572|-17.07826447|17.64042914|17.95719936|0.0|0.17|98.3|138.06|33.0|0.0|0.0|-3.64|0.000227|733.21|7.4089
19_a20|0|-1368.190746|-0.130949446|0.103271147|-0.539158264|-0.063133522|-0.004654742|0.8193003000000001|0.7741509329999999|0.754452534|161.33709|88.19441661|-1.993700989|-16.55214209|15.38668579|10.48665779|1.0|0.08|110.44|122.86|32.0|0.0|0.0|-4.57|2.6600000000000003e-05|687.79|5585.0
4p_a46|0|-1129.4459470000002|-0.038295755|-0.164311513|-0.233901882|-0.120823841|0.004453195|0.7911509609999999|0.751334374|0.905966489|53.32991189|0.0|-1.498932241|-9.642472876|10.10955243|3.822678404|0.0|0.3|61.84|107.89|27.0|0.0|1.0|-5.4|4.03e-06|598.19|6.4672
7c_a10|0|-1258.801509|0.012145872|-0.1122332619999999|-0.206388032|-0.066271289|0.0107756969999999|0.84177174|0.6952665379999999|0.906276489|54.79389751|58.07647902|-1.139333798|-7.635686595|12.58937144|15.7764728|1.0|0.26|62.06|113.07|29.0|0.0|1.0|-4.69|2.05e-05|635.47|5.4191
14b_a23|1|-1728.9893510000002|-0.071396109|0.0519489729999999|-0.318684138|-0.047410593|0.0075222369999999|0.857184548|0.5935522360000001|0.8462596590000001|99.66542762|84.36242964|-1.64882535|-14.74314679|14.26820636|11.53563485|0.0|0.05|105.02|120.24|31.0|0.0|0.0|-5.11|7.73e-06|673.05|8.3536
47d_a18|0|-1703.622959|-0.041876322|0.069914568|-0.480899596|0.016324953|0.005144085|0.773981237|0.741366815|0.836999127|132.9229494|58.93717545|-2.182899066|-19.1002979|19.16475647|15.0913716|1.0|0.32|88.97|159.67|39.0|0.0|0.0|-5.28|5.23e-06|875.6|8.0969
13h_a6|0|-1386.3651|0.004767264|0.060987639|-0.3839567379999999|-0.090944829|-0.000644109|0.8391892870000001|0.789769968|0.867910741|92.37313621|0.0|-1.747564296|-15.82689691|16.928040300000003|12.4656221|1.0|0.12|103.17|128.63|33.0|0.0|0.0|-5.06|8.8e-06|738.61|7.3279
12_a4|0|-1617.634733|-0.271149771|-0.0334644329999999|-0.113938738|0.028152112|0.009024784|0.8749408470000001|0.531333552|0.805238097|115.5823166|7.519189887|-1.269895089|-9.127388465|11.7599245|9.260141177|0.0|0.23|86.12|113.02|29.0|0.0|0.0|-4.33|4.64e-05|640.67|5032.0
3e_a32|1|-1672.62984|-0.058503168|-0.057366352|-0.275255791|-0.080731823|0.002004382|0.85921771|0.77923808|0.8681696109999999|71.04473954|0.0|-1.200679139|-8.941186293|10.68709999|6.94742943|1.0|0.24|110.94|97.86|23.0|0.0|0.0|-5.18|6.6e-06|578.77|8.0862
9r_a24|0|-1294.263358|0.013567512|-0.17821765|-0.264490176|-0.043274854|0.008722018|0.841805128|0.7526889940000001|0.8417158379999999|106.1180928|89.36724924|-1.394383716|-11.60626518|18.36822555|15.80243761|1.0|0.22|79.82|116.9|30.0|0.0|0.0|-4.06|8.77e-05|713.25|7.9586
3o_a32|1|-1805.333039|-0.014299905|-0.064818511|-0.306416317|-0.090297882|0.000243592|0.872498916|0.840991936|0.8377808240000001|93.52833522|0.0|-1.4318674340000002|-10.57723917|11.73098001|7.532642302|1.0|0.32|122.97|112.07|26.0|0.0|0.0|-4.73|1.87e-05|620.56|6.6198
10_a3|0|-1288.097561|-0.1152010919999999|0.017396832|-0.381954986|0.043342516|-0.005959152|0.8136572320000001|0.834020779|0.747406318|116.9745968|80.37219813|-1.187184014|-7.715112198|8.559361451000001|10.86908195|1.0|0.0|105.82|88.28|22.0|0.0|0.0|-3.84|0.000145|498.67|5.1
16d_a32|1|-1877.241687|-0.087123461|0.0115077539999999|-0.7589895790000001|-0.0517549079999999|-0.005427254|0.916850163|0.7689748270000001|0.7554930740000001|142.7146582|48.61700321|-1.493933474|-12.41372827|11.16880283|19.43393087|0.0|0.18|149.27|102.33|26.0|1.0|0.0|-4.18|6.659999999999999e-05|621.59|8.1135
12a_a30|0|-1575.597759|-0.02919335|-0.096804291|-0.3557214489999999|-0.094932667|0.005458948|0.842671963|0.7961424690000001|0.836214716|101.5505506|0.0|-1.845630786|-14.47983299|13.88603128|9.228758655|0.0|0.14|81.65|127.28|29.0|0.0|0.0|-4.85|1.4e-05|668.81|7.9469
12g_a40|0|-2172.988604|-0.129331216|0.167050952|-0.354104815|-0.211162861|-0.003205145|0.8396782220000001|0.6941475490000001|0.8702014570000001|68.1355805|0.0|-1.393299206|-11.99782981|14.39849078|7.056520179|0.0|0.0|78.66|93.78|23.0|0.0|0.0|-5.79|1.62e-06|540.25|6.1403
12ao_a36|0|-1310.138396|-0.065314765|0.0895536619999999|-0.410729809|-0.033032344|0.003724542|0.8800240009999999|0.856135378|0.832582759|110.7707502|0.0|-2.039033535|-16.53028876|16.33039817|11.05528527|0.0|0.12|69.2|133.84|31.0|0.0|1.0|-4.55|2.82e-05|701.9|7.5229
8d_a12|1|-1138.139635|-0.048642535|0.0276482139999999|-0.376778003|-0.046326855|0.001575111|0.8078610759999999|0.8405406040000001|0.858710112|78.55353315|0.0|-1.760326118|-12.09177064|12.96695233|6.964006932|1.0|0.1|65.96|112.14|27.0|0.0|1.0|-4.61|2.43e-05|600.2|7.6021
18_a3|0|-889.894728|-0.021283637|0.08269134|-0.122072724|-0.025890816|0.005799063|0.784960175|0.6858831809999999|0.8419576209999999|70.31739201|0.0|-1.016105994|-6.285899403999999|10.24658906|10.51610501|1.0|0.0|67.35|80.35|21.0|0.0|1.0|-3.27|0.000537|482.41|7.5229
18b_a25|0|-1767.286778|0.0131826839999999|-0.018632104|-0.189048258|0.0009956189999999|0.00598031|0.8333962429999999|0.6915652390000001|0.936253893|44.73187305|0.0|-1.6515302369999998|-15.05981357|17.09119768|9.631015182|1.0|0.07|111.51|138.56|34.0|0.0|0.0|-5.71|1.95e-06|728.12|7.2924
47n_a18|0|-1740.663577|-0.057061805|0.017491759|-0.609196374|-0.048404296|0.001705837|0.726888951|0.711628292|0.792429396|171.2889916|47.476904100000006|-2.4620167580000003|-21.77346199|20.17045476|11.20011508|1.0|0.31|105.6|162.18|40.0|0.0|0.0|-5.24|5.7e-06|879.92|7.1938
8b_a32|1|-1880.602014|-0.057200812|-0.008128765|-0.458752924|-0.0684566009999999|-0.001662219|0.8966299409999999|0.7507116140000001|0.788218098|132.9495116|68.21751748|-1.4166270230000002|-12.13650094|14.95918599|13.32443194|1.0|0.26|140.04|110.47|27.0|1.0|0.0|-4.39|4.06e-05|671.54|7.9208
11b_a50|1|-1045.849774|-0.014702942|-0.007722567|-0.13377846|-0.133073229|0.012037198|0.862408925|0.667956827|0.931316325|35.832562100000004|86.04123302|-1.047617742|-6.788943965|9.979494111|11.28530137|0.0|0.15|48.53|99.65|25.0|0.0|1.0|-4.16|6.97e-05|560.06|5.7696
6c_a31|0|-1691.794585|-0.151732713|0.137523742|-0.790027307|-0.107687565|-0.00668344|0.846458013|0.7905201209999999|0.641197273|227.1490414|105.7632176|-2.147518413|-17.93106176|14.63492011|13.44788285|1.0|0.14|131.36|114.5|30.0|0.0|0.0|-4.94|1.15e-05|667.01|6.4685
8d_a32|1|-1880.602038|-0.089662873|0.062782795|-0.519620595|-0.0682721729999999|-0.005162219|0.875986707|0.789198712|0.7107041559999999|181.8092016|89.20994250000001|-1.539556512|-13.21859008|15.29958432|12.43588915|0.0|0.26|154.03|110.38|27.0|1.0|0.0|-4.36|4.36e-05|671.71|8.0809
3m_a32|1|-1863.337677|-0.017268778|-0.0370712179999999|-0.3082152019999999|-0.078038283|0.000822186|0.872498916|0.6672533589999999|0.798023273|120.7751424|0.0|-1.220740175|-9.699808932|13.31775015|11.00984957|0.0|0.3|128.01|110.36|27.0|0.0|0.0|-4.86|1.39e-05|641.52|7.6383
3a_a49|0|-1253.8126619999998|-0.072328354|-0.044367345|-0.337858497|0.00497674|0.000521532|0.8704151529999999|0.7476073409999999|0.72890527|158.77029040000002|59.40691577|-1.504232653|-10.52968207|12.49907878|12.38177532|1.0|0.18|98.72|112.14|29.0|0.0|0.0|-3.3|0.000503|635.89|7.1938
7f_a10|0|-1442.058773|-0.2347037789999999|-0.104120245|-0.5663456689999999|-0.0971900919999999|0.0030999659999999|0.8499946070000001|0.5209683970000001|0.931773786|38.0022453|0.3440879|-1.713529756|-11.31122804|10.23679556|7.137285626000001|0.0|0.23|52.83|106.77|30.0|1.0|0.0|-5.6|2.52e-06|597.28|6.8508
12a_a50|1|-1006.546706|-0.0016330379999999|-0.111689174|-0.126263256|-0.122912558|0.011790103|0.862192416|0.660148928|0.904119689|48.30443297|69.83817338|-0.929462803|-6.048985111|9.648744341|13.83188822|1.0|0.11|48.53|94.69|24.0|0.0|1.0|-3.84|0.000144|545.54|7.1249
14v_a23|1|-2041.998955|-0.299484129|0.055572317|-0.8122700340000001|-0.015149431|-0.0004039459999999|0.845160857|0.575188253|0.916605275|55.07999434|0.912757854|-2.180396311|-18.64987284|14.26610767|13.80980223|0.0|0.09|114.25|126.97|35.0|1.0|0.0|-6.0|1e-06|679.5|8.4001
12y_a36|0|-1310.137888|-0.065314765|0.036174187|-0.410155116|-0.028440975|0.003724542|0.873588247|0.856135378|0.83704133|109.55137340000002|14.40618351|-1.970657299|-16.49293906|14.80236899|12.59396622|0.0|0.12|69.2|133.84|31.0|0.0|1.0|-4.55|2.82e-05|702.38|7.9208
1_a3|0|-1273.22339|-0.073036903|-0.004409693|-0.248199745|0.032569462|-0.005006707|0.8457792829999999|0.943582278|0.7762512779999999|102.8341051|0.0|-1.295994381|-7.203984013|9.046658216|6.514493077999999|1.0|0.18|77.1|91.52|22.0|0.0|0.0|-3.3|0.000503|496.09|6.1403
15b_a50|1|-1160.330621|-0.05484142|-0.103807905|-0.22696498|-0.124047802|0.005203263|0.8833003970000001|0.764606364|0.8209134840000001|102.3838797|0.0|-1.291204916|-9.174337796|13.22671714|13.90004811|1.0|0.19|68.76|105.46|27.0|0.0|1.0|-3.6|0.000249|613.37|7.1024
5_a18 (BIBF0775)|0|-1571.914419|-0.015946718|-0.0366107389999999|-0.391512249|-0.022817602|0.0036739159999999|0.774859029|0.7061155790000001|0.8432358679999999|118.3671077|50.25564119|-2.112667176|-16.96451322|18.98829281|8.178259299999999|1.0|0.32|76.5|155.95|37.0|0.0|1.0|-5.72|1.91e-06|817.02|7.4685
12bf_a36|0|-1431.246893|-0.119979424|0.140577067|-0.4497470879999999|-0.0206090089999999|-0.004358975|0.892249657|0.632625562|0.6791406640000001|206.6543367|0.0|-1.874348624|-15.55034592|14.37031118|15.27267945|0.0|0.14|69.2|123.67|31.0|0.0|1.0|-4.32|4.81e-05|670.85|8.2218
14n_a23|1|-1744.244532|-0.027380305|0.079559363|-0.376950283|-0.059870135|0.010508236|0.861597051|0.71381683|0.89327435|72.12361433|97.39429807|-1.648600566|-14.76259199|16.33144958|16.3874892|0.0|0.09|114.25|126.78|32.0|0.0|0.0|-5.02|9.57e-06|710.48|9.2441
12bd_a36|0|-1311.352257|-0.045630197|0.025649557|-0.4017244129999999|-0.0288761339999999|0.0045625|0.833398429|0.857993338|0.832478093|110.578217|0.0|-1.989200921|-15.47699253|15.34283166|10.14142465|0.0|0.21|69.2|133.68|31.0|0.0|1.0|-4.6|2.5e-05|706.26|7.7696
6e_a31|0|-1652.503557|-0.178758575|0.132664341|-0.784597028|-0.0462850729999999|-0.008439437|0.841537966|0.795570315|0.623340994|229.6732654|99.0823033|-2.0943750530000003|-17.30478148|14.40145519|13.86851128|1.0|0.1|131.36|109.69|29.0|0.0|0.0|-4.66|2.18e-05|634.34|6.4318
8b_a31|0|-1386.734257|-0.12841288|-0.130371116|-0.57242407|-0.069423138|-0.006785954|0.8956498159999999|0.8761979520000001|0.6076192260000001|204.9365822|472.8995873|-1.590890986|-11.12754483|11.79588561|12.97217579|1.0|0.25|114.29|88.64|23.0|0.0|0.0|-3.4|0.000399|566.18|5.6576
9g_a24|0|-984.497752|0.001126633|-0.162313932|-0.0425444|-0.02471184|0.013119312|0.859302479|0.657503038|0.8671367529999999|65.73938109|0.0|-0.788016565|-5.214049137|10.69818114|16.76589519|1.0|0.06|72.28|87.53|23.0|0.0|1.0|-3.09|0.0008179999999999|524.03|7.1675
15a_a22|0|-1368.1368730000002|-0.052476637|0.021482585|-0.280236463|-0.015194063|0.005757758|0.794858486|0.655865336|0.86664032|90.52525878|65.53409434|-1.634109304|-14.47998862|14.6895113|14.66318798|1.0|0.08|85.59|124.05|32.0|0.0|0.0|-4.68|2.1e-05|696.57|6.8447
