molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|pIC50|pIC50
21b_a23|0.0|0|1|1|0.0|2|0|1.197963051|3.351726269|0.094654108|-0.005936474|-0.008526338|0.057405955|-0.326506055|0.01055698|-0.103470358|10.31321725|2|0.107996329|-0.481470603|2|0.7038407329999999|0.131951284|0.8339434929999999|0.668547062|1|0.930728719|-0.0596425779999999|0.224930782|-58.25915868|0.0692712809999999|48.56114386|-0.034219814|-40.84133198|86.65837165|3074.083057|-1223.442332|-16.81701905|0.187665282|8.773746105|16.20152864|0.846591917|6919.229053|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|1.0|1.0|3.59|3.42|26.0|-7.84|3.92|4.2|128.81|2.0|129.97|5.0|33.0|5.0|0.0|0.0|-5.22|6.06e-06|0.00273|0.0|1.43e-08|6.45e-06|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|1247.38|0.2607|309.79|611.6|0.57848|0.70139|-1761.230923|9.5312|-0.23434|7.0691|7.0691
19c_a38|0.0|1|0|0|0.0|0|2|1.297043851|0.0|-0.085545751|-0.008177185|-0.04575843|0.02192428|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|1|0.04814981|-0.434836855|1|0.7163622890000001|0.073931688|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|0.396635872|-68.18641054|0.240808376|151.612258|-0.038224114|-42.92996714|4.848162625|2967.98627|-1227.35539|-15.15175311|0.281292809|6.97753104|13.36189552|0.914989047|6618.350708|33.48483537|0.023120664|-275.39483110000003|1707.726604|640.025745|14.55670345|1.0|1.0|1.0|4.84|3.0|17.0|-6.92|3.17|2.42|105.02|1.0|130.41|5.0|32.0|5.0|0.0|0.0|-4.12|7.55e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|3.23|3.8322|-1424.42734|-1424.3899310000002|652.09|1138.6|0.2961|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|2495.0|-0.21303|8.0348|8.0348
8_a15|0.0|0|0|0|0.0|0|0|1.419941362|0.0|-0.208657545|-0.009853404|-0.044406425|0.155304204|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0|0.225620047|-0.342749125|1|0.85357243|0.0937475619999999|0.742680335|0.8105478740000001|0|0.853896482|-0.071552706|0.381651497|-69.07571287|0.146103518|85.31489861|-0.028969856|-40.33569847|55.99586988|2393.276181|-828.9085544|-9.878130237|0.480572589|6.093505548|9.984825987|0.638601279|5306.2234530000005|32.56759415|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|0.0|3.14|3.76|18.0|-7.57|3.9|4.95|61.84|2.0|104.74|7.0|27.0|5.0|0.0|1.0|-4.81|1.53e-05|0.00562|0.0|2.69e-08|9.86e-06|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|251.0|279.58|538.51|0.5128|0.70524|-1223.463981|1.1415|-0.18303|6.9666|6.9666
galu_a46|0.0|0|0|0|0.0|1|1|1.343828866|2.082220175|0.048375705|-0.00642454|-0.080432741|-0.090581301|-0.327651527|0.002865697|-0.094815394|10.92740177|1|-0.150645957|-0.4671565689999999|2|0.702976795|0.044184467|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.0910072869999999|0.5235416979999999|-49.84028137|0.236203592|132.199522|-0.03220981|-27.89483984|68.43088526|2501.785113|-847.2847833999999|-10.08962292|0.2167824069999999|6.445819025|12.12170938|0.880553787|5641.451892|23.01702105|0.013967104|-317.0250717|1081.799989|542.7276591|7.817173532999999|0.0|1.0|1.0|3.27|2.75|21.0|-7.13|3.69|3.51|86.69|1.0|108.18|3.0|28.0|4.0|0.0|0.0|-3.99|0.000102|0.0375|0.0|7.45e-08|2.75e-05|||||||||||||||7.2924|7.2924
17a_a10|0.0|0|0|0|0.0|1|2|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|0.021150127|-0.082914437|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|-0.132166258|-0.275154041|2|0.7019075779999999|0.029106767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|0.463842217|-58.46202420000001|0.146175016|103.34686|-0.023625536|-41.33310046|87.61514901|3154.628148|-1052.3164359999998|-11.80945728|0.4352739579999999|8.621193279|16.96492079|0.967815851|7078.918870999999|29.57794442|0.0254938|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|3.8|3.66|21.0|-7.32|3.31|2.5|76.38|1.0|142.16|6.0|35.0|6.0|0.0|1.0|-4.32|4.74e-05|0.0222|0.0|4.74e-08|2.22e-05|3.95|3.9887|-1524.557372|-1524.52012|767.6|1326.24|0.2142|224.26|603.73|0.32889|0.67671|-1524.187115|4.1012|-0.21203|7.3098|7.3098
1_a15|0.0|0|0|0|0.0|0|0|1.419940974|0.0|-0.22215316|-0.0084598019999999|-0.043374667|0.06459652|-0.541427319|0.001244652|-0.068297833|10.95880609|0|0.096086011|-0.34192045|2|0.836466114|0.101406325|0.74357498|0.795437721|0|0.875723465|-0.068077117|0.7100707390000001|-72.24770503|0.124276535|80.34898605|-0.031142386|-46.71058649|63.14412039|3000.975833|-1228.210985|-13.01770443|0.394072483|6.580146251|11.7078005|0.77926144|7284.337537|33.22939752|0.0280791829999999|-136.9714493|2026.993248|851.7423982|18.15414234|1.0|1.0|1.0|3.91|4.18|24.0|-10.02|5.46|6.32|74.73|3.0|132.94|8.0|34.0|6.0|1.0|0.0|-5.97|1.08e-06|0.000495|0.0|9.53e-11|4.36e-08|4.68|3.2188|-1510.136281|-1510.117336|697.35|1271.06|0.2464|282.85|598.34|0.64662|0.70553|-1509.785098|1.2218|-0.17792|7.3565|7.3565
14n_a23|0.0|0|1|1|0.0|2|0|1.197963531|3.3716621960000004|0.009802461|-0.0068536419999999|-0.027380305|0.079559363|-0.376950283|0.010561248|-0.049694913|10.3132176|2|0.144230149|-0.404569286|2|0.756252127|0.219354173|0.861597051|0.71381683|1|0.89327435|-0.058928845|0.209387766|-55.70499288|0.10672565|72.12361433|-0.032325501|-37.64460956|97.39429807|3014.591033|-1114.099858|-14.76259199|0.313179459|8.662092555|16.33144958|0.885393105|6740.54932|31.80611809|0.0242495529999999|-252.5011125|1622.112023|683.7405759|16.3874892|0.0|1.0|1.0|3.53|3.66|26.0|-7.51|3.42|4.03|114.25|2.0|126.78|6.0|32.0|5.0|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|0.0|3.11e-08|1.3699999999999998e-05|3.23|3.4217|-1744.450916|-1744.42791|710.48|1209.95|0.4229|362.35|575.71|0.6955|0.6955|-1744.1828670000002|5.2196|-0.2077099999999999|9.2441|9.2441
17_a47|0.0|1|1|1|0.0|0|0|1.4168589319999998|0.0|-0.181485377|-0.003764469|-0.019259259|-0.105849578|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|1|-0.180898239|-0.3004189439999999|3|0.8007970640000001|-0.034891905|0.814790949|0.7666613659999999|1|0.852282407|-0.07185129|0.522140199|-50.62550618|0.147717593|90.10552332|-0.02987808|-30.88080199|0.0|2672.497352|-911.2591113|-11.11708872|0.2542482339999999|7.055517075|13.10144249|0.8569074879999999|5854.9736840000005|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|0.0|1.0|3.44|2.39|27.0|-10.1|5.12|5.44|79.38|2.0|119.83|4.0|30.0|4.0|0.0|0.0|-5.21|6.11e-06|0.0024|0.0|7.96e-11|3.12e-08|3.07|4.2784|-1254.985125|-1254.943823|656.78|1127.7|0.4308|289.79|477.67|0.6844100000000001|0.6844100000000001|-1254.737546|3.4454|-0.22479|8.3|8.3
7_a3|0.0|0|0|0|0.0|0|0|0.60501656|0.0|0.198126776|-0.008855374|-0.106234254|-0.047419994|-0.327648836|-0.007540435|0.054347129|10.3116226|1|-0.084462575|-0.592753801|2|0.881253042|-0.224253635|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|0.5999725029999999|-47.72824381|0.217705402|107.7330046|-0.036877402|-23.61864737|76.07607751|2196.07224|-620.4671695000001|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|5055.700186|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|353.7528308|7.422807617|1.0|1.0|1.0|3.02|2.61|21.0|-7.48|4.96|4.66|92.93|1.0|95.5|2.0|23.0|3.0|0.0|0.0|-4.87|1.34e-05|0.00455|0.0|3.28e-08|1.11e-05|3.09|3.4435|-1731.7341420000002|-1731.703107|522.73|883.88|0.1926|210.68|362.61|0.3456|0.69224|-1731.602893|3.1299|-0.21219|5.9901|5.9901
47a_a18|0.0|0|0|0|0.0|0|1|0.403918489|0.0|0.018016478|-0.006027559|-0.18843247|0.043161338|-0.464122017|-0.005483379|-0.025401815|10.35082811|0|0.066507683|-0.369841706|0|0.842412605|-0.008965701|0.7991211029999999|0.792293789|0|0.778790861|-0.082855697|0.371382587|-81.42570819|0.2212091389999999|181.3725215|-0.036234741|-66.76209701|110.0917322|3612.105567|-2198.494121|-24.3591435|0.2063806289999999|10.20255289|19.74153879|0.934960691|8405.670404|37.435301|0.014835962|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|4.97|0.0|18.0|-8.27|0.48|3.35|123.06|3.0|158.24|12.0|39.0|5.0|0.0|0.0|-5.58|2.62e-06|0.00143|1.0|5.4e-09|2.95e-06|8.82|3.1947|-2098.807018|-2098.773074|874.47|1536.87|0.6094|388.09|813.01|0.69508|0.69508|2098.280307|2.6271|-0.18291|9.0|9.0
4S4k_a46|0.0|0|0|0|0.173180233|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|-0.088084767|-0.104665424|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|-0.158788415|-0.3860697829999999|1|0.78837943|-0.003017362|0.787615341|0.784722915|0|0.891734458|-0.089589915|0.199356973|-45.61628327|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|0.0|2105.538282|-775.4768155|-8.564028983|0.132090036|5.523352655|10.26616763|0.858684076|4719.2906570000005|18.61456563|0.007182108|-390.0516264|893.4991504000001|519.5743695|3.807172093|1.0|0.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|50.94|1.0|100.96|2.0|25.0|3.0|0.0|1.0|-4.83|1.4800000000000002e-05|0.0049299999999999|0.0|2.48e-07|8.28e-05|4.52|4.0774|-1053.441953|-1053.415665|566.82|997.07|0.2623|234.58|487.43|0.5716|0.67893|-1053.202208|2.2655|-0.1947|6.7055|6.7055
A7701_a51|0.0|1|0|0|0.0|0|0|1.390164251|0.0|-0.221071791|-0.002377784|-0.0162614089999999|0.070581466|-0.0927335619999999|0.008062393|0.058290286|10.93031118|1|0.119725261|-0.22798944|2|0.7078647990000001|0.00552665|0.8092075540000001|0.688876851|1|0.865114773|-0.071384149|0.514530959|-36.09660744|0.134885227|62.31656919|-0.030384547|-16.67652408|0.0|1959.582581|-505.3525041|-6.485314917999999|0.200953608|5.137516673|8.863149921|0.7251817340000001|4153.310077|17.56790307|0.012504214|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|0.0|1.0|2.66|2.05|21.0|-7.58|4.46|4.0|54.46|0.0|87.52|2.0|22.0|3.0|0.0|1.0|-4.17|6.790000000000001e-05|0.0195|0.0|2.62e-08|7.5e-06|||||||||||||||7.6021|7.6021
12a_a36|0.0|1|0|0|0.0|0|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|-0.0427777779999999|0.078063311|-0.403468978|0.002039107|-0.070252245|10.96083376|1|0.134423193|-0.432975237|1|0.907322874|-0.012112722|0.846614758|0.855821486|0|0.820684627|-0.076154312|0.436020272|-64.36949846|0.179315373|110.1075804|-0.037738352|-39.52572284|5.277117996|2647.835699|-1158.650972|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.888377722|5710.355735|30.67992313|0.019102103|-313.5499672|1533.996157|598.1535763999999|11.72953701|1.0|0.0|1.0|4.75|0.0|17.0|-6.59|2.72|1.88|69.2|1.0|123.75|5.0|29.0|4.0|0.0|1.0|-4.0|0.000101|0.0384|0.0|2.56e-07|9.78e-05|3.16|3.6682|-1232.951968|-1232.916523|653.94|1096.31|0.4435|323.35|481.98|0.67869|0.6997|-1232.707754|6.3637|-0.20139|7.8861|7.8861
12_a15|0.0|0|0|0|0.0|0|0|1.435689014|0.0|-0.071096525|-0.006620824|-0.0455566929999999|-0.035728911|-0.370766171|0.001740635|-0.106061273|10.95973444|0|-0.054575504|-0.380490701|2|0.8310685940000001|0.049877871|0.769289315|0.7933685340000001|0|0.89637291|-0.061084417|0.738437971|-60.15445365|0.10362709|66.16793071|-0.031995594|-38.40979933|4.192089814|2613.57759|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|0.909927213|5897.820841|27.36785616|0.016453962|-314.7766363|1450.496376|673.7288405|10.50617745|1.0|0.0|1.0|3.56|3.73|24.0|-9.82|5.32|6.3|56.27|2.0|119.95|6.0|30.0|4.0|1.0|0.0|-5.83|1.47e-06|0.000584|0.0|1.51e-10|5.99e-08|5.16|3.8538|-1281.087109|-1281.060163|688.91|1177.81|0.1374|276.63|585.26|0.50595|0.70444|-1280.810963|4.3338|-0.19054|8.3979|8.3979
22_a10|0.0|0|0|0|0.0|1|1|1.343837143|2.113627059|-0.067641834|-0.005035102|-0.017163935|-0.026750502|-0.332316729|0.008350227|0.01204992|10.92966136|1|-0.042831367|-0.356699217|2|0.670763832|-0.02603707|0.79665945|0.646474494|1|0.8698299140000001|-0.053881447|0.775071808|-50.61577509|0.130170086|101.3847763|-0.022372463|-39.42279832|60.10354816|3241.833491|-1062.931277|-13.57178303|0.435676666|8.84228648|15.30289992|0.730649641|7414.102179|30.87787063|0.026340252|-100.1982412|1883.550109|916.8601445|20.51547079|1.0|1.0|1.0|3.74|4.14|27.0|-9.37|4.64|5.6|73.14|2.0|139.53|6.0|36.0|5.0|0.0|0.0|-5.53|2.95e-06|0.0014|0.0|4.27e-10|2.03e-07|5.65|3.8517|-1544.237634|-1544.203968|770.92|1339.48|0.2624|256.95|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|4.8409|-0.2180699999999999|5.9586|5.9586
8a_a32|0.0|1|1|1|0.0|0|0|0.609420757|0.0|-0.0755556459999999|-0.010151321|-0.056633919|-0.0281981579999999|-0.497414715|-0.003484915|-0.020716518|10.31100269|3|-0.050766252|-0.591393096|0|0.788133615|-0.184419911|0.8966299409999999|0.7507116140000001|1|0.814553726|-0.083474428|0.221908108|-68.61558335|0.185446274|116.298071|-0.035678106|-43.03057598|66.81560596|2574.085885|-1029.23375|-14.03170956|0.250915471|7.420041446|14.26997798|0.923166883|5659.295213|29.86932167|0.017733503|-312.4144752|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|3.48|3.67|19.0|-7.65|6.49|4.65|140.04|2.0|110.69|7.0|27.0|4.0|1.0|0.0|-4.99|1.02e-05|0.00406|0.0|2.23e-08|8.86e-06|4.98|3562.0|-1880.767206|-1880.732222|667.29|1110.23|0.4315|348.07|566.07|0.70316|0.70316|-1880.536478|4.8933|-0.2061599999999999|7.3468|7.3468
3b_a32|0.0|1|1|1|0.0|0|0|0.609420808|0.0|0.046791596|-0.007388108|-0.064476472|-0.0411430079999999|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|3|-0.078754696|-0.536470812|0|0.833920105|0.094335058|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|0.2719741|-49.22963237|0.159260619|78.12568166|-0.033451833|-24.14971513|0.0|2092.213643|-541.5259561|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.854431185|4448.251276|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|3.11|2.57|19.0|-6.5|6.25|4.43|110.94|1.0|88.24|2.0|21.0|3.0|0.0|0.0|-4.65|2.23e-05|0.00697|0.0|3.19e-07|9.97e-05|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|0.2905|348.81|396.83|0.70257|0.70257|-1594.0008779999998|3.5719|-0.20137|8.2366|8.2366
3b_a49|0.0|0|0|0|0.0|1|1|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|-0.055724324|-0.090939066|-0.322592863|0.000607064|-0.010613212|10.92976559|1|-0.151131362|-0.405529602|2|0.7745859279999999|0.021506499|0.845992028|0.749565191|1|0.749104358|-0.0883601469999999|0.482434361|-51.77986692|0.250895642|153.4719941|-0.0276739079999999|-31.67356498|81.60358988|2660.339607|-880.2577376|-10.35481932|0.3431340539999999|7.236413572000001|13.85181805|0.914182753|5934.158315|25.77091035|0.021477952|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|3.37|2.43|21.0|-7.58|3.16|3.2|98.72|1.0|116.94|6.0|30.0|5.0|0.0|0.0|-3.59|0.000256|102.0|0.0|2.64e-08|1.05e-05|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|0.1978|265.67|480.08|0.5798|0.6632|-1293.048179|3.0055|-0.21985|7.6021|7.6021
4_a3|0.0|0|0|0|0.0|0|0|0.60501714|0.0|0.2122551539999999|-0.008561428|-0.161259999|-0.08769805|-0.325334256|-0.008407895|0.057349653|10.31162267|1|-0.208888686|-0.607238634|1|0.640351067|-0.028924747|0.785381728|0.628171026|1|0.74053397|-0.110345083|0.5842630360000001|-46.9200748|0.25946603|123.350856|-0.039478171|-22.30593113|77.51574252|2142.972568|-656.8810472|-8.922372453|0.133023729|5.05182773|8.648209506|0.711897153|4885.093366|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|0.0|1.0|2.94|2.6|21.0|-7.53|5.3|5.17|80.04|1.0|92.65|2.0|23.0|3.0|0.0|0.0|-5.09|8.22e-06|0.00264|0.0|2.950000000000001e-08|9.48e-06|3.53|3.4771|-1355.332318|-1355.303098|504.29|858.45|0.1776|208.93|338.33|0.3809|0.6896|-1355.192416|2.3542|-0.20826|5.9|5.9
2_a49|0.0|0|0|0|0.0|1|1|1.3438506419999998|2.12788659|-0.084499704|-0.004112807|-0.03981057|-0.100166139|-0.189189114|0.004524556|-0.041202373|10.92973199|1|-0.170631119|-0.320124905|2|0.802447754|0.084099874|0.851413454|0.7701578720000001|1|0.81348014|-0.08647612|0.41397907|-40.34672657|0.18651986|95.04720801|-0.028277173|-20.55997527|0.0|2244.518609|-605.2008985|-7.34284831|0.284594011|5.667936413|10.38394173|0.8320497920000001|4874.364109|20.14177325|0.017498253|-219.534132|845.9544764000001|439.9973344|8.91679918|0.0|0.0|1.0|3.09|2.5|21.0|-6.82|3.28|3.7|69.62|0.0|99.52|2.0|25.0|3.0|0.0|1.0|-3.89|0.000129|0.0421|0.0|1.51e-07|4.94e-05|1.79|3743.0|-1046.018455|-1045.981819|553.52|941.6|0.2988|227.02|371.96|0.34449|0.68172|-1045.810794|4.8986|-0.19923|7.2291|7.2291
13c_a5|0.0|1|0|0|0.0|0|1|1.377702625|0.0|-0.2071929139999999|-0.005082338|-0.0090268969999999|-0.010689086|-0.284610951|0.005288472|-0.098760742|10.94530327|1|-0.017427549|-0.324868153|2|0.705487111|0.003545487|0.822789227|0.6775573359999999|0|0.80019672|-0.077308234|0.4148662979999999|-50.50012762|0.19980328|131.7396496|-0.025039414|-33.29709668|51.93687546|2793.480751|-858.5021696|-10.8855893|0.448671765|8.492261628|15.90846721|0.873289814|5989.714507|29.94524142|0.0302745689999999|-67.68621352|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|3.13|2.58|23.0|-8.09|4.23|3.29|84.0|1.0|120.88|5.0|31.0|5.0|0.0|0.0|-3.96|0.000109|0.0446|0.0|8.170000000000001e-09|3.36e-06|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|1153.36|509.0|263.46|513.33|0.41594|0.51479|-1351.008469|2.3276|-0.22939|6.9101|6.9101
14j_a23|0.0|0|1|1|0.0|2|0|1.197963927|3.278390512|0.074424082|-0.006327927|-0.071396109|0.037350515|-0.322724299|0.007671236|-0.026319216|10.31321824|2|0.087218599|-0.463194548|2|0.616699629|0.143567854|0.864845456|0.5935522360000001|1|0.8454521620000001|-0.062203032|0.226990358|-53.34139172|0.154547838|100.2571987|-0.034989992|-34.60325668|83.17168000000001|2943.385528|-1066.827834|-14.72479008|0.226032829|7.83426417|15.57933561|0.988615047|6597.039681|29.32742551|0.017787992|-355.4521561|1378.388999|599.5697147999999|11.53930239|0.0|1.0|1.0|3.39|3.41|26.0|-7.67|3.78|4.58|105.02|2.0|120.24|5.0|31.0|5.0|0.0|0.0|-5.11|7.73e-06|0.00332|0.0|2.14e-08|9.18e-06|3.72|3.6671|-1729.15999|-1729.1379190000002|670.6|1142.37|0.3886|338.1|528.18|0.65128|0.65128|-1728.9293280000002|5.8037|-0.2239699999999999|8.3883|8.3883
17a_a25|0.0|0|0|0|0.0|1|0|1.373200859|1.826085128|0.0055894319999999|-0.004137083|-0.036457743|-0.017081614|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|1|-0.02776212|-0.362222339|2|0.6741827509999999|0.168247187|0.8005589320000001|0.659740852|1|0.874586929|-0.06234901|0.348821736|-56.61512986|0.125413071|89.44809639|-0.0297670279999999|-40.379488|80.30332825|2907.309477|-1188.917727|-15.142307999999998|0.244019498|8.996672966|16.93624014|0.882500365|6250.571217000001|28.08362601|0.015373381|-365.1448527|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|3.48|3.47|27.0|-9.98|4.83|5.31|72.7|2.0|131.06|7.0|33.0|4.0|0.0|0.0|-5.13|7.44e-06|0.00323|0.0|1.05e-10|4.54e-08|6.04|3.9347|-1391.625102|-1391.588873|747.06|1271.9|0.4076|235.34|598.67|0.35172|0.6722|-1391.321455|3.4677|-0.21559|7.6021|7.6021
9_a27|0.0|1|0|0|0.0|1|0|1.391067068|1.830911754|0.164227115|-0.0073742819999999|-0.050617284|-0.152086653|-0.331842668|0.00611794|-0.051160217|10.93740461|1|-0.2559122789999999|-0.541535578|2|0.677253824|0.017503266|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.078270599|0.36853691|-45.58003501|0.2011355289999999|103.702486|-0.033677898|-23.50038785|65.12542467|2256.4955670000004|-729.2805601|-8.952528705|0.210719846|5.03925321|9.442988795|0.873886547|4962.727436|21.99956856|0.014524299|-298.297086|923.9818797|424.8821143|7.488512291|1.0|1.0|0.0|3.12|2.62|21.0|-7.06|3.85|3.04|76.46|0.0|97.46|3.0|25.0|4.0|0.0|1.0|-4.08|8.28e-05|0.0274|0.0|8.69e-08|2.88e-05|4.67|4.1673|-1083.143348|-1083.118736|549.64|945.35|0.1982|223.71|425.08|0.35593|0.59444|-1082.965434|2.7456|-0.2187|8699.0|8699.0
7_a47|0.0|0|0|0|0.0|0|0|1.304326965|0.0|0.00763426|-0.008206422|-0.143650735|-0.128433676|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|0|-0.262805289|-0.46105149|2|0.6995252890000001|-0.04402021|0.8755534909999999|0.671549194|1|0.8473227320000001|-0.081264417|0.427432212|-54.113260200000006|0.152677268|86.09912617|-0.036250645|-30.51603217|0.0|2491.885862|-919.9254234|-11.52827882|0.1830206469999999|6.485224033|10.90440708|0.681423344|5958.904826|25.02240371|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|0.0|1.0|2.96|3.14|22.0|-9.45|5.63|6.52|58.04|2.0|111.28|4.0|28.0|4.0|1.0|0.0|-6.06|8.75e-07|0.000345|0.0|3.52e-10|1.3900000000000001e-07|5.08|3.7203|-1647.996662|-1647.963177|604.84|1043.33|0.2144|333.26|455.81|0.69314|0.69314|-1647.7863539999998|3406.0|-0.2073699999999999|7.6|7.6
1d_a5|0.0|1|0|0|-4.455320158|0|0|1.217311475|0.0|-0.133500214|-0.006252818|-0.308010841|-0.118028278|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|10.94437658|1|-0.389011185|-0.38633065|2|0.525406088|-0.058872605|0.821309592|0.513260607|0|0.8965037640000001|-0.088396743|0.6271150670000001|-46.58221594|0.1034962359999999|55.92018945|-0.036640804|-25.16889922|0.0|2481.822293|-791.897671|-10.69678217|0.229495885|6.116537519|11.5640749|0.89062437|5717.438103|25.69414151|0.018980039|-292.3128788|1027.76566|403.396385|10.25512997|1.0|0.0|1.0|2.92|2.19|23.0|-8.88|5.48|6.37|54.46|2.0|95.49|4.0|27.0|6.0|1.0|0.0|-4.97|1.0800000000000002e-05|0.00396|0.0|1.3300000000000002e-09|4.86e-07|3.58|4.6112|-1288.340378|-1288.306458|567.04|951.63|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|3.7798|-0.23519|5.03|5.03
19a_a38|0.0|1|0|0|0.0|0|2|1.297044508|0.0|-0.084389038|-0.007986407|-0.082283951|0.054257043|-0.431265985|-0.002526241|-0.122385526|10.96083376|1|0.116434494|-0.4342819429999999|1|0.724208473|0.031696119|0.8741648479999999|0.698414933|0|0.747152898|-0.08593151|0.298938581|-64.73159672|0.252847102|151.1278869|-0.038988111|-38.69037594|0.0|2774.129458|-1165.168741|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|31.28824271|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|4.83|2.56|17.0|-6.86|3.13|2.55|81.23|1.0|125.69|5.0|30.0|4.0|0.0|0.0|-4.17|6.77e-05|0.0272|0.0|1.4e-07|5.610000000000001e-05|3.41|3.6504|-1332.186327|-1332.1529369999998|628.65|1092.25|0.2668|316.19|466.55|0.6329100000000001|0.68835|-1331.94466|4.7986|-0.20379|8.0106|8.0106
