molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|DPSA5|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
14g_a23|0.0|0|1|1|0.0|-4.794439428|2|0|3.0793867980000003|0.180361525|2|0.0422736629999999|0.058422864|-0.803522236|-0.002390707|10.3132174|2|2|-0.0004039459999999|0.179219801|-0.648987099|0.598213287|0.796412133|-0.044895912|0.854683662|0.575188253|1|0.907334473|-0.072819606|-0.096288005|0.297855753|0.018341721|-68.52397802|13.05300369|95.64648102|0.092665527|65.94601775|-0.041536002|-2.118336119|-36.87984398|83.15907597|2531.8503170000004|8.788027188|16.32997765|0.8582074559999999|8005.353973|-1072.841648|37.88128151|0.020564836|676.4530574|14.63509796|0.0|0.0|1.0|0.0|1.0|1.0|3.61|6.18|114.25|3.04|2.0|1.0|126.97|35.0|8.0|-5.94|0.0|4.35|6.38e-05|0.0004969999999999|0.0|5.57e-06|-0.08011|3.7042|5.17|-2042.1835260000005|-2042.161409|730.13|1233.48|334.71|0.3478|0.56658|0.56658|0.3478|-0.1519|7.2913|-0.23201|0.0221162|0.01|8.0|8.0
18_a10|0.0|0|0|0|0.0|0.0|1|2|2.142254323|-0.182332901|2|0.035770975|-0.092424959|-0.1859075939999999|0.009941402|10.92966688|1|1|0.010573165|-0.144233311|-0.220292492|0.7155022459999999|0.785539083|-0.0507442929999999|0.832812971|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|0.019095409|-48.27152552|12.12013168|40.99617452|0.114447045|72.64119073|-0.024889861|-1.368942347|-23.18149476|61.38857307|2137.914113|7.204851347999999|13.51828833|0.876275815|6213.631543|-551.4954071000001|24.62214943|0.020666062|713.2632062000001|13.11704755|0.0|1.0|1.0|1.0|1.0|0.0|4.07|4.66|62.06|2.14|1.0|0.0|119.81|31.0|5.0|-6.34|1.0|3.67|0.0138|0.00705|0.0|5.44e-06|-0.0495699999999999|5.7687|2.65|-1336.433782|-1336.404041|687.19|1181.5|326.47|0.2962|0.37729|0.6866300000000001|0.1637|-0.15735|4.7596|-0.20692|0.02974086|0.13|6.8861|6.8861
21_a34|0.0|0|0|0|0.0|0.0|1|2|1.88614418|0.026135784|1|0.036880342|-0.125881566|-0.7020096440000001|-0.001643445|10.94874873|1|1|0.00130996|-0.201539853|-0.514364527|0.702772307|0.740092842|-0.015568862|0.796991578|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.527371706|0.034163186|-79.03896823|22.9240533|168.9671187|0.323609157|217.1470086|-0.041572921|-2.120218984|-42.9239565|95.12565978|2429.6035|7.253455092999999|13.65523159|0.882583047|7048.305909000001|-954.6558014|38.30514214|0.023973624|659.7484451|16.08669155|0.0|0.0|1.0|1.0|1.0|0.0|3.43|3.23|86.55|1.72|1.0|1.0|122.59|33.0|6.0|-6.83|0.0|3.03|0.0138|0.0085|0.0|9.06e-06|-0.07534|4.3011|7.78|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|0.2174|0.6893199999999999|0.69292|0.0002|-0.13338|5.3432|-0.20872|0.03023936|3.36|5.4737|5.4737
4f_a46|0.0|0|0|0|0.0|0.2096617139999999|1|1|2.190536659|-0.2265364489999999|2|0.045958333|-0.099507167|-0.053860324|0.012332859|10.96352592|1|1|0.011806162|-0.154986658|-0.150189733|0.6901151990000001|0.74106323|-0.1697014539999999|0.7796270059999999|0.69830739|0|0.934973206|-0.055836642|-0.0674830959999999|0.296072934|0.008734825|-36.60887321|4.738551282|7.730129301|0.065026794|35.27635517|-0.022035297|-1.079729539|-16.43243843|42.21890747|1563.375755|5.654067072999999|9.828175385|0.7382488140000001|4661.569032|-317.7588874|15.73210412|0.010341277|538.4165208|5.6100342670000005|1.0|1.0|1.0|1.0|1.0|0.0|3.88|4.71|43.6|2.58|1.0|0.0|101.54|25.0|3.0|-5.65|1.0|3.76|0.0139|0.00872|0.0|2.04e-05|-0.02947|4548.0|3.87|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|0.69208|0.69208|0.1719|-0.19079|3.2783|-0.2202599999999999|0.02238723|183.0|6.7375|6.7375
30_a47|0.0|0|1|1|0.0|0.0|1|0|1.435022468|-0.069449687|2|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|10.95005723|1|1|-0.008325552|0.029343834|-0.4370608039999999|0.6850994429999999|0.8485444809999999|0.074217097|0.913855507|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.38108459|13.64937081|350.5257774|0.32103267|192.6285289|-0.0383202979999999|-1.609452527|-38.96726396|81.25550675|1558.731067|6.886726437999999|12.94704346|0.879999675|5852.817155|-579.456614|33.84108731|0.028122734|457.1122177|16.87442216|1.0|1.0|1.0|1.0|1.0|2.0|3.03|3.93|98.72|1.78|1.0|0.0|104.25|28.0|5.0|-6.95|0.0|2.61|24.0|0.0315|0.0|2.28e-05|-0.0564299999999999|3.7159|3.89|-1696.12008|-1696.078047|615.85|1032.35|333.66|0.3566|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|2.7493|-0.20813|0.0420327|13.0|7.9|7.9
1m_a5|0.0|1|0|0|2.934162514|0.0|0|0|0.0|-0.252787668|2|0.026339869|-0.07112464|-0.096417794|0.006422789|10.94856032|1|1|0.00520748|-0.118494698|-0.2274929269999999|0.691858366|0.7824502320000001|-0.022280685|0.851987765|0.63664685|0|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|0.009030414|-37.65438054|4.7571353730000006|154.6334216|0.117604448|61.95289543|-0.028977918|-1.072182971|-19.69180207|46.74648368|841.0375686000001|6.911100301|13.35855701|0.932913201|4584.808374|-297.5394992|20.67140479|0.0172594319999999|383.4128238|9.092103139|1.0|1.0|0.0|1.0|1.0|1.0|2.69|4.85|54.46|2.4|1.0|0.0|95.5|24.0|3.0|-5.71|1.0|3.63|0.00996|0.00607|0.0|7.82e-07|-0.0507699999999999|4.6678|3.48|-1410.912452|-1410.88022|553.42|926.13|281.89|0.5497|0.4527899999999999|0.45426|0.2373|-0.1778|1939.0|-0.22857|0.03223201|43.0|7.3665|7.3665
18_a31|0.0|1|0|0|3.281949877|0.0|0|0|0.0|0.0690370959999999|0|0.0427124179999999|-0.051184519|-0.640807491|-0.009923585|10.31169929|2|2|-0.007811355|-0.084218532|-0.604728055|0.868704545|0.8595579409999999|-0.1647054359999999|0.904870098|0.838968212|0|0.72588713|-0.11789212|-0.129469649|0.258135789|0.014467496|-75.99442464|8.49194438|238.9516432|0.27411287|160.8952371|-0.040279446|-1.81257508|-40.61741697|85.81723707|1935.374782|7.076684189|12.84812443|0.8155571290000001|4856.251645|-624.4871824|30.40953623|0.01673486|477.1857166|9.822812434|1.0|1.0|1.0|1.0|1.0|3.0|3.41|3.48|119.14|0.75|1.0|0.0|99.32|25.0|4.0|-6.72|0.0|2.89|0.00862|86.0|0.0|0.000104|-0.03702|5.0092|4.81|-1465.528656|-1465.4803960000002|630.26|1041.21|317.05|444.0|0.51842|0.70058|0.2457|-0.16212|3.0607|-0.19914|0.04825999|0.13|6.8861|6.8861
4R4l_a46|0.0|0|0|0|0.0|0.171853072|1|1|2.155247543|-0.058870177|1|0.049498645|-0.067419714|-0.255755434|0.0066560469999999|10.94631401|1|1|0.006162668|-0.1012114369999999|-0.3888343979999999|0.7940662409999999|0.726535412|-0.229089688|0.762625193|0.7936534740000001|0|0.896653672|-0.090505744|-0.084697739|0.208818132|0.007084496|-45.96797819|3.844966512|177.33836430000002|0.103346328|56.0891211|-0.02989332|-1.524559305|-26.65896664|49.44228224|1766.0974600000002|5.669819400000001|10.43942503|0.8412270820000001|4923.057044|-449.0673625|18.4720714|0.006401537|579.2365607|3.474304058|1.0|1.0|1.0|1.0|1.0|1.0|3.92|5.02|50.94|3.06|1.0|0.0|105.77|26.0|3.0|-5.23|1.0|4.09|0.00182|0.0027|0.0|3.47e-05|-0.0212699999999999|4.6497|4.99|-1092.75416|-1092.728268|584.44|1038.78|301.29|0.1678|0.40548|0.67823|0.0851|-0.17475|2.1973|-0.19602|0.02589231|137.0|6.8633|6.8633
7c_a10|0.0|0|0|0|0.0|0.0|1|1|2.1219657030000003|-0.152261681|2|0.039433962|-0.1122332619999999|-0.206388032|0.01006918|10.92926158|1|1|0.0107756969999999|-0.176560297|-0.215874011|0.725146704|0.7928588059999999|-0.105104647|0.84177174|0.6952665379999999|1|0.906276489|-0.05074318|-0.0876410609999999|0.487148112|0.027436939|-51.2378943|16.04055193|87.99694927|0.093723511|54.79389751|-0.0223398779999999|-1.139333798|-17.34382833|67.01436709|1881.379304|6.703148323|12.58937144|0.8781281320000001|6034.895823|-389.4200163|24.81565867|0.0269852389999999|611.4957509|15.7764728|1.0|1.0|1.0|1.0|1.0|0.0|3.48|4.43|62.06|1.99|1.0|0.0|113.07|29.0|5.0|-6.2|1.0|3.59|0.0139|0.00793|0.0|6.4e-06|-0.04004|5.4267|2.76|-1259.011598|-1258.985004|635.47|1102.43|323.24|0.4049|0.41348|0.68708|0.0921|-0.16055|3.9465|-0.20059|0.02659395|3.81|5.4191|5.4191
12ay_a36|0.0|1|0|0|3.50559949|0.0|0|2|0.0|-0.05976542|2|0.043383838|0.1012005419999999|-0.404030255|0.003676818|10.9463292|1|1|0.0045625|0.1689021819999999|-0.438622276|0.902377067|0.78699829|-0.111814717|0.833398429|0.857993338|0|0.829406408|-0.074251203|-0.098945129|0.419950383|0.018016934|-64.13591431|11.67851857|126.7858133|0.170593592|110.578217|-0.035337546|-1.978902589|-31.1973159|74.29343346|3238.138932|6.466730436000001|11.82248632|0.828201506|6204.216872999999|-831.4538627999999|29.43551742|0.015670425|729.1873176|10.15751916|1.0|0.0|0.0|1.0|0.0|2.0|4.96|2.5|69.2|2.45|1.0|0.0|133.68|31.0|4.0|-6.38|1.0|2.42|0.0117|0.0102|0.0|1.86e-05|-0.0526|3.9348|3.79|-1311.576473|-1311.547668|674.33|1184.45|339.12|0.2939|0.6727|0.6914|0.1464|-0.15056|6.2579|-0.2031599999999999|0.02880431|18.0|7.7447|7.7447
27b_a34|0.0|0|0|0|0.0|0.0|1|1|2.013418486|-0.056026127|1|0.042739018|-0.106245942|-0.549928192|-0.001438963|10.95430634|1|1|0.001228116|-0.175834895|-0.463926296|0.820914556|0.7722228729999999|-0.047542374|0.8299950709999999|0.770240631|0|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|0.031021066|-72.21552354|20.42417736|150.83624440000003|0.2165682119999999|142.58786569999998|-0.037292511|-1.864625537|-37.9644911|87.24055613|2431.595232|9.124440695|15.39406063|0.687123753|6032.666081|-808.2902556|34.46979951|0.022820627|627.4287311|15.02503259|1.0|1.0|1.0|1.0|1.0|1.0|3.54|4.11|84.99|1.83|2.0|0.0|116.33|31.0|5.0|-6.14|0.0|3.46|0.00243|0.00449|0.0|2.67e-06|-0.04121|4.8168|4.33|-1350.055377|-1350.018975|691.97|1174.68|302.88|0.3621|0.47412|0.70001|0.0252|-0.1652799999999999|11.8546|-0.20649|0.03640275|0.65|6.1871|6.1871
5a_a50|0.0|0|1|1|0.0|0.0|2|1|4.202707546|-0.203248487|1|0.038040936|0.017227585|-0.06986407|0.012640587|10.93256969|2|2|0.01228899|0.028229556|-0.161169418|0.699970832|0.788709546|-0.203436041|0.847812674|0.6759066159999999|1|0.969892876|-0.038932964|-0.065209836|0.2814514|0.010185297|-34.7974024|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|-0.978147545|-11.08625592|44.17662122|1605.985157|5.892775027000001|10.76914508|0.8275167520000001|4770.917486|-278.5298849|18.24602704|0.017576522|462.1867149|9.379218813|1.0|0.0|1.0|1.0|1.0|0.0|3.5|4.33|35.64|2.62|0.0|0.0|101.86|25.0|2.0|-5.83|1.0|3.47|42.0|0.0102|0.0|0.000186|-0.02487|5.6146|3.39|-1029.930364|-1029.905844|582.98|976.41|308.73|0.2735|0.39948|0.6725399999999999|0.1156|-0.16659|3.9843|-0.19146|0.02452028|4.1|5.3872|5.3872
6d_a40|0.0|0|0|0|0.0|0.0|1|1|1.695192271|0.12627602|0|0.039160494|-0.104206961|-0.722057579|-0.005066797|10.30179973|2|2|-0.00448098|-0.249967637|-0.624951805|0.6224555620000001|0.8361555479999999|-0.289988439|0.8988141140000001|0.604211552|1|0.663670372|-0.115007564|-0.119563634|0.372705643|0.017359149|-76.51205671|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|-2.15214542|-47.09642482|85.47607798|3212.360755|6.908972922999999|12.08146906|0.7486635420000001|7436.576348|-881.3190339|37.23994308|0.01400787|555.2010623|8.964021265|1.0|0.0|1.0|0.0|1.0|1.0|3.98|3.63|173.43|2.01|2.0|2.0|120.09|30.0|6.0|-6.36|0.0|3.43|2.85e-05|0.00327|0.0|0.0226|-0.09462|2.9559|7.98|-2470.82949|-2470.793925|656.5|1111.69|419.45|0.3518|0.6624800000000001|0.6624800000000001|0.3518|-0.11938|7.8884|-214.0|0.03556489|1.0|8.9208|8.9208
1g_a5|0.0|1|0|0|2.942391606|0.0|0|0|0.0|-0.203595168|2|0.027447447|-0.011534568|-0.172437603|0.00683534|10.94875199|1|1|0.006957291|-0.019057802|-0.242737126|0.74740095|0.7778380309999999|-0.067172264|0.8393686990000001|0.717355058|0|0.8659209659999999|-0.070108797|-0.074361785|0.39389953|0.020418692|-39.8807456|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|-1.11542677|-20.16505667|54.34919851|832.7655896000001|7.312498266|13.83149499|0.891486942|4639.260975|-320.82484500000004|23.76563316|0.02697793|422.96706330000006|14.46845291|1.0|1.0|1.0|1.0|1.0|1.0|2.79|4.21|63.69|1.57|0.0|0.0|96.98|25.0|4.0|-6.15|1.0|3.09|0.0304|0.0206|0.0|2.36e-06|-0.0393|4.7822|2.61|-1065.846194|-1065.818889|572.15|961.17|297.09|0.1769|0.4386899999999999|0.66164|0.0504|-0.17042|3.4883|-0.20972|0.02730461|115.0|6.9393|6.9393
28_a20|0.0|0|0|0|0.0|0.0|1|0|1.837209467|-0.013841559|3|0.0396875|0.091462964|-0.363557127|0.002234763|10.94963925|1|1|0.002695258|0.155263557|-0.447096101|0.715067047|0.755701837|-0.06654421|0.812553182|0.690655217|1|0.7817507370000001|-0.086299346|-0.091179288|0.3962228229999999|0.014682607|-60.85602167|9.799649234|318.7453661|0.218249263|145.66665480000003|-0.035068957|-1.823585765|-38.44343857|71.98460956|2449.815677|7.587188177000001|14.28413212|0.8826648009999999|6348.941881000001|-812.3457521|30.25452396|0.016673728|684.5377542|11.12858789|0.0|1.0|1.0|1.0|1.0|1.0|3.45|4.01|99.58|1.73|1.0|0.0|122.8|32.0|5.0|-6.96|0.0|3.04|0.0159|0.0156|0.0|6.590000000000001e-07|-0.06242|4.7905|4.64|-1368.363151|-1368.32781|704.42|1198.32|346.35|0.2354|0.50352|0.4701899999999999|0.0153|-0.15572|3.5284|-0.21814|0.03534166|255.0|6.5935|6.5935
17c_a50|0.0|0|1|1|0.0|0.0|2|2|4.349159921|-0.212075666|2|0.031870748|0.021572081|-0.1766179239999999|0.01130519|10.94500663|2|2|0.012222674|0.034485992|-0.2256811219999999|0.762883243|0.774994313|-0.212611846|0.816442883|0.728169863|1|0.89719894|-0.051905615|-0.073693343|0.446454378|0.021675174|-50.69922125|14.91199042|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|-1.32648017|-24.567468100000003|66.7258111|2014.72331|8.310163601000001|16.45688922|0.98033276|6438.380804|-627.8368834|26.25785813|0.0232952879999999|849.1345426000001|16.02658985|0.0|1.0|1.0|1.0|1.0|0.0|4.12|3.53|61.0|1.91|1.0|0.0|134.28|33.0|5.0|-6.96|1.0|3.1|0.0698|0.0165|0.0|7.08e-05|-0.03121|4.2397|2.74|-1411.187392|-1411.157813|746.5|1289.05|306.65|0.1814|0.63122|0.66213|0.1801|-0.16697|6.3989|-0.19818|0.02957871|69.0|7.1612|7.1612
12f_a30|0.0|0|0|0|0.0|-4.734662095|0|2|0.0|0.156569208|2|0.041555556|0.1468972409999999|-0.874676289|-0.00695299|10.31162828|1|1|-0.004395528|0.4304505939999999|-0.6394697460000001|0.613786308|0.8246767140000001|-0.071123509|0.876441789|0.593245722|0|0.8357464459999999|-0.090450992|-0.108935062|0.56363596|0.01570263|-76.85198573|11.07796031|101.2862703|0.164253554|115.8783181|-0.0452183279999999|-2.396571368|-45.01820228|89.21786458|2712.844784|8.366190175|15.86072943|0.8958126809999999|7634.176316|-1192.793275|39.1336968|0.01752821|696.6414817000001|12.36587885|1.0|0.0|1.0|1.0|0.0|1.0|4.73|4.78|90.88|2.82|2.0|0.0|133.96|34.0|8.0|-5.66|0.0|3.42|9.63e-05|0.000579|0.0|3.19e-05|-0.05464|5.0587|5.52|-1988.032639|-1987.998635|729.87|1225.63|351.25|0.2166|0.32483|0.68471|0.1596|-0.14958|3.6633|-0.20422|0.03400408|19.0|7.7144|7.7144
8b_a31|0.0|1|0|0|3.37710223|0.0|0|1|0.0|-0.01883655|0|0.041161616|-0.130371116|-0.57242407|-0.010300564|10.31170011|2|2|-0.006785954|-0.222667869|-0.510259793|0.928940547|0.843119174|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|0.03234629|-69.24221375|16.89414614|129.8921115|0.392380774|204.9365822|-0.040792077|-1.590890986|-32.92631065|82.21438954|1587.743824|6.142377144|11.79588561|0.920410507|4696.728592|-433.9742484|30.28603362|0.02483711|372.3224834|12.97217579|0.0|1.0|1.0|1.0|1.0|2.0|3.4|2.74|114.29|0.61|0.0|0.0|88.64|23.0|5.0|-6.87|0.0|2.52|0.0294|131.0|0.0|0.00061|-0.0325|3.8582|1.77|-1386.852117|-1386.815519|566.18|927.61|321.36|0.2643|0.70036|0.70036|0.2643|-0.16015|3.6945|-0.19265|0.03659821|2.2|5.6576|5.6576
6e_a40|0.0|0|0|0|0.0|0.0|1|1|1.75595616|0.128035402|0|0.039160494|-0.15110197|-0.69771706|-0.0026177839999999|10.30179954|2|2|-0.002992481|-0.276969278|-0.6319354389999999|0.685858263|0.8361555479999999|-0.289988439|0.8988141140000001|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-76.50178121|10.43262695|185.1473293|0.25379524|166.7812216|-0.04873174|-2.095464821|-46.34235117|84.95203628|3854.417113|6.972949117000001|12.49434084|0.791830204|7585.605268000001|-904.9148811|36.93694043|0.012858969|587.7345677999999|8.450255075|1.0|0.0|1.0|0.0|1.0|1.0|3.98|3.72|173.43|2.12|2.0|2.0|125.15|30.0|5.0|-6.09|0.0|3.68|8.31e-06|0.00124|0.0|0.0112|-0.09682|2.9549|8.35|-2831.191706|-2831.156883|671.95|1149.77|419.59|0.3625|0.67187|0.67187|0.3625|-0.1195799999999999|8.3311|-0.2164|0.03482243|18.0|7.7447|7.7447
18_a47|0.0|1|1|1|2.969619451|0.0|0|0|0.0|-0.141396999|3|0.037919622|-0.026357805|-0.2342475789999999|0.0008454789999999|10.93838451|1|1|0.0015586929999999|-0.056674151|-0.322800033|0.646771311|0.792196273|-0.027351545|0.851462739|0.630969651|1|0.777824025|-0.078937385|-0.084415066|0.454324931|0.014741763|-52.88049505|9.234746417|70.55642796|0.222175975|139.1786571|-0.0303894239999999|-1.5194711930000002|-30.97660579|63.72933669|2184.962887|7.018342267|12.35791568|0.7608026529999999|6261.441874|-596.2708299|25.98023687|0.017318402|628.5247532999999|10.84884165|1.0|1.0|0.0|1.0|1.0|2.0|3.47|6.0|79.38|2.63|2.0|0.0|119.78|31.0|5.0|-5.87|0.0|4.16|0.00129|0.00176|0.0|1.78e-08|-0.04964|4.2668|3.32|-1354.221126|-1354.180815|652.12|1130.76|293.65|0.4335|0.4659|0.63359|0.0516|-0.17349|3.4464|-0.22313|0.04031146|3.0|8.6|8.6
34_a47|0.0|0|1|1|0.0|0.0|1|0|1.883479676|-0.210257395|3|0.03522792|-0.094313757|-0.191253079|0.003530307|10.98214103|1|1|0.0047106|-0.208989427|-0.2829549719999999|0.62974551|0.833786184|0.128336294|0.89234354|0.609110565|1|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|0.019723558|-49.91779281|10.92238452|31.17423189|0.1739443389999999|96.32577107|-0.029348287|-1.261976347|-19.00022922|62.66739933|918.6458674|7.066583143|12.96364153|0.834499257|5105.274301|-387.0041342|24.85087647|0.023023142|439.9906467|12.74960652|1.0|1.0|1.0|1.0|1.0|1.0|3.19|4.52|68.52|1.75|0.0|0.0|99.09|26.0|5.0|-6.66|1.0|3.02|0.0929|0.0436|0.0|1.17e-05|-0.0545|4.2077|2.41|-1162.4815230000002|-1162.450678|585.79|980.02|318.79|0.2309|0.6602399999999999|0.69314|0.1718|-0.16086|4.4605|-0.21536|0.03084502|2.0|8.7|8.7
12ar_a36|0.0|1|0|0|3.46014932|0.0|0|2|0.0|-0.064363806|2|0.040839506|0.083451772|-0.40866901|0.000939229|10.95407427|1|1|0.002112069|0.145909555|-0.4194638229999999|0.86559137|0.8371588959999999|-0.064014394|0.89459881|0.8196353679999999|0|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|0.022389124|-66.9989409|15.19305207|86.85924228|0.163457134|110.9204982|-0.0347392029999999|-1.875916952|-37.18892821|82.17472548|2404.999137|8.770514183|16.68371115|0.902250063|6155.432771|-863.83236|33.4098581|0.0223636779999999|708.5476357999999|15.17578458|1.0|0.0|0.0|1.0|0.0|2.0|4.86|1.95|92.99|1.59|1.0|0.0|133.27|32.0|5.0|-7.21|0.0|1.8|0.0503|0.0515|0.0|3.76e-05|-0.0566|5225.0|3.23|-1364.511244|-1364.467971|717.19|1211.1|322.13|0.5586|0.41433|0.67174|0.2372|-0.15631|6.4688|-0.21291|0.04327285|25.0|7.6021|7.6021
8e_a12|0.0|0|1|1|0.0|0.0|1|1|1.873617728|0.050021617|2|0.037430556|0.0661362779999999|-0.330207456|0.005196034|10.94458094|1|1|0.005744805|0.112673977|-0.448676455|0.83954453|0.761892879|-0.051240735|0.815412281|0.797199175|1|0.939627917|-0.05202522|-0.087795345|0.001151979|0.0155147339999999|-50.273571200000006|8.884082475|51.38557748|0.060372083|34.57040021|-0.031094185|-1.492520871|-17.05887601|61.4656313|2112.908299|6.446557205|11.80358346|0.830990262|5490.975165|-489.392042|25.03342862|0.019545275|561.9859171|11.19206011|1.0|1.0|1.0|1.0|1.0|1.0|4.11|2.68|55.1|3.05|2.0|0.0|117.04|28.0|4.0|-6.03|1.0|3.12|0.0156|0.00744|0.0|4.34e-06|-0.05739|5.247999999999999|3.45|-1177.619013|-1177.593205|612.59|1048.44|375.21|0.2341|0.38889|0.6954899999999999|0.2252|-0.13599|1.0295|-0.19338|0.02580783|588.0|6.2306|6.2306
13b_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.112353041|2|0.041728395|-0.035340334|-0.627919307|-0.003436924|10.31162842|1|1|-0.002215642|-0.062905093|-0.564815317|0.841060094|0.836520136|-0.0771674659999999|0.892104517|0.802578397|0|0.694101802|-0.109962789|-0.113554975|0.3529073379999999|0.018555474|-76.67161447|12.52854078|385.2420923|0.305898198|206.54056530000005|-0.042850934|-2.271099499|-50.13056864|88.26741491|2319.48655|8.804739699999999|16.1428924|0.8334321|6627.406474|-1035.363967|36.15271139|0.017174033|713.7769663|11.59580043|1.0|0.0|0.0|1.0|0.0|2.0|4.76|1.72|124.74|2.06|1.0|0.0|135.37|32.0|5.0|-7.05|0.0|1.91|0.00427|0.0221|0.0|0.000288|-0.05434|5.0501|4.54|-1744.492044|-1744.446479|721.48|1210.94|353.68|0.2783|0.32563|0.6862699999999999|0.1415|-0.14879|3.8495|-0.20313|0.0455651|26.0|7.5901|7.5901
13a_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.113424769|2|0.042560386|-0.036541822|-0.627166322|-0.003436924|10.31162842|1|1|-0.002215642|-0.065043716|-0.5640209589999999|0.841060094|0.8303425640000001|-0.058608635|0.885516463|0.802578397|0|0.6963945559999999|-0.109682335|-0.113507021|0.478381813|0.01856512|-76.60916637|12.53013554|381.9643801|0.303605444|204.9120824|-0.042832838|-2.27014041|-49.96348386|88.22659517|2520.165025|8.066980235|15.1104742|0.873126469|6675.344631|-1034.114779|36.14261279|0.017212819|713.7769663|11.6174288|1.0|0.0|0.0|1.0|0.0|2.0|4.76|1.72|124.74|2.06|1.0|0.0|135.37|32.0|5.0|-7.05|0.0|1.91|0.00427|0.0221|0.0|0.000288|-0.0555|5.0535|4.54|-1744.491614|-1744.4457100000002|721.66|1211.54|351.35|0.1788|0.26119|0.6845600000000001|0.1603|-0.14953|0.7158|-0.20503|0.04590378|14.0|7.8665|7.8665
9o_a24|0.0|1|0|0|2.9340792330000003|0.0|0|1|0.0|-0.064667223|3|0.028472222|-0.087807028|-0.387865233|0.0012214139999999|10.94506726|1|1|0.002019902|-0.145366976|-0.38043264|0.738419215|0.785672769|-0.000453155|0.846075714|0.7086274779999999|0|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|0.018492771|-51.14964436|10.7072496|32.50178358|0.229726192|133.0106596|-0.032911684|-1.678495905|-29.69744072|66.24061038|1906.512273|6.080741586|11.83284872|0.945954873|6697.297449000001|-562.6938294|28.52459128|0.026064002|663.2688909|15.09096602|1.0|0.0|1.0|1.0|1.0|2.0|3.96|4.36|92.79|1.23|1.0|0.0|120.73|32.0|5.0|-6.83|0.0|3.01|0.0137|0.0167|0.0|5.23e-06|-0.04527|5.8802|4.41|-1388.147972|-1388.094657|611.03|1126.94|290.75|0.1409|0.41688|0.65292|0.0288|-0.17826|4.3816|-0.22353|0.0533144|446.0|6.3507|6.3507
