molecula|SddssS|n9FaHRing|SaaNH|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WPSA3|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
22_a20|0.0|0|0.0|1.4170330269999998|1.915285809|-0.238401323|4.727387819|2|0.0388043479999999|0.09301076|-0.079707783|0.009265667|-0.066832578|-0.038668966|1|0.155407313|-0.060582944|-0.177976478|0.7478675859999999|-0.044184455|1|0.946515026|-0.059893667|-0.067797027|0.425968568|0.0122876139999999|-39.00017609|8.001165067999999|0.053484974|5.21001405|0.77063827|-1.3559405430000002|52.90592556|0.477376285|2738.108259|616.3298149|-882.9300756000001|-11.49852068|0.22936173|14.17638345|149.350479|-574.9260339|0.01345209|-352.4559681|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|0.0|3.36|3.41|0.08|-9.69|5.39|2.61|2.0|0.0|0.0|1.0|-5.6|4.0|-5.58|0.0|1.0|4.24|0.000997|2.98e-06|0.0|2.04e-10|8.199999999999999e-08|-0.0568|4.07|3.9732|-1275.84854|-1275.816275|694.15|312.05|223.03|0.38233|0.66063|0.0015|-0.16176|4.8308|-0.21856|0.03226475|-1275.657902|6141.0|231.0|6.6364|6.6364
13a_a5|0.0|0|2.931642415|1.393002748|0.0|-0.154076582|4.59511985|2|0.023989899|-0.007871499|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|-0.012798693|-0.0569177229999999|-0.367284642|0.8045357209999999|-0.048584084|0|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|-57.31787843|10.77696869|0.233249839|6.938219155|0.598791539|-1.426736914|72.13276165|0.460877309|2657.14588|493.6342317|-918.5341141|-11.59515363|0.401208461|15.89940424|258.29825730000005|-591.3528349999999|0.02811638|-127.2041084|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|1.0|2.0|3.07|2.46|0.13|-8.9|3.58|0.95|2.0|0.0|0.0|1.0|-3.77|5.0|-7.18|0.0|1.0|2.71|0.0675|0.000184|0.0|1.26e-09|5.02e-07|-0.05534|3.81|4.2107|-1313.167422|-1313.126035|688.18|294.45|267.87|0.41806|0.50037|0.1992|-0.17364|3.3414|-0.22898|0.04138695|-1312.968936|4.1671|91.0|7041.0|7041.0
4h_a46|-3.74433321|0|0.0|0.3002050539999999|2.134072222|0.128214845|5.587248657999999|2|0.040890805|-0.057256598|-0.404500343|-0.0008161889999999|-0.021951549|-0.09922757|1|-0.0932537609999999|-0.0488847059999999|-0.516344924|0.7543177040000001|0.075704004|0|0.767244275|-0.083155747|-0.083997524|0.659584488|0.010068754|-65.24476749|7.900037181|0.232755725|6.198442205|0.805506105|-2.015940586|74.99848132|0.4866209529999999|3472.1185880000003|601.9869510999999|-1581.72562|-18.803584|0.194493895|15.85230406|152.6017078|-1241.036544|0.011589523|-479.405829|1963642.0|1021.999374|9.093247153|1.0|0.0|1.0|1.0|2.0|4.63|2.99|0.3|-9.2|6.18|2.27|2.0|0.0|0.0|1.0|-6.53|6.0|-6.38|0.0|0.0|3.82|0.000149|2.06e-06|1.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|8.5|4.18|-1923.926093|-1923.878801|792.61|296.62|292.11|0.55428|0.54445|291.0|-0.1711599999999999|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402|6.6402
16c_a32|0.0|1|3.329674745|0.6094207629999999|0.0|0.191088217|5.733341277|0|0.03995614|-0.03152033|-0.770338913|-0.0064007569999999|-0.031087095|-0.036931818|3|-0.057356214|-0.229450999|-0.697601261|0.8607827790000001|0.0482801729999999|1|0.773043206|-0.088841599|-0.119988297|0.367322508|0.025791147|-53.00702241|15.38819548|0.226956794|9.181311842|0.6846367059999999|-1.679836163|86.97970500000001|0.463897164|2649.168528|461.2334662|-1002.268243|-13.59090376|0.3153632939999999|11.77670717|188.1603823|-597.9997655000001|0.02579269|-220.3256617|1463.941729|513.9156315|15.38911619|1.0|0.0|1.0|1.0|2.0|3.5|3.08|0.22|-6.99|4.21|0.88|1.0|0.0|1.0|1.0|-6.04|5.0|-6.44|0.0|1.0|3.41|0.000366|3.89e-05|0.0|1.0300000000000001e-07|4.13e-05|-0.0505|4.12|3.6264|-1916.6792|-1916.651132|639.66|341.89|341.89|0.70198|0.70198|0.2955|-0.14997|4.0551|-0.20047|0.02806787|-1916.536967|5.3459|5.0|8.3468|8.3468
9_a3|0.0|0|0.0|0.605017128|0.0|0.187952252|4.727387819|1|0.034166667|-0.126542538|-0.298197887|-0.004918099|0.065373003|0.023606557|1|-0.216450234|0.141996379|-0.614170287|0.6729843740000001|-0.260349706|0|0.84649775|-0.095161413|-0.083555008|0.506753484|0.007377805|-44.74600478|3.469130065|0.15350225|1.6312253680000002|0.886859678|-1.336880133|43.50933802|0.413418346|2017.0704920000005|398.0331029|-628.6166118|-8.445224386|0.1131403219999999|8.532203772|53.19989715|-295.5828535|0.008976383|-363.8118546|708.8118076000001|349.6957191|4.220799781|1.0|1.0|1.0|1.0|1.0|3.1|2.44|0.0|-7.26|4.62|2.42|1.0|0.0|0.0|1.0|-5.53|2.0|-5.21|0.0|1.0|3.7|0.000899|1.25e-05|0.0|5.5e-08|1.67e-05|-0.03999|3.28|3.7356|-1256.087705|-1256.0634710000002|512.44|331.9|213.09|0.3639699999999999|0.6724600000000001|0.1127|-0.15834|2.0863|-0.19833|0.0242342|-1256.002529|2.6661|10965.0|4.96|4.96
14a_a5|0.0|0|2.948727373|1.226142247|0.0|-0.056730193|4.59511985|3|0.027375887|-0.132625457|-0.316624785|0.002956745|-0.086229994|0.024793388|1|-0.213526163|-0.016337128|-0.36152442|0.79661948|0.144729708|0|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|11.74431806|0.209074444|7.942029745|0.629783335|-1.494946644|69.71575554|0.470085022|2836.468636|534.8590069|-1010.949351|-12.42997952|0.370216665|15.89694877|250.3569601|-683.6488737000001|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|1.0|2.0|3.24|2.41|0.2|-8.84|4.38|1.37|1.0|0.0|0.0|1.0|-4.15|5.0|-7.08|0.0|1.0|3.05|0.0304|6.02e-05|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.3|4.1501|-1390.592722|-1390.546425|692.8|298.75|298.75|0.65789|0.65789|0.5853|-0.1676|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
12aj_a36|0.0|0|3.482902101|1.29704406|0.0|-0.056210607|5.351858133|2|0.043848238|0.064171987|-0.402433117|0.002951176|-0.103202936|-0.042227364|1|0.1087087|-0.1763783589999999|-0.43462267|0.812278823|0.091113865|0|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|0.018305468|-46.79363201|11.73352271|0.173013687|7.521007149|0.77492734|-1.953134451|76.5855549|0.47532973|2710.647462|530.0854761|-1251.929069|-15.14089115|0.22507266|15.35536375|144.26810480000003|-802.4672307|0.016684569|-352.4483722|1615.543812|662.0530478999999|10.69455126|1.0|0.0|1.0|0.0|2.0|4.84|0.0|0.17|-6.97|2.19|2.24|1.0|0.0|0.0|1.0|-4.16|4.0|-6.55|1.0|0.0|2.14|0.0274|5.05e-05|0.0|1.08e-07|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.27339|-1272.241135|682.84|344.24|237.06|0.4112|0.70423|0.0082|-0.14818|5.8554|-0.20093|0.03225532|-1272.060325|7.8393|17.0|7.7696|7.7696
5b_a40|0.0|0|0.0|0.604912077|1.616656116|-0.067567502|6.167516491000001|0|0.044946237|-0.096549823|-0.163148971|0.008515162|0.179058252|0.020344828|2|-0.164084255|0.013573521|-0.389789991|0.817071232|-0.400500595|1|0.881264402|-0.077031845|-0.091267779|0.313503463|0.019116586|-38.64461938|9.59023102|0.118735598|4.811137897|0.829018186|-1.095213344|52.08187888|0.477304896|2126.9310920000003|442.1045286|-549.4364437|-9.187872156|0.1709818139999999|12.47657231|85.77656597|-275.6361647|0.012549086|-330.1175669|662.7555978999999|285.9136384|6.2955085660000005|1.0|0.0|0.0|0.0|0.0|3.13|2.82|0.21|-5.25|4.39|2.89|1.0|1.0|0.0|2.0|-5.43|3.0|-5.42|0.0|1.0|3.83|0.00125|1.44e-05|0.0|5.65e-06|0.00191|-0.07069|5.62|3.9759|-2096.782087|-2096.767375|515.23|311.84|311.84|0.59928|0.59928|0.3005|-0.15999|7.2947|-0.23068|0.01471235|-2096.757832|9.3069|64.0|7.1938|7.1938
8_a4|0.0|0|0.0|1.304250488|2.126514848|-0.208165266|5.4161004020000005|2|0.038726287|-0.072752231|-0.056197036|0.010647563|-0.011835327|0.05775266|1|-0.1193184819999999|-0.078942941|-0.150276481|0.813333185|-0.07377839|1|0.925132446|-0.05397993|-0.065595042|0.546157592|0.0103751219999999|-27.90231822|5.362918401|0.074867554|2.772101712|0.7261541020000001|-0.983925625|41.57817329|0.428884426|2297.5526170000003|478.2025467|-508.5928419|-6.572312789|0.273845898|9.972991122|141.55141369999998|-262.8925116|0.0148422489999999|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|1.0|0.0|2.99|3.19|0.15|-7.78|4.76|2.93|1.0|0.0|0.0|1.0|-4.35|3.0|-5.76|1.0|1.0|3.85|0.0156|1.46e-05|0.0|1.65e-08|5.72e-06|-0.05864|3.29|3.9863|-1450.239105|-1450.21384|561.6|311.03|231.56|0.30471|0.57675|0.0642|-0.16821|4.5781|-0.22685|0.0252645|-1450.121028|5.7488|54.0|7.2676|7.2676
7b_a8|0.0|0|3.213855584|1.395658671|1.4628217119999998|-0.119760914|5.4161004020000005|1|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|-0.052309137|-0.0254956129999999|1|-0.039357491|-0.035044152|-0.415894017|0.7812177770000001|0.048462902|0|0.7223476129999999|-0.101439013|-0.1000685009999999|0.282366236|0.033167971|-60.75943432|19.86678613|0.277652387|11.89970852|0.753935657|-1.901301524|73.70461365|0.4787988|2776.185773|432.6681725|-1138.832108|-14.82895606|0.246064343|14.76972982|147.3863936|-682.1319788|0.022982731|-304.2022276|1510.516312|545.9267515|13.76608164|0.0|0.0|1.0|1.0|1.0|3.49|3.37|0.09|-7.65|3.8|2.23|2.0|0.0|0.0|1.0|-5.25|5.0|-6.15|0.0|1.0|3.5|0.00224|1.14e-05|0.0|2.25e-08|8.94e-06|-0.06833|5.51|3.26|-1330.622441|-1330.595067|621.4|380.32|269.85|0.44725|0.7025100000000001|139.0|-0.13639|9.9463|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
15a_a22|0.0|0|0.0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|2|0.038167849|0.021482585|-0.280236463|0.005288335|-0.057308195|-0.015194063|1|0.036467904|-0.165471815|-0.360663314|0.7392451729999999|-0.09744639|1|0.86664032|-0.061755825|-0.081705465|0.410151945|0.02126757|-41.92018177|14.43653926|0.13335968|9.799599501|0.702735071|-1.634109304|70.12529157|0.444668211|2884.815511|588.2800507999999|-1109.242072|-14.47998862|0.297264929|14.6895113|201.7850124|-752.9594081|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|14.66318798|1.0|1.0|1.0|1.0|1.0|3.42|2.86|0.08|-9.21|4.31|1.73|1.0|0.0|0.0|1.0|-4.65|5.0|-6.61|0.0|1.0|3.19|0.00945|2.1e-05|0.0|6.1e-10|2.56e-07|-0.0600399999999999|4.98|3.6496|-1368.35331|-1368.321775|696.57|339.72|245.14|0.41078|0.69076|0.0955|-0.15281|5.2588|-0.21285|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
43_a18|0.0|0|0.0|1.251175234|0.0|0.032999679|4.844187086|1|0.033734062|-0.05314954|-0.397752066|0.002712865|0.031746165|-0.032429984|0|-0.079184068|-0.2093696189999999|-0.460675034|0.713379703|-0.023109314|0|0.852344887|-0.070166168|-0.0822489459999999|0.3439906129999999|0.006890688|-54.49271386|5.35147222|0.147655113|4.156080507|0.8743733490000001|-2.302970476|69.46280937|0.481954273|3172.923606|661.9512957999999|-1788.541603|-18.77059344|0.125626651|19.33108376|97.56464265|-1389.023915|0.007193089|-581.4944803999999|2045.512486|1228.492038|5.5863235410000005|0.0|1.0|1.0|1.0|2.0|4.54|0.0|0.34|-9.6|4.08|3.7|3.0|1.0|0.0|1.0|-6.45|3.0|-5.78|0.0|0.0|3.48|0.00018|1.09e-06|1.0|2.52e-10|1.28e-07|-0.04949|8.79|3.2233|-1611.621186|-1611.598032|843.1|384.65|384.65|0.6926800000000001|0.6926800000000001|0.5429|-0.13196|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|625.0|6.2041|6.2041
8g_a12|0.0|1|2.897921027|1.28383574|0.0|0.10205033|4.59511985|2|0.038347953|-0.038463841|-0.40429396|0.005898773|-0.094550033|-0.040257632|1|-0.068810076|0.122649613|-0.532504083|0.7475224290000001|-0.04981165|1|0.8576253690000001|-0.076856227|-0.1045061519999999|0.274352085|0.008910823|-42.39297373|4.915102972|0.142374631|2.7111119089999995|0.90166696|-1.881110729|61.99654413|0.463772637|2506.427441|473.055878|-1037.59814|-13.00742505|0.09833304|12.83559677|54.23932676|-572.326702|0.007890315|-443.109365|1150.7554189999998|480.0590283|4.352203029|0.0|1.0|1.0|1.0|2.0|4.07|2.51|0.1|-8.0|2.07|2.89|1.0|0.0|0.0|1.0|-4.38|5.0|-6.28|0.0|0.0|2.77|0.0146|4.61e-05|0.0|9.98e-09|3.53e-06|-0.06432|3.68|3731.0|-1154.321531|-1154.281986|590.93|332.31|294.8|462.0|0.55027|0.1601|-0.1520099999999999|2.9986|-0.21633|0.03954539|-1154.173831|4.2131|3715.0|5.43|5.43
4S4k_a46|0.0|0|0.0|1.134637098|2.145043462|-0.050636784|5.587248657999999|1|0.0510113959999999|-0.104665424|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.012963356|-0.3860697829999999|0.7477594870000001|-0.003017362|0|0.891734458|-0.089589915|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|4.1078333030000005|0.1082655419999999|2.177526049|0.8679099640000001|-1.46291223|49.42345536|0.461984953|2105.538282|472.7005375|-775.4768155|-8.564028983|0.132090036|10.26616763|70.01975807|-411.0733912|0.007182108|-390.0516264|893.4991504000001|519.5743695|3.807172093|1.0|1.0|1.0|1.0|1.0|3.8|3.03|0.33|-6.61|4.77|2.84|1.0|0.0|0.0|1.0|-4.82|3.0|-5.46|1.0|1.0|3.79|5.0|1.4800000000000002e-05|0.0|2.48e-07|8.28e-05|-0.02074|4.52|4.0774|-1053.441953|-1053.415665|566.82|304.07|234.58|0.5716|0.67893|0.0654|-0.17396|2.2655|-0.1947|0.02628818|-1053.255345|2.5693|197.0|6.7055|6.7055
16_a31|0.0|0|3.096824452|0.61013894|0.0|0.152128735|5.733341277|0|0.042528736|-0.050076586|-0.726543099|-0.017017891|-0.00795845|0.06214876|2|-0.0897217219999999|-0.09530799|-0.60894688|0.8318419909999999|-0.038841601|0|0.546450126|-0.142079397|-0.150315165|0.29485045|0.0374314139999999|-66.9420327|17.63615984|0.4535498739999999|8.309441139|0.73080436|-1.653466811|83.86629191|0.427771627|2071.962924|257.4650715|-779.0463041|-11.12287666|0.26919564|9.649327262|126.8340354|-367.0549296|0.027684692|-217.4912527|1066.012118|280.39844320000003|13.04390063|0.0|1.0|1.0|1.0|2.0|3.2|1.93|0.14|-4.94|2.83|0.78|0.0|0.0|0.0|2.0|-4.36|4.0|-6.48|0.0|1.0|2.33|0.0131|0.000254|0.0|1.16e-05|0.00347|-0.0318899999999999|1.7|3.6596|-1308.242314|-1308.202828|503.18|338.79|338.79|0.70108|0.70108|0.2534|-0.15231|3.7419|-0.1842|0.03948619|-1308.161433|5.5943|0.09|7.0458|7.0458
47i_a18|0.0|0|0.0|1.251177255|0.0|0.053794607|4.844187086|0|0.037484277|-0.037689885|-0.440488042|-0.000919158|0.073977454|-0.040514277|0|-0.057689282|-0.162274487|-0.499939719|0.744472118|-0.064085904|0|0.8030751740000001|-0.0780255879999999|-0.089609068|0.279553995|0.009745543|-54.34379065|6.787641686000001|0.196924826|4.727502734|0.8608685909999999|-2.150617629|68.954317|0.487446923|2795.907966|559.3312455|-1497.876758|-17.10248143|0.139131409|18.67881257|96.90318745|-1043.251367|0.009393984|-502.6804099|1739.959818|855.7438937000001|6.542785417999999|1.0|1.0|1.0|1.0|3.0|4.05|0.0|0.22|-8.98|2.8|2.74|3.0|1.0|0.0|1.0|-5.18|3.0|-6.36|0.0|1.0|2.5|0.0029|1.67e-05|0.0|1.04e-09|4.6e-07|-0.05062|7.37|3.2321|-1416.260696|-1416.233978|744.95|383.61|383.61|0.69175|0.69175|0.5085|-0.13237|2.7749|-0.18299|0.02671774|-1415.944522|3.5235|19.0|7.7212|7.7212
12as_a36|0.0|0|3.447017327|1.297043209|0.0|-0.051208473|5.351858133|2|0.041728395|0.096454203|-0.452697599|0.000584134|-0.114290948|-0.025398105|1|0.162571317|-0.166354116|-0.4358775279999999|0.817372883|-0.0389138329999999|0|0.77043791|-0.082748367|-0.109492809|0.291030086|0.019229943|-55.75872553|12.95780416|0.22956209|8.731418812000001|0.768125394|-2.080363362|85.53474971|0.454761514|2904.092809|519.1478419|-1401.82114|-17.17446921|0.231874606|16.08155469|156.2451686|-944.5958066|0.017444469|-361.3444194|1824.98997|716.9974499|11.75468972|1.0|0.0|1.0|0.0|2.0|4.86|0.0|0.17|-6.89|2.09|1.59|1.0|0.0|0.0|1.0|-3.81|5.0|-7.21|0.0|0.0|1.84|0.0653|0.000112|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.601917|-1385.5651710000002|712.04|321.96|274.29|0.53815|0.68211|0.2402|-0.1563|4.8580000000000005|-0.21419|0.03674596|-1385.384524|6.8556|59.0|7.2291|7.2291
47d_a18|0.0|0|0.0|1.251175994|0.0|-0.017398129|4.844187086|0|0.032916667|0.069914568|-0.480899596|0.003376831|-0.07722825|0.016324953|0|0.104380139|-0.406388629|-0.417659275|0.7430748709999999|-0.002494715|0|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|-52.14267013|12.45251265|0.163000873|10.15469843|0.69814381|-2.182899066|86.29525584|0.481311892|3304.705347|682.5509007|-1780.097106|-19.1002979|0.30185619|19.16475647|246.1558296|-1451.622641|0.018506261|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|1.0|1.0|1.0|2.0|4.73|0.0|0.32|-8.83|3.21|2.6|3.0|2.0|1.0|1.0|-5.74|4.0|-6.57|0.0|0.0|2.56|0.000968|5.23e-06|1.0|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|398.94|398.94|0.69905|0.69905|0.5820000000000001|-0.12844|3.7605|-0.17405|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
12f_a40|0.0|0|0.0|0.604990261|1.768354671|-0.03356339|5.4161004020000005|0|0.040501792|0.070099257|-0.235838511|0.008525796|0.108909202|-0.172869148|2|0.115814835|-0.054891771|-0.397377446|0.777316288|-0.160218113|1|0.909993912|-0.067004323|-0.082198664|3.43e-05|0.021549915|-37.02024147|11.90644165|0.090006088|6.57837176|0.7314440520000001|-1.150781297|56.53158029|0.490421149|2383.68369|502.7764322|-635.8127312999999|-10.03685385|0.268555948|16.49362536|148.3785764|-351.2898849|0.0201199619999999|-255.7481174|869.2568204|384.1423925|11.1163852|1.0|0.0|0.0|0.0|0.0|3.24|3.61|0.06|-7.32|5.44|3.99|2.0|0.0|0.0|1.0|-6.58|3.0|-4.76|0.0|1.0|4.76|0.0001|1.02e-06|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.77|2.8374|-2212.359379|-2212.348599|572.63|436.97|286.25|0.6679999999999999|0.7029|0.3858|-0.11765|3.2818|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
12_a4|-3.2834578760000004|0|0.0|0.295190368|2.070952433|-0.1494133309999999|5.4161004020000005|2|0.0381179139999999|-0.0334644329999999|-0.113938738|0.005795666|-0.093414896|0.028152112|1|-0.055590089|-0.085553511|-0.220286906|0.8157155359999999|-0.036425699|1|0.805238097|-0.070256284|-0.074699711|0.636722126|0.01168879|-41.69390404|6.936764267999999|0.194761903|4.116653575|0.717772573|-1.269895089|53.59101661|0.470780296|2927.48584|477.8721263000001|-753.6248824|-9.127388465|0.282227427|11.7599245|167.4891205|-447.2420348|0.015603795|-258.476202|1049.9494|608.4548423|9.260141177|1.0|0.0|1.0|1.0|0.0|3.41|2.94|0.23|-7.84|4.98|2.17|1.0|0.0|0.0|1.0|-4.18|5.0|-6.84|0.0|1.0|3.3|0.0266|4.64e-05|0.0|1.45e-08|5.85e-06|-0.06898|6.12|3.8083|-1617.861623|-1617.826064|640.67|325.57|255.16|0.63967|0.68825|0.0464|-0.16224|7.8701|-0.2312199999999999|0.03555871|-1617.634733|10.1971|9.29|5032.0|5032.0
13c_a6|0.0|0|3.441255118|1.424213869|0.0|-0.046663393|5.351858133|1|0.040821256|0.049627353|-0.605286688|-0.003346018|0.054910284|-0.0942387559999999|1|0.081059709|-0.174259072|-0.490486317|0.780680481|0.085414885|0|0.786809832|-0.093635525|-0.111231609|0.22875443|0.030547186|-63.73961873|20.79409503|0.213190168|14.15496611|0.772032541|-2.11340057|88.21184769|0.466844407|2880.850692|535.5975578|-1438.635026|-18.47751526|0.2279674589999999|15.07660437|155.1821156|-979.308309|0.018354398|-370.3562372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|2.0|3.61|2.53|0.16|-9.4|4.57|1.5|2.0|0.0|0.0|1.0|-5.95|5.0|-5.88|0.0|1.0|3.64|0.000471|5.42e-06|0.0|3.96e-10|1.68e-07|-0.05015|4.5|3.6519|-1389.39897|-1389.371325|719.8|339.5|206.92|0.48478|0.7008800000000001|0.28|-0.14975|7.7129|-0.1999|0.0276450999999999|-1389.184603|9.2467|73.0|7.1367|7.1367
41_a47|0.0|1|0.0|1.420292383|1.840145925|-0.225923786|4.727387819|3|0.042537538|-0.080388467|-0.187859623|0.003530307|0.024881402|0.075316535|1|-0.178132441|-0.317014709|-0.276217719|0.8417952740000001|0.08640454|1|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|10.36256127|0.1768315369999999|5.852270304|0.653147815|-1.259711209|63.84353454|0.447046066|2374.594252|464.8854878|-711.4235867000001|-9.34366093|0.346852185|12.96444871|195.8852341|-401.77742|0.023067788|-172.98086630000003|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|3.18|0.16|-7.47|4.52|1.75|0.0|0.0|0.0|1.0|-3.57|5.0|-6.66|1.0|1.0|3.06|0.0929|0.000125|0.0|3.36e-08|1.17e-05|-0.05053|2.41|3.7144|-1162.492089|-1162.462261|603.1|333.8|308.67|0.6779|0.68638|0.2504|-0.15208|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|0.01|8.0|8.0
8a_a12|0.0|0|0.0|1.283813597|0.0|0.082323047|0.0|3|0.0420317459999999|-0.205012437|-0.362413703|-0.001510006|-0.050603335|-0.084035283|0|-0.3422915179999999|-0.226106307|-0.5385001079999999|0.763500863|-0.1261547959999999|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-30.69873711|5.354053791|0.107343574|2.773166902|0.791430726|-1.4888045019999998|55.45388635|0.46777503|2212.38965|462.3571879|-771.1359521|-9.077610683|0.208569274|9.607296424|108.02980890000002|-399.41487|0.014012546|-301.89687089999995|974.3568539|464.1781753|7.257889351|1.0|1.0|0.0|1.0|1.0|4.06|3.06|0.15|-7.89|2.5|2.89|0.0|0.0|0.0|1.0|-3.9|4.0|-6.04|1.0|1.0|3.1|0.0408|6.19e-05|0.0|1.28e-08|4.2e-06|-0.06246|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|556.3|317.17|317.17|0.6309100000000001|0.6309100000000001|0.2486|-0.15696|3.6588|-0.2194199999999999|0.02180654|-1045.902509|5.4032|199.0|6.7011|6.7011
12t_a30|0.0|0|0.0|0.60498454|0.0|0.073057637|5.351858133|2|0.044197531|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|-0.04950715|1|-0.158448053|-0.145315868|-0.464720444|0.83236194|-0.003937967|0|0.696413582|-0.090535776|-0.1011561919999999|0.408290036|0.018862708|-58.89093185|12.26965165|0.303586418|7.981057356|0.745705883|-1.82081145|78.8278828|0.445760296|2976.648597|452.99711|-1184.385754|-15.72263361|0.254294117|14.358001500000002|165.4110479|-770.409047|0.020029588|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|0.0|1.0|0.0|1.0|4.63|0.0|0.14|-7.16|3.74|3.58|2.0|0.0|0.0|1.0|-5.49|6.0|-6.06|0.0|0.0|3.21|0.00141|6.71e-06|0.0|6.900000000000002e-08|3e-05|-0.05542|4.32|3.5457|-1774.2421780000002|-1774.208418|677.85|349.67|244.58|0.33647|0.6842600000000001|0.1561|-0.15029|2.6784|-0.20571|0.0337599|-1774.077985|3.2145|9.0|8.0496|8.0496
