molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|FNSA3|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
9o_a24|0.0|1|0|2.9340792330000003|0.0|0|1|1|0.0|-0.064667223|-0.007052095|4.59511985|-0.044044637|3|0.028472222|-0.087807028|0.0|-0.097596429|10.94506726|-0.000236595|1|1|0.00177843|-0.38043264|2|-0.088586421|-0.08834189|-51.29122728|10.7072496|32.50178358|0.229726192|-0.032911684|-29.61546471|6.1994599720000005|0.668046377|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|0.4861134689999999|445.9858336|-971.8432428|-11.03321234|11.83284872|6697.297449000001|192.1999837|28.52459128|-194.5965258|1454.754155|15.09096602|1.0|0.0|2.0|2.84|0.04|23.0|-7.91|3.75|4.36|92.79|1.23|1.0|0.0|120.73|0.0|1.0|32.0|5.0|0.0|0.0|-4.4|2.88|0.0|0.0|1.24e-08|5.23e-06|5.8802|4.2643|-1388.147972|611.03|210.85|432.84|0.65292|-1387.887227|0.0288|4.3816|0.0533144|5.9089|6.3507
4h_a46|-3.74433321|0|0|0.0|0.090767245|1|1|1|2.134072222|0.128214845|-0.005778576|5.587248657999999|-0.346835467|2|0.040890805|-0.057256598|0.0|-0.021951549|10.31928028|-0.09922757|1|1|-0.030014575|-0.516344924|2|-0.083155747|-0.083997524|-65.24476749|7.900037181|105.2773797|0.232755725|-0.0305445539999999|-51.70985599|6.198442205|0.805506105|-2.015940586|-51.19164773|74.99848132|-23.9655397|73.14480467|0.4866209529999999|601.9869510999999|-1581.72562|-18.803584|15.85230406|7808.347937|152.6017078|29.75215152|-479.405829|1963642.0|9.093247153|1.0|0.0|2.0|2.99|0.3|23.0|-9.2|3.46|6.18|124.17|2.27|2.0|0.0|142.08|0.0|1.0|36.0|6.0|1.0|0.0|-5.69|4.21|0.0|1.0|6.38e-10|3.210000000000001e-07|4.2444|4.18|-1923.926093|792.61|292.11|682.14|0.54445|-1923.543349|291.0|1.7601|0.04729184|2.9086|6.6402
16i_a32|0.0|1|1|3.352437091|0.0|0|0|0|0.0|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|0|0.0439583329999999|-0.056414399|2.078707411|-0.104899053|10.31100265|0.006037736|3|3|-0.120440534|-0.700853898|0|-0.0857355019999999|-0.114771536|-56.03343427|14.59730623|90.08098301|0.198505292|-0.036726892|-49.02383532|9.540239197|0.718964113|-1.836344582|-36.62130242|88.80827938|-24.00328703|70.6307405|0.455596751|523.8261846|-1200.164351|-15.6876273|12.57892808|6355.471589|183.6742715|33.38593207|-286.2130831|1669.296604|13.79800742|1.0|0.0|2.0|3.16|0.3|19.0|-7.4|6.25|4.85|149.27|1.34|3.0|0.0|116.75|1.0|1.0|29.0|5.0|1.0|0.0|-5.09|4.19|0.0|0.0|4.01e-08|1.7100000000000002e-05|3.6176|3.6176|-1995.307733|692.96|342.72|573.38|0.70222|-1995.055356|0.2857|3353.0|0.02810109|4.0568|8.2596
12q_a30|0.0|0|0|0.0|-4.76444841|0|2|2|0.0|0.144208934|-0.015322396|5.351858133|-0.27228842|2|0.0438779959999999|-0.016509571|0.0|0.004165554|10.31162828|-0.021542639|1|1|-0.077457998|-0.636798458|1|-0.087348134|-0.115589613|-59.52322773|10.07866809|82.72757145|0.154254173|-0.045799658|-53.67653794|6.868090132000001|0.820640722|-2.427381881|-40.56199584|90.06607753|-31.21009417|69.60189582|0.473741611|576.3319634|-1654.134991|-21.2680622|13.96052394|7990.060758|122.2240555|38.03137394|-437.0000797|2015.662819|11.29774462|1.0|0.0|1.0|0.0|0.17|17.0|-7.18|4.43|4.78|90.88|2.82|2.0|0.0|133.96|0.0|1.0|34.0|8.0|0.0|0.0|-5.92|5.05|0.0|0.0|6.61e-08|3.19e-05|5.0573|3.4834|-1988.033527|713.16|245.16|537.96|0.68516|-1987.781386|0.1515|5.5755|0.03408298|6.821000000000001|7.4449
12z_a36|0.0|1|0|3.435113772|0.0|0|2|2|0.0|-0.065211069|-0.007671785|5.351858133|-0.010732275|2|0.041767677|0.037307819|0.0|-0.010881947|10.95429182|-0.030529442|1|1|-0.098598933|-0.433580807|1|-0.081592361|-0.102674964|-54.11489962|15.50078625|114.3931487|0.165209595|-0.036238222|-45.16471514|10.28066212|0.712682362|-1.848149347|-35.89088901|83.07227002|-24.03445318|69.61568586|0.4577848329999999|553.6621150000001|-1225.757112|-15.940487699999998|14.78435842|6146.834385|190.5590792|33.72393432|-282.1167226|1719.920651|14.97465267|1.0|0.0|2.0|0.0|0.13|17.0|-6.66|2.75|1.76|92.99|1.38|1.0|0.0|128.47|0.0|1.0|31.0|5.0|0.0|0.0|-3.95|2.4|0.0|0.0|2.21e-07|8.97e-05|3.8969|3.8969|-1325.195958|686.33|318.16|539.36|0.69397|-1324.951498|0.4423|4814.0|0.03845474|6.5892|8301.0
3a_a32|0.0|1|1|3.226454082|0.0|0|0|0|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0|0.03382716|-0.014365682|2.211368234|0.102212031|10.31100283|0.125185185|3|3|-0.079652285|-0.491457345|0|-0.080607266|-0.0970820759999999|-37.30101542|10.39727075|87.55216606|0.182929032|-0.032360692|-20.78892268|4.811337463|0.6723099029999999|-0.970820756|-17.261046399999998|55.87310101|-14.97491147|47.69828617|0.461044711|378.0996237|-449.2473442|-6.929640892|10.67859439|4249.04624|151.63860559999998|22.27382254|-159.4728294|668.2146761|10.9483666|0.0|1.0|1.0|2.21|0.07|19.0|-6.12|5.77|4.12|110.94|1.19|0.0|0.0|83.28|0.0|1.0|20.0|3.0|0.0|1.0|-4.35|3.31|0.0|0.0|7.66e-07|0.0002279999999999|3.6308|3.6308|-1554.796165|492.91|341.48|355.48|0.70229|-1554.7020630000002|0.2719|3.6178|0.02744024|5.7916|8.5686
14q_a23|0.0|0|1|0.0|0.0|2|0|0|3.292130907|0.141057047|-0.0101981219999999|5.351858133|-0.130330047|2|0.044138322|0.064903564|0.720966302|-0.058543701|10.31321757|-0.056324491|2|2|-0.017918675|-0.573130981|2|-0.08960718|-0.096370719|-61.51997721|14.81701129|350.836102|0.226805402|-0.039682061|-45.42467289|10.17264683|0.777340899|-2.023785094|-42.23665548|79.42966327|-27.24379301|76.3369885|0.472004985|530.8381985000001|-1389.433443|-18.70427707|16.53853737|6982.066379000001|152.86702240000002|35.04742005|-380.8178266000001|1787.418422|13.26616596|0.0|0.0|2.0|2.66|0.04|26.0|-6.96|2.57|3.12|148.11|2.28|1.0|1.0|128.38|1.0|1.0|33.0|5.0|1.0|0.0|-4.39|2.46|0.0|0.0|1.11e-07|5.03e-05|3.6431|3.6431|-1798.645459|714.22|340.33|554.59|0.5949|-1798.3704079999998|0.4943|8375.0|0.03458552|12.0503|7.8069
14o_a23|0.0|0|1|0.0|-4.758526534|2|0|0|3.133942289|0.18835477|-0.014680137|5.351858133|-0.301504331|2|0.046090147|0.135737344|0.6669152279999999|-0.029012777|10.3132174|-0.049105045|2|2|-0.0962526|-0.653629157|2|-0.072435569|-0.094138958|-51.49843925|12.835973699999998|110.3941788|0.0959220569999999|-0.042454824|-47.58321438|9.125801389|0.800301554|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|642.7588542000001|-1539.35724|-21.45909668|17.66041891|7967.617129|141.97663490000002|37.71512766|-427.001863|1923.471511|13.71836682|0.0|0.0|1.0|3.62|0.09|26.0|-7.95|3.97|6.18|114.25|3.04|2.0|1.0|126.97|0.0|1.0|35.0|8.0|1.0|0.0|-6.0|4.76|0.0|0.0|1.12e-08|5.57e-06|3.6989|3.6989|-2042.184285|729.11|335.19|582.89|0.58581|-2041.934645|385.0|5.9294|0.02299729|8.3591|8.4815
7s_a46|0.0|0|0|0.0|0.218897825|1|1|1|2.117265684|-0.0778653109999999|-0.005351046|5.533389489|-0.076841616|1|0.044509804|-0.210750635|0.0|-0.005405515|10.94651358|-0.020953253|1|1|0.012197837|-0.3638523629999999|1|-0.096723151|-0.083011849|-48.61321955|4.458665639|166.3052939|0.141211538|-0.031623562|-20.9694955|2.240932895|0.8198874559999999|-1.3281895890000002|-24.43308641|47.36217237|-15.894055599999998|53.07188519|0.433822088|431.6285339|-667.5503351|-7.988379237|9.829721631|4245.390306|90.5248694|19.38565529|-321.55195330000004|814.1975221|5.640276426000001|0.0|1.0|1.0|2.33|0.26|17.0|-6.08|3.65|3.9|50.94|2.39|0.0|0.0|91.19|0.0|1.0|23.0|3.0|0.0|1.0|-4.24|3.32|0.0|0.0|8.39e-07|0.000256|5.2972|4293.0|-974.8067569|539.99|234.06|446.63|0.69976|-974.615216|0.1186|2.4286|0.036050328|3.6655|5.7022
12c_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|0.045997203|-0.006900253|5.351858133|-0.030422458|2|0.042804233|-0.0983590219999999|0.0|0.019094532|10.31162888|-0.072247675|1|1|-0.051371057|-0.468696709|1|-0.076777688|-0.096482247|-50.12643041|10.36785909|82.07537640000001|0.156067288|-0.037411484|-41.12547305|6.768942632999999|0.8061287690000001|-1.833162702|-32.72642202|72.5855533|-24.42511853|60.4942895|0.452966315|550.9847369|-1196.830808|-15.946612|13.9883503|6403.739746|126.574178|30.29927658|-399.7292126|1484.664552|9.594458155|1.0|0.0|1.0|0.0|0.14|17.0|-7.22|4.47|3.27|81.65|3.31|2.0|0.0|132.29|0.0|1.0|30.0|4.0|0.0|1.0|-5.44|4.49|0.0|0.0|6.03e-08|2.61e-05|5.0582|3.5286|-2035.373591|695.96|245.12|541.39|0.68457|-2035.141497|0.1568|3.7377|0.03433522|4.7893|7.9914
19_a20|0.0|1|0|3.423603867|0.0|0|0|0|0.0|0.071176085|-0.0096278259999999|4.727387819|-0.130949446|3|0.0396875|0.103271147|1.622562232|0.077469518|10.94899558|-0.063133522|1|1|-0.049177437|-0.5838248970000001|3|-0.091725453|-0.099685049|-60.26825633|8.964643162|339.8339889|0.245547466|-0.038340404|-43.03556944|5.890223441|0.796070588|-1.993700989|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|495.7134289|-1309.962269|-16.55214209|15.38668579|6325.747732|133.9919257|31.64490997|-389.0666676|1645.535318|10.48665779|1.0|1.0|2.0|2.49|0.08|27.0|-9.63|4.97|4.08|110.44|1.33|1.0|0.0|122.86|0.0|1.0|32.0|5.0|0.0|1.0|-4.57|2.91|0.0|0.0|2.34e-10|9.86e-08|3.3616|3.3616|-1368.413151|687.79|368.83|519.34|0.6987399999999999|-1368.129074|0.2998|4.2507|0.03487615|6.3327|5585.0
SB431542_a8|0.0|1|0|3.172627551|0.0|1|1|1|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.096884952|0.0|-0.029382296|10.94951956|-0.0453332859999999|1|1|0.055198015|-0.494976661|1|-0.128342313|-0.124595991|-76.82006387|20.78806656|170.1252996|0.434670151|-0.048754953|-44.6389196|12.44282236|0.7608280590000001|-2.242727845|-45.98111161|89.64885355|-29.18257067|97.60813043|0.476091179|338.38158389999995|-1342.398251|-17.46740332|14.04829994|6203.505123|143.157805|38.35632812|-312.2404091|1764.391093|15.07117296|0.0|0.0|2.0|2.75|0.05|23.0|-6.76|3.13|2.72|112.23|1.9|1.0|0.0|109.21|0.0|1.0|30.0|5.0|0.0|0.0|-4.14|2.4|0.0|0.0|1.74e-07|6.96e-05|||||||||||||4.1019
24_a47|0.0|0|1|0.0|0.0|1|0|0|1.225600378|0.0453435129999999|-0.010774404|4.727387819|-0.1160443999999999|2|0.039520202|0.0251322929999999|1.081401467|-0.063708635|10.95005721|0.071506228|1|1|-0.111494046|-0.540463145|2|-0.075894947|-0.090995097|-42.71324947|12.11301576|41.72753688|0.216050899|-0.032498249|-28.82156035|6.81713713|0.611603578|-1.364926459|-24.03877652|69.27912772|-18.28983173|54.82626523|0.479188295|441.2021442|-768.1729327|-10.29341441|13.48797266|6022.202634|218.5873217|29.90471672|-125.6197312|1255.998102|18.06759887|0.0|1.0|2.0|3.12|0.05|21.0|-7.63|2.78|4.64|84.73|2.86|1.0|0.0|104.73|0.0|1.0|28.0|5.0|0.0|1.0|-4.52|3.16|0.0|0.0|2.32e-08|9.22e-06|3.9675|3.9675|-1696.105723|578.94|312.5|450.98|0.6835|-1695.93106|0.2618|2.6517|0.03414611|3.6008|8.5
14b_a3|0.0|0|0|0.0|0.0|0|0|0|0.0|0.143500839|-0.009130444|4.727387819|-0.1160619169999999|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.008040839|10.31162234|-0.102362298|1|1|-0.050943323|-0.575695827|3|-0.090994113|-0.100993354|-44.49789848|6.273415527999999|252.49572540000003|0.2135234869999999|-0.036469822|-24.15156108|3.067822725|0.766915433|-1.312913604|-21.76034149|57.87172082|-17.83445545|50.77131401|0.487615651|384.6023764|-642.0403962|-8.721397057|9.738358819|4803.535505|113.9829058|23.25478753|-261.0537205|837.1723509999999|8.483998032|0.0|1.0|1.0|2.5|0.06|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|0.0|93.25|0.0|1.0|23.0|4.0|0.0|1.0|-3.99|2.58|0.0|0.0|1.28e-07|4.08e-05|3.0724|3.0724|-1327.514377|524.27|403.54|368.39|0.70123|-1327.349444|0.2276|2.8743|0.02844675|3.8724|6.4202
12bg_a36|0.0|1|0|3.434779148|0.0|0|2|2|0.0|-0.040957653|-0.0076819|5.351858133|-0.044573523|2|0.044197531|0.057879142|0.0|-0.060117593|10.95885259|-0.0206090089999999|1|1|-0.101451485|-0.4459167329999999|1|-0.075439837|-0.102664465|-51.74990566|13.44952052|107.3347739|0.159389648|-0.036959207|-48.31008346|9.22604612|0.747867728|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|576.6383913|-1267.656166|-17.39163005|14.04434294|6753.439903|172.9566471|33.900544700000005|-340.0625449|1695.0272350000002|13.35534589|1.0|0.0|2.0|0.0|0.14|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|0.0|133.77|0.0|1.0|31.0|4.0|0.0|1.0|-5.18|3.93|0.0|0.0|1.74e-08|7.83e-06|3.8944|3.8944|-2152.13793|703.94|318.36|554.7|0.69395|-2151.914954|0.4409|6.6844|0.03334656|9.3601|7.8239
8b_a8|0.0|1|0|3.191799887|0.0|1|1|1|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|1|0.040054466|0.019958073|0.0|-0.0422693659999999|10.94650923|-0.03443232|1|1|0.049587543|-0.5058761820000001|1|-0.130159955|-0.11627069|-79.74587194|19.87542051|172.84152849999998|0.441645347|-0.047457424|-43.64473805|12.1771918|0.781454722|-2.325413799|-48.85837649|84.97574547|-29.07602182|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|-17.8141788|14.53652808|6471.7604200000005|133.8974321|37.20755791|-344.8810688|1823.170337|13.73949201|0.0|0.0|2.0|2.93|0.09|23.0|-7.13|3.65|3.03|112.23|2.12|1.0|0.0|114.18|0.0|1.0|31.0|5.0|0.0|0.0|-4.43|2.76|0.0|0.0|7.33e-08|3.04e-05|4.5819|3.2992|-1407.0843|640.35|270.59|488.56|0.70195|-1406.829227|0.1515|5.8389|0.03204403|7.4497|5.2941
9r_a24|0.0|1|0|2.950959457|0.0|0|0|0|0.0|-0.134192489|-0.004640179|4.59511985|0.013567512|3|0.024179894|-0.17821765|0.0|0.064425793|10.96129392|-0.043274854|1|1|-0.179075526|-0.3018627239999999|3|-0.0618978309999999|-0.082022572|-41.49802275|10.4302588|71.31566881|0.158284162|-0.025821921|-36.86695997|6.992734796000001|0.6152148279999999|-1.394383716|-27.82142546|70.79264457|-17.31173182|51.92828155|0.473403843|564.3096436000001|-934.8335183|-11.60626518|18.36822555|5501.824326|257.9706516|28.13932796|-154.486433|1519.52371|15.80243761|1.0|1.0|1.0|3.04|0.22|23.0|-8.66|4.23|3.93|79.82|1.02|2.0|0.0|116.9|0.0|1.0|30.0|6.0|0.0|0.0|-4.06|2.69|0.0|0.0|2.21e-09|8.84e-07|4.4722|4.2877|-1294.486221|713.25|277.23|616.11|0.6204|-1294.201456|0.0029|1.9698|0.03426339|3.0322|7.9586
12al_a36|0.0|1|0|3.469383582|0.0|0|2|2|0.0|-0.06777947|-0.008463062|5.351858133|-0.04314418|2|0.042739018|0.1030147719999999|0.0|-0.074215038|10.96020817|-0.031635802|1|1|-0.1430106119999999|-0.404703593|1|-0.077842923|-0.105915949|-51.22331485|17.71943397|114.2305891|0.198820783|-0.035305316|-45.86257662|11.65999569|0.671084645|-1.906487074|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|527.2034213000001|-1254.533926|-15.28752554|16.15533063|6049.668466|216.4375922|34.61874732|-225.1591357|1869.412355|17.07995636|1.0|0.0|2.0|0.0|0.17|17.0|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|130.24|0.0|1.0|31.0|5.0|0.0|0.0|-4.07|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|3878.0|3.5511|-1347.479819|702.95|319.71|554.23|0.70417|-1347.196501|0.0095|6.4473|0.03469224|8.1781|7.3188
IN1233_a59|0.0|1|0|3.463603867|0.0|0|0|0|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|2|0.0396875|0.163548857|1.983673343|-0.011236836|10.93301779|-0.054458882|1|1|0.001996439|-0.597167441|2|-0.092761756|-0.095213818|-61.73167061|7.208329477|318.5587088|0.238675351|-0.035929742|-42.16752524|4.79704394|0.810795898|-1.904276352|-41.08157616|72.32484741|-23.91074854|68.94000009|0.483639625|506.6510632|-1267.269673|-15.91227368|15.51626497|6206.818668|125.91272279999998|29.49046561|-413.6607749|1562.994677|8.961363774|1.0|1.0|2.0|2.76|0.08|27.0|-10.0|5.54|4.69|97.55|2.06|2.0|0.0|125.07|0.0|0.0|32.0|4.0|0.0|1.0|-5.16|3.85|0.0|0.0|9.93e-11|4.17e-08|5.2194|3.5355|-1352.351584|703.47|237.54|531.14|0.6953699999999999|-1352.073755|0.2011|5.4004|0.02473496|7.6059|7.4685
18_a34|0.0|0|0|0.0|0.0|1|1|1|1.801574074|-0.063113846|-0.014733513|5.351858133|-0.101546926|1|0.040527066|-0.100548575|0.0|-0.141332289|10.9595763|-0.136990511|1|1|-0.3102088839999999|-0.493450778|1|-0.090328365|-0.129784908|-49.86847383|22.55015528|66.6880793|0.31018528|-0.0422555509999999|-39.55742812|12.44948722|0.695849945|-1.816988713|-27.53138148|86.77082535|-23.32844015|72.41862911|0.441058733|380.8328339|-1003.122927|-12.87916264|11.23989749|5296.289007|167.9151283|33.52510165|-216.2496321|1441.579371|15.11918774|1.0|1.0|0.0|3.61|0.21|17.0|-5.65|3.13|3.15|75.47|1.49|1.0|0.0|93.91|0.0|2.0|26.0|6.0|0.0|1.0|-4.11|3.07|0.0|0.0|2.22e-06|0.000781|4.4335|4.1234|-1199.288654|592.04|279.66|483.87|0.60488|-1199.101028|0.0303|5.0935|0.02902032|6.7806|5.6144
12g_a40|0.0|0|0|0.0|0.0|1|0|0|1.687211672|0.037440516|-0.01011728|5.4161004020000005|-0.129331216|0|0.036630824|0.167050952|0.726175674|0.075327376|10.31197254|-0.211162861|2|2|0.063401514|-0.512657141|0|-0.0951493559999999|-0.099521372|-49.94706785|6.670206427999999|130.7472028|0.129798543|-0.0435406|-27.42361099|3.501413627|0.852031227|-1.393299206|-26.21888031|59.29860462|-22.85591194|56.61727428|0.465725912|456.7977427|-731.3891821000001|-11.99782981|14.39849078|5211.675486|77.67373972|26.82520454|-369.5858437|858.4065454|7.056520179|1.0|0.0|1.0|3.2|0.0|20.0|-6.63|4.83|5.14|78.66|3.76|2.0|0.0|93.78|0.0|1.0|23.0|3.0|0.0|1.0|-5.79|5.07|0.0|0.0|2.37e-07|8.57e-05|4.0224|3.1577|-2173.044757|540.25|308.23|429.31|0.6988|-2172.9382|0.2682|1.9175|0.02230594|2.7075|6.1403
3b_a12|0.0|0|0|0.0|0.0|0|1|1|0.0|0.156777705|-0.007916598|0.0|-0.043495794|2|0.0375|-0.1215705419999999|0.0|-0.065558712|10.9540388|-0.003968827|0|0|-0.071149325|-0.547002361|1|-0.064393592|-0.088443201|-33.57216667|5.401901357000001|41.13468455|0.096795301|-0.034016616|-24.04018959|2.816328871|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|10.88757628|4665.346939|120.5265876|23.06757345|-280.3056362|899.6353646|8.665655511|1.0|1.0|1.0|2.98|0.05|18.0|-8.1|4.05|3.14|37.28|3.99|1.0|0.0|102.53|0.0|1.0|24.0|3.0|0.0|1.0|-4.64|3.78|0.0|0.0|7.91e-09|2.63e-06|4.2092|3.7741|-1410.971864|548.05|294.55|426.66|0.6654800000000001|-1410.826913|0.2418|5.9551|0.02444371|8.5678|7.3098
47p_a18|0.0|0|0|0.0|0.0|0|1|1|0.0|-0.001819106|-0.005394244|4.844187086|-0.04760181|0|0.037575758|0.025217016|0.0|-0.015960677|10.94701988|-0.049428094|0|0|-0.1736074389999999|-0.441700685|0|-0.06909945|-0.082580968|-51.14496913|5.913843751|10.25627035|0.1670454519999999|-0.030813794|-45.24146169|4.377217987|0.818459442|-2.0645242|-37.85569728|69.19354871|-22.80728054|57.05881288|0.488811071|616.5234972999999|-1528.087796|-16.88114242|19.41290064|6726.61969|134.3699001|27.86610962|-471.4248324|1867.029344|8.070036862|1.0|1.0|2.0|0.0|0.28|18.0|-9.03|3.65|3.34|76.5|3.13|3.0|1.0|144.53|0.0|1.0|35.0|3.0|0.0|0.0|-5.27|4.35|0.0|0.0|9.35e-10|4.38e-07|3.2036|3.2036|-1493.759811|795.43|387.01|732.84|0.6937800000000001|-1493.338659|595.0|3.6452|0.02843634|4.6652|7.1938
18_a31|0.0|1|0|3.281949877|0.0|0|0|0|0.0|0.0690370959999999|-0.013634202|5.351858133|-0.138136629|0|0.0427124179999999|-0.051184519|0.0|-0.001973566|10.31169929|-0.096301845|2|2|-0.065041042|-0.604728055|0|-0.11789212|-0.129469649|-69.19879619|8.49194438|238.9516432|0.27411287|-0.040279446|-44.60622732|4.984491996|0.7774768320000001|-1.81257508|-40.61741697|85.81723707|-23.64270989|77.69074057|0.4492048839999999|426.0718665|-1063.9219449999998|-13.87749294|12.84812443|4856.251645|130.6137795|30.40953623|-325.73954460000004|1368.42913|9.822812434|1.0|1.0|3.0|2.85|0.28|16.0|-6.54|4.9|3.48|119.14|0.75|1.0|0.0|99.32|0.0|1.0|25.0|4.0|0.0|1.0|-3.62|2.47|0.0|0.0|2.9e-07|0.000104|5.0092|3.9105|-1465.528656|630.26|247.51|541.33|0.70058|-1465.300904|0.2457|3.0607|0.04825999|4.6746|6.8861
12ak_a36|0.0|1|0|3.501132553|0.0|0|2|2|0.0|-0.052930979|-0.006465433|5.351858133|-0.0407717229999999|2|0.041728395|0.12041792|0.0|-0.116440196|10.95268014|-0.015708652|1|1|-0.099596099|-0.439326642|1|-0.069176342|-0.091761476|-49.87483724|14.3700664|113.186508|0.151294857|-0.032660864|-47.69888026|10.36054668|0.737439195|-1.926990997|-35.95881638|79.17567486|-23.5478668|64.24490364|0.423822657|611.9003905000001|-1389.324141|-16.97756755|13.86156772|6240.396899|189.3013851|31.93194362|-342.3783571000001|1883.984673|13.01738243|1.0|0.0|2.0|0.0|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|1.0|32.0|4.0|0.0|1.0|-4.86|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|3.8734|3.6895|-1350.900117|730.3|320.09|584.05|0.7034699999999999|-1350.57563|0.0001|6.3682|0.03471045|8.5394|7.3372
8_a10|0.0|0|0|0.0|0.0|1|1|1|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|1.546251312|-0.15615298|10.92578782|-0.106100115|1|1|-0.082893697|-0.368590322|2|-0.059655303|-0.086233061|-32.63117642|8.619652859|32.98071169999999|0.125156018|-0.029917593|-25.80127401|4.714910465|0.722649449|-1.465962037|-17.849103399999997|56.7864899|-16.36478554|41.25082928|0.431797417|478.5356341|-801.8744912000001|-8.951462413|10.75705296|6289.86818|151.7094758|22.64553798|-243.5764486|1109.631361|9.617402178|0.0|0.0|0.0|3.27|0.22|21.0|-7.6|4.46|4.2|69.9|2.46|1.0|0.0|111.36|0.0|1.0|29.0|5.0|0.0|1.0|-4.62|3.37|0.0|0.0|2.49e-08|9.59e-06|4.6964|3684.0|-1257.84172|594.63|264.0|416.69|0.68815|-1257.59269|0.0916|1.2052|0.02243902|1.5482|6279.0
4b_a46|0.0|0|0|0.0|0.206072846|1|1|1|2.189591837|-0.155670183|-0.00113356|5.587248657999999|-0.022119857|2|0.047736111|-0.082722572|0.0|-0.135121207|10.96200942|-0.111103941|1|1|-0.079238184|-0.16915334|2|-0.0524080009999999|-0.070236212|-28.58477842|4.127907383|7.986637869|0.064754938|-0.0229342729999999|-20.89467173|2.251475261|0.8104680259999999|-1.123779397|-15.59093155|42.65239101|-12.50898928|32.7126858|0.428987199|510.1086157|-612.9404746|-6.822749952000001|10.09436488|4681.895329999999|103.3759991|15.43427855|-338.6757579|756.2796491|4.343611349|1.0|0.0|0.0|3.03|0.38|17.0|-7.2|4.69|4.77|43.6|2.58|1.0|0.0|101.7|0.0|1.0|25.0|3.0|0.0|1.0|-4.63|3.74|0.0|0.0|6.38e-08|2.12e-05|4.5515|4.5515|-1033.556797|588.79|272.4|508.79|0.68682|-1033.3243619999998|0.1784|3127.0|0.02176759|3.7571|6.2612
