molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomShapeIndex|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
14e_a23|0.0|0|1|0.0|-4.45581912|2|0|0|1.197957573|0.044241453|0.023369734|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|2|2|0.001951778|0.072830644|-0.226146643|-0.5232404310000001|0.133270225|-0.014216155|0.5415996160000001|0.925392058|-0.073376247|0.267882223|0.018022127|-51.07141556|-62.2612068|12.5437807|48.244071000000005|51.92870134|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|0.796525872|0.49543439|3255.313968|644.0923882999999|0.203474128|0.981902808|-953.3724859|0.017954325|-412.7765217|1719.6510460000002|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|1.0|3.54|0.09|26.0|4.42|6.19|105.02|3.82|2.0|1.0|125.29|1.0|6.0|-6.38|34.0|-6.06|479.48|1.0|4.5|-5.79|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|2.85e-06|-0.08122|4.2|3.7033|-1966.96594|-1966.943431|706.39|1209.58|334.8|0.3178|334.8|-0.2342199999999999|-1966.785007|5.5469|8.5214
12b_a36 (EW-7197)|0.0|1|0|3.3685352889999995|0.0|0|2|2|1.2970445309999998|0.040899471|0.027495626|0.0|-0.439429998|-0.002526241|-0.098032695|10.96052467|1|1|-0.000673716|0.059005046|-0.217394466|-0.442656599|-0.001567914|-0.097861598|0.698414933|0.7635183720000001|-0.081357853|0.458627252|0.021439664|-50.90136206|-67.98756422|13.41367899|81.63796416|147.9542111|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|0.45988432|2772.832013|477.6935927|0.253252648|0.851455231|-765.6528642999999|0.020730147|-308.7538779|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||||||||||-0.04975|3.41|3.7725|-1332.180029|-1332.147999|659.48|1104.61|328.66|0.4491|322.25|-0.20546|-1332.005651|7.3101|8.1549
7_a47|0.0|0|0|0.0|0.0|0|0|0|1.304326965|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|0|0|-0.00794321|-0.262805289|-0.04311702|-0.46105149|-0.04402021|-0.124285418|0.671549194|0.8473227320000001|-0.081264417|0.427432212|0.008915606|-45.82735481|-54.113260200000006|5.027768049|103.5602725|86.09912617|-0.036250645|-30.51603217|2.8353037860000003|0.0|0.816979353|0.405265781|2491.885862|477.8297898|0.1830206469999999|0.681423344|-518.7725468|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|1.0|0.0|1.0|1.0|2.0|2.96|0.09|22.0|5.63|6.52|58.04|3.69|2.0|0.0|111.28|1.0|4.0|-6.47|28.0|-4.8|393.84|1.0|4.89|-6.06|3.41e-07|0.000134|0.000345|5.49|0.0|1.3900000000000001e-07|-0.05297|5.08|3.7203|-1647.996662|-1647.963177|604.84|1043.33|333.26|0.2144|333.26|-0.2073699999999999|-1647.841533|4.4255|7.6
6e_a31|0.0|1|0|3.402951625|0.0|0|1|1|0.61015618|0.037803618|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|2|2|-0.008439437|0.225356759|-0.004825446|-0.579941248|-0.071378445|-0.072882794|0.795570315|0.623340994|-0.122985602|0.177030306|0.032627586|-74.99224589|-79.81721349|19.89514173|159.9587946|229.6732654|-0.046541668|-48.66969791|12.13134981|99.0823033|0.7604979040000001|0.4782688439999999|2776.836977|380.0911673|0.239502096|0.916695963|-778.7151665|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|5.19|4.0|131.36|1.36|1.0|0.0|109.69|1.0|4.0|-5.63|29.0|-6.5|404.44|0.0|3.27|-4.66|2.34e-06|0.000947|0.00883|3.2|0.0|1.89e-05|-0.05426|4.31|3.3083|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|374.76|-0.18844|-1652.503557|8.3583|6.4318
13b_a5|0.0|1|0|2.948625157|0.0|0|1|1|1.338814635|0.02468599|-0.006314305|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|1|1|0.0066003869999999|-0.010368468|-0.091464693|-0.357011244|0.03431921|-0.0330907489999999|0.653356347|0.831557236|-0.0694958329999999|0.468748106|0.0138892369999999|-44.93506461|-48.3067033|8.980592802|14.41650822|108.9128108|-0.02636836|-31.23446039|5.806729729|46.77748445|0.654076389|0.455921715|2661.597781|537.6736515|0.345923611|0.837970799|-562.2202871000001|0.021552174|-199.2474147|1329.387016|638.8437454|13.93534415|0.0|1.0|1.0|1.0|1.0|1.0|2.97|0.17|23.0|4.64|4.06|74.77|1.96|1.0|0.0|119.8|1.0|5.0|-4.24|30.0|-6.58|395.46|0.0|3.26|-4.43|5.69e-05|0.0225|0.0148|3.01|0.0|1.72e-06|-0.05177|4.66|4.1793|-1276.066049|-1276.030896|672.43|1138.73|296.66|0.5528|265.31|-0.22451|-1275.865034|4.7964|6.9586
11a_a5|0.0|1|0|2.9781886010000003|0.0|0|0|1|1.212363224|0.021060606|-0.052944925|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|1|0.007955512|-0.081506|0.006120569|-0.254944026|-0.037220974|-0.0489811909999999|0.7410766209999999|0.89343434|-0.064565402|0.369563711|0.011860803|-46.13206353|-51.09940261|8.474559367000001|61.32301293|76.14130253|-0.026223112|-36.51058972|6.055083705|14.47576249|0.740865275|0.466436596|2727.027899|638.3599998999999|0.259134725|0.874191508|-803.2329738|0.014482324|-344.1971057|1517.39715|835.912531|10.34763929|0.0|1.0|0.0|1.0|1.0|1.0|3.53|0.3|23.0|6.38|6.55|63.69|3.05|2.0|0.0|128.51|1.0|7.0|-7.25|32.0|-4.54|424.54|1.0|5.16|-6.4|5.63e-08|2.39e-05|0.000167|6.13|0.0|5.019999999999999e-08|-0.03694|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|302.86|0.5473|281.57|-0.20429|-1339.555805|3.6525|7.0915
23_a10|0.0|0|0|0.0|0.0|1|1|1|1.34383709|0.036666667|-0.031558374|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|1|1|0.010662507|-0.0502296329999999|-0.207994181|-0.233801237|-0.149057824|-0.043248272|0.706648116|0.915208645|-0.049653973|0.535680357|0.009615852|-35.17017083|-51.27837225|6.81095873|72.17779806|60.05816353|-0.02685653|-36.32074126|4.824237957|53.00900704|0.7611996520000001|0.485561757|3103.831885|648.2471057|0.238800348|0.943867925|-835.377049|0.013394095|-370.018179|1549.399766|930.6293092|9.487107794|1.0|1.0|1.0|1.0|1.0|0.0|3.8|0.21|27.0|5.11|5.81|56.07|2.99|2.0|0.0|139.11|1.0|6.0|-5.38|35.0|-5.93|461.56|0.0|4.5|-5.7|4.19e-06|0.00193|0.000923|4.48|0.0|6.66e-08|-53.0|3.9|3.8034|-1470.1960279999998|-1470.166163|768.3|1336.11|325.98|0.2089|325.98|-0.21158|-1469.902562|4.8954|6.1249
14a_a5|0.0|1|0|2.948727373|0.0|0|1|1|1.226142247|0.027375887|-0.132625457|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|1|1|0.003668464|-0.213526163|-0.016337128|-0.36152442|0.144729708|0.047169811|0.71006207|0.7909255559999999|-0.080875277|0.4398855029999999|0.0173669719999999|-54.69145586|-53.20786056|11.74431806|134.62273080000003|141.38542919999998|-0.0271808479999999|-35.98151967|7.942029745|55.04914434|0.629783335|0.470085022|2836.468636|534.8590069|0.370216665|0.88709518|-683.6488737000001|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|1.0|1.0|2.0|3.24|0.2|23.0|4.56|4.38|92.79|1.37|1.0|0.0|123.0|1.0|6.0|-4.15|32.0|-7.08|425.48|0.0|3.05|-4.22|7.15e-05|0.0304|0.0256|2.55|0.0|6.16e-07|-0.0507699999999999|4.3|4.1501|-1390.592722|-1390.546425|692.8|1195.01|298.75|0.5853|298.75|-0.2183699999999999|-1390.352729|2.8163|6.9508
22_a20|0.0|0|0|0.0|0.0|1|0|0|1.4170330269999998|0.0388043479999999|0.09301076|2.041494094|-0.079707783|0.009265667|-0.066832578|10.93106272|1|1|0.008780074|0.155407313|-0.060582944|-0.177976478|-0.044184455|-0.067650395|0.607038752|0.946515026|-0.059893667|0.425968568|0.0122876139999999|-39.00017609|-44.14650378|8.001165067999999|9.022387025|34.8271111|-0.027118811|-28.7463017|5.21001405|54.71081293|0.77063827|0.477376285|2738.108259|616.3298149|0.22936173|0.913422548|-574.9260339|0.01345209|-352.4559681|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|1.0|0.0|3.36|0.08|27.0|5.33|5.39|67.39|2.61|2.0|0.0|121.62|1.0|4.0|-5.6|31.0|-5.58|401.46|0.0|4.24|-5.53|2.48e-06|0.000997|0.0012|4.47|0.0|8.199999999999999e-08|-0.0568|4.07|3.9732|-1275.84854|-1275.816275|694.15|1181.95|312.05|0.2636|223.03|-0.21856|-1275.657902|6141.0|6.6364
4R4k_a46|0.0|0|0|0.0|0.173180233|1|1|1|1.134637098|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|-0.003017362|-0.141706595|0.784722915|0.890625164|-0.089699228|0.237621572|0.007883196|-47.73036108|-45.72566346|4.194771739|173.3171354|58.20005971|-0.030434186|-24.33134018|2.232103603|0.0|0.866681099|0.465590034|2105.035168|473.9155694|0.133318901|0.871222588|-413.632783|0.007248925|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|0.0|1.0|1.0|1.0|3.8|0.33|17.0|4.26|4.77|50.94|2.84|1.0|0.0|100.96|1.0|2.0|-4.82|25.0|-5.46|333.43|0.0|3.81|-4.83|1.5e-05|5.0|0.0049299999999999|4.05|0.0|8.28e-05|-0.02045|4.52|4.1392|-1053.439174|-1053.413412|565.94|994.13|299.53|0.2896|234.09|-0.19529|-1053.254911|1.9753|7.0132
19_a31|0.0|1|0|3.2411335510000003|0.0|0|0|0|0.61013725|0.0427124179999999|-0.044625452|0.0|-0.46087445|-0.005956522|-0.040386271|10.31169935|2|2|-0.0038998559999999|-0.095997335|-0.1751017789999999|-0.615878515|0.019858798|-0.138769819|0.6427749970000001|0.7312647940000001|-0.0909201569999999|0.279690511|0.014675044|-53.25742146|-66.3863707|8.596058678|75.32978176|157.414423|-0.036060715|-38.88650245|5.035230173|67.42915967|0.776211804|0.446100738|2265.6917350000003|428.3459076|0.223788196|0.805382437|-544.4110343|0.0152483439999999|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|1.0|2.0|3.44|0.28|16.0|5.8|4.33|98.91|1.68|1.0|0.0|97.25|1.0|7.0|-4.67|25.0|-6.41|358.43|0.0|3.47|-3.92|2.14e-05|0.0076799999999999|0.0431|2.93|0.0|1.46e-05|-0.04308|5.24|3.9477|-1489.532192|-1489.4951640000002|625.93|1028.58|314.06|0.3205|246.28|-0.20675|-1489.382077|2.4209|5.7447
8m_a46|0.0|0|0|0.0|0.2148468989999999|1|1|1|1.160371261|0.047345679|-0.134230003|0.0|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|1|1|0.005865049|-0.206020062|0.015631887|-0.380393836|-0.084989948|-0.090247845|0.77612204|0.876210355|-0.0911455|0.280198209|0.007059399|-48.32436573|-45.17474201|3.742817678|166.8508795|65.63194084|-0.032188531|-23.9511632|1.984401749|0.0|0.8854896870000001|0.425802465|2045.330306|464.5573228999999|0.114510313|0.7415609409999999|-407.1697745|0.006689855|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|1.0|0.0|1.0|1.0|1.0|3.24|0.3|17.0|4.16|4.21|50.94|2.62|1.0|0.0|96.16|1.0|2.0|-4.48|24.0|-5.61|319.4|0.0|3.53|-4.56|3.3e-05|0.0105|0.0088799999999999|3.72|0.0|0.000112|-0.01818|4.12|4.2881|-1014.126693|-1014.091966|570.72|970.82|289.14|0.3905|233.66|-0.19715|-1013.962913|3.1675|6.6402
4_a3|0.0|0|0|0.0|0.0|0|0|0|0.60501714|0.035345345|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.057349653|10.31162267|1|1|-0.007022144|-0.208888686|0.127253753|-0.607238634|-0.028924747|0.041477445|0.628171026|0.74053397|-0.110345083|0.5842630360000001|0.008006786|-52.4583525|-46.9200748|3.806447632|235.6982345|123.350856|-0.039478171|-22.30593113|1.809595554|77.51574252|0.866976271|0.415852758|2142.972568|352.05186289999995|0.133023729|0.711897153|-312.2830359|0.0100954959999999|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|1.0|0.0|1.0|1.0|1.0|2.94|0.0|21.0|5.3|5.17|80.04|3.07|1.0|0.0|92.65|1.0|2.0|-5.69|23.0|-5.21|321.37|0.0|4.09|-5.09|2.02e-06|0.00065|0.00264|4.3|0.0|9.48e-06|-0.0584299999999999|3.53|3.4771|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|208.93|-0.20826|-1355.239905|3.1409|5.9
12ar_a36|0.0|1|0|3.46014932|0.0|0|2|2|1.297042582|0.040839506|0.083451772|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|1|1|0.002112069|0.145909555|-0.169341326|-0.4194638229999999|-0.017348015|-0.064014394|0.8196353679999999|0.8365428659999999|-0.080760277|0.317338373|0.022389124|-54.80317647|-66.9989409|15.19305207|86.85924228|110.9204982|-0.0347392029999999|-45.46486105|10.30986449|0.0|0.705591187|0.4743067589999999|2902.67985|567.6702443|0.294408813|0.902250063|-863.83236|0.0223636779999999|-279.0245523|1804.132337|708.5476357999999|15.17578458|1.0|0.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|3.14|1.95|92.99|1.59|1.0|0.0|133.27|1.0|6.0|-3.92|32.0|-7.21|420.47|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.0515|2.33|0.0|3.76e-05|-0.0566|3.23|3.8489|-1364.511244|-1364.467971|717.19|1211.1|322.13|0.5586|237.29|-0.21291|-1364.2977050000002|8.7322|7.6021
12j_a36|0.0|1|0|3.502198129|0.0|0|2|2|0.6293514410000001|0.039061728|0.091496219|0.0|-0.41101009|0.00285431|0.039869055|10.33556498|1|1|0.003710345|0.161289379|-0.133106642|-0.436310965|-0.1241793309999999|-0.089459459|0.855081905|0.852586292|-0.069970795|0.362692602|0.018160631|-46.2113679|-69.66341599|11.99396966|26.39145693|97.35760604|-0.037113558|-46.00836307|7.921272637|2.098786266|0.7758129420000001|0.457280037|2881.20453|563.0803357000001|0.224187058|0.8425708820000001|-874.1588982999999|0.016546717|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|0.0|1.0|1.0|1.0|2.0|4.86|0.17|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|1.0|6.0|-4.85|31.0|-6.64|427.52|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|3.83e-05|-0.05098|3.37|3.7807|-1670.448063|-1670.420129|694.28|1198.96|327.94|0.4981|238.1|-0.20593|-1670.245584|8.5953|8.0
12e_a31|0.0|1|0|3.483599061|0.0|0|1|1|0.610134116|0.037098765|0.0113193469999999|0.0|-0.70267073|-0.002475146|-0.107630327|10.3116965|2|2|-0.000231353|0.01824365|-0.142921555|-0.543945776|-0.039273975|-0.028502695|0.76012894|0.721526766|-0.0939597569999999|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|19.38343763|166.1479229|202.5115275|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|0.474858042|3040.353774|524.7092721|0.274879568|0.904247004|-1104.858464|0.020841203|-327.4245209|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|1.0|1.0|2.0|3.87|0.24|22.0|6.69|5.4|117.37|2.21|3.0|0.0|129.38|1.0|9.0|-6.66|33.0|-5.93|460.55|0.0|4.5|-5.42|2.16e-07|9.96e-05|0.00176|4.48|0.0|2.27e-07|-0.03445|6.33|3.8391|-1809.899887|-1809.85374|781.61|1308.13|322.95|0.3831|232.77|-0.19379|-1809.650069|3.4818|6.7696
11g_a5|0.0|1|0|2.9590700880000003|0.0|1|0|0|1.388236041|0.020943152|-0.083337229|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|2|2|0.006964153|-0.14133011|-0.233590516|-0.267507083|-0.075382189|-0.01453517|0.73551511|0.837943738|-0.067247149|0.396049407|0.023215707|-44.19305139|-50.16001519|15.25675|68.77977167|106.4990972|-0.025442296|-32.96383785|10.02633335|0.0|0.543581314|0.485790997|2823.738452|550.6745046|0.456418686|0.944734523|-560.3852433999999|0.03204398|-57.28097817|1568.70782|648.1198739|21.05845771|1.0|1.0|1.0|1.0|1.0|1.0|3.17|0.08|28.0|4.17|4.48|81.51|1.06|1.0|0.0|118.35|1.0|7.0|-4.12|31.0|-6.84|408.46|0.0|2.96|-4.31|7.65e-05|0.0312|0.0199|2.75|0.0|3.770000000000001e-07|-0.04322|2.3|4.2083|-1330.189793|-1330.144218|693.48|1180.25|294.62|0.4609|274.87|-0.2146199999999999|-1329.988893|4314.0|7.5229
15_a31|0.0|1|0|3.155574452|0.0|0|1|1|0.610137926|0.038809524|-0.0302581979999999|0.0|-0.775463115|-0.011797858|-0.070065105|10.31169996|2|2|-0.007631228|-0.052339921|-0.272545088|-0.6215974160000001|-0.0869591359999999|-0.116356616|0.782925607|0.567108776|-0.116196194|0.287991212|0.038524836|-61.76522754|-70.00513464|20.47825449|141.1489667|230.1075793|-0.041588706|-37.21191643|10.88541717|514.6215199|0.641533577|0.466164359|2351.566145|301.452236|0.358466423|0.873235738|-446.5429972|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|0.0|1.0|1.0|1.0|1.0|2.0|3.31|0.19|16.0|4.12|3.0|117.37|0.41|0.0|0.0|90.47|2.0|4.0|-4.28|24.0|-6.84|342.37|0.0|2.27|-3.57|5.27e-05|18.0|0.0931|2.18|0.0|0.000749|-0.04192|3.9|4569.0|-1460.900291|-1460.861851|556.68|925.93|271.36|348.0|271.36|-0.19394|-1460.790873|7.5831|5.9586
12f_a30|0.0|0|0|0.0|-4.734662095|0|2|2|0.60498366|0.041555556|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|1|1|-0.004395528|0.4304505939999999|-0.226973911|-0.6394697460000001|-0.043091382|-0.071123509|0.593245722|0.8357464459999999|-0.090450992|0.56363596|0.01570263|-63.81176255|-76.85198573|11.07796031|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|1.45550709|0.815175332|0.472521727|3305.792133|589.6060704|0.184824668|0.8958126809999999|-1192.793275|0.01752821|-444.7025522|2074.08593|696.6414817000001|12.36587885|1.0|0.0|1.0|1.0|0.0|1.0|4.73|0.17|17.0|4.43|4.78|90.88|2.82|2.0|0.0|133.96|1.0|7.0|-6.7|34.0|-5.66|482.48|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.000579|5.05|0.0|3.19e-05|-0.05464|5.52|3.5298|-1988.032639|-1987.998635|729.87|1225.63|351.25|0.2166|245.09|-0.20422|-1987.848015|4.6865|7.7144
12d_a40|0.0|0|0|0.0|0.0|1|0|0|0.60499064|0.043185185|0.209157499|0.794852923|-0.288158151|-0.000134504|0.087954209|10.31197256|2|2|-0.002126898|0.3683138529999999|0.224167029|-0.552689736|-0.0065648919999999|-0.254735308|0.6948809659999999|0.840431415|-0.095675903|0.0913543|0.01171131|-50.68561427|-48.54239742|6.204226377|207.39648|84.53363343|-0.038873458|-25.71599691|3.286773518|60.80168183|0.844283549|0.470893531|2270.596857|445.2300015|0.155716451|0.8899787840000001|-360.0239567|0.01245259|-364.7778083|804.9352200000001|350.9435025|6.596929268999999|1.0|0.0|1.0|1.0|1.0|1.0|3.23|0.0|20.0|4.59|5.02|84.45|3.76|2.0|1.0|96.16|1.0|2.0|-6.25|23.0|-5.13|361.25|0.0|4.21|-5.58|5.58e-07|0.0002009999999999|0.000942|4.75|0.0|5.2e-05|-0.07765|4.14|2.7962|-2153.197255|-2153.180821|552.57|910.58|443.4|0.2584|282.05|-0.19369|-2153.123107|1.9961|7.7212
14b_a23|0.0|0|1|0.0|0.0|2|0|0|1.197963628|0.043538647|0.0519489729999999|0.716540473|-0.318684138|0.007671236|-0.0644978|10.31321824|2|2|0.0075222369999999|0.121308009|-0.17267308|-0.4557487779999999|-0.00399443|-0.077808321|0.5935522360000001|0.8462596590000001|-0.063267638|0.228282196|0.020454632|-41.01458464|-53.44429544|13.26014776|40.76245006|99.66542762|-0.03508139|-34.64639496|8.596171261|84.36242964|0.774359705|0.450973737|2943.803333|548.6057241000001|0.225640295|0.821406493|-692.9278992000001|0.01779446|-355.71896410000005|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|1.0|1.0|3.42|0.05|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|1.0|5.0|-5.58|31.0|-6.31|429.47|0.0|3.78|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|9.18e-06|-0.07803|3.72|3706.0|-1729.161608|-1729.139722|673.05|1142.37|334.55|0.3603|334.55|-0.2286699999999999|-1728.9893510000002|9.7544|8.3536
47l_a18|0.0|0|0|0.0|0.0|0|1|1|1.251176792|0.035308642|-0.0057783619999999|0.0|-0.428858819|-0.00046896|-0.010426981|10.94702063|0|0|0.000787517|-0.008768679|-0.156998637|-0.4925232479999999|0.00676294|-0.0973326269999999|0.733228144|0.803473313|-0.08034939|0.2820044969999999|0.009199889|-57.15119372|-59.6654726|6.543729374|11.54768766|139.7861865|-0.031456589|-42.43906517|4.654446622|51.44279524|0.796109347|0.4897655489999999|2852.093627|571.4972966|0.203890653|0.959883341|-1018.537564|0.012890098|-421.235376|1798.711882|931.8364349|9.168513486|1.0|1.0|0.0|1.0|1.0|3.0|4.17|0.25|18.0|3.69|3.19|85.29|2.94|3.0|1.0|139.63|1.0|9.0|-5.26|34.0|-6.39|454.56|0.0|2.72|-4.84|5.44e-06|0.00247|0.0066099999999999|3.78|0.0|1.93e-07|-0.0520399999999999|7.71|3.2026|-1455.5758039999998|-1455.5497369999998|764.74|1334.6|387.13|0.5019|387.13|-0.18344|-1455.233431|3.3864|7.4949
6f_a40|0.0|0|0|0.0|0.0|1|1|2|0.604893424|0.038309179|-0.122783873|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|2|2|-0.008368734|-0.233222505|0.092206207|-0.628934821|-0.032826285|-0.268802228|0.742681934|0.655786513|-0.134203859|0.363785804|0.015998475|-86.21963207|-83.88605319|10.2782635|207.7174501|221.1408856|-0.052228625|-53.89282175|6.6032981820000005|40.01876255|0.8628087240000001|0.410805404|3021.330686|421.31181889999993|0.137191276|0.69723213|-970.0707913999998|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|0.0|1.0|0.0|1.0|2.0|4.05|0.21|14.0|3.66|2.66|199.45|1.1|1.0|3.0|124.54|3.0|5.0|-6.95|30.0|-6.9|457.55|1.0|2.61|-4.64|1.13e-07|5.18e-05|0.0105|3.09|0.0|0.0967|-0.08982|6.96|2.57|-2426.972609|-2426.924155|668.95|1139.55|482.43|0.2362|346.89|-203.0|-2426.787111|8.7269|7.3768
13b_a50|0.0|0|1|0.0|0.0|2|2|2|1.267593379|0.032833333|-0.0204949039999999|2.117002752|-0.263615417|0.010435712|-0.042022102|10.94500743|2|2|0.011379776|-0.03182432|-0.269353185|-0.319215353|-0.041506802|-0.097736369|0.71935296|0.906164013|-0.051509874|0.435064196|0.019899348|-36.81915624|-57.74541064|14.22401427|104.0753113|67.07377798|-0.026928544|-41.27630533|10.16729727|150.45293569999998|0.700410304|0.4321103879999999|3036.874979|647.7242444|0.299589696|0.7609056040000001|-866.8024118999999|0.017277404|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|1.0|1.0|0.0|4.78|0.37|20.0|4.24|5.12|66.99|2.52|2.0|0.0|133.36|1.0|7.0|-5.02|34.0|-6.3|455.55|0.0|3.99|-5.1|9.65e-06|0.0044|0.00361|3.91|0.0|2.68e-05|-0.02606|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|0.1589|293.0|-0.19622|1470.104535|7.1645|5.7375
1_a6 (SB-431542)|0.0|1|0|3.3674017380000003|0.0|0|1|1|1.430935835|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|1|-0.008385698|0.164429684|-0.033765606|-0.567791164|-0.08530265|-0.083341531|0.795744863|0.5940412860000001|-0.126408788|0.210050443|0.033020439|-74.98172333|-72.69619778|19.58668728|160.410387|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|0.472445176|2678.823231|352.3666367|0.2468003389999999|0.895537592|-733.0587287000001|0.02438148|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|3.25|0.05|23.0|4.04|3.63|103.12|1.54|1.0|0.0|106.85|1.0|4.0|-4.52|29.0|-6.73|384.39|0.0|2.85|-4.25|3.03e-05|0.0116|0.0218|2.7|0.0|7.81e-06|-0.05971|4.57|3295.0|-1292.588032|-1292.553086|619.92|1049.69|376.28|0.5765|324.5|-193.0|-1292.41452|8.8611|5.8119
