molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|nAHRing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|WNSA3|PNSA4|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
4r_a46|0.0|0|0|0|1|1|1.13129629|-0.173617329|-0.074041799|2|0.044728682|0.0|-0.141309389|0.006236535|10.96363493|1|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|0|-0.081339886|0.261414008|0.011446215|-43.14814202|0.152180218|80.72661483|-0.0259595379999999|3.220912917|0.0|-22.31391864|-13.77068362|2137.47734|1451.6122289999998|-7.304896049|5.81085807|10.69131411|0.839885604|4775.760774|151.3787482|-343.3301143|-227.7097083|1.0|0.0|1.0|1.0|3.82|17.0|-6.25|3.56|3.43|63.83|0.0|0.0|97.9|3.0|25.0|4.0|0.0|0.0|2.7|0.00081|0.0933|2.12|0.0|0.0|0.000188|-0.03073|4.5209|2.3|4.5209|467.85|0.69085|-1069.231407|0.1404|-0.18999|-0.2207199999999999|-1069.284137|3.5979|1413.0|5.8499
21_a4|0.0|0|0|0|1|1|1.399863887|-0.164057585|-0.014982235|1|0.042924837|0.0|-0.131928225|0.012362563|10.94593332|1|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.6952936|0.777866961|0.090847781|0|-0.076470465|0.239652988|0.020173071|-38.7880598|0.067853265|34.4171635|-0.028676424|5.190159022|66.03320922|-14.70482428|-14.54552243|2045.488184|1584.866567|-7.377915035|5.961506745|9.956436217|0.670120767|4277.396118|140.4174905|-295.1166014|-226.3943104|1.0|1.0|1.0|0.0|3.37|17.0|-5.94|3.7|3.85|39.94|0.0|0.0|91.59|3.0|23.0|3.0|0.0|1.0|3.23|0.000133|0.0197|3.36|0.0|0.0|0.000352|-0.02956|5.1623|3.31|4.0245|446.0|0.66476|-973.400097|0.1457|-0.16632|-0.19588|-973.449892|2.9409|121.0|6.9172
8_a47|0.0|0|0|0|0|0|1.24688044|0.003732288|-0.099564745|2|0.0363475179999999|1.335354131|-0.391797226|-0.008756|10.93671024|0|0|-0.007648516|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|2|0.686795267|0.7847248109999999|-0.035681436|1|-0.091482011|0.517797505|0.008687692|-53.11155658|0.150243126|87.2263982|-0.035797309|2.928269795|0.0|-25.60148752|-20.78278301|2621.772106|2217.264922|-12.06582525|6.492934319|11.08581716|0.707366287|6219.278078|104.6752861|-555.0279614|-371.2177396|1.0|0.0|1.0|2.0|3.02|22.0|-9.25|5.67|6.77|58.04|2.0|0.0|113.97|4.0|29.0|4.0|1.0|1.0|5.03|2.56e-07|0.000263|5.61|0.0|0.0|2.28e-07|-0.05495|3.6696|4.91|3.6696|433.38|0.6877800000000001|-1685.8518170000002|0.2249|-0.15357|-0.2085199999999999|-1685.908004|4.6281|0.05|7.3
10_a32|0.0|1|1|1|0|0|0.6094207629999999|0.153272514|-0.087497559|0|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|10.31100271|3|3|-0.00369116|-0.03673326|-0.1260956869999999|-0.229450999|-0.690879647|0|0.809370315|0.8607827790000001|0.012125768|1|-0.1223816869999999|0.266552538|0.02575778|-75.59866726|0.237716043|146.8439966|-0.038939628|9.828875607|52.24660367|-33.69815077|-24.0541214|2649.882742|2980.525719|-14.85891856|7.079344111|12.86809583|0.81769605|5842.926058|188.6328503|-653.7924168|-240.4628923|0.0|1.0|1.0|2.0|3.56|19.0|-6.99|5.64|4.21|149.27|1.0|0.0|107.14|7.0|27.0|5.0|1.0|1.0|3.42|9.17e-07|0.0155|3.23|0.0|0.0|4.13e-05|-0.05434|3.6441|4.12|3.6441|533.89|0.70228|-1916.460049|0.2983|-0.15088|-0.2052199999999999|-1916.519894|3.2297|7.0|8.1427
9d_a40|0.0|0|0|0|1|0|0.604992329|0.007834411|-0.022152094|0|0.045555556|0.89023715|-0.146575228|0.011823978|10.3119722|2|2|0.010101686|0.259969752|0.0116099239999999|0.019621984|-0.4887998529999999|0|0.601831605|0.7572844040000001|-0.3969541689999999|1|-0.071656839|0.002088915|0.010749826|-36.92750973|0.058372388|30.08152399|-0.031613312|2.854868966|50.47044708|-16.01918037|-16.29154841|2109.570685|336.6614768|-8.395657932|8.023385851|15.06105494|0.87714454|4401.742338|68.83858806|-285.4523697|-377.6610668|0.0|1.0|0.0|0.0|3.25|20.0|-7.0|5.2|5.09|58.43|1.0|0.0|91.71|2.0|22.0|2.0|0.0|1.0|4.63|7.37e-07|0.000727|5.16|0.0|0.0|3.3e-05|-0.06906|4.6073|4.7|3.3464|446.84|0.69986|-1677.429981|0.4025|-0.13875|-0.20781|-1677.48058|7.9502|107.0|6.9706
6_a27|0.0|1|0|0|1|0|1.404458667|0.1718757239999999|-0.072298665|2|0.042942943|1.221528093|-0.330715016|0.00526746|10.93737136|1|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|-0.541168953|2|0.678057835|0.787663648|-0.1322552659999999|1|-0.090025109|0.344065059|0.020552125|-44.56839492|0.214952384|106.4156743|-0.034625042|5.03713293|61.10118428|-19.27068071|-17.14169035|2196.1151210000003|1193.992326|-8.486272674|5.010042219|9.500048379|0.896201262|4761.820508|111.4788253|-330.96463430000006|-272.1086175|0.0|0.0|0.0|1.0|3.0|21.0|-6.67|3.48|2.79|76.46|0.0|0.0|92.65|2.0|24.0|4.0|0.0|1.0|2.71|0.000242|0.0485|2.37|0.0|0.0|6.86e-05|-0.04793|5.5447|4.27|4.1391|401.49|0.61083|-1043.678244|163.0|-0.17007|-218.0|-1043.728133|4.0597|1.0|9.0
28_a34|0.0|0|0|0|1|1|1.454781307|0.000561166|-0.206909349|1|0.04515873|0.0|-0.6946578940000001|-0.012039484|10.9595763|1|1|-0.007544188|-0.33032879|-0.189821204|-0.311884247|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.092890802|0|-0.140864841|0.316156689|0.03768308|-72.11491331|0.4540644379999999|232.4555747|-0.048190604|9.876233397|88.32197602|-34.24669822|-24.6708914|2252.098123|1689.357471|-12.63011537|5.613534285|10.28760365|0.832642882|4803.256974|138.2913845|-479.9443839|-235.3612529|1.0|1.0|1.0|1.0|3.02|17.0|-4.78|1.99|2.07|92.26|0.0|0.0|85.92|3.0|24.0|5.0|0.0|1.0|1.84|0.000533|182.0|1.72|0.0|0.0|0.00535|-0.03896|4.2857|4.11|4.2857|417.28|0.69263|-1100.6525880000002|0.2043|-0.17802|-0.21698|-1100.704833|8.5886|3.82|5.4179
16a_a23|0.0|0|1|1|2|1|1.197962324|-0.0147904689999999|-0.013055633|3|0.046283951|0.759926978|-0.302174246|0.012426121|10.31321796|2|2|0.01226642|0.115499047|-0.181609054|-0.335065967|-0.380779155|2|0.765869487|0.8323974470000001|0.154144584|1|-0.07288672|0.181301571|0.021379172|-47.06687604|0.0651629059999999|42.07919382|-0.025724725|8.915071155|91.92609822|-17.13669862|-16.6118386|2924.629647|1801.957216|-10.72715788|8.024409307|15.89802615|0.981208279|6552.801739|267.3932664|-547.0850515999999|-110.9672657|0.0|0.0|0.0|1.0|3.94|20.0|-5.27|2.03|2.52|108.26|1.0|1.0|125.79|5.0|31.0|4.0|0.0|0.0|1.85|2.6e-05|0.0208|2.66|0.0|0.0|0.0023|-0.0502|1.6239|2.49|1.6239|555.21|0.96307|-1685.580443|0.2066|-0.07625|-0.12645|-1685.6419010000002|18.4446|39.0|7.4037
4S4l_a46|0.0|0|0|0|1|1|1.134637095|-0.058870177|-0.075241716|1|0.049498645|0.0|-0.255755434|0.0066560469999999|10.94631401|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|0|-0.084663086|0.213675946|0.007140583|-46.10883478|0.105217893|57.30330315|-0.029881089|2.117940478|0.0|-26.93416438|-16.27370639|2166.052483|1744.8220399999998|-8.862913904|5.668394116|10.68377935|0.884798257|4920.211524|66.47624804|-452.0086091|-411.6630752|1.0|1.0|1.0|1.0|3.92|17.0|-7.0|4.64|5.02|50.94|1.0|0.0|105.77|3.0|26.0|3.0|0.0|1.0|4.08|5.25e-06|0.0027|4.49|0.0|0.0|3.47e-05|-0.02015|5.2929|4.99|4.1414|500.66|0.6763600000000001|-1092.489558|0.0614|-0.17632|-0.19647|-1092.543641|2.8473|261.0|6.5834
12y_a36|0.0|1|0|0|0|2|1.29704385|-0.061103469|-0.065314765|2|0.041767677|0.0|-0.410155116|0.002782748|10.94917392|1|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|1|0.90500247|0.820226782|0.046673879|0|-0.098532865|0.424572485|0.019404665|-66.24017399|0.16295867|109.55137340000002|-0.036493654|8.769742642|14.40618351|-34.61187706|-24.53339777|2793.629988|2304.463084|-16.49293906|7.589386902|14.80236899|0.950403792|6082.16777|164.2102614|-890.6187094000001|-343.8442493|0.0|0.0|0.0|2.0|4.88|17.0|-7.01|3.62|2.42|69.2|1.0|0.0|133.84|6.0|31.0|4.0|0.0|0.0|2.37|2.6e-05|0.0115|3.45|0.0|0.0|3.94e-05|-0.05002|3.8794|3.83|3.8794|532.91|0.66796|-1310.077567|0.4358|-0.15671|-0.20673|-1310.137888|8249.0|12.0|7.9208
12b_a50|0.0|0|1|1|2|1|1.397986833|-0.19841119|-0.0016330379999999|1|0.034845679|2.112397566|-0.125985651|0.01164808|10.94501743|2|2|0.011790103|-0.139522815|-0.168032508|-0.291865836|-0.246831987|1|0.699597776|0.804535572|0.009081884|1|-0.066155918|0.24516882|0.0214891|-33.25880166|0.074083915|37.24447201|-0.0237482779999999|5.43117764|86.49656508|-11.52561607|-11.93905701|2224.116359|1446.231761|-6.002164865|5.7232816060000005|10.05480253|0.756824707|4672.843578|214.5713436|-234.0844297|-73.59089223|1.0|0.0|1.0|0.0|3.31|20.0|-5.49|2.59|3.42|48.53|0.0|0.0|94.69|2.0|24.0|3.0|0.0|1.0|2.59|0.000685|45.0|2.5|0.0|0.0|0.00101|-0.02974|4.7089|2.47|3.9305|401.64|0.6581|-1006.501585|0.0777|-0.16451|-0.19425|-1006.550688|5.6617|4.74|5.3242
12e_a31|0.0|1|0|0|0|1|0.610134116|0.052663358|-0.044316064|0|0.037098765|0.0|-0.70267073|-0.002475146|10.3116965|2|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0|0.7968154940000001|0.7761616020000001|-0.039273975|0|-0.1099563869999999|0.2642991189999999|0.02665413|-79.96257188|0.2784732339999999|202.5115275|-0.036652129|14.09603901|595.9853231000001|-49.6906263|-26.65419063|3040.353774|1899.851187|-19.38348182|10.24381236|19.50674899|0.904247004|6557.418968999999|199.8981394|-1104.858464|-327.4245209|1.0|1.0|1.0|2.0|3.87|22.0|-9.31|6.69|5.4|117.37|3.0|0.0|129.38|9.0|33.0|5.0|0.0|1.0|4.5|2.16e-07|0.00176|4.48|0.0|0.0|2.27e-07|-0.03445|5.3264|6.33|3.8391|640.03|0.7006600000000001|-1809.581226|0.2627|-0.15934|-0.19379|-1809.650069|3.4818|0.17|6.7696
3c_a49|0.0|0|0|0|1|1|1.343850149|0.034009672|-0.016347266|2|0.036335697|1.879769411|-0.248722888|0.006218639|10.92976555|1|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|2|0.666785606|0.802792677|0.005559828|1|-0.074135885|0.501887054|0.0148240689999999|-42.3959176|0.203663616|116.4686425|-0.0252377479999999|4.8479546860000005|77.29181095|-23.47658531|-14.4326528|2521.794855|1667.1178220000002|-8.253567879|6.567311051|12.60874968|0.919925763|5544.351498|207.4607002|-387.9176903|-156.9462939|1.0|1.0|1.0|1.0|3.18|21.0|-7.54|3.63|3.87|72.7|1.0|0.0|109.43|4.0|28.0|4.0|0.0|1.0|2.86|0.0003509999999999|0.0505|2.29|0.0|0.0|1.07e-05|-0.0606|5.1584|3.99|3842.0|456.22|0.6692100000000001|-1198.430306|0.0729|-0.15853|-0.21913|-1198.484646|3.7789|87.0|7.0605
1a_a5|0.0|0|0|0|0|1|1.189701889|-0.271170445|0.009305578|2|0.021346801|0.0|-0.078562954|0.005921049|10.9502215|0|0|0.00549829|-0.123867037|0.069867374|0.114184614|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.11504495|0|-0.075618812|0.3602068089999999|0.008036994|-38.07869556|0.166361767|83.77332129999999|-0.027665419|2.037971304|0.0|-18.22870183|-13.93123008|1940.139869|902.6910106|-7.015226132|6.199179484|11.38004491|0.835734058|4005.068642|138.1496441|-287.62427139999994|-227.2618539|1.0|0.0|1.0|1.0|3.54|18.0|-7.15|3.08|1.42|37.81|0.0|0.0|93.49|3.0|23.0|4.0|0.0|0.0|1.75|0.00253|109.0|2.17|0.0|0.0|2.13e-05|-0.1040099999999999|4.6707|2.85|2.8332|386.8|0.54123|-951.178584|0.0126|-0.12226|-0.2262699999999999|-951.226623|6.7017|107.0|6.9706
5_a47|0.0|0|0|0|0|0|1.304329328|0.019688132|-0.188550227|2|0.037492877|1.284688504|-0.390426|-0.012670377|10.9367109|0|0|-0.011237954|0.0083528919999999|-0.019811664|-0.0428873159999999|-0.454659897|2|0.7063295709999999|0.795032176|0.065981732|1|-0.1001981959999999|0.526509524|0.009936558|-52.90420509|0.192042245|101.3974575|-0.038537768|2.770107005|0.0|-24.46654029|-20.34777119|2368.870941|1349.003107|-10.74353333|5.861037845|11.13432113|0.8997183470000001|5501.708422|115.3294396|-418.9977997|-297.3367046|1.0|0.0|1.0|2.0|2.67|22.0|-8.68|4.73|5.96|58.04|2.0|0.0|101.51|3.0|26.0|4.0|1.0|1.0|4.29|2.25e-06|0.00116|4.7|0.0|0.0|7.590000000000001e-07|-0.05535|3.7083|4.37|3.7083|401.16|0.69291|-1569.20723|0.2108|-0.15419|-0.20954|-1569.258939|3.8816|0.02|7.7
14_a1|0.0|1|0|0|0|1|1.430935835|0.043282217|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.011639964|10.94959842|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|0|-0.122581374|0.206941175|0.033047776|-72.59355177|0.406829129|240.9270705|-0.046308519|11.59015807|104.2594419|-44.39360096|-27.42423067|2678.985809|1876.042189|-16.24082222|7.46120838|14.21658628|0.905399978|5748.712211|146.0634832|-730.8369997000001|-300.0800645|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.0|0.0|106.85|4.0|29.0|5.0|0.0|1.0|2.85|3.03e-05|0.0218|2.7|0.0|0.0|7.81e-06|-0.05962|3.8344|4.57|3.3061|464.08|0.69894|-1292.359534|0.3497|-0.1336|-0.19322|-1292.415211|5.3099|94.0|7.0269
14aa_a23|0.0|0|1|1|2|0|1.19796312|0.066582026|-0.026892547|2|0.046678487|0.758549568|-0.287870566|0.013012022|10.313217300000002|2|2|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|2|0.725358161|0.75434493|0.055269665|1|-0.076107469|0.204831806|0.018016316|-51.83122853|0.075891958|51.68445972|-0.03159178|8.355923226|83.27171526|-24.18971469|-21.51484958|2941.302235|2263.821505|-14.65218978|8.000512184|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|-404.0660854|0.0|1.0|1.0|1.0|3.63|26.0|-8.16|4.4|4.63|105.02|2.0|1.0|130.22|5.0|32.0|4.0|0.0|0.0|4.1|5.9e-07|0.00123|4.31|0.0|0.0|3.07e-06|-0.0708299999999999|3.5934|4.1|3.5934|588.45|0.6805899999999999|-1708.276011|0.4157|-0.1449|-0.21573|-1708.338059|8.3532|4.0|8451.0
20_a4|0.0|0|0|0|1|1|1.399905568|-0.203359312|-0.00123671|1|0.039635417|0.0|-0.124135414|0.012265062|10.9459449|1|1|0.012025268|-0.098992154|-0.064248765|-0.103098674|-0.211751813|1|0.691307598|0.7797803109999999|0.246357638|0|-0.072188305|0.210083785|0.022933651|-34.74640079|0.081852712|39.3981702|-0.0273144939999999|5.313236547|68.49419443|-14.03867522|-13.14728679|1982.961908|1379.418733|-6.32818424|5.543543957000001|9.58599918|0.729218575|4085.683488|171.5531319|-234.1428169|-138.2237887|1.0|1.0|1.0|0.0|3.23|17.0|-5.55|3.2|3.54|39.94|0.0|0.0|86.62|3.0|22.0|3.0|0.0|1.0|2.97|0.000346|0.0388|2.96|0.0|0.0|0.000806|-0.03048|5.1778|2.73|4.0419|402.27|0.66028|-934.103809|0.1415|-0.16699|-0.19747|-934.150871|5.5779|646.0|6.1898
47g_a18|0.0|0|0|0|0|1|1.251175676|-0.005500039|-0.034211867|0|0.031179487|0.0|-0.477030713|0.0036509859999999|10.94702253|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|0|-0.08547236|0.413435809|0.013404131|-72.53379954|0.165575846|140.5114492|-0.029212072|9.653129118|47.07867403|-46.97287277|-24.79003275|3367.0578530000003|2268.439188|-21.03738872|10.33698377|20.32265524|0.966014041|7870.887027|227.5405903|-1661.953709|-393.5416883|1.0|0.0|1.0|2.0|4.87|18.0|-9.22|3.22|3.6|88.97|3.0|2.0|164.47|13.0|40.0|4.0|0.0|0.0|2.83|7.76e-07|0.00163|4.52|1.0|1.0|3.27e-07|-0.04413|3.0965|8.13|3.0965|874.26|0.69828|-1742.7686640000002|0.5955|-0.12789|-0.17202|-1742.847918|5.9864|9.0|8.0458
4h_a46|-3.74433321|0|0|0|1|1|0.3002050539999999|0.128214845|-0.346835467|2|0.040890805|0.0|-0.404500343|-0.0008161889999999|10.31928028|1|1|0.003087227|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|2|0.739180305|0.7543177040000001|0.075704004|0|-0.083997524|0.659584488|0.010068754|-65.90523417|0.232755725|182.6222935|-0.0305445539999999|6.198442205|19.09455432|-51.19164773|-23.9655397|3472.1185880000003|3180.526173|-18.803584|8.138240742999999|15.85230406|0.947878486|7808.347937|152.6017078|-1241.036544|-479.405829|0.0|0.0|1.0|2.0|4.63|23.0|-9.2|3.46|6.18|124.17|2.0|0.0|142.08|6.0|36.0|6.0|1.0|0.0|3.82|2.97e-07|0.00104|4.21|0.0|1.0|3.210000000000001e-07|-0.0389199999999999|4.2444|8.5|4.18|682.14|0.54445|-1923.543349|291.0|-0.1711599999999999|-0.21008|-1923.611784|2.9086|229.0|6.6402
19a_a38|0.0|1|0|0|0|2|1.297044508|-0.084389038|-0.082283951|2|0.043848238|0.0|-0.431265985|-0.002526241|10.96083376|1|1|-0.000673716|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|1|0.724208473|0.819222745|0.031696119|0|-0.108300308|0.298938581|0.022142322|-64.73159672|0.252847102|151.1278869|-0.038988111|7.910363161|0.0|-30.69910427|-23.30337482|2774.129458|2304.055966|-13.92853534|6.923156054|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|-292.6320538|1.0|1.0|1.0|3.0|4.83|17.0|-6.86|3.13|2.55|81.23|1.0|0.0|125.69|5.0|30.0|4.0|0.0|1.0|2.68|7.209999999999999e-05|0.0272|2.78|0.0|0.0|5.610000000000001e-05|-0.05271|3.9212|3.41|3.6504|466.55|0.68835|-1331.94466|0.0721|-0.15108|-0.20379|-1332.002093|6.0223|0.01|8.0106
9_a27|0.0|1|0|0|1|0|1.391067068|0.164227115|-0.050617284|2|0.042847222|1.233610009|-0.331842668|0.00611794|10.93740461|1|1|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|-0.541535578|2|0.677253824|0.8214321609999999|0.017503266|1|-0.088404481|0.36853691|0.019589991|-45.58003501|0.2011355289999999|103.702486|-0.033677898|5.20756849|65.12542467|-20.80651808|-17.36382286|2256.4955670000004|1463.168883|-8.952528705|5.03925321|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|-298.297086|0.0|1.0|1.0|1.0|3.12|21.0|-7.06|3.85|3.04|76.46|0.0|0.0|97.46|3.0|25.0|4.0|0.0|1.0|2.99|8.66e-05|0.0274|2.8|0.0|0.0|2.88e-05|-0.0471|5.5421|4.67|4.1673|425.08|0.59444|-1082.965434|134.0|-0.1716|-0.2187|-1083.017359|4.0436|2.0|8699.0
15_a4|0.0|0|0|0|1|1|1.399867493|-0.159419214|-0.061469545|1|0.044357639|0.0|-0.077474847|0.009823083|10.94611612|1|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.095534883|0|-0.073738544|0.2517542889999999|0.010893057|-35.36161572|0.132283624|63.43714456|-0.030724393|2.505098786|86.01453643|-14.29317436|-14.73400655|1973.978183|1495.715718|-7.065752187|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|-329.8289177|0.0|0.0|0.0|0.0|3.28|17.0|-6.09|4.09|4.4|30.71|0.0|0.0|85.06|2.0|22.0|3.0|0.0|1.0|3.61|0.000152|0.0151|3.49|0.0|0.0|0.000235|-0.03539|4.5048|3.8|4.2148|396.58|0.56413|-958.147682|0.0969999999999999|-0.17373|-0.2091199999999999|-958.195344|3.0091|175.0|6757.0
9i_a40|0.0|0|0|0|1|0|0.604992808|0.074116257|-0.105556952|0|0.045555556|0.891973262|-0.279092262|0.004532692|10.31197226|2|2|0.004019925|0.333430103|0.105172175|0.187399127|-0.542471361|0|0.831946443|0.762774506|-0.154977678|1|-0.088485615|0.006324687|0.011010661|-44.58600513|0.169019238|85.16517222|-0.036869006|2.795536563|62.68854553|-23.58195819|-18.57750214|2056.370683|335.9672843|-9.360805225|7.700852478|14.74203307|0.91433781|4201.058793|71.03556427|-336.98898810000003|-361.8074422|1.0|1.0|1.0|1.0|3.25|20.0|-6.03|3.84|4.02|84.45|1.0|1.0|91.11|2.0|22.0|2.0|0.0|1.0|3.52|4.79e-06|0.00603|3.85|0.0|0.0|0.000285|-0.05989|4.3611|3.2|2.8936|417.75|0.70339|-1273.167389|0.3362|-0.11967|-0.17956|-1273.217301|2.7887|1.25|5.9031
13g_a6|0.0|1|0|0|0|0|1.424099171|-0.0961994219999999|0.004767264|2|0.043020833|1.648997541|-0.381325604|-0.002407131|10.95053423|1|1|-0.000644109|0.061423911|-0.12414699|-0.215607882|-0.46487852|2|0.836982172|0.774238891|0.095969451|1|-0.091949419|0.2141642839999999|0.017637229|-64.02222283|0.128027951|89.14285747|-0.0323525729999999|8.550546653|0.0|-35.98038956|-22.52633766|2929.039254|3916.754765|-15.68456028|7.968172425|14.34268783|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|-328.2712049|1.0|1.0|1.0|2.0|3.61|27.0|-10.57|5.41|4.79|103.17|2.0|0.0|128.63|6.0|33.0|5.0|0.0|1.0|3.47|2.77e-06|0.0038|3.7|0.0|0.0|1.15e-08|-0.07536|5.9869|3.83|3.2472|592.49|0.7034100000000001|-1386.3020800000002|0.0105|-0.1327|-0.20806|-1386.364067|13.3225|119.0|6.9245
5d_a40|0.0|0|0|0|1|0|0.6049133329999999|-0.071479892|0.0418378229999999|0|0.044526749|0.716041667|-0.1868684619999999|0.007200253|10.31198333|2|2|0.006642869|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0|0.496945486|0.8092726020000001|0.145024458|1|-0.094277694|0.049855551|0.022027556|-43.26473143|0.245989948|112.88660690000002|-0.0377110779999999|4.638915105|53.85026982|-18.15211073|-17.30589257|1974.583878|511.3769101|-7.94180214|6.288958592999999|12.09256826|0.922825231|4051.712713|86.65063178|-238.2540642|-285.606135|0.0|1.0|0.0|0.0|3.02|14.0|-4.32|4.08|3.64|75.5|0.0|1.0|74.11|3.0|20.0|4.0|0.0|1.0|3.1|5.9e-05|0.0436|2.98|0.0|0.0|0.0137|-0.06796|3.7374|4.61|3.7374|365.74|0.69613|-1276.751174|0.4493|-0.14851|-0.2164699999999999|-1276.797751|9.2439|19.0|7.7212
13n_a6|0.0|1|0|0|0|0|1.4290206230000002|0.030890422|-0.135152403|2|0.04393617|1.628408574|-0.631323273|-0.0093684169999999|10.95053349|1|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|-0.57091314|2|0.870730542|0.7767360059999999|-0.064779873|1|-0.109392959|0.307384948|0.017758385|-75.07706271|0.29109784|199.7822434|-0.038490115|8.36448634|103.012404|-47.27287681|-26.41600355|2952.259627|2535.307313|-18.12946621|8.872063579|16.76075427|0.889160748|6386.381394|172.28545730000002|-978.9911754|-341.7352549|1.0|1.0|1.0|3.0|3.55|27.0|-9.67|4.19|3.76|122.47|1.0|0.0|127.2|6.0|33.0|5.0|0.0|1.0|2.62|2.27e-05|0.0228|2.43|0.0|0.0|9.35e-08|-0.07131|4.8185|4.27|3.3510000000000004|548.09|0.64027|-1423.451366|0.1945|-0.13863|-0.20994|-1423.514154|10.1967|75.0|7.1249
12c_a36|0.0|1|0|0|0|2|1.29696741|-0.087096843|-0.04162109|2|0.040899471|0.0|-0.414055975|0.0005016269999999|10.95982545|1|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|0|-0.105624703|0.462597812|0.019582215|-67.84435546|0.159266488|102.2992907|-0.038024893|8.079011794|6.546878962999999|-30.27053327|-24.42396797|2785.47514|2365.641348|-15.68788659|6.772454418|12.86584957|0.899732176|6256.172329|157.3609748|-784.3943293|-327.5932797|0.0|0.0|0.0|2.0|4.74|17.0|-7.18|3.35|2.54|69.2|1.0|0.0|128.76|5.0|30.0|4.0|0.0|1.0|2.34|3.64e-05|0.0106|3.31|0.0|0.0|2.77e-05|-0.04992|3.8436|3.79|3.8436|509.61|0.68913|-1692.312906|0.3927|-0.15835|-0.2082699999999999|-1692.3713309999998|6.6973|9.0|8.0458
