molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
15b_a10|0|0.0|0.0|1|7.535296702|1|1.3438370730000002|0.024214591|2|0.033219955|-0.111812184|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|-0.058911857|0.011928706|-0.175869992|-0.174170642|0.744213612|0.791078367|-0.058258414|0.83320417|1|0.921918974|-0.07358373|-50.44100799|10.94939968|53.52386591|7.505718446|118.6253241|-21.77253505|-16.52377848|0.414077981|2716.468606|631.9674549|-958.3791518|2603.829652|6.6940006620000005|11.42472965|6105.426726|226.0501037|-656.9605906|24.65365821|12.09059037|0.0|1.0|1.0|1.0|0.0|0.32|21.0|-8.18|4.44|56.07|0.0|1.0|7.0|31.0|-6.34|0.0|0.0|4.46e-05|0.0185|2.28e-05|0.0|0.0|2.73e-06|-0.04734|2.74|3.7625|-1317.766641|721.17|1231.3|329.52|0.3575|215.17|587.53|-1317.429772|0.1595|-0.15579|-0.20313|0.02977516|-1317.4913390000002|6.1384|7.0706|7.0706
14r_a23|0|0.0|0.0|2|7.423568444|0|1.197963203|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|-0.064006338|0.0075222369999999|0.033038452|-0.073945564|0.616699629|0.7837821840000001|0.03753491|0.846632079|1|0.8662226190000001|-0.085881409|-55.30494931|12.35476415|86.14846171|7.956082857|55.62948521|-25.96781003|-23.53402098|0.4661909429999999|2945.137191|557.8203557999999|-1106.098986|2306.754114|7.555307147000001|14.15357616|6744.848704999999|136.37788909999998|-712.2932561000001|29.85706563|11.00678143|0.0|1.0|1.0|0.0|1.0|0.05|26.0|-7.67|4.58|105.02|0.0|1.0|5.0|31.0|-6.31|0.0|0.0|2.66e-06|0.00114|7.73e-06|0.0|0.0|9.18e-06|-0.06842|3.72|3.1797|-1729.1556449999998|678.08|1145.51|389.92|0.2346|208.71|513.71|-1728.924789|0.0008|-0.15536|-0.22378|0.02296354|-1728.98403|8.8722|8.2684|8.2684
GW6604_a52|1|2.944144148|0.0|0|6.605297921|0|1.427583999|-0.005328809|2|0.021346801|-0.0778992459999999|0.0|-0.085995143|0.007746755|-0.118272803|-0.028376521|0.0070554269999999|-0.131886693|0.039867344|0.709088617|0.693399445|0.074868979|0.7550228990000001|0|0.87346455|-0.072069252|-35.62691523|4.459510077|62.55188751|2.204526664|0.2386028039999999|-17.55852148|-14.44334401|0.4597869779999999|2044.612273|431.7909048|-534.4037285|799.8313017999999|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|19.64292268|8.744745933999999|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.03|4.2|54.46|0.0|1.0|3.0|23.0|-5.95|0.0|1.0|0.000135|0.0402|6.929999999999999e-05|0.0|0.0|2.78e-06||||||||||||||||||6.9706|6.9706
21b_a23|0|0.0|0.0|2|7.525639975|0|1.197963051|-0.008526338|2|0.042455556|0.057405955|0.745297595|-0.326506055|0.01055698|-0.103470358|-0.0490623259999999|0.009872313|0.107996329|-0.069382957|0.7038407329999999|0.7717839409999999|0.131951284|0.8339434929999999|1|0.930728719|-0.083105261|-58.25915868|10.15224639|48.56114386|7.117014296|86.65837165|-29.31080756|-23.98906534|0.458461834|3074.083057|652.4673795|-1223.442332|2531.041828|8.773746105|16.20152864|6919.229053|131.5587155|-857.6679716|29.53101081|9.421307298|0.0|1.0|1.0|1.0|1.0|0.08|26.0|-7.84|4.2|128.81|0.0|1.0|5.0|33.0|-6.42|0.0|0.0|8.02e-07|0.000361|6.06e-06|0.0|0.0|6.45e-06|-0.08401|3.57|3.6237|-1761.498874|735.65|1247.38|342.15|0.2607|309.79|611.6|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|-1761.294175|13.2567|7.0691|7.0691
47r_a18|0|0.0|0.0|0|7.03438793|1|0.403924645|-0.216996268|0|0.035706215|0.041686585|0.0|-0.40455848|-0.005176133|-0.02952923|-0.030106257|-0.0001597829999999|0.0646283159999999|-0.233665901|0.806477847|0.7698681909999999|0.017110504|0.8075001|0|0.769578222|-0.087091542|-65.12700692|11.59378448|172.30927739999998|8.669825595|60.66168882|-46.92606587|-23.68254797|0.49394971|3389.050097|575.4901675|-1563.048166|1504.28892|9.819988422|19.40516312|7727.455993|233.2574532|-1168.846551|34.41856352|16.87088158|1.0|1.0|1.0|1.0|2.0|0.22|18.0|-7.46|3.76|111.03|0.0|1.0|9.0|36.0|-6.12|0.0|0.0|2.26e-07|0.0001139999999999|2.31e-06|0.0|1.0|1.76e-05|-0.0522799999999999|9.2|3.1705|-1964.841529|790.57|1387.23|391.06|0.6007|391.06|729.75|-1964.443758|0.6007|-0.13021|-0.18249|0.02805567|-1964.516246|3.2001|6.6364|6.6364
16e_a32|1|3.343660084|0.0|0|7.765993078999999|0|0.609420752|-0.06951854|0|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|-0.002310082|-0.079817994|-0.123297852|0.804503712|0.86370575|0.096017785|0.91471624|1|0.7903051590000001|-0.117338144|-75.36830928|15.50894749|134.6906051|9.961663868|39.27920316|-35.94239328|-24.05371573|0.458956284|2710.157931|507.6266039|-1130.524639|3376.1299740000004|6.573687662|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|14.98092934|1.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.38|4.6|149.27|1.0|1.0|8.0|28.0|-6.15|1.0|1.0|2.58e-07|0.000107|1.7899999999999998e-05|0.0|0.0|1.73e-05|-0.0505899999999999|4.59|3.6214|-1955.993572|677.82|1130.95|342.37|0.2858|342.37|552.79|-1955.766505|0.2858|-0.14991|-0.2005|0.02792775|-1955.827194|3.9389|8.1367|8.1367
18_a31|1|3.281949877|0.0|0|7.401841579|0|0.610137226|-0.138136629|0|0.0427124179999999|-0.051184519|0.0|-0.640807491|-0.009923585|-0.001973566|-0.096301845|-0.007811355|-0.084218532|-0.065041042|0.868704545|0.8595579409999999|0.022160691|0.904870098|0|0.72588713|-0.129469649|-75.99442464|8.49194438|160.8952371|4.984491996|0.0|-40.61741697|-23.64270989|0.4492048839999999|2241.561812|426.0718665|-1063.9219449999998|1935.374782|7.076684189|12.84812443|4856.251645|130.6137795|-624.4871824|30.40953623|9.822812434|1.0|1.0|1.0|1.0|3.0|0.28|16.0|-6.54|3.48|119.14|0.0|1.0|7.0|25.0|-6.72|0.0|1.0|2.42e-05|0.00862|0.000241|0.0|0.0|0.000104|-0.03702|4.81|3.9105|-1465.528656|630.26|1041.21|317.05|444.0|247.51|541.33|-1465.300904|0.2457|-0.16212|-0.19914|0.04825999|-1465.359325|4.6746|6.8861|6.8861
IN1166_a11|1|3.433539068|0.0|0|6.842683282|0|1.429020445|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|-0.037793156|-0.001446486|0.032420935|-0.126749697|0.841211811|0.765593573|0.102257199|0.827254552|1|0.863273559|-0.0896538619999999|-61.90325275|13.82641888|94.40543077|9.546719887|20.83871871|-35.26269962|-21.84820685|0.463497159|2865.055175|596.0640225999999|-1114.258549|2953.475057|6.777827685|12.63334911|6310.825439|211.0745642|-769.3614916|31.46783535|14.86669859|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-10.18|4.53|103.17|0.0|0.0|5.0|32.0|-6.52|0.0|1.0|7.74e-06|0.00323|1.65e-05|0.0|0.0|2.75e-08|-0.07275|3.36|3.2827|-1347.298558|704.48|1198.36|377.7|0.3425|248.68|554.63|-1347.012407|0.1239|-0.13823|-0.21098|0.04189898|-1347.073528|4.3481|7.9318|7.9318
13p_a6|1|3.449535594|0.0|0|6.842683282|0|1.424099253|-0.1144898999999999|2|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|-0.005708558|0.123575608|-0.068532678|0.865935935|0.784414352|-0.059663359|0.837659336|1|0.7265205579999999|-0.107371897|-76.17631587|12.27472016|194.0233618|8.708451561|107.5669533|-50.03427239|-26.72853188|0.412828992|3016.078786|515.4389679999999|-1523.526317|3833.042283|8.760340755|14.91957306|6590.216479|170.2302215|-1080.8845310000002|35.16646396|12.99897644|1.0|1.0|1.0|1.0|3.0|0.12|27.0|-10.06|4.01|122.47|0.0|0.0|7.0|34.0|-7.01|0.0|1.0|8.11e-06|0.00365|2.79e-05|0.0|0.0|3.92e-08|-0.0746|4.73|2.9837|-1463.08132|752.82|1283.98|415.53|0.4132|258.45|573.39|-1462.740542|0.0029|-0.12251|-0.1971099999999999|0.03807447|-1462.804694|12163.0|7.0362|7.0362
14z_a23|0|0.0|0.0|2|7.423568444|0|1.197960872|-0.024897956|2|0.04314059|0.038811869|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|-0.0229244|0.007229683|0.0708381429999999|-0.069023218|0.719722236|0.802520527|0.10796308|0.8668730109999999|1|0.925301102|-0.079754981|-55.54823244|12.77192721|52.02674091|8.895469235|79.960755|-28.25118461|-23.63754572|0.474697407|3094.698027|644.4593172|-1110.964649|2692.627452|7.834464959|14.91419434|7285.13008|149.3235124|-773.7713888999999|30.08835522|11.22918692|0.0|1.0|0.0|1.0|1.0|0.05|26.0|-8.57|5.32|105.02|0.0|1.0|5.0|32.0|-5.8|0.0|0.0|1.7e-07|8.18e-05|7.37e-07|0.0|0.0|1.29e-06|-0.08503|4.73|3.6632|-2549.107748|715.41|1221.92|338.46|0.3201|307.5|586.28|-2548.895003|0.2917|-0.15195|-0.23698|0.01238131|-2548.957384|7.9877|8.2941|8.2941
9_a27|1|2.627701427|0.0|1|6.842683282|0|1.391067068|-0.050617284|2|0.042847222|-0.152086653|1.233610009|-0.331842668|0.00611794|-0.051160217|-0.0447599329999999|0.00651856|-0.2559122789999999|-0.101933162|0.677253824|0.8214321609999999|0.017503266|0.8806964490000001|1|0.7988644709999999|-0.088404481|-45.58003501|10.10030794|103.702486|5.20756849|65.12542467|-20.80651808|-17.36382286|0.466349763|2256.4955670000004|411.8826346|-729.2805601|1463.168883|5.03925321|9.442988795|4962.727436|108.6440173|-376.0062056|21.99956856|7.488512291|1.0|1.0|0.0|1.0|1.0|0.16|21.0|-7.06|3.04|76.46|0.0|1.0|3.0|25.0|-6.33|0.0|1.0|8.66e-05|0.0287|8.28e-05|0.0|0.0|2.88e-05|-0.0471|4.67|4.1673|-1083.143348|549.64|945.35|297.52|0.1982|223.71|425.08|-1082.965434|134.0|-0.1716|-0.2187|0.02461151|-1083.017359|4.0436|8699.0|8699.0
8a_a50|1|3.139870661|0.0|1|7.860570786|1|1.39826105|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|0.007801731|-0.038971589|-0.065546446|0.75162266|0.804535572|-0.188882361|0.8718949979999999|1|0.860876738|-0.08230347|-41.48493288|9.480859015|70.12485884|4.778811898|0.0|-17.58335405|-15.95574341|0.46183401|2206.356773|433.9235497|-622.2739931|1503.563342|5.754657432|10.69309012|4638.284496|125.2985144|-313.6562159|21.23424244|8.577560914|1.0|0.0|1.0|1.0|1.0|0.11|20.0|-6.32|3.71|59.39|0.0|1.0|2.0|24.0|-6.12|0.0|1.0|0.000138|0.0433|7.48e-05|0.0|0.0|0.000151|-0.0280699999999999|2.69|4.1738|-1006.671867|548.47|912.7|297.06|0.18|220.53|396.63|-1006.508913|0.1217|-0.17244|-0.20051|0.03479985|-1006.557694|5.5319|7.3279|7.3279
17a_a10|0|0.0|0.0|1|7.535296702|2|1.3438501040000002|0.021150127|3|0.036545455|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|0.031632653|0.01029375|-0.132166258|-0.225935253|0.7019075779999999|0.76281504|0.029106767|0.8044827790000001|1|0.8538249840000001|-0.082689376|-58.46202420000001|14.20303963|103.34686|10.04165819|87.61514901|-27.70403316|-16.70343549|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|8.621193279|16.96492079|7078.918870999999|307.7420338|-743.9958084|29.57794442|18.02431251|0.0|1.0|1.0|1.0|0.0|0.33|21.0|-7.32|2.5|76.38|0.0|1.0|6.0|35.0|-7.43|0.0|0.0|0.00021|0.0986|4.74e-05|0.0|0.0|2.22e-05|-0.04641|3.95|3.9887|-1524.557372|767.6|1326.24|310.84|0.2142|224.26|603.73|-1524.187115|0.0867|-0.16562|-0.21203|0.03725238|-1524.252023|5.3803|7.3098|7.3098
19_a15|0|0.0|0.0|0|0.0|0|0.300209223|-0.558905888|1|0.040555556|0.037722611|0.0|-0.4621216379999999|-0.012350591|-0.04003124|-0.032407407|-0.00534669|0.060683674|-0.0283109839999999|0.7981860159999999|0.722297906|0.042424078|0.770451673|0|0.691069123|-0.112106433|-64.78818183|3.04716388|178.5363184|1.761006946|15.76831619|-31.61527447|-24.47553536|0.405429114|2625.952212|399.3803987|-1101.399091|1857.369806|6.10227122|10.26331993|5417.777463|44.99916039|-636.516947|26.54223128|3.321475588|1.0|1.0|0.0|1.0|2.0|0.11|18.0|-7.14|4.96|102.69|0.0|1.0|5.0|26.0|-6.22|0.0|1.0|7.56e-06|0.00279|4.1200000000000005e-05|0.0|0.0|2.69e-05|-0.0372399999999999|7.53|4.1742|-1523.404372|601.23|1030.77|297.03|0.4895|297.03|519.04|-1523.196562|0.4895|-0.17018|-0.20742|0.04315771|-1523.254714|9326.0|7.1427|7.1427
12s_a30|0|0.0|0.0|0|7.412764017000001|2|0.604984545|-0.095120438|2|0.04625323|-0.0601024909999999|0.0|-0.403952011|-0.002544958|-0.035768573|-0.04950715|-0.001131023|-0.1597740919999999|-0.0546637159999999|0.609043558|0.83236194|0.006789196|0.889479916|0|0.706713791|-0.103647048|-67.11451776|12.51292194|189.9114627|8.102485674|0.0|-38.04400919|-26.02399668|0.467381416|2977.11642|457.6180044|-1275.175837|2368.4646620000003|8.066744794|15.14544373|6639.7334200000005|135.66918710000002|-825.7139305|32.92168852|11.26623|1.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.16|3.74|81.65|0.0|1.0|5.0|31.0|-6.06|0.0|0.0|3.24e-06|0.00141|6.71e-06|0.0|0.0|3e-05|-0.0551|4.32|3.5348|-1774.236634|677.35|1140.1|350.75|0.2148|245.81|526.07|-1774.01033|0.1576|-0.14985|-0.20495|0.03401064|-1774.072418|3.9579|8129.0|8129.0
12ac_a36|1|3.4419617660000004|0.0|0|7.412764017000001|2|1.297043188|-0.073735973|2|0.042560386|0.03586247|0.0|-0.450737917|0.000584134|-0.046730704|-0.0121300989999999|0.0018565629999999|0.060445359|-0.098698552|0.8058720979999999|0.811459853|0.135371136|0.863165958|0|0.779673368|-0.104391657|-72.4798052|14.93372351|152.9742102|10.36858115|20.70356046|-38.66245764|-25.03847816|0.44477577|2902.588755|541.3322795|-1377.116299|2455.459827|8.126831024|14.63702516|6378.288017|186.3198219|-956.1407834|34.22211444|14.03055543|1.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.89|2.09|86.27|0.0|1.0|6.0|32.0|-7.21|0.0|0.0|0.000154|0.0653|0.000112|0.0|0.0|5.4600000000000006e-05|-0.0527399999999999|4.84|3.8594|-1385.606133|711.77|1200.61|321.25|0.3302|319.2|554.84|-1385.3211789999998|0.0249|-0.15675|-0.20949|0.03998989|-1385.382927|5.4387|7.8861|7.8861
12aa_a36|1|3.4172704080000003|0.0|0|7.412764017000001|2|1.297043479|-0.135770278|2|0.042560386|0.03597264|0.0|-0.672129428|-0.006653538|0.010538281|-0.013898809|-0.004569485|0.0620143779999999|-0.052743904|0.892815402|0.833911317|0.156337925|0.888163057|0|0.688945241|-0.117270578|-80.19356964|16.1504726|212.7097172|11.04423694|109.0001157|-49.88002793|-28.21625599|0.44829258|2928.7759760000004|471.12395210000005|-1523.677823|2418.848273|8.05947774|14.60824604|6438.603019|183.7216658|-1041.942197|38.58180913|15.99256772|0.0|0.0|1.0|0.0|3.0|0.13|17.0|-6.14|0.98|112.29|0.0|1.0|6.0|32.0|-7.79|0.0|0.0|0.000304|129.0|0.000359|0.0|0.0|0.000305|-0.05111|3.88|3.8899|-1401.662677|701.99|1183.76|318.73|0.4446|318.73|520.19|-1401.389257|0.4446|-0.15718|-0.20829|0.04550032|-1401.45065|4.7433|8.0458|8.0458
15c_a10|0|0.0|0.0|1|7.535296702|2|1.343850105|0.040869377|3|0.034807692|-0.06400528|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|0.012271987|-0.101214571|-0.226679901|0.7655272009999999|0.7351096359999999|-0.03167553|0.772328328|1|0.904458517|-0.072537853|-50.32840842|10.2013281|66.28884934|7.077912953999999|136.2098503|-22.60962187|-13.36848349|0.449308156|3012.018586|627.5338454|-855.5829431|1817.047455|8.639636218|15.6886947|6673.826433|327.3258326|-593.6228632|25.30814911|16.25826809|0.0|1.0|1.0|1.0|0.0|0.37|21.0|-7.79|2.97|59.31|0.0|1.0|6.0|34.0|-6.99|0.0|0.0|0.0001419999999999|0.0646|2.68e-05|0.0|0.0|7.3e-06|-0.04724|2.2|3.6709|-1450.241475|762.21|1318.35|337.75|0.3939999999999999|221.75|595.63|-1450.139335|0.0|-0.14739|-0.19463|-0.25919486|-1450.201574|4.8283|7.0|7.0
13c_a5|1|2.944180713|0.0|0|6.605297921|1|1.377702625|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|-0.284610951|0.005288472|-0.098760742|-0.018055556|0.006110714|-0.017427549|-0.092592608|0.705487111|0.770478689|0.003545487|0.822789227|0|0.80019672|-0.076591149|-50.50012762|15.25960958|131.7396496|10.06137448|51.93687546|-33.60884086|-16.50965711|0.46617977|2793.480751|527.6071331999999|-858.5021696|1235.709541|8.492261628|15.90846721|5989.714507|295.8302846|-566.0506435|29.94524142|19.96143955|0.0|1.0|1.0|1.0|1.0|0.17|23.0|-8.09|3.29|84.0|0.0|1.0|5.0|31.0|-7.28|0.0|1.0|0.0002839999999999|0.1169999999999999|0.000109|0.0|0.0|3.36e-06|-0.05615|3.99|4.2145|-1351.274441|676.53|1153.36|294.18|509.0|263.46|513.33|-1351.008469|0.1666|-0.17324|-0.22939|0.03747691|-1351.067237|2.9732|6.9101|6.9101
12f_a30|0|0.0|-4.734662095|0|7.412764017000001|2|0.60498366|-0.274237737|2|0.041555556|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|-0.046588557|-0.004395528|0.4304505939999999|-0.077457998|0.613786308|0.8246767140000001|-0.043091382|0.876441789|0|0.8357464459999999|-0.108935062|-76.85198573|11.07796031|115.8783181|7.815328055|1.45550709|-45.01820228|-31.90082427|0.472521727|3305.792133|589.6060704|-1690.743686|2712.844784|8.366190175|15.86072943|7634.176316|130.3909181|-1192.793275|39.1336968|12.36587885|1.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.18|4.78|90.88|0.0|1.0|7.0|34.0|-5.66|0.0|0.0|1.99e-07|9.63e-05|1.2e-06|0.0|0.0|3.19e-05|-0.05464|5.52|3.5298|-1988.032639|729.87|1225.63|351.25|0.2166|245.09|574.31|-1987.782125|0.1596|-0.14958|-0.20422|0.03400408|-1987.848015|4.6865|7.7144|7.7144
3a_a12|0|0.0|0.0|0|0.0|1|1.28383802|-0.042445446|2|0.032544803|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|-0.001011111|-0.205054123|-0.072889493|0.943290857|0.7038021990000001|-0.021522321|0.759068438|0|0.871985494|-0.090803706|-44.430225|4.615711776|62.63745781|2.258466332|0.0|-17.05063286|-17.08854808|0.462077145|2045.857684|426.6622302|-666.453375|1050.730179|5.924949067000001|11.01449587|4230.717811|107.1321197|-326.0954285|21.87893986|7.784386645|1.0|1.0|0.0|1.0|1.0|0.05|18.0|-7.5|2.49|37.28|0.0|1.0|3.0|23.0|-5.88|0.0|1.0|0.00025|0.0745|8.8e-05|0.0|0.0|9.33e-06|-0.06829|3.33|3.7304|-951.3711872|528.84|875.71|332.36|0.3201|292.86|383.08|-951.217594|128.0|-0.15328|-0.22157|0.023184956|-951.264072|1.9332|6.7122|6.7122
4c_a49|0|0.0|0.0|1|7.535296702|1|1.343847672|-0.044371138|2|0.03583878|-0.099764463|1.78683516|-0.339843311|0.001379959|-0.102999091|0.006194124|0.00202792|-0.163476035|-0.001005604|0.7745214140000001|0.7796063109999999|-0.052237757|0.826523164|1|0.76159824|-0.086290519|-55.59622798|7.782541015|153.60017230000005|5.014223225|59.70585149|-36.42732137|-19.20596967|0.473304159|2719.702873|490.6910965|-1056.328332|1683.872161|8.474369008|16.089682800000002|6046.668361|177.78970959999998|-680.5831211|26.5256103|11.182784300000002|1.0|1.0|1.0|1.0|2.0|0.25|21.0|-7.97|3.19|98.72|0.0|1.0|7.0|31.0|-7.53|0.0|1.0|0.000314|0.13|0.000265|0.0|0.0|4.4e-06|-0.0623299999999999|3.04|3.8067|-1332.647233|705.55|1199.04|325.7|0.2411|216.0|533.87|-1332.336755|0.0821|-0.15925|-0.22158|0.03969431|-1332.398001|4.9358|6.5935|6.5935
5b_a50|0|0.0|0.0|2|7.927685046000001|1|1.397278957|-0.003549558|1|0.034845679|-0.052494624|2.473508677|-0.062071259|0.012641727|-0.137595558|-0.113846154|0.012290091|-0.0873662269999999|-0.1052449509999999|0.693611382|0.791163321|0.019856551|0.855527513|1|0.958606481|-0.061164973|-31.07327358|6.200250541|21.02890062|3.149876031|60.5565203|-10.62231784|-10.87564575|0.4462435279999999|2183.545404|486.9950914|-435.0258302|1452.442728|5.543302677000001|10.01036188|4577.809819|208.925351|-221.0035589|18.47246431|11.68741316|1.0|0.0|1.0|1.0|0.0|0.1|20.0|-5.86|4.02|35.64|0.0|2.0|2.0|24.0|-6.03|0.0|1.0|0.000335|105.0|6.47e-05|0.0|0.0|0.0004269999999999|-0.0256899999999999|2.81|4.0222|-990.6114185|547.35|922.49|308.25|0.2749|220.09|411.9|-990.43875|0.1094|-0.16683|-0.19252|0.02651535|-990.487545|6.1284|4.9126|4.9126
5g_a40|0|0.0|0.0|1|8.149890544|1|0.604913142|-0.190406197|0|0.044946237|-0.0602779129999999|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|-0.091116241|-0.012008571|-0.104356485|0.07917206|0.795454476|0.818555255|0.006643696|0.882781953|1|0.67772744|-0.14338431|-68.05025116|11.83520323|152.9506864|5.616992201|0.0|-34.61732609|-23.39227384|0.488538966|2054.810452|321.64971460000004|-748.5527627|593.8133184|6.193485364|12.10939827|4358.890754999999|120.8573152|-355.2634413|31.38430965|12.1783403|0.0|0.0|1.0|0.0|2.0|0.21|14.0|-2.89|2.5|115.96|0.0|3.0|3.0|21.0|-6.6|0.0|1.0|5.78e-05|0.0174|0.000426|0.0|0.0|391.0|-0.0540299999999999|4.02|3.48|-1328.055803|489.04|800.98|356.27|261.0|356.27|367.19|-1327.9345529999998|261.0|-0.14505|-0.19908|0.04070345|-1327.982732|6.7957|6.9101|6.9101
5a_a40|0|0.0|0.0|1|8.149890544|1|0.604913477|0.059258947|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|-0.02394636|0.010425818|-0.191663433|0.004130836|0.538671739|0.756882266|-0.442215721|0.820901326|1|0.8531783270000001|-0.090991462|-40.27003217|9.135164355|64.97877226|4.042943749|52.43850484|-15.30358975|-16.10801287|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|508.8362301|5.507689573|10.7779923|3736.248815|78.57142892|-213.8673835|19.58503709|5.795040371|1.0|1.0|0.0|1.0|0.0|0.21|14.0|-4.05|3.08|75.5|0.0|2.0|3.0|19.0|-5.9|0.0|1.0|7.49e-05|0.0202|0.000213|0.0|0.0|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|466.79|757.45|326.96|0.4461|326.96|353.51|-1177.51016|0.4461|-0.15066|-0.21644|0.01514427|-1177.555706|7.6003|7.0915|7.0915
1_a15|0|0.0|0.0|0|0.0|0|1.419940974|-0.043374667|2|0.0381893|0.06459652|0.0|-0.541427319|0.001244652|-0.068297833|-0.000905902|0.003816011|0.096086011|-0.1816819589999999|0.836466114|0.705825714|0.101406325|0.74357498|0|0.875723465|-0.1117462069999999|-72.24770503|16.94887506|80.34898605|10.95802135|63.14412039|-28.45664402|-20.13460632|0.437969049|3000.975833|566.1848585|-1228.210985|2855.495631|6.580146251|11.7078005|7284.337537|254.7811976|-794.0799704|33.22939752|18.15414234|1.0|1.0|1.0|1.0|1.0|0.19|24.0|-10.02|6.32|74.73|0.0|0.0|8.0|34.0|-5.38|1.0|0.0|2.830000000000001e-07|0.00013|1.08e-06|0.0|0.0|4.36e-08|-0.04142|4.68|3.2188|-1510.136281|697.35|1271.06|385.18|0.2464|282.85|598.34|-1509.785098|0.0061|-0.1365|-0.17792|0.01894559|-1509.851127|2.3261|7.3565|7.3565
13k_a6|1|3.423411754|0.0|0|7.412764017000001|1|1.42421381|-0.132667824|1|0.04162037|0.051404465|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|-0.072504783|-0.006280295|0.08217847|-0.045794891|0.8694295409999999|0.7908110340000001|0.1373649019999999|0.84018367|0|0.641032542|-0.127178105|-88.29427104|20.6185734|249.215618|14.31458589|113.5526088|-57.53822059|-31.53366823|0.426031882|2966.890288|445.0412356000001|-1765.8854210000002|3332.974951|8.370126134|14.58291125|6492.211639|140.8427117|-1225.9780560000002|39.55891914|12.48372364|1.0|1.0|1.0|1.0|3.0|0.16|23.0|-8.89|3.8|115.15|0.0|1.0|7.0|33.0|-6.59|0.0|1.0|3.26e-06|0.00144|1.7100000000000002e-05|0.0|0.0|5.7e-07|-0.04851|5.41|3.5476|-1465.862962|731.25|1246.69|349.49|0.3971|242.53|577.68|-1465.557346|0.0137|-0.14589|-0.1944|0.0308324|-1465.621288|10.5079|7.3372|7.3372
