molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
4_a38 (LY-2157299)|0|0|0.0|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|-0.00638266|5.4161004020000005|2|0.041252955|-0.0501467259999999|1.721297609|-0.325515636|0.002865697|-0.159241692|10.9277672|1|1|0.003107816|-0.083399128|0.028964355|-0.463575124|0.702976795|-0.041794304|0.868207983|0.754313773|-0.092570349|-0.089446059|0.459041332|0.01243241|260.7739337|140.40206619999998|-0.03235283|4.060137052|71.22674185|0.7861170609999999|-1.520583011|-30.23133173|-18.48863993|2501.945802|-10.56568487|6.54753874|12.76426621|122.2274724|-496.5871888|23.51893991|-327.0140711|1105.390176|0.0|1.0|1.0|1.0|1.0|3.27|0.18|21.0|-7.13|1.84|1.0|108.18|1.0|-3.85|28.0|-6.86|369.42|0.0|1.0|2.81|0.0001409999999999|0.0375|0.0|7.45e-08|2.75e-05|-0.06|4.65|3.95|-1198.683473|-1198.64695|617.61|1048.31|0.2|266.68|0.4|0.68|-1198.442536|-0.16|5.9043|0.03652312|-1198.49738|7.6529|69.0|7.1586|7.1586
9_a15|0|0|0.0|0.0|0|0|1.419941378|0.0|-0.217598467|-0.009923019|0.0|1|0.04022792|0.096418279|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|10.95880687|0|0|0.003160815|0.140072812|-0.203104439|-0.344978312|0.85357243|0.088615068|0.742680335|0.846156316|-0.073701648|-0.11668349|0.416635119|0.032464905|105.5304352|85.79894134|-0.028575549|10.09761131|54.69975317|0.51257747|-1.400201879|-22.92354152|-15.93664265|2392.3164920000004|-8.88789863|5.485176331|10.00547485|271.83655510000006|-435.5070329|31.09118831|-14.02896218|1523.4682269999998|1.0|1.0|1.0|0.0|1.0|3.16|0.19|18.0|-7.57|1.96|2.0|104.74|1.0|-5.25|27.0|-5.52|366.41|0.0|1.0|3.69|5.63e-06|0.00562|0.0|2.69e-08|9.86e-06|-0.0258899999999999|4.3447|3.36|-1223.705126|-1223.687392|588.55|1042.17|0.2693|285.37|0.6512399999999999|0.70552|-1223.463757|-0.1565099999999999|1.4625|0.01773342|-1223.522216|2188.0|107.0|6.9706|6.9706
12a_a36|1|0|3.4715209280000003|7.412764017000001|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|5.351858133|2|0.040166667|0.078063311|0.0|-0.403468978|0.002039107|-0.070252245|10.96083376|1|1|0.003199301|0.134423193|-0.1063550619999999|-0.432975237|0.907322874|-0.012112722|0.846614758|0.820684627|-0.076154312|-0.104828755|0.436020272|0.019595485|109.9069212|110.1075804|-0.037738352|7.388485123|5.277117996|0.755315434|-1.886917597|-28.71401279|-23.17301945|2647.835699|-14.22926022|6.600635115|12.464492300000002|150.24716030000002|-711.4630111|30.67992313|-313.5499672|1533.996157|1.0|0.0|0.0|1.0|2.0|4.75|0.14|17.0|-6.59|2.02|1.0|123.75|1.0|-3.79|29.0|-6.72|381.43|0.0|0.0|1.86|0.000164|0.0384|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|3.16|-1232.951968|-1232.916523|653.94|1096.31|0.4435|323.35|0.67869|0.6997|-1232.707754|-0.1519299999999999|6.3637|0.03544528|-1232.764108|8.5603|13.0|7.8861|7.8861
12aj_a36|1|0|3.482902101|7.412764017000001|2|2|1.29704406|0.0|-0.056210607|-0.00706023|5.351858133|2|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|1|1|0.003962098|0.1087087|-0.104118159|-0.43462267|0.90414347|0.091113865|0.8632656809999999|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|0.018305468|82.34300699|110.89910559999998|-0.0368515929999999|7.521007149|0.0|0.77492734|-1.953134451|-29.99399664|-23.62130319|2710.647462|-15.14089115|8.056502837|15.35536375|144.26810480000003|-802.4672307|30.48195872|-352.4483722|1615.543812|1.0|0.0|0.0|1.0|2.0|4.84|0.17|17.0|-6.97|2.24|1.0|128.72|1.0|-4.16|30.0|-6.55|395.46|0.0|0.0|2.14|6.929999999999999e-05|0.02|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.48|-1272.27339|-1272.241135|682.84|1157.64|0.5616|237.06|0.4112|0.70423|-1271.9998859999998|-0.14818|5.8554|0.03225532|-1272.060325|7.8393|17.0|7.7696|7.7696
IN1166_a11|1|0|3.433539068|6.842683282|0|0|1.429020445|0.0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|0.841211811|0.102257199|0.827254552|0.863273559|-0.073965061|-0.0896538619999999|0.551933595|0.0200246639999999|112.0066065|94.40543077|-0.031642539|9.546719887|20.83871871|0.694302821|-1.6137695069999998|-35.26269962|-21.84820685|2865.055175|-15.08551944|6.777827685|12.63334911|211.0745642|-769.3614916|31.46783535|-268.3203251|1604.859603|1.0|1.0|1.0|1.0|2.0|3.51|0.08|27.0|-10.18|0.92|1.0|123.82|0.0|-5.11|32.0|-6.52|417.47|0.0|1.0|3.31|7.74e-06|0.00688|0.0|6.59e-11|2.75e-08|-0.07275|4.9857|3.36|-1347.298558|-1347.256659|704.48|1198.36|0.3425|248.68|0.4358399999999999|0.6998300000000001|-1347.012407|-0.13823|3365.0|0.04189898|-1347.073528|4.3481|12.0|7.9318|7.9318
7b_a10|0|0|0.0|7.535296702|2|2|1.186434511|0.0|-0.170920618|-0.001621737|5.4161004020000005|2|0.037804233|-0.060829392|2.079721225|-0.07459988|0.011041815|-0.01808249|10.93274506|0|0|0.010068964|-0.0982988509999999|-0.051052176|-0.1874708719999999|0.624866343|-0.108464916|0.8200487120000001|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|13.37827368|39.29815915|-0.027444463|2.6314862480000003|56.22969776|0.781045839|-1.152667458|-15.96741933|-14.26924098|2290.380138|-7.419027879|4.854451707|8.771658176|113.8411654|-311.5991709|18.26940272|-292.2491701|767.3149142000001|1.0|0.0|1.0|1.0|0.0|3.9|0.25|16.0|-6.99|3.04|1.0|105.44|1.0|-5.28|25.0|-5.09|346.81|0.0|1.0|3.02|5.29e-06|0.00182|0.0|1.0200000000000001e-07|3.54e-05|-0.05377|6.0231|3.44|-1450.09312|-1450.06366|562.31|951.55|0.1488|205.85|0.4195399999999999|0.66228|-1450.075119|-0.1584799999999999|4.2068|0.02946054|-1450.124551|5.6147|19.8|4.7033|4.7033
13a_a30|0|0|0.0|7.412764017000001|2|2|0.604984129|0.0|0.113424769|-0.011002918|5.351858133|2|0.042560386|-0.036541822|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|1|1|-0.002215642|-0.065043716|0.003429114|-0.5640209589999999|0.841060094|0.019603815|0.885516463|0.6963945559999999|-0.109682335|-0.113507021|0.478381813|0.01856512|381.9643801|204.9120824|-0.042832838|8.456950359|102.6479456|0.799862466|-2.27014041|-49.96348386|-28.90911938|3002.811441|-19.5115996|8.066980235|15.1104742|135.07860209999998|-1034.114779|36.14261279|-404.771677|1915.558478|1.0|0.0|0.0|1.0|2.0|4.76|0.13|17.0|-6.19|2.06|1.0|135.37|1.0|-5.01|32.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.0221|0.0|6.520000000000001e-07|0.000288|-0.0555|5.0535|4.54|-1744.491614|-1744.4457100000002|721.66|1211.54|0.1788|245.34|0.26119|0.6845600000000001|-1744.217986|-0.14953|0.7158|0.04590378|-1744.281248|1.4855|14.0|7.8665|7.8665
11_a3|0|0|0.0|6.823286122000001|0|0|0.605020608|0.0|0.119431379|-0.01008647|4.727387819|3|0.042795699|-0.101436441|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|1|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.577616902|0.8947911009999999|0.132535663|0.793311683|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|253.1353625|105.101718|-0.0391657429999999|3.216644354|80.34769756|0.752484736|-1.292469516|-21.37603754|-18.52584757|2097.896727|-8.76293931|5.475372235|10.29352296|117.0775712|-289.1769972|24.61956593|-238.8563772|812.4456757999999|0.0|1.0|1.0|1.0|1.0|3.19|0.0|21.0|-6.51|0.8|0.0|88.28|1.0|-4.08|22.0|-6.59|305.36|0.0|1.0|2.46|8.37e-05|0.0601|0.0|3.06e-07|9.35e-05|-69.0|3.2232|2.12|-1288.195105|-1288.165162|508.58|834.82|0.4441|384.66|0.6966600000000001|0.6966600000000001|-1288.058926|-0.13118|3.3694|0.02994326|-1288.10577|4.4522|0.04|7.3979|7.3979
5_a15|0|0|0.0|0.0|0|0|1.419941043|0.0|-0.222657379|-0.008878343|0.0|2|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|10.95880662|0|0|0.003194793|0.1093187759999999|-0.187421793|-0.340979744|0.8384601770000001|0.092692253|0.74438723|0.8740541479999999|-0.06128567|-0.0989946469999999|0.743577162|0.032616864|119.95308020000002|93.65193084|-0.0273088679999999|18.03465935|64.12413387|0.5089899720000001|-1.583914356|-33.88634094|-20.30656983|2940.77098|-15.09973885|7.795174584|15.1701491|365.1095806|-875.7848531999999|39.89581513|-13.36968593|2313.9572780000003|1.0|1.0|1.0|1.0|1.0|3.79|0.15|24.0|-9.65|2.0|3.0|127.97|1.0|-6.16|33.0|-5.55|443.49|1.0|1.0|4.29|6.86e-07|0.000967|0.0|2.25e-10|9.970000000000001e-08|-0.03714|4.3299|4.36|-1470.816175|-1470.779775|737.16|1272.84|291.0|286.35|0.62664|0.70244|-1470.487858|-0.14839|4.3576|0.03640044|-1470.55517|6.35|13.0|7.8861|7.8861
2_a3|0|0|0.0|6.823286122000001|0|0|0.605017347|0.0|0.176032668|-0.008422099|4.727387819|2|0.034166667|-0.103423993|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|1|1|-0.0045709459999999|-0.18746945|0.017902469|-0.568019422|0.899733837|-0.192034735|0.8401405609999999|0.750206578|-0.104577702|-0.09392632|0.4551292289999999|0.011938463|228.178656|117.2099151|-0.033150466|2.628543258|74.89956423|0.727984269|-1.127115845|-23.02532673|-15.55510657|2056.399995|-7.298882022000001|4.88513521|9.016533738|127.637231|-248.1619888|21.36736636|-213.9529255|726.4904564|1.0|1.0|1.0|1.0|1.0|2.97|0.0|21.0|-6.89|1.6|0.0|90.49|1.0|-4.75|22.0|-5.93|304.37|0.0|1.0|3.06|1.7800000000000002e-05|0.0162|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|5.4397|1.97|-1272.143337|-1272.114086|503.34|841.85|0.1824|227.92|0.37284|0.69543|-1272.001389|-0.14605|4.0121|0.02925101|-1272.04778|5.4999|3981.0|5.4|5.4
3f_a32|1|1|3.553167045|7.773594467000001|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|5.733341277|0|0.042380952|-0.062954205|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|3|0.002565215|-0.112493266|-0.074808287|-0.5487283829999999|0.833981748|-0.110248899|0.871865543|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|47.97543149|71.02334697|-0.030139709|3.78194259|0.0|0.78919828|-1.265867765|-23.34192893|-16.99267001|2273.466801|-9.580412233|6.153728636|10.89495051|118.8493262|-402.3773138|21.53155987|-326.0981041|904.3255145|1.0|1.0|1.0|1.0|1.0|3.9|0.28|19.0|-7.31|2.18|2.0|102.66|1.0|-6.89|24.0|-5.03|354.49|0.0|1.0|4.63|1.28e-07|0.0014|0.0|4.89e-08|1.73e-05|-0.05315|3.5569|3.92|-1712.0610190000002|-1712.034952|604.9|1006.92|293.0|348.58|0.70255|0.70255|-1711.863611|-0.1474599999999999|3.4678|0.02606687|-1711.9193289999998|5.7161|9.0|8.0458|8.0458
11e_a5|1|0|2.971327032|7.139660336|1|1|1.338814635|0.0|-0.2114441819999999|-0.003208975|5.209486153|2|0.020943152|-0.07965|0.0|-0.192538515|0.008268901|-0.16669151|10.9487795|1|1|0.008721244|-0.127225457|-0.0924814769999999|-0.234433859|0.77509232|-0.048843135|0.8215345|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|62.84782002|81.64179149|-0.0282210629999999|5.290414418|0.0|0.72163516|-1.580379517|-27.58835281|-18.69519243|2721.416353|-12.38472918|9.387474824|18.17739133|184.4042616|-693.5448342|25.90670947|-293.6467698|1450.77573|0.0|1.0|1.0|1.0|1.0|3.22|0.24|23.0|-8.95|1.83|2.0|125.71|1.0|-4.65|31.0|-6.28|411.5|0.0|0.0|3.63|2.23e-05|0.00782|0.0|1.13e-09|4.64e-07|-0.03808|4.4179|2.91|-1316.547103|-1316.512503|717.76|1220.1|0.5347|280.64|0.66478|0.6505|-1316.239803|-0.16751|2.3124|0.03460011|-1316.301553|2.8694|0.04|7.3979|7.3979
2_a27|0|0|0.0|6.605297921|0|0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|4.59511985|2|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|1|1|0.00988756|-0.337316432|-0.21066171|-0.475677812|0.639024713|0.137868605|0.8585302370000001|0.8468699609999999|-0.058444848|-0.081513931|0.408120957|0.019809599|9.194894069|77.08713259|-0.029261411|5.020172886|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|-14.73047548|2210.487938|-7.415462877|5.312170441|9.527176544|166.89932209999998|-289.2030522|22.03636323|-169.6109632|859.4181658|0.0|0.0|1.0|0.0|0.0|2.9|0.11|21.0|-5.84|2.42|0.0|92.58|2.0|-3.19|24.0|-6.69|317.34|0.0|1.0|2.52|0.000644|0.0638|0.0|1.45e-06|0.0004599999999999|-0.04933|4.1624|4.32|-1043.821085|-1043.7984|538.57|906.48|0.3217|297.87|0.55857|0.55857|-1043.665151|-0.16769|4.7049|0.02268519|-1043.715364|6.8854|13.0|7.8861|7.8861
21b_a23|0|1|0.0|7.525639975|0|0|1.197963051|3.351726269|0.094654108|-0.005936474|5.4161004020000005|2|0.042455556|0.057405955|0.745297595|-0.326506055|0.01055698|-0.103470358|10.31321725|2|2|0.009872313|0.107996329|-0.069382957|-0.481470603|0.7038407329999999|0.131951284|0.8339434929999999|0.930728719|-0.0596425779999999|-0.083105261|0.224930782|0.014481931|41.6766724|48.56114386|-0.034219814|7.117014296|86.65837165|0.812334718|-1.745210489|-29.31080756|-23.98906534|3074.083057|-16.81701905|8.773746105|16.20152864|131.5587155|-857.6679716|29.53101081|-437.9110924|1506.081551|0.0|0.0|1.0|1.0|1.0|3.59|0.08|26.0|-7.84|2.6|2.0|129.97|1.0|-6.1|33.0|-6.42|450.52|0.0|0.0|3.57|8.02e-07|0.00273|0.0|1.43e-08|6.45e-06|-0.08401|4.0023|3.57|-1761.498874|-1761.4722969999998|735.65|1247.38|0.2607|309.79|0.57848|0.70139|-1761.230923|-0.15033|9.5312|0.02657688|-1761.294175|13.2567|85.0|7.0691|7.0691
14a_a23|0|1|0.0|7.423568444|0|0|1.197964042|3.39397765|0.050806184|-0.0056795759999999|5.351858133|2|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|2|2|0.011363191|0.083206288|-0.073893976|-0.446724057|0.72792508|0.114693804|0.816237166|0.918677038|-0.055677662|-0.08032517|0.225448915|0.019504497|38.57988954|51.42774883|-0.0341809229999999|7.800158102999999|80.54176247|0.7807587890000001|-1.606503401|-22.26638099|-21.61564087|2816.527785|-13.66949407|7.668841725|14.2658736|138.6457355|-642.4662212000001|27.68542751|-355.0975547|1301.215093|1.0|0.0|1.0|1.0|1.0|3.41|0.05|26.0|-7.41|3.03|2.0|120.28|1.0|-5.47|30.0|-6.27|411.48|0.0|0.0|3.37|3.38e-06|0.0045299999999999|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|3.47|-1629.928331|-1629.90669|665.5|1134.02|0.3764|334.02|0.6289100000000001|0.6289100000000001|-1629.690316|-0.15002|5.8775|0.0216412|-1629.748476|8.3962|3.0|8.5498|8.5498
4q_a46|0|0|0.0|7.832410927000001|1|1|1.131262631|2.151582577|-0.2520920439999999|-0.001250008|5.587248657999999|2|0.0462962959999999|-0.012611536|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|1|1|0.012222698|-0.019471024|-0.1214838219999999|-0.125840557|0.716317772|-0.15266708|0.848935944|0.913550004|-0.052170875|-0.070035423|0.258420996|0.014510206|38.31894407|48.25357162|-0.021010627|4.520667361|72.14599138|0.61955726|-1.050531344|-16.25388148|-11.72744747|2234.596293|-6.545879136|6.038093227999999|11.78798551|212.350744|-327.2939568|18.92875482|-133.46593529999998|946.4377411|1.0|1.0|1.0|1.0|0.0|3.95|0.38|17.0|-6.94|1.75|0.0|102.63|1.0|-3.41|26.0|-6.54|348.44|0.0|0.0|3.15|0.000389|0.0449|0.0|1.14e-07|3.97e-05|-0.03042|4.5296|2.57|-1108.751283|-1108.729426|606.7333|1043.05|0.1432|273.72|0.69002|0.69002|-1108.511662|-0.1903|2.7026|0.02185677|-1108.566571|3.2968|743.0|6129.0|6129.0
2_a33|1|1|3.396444161|7.765993078999999|0|0|0.609420748|0.0|0.047294725|-0.009168933|5.733341277|0|0.039958333|-0.049900189|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|3|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.593915758|0.787714775|-0.0212158239999999|0.8799816220000001|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|0.018451635|103.5201191|110.28338390000002|-0.031851158|6.889294995|44.34034244|0.702597735|-1.56070672|-30.02592687|-19.46234551|2632.195388|-11.89228027|6.152818143999999|11.60906093|181.7248125|-582.7217333|27.70055258|-247.5908207|1357.327077|1.0|0.0|1.0|1.0|2.0|3.57|0.3|19.0|-7.67|1.33|2.0|115.28|1.0|-6.35|28.0|-6.17|411.54|1.0|1.0|3.98|4.44e-07|0.0069|0.0|2.13e-08|8.78e-06|-0.04967|3.6281|5.11|-1920.079174|-1920.049452|655.74|1128.98|0.2911|341.74|0.70205|0.70205|-1919.830424|-0.15012|4.2519|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
1l_a5|1|0|2.964063799|6.605297921|0|0|1.270375394|0.0|-0.244609612|-0.00183668|4.59511985|2|0.025672515|-0.111303801|0.0|-0.089997343|0.008244856|-0.019865028|10.94421389|1|1|0.007613233|-0.179824092|0.0271820189999999|-0.21108114|0.7245669790000001|-0.174469948|0.818803517|0.890289002|-0.068685233|-0.067755283|0.357062421|0.0078543119999999|167.86839980000002|61.974288|-0.026512937|2.506287665|0.0|0.769406114|-1.219595099|-21.91725365|-14.9768065|2227.730859|-8.460199385|7.401206343999999|14.03493287|130.25942849999998|-389.1691717|19.46541135|-304.3678822|895.4089219|1.0|1.0|0.0|1.0|1.0|2.98|0.14|23.0|-8.83|2.57|1.0|105.07|1.0|-5.04|26.0|-5.4|340.42|0.0|1.0|4.06|9.06e-06|0.00356|0.0|1.4800000000000003e-09|5.02e-07|-0.04149|4.6403|3.89|-1069.261615|-1069.229786|609.85|1033.47|0.4921|267.19|0.45892|0.57392|-1069.047151|-0.1779|2.1987|0.03182983|-1069.101032|3.3694|32.0|7.4949|7.4949
13c_a5|1|0|2.944180713|6.605297921|1|1|1.377702625|0.0|-0.2071929139999999|-0.005082338|4.59511985|3|0.024822695|-0.010689086|0.0|-0.284610951|0.005288472|-0.098760742|10.94530327|1|1|0.006110714|-0.017427549|-0.092592608|-0.324868153|0.705487111|0.003545487|0.822789227|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|158.67712230000004|131.7396496|-0.025039414|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|-16.50965711|2793.480751|-10.8855893|8.492261628|15.90846721|295.8302846|-566.0506435|29.94524142|-67.68621352|1557.152554|0.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.09|1.16|1.0|120.88|1.0|-3.55|31.0|-7.28|411.46|0.0|1.0|2.68|0.0002839999999999|0.0446|0.0|8.170000000000001e-09|3.36e-06|-0.05615|4706.0|3.99|-1351.274441|-1351.2369640000002|676.53|1153.36|509.0|263.46|0.41594|0.51479|-1351.008469|-0.17324|2.3276|0.03747691|-1351.067237|2.9732|123.0|6.9101|6.9101
2_a1|0|0|0.0|7.535296702|1|1|1.348828131|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|1|0.0409444439999999|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|1|1|0.003205156|-0.237981258|-0.145015842|-0.422863867|0.571324013|0.079586368|0.8571146190000001|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|0.011282631|6.281701359|87.29479691|-0.026492726|2.337413146|84.54541681|0.6944040029999999|-0.927245426|-12.89184641|-12.05838656|1884.85038|-5.488475744|5.2823820260000005|8.779158091000001|139.0945801|-192.096651|17.36508791|-176.9692239|607.7780769999999|1.0|1.0|0.0|1.0|0.0|2.91|0.18|17.0|-6.18|2.49|0.0|79.77|1.0|-3.06|21.0|-6.04|279.31|0.0|1.0|3.21|0.000871|0.0466|0.0|6.64e-07|0.000185|-0.02966|4.0877|3.31|-920.2093796|-920.184721|489.42|807.98|0.2991|303.31|0.7007899999999999|0.7007899999999999|-920.078239|-0.1686|3.5853|0.024658671|-920.123726|5.2754|5.8|5.2366|5.2366
17a_a22|0|0|0.0|6.842683282|0|0|1.2689202|1.866510299|-0.0422459529999999|-0.005149751|4.727387819|2|0.043274232|-0.054347074|1.67348685|-0.314134834|0.00220634|-0.094996254|10.94643739|1|1|0.0027615779999999|-0.089641194|-0.076790454|-0.3626566539999999|0.830653242|0.155547571|0.805071997|0.8594770140000001|-0.072161482|-0.08790445|0.345497724|0.0140462319999999|286.3611391|96.01444244|-0.030843667|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|-21.07439877|2910.035347|-14.39939974|8.549622191000001|16.63169381|197.4916253|-820.7657853999999|29.64221498|-288.28178110000005|1689.6062539999998|1.0|1.0|0.0|1.0|1.0|4.02|0.15|27.0|-9.13|2.01|2.0|128.29|1.0|-4.75|33.0|-6.39|435.5|0.0|0.0|2.25|1.7899999999999998e-05|0.00473|0.0|7.41e-10|3.23e-07|-0.15124|4.8502|5.13|-1408.300966|-1408.279257|731.19|1253.39|185.0|255.63|0.46268|0.71303|-1407.8711|-0.06214|3.0156|0.02170866|-1407.935792|2268.0|82.0|7.0862|7.0862
13_a47|1|1|2.920663104|6.605297921|0|0|1.417757826|0.0|-0.174238791|-0.0049262279999999|4.59511985|2|0.036632997|-0.047120094|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|10.9452934|1|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.316563793|0.6427334020000001|0.030290722|0.8582665429999999|0.781675563|-0.081148294|-0.088128939|0.244975411|0.017736598|63.12660940000001|112.453046|-0.032468557|4.705524762|0.0|0.688261242|-1.23380515|-21.52866736|-16.72368034|2190.316257|-8.613918003|7.038683428|13.33103985|160.5682509|-327.3288841|24.29844849|-193.936606|923.3410426|1.0|1.0|0.0|1.0|2.0|2.9|0.06|21.0|-7.9|2.34|0.0|91.59|1.0|-4.24|24.0|-6.0|319.34|0.0|1.0|3.19|5.79e-05|0.0173|0.0|1.26e-08|4.04e-06|-0.05465|4.0302|2.7|-1067.820961|-1067.78457|542.62|895.21|0.3382|307.63|0.67466|0.67466|-1067.665127|-166.0|3.5455|0.03639189|-1067.71601|4.8308|16.0|7.8|7.8
3t_a32|1|1|3.4477303|7.765993078999999|0|0|0.609420752|0.0|0.028840888|-0.006089333|5.733341277|0|0.03995614|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|3|3|0.00139283|0.049606573|-0.070331512|-0.496165036|0.710773544|0.0466380209999999|0.870628579|0.828676243|-0.080203824|-0.0974995|0.217914628|0.014242899|97.01046154|108.2086749|-0.026967947|5.681818647999999|0.0|0.684474482|-1.267493496|-31.99514268|-17.03304802|2530.60497|-10.75813179|8.107111779|15.64252992|199.2870037|-505.632194|24.88485469|-233.0294362|1169.58817|1.0|1.0|1.0|1.0|1.0|3.58|0.3|19.0|-8.01|1.74|2.0|112.48|1.0|-6.48|27.0|-5.81|396.53|0.0|1.0|4.46|3.28e-07|0.00462|0.0|9.86e-09|3.91e-06|-0.05507|3.5487|5.5|-1864.708995|-1864.678788|677.16|1129.24|0.2906|349.38|0.70286|0.70286|-1864.472646|-0.14739|1.2641|0.03020622|-1864.534478|2.7003|9.0|8.0458|8.0458
11c_a31|1|0|3.336985072|7.765993078999999|1|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|5.733341277|0|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|2|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.572548808|0.825336018|0.013528742|0.8906705429999999|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|264.7428792|255.2562173|-0.042457317|11.74927853|70.98337779|0.676089232|-1.825664624|-47.33176279|-24.864808|2470.585429|-14.56188764|7.259183801|13.95917988|189.6959033|-626.1611682999999|36.77740577|-206.2506659|1581.428448|1.0|0.0|1.0|1.0|2.0|3.51|0.28|16.0|-5.84|1.03|1.0|97.32|2.0|-5.11|26.0|-6.56|371.41|0.0|1.0|3.04|7.68e-06|39.0|0.0|1.45e-06|0.000537|-0.03532|3.8551|4.47|-1559.3980869999998|-1559.353434|622.22|1022.77|0.2627|321.61|0.7005899999999999|0.7005899999999999|-1559.194237|-0.15994|5289.0|0.04465349|-1559.253116|7.5091|0.13|6.8861|6.8861
