molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PPSA3|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
14a_a5|0.0|1|0|2.948727373|0.0|1|1|1.226142247|-0.0053665219999999|4.59511985|3|0.027375887|-0.316624785|0.002956745|1|1|0.003668464|-0.213526163|-0.016337128|-0.36152442|0.7333482170000001|0.79661948|0.144729708|0.047169811|0.71006207|0|0.7909255559999999|-0.080875277|0.4398855029999999|11.74431806|0.209074444|141.38542919999998|-0.0271808479999999|-1.494946644|-36.98479273|534.8590069|-1010.949351|1315.573182|-12.42997952|0.370216665|15.89694877|6177.303329|250.3569601|29.18606491|-175.53051609999997|723.0631751|16.50789498|0.0|1.0|1.0|1.0|1.0|2.0|2.41|0.2|4.38|92.79|1.37|1.0|0.0|123.0|1.0|6.0|-4.15|32.0|5.0|425.48|0.0|3.05|-4.22|0.0304|0.0256|2.55|0.0|6.16e-07|4.1501|-1390.592722|-1390.546425|692.8|298.75|298.75|508.64|0.65789|0.5853|-0.2183699999999999|0.04629687|2.8163|6.9508
4_a27|0.0|0|0|0.0|0.0|0|0|1.4008954130000002|-0.006181204|4.727387819|2|0.0456410259999999|-0.278154179|0.00991794|1|1|0.010329671|-0.459570857|-0.341622797|-0.480852615|0.639413469|0.7853766809999999|-0.07759915|-0.024800302|0.614205449|1|0.852604338|-0.057748369|0.3485918529999999|10.43112657|0.1473956619999999|76.31512503|-0.0281385239999999|-1.181818|-15.48073439|441.4418013|-611.8944548999999|1213.060761|-7.543156957000001|0.317514326|10.82331334|4988.6278600000005|164.3952417|21.34684457|-188.9664429|424.8821143|10.54344507|0.0|0.0|1.0|0.0|1.0|0.0|3.08|0.16|2.8|65.6|2.66|0.0|0.0|97.55|1.0|2.0|-3.57|25.0|4.0|331.37|1.0|2.8|-3.99|0.0882|0.0339|2.55|0.0|0.0002|4.1288|-1083.138303|-1083.119531|555.75|300.29|223.46|445.65|0.6089899999999999|0.1741|-0.21533|0.01877181|3.9202|8.3979
11d_a5|0.0|1|0|2.9590700880000003|0.0|0|0|1.388848584|-0.003373937|4.59511985|2|0.0228184279999999|-0.185566552|0.008307337|1|1|0.008809179|-0.202307745|-0.200646773|-0.22897714|0.786587307|0.783891527|-0.018747485|0.036918829|0.755793189|0|0.87090286|-0.063028408|0.359644732|8.151092424|0.12909714|82.02685783|-0.029333375|-1.525335513|-25.44574968|553.3617954|-969.1808771|900.3825317|-11.84243331|0.287694578|17.62784804|5283.02167|182.7978704|26.16587381|-269.7929124|631.9206508|11.51307533|1.0|1.0|1.0|1.0|1.0|1.0|3.37|0.17|4.14|66.93|1.42|1.0|0.0|114.29|1.0|7.0|-4.14|29.0|5.0|385.46|1.0|3.28|-4.29|0.0278|0.0198|3.07|0.0|8.909999999999999e-07|4107.0|-1239.127458|-1239.093739|682.09|301.89|280.66|594.45|0.6533399999999999|0.2068|-0.20529|0.03371838|3.7008|7.8239
25_a12|0.0|0|0|0.0|0.0|0|0|1.404967476|-0.004103693|0.0|2|0.038787879|-0.180562493|0.000864238|0|0|0.001783739|-0.141917694|-0.0861945369999999|-0.4288076329999999|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.806844014|1|0.947937175|-0.054734834|0.120087607|2.580489093|0.052062825|27.12578432|-0.03323193|-1.362509125|-14.85843094|493.8944271000001|-709.8947922|1907.027255|-9.021208163|0.082701363|9.70173342|4329.321091|43.08908189|18.87554002|-434.8420476|430.4348528|2.666764531|1.0|1.0|0.0|1.0|1.0|1.0|3.43|0.05|5.35|37.81|3.2|1.0|0.0|99.48|1.0|3.0|-5.28|24.0|2.0|311.38|1.0|4.29|-5.25|0.00162|0.00175|4.76|0.0|5.12e-07|3.4532|-974.6569575|-974.6328337|560.14|359.04|290.68|442.64|0.69029|0.1897|-0.19655|0.024123749|2.2482|7.6576
15d_a10|0.0|0|0|0.0|0.0|2|2|1.343850133|-0.002831383|5.4161004020000005|3|0.031742919|-0.184039927|0.010215823|1|1|0.011249462|-0.092884337|-0.280243276|-0.1945202089999999|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.71456262|1|0.87609771|-0.057588609|0.565801561|15.37766538|0.12390229|83.49776405|-0.018829931|-1.129795872|-26.15336742|590.402322|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|16.02072769|6511.656447|355.8865234|26.89020509|37.87296065|825.4425942|19.36460841|0.0|1.0|1.0|1.0|1.0|0.0|4.01|0.35|3.44|65.3|1.54|1.0|0.0|131.43|1.0|6.0|-3.78|33.0|6.0|441.52|1.0|3.18|-4.38|0.0739|0.0182|2.75|0.0|6.62e-06|3.8591|-1430.8144619999998|-1431.051425|737.09|321.28|221.39|565.91|0.6814100000000001|0.0856|-0.20918|-0.23696253|3.8163|7.1612
19_a47|0.0|0|1|0.0|0.0|0|0|1.402889494|-0.00973456|4.727387819|2|0.032764858|-0.4380552029999999|-0.013020816|1|1|-0.010153352|0.074201869|-0.126992366|-0.439165562|0.635684951|0.823945134|-0.024256505|0.095841135|0.614975047|1|0.639642891|-0.105205489|0.270767873|14.85167037|0.360357109|199.6541807|-0.037307124|-1.566899206|-32.2945343|354.3911695|-868.1332196000001|1238.799875|-11.45202794|0.362167395|13.17443625|5846.960345|200.6571609|32.40636867|-152.7310283|428.5826478|18.25682461|0.0|1.0|1.0|1.0|1.0|2.0|1.72|0.05|3.84|98.72|1.67|1.0|0.0|99.2|1.0|5.0|-3.67|28.0|6.0|380.35|0.0|2.34|-3.66|0.0816|0.0824|1.97|0.0|4.59e-05|3.8423|-1335.75742|-1335.725639|571.23|322.68|322.68|412.31|0.68924|0.3243|-0.2117099999999999|0.03178118|6.3247|7.3
14x_a23|0.0|0|1|0.0|0.0|0|0|1.197963189|-0.0065692219999999|5.351858133|2|0.04314059|-0.335030301|0.003379755|2|2|0.003906274|0.160327487|-0.206574435|-0.443633823|0.5788469970000001|0.802520527|-0.035031888|-0.035965909|0.558482531|1|0.7768288609999999|-0.0708831479999999|0.229141189|14.64350681|0.223171139|147.90081730000003|-0.034056109|-1.6006371069999998|-31.13207597|514.8229467|-1060.780249|2382.851643|-14.95753786|0.277788677|14.62325432|6989.569075|184.0971574|31.25095356|-294.5294492|597.2903597999999|14.57194888|0.0|0.0|1.0|1.0|0.0|1.0|3.42|0.05|5.14|105.02|3.78|2.0|1.0|120.2|1.0|5.0|-5.68|32.0|6.0|447.46|0.0|4.06|-5.27|0.0009369999999999|0.00242|3.78|0.0|5.23e-06|3.6941|-1828.393372|-1828.371718|675.21|335.63|305.07|537.48|0.62836|0.3057|-0.23475|0.02165405|8.1916|8.4949
16a_a32|0.0|1|1|3.357452523|0.0|0|0|0.6094207620000001|-0.014399612|5.733341277|0|0.03995614|-0.6911813920000001|-0.008098765|3|3|-0.005552127|-0.0999399409999999|-0.199563743|-0.707456102|0.859696525|0.8567078770000001|0.039965071|-0.098258706|0.81143469|1|0.756542831|-0.090389538|0.283324612|12.86051026|0.2434571689999999|151.5123947|-0.037168908|-1.6726008419999998|-35.00816569|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.303179963|13.08168264|5746.082161|188.6800971|33.19592405|-244.9767673|532.685565|14.6095244|1.0|0.0|1.0|1.0|1.0|3.0|2.66|0.22|3.79|152.07|0.88|1.0|0.0|108.86|1.0|7.0|-5.49|27.0|4.0|398.51|0.0|3.06|-4.04|0.00128|0.0364|2.65|0.0|2.01e-05|3.6314|-1896.81177|-1896.770883|664.67|341.42|341.42|535.63|0.70245|0.2859|-0.20718|0.04088655|1.8274|7.9586
5d_a40|0.0|0|0|0.0|0.0|0|1|0.6049133329999999|-0.005662681|6.167516491000001|0|0.044526749|-0.1868684619999999|0.007200253|2|2|0.006642869|-0.259985037|-0.009744685|-0.399968083|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.483934049|1|0.754010052|-0.086193996|0.049855551|10.10860823|0.245989948|112.88660690000002|-0.0377110779999999|-1.131332331|-18.15211073|346.0207917|-519.1767771000001|511.3769101|-7.94180214|0.188819426|12.09256826|4051.712713|86.65063178|21.3342049|-285.606135|243.4287716|6.713853887999999|1.0|0.0|1.0|0.0|0.0|0.0|2.56|0.21|3.64|75.5|2.25|0.0|1.0|74.11|2.0|3.0|-4.23|20.0|4.0|287.31|1.0|3.1|-3.82|17.0|0.0436|2.98|0.0|0.0137|3.7374|-1276.833831|-1276.817151|473.48|331.74|331.74|365.74|0.69613|0.4493|-0.2164699999999999|0.01667985|9.2439|7.7212
12bb_a36|0.0|1|0|3.3296932480000003|0.0|2|2|1.29704416|-0.008239316|5.351858133|2|0.04625323|-0.444923056|-0.006877664|1|1|-0.004358975|0.2463876689999999|-0.250781298|-0.421445726|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.632625562|0|0.6888482109999999|-0.090660196|0.314702945|14.16769093|0.311151789|199.7440352|-0.038872447|-1.943622342|-37.36110291|442.2064275|-1247.709262|2458.790147|-16.01935076|0.280705922|15.13083401|6285.088971|180.1992964|34.69260487|-281.5518699|593.6088758|14.75518126|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.14|3.0|69.2|2.78|1.0|0.0|123.67|1.0|5.0|-3.99|31.0|6.0|417.41|1.0|2.44|-4.32|0.0424|0.0201|2.88|0.0|3.17e-05|3.8001|-1431.4091|-1431.374881|667.88|326.27|236.69|515.92|688.0|0.0736|-0.21175|0.03421884|8657.0|8.0
9a_a36|0.0|1|0|3.4090209280000003|0.0|2|2|1.297044807|-0.007853595|5.351858133|2|0.040166667|-0.41624054|0.0034852859999999|1|1|0.00484375|0.160672128|-0.202876718|-0.398235589|0.839235677|0.7885597609999999|-0.019008343|-0.1177413269999999|0.79302567|0|0.826559623|-0.073689118|0.204819754|14.47407729|0.1734403769999999|106.0201967|-0.039929147|-1.956528182|-27.53468726|505.25728260000005|-1195.981615|2167.77208|-14.91993116|0.236165413|13.79893984|5693.562367|144.36259840000002|31.95428497|-322.5522826|578.2841135|11.92833382|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.14|2.04|66.4|2.02|1.0|0.0|120.94|1.0|5.0|-3.71|29.0|5.0|382.42|1.0|1.95|-3.99|0.0753|0.0391|2.66|0.0|0.0002009999999999|3.8677|-1252.802159|-1252.77514|648.41|320.56|320.56|495.18|0.68682|0.4811|-0.20969|0.02701893|7.4992|7.8861
13l_a6|0.0|1|0|3.433158672|0.0|1|1|1.4242139390000002|-0.0143011819999999|5.351858133|1|0.0408037829999999|-0.858070925|-0.009326562|1|1|-0.006280295|0.144180269|-0.073210645|-0.564860904|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.827754203|0|0.643098986|-0.118071236|0.210844002|20.90615311|0.3569010139999999|248.6104661|-0.0451862259999999|-2.53042863|-57.29112645|447.9705372|-1762.648513|3127.831037|-21.92549054|0.206328863|15.34147837|6462.086665999999|143.7247666|39.65857501|-409.1314702|741.5222707|12.72865798|1.0|1.0|1.0|1.0|1.0|3.0|2.22|0.16|3.8|115.15|1.39|1.0|0.0|124.98|1.0|7.0|-5.49|33.0|5.0|441.48|0.0|3.07|-4.77|0.00144|0.0075599999999999|3.39|0.0|5.7e-07|3.5499|-1465.865882|-1465.834958|735.52|349.26|338.07|578.91|0.70515|0.0165|-0.19447|0.03092407|8.9893|6.4145
3_a4|0.0|0|0|0.0|0.0|1|1|1.343866299|-0.001141383|5.4161004020000005|2|0.033760684|-0.0502208409999999|0.011825591|1|1|0.011276682|-0.129930078|-0.08121207|-0.133874898|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.623172012|1|0.919804716|-0.052578183|0.462670692|5.133610255|0.080195284|38.95587796|-0.024645574|-0.985822953|-12.40663231|446.8068266|-478.8760237|1602.411021|-5.815502811|0.280312336|8.486341272999999|4677.30755|136.1652785|16.63485592|-213.4321476|409.0289917|7.460728516|1.0|1.0|0.0|1.0|1.0|0.0|2.86|0.15|4.11|43.6|2.44|0.0|0.0|95.12|1.0|2.0|-3.7|24.0|3.0|312.37|1.0|3.31|-4.26|0.0617|0.0173|3.12|0.0|2.03e-05|4.0639|-990.6395508|-990.6149055|535.44|305.09|252.57|350.36|0.58615|0.0871|-0.21969|0.024645265|3205.0|6983.0
14_a47|0.0|1|1|2.871076328|0.0|0|0|1.417758105|-0.006070958|4.59511985|2|0.036632997|-0.2306964|-0.008212621|1|1|-0.006335783|0.05124606|-0.061837113|-0.33240126|0.5975877820000001|0.777675668|-0.085385518|0.050943962|0.579833096|1|0.681598464|-0.093553938|0.2662137639999999|10.1400648|0.318401536|160.57883|-0.034963476|-1.223721666|-23.79514424|343.7492333|-617.1571777|670.2518865000001|-8.892848121|0.335290281|13.15643085|4695.98899|169.0962983|26.52746264|-166.1354667|310.8026328|14.15018248|1.0|1.0|0.0|1.0|1.0|2.0|1.53|0.0|4.88|66.49|2.49|0.0|0.0|86.58|1.0|3.0|-3.97|24.0|5.0|323.3|1.0|3.16|-4.13|0.0349|0.0241|2.91|0.0|5.27e-06|3.9671|-1127.737484|-1127.700693|519.55|312.53|312.53|375.43|0.68345|0.2452|-0.22434|0.03679054|3665.0|8.1
14s_a23|0.0|0|1|0.0|0.0|0|0|1.197958333|-0.005854379|5.351858133|2|0.045277778|-0.298573309|0.010682694|2|2|0.009263715|0.0909774219999999|-0.13187015|-0.457212212|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.659570836|1|0.92763624|-0.055037441|0.2387634619999999|12.81151517|0.07236376|46.42188642|-0.034255504|-1.610008704|-22.64965286|595.0854952000001|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|14.26730044|6938.271179|144.457092|28.36177131|-352.5931977|633.3278634|11.11743642|0.0|0.0|1.0|0.0|1.0|1.0|3.66|0.05|4.67|105.02|3.51|2.0|1.0|125.29|1.0|5.0|-6.13|31.0|4.0|445.93|0.0|4.01|-5.55|0.000334|0.00126|4.21|0.0|4.55e-06|3.6828|-2089.521231|-2089.500101|668.66|336.66|336.66|528.82|0.60323|0.3669|-0.22933|0.02112956|6.4428|8.5482
11a_a5|0.0|1|0|2.9781886010000003|0.0|0|1|1.212363224|-0.002894726|4.59511985|2|0.021060606|-0.185262487|0.007993132|1|1|0.007955512|-0.081506|0.006120569|-0.254944026|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.7410766209999999|0|0.89343434|-0.064565402|0.369563711|8.474559367000001|0.10656566|76.14130253|-0.026223112|-1.573386716|-32.96141947|638.3599998999999|-1124.186857|1170.247903|-13.38721623|0.259134725|18.25640338|5756.783268|185.1520983|25.28995251|-344.1971057|835.912531|10.34763929|0.0|1.0|0.0|1.0|1.0|1.0|3.68|0.3|6.55|63.69|3.05|2.0|0.0|128.51|1.0|7.0|-7.25|32.0|4.0|424.54|0.0|5.16|-6.4|2.39e-05|0.000167|6.13|0.0|5.019999999999999e-08|4.0938|-1339.8362619999998|-1339.802852|739.79|302.86|281.57|578.8|0.65363|0.1838|-0.20429|0.03340977|3.6525|7.0915
3c_a12|0.0|0|0|0.0|0.0|1|1|0.610140703|-0.009252756|4.59511985|2|0.039605735|-0.379362977|-0.003879878|1|1|-0.001825446|-0.267255164|-0.211367878|-0.545592465|0.923855679|0.826033688|-0.0461654159999999|-0.10295082|0.859899236|0|0.843855494|-0.071719601|0.242114395|6.688634392000001|0.156144506|79.00277721|-0.033980537|-1.291260406|-18.35985151|426.9566009|-653.3253118|1139.340748|-8.698843907999999|0.2944757839999999|10.88288188|4629.005722|148.9927848|24.36878988|-207.9738085|380.2468615|10.90754815|1.0|1.0|1.0|0.0|1.0|1.0|2.78|0.12|2.25|78.41|1.82|0.0|0.0|98.16|1.0|3.0|-4.22|23.0|4.0|319.38|0.0|2.76|-4.0|0.0194|0.0318|2.91|0.0|5.3200000000000006e-05|3.5862|-1327.498519|-1327.471862|544.65|345.72|311.14|399.38|0.68067|0.1193|-0.22035|0.02665687|2.3061|7699.0
10_a47|0.0|0|0|0.0|0.0|0|0|1.381868067|-0.008013899|0.0|2|0.042276423|-0.384667159|-0.008120645|0|0|-0.0065562469999999|-0.349569106|-0.045289209|-0.45272733|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.6913602740000001|1|0.841070966|-0.076311525|0.417511484|5.088920549|0.158929034|84.97451737|-0.035388634|-1.592488524|-21.81529334|449.6950454|-851.455143|1567.859561|-10.11660331|0.198117368|10.66897998|5482.319019|105.9273263|23.5960035|-322.8149102|498.0016816|7.51303623|1.0|1.0|0.0|1.0|1.0|2.0|2.97|0.09|5.92|58.04|3.21|2.0|0.0|106.43|1.0|3.0|-5.75|27.0|4.0|359.4|0.0|4.41|-5.5|0.000638|0.00114|4.8|0.0|5.110000000000001e-07|3.7236|-1188.405988|-1188.3744|579.86|332.97|214.9|426.55|0.69212|0.2175|-0.20309|0.03158831|2.8795|7.9
47i_a18|0.0|0|0|0.0|0.0|1|1|1.251177255|-0.006882626|4.844187086|0|0.037484277|-0.440488042|-0.000919158|0|0|0.000427479|-0.057689282|-0.162274487|-0.499939719|0.742536498|0.744472118|-0.064085904|-0.068524374|0.727767462|0|0.8030751740000001|-0.0780255879999999|0.279553995|6.787641686000001|0.196924826|137.1555392|-0.035256027|-2.150617629|-37.84973202|559.3312455|-1497.876758|1333.332089|-17.10248143|0.139131409|18.67881257|6353.6617320000005|96.90318745|28.52393145|-502.6804099|855.7438937000001|6.542785417999999|1.0|1.0|0.0|1.0|1.0|3.0|0.0|0.22|2.8|85.29|2.74|3.0|1.0|134.83|1.0|8.0|-5.18|33.0|3.0|440.54|0.0|2.5|-4.78|0.0029|0.00735|3.7|0.0|4.6e-07|3.2321|-1416.260696|-1416.233978|744.95|383.61|383.61|664.78|0.69175|0.5085|-0.18299|0.02671774|3.5235|7.7212
6b_a40|0.0|0|0|0.0|0.0|1|2|0.604892326|-0.014861289|6.401917197|0|0.039863946|-0.698480566|-0.003851208|2|2|-0.004728928|-0.248560671|-0.033583055|-0.630957955|0.691778838|0.842573207|0.003163118|-0.307881994|0.6462648870000001|1|0.753431574|-0.107699967|0.417254814|9.771129787|0.246568426|165.1465831|-0.049599889|-2.132795227|-48.31476032|504.6333458|-1428.503435|4049.386572|-22.2507658|0.1218592019999999|12.51342818|8482.600495|81.61884754|37.83107469|-506.5422338|618.8882797|7.929311055|1.0|0.0|1.0|0.0|1.0|1.0|3.36|0.21|4.38|173.43|2.61|2.0|2.0|130.16|2.0|5.0|-8.41|31.0|5.0|511.42|0.0|4.21|-6.18|1.98e-06|0.000335|5.03|1.0|0.00318|3.1026|-3290.775349|-3290.745084|687.2|399.62|399.62|552.01|0.69429|0.4962|-0.21904|0.03026498|11.3203|7.5229
11_a4|0.0|0|0|0.0|0.0|1|1|0.626711769|-0.001098364|5.4161004020000005|2|0.03617284|-0.056016567|0.011277653|1|1|0.010782511|-0.030003079|-0.046906237|-0.145254541|0.6575743310000001|0.820318166|-0.163623353|-0.007574475|0.647727179|1|0.930113409|-0.054262142|0.4523305489999999|5.395547437|0.069886591|40.38918044|-0.023620625|-1.110169356|-18.12338426|537.5354202000001|-641.5941818|1640.559148|-7.889214068999999|0.243908684|13.18281017|5425.1341090000005|140.96082869999998|18.0546182|-296.0029432|575.2252237|6.89909579|1.0|1.0|1.0|1.0|1.0|0.0|3.49|0.23|5.22|68.9|3.15|2.0|0.0|111.64|1.0|4.0|-5.14|27.0|3.0|372.49|0.0|4.16|-4.97|0.00271|0.00395|3.99|0.0|3.31e-06|3.78|-1467.463842|-1467.440475|630.04|328.0|252.67|479.99|0.65942|0.0403|-0.2146699999999999|0.02336674|5.3012|6.9586
9_a15|0.0|0|0|0.0|0.0|0|0|1.419941378|-0.009923019|0.0|1|0.04022792|-0.506073953|1.7800000000000002e-05|0|0|0.003160815|0.140072812|-0.295062413|-0.344978312|0.85357243|0.7059441040000001|0.088615068|0.010183805|0.8105478740000001|0|0.846156316|-0.073701648|0.416635119|18.10574464|0.153843684|85.79894134|-0.028575549|-1.400201879|-22.92354152|471.903131|-780.8954896|1689.926339|-8.88789863|0.48742253|10.00547485|5375.400861|271.83655510000006|31.09118831|-14.02896218|532.0914339999999|20.06953345|1.0|1.0|1.0|0.0|1.0|1.0|3.37|0.19|4.95|61.84|1.96|2.0|0.0|104.74|1.0|7.0|-5.25|27.0|5.0|366.41|1.0|3.69|-4.81|0.00206|0.00562|4.24|0.0|9.86e-06|3.7487|-1223.705126|-1223.687392|588.55|330.74|285.37|507.33|0.70552|0.0115|-0.1824|0.01773342|2188.0|6.9706
11b_a5|0.0|1|0|2.943854668|0.0|0|0|1.277648917|-0.003900104|4.59511985|2|0.023988604|-0.1833048739999999|0.006121601|1|1|0.005685558|-0.108457009|-0.017658026|-0.252164213|0.735954089|0.805760343|-0.0497097529999999|-0.106187688|0.682032125|0|0.8737310509999999|-0.07633373|0.378154801|9.829471091|0.126268949|75.80248447|-0.029332646|-1.290636432|-27.50997723|524.5231302|-774.8021092|913.0178976|-10.5712171|0.33175528|16.43091298|5107.577902|199.1611925|26.35133256|-202.0032297|504.9898148|13.73773299|1.0|1.0|1.0|1.0|1.0|1.0|2.55|0.1|4.82|63.69|2.01|2.0|1.0|106.58|1.0|6.0|-4.65|27.0|4.0|376.84|1.0|3.68|-4.69|0.00853|0.00767|3.62|0.0|2.68e-07|4.1982|-1564.761898|-1564.72614|635.55|295.32|275.55|511.28|0.6284|0.2013|-0.21291|0.03575776|2.8531|7.7212
24_a20|0.0|0|0|0.0|0.0|0|0|1.40648755|-0.001547029|4.727387819|2|0.03625|-0.083539572|0.009265667|1|1|0.008780074|0.1468474119999999|-0.060582944|-0.188335708|0.616352201|0.74131936|0.070857143|-0.07179846|0.607038752|1|0.952027295|-0.061437722|0.531656762|8.085691548|0.047972705|30.27049276|-0.02714795|-1.357397496|-24.46164548|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.228967757|12.63879297|6109.1040920000005|144.47729840000002|22.21722343|-342.0394805|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|1.0|0.0|3.21|0.08|4.78|80.28|1.86|2.0|0.0|119.42|1.0|4.0|-4.89|31.0|5.0|402.45|0.0|3.63|-4.93|0.00519|0.00469|3.52|0.0|1.94e-07|3.5876|-1291.896802|-1291.867578|685.66|345.59|232.2|551.25|0.44916|0.0108|-0.22435|0.02922392|4.3906|6.4976
15a_a10|0.0|0|0|0.0|0.0|1|1|1.34383719|-0.00244937|5.4161004020000005|2|0.033912037|-0.144512841|0.011418154|1|1|0.01192767|-0.19937094|-0.285973309|-0.188634555|0.7408341359999999|0.77630271|-0.0232534929999999|-0.1074837719999999|0.713078124|1|0.915137224|-0.0458501609999999|0.754451037|10.10411407|0.084862776|54.61835033|-0.025155581|-1.3835569680000002|-18.99256188|588.9895149|-890.4681466|2413.560937|-10.42022369|0.323526799|11.33516398|5929.563906|208.2243923|23.93343877|-227.1590805|697.5493042|11.51002664|0.0|1.0|1.0|1.0|1.0|0.0|3.58|0.29|4.05|56.07|1.93|1.0|0.0|118.92|1.0|6.0|-3.97|30.0|5.0|399.49|1.0|3.33|-4.4|0.0432|0.0157|3.12|0.0|6.51e-06|3.7639|-1278.452284|-1278.4225210000002|687.57|329.41|215.08|563.27|0.68863|0.1583|-0.20335|0.02976259|6.1108|7.6198
3_a3|0.0|0|0|0.0|0.0|0|0|0.605000514|-0.010040064|5.283203728999999|1|0.034259259|-0.3413621639999999|-0.007818326|2|2|-0.006362643|-0.030486489|0.081380229|-0.599804962|0.913546349|0.8083172479999999|-0.082619043|0.123113049|0.8495058259999999|1|0.7538064790000001|-0.107269779|0.583866845|5.753894372|0.246193521|112.2682304|-0.035057023|-1.086767728|-22.30683222|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|0.299996173|8.592908408|4677.617255|136.8031103|22.83783244|-182.4099648|302.8386149|10.6194566|1.0|1.0|1.0|1.0|1.0|1.0|2.39|0.0|4.07|121.17|1.41|0.0|0.0|88.36|1.0|2.0|-5.48|21.0|3.0|310.4|0.0|3.23|-4.39|0.00103|0.0126|3.26|0.0|0.000218|3.3475|-1592.904586|-1592.873593|491.26|370.38|212.09|316.65|0.69206|0.0851|-0.20969|0.03099295|2.8045|5.93
12l_a36|0.0|1|0|3.426092687|0.0|2|2|1.297044247|-0.0076430169999999|5.351858133|2|0.039061728|-0.4203659179999999|-0.000143196|1|1|0.001194592|0.228884463|-0.175397741|-0.428857427|0.8707354620000001|0.8174432229999999|-0.041707369|-0.079106537|0.8212311840000001|0|0.84381923|-0.079972189|0.3827446779999999|14.33450402|0.15618077|101.6575135|-0.038052612|-1.940683231|-33.88151556|549.2389652|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|13.88638723|6121.6555530000005|170.5619816|33.56329135|-309.7725155|642.3830552000001|13.59224175|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.13|1.76|92.99|1.38|1.0|0.0|128.47|1.0|5.0|-4.57|31.0|5.0|406.44|0.0|1.77|-4.29|0.0111|0.0206|2.95|0.0|8.97e-05|3.8619|-1325.194654|-1325.15957|686.83|321.05|321.05|530.75|0.6925|0.4524|-0.20973|0.03508404|7.2021|7699.0
16_a3|0.0|0|0|0.0|0.0|0|0|0.605020428|-0.010031024|4.727387819|2|0.045993266|-0.371147877|-0.010377537|1|1|-0.008409607|0.069124437|0.008045619|-0.614173961|0.659478546|0.767641592|-0.142670655|-0.031683873|0.640070307|1|0.6974791290000001|-0.108919585|0.252612735|6.027544549|0.302520871|149.4199775|-0.041233465|-1.401937796|-26.57128935|344.4962834|-692.4398741|1290.305313|-10.05903863|0.1703181989999999|11.22152755|4733.033232|84.12292796|24.54661368|-325.670405|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|1.0|2.59|0.0|4.57|92.93|2.26|0.0|0.0|90.44|1.0|2.0|-4.98|23.0|4.0|322.36|0.0|3.5|-4.49|0.0033799999999999|0.0104|3.35|0.0|2.25e-05|3.2208|-1371.388717|-1371.360243|520.28|384.94|384.94|368.22|0.6944100000000001|0.3866|-0.2029|0.02847445|3613.0|7.3768
