molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RPSA|FNSA4|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
26_a20|0.0|0|0|0|0.0|1|0|1.877209467|-0.00578453|4.727387819|-0.104520106|2|0.0396875|0.1516835819999999|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|-0.033102079|1|0.249416844|0.057022334|-0.446730587|0.7541508029999999|-0.055150498|0.8096894440000001|0.690530489|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|-58.21621279|8.604974082|0.20662747|-0.0327795789999999|5.806030949|80.47551422|-1.737317706|65.85953426|66.82118688|0.472355054|2825.254798|-1172.219727|2534.075607|-14.92323356|0.215111274|7.598632688999999|14.40103379|6221.067002000001|145.1419493|28.17896678|0.014879363|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|3.42|0.08|-9.18|2.47|0.0|4.0|-6.28|419.48|0.0|3.66|-5.02|7.27e-06|9.51e-06|0.00399|3.63|0.0|0.0|2.780000000000001e-07|-0.05097|4.97|3.8894|-1352.277633|715.27|0.2081|0.50878|0.68167|0.0814|3.8173|-0.21226|0.03774288|-1352.098465|4.8742|131.0|6.8827|6.8827
14o_a23|0.0|0|1|1|-4.758526534|2|0|3.133942289|-0.014680137|5.351858133|-0.301504331|2|0.046090147|0.135737344|-0.807407518|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|0.416392114|-0.2952674819999999|-0.653629157|0.802854174|-0.072078004|0.861597051|0.575188253|0.904077943|-0.072435569|-0.094138958|0.328340215|-51.49843925|12.835973699999998|0.0959220569999999|-0.042454824|9.125801389|0.8929505459999999|-2.165196042|80.64694246|64.33441296|0.48945652|3399.6213840000005|-1539.35724|2297.392496|-21.45909668|0.199698446|9.016411722|17.66041891|7967.617129|141.97663490000002|37.71512766|0.019295686|1923.471511|676.4530574|13.71836682|0.0|1.0|0.0|1.0|3.55|0.09|-7.95|3.04|0.0|8.0|-5.94|495.48|1.0|4.31|-6.0|1.29e-07|1e-06|0.0004969999999999|4.76|0.0|0.0|5.57e-06|-0.08059|5.17|3.6989|-2042.161288|729.11|385.0|0.58581|0.58581|385.0|5.9294|-0.23229|0.02299729|-2042.000938|8.3591|3.0|8.4815|8.4815
16c_a32|0.0|1|1|1|0.0|0|0|0.0|-0.01639019|5.733341277|-0.087497559|0|0.03995614|-0.03152033|-0.770338913|-0.0064007569999999|-0.031087095|10.31100271|-0.036931818|3|-0.057356214|-0.229450999|-0.697601261|0.8607827790000001|-0.061904762|0.915639476|0.764217655|0.773043206|-0.088841599|-0.119988297|0.367322508|-53.00702241|15.38819548|0.226956794|-0.038178095|9.181311842|37.0285246|-1.679836163|86.97970500000001|68.39521789|0.463897164|2649.168528|-1002.268243|3143.196853|-13.59090376|0.3153632939999999|6.313526111|11.77670717|5979.891916|188.1603823|33.27140293|0.02579269|1463.941729|513.9156315|15.38911619|1.0|1.0|1.0|1.0|3.5|0.22|-6.99|0.88|1.0|5.0|-6.44|399.49|1.0|3.41|-4.41|9.17e-07|3.89e-05|0.0155|3.23|0.0|0.0|4.13e-05|-0.0505|4.12|3.6264|-1916.651132|639.66|0.2955|0.70198|0.70198|0.2955|4.0551|-0.20047|0.02806787|-1916.536967|5.3459|5.0|8.3468|8.3468
12bd_a36|0.0|1|0|0|0.0|0|2|0.0|-0.006695407|5.351858133|-0.045630197|2|0.04625323|0.025649557|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|0.042808724|-0.169994208|-0.436345273|0.78699829|-0.047786573|0.833398429|0.857993338|0.832478093|-0.071083327|-0.099460046|0.279020022|-46.92083391|11.7156452|0.167521907|-0.035521445|7.733288012999999|0.0|-1.989200921|75.7932235|58.63647911|0.475272043|2772.776922|-1313.035977|2403.371086|-15.47699253|0.21755876|8.050812711|15.34283166|5957.939097|143.6066496|29.96655829|0.015363883|1678.127264|729.1873176|10.14142465|1.0|0.0|1.0|0.0|4.95|0.21|-7.34|2.45|0.0|4.0|-6.38|409.49|0.0|2.42|-4.6|2.8600000000000004e-05|2.5e-05|0.0102|3.41|0.0|0.0|1.86e-05|-0.05236|3.79|3544.0|-1311.560669|706.26|0.4467|0.69411|0.7044100000000001|0.0058|5.7533|-0.19826|0.03110617|-1311.352257|7.6908|17.0|7.7696|7.7696
12b_a36 (EW-7197)|0.0|1|0|0|0.0|0|2|0.0|-0.008137593|5.351858133|-0.082283951|2|0.040899471|0.027495626|-0.439429998|-0.002526241|-0.098032695|10.96052467|-0.056994595|1|0.059005046|-0.217394466|-0.442656599|0.819222745|-0.097861598|0.8741648479999999|0.698414933|0.7635183720000001|-0.081357853|-0.10866747|0.458627252|-50.90136206|13.41367899|0.236481628|-0.039120289|8.392238798|5.958751634|-1.956014468|80.95733534|64.31504105|0.45988432|2772.832013|-1223.776156|2338.370858|-15.31305729|0.253252648|6.764872303|12.52485821|6096.459089|158.4469629|32.77617664|0.020730147|1638.808832|595.8790650000001|12.96977113|||||||||||||||||||||||-0.04975|3.41|3.7725|-1332.147999|659.48|0.4491|0.6824899999999999|0.69991|0.0197|5432.0|-0.20546|0.03202977|-1332.005651|7.3101|7.0|8.1549|8.1549
2_a20 (SB-505124)|0.0|1|0|0|-0.09011519|0|1|0.0|-0.010175551|5.351858133|-0.076310057|1|0.05042042|0.013612077|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|0.02072518|-0.229461916|-0.520284161|0.725030162|-0.19681999|0.765632979|0.790275077|0.7694360659999999|-0.083565835|-0.117328885|0.214264156|-45.98170774|15.71798823|0.230563934|-0.0382594189999999|8.648749117000001|441.9400248|-1.759933279|70.87109323|61.69969596|0.475937029|2195.369524|-968.3950117|1709.9571620000002|-11.58380004|0.1680806939999999|5.952040367|11.3574908|4762.83693|92.48561162|25.30541763|0.011470204|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|3.4|0.3|-7.22|2.06|0.0|4.0|-5.31|335.4|0.0|3.81|-4.91|5.72e-06|1.22e-05|0.0040799999999999|4.27|0.0|0.0|2.03e-05|-0.03717|4.57|3.6404|-1089.358727|593.8|0.3267|0.69947|0.69947|0.3267|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721|6.7721
12s_a36|0.0|1|0|0|0.0|0|2|0.0|-0.007059109|5.351858133|-0.045035034|2|0.042804233|0.037454164|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.063448144|-0.1763783589999999|-0.434472457|0.8060798779999999|-0.086791463|0.856677627|0.856274847|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|-46.58030248|12.55883918|0.169662191|-0.035868226|8.106112169|10.23927133|-1.901015959|76.34126108|59.13914165|0.4604765839999999|2710.355028|-1227.012177|2294.468358|-14.94294208|0.245801617|7.545963801|13.98635088|5890.905249|158.6528381|30.69639722|0.018222417|1626.909053|662.0530478999999|11.76167282|1.0|0.0|1.0|0.0|4.85|0.17|-6.97|2.24|0.0|4.0|-6.55|395.46|0.0|2.14|-4.3|6.929999999999999e-05|5.05e-05|0.02|3.04|0.0|0.0|4.270000000000001e-05|-0.04908|3.48|3.7604|-1272.236664|683.24|0.4501|0.6843600000000001|0.6928|0.0002|6.6068|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
4e_a46|-3.742323661|0|0|0|0.092094405|1|1|2.12386814|-0.005995748|5.587248657999999|-0.370202917|2|0.041636905|-0.08224348|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|-0.135489528|-0.049530834|-0.514537262|0.77019676|-0.076733489|0.8146060740000001|0.69063113|0.753715041|-0.0835371459999999|-0.084780904|0.68427144|-63.39469142|8.098142567|0.246284959|-0.030951758|6.145520557|20.27041189|-1.949960781|73.87174786|71.49283399|0.4753010039999999|3411.457836|-1479.78675|3129.575458|-17.82509456|0.204892146|7.906917146|15.06943449|7615.063066|155.48860530000002|29.54149986|0.0125621839999999|1861.114491|942.2127953|9.533193534|1.0|0.0|1.0|1.0|4.5|0.27|-8.81|2.06|0.0|6.0|-6.6|488.6|1.0|3.5|-5.41|8.29e-07|3.92e-06|0.00191|3.78|0.0|0.0|7.64e-07|-0.03893|8.03|4.1773|-1884.564974|757.1|0.4814|0.5745600000000001|0.56481|0.3109|1.9941|-0.21005|0.04805633|-1884.324182|3.2466|154.0|6.8125|6.8125
12_a1|0.0|1|0|0|0.0|0|1|0.0|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.076867966|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|0.127560614|-0.173618873|-0.487073772|0.749817035|-0.093957115|0.817998205|0.7534284040000001|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|-55.99493147|19.60151089|0.234878615|-0.039894864|11.37734536|477.1158679|-1.675584287|74.99749378|75.59644237|0.46449367|2592.245875|-972.562841|1825.150911|-13.44063462|0.275333347|7.679719277999999|14.34104294|5468.378562|159.81230209999998|31.95435864|0.024485753|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|1.0|3.29|0.05|-8.2|1.67|0.0|5.0|-6.02|366.37|0.0|3.44|-4.75|1.04e-05|1.77e-05|0.00649|3.54|0.0|0.0|2.3e-06|-0.07042|3.67|3.1744|-1216.099134|607.42|0.5867|0.69114|0.69763|0.2821|7.7454|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302|5.5302
9h_a24|0.0|1|0|0|0.0|1|0|1.726213624|-0.002864393|5.209486153|2.01e-05|2|0.023854167|0.078066659|-0.105982525|0.013595277|-0.209618231|10.96661419|-0.002471577|2|0.144624936|-0.047269812|-0.207206943|0.78742035|-0.004960317|0.859720539|0.656172477|0.883775278|-0.060337884|-0.0687348109999999|0.4016070679999999|-28.52000725|8.724425117000001|0.1162247219999999|-0.026280957|4.123788393|1.773520599|-0.8935525440000001|47.51520531|37.24443236|0.477589721|2062.34011|-422.3569529|768.1954692|-5.871651668999999|0.427628742|5.805547147|11.11300329|4170.098082|202.1279819|21.70315707|0.031789952|737.9073405|295.8603625|15.02620893|1.0|0.0|1.0|1.0|2.84|0.0|-6.05|1.07|0.0|4.0|-6.85|288.31|0.0|1.97|-3.24|0.00147|0.000575|166.0|1.7|0.0|0.0|0.000258|-0.0435399999999999|1.16|4.3437|-945.2337612|506.68|0.3844|0.54606|0.61928|0.0073|5.6654|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135|7.1135
14a_a22|0.0|0|0|0|0.0|1|0|1.646649187|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.036467904|-0.165471815|-0.360663314|0.7392451729999999|-0.027029438|0.794858486|0.655865336|0.864077619|-0.062215607|-0.081479363|0.490491034|-42.39063895|14.49148204|0.135922381|-0.031338217|9.873779458|60.38977977|-1.629587269|70.33046351|56.88212098|0.446584227|2885.858295|-1110.320204|2169.870866|-14.54840956|0.299209593|8.052850876|14.55117701|6348.976909|203.8666248|30.46889826|0.021742777|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|1.0|3.42|0.08|-9.21|1.73|0.0|5.0|-6.61|420.47|0.0|3.19|-4.68|2.25e-05|2.1e-05|0.00881|3.18|0.0|0.0|2.56e-07|-0.06145|4.98|3.5707|-1368.321586|695.62|0.3051|0.45928|0.63156|0.0578|4.9775|-0.21174|0.03539365|-1368.13858|6603.0|38.0|7.4202|7.4202
8_a1 (SB-202620)|0.0|1|0|0|0.0|0|0|0.0|-0.013785521|4.727387819|-0.226277123|1|0.037578348|-0.0443137679999999|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|1|-0.095271547|-0.042643966|-0.612004804|0.743088715|0.063001656|0.805476065|0.658433571|0.648967503|-0.117682533|-0.105271458|0.174628594|-66.76765693|8.809217494|0.351032497|-0.041081545|4.997944864|64.70432539|-1.684343335|70.8721358|75.57687443|0.4564697679999999|2431.842132|-955.6189441|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|5170.286136|128.0860757|30.104091200000003|0.019645498|1234.267739|433.2550452|11.1459518|1.0|0.0|1.0|0.0|2.74|0.0|-8.02|2.78|0.0|5.0|-5.94|359.35|0.0|3.7|-4.7|1.14e-05|1.98e-05|0.00713|3.6|0.0|0.0|3.42e-06|-0.0736899999999999|5.32|3.4052|-1223.117248|586.27|0.5339|0.7026600000000001|0.7026600000000001|0.5339|3.4563|-0.2105199999999999|0.16177304|-1223.014114|5.5005|0.4|6.3979|6.3979
8d_a32|0.0|1|1|1|0.0|0|0|0.0|-0.010604502|5.733341277|-0.089662873|0|0.0388738739999999|0.062782795|-0.519620595|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|0.113030335|0.002805572|-0.629535754|0.825978584|-0.11492754|0.875986707|0.789198712|0.7107041559999999|-0.109612139|-0.109968322|0.261692269|-68.88621406|10.01177286|0.2892958439999999|-0.03346862|6.291941176|89.20994250000001|-1.539556512|81.54594837|78.89798692|0.47012654|2556.198518|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|8.106843676|15.29958432|5523.492436|183.1522214|29.684549600000004|0.019788058|1365.489282|557.1050635|12.43588915|1.0|1.0|1.0|1.0|3.5|0.26|-7.26|1.1|1.0|4.0|-6.47|397.52|1.0|3.57|-4.36|8.41e-07|4.36e-05|0.0173|3.17|0.0|0.0|2.19e-05|-0.0535|4.26|3.5588|-1880.733071|671.71|0.3018|0.7026100000000001|0.7026100000000001|0.3018|1.0269|-0.20115|0.04065536|-1880.602038|1873.0|8.0|8.0809|8.0809
19i_a38|0.0|1|0|0|0.0|0|2|0.0|-0.008447598|5.351858133|-0.115864198|2|0.043197531|0.08414367|-0.4561702689999999|-0.006877664|-0.074033381|10.96052467|-0.053762162|1|0.215263198|-0.250781298|-0.430016467|0.836170906|-0.087904124|0.892249657|0.632625562|0.747158407|-0.08347616|-0.113250303|0.4748744179999999|-51.15830416|13.83587388|0.252841593|-0.040770109|8.479305267|10.71501217|-2.038505453|82.98550237|64.99417804|0.444551315|2896.470706|-1249.2965869999998|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|12.04523072|6744.7785650000005|158.161786|33.67721904|0.022159015|1683.860952|593.6088758|13.5801364|1.0|1.0|1.0|1.0|4.8|0.14|-7.12|2.78|0.0|5.0|-6.81|419.43|0.0|3.04|-4.33|5.68e-05|4.67e-05|0.0196|2.88|0.0|0.0|3.19e-05|-0.0564799999999999|3.66|3.6129|-1431.384243|641.31|0.2156|0.4342|0.69267|0.1886|6.6636|-0.2052|0.03110827|-1431.239177|8.6365|13.0|7.9031|7.9031
14y_a23|0.0|0|1|1|0.0|2|0|3.3149940630000003|-0.005875443|5.351858133|-0.022719307|2|0.046678487|0.041892637|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|0.07646106|-0.125978901|-0.4598871539999999|0.802520527|-0.049318182|0.8668730109999999|0.64069202|0.925252932|-0.057809342|-0.080613242|0.2271539169999999|-39.9727336|13.00274534|0.074747068|-0.034303507|8.990852582999999|82.29531392|-1.612264842|67.16839951|52.97547894|0.486730407|3096.562257|-1114.8134599999998|2336.815247|-16.40099384|0.21677451|8.213390641|16.00209862|7320.809595999999|149.890474|30.28429949|0.016527|1423.362076|665.6233736|11.42772654|0.0|1.0|0.0|1.0|3.41|0.05|-8.57|3.99|0.0|4.0|-5.8|480.37|0.0|4.45|-6.13|1.7e-07|7.37e-07|0.000354|4.83|0.0|0.0|1.29e-06|-0.08374|4.73|3.6413|-2549.091817|713.1|444.0|0.61338|0.61338|444.0|4.8799|-0.2331599999999999|0.01307741|-2548.953933|6.5205|4.0|8.4225|8.4225
3p_a32|0.0|1|1|1|0.0|0|1|0.0|-0.008735261|6.008813185|-0.028895521|0|0.036666667|-0.050639647|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|-0.092884784|-0.26891009|-0.53666614|0.8599558070000001|-0.120768771|0.918782026|0.6956696440000001|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|-41.73212799|12.5150622|0.180429124|-0.029183126|7.365688817|57.82331968|-1.28405753|73.07639870000001|54.24719019|0.416240891|2650.4178850000003|-755.7268222|3037.061498|-10.10863498|0.380032117|6.243062200000001|10.69458635|5960.446219|223.6663527|27.70403125|0.025390655|1218.977375|530.5658569|14.94356622|1.0|1.0|1.0|1.0|3.38|0.26|-6.79|1.1|0.0|4.0|-6.8|395.5|0.0|3.23|-4.25|7.78e-06|5.629999999999999e-05|0.0222|2.7|0.0|0.0|6.4e-05|-0.04963|4.26|3.6436|-1879.527843|626.32|0.3083|0.7017100000000001|0.7017100000000001|0.3083|4.3094|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0|7585.0
19_a34|0.0|0|0|0|0.0|1|1|1.898101852|-0.013066507|5.351858133|-0.169170251|1|0.044107744|-0.189862762|-0.5357267960000001|-0.00802652|-0.143343425|10.95957634|-0.014196676|1|-0.29861864|-0.401414514|-0.469568766|0.8022000659999999|-0.0235903339999999|0.8582665429999999|0.818710955|0.6399024520000001|-0.112877411|-0.1255804019999999|0.308793959|-56.30608209|19.74799697|0.360097548|-0.039656969|9.850795895|470.4453529|-1.506964829|77.38527508|76.05407906|0.467358389|2127.363207|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|10.31797048|4496.516479|168.4584665|29.86894781|0.029554695|1135.020017|337.9440349|14.74262256|0.0|0.0|1.0|1.0|3.07|0.18|-5.03|1.08|0.0|5.0|-7.01|309.32|0.0|2.1|-3.15|0.00186|0.000704|218.0|1.66|0.0|0.0|0.00291|-0.02901|2.7|4.1721|-1046.5747720000002|538.96|0.2189|0.6897300000000001|0.6897300000000001|0.2189|3.4272|-0.20251|0.03168624|-1046.509891|5.0441|0.99|6.0044|6.0044
12ao_a36|0.0|1|0|0|0.0|0|2|0.0|-0.007081548|5.351858133|-0.065314765|2|0.042739018|0.0895536619999999|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|0.1523047569999999|-0.1619981409999999|-0.435820128|0.82626942|-0.05785124|0.8800240009999999|0.856135378|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|-51.52001456|11.76697353|0.167417241|-0.03775988|7.785557064|0.0|-2.039033535|78.51108393|63.28698809|0.462968912|2794.663089|-1349.115973|2298.760179|-16.53028876|0.217901822|8.769931502999999|16.33039817|5943.227395|144.1736112|31.9443643|0.016708791|1724.9956719999998|698.847203|11.05528527|1.0|0.0|1.0|0.0|4.87|0.12|-7.01|2.38|0.0|4.0|-6.34|407.47|0.0|2.37|-4.55|2.6e-05|2.82e-05|0.0115|3.45|0.0|0.0|3.94e-05|-0.05455|3.83|3.4743|-1310.328652|701.9|0.6249|0.4962|0.7045|0.0033|5.4691|-0.19662|0.03244719|-1310.138396|7.447999999999999|0.03|7.5229|7.5229
30_a47|0.0|0|1|1|0.0|1|0|1.435022468|-0.0092264759999999|4.727387819|-0.184735553|2|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|0.029343834|-0.079370393|-0.4370608039999999|0.8485444809999999|0.074217097|0.913855507|0.651797437|0.67896733|-0.108232368|-0.107296835|0.384732322|-64.94243028|13.64937081|0.32103267|-0.0383202979999999|8.190002019|76.90733636|-1.609452527|81.25550675|78.59180109|0.4680850139999999|2626.927627|-965.7162688|1558.731067|-13.79658605|0.320552431|6.886726437999999|12.94704346|5852.817155|192.3403721|33.84108731|0.028122734|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|1.0|3.03|0.05|-7.24|1.78|0.0|5.0|-6.95|396.81|0.0|2.61|-4.1|6.05e-05|7.94e-05|0.0315|2.5|0.0|0.0|2.28e-05|-0.0564299999999999|3.89|3.7159|-1696.078047|615.85|0.3566|0.6944899999999999|0.6944899999999999|0.3566|2.7493|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
14e_a23|0.0|0|1|1|-4.45581912|2|0|3.052208981|-0.008865361|5.351858133|-0.272389934|2|0.044241453|0.023369734|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|0.072830644|-0.226146643|-0.5232404310000001|0.791790895|-0.014216155|0.8510270329999999|0.5415996160000001|0.925392058|-0.073376247|-0.089453046|0.267882223|-51.07141556|12.5437807|0.074607942|-0.03935934|8.73073591|0.5612316039999999|-1.96796702|74.75779594|63.61519626|0.49543439|3255.313968|-1369.74655|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|7663.17288|141.6222839|34.39302091|0.017954325|1719.6510460000002|658.8108151|12.49658915|0.0|1.0|1.0|1.0|3.54|0.09|-8.23|3.82|0.0|7.0|-6.06|479.48|1.0|4.5|-5.79|4.1200000000000004e-07|1.61e-06|0.000773|4.46|0.0|0.0|2.85e-06|-0.08122|4.2|3.7033|-1966.943431|706.39|0.3178|0.63922|0.63922|0.3178|3.7696|-0.2342199999999999|0.02250947|-1966.785007|5.5469|3.0|8.5214|8.5214
21a_a23|0.0|0|1|1|0.0|2|0|3.43622302|-0.005708466|5.4161004020000005|-0.038876045|2|0.042862319|0.071115216|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|-0.083864151|2|0.130024255|-0.136106024|-0.484404194|0.7367638240000001|-0.137122549|0.79188323|0.6906097959999999|0.926538469|-0.051521215|-0.082341001|0.224766417|-34.01266735|7.634348008|0.073461531|-0.03458322|5.039953753|82.08958626|-1.729161021|61.73864319|41.64701536|0.492301762|2880.257677|-1141.537112|2272.736256|-15.07212993|0.157878617|7.950891003|15.66066298|6464.524241|104.2264415|27.11098744|0.011178565|1355.5493720000002|666.0036144999999|7.379733085|0.0|1.0|1.0|1.0|3.53|0.09|-7.78|3.24|0.0|4.0|-6.07|425.51|0.0|3.78|-5.28|1.3e-06|5.29e-06|0.00225|3.98|0.0|0.0|7.03e-06|-0.07243|3.75|3.6993|-1669.23053|701.01|0.3692|0.60824|0.60824|0.3692|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
27a_a34|-3.727789|0|0|0|0.0|1|1|1.963136117|-0.012620846|5.351858133|-0.456594848|1|0.0408037829999999|-0.082271189|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|-0.13716603|-0.264978526|-0.53047808|0.779284547|-0.012251785|0.832753533|0.749941528|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|-74.78290605|18.62986903|0.3990357329999999|-0.043345322|13.06088842|22.69787432|-2.340647376|100.7752505|93.41277507|0.436895447|3394.470264|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|8.960143164|15.91204178|7104.26596|164.80691819999998|39.72721867|0.020552444|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|3.66|0.13|-7.61|1.06|0.0|7.0|-7.29|463.51|0.0|2.44|-4.47|1.09e-05|3.43e-05|0.0159|2.59|0.0|0.0|1.13e-05|-0.03924|7.38|4.1228|-1861.695683|737.7|0.2896|0.40378|0.69818|0.0203|10.8591|-0.20615|0.04629882|-1861.534743|13.9023|0.24|6.6198|6.6198
21c _a23|0.0|0|1|1|0.0|2|0|3.311482916|-0.009944003|5.4161004020000005|-0.135572353|2|0.043130342|0.0645437059999999|-0.576752175|0.003456487|-0.092608459|10.3132171|-0.039311241|2|0.118226959|-0.036896213|-0.596546056|0.782543953|-0.060079444|0.838980345|0.7301130229999999|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|-59.46209153|9.976937758|0.209403563|-0.040210758|7.09164338|94.32302529|-2.171380929|79.71722579|69.43902929|0.468609427|3161.1237530000003|-1543.4254039999998|2628.628799|-20.31615463|0.165442725|8.945789862|16.83467928|7227.157398|117.597286|34.24804117|0.013451712|1849.394223|762.0576580000001|9.5615256|0.0|1.0|1.0|1.0|3.68|0.08|-7.33|2.49|1.0|5.0|-7.13|468.53|1.0|3.0|-4.72|2.35e-06|1.92e-05|9.0|2.86|0.0|0.0|2.2e-05|-0.07892|4.47|3.6649|-1837.932192|747.88|0.3329999999999999|0.5885699999999999|0.5885699999999999|0.3329999999999999|6.0226|-0.22981|0.03257532|-1837.736174|8.3979|67.0|7.1752|7.1752
12b_a40|0.0|0|0|0|0.0|1|0|1.713497417|-0.004650218|5.4161004020000005|-0.011794908|0|0.04020202|0.1744506639999999|-0.158107422|0.00779293|0.107454819|10.31197236|-0.1537981269999999|2|0.279216571|0.038336814|-0.513870527|0.7137941109999999|-0.227384615|0.7818091140000001|0.522580798|0.955647156|-0.065048707|-0.074921647|0.2160572999999999|-37.05091872|6.17734692|0.044352844|-0.0338355829999999|3.518538455|48.17000329|-1.048903063|48.54667776|43.22826564|0.494842289|2462.878448|-597.4418808999999|860.5059425000001|-10.97726831|0.143170283|8.132984007000001|16.09989085|5933.385347|81.54797734|22.49258909|0.010309671|697.2702616|370.3261123|5.872257692000001|0.0|1.0|1.0|0.0|3.26|0.0|-8.39|5.07|0.0|2.0|-4.09|415.12|1.0|5.79|-7.11|1.95e-08|7.82e-08|3.2500000000000004e-05|6.68|0.0|1.0|1.7e-06|-0.08279|6.27|3407.0|-3016.9868100000003|576.38|306.0|0.69476|0.69476|306.0|4.5528|-0.22546|0.01251873|-3016.980996|6.3131|0.04|7.3979|7.3979
