molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PBF|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14i_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.2692375460000003|0.142566578|-0.010148243|5.351858133|2|0.040408197|0.7151570629999999|-0.558153376|0.002243702|10.31321758|2|0.002496501|-0.033435987|-0.569707595|2|0.77007911|0.8025091329999999|0.158023239|0.864206467|0.7333675390000001|1|-0.0889593869999999|0.266320368|-66.02703063|324.811841|0.222047267|-0.039760909|-45.14777443|10.01786784|0.7780956840000001|-2.027806362|-41.59306642|-27.18760085|75.47917433|0.478050606|-1386.567643|-18.59026006|8.107659819|15.53342127|0.915894552|7030.347905|-948.103263|34.94120504|-380.3109456|13.18112713|0.0|1.0|0.0|2.0|2.64|0.04|-6.96|1.0|1.0|128.38|1.0|6.0|-5.21|33.0|-7.33|0.0|0.0|2.61|-4.39|0.00278|4.03e-05|0.0183|2.46|0.0|1.11e-07|3.6931|4.64|3.6931|-1798.64228|1224.02|335.72|335.72|0.55606|0.55606|-1798.371346|0.3639|5.9563|-1798.434186|8.3755|3.0|8.4622|8.4622
8b_a50|0.0|1|1|1|0.0|1|7.860570786|1|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|1|-0.096039086|1.98971238|-0.1812055289999999|0.006841944|10.945024|2|0.007057361|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.027207307|0.8836675340000001|0.71043578|1|-0.072629787|0.267094693|-37.39727879|131.417573|0.154650918|-0.030360051|-17.91443197|4.93661461|0.6717097959999999|-1.092961836|-16.66636363|-14.54338619|45.09730487|0.428882006|-523.561903|-6.966723542|5.292277178|9.26652151|0.75095166|4446.001554|-250.8020475|21.65129387|-164.5084115|11.63112165|1.0|1.0|1.0|1.0|1.69|0.06|-5.94|0.0|0.0|89.78|2.0|2.0|-3.44|23.0|-6.32|1.0|1.0|2.51|-3.81|108.0|0.000154|46.0|2.55|0.0|1.16e-06|4.5256|2.11|4.1804|-967.3527447|857.53|296.58|273.96|0.5533|0.59283|-967.212701|121.0|3.8213|-967.258772|5.8205|68.0|7.1675|7.1675
4S4l_a46|0.0|0|0|0|0.171853072|1|7.825245291|1|2.155247543|-0.058870177|-0.004736212|5.587248657999999|1|-0.067419714|0.0|-0.255755434|0.0066560469999999|10.94631401|1|0.006162668|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|0.762625193|0.7936534740000001|0|-0.090807851|0.213675946|-46.10883478|178.19783940000002|0.105217893|-0.029881089|-25.11158939|2.117940478|0.877939134|-1.523935543|-26.93416438|-16.27370639|53.34424204|0.469439238|-829.959026|-8.862913904|5.668394116|10.68377935|0.884798257|4920.211524|-452.0086091|18.5362581|-411.6630752|3.496670823|1.0|1.0|1.0|1.0|3.19|0.36|-7.0|1.0|0.0|105.77|1.0|3.0|-5.28|26.0|-5.23|1.0|1.0|4.08|-5.11|0.00182|7.78e-06|0.0027|4.49|0.0|9.980000000000001e-08|5.2929|4.99|4.1414|-1092.753999|1040.96|299.38|234.25|0.57885|0.6763600000000001|-1092.489558|0.0614|2.5083|-1092.543641|2.8473|261.0|6.5834|6.5834
1_a3|0.0|0|0|0|0.0|0|6.823286122000001|1|0.0|0.079857077|-0.006053652|4.727387819|2|-0.004409693|2.194605012|-0.248199745|-0.006610844|10.33805862|0|-0.005006707|0.08803837|-0.486774367|2|1.005427002|0.7905285390000001|-0.126299711|0.8457792829999999|0.943582278|1|-0.098872259|0.521474118|-42.54530997|289.8942564|0.2237487219999999|-0.034105115|-19.55367089|1.697600903|0.7920857179999999|-1.295994381|-20.88467272|-15.67458788|49.13501083|0.4490711529999999|-595.6343396000001|-7.203984013|4.984064981|9.046658216|0.8151164259999999|4510.611026|-273.7513925|19.78900457|-268.4830832|6.514493077999999|1.0|1.0|1.0|1.0|0.0|0.18|-5.77|0.0|0.0|91.52|2.0|2.0|-3.07|22.0|-6.87|0.0|0.0|1.5|-3.3|261.0|0.000503|154.0|1.83|0.0|1.69e-06|5.8805|2.08|3.8645|-1273.316428|845.2|320.83|210.84|0.30619|0.68912|-1273.1763970000002|0.0096|2.2332|-1273.22339|3.4319|724.0|6.1403|6.1403
galu_a46|0.0|0|0|0|0.0|1|7.535296702|1|2.082220175|0.048375705|-0.00642454|5.4161004020000005|2|-0.090581301|1.721297609|-0.327651527|0.002865697|10.92740177|1|0.003107816|0.0481706809999999|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|0.875868891|0.6848692759999999|1|-0.0910072869999999|0.5235416979999999|-49.84028137|261.2602893|0.236203592|-0.03220981|-27.89483984|3.870487977|0.7832175929999999|-1.513861067|-28.50774993|-18.02733582|57.85086047|0.468241745|-847.2847833999999|-10.08962292|6.445819025|12.12170938|0.880553787|5641.451892|-474.2122773|23.01702105|-317.0250717|7.817173532999999|1.0|1.0|1.0|1.0|2.75|0.18|-7.13|1.0|0.0|108.18|1.0|3.0|-3.85|28.0|-6.86|0.0|1.0|2.84|-3.99|52.0|0.000102|0.0375|2.39|0.0|7.45e-08|||||||||||||||51.0|7.2924|7.2924
12m_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|0.013543656|-0.011502861|5.351858133|2|0.14264424|0.0|-0.667165917|-0.006653538|10.95440733|1|-0.004569485|-0.090926893|-0.52644768|1|0.892815402|0.825587924|-0.075712087|0.8792981679999999|0.849217847|0|-0.10031651|0.4493096629999999|-81.19927925|42.78660249|0.288038572|-0.04260035|-54.45666327|10.22144534|0.7471181240000001|-2.300418875|-45.120107|-28.57011677|82.51872026|0.465323422|-1542.786306|-19.16067782|7.312794835|13.67704354|0.8702895190000001|6434.374756|-1034.676602|38.24042793|-331.4617713|14.91990864|0.0|1.0|0.0|3.0|0.0|0.13|-6.14|1.0|0.0|131.85|1.0|6.0|-4.1|32.0|-7.39|0.0|0.0|1.26|-3.8|0.0338|0.000159|0.0676|2.11|0.0|7.19e-07|3.8658|3.88|3.8658|-1401.654499|1177.15|320.72|320.72|0.69382|0.69382|-1401.385923|0.4718|6.5789|-1401.446557|9.1003|0.03|7.5229|7.5229
2_a33|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|0.047294725|-0.009168933|5.733341277|0|-0.049900189|2.112255684|-0.476784502|-0.002514803|10.31100266|3|-0.000810928|-0.148024156|-0.593915758|0|0.787714775|0.833090592|-0.0212158239999999|0.8799816220000001|0.753434785|1|-0.0804186|0.411881091|-63.57699532|103.5201191|0.1804845889999999|-0.031851158|-38.84811555|6.889294995|0.702597735|-1.56070672|-30.02592687|-19.46234551|60.41371259|0.4699986339999999|-953.6549298|-11.89228027|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|-582.7217333|27.70055258|-247.5908207|11.8727102|0.0|1.0|1.0|2.0|3.51|0.3|-7.67|2.0|0.0|115.28|1.0|7.0|-6.35|28.0|-6.17|0.0|1.0|3.98|-4.78|0.000183|1.6800000000000002e-05|0.0069|3.72|0.0|2.13e-08|3.6281|5.11|3.6281|-1920.079174|1128.98|341.74|341.74|0.70205|0.70205|-1919.830424|0.2911|4.2519|-1919.890628|5539.0|6.0|8.2596|8.2596
12a_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|0.033691224|-0.006711725|5.351858133|2|-0.096804291|0.0|-0.3557214489999999|0.005050384|10.31162903|1|0.005458948|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.031179517|0.842671963|0.7961424690000001|0|-0.07699057|0.337975309|-60.22802588|85.47365107|0.163785284|-0.037665934|-37.34272719|6.263330101|0.805190202|-1.845630786|-29.59731695|-23.35372432|57.83766054|0.469799116|-1144.332492|-14.47983299|7.362386058999999|13.88603128|0.88607758|5936.682602000001|-709.5118166|29.00398472|-378.4495438|9.228758655|0.0|1.0|0.0|1.0|0.0|0.14|-6.64|2.0|0.0|127.28|1.0|5.0|-5.28|29.0|-5.98|0.0|0.0|2.63|-4.85|0.00208|1.4e-05|0.0056|3.87|0.0|2.3100000000000002e-07|5045.0|3.82|3.4885|-1575.7783980000002|1122.01|355.41|245.76|0.35338|0.68599|-1575.538241|0.1511|4.1875|-1575.597759|4.7368|11.0|7.9469|7.9469
15a_a10|0.0|0|0|0|0.0|1|7.535296702|1|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|2|-0.125297206|2.038992189|-0.144512841|0.011418154|10.92966696|1|0.01192767|-0.285973309|-0.188634555|2|0.7408341359999999|0.77630271|-0.0232534929999999|0.820233357|0.713078124|1|-0.0458501609999999|0.754451037|-49.47045259|42.41151044|0.084862776|-0.025155581|-31.83957238|6.503087289|0.676473201|-1.3835569680000002|-18.99256188|-16.19032994|39.61363829|0.407638879|-890.4681466|-10.42022369|6.71451044|11.33516398|0.68815941|5929.563906|-573.1123029|23.93343877|-227.1590805|11.51002664|1.0|1.0|1.0|0.0|3.58|0.29|-7.79|1.0|0.0|118.92|1.0|6.0|-3.97|30.0|-6.52|1.0|1.0|3.33|-4.4|0.0432|3.94e-05|0.0157|3.12|0.0|1.63e-08|5.7646|2.4|3.7639|-1278.452284|1179.28|329.41|215.08|0.47484|0.68863|-1278.141052|0.1583|4.7512|-1278.200428|6.1108|24.0|7.6198|7.6198
4a_a46|0.0|0|0|0|0.210988875|1|7.825245291|1|2.180332577|-0.214093513|-0.001042349|5.587248657999999|2|-0.137420119|0.0|-0.051075084|0.012632881|10.96352058|1|0.0120924389999999|-0.129430244|-0.143806973|2|0.679741138|0.764741337|-0.215877982|0.8075680409999999|0.683616517|0|-0.05488948|0.264863483|-35.24319509|6.579492736000001|0.076041983|-0.022129285|-18.30276019|2.523263761|0.742626378|-1.017947119|-14.80375017|-11.49234623|33.36433008|0.4289963579999999|-528.6479264|-5.968291366|5.613813876|9.831485239|0.751302315|4481.754309|-274.5414028|15.47527339|-252.0050978|5.910149982|1.0|1.0|1.0|0.0|2.8|0.35|-6.82|0.0|0.0|96.74|1.0|2.0|-3.93|24.0|-5.87|1.0|1.0|3.43|-4.31|0.0372|4.89e-05|0.0156|3.34|0.0|1.53e-07|4.5454|3.4|4.5454|-994.237445|967.0|272.77|272.77|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|3.1825|-994.079365|3.7138|181.0|6.7423|6.7423
2_a4|0.0|0|0|0|0.0|0|6.605297921|1|0.0|-0.072708147|-0.00708265|4.59511985|1|0.08246129|0.0|-0.269140683|-0.001386521|10.95268469|0|-0.0016168089999999|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.11821091|0.847373823|0.912872667|0|-0.117395215|0.442778552|-44.27948986|166.102249|0.257481153|-0.0379537729999999|-18.65482233|1.123639184|0.843107708|-1.366335816|-20.83662681|-15.98981578|52.12536246|0.3961813179999999|-575.6333682|-6.736463618999999|4.710383035|7.800989232999999|0.656126301|3396.86527|-242.5126903|18.96532986|-289.1005902|4.657326379|1.0|1.0|0.0|2.0|0.0|0.27|-4.83|0.0|0.0|79.59|2.0|2.0|-2.18|19.0|-6.69|1.0|0.0|1.24|-2.77|1.67|0.00171|434.0|1.62|0.0|1.4800000000000002e-05|5.8961|2.46|3.2230000000000003|-819.9326497000001|764.77|384.69|210.28|0.4682|0.6885600000000001|-819.771754|0.0008|1.7717|-819.8174190000001|3.0946|31.0|7.5086|7.5086
3_a20 (SB-525334)|0.0|1|0|0|-0.08980269|0|6.880384082000001|0|0.0|-0.048050965|-0.005492814|4.727387819|2|0.001821898|1.728260385|-0.274640708|0.001924142|10.95053359|1|0.0033523629999999|-0.277724429|-0.500412918|2|0.818922083|0.7186587|0.087932573|0.76423988|0.7835436240000001|1|-0.061128029|0.246005838|-51.80299691|43.70154849|0.1243352319999999|-0.029269046|-29.26136697|3.934338039|0.784910502|-1.375645142|-19.50382741|-16.53287135|41.49386505|0.457398769|-777.0449536|-9.33873414|5.943823875|10.9543133|0.8429740729999999|4905.195832|-438.9205046|21.06338405|-321.8682802|6.654190521|1.0|1.0|1.0|1.0|2.82|0.24|-8.39|1.0|0.0|104.59|1.0|3.0|-4.85|26.0|-5.74|1.0|1.0|3.63|-4.73|0.00489|1.88e-05|0.00647|3.74|0.0|4.07e-09|4.9821|3.9|3.1728|-1086.585811|1030.31|390.77|248.86|0.49443|0.70168|-1086.329436|0.1171|3.7291|-1086.383308|4.8164|162.0|6.7905|6.7905
12c_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.087096843|-0.007667703|5.351858133|2|0.085843909|0.0|-0.414055975|0.0005016269999999|10.95982545|1|0.0010871589999999|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0|-0.073370864|0.462597812|-67.84435546|60.79111287|0.159266488|-0.038024893|-43.57746274|8.079011794|0.75500974|-1.901244658|-30.27053327|-24.42396797|59.70517794|0.473610011|-1221.198398|-15.68788659|6.772454418|12.86584957|0.899732176|6256.172329|-784.3943293|32.34920911|-327.5932797|12.38318928|0.0|1.0|0.0|2.0|0.0|0.14|-7.18|1.0|0.0|128.76|1.0|5.0|-4.44|30.0|-6.49|1.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|3.31|0.0|6.65e-08|3.8436|3.79|3.8436|-1692.540795|1137.55|322.58|322.58|0.68913|0.68913|-1692.312906|0.3927|4.9812|-1692.3713309999998|6.6973|9.0|8.0458|8.0458
4a_a49|0.0|0|0|0|0.0|1|7.535296702|1|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|2|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|1|0.000660956|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|0.731643066|1|-0.094228246|0.433367368|-53.88810275|313.22432680000003|0.242956384|-0.0292876779999999|-33.05061877|6.448709504|0.650301539|-1.4936715669999998|-35.44496163|-17.96270092|68.30645049|0.4716382|-916.0977468|-11.01687292|7.934892916|15.01791558|0.8926425020000001|5950.370212|-561.8605190000001|27.62211044|-184.3656985|14.48911428|1.0|1.0|1.0|2.0|2.89|0.22|-7.36|1.0|0.0|114.08|1.0|6.0|-3.28|30.0|-7.52|0.0|1.0|2.42|-3.52|211.0|0.000305|122.0|1.71|0.0|4.35e-08|4.7259|3.34|3.7876|-1313.19945|1128.22|327.34|262.35|0.35731|0.68042|-1312.924353|0.0789|3.9716|-1312.98289|4.8706|32.0|7.4949|7.4949
3g_a32|0.0|1|1|1|-0.047725143|0|7.78113851|0|0.0|0.015803466|-0.006258272|5.733341277|0|-0.058985916|2.2144733530000003|-0.2816222539999999|0.001276735|10.31100273|3|0.002565215|-0.133675401|-0.563371932|0|0.833981748|0.755211939|-0.1015732219999999|0.802214256|0.786074011|1|-0.070213101|0.273439311|-54.47722347|42.56199385|0.112304055|-0.030429702|-30.18744099|3.683575459|0.8007401590000001|-1.278047464|-21.55960626|-16.86199774|45.55465473|0.447358137|-708.2039051|-9.343731735|5.917878616|10.70834299|0.809490137|5058.622432|-392.4367329|21.05801434|-333.29803589999995|6.076989555|0.0|1.0|1.0|1.0|3.44|0.28|-7.29|2.0|0.0|102.55|1.0|3.0|-7.09|24.0|-4.9|0.0|1.0|4.61|-5.59|2.88e-05|2.58e-06|0.000915|5.02|0.0|5.08e-08|3.5456|4.13|3.5456|-1712.060085|998.86|349.68|349.68|0.70275|0.70275|-1711.865318|0.2859|3.3082|-1711.919273|5.5816|14.0|7.8539|7.8539
12g_a40|0.0|0|0|0|0.0|1|7.515889085|0|1.687211672|0.037440516|-0.01011728|5.4161004020000005|0|0.167050952|0.726175674|-0.354104815|-0.001011175|10.31197254|2|-0.003205145|0.106286677|-0.512657141|0|0.777835705|0.769016155|0.020185301|0.8396782220000001|0.6941475490000001|1|-0.0951493559999999|0.289122732|-52.24208444|130.7472028|0.129798543|-0.0435406|-27.42361099|3.501413627|0.852031227|-1.393299206|-26.21888031|-22.85591194|56.61727428|0.465725912|-731.3891821000001|-11.99782981|7.692740528|14.39849078|0.871698484|5211.675486|-383.9305539|26.82520454|-369.5858437|7.056520179|0.0|0.0|0.0|1.0|3.2|0.0|-6.63|2.0|0.0|93.78|1.0|2.0|-6.46|23.0|-4.91|0.0|1.0|4.4|-5.79|0.000124|1.62e-06|0.000586|5.07|0.0|2.37e-07|4.0224|4.84|3.1577|-2173.044757|896.63|392.64|308.23|0.67055|0.6988|-2172.9382|0.2682|1.9175|-2172.988604|2.7075|724.0|6.1403|6.1403
12b_a50|0.0|0|1|1|0.0|2|7.927685046000001|1|4.058595679|-0.19841119|-0.002929899|5.82008293|1|-0.08032584|2.112397566|-0.125985651|0.01164808|10.94501743|2|0.011790103|-0.291865836|-0.246831987|1|0.699597776|0.804535572|0.009081884|0.8718949979999999|0.660148928|1|-0.045602469|0.24516882|-33.25880166|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|0.5731907470000001|-0.926182858|-11.52561607|-11.93905701|33.72918462|0.430791247|-465.6232233|-6.002164865|5.7232816060000005|10.05480253|0.756824707|4672.843578|-234.0844297|20.82911679|-73.59089223|13.86849326|1.0|1.0|1.0|0.0|2.45|0.11|-5.49|0.0|0.0|94.69|2.0|2.0|-3.16|24.0|-6.44|1.0|1.0|2.59|-3.84|215.0|0.000144|45.0|2.5|0.0|3.22e-06|4.7089|2.47|3.9305|-1006.664619|909.8|315.44|263.3|0.6016199999999999|0.6581|-1006.501585|0.0777|4.0567|-1006.550688|5.6617|4.74|5.3242|5.3242
11_a33|0.0|1|1|1|0.0|0|7.686621335|0|0.0|-0.151505631|-0.008708023|5.6869753560000005|0|0.055664124|1.979284901|-0.32219686|-0.003303432|10.31100126|3|-0.00103193|-0.232296883|-0.393892466|0|0.8389087140000001|0.85401347|0.003391835|0.921896958|0.781083337|1|-0.070841241|0.229250542|-50.94714637|45.43139569|0.142712759|-0.030847481|-24.74805685|7.95236684|0.552878386|-1.048814353|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|-509.4714637|-7.278840251|5.24049311|9.837729137|0.8772525659999999|4880.001461|-247.4805685|27.10262364|-51.37234937|17.16740584|1.0|1.0|1.0|1.0|2.31|0.13|-6.23|0.0|0.0|89.77|1.0|3.0|-5.48|22.0|-5.97|0.0|1.0|3.28|-4.38|0.00109|4.13e-05|0.0136|3.28|0.0|5.92e-07|3.5049|1.93|3.5049|-1669.324638|858.89|353.74|353.74|0.70381|0.70381|-1669.202327|0.5408|3.1406|-1669.251123|4.5998|5.0|8.3188|8.3188
A8301_a51|0.0|0|0|0|0.0|1|6.86171134|0|1.700610355|0.0245770529999999|-0.00449765|4.727387819|2|0.078523314|1.987294898|-0.242873103|0.00740124|10.31321735|1|0.007083041|-0.0618359079999999|-0.4354420879999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|0.750630149|0.7234449559999999|1|-0.055295165|0.339244706|-50.67621589|36.55933899|0.065260105|-0.032775831|-32.90818536|3.437697042|0.854959635|-1.6387915469999998|-23.3177516|-21.28401067|41.20144811|0.4799553379999999|-1064.200534|-13.82143785|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|-691.0718926|24.89475504|-461.0082758|6.225421319|1.0|1.0|1.0|1.0|3.5|0.04|-9.38|2.0|1.0|129.04|1.0|5.0|-6.6|31.0|-5.31|0.0|1.0|4.58|-5.93|0.000105|1.17e-06|0.000495|5.02|0.0|4.12e-10|||||||||||||||12.0|7.9208|7.9208
11b_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.2023158669999999|-0.003900104|4.59511985|2|-0.067519041|0.0|-0.1833048739999999|0.006121601|10.94877958|1|0.005685558|-0.017658026|-0.252164213|2|0.735954089|0.805760343|-0.0497097529999999|0.8645824520000001|0.682032125|0|-0.07633373|0.378154801|-48.42513182|55.25128526|0.126268949|-0.029332646|-29.07084703|5.900883275|0.66824472|-1.290636432|-27.50997723|-17.60913884|55.65456427|0.456131351|-774.8021092|-10.5712171|8.936258446|16.43091298|0.83867925|5107.577902|-465.13355250000006|26.35133256|-202.0032297|13.73773299|1.0|1.0|1.0|1.0|2.55|0.1|-9.15|2.0|1.0|106.58|1.0|6.0|-4.65|27.0|-6.03|1.0|1.0|3.68|-4.69|0.00853|2.04e-05|0.00767|3.62|0.0|7.109999999999997e-10|4.4995|3.31|4.1982|-1564.761898|1063.35|295.32|275.55|0.61027|0.6284|-1564.56504|0.2013|1.9569|-1564.621301|2.8531|19.0|7.7212|7.7212
6g_a40|0.0|0|0|0|0.0|1|8.421342866|1|1.628664494|0.102683335|-0.022381557|6.401917197|0|-0.120745388|0.607999575|-1.09669629|-0.019683422|10.30179936|2|-0.018182514|0.05728593|-0.588058458|0|0.8316888240000001|0.832499949|0.075283207|0.8917390820000001|0.808096413|1|-0.164941808|0.400587529|-101.5916383|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|7.499640603|0.824204189|-2.657032782|-69.68682788|-38.37906336|118.7493383|0.425569146|-1727.0578510000005|-24.9461968|6.95079805|12.10032156|0.740853565|7822.892656|-1122.578856|46.56499428|-421.4621621|13.1559604|0.0|0.0|1.0|3.0|2.28|0.21|-2.87|1.0|2.0|124.18|3.0|5.0|-7.22|31.0|-7.02|0.0|0.0|2.37|-4.71|2.87e-05|1.93e-05|0.00917|3.06|0.0|0.0013599999999999|3.3197|7.38|2.8135|-2522.023752|1144.59|440.68|373.48|0.58454|0.5794199999999999|-2521.8114530000003|0.1307|6.7231|-2521.87499|8.9454|47.0|7.3279|7.3279
4j_a46|0.0|0|0|0|0.19521727|1|7.825245291|1|2.194310043|-0.175292207|-0.002284836|5.587248657999999|1|-0.0529855709999999|0.0|-0.130235627|0.011968098|10.94638774|1|0.011684396|-0.087688953|-0.226712003|1|0.72796254|0.7298040140000001|-0.061823242|0.763724435|0.728293097|0|-0.05924408|0.295221643|-43.95227197|70.56141095|0.0501066629999999|-0.024805825|-25.95898597|5.205103062|0.776932317|-1.339514565|-20.66606288|-14.65075732|43.80358011|0.402450715|-791.1408955|-8.652995323999999|6.274010655|10.49957018|0.673502127|5077.124695|-467.2617475|18.85718615|-327.122208|6.30964324|1.0|1.0|1.0|0.0|3.9|0.39|-7.69|2.0|0.0|110.24|1.0|4.0|-5.38|27.0|-5.09|1.0|1.0|4.5|-5.31|0.0015|4.86e-06|0.00176|4.81|0.0|2.03e-08|5.3949|4.93|4.4093|-1132.043677|1112.13|281.19|229.82|0.37853|0.69413|-1131.761156|0.1418|2.9043|-1131.817578|3.8105|805.0|6.0942|6.0942
1c_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.268536978|-0.001983746|4.59511985|2|-0.080321049|0.0|-0.085301064|0.008031558|10.9433337|1|0.007357977|0.0578378779999999|-0.20172074|2|0.71274658|0.7595197290000001|0.128385959|0.821309592|0.6977404359999999|0|-0.068062282|0.436308619|-35.99212225|160.5407184|0.11368581|-0.0281385329999999|-18.41507338|2.185709046|0.753027268|-1.12554131|-17.81716094|-14.3968489|39.09545876|0.476413155|-575.8739559999999|-7.366029352999999|6.063350238|11.580409800000002|0.909902834|4387.398857|-294.64117410000006|19.11862892|-258.918642|7.869633359|1.0|1.0|1.0|1.0|2.09|0.05|-8.41|0.0|0.0|95.45|1.0|3.0|-4.25|24.0|-5.77|1.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|4.8783|3.17|4.5088|-990.6223073|929.31|274.99|254.15|0.4444899999999999|0.53838|-990.467026|0.1076|1.7105|-990.516371|2.6801|3981.0|5.4|5.4
4c_a46|0.0|0|0|0|0.139403726|1|7.825245291|1|2.137504882|-0.068543882|-0.005085922|5.587248657999999|1|-0.111750026|0.0|-0.300069396|0.010177371|10.94298307|1|0.010040825|-0.083788154|-0.421467037|1|0.649753668|0.726862617|0.072412685|0.761921603|0.65145414|0|-0.063644365|0.305199509|-55.2981278|35.22734468|0.109222605|-0.029688832|-34.9456654|5.56099297|0.840753785|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|-1050.664428|-11.85656505|7.172412106|13.06174141|0.8211086059999999|5571.088357|-663.9676426|22.31552819|-430.6788754|5.378517586|0.0|1.0|1.0|0.0|3.8|0.38|-7.62|2.0|0.0|115.03|1.0|5.0|-5.55|29.0|-5.39|1.0|0.0|4.44|-5.28|0.00109|5.3e-06|0.00207|4.63|0.0|2.39e-08|5.4579|6.38|4.1026|-1245.4159619999998|1176.07|302.21|227.16|0.42391|0.6986600000000001|-1245.114575|0.2083|4.1039|-1245.176359|5.4491|2008.0|5.6972|5.6972
12h_a40|0.0|0|0|0|0.0|1|7.515889085|0|1.760542171|0.104392974|-0.008044548|5.4161004020000005|0|0.208938531|0.803557099|-0.289603712|-0.000134504|10.31197256|2|-0.002126898|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|0.845904643|0.6948809659999999|1|-0.0954337969999999|0.006997021|-48.34705035|208.6717565|0.160518251|-0.038796498|-25.56004046|3.274152035|0.844008584|-1.280284432|-26.67382585|-20.51086984|56.64687411|0.4958138139999999|-676.8587047999999|-10.84365353|7.989299324|15.84593062|0.983394285|5087.343024|-357.8405665|24.30173133|-363.7398044|6.584127851|0.0|1.0|1.0|1.0|3.0|0.0|-6.84|2.0|1.0|96.16|1.0|2.0|-6.25|23.0|-5.13|0.0|1.0|4.22|-5.58|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|1.44e-07|4.1508|4.14|2.6436|-2153.207198|910.77|469.0|298.7|0.6503899999999999|0.7041|-2153.072091|0.3693|2.5573|-2153.123274|3.5425|823.0|6.0846|6.0846
